,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id,new_addition
212,STUMPY,TDAmeritrade/stumpy,time-series-data,,https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000,2023-09-18 12:34:24.000000,2023-08-21 11:35:28,1269.0,39.0,264.0,54.0,210.0,51.0,398.0,2782.0,STUMPY is a powerful and scalable Python library for modern time series analysis.,33.0,32,True,2023-08-21 11:33:22.000,1.12.0,28.0,stumpy,conda-forge/stumpy,,,,542.0,527.0,https://pypi.org/project/stumpy,2023-08-21 11:33:22.000,15.0,215298.0,239123.0,https://anaconda.org/conda-forge/stumpy,2023-08-21 11:50:40.587,929198.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
213,Haiku,deepmind/dm-haiku,ml-frameworks,,https://github.com/google-deepmind/dm-haiku,https://github.com/google-deepmind/dm-haiku,Apache-2.0,2020-02-18 07:14:02.000,2023-09-15 20:57:06.000000,2023-09-15 20:57:01,948.0,42.0,218.0,40.0,501.0,106.0,169.0,2606.0,JAX-based neural network library.,79.0,32,True,2023-07-14 15:43:01.201,0.0.10,13.0,dm-haiku,conda-forge/dm-haiku,,,,1536.0,1469.0,https://pypi.org/project/dm-haiku,2023-07-14 15:43:01.201,67.0,255038.0,255451.0,https://anaconda.org/conda-forge/dm-haiku,2023-07-14 16:46:49.056,12825.0,,,,,3.0,,,,,,,,,google-deepmind/dm-haiku,,,,,,,,,,,
214,category_encoders,scikit-learn-contrib/category_encoders,sklearn-utils,,https://github.com/scikit-learn-contrib/category_encoders,https://github.com/scikit-learn-contrib/category_encoders,BSD-3-Clause,2015-11-29 19:32:37.000,2023-09-21 07:28:53.000000,2023-09-10 12:18:53,921.0,8.0,388.0,38.0,143.0,44.0,234.0,2279.0,A library of sklearn compatible categorical variable encoders.,62.0,32,True,2023-08-15 16:14:16.000,2.6.2,31.0,category_encoders,conda-forge/category_encoders,,,['sklearn'],1195.0,1045.0,https://pypi.org/project/category_encoders,2023-08-15 16:14:16.000,150.0,1276631.0,1286986.0,https://anaconda.org/conda-forge/category_encoders,2023-08-15 19:21:54.750,238166.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
215,TFX,tensorflow/tfx,tensorflow-utils,,https://github.com/tensorflow/tfx,https://github.com/tensorflow/tfx,Apache-2.0,2019-02-04 17:14:36.000,2023-09-20 23:53:51.000000,2023-09-20 21:27:26,5319.0,195.0,666.0,91.0,5430.0,93.0,829.0,2001.0,TFX is an end-to-end platform for deploying production ML pipelines.,177.0,32,True,2023-09-06 18:31:57.000,1.14.0,95.0,tfx,,,,['tensorflow'],14.0,,https://pypi.org/project/tfx,2023-09-06 22:01:30.000,14.0,42388.0,42388.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
216,PennyLane,PennyLaneAI/PennyLane,others,,https://github.com/PennyLaneAI/pennylane,https://github.com/PennyLaneAI/pennylane,Apache-2.0,2018-04-17 16:45:42.000,2023-09-21 14:47:21.000000,2023-09-20 21:58:25,3611.0,182.0,485.0,53.0,3606.0,307.0,786.0,1895.0,PennyLane is a cross-platform Python library for differentiable programming of quantum computers. Train a quantum..,143.0,32,True,2023-08-28 18:06:33.000,0.32.0,49.0,pennylane,conda-forge/pennylane,,,,680.0,622.0,https://pypi.org/project/pennylane,2023-08-28 18:06:33.000,58.0,35873.0,36975.0,https://anaconda.org/conda-forge/pennylane,2023-09-11 14:31:55.391,24226.0,,,,,2.0,70.0,,,,,,,,,,,,,,,,,,,
217,optimum,huggingface/optimum,gpu-utilities,,https://github.com/huggingface/optimum,https://github.com/huggingface/optimum,Apache-2.0,2021-07-20 12:36:40.000,2023-09-21 14:45:42.000000,2023-09-21 13:07:58,832.0,129.0,257.0,50.0,932.0,214.0,290.0,1567.0,Accelerate training and inference of Transformers and Diffusers with easy to use hardware optimization tools.,81.0,32,True,2023-09-08 15:57:32.000,1.13.1,48.0,optimum,conda-forge/optimum,,,,573.0,545.0,https://pypi.org/project/optimum,2023-09-08 15:54:46.000,28.0,424613.0,425141.0,https://anaconda.org/conda-forge/optimum,2023-06-18 08:41:09.996,8976.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
218,TF Model Optimization,tensorflow/model-optimization,tensorflow-utils,,https://github.com/tensorflow/model-optimization,https://github.com/tensorflow/model-optimization,Apache-2.0,2018-10-31 20:34:28.000,2023-09-14 23:00:07.000000,2023-09-14 23:00:02,815.0,9.0,320.0,122.0,765.0,205.0,163.0,1432.0,"A toolkit to optimize ML models for deployment for Keras and TensorFlow, including quantization and pruning.",82.0,32,True,2023-05-26 02:36:01.000,0.7.5,30.0,tensorflow-model-optimization,,,,['tensorflow'],3188.0,3158.0,https://pypi.org/project/tensorflow-model-optimization,2023-05-26 02:35:42.850,30.0,464210.0,464210.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
219,agate,wireservice/agate,others,,https://github.com/wireservice/agate,https://github.com/wireservice/agate,MIT,2014-04-25 13:59:09.000,2023-09-07 13:33:50.830000,2023-06-14 18:09:08,1494.0,,148.0,41.0,130.0,13.0,634.0,1142.0,A Python data analysis library that is optimized for humans instead of machines.,51.0,32,True,2023-01-04 20:14:00.948,1.7.1,29.0,agate,conda-forge/agate,,,,2282.0,2139.0,https://pypi.org/project/agate,2023-01-04 20:14:00.948,143.0,3790535.0,3795724.0,https://anaconda.org/conda-forge/agate,2023-09-07 13:33:50.830,145316.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
220,pyopencl,inducer/pyopencl,others,,https://github.com/inducer/pyopencl,https://github.com/inducer/pyopencl,MIT,2011-04-06 02:51:33.000,2023-08-28 19:52:29.000000,2023-08-28 19:52:28,3264.0,13.0,242.0,50.0,343.0,72.0,261.0,987.0,"OpenCL integration for Python, plus shiny features.",95.0,32,True,2023-08-15 00:24:07.000,2023.1.2,92.0,pyopencl,conda-forge/pyopencl,,,,1841.0,1640.0,https://pypi.org/project/pyopencl,2023-08-15 00:24:07.000,201.0,75653.0,99740.0,https://anaconda.org/conda-forge/pyopencl,2023-08-15 04:21:33.200,939400.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
221,TensorFlow Transform,tensorflow/transform,tensorflow-utils,,https://github.com/tensorflow/transform,https://github.com/tensorflow/transform,Apache-2.0,2017-02-10 00:36:53.000,2023-09-15 16:33:32.000000,2023-09-15 16:33:30,913.0,18.0,214.0,60.0,98.0,45.0,169.0,968.0,Input pipeline framework.,27.0,32,True,2023-08-11 23:14:04.000,1.14.0,56.0,tensorflow-transform,,,,['tensorflow'],1538.0,1482.0,https://pypi.org/project/tensorflow-transform,2023-08-11 23:14:04.000,56.0,764372.0,764372.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
222,tensorflow-upstream,ROCmSoftwarePlatform/tensorflow-upstream,ml-frameworks,,https://github.com/ROCmSoftwarePlatform/tensorflow-upstream,https://github.com/ROCmSoftwarePlatform/tensorflow-upstream,Apache-2.0,2018-04-09 21:24:50.000,2023-09-21 14:37:16.000000,2023-09-21 03:28:34,157821.0,3867.0,79.0,51.0,1886.0,94.0,279.0,658.0,TensorFlow ROCm port.,4467.0,32,True,2022-12-06 16:42:53.965,2.9.4,95.0,tensorflow-rocm,,,,['tensorflow'],5.0,,https://pypi.org/project/tensorflow-rocm,2023-07-09 23:23:00.955,5.0,2599.0,2599.0,,,,,,,,3.0,21.0,,,,,,,,,,,,,,,,,,,
223,spleeter,deezer/spleeter,audio,,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000,2023-08-30 18:40:54.000000,2023-07-13 08:50:20,531.0,1.0,2570.0,374.0,116.0,213.0,556.0,23476.0,Deezer source separation library including pretrained models.,19.0,31,True,2023-07-10 10:07:01.047,2.4.0,37.0,spleeter,conda-forge/spleeter,,,['tensorflow'],586.0,580.0,https://pypi.org/project/spleeter,2022-06-10 13:19:35.000,6.0,15594.0,73452.0,https://anaconda.org/conda-forge/spleeter,2023-06-16 16:18:57.741,78334.0,,,,,2.0,2639364.0,,,,,,,,,,,,,,,,,,,
224,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/tinygrad/tinygrad,https://github.com/tinygrad/tinygrad,MIT,2020-10-18 16:23:12.000,2023-09-21 14:44:33.000000,2023-09-21 03:19:32,2492.0,479.0,2024.0,250.0,1481.0,61.0,307.0,19475.0,You like pytorch? You like micrograd? You love tinygrad!.,214.0,31,True,2023-08-27 16:40:37.000,0.7.0,4.0,,,,,['pytorch'],27.0,27.0,,,,,,,,,,,,,1.0,,,,,,,,,tinygrad/tinygrad,,,,,,,,,,,
225,Magenta,magenta/magenta,audio,,https://github.com/magenta/magenta,https://github.com/magenta/magenta,Apache-2.0,2016-05-05 20:10:40.000,2023-08-09 22:25:24.000000,2023-07-11 13:03:36,1421.0,1.0,3721.0,771.0,1131.0,373.0,588.0,18662.0,Magenta: Music and Art Generation with Machine Intelligence.,155.0,31,True,2022-08-01 18:23:00.243,2.1.4,67.0,magenta,,,,['tensorflow'],504.0,466.0,https://pypi.org/project/magenta,2018-07-31 15:38:15.000,38.0,2314.0,2314.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
226,Qlib,microsoft/qlib,financial-data,,https://github.com/microsoft/qlib,https://github.com/microsoft/qlib,MIT,2020-08-14 06:46:00.000,2023-09-15 09:18:04.000000,2023-09-15 09:18:04,1952.0,24.0,2136.0,267.0,870.0,226.0,568.0,12451.0,"Qlib is an AI-oriented quantitative investment platform that aims to realize the potential, empower research, and..",120.0,31,True,2023-07-18 11:35:09.110,0.9.3,32.0,pyqlib,,,,['pytorch'],14.0,13.0,https://pypi.org/project/pyqlib,2022-06-15 06:55:10.000,1.0,2190.0,2200.0,,,,,,,,1.0,371.0,,,,,,,,,,,,,,,,,,,
227,Sonnet,deepmind/sonnet,ml-frameworks,,https://github.com/google-deepmind/sonnet,https://github.com/google-deepmind/sonnet,Apache-2.0,2017-04-03 11:34:35.000,2023-07-21 09:09:23.000000,2023-07-21 09:09:17,859.0,2.0,1358.0,422.0,82.0,34.0,157.0,9606.0,TensorFlow-based neural network library.,58.0,31,True,2022-12-15 16:54:01.069,2.0.1,28.0,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],1189.0,1137.0,https://pypi.org/project/dm-sonnet,2020-03-27 10:36:10.000,52.0,13640.0,14194.0,https://anaconda.org/conda-forge/sonnet,2023-06-16 16:19:12.602,25524.0,,,,,3.0,,,,,,,,,google-deepmind/sonnet,,,,,,,,,,,
228,tsfresh,blue-yonder/tsfresh,time-series-data,,https://github.com/blue-yonder/tsfresh,https://github.com/blue-yonder/tsfresh,MIT,2016-10-26 11:29:17.000,2023-09-13 01:13:41.000000,2023-08-03 21:07:06,544.0,4.0,1155.0,163.0,422.0,58.0,468.0,7731.0,Automatic extraction of relevant features from time series:.,89.0,31,True,2023-06-14 21:34:06.791,0.20.1,30.0,tsfresh,conda-forge/tsfresh,,,['sklearn'],86.0,13.0,https://pypi.org/project/tsfresh,2021-12-21 03:37:03.000,73.0,219813.0,251963.0,https://anaconda.org/conda-forge/tsfresh,2023-07-30 07:29:21.371,1286007.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
229,deepface,serengil/deepface,image,,https://github.com/serengil/deepface,https://github.com/serengil/deepface,MIT,2020-02-08 20:42:28.000,2023-09-08 07:01:50.000000,2023-09-04 18:27:54,1080.0,32.0,1459.0,107.0,83.0,8.0,754.0,7412.0,"A Lightweight Face Recognition and Facial Attribute Analysis (Age, Gender, Emotion and Race) Library for Python.",43.0,31,True,2023-02-23 10:07:02.320,0.0.79,78.0,deepface,,,,,1901.0,1887.0,https://pypi.org/project/deepface,2023-01-24 23:15:00.809,14.0,28676.0,28676.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
230,auto-sklearn,automl/auto-sklearn,hyperopt,,https://github.com/automl/auto-sklearn,https://github.com/automl/auto-sklearn,BSD-3-Clause,2015-07-02 15:38:10.000,2023-09-12 14:44:30.000000,2023-04-18 11:08:13,2759.0,,1239.0,214.0,703.0,167.0,825.0,7134.0,Automated Machine Learning with scikit-learn.,88.0,31,True,2023-02-13 12:35:21.000,0.15.0,42.0,auto-sklearn,conda-forge/auto-sklearn,,,['sklearn'],528.0,489.0,https://pypi.org/project/auto-sklearn,2022-09-20 10:32:07.471,39.0,27208.0,27867.0,https://anaconda.org/conda-forge/auto-sklearn,2023-06-16 19:25:30.278,19119.0,,,,,2.0,50.0,,,,,,,,,,,,,,,,,,,
231,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,https://github.com/bayesian-optimization/BayesianOptimization,https://github.com/bayesian-optimization/BayesianOptimization,MIT,2014-06-06 08:18:56.000,2023-09-06 17:59:25.000000,2023-07-14 06:46:40,354.0,1.0,1455.0,133.0,123.0,12.0,307.0,6990.0,A Python implementation of global optimization with gaussian processes.,41.0,31,True,2023-04-25 22:00:01.831,1.4.3,14.0,bayesian-optimization,,,,,2176.0,2073.0,https://pypi.org/project/bayesian-optimization,2023-04-25 22:00:01.831,103.0,202142.0,202143.0,,,,,,,,2.0,133.0,,,,,,,,bayesian-optimization/BayesianOptimization,,,,,,,,,,,
232,DeepPavlov,deepmipt/DeepPavlov,nlp,,https://github.com/deeppavlov/DeepPavlov,https://github.com/deeppavlov/DeepPavlov,Apache-2.0,2017-11-17 14:35:29.000,2023-09-20 06:44:24.000000,2023-08-17 07:21:00,2693.0,7.0,1123.0,210.0,1031.0,18.0,611.0,6347.0,An open source library for deep learning end-to-end dialog systems and chatbots.,76.0,31,True,2023-08-17 08:55:26.000,1.3.0,60.0,deeppavlov,,,,['tensorflow'],364.0,358.0,https://pypi.org/project/deeppavlov,2023-08-17 08:55:26.000,6.0,7667.0,7667.0,,,,,,,,2.0,,,,,,,,,deeppavlov/DeepPavlov,,,,,,,,,,,
233,Darts,unit8co/darts,time-series-data,,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000,2023-09-21 14:32:12.000000,2023-09-16 17:34:06,1087.0,64.0,713.0,56.0,842.0,237.0,928.0,6340.0,A python library for user-friendly forecasting and anomaly detection on time series.,103.0,31,True,2023-09-16 18:00:33.000,0.26.0,37.0,u8darts,conda-forge/u8darts-all,unit8/darts,,,372.0,367.0,https://pypi.org/project/u8darts,2023-09-16 18:00:33.000,5.0,11665.0,13028.0,https://anaconda.org/conda-forge/u8darts-all,2023-09-16 21:13:02.960,35291.0,https://hub.docker.com/r/unit8/darts,2023-09-16 17:47:31.409750,,401.0,2.0,,,,,,,,,,,,,,,,,,,,
234,tensorpack,tensorpack/tensorpack,ml-frameworks,,https://github.com/tensorpack/tensorpack,https://github.com/tensorpack/tensorpack,Apache-2.0,2015-12-25 23:08:44.000,2023-08-06 00:30:36.000000,2023-08-06 00:30:36,2944.0,1.0,1812.0,201.0,206.0,9.0,1343.0,6282.0,"A Neural Net Training Interface on TensorFlow, with focus on speed + flexibility.",58.0,31,True,2019-01-18 19:18:13.000,doc-v0.9.0.1,3.0,tensorpack,conda-forge/tensorpack,,,['tensorflow'],1359.0,1359.0,https://pypi.org/project/tensorpack,,,14201.0,14633.0,https://anaconda.org/conda-forge/tensorpack,2023-06-16 19:27:42.012,9902.0,,,,,3.0,158.0,,,,,,,,,,,,,,,,,,,
235,DoWhy,py-why/dowhy,interpretability,,https://github.com/py-why/dowhy,https://github.com/py-why/dowhy,MIT,2018-05-31 13:07:04.000,2023-09-11 05:33:00.000000,2023-09-04 05:50:16,913.0,45.0,863.0,137.0,593.0,119.0,287.0,6157.0,DoWhy is a Python library for causal inference that supports explicit modeling and testing of causal assumptions...,81.0,31,True,2023-09-05 04:59:40.000,0.10.1,13.0,dowhy,conda-forge/dowhy,,,,288.0,288.0,https://pypi.org/project/dowhy,,,35671.0,36088.0,https://anaconda.org/conda-forge/dowhy,2023-06-16 19:19:18.359,16700.0,,,,,1.0,33.0,,,,,,,,,,,,,,,,,,,
236,kaggle,Kaggle/kaggle-api,ml-experiments,,https://github.com/Kaggle/kaggle-api,https://github.com/Kaggle/kaggle-api,Apache-2.0,2018-01-25 03:02:39.000,2023-09-19 19:12:15.000000,2023-07-17 16:59:29,152.0,4.0,1008.0,197.0,91.0,129.0,280.0,5542.0,Official Kaggle API.,37.0,31,True,2023-07-17 17:06:58.000,1.5.16,59.0,kaggle,conda-forge/kaggle,,,,387.0,13.0,https://pypi.org/project/kaggle,2023-09-19 19:12:15.000,374.0,180472.0,184271.0,https://anaconda.org/conda-forge/kaggle,2023-07-18 03:35:17.292,136779.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
237,pyfolio,quantopian/pyfolio,financial-data,,https://github.com/quantopian/pyfolio,https://github.com/quantopian/pyfolio,Apache-2.0,2015-06-01 15:31:39.000,2023-06-16 16:07:59.111000,2020-07-15 13:46:58,1184.0,,1594.0,307.0,292.0,152.0,265.0,5152.0,Portfolio and risk analytics in Python.,59.0,31,False,2019-04-15 15:00:21.000,0.9.2,22.0,pyfolio,conda-forge/pyfolio,,,,900.0,866.0,https://pypi.org/project/pyfolio,2019-04-15 15:00:21.000,34.0,9133.0,9317.0,https://anaconda.org/conda-forge/pyfolio,2023-06-16 16:07:59.111,12366.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
238,VisualDL,PaddlePaddle/VisualDL,ml-experiments,,https://github.com/PaddlePaddle/VisualDL,https://github.com/PaddlePaddle/VisualDL,Apache-2.0,2017-12-20 12:34:31.000,2023-09-20 11:21:28.000000,2023-09-20 11:21:28,918.0,1.0,634.0,149.0,789.0,141.0,355.0,4652.0,Deep Learning Visualization Toolkit.,33.0,31,True,2023-06-05 07:21:00.910,2.5.3,43.0,visualdl,,,,['paddle'],2345.0,2305.0,https://pypi.org/project/visualdl,2023-06-05 07:21:00.910,40.0,123794.0,123802.0,,,,,,,,2.0,323.0,,,,,,,,,,,,,,,,,,,
239,D-Tale,man-group/dtale,data-viz,,https://github.com/man-group/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2023-09-14 19:26:48.309000,2023-09-14 18:16:02,745.0,39.0,350.0,73.0,267.0,52.0,485.0,4255.0,Visualizer for pandas data structures.,30.0,31,True,2023-09-14 18:59:21.000,3.5.0,173.0,dtale,conda-forge/dtale,,,"['pandas', 'jupyter']",878.0,859.0,https://pypi.org/project/dtale,2023-09-14 18:46:45.000,19.0,125684.0,131848.0,https://anaconda.org/conda-forge/dtale,2023-09-14 19:26:48.309,246585.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
240,causalml,uber/causalml,others,,https://github.com/uber/causalml,https://github.com/uber/causalml,Apache-2.0,2019-07-09 02:08:58.000,2023-09-21 13:29:43.000000,2023-09-01 17:56:44,557.0,53.0,691.0,78.0,290.0,87.0,263.0,4248.0,Uplift modeling and causal inference with machine learning algorithms.,56.0,31,True,2023-08-28 06:52:12.000,0.14.1,22.0,causalml,,,,,165.0,164.0,https://pypi.org/project/causalml,2023-08-28 06:52:12.000,1.0,305363.0,305363.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
241,Captum,pytorch/captum,interpretability,,https://github.com/pytorch/captum,https://github.com/pytorch/captum,BSD-3-Clause,2019-08-27 15:34:41.000,2023-09-19 14:05:42.000000,2023-07-08 00:30:37,1017.0,3.0,440.0,218.0,711.0,175.0,323.0,4162.0,Model interpretability and understanding for PyTorch.,102.0,31,True,2022-12-28 01:14:50.000,0.6.0,9.0,captum,conda-forge/captum,,,['pytorch'],1491.0,1445.0,https://pypi.org/project/captum,2022-12-27 23:25:01.082,46.0,157669.0,158415.0,https://anaconda.org/conda-forge/captum,2023-06-16 19:28:19.191,15673.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
242,GluonTS,awslabs/gluon-ts,time-series-data,,https://github.com/awslabs/gluonts,https://github.com/awslabs/gluonts,Apache-2.0,2019-05-15 17:17:29.000,2023-09-19 17:04:26.000000,2023-09-18 08:24:19,1409.0,54.0,732.0,74.0,1719.0,265.0,612.0,3795.0,Probabilistic time series modeling in Python.,109.0,31,True,2023-09-18 08:39:44.000,0.13.5,94.0,gluonts,anaconda/gluonts,,,['mxnet'],12.0,,https://pypi.org/project/gluonts,2023-09-18 08:39:44.000,12.0,223319.0,223341.0,https://anaconda.org/anaconda/gluonts,2023-06-23 14:26:58.411,516.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
243,nevergrad,facebookresearch/nevergrad,hyperopt,,https://github.com/facebookresearch/nevergrad,https://github.com/facebookresearch/nevergrad,MIT,2018-11-21 00:33:17.000,2023-09-21 13:51:23.949000,2023-09-19 20:08:06,1064.0,19.0,338.0,61.0,1315.0,124.0,171.0,3574.0,A Python toolbox for performing gradient-free optimization.,49.0,31,True,2023-09-19 10:03:21.000,0.13.0,43.0,nevergrad,conda-forge/nevergrad,,,,562.0,536.0,https://pypi.org/project/nevergrad,2023-09-19 10:03:21.000,26.0,84979.0,86027.0,https://anaconda.org/conda-forge/nevergrad,2023-09-21 13:51:23.949,41951.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
244,gpustat,wookayin/gpustat,gpu-utilities,,https://github.com/wookayin/gpustat,https://github.com/wookayin/gpustat,MIT,2016-04-24 10:46:43.000,2023-09-06 04:23:58.000000,2023-08-22 21:52:11,238.0,3.0,262.0,45.0,49.0,29.0,87.0,3543.0,A simple command-line utility for querying and monitoring GPU status.,17.0,31,True,2023-08-22 19:40:33.000,1.1.1,15.0,gpustat,conda-forge/gpustat,,,,4138.0,4009.0,https://pypi.org/project/gpustat,2023-08-22 19:39:06.000,129.0,1267769.0,1275396.0,https://anaconda.org/conda-forge/gpustat,2023-08-23 10:35:25.821,259327.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
245,bqplot,bqplot/bqplot,data-viz,,https://github.com/bqplot/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2023-08-04 08:42:57.918000,2023-07-27 13:38:57,3654.0,13.0,474.0,102.0,1036.0,245.0,367.0,3473.0,Plotting library for IPython/Jupyter notebooks.,64.0,31,True,2023-08-04 08:42:57.918,0.5.42,109.0,bqplot,conda-forge/bqplot,,,['jupyter'],168.0,47.0,https://pypi.org/project/bqplot,2023-07-17 16:10:40.597,105.0,154195.0,189458.0,https://anaconda.org/conda-forge/bqplot,2023-07-12 07:26:23.351,1215371.0,,,,,2.0,,,bqplot,https://www.npmjs.com/package/bqplot,2023-08-04 08:42:57.918,16.0,4879.0,,,,,,,,,,,,,
246,hnswlib,nmslib/hnswlib,nn-search,,https://github.com/nmslib/hnswlib,https://github.com/nmslib/hnswlib,Apache-2.0,2017-07-06 13:08:46.000,2023-09-18 00:11:42.000000,2023-02-05 22:03:50,437.0,,491.0,63.0,204.0,171.0,146.0,3462.0,Header-only C++/python library for fast approximate nearest neighbors.,65.0,31,True,2023-02-07 20:10:08.000,0.7.0,10.0,hnswlib,conda-forge/hnswlib,,,,4912.0,4861.0,https://pypi.org/project/hnswlib,2023-02-05 22:20:00.654,51.0,766945.0,770265.0,https://anaconda.org/conda-forge/hnswlib,2023-06-28 06:05:30.185,109585.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
247,dyNET,clab/dynet,ml-frameworks,,https://github.com/clab/dynet,https://github.com/clab/dynet,Apache-2.0,2015-02-08 23:09:21.000,2022-11-22 09:59:24.000000,2022-08-14 17:11:42,3272.0,,703.0,184.0,733.0,262.0,669.0,3387.0,DyNet: The Dynamic Neural Network Toolkit.,160.0,31,False,2020-10-21 14:31:01.000,2.1.2,24.0,dyNET,,,,,279.0,250.0,https://pypi.org/project/dyNET,2020-10-21 14:31:01.000,29.0,124644.0,124797.0,,,,,,,,3.0,12701.0,,,,,,,,,,,,,,,,,,,
248,implicit,benfred/implicit,recommender-systems,,https://github.com/benfred/implicit,https://github.com/benfred/implicit,MIT,2016-04-17 03:45:23.000,2023-08-26 05:25:47.571000,2023-08-25 17:11:59,428.0,7.0,601.0,80.0,221.0,80.0,395.0,3262.0,Fast Python Collaborative Filtering for Implicit Feedback Datasets.,34.0,31,True,2023-08-25 17:45:41.000,0.7.1,46.0,implicit,conda-forge/implicit,,,,1149.0,1111.0,https://pypi.org/project/implicit,2023-08-25 17:45:41.000,38.0,115834.0,130508.0,https://anaconda.org/conda-forge/implicit,2023-08-26 05:25:47.571,527223.0,,,,,1.0,581.0,,,,,,,,,,,,,,,,,,,
249,pomegranate,jmschrei/pomegranate,probabilistics,,https://github.com/jmschrei/pomegranate,https://github.com/jmschrei/pomegranate,MIT,2014-11-24 18:36:58.000,2023-09-17 19:03:32.000000,2023-08-26 23:30:34,979.0,10.0,570.0,101.0,330.0,29.0,708.0,3170.0,"Fast, flexible and easy to use probabilistic modelling in Python.",71.0,31,True,2023-09-17 19:03:32.000,0.14.9,73.0,pomegranate,conda-forge/pomegranate,,,,1044.0,987.0,https://pypi.org/project/pomegranate,2023-09-17 19:03:32.000,57.0,32394.0,35729.0,https://anaconda.org/conda-forge/pomegranate,2023-09-07 11:32:40.942,133427.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
