,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,new_addition,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
192,Autograd,HIPS/autograd,others,,https://github.com/HIPS/autograd,https://github.com/HIPS/autograd,MIT,2014-11-24 15:50:23.000,2022-04-08 08:55:43.000000,2022-04-08 08:53:31,1377,1.0,815,219.0,207.0,164.0,225.0,5770,Efficiently computes derivatives of numpy code.,51.0,32,True,2017-08-24 17:00:41.000,1.1.13,25.0,autograd,conda-forge/autograd,,,,3592.0,3317.0,https://pypi.org/project/autograd,2022-04-08 08:55:43.000,275.0,1151522.0,1154587.0,https://anaconda.org/conda-forge/autograd,2019-07-25 18:29:55.493,208472.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
193,mlpack,mlpack/mlpack,ml-frameworks,,https://github.com/mlpack/mlpack,https://github.com/mlpack/mlpack,BSD-3-Clause,2014-12-17 18:16:59.000,2022-04-29 11:55:20.000000,2022-04-29 02:00:58,27870,302.0,1402,178.0,1770.0,103.0,1383.0,3984,mlpack: a scalable C++ machine learning library --.,287.0,32,True,2020-10-28 18:28:47.000,3.4.2,40.0,mlpack,conda-forge/mlpack,,,,1.0,,https://pypi.org/project/mlpack,2020-10-28 18:28:47.000,1.0,343.0,2547.0,https://anaconda.org/conda-forge/mlpack,2021-11-09 18:05:21.719,99224.0,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,
194,speechbrain,speechbrain/speechbrain,audio,,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000,2022-04-29 15:29:28.000000,2022-04-20 06:32:18,6032,53.0,746,109.0,683.0,135.0,517.0,3978,A PyTorch-based Speech Toolkit.,154.0,32,True,2021-12-20 04:22:27.000,0.5.11,10.0,speechbrain,,,,['pytorch'],169.0,167.0,https://pypi.org/project/speechbrain,2021-12-20 04:23:25.000,2.0,8177.0,8177.0,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,
195,bqplot,bqplot/bqplot,data-viz,,https://github.com/bqplot/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2022-04-29 15:54:45.000000,2022-04-08 11:56:25,3513,51.0,458,110.0,930.0,228.0,356.0,3284,Plotting library for IPython/Jupyter notebooks.,56.0,32,True,2022-02-11 15:29:07.544,0.5.34,100.0,bqplot,conda-forge/bqplot,,,['jupyter'],132.0,30.0,https://pypi.org/project/bqplot,2022-02-11 15:27:16.000,92.0,73077.0,107982.0,https://anaconda.org/conda-forge/bqplot,2022-02-11 15:47:15.986,948292.0,,,,,2.0,,,,bqplot,https://www.npmjs.com/package/bqplot,2022-02-11 15:29:07.544,10.0,21549.0,,,,,,,,,,,,,
196,Catalyst,catalyst-team/catalyst,ml-experiments,,https://github.com/catalyst-team/catalyst,https://github.com/catalyst-team/catalyst,Apache-2.0,2018-08-20 07:56:13.000,2022-04-29 04:46:04.000000,2022-04-29 04:19:24,1698,17.0,361,46.0,1073.0,2.0,331.0,2912,Accelerated deep learning R&D.,103.0,32,True,2022-04-29 04:45:11.000,22.04,108.0,catalyst,,,,['pytorch'],563.0,534.0,https://pypi.org/project/catalyst,2022-04-29 04:46:04.000,29.0,867528.0,867528.0,,,,,,,,2.0,,,-1.0,,,,,,,,,,,,,,,,,,
197,VisPy,vispy/vispy,data-viz,,https://github.com/vispy/vispy,https://github.com/vispy/vispy,BSD-3-Clause,2013-03-21 18:43:22.000,2022-04-29 14:38:39.000000,2022-04-28 01:48:19,6930,18.0,587,124.0,1031.0,280.0,1039.0,2858,High-performance interactive 2D/3D data visualization library.,172.0,32,True,2022-04-18 18:40:13.000,0.10.0,30.0,vispy,conda-forge/vispy,,,['jupyter'],826.0,730.0,https://pypi.org/project/vispy,2022-04-18 19:26:41.000,96.0,53005.0,57053.0,https://anaconda.org/conda-forge/vispy,2022-04-18 23:44:31.256,217444.0,,,,,2.0,,,,vispy,https://www.npmjs.com/package/vispy,2020-03-15 14:39:41.516,,22.0,,,,,,,,,,,,,
198,datashader,holoviz/datashader,data-viz,,https://github.com/holoviz/datashader,https://github.com/holoviz/datashader,BSD-3-Clause,2015-12-23 18:02:20.000,2022-04-29 15:08:22.000000,2022-04-25 19:23:37,1339,39.0,350,90.0,578.0,125.0,371.0,2759,Quickly and accurately render even the largest data.,47.0,32,True,2022-04-25 21:30:45.000,0.14.0,25.0,datashader,conda-forge/datashader,,,,1153.0,1060.0,https://pypi.org/project/datashader,2022-04-25 20:09:37.000,93.0,44293.0,49785.0,https://anaconda.org/conda-forge/datashader,2022-04-26 20:02:47.634,291076.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
199,Core ML Tools,apple/coremltools,model-serialisation,,https://github.com/apple/coremltools,https://github.com/apple/coremltools,BSD-3-Clause,2017-06-30 07:39:02.000,2022-04-29 14:41:05.000000,2022-04-27 16:47:48,929,18.0,400,98.0,568.0,332.0,661.0,2641,"Core ML tools contain supporting tools for Core ML model conversion, editing, and validation.",122.0,32,True,2022-02-22 22:38:34.000,5.2.0,36.0,coremltools,conda-forge/coremltools,,,,1027.0,883.0,https://pypi.org/project/coremltools,2022-02-22 22:38:34.000,144.0,164811.0,166524.0,https://anaconda.org/conda-forge/coremltools,2021-10-15 05:58:32.248,29469.0,,,,,1.0,4214.0,,,,,,,,,,,,,,,,,,,,
200,mrjob,Yelp/mrjob,data-pipelines,,https://github.com/Yelp/mrjob,https://github.com/Yelp/mrjob,Apache-2.0,2010-10-13 18:35:21.000,2022-03-23 19:55:26.000000,2020-11-16 22:20:52,8622,,600,111.0,919.0,205.0,1093.0,2576,Run MapReduce jobs on Hadoop or Amazon Web Services.,142.0,32,False,2020-09-17 22:26:01.000,0.7.4,62.0,mrjob,conda-forge/mrjob,,,,1088.0,975.0,https://pypi.org/project/mrjob,2020-09-17 22:26:01.000,113.0,87358.0,94097.0,https://anaconda.org/conda-forge/mrjob,2022-02-06 18:33:13.189,451543.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
201,hmmlearn,hmmlearn/hmmlearn,probabilistics,,https://github.com/hmmlearn/hmmlearn,https://github.com/hmmlearn/hmmlearn,BSD-3-Clause,2014-03-23 10:33:09.000,2022-04-29 03:03:21.000000,2022-04-23 12:30:17,411,9.0,696,112.0,86.0,54.0,327.0,2477,"Hidden Markov Models in Python, with scikit-learn like API.",39.0,32,True,2022-02-10 14:13:50.000,0.2.7,10.0,hmmlearn,conda-forge/hmmlearn,,,['sklearn'],1382.0,1255.0,https://pypi.org/project/hmmlearn,2022-02-10 14:13:50.000,127.0,463656.0,466467.0,https://anaconda.org/conda-forge/hmmlearn,2022-02-12 03:10:38.209,115291.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
202,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2022-04-29 17:08:34.000000,2022-04-29 17:08:34,282,64.0,162,51.0,137.0,69.0,133.0,2391,"A simple way to train and use PyTorch models with multi-GPU, TPU, mixed-precision.",42.0,32,True,2022-04-29 13:16:42.000,0.7.1,13.0,accelerate,conda-forge/accelerate,,,['pytorch'],480.0,467.0,https://pypi.org/project/accelerate,2022-04-29 13:14:12.000,13.0,923288.0,923510.0,https://anaconda.org/conda-forge/accelerate,2022-04-01 20:44:48.262,1336.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
203,scikit-optimize,scikit-optimize/scikit-optimize,hyperopt,,https://github.com/scikit-optimize/scikit-optimize,https://github.com/scikit-optimize/scikit-optimize,BSD-3-Clause,2016-03-20 21:10:54.000,2022-02-03 21:29:27.000000,2021-10-12 13:32:38,1570,,418,66.0,512.0,232.0,387.0,2333,Sequential model-based optimization with a `scipy.optimize` interface.,76.0,32,True,2021-10-12 15:33:19.000,0.9.0,23.0,scikit-optimize,conda-forge/scikit-optimize,,,,2802.0,2628.0,https://pypi.org/project/scikit-optimize,2021-10-12 14:21:32.000,174.0,883815.0,893212.0,https://anaconda.org/conda-forge/scikit-optimize,2021-12-15 05:01:56.230,535657.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
204,Ax,facebook/Ax,hyperopt,,https://github.com/facebook/Ax,https://github.com/facebook/Ax,MIT,2019-02-09 15:23:44.000,2022-04-29 06:59:57.000000,2022-04-28 22:48:19,1838,180.0,196,70.0,556.0,50.0,367.0,1792,Adaptive Experimentation Platform.,114.0,32,True,2022-04-26 19:55:48.000,0.2.5.1,27.0,ax-platform,conda-forge/ax-platform,,,['pytorch'],280.0,265.0,https://pypi.org/project/ax-platform,2022-04-26 21:57:06.000,15.0,134870.0,134974.0,https://anaconda.org/conda-forge/ax-platform,2022-04-27 22:01:59.917,1046.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
205,GPflow,GPflow/GPflow,probabilistics,,https://github.com/GPflow/GPflow,https://github.com/GPflow/GPflow,Apache-2.0,2016-01-14 11:29:24.000,2022-04-28 13:02:42.000000,2022-04-28 11:03:19,2338,73.0,422,76.0,1111.0,126.0,639.0,1618,Gaussian processes in TensorFlow.,78.0,32,True,2022-04-28 12:21:42.000,2.5.1,36.0,gpflow,conda-forge/gpflow,,,['tensorflow'],382.0,353.0,https://pypi.org/project/gpflow,2022-04-28 12:21:42.000,29.0,12693.0,12926.0,https://anaconda.org/conda-forge/gpflow,2022-03-01 16:58:07.317,10992.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
206,Geocoder,DenisCarriere/geocoder,geospatial-data,,https://github.com/DenisCarriere/geocoder,https://github.com/DenisCarriere/geocoder,MIT,2014-01-13 04:19:21.000,2022-02-11 13:28:12.000000,2018-10-12 15:53:05,1251,,267,55.0,151.0,99.0,217.0,1439,Python Geocoder.,73.0,32,False,2018-04-04 12:34:51.000,1.38.1,110.0,geocoder,conda-forge/geocoder,,,,5260.0,4768.0,https://pypi.org/project/geocoder,2018-04-04 12:34:51.000,492.0,412999.0,414587.0,https://anaconda.org/conda-forge/geocoder,2019-06-27 16:40:50.469,98477.0,,,,,3.0,,,,,,,,,,,,,,,,,,,geocoder,,
207,TF Model Optimization,tensorflow/model-optimization,tensorflow-utils,,https://github.com/tensorflow/model-optimization,https://github.com/tensorflow/model-optimization,Apache-2.0,2018-10-31 20:34:28.000,2022-04-14 15:39:29.000000,2022-04-06 08:30:34,735,17.0,276,122.0,679.0,162.0,151.0,1234,"A toolkit to optimize ML models for deployment for Keras and TensorFlow, including quantization and pruning.",66.0,32,True,2022-03-18 17:04:59.000,0.7.2,26.0,tensorflow-model-optimization,,,,['tensorflow'],1760.0,1741.0,https://pypi.org/project/tensorflow-model-optimization,2022-03-18 16:49:50.000,19.0,157961.0,157961.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
208,pmdarima,alkaline-ml/pmdarima,time-series-data,,https://github.com/alkaline-ml/pmdarima,https://github.com/alkaline-ml/pmdarima,MIT,2017-03-30 14:58:30.000,2022-04-25 15:29:23.000000,2022-04-25 15:22:20,1057,11.0,204,35.0,223.0,28.0,255.0,1157,"A statistical library designed to fill the void in Pythons time series analysis capabilities, including the equivalent..",20.0,32,True,2022-02-22 11:10:16.000,1.8.5,37.0,pmdarima,conda-forge/pmdarima,,,,2066.0,2015.0,https://pypi.org/project/pmdarima,2022-02-22 11:10:16.000,51.0,1207755.0,1209733.0,https://anaconda.org/conda-forge/pmdarima,2022-02-24 09:21:50.856,35614.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
209,petl,petl-developers/petl,data-pipelines,,https://github.com/petl-developers/petl,https://github.com/petl-developers/petl,MIT,2011-08-19 09:51:03.000,2022-04-26 23:43:23.754000,2022-04-25 16:19:11,1253,94.0,173,48.0,181.0,76.0,366.0,997,Python Extract Transform and Load Tables of Data.,54.0,32,True,2022-04-25 16:22:37.000,1.7.9,84.0,petl,conda-forge/petl,,http://petl.readthedocs.org,,773.0,699.0,https://pypi.org/project/petl,2022-04-25 16:22:37.000,74.0,149951.0,151040.0,https://anaconda.org/conda-forge/petl,2022-04-26 23:43:23.754,72972.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
210,TensorFlow Text,tensorflow/text,nlp,,https://github.com/tensorflow/text,https://github.com/tensorflow/text,Apache-2.0,2019-05-29 22:10:03.000,2022-04-29 07:22:18.000000,2022-04-26 19:51:38,665,71.0,204,40.0,748.0,78.0,127.0,932,Making text a first-class citizen in TensorFlow.,81.0,32,True,2022-04-21 02:58:05.000,2.8.2,49.0,tensorflow-text,,,,['tensorflow'],1810.0,1734.0,https://pypi.org/project/tensorflow-text,2022-04-21 00:17:57.000,76.0,2631558.0,2631558.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
211,TensorFlow Transform,tensorflow/transform,tensorflow-utils,,https://github.com/tensorflow/transform,https://github.com/tensorflow/transform,Apache-2.0,2017-02-10 00:36:53.000,2022-04-12 23:13:32.000000,2022-04-12 23:13:32,782,35.0,180,59.0,82.0,25.0,153.0,916,Input pipeline framework.,27.0,32,True,2022-03-30 18:58:31.000,1.6.1,48.0,tensorflow-transform,,,,['tensorflow'],891.0,835.0,https://pypi.org/project/tensorflow-transform,2022-03-30 19:17:57.000,56.0,3192705.0,3192705.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
212,snowballstemmer,snowballstem/snowball,nlp,,https://github.com/snowballstem/snowball,https://github.com/snowballstem/snowball,BSD-3-Clause,2013-02-23 07:17:42.000,2022-03-28 04:36:11.000000,2021-12-17 04:08:52,919,,153,34.0,108.0,25.0,44.0,556,Snowball compiler and stemming algorithms.,28.0,32,True,2021-11-16 18:38:34.000,2.2.0,10.0,snowballstemmer,conda-forge/snowballstemmer,,,,6731.0,4.0,https://pypi.org/project/snowballstemmer,2021-11-16 18:38:34.000,6727.0,6741516.0,6802903.0,https://anaconda.org/conda-forge/snowballstemmer,2021-11-17 09:59:16.947,4174341.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
213,DIPY,dipy/dipy,medical-data,,https://github.com/dipy/dipy,https://github.com/dipy/dipy,BSD-3-Clause,2010-02-06 11:43:08.000,2022-04-29 10:45:04.000000,2022-04-28 22:18:35,12165,261.0,336,50.0,1752.0,123.0,658.0,509,"DIPY is the paragon 3D/4D+ imaging library in Python. Contains generic methods for spatial normalization, signal..",129.0,32,True,2021-05-06 04:40:48.000,1.4.1,24.0,dipy,conda-forge/dipy,,,,625.0,545.0,https://pypi.org/project/dipy,2022-03-11 20:19:02.000,80.0,14101.0,18204.0,https://anaconda.org/conda-forge/dipy,2022-03-15 06:15:21.138,291364.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
214,datalad,datalad/datalad,others,,https://github.com/datalad/datalad,https://github.com/datalad/datalad,MIT,2013-11-01 19:40:08.000,2022-04-29 13:54:36.000000,2022-04-29 13:54:36,15467,369.0,89,26.0,3101.0,480.0,3005.0,309,"Keep code, data, containers under control with git and git-annex.",46.0,32,True,2022-04-21 12:58:50.000,0.16.2,81.0,datalad,conda-forge/datalad,,,,52.0,,https://pypi.org/project/datalad,2022-04-21 12:59:13.000,52.0,6813.0,10849.0,https://anaconda.org/conda-forge/datalad,2022-04-19 18:35:34.864,197806.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
215,CNTK,microsoft/CNTK,ml-frameworks,,https://github.com/microsoft/CNTK,https://github.com/microsoft/CNTK,MIT,2015-11-26 09:52:06.000,2021-08-27 04:46:43.000000,2020-03-31 15:55:14,16116,,4402,1286.0,552.0,836.0,2530.0,17152,"Microsoft Cognitive Toolkit (CNTK), an open source deep-learning toolkit.",271.0,31,False,2019-04-26 14:13:32.000,2.7,32.0,cntk,,,,,18.0,,https://pypi.org/project/cntk,2020-12-09 22:21:57.000,18.0,1184.0,1370.0,,,,,,,,3.0,13952.0,,,,,,,,,,,,,,,,,,,,
216,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2022-01-14 13:42:13.000000,2021-07-29 23:17:25,531,,1542,273.0,105.0,37.0,526.0,9742,Lime: Explaining the predictions of any machine learning classifier.,61.0,31,True,2020-04-03 22:05:03.000,0.2.0.0,38.0,lime,conda-forge/lime,,,,2303.0,2196.0,https://pypi.org/project/lime,2020-06-26 21:38:15.000,107.0,358386.0,359904.0,https://anaconda.org/conda-forge/lime,2020-06-28 01:02:41.538,97154.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
217,Sonnet,deepmind/sonnet,ml-frameworks,,https://github.com/deepmind/sonnet,https://github.com/deepmind/sonnet,Apache-2.0,2017-04-03 11:34:35.000,2022-04-22 01:15:33.000000,2022-03-07 21:16:14,848,2.0,1281,432.0,67.0,23.0,151.0,9270,TensorFlow-based neural network library.,53.0,31,True,2020-03-27 10:36:19.000,2.0.0,27.0,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],870.0,818.0,https://pypi.org/project/dm-sonnet,2020-03-27 10:36:10.000,52.0,22674.0,23129.0,https://anaconda.org/conda-forge/sonnet,2020-11-14 18:13:23.843,13209.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
218,PaddleDetection,PaddlePaddle/PaddleDetection,image,,https://github.com/PaddlePaddle/PaddleDetection,https://github.com/PaddlePaddle/PaddleDetection,Apache-2.0,2019-10-25 07:21:14.000,2022-04-29 12:22:12.000000,2022-04-29 12:03:11,1573,187.0,1904,168.0,2533.0,676.0,2731.0,7461,"Object Detection toolkit based on PaddlePaddle. It supports object detection, instance segmentation, multiple object..",94.0,31,True,2022-04-24 05:05:40.000,2.4.0,7.0,paddledet,,,,['paddle'],15.0,15.0,https://pypi.org/project/paddledet,2022-04-24 05:05:40.000,,427.0,427.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
219,SpeechRecognition,Uberi/speech_recognition,audio,,https://github.com/Uberi/speech_recognition,https://github.com/Uberi/speech_recognition,BSD-3-Clause,2014-04-23 04:53:54.000,2022-04-20 09:46:34.000000,2022-03-27 02:53:19,379,5.0,2002,284.0,101.0,234.0,281.0,6229,"Speech recognition module for Python, supporting several engines and APIs, online and offline.",43.0,31,True,2017-12-05 14:05:14.000,3.8.1,52.0,SpeechRecognition,conda-forge/speechrecognition,,,,695.0,,https://pypi.org/project/SpeechRecognition,2017-12-05 13:58:29.000,695.0,263814.0,265795.0,https://anaconda.org/conda-forge/speechrecognition,2021-12-13 09:59:53.408,134730.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
220,DeepPavlov,deepmipt/DeepPavlov,nlp,,https://github.com/deepmipt/DeepPavlov,https://github.com/deepmipt/DeepPavlov,Apache-2.0,2017-11-17 14:35:29.000,2022-04-28 15:20:06.000000,2022-04-27 13:58:25,2614,3.0,1029,213.0,945.0,80.0,549.0,5698,An open source library for deep learning end-to-end dialog systems and chatbots.,67.0,31,True,2022-04-27 14:19:20.000,0.17.3,49.0,deeppavlov,,,,['tensorflow'],270.0,264.0,https://pypi.org/project/deeppavlov,2022-04-27 14:11:20.000,6.0,11198.0,11198.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
221,OpenNMT,OpenNMT/OpenNMT-py,nlp,,https://github.com/OpenNMT/OpenNMT-py,https://github.com/OpenNMT/OpenNMT-py,MIT,2017-02-22 19:01:50.000,2022-04-27 14:46:46.000000,2022-02-09 16:15:17,2589,1.0,2034,163.0,858.0,120.0,1213.0,5571,Open Source Neural Machine Translation in PyTorch.,174.0,31,True,2021-09-14 08:49:23.000,2.2.0,32.0,OpenNMT-py,,,,['pytorch'],146.0,138.0,https://pypi.org/project/OpenNMT-py,2021-09-14 08:49:23.000,8.0,48528.0,48528.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
222,Metaflow,Netflix/metaflow,ml-experiments,,https://github.com/Netflix/metaflow,https://github.com/Netflix/metaflow,Apache-2.0,2019-09-17 17:48:25.000,2022-04-29 14:57:22.000000,2022-04-29 14:57:21,497,33.0,504,235.0,634.0,217.0,223.0,5558,Build and manage real-life data science projects with ease!.,51.0,31,True,2022-04-25 19:45:51.000,2.6.0,45.0,metaflow,conda-forge/metaflow,,,,289.0,281.0,https://pypi.org/project/metaflow,2022-04-25 21:53:58.000,8.0,47434.0,48699.0,https://anaconda.org/conda-forge/metaflow,2022-04-26 22:47:28.117,35435.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
223,einops,arogozhnikov/einops,ml-frameworks,,https://github.com/arogozhnikov/einops,https://github.com/arogozhnikov/einops,MIT,2018-09-22 00:45:08.000,2022-04-11 06:45:39.000000,2022-04-01 05:47:58,397,11.0,210,54.0,57.0,33.0,75.0,4935,"Deep learning operations reinvented (for pytorch, tensorflow, jax and others).",17.0,31,True,2022-03-04 09:32:08.000,0.4.1,7.0,einops,conda-forge/einops,,,,2793.0,2593.0,https://pypi.org/project/einops,2022-03-04 09:32:08.000,200.0,1583584.0,1584028.0,https://anaconda.org/conda-forge/einops,2022-03-04 10:57:10.315,13774.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
224,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2022-04-29 13:50:22.000000,2022-04-29 06:24:15,1909,28.0,576,146.0,47.0,90.0,194.0,4693,Fit interpretable models. Explain blackbox machine learning.,28.0,31,True,2021-09-23 20:41:03.000,0.2.7,37.0,interpret,,,,['jupyter'],195.0,187.0,https://pypi.org/project/interpret,2021-09-23 19:52:27.000,8.0,99127.0,99127.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
225,DEAP,deap/deap,distributed-ml,,https://github.com/DEAP/deap,https://github.com/DEAP/deap,LGPL-3.0,2014-05-21 20:07:39.000,2022-04-19 14:41:23.000000,2022-01-22 18:26:24,2187,,957,203.0,192.0,225.0,252.0,4672,Distributed Evolutionary Algorithms in Python.,78.0,31,False,2020-01-21 01:18:06.000,1.3.1,19.0,deap,conda-forge/deap,,,,2897.0,2576.0,https://pypi.org/project/deap,2020-01-21 01:18:06.000,321.0,154601.0,157079.0,https://anaconda.org/conda-forge/deap,2022-04-11 15:37:59.925,173487.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
226,cuDF,rapidsai/cudf,gpu-utilities,,https://github.com/rapidsai/cudf,https://github.com/rapidsai/cudf,Apache-2.0,2017-05-07 03:43:37.000,2022-04-29 17:07:38.000000,2022-04-29 15:54:12,35020,384.0,601,141.0,6252.0,733.0,3800.0,4672,cuDF - GPU DataFrame Library.,238.0,31,True,2022-04-06 15:19:46.000,22.04.00,23.0,cudf,,,,,5.0,,https://pypi.org/project/cudf,2020-06-01 20:07:47.000,5.0,1454.0,1454.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
227,PaddleSeg,PaddlePaddle/PaddleSeg,image,,https://github.com/PaddlePaddle/PaddleSeg,https://github.com/PaddlePaddle/PaddleSeg,Apache-2.0,2019-08-26 02:32:22.000,2022-04-29 11:23:38.000000,2022-04-29 02:11:32,2332,112.0,990,60.0,1015.0,539.0,514.0,4621,"Easy-to-use image segmentation library with awesome pre-trained model zoo, supporting wide-range of practical tasks in..",78.0,31,True,2022-04-20 08:05:01.000,2.5.0,15.0,paddleseg,,,,['paddle'],543.0,541.0,https://pypi.org/project/paddleseg,2022-04-20 08:05:01.000,2.0,1624.0,1624.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
228,Activeloop,activeloopai/Hub,data-pipelines,,https://github.com/activeloopai/Hub,https://github.com/activeloopai/Hub,MPL-2.0,2019-08-09 06:17:59.000,2022-04-29 10:03:33.000000,2022-04-27 21:29:30,5594,439.0,377,60.0,1258.0,60.0,305.0,4457,"Dataset format for AI. Build, manage, query & visualize datasets for deep learning. Stream data real-time to..",95.0,31,True,2022-04-27 21:28:11.000,2.4.0,132.0,hub,,,,,53.0,,https://pypi.org/project/hub,2022-04-27 21:21:50.000,53.0,3704.0,3704.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
229,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2022-04-27 00:48:19.000000,2022-04-27 00:46:58,5140,133.0,464,101.0,1215.0,79.0,437.0,4447,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",68.0,31,True,2022-04-25 23:39:20.376,1.3.9,73.0,perspective-python,conda-forge/perspective,,,['jupyter'],254.0,245.0,https://pypi.org/project/perspective-python,2022-03-14 20:14:01.000,9.0,1892.0,6611.0,https://anaconda.org/conda-forge/perspective,2022-04-25 03:20:53.907,50040.0,,,,,2.0,,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2022-04-27 00:47:34.123,,2445.0,,,,,,,,,,,,,
