,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,updated_github_id,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
255,tensorflow-upstream,ROCmSoftwarePlatform/tensorflow-upstream,ml-frameworks,,https://github.com/ROCm/tensorflow-upstream,https://github.com/ROCm/tensorflow-upstream,Apache-2.0,2018-04-09 21:24:50.000,2025-05-22 12:26:58.000000,2025-05-21 12:30:21,182757.0,1648.0,99.0,50.0,2574.0,16.0,376.0,692.0,TensorFlow ROCm port.,4875.0,32,True,2022-12-06 16:42:53.965,2.9.4,100.0,tensorflow-rocm,,,,['tensorflow'],9.0,,https://pypi.org/project/tensorflow-rocm,2024-01-10 14:33:03.000,9.0,11644.0,11644.0,,,,,,,,3.0,29.0,,,,,,,ROCm/tensorflow-upstream,,,,,,,,,,,,
256,ColossalAI,hpcaitech/colossalai,distributed-ml,,https://github.com/hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,Apache-2.0,2021-10-28 16:19:44.000,2025-05-22 08:54:01.000000,2025-04-18 08:40:53,3809.0,6.0,4508.0,393.0,4349.0,478.0,1289.0,40893.0,"Making large AI models cheaper, faster and more accessible.",194.0,31,True,2025-03-04 01:51:48.000,0.4.9,49.0,,,,,,510.0,510.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
257,detectron2,facebookresearch/detectron2,image,,https://github.com/facebookresearch/detectron2,https://github.com/facebookresearch/detectron2,Apache-2.0,2019-09-05 21:30:20.000,2025-05-13 18:19:05.007000,2025-04-24 21:45:01,1543.0,3.0,7505.0,391.0,707.0,542.0,3089.0,32026.0,"Detectron2 is a platform for object detection, segmentation and other visual recognition tasks.",277.0,31,True,2021-11-15 22:08:26.000,0.6,10.0,detectron2,conda-forge/detectron2,,,['pytorch'],13.0,,https://pypi.org/project/detectron2,2020-02-06 00:35:57.000,13.0,,11875.0,https://anaconda.org/conda-forge/detectron2,2025-05-13 18:19:05.007,688756.0,,,,,2.0,,,,,,,-3.0,,,,,,,,,,,,,
258,NNI,microsoft/nni,hyperopt,,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000,2024-07-03 10:55:10.000000,2023-10-26 05:31:53,3012.0,,1816.0,283.0,3507.0,417.0,1684.0,14187.0,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",192.0,31,False,2023-09-14 12:12:06.000,3.0,55.0,nni,,,,,68.0,21.0,https://pypi.org/project/nni,2023-09-14 12:22:00.000,47.0,34896.0,34896.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
259,PaddleHub,PaddlePaddle/PaddleHub,others,,https://github.com/PaddlePaddle/PaddleHub,https://github.com/PaddlePaddle/PaddleHub,Apache-2.0,2018-12-21 06:00:48.000,2024-08-07 03:17:23.000000,2024-08-07 03:17:23,2667.0,,2066.0,182.0,1006.0,583.0,727.0,12872.0,"Awesome pre-trained models toolkit based on PaddlePaddle. (400+ models including Image, Text, Audio, Video and Cross-..",69.0,31,True,2023-09-20 10:33:08.000,2.4.0,50.0,paddlehub,,,,['paddle'],1941.0,1934.0,https://pypi.org/project/paddlehub,2023-09-20 10:33:08.000,7.0,5834.0,5845.0,,,,,,,,2.0,842.0,,,,,,,,,,,,,,,,,,,
260,TFlearn,tflearn/tflearn,ml-frameworks,,https://github.com/tflearn/tflearn,https://github.com/tflearn/tflearn,MIT,2016-03-31 12:05:53.000,2024-05-06 11:34:20.000000,2020-11-30 04:34:51,613.0,,2410.0,454.0,263.0,579.0,365.0,9620.0,Deep learning library featuring a higher-level API for TensorFlow.,145.0,31,False,2020-11-11 19:26:11.000,0.5.0,8.0,tflearn,,,,['tensorflow'],5228.0,5214.0,https://pypi.org/project/tflearn,2020-11-11 19:13:47.000,14.0,3213.0,3213.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
261,imageai,OlafenwaMoses/ImageAI,image,,https://github.com/OlafenwaMoses/ImageAI,https://github.com/OlafenwaMoses/ImageAI,MIT,2018-03-19 23:12:33.000,2025-04-22 14:57:32.711000,2024-02-20 22:38:05,385.0,,2166.0,287.0,98.0,311.0,447.0,8790.0,A python library built to empower developers to build applications and systems with self-contained Computer Vision..,19.0,31,False,2023-01-02 17:10:24.749,3.0.3,13.0,imageai,conda-forge/imageai,,,,1805.0,1786.0,https://pypi.org/project/imageai,2023-01-02 17:10:24.749,19.0,13340.0,24892.0,https://anaconda.org/conda-forge/imageai,2025-04-22 14:57:32.711,9315.0,,,,,2.0,968364.0,,,,,,,,,,,,,,,,,,,
262,auto-sklearn,automl/auto-sklearn,hyperopt,,https://github.com/automl/auto-sklearn,https://github.com/automl/auto-sklearn,BSD-3-Clause,2015-07-02 15:38:10.000,2025-04-22 14:57:49.654000,2023-04-18 11:08:13,2759.0,,1282.0,212.0,727.0,201.0,829.0,7837.0,Automated Machine Learning with scikit-learn.,88.0,31,False,2023-02-13 12:35:21.000,0.15.0,42.0,auto-sklearn,conda-forge/auto-sklearn,,,['sklearn'],708.0,674.0,https://pypi.org/project/auto-sklearn,2022-09-20 10:32:07.471,34.0,12107.0,12756.0,https://anaconda.org/conda-forge/auto-sklearn,2025-04-22 14:57:49.654,31805.0,,,,,2.0,68.0,,,,,,,,,,,,,,,,,,,
263,DeepPavlov,deepmipt/DeepPavlov,nlp,,https://github.com/deeppavlov/DeepPavlov,https://github.com/deeppavlov/DeepPavlov,Apache-2.0,2017-11-17 14:35:29.000,2025-04-01 14:19:35.000000,2024-11-26 06:34:41,2711.0,,1151.0,207.0,1052.0,28.0,615.0,6880.0,An open source library for deep learning end-to-end dialog systems and chatbots.,78.0,31,True,2024-08-12 17:22:54.000,1.7.0,64.0,deeppavlov,,,,['tensorflow'],436.0,432.0,https://pypi.org/project/deeppavlov,2024-08-12 17:22:54.000,4.0,14657.0,14657.0,,,,,,,,2.0,,,,,,,,deeppavlov/DeepPavlov,,,,,,,,,,,,
264,Tesseract,madmaze/pytesseract,ocr,,https://github.com/madmaze/pytesseract,https://github.com/madmaze/pytesseract,Apache-2.0,2010-10-27 23:02:49.000,2025-04-22 14:57:07.821000,2025-02-17 21:20:41,638.0,,721.0,105.0,202.0,12.0,360.0,6110.0,Python-tesseract is an optical character recognition (OCR) tool for python.,50.0,31,True,2024-08-16 02:36:10.000,0.3.13,28.0,pytesseract,conda-forge/pytesseract,,,,971.0,,https://pypi.org/project/pytesseract,2024-08-16 02:36:10.000,971.0,3045828.0,3057194.0,https://anaconda.org/conda-forge/pytesseract,2025-04-22 14:57:07.821,659276.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
265,ta,bukosabino/ta,financial-data,,https://github.com/bukosabino/ta,https://github.com/bukosabino/ta,MIT,2018-01-02 18:08:48.000,2025-04-22 14:57:46.184000,2023-11-02 13:49:44,662.0,,1053.0,150.0,132.0,139.0,104.0,4634.0,Technical Analysis Library using Pandas and Numpy.,34.0,31,False,2023-11-02 13:53:35.000,0.11.0,56.0,ta,conda-forge/ta,,,,8724.0,8617.0,https://pypi.org/project/ta,2023-11-02 13:53:35.000,107.0,326554.0,327273.0,https://anaconda.org/conda-forge/ta,2025-04-22 14:57:46.184,36706.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
266,imutils,PyImageSearch/imutils,image,,https://github.com/PyImageSearch/imutils,https://github.com/PyImageSearch/imutils,MIT,2015-01-11 20:05:39.000,2025-04-22 14:57:06.837000,2022-01-27 13:24:16,139.0,,1026.0,150.0,118.0,162.0,79.0,4564.0,"A series of convenience functions to make basic image processing operations such as translation, rotation, resizing,..",21.0,31,False,2021-01-15 10:53:17.000,0.5.4,29.0,imutils,conda-forge/imutils,,,,53500.0,53065.0,https://pypi.org/project/imutils,2021-01-15 10:53:17.000,435.0,423673.0,427723.0,https://anaconda.org/conda-forge/imutils,2025-04-22 14:57:06.837,234956.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
267,rubrix,recognai/rubrix,nlp,,https://github.com/argilla-io/argilla,https://github.com/argilla-io/argilla,Apache-2.0,2021-04-28 14:37:42.000,2025-05-19 20:46:23.000000,2025-05-16 09:12:25,3626.0,3.0,430.0,31.0,3443.0,33.0,2175.0,4499.0,Argilla is a collaboration tool for AI engineers and domain experts to build high-quality datasets.,111.0,31,True,2025-03-11 08:58:41.000,2.8.0,100.0,rubrix,conda-forge/rubrix,,,,3011.0,3011.0,https://pypi.org/project/rubrix,2022-10-24 18:22:00.951,,3074.0,4189.0,https://anaconda.org/conda-forge/rubrix,2025-04-22 14:58:07.112,45732.0,,,,,2.0,,,,,,,,argilla-io/argilla,,,,,,,,,,,,
268,AzureML SDK,Azure/MachineLearningNotebooks,ml-experiments,,https://github.com/Azure/MachineLearningNotebooks,https://github.com/Azure/MachineLearningNotebooks,MIT,2018-08-17 17:29:14.000,2025-04-11 20:16:33.000000,2025-03-14 16:42:02,1307.0,2.0,2506.0,1929.0,541.0,390.0,1078.0,4194.0,Python notebooks with ML and deep learning examples with Azure Machine Learning Python SDK | Microsoft.,65.0,31,True,2024-12-10 14:48:18.000,1.59.0,107.0,azureml-sdk,,,,,31.0,,https://pypi.org/project/azureml-sdk,2025-04-11 20:16:33.000,31.0,335704.0,335712.0,,,,,,,,2.0,662.0,,,,,,,,,,,,,,,,,,,
269,Porcupine,Picovoice/Porcupine,audio,,https://github.com/Picovoice/porcupine,https://github.com/Picovoice/porcupine,Apache-2.0,2018-03-08 01:55:25.000,2025-05-06 21:53:58.000000,2025-05-06 21:53:54,1343.0,46.0,517.0,65.0,824.0,2.0,572.0,4118.0,On-device wake word detection powered by deep learning.,42.0,31,True,2025-02-05 18:37:30.000,3.0.5,37.0,pvporcupine,,,,,86.0,48.0,https://pypi.org/project/pvporcupine,2025-02-05 18:37:30.000,38.0,23990.0,23990.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
270,STUMPY,TDAmeritrade/stumpy,time-series-data,,https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000,2025-04-22 14:57:05.227000,2025-04-08 00:46:33,1380.0,6.0,332.0,56.0,253.0,74.0,464.0,3922.0,STUMPY is a powerful and scalable Python library for modern time series analysis.,40.0,31,True,2024-07-09 04:43:23.000,1.13.0,29.0,stumpy,conda-forge/stumpy,,,,1362.0,1332.0,https://pypi.org/project/stumpy,2024-07-09 04:21:56.000,30.0,303052.0,321564.0,https://anaconda.org/conda-forge/stumpy,2025-04-22 14:57:05.227,1092235.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
271,GPyTorch,cornellius-gp/gpytorch,probabilistics,,https://github.com/cornellius-gp/gpytorch,https://github.com/cornellius-gp/gpytorch,MIT,2017-06-09 14:48:20.000,2025-04-22 14:57:22.764000,2025-02-07 03:38:27,3939.0,,561.0,57.0,931.0,370.0,991.0,3706.0,A highly efficient implementation of Gaussian Processes in PyTorch.,139.0,31,True,2025-01-29 15:57:10.000,1.14,42.0,gpytorch,conda-forge/gpytorch,,,['pytorch'],3099.0,2906.0,https://pypi.org/project/gpytorch,2025-01-29 16:03:32.000,193.0,388901.0,392336.0,https://anaconda.org/conda-forge/gpytorch,2025-04-22 14:57:22.764,206151.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
272,NMSLIB,nmslib/nmslib,nn-search,,https://github.com/nmslib/nmslib,https://github.com/nmslib/nmslib,Apache-2.0,2013-07-10 11:06:06.000,2025-04-22 14:57:24.066000,2024-09-21 03:01:04,1581.0,,455.0,93.0,127.0,95.0,348.0,3488.0,Non-Metric Space Library (NMSLIB): An efficient similarity search library and a toolkit for evaluation of k-NN methods..,49.0,31,True,2021-02-03 16:40:09.000,2.1.1,32.0,nmslib,conda-forge/nmslib,,,,1436.0,1373.0,https://pypi.org/project/nmslib,2021-02-03 00:02:08.000,63.0,393786.0,397501.0,https://anaconda.org/conda-forge/nmslib,2025-04-22 14:57:24.066,204343.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
273,dyNET,clab/dynet,ml-frameworks,,https://github.com/clab/dynet,https://github.com/clab/dynet,Apache-2.0,2015-02-08 23:09:21.000,2023-12-01 17:10:01.000000,2023-11-08 12:40:01,3273.0,,704.0,181.0,737.0,277.0,710.0,3430.0,DyNet: The Dynamic Neural Network Toolkit.,161.0,31,False,2020-10-21 14:31:01.000,2.1.2,24.0,dyNET,,,,,289.0,271.0,https://pypi.org/project/dyNET,2020-10-21 14:31:01.000,18.0,116536.0,116723.0,,,,,,,,3.0,19332.0,,,,,,,,,,,,,,,,,,,
274,FairScale,facebookresearch/fairscale,distributed-ml,,https://github.com/facebookresearch/fairscale,https://github.com/facebookresearch/fairscale,BSD-3-Clause,2020-07-07 19:02:01.000,2025-04-26 18:05:24.000000,2025-04-26 18:05:24,706.0,1.0,286.0,49.0,830.0,103.0,286.0,3319.0,PyTorch extensions for high performance and large scale training.,76.0,31,True,2022-12-11 18:09:31.906,0.4.13,35.0,fairscale,conda-forge/fairscale,,,['pytorch'],8578.0,8425.0,https://pypi.org/project/fairscale,2022-12-11 18:09:31.906,153.0,513432.0,524199.0,https://anaconda.org/conda-forge/fairscale,2025-04-22 14:58:04.549,452219.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
275,Haiku,deepmind/dm-haiku,ml-frameworks,,https://github.com/google-deepmind/dm-haiku,https://github.com/google-deepmind/dm-haiku,Apache-2.0,2020-02-18 07:14:02.000,2025-05-01 23:24:33.000000,2025-05-01 23:24:28,1007.0,8.0,246.0,34.0,569.0,73.0,177.0,3030.0,JAX-based neural network library.,88.0,31,True,2025-04-22 10:24:45.000,0.0.14,17.0,dm-haiku,conda-forge/dm-haiku,,,,2674.0,2484.0,https://pypi.org/project/dm-haiku,2025-04-22 10:24:45.000,190.0,217894.0,218563.0,https://anaconda.org/conda-forge/dm-haiku,2025-04-23 05:01:39.129,34140.0,,,,,3.0,,,,,,,,google-deepmind/dm-haiku,,,,,,,,,,,,
276,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2025-04-22 14:56:47.976000,2024-07-01 04:53:53,1639.0,,342.0,58.0,195.0,139.0,197.0,2985.0,The machine learning toolkit for time series analysis in Python.,43.0,31,True,2023-12-12 14:39:23.000,0.6.3,100.0,tslearn,conda-forge/tslearn,,,['sklearn'],1878.0,1799.0,https://pypi.org/project/tslearn,2023-12-12 14:39:23.000,79.0,343883.0,370954.0,https://anaconda.org/conda-forge/tslearn,2025-04-22 14:56:47.976,1597202.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
277,shapash,MAIF/shapash,interpretability,,https://github.com/MAIF/shapash,https://github.com/MAIF/shapash,Apache-2.0,2020-04-29 07:34:23.000,2025-05-16 13:18:47.000000,2025-05-16 13:18:46,1729.0,17.0,344.0,36.0,380.0,44.0,193.0,2884.0,Shapash: User-friendly Explainability and Interpretability to Develop Reliable and Transparent Machine Learning Models.,41.0,31,True,2025-03-20 15:18:23.000,2.7.9,52.0,shapash,,,,['jupyter'],196.0,192.0,https://pypi.org/project/shapash,2025-03-20 15:18:23.000,4.0,9921.0,9921.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
278,USearch,unum-cloud/usearch,nn-search,,https://github.com/unum-cloud/usearch,https://github.com/unum-cloud/usearch,Apache-2.0,2023-02-22 09:20:20.000,2025-05-14 21:55:09.000000,2025-04-16 17:25:32,2008.0,34.0,175.0,35.0,400.0,89.0,121.0,2722.0,"Fast Open-Source Search & Clustering engine for Vectors & Strings in C++, C, Python, JavaScript, Rust, Java,..",70.0,31,True,2025-04-16 18:39:50.000,2.17.7,138.0,usearch,,unum/usearch,,,235.0,185.0,https://pypi.org/project/usearch,2025-04-16 18:39:50.000,35.0,133091.0,143345.0,,,,https://hub.docker.com/r/unum/usearch,2025-04-16 17:29:14.657970,1.0,205.0,2.0,69051.0,usearch,https://www.npmjs.com/package/usearch,2025-01-23 09:38:41.221,15.0,7109.0,,,,,,,,,,,,,,
279,mpld3,mpld3/mpld3,data-viz,,https://github.com/mpld3/mpld3,https://github.com/mpld3/mpld3,BSD-3-Clause,2013-12-18 01:48:30.000,2025-05-03 11:23:45.000000,2024-10-30 12:23:10,890.0,,361.0,82.0,170.0,218.0,149.0,2378.0,An interactive data visualization tool which brings matplotlib graphics to the browser using D3.,53.0,31,True,2023-12-23 13:04:29.963,0.5.10,19.0,mpld3,conda-forge/mpld3,,,,7586.0,7431.0,https://pypi.org/project/mpld3,2023-12-23 13:03:02.000,146.0,348507.0,353674.0,https://anaconda.org/conda-forge/mpld3,2025-04-22 14:56:21.641,232443.0,,,,,3.0,,mpld3,https://www.npmjs.com/package/mpld3,2023-12-23 13:04:29.963,9.0,1228.0,,,,,,,,,,,,,,
280,evaluate,huggingface/evaluate,interpretability,,https://github.com/huggingface/evaluate,https://github.com/huggingface/evaluate,Apache-2.0,2022-03-30 15:08:26.000,2025-01-10 14:45:40.000000,2025-01-10 14:45:39,954.0,,269.0,44.0,358.0,230.0,144.0,2217.0,Evaluate: A library for easily evaluating machine learning models and datasets.,130.0,31,True,2024-09-11 10:17:30.000,0.4.3,16.0,evaluate,,,,,21921.0,21518.0,https://pypi.org/project/evaluate,2024-09-11 10:15:30.000,403.0,2996398.0,2996398.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
281,torchrec,pytorch/torchrec,recommender-systems,,https://github.com/pytorch/torchrec,https://github.com/pytorch/torchrec,BSD-3-Clause,2021-07-12 23:15:48.000,2025-05-22 11:35:19.000000,2025-05-22 00:57:54,2532.0,164.0,506.0,37.0,2770.0,338.0,139.0,2186.0,Pytorch domain library for recommendation systems.,346.0,31,True,2025-01-30 19:33:09.000,1.1.0-rc4,77.0,torchrec-nightly-cpu,,,,,214.0,214.0,https://pypi.org/project/torchrec-nightly-cpu,2022-05-12 18:55:21.000,,1822.0,1822.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
282,audiomentations,iver56/audiomentations,audio,,https://github.com/iver56/audiomentations,https://github.com/iver56/audiomentations,MIT,2019-02-12 16:36:24.000,2025-05-05 09:10:22.000000,2025-05-05 09:10:21,1362.0,66.0,200.0,20.0,196.0,53.0,148.0,2042.0,"A Python library for audio data augmentation. Useful for making audio ML models work well in the real world, not just..",33.0,31,True,2025-05-05 08:57:35.000,0.41.0,45.0,audiomentations,,,,,820.0,792.0,https://pypi.org/project/audiomentations,2025-05-05 08:57:35.000,28.0,272804.0,272804.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
283,PyKEEN,pykeen/pykeen,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000,2025-05-15 10:47:02.000000,2025-04-24 10:43:41,2935.0,23.0,196.0,26.0,772.0,118.0,473.0,1795.0,A Python library for learning and evaluating knowledge graph embeddings.,43.0,31,True,2025-04-24 10:52:18.000,1.11.1,50.0,pykeen,,,,,342.0,321.0,https://pypi.org/project/pykeen,2025-04-24 10:43:35.000,21.0,13334.0,13338.0,,,,,,,,2.0,239.0,,,,,,,,,,,,,,,,,,,
284,Submit it,facebookincubator/submitit,distributed-ml,,https://github.com/facebookincubator/submitit,https://github.com/facebookincubator/submitit,MIT,2020-04-24 07:41:09.000,2025-05-21 09:06:44.000000,2025-05-21 08:57:40,151.0,4.0,137.0,23.0,115.0,51.0,79.0,1436.0,Python 3.8+ toolbox for submitting jobs to Slurm.,26.0,31,True,2025-05-21 09:06:40.000,1.5.3,25.0,submitit,conda-forge/submitit,,,,4549.0,4475.0,https://pypi.org/project/submitit,2025-05-21 09:06:40.000,74.0,477267.0,478286.0,https://anaconda.org/conda-forge/submitit,2025-04-22 14:57:34.697,58099.0,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,
285,pyopencl,inducer/pyopencl,others,,https://github.com/inducer/pyopencl,https://github.com/inducer/pyopencl,MIT,2011-04-06 02:51:33.000,2025-05-07 17:15:29.000000,2025-05-07 17:15:24,3405.0,7.0,243.0,49.0,424.0,77.0,288.0,1099.0,"OpenCL integration for Python, plus shiny features.",98.0,31,True,2025-01-21 23:57:14.000,2025.1,104.0,pyopencl,conda-forge/pyopencl,,,,2463.0,2282.0,https://pypi.org/project/pyopencl,2025-01-22 00:15:58.000,181.0,90891.0,120834.0,https://anaconda.org/conda-forge/pyopencl,2025-04-22 14:56:28.600,1766672.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
286,patsy,pydata/patsy,probabilistics,,https://github.com/pydata/patsy,https://github.com/pydata/patsy,BSD-2-Clause,2012-07-10 12:30:06.000,2025-05-19 18:42:23.000000,2025-02-24 17:16:03,588.0,2.0,104.0,34.0,77.0,72.0,84.0,969.0,Describing statistical models in Python using symbolic formulas.,22.0,31,True,2024-11-12 14:10:52.000,1.0.1,15.0,patsy,conda-forge/patsy,,,,125428.0,124895.0,https://pypi.org/project/patsy,2024-11-12 14:10:52.000,533.0,16191261.0,16555609.0,https://anaconda.org/conda-forge/patsy,2025-04-22 14:56:26.344,16031352.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
287,geojson,jazzband/geojson,geospatial-data,,https://github.com/jazzband/geojson,https://github.com/jazzband/geojson,BSD-3-Clause,2011-07-01 20:39:48.000,2025-04-22 14:56:20.890000,2024-12-21 19:30:30,501.0,,123.0,31.0,135.0,27.0,77.0,965.0,Python bindings and utilities for GeoJSON.,58.0,31,True,2024-12-21 19:35:29.000,3.2.0,32.0,geojson,conda-forge/geojson,,,,20983.0,20260.0,https://pypi.org/project/geojson,2024-12-21 19:35:29.000,723.0,2900120.0,2935876.0,https://anaconda.org/conda-forge/geojson,2025-04-22 14:56:20.890,965433.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
288,mpi4py,mpi4py/mpi4py,distributed-ml,,https://github.com/mpi4py/mpi4py,https://github.com/mpi4py/mpi4py,BSD-3-Clause,2013-09-05 14:44:25.000,2025-05-10 10:47:16.000000,2025-05-10 09:19:04,3334.0,78.0,124.0,14.0,362.0,6.0,202.0,852.0,Python bindings for MPI.,27.0,31,True,2025-02-13 18:35:50.000,4.0.3,32.0,mpi4py,conda-forge/mpi4py,,,,829.0,,https://pypi.org/project/mpi4py,2025-02-13 18:35:50.000,829.0,488498.0,559222.0,https://anaconda.org/conda-forge/mpi4py,2025-05-09 11:22:13.948,3858088.0,,,,,2.0,33492.0,,,,,,,,,,,,,,,,,,,
289,datalad,datalad/datalad,others,,https://github.com/datalad/datalad,https://github.com/datalad/datalad,MIT,2013-11-01 19:40:08.000,2025-05-21 12:48:01.000000,2025-05-21 12:25:46,17371.0,25.0,110.0,25.0,3640.0,555.0,3419.0,577.0,"Keep code, data, containers under control with git and git-annex.",57.0,31,True,2025-05-21 12:25:55.000,1.2.0,123.0,datalad,conda-forge/datalad,,,,626.0,521.0,https://pypi.org/project/datalad,2025-05-21 12:25:55.000,105.0,20876.0,35597.0,https://anaconda.org/conda-forge/datalad,2025-04-22 14:56:48.646,868578.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
290,Cython BLIS,explosion/cython-blis,others,,https://github.com/explosion/cython-blis,https://github.com/explosion/cython-blis,BSD-3-Clause,2017-10-15 09:56:16.000,2025-04-22 14:57:03.201000,2025-04-03 12:23:24,643.0,11.0,39.0,9.0,79.0,14.0,27.0,227.0,Fast matrix-multiplication as a self-contained Python library no system dependencies!.,13.0,31,False,2025-04-03 15:08:36.000,1.3.0,56.0,blis,conda-forge/cython-blis,,,,63215.0,63095.0,https://pypi.org/project/blis,2025-04-03 15:08:36.000,120.0,17874105.0,17919116.0,https://anaconda.org/conda-forge/cython-blis,2025-04-22 14:57:03.201,2518763.0,,,,,2.0,2382.0,,,,,,,,,,,,,,,,,,,
291,vit-pytorch,lucidrains/vit-pytorch,image,,https://github.com/lucidrains/vit-pytorch,https://github.com/lucidrains/vit-pytorch,MIT,2020-10-03 22:47:24.000,2025-03-05 18:50:39.000000,2025-03-05 18:50:34,341.0,1.0,3261.0,158.0,58.0,139.0,142.0,22892.0,"Implementation of Vision Transformer, a simple way to achieve SOTA in vision classification with only a single..",23.0,30,True,2025-03-05 15:57:34.000,1.10.1,217.0,vit-pytorch,,,,['pytorch'],671.0,654.0,https://pypi.org/project/vit-pytorch,2025-03-05 15:57:34.000,17.0,19233.0,19233.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
292,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2025-04-22 14:57:24.018000,2025-04-10 06:03:37,1772.0,5.0,813.0,88.0,823.0,97.0,294.0,10545.0,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",54.0,30,False,2025-02-27 15:49:54.000,2.7.1,33.0,cleanlab,conda-forge/cleanlab,,,,498.0,477.0,https://pypi.org/project/cleanlab,2025-02-27 15:49:54.000,21.0,26051.0,26943.0,https://anaconda.org/conda-forge/cleanlab,2025-04-22 14:57:24.018,43721.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
