,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,brew_id,apt_id,yum_id,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
120,TensorFlow Text,tensorflow/text,nlp,,https://github.com/tensorflow/text,https://github.com/tensorflow/text,Apache-2.0,2019-05-29 22:10:03.000,2023-06-07 20:54:00.000000,2023-06-06 22:27:23,835,27.0,287,42.0,955.0,56.0,153.0,1106,Making text a first-class citizen in TensorFlow.,108.0,35,True,2023-04-12 22:52:51.000,2.12.1,48.0,tensorflow-text,,,,['tensorflow'],5394.0,5394.0,https://pypi.org/project/tensorflow-text,,,4200979.0,4200979.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
121,Fiona,Toblerity/Fiona,geospatial-data,,https://github.com/Toblerity/Fiona,https://github.com/Toblerity/Fiona,BSD-3-Clause,2011-12-31 19:47:00.000,2023-06-13 08:30:53.000000,2023-05-23 23:40:14,1439,50.0,199,49.0,498.0,33.0,716.0,1045,Fiona reads and writes geographic data files.,68.0,35,True,2023-05-23 23:23:16.000,1.9.4.post1,111.0,fiona,conda-forge/fiona,,,,14013.0,13180.0,https://pypi.org/project/fiona,2018-10-02 03:16:53.000,833.0,5407817.0,5460608.0,https://anaconda.org/conda-forge/fiona,2023-05-17 11:04:32.071,4592839.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
122,Nilearn,nilearn/nilearn,medical-data,,https://github.com/nilearn/nilearn,https://github.com/nilearn/nilearn,BSD-3-Clause,2011-01-09 19:02:23.000,2023-06-15 14:26:06.000000,2023-06-14 14:51:06,9876,93.0,502,73.0,1980.0,280.0,1515.0,1004,Machine learning for NeuroImaging in Python.,213.0,35,True,2023-04-28 09:19:30.000,0.10.1,44.0,nilearn,conda-forge/nilearn,,,['sklearn'],2558.0,2301.0,https://pypi.org/project/nilearn,2022-04-13 13:08:52.000,257.0,33728.0,36411.0,https://anaconda.org/conda-forge/nilearn,2023-05-02 11:46:33.914,227688.0,,,,,2.0,127.0,,,,,,,,,,,,,,,,,,,
123,detectron2,facebookresearch/detectron2,image,,https://github.com/facebookresearch/detectron2,https://github.com/facebookresearch/detectron2,Apache-2.0,2019-09-05 21:30:20.000,2023-06-14 17:25:02.000000,2023-06-14 12:06:18,1476,29.0,6442,368.0,621.0,312.0,2999.0,25216,"Detectron2 is a platform for object detection, segmentation and other visual recognition tasks.",252.0,34,True,2021-11-15 22:08:26.000,0.6,10.0,detectron2,conda-forge/detectron2,,,['pytorch'],1196.0,1196.0,https://pypi.org/project/detectron2,,,,4701.0,https://anaconda.org/conda-forge/detectron2,2023-05-15 08:06:21.324,173962.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
124,fastText,facebookresearch/fastText,nlp,,https://github.com/facebookresearch/fastText,https://github.com/facebookresearch/fastText,MIT,2016-07-16 13:38:42.000,2023-06-07 04:30:54.000000,2023-06-07 03:33:02,383,2.0,4595,851.0,258.0,536.0,608.0,24701,Library for fast text representation and classification.,61.0,34,True,2020-04-28 09:54:50.000,0.9.2,35.0,fasttext,conda-forge/fasttext,,,,4827.0,4621.0,https://pypi.org/project/fasttext,2020-04-28 09:54:50.000,206.0,1023426.0,1024269.0,https://anaconda.org/conda-forge/fasttext,2022-11-01 19:01:43.034,57341.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
125,DeepSpeech,mozilla/DeepSpeech,audio,,https://github.com/mozilla/DeepSpeech,https://github.com/mozilla/DeepSpeech,MPL-2.0,2016-06-02 15:04:53.000,2023-06-09 08:04:27.000000,2021-11-17 17:52:52,3466,,3763,659.0,1666.0,129.0,1977.0,22123,"DeepSpeech is an open source embedded (offline, on-device) speech-to-text engine which can run in real time on devices..",163.0,34,False,2020-12-10 17:22:09.000,0.9.3,100.0,deepspeech,conda-forge/deepspeech,,,['tensorflow'],383.0,340.0,https://pypi.org/project/deepspeech,2020-12-19 10:05:12.000,43.0,7625.0,25639.0,https://anaconda.org/conda-forge/deepspeech,2021-07-29 19:26:04.079,1927.0,,,,,2.0,1022122.0,,,,,,,,,,,,,,,,,,,
126,MindsDB,mindsdb/mindsdb,ml-frameworks,,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,GPL-3.0,2018-08-02 17:56:45.000,2023-06-15 14:13:43.000000,2023-06-15 09:48:53,12307,2212.0,2104,366.0,3377.0,578.0,2350.0,16585,MindsDB is a Server for Artificial Intelligence Logic. Enabling developers to ship AI powered projects to production..,703.0,34,False,2023-06-15 10:40:14.000,23.6.3.1,100.0,mindsdb,,,,['pytorch'],,,https://pypi.org/project/mindsdb,,,27421.0,27421.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
127,Recommenders,microsoft/recommenders,recommender-systems,,https://github.com/microsoft/recommenders,https://github.com/microsoft/recommenders,MIT,2018-09-19 10:06:07.000,2023-06-12 21:27:27.000000,2023-06-09 10:47:15,8438,120.0,2753,263.0,1164.0,163.0,608.0,15861,Best Practices on Recommendation Systems.,125.0,34,True,2022-07-20 05:58:55.000,1.1.1,12.0,recommenders,,,,,75.0,73.0,https://pypi.org/project/recommenders,2022-04-01 08:49:49.000,2.0,46455.0,46461.0,,,,,,,,1.0,345.0,,,,,,,,,,,,,,,,,,,
128,AllenNLP,allenai/allennlp,nlp,,https://github.com/allenai/allennlp,https://github.com/allenai/allennlp,Apache-2.0,2017-05-15 15:52:41.000,2022-11-22 23:28:35.000000,2022-11-22 00:42:46,2719,,2258,284.0,3096.0,91.0,2477.0,11505,"An open-source NLP research library, built on PyTorch.",265.0,34,True,2022-10-18 23:54:05.191,2.10.1,265.0,allennlp,conda-forge/allennlp,,,['pytorch'],3787.0,3598.0,https://pypi.org/project/allennlp,2022-04-14 22:03:15.000,189.0,44064.0,46100.0,https://anaconda.org/conda-forge/allennlp,2022-07-15 16:42:26.330,109988.0,,,,,2.0,61.0,,,,,,,,,,,,,,,,,,,
129,Theano,Theano/Theano,ml-frameworks,,https://github.com/Theano/Theano,https://github.com/Theano/Theano,,2011-08-10 03:48:06.000,2023-03-30 13:02:05.000000,2022-12-20 16:49:55,28132,,2405,550.0,4117.0,585.0,2087.0,9739,"Theano was a Python library that allows you to define, optimize, and evaluate mathematical expressions involving..",386.0,34,False,,,8.0,theano,conda-forge/theano,,,,14003.0,14003.0,https://pypi.org/project/theano,,,259389.0,287557.0,https://anaconda.org/conda-forge/theano,2022-03-16 06:30:00.008,2337970.0,,,,,2.0,,,,,,,,-3.0,,,,,,,,,,,,
130,wordcloud,amueller/word_cloud,data-viz,,https://github.com/amueller/word_cloud,https://github.com/amueller/word_cloud,MIT,2012-11-04 22:57:59.000,2023-05-22 13:07:59.042000,2023-05-18 17:21:01,563,7.0,2301,223.0,230.0,106.0,409.0,9500,A little word cloud generator in Python.,68.0,34,True,2023-05-18 18:12:02.829,1.9.2,19.0,wordcloud,conda-forge/wordcloud,,,,799.0,,https://pypi.org/project/wordcloud,2022-06-27 18:29:11.000,799.0,945072.0,950109.0,https://anaconda.org/conda-forge/wordcloud,2023-05-22 13:07:59.042,413072.0,,,,,2.0,,,,,,,,5.0,,,,,,,,,,,,
131,TPOT,EpistasisLab/tpot,hyperopt,,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000,2023-06-01 22:42:02.000000,2023-06-01 22:41:40,2418,22.0,1529,290.0,420.0,269.0,622.0,9110,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,116.0,34,False,2023-05-25 22:45:40.536,0.12.0,61.0,tpot,conda-forge/tpot,,,['sklearn'],2260.0,2199.0,https://pypi.org/project/tpot,2021-01-06 15:20:08.000,61.0,31588.0,34273.0,https://anaconda.org/conda-forge/tpot,2023-05-26 13:56:26.821,217523.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
132,TextBlob,sloria/TextBlob,nlp,,https://github.com/sloria/TextBlob,https://github.com/sloria/TextBlob,MIT,2013-06-30 18:29:18.000,2023-03-11 18:17:17.000000,2023-03-11 18:17:15,563,,1072,270.0,156.0,101.0,155.0,8597,"Simple, Pythonic, text processing--Sentiment analysis, part-of-speech tagging, noun phrase extraction, translation,..",36.0,34,True,2013-09-26 02:29:01.000,0.7.0,7.0,textblob,conda-forge/textblob,,,,30520.0,30520.0,https://pypi.org/project/textblob,,,762792.0,765494.0,https://anaconda.org/conda-forge/textblob,2019-02-24 23:32:55.233,221637.0,,,,,2.0,101.0,,,,,,,,,,,,,,,,,,,
133,Pyro,pyro-ppl/pyro,probabilistics,,https://github.com/pyro-ppl/pyro,https://github.com/pyro-ppl/pyro,Apache-2.0,2017-06-16 05:03:47.000,2023-06-14 15:33:16.000000,2023-06-08 21:54:39,2395,17.0,964,205.0,2210.0,239.0,803.0,7986,Deep universal probabilistic programming with Python and PyTorch.,138.0,34,True,2023-05-29 03:03:03.885,1.8.5,33.0,pyro-ppl,conda-forge/pyro-ppl,,,['pytorch'],1542.0,1459.0,https://pypi.org/project/pyro-ppl,2022-03-24 14:53:37.000,83.0,435963.0,438802.0,https://anaconda.org/conda-forge/pyro-ppl,2023-01-04 04:15:32.028,76676.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
134,Pydub,jiaaro/pydub,audio,,https://github.com/jiaaro/pydub,https://github.com/jiaaro/pydub,MIT,2011-05-02 18:42:38.000,2023-06-13 03:21:29.000000,2022-12-08 17:49:19,746,,946,136.0,209.0,302.0,265.0,7338,Manipulate audio with a simple and easy high level interface.,95.0,34,True,2021-03-10 02:10:41.000,0.25.1,68.0,pydub,conda-forge/pydub,,,,30851.0,29779.0,https://pypi.org/project/pydub,2021-03-10 02:09:53.000,1072.0,4751997.0,4752992.0,https://anaconda.org/conda-forge/pydub,2021-03-13 05:16:50.142,53738.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
135,einops,arogozhnikov/einops,ml-frameworks,,https://github.com/arogozhnikov/einops,https://github.com/arogozhnikov/einops,MIT,2018-09-22 00:45:08.000,2023-05-15 17:54:11.000000,2023-05-15 17:54:10,590,11.0,298,66.0,84.0,36.0,111.0,6893,"Deep learning operations reinvented (for pytorch, tensorflow, jax and others).",23.0,34,True,2023-04-19 04:15:07.188,0.6.1,10.0,einops,conda-forge/einops,,,,12488.0,12012.0,https://pypi.org/project/einops,2022-11-09 20:33:53.191,476.0,3805600.0,3807984.0,https://anaconda.org/conda-forge/einops,2023-04-19 06:14:15.259,107295.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
136,Hyperopt,hyperopt/hyperopt,hyperopt,,https://github.com/hyperopt/hyperopt,https://github.com/hyperopt/hyperopt,BSD-3-Clause,2011-09-06 22:24:59.000,2023-06-04 05:54:37.000000,2023-06-04 05:50:12,1206,12.0,1018,126.0,264.0,384.0,251.0,6766,Distributed Asynchronous Hyperparameter Optimization in Python.,99.0,34,True,2021-11-17 10:07:00.808,0.2.7,13.0,hyperopt,conda-forge/hyperopt,,,,11230.0,10764.0,https://pypi.org/project/hyperopt,2016-11-23 17:46:09.000,466.0,1810655.0,1822963.0,https://anaconda.org/conda-forge/hyperopt,2022-04-30 16:43:00.797,701588.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
137,imbalanced-learn,scikit-learn-contrib/imbalanced-learn,sklearn-utils,,https://github.com/scikit-learn-contrib/imbalanced-learn,https://github.com/scikit-learn-contrib/imbalanced-learn,MIT,2014-08-16 05:08:26.000,2023-04-29 21:54:24.000000,2022-12-28 13:20:34,805,,1234,145.0,448.0,65.0,498.0,6373,A Python Package to Tackle the Curse of Imbalanced Datasets in Machine Learning.,71.0,34,True,2022-12-28 13:30:01.685,0.10.1,31.0,imbalanced-learn,conda-forge/imbalanced-learn,,,['sklearn'],18079.0,17772.0,https://pypi.org/project/imbalanced-learn,2022-05-16 18:50:00.000,307.0,2876736.0,2882858.0,https://anaconda.org/conda-forge/imbalanced-learn,2022-12-28 14:02:07.828,416343.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
138,Autograd,HIPS/autograd,others,,https://github.com/HIPS/autograd,https://github.com/HIPS/autograd,MIT,2014-11-24 15:50:23.000,2023-06-06 22:07:14.000000,2023-05-25 13:54:48,1389,7.0,862,218.0,214.0,172.0,230.0,6344,Efficiently computes derivatives of numpy code.,54.0,34,True,2017-08-24 17:00:41.000,1.1.13,26.0,autograd,conda-forge/autograd,,,,5839.0,5537.0,https://pypi.org/project/autograd,2022-09-29 07:11:01.873,302.0,1070104.0,1074039.0,https://anaconda.org/conda-forge/autograd,2022-10-03 07:57:46.067,322728.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
139,UMAP,lmcinnes/umap,data-viz,,https://github.com/lmcinnes/umap,https://github.com/lmcinnes/umap,BSD-3-Clause,2017-07-02 01:11:17.000,2023-06-15 13:47:41.000000,2023-06-15 13:47:41,1687,17.0,732,123.0,252.0,408.0,320.0,6276,Uniform Manifold Approximation and Projection.,117.0,34,True,2022-04-13 21:20:36.000,0.5.3,37.0,umap-learn,conda-forge/umap-learn,,,,9783.0,9344.0,https://pypi.org/project/umap-learn,2022-04-13 21:20:36.000,439.0,826471.0,858347.0,https://anaconda.org/conda-forge/umap-learn,2023-05-19 23:14:33.578,1976359.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
140,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2023-06-15 12:30:01.000000,2023-06-15 12:21:37,2568,276.0,675,142.0,76.0,57.0,306.0,5544,Fit interpretable models. Explain blackbox machine learning.,38.0,34,True,2023-06-01 18:42:55.000,0.4.2,43.0,interpret,,,,['jupyter'],478.0,455.0,https://pypi.org/project/interpret,2021-09-23 19:52:27.000,23.0,60877.0,60877.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
141,BentoML,bentoml/BentoML,model-serialisation,,https://github.com/bentoml/BentoML,https://github.com/bentoml/BentoML,Apache-2.0,2019-04-02 01:39:27.000,2023-06-15 08:15:45.000000,2023-06-12 22:15:03,2486,157.0,576,66.0,2872.0,179.0,732.0,5041,Unified Model Serving Framework.,161.0,34,True,2023-06-12 20:44:54.000,1.0.22,105.0,bentoml,,,,,1037.0,1030.0,https://pypi.org/project/bentoml,2019-04-10 09:14:16.000,7.0,41438.0,41476.0,,,,,,,,2.0,1939.0,,,,,,,,,,,,,,,,,,,
142,geopy,geopy/geopy,geospatial-data,,https://github.com/geopy/geopy,https://github.com/geopy/geopy,MIT,2010-03-04 22:05:28.000,2023-06-13 11:14:04.000000,2022-11-13 09:58:17,1107,,612,93.0,260.0,37.0,242.0,3981,Geocoding library for Python.,128.0,34,True,2022-11-13 10:18:02.100,2.3.0,59.0,geopy,conda-forge/geopy,,,,3983.0,,https://pypi.org/project/geopy,2018-03-13 09:14:23.000,3983.0,4091362.0,4103675.0,https://anaconda.org/conda-forge/geopy,2022-11-13 14:50:04.191,1071316.0,,,,,2.0,,,,,,,,7.0,,,,,,,,,,,,
143,aim,aimhubio/aim,ml-experiments,,https://github.com/aimhubio/aim,https://github.com/aimhubio/aim,Apache-2.0,2019-05-31 18:25:07.000,2023-06-15 14:19:36.000000,2023-06-15 13:17:13,2309,266.0,234,45.0,1926.0,259.0,632.0,3821,"Aim An easy-to-use & supercharged open-source AI metadata tracker (experiment tracking, AI agents tracing).",62.0,34,True,2023-06-02 08:59:51.000,3.17.5,671.0,aim,conda-forge/aim,,,,249.0,242.0,https://pypi.org/project/aim,2022-07-07 00:13:43.000,7.0,112221.0,113629.0,https://anaconda.org/conda-forge/aim,2023-05-04 16:43:28.481,32406.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
144,opencv-python,opencv/opencv-python,image,,https://github.com/opencv/opencv-python,https://github.com/opencv/opencv-python,MIT,2016-04-08 13:36:40.000,2023-06-10 06:20:19.000000,2023-06-10 06:20:19,913,13.0,700,84.0,176.0,85.0,589.0,3551,"Automated CI toolchain to produce precompiled opencv-python, opencv-python-headless, opencv-contrib-python and opencv-..",46.0,34,True,2023-02-22 13:15:05.000,72,68.0,opencv-python,,,,,10498.0,,https://pypi.org/project/opencv-python,2022-06-08 08:04:54.000,10498.0,7655883.0,7655883.0,,,,,,,,2.0,,,,,,,,6.0,,,,,,,,,,,,
145,Graphviz,xflr6/graphviz,data-viz,,https://github.com/xflr6/graphviz,https://github.com/xflr6/graphviz,MIT,2014-01-12 17:49:29.000,2023-05-13 13:47:58.000000,2023-01-30 19:02:45,1184,,196,32.0,40.0,9.0,153.0,1406,Simple Python interface for Graphviz.,19.0,34,True,2022-07-23 11:35:06.076,0.20.1,56.0,graphviz,anaconda/python-graphviz,,,,52388.0,49171.0,https://pypi.org/project/graphviz,2017-10-14 11:14:44.000,3217.0,8221220.0,8221731.0,https://anaconda.org/anaconda/python-graphviz,2023-03-16 14:11:56.878,37839.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
146,NIPYPE,nipy/nipype,medical-data,,https://github.com/nipy/nipype,https://github.com/nipy/nipype,Apache-2.0,2010-07-22 17:06:49.000,2023-06-09 09:16:58.000000,2023-05-28 13:51:11,14700,26.0,506,50.0,2253.0,392.0,939.0,687,Workflows and interfaces for neuroimaging packages.,244.0,34,True,2023-04-06 12:55:55.544,1.8.6,64.0,nipype,conda-forge/nipype,,,,1712.0,1550.0,https://pypi.org/project/nipype,2017-05-21 03:34:02.000,162.0,71417.0,78237.0,https://anaconda.org/conda-forge/nipype,2023-04-11 15:43:59.059,566079.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
147,DIPY,dipy/dipy,medical-data,,https://github.com/dipy/dipy,https://github.com/dipy/dipy,BSD-3-Clause,2010-02-06 11:43:08.000,2023-06-14 21:12:12.000000,2023-06-14 16:19:45,12946,389.0,374,51.0,1855.0,151.0,700.0,598,"DIPY is the paragon 3D/4D+ imaging library in Python. Contains generic methods for spatial normalization, signal..",144.0,34,True,2023-04-23 23:30:00.533,1.7.0,26.0,dipy,conda-forge/dipy,,,,895.0,806.0,https://pypi.org/project/dipy,2022-03-11 20:19:02.000,89.0,12831.0,17376.0,https://anaconda.org/conda-forge/dipy,2023-04-26 16:02:45.970,386386.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
148,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2023-06-14 21:49:50.000000,2023-06-14 03:51:31,1910,136.0,4082,298.0,353.0,66.0,677.0,25660,"PyTorch image models, scripts, pretrained weights -- ResNet, ResNeXT, EfficientNet, EfficientNetV2, NFNet, Vision..",102.0,33,True,2023-05-14 15:08:21.000,0.9.2,46.0,timm,conda-forge/timm,,,['pytorch'],,,https://pypi.org/project/timm,,,2948609.0,3046777.0,https://anaconda.org/conda-forge/timm,2023-05-14 20:41:59.966,72251.0,,,,,2.0,4709121.0,,,,,,,-4.0,,,,huggingface/pytorch-image-models,,,,,,,,
149,MMDetection,open-mmlab/mmdetection,image,,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000,2023-06-15 14:12:04.000000,2023-04-06 06:55:28,2539,24.0,7839,372.0,2932.0,718.0,6416.0,24591,OpenMMLab Detection Toolbox and Benchmark.,394.0,33,True,2023-04-06 07:26:03.000,3.0.0,50.0,mmdet,,,,['pytorch'],,,https://pypi.org/project/mmdet,,,167508.0,167508.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
150,Netron,lutzroeder/netron,interpretability,,https://github.com/lutzroeder/netron,https://github.com/lutzroeder/netron,MIT,2010-12-26 12:53:43.000,2023-06-15 03:03:30.000000,2023-06-15 02:59:50,6859,285.0,2489,290.0,166.0,26.0,915.0,23162,"Visualizer for neural network, deep learning, and machine learning models.",2.0,33,True,2023-06-15 03:05:03.144,6.9.7,575.0,netron,,,,"['pytorch', 'tensorflow']",79.0,10.0,https://pypi.org/project/netron,2023-01-28 04:16:27.182,69.0,13784.0,45088.0,,,,,,,,1.0,31304.0,,,,,,,,,,,,,,,,,,,
151,tensor2tensor,tensorflow/tensor2tensor,tensorflow-utils,,https://github.com/tensorflow/tensor2tensor,https://github.com/tensorflow/tensor2tensor,Apache-2.0,2017-06-15 16:57:39.000,2023-06-02 18:55:09.000000,2023-04-01 10:19:28,4379,2.0,3281,461.0,671.0,589.0,672.0,13761,Library of deep learning models and datasets designed to make deep learning more accessible and accelerate ML research.,244.0,33,True,2020-06-17 16:31:34.798,1.15.7,79.0,tensor2tensor,,,,['tensorflow'],1469.0,1379.0,https://pypi.org/project/tensor2tensor,2017-06-21 01:15:55.000,90.0,8664.0,8664.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
152,Coqui TTS,coqui-ai/TTS,audio,,https://github.com/coqui-ai/TTS,https://github.com/coqui-ai/TTS,MPL-2.0,2020-05-20 15:45:28.000,2023-06-15 08:03:03.000000,2023-06-12 09:10:54,4300,67.0,1635,170.0,501.0,41.0,572.0,12503,"- a deep learning toolkit for Text-to-Speech, battle-tested in research and production.",128.0,33,True,2023-06-06 14:49:50.834,0.14.3,57.0,tts,conda-forge/tts,,,"['pytorch', 'tensorflow']",12.0,,https://pypi.org/project/tts,2022-06-21 12:14:41.000,12.0,22069.0,57883.0,https://anaconda.org/conda-forge/tts,2021-12-15 19:29:56.367,8509.0,,,,,2.0,955504.0,,,,,,,,,,,,,,,,,,,
153,ivy,unifyai/ivy,ml-frameworks,,https://github.com/unifyai/ivy,https://github.com/unifyai/ivy,Apache-2.0,2021-01-19 08:37:25.000,2023-06-15 14:51:08.000000,2023-06-15 14:10:25,14019,2806.0,4216,66.0,7713.0,2088.0,7044.0,11190,Unified AI.,1041.0,33,True,2022-06-01 09:22:21.000,1.1.10,20.0,ivy-core,,,,,6.0,,https://pypi.org/project/ivy-core,2022-06-01 09:22:21.000,6.0,377.0,377.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
154,Turi Create,apple/turicreate,ml-frameworks,,https://github.com/apple/turicreate,https://github.com/apple/turicreate,BSD-3-Clause,2017-12-01 00:42:04.000,2023-05-27 00:04:03.000000,2021-11-29 19:55:31,1571,,1126,348.0,1682.0,494.0,1294.0,11035,Turi Create simplifies the development of custom machine learning models.,85.0,33,False,2020-09-30 22:44:07.000,6.4.1,30.0,turicreate,,,,,354.0,354.0,https://pypi.org/project/turicreate,,,26985.0,27116.0,,,,,,,,2.0,8656.0,,,,,,,,,,,,,,,,,,,
155,carla,carla-simulator/carla,others,,https://github.com/carla-simulator/carla,https://github.com/carla-simulator/carla,MIT,2017-10-24 09:06:23.000,2023-06-15 08:17:36.000000,2023-06-06 09:08:21,5835,2.0,2923,237.0,1368.0,736.0,3759.0,9324,Open-source simulator for autonomous driving research.,153.0,33,True,2022-12-24 18:31:33.838,0.9.14,25.0,carla,,,,,475.0,471.0,https://pypi.org/project/carla,2022-12-24 18:31:33.838,4.0,28366.0,28366.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
156,OCRmyPDF,ocrmypdf/OCRmyPDF,ocr,,https://github.com/ocrmypdf/OCRmyPDF,https://github.com/ocrmypdf/OCRmyPDF,MPL-2.0,2013-12-20 08:26:28.000,2023-06-03 07:28:37.000000,2023-06-03 07:27:42,3429,57.0,718,131.0,141.0,99.0,870.0,9106,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched.",81.0,33,True,2023-05-23 21:31:02.175,14.2.1,212.0,ocrmypdf,conda-forge/ocrmypdf,,,,565.0,548.0,https://pypi.org/project/ocrmypdf,2022-07-04 02:37:37.000,17.0,35511.0,37240.0,https://anaconda.org/conda-forge/ocrmypdf,2023-05-16 14:56:21.254,48434.0,,,,,2.0,,,,,,,,,ocrmypdf,ocrmypdf,,,,,,,,,,
157,fuzzywuzzy,seatgeek/fuzzywuzzy,nlp,,https://github.com/seatgeek/fuzzywuzzy,https://github.com/seatgeek/fuzzywuzzy,GPL-2.0,2011-07-08 19:32:34.000,2023-02-24 19:00:26.000000,2021-09-09 20:54:41,384,,878,266.0,148.0,82.0,103.0,8884,Fuzzy String Matching in Python.,70.0,33,False,2020-02-13 22:14:12.000,0.18.0,23.0,fuzzywuzzy,conda-forge/fuzzywuzzy,,,,19106.0,19106.0,https://pypi.org/project/fuzzywuzzy,,,6285844.0,6291614.0,https://anaconda.org/conda-forge/fuzzywuzzy,2020-11-18 12:59:01.409,478928.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
158,Datasette,simonw/datasette,others,,https://github.com/simonw/datasette,https://github.com/simonw/datasette,Apache-2.0,2017-10-23 00:39:03.000,2023-06-14 13:57:53.000000,2023-05-26 00:18:43,2375,21.0,526,102.0,395.0,504.0,1109.0,7877,An open source multi-tool for exploring and publishing data.,75.0,33,True,2023-04-27 15:09:02.422,0.64.3,133.0,datasette,conda-forge/datasette,,,,1179.0,1007.0,https://pypi.org/project/datasette,2022-05-02 21:44:57.000,172.0,34728.0,35556.0,https://anaconda.org/conda-forge/datasette,2023-04-28 15:00:37.141,21512.0,,,,,1.0,44.0,,,,,,,,datasette,,,,,,,,,,,
