,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id
180,Annoy,spotify/annoy,nn-search,,https://github.com/spotify/annoy,https://github.com/spotify/annoy,Apache-2.0,2013-04-01 20:29:40.000,2022-01-28 19:54:18.237000,2022-01-03 17:22:52,834.0,2.0,970,319.0,247.0,38.0,301.0,9493,Approximate Nearest Neighbors in C++/Python optimized for memory usage and loading/saving to disk.,80.0,32,True,2020-09-18 16:07:59.000,1.17.0,43.0,annoy,conda-forge/python-annoy,,,,2172.0,1937.0,https://pypi.org/project/annoy,2020-09-18 16:07:59.000,235.0,785142.0,788466.0,https://anaconda.org/conda-forge/python-annoy,2022-01-28 19:54:18.237,216116.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
181,fuzzywuzzy,seatgeek/fuzzywuzzy,nlp,,https://github.com/seatgeek/fuzzywuzzy,https://github.com/seatgeek/fuzzywuzzy,GPL-2.0,2011-07-08 19:32:34.000,2021-11-02 23:56:01.000000,2021-09-09 20:54:41,384.0,,863,268.0,145.0,103.0,102.0,8619,Fuzzy String Matching in Python.,70.0,32,False,2020-02-13 22:14:12.000,0.18.0,27.0,fuzzywuzzy,conda-forge/fuzzywuzzy,,,,13280.0,11347.0,https://pypi.org/project/fuzzywuzzy,2020-02-13 21:06:25.000,1933.0,5509171.0,5514370.0,https://anaconda.org/conda-forge/fuzzywuzzy,2020-11-18 12:59:01.409,348391.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
182,TPOT,EpistasisLab/tpot,hyperopt,,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000,2022-02-06 17:03:57.000000,2021-01-06 15:17:46,2368.0,,1424,294.0,403.0,235.0,602.0,8457,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,108.0,32,False,2021-01-06 15:20:08.000,0.11.7,60.0,tpot,conda-forge/tpot,,,['sklearn'],1356.0,1302.0,https://pypi.org/project/tpot,2021-01-06 15:20:08.000,54.0,28430.0,30624.0,https://anaconda.org/conda-forge/tpot,2021-03-05 04:04:38.005,142612.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
183,Ludwig,ludwig-ai/ludwig,ml-frameworks,,https://github.com/ludwig-ai/ludwig,https://github.com/ludwig-ai/ludwig,Apache-2.0,2018-12-27 23:58:12.000,2022-02-24 03:19:29.000000,2022-02-23 05:15:15,2393.0,142.0,964,185.0,1081.0,182.0,500.0,8142,Data-centric declarative deep learning framework.,111.0,32,True,2022-02-01 07:49:55.000,0.4.1,21.0,ludwig,,,,['tensorflow'],108.0,100.0,https://pypi.org/project/ludwig,2022-02-10 20:19:08.000,8.0,3649.0,3649.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
184,PaddleHub,PaddlePaddle/PaddleHub,others,,https://github.com/PaddlePaddle/PaddleHub,https://github.com/PaddlePaddle/PaddleHub,Apache-2.0,2018-12-21 06:00:48.000,2022-02-24 06:34:25.000000,2022-02-24 06:26:33,2217.0,33.0,1523,143.0,772.0,385.0,627.0,7582,"Awesome pre-trained models toolkit based on PaddlePaddle.(300+ models including Image, Text, Audio and Video with Easy..",55.0,32,True,2021-12-28 02:55:41.000,2.2.0,47.0,paddlehub,,,,['paddle'],708.0,704.0,https://pypi.org/project/paddlehub,2021-12-28 02:55:41.000,4.0,10976.0,10992.0,,,,,,,,2.0,563.0,,,,,,,,,,,,,,,,,,,
185,tsfresh,blue-yonder/tsfresh,time-series-data,,https://github.com/blue-yonder/tsfresh,https://github.com/blue-yonder/tsfresh,MIT,2016-10-26 11:29:17.000,2021-12-21 18:56:28.651000,2021-12-21 03:31:43,507.0,18.0,956,152.0,403.0,41.0,439.0,6193,Automatic extraction of relevant features from time series:.,82.0,32,True,2021-12-21 03:37:03.000,0.19.0,27.0,tsfresh,conda-forge/tsfresh,,,['sklearn'],55.0,,https://pypi.org/project/tsfresh,2021-12-21 03:37:03.000,55.0,443123.0,445194.0,https://anaconda.org/conda-forge/tsfresh,2021-12-21 18:56:28.651,105642.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
186,tensorpack,tensorpack/tensorpack,ml-frameworks,,https://github.com/tensorpack/tensorpack,https://github.com/tensorpack/tensorpack,Apache-2.0,2015-12-25 23:08:44.000,2022-02-09 23:36:34.000000,2021-11-27 04:08:51,2937.0,1.0,1808,201.0,205.0,13.0,1332.0,6172,"A Neural Net Training Interface on TensorFlow, with focus on speed + flexibility.",58.0,32,True,2020-04-24 19:01:06.000,0.10.1,37.0,tensorpack,conda-forge/tensorpack,,,['tensorflow'],994.0,948.0,https://pypi.org/project/tensorpack,2021-01-22 08:44:03.000,46.0,21581.0,21640.0,https://anaconda.org/conda-forge/tensorpack,2022-02-06 19:35:57.930,229.0,,,,,3.0,131.0,,,,,,,,,,,,,,,,,,,
187,stanza,stanfordnlp/stanza,nlp,,https://github.com/stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,Apache-2.0,2017-09-26 08:00:56.000,2022-02-24 04:42:12.000000,2022-01-26 16:46:45,2267.0,1.0,758,146.0,312.0,72.0,576.0,6016,Official Stanford NLP Python Library for Many Human Languages.,41.0,32,True,2021-10-06 06:28:19.000,1.3.0,14.0,stanza,stanfordnlp/stanza,,,,923.0,874.0,https://pypi.org/project/stanza,2021-10-05 06:37:56.000,49.0,472362.0,472566.0,https://anaconda.org/stanfordnlp/stanza,2021-10-05 07:17:34.873,4693.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
188,Pydub,jiaaro/pydub,audio,,https://github.com/jiaaro/pydub,https://github.com/jiaaro/pydub,MIT,2011-05-02 18:42:38.000,2021-12-28 02:38:36.000000,2021-06-08 14:06:40,742.0,,782,126.0,181.0,205.0,256.0,5933,Manipulate audio with a simple and easy high level interface.,90.0,32,True,2021-03-10 02:10:41.000,0.25.1,68.0,pydub,conda-forge/pydub,,,,11670.0,10769.0,https://pypi.org/project/pydub,2021-03-10 02:09:53.000,901.0,2344668.0,2345215.0,https://anaconda.org/conda-forge/pydub,2021-03-13 05:16:50.142,20795.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
189,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,https://github.com/fmfn/BayesianOptimization,https://github.com/fmfn/BayesianOptimization,MIT,2014-06-06 08:18:56.000,2022-02-11 14:54:19.000000,2020-12-19 01:11:23,199.0,,1222,149.0,82.0,50.0,173.0,5766,A Python implementation of global optimization with gaussian processes.,27.0,32,False,2020-05-16 16:03:51.000,1.2.0,8.0,bayesian-optimization,,,,,1138.0,1073.0,https://pypi.org/project/bayesian-optimization,2020-05-16 15:56:09.000,65.0,154557.0,154558.0,,,,,,,,2.0,77.0,,,,,,,,,,,,,,,,,,,
190,Autograd,HIPS/autograd,others,,https://github.com/HIPS/autograd,https://github.com/HIPS/autograd,MIT,2014-11-24 15:50:23.000,2021-04-22 18:19:00.000000,2021-03-03 09:27:58,1376.0,,782,218.0,207.0,163.0,223.0,5676,Efficiently computes derivatives of numpy code.,51.0,32,True,2017-08-24 17:00:41.000,1.1.13,24.0,autograd,conda-forge/autograd,,,,3276.0,3006.0,https://pypi.org/project/autograd,2019-07-25 16:21:07.000,270.0,1317169.0,1320212.0,https://anaconda.org/conda-forge/autograd,2019-07-25 18:29:55.493,200870.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
191,Metaflow,Netflix/metaflow,ml-experiments,,https://github.com/Netflix/metaflow,https://github.com/Netflix/metaflow,Apache-2.0,2019-09-17 17:48:25.000,2022-02-22 16:59:51.000000,2022-02-21 19:14:23,471.0,73.0,473,230.0,595.0,222.0,202.0,5332,Build and manage real-life data science projects with ease!.,47.0,32,True,2022-02-17 00:57:21.000,2.5.2,42.0,metaflow,conda-forge/metaflow,,,,258.0,252.0,https://pypi.org/project/metaflow,2022-02-17 02:30:47.000,6.0,43666.0,44888.0,https://anaconda.org/conda-forge/metaflow,2022-02-19 00:06:25.696,31787.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
192,GluonCV,dmlc/gluon-cv,image,,https://github.com/dmlc/gluon-cv,https://github.com/dmlc/gluon-cv,Apache-2.0,2018-02-26 01:33:21.000,2022-02-24 09:01:11.000000,2022-02-18 05:33:46,891.0,5.0,1133,153.0,937.0,60.0,752.0,5070,Gluon CV Toolkit.,115.0,32,True,2021-07-25 02:48:59.000,0.10.4,1310.0,gluoncv,,,,['mxnet'],732.0,673.0,https://pypi.org/project/gluoncv,2022-02-24 09:01:11.000,59.0,574305.0,574305.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
193,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2022-02-12 01:18:47.000000,2022-02-12 01:18:32,1897.0,63.0,562,147.0,45.0,89.0,184.0,4582,Fit interpretable models. Explain blackbox machine learning.,28.0,32,True,2021-09-23 20:41:03.000,0.2.7,37.0,interpret,,,,['jupyter'],169.0,161.0,https://pypi.org/project/interpret,2021-09-23 19:52:27.000,8.0,91947.0,91947.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
194,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2022-02-23 04:04:45.000000,2022-02-23 00:58:06,5029.0,157.0,445,98.0,1167.0,74.0,427.0,4222,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",66.0,32,True,2022-02-23 04:04:45.000,1.3.0,63.0,perspective-python,conda-forge/perspective,,,['jupyter'],241.0,232.0,https://pypi.org/project/perspective-python,2022-02-23 04:04:45.000,9.0,6727.0,10798.0,https://anaconda.org/conda-forge/perspective,2022-02-02 18:38:49.633,41120.0,,,,,2.0,,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2022-02-01 23:34:51.900,,2015.0,,,,,,,,,,,,
195,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,https://github.com/KevinMusgrave/pytorch-metric-learning,https://github.com/KevinMusgrave/pytorch-metric-learning,MIT,2019-10-23 17:20:35.000,2022-02-24 02:52:54.000000,2022-02-16 08:37:52,849.0,91.0,509,67.0,68.0,42.0,288.0,4154,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",23.0,32,True,2022-02-16 08:15:24.000,1.1.2,176.0,pytorch-metric-learning,metric-learning/pytorch-metric-learning,,,['pytorch'],213.0,205.0,https://pypi.org/project/pytorch-metric-learning,2022-02-16 08:06:46.000,8.0,267848.0,268086.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2022-02-16 08:11:36.535,5970.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
196,BigDL,intel-analytics/BigDL,distributed-ml,,https://github.com/intel-analytics/BigDL,https://github.com/intel-analytics/BigDL,Apache-2.0,2016-08-29 07:59:50.000,2022-02-24 13:13:35.000000,2022-02-24 10:05:26,16744.0,390.0,968,243.0,2982.0,369.0,825.0,3843,Building Large-Scale AI Applications for Distributed Big Data.,132.0,32,True,2021-07-09 12:20:26.000,0.13.0,148.0,bigdl,,,,,39.0,34.0,https://pypi.org/project/bigdl,2022-02-24 13:13:35.000,1.0,17645.0,17645.0,,,,,,,,2.0,,,,,,,,,,,,,,,com.intel.analytics.bigdl:bigdl-SPARK_2.4,https://search.maven.org/artifact/com.intel.analytics.bigdl/bigdl-SPARK_2.4,2021-04-20 01:33:14,4.0,,
197,speechbrain,speechbrain/speechbrain,audio,,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000,2022-02-23 17:39:14.000000,2022-02-23 17:39:14,5969.0,210.0,687,106.0,662.0,116.0,479.0,3755,A PyTorch-based Speech Toolkit.,151.0,32,True,2021-12-20 04:22:27.000,0.5.11,10.0,speechbrain,,,,['pytorch'],130.0,128.0,https://pypi.org/project/speechbrain,2021-12-20 04:23:25.000,2.0,7572.0,7572.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
198,bqplot,bqplot/bqplot,data-viz,,https://github.com/bqplot/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2022-02-21 08:23:53.000000,2022-02-21 08:23:51,3501.0,69.0,458,109.0,919.0,228.0,355.0,3237,Plotting library for IPython/Jupyter notebooks.,56.0,32,True,2022-02-11 15:29:07.544,0.5.34,100.0,bqplot,conda-forge/bqplot,,,['jupyter'],132.0,30.0,https://pypi.org/project/bqplot,2022-02-11 15:27:16.000,92.0,67820.0,107309.0,https://anaconda.org/conda-forge/bqplot,2022-02-11 15:47:15.986,924658.0,,,,,2.0,,,,bqplot,https://www.npmjs.com/package/bqplot,2022-02-11 15:29:07.544,10.0,26089.0,,,,,,,,,,,,
199,VisPy,vispy/vispy,data-viz,,https://github.com/vispy/vispy,https://github.com/vispy/vispy,BSD-3-Clause,2013-03-21 18:43:22.000,2022-02-08 01:26:52.000000,2022-02-08 01:26:52,6919.0,13.0,581,125.0,1017.0,283.0,1027.0,2813,High-performance interactive 2D/3D data visualization library.,168.0,32,True,2022-02-04 23:31:38.000,0.9.6,29.0,vispy,conda-forge/vispy,,,['jupyter'],782.0,688.0,https://pypi.org/project/vispy,2022-02-04 22:57:54.000,94.0,42541.0,46469.0,https://anaconda.org/conda-forge/vispy,2022-02-05 03:17:42.117,203777.0,,,,,2.0,,,,vispy,https://www.npmjs.com/package/vispy,2020-03-15 14:39:41.516,,10.0,,,,,,,,,,,,
200,GPyTorch,cornellius-gp/gpytorch,probabilistics,,https://github.com/cornellius-gp/gpytorch,https://github.com/cornellius-gp/gpytorch,MIT,2017-06-09 14:48:20.000,2022-02-22 09:14:04.000000,2022-02-17 16:56:19,3583.0,39.0,394,53.0,738.0,249.0,802.0,2687,A highly efficient and modular implementation of Gaussian Processes in PyTorch.,91.0,32,True,2021-12-04 15:50:17.000,1.6.0,31.0,gpytorch,conda-forge/gpytorch,,,['pytorch'],517.0,487.0,https://pypi.org/project/gpytorch,2021-12-04 15:50:17.000,30.0,173473.0,174607.0,https://anaconda.org/conda-forge/gpytorch,2021-12-14 02:46:49.626,26091.0,,,,,2.0,,,-1.0,,,,,,,,,,,,,,,,,
201,implicit,benfred/implicit,recommender-systems,,https://github.com/benfred/implicit,https://github.com/benfred/implicit,MIT,2016-04-17 03:45:23.000,2022-02-20 06:00:53.000000,2022-02-20 05:55:57,374.0,52.0,533,82.0,166.0,65.0,317.0,2662,Fast Python Collaborative Filtering for Implicit Feedback Datasets.,30.0,32,True,2022-01-29 04:12:37.000,0.5.2,41.0,implicit,conda-forge/implicit,,,,582.0,551.0,https://pypi.org/project/implicit,2022-01-29 04:12:37.000,31.0,170593.0,177343.0,https://anaconda.org/conda-forge/implicit,2022-01-29 16:35:56.077,330763.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
202,mrjob,Yelp/mrjob,data-pipelines,,https://github.com/Yelp/mrjob,https://github.com/Yelp/mrjob,Apache-2.0,2010-10-13 18:35:21.000,2022-02-06 18:33:13.189000,2020-11-16 22:20:52,8622.0,,600,111.0,918.0,205.0,1093.0,2575,Run MapReduce jobs on Hadoop or Amazon Web Services.,142.0,32,False,2020-09-17 22:26:01.000,0.7.4,62.0,mrjob,conda-forge/mrjob,,,,1048.0,935.0,https://pypi.org/project/mrjob,2020-09-17 22:26:01.000,113.0,98900.0,105611.0,https://anaconda.org/conda-forge/mrjob,2022-02-06 18:33:13.189,436254.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
203,hmmlearn,hmmlearn/hmmlearn,probabilistics,,https://github.com/hmmlearn/hmmlearn,https://github.com/hmmlearn/hmmlearn,BSD-3-Clause,2014-03-23 10:33:09.000,2022-02-12 03:10:38.209000,2022-02-11 13:12:12,407.0,21.0,686,113.0,81.0,56.0,320.0,2430,"Hidden Markov Models in Python, with scikit-learn like API.",38.0,32,True,2022-02-10 14:13:50.000,0.2.7,10.0,hmmlearn,conda-forge/hmmlearn,,,['sklearn'],1314.0,1188.0,https://pypi.org/project/hmmlearn,2022-02-10 14:13:50.000,126.0,384285.0,387098.0,https://anaconda.org/conda-forge/hmmlearn,2022-02-12 03:10:38.209,109708.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
204,BoTorch,pytorch/botorch,hyperopt,,https://github.com/pytorch/botorch,https://github.com/pytorch/botorch,MIT,2018-07-30 23:59:57.000,2022-02-24 14:29:29.000000,2022-02-24 14:01:53,1094.0,76.0,239,50.0,797.0,57.0,183.0,2200,Bayesian optimization in PyTorch.,67.0,32,True,2021-12-09 01:25:08.000,0.6.0,19.0,botorch,conda-forge/botorch,,,['pytorch'],224.0,212.0,https://pypi.org/project/botorch,2021-12-09 01:25:08.000,12.0,146739.0,147767.0,https://anaconda.org/conda-forge/botorch,2021-12-09 13:45:15.046,18507.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
205,category_encoders,scikit-learn-contrib/category_encoders,sklearn-utils,,https://github.com/scikit-learn-contrib/category_encoders,https://github.com/scikit-learn-contrib/category_encoders,BSD-3-Clause,2015-11-29 19:32:37.000,2022-02-16 08:08:59.000000,2022-02-14 07:40:26,749.0,9.0,339,39.0,106.0,78.0,164.0,1840,A library of sklearn compatible categorical variable encoders.,49.0,32,True,2021-10-13 15:40:27.000,2.3.0-rerelease,19.0,category_encoders,conda-forge/category_encoders,,,['sklearn'],3086.0,3063.0,https://pypi.org/project/category_encoders,2018-10-14 14:15:54.000,23.0,1214454.0,1216592.0,https://anaconda.org/conda-forge/category_encoders,2021-10-13 18:33:34.503,143258.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
206,Lifelines,CamDavidsonPilon/lifelines,medical-data,,https://github.com/CamDavidsonPilon/lifelines,https://github.com/CamDavidsonPilon/lifelines,MIT,2013-08-28 00:16:42.000,2022-02-04 22:28:18.021000,2022-01-19 23:27:45,2157.0,8.0,461,66.0,450.0,227.0,622.0,1809,Survival analysis in Python.,99.0,32,True,2021-11-30 20:20:36.000,0.26.4,160.0,lifelines,conda-forge/lifelines,,,,875.0,774.0,https://pypi.org/project/lifelines,2021-11-30 20:20:36.000,101.0,381062.0,383724.0,https://anaconda.org/conda-forge/lifelines,2022-02-04 22:28:18.021,181032.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
207,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2022-02-19 13:32:45.000000,2022-02-17 09:26:35,995.0,37.0,316,66.0,460.0,181.0,293.0,1226,A Jupyter - Leaflet.js bridge.,74.0,32,True,2021-12-06 12:34:17.000,0.15.0,72.0,ipyleaflet,conda-forge/ipyleaflet,,,['jupyter'],1576.0,1472.0,https://pypi.org/project/ipyleaflet,2021-12-06 12:34:17.000,102.0,60254.0,117734.0,https://anaconda.org/conda-forge/ipyleaflet,2021-12-09 18:45:12.043,793095.0,,,,,3.0,,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,2021-12-06 12:32:39.669,2.0,45986.0,,,,,,,,,,,,
208,TF Model Optimization,tensorflow/model-optimization,tensorflow-utils,,https://github.com/tensorflow/model-optimization,https://github.com/tensorflow/model-optimization,Apache-2.0,2018-10-31 20:34:28.000,2022-02-24 06:37:55.000000,2022-02-24 04:12:50,724.0,37.0,268,125.0,664.0,154.0,150.0,1206,"A toolkit to optimize ML models for deployment for Keras and TensorFlow, including quantization and pruning.",65.0,32,True,2022-02-09 08:07:26.000,0.7.1,25.0,tensorflow-model-optimization,,,,['tensorflow'],1563.0,1544.0,https://pypi.org/project/tensorflow-model-optimization,2022-02-09 06:42:12.000,19.0,172521.0,172521.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
209,PyVista,pyvista/pyvista,data-viz,,https://github.com/pyvista/pyvista,https://github.com/pyvista/pyvista,MIT,2017-05-31 18:01:42.000,2022-02-24 14:07:09.000000,2022-02-23 20:32:57,2548.0,159.0,218,29.0,1195.0,207.0,514.0,1133,3D plotting and mesh analysis through a streamlined interface for the Visualization Toolkit (VTK).,72.0,32,True,2022-02-24 14:07:09.000,0.33.3,55.0,pyvista,conda-forge/pyvista,,,['jupyter'],698.0,609.0,https://pypi.org/project/pyvista,2022-02-24 14:07:09.000,89.0,46445.0,50806.0,https://anaconda.org/conda-forge/pyvista,2022-01-11 14:06:19.759,143589.0,,,,,2.0,518.0,,,,,,,,,,,,,,,,,,,
210,petl,petl-developers/petl,data-pipelines,,https://github.com/petl-developers/petl,https://github.com/petl-developers/petl,MIT,2011-08-19 09:51:03.000,2022-02-20 02:41:14.000000,2022-02-18 15:21:50,1231.0,77.0,172,47.0,181.0,73.0,365.0,977,Python Extract Transform and Load Tables of Data.,54.0,32,True,2022-02-08 23:00:59.000,1.7.8,83.0,petl,conda-forge/petl,,http://petl.readthedocs.org,,706.0,632.0,https://pypi.org/project/petl,2022-02-08 23:00:59.000,74.0,66287.0,67369.0,https://anaconda.org/conda-forge/petl,2022-02-11 04:55:07.294,70342.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
211,TensorFlow Text,tensorflow/text,nlp,,https://github.com/tensorflow/text,https://github.com/tensorflow/text,Apache-2.0,2019-05-29 22:10:03.000,2022-02-24 03:41:16.000000,2022-02-24 00:50:10,617.0,49.0,180,38.0,694.0,69.0,124.0,899,Making text a first-class citizen in TensorFlow.,75.0,32,True,2022-02-04 11:02:37.000,2.8.1,46.0,tensorflow-text,,,,['tensorflow'],1546.0,1477.0,https://pypi.org/project/tensorflow-text,2022-02-04 10:33:22.000,69.0,2217232.0,2217232.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
212,datalad,datalad/datalad,others,,https://github.com/datalad/datalad,https://github.com/datalad/datalad,MIT,2013-11-01 19:40:08.000,2022-02-24 14:38:39.000000,2022-02-24 11:06:15,15292.0,386.0,89,26.0,3027.0,481.0,2924.0,287,"Keep code, data, containers under control with git and git-annex.",46.0,32,False,2022-02-09 18:00:50.000,0.15.5,78.0,datalad,conda-forge/datalad,,,,48.0,,https://pypi.org/project/datalad,2022-02-09 18:00:50.000,48.0,5702.0,9721.0,https://anaconda.org/conda-forge/datalad,2022-02-22 20:37:01.768,188904.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
213,CNTK,microsoft/CNTK,ml-frameworks,,https://github.com/microsoft/CNTK,https://github.com/microsoft/CNTK,MIT,2015-11-26 09:52:06.000,2021-08-27 04:46:43.000000,2020-03-31 15:55:14,16116.0,,4402,1290.0,552.0,836.0,2527.0,17130,"Microsoft Cognitive Toolkit (CNTK), an open source deep-learning toolkit.",271.0,31,False,2019-04-26 14:13:32.000,2.7,32.0,cntk,,,,,18.0,,https://pypi.org/project/cntk,2020-12-09 22:21:57.000,18.0,1807.0,1997.0,,,,,,,,3.0,13936.0,,,,,,,,,,,,,,,,,,,
214,Turi Create,apple/turicreate,ml-frameworks,,https://github.com/apple/turicreate,https://github.com/apple/turicreate,BSD-3-Clause,2017-12-01 00:42:04.000,2021-11-29 19:55:31.000000,2021-11-29 19:55:31,1571.0,1.0,1111,359.0,1679.0,484.0,1284.0,10598,Turi Create simplifies the development of custom machine learning models.,85.0,31,True,2020-09-30 22:51:40.000,6.4.1,31.0,turicreate,,,,,309.0,290.0,https://pypi.org/project/turicreate,2020-09-30 22:51:40.000,19.0,30382.0,30481.0,,,,,,,,3.0,4987.0,,,,,,,,,,,,,,,,,,,
215,pretrainedmodels,Cadene/pretrained-models.pytorch,pytorch-utils,,https://github.com/Cadene/pretrained-models.pytorch,https://github.com/Cadene/pretrained-models.pytorch,BSD-3-Clause,2017-04-09 15:54:23.000,2021-07-29 10:41:37.000000,2020-04-16 08:02:22,154.0,,1755,227.0,45.0,92.0,93.0,8403,"Pretrained ConvNets for pytorch: NASNet, ResNeXt, ResNet, InceptionV4, InceptionResnetV2, Xception, DPN, etc.",22.0,31,False,2018-10-29 08:18:45.000,0.7.4,16.0,pretrainedmodels,conda-forge/pretrainedmodels,,,['pytorch'],1501.0,1421.0,https://pypi.org/project/pretrainedmodels,2018-10-29 08:18:45.000,80.0,101552.0,101768.0,https://anaconda.org/conda-forge/pretrainedmodels,2021-04-30 19:04:30.054,4323.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
216,Qlib,microsoft/qlib,financial-data,,https://github.com/microsoft/qlib,https://github.com/microsoft/qlib,MIT,2020-08-14 06:46:00.000,2022-02-23 04:10:17.000000,2022-02-23 04:10:17,1685.0,122.0,1373,219.0,470.0,154.0,322.0,8086,"Qlib is an AI-oriented quantitative investment platform, which aims to realize the potential, empower the research,..",81.0,31,True,2022-01-19 18:07:01.000,0.8.3,24.0,pyqlib,,,,['pytorch'],12.0,12.0,https://pypi.org/project/pyqlib,2022-01-19 18:07:01.000,,3041.0,3056.0,,,,,,,,1.0,271.0,,,,,,,,,,,,,,,,,,,
