,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,npm_latest_release_published_at,npm_dependent_project_count,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id,new_addition
158,Lifelines,CamDavidsonPilon/lifelines,medical-data,,https://github.com/CamDavidsonPilon/lifelines,https://github.com/CamDavidsonPilon/lifelines,MIT,2013-08-28 00:16:42.000,2024-01-15 22:33:33.000000,2024-01-15 22:33:33,2291.0,21.0,584.0,69.0,480.0,245.0,702.0,2237.0,Survival analysis in Python.,116.0,34,True,2024-01-03 22:01:02.000,0.28.0,170.0,lifelines,conda-forge/lifelines,,,,2314.0,2182.0,https://pypi.org/project/lifelines,2024-01-03 22:01:02.000,132.0,664687.0,671594.0,https://anaconda.org/conda-forge/lifelines,2023-09-13 16:31:11.545,310849.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
159,Ax,facebook/Ax,hyperopt,,https://github.com/facebook/Ax,https://github.com/facebook/Ax,MIT,2019-02-09 15:23:44.000,2024-02-08 07:23:47.000000,2024-02-07 22:54:14,2827.0,163.0,279.0,68.0,1547.0,34.0,588.0,2227.0,Adaptive Experimentation Platform.,161.0,34,True,2023-12-09 18:08:38.000,0.3.6,38.0,ax-platform,conda-forge/ax-platform,,,['pytorch'],646.0,646.0,https://pypi.org/project/ax-platform,,,88751.0,89294.0,https://anaconda.org/conda-forge/ax-platform,2023-12-11 15:43:05.639,17384.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
160,optimum,huggingface/optimum,gpu-utilities,,https://github.com/huggingface/optimum,https://github.com/huggingface/optimum,Apache-2.0,2021-07-20 12:36:40.000,2024-02-08 12:16:31.000000,2024-02-08 11:55:08,957.0,72.0,319.0,52.0,1095.0,288.0,361.0,1946.0,Accelerate training and inference of Transformers and Diffusers with easy to use hardware optimization tools.,96.0,34,True,2024-01-19 16:01:49.000,1.16.2,56.0,optimum,conda-forge/optimum,,,,1595.0,1535.0,https://pypi.org/project/optimum,2024-01-19 15:46:49.000,60.0,900491.0,901003.0,https://anaconda.org/conda-forge/optimum,2024-01-19 18:30:36.317,11272.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
161,Graphviz,xflr6/graphviz,data-viz,,https://github.com/xflr6/graphviz,https://github.com/xflr6/graphviz,MIT,2014-01-12 17:49:29.000,2023-12-19 22:00:11.000000,2023-12-04 09:05:52,1211.0,1.0,204.0,33.0,47.0,9.0,158.0,1535.0,Simple Python interface for Graphviz.,22.0,34,True,2022-07-23 11:35:06.076,0.20.1,56.0,graphviz,anaconda/python-graphviz,,,,63710.0,60226.0,https://pypi.org/project/graphviz,2022-07-23 11:35:06.076,3484.0,7313319.0,7313842.0,https://anaconda.org/anaconda/python-graphviz,2023-12-06 23:46:08.496,42901.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
162,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2024-01-26 10:55:56.000000,2024-01-26 10:55:56,1171.0,21.0,344.0,65.0,595.0,234.0,347.0,1439.0,A Jupyter - Leaflet.js bridge.,87.0,34,True,2024-01-23 17:51:37.000,0.18.2,70.0,ipyleaflet,conda-forge/ipyleaflet,,,['jupyter'],7170.0,7170.0,https://pypi.org/project/ipyleaflet,,,138847.0,183833.0,https://anaconda.org/conda-forge/ipyleaflet,2024-01-23 20:31:49.209,1101077.0,,,,,2.0,,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,20518.0,,,,,,,,,,,,,,,
163,TensorFlow Text,tensorflow/text,nlp,,https://github.com/tensorflow/text,https://github.com/tensorflow/text,Apache-2.0,2019-05-29 22:10:03.000,2024-02-01 01:43:52.000000,2024-01-31 19:53:34,866.0,6.0,324.0,45.0,1010.0,161.0,163.0,1177.0,Making text a first-class citizen in TensorFlow.,112.0,34,True,2023-11-15 19:00:05.000,2.15.0,67.0,tensorflow-text,,,,['tensorflow'],6523.0,6384.0,https://pypi.org/project/tensorflow-text,2023-11-15 18:28:36.000,139.0,5379186.0,5379186.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
164,Nilearn,nilearn/nilearn,medical-data,,https://github.com/nilearn/nilearn,https://github.com/nilearn/nilearn,,2011-01-09 19:02:23.000,2024-02-08 11:12:08.000000,2024-02-08 09:03:08,10216.0,103.0,541.0,70.0,2319.0,236.0,1705.0,1081.0,Machine learning for NeuroImaging in Python.,233.0,34,False,2024-01-29 09:22:59.000,0.10.3,23.0,nilearn,conda-forge/nilearn,,,['sklearn'],2861.0,2861.0,https://pypi.org/project/nilearn,,,53866.0,60514.0,https://anaconda.org/conda-forge/nilearn,2024-01-29 13:01:39.700,259120.0,,,,,2.0,151.0,,,,,,,,,,,,,,,,,,,,
165,ColossalAI,hpcaitech/colossalai,distributed-ml,,https://github.com/hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,Apache-2.0,2021-10-28 16:19:44.000,2024-02-08 13:16:54.000000,2024-02-08 10:50:09,2995.0,124.0,4167.0,374.0,3643.0,383.0,1169.0,36344.0,"Making large AI models cheaper, faster and more accessible.",162.0,33,True,2023-11-01 05:57:35.000,0.3.4,34.0,,,,,,291.0,291.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
166,detectron2,facebookresearch/detectron2,image,,https://github.com/facebookresearch/detectron2,https://github.com/facebookresearch/detectron2,Apache-2.0,2019-09-05 21:30:20.000,2024-02-08 01:21:08.000000,2024-02-08 01:15:03,1501.0,8.0,6823.0,381.0,648.0,384.0,3041.0,27996.0,"Detectron2 is a platform for object detection, segmentation and other visual recognition tasks.",265.0,33,True,2021-11-15 22:08:26.000,0.6,10.0,detectron2,conda-forge/detectron2,,,['pytorch'],1602.0,1602.0,https://pypi.org/project/detectron2,,,,5176.0,https://anaconda.org/conda-forge/detectron2,2024-01-18 08:57:46.349,222601.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
167,PyFlink,apache/flink,ml-frameworks,,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000,2024-02-08 10:57:02.000000,2024-02-08 02:14:53,34873.0,651.0,12259.0,945.0,24276.0,,,22812.0,Apache Flink Python API.,1825.0,33,True,,,,apache-flink,,,,,21.0,21.0,https://pypi.org/project/apache-flink,,,54323.0,54323.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
168,MindsDB,mindsdb/mindsdb,ml-frameworks,,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,,2018-08-02 17:56:45.000,2024-02-08 14:02:15.000000,2024-02-08 12:07:47,17008.0,990.0,2574.0,376.0,4633.0,379.0,3287.0,19862.0,Build AI using SQL.,819.0,33,False,2024-01-25 13:35:29.000,24.1.4.0,100.0,mindsdb,,,,['pytorch'],,,https://pypi.org/project/mindsdb,,,13833.0,13833.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
169,Magenta,magenta/magenta,audio,,https://github.com/magenta/magenta,https://github.com/magenta/magenta,Apache-2.0,2016-05-05 20:10:40.000,2024-01-23 01:48:22.000000,2023-07-11 13:03:36,1421.0,,3770.0,759.0,1134.0,403.0,588.0,18845.0,Magenta: Music and Art Generation with Machine Intelligence.,155.0,33,True,2023-12-02 01:16:14.308,0.1.0,68.0,magenta,,,,['tensorflow'],532.0,494.0,https://pypi.org/project/magenta,2022-08-01 18:23:00.243,38.0,2594.0,2594.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
170,zipline,quantopian/zipline,financial-data,,https://github.com/quantopian/zipline,https://github.com/quantopian/zipline,Apache-2.0,2012-10-19 15:50:29.000,2023-12-26 23:00:56.000000,2020-10-14 16:36:49,6226.0,,4126.0,1003.0,1869.0,324.0,658.0,16869.0,"Zipline, a Pythonic Algorithmic Trading Library.",160.0,33,False,2020-10-05 15:43:07.000,1.4.1,13.0,zipline,conda-forge/zipline,,,,980.0,980.0,https://pypi.org/project/zipline,,,2976.0,3157.0,https://anaconda.org/conda-forge/zipline,2023-06-16 19:21:35.991,7447.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
171,NNI,microsoft/nni,hyperopt,,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000,2023-10-30 04:23:19.000000,2023-10-26 05:31:53,3012.0,,1817.0,283.0,3502.0,356.0,1677.0,13565.0,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",192.0,33,True,2023-09-14 12:12:06.000,3.0,55.0,nni,,,,,593.0,558.0,https://pypi.org/project/nni,2023-09-14 12:22:00.000,35.0,16030.0,16030.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
172,Sonnet,deepmind/sonnet,ml-frameworks,,https://github.com/google-deepmind/sonnet,https://github.com/google-deepmind/sonnet,Apache-2.0,2017-04-03 11:34:35.000,2024-01-02 11:17:53.000000,2024-01-02 11:17:47,862.0,3.0,1363.0,418.0,85.0,32.0,159.0,9671.0,TensorFlow-based neural network library.,58.0,33,True,2024-01-02 11:15:06.000,2.0.2,29.0,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],1274.0,1221.0,https://pypi.org/project/dm-sonnet,2024-01-02 11:15:06.000,53.0,19261.0,19790.0,https://anaconda.org/conda-forge/sonnet,2023-06-16 16:19:12.602,26989.0,,,,,2.0,,,google-deepmind/sonnet,,,,,,,,,,,,,,,,,,
173,fuzzywuzzy,seatgeek/fuzzywuzzy,nlp,,https://github.com/seatgeek/fuzzywuzzy,https://github.com/seatgeek/fuzzywuzzy,GPL-2.0,2011-07-08 19:32:34.000,2023-06-16 13:22:53.603000,2021-09-09 20:54:41,384.0,,870.0,261.0,148.0,83.0,103.0,9058.0,Fuzzy String Matching in Python.,70.0,33,False,2020-02-13 22:14:12.000,0.18.0,23.0,fuzzywuzzy,conda-forge/fuzzywuzzy,,,,22554.0,22554.0,https://pypi.org/project/fuzzywuzzy,,,5035867.0,5041599.0,https://anaconda.org/conda-forge/fuzzywuzzy,2023-06-16 13:22:53.603,521697.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
174,Vowpal Wabbit,VowpalWabbit/vowpal_wabbit,ml-frameworks,,https://github.com/VowpalWabbit/vowpal_wabbit,https://github.com/VowpalWabbit/vowpal_wabbit,BSD-3-Clause,2009-07-31 19:36:58.000,2024-02-07 21:44:02.000000,2024-01-25 06:38:02,10402.0,6.0,1965.0,350.0,3418.0,143.0,1132.0,8369.0,Vowpal Wabbit is a machine learning system which pushes the frontier of machine learning with techniques such as..,332.0,33,True,2023-07-19 17:15:55.000,9.9.0,29.0,vowpalwabbit,conda-forge/vowpalwabbit,,,,34.0,,https://pypi.org/project/vowpalwabbit,2023-07-19 17:15:55.000,34.0,44330.0,47815.0,https://anaconda.org/conda-forge/vowpalwabbit,2023-10-08 10:19:04.401,139412.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
175,Pyro,pyro-ppl/pyro,probabilistics,,https://github.com/pyro-ppl/pyro,https://github.com/pyro-ppl/pyro,Apache-2.0,2017-06-16 05:03:47.000,2024-02-07 22:04:50.000000,2024-02-07 22:04:50,2443.0,21.0,971.0,204.0,2267.0,241.0,828.0,8265.0,Deep universal probabilistic programming with Python and PyTorch.,149.0,33,True,2023-07-29 21:20:27.000,1.8.6,34.0,pyro-ppl,conda-forge/pyro-ppl,,,['pytorch'],116.0,,https://pypi.org/project/pyro-ppl,2023-07-29 21:09:56.000,116.0,281403.0,285390.0,https://anaconda.org/conda-forge/pyro-ppl,2023-07-29 23:12:47.995,139571.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
176,cuDF,rapidsai/cudf,gpu-utilities,,https://github.com/rapidsai/cudf,https://github.com/rapidsai/cudf,Apache-2.0,2017-05-07 03:43:37.000,2024-02-08 14:03:09.000000,2024-02-08 14:03:05,38288.0,443.0,791.0,146.0,9079.0,927.0,4970.0,7014.0,cuDF - GPU DataFrame Library.,270.0,33,True,2023-12-08 21:31:24.000,23.12.01,45.0,cudf,,,,,61.0,51.0,https://pypi.org/project/cudf,2020-06-01 20:07:47.000,10.0,2617.0,2617.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
177,Hyperopt,hyperopt/hyperopt,hyperopt,,https://github.com/hyperopt/hyperopt,https://github.com/hyperopt/hyperopt,BSD-3-Clause,2011-09-06 22:24:59.000,2024-01-29 20:42:27.000000,2023-09-29 18:36:14,1218.0,,1022.0,126.0,273.0,349.0,394.0,6997.0,Distributed Asynchronous Hyperparameter Optimization in Python.,102.0,33,True,2021-11-17 10:07:00.808,0.2.7,13.0,hyperopt,conda-forge/hyperopt,,,,14052.0,13546.0,https://pypi.org/project/hyperopt,2021-11-17 10:07:00.808,506.0,1883874.0,1895370.0,https://anaconda.org/conda-forge/hyperopt,2023-06-16 16:14:11.076,747245.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
178,UMAP,lmcinnes/umap,data-viz,,https://github.com/lmcinnes/umap,https://github.com/lmcinnes/umap,BSD-3-Clause,2017-07-02 01:11:17.000,2024-02-04 15:29:26.812000,2024-01-08 21:37:22,1766.0,12.0,762.0,130.0,268.0,442.0,328.0,6765.0,Uniform Manifold Approximation and Projection.,128.0,33,True,2023-11-18 03:11:17.000,0.5.5,39.0,umap-learn,conda-forge/umap-learn,,,,559.0,1.0,https://pypi.org/project/umap-learn,2023-11-18 03:11:17.000,558.0,922424.0,974544.0,https://anaconda.org/conda-forge/umap-learn,2024-02-04 15:29:26.812,2293306.0,,,,,2.0,,5.0,,,,,,,,,,,,,,,,,,,
179,Autograd,HIPS/autograd,others,,https://github.com/HIPS/autograd,https://github.com/HIPS/autograd,MIT,2014-11-24 15:50:23.000,2023-12-05 22:52:30.000000,2023-11-16 08:43:39,1418.0,2.0,872.0,219.0,220.0,174.0,233.0,6676.0,Efficiently computes derivatives of numpy code.,56.0,33,True,2023-06-23 08:37:07.368,1.6.2,29.0,autograd,conda-forge/autograd,,,,7568.0,7244.0,https://pypi.org/project/autograd,2023-06-23 08:37:07.368,324.0,1449391.0,1468879.0,https://anaconda.org/conda-forge/autograd,2023-06-26 15:21:38.267,389764.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
180,librosa,librosa/librosa,audio,,https://github.com/librosa/librosa,https://github.com/librosa/librosa,ISC,2012-10-20 14:21:01.000,2024-01-29 12:29:20.000000,2023-12-27 20:40:01,3261.0,6.0,946.0,138.0,639.0,58.0,1105.0,6480.0,Python library for audio and music analysis.,119.0,33,True,2023-08-16 13:52:19.000,0.10.1,41.0,librosa,conda-forge/librosa,,,,1533.0,,https://pypi.org/project/librosa,2023-08-16 13:52:19.000,1533.0,2253835.0,2270519.0,https://anaconda.org/conda-forge/librosa,2023-08-16 18:07:49.183,717421.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
181,Chainer,chainer/chainer,ml-frameworks,,https://github.com/chainer/chainer,https://github.com/chainer/chainer,MIT,2015-06-05 05:50:37.000,2023-08-28 17:18:20.000000,2022-10-17 02:18:00,30611.0,,1397.0,291.0,6588.0,12.0,2030.0,5846.0,A flexible framework of neural networks for deep learning.,322.0,33,False,2022-06-29 08:19:03.000,7.8.1.post1,111.0,chainer,conda-forge/chainer,,,,3579.0,3175.0,https://pypi.org/project/chainer,2022-01-05 05:33:36.000,404.0,22319.0,22665.0,https://anaconda.org/conda-forge/chainer,2023-06-16 19:17:58.452,16615.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
182,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,https://github.com/KevinMusgrave/pytorch-metric-learning,https://github.com/KevinMusgrave/pytorch-metric-learning,MIT,2019-10-23 17:20:35.000,2023-12-16 19:25:54.000000,2023-12-16 19:23:13,1208.0,20.0,650.0,64.0,131.0,53.0,432.0,5649.0,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",40.0,33,True,2023-12-16 19:24:49.000,2.4.1,209.0,pytorch-metric-learning,metric-learning/pytorch-metric-learning,,,['pytorch'],1235.0,1204.0,https://pypi.org/project/pytorch-metric-learning,2023-12-16 19:14:54.000,31.0,257666.0,257893.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2023-06-16 19:17:36.446,11160.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
183,Tesseract,madmaze/pytesseract,ocr,,https://github.com/madmaze/pytesseract,https://github.com/madmaze/pytesseract,Apache-2.0,2010-10-27 23:02:49.000,2024-02-03 08:10:34.000000,2024-02-03 08:10:31,606.0,13.0,680.0,108.0,184.0,14.0,339.0,5337.0,Python-tesseract is an optical character recognition (OCR) tool for python.,46.0,33,True,2023-10-15 15:39:44.000,0.3.13,27.0,pytesseract,conda-forge/pytesseract,,,,1221.0,,https://pypi.org/project/pytesseract,2022-08-16 19:20:38.334,1221.0,1392315.0,1406176.0,https://anaconda.org/conda-forge/pytesseract,2023-10-15 19:50:43.241,596023.0,,,,,2.0,,5.0,,,,,,,,,,,,,,,,,,,
184,Captum,pytorch/captum,interpretability,,https://github.com/pytorch/captum,https://github.com/pytorch/captum,BSD-3-Clause,2019-08-27 15:34:41.000,2024-02-05 18:43:54.000000,2024-02-05 18:35:00,1054.0,22.0,461.0,228.0,733.0,191.0,331.0,4419.0,Model interpretability and understanding for PyTorch.,106.0,33,True,2023-12-05 09:21:02.000,0.7.0,10.0,captum,conda-forge/captum,,,['pytorch'],1842.0,1779.0,https://pypi.org/project/captum,2023-12-05 08:32:04.000,63.0,163177.0,163965.0,https://anaconda.org/conda-forge/captum,2023-06-16 19:28:19.191,20507.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
185,Core ML Tools,apple/coremltools,model-serialisation,,https://github.com/apple/coremltools,https://github.com/apple/coremltools,BSD-3-Clause,2017-06-30 07:39:02.000,2024-02-07 22:12:27.000000,2024-02-06 08:50:39,1130.0,28.0,581.0,115.0,845.0,279.0,1026.0,3918.0,"Core ML tools contain supporting tools for Core ML model conversion, editing, and validation.",159.0,33,True,2023-11-01 14:46:14.000,7.1,46.0,coremltools,conda-forge/coremltools,,,,3762.0,3589.0,https://pypi.org/project/coremltools,2023-11-01 14:33:59.000,173.0,187980.0,189433.0,https://anaconda.org/conda-forge/coremltools,2023-06-16 19:23:14.592,53456.0,,,,,2.0,9059.0,,,,,,,,,,,,,,,,,,,,
186,hnswlib,nmslib/hnswlib,nn-search,,https://github.com/nmslib/hnswlib,https://github.com/nmslib/hnswlib,Apache-2.0,2017-07-06 13:08:46.000,2024-02-08 09:29:39.000000,2023-12-03 03:47:34,490.0,4.0,595.0,66.0,213.0,191.0,153.0,3829.0,Header-only C++/python library for fast approximate nearest neighbors.,72.0,33,True,2023-12-03 04:16:17.000,0.8.0,11.0,hnswlib,conda-forge/hnswlib,,,,5993.0,5927.0,https://pypi.org/project/hnswlib,2023-12-03 04:16:17.000,66.0,657451.0,660788.0,https://anaconda.org/conda-forge/hnswlib,2023-09-27 14:20:16.958,126826.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
187,rubrix,recognai/rubrix,nlp,,https://github.com/argilla-io/argilla,https://github.com/argilla-io/argilla,Apache-2.0,2021-04-28 14:37:42.000,2024-02-08 14:22:52.000000,2024-02-08 13:54:25,2853.0,179.0,288.0,25.0,2642.0,184.0,1611.0,2899.0,Argilla: the open-source feedback platform for LLMs.,77.0,33,True,2024-02-02 14:47:43.000,1.23.0,100.0,rubrix,conda-forge/rubrix,,,,2240.0,2240.0,https://pypi.org/project/rubrix,2022-10-24 18:22:00.951,,458.0,1566.0,https://anaconda.org/conda-forge/rubrix,2023-06-16 19:28:09.653,28823.0,,,,,2.0,,,argilla-io/argilla,,,,,,,,,,,,,,,,,,
188,scikit-optimize,scikit-optimize/scikit-optimize,hyperopt,,https://github.com/scikit-optimize/scikit-optimize,https://github.com/scikit-optimize/scikit-optimize,BSD-3-Clause,2016-03-20 21:10:54.000,2024-01-15 00:09:43.000000,2021-10-12 13:32:38,1570.0,,509.0,65.0,543.0,303.0,393.0,2704.0,Sequential model-based optimization with a `scipy.optimize` interface.,76.0,33,False,2021-10-12 15:33:19.000,0.9.0,23.0,scikit-optimize,conda-forge/scikit-optimize,,,,5655.0,5378.0,https://pypi.org/project/scikit-optimize,2021-10-12 14:23:01.204,277.0,588465.0,597309.0,https://anaconda.org/conda-forge/scikit-optimize,2023-06-16 13:23:01.487,698743.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
189,torchaudio,pytorch/audio,audio,,https://github.com/pytorch/audio,https://github.com/pytorch/audio,BSD-2-Clause,2017-05-05 00:38:05.000,2024-02-08 11:34:17.000000,2024-01-30 17:55:53,2299.0,7.0,621.0,76.0,2847.0,202.0,713.0,2329.0,"Data manipulation and transformation for audio signal processing, powered by PyTorch.",222.0,33,True,2024-01-30 18:17:31.000,2.2.0,31.0,torchaudio,,,,['pytorch'],561.0,,https://pypi.org/project/torchaudio,2024-01-30 17:34:49.000,561.0,2603109.0,2603109.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
190,mpld3,mpld3/mpld3,data-viz,,https://github.com/mpld3/mpld3,https://github.com/mpld3/mpld3,BSD-3-Clause,2013-12-18 01:48:30.000,2024-01-11 18:01:50.000000,2023-12-23 13:05:00,887.0,10.0,355.0,84.0,168.0,215.0,146.0,2306.0,D3 Renderings of Matplotlib Graphics.,52.0,33,True,2023-12-23 13:04:29.963,0.5.10,19.0,mpld3,conda-forge/mpld3,,,,5925.0,5505.0,https://pypi.org/project/mpld3,2023-12-23 13:03:02.000,411.0,614307.0,619407.0,https://anaconda.org/conda-forge/mpld3,2023-12-23 15:16:22.285,192754.0,,,,,2.0,,,,mpld3,https://www.npmjs.com/package/mpld3,720.0,,,,,2023-12-23 13:04:29.963,9.0,,,,,,,,,
191,PennyLane,PennyLaneAI/PennyLane,others,,https://github.com/PennyLaneAI/pennylane,https://github.com/PennyLaneAI/pennylane,Apache-2.0,2018-04-17 16:45:42.000,2024-02-08 14:37:15.000000,2024-02-07 20:22:52,3908.0,203.0,521.0,46.0,4070.0,266.0,889.0,2039.0,PennyLane is a cross-platform Python library for differentiable programming of quantum computers. Train a quantum..,157.0,33,True,2024-01-22 17:04:21.000,0.34.0.post1,54.0,pennylane,conda-forge/pennylane,,,,805.0,736.0,https://pypi.org/project/pennylane,2024-01-08 20:32:42.000,69.0,42576.0,43818.0,https://anaconda.org/conda-forge/pennylane,2024-01-16 20:01:29.795,33518.0,,,,,2.0,70.0,,,,,,,,,,,,,,,,,,,,
192,cartopy,SciTools/cartopy,data-viz,,https://github.com/SciTools/cartopy,https://github.com/SciTools/cartopy,BSD-3-Clause,2012-08-03 07:43:59.000,2024-02-08 13:10:43.000000,2024-02-08 13:10:42,2951.0,28.0,356.0,55.0,1121.0,314.0,924.0,1330.0,Cartopy - a cartographic python library with matplotlib support.,125.0,33,True,2023-08-05 00:57:41.000,0.22.0,29.0,cartopy,conda-forge/cartopy,,,,4822.0,4368.0,https://pypi.org/project/cartopy,2023-08-05 00:57:41.000,454.0,193185.0,268374.0,https://anaconda.org/conda-forge/cartopy,2023-10-24 18:58:07.197,3383517.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
193,igraph,igraph/python-igraph,graph,,https://github.com/igraph/python-igraph,https://github.com/igraph/python-igraph,GPL-2.0,2015-01-08 23:55:16.000,2024-02-04 16:37:06.755000,2024-02-04 09:41:18,2797.0,41.0,274.0,34.0,205.0,39.0,495.0,1207.0,Python interface for igraph.,71.0,33,False,2023-11-20 11:09:36.000,0.11.3,39.0,python-igraph,conda-forge/igraph,,,,4202.0,3786.0,https://pypi.org/project/python-igraph,2023-11-20 11:09:36.000,416.0,320001.0,338385.0,https://anaconda.org/conda-forge/igraph,2024-02-04 16:37:06.755,497611.0,,,,,1.0,562203.0,,,,,,,,,,,,,,,,,,,,
194,patsy,pydata/patsy,probabilistics,,https://github.com/pydata/patsy,https://github.com/pydata/patsy,BSD-2-Clause,2012-07-10 12:30:06.000,2024-01-05 15:46:09.327000,2024-01-04 18:54:38,558.0,14.0,107.0,32.0,60.0,71.0,79.0,916.0,Describing statistical models in Python using symbolic formulas.,19.0,33,True,2024-01-04 18:58:03.000,0.5.6,13.0,patsy,conda-forge/patsy,,,,91029.0,88274.0,https://pypi.org/project/patsy,2024-01-04 18:55:57.000,2755.0,13296134.0,13627177.0,https://anaconda.org/conda-forge/patsy,2024-01-05 15:46:09.327,9600262.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
195,NIPYPE,nipy/nipype,medical-data,,https://github.com/nipy/nipype,https://github.com/nipy/nipype,Apache-2.0,2010-07-22 17:06:49.000,2024-02-06 16:12:56.000000,2024-02-06 16:12:55,14789.0,6.0,506.0,50.0,2279.0,396.0,949.0,713.0,Workflows and interfaces for neuroimaging packages.,251.0,33,True,2023-04-06 12:55:55.544,1.8.6,64.0,nipype,conda-forge/nipype,,,,4154.0,3976.0,https://pypi.org/project/nipype,2023-04-06 12:55:55.544,178.0,86986.0,101105.0,https://anaconda.org/conda-forge/nipype,2023-09-22 18:28:24.915,593011.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
