,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_monthly_downloads,trending,npm_latest_release_published_at,npm_dependent_project_count,updated_github_id,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
121,AzureML SDK,Azure/MachineLearningNotebooks,ml-experiments,,https://github.com/Azure/MachineLearningNotebooks,https://github.com/Azure/MachineLearningNotebooks,MIT,2018-08-17 17:29:14.000,2023-10-11 15:25:56.000000,2023-10-10 15:49:04,1284.0,12.0,2431.0,1989.0,527.0,374.0,1073.0,3803.0,Python notebooks with ML and deep learning examples with Azure Machine Learning Python SDK | Microsoft.,64.0,35,True,2023-08-23 02:38:47.000,1.53.0,100.0,azureml-sdk,,,,,48.0,,https://pypi.org/project/azureml-sdk,2023-08-23 02:38:47.000,48.0,1531095.0,1531103.0,,,,,,,,2.0,503.0,,,,,,,,,,,,,,,,,,,
122,TorchServe,pytorch/serve,model-serialisation,,https://github.com/pytorch/serve,https://github.com/pytorch/serve,Apache-2.0,2019-10-03 03:17:43.000,2023-10-19 14:05:36.000000,2023-10-16 22:15:03,3560.0,112.0,764.0,57.0,1296.0,312.0,1110.0,3711.0,"Serve, optimize and scale PyTorch models in production.",175.0,35,True,2023-10-13 00:21:43.000,0.9.0,22.0,torchserve,pytorch/torchserve,pytorch/torchserve,,['pytorch'],533.0,520.0,https://pypi.org/project/torchserve,2023-10-12 22:01:55.000,13.0,36773.0,64820.0,https://anaconda.org/pytorch/torchserve,2023-10-12 22:01:52.717,120956.0,https://hub.docker.com/r/pytorch/torchserve,2023-10-12 22:44:52.307587,21.0,1202343.0,2.0,5046.0,,,,,,,,,,,,,,,,,,,
123,plotnine,has2k1/plotnine,data-viz,,https://github.com/has2k1/plotnine,https://github.com/has2k1/plotnine,MIT,2017-04-24 19:00:44.000,2023-09-06 07:55:12.000000,2023-08-08 07:57:53,1994.0,26.0,203.0,67.0,128.0,78.0,508.0,3591.0,A Grammar of Graphics for Python.,103.0,35,True,2023-09-01 18:57:17.000,0.12.3,19.0,plotnine,conda-forge/plotnine,,,,6215.0,5962.0,https://pypi.org/project/plotnine,2023-09-01 18:37:41.000,253.0,1275716.0,1283642.0,https://anaconda.org/conda-forge/plotnine,2023-09-01 19:46:10.034,317067.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
124,PyQtGraph,pyqtgraph/pyqtgraph,data-viz,,https://github.com/pyqtgraph/pyqtgraph,https://github.com/pyqtgraph/pyqtgraph,MIT,2013-09-12 07:18:21.000,2023-10-19 13:36:46.000000,2023-10-14 15:04:54,3796.0,42.0,1021.0,154.0,1525.0,357.0,855.0,3428.0,Fast data visualization and GUI tools for scientific / engineering applications.,260.0,35,True,2023-04-14 21:33:03.621,0.13.3,21.0,pyqtgraph,conda-forge/pyqtgraph,,,,9000.0,8061.0,https://pypi.org/project/pyqtgraph,2022-09-29 04:05:13.139,939.0,157586.0,163468.0,https://anaconda.org/conda-forge/pyqtgraph,2023-06-16 13:19:32.302,476503.0,,,,,2.0,,,,,,3.0,,,,,,,,,,,,,,
125,VisPy,vispy/vispy,data-viz,,https://github.com/vispy/vispy,https://github.com/vispy/vispy,BSD-3-Clause,2013-03-21 18:43:22.000,2023-10-09 14:36:54.000000,2023-10-09 14:36:52,7293.0,30.0,606.0,117.0,1138.0,323.0,1098.0,3128.0,High-performance interactive 2D/3D data visualization library.,188.0,35,True,2023-10-03 22:23:12.000,0.14.1,37.0,vispy,conda-forge/vispy,,,['jupyter'],1418.0,1286.0,https://pypi.org/project/vispy,2023-10-03 22:13:28.000,131.0,73311.0,85086.0,https://anaconda.org/conda-forge/vispy,2023-10-04 03:59:45.400,435107.0,,,,,2.0,,,vispy,https://www.npmjs.com/package/vispy,16.0,,2020-03-15 14:39:41.516,1.0,,,,,,,,,,,,
126,torchaudio,pytorch/audio,audio,,https://github.com/pytorch/audio,https://github.com/pytorch/audio,BSD-2-Clause,2017-05-05 00:38:05.000,2023-10-19 14:34:40.000000,2023-10-17 17:56:15,2268.0,112.0,599.0,76.0,2801.0,193.0,695.0,2232.0,"Data manipulation and transformation for audio signal processing, powered by PyTorch.",220.0,35,True,2023-10-04 17:30:04.000,2.1.0,28.0,torchaudio,,,,['pytorch'],437.0,,https://pypi.org/project/torchaudio,2023-10-04 17:03:43.000,437.0,1634934.0,1634934.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
127,Rasterio,rasterio/rasterio,geospatial-data,,https://github.com/rasterio/rasterio,https://github.com/rasterio/rasterio,,2013-11-04 16:36:27.000,2023-10-19 14:37:54.000000,2023-10-19 14:37:44,3782.0,14.0,506.0,147.0,1104.0,124.0,1584.0,2034.0,Rasterio reads and writes geospatial raster datasets.,149.0,35,False,2023-10-19 14:09:18.000,1.3.9,82.0,rasterio,conda-forge/rasterio,,,,9057.0,9057.0,https://pypi.org/project/rasterio,,,2012719.0,2092985.0,https://anaconda.org/conda-forge/rasterio,2023-10-19 11:41:01.295,2648533.0,,,,,2.0,853.0,,,,,,,,,,,,,,,,,,,
128,PyVista,pyvista/pyvista,data-viz,,https://github.com/pyvista/pyvista,https://github.com/pyvista/pyvista,MIT,2017-05-31 18:01:42.000,2023-10-19 14:19:41.000000,2023-10-19 08:58:15,3869.0,191.0,380.0,31.0,2657.0,373.0,966.0,2006.0,3D plotting and mesh analysis through a streamlined interface for the Visualization Toolkit (VTK).,146.0,35,True,2023-10-07 04:19:00.000,0.42.3,84.0,pyvista,conda-forge/pyvista,,,['jupyter'],2504.0,2284.0,https://pypi.org/project/pyvista,2023-10-07 01:49:47.000,220.0,214683.0,224950.0,https://anaconda.org/conda-forge/pyvista,2023-10-07 03:29:50.976,410298.0,,,,,2.0,777.0,,,,,,,,,,,,,,,,,,,
129,snakemake,snakemake/snakemake,ml-experiments,,https://github.com/snakemake/snakemake,https://github.com/snakemake/snakemake,MIT,2015-10-17 15:43:54.867,2023-10-19 05:52:48.000000,2023-10-18 12:16:12,4844.0,70.0,463.0,21.0,1080.0,852.0,567.0,1956.0,"This is the development home of the workflow management system Snakemake. For general information, see.",308.0,35,True,2023-09-18 14:47:18.000,7.32.4,284.0,snakemake,bioconda/snakemake,,,,1945.0,1692.0,https://pypi.org/project/snakemake,2023-09-18 14:47:18.000,253.0,118967.0,128220.0,https://anaconda.org/bioconda/snakemake,2023-10-17 09:53:13.042,888324.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
130,metrics,Lightning-AI/metrics,distributed-ml,,https://github.com/Lightning-AI/torchmetrics,https://github.com/Lightning-AI/torchmetrics,Apache-2.0,2020-12-22 20:02:42.000,2023-10-19 10:43:45.000000,2023-10-19 08:49:02,1540.0,176.0,329.0,27.0,1272.0,53.0,660.0,1679.0,"Torchmetrics - Machine learning metrics for distributed, scalable PyTorch applications.",215.0,35,True,2023-09-22 13:17:42.000,1.2.0,39.0,metrics,conda-forge/torchmetrics,,,['pytorch'],16048.0,16035.0,https://pypi.org/project/metrics,2018-04-28 10:58:56.000,13.0,7110.0,43346.0,https://anaconda.org/conda-forge/torchmetrics,2023-09-25 21:19:09.764,1119291.0,,,,,2.0,4038.0,,,,,,,,Lightning-AI/torchmetrics,,,,,,,,,,,
131,TF Addons,tensorflow/addons,tensorflow-utils,,https://github.com/tensorflow/addons,https://github.com/tensorflow/addons,Apache-2.0,2018-11-26 23:57:17.000,2023-10-18 05:29:35.000000,2023-10-17 13:39:54,1514.0,4.0,590.0,57.0,1877.0,251.0,893.0,1665.0,Useful extra functionality for TensorFlow 2.x maintained by SIG-addons.,205.0,35,True,2023-10-17 04:25:20.000,0.22.0,37.0,tensorflow-addons,,,,['tensorflow'],13467.0,13248.0,https://pypi.org/project/tensorflow-addons,2023-10-17 05:46:45.000,219.0,826831.0,826831.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
132,arviz,arviz-devs/arviz,interpretability,,https://github.com/arviz-devs/arviz,https://github.com/arviz-devs/arviz,Apache-2.0,2015-07-29 11:51:10.000,2023-10-13 18:10:46.000000,2023-10-13 10:11:49,1509.0,3.0,348.0,48.0,1452.0,167.0,661.0,1450.0,Exploratory analysis of Bayesian models with Python.,149.0,35,True,2023-07-18 20:14:08.000,0.16.1,34.0,arviz,conda-forge/arviz,,,,5095.0,4956.0,https://pypi.org/project/arviz,2023-07-18 20:14:08.000,139.0,1542569.0,1591989.0,https://anaconda.org/conda-forge/arviz,2023-09-19 13:51:11.324,2026146.0,,,,,1.0,133.0,,,,,,,,,,,,,,,,,,,
133,huggingface_hub,huggingface/huggingface_hub,model-serialisation,,https://github.com/huggingface/huggingface_hub,https://github.com/huggingface/huggingface_hub,Apache-2.0,2020-12-22 10:20:28.000,2023-10-19 14:55:15.000000,2023-10-19 12:20:23,1135.0,119.0,297.0,58.0,1052.0,107.0,503.0,1248.0,All the open source things related to the Hugging Face Hub.,114.0,35,True,2023-10-10 11:51:37.000,0.18.0,83.0,huggingface_hub,conda-forge/huggingface_hub,,,,474.0,,https://pypi.org/project/huggingface_hub,2023-10-10 11:51:37.000,474.0,20042800.0,20087013.0,https://anaconda.org/conda-forge/huggingface_hub,2023-10-11 00:38:53.499,1414825.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
134,TensorFlow Text,tensorflow/text,nlp,,https://github.com/tensorflow/text,https://github.com/tensorflow/text,Apache-2.0,2019-05-29 22:10:03.000,2023-10-18 09:49:28.000000,2023-10-17 15:41:51,860.0,24.0,297.0,44.0,995.0,66.0,161.0,1152.0,Making text a first-class citizen in TensorFlow.,111.0,35,True,2023-10-06 19:23:09.000,2.14.0,51.0,tensorflow-text,,,,['tensorflow'],5926.0,5926.0,https://pypi.org/project/tensorflow-text,,,3308036.0,3308036.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
135,agate,wireservice/agate,others,,https://github.com/wireservice/agate,https://github.com/wireservice/agate,MIT,2014-04-25 13:59:09.000,2023-10-18 11:17:00.880000,2023-10-18 03:51:44,1522.0,27.0,150.0,42.0,131.0,7.0,640.0,1145.0,A Python data analysis library that is optimized for humans instead of machines.,52.0,35,True,2023-10-18 03:54:36.000,1.9.0,31.0,agate,conda-forge/agate,,,,2374.0,2228.0,https://pypi.org/project/agate,2023-10-18 03:54:36.000,146.0,4001631.0,4006797.0,https://anaconda.org/conda-forge/agate,2023-10-18 11:17:00.880,149842.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
136,Fiona,Toblerity/Fiona,geospatial-data,,https://github.com/Toblerity/Fiona,https://github.com/Toblerity/Fiona,BSD-3-Clause,2011-12-31 19:47:00.000,2023-10-19 01:28:29.000000,2023-10-03 19:43:09,1452.0,12.0,194.0,47.0,518.0,30.0,726.0,1079.0,Fiona reads and writes geographic data files.,71.0,35,True,2023-10-12 19:29:21.000,1.9.5,47.0,fiona,conda-forge/fiona,,,,15296.0,15296.0,https://pypi.org/project/fiona,,,6390475.0,6519075.0,https://anaconda.org/conda-forge/fiona,2023-10-12 03:02:02.085,5015414.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
137,Nilearn,nilearn/nilearn,medical-data,,https://github.com/nilearn/nilearn,https://github.com/nilearn/nilearn,BSD-3-Clause,2011-01-09 19:02:23.000,2023-10-19 14:20:19.000000,2023-10-19 09:10:03,10090.0,141.0,526.0,71.0,2190.0,296.0,1627.0,1048.0,Machine learning for NeuroImaging in Python.,227.0,35,True,2023-10-01 19:30:40.000,0.10.2,45.0,nilearn,conda-forge/nilearn,,,['sklearn'],2905.0,2625.0,https://pypi.org/project/nilearn,2023-09-29 11:10:28.000,280.0,48118.0,55258.0,https://anaconda.org/conda-forge/nilearn,2023-10-02 11:59:55.930,249779.0,,,,,2.0,139.0,,,,,,,,,,,,,,,,,,,
138,ColossalAI,hpcaitech/colossalai,distributed-ml,,https://github.com/hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,Apache-2.0,2021-10-28 16:19:44.000,2023-10-19 14:29:23.000000,2023-10-19 14:22:47,2845.0,297.0,3905.0,365.0,3334.0,313.0,1110.0,34978.0,"Making large AI models cheaper, faster and more accessible.",158.0,34,True,2023-09-22 10:30:08.000,0.3.3,33.0,,,,,,264.0,264.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
139,detectron2,facebookresearch/detectron2,image,,https://github.com/facebookresearch/detectron2,https://github.com/facebookresearch/detectron2,Apache-2.0,2019-09-05 21:30:20.000,2023-10-16 16:50:20.000000,2023-10-16 16:45:42,1491.0,10.0,6709.0,379.0,640.0,363.0,3013.0,26885.0,"Detectron2 is a platform for object detection, segmentation and other visual recognition tasks.",259.0,34,True,2021-11-15 22:08:26.000,0.6,10.0,detectron2,conda-forge/detectron2,,,['pytorch'],1412.0,1406.0,https://pypi.org/project/detectron2,2020-02-06 00:35:57.000,6.0,,5320.0,https://anaconda.org/conda-forge/detectron2,2023-06-23 08:23:13.856,207487.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
140,fastText,facebookresearch/fastText,nlp,,https://github.com/facebookresearch/fastText,https://github.com/facebookresearch/fastText,MIT,2016-07-16 13:38:42.000,2023-10-04 07:01:36.000000,2023-10-04 06:55:43,386.0,2.0,4645.0,850.0,264.0,543.0,610.0,25094.0,Library for fast text representation and classification.,64.0,34,True,2020-04-28 09:54:50.000,0.9.2,36.0,fasttext,conda-forge/fasttext,,,,5304.0,5083.0,https://pypi.org/project/fasttext,2020-04-28 09:54:50.000,221.0,1183067.0,1184840.0,https://anaconda.org/conda-forge/fasttext,2023-09-26 23:15:16.887,65622.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
141,Netron,lutzroeder/netron,interpretability,,https://github.com/lutzroeder/netron,https://github.com/lutzroeder/netron,MIT,2010-12-26 12:53:43.000,2023-10-19 05:56:28.000000,2023-10-19 03:39:18,7253.0,264.0,2566.0,294.0,174.0,23.0,972.0,24229.0,"Visualizer for neural network, deep learning and machine learning models.",2.0,34,True,2023-10-16 00:41:28.000,7.2.5,602.0,netron,,,,"['pytorch', 'tensorflow']",83.0,10.0,https://pypi.org/project/netron,2023-10-16 00:41:28.000,73.0,15568.0,74975.0,,,,,,,,1.0,59407.0,,,,,,,,,,,,,,,,,,,
142,Recommenders,microsoft/recommenders,recommender-systems,,https://github.com/recommenders-team/recommenders,https://github.com/recommenders-team/recommenders,MIT,2018-09-19 10:06:07.000,2023-10-19 11:29:02.000000,2023-10-13 16:32:21,8666.0,169.0,2812.0,266.0,1206.0,163.0,647.0,16538.0,Best Practices on Recommendation Systems.,128.0,34,True,2022-07-20 05:58:55.000,1.1.1,12.0,recommenders,,,,,88.0,86.0,https://pypi.org/project/recommenders,2022-04-01 08:49:49.000,2.0,51287.0,51294.0,,,,,,,,1.0,436.0,,,,,,,,recommenders-team/recommenders,,,,,,,,,,,
143,imgaug,aleju/imgaug,image,,https://github.com/aleju/imgaug,https://github.com/aleju/imgaug,MIT,2015-07-10 20:31:33.000,2023-07-26 09:00:34.000000,2020-06-01 14:58:26,2913.0,,2395.0,232.0,336.0,294.0,223.0,13817.0,Image augmentation for machine learning experiments.,36.0,34,False,2020-02-06 06:18:40.000,0.4.0,11.0,imgaug,conda-forge/imgaug,,,,17109.0,16706.0,https://pypi.org/project/imgaug,2020-02-05 20:54:22.000,403.0,328554.0,331307.0,https://anaconda.org/conda-forge/imgaug,2023-06-16 16:15:24.882,143187.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
144,NNI,microsoft/nni,hyperopt,,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000,2023-10-07 14:01:47.000000,2023-08-07 02:39:54,3011.0,2.0,1817.0,285.0,3500.0,323.0,1675.0,13326.0,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",192.0,34,True,2023-05-16 23:50:39.741,2.10.1,55.0,nni,,,,,522.0,487.0,https://pypi.org/project/nni,2023-09-14 12:22:00.000,35.0,22238.0,22238.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
145,Ludwig,ludwig-ai/ludwig,ml-frameworks,,https://github.com/ludwig-ai/ludwig,https://github.com/ludwig-ai/ludwig,Apache-2.0,2018-12-27 23:58:12.000,2023-10-19 13:22:19.000000,2023-10-19 07:09:28,3702.0,159.0,1107.0,187.0,2678.0,329.0,728.0,9951.0,"Low-code framework for building custom LLMs, neural networks, and other AI models.",144.0,34,True,2023-10-13 16:17:16.000,0.8.6,47.0,ludwig,,,,['tensorflow'],213.0,204.0,https://pypi.org/project/ludwig,2023-10-13 16:17:16.000,9.0,6566.0,6566.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
146,carla,carla-simulator/carla,others,,https://github.com/carla-simulator/carla,https://github.com/carla-simulator/carla,MIT,2017-10-24 09:06:23.000,2023-10-19 12:43:15.000000,2023-06-06 09:08:21,5835.0,,2949.0,237.0,1388.0,865.0,3793.0,9755.0,Open-source simulator for autonomous driving research.,153.0,34,True,2022-12-24 18:31:33.838,0.9.14,25.0,carla,,,,,561.0,557.0,https://pypi.org/project/carla,2022-12-24 18:31:33.838,4.0,13285.0,13285.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
147,tensorboardX,lanpa/tensorboardX,ml-experiments,,https://github.com/lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,MIT,2017-06-13 13:54:19.000,2023-09-03 09:40:51.000000,2023-09-03 09:26:33,526.0,5.0,870.0,86.0,273.0,78.0,376.0,7703.0,"tensorboard for pytorch (and chainer, mxnet, numpy, ...).",81.0,34,True,2023-07-30 14:05:26.000,2.6.2,24.0,tensorboardX,conda-forge/tensorboardx,,,,36391.0,35412.0,https://pypi.org/project/tensorboardX,2023-08-20 13:38:18.000,979.0,2226129.0,2254637.0,https://anaconda.org/conda-forge/tensorboardx,2023-08-20 16:29:43.490,1111654.0,,,,,2.0,400.0,,,,,,,,,,,,,,,,,,,
148,featuretools,alteryx/featuretools,hyperopt,,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000,2023-10-18 15:50:30.000000,2023-10-18 15:50:28,1310.0,18.0,843.0,156.0,1644.0,169.0,801.0,6821.0,An open source python library for automated feature engineering.,71.0,34,True,2023-07-24 15:40:37.000,1.27.0,102.0,featuretools,conda-forge/featuretools,,,,1510.0,1436.0,https://pypi.org/project/featuretools,2023-07-24 15:40:37.000,74.0,63933.0,68146.0,https://anaconda.org/conda-forge/featuretools,2023-07-24 20:21:04.496,168547.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
149,OpenNMT,OpenNMT/OpenNMT-py,nlp,,https://github.com/OpenNMT/OpenNMT-py,https://github.com/OpenNMT/OpenNMT-py,MIT,2017-02-22 19:01:50.000,2023-10-19 14:27:27.000000,2023-10-19 14:27:27,2832.0,23.0,2210.0,173.0,1083.0,27.0,1391.0,6294.0,Open Source Neural Machine Translation and (Large) Language Models in PyTorch.,190.0,34,True,2023-09-26 09:03:15.000,3.4.1,46.0,OpenNMT-py,,,,['pytorch'],237.0,227.0,https://pypi.org/project/OpenNMT-py,2023-09-26 09:03:15.000,10.0,6200.0,6200.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
150,Chainer,chainer/chainer,ml-frameworks,,https://github.com/chainer/chainer,https://github.com/chainer/chainer,MIT,2015-06-05 05:50:37.000,2023-08-28 17:18:20.000000,2022-10-17 02:18:00,30611.0,,1324.0,292.0,6588.0,12.0,2030.0,5826.0,A flexible framework of neural networks for deep learning.,326.0,34,True,2022-06-29 08:19:03.000,7.8.1.post1,100.0,chainer,conda-forge/chainer,,,,3113.0,3113.0,https://pypi.org/project/chainer,,,16252.0,16613.0,https://anaconda.org/conda-forge/chainer,2023-06-16 19:17:58.452,15897.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
151,DEAP,deap/deap,distributed-ml,,https://github.com/DEAP/deap,https://github.com/DEAP/deap,LGPL-3.0,2014-05-21 20:07:39.000,2023-09-25 01:16:08.711000,2023-07-28 00:16:45,2332.0,29.0,1068.0,192.0,229.0,271.0,276.0,5310.0,Distributed Evolutionary Algorithms in Python.,87.0,34,False,2023-07-21 10:51:54.000,1.4.1,23.0,deap,conda-forge/deap,,,,4375.0,4010.0,https://pypi.org/project/deap,2023-07-21 10:51:54.000,365.0,202352.0,211698.0,https://anaconda.org/conda-forge/deap,2023-09-25 01:16:08.711,336480.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
152,FiftyOne,voxel51/fiftyone,data-viz,,https://github.com/voxel51/fiftyone,https://github.com/voxel51/fiftyone,Apache-2.0,2020-04-22 13:43:28.000,2023-10-19 15:21:17.000000,2023-10-19 14:19:05,18398.0,779.0,423.0,51.0,2350.0,505.0,938.0,5285.0,"Visualize, create, and debug image and video datasets and model predictions.",96.0,34,True,2023-10-06 19:55:12.000,0.22.1,129.0,fiftyone,,,,"['tensorflow', 'pytorch', 'jupyter']",420.0,411.0,https://pypi.org/project/fiftyone,2023-10-06 19:47:57.000,9.0,42103.0,42103.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
153,MLxtend,rasbt/mlxtend,sklearn-utils,,https://github.com/rasbt/mlxtend,https://github.com/rasbt/mlxtend,BSD-3-Clause,2014-08-14 01:56:16.000,2023-09-25 18:40:43.024000,2023-09-23 14:57:17,1634.0,6.0,827.0,116.0,518.0,137.0,336.0,4539.0,A library of extension and helper modules for Pythons data analysis and machine learning libraries.,101.0,34,True,2023-09-25 13:23:15.000,0.23.0,51.0,mlxtend,conda-forge/mlxtend,,,['sklearn'],10937.0,10757.0,https://pypi.org/project/mlxtend,2023-09-25 13:23:15.000,180.0,747206.0,754655.0,https://anaconda.org/conda-forge/mlxtend,2023-09-25 18:40:43.024,290529.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
154,ART,Trusted-AI/adversarial-robustness-toolbox,adversarial,,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000,2023-10-19 07:46:52.000000,2023-09-22 14:09:39,11952.0,279.0,1058.0,100.0,1258.0,120.0,735.0,4033.0,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",133.0,34,True,2023-09-22 14:42:30.000,1.16.0,56.0,adversarial-robustness-toolbox,conda-forge/adversarial-robustness-toolbox,,,,446.0,437.0,https://pypi.org/project/adversarial-robustness-toolbox,2023-09-22 14:17:16.000,9.0,27622.0,28465.0,https://anaconda.org/conda-forge/adversarial-robustness-toolbox,2023-09-22 17:09:10.511,32883.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
155,tensorflow-hub,tensorflow/hub,tensorflow-utils,,https://github.com/tensorflow/hub,https://github.com/tensorflow/hub,Apache-2.0,2018-03-12 07:55:42.000,2023-10-19 11:44:12.000000,2023-10-19 11:44:10,1169.0,12.0,1715.0,148.0,209.0,2.0,680.0,3401.0,A library for transfer learning by reusing parts of TensorFlow models.,106.0,34,True,2023-10-06 10:06:37.000,0.15.0,18.0,tensorflow-hub,conda-forge/tensorflow-hub,,,['tensorflow'],332.0,,https://pypi.org/project/tensorflow-hub,2023-10-06 09:58:50.000,332.0,2352671.0,2355042.0,https://anaconda.org/conda-forge/tensorflow-hub,2023-07-13 16:39:43.723,90121.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
156,rubrix,recognai/rubrix,nlp,,https://github.com/argilla-io/argilla,https://github.com/argilla-io/argilla,Apache-2.0,2021-04-28 14:37:42.000,2023-10-19 15:05:06.000000,2023-10-19 14:17:02,2592.0,286.0,241.0,24.0,2345.0,209.0,1307.0,2568.0,Argilla: the open-source data curation platform for LLMs.,67.0,34,True,2023-10-19 10:36:43.000,1.17.0,98.0,rubrix,conda-forge/rubrix,,,,1967.0,1967.0,https://pypi.org/project/rubrix,2022-10-24 18:22:00.951,,208.0,1438.0,https://anaconda.org/conda-forge/rubrix,2023-06-16 19:28:09.653,27073.0,,,,,2.0,,,,,,,,,argilla-io/argilla,,,,,,,,,,,
157,Ax,facebook/Ax,hyperopt,,https://github.com/facebook/Ax,https://github.com/facebook/Ax,MIT,2019-02-09 15:23:44.000,2023-10-19 07:25:43.000000,2023-10-19 00:15:57,2610.0,145.0,270.0,68.0,1330.0,50.0,556.0,2152.0,Adaptive Experimentation Platform.,154.0,34,True,2023-08-11 14:57:03.000,0.3.4,37.0,ax-platform,conda-forge/ax-platform,,,['pytorch'],586.0,561.0,https://pypi.org/project/ax-platform,2023-08-11 14:57:03.000,25.0,117264.0,117753.0,https://anaconda.org/conda-forge/ax-platform,2023-08-12 13:48:33.316,13704.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
158,litellm,BerriAI/litellm,nlp,,https://github.com/BerriAI/litellm,https://github.com/BerriAI/litellm,MIT,2023-07-27 00:09:52.000,2023-10-19 15:23:57.000000,2023-10-19 04:46:03,2332.0,2332.0,163.0,23.0,89.0,145.0,407.0,2115.0,"Call all LLM APIs using the OpenAI format. Use Azure, OpenAI, Cohere, Anthropic, Ollama, VLLM, Sagemaker, HuggingFace,..",38.0,34,True,2023-10-18 05:44:08.000,0.10.0,358.0,litellm,,,,others,266.0,239.0,https://pypi.org/project/litellm,2023-10-18 17:33:08.000,27.0,155948.0,155948.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
