,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,conda_dependent_project_count,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
281,spleeter,deezer/spleeter,audio,,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000,2022-10-27 15:32:30.000000,2022-09-07 11:37:32,493.0,9.0,2288,370.0,101.0,160.0,545.0,20749,Deezer source separation library including pretrained models.,19.0,29,True,2022-09-07 11:40:35.136,2.3.2,36.0,spleeter,conda-forge/spleeter,,,['tensorflow'],5.0,,https://pypi.org/project/spleeter,2022-06-10 13:19:35.000,5.0,7859.0,61877.0,https://anaconda.org/conda-forge/spleeter,2020-06-30 14:33:43.220,70144.0,,,,,2.0,,1926623.0,,,,,,,,,,,,,,,,,,
282,Dopamine,google/dopamine,reinforcement-learning,,https://github.com/google/dopamine,https://github.com/google/dopamine,Apache-2.0,2018-07-26 09:58:36.000,2022-09-20 23:21:59.000000,2022-09-20 23:21:58,312.0,13.0,1325,442.0,43.0,88.0,86.0,9932,Dopamine is a research framework for fast prototyping of reinforcement learning algorithms.,15.0,29,True,2022-09-21 20:20:42.649,4.0.6,44.0,dopamine-rl,,,,['tensorflow'],37.0,,https://pypi.org/project/dopamine-rl,2022-05-20 19:52:03.000,37.0,36632.0,36632.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
283,backtrader,mementum/backtrader,financial-data,,https://github.com/mementum/backtrader,https://github.com/mementum/backtrader,GPL-3.0,2015-01-10 07:14:52.000,2022-09-18 05:26:44.000000,2021-07-17 22:17:12,2385.0,,2994,564.0,202.0,42.0,,9529,Python Backtesting library for trading strategies.,52.0,29,False,,,155.0,backtrader,,,,,1246.0,1195.0,https://pypi.org/project/backtrader,2020-07-03 13:02:14.000,51.0,14016.0,14016.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
284,OCRmyPDF,ocrmypdf/OCRmyPDF,ocr,,https://github.com/ocrmypdf/OCRmyPDF,https://github.com/ocrmypdf/OCRmyPDF,MPL-2.0,2013-12-20 08:26:28.000,2022-10-04 14:36:53.069000,2022-10-04 06:28:36,3349.0,39.0,627,128.0,126.0,91.0,812.0,7608,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched.",74.0,29,True,2022-10-04 08:54:12.510,14.0.1,206.0,ocrmypdf,conda-forge/ocrmypdf,,,,13.0,,https://pypi.org/project/ocrmypdf,2022-07-04 02:37:37.000,13.0,26380.0,27817.0,https://anaconda.org/conda-forge/ocrmypdf,2022-10-04 14:36:53.069,30186.0,,,,,2.0,,,,,,,,,ocrmypdf,ocrmypdf,,,,,,,,,,
285,tsfresh,blue-yonder/tsfresh,time-series-data,,https://github.com/blue-yonder/tsfresh,https://github.com/blue-yonder/tsfresh,MIT,2016-10-26 11:29:17.000,2022-10-24 23:03:50.000000,2021-12-21 03:31:43,507.0,,1033,156.0,406.0,56.0,440.0,6731,Automatic extraction of relevant features from time series:.,82.0,29,True,2021-12-21 03:37:03.000,0.19.0,27.0,tsfresh,conda-forge/tsfresh,,,['sklearn'],60.0,,https://pypi.org/project/tsfresh,2021-12-21 03:37:03.000,60.0,341302.0,346530.0,https://anaconda.org/conda-forge/tsfresh,2021-12-21 18:56:28.651,313725.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
286,PyTorch3D,facebookresearch/pytorch3d,image,,https://github.com/facebookresearch/pytorch3d,https://github.com/facebookresearch/pytorch3d,,2019-10-25 02:23:45.000,2022-11-03 12:48:40.000000,2022-11-03 12:46:31,985.0,120.0,1000,138.0,123.0,124.0,1045.0,6698,PyTorch3D is FAIRs library of reusable components for deep learning with 3D data.,109.0,29,False,2022-10-23 16:13:11.000,0.7.1,13.0,pytorch3d,pytorch3d/pytorch3d,,,['pytorch'],307.0,302.0,https://pypi.org/project/pytorch3d,2022-04-28 15:53:26.000,5.0,14701.0,16712.0,https://anaconda.org/pytorch3d/pytorch3d,2022-10-23 16:06:52.082,72412.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
287,FinRL,AI4Finance-Foundation/FinRL,reinforcement-learning,,https://github.com/AI4Finance-Foundation/FinRL,https://github.com/AI4Finance-Foundation/FinRL,MIT,2020-07-26 13:18:16.000,2022-11-01 01:56:27.000000,2022-10-22 10:39:28,2524.0,42.0,1448,160.0,239.0,72.0,389.0,6260,FinRL: Financial Reinforcement Learning.,79.0,29,True,2022-07-25 13:29:00.262,0.3.5,7.0,finrl,,,,,17.0,17.0,https://pypi.org/project/finrl,2022-01-08 13:58:14.000,,416.0,416.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
288,kaggle,Kaggle/kaggle-api,ml-experiments,,https://github.com/Kaggle/kaggle-api,https://github.com/Kaggle/kaggle-api,Apache-2.0,2018-01-25 03:02:39.000,2022-10-08 09:32:29.000000,2021-03-15 15:49:05,145.0,,963,185.0,79.0,229.0,150.0,4999,Official Kaggle API.,36.0,29,False,2021-03-13 00:50:03.000,1.5.12,48.0,kaggle,conda-forge/kaggle,,,,341.0,,https://pypi.org/project/kaggle,2021-03-13 00:50:03.000,341.0,135634.0,138093.0,https://anaconda.org/conda-forge/kaggle,2021-12-17 19:19:11.878,103311.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
289,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2022-10-09 15:08:43.768000,2022-10-07 04:54:11,5355.0,39.0,535,108.0,1326.0,95.0,481.0,4980,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",72.0,29,True,2022-10-08 20:00:35.346,1.7.1,89.0,perspective-python,conda-forge/perspective,,,['jupyter'],15.0,6.0,https://pypi.org/project/perspective-python,2022-06-06 20:23:28.000,9.0,3256.0,10941.0,https://anaconda.org/conda-forge/perspective,2022-10-09 15:08:43.768,188321.0,,,,,3.0,,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2022-10-07 04:54:41.692,,1192.0,,,,,,,,,,,,
290,BentoML,bentoml/BentoML,model-serialisation,,https://github.com/bentoml/BentoML,https://github.com/bentoml/BentoML,Apache-2.0,2019-04-02 01:39:27.000,2022-11-03 12:16:18.000000,2022-11-03 08:32:05,2052.0,183.0,482,59.0,2275.0,100.0,647.0,4174,Unified Model Serving Framework.,136.0,29,True,2022-11-01 00:43:25.000,1.0.8,73.0,bentoml,,,,,3.0,,https://pypi.org/project/bentoml,2022-07-01 23:25:03.000,3.0,24397.0,24434.0,,,,,,,,2.0,,1610.0,,,,,,,,,,,,,,,,,,
291,lightfm,lyst/lightfm,recommender-systems,,https://github.com/lyst/lightfm,https://github.com/lyst/lightfm,Apache-2.0,2015-07-30 08:34:00.000,2022-10-18 20:24:59.000000,2022-07-19 05:09:29,463.0,,647,93.0,199.0,122.0,350.0,4173,"A Python implementation of LightFM, a hybrid recommendation algorithm.",44.0,29,True,2020-11-27 19:48:30.000,1.16,14.0,lightfm,conda-forge/lightfm,,,,881.0,836.0,https://pypi.org/project/lightfm,2020-11-27 19:55:08.000,45.0,352784.0,355094.0,https://anaconda.org/conda-forge/lightfm,2022-03-09 22:21:56.668,133982.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
292,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2022-11-03 06:48:45.000000,2022-11-03 01:14:16,1131.0,133.0,379,60.0,306.0,61.0,126.0,4138,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",22.0,29,False,2022-09-20 04:34:22.429,2.1.0,18.0,cleanlab,conda-forge/cleanlab,,,,71.0,68.0,https://pypi.org/project/cleanlab,2022-04-20 21:15:28.000,3.0,11859.0,12125.0,https://anaconda.org/conda-forge/cleanlab,2022-09-21 21:42:09.402,8276.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
293,SynapseML,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2022-11-03 00:28:34.000000,2022-11-02 01:48:38,1247.0,64.0,716,139.0,1099.0,267.0,365.0,3826,Simple and Distributed Machine Learning.,100.0,29,True,2022-08-23 03:49:10.830,0.10.1,25.0,synapseml,,,,,1.0,,https://pypi.org/project/synapseml,2022-01-12 22:50:41.000,1.0,69676.0,69676.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
294,yellowbrick,DistrictDataLabs/yellowbrick,interpretability,,https://github.com/DistrictDataLabs/yellowbrick,https://github.com/DistrictDataLabs/yellowbrick,Apache-2.0,2016-05-18 14:12:17.000,2022-08-22 23:53:21.096000,2022-08-21 12:54:36,895.0,11.0,524,103.0,607.0,85.0,597.0,3780,Visual analysis and diagnostic tools to facilitate machine learning model selection.,109.0,29,True,2022-08-21 12:49:43.000,1.5,24.0,yellowbrick,conda-forge/yellowbrick,,,['sklearn'],67.0,,https://pypi.org/project/yellowbrick,2022-02-19 22:41:36.000,67.0,958918.0,960503.0,https://anaconda.org/conda-forge/yellowbrick,2022-08-22 23:53:21.096,42820.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
295,missingno,ResidentMario/missingno,data-viz,,https://github.com/ResidentMario/missingno,https://github.com/ResidentMario/missingno,MIT,2016-03-27 15:18:50.000,2022-02-27 20:46:03.000000,2022-02-27 20:46:03,186.0,,429,69.0,36.0,8.0,114.0,3346,Missing data visualization module for Python.,17.0,29,True,2022-02-27 20:39:36.000,0.5.1,25.0,missingno,conda-forge/missingno,,,,9120.0,9001.0,https://pypi.org/project/missingno,2022-02-27 20:39:36.000,119.0,822083.0,825763.0,https://anaconda.org/conda-forge/missingno,2020-02-15 10:07:41.253,235523.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
296,dyNET,clab/dynet,ml-frameworks,,https://github.com/clab/dynet,https://github.com/clab/dynet,Apache-2.0,2015-02-08 23:09:21.000,2022-08-14 17:11:48.000000,2022-08-14 17:11:42,3272.0,1.0,703,187.0,732.0,262.0,665.0,3321,DyNet: The Dynamic Neural Network Toolkit.,160.0,29,True,2020-10-21 14:31:01.000,2.1.2,24.0,dyNET,,,,,254.0,226.0,https://pypi.org/project/dyNET,2020-10-21 14:31:01.000,28.0,14002.0,14104.0,,,,,,,,3.0,,7510.0,,,,,,,,,,,,,,,,,,
297,ta,bukosabino/ta,financial-data,,https://github.com/bukosabino/ta,https://github.com/bukosabino/ta,MIT,2018-01-02 18:08:48.000,2022-08-23 20:22:42.529000,2022-08-23 15:59:41,615.0,3.0,740,144.0,106.0,118.0,98.0,3318,Technical Analysis Library using Pandas and Numpy.,29.0,29,True,2022-08-23 16:03:04.047,0.10.2,54.0,ta,conda-forge/ta,,,,1522.0,1488.0,https://pypi.org/project/ta,2022-04-16 10:24:20.000,34.0,81781.0,82183.0,https://anaconda.org/conda-forge/ta,2022-08-23 20:22:42.529,8461.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
298,GluonTS,awslabs/gluon-ts,time-series-data,,https://github.com/awslabs/gluonts,https://github.com/awslabs/gluonts,Apache-2.0,2019-05-15 17:17:29.000,2022-11-02 18:35:12.000000,2022-11-02 13:56:46,1085.0,90.0,633,70.0,1318.0,239.0,530.0,3113,Probabilistic time series modeling in Python.,96.0,29,True,2022-10-28 18:21:01.111,0.11.1,62.0,gluonts,anaconda/gluonts,,,['mxnet'],7.0,,https://pypi.org/project/gluonts,2022-06-30 19:47:56.000,7.0,184266.0,184279.0,https://anaconda.org/anaconda/gluonts,2021-10-14 12:53:07.201,173.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
299,Hummingbird,microsoft/hummingbird,model-serialisation,,https://github.com/microsoft/hummingbird,https://github.com/microsoft/hummingbird,MIT,2020-03-12 20:27:03.000,2022-11-02 16:17:19.000000,2022-11-02 15:53:48,409.0,15.0,248,46.0,389.0,44.0,214.0,3036,Hummingbird compiles trained ML models into tensor computation for faster inference.,35.0,29,True,2022-08-05 20:36:45.000,0.4.5,18.0,hummingbird-ml,conda-forge/hummingbird-ml,,,,45.0,45.0,https://pypi.org/project/hummingbird-ml,2022-04-25 22:07:52.000,,10423.0,11249.0,https://anaconda.org/conda-forge/hummingbird-ml,2022-08-05 23:29:51.233,16407.0,,,,,2.0,,190.0,,,,,,,,,,,,,,,,,,
300,pandas-ta,twopirllc/pandas-ta,probabilistics,,https://github.com/twopirllc/pandas-ta,https://github.com/twopirllc/pandas-ta,MIT,2019-02-19 16:41:09.000,2022-10-08 08:54:11.000000,2022-09-24 16:20:26,585.0,1.0,648,84.0,160.0,86.0,366.0,3018,Technical Analysis Indicators - Pandas TA is an easy to use Python 3 Pandas Extension with 130+ Indicators.,45.0,29,True,2021-07-28 20:21:21.000,0.3.14,19.0,pandas-ta,conda-forge/pandas-ta,,,['pandas'],924.0,905.0,https://pypi.org/project/pandas-ta,2021-07-28 20:51:17.000,19.0,66799.0,67010.0,https://anaconda.org/conda-forge/pandas-ta,2021-10-05 09:16:48.657,2752.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
301,cuML,rapidsai/cuml,gpu-utilities,,https://github.com/rapidsai/cuml,https://github.com/rapidsai/cuml,Apache-2.0,2018-10-11 15:45:35.000,2022-11-03 14:39:05.000000,2022-11-02 23:29:42,14900.0,57.0,427,67.0,2868.0,708.0,1423.0,3006,cuML - RAPIDS Machine Learning Library.,159.0,29,True,2022-10-12 17:54:03.000,22.10.00,26.0,cuml,,,,,4.0,,https://pypi.org/project/cuml,2020-06-01 20:09:10.000,4.0,924.0,924.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
302,pomegranate,jmschrei/pomegranate,probabilistics,,https://github.com/jmschrei/pomegranate,https://github.com/jmschrei/pomegranate,MIT,2014-11-24 18:36:58.000,2022-09-19 21:08:05.664000,2022-07-04 02:48:18,934.0,,539,104.0,317.0,68.0,615.0,2977,"Fast, flexible and easy to use probabilistic modelling in Python.",66.0,29,True,2021-11-19 21:46:05.000,0.14.7,68.0,pomegranate,conda-forge/pomegranate,,,,816.0,770.0,https://pypi.org/project/pomegranate,2022-02-21 06:50:33.000,46.0,77176.0,79750.0,https://anaconda.org/conda-forge/pomegranate,2022-09-19 21:08:05.664,102964.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
303,Sumy,miso-belica/sumy,nlp,,https://github.com/miso-belica/sumy,https://github.com/miso-belica/sumy,Apache-2.0,2013-02-20 12:56:48.000,2022-10-25 07:50:19.767000,2022-10-23 16:26:03,426.0,4.0,485,111.0,76.0,15.0,93.0,2958,Module for automatic summarization of text documents and HTML pages.,24.0,29,True,2022-10-23 16:42:18.783,0.11.0,16.0,sumy,conda-forge/sumy,,,,1538.0,1436.0,https://pypi.org/project/sumy,2022-04-21 21:59:46.000,102.0,18523.0,18693.0,https://anaconda.org/conda-forge/sumy,2022-10-25 07:50:19.767,2898.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
304,Acme,deepmind/acme,reinforcement-learning,,https://github.com/deepmind/acme,https://github.com/deepmind/acme,Apache-2.0,2020-05-01 09:18:12.000,2022-11-02 08:54:23.000000,2022-11-02 08:53:41,1143.0,111.0,359,75.0,48.0,39.0,194.0,2911,A library of reinforcement learning components and agents.,80.0,29,True,2022-02-10 06:52:01.000,0.4.0,15.0,dm-acme,conda-forge/dm-acme,,,['tensorflow'],110.0,108.0,https://pypi.org/project/dm-acme,2022-02-10 06:52:27.000,2.0,3922.0,4114.0,https://anaconda.org/conda-forge/dm-acme,2021-12-09 14:52:24.765,4622.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
305,fastNLP,fastnlp/fastNLP,nlp,,https://github.com/fastnlp/fastNLP,https://github.com/fastnlp/fastNLP,Apache-2.0,2018-03-07 13:30:20.000,2022-10-31 14:45:06.000000,2022-10-31 08:18:45,2482.0,51.0,435,79.0,230.0,51.0,151.0,2711,fastNLP: A Modularized and Extensible NLP Framework. Currently still in incubation.,61.0,29,True,2020-11-06 15:31:29.000,0.6.0,10.0,fastnlp,,,,,102.0,99.0,https://pypi.org/project/fastnlp,2019-02-04 02:35:37.000,3.0,6185.0,6186.0,,,,,,,,2.0,,66.0,,,,,,,,,,,,,,,,,,
306,Cufflinks,santosjorge/cufflinks,data-viz,,https://github.com/santosjorge/cufflinks,https://github.com/santosjorge/cufflinks,MIT,2014-11-19 20:59:33.000,2022-02-11 16:25:24.000000,2021-02-25 05:05:09,452.0,,641,109.0,73.0,98.0,123.0,2690,Productivity Tools for Plotly + Pandas.,38.0,29,False,2020-03-01 17:42:01.000,0.17.3,28.0,cufflinks,,,,['pandas'],6969.0,6805.0,https://pypi.org/project/cufflinks,2020-03-01 17:42:01.000,164.0,329198.0,329198.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
307,TF Ranking,tensorflow/ranking,recommender-systems,,https://github.com/tensorflow/ranking,https://github.com/tensorflow/ranking,Apache-2.0,2018-12-03 20:48:57.000,2022-10-26 23:51:05.000000,2022-10-26 21:53:24,512.0,42.0,444,92.0,37.0,71.0,236.0,2555,Learning to Rank in TensorFlow.,29.0,29,True,2022-10-26 23:51:05.000,0.5.1,20.0,tensorflow_ranking,,,,['tensorflow'],12.0,,https://pypi.org/project/tensorflow_ranking,2021-11-16 01:31:58.000,12.0,94111.0,94111.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
308,hnswlib,nmslib/hnswlib,nn-search,,https://github.com/nmslib/hnswlib,https://github.com/nmslib/hnswlib,Apache-2.0,2017-07-06 13:08:46.000,2022-11-01 20:47:47.399000,2022-04-16 02:58:29,379.0,,410,61.0,165.0,149.0,128.0,2207,Header-only C++/python library for fast approximate nearest neighbors.,56.0,29,True,2022-02-14 22:34:58.000,0.6.2,9.0,hnswlib,conda-forge/hnswlib,,,,342.0,314.0,https://pypi.org/project/hnswlib,2022-02-14 22:34:58.000,28.0,457044.0,459637.0,https://anaconda.org/conda-forge/hnswlib,2022-11-01 20:47:47.399,59658.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
309,TextAttack,QData/TextAttack,adversarial,,https://github.com/QData/TextAttack,https://github.com/QData/TextAttack,MIT,2019-10-15 00:51:44.000,2022-11-02 19:43:17.000000,2022-11-02 19:38:44,2571.0,26.0,279,29.0,478.0,25.0,201.0,2122,"TextAttack is a Python framework for adversarial attacks, data augmentation, and model training in NLP..",55.0,29,True,2022-11-02 19:43:17.000,0.3.8,45.0,textattack,conda-forge/textattack,,,,108.0,101.0,https://pypi.org/project/textattack,2022-05-25 19:09:47.000,7.0,6230.0,6395.0,https://anaconda.org/conda-forge/textattack,2021-06-29 21:16:15.345,4313.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
310,IB-insync,erdewit/ib_insync,financial-data,,https://github.com/erdewit/ib_insync,https://github.com/erdewit/ib_insync,BSD-2-Clause,2017-07-12 12:09:24.000,2022-11-02 15:17:02.000000,2022-11-02 15:16:58,666.0,16.0,502,166.0,63.0,8.0,427.0,1949,Python sync/async framework for Interactive Brokers API.,32.0,29,True,2022-08-23 12:05:23.118,0.9.71,96.0,ib_insync,conda-forge/ib-insync,,,,22.0,,https://pypi.org/project/ib_insync,2021-11-28 19:34:09.000,22.0,9237.0,9808.0,https://anaconda.org/conda-forge/ib-insync,2022-09-05 02:54:07.331,22842.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
311,alibi-detect,SeldonIO/alibi-detect,others,,https://github.com/SeldonIO/alibi-detect,https://github.com/SeldonIO/alibi-detect,Apache-2.0,2019-10-07 13:29:13.000,2022-11-02 10:21:05.000000,2022-10-25 15:41:26,591.0,54.0,158,35.0,385.0,105.0,194.0,1562,"Algorithms for outlier, adversarial and drift detection.",17.0,29,True,2022-10-21 14:48:24.000,0.10.4,30.0,alibi-detect,,,,,125.0,120.0,https://pypi.org/project/alibi-detect,2022-06-01 16:23:29.000,5.0,25316.0,25316.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
312,Elephas,maxpumperla/elephas,distributed-ml,,https://github.com/maxpumperla/elephas,https://github.com/maxpumperla/elephas,MIT,2015-08-13 12:09:19.000,2022-10-27 22:44:52.000000,2022-08-31 01:52:51,509.0,5.0,304,102.0,48.0,17.0,150.0,1550,Distributed Deep learning with Keras & Spark.,27.0,29,True,2022-10-10 00:55:34.677,3.4.1,28.0,elephas,conda-forge/elephas,,,"['keras', 'spark']",63.0,60.0,https://pypi.org/project/elephas,2022-03-30 23:25:17.000,3.0,81773.0,82029.0,https://anaconda.org/conda-forge/elephas,2021-06-02 18:33:53.270,10016.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
313,fairlearn,fairlearn/fairlearn,interpretability,,https://github.com/fairlearn/fairlearn,https://github.com/fairlearn/fairlearn,MIT,2018-05-15 01:51:35.000,2022-11-03 15:17:23.000000,2022-11-02 15:15:21,736.0,22.0,326,35.0,737.0,168.0,221.0,1396,A Python package to assess and improve fairness of machine learning models.,68.0,29,True,2022-10-28 22:10:03.000,0.8.0,18.0,fairlearn,conda-forge/fairlearn,,,['sklearn'],13.0,,https://pypi.org/project/fairlearn,2021-07-07 05:54:23.000,13.0,90766.0,91430.0,https://anaconda.org/conda-forge/fairlearn,2021-07-07 15:56:16.605,21942.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
314,Opacus,pytorch/opacus,privacy-ml,,https://github.com/pytorch/opacus,https://github.com/pytorch/opacus,Apache-2.0,2019-12-07 01:58:09.000,2022-11-03 14:36:02.000000,2022-11-03 11:00:17,672.0,40.0,240,42.0,320.0,48.0,166.0,1269,Training PyTorch models with differential privacy.,62.0,29,True,2022-09-09 17:52:24.089,1.2.0,18.0,opacus,conda-forge/opacus,,,['pytorch'],171.0,160.0,https://pypi.org/project/opacus,2022-05-06 09:43:18.000,11.0,12003.0,12525.0,https://anaconda.org/conda-forge/opacus,2022-09-09 22:23:32.756,5219.0,,,,,2.0,,51.0,,,,,,,,,,,,,,,,,,
315,pingouin,raphaelvallat/pingouin,probabilistics,,https://github.com/raphaelvallat/pingouin,https://github.com/raphaelvallat/pingouin,GPL-3.0,2018-04-01 01:10:22.000,2022-11-01 15:40:35.000000,2022-10-02 14:44:46,1201.0,3.0,113,25.0,68.0,37.0,193.0,1196,Statistical package in Python based on Pandas.,35.0,29,False,2022-06-24 18:07:38.000,0.5.2,37.0,pingouin,conda-forge/pingouin,,,,793.0,759.0,https://pypi.org/project/pingouin,2022-06-24 17:59:52.000,34.0,63864.0,65451.0,https://anaconda.org/conda-forge/pingouin,2022-06-24 21:24:35.163,74618.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
316,kmodes,nicodv/kmodes,others,,https://github.com/nicodv/kmodes,https://github.com/nicodv/kmodes,MIT,2013-08-01 11:54:40.000,2022-10-28 07:07:52.000000,2022-09-06 19:30:20,521.0,4.0,380,50.0,36.0,17.0,134.0,1092,"Python implementations of the k-modes and k-prototypes clustering algorithms, for clustering categorical data.",21.0,29,True,2022-09-06 19:52:23.000,0.12.2,17.0,kmodes,conda-forge/kmodes,,,,1545.0,1519.0,https://pypi.org/project/kmodes,2022-04-14 21:22:39.000,26.0,429020.0,429631.0,https://anaconda.org/conda-forge/kmodes,2022-09-06 23:41:05.253,18950.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
317,ktrain,amaiya/ktrain,ml-frameworks,,https://github.com/amaiya/ktrain,https://github.com/amaiya/ktrain,Apache-2.0,2019-02-06 17:01:39.000,2022-10-01 15:27:07.000000,2022-10-01 15:21:56,2857.0,13.0,256,31.0,36.0,3.0,424.0,1069,ktrain is a Python library that makes deep learning and AI more accessible and easier to apply.,15.0,29,True,2022-10-01 15:29:01.053,0.31.10,180.0,ktrain,,,,['tensorflow'],348.0,345.0,https://pypi.org/project/ktrain,2022-05-20 16:08:40.000,3.0,19716.0,19716.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
318,Keras-Preprocessing,keras-team/keras-preprocessing,tensorflow-utils,,https://github.com/keras-team/keras-preprocessing,https://github.com/keras-team/keras-preprocessing,MIT,2018-05-30 22:43:36.000,2022-02-17 22:38:16.000000,2022-02-17 22:38:15,288.0,,442,43.0,176.0,93.0,102.0,1022,"Utilities for working with image data, text data, and sequence data.",52.0,29,True,2020-05-14 03:53:47.000,1.1.2,12.0,keras-preprocessing,conda-forge/keras-preprocessing,,,['tensorflow'],1481.0,,https://pypi.org/project/keras-preprocessing,2020-05-14 03:53:47.000,1481.0,9150133.0,9179596.0,https://anaconda.org/conda-forge/keras-preprocessing,2021-01-15 12:28:58.923,1561557.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
319,arch,bashtage/arch,financial-data,,https://github.com/bashtage/arch,https://github.com/bashtage/arch,NCSA,2014-08-29 15:41:28.000,2022-11-02 11:27:15.758000,2022-09-05 09:44:45,1010.0,31.0,222,41.0,439.0,25.0,162.0,1008,ARCH models in Python.,31.0,29,False,2022-06-22 10:47:05.000,5.3.1,38.0,arch,conda-forge/arch-py,,,,731.0,683.0,https://pypi.org/project/arch,2022-06-22 10:47:05.000,48.0,305224.0,310057.0,https://anaconda.org/conda-forge/arch-py,2022-11-02 11:27:15.758,174016.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
