,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
122,metrics,Lightning-AI/metrics,distributed-ml,,https://github.com/Lightning-AI/torchmetrics,https://github.com/Lightning-AI/torchmetrics,Apache-2.0,2020-12-22 20:02:42.000,2025-01-13 14:33:58.000000,2025-01-13 14:33:20,2030.0,78.0,406.0,35.0,1765.0,84.0,823.0,2177.0,"Machine learning metrics for distributed, scalable PyTorch applications.",262.0,36,True,2024-12-25 23:50:39.000,1.6.1,54.0,metrics,conda-forge/torchmetrics,,,['pytorch'],35300.0,35298.0,https://pypi.org/project/metrics,2018-04-28 10:58:56.000,2.0,4858.0,43206.0,https://anaconda.org/conda-forge/torchmetrics,2024-12-26 06:40:15.359,1757902.0,,,,,2.0,6141.0,Lightning-AI/torchmetrics,,,,,,,,,,,,,,,,,,
123,ArcGIS API,Esri/arcgis-python-api,geospatial-data,,https://github.com/Esri/arcgis-python-api,https://github.com/Esri/arcgis-python-api,Apache-2.0,2016-03-16 01:09:14.000,2025-01-16 10:35:33.000000,2025-01-15 19:32:45,5024.0,90.0,1102.0,149.0,1395.0,63.0,741.0,1928.0,Documentation and samples for ArcGIS API for Python.,96.0,36,True,2024-09-24 16:57:38.000,2.4.0,50.0,arcgis,,esridocker/arcgis-api-python-notebook,,,930.0,890.0,https://pypi.org/project/arcgis,2024-10-01 15:35:29.000,40.0,81496.0,81631.0,,,,https://hub.docker.com/r/esridocker/arcgis-api-python-notebook,,,,2.0,13531.0,,,,,,,,,,,,,,,,,,,
124,TensorFlow Text,tensorflow/text,nlp,,https://github.com/tensorflow/text,https://github.com/tensorflow/text,Apache-2.0,2019-05-29 22:10:03.000,2025-01-16 04:35:28.000000,2025-01-08 12:22:34,902.0,13.0,347.0,42.0,1083.0,188.0,173.0,1241.0,Making text a first-class citizen in TensorFlow.,167.0,36,True,2024-12-17 19:04:40.000,2.18.1,74.0,tensorflow-text,,,,['tensorflow'],8050.0,7831.0,https://pypi.org/project/tensorflow-text,2024-12-16 21:46:55.000,219.0,6021538.0,6021538.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
125,Fiona,Toblerity/Fiona,geospatial-data,,https://github.com/Toblerity/Fiona,https://github.com/Toblerity/Fiona,BSD-3-Clause,2011-12-31 19:47:00.000,2025-01-13 07:53:18.000000,2025-01-07 22:13:12,1570.0,7.0,206.0,47.0,628.0,34.0,777.0,1167.0,Fiona reads and writes geographic data files.,77.0,36,True,2024-09-16 20:20:31.000,1.10.1,117.0,fiona,conda-forge/fiona,,,,24344.0,24041.0,https://pypi.org/project/fiona,2024-09-16 20:14:20.000,303.0,3900319.0,4017853.0,https://anaconda.org/conda-forge/fiona,2024-12-06 18:05:16.036,6346838.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
126,pyproj,pyproj4/pyproj,geospatial-data,,https://github.com/pyproj4/pyproj,https://github.com/pyproj4/pyproj,MIT,2014-12-29 21:38:25.000,2024-12-04 13:30:48.000000,2024-12-04 13:29:21,1593.0,10.0,216.0,34.0,720.0,30.0,595.0,1083.0,Python interface to PROJ (cartographic projections and coordinate transformations library).,69.0,36,True,2024-10-01 05:02:59.000,3.7.0,63.0,pyproj,conda-forge/pyproj,,,,39683.0,37943.0,https://pypi.org/project/pyproj,2024-10-01 05:02:59.000,1740.0,7781584.0,7954665.0,https://anaconda.org/conda-forge/pyproj,2024-10-01 16:10:00.706,9346374.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
127,NIPYPE,nipy/nipype,medical-data,,https://github.com/nipy/nipype,https://github.com/nipy/nipype,Apache-2.0,2010-07-22 17:06:49.000,2024-12-23 04:20:57.000000,2024-12-17 17:48:18,15068.0,76.0,530.0,51.0,2332.0,420.0,969.0,752.0,Workflows and interfaces for neuroimaging packages.,261.0,36,True,2024-12-17 18:04:58.000,1.9.2,67.0,nipype,conda-forge/nipype,,,,5725.0,5573.0,https://pypi.org/project/nipype,2024-12-17 18:04:58.000,152.0,199571.0,213596.0,https://anaconda.org/conda-forge/nipype,2024-12-18 13:52:44.972,743356.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
128,NiBabel,nipy/nibabel,medical-data,,https://github.com/nipy/nibabel,https://github.com/nipy/nibabel,MIT,2010-07-22 16:28:30.000,2025-01-14 21:58:58.000000,2025-01-14 21:58:58,6101.0,65.0,259.0,36.0,864.0,130.0,415.0,669.0,Python package to access a cacophony of neuro-imaging file formats.,106.0,36,True,2024-10-23 14:19:52.000,5.3.2,45.0,nibabel,conda-forge/nibabel,,,,25478.0,24297.0,https://pypi.org/project/nibabel,2024-10-23 14:19:52.000,1181.0,473717.0,488682.0,https://anaconda.org/conda-forge/nibabel,2024-12-12 17:03:50.685,823089.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
129,Face Recognition,ageitgey/face_recognition,image,,https://github.com/ageitgey/face_recognition,https://github.com/ageitgey/face_recognition,MIT,2017-03-03 21:52:39.000,2024-08-21 06:22:36.000000,2022-06-10 09:12:18,238.0,,13504.0,1570.0,234.0,795.0,593.0,53926.0,The worlds simplest facial recognition api for Python and the command line.,54.0,35,False,2020-02-20 14:26:01.000,1.3.0,23.0,face_recognition,conda-forge/face_recognition,,,['pytorch'],4014.0,3898.0,https://pypi.org/project/face_recognition,2020-02-20 14:26:01.000,116.0,115192.0,115812.0,https://anaconda.org/conda-forge/face_recognition,2023-06-16 19:21:40.721,31489.0,,,,,2.0,1401.0,,,,,,,,,,,,,,,,,,,
130,Coqui TTS,coqui-ai/TTS,audio,,https://github.com/coqui-ai/TTS,https://github.com/coqui-ai/TTS,MPL-2.0,2020-05-20 15:45:28.000,2024-08-16 12:07:14.000000,2024-02-10 14:20:58,4668.0,,4374.0,295.0,752.0,88.0,1122.0,36878.0,"- a deep learning toolkit for Text-to-Speech, battle-tested in research and production.",166.0,35,True,2023-12-12 15:27:06.000,0.22.0,98.0,tts,conda-forge/tts,,,"['pytorch', 'tensorflow']",2163.0,2110.0,https://pypi.org/project/tts,2023-12-12 15:27:06.000,53.0,151376.0,240295.0,https://anaconda.org/conda-forge/tts,2023-06-16 19:27:41.222,21299.0,,,,,2.0,4065192.0,,,,,,,,,,,,,,,,,,,
131,EasyOCR,JaidedAI/EasyOCR,ocr,,https://github.com/JaidedAI/EasyOCR,https://github.com/JaidedAI/EasyOCR,Apache-2.0,2020-03-14 11:46:39.000,2024-09-24 11:34:43.000000,2024-09-24 11:18:06,618.0,,3204.0,320.0,265.0,461.0,598.0,25193.0,"Ready-to-use OCR with 80+ supported languages and all popular writing scripts including Latin, Chinese, Arabic,..",129.0,35,True,2024-09-24 11:34:43.000,1.7.2,33.0,easyocr,,,,,10848.0,10595.0,https://pypi.org/project/easyocr,2024-09-24 11:34:43.000,253.0,648645.0,964905.0,,,,,,,,2.0,17394324.0,,,,,,,,,,,,,,,,,,,
132,haystack,deepset-ai/haystack,nlp,,https://github.com/deepset-ai/haystack,https://github.com/deepset-ai/haystack,Apache-2.0,2019-11-14 09:05:28.000,2025-01-16 14:47:57.000000,2025-01-15 17:55:22,3816.0,119.0,1998.0,143.0,4172.0,114.0,3531.0,18632.0,"AI orchestration framework to build customizable, production-ready LLM applications. Connect components (models,..",273.0,35,True,2025-01-14 16:11:41.000,2.9.0,100.0,haystack,,,,,767.0,762.0,https://pypi.org/project/haystack,2021-12-15 14:01:39.322,5.0,6249.0,6249.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
133,ivy,unifyai/ivy,ml-frameworks,,https://github.com/ivy-llc/ivy,https://github.com/ivy-llc/ivy,Intel-ACPI,2021-01-19 08:37:25.000,2025-01-16 14:21:49.000000,2025-01-16 14:21:46,18822.0,81.0,5743.0,70.0,11754.0,942.0,15959.0,14018.0,Convert Machine Learning Code Between Frameworks.,1480.0,35,False,2024-11-03 19:38:51.000,1.0.0.1,134.0,ivy,,,,,14.0,,https://pypi.org/project/ivy,2024-11-03 21:39:07.000,14.0,21212.0,21212.0,,,,,,,,2.0,,ivy-llc/ivy,,,,,,,,,,,,,,,,,,
134,AllenNLP,allenai/allennlp,nlp,,https://github.com/allenai/allennlp,https://github.com/allenai/allennlp,Apache-2.0,2017-05-15 15:52:41.000,2023-06-16 16:12:37.768000,2022-11-22 00:42:46,2719.0,,2254.0,280.0,3096.0,91.0,2477.0,11782.0,"An open-source NLP research library, built on PyTorch.",267.0,35,False,2022-10-18 23:54:05.191,2.10.1,265.0,allennlp,conda-forge/allennlp,,,['pytorch'],4440.0,4315.0,https://pypi.org/project/allennlp,2022-10-18 23:54:05.191,125.0,49926.0,52231.0,https://anaconda.org/conda-forge/allennlp,2023-06-16 16:12:37.768,168278.0,,,,,2.0,71.0,,,,,,,,,,,,,,,,,,,
135,PyCaret,pycaret/pycaret,ml-experiments,,https://github.com/pycaret/pycaret,https://github.com/pycaret/pycaret,MIT,2019-11-23 18:40:48.000,2025-01-16 01:05:15.000000,2024-08-30 03:34:11,5357.0,,1775.0,135.0,1036.0,388.0,1950.0,9074.0,"An open-source, low-code machine learning library in Python.",141.0,35,True,2024-04-28 18:46:27.000,3.3.2,98.0,pycaret,conda-forge/pycaret,,,,6974.0,6943.0,https://pypi.org/project/pycaret,2024-04-28 18:46:21.000,31.0,281678.0,282848.0,https://anaconda.org/conda-forge/pycaret,2024-04-25 15:07:46.052,61356.0,,,,,2.0,720.0,,,,,,,,,,,,,,,,,,,
136,einops,arogozhnikov/einops,ml-frameworks,,https://github.com/arogozhnikov/einops,https://github.com/arogozhnikov/einops,MIT,2018-09-22 00:45:08.000,2025-01-11 05:36:58.000000,2025-01-11 05:35:54,704.0,6.0,352.0,69.0,132.0,32.0,155.0,8651.0,"Flexible and powerful tensor operations for readable and reliable code (for pytorch, jax, TF and others).",32.0,35,True,2024-04-28 04:07:49.000,0.8.0,15.0,einops,conda-forge/einops,,,,59274.0,57234.0,https://pypi.org/project/einops,2024-04-28 04:07:49.000,2040.0,5666026.0,5672268.0,https://anaconda.org/conda-forge/einops,2024-12-15 10:47:58.140,318385.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
137,cuDF,rapidsai/cudf,gpu-utilities,,https://github.com/rapidsai/cudf,https://github.com/rapidsai/cudf,Apache-2.0,2017-05-07 03:43:37.000,2025-01-16 13:47:20.000000,2025-01-15 23:57:47,40082.0,422.0,914.0,154.0,11098.0,1073.0,5649.0,8596.0,cuDF - GPU DataFrame Library.,299.0,35,True,2024-12-11 19:11:01.000,24.12.00,58.0,cudf,,,,,81.0,59.0,https://pypi.org/project/cudf,2020-06-01 20:07:47.000,22.0,2887.0,2887.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
138,BentoML,bentoml/BentoML,model-serialisation,,https://github.com/bentoml/BentoML,https://github.com/bentoml/BentoML,Apache-2.0,2019-04-02 01:39:27.000,2025-01-16 01:05:10.000000,2025-01-16 01:05:10,3440.0,123.0,797.0,76.0,3822.0,162.0,936.0,7276.0,"The easiest way to serve AI apps and models - Build Model Inference APIs, Job queues, LLM apps, Multi-model pipelines,..",214.0,35,True,2025-01-06 02:42:48.000,1.3.19,174.0,bentoml,,,,,2368.0,2335.0,https://pypi.org/project/bentoml,2025-01-06 02:42:48.000,33.0,77174.0,77189.0,,,,,,,,2.0,726.0,,,,,,,,,,,,,,,,,,,
139,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2025-01-16 02:41:13.000000,2025-01-16 02:39:03,3615.0,192.0,737.0,146.0,133.0,104.0,352.0,6351.0,Fit interpretable models. Explain blackbox machine learning.,48.0,35,True,2025-01-06 17:00:17.000,0.6.9,57.0,interpret,,,,['jupyter'],868.0,818.0,https://pypi.org/project/interpret,2025-01-06 16:54:25.000,50.0,159601.0,159601.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
140,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,https://github.com/KevinMusgrave/pytorch-metric-learning,https://github.com/KevinMusgrave/pytorch-metric-learning,MIT,2019-10-23 17:20:35.000,2024-12-11 19:23:54.000000,2024-12-11 19:01:35,1284.0,49.0,657.0,62.0,145.0,71.0,450.0,6065.0,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",46.0,35,True,2024-12-11 19:23:54.000,2.8.1,215.0,pytorch-metric-learning,metric-learning/pytorch-metric-learning,,,['pytorch'],2280.0,2225.0,https://pypi.org/project/pytorch-metric-learning,2024-12-11 19:21:13.000,55.0,745583.0,745789.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2023-06-16 19:17:36.446,12373.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
141,DEAP,deap/deap,distributed-ml,,https://github.com/DEAP/deap,https://github.com/DEAP/deap,LGPL-3.0,2014-05-21 20:07:39.000,2025-01-09 20:54:46.560000,2025-01-09 14:42:49,2349.0,15.0,1123.0,190.0,242.0,279.0,287.0,5927.0,Distributed Evolutionary Algorithms in Python.,90.0,35,False,2025-01-09 14:08:44.000,1.4.2,28.0,deap,conda-forge/deap,,,,5952.0,5692.0,https://pypi.org/project/deap,2025-01-09 14:08:44.000,260.0,192861.0,202258.0,https://anaconda.org/conda-forge/deap,2025-01-09 20:54:46.560,479278.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
142,DeepChem,deepchem/deepchem,others,,https://github.com/deepchem/deepchem,https://github.com/deepchem/deepchem,MIT,2015-09-24 23:20:28.000,2025-01-16 01:11:43.000000,2025-01-15 17:56:46,10571.0,28.0,1725.0,144.0,2523.0,678.0,1241.0,5672.0,"Democratizing Deep-Learning for Drug Discovery, Quantum Chemistry, Materials Science and Biology.",252.0,35,True,2024-04-03 16:21:23.000,2.8.0,959.0,deepchem,conda-forge/deepchem,,,['tensorflow'],506.0,491.0,https://pypi.org/project/deepchem,2025-01-16 01:11:43.000,15.0,63597.0,65643.0,https://anaconda.org/conda-forge/deepchem,2024-04-05 16:46:45.105,112546.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
143,Ignite,pytorch/ignite,ml-frameworks,,https://github.com/pytorch/ignite,https://github.com/pytorch/ignite,BSD-3-Clause,2017-11-23 17:31:21.000,2025-01-16 00:18:41.000000,2025-01-04 10:16:52,1749.0,17.0,623.0,60.0,1898.0,158.0,1274.0,4569.0,High-level library to help with training and evaluating neural networks in PyTorch flexibly and transparently.,744.0,35,True,2024-08-13 12:47:02.000,0.5.1,1860.0,pytorch-ignite,pytorch/ignite,,,['pytorch'],3576.0,3475.0,https://pypi.org/project/pytorch-ignite,2025-01-16 00:18:41.000,101.0,149780.0,152487.0,https://anaconda.org/pytorch/ignite,2024-08-13 12:46:51.642,213907.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
144,plotnine,has2k1/plotnine,data-viz,,https://github.com/has2k1/plotnine,https://github.com/has2k1/plotnine,MIT,2017-04-24 19:00:44.000,2025-01-07 10:08:55.000000,2025-01-02 10:49:23,2450.0,42.0,229.0,65.0,145.0,82.0,621.0,4105.0,A Grammar of Graphics for Python.,112.0,35,True,2025-01-02 11:19:20.000,0.14.5,33.0,plotnine,conda-forge/plotnine,,,,10461.0,10126.0,https://pypi.org/project/plotnine,2025-01-02 11:06:03.000,335.0,3111956.0,3119797.0,https://anaconda.org/conda-forge/plotnine,2025-01-02 11:25:13.146,431260.0,,,,,2.0,,,,,,,,-1.0,,,,,,,,,,,,
145,spark-nlp,JohnSnowLabs/spark-nlp,nlp,,https://github.com/JohnSnowLabs/spark-nlp,https://github.com/JohnSnowLabs/spark-nlp,Apache-2.0,2017-09-24 19:36:44.000,2025-01-16 13:24:18.000000,2024-12-20 11:15:55,8639.0,32.0,715.0,101.0,13398.0,35.0,866.0,3895.0,State of the Art Natural Language Processing.,114.0,35,True,2024-12-18 17:20:39.000,5.5.2,150.0,spark-nlp,,,,['spark'],575.0,538.0,https://pypi.org/project/spark-nlp,2024-12-18 16:04:08.000,37.0,4070474.0,4070474.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
146,torchaudio,pytorch/audio,audio,,https://github.com/pytorch/audio,https://github.com/pytorch/audio,BSD-2-Clause,2017-05-05 00:38:05.000,2025-01-16 11:34:40.000000,2024-12-20 23:50:21,2324.0,7.0,655.0,73.0,2919.0,263.0,729.0,2581.0,"Data manipulation and transformation for audio signal processing, powered by PyTorch.",229.0,35,True,2024-10-29 17:41:14.000,2.5.1,39.0,torchaudio,,,,['pytorch'],1399.0,,https://pypi.org/project/torchaudio,2024-10-29 17:41:14.000,1399.0,4487566.0,4487566.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
147,Graphviz,xflr6/graphviz,data-viz,,https://github.com/xflr6/graphviz,https://github.com/xflr6/graphviz,MIT,2014-01-12 17:49:29.000,2024-05-13 18:30:44.000000,2024-05-13 18:28:50,1241.0,,213.0,32.0,47.0,12.0,171.0,1669.0,Simple Python interface for Graphviz.,23.0,35,True,2024-03-21 07:50:43.000,0.20.3,58.0,graphviz,anaconda/python-graphviz,,,,82682.0,80063.0,https://pypi.org/project/graphviz,2024-03-21 07:50:43.000,2619.0,14138102.0,14138653.0,https://anaconda.org/anaconda/python-graphviz,2024-04-08 21:04:04.101,51316.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
148,arviz,arviz-devs/arviz,interpretability,,https://github.com/arviz-devs/arviz,https://github.com/arviz-devs/arviz,Apache-2.0,2015-07-29 11:51:10.000,2025-01-09 15:35:18.000000,2025-01-09 15:35:18,1576.0,8.0,408.0,49.0,1528.0,182.0,691.0,1638.0,Exploratory analysis of Bayesian models with Python.,165.0,35,True,2024-09-28 20:50:27.000,0.20.0,39.0,arviz,conda-forge/arviz,,,,9137.0,8824.0,https://pypi.org/project/arviz,2024-09-28 20:50:27.000,313.0,1168519.0,1209253.0,https://anaconda.org/conda-forge/arviz,2024-12-13 11:00:38.877,2281028.0,,,,,1.0,178.0,,,,,,,,,,,,,,,,,,,
149,scikit-learn-intelex,intel/scikit-learn-intelex,sklearn-utils,,https://github.com/uxlfoundation/scikit-learn-intelex,https://github.com/uxlfoundation/scikit-learn-intelex,Apache-2.0,2018-08-07 06:45:41.000,2025-01-16 10:05:30.000000,2025-01-16 10:05:29,1999.0,126.0,177.0,29.0,1976.0,43.0,197.0,1241.0,Extension for Scikit-learn is a seamless way to speed up your Scikit-learn application.,84.0,35,True,2024-12-12 12:04:02.000,2025.0.1,32.0,scikit-learn-intelex,conda-forge/scikit-learn-intelex,,,['sklearn'],12889.0,12834.0,https://pypi.org/project/scikit-learn-intelex,2024-12-12 12:04:02.000,55.0,73608.0,82713.0,https://anaconda.org/conda-forge/scikit-learn-intelex,2024-11-13 16:09:05.160,409767.0,,,,,1.0,,uxlfoundation/scikit-learn-intelex,,,,,,,,,,,,,,,,,,
150,detectron2,facebookresearch/detectron2,image,,https://github.com/facebookresearch/detectron2,https://github.com/facebookresearch/detectron2,Apache-2.0,2019-09-05 21:30:20.000,2025-01-14 01:45:38.000000,2025-01-14 01:41:14,1540.0,7.0,7505.0,389.0,694.0,542.0,3081.0,31010.0,"Detectron2 is a platform for object detection, segmentation and other visual recognition tasks.",276.0,34,True,2021-11-15 22:08:26.000,0.6,10.0,detectron2,conda-forge/detectron2,,,['pytorch'],2238.0,2225.0,https://pypi.org/project/detectron2,2020-02-06 00:35:57.000,13.0,1.0,9838.0,https://anaconda.org/conda-forge/detectron2,2024-11-06 15:19:24.704,531206.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
151,fastText,facebookresearch/fastText,nlp,,https://github.com/facebookresearch/fastText,https://github.com/facebookresearch/fastText,MIT,2016-07-16 13:38:42.000,2024-06-12 09:44:40.000000,2024-03-13 15:16:33,391.0,,4719.0,846.0,268.0,555.0,611.0,26017.0,Library for fast text representation and classification.,68.0,34,True,2024-06-12 09:44:40.000,0.9.3,37.0,fasttext,conda-forge/fasttext,,,,7337.0,7090.0,https://pypi.org/project/fasttext,2024-06-12 09:44:40.000,247.0,1570220.0,1572472.0,https://anaconda.org/conda-forge/fasttext,2024-05-19 03:10:51.802,117135.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
152,Recommenders,microsoft/recommenders,recommender-systems,,https://github.com/recommenders-team/recommenders,https://github.com/recommenders-team/recommenders,MIT,2018-09-19 10:06:07.000,2025-01-14 17:07:47.000000,2024-12-23 13:35:54,9029.0,14.0,3127.0,275.0,1308.0,159.0,717.0,19609.0,Best Practices on Recommendation Systems.,137.0,34,True,2024-12-24 07:39:57.000,1.2.1,14.0,recommenders,,,,,150.0,146.0,https://pypi.org/project/recommenders,2024-12-24 07:18:07.000,4.0,33028.0,33036.0,,,,,,,,1.0,663.0,recommenders-team/recommenders,,,,,,,,,,,,,,,,,,
153,Annoy,spotify/annoy,nn-search,,https://github.com/spotify/annoy,https://github.com/spotify/annoy,Apache-2.0,2013-04-01 20:29:40.000,2024-09-05 05:37:11.713000,2024-07-29 00:37:39,894.0,,1182.0,318.0,269.0,64.0,344.0,13414.0,Approximate Nearest Neighbors in C++/Python optimized for memory usage and loading/saving to disk.,88.0,34,True,2023-06-14 16:39:02.504,1.17.3,47.0,annoy,conda-forge/python-annoy,,,,4840.0,4639.0,https://pypi.org/project/annoy,2023-06-14 16:39:02.504,201.0,833262.0,844889.0,https://anaconda.org/conda-forge/python-annoy,2024-09-05 05:37:11.713,604642.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
154,Datasette,simonw/datasette,others,,https://github.com/simonw/datasette,https://github.com/simonw/datasette,Apache-2.0,2017-10-23 00:39:03.000,2025-01-16 01:42:16.000000,2025-01-16 01:42:13,2668.0,9.0,697.0,105.0,499.0,610.0,1270.0,9729.0,An open source multi-tool for exploring and publishing data.,81.0,34,True,2024-11-29 01:18:11.000,0.65.1,154.0,datasette,conda-forge/datasette,,,,1809.0,1394.0,https://pypi.org/project/datasette,2024-11-29 01:18:11.000,415.0,212694.0,213841.0,https://anaconda.org/conda-forge/datasette,2024-11-30 17:36:40.595,51576.0,,,,,2.0,70.0,,,,,,,,,datasette,,,,,,,,,,
155,PySyft,OpenMined/PySyft,privacy-ml,,https://github.com/OpenMined/PySyft,https://github.com/OpenMined/PySyft,Apache-2.0,2017-07-18 20:41:16.000,2025-01-14 08:39:02.000000,2024-11-03 12:40:00,33357.0,25.0,1994.0,199.0,5869.0,46.0,3393.0,9581.0,Perform data science on data that remains in someone elses server.,515.0,34,True,2024-10-30 16:39:01.000,0.9.2,323.0,syft,,,,['pytorch'],5.0,1.0,https://pypi.org/project/syft,2024-11-03 12:40:12.000,4.0,25930.0,26104.0,,,,,,,,1.0,2446.0,,,,,,,,,,,,,,,,,,,
156,PyTorch3D,facebookresearch/pytorch3d,image,,https://github.com/facebookresearch/pytorch3d,https://github.com/facebookresearch/pytorch3d,,2019-10-25 02:23:45.000,2025-01-15 19:57:08.000000,2025-01-15 19:53:30,1198.0,18.0,1318.0,150.0,182.0,277.0,1365.0,8982.0,PyTorch3D is FAIRs library of reusable components for deep learning with 3D data.,153.0,34,False,2024-09-13 14:37:23.000,V0.7.8,19.0,pytorch3d,pytorch3d/pytorch3d,,,['pytorch'],1108.0,1094.0,https://pypi.org/project/pytorch3d,2022-04-28 15:53:26.000,14.0,4965.0,9540.0,https://anaconda.org/pytorch3d/pytorch3d,2024-09-13 14:58:15.228,283657.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
157,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2025-01-16 05:49:07.350000,2025-01-14 16:41:14,6225.0,110.0,1194.0,125.0,1775.0,115.0,735.0,8734.0,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",98.0,34,True,2025-01-14 22:59:02.000,3.3.0,142.0,perspective-python,conda-forge/perspective,,,['jupyter'],192.0,158.0,https://pypi.org/project/perspective-python,2025-01-14 22:56:48.000,28.0,20473.0,47861.0,https://anaconda.org/conda-forge/perspective,2025-01-16 05:49:07.350,1463754.0,,,,,2.0,7905.0,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2025-01-14 22:54:19.737,6.0,336.0,,,,,,,,,,,,,
158,Vowpal Wabbit,VowpalWabbit/vowpal_wabbit,ml-frameworks,,https://github.com/VowpalWabbit/vowpal_wabbit,https://github.com/VowpalWabbit/vowpal_wabbit,BSD-3-Clause,2009-07-31 19:36:58.000,2024-11-27 22:22:10.016000,2024-08-01 18:55:53,10421.0,,1925.0,351.0,3432.0,134.0,1140.0,8514.0,Vowpal Wabbit is a machine learning system which pushes the frontier of machine learning with techniques such as..,338.0,34,True,2024-08-08 17:57:21.000,9.10.0,30.0,vowpalwabbit,conda-forge/vowpalwabbit,,,,41.0,1.0,https://pypi.org/project/vowpalwabbit,2024-08-08 17:57:21.000,40.0,30786.0,36062.0,https://anaconda.org/conda-forge/vowpalwabbit,2024-11-27 22:22:10.016,269126.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
