,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
167,GluonCV,dmlc/gluon-cv,image,,https://github.com/dmlc/gluon-cv,https://github.com/dmlc/gluon-cv,Apache-2.0,2018-02-26 01:33:21.000,2022-12-19 17:34:59.000000,2022-08-11 16:47:31,899.0,,1183,153.0,949.0,60.0,771.0,5397,Gluon CV Toolkit.,117.0,33,True,2022-03-07 23:40:19.000,0.10.5,1522.0,gluoncv,,['mxnet'],,616906.0,1018.0,959.0,https://pypi.org/project/gluoncv,2022-07-07 09:00:54.000,59.0,616906.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
168,NeMo,NVIDIA/NeMo,nlp,,https://github.com/NVIDIA/NeMo,https://github.com/NVIDIA/NeMo,Apache-2.0,2019-08-05 20:16:42.000,2022-12-22 13:46:56.000000,2022-12-21 23:19:14,5021.0,353.0,1284,137.0,3898.0,69.0,1340.0,5236,NeMo: a toolkit for conversational AI.,194.0,33,True,2022-12-07 21:14:42.000,1.13.0,60.0,nemo-toolkit,,['pytorch'],15657.0,18983.0,7.0,,https://pypi.org/project/nemo-toolkit,2022-07-01 21:27:29.000,7.0,18582.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
169,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2022-12-22 06:26:06.000000,2022-11-17 08:52:43,2191.0,86.0,628,148.0,62.0,107.0,224.0,5177,Fit interpretable models. Explain blackbox machine learning.,31.0,33,True,2022-11-19 20:49:29.000,0.3.0,38.0,interpret,,['jupyter'],,84381.0,337.0,321.0,https://pypi.org/project/interpret,2021-09-23 19:52:27.000,16.0,84381.0,,,,1.0,,,-1.0,,,,,,,,,,,,,,,,,,,,,,
170,AutoGluon,awslabs/autogluon,hyperopt,,https://github.com/autogluon/autogluon,https://github.com/autogluon/autogluon,Apache-2.0,2019-07-29 18:51:24.000,2022-12-22 14:38:14.000000,2022-12-22 12:24:20,1410.0,285.0,676,94.0,1562.0,188.0,626.0,5170,"AutoGluon: AutoML for Image, Text, Time Series, and Tabular Data.",96.0,33,True,2022-12-13 03:37:03.114,0.6.1,1005.0,autogluon,,['mxnet'],,30282.0,204.0,199.0,https://pypi.org/project/autogluon,2022-07-07 09:05:12.000,5.0,30282.0,,,,1.0,,,,,,,,,,,,,,,,,autogluon/autogluon,,,,,,,,
171,Tesseract,madmaze/pytesseract,ocr,,https://github.com/madmaze/pytesseract,https://github.com/madmaze/pytesseract,Apache-2.0,2010-10-27 23:02:49.000,2022-12-19 21:52:34.000000,2022-12-17 09:27:03,514.0,17.0,627,104.0,147.0,20.0,301.0,4557,Python-tesseract is an optical character recognition (OCR) tool for python.,43.0,33,True,2022-08-16 19:20:38.334,0.3.10,27.0,pytesseract,conda-forge/pytesseract,,,649182.0,956.0,,https://pypi.org/project/pytesseract,2022-02-19 22:04:23.000,956.0,635977.0,https://anaconda.org/conda-forge/pytesseract,2022-03-15 01:11:17.076,541409.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
172,BentoML,bentoml/BentoML,model-serialisation,,https://github.com/bentoml/BentoML,https://github.com/bentoml/BentoML,Apache-2.0,2019-04-02 01:39:27.000,2022-12-22 14:18:55.000000,2022-12-22 06:07:21,2153.0,196.0,498,61.0,2427.0,115.0,664.0,4338,Unified Model Serving Framework.,141.0,33,True,2022-12-08 10:24:41.000,1.0.12,76.0,bentoml,,,1638.0,30068.0,455.0,452.0,https://pypi.org/project/bentoml,2022-07-01 23:25:03.000,3.0,30031.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
173,mlpack,mlpack/mlpack,ml-frameworks,,https://github.com/mlpack/mlpack,https://github.com/mlpack/mlpack,BSD-3-Clause,2014-12-17 18:16:59.000,2022-12-21 17:24:43.000000,2022-12-07 14:22:38,28410.0,100.0,1449,179.0,1869.0,42.0,1441.0,4175,"mlpack: a fast, header-only C++ machine learning library.",296.0,33,True,2022-11-01 21:53:31.263,4.0.0,41.0,mlpack,conda-forge/mlpack,,,10593.0,1.0,,https://pypi.org/project/mlpack,2020-10-28 18:28:47.000,1.0,8199.0,https://anaconda.org/conda-forge/mlpack,2022-11-11 22:49:44.723,126915.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
174,DeepChem,deepchem/deepchem,others,,https://github.com/deepchem/deepchem,https://github.com/deepchem/deepchem,MIT,2015-09-24 23:20:28.000,2022-12-21 16:33:21.000000,2022-12-21 16:33:21,7999.0,32.0,1424,155.0,1645.0,526.0,1041.0,4028,"Democratizing Deep-Learning for Drug Discovery, Quantum Chemistry, Materials Science and Biology.",206.0,33,True,2022-12-01 14:00:47.111,2.7.1,492.0,deepchem,conda-forge/deepchem,['tensorflow'],,10504.0,153.0,147.0,https://pypi.org/project/deepchem,2022-07-06 16:36:45.000,6.0,8463.0,https://anaconda.org/conda-forge/deepchem,2022-12-02 15:08:43.839,69411.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
175,ClearML,allegroai/clearml,ml-experiments,,https://github.com/allegroai/clearml,https://github.com/allegroai/clearml,Apache-2.0,2019-06-10 08:18:32.000,2022-12-20 14:49:04.000000,2022-12-18 21:02:29,1927.0,118.0,519,82.0,166.0,309.0,373.0,3883,"ClearML - Auto-Magical CI/CD to streamline your ML workflow. Experiment Manager, MLOps and Data-Management.",62.0,33,True,2022-12-04 11:08:00.829,1.8.3,108.0,clearml,,,588.0,212367.0,380.0,372.0,https://pypi.org/project/clearml,2022-07-04 09:06:41.000,8.0,211636.0,,,,2.0,,,,,,,,,,,,allegroai/trains,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671,,30133.0,,,,,,,,,
176,opencv-python,opencv/opencv-python,image,,https://github.com/opencv/opencv-python,https://github.com/opencv/opencv-python,MIT,2016-04-08 13:36:40.000,2022-12-20 12:11:03.000000,2022-12-20 12:11:02,881.0,13.0,616,82.0,157.0,58.0,547.0,3165,"Automated CI toolchain to produce precompiled opencv-python, opencv-python-headless, opencv-contrib-python and opencv-..",40.0,33,True,2022-06-07 10:10:16.000,66,65.0,opencv-python,,,,6700289.0,9355.0,,https://pypi.org/project/opencv-python,2022-06-08 08:04:54.000,9355.0,6700289.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
177,GPyTorch,cornellius-gp/gpytorch,probabilistics,,https://github.com/cornellius-gp/gpytorch,https://github.com/cornellius-gp/gpytorch,MIT,2017-06-09 14:48:20.000,2022-12-16 15:47:35.000000,2022-12-16 15:47:35,3720.0,31.0,447,52.0,814.0,309.0,897.0,2961,A highly efficient and modular implementation of Gaussian Processes in PyTorch.,111.0,33,True,2022-08-30 14:19:01.570,1.9.0,35.0,gpytorch,conda-forge/gpytorch,['pytorch'],,186906.0,918.0,877.0,https://pypi.org/project/gpytorch,2022-06-27 20:59:21.000,41.0,184849.0,https://anaconda.org/conda-forge/gpytorch,2022-09-08 15:38:42.972,67883.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
178,NeuralProphet,ourownstory/neural_prophet,time-series-data,,https://github.com/ourownstory/neural_prophet,https://github.com/ourownstory/neural_prophet,MIT,2020-05-04 05:12:43.000,2022-12-22 09:35:15.000000,2022-12-21 23:45:01,1205.0,230.0,364,47.0,521.0,109.0,292.0,2707,NeuralProphet: A simple forecasting package.,35.0,33,True,2022-12-08 02:55:01.826,0.5.0,17.0,neuralprophet,,['pytorch'],,101761.0,161.0,161.0,https://pypi.org/project/neuralprophet,2022-03-22 02:55:21.000,,101761.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
179,Keras Tuner,keras-team/keras-tuner,hyperopt,,https://github.com/keras-team/keras-tuner,https://github.com/keras-team/keras-tuner,Apache-2.0,2019-06-06 22:38:21.000,2022-12-22 09:40:33.000000,2022-12-22 09:40:31,949.0,31.0,346,63.0,350.0,181.0,242.0,2647,A Hyperparameter Tuning Library for Keras.,51.0,33,True,2022-07-16 04:43:09.328,1.1.3,16.0,keras-tuner,conda-forge/keras-tuner,['tensorflow'],,667365.0,1900.0,1854.0,https://pypi.org/project/keras-tuner,2022-03-25 05:50:34.000,46.0,667004.0,https://anaconda.org/conda-forge/keras-tuner,2022-12-07 08:01:11.245,11937.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
180,BoTorch,pytorch/botorch,hyperopt,,https://github.com/pytorch/botorch,https://github.com/pytorch/botorch,MIT,2018-07-30 23:59:57.000,2022-12-22 07:31:58.000000,2022-12-22 07:30:22,1387.0,96.0,292,51.0,1107.0,76.0,268.0,2479,Bayesian optimization in PyTorch.,86.0,33,True,2022-12-07 00:41:18.091,0.8.0,31.0,botorch,conda-forge/botorch,['pytorch'],,182696.0,406.0,388.0,https://pypi.org/project/botorch,2022-04-21 23:56:42.000,18.0,180852.0,https://anaconda.org/conda-forge/botorch,2022-12-07 03:42:49.994,51654.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
181,TF-Agents,tensorflow/agents,reinforcement-learning,,https://github.com/tensorflow/agents,https://github.com/tensorflow/agents,Apache-2.0,2018-11-17 00:29:12.000,2022-12-22 07:11:25.000000,2022-12-22 07:10:38,2177.0,32.0,660,84.0,190.0,155.0,446.0,2408,"TF-Agents: A reliable, scalable and easy to use TensorFlow library for Contextual Bandits and Reinforcement Learning.",133.0,33,True,2022-12-03 21:39:32.608,0.15.0,37.0,tf-agents,,['tensorflow'],,104482.0,990.0,990.0,https://pypi.org/project/tf-agents,2022-10-23 01:38:37.000,,104482.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
182,category_encoders,scikit-learn-contrib/category_encoders,sklearn-utils,,https://github.com/scikit-learn-contrib/category_encoders,https://github.com/scikit-learn-contrib/category_encoders,BSD-3-Clause,2015-11-29 19:32:37.000,2022-11-20 20:00:06.000000,2022-11-20 20:00:06,858.0,34.0,371,40.0,127.0,62.0,199.0,2118,A library of sklearn compatible categorical variable encoders.,56.0,33,True,2022-10-06 14:15:32.000,2.5.1.post0,28.0,category_encoders,conda-forge/category_encoders,['sklearn'],,953423.0,4375.0,4256.0,https://pypi.org/project/category_encoders,2022-06-02 14:46:25.000,119.0,950823.0,https://anaconda.org/conda-forge/category_encoders,2022-10-06 15:02:12.106,200216.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
183,Lifelines,CamDavidsonPilon/lifelines,medical-data,,https://github.com/CamDavidsonPilon/lifelines,https://github.com/CamDavidsonPilon/lifelines,MIT,2013-08-28 00:16:42.000,2022-12-13 21:30:59.000000,2022-11-17 04:05:12,2217.0,11.0,508,68.0,460.0,232.0,657.0,2004,Survival analysis in Python.,101.0,33,True,2022-11-17 04:08:00.930,0.27.4,165.0,lifelines,conda-forge/lifelines,,,409933.0,1320.0,1212.0,https://pypi.org/project/lifelines,2022-06-26 02:12:53.000,108.0,406959.0,https://anaconda.org/conda-forge/lifelines,2022-11-17 15:11:18.052,231993.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
184,Ax,facebook/Ax,hyperopt,,https://github.com/facebook/Ax,https://github.com/facebook/Ax,MIT,2019-02-09 15:23:44.000,2022-12-22 08:23:00.000000,2022-12-22 01:19:11,2183.0,121.0,229,69.0,860.0,54.0,457.0,1953,Adaptive Experimentation Platform.,139.0,33,True,2022-11-10 23:50:35.080,0.2.9,31.0,ax-platform,conda-forge/ax-platform,['pytorch'],,119898.0,391.0,376.0,https://pypi.org/project/ax-platform,2022-04-26 21:57:06.000,15.0,119597.0,https://anaconda.org/conda-forge/ax-platform,2022-11-13 01:52:51.243,5422.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
185,FairScale,facebookresearch/fairscale,distributed-ml,,https://github.com/facebookresearch/fairscale,https://github.com/facebookresearch/fairscale,BSD-3-Clause,2020-07-07 19:02:01.000,2022-12-12 03:39:03.000000,2022-12-12 03:39:03,691.0,15.0,201,37.0,768.0,64.0,269.0,1950,PyTorch extensions for high performance and large scale training.,64.0,33,True,2022-12-11 18:09:19.000,0.4.13,35.0,fairscale,conda-forge/fairscale,['pytorch'],,721791.0,1099.0,1079.0,https://pypi.org/project/fairscale,2022-03-09 19:12:00.000,20.0,715478.0,https://anaconda.org/conda-forge/fairscale,2022-12-12 02:08:24.604,82079.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
186,Pythran,serge-sans-paille/pythran,others,,https://github.com/serge-sans-paille/pythran,https://github.com/serge-sans-paille/pythran,BSD-3-Clause,2012-05-29 08:02:14.000,2022-12-21 08:48:01.000000,2022-12-21 08:48:01,3580.0,21.0,179,53.0,1277.0,122.0,669.0,1836,Ahead of Time compiler for numeric kernels.,68.0,33,True,2022-09-28 07:29:05.756,0.12.0,53.0,pythran,conda-forge/pythran,,,541060.0,418.0,401.0,https://pypi.org/project/pythran,2021-12-14 08:16:44.000,17.0,535462.0,https://anaconda.org/conda-forge/pythran,2022-10-26 18:29:29.879,307921.0,2.0,,,,,,,,,,,,,,,,,,,,,,,pythran,python-pythran,
187,snakemake,snakemake/snakemake,ml-experiments,,https://github.com/snakemake/snakemake,https://github.com/snakemake/snakemake,MIT,2015-10-17 15:43:54.867,2022-12-22 13:26:41.000000,2022-12-16 15:00:37,4627.0,79.0,387,20.0,867.0,729.0,481.0,1550,"This is the development home of the workflow management system Snakemake. For general information, see.",275.0,33,True,2022-12-13 15:19:32.520,7.19.1,255.0,snakemake,bioconda/snakemake,,,42035.0,1506.0,1292.0,https://pypi.org/project/snakemake,2022-06-30 13:21:17.000,214.0,34948.0,https://anaconda.org/bioconda/snakemake,2022-12-13 20:53:07.115,609507.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
188,TensorFlow Transform,tensorflow/transform,tensorflow-utils,,https://github.com/tensorflow/transform,https://github.com/tensorflow/transform,Apache-2.0,2017-02-10 00:36:53.000,2022-12-19 15:42:06.000000,2022-12-19 15:42:06,846.0,25.0,202,61.0,96.0,37.0,158.0,939,Input pipeline framework.,27.0,33,True,2022-12-08 21:00:35.000,1.12.0,54.0,tensorflow-transform,,['tensorflow'],,4354744.0,1185.0,1129.0,https://pypi.org/project/tensorflow-transform,2022-06-29 07:42:53.000,56.0,4354744.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
189,Hail,hail-is/hail,medical-data,,https://github.com/hail-is/hail,https://github.com/hail-is/hail,MIT,2015-10-27 20:55:42.000,2022-12-21 22:44:05.000000,2022-12-14 21:39:40,10335.0,255.0,224,60.0,10545.0,48.0,2012.0,849,Scalable genomic data analysis.,82.0,33,True,2022-12-14 22:24:31.904,0.2.107,127.0,hail,,['spark'],,47896.0,99.0,87.0,https://pypi.org/project/hail,2022-07-07 14:47:40.000,12.0,47896.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
190,tensorflow-upstream,ROCmSoftwarePlatform/tensorflow-upstream,ml-frameworks,,https://github.com/ROCmSoftwarePlatform/tensorflow-upstream,https://github.com/ROCmSoftwarePlatform/tensorflow-upstream,Apache-2.0,2018-04-09 21:24:50.000,2022-12-22 15:05:26.000000,2022-12-22 15:05:26,143966.0,4425.0,74,51.0,1622.0,65.0,274.0,618,TensorFlow ROCm port.,4220.0,33,True,2022-10-12 15:05:58.511,2.9.3,91.0,tensorflow-rocm,,['tensorflow'],20.0,2130.0,5.0,,https://pypi.org/project/tensorflow-rocm,2022-06-05 02:31:51.000,5.0,2130.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
191,NiBabel,nipy/nibabel,medical-data,,https://github.com/nipy/nibabel,https://github.com/nipy/nibabel,MIT,2010-07-22 16:28:30.000,2022-12-20 14:03:57.000000,2022-12-20 14:03:57,5285.0,57.0,239,38.0,707.0,146.0,328.0,510,Python package to access a cacophony of neuro-imaging file formats.,94.0,33,True,2022-08-31 13:49:26.182,4.0.2,37.0,nibabel,conda-forge/nibabel,,,235911.0,1005.0,,https://pypi.org/project/nibabel,2022-06-18 17:11:31.000,1005.0,229400.0,https://anaconda.org/conda-forge/nibabel,2022-08-31 19:30:48.313,514389.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
192,Face Recognition,ageitgey/face_recognition,image,,https://github.com/ageitgey/face_recognition,https://github.com/ageitgey/face_recognition,MIT,2017-03-03 21:52:39.000,2022-11-03 21:43:04.000000,2022-06-10 09:12:18,238.0,,12585,1586.0,201.0,685.0,570.0,46817,The worlds simplest facial recognition api for Python and the command line.,54.0,32,True,2020-02-20 14:26:01.000,1.3.0,21.0,face_recognition,conda-forge/face_recognition,['pytorch'],499.0,53322.0,46.0,,https://pypi.org/project/face_recognition,2020-02-20 14:26:01.000,46.0,52860.0,https://anaconda.org/conda-forge/face_recognition,2021-04-30 19:06:15.265,12309.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
193,spleeter,deezer/spleeter,audio,,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000,2022-12-09 07:45:26.000000,2022-11-25 10:25:05,496.0,3.0,2335,370.0,105.0,173.0,545.0,21080,Deezer source separation library including pretrained models.,19.0,32,True,2022-09-07 11:40:35.136,2.3.2,36.0,spleeter,conda-forge/spleeter,['tensorflow'],2024454.0,64067.0,347.0,342.0,https://pypi.org/project/spleeter,2022-06-10 13:19:35.000,5.0,8839.0,https://anaconda.org/conda-forge/spleeter,2020-06-30 14:33:43.220,72268.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
194,tensor2tensor,tensorflow/tensor2tensor,tensorflow-utils,,https://github.com/tensorflow/tensor2tensor,https://github.com/tensorflow/tensor2tensor,Apache-2.0,2017-06-15 16:57:39.000,2022-12-21 19:05:02.000000,2022-12-21 19:05:01,4375.0,2.0,3130,456.0,668.0,582.0,670.0,12841,Library of deep learning models and datasets designed to make deep learning more accessible and accelerate ML research.,243.0,32,True,2020-06-17 16:15:36.000,1.15.7,79.0,tensor2tensor,,['tensorflow'],,8084.0,1363.0,1270.0,https://pypi.org/project/tensor2tensor,2020-06-17 16:15:36.000,93.0,8084.0,,,,2.0,,,-1.0,,,,,,,,,,,,,,,,,,,,,,
195,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2022-11-11 18:30:55.000000,2021-07-29 23:17:25,531.0,,1692,272.0,111.0,77.0,531.0,10301,Lime: Explaining the predictions of any machine learning classifier.,61.0,32,False,2020-04-03 22:05:03.000,0.2.0.0,38.0,lime,conda-forge/lime,,,377951.0,3122.0,2984.0,https://pypi.org/project/lime,2020-06-26 21:38:15.000,138.0,376074.0,https://anaconda.org/conda-forge/lime,2022-09-23 13:59:18.301,135170.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
196,Qlib,microsoft/qlib,financial-data,,https://github.com/microsoft/qlib,https://github.com/microsoft/qlib,MIT,2020-08-14 06:46:00.000,2022-12-20 10:31:13.000000,2022-12-16 16:12:33,1887.0,45.0,1785,244.0,735.0,235.0,478.0,10071,"Qlib is an AI-oriented quantitative investment platform, which aims to realize the potential, empower the research,..",111.0,32,True,2022-12-09 10:15:00.554,0.9.0,28.0,pyqlib,,['pytorch'],333.0,7968.0,32.0,32.0,https://pypi.org/project/pyqlib,2022-06-15 06:55:10.000,,7956.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
197,TFlearn,tflearn/tflearn,ml-frameworks,,https://github.com/tflearn/tflearn,https://github.com/tflearn/tflearn,MIT,2016-03-31 12:05:53.000,2021-01-25 09:41:59.000000,2020-11-30 04:34:51,613.0,,2410,463.0,255.0,568.0,362.0,9588,Deep learning library featuring a higher-level API for TensorFlow.,128.0,32,False,2020-11-11 19:26:11.000,0.5.0,8.0,tflearn,,['tensorflow'],,19006.0,4697.0,4208.0,https://pypi.org/project/tflearn,2020-11-11 19:13:47.000,489.0,19006.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
198,TPOT,EpistasisLab/tpot,hyperopt,,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000,2022-12-21 20:50:51.000000,2022-07-29 17:42:53,2390.0,,1505,291.0,413.0,272.0,607.0,8848,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,112.0,32,False,2021-01-06 15:20:08.000,0.11.7,60.0,tpot,conda-forge/tpot,['sklearn'],,39367.0,1901.0,1843.0,https://pypi.org/project/tpot,2021-01-06 15:20:08.000,58.0,36886.0,https://anaconda.org/conda-forge/tpot,2021-03-05 04:04:38.005,186117.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
199,carla,carla-simulator/carla,others,,https://github.com/carla-simulator/carla,https://github.com/carla-simulator/carla,MIT,2017-10-24 09:06:23.000,2022-12-22 14:51:11.000000,2022-10-20 14:27:17,5440.0,1.0,2661,238.0,1292.0,798.0,3390.0,8627,Open-source simulator for autonomous driving research.,139.0,32,True,2021-11-17 08:28:27.000,0.9.13,24.0,carla,,,,23942.0,312.0,309.0,https://pypi.org/project/carla,2021-11-17 08:28:27.000,3.0,23942.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
200,ivy,unifyai/ivy,ml-frameworks,,https://github.com/unifyai/ivy,https://github.com/unifyai/ivy,Apache-2.0,2021-01-19 08:37:25.000,2022-12-22 15:14:40.000000,2022-12-22 14:59:30,9487.0,2815.0,2692,53.0,4391.0,1062.0,3578.0,8074,The Unified Machine Learning Framework.,647.0,32,True,2022-06-01 09:22:21.000,1.1.10,20.0,ivy-core,,,,213.0,6.0,,https://pypi.org/project/ivy-core,2022-06-01 09:22:21.000,6.0,213.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
201,tensorboardX,lanpa/tensorboardX,ml-experiments,,https://github.com/lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,MIT,2017-06-13 13:54:19.000,2022-12-11 07:55:15.000000,2022-12-11 07:55:15,497.0,1.0,866,87.0,242.0,71.0,369.0,7493,"tensorboard for pytorch (and chainer, mxnet, numpy, ...).",73.0,32,True,2022-06-05 11:53:54.000,2.5.1,18.0,tensorboardX,conda-forge/tensorboardx,,350.0,2378094.0,25319.0,24431.0,https://pypi.org/project/tensorboardX,2022-06-05 11:53:54.000,888.0,2362641.0,https://anaconda.org/conda-forge/tensorboardx,2022-06-07 21:45:23.917,911489.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
202,Hyperopt,hyperopt/hyperopt,hyperopt,,https://github.com/hyperopt/hyperopt,https://github.com/hyperopt/hyperopt,BSD-3-Clause,2011-09-06 22:24:59.000,2022-07-12 10:19:09.000000,2021-11-29 10:21:36,1194.0,,999,126.0,257.0,384.0,237.0,6516,Distributed Asynchronous Hyperparameter Optimization in Python.,93.0,32,False,2021-11-17 10:05:44.000,0.2.7,13.0,hyperopt,conda-forge/hyperopt,,,1606208.0,8850.0,8421.0,https://pypi.org/project/hyperopt,2021-11-17 10:05:44.000,429.0,1593877.0,https://anaconda.org/conda-forge/hyperopt,2022-04-30 16:43:00.797,628913.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
203,stanza,stanfordnlp/stanza,nlp,,https://github.com/stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,Apache-2.0,2017-09-26 08:00:56.000,2022-12-22 06:34:07.000000,2022-09-15 06:04:09,3146.0,,822,140.0,412.0,72.0,665.0,6430,Official Stanford NLP Python Library for Many Human Languages.,54.0,32,True,2022-09-20 00:53:42.940,1.4.2,17.0,stanza,stanfordnlp/stanza,,,173052.0,1458.0,1388.0,https://pypi.org/project/stanza,2022-04-23 05:55:13.000,70.0,172869.0,https://anaconda.org/stanfordnlp/stanza,2022-09-14 18:22:52.582,6053.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
204,tensorpack,tensorpack/tensorpack,ml-frameworks,,https://github.com/tensorpack/tensorpack,https://github.com/tensorpack/tensorpack,Apache-2.0,2015-12-25 23:08:44.000,2022-11-26 10:13:27.000000,2022-11-26 10:13:22,2940.0,1.0,1818,202.0,205.0,13.0,1340.0,6249,"A Neural Net Training Interface on TensorFlow, with focus on speed + flexibility.",58.0,32,True,2020-04-24 19:01:06.000,0.10.1,37.0,tensorpack,conda-forge/tensorpack,['tensorflow'],144.0,14719.0,1192.0,1146.0,https://pypi.org/project/tensorpack,2021-01-22 08:44:03.000,46.0,14288.0,https://anaconda.org/conda-forge/tensorpack,2022-02-06 19:35:57.930,6007.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
205,Metaflow,Netflix/metaflow,ml-experiments,,https://github.com/Netflix/metaflow,https://github.com/Netflix/metaflow,Apache-2.0,2019-09-17 17:48:25.000,2022-12-22 14:33:41.000000,2022-12-21 01:06:09,600.0,42.0,578,239.0,765.0,244.0,251.0,6228,Build and manage real-life data science projects with ease!.,63.0,32,True,2022-12-08 12:29:45.000,2.7.18,67.0,metaflow,conda-forge/metaflow,,,73416.0,367.0,358.0,https://pypi.org/project/metaflow,2022-06-17 07:22:02.000,9.0,70920.0,https://anaconda.org/conda-forge/metaflow,2022-12-05 03:55:19.610,89875.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
