,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,pypi_latest_release_published_at,pypi_dependent_project_count,trending,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
227,spleeter,deezer/spleeter,audio,,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000,2024-01-07 01:32:14.000000,2023-07-13 08:50:20,531.0,,2706.0,384.0,119.0,228.0,561.0,24494.0,Deezer source separation library including pretrained models.,19.0,31,True,2023-07-10 10:07:01.047,2.4.0,37.0,spleeter,conda-forge/spleeter,,,['tensorflow'],658.0,652.0,https://pypi.org/project/spleeter,13951.0,72272.0,https://anaconda.org/conda-forge/spleeter,2023-06-16 16:18:57.741,79309.0,,,,,2.0,2951863.0,2022-06-10 13:19:35.000,6.0,,,,,,,,,,,,,,,,,,
228,InsightFace,deepinsight/insightface,image,,https://github.com/deepinsight/insightface,https://github.com/deepinsight/insightface,,2017-09-01 00:36:51.000,2023-12-24 05:29:03.000000,2023-12-24 05:29:03,2283.0,2.0,4974.0,498.0,152.0,1016.0,1350.0,20368.0,State-of-the-art 2D and 3D Face Analysis Project.,58.0,31,False,2023-04-02 07:43:27.000,0.7,1.0,insightface,,,,['mxnet'],1657.0,1657.0,https://pypi.org/project/insightface,518789.0,710184.0,,,,,,,,2.0,1913957.0,,,,,,,,,,,,,,,,,,,,
229,Vowpal Wabbit,VowpalWabbit/vowpal_wabbit,ml-frameworks,,https://github.com/VowpalWabbit/vowpal_wabbit,https://github.com/VowpalWabbit/vowpal_wabbit,BSD-3-Clause,2009-07-31 19:36:58.000,2024-02-15 02:12:57.000000,2024-02-14 15:36:14,10404.0,6.0,1965.0,350.0,3420.0,143.0,1132.0,8373.0,Vowpal Wabbit is a machine learning system which pushes the frontier of machine learning with techniques such as..,333.0,31,True,2023-07-19 14:18:35.000,9.9.0,29.0,vowpalwabbit,conda-forge/vowpalwabbit,,,,,,https://pypi.org/project/vowpalwabbit,45775.0,49270.0,https://anaconda.org/conda-forge/vowpalwabbit,2023-10-08 10:19:04.401,139823.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
230,tsfresh,blue-yonder/tsfresh,time-series-data,,https://github.com/blue-yonder/tsfresh,https://github.com/blue-yonder/tsfresh,MIT,2016-10-26 11:29:17.000,2024-01-28 10:39:22.145000,2024-01-28 09:33:25,550.0,3.0,1203.0,168.0,428.0,63.0,470.0,7994.0,Automatic extraction of relevant features from time series:.,92.0,31,True,2024-01-28 09:46:21.000,0.20.2,31.0,tsfresh,conda-forge/tsfresh,,,['sklearn'],98.0,21.0,https://pypi.org/project/tsfresh,229729.0,259338.0,https://anaconda.org/conda-forge/tsfresh,2024-01-28 10:39:22.145,1332408.0,,,,,2.0,,2024-01-28 09:46:21.000,77.0,,,,,,,,,,,,,,,,,,
231,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2024-02-15 12:35:02.000000,2024-02-15 12:35:01,1544.0,73.0,626.0,81.0,656.0,98.0,226.0,7904.0,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",44.0,31,False,2023-09-11 17:53:22.000,2.5.0,24.0,cleanlab,conda-forge/cleanlab,,,,267.0,257.0,https://pypi.org/project/cleanlab,12832.0,13419.0,https://anaconda.org/conda-forge/cleanlab,2023-09-12 22:14:32.939,19981.0,,,,,2.0,,2023-09-11 17:53:22.000,10.0,,,,,,,,,,,,,,,,,,
232,auto-sklearn,automl/auto-sklearn,hyperopt,,https://github.com/automl/auto-sklearn,https://github.com/automl/auto-sklearn,BSD-3-Clause,2015-07-02 15:38:10.000,2023-12-25 14:05:19.000000,2023-04-18 11:08:13,2759.0,,1267.0,215.0,711.0,186.0,828.0,7324.0,Automated Machine Learning with scikit-learn.,88.0,31,True,2023-02-13 12:35:21.000,0.15.0,42.0,auto-sklearn,conda-forge/auto-sklearn,,,['sklearn'],579.0,540.0,https://pypi.org/project/auto-sklearn,17583.0,18198.0,https://anaconda.org/conda-forge/auto-sklearn,2023-06-16 19:25:30.278,20930.0,,,,,2.0,51.0,2022-09-20 10:32:07.471,39.0,,,,,,,,,,,,,,,,,,
233,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,https://github.com/bayesian-optimization/BayesianOptimization,https://github.com/bayesian-optimization/BayesianOptimization,MIT,2014-06-06 08:18:56.000,2024-02-13 15:23:12.000000,2024-01-22 12:10:22,357.0,3.0,1455.0,135.0,132.0,13.0,314.0,7309.0,A Python implementation of global optimization with gaussian processes.,44.0,31,True,2023-04-25 22:00:01.831,1.4.3,14.0,bayesian-optimization,,,,,2486.0,2367.0,https://pypi.org/project/bayesian-optimization,250441.0,250442.0,,,,,,,,2.0,141.0,2023-04-25 22:00:01.831,119.0,,bayesian-optimization/BayesianOptimization,,,,,,,,,,,,,,,,
234,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2024-02-15 14:09:49.000000,2024-02-15 14:09:48,5914.0,103.0,926.0,111.0,1610.0,92.0,627.0,7164.0,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",93.0,31,True,2023-11-29 21:48:30.000,2.7.1,117.0,perspective-python,conda-forge/perspective,,,['jupyter'],131.0,113.0,https://pypi.org/project/perspective-python,6967.0,19549.0,https://anaconda.org/conda-forge/perspective,2023-12-04 04:58:10.833,518759.0,,,,,2.0,2151.0,2023-11-29 16:47:42.000,15.0,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2023-11-29 16:47:08.922,3.0,486.0,,,,,,,,,,,
235,Darts,unit8co/darts,time-series-data,,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000,2024-02-12 15:29:16.000000,2024-02-08 22:29:47,1141.0,36.0,776.0,61.0,906.0,245.0,1086.0,6996.0,A python library for user-friendly forecasting and anomaly detection on time series.,111.0,31,True,2024-01-21 16:13:43.000,0.27.2,40.0,u8darts,conda-forge/u8darts-all,unit8/darts,,,521.0,516.0,https://pypi.org/project/u8darts,22597.0,23888.0,https://anaconda.org/conda-forge/u8darts-all,2024-01-21 21:20:33.765,39805.0,https://hub.docker.com/r/unit8/darts,2024-01-21 16:15:31.089895,,514.0,2.0,,2024-01-21 16:13:43.000,5.0,,,,,,,,,,,,,,,,,,
236,DoWhy,py-why/dowhy,interpretability,,https://github.com/py-why/dowhy,https://github.com/py-why/dowhy,MIT,2018-05-31 13:07:04.000,2024-02-09 09:43:22.000000,2024-02-09 09:43:21,989.0,58.0,890.0,137.0,672.0,128.0,306.0,6578.0,DoWhy is a Python library for causal inference that supports explicit modeling and testing of causal assumptions...,84.0,31,True,2023-12-25 07:11:09.000,0.11.1,15.0,dowhy,conda-forge/dowhy,,,,337.0,330.0,https://pypi.org/project/dowhy,42769.0,43253.0,https://anaconda.org/conda-forge/dowhy,2024-01-26 10:57:10.385,18884.0,,,,,2.0,33.0,2023-12-25 07:11:09.000,7.0,,,,,,,,,,,,,,,,,,
237,tensorpack,tensorpack/tensorpack,ml-frameworks,,https://github.com/tensorpack/tensorpack,https://github.com/tensorpack/tensorpack,Apache-2.0,2015-12-25 23:08:44.000,2023-08-06 00:30:36.000000,2023-08-06 00:30:36,2944.0,,1801.0,199.0,206.0,12.0,1343.0,6297.0,"A Neural Net Training Interface on TensorFlow, with focus on speed + flexibility.",58.0,31,True,2019-01-18 19:18:13.000,doc-v0.9.0.1,3.0,tensorpack,conda-forge/tensorpack,,,['tensorflow'],1461.0,1461.0,https://pypi.org/project/tensorpack,9551.0,9921.0,https://anaconda.org/conda-forge/tensorpack,2023-06-16 19:27:42.012,10311.0,,,,,3.0,161.0,,,,,,,,,,,,,,,,,,,,
238,skorch,skorch-dev/skorch,ml-frameworks,,https://github.com/skorch-dev/skorch,https://github.com/skorch-dev/skorch,BSD-3-Clause,2017-07-18 00:13:54.000,2024-02-13 18:18:41.000000,2024-02-13 18:18:41,1084.0,8.0,368.0,82.0,526.0,53.0,451.0,5565.0,A scikit-learn compatible neural network library that wraps PyTorch.,62.0,31,True,2023-09-04 10:10:59.000,0.15.0,15.0,skorch,conda-forge/skorch,,,"['pytorch', 'sklearn']",1108.0,1108.0,https://pypi.org/project/skorch,79164.0,98151.0,https://anaconda.org/conda-forge/skorch,2023-09-06 08:43:59.780,778498.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
239,mlpack,mlpack/mlpack,ml-frameworks,,https://github.com/mlpack/mlpack,https://github.com/mlpack/mlpack,,2014-12-17 18:16:59.000,2024-02-14 15:35:30.000000,2024-02-12 11:38:15,29532.0,427.0,1520.0,185.0,2039.0,21.0,1558.0,4685.0,"mlpack: a fast, header-only C++ machine learning library.",311.0,31,False,2023-11-27 18:45:09.000,4.3.0,46.0,mlpack,conda-forge/mlpack,,,,,,https://pypi.org/project/mlpack,4262.0,8079.0,https://anaconda.org/conda-forge/mlpack,2023-11-29 00:35:31.566,167950.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
240,imutils,PyImageSearch/imutils,image,,https://github.com/PyImageSearch/imutils,https://github.com/PyImageSearch/imutils,MIT,2015-01-11 20:05:39.000,2024-01-27 06:33:38.000000,2022-01-27 13:24:16,139.0,,1008.0,153.0,115.0,150.0,79.0,4451.0,"A series of convenience functions to make basic image processing operations such as translation, rotation, resizing,..",21.0,31,False,,,3.0,imutils,conda-forge/imutils,,,,40587.0,40587.0,https://pypi.org/project/imutils,489598.0,493208.0,https://anaconda.org/conda-forge/imutils,2023-10-27 09:12:56.985,155267.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
241,D-Tale,man-group/dtale,data-viz,,https://github.com/man-group/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2024-01-31 21:54:07.762000,2024-01-31 21:05:41,785.0,20.0,374.0,74.0,283.0,59.0,508.0,4437.0,Visualizer for pandas data structures.,30.0,31,True,2024-01-31 21:35:10.000,3.10.0,180.0,dtale,conda-forge/dtale,,,"['pandas', 'jupyter']",1045.0,1022.0,https://pypi.org/project/dtale,103883.0,109778.0,https://anaconda.org/conda-forge/dtale,2024-01-31 21:54:07.762,265313.0,,,,,2.0,,2024-01-31 21:35:10.000,23.0,,,,,,,,,,,,,,,,,,
242,ta,bukosabino/ta,financial-data,,https://github.com/bukosabino/ta,https://github.com/bukosabino/ta,MIT,2018-01-02 18:08:48.000,2024-01-13 11:36:10.000000,2023-11-02 13:49:44,662.0,,822.0,150.0,126.0,124.0,104.0,3943.0,Technical Analysis Library using Pandas and Numpy.,34.0,31,True,2023-11-02 13:53:35.000,0.11.0,56.0,ta,conda-forge/ta,,,,3045.0,2995.0,https://pypi.org/project/ta,76712.0,77353.0,https://anaconda.org/conda-forge/ta,2023-11-02 22:03:30.766,23078.0,,,,,2.0,,2023-11-02 13:53:35.000,50.0,,,,,,,,,,,,,,,,,,
243,nevergrad,facebookresearch/nevergrad,hyperopt,,https://github.com/facebookresearch/nevergrad,https://github.com/facebookresearch/nevergrad,MIT,2018-11-21 00:33:17.000,2024-02-01 18:56:03.000000,2024-01-17 08:40:34,1084.0,12.0,345.0,60.0,1339.0,122.0,173.0,3811.0,A Python toolbox for performing gradient-free optimization.,53.0,31,True,2023-11-19 06:44:47.000,1.0.1,46.0,nevergrad,conda-forge/nevergrad,,,,651.0,618.0,https://pypi.org/project/nevergrad,73679.0,74696.0,https://anaconda.org/conda-forge/nevergrad,2024-01-09 16:02:07.312,45768.0,,,,,2.0,,2023-11-19 06:44:47.000,33.0,,,,,,,,,,,,,,,,,,
244,ImageHash,JohannesBuchner/imagehash,image,,https://github.com/JohannesBuchner/imagehash,https://github.com/JohannesBuchner/imagehash,BSD-2-Clause,2013-03-02 23:32:48.000,2023-12-13 21:21:22.000000,2023-10-24 18:29:08,333.0,,324.0,66.0,75.0,9.0,121.0,2966.0,A Python Perceptual Image Hashing Module.,26.0,31,True,2021-03-25 13:49:48.000,4.1.0,7.0,ImageHash,conda-forge/imagehash,,,,11974.0,11974.0,https://pypi.org/project/ImageHash,1199992.0,1204057.0,https://anaconda.org/conda-forge/imagehash,2023-06-16 13:23:10.041,353721.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
245,STUMPY,TDAmeritrade/stumpy,time-series-data,,https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000,2024-02-15 13:58:59.000000,2024-02-15 13:58:59,1283.0,11.0,273.0,53.0,218.0,52.0,414.0,2919.0,STUMPY is a powerful and scalable Python library for modern time series analysis.,36.0,31,True,2023-08-21 11:33:22.000,1.12.0,28.0,stumpy,conda-forge/stumpy,,,,655.0,639.0,https://pypi.org/project/stumpy,219862.0,241676.0,https://anaconda.org/conda-forge/stumpy,2023-08-21 11:50:40.587,959834.0,,,,,2.0,,2023-08-21 11:33:22.000,16.0,,,,,,,,,,,,,,,,,,
246,FairScale,facebookresearch/fairscale,distributed-ml,,https://github.com/facebookresearch/fairscale,https://github.com/facebookresearch/fairscale,BSD-3-Clause,2020-07-07 19:02:01.000,2024-02-07 19:15:33.000000,2024-02-02 23:52:02,700.0,1.0,247.0,40.0,806.0,70.0,283.0,2764.0,PyTorch extensions for high performance and large scale training.,73.0,31,True,2022-12-11 18:09:31.906,0.4.13,35.0,fairscale,conda-forge/fairscale,,,['pytorch'],4243.0,4177.0,https://pypi.org/project/fairscale,441862.0,448254.0,https://anaconda.org/conda-forge/fairscale,2023-11-28 00:29:10.363,172598.0,,,,,2.0,,2022-12-11 18:09:31.906,66.0,,,,,,,,,,,,,,,,,,
247,doctr,mindee/doctr,image,,https://github.com/mindee/doctr,https://github.com/mindee/doctr,Apache-2.0,2021-01-08 16:05:12.000,2024-02-15 08:04:55.000000,2024-02-15 07:55:49,805.0,27.0,317.0,39.0,879.0,40.0,266.0,2706.0,"docTR (Document Text Recognition) - a seamless, high-performing & accessible library for OCR-related tasks powered by..",42.0,31,True,2023-09-09 13:24:13.000,0.7.0,13.0,python-doctr,,,,"['tensorflow', 'pytorch']",250.0,247.0,https://pypi.org/project/python-doctr,18737.0,85332.0,,,,,,,,2.0,2397423.0,2023-09-09 13:24:13.000,3.0,,,,,,,,,,,,,,,,,,
248,Haiku,deepmind/dm-haiku,ml-frameworks,,https://github.com/google-deepmind/dm-haiku,https://github.com/google-deepmind/dm-haiku,Apache-2.0,2020-02-18 07:14:02.000,2024-02-02 13:39:08.000000,2024-01-29 08:06:35,967.0,5.0,221.0,39.0,523.0,72.0,171.0,2691.0,JAX-based neural network library.,80.0,31,True,2023-11-10 14:04:13.000,0.0.11,13.0,dm-haiku,conda-forge/dm-haiku,,,,1708.0,1708.0,https://pypi.org/project/dm-haiku,182527.0,182936.0,https://anaconda.org/conda-forge/dm-haiku,2023-11-16 14:41:40.026,14744.0,,,,,3.0,,,,,google-deepmind/dm-haiku,,,,,,,,,,,,,,,,
249,lightly,lightly-ai/lightly,image,,https://github.com/lightly-ai/lightly,https://github.com/lightly-ai/lightly,MIT,2020-10-13 13:02:56.000,2024-02-14 15:33:18.000000,2024-02-14 15:33:17,1153.0,38.0,231.0,27.0,996.0,99.0,406.0,2687.0,A python library for self-supervised learning on images.,38.0,31,True,2024-01-24 16:34:00.000,1.4.26,113.0,lightly,,,,['pytorch'],217.0,210.0,https://pypi.org/project/lightly,21732.0,21732.0,,,,,,,,2.0,,2024-01-24 16:35:38.000,7.0,,,,,,,,,,,,,,,,,,
250,pgmpy,pgmpy/pgmpy,probabilistics,,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000,2024-02-12 07:39:57.000000,2024-01-30 06:50:46,2931.0,9.0,687.0,78.0,851.0,257.0,622.0,2568.0,"Python Library for learning (Structure and Parameter), inference (Probabilistic and Causal), and simulations in..",122.0,31,True,2023-10-16 21:49:45.000,0.1.24,24.0,pgmpy,,,,,893.0,860.0,https://pypi.org/project/pgmpy,45893.0,45900.0,,,,,,,,2.0,308.0,2023-10-16 20:46:07.000,33.0,,,,,,,,,,,,,,,,,,
251,TFX,tensorflow/tfx,tensorflow-utils,,https://github.com/tensorflow/tfx,https://github.com/tensorflow/tfx,Apache-2.0,2019-02-04 17:14:36.000,2024-02-15 14:02:12.000000,2024-02-14 23:58:14,5542.0,148.0,699.0,89.0,5752.0,201.0,850.0,2056.0,TFX is an end-to-end platform for deploying production ML pipelines.,182.0,31,True,2023-09-06 22:01:30.000,1.14.0,95.0,tfx,,,,['tensorflow'],14.0,,https://pypi.org/project/tfx,48507.0,48507.0,,,,,,,,2.0,,2023-09-06 22:01:30.000,14.0,,,,,,,,,,,,,,,,,,
252,bt,pmorissette/bt,financial-data,,https://github.com/pmorissette/bt,https://github.com/pmorissette/bt,MIT,2014-06-19 16:06:28.000,2024-02-05 15:04:29.000000,2024-02-05 15:04:26,519.0,14.0,433.0,88.0,102.0,82.0,258.0,1928.0,bt - flexible backtesting for Python.,31.0,31,True,2023-11-20 03:03:12.000,1.0.0,26.0,bt,conda-forge/bt,,,,1623.0,1595.0,https://pypi.org/project/bt,7641.0,8249.0,https://anaconda.org/conda-forge/bt,2023-11-20 16:37:06.276,20677.0,,,,,2.0,,2023-11-20 03:03:12.000,28.0,,,,,,,,,,,,,,,,,,
253,ArcGIS API,Esri/arcgis-python-api,geospatial-data,,https://github.com/Esri/arcgis-python-api,https://github.com/Esri/arcgis-python-api,Apache-2.0,2016-03-16 01:09:14.000,2024-02-15 10:45:39.000000,2024-02-09 16:47:54,4147.0,16.0,1075.0,154.0,1093.0,52.0,612.0,1718.0,Documentation and samples for ArcGIS API for Python.,89.0,31,True,2023-10-03 15:37:18.000,2.2.0,40.0,arcgis,,esridocker/arcgis-api-python-notebook,,,37.0,4.0,https://pypi.org/project/arcgis,115567.0,115684.0,,,,https://hub.docker.com/r/esridocker/arcgis-api-python-notebook,,,,3.0,10426.0,2023-12-12 19:09:17.000,33.0,,,,,,,,,,,,,,,,,,
254,evaluate,huggingface/evaluate,interpretability,,https://github.com/huggingface/evaluate,https://github.com/huggingface/evaluate,Apache-2.0,2022-03-30 15:08:26.000,2024-01-31 22:26:36.000000,2023-12-27 10:12:23,938.0,2.0,209.0,48.0,308.0,127.0,123.0,1714.0,Evaluate: A library for easily evaluating machine learning models and datasets.,124.0,31,True,2023-10-13 15:57:18.000,0.4.1,14.0,evaluate,,,,,6857.0,6694.0,https://pypi.org/project/evaluate,2834260.0,2834260.0,,,,,,,,2.0,,2023-10-13 15:54:47.000,163.0,,,,,,,,,,,,,,,,,,
255,Geocoder,DenisCarriere/geocoder,geospatial-data,,https://github.com/DenisCarriere/geocoder,https://github.com/DenisCarriere/geocoder,MIT,2014-01-13 04:19:21.000,2023-11-20 21:01:48.000000,2018-10-12 15:53:05,1251.0,,282.0,51.0,157.0,104.0,218.0,1572.0,Python Geocoder.,73.0,31,False,2021-12-15 15:58:16.110,1.1.4,110.0,geocoder,conda-forge/geocoder,,,,9567.0,9035.0,https://pypi.org/project/geocoder,407959.0,409593.0,https://anaconda.org/conda-forge/geocoder,2023-06-16 13:21:27.128,137280.0,,,,,3.0,,2021-12-15 15:58:16.110,532.0,,,,,,,,,,,,,,,,,,geocoder
256,Opacus,pytorch/opacus,privacy-ml,,https://github.com/pytorch/opacus,https://github.com/pytorch/opacus,Apache-2.0,2019-12-07 01:58:09.000,2024-02-14 19:02:22.000000,2024-02-10 20:15:52,709.0,10.0,310.0,43.0,361.0,71.0,205.0,1555.0,Training PyTorch models with differential privacy.,75.0,31,True,2024-02-11 17:28:30.000,1.4.1,21.0,opacus,conda-forge/opacus,,,['pytorch'],753.0,733.0,https://pypi.org/project/opacus,75148.0,75664.0,https://anaconda.org/conda-forge/opacus,2024-02-11 19:23:25.249,12864.0,,,,,2.0,106.0,2024-02-11 17:28:30.000,20.0,,,,,,,,,,,,,,,,,,
257,lets-plot,JetBrains/lets-plot,data-viz,,https://github.com/JetBrains/lets-plot,https://github.com/JetBrains/lets-plot,MIT,2019-03-20 16:13:03.000,2024-02-15 13:24:50.000000,2024-02-15 09:11:20,3814.0,196.0,46.0,166.0,501.0,127.0,374.0,1403.0,Multiplatform plotting library based on Grammar of Graphics.,20.0,31,True,2023-12-28 14:30:03.000,4.2.0,68.0,lets-plot,,,,,60.0,58.0,https://pypi.org/project/lets-plot,26154.0,26165.0,,,,,,,,2.0,596.0,2023-12-28 13:56:03.000,2.0,,,,,,,,,,,,,,,,,,
258,emcee,dfm/emcee,probabilistics,,https://github.com/dfm/emcee,https://github.com/dfm/emcee,MIT,2011-11-07 16:17:08.000,2024-02-13 16:56:19.000000,2024-02-13 16:56:18,939.0,12.0,427.0,87.0,219.0,49.0,235.0,1401.0,The Python ensemble sampling toolkit for affine-invariant MCMC.,73.0,31,True,2023-02-02 20:53:47.943,3.1.0,24.0,emcee,conda-forge/emcee,,,,2624.0,2257.0,https://pypi.org/project/emcee,133015.0,136468.0,https://anaconda.org/conda-forge/emcee,2023-06-16 13:16:26.628,321192.0,,,,,2.0,,2023-02-02 20:53:47.943,367.0,,,,,,,,,,,,,,,,,,
259,pyjanitor,pyjanitor-devs/pyjanitor,others,,https://github.com/pyjanitor-devs/pyjanitor,https://github.com/pyjanitor-devs/pyjanitor,MIT,2018-03-04 22:43:33.000,2024-02-14 23:21:40.000000,2024-02-14 23:19:04,1533.0,20.0,162.0,17.0,782.0,106.0,443.0,1251.0,Clean APIs for data cleaning. Python implementation of R package Janitor.,107.0,31,True,2023-09-18 03:57:15.000,0.26.0,59.0,pyjanitor,conda-forge/pyjanitor,,,,562.0,542.0,https://pypi.org/project/pyjanitor,197242.0,199893.0,https://anaconda.org/conda-forge/pyjanitor,2023-06-16 16:12:04.304,188281.0,,,,,2.0,,2023-09-18 03:57:09.000,20.0,,,,,,,,,,,,,,,,,,
260,arch,bashtage/arch,financial-data,,https://github.com/bashtage/arch,https://github.com/bashtage/arch,,2014-08-29 15:41:28.000,2024-02-01 19:43:14.000000,2024-01-05 16:06:48,1120.0,14.0,277.0,45.0,512.0,27.0,182.0,1233.0,ARCH models in Python.,35.0,31,False,2024-01-05 08:24:51.000,6.3.0,46.0,arch,conda-forge/arch-py,,,,1474.0,1404.0,https://pypi.org/project/arch,302420.0,308797.0,https://anaconda.org/conda-forge/arch-py,2024-01-05 09:54:56.136,280590.0,,,,,2.0,,2024-01-05 08:24:51.000,70.0,,,,,,,,,,,,,,,,,,
261,hvPlot,holoviz/hvplot,data-viz,,https://github.com/holoviz/hvplot,https://github.com/holoviz/hvplot,BSD-3-Clause,2018-03-19 14:22:41.000,2024-02-12 08:48:10.000000,2024-02-08 15:48:52,656.0,30.0,94.0,23.0,507.0,319.0,401.0,900.0,"A high-level plotting API for pandas, dask, xarray, and networkx built on HoloViews.",46.0,31,True,2024-01-30 08:44:06.000,0.9.2,65.0,hvplot,conda-forge/hvplot,,,,4523.0,4414.0,https://pypi.org/project/hvplot,154439.0,166376.0,https://anaconda.org/conda-forge/hvplot,2024-01-30 08:55:28.301,525236.0,,,,,2.0,,2024-01-29 16:25:57.000,109.0,,,,,,,,,,,,,,,,,,
262,geojson,jazzband/geojson,geospatial-data,,https://github.com/jazzband/geojson,https://github.com/jazzband/geojson,BSD-3-Clause,2011-07-01 20:39:48.000,2024-01-01 17:28:43.000000,2023-11-06 00:17:47,493.0,,122.0,33.0,127.0,27.0,74.0,862.0,Python bindings and utilities for GeoJSON.,56.0,31,True,2023-11-05 21:06:50.000,3.1.0,31.0,geojson,conda-forge/geojson,,,,17735.0,16464.0,https://pypi.org/project/geojson,1534834.0,1599873.0,https://anaconda.org/conda-forge/geojson,2023-11-06 11:21:40.354,780476.0,,,,,3.0,,2023-11-05 21:06:50.000,1271.0,,,,,,,,,,,,,,,,,,
263,snowballstemmer,snowballstem/snowball,nlp,,https://github.com/snowballstem/snowball,https://github.com/snowballstem/snowball,BSD-3-Clause,2013-02-23 07:17:42.000,2024-01-30 04:30:08.000000,2024-01-30 04:28:17,1054.0,6.0,170.0,35.0,114.0,31.0,59.0,710.0,Snowball compiler and stemming algorithms.,34.0,31,True,2021-11-16 18:38:34.000,2.2.0,10.0,snowballstemmer,conda-forge/snowballstemmer,,,,6835.0,5.0,https://pypi.org/project/snowballstemmer,11341696.0,11426692.0,https://anaconda.org/conda-forge/snowballstemmer,2023-06-16 13:16:49.834,7649723.0,,,,,2.0,,2021-11-16 18:38:34.000,6830.0,6.0,,,,,,,,,,,,,,,,,
264,tensorflow-upstream,ROCmSoftwarePlatform/tensorflow-upstream,ml-frameworks,,https://github.com/ROCm/tensorflow-upstream,https://github.com/ROCm/tensorflow-upstream,Apache-2.0,2018-04-09 21:24:50.000,2024-02-15 14:38:51.000000,2024-02-07 17:12:58,163069.0,2328.0,88.0,52.0,2049.0,105.0,282.0,672.0,TensorFlow ROCm port.,4559.0,31,True,2022-12-06 16:42:53.965,2.9.4,100.0,tensorflow-rocm,,,,['tensorflow'],6.0,,https://pypi.org/project/tensorflow-rocm,4762.0,4762.0,,,,,,,,3.0,21.0,2024-01-10 14:33:03.000,6.0,,ROCm/tensorflow-upstream,,,,,,,,,,,,,,,,
