,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,gitlab_id,gitlab_url
121,TPOT,EpistasisLab/tpot,,hyperopt,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000000,2021-03-05 17:07:38.000000,2021-01-06 15:17:46.000000,1389,204.0,591.0,7891,2368.0,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,108.0,29,False,2021-01-06 15:20:08.000000,0.11.7,60.0,tpot,conda-forge/tpot,,,['sklearn'],942.0,862.0,https://pypi.org/project/tpot,2021-01-06 15:20:08.000000,80.0,12509.0,14527.0,https://anaconda.org/conda-forge/tpot,2021-03-05 04:04:38.005000,108975.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
122,TextBlob,sloria/TextBlob,,nlp,https://github.com/sloria/TextBlob,https://github.com/sloria/TextBlob,MIT,2013-06-30 18:29:18.000000,2021-03-09 13:40:33.000000,2021-03-09 13:39:20.000000,995,85.0,150.0,7573,535.0,"Simple, Pythonic, text processing--Sentiment analysis, part-of-speech tagging, noun phrase extraction, translation,..",34.0,29,True,2019-02-24 23:03:17.000000,0.15.3,55.0,textblob,conda-forge/textblob,,,,13164.0,10672.0,https://pypi.org/project/textblob,2019-02-24 23:03:17.000000,2492.0,214383.0,216456.0,https://anaconda.org/conda-forge/textblob,2019-02-24 23:32:55.233000,114031.0,,,,,2.0,88.0,,,,,,,,,,,,,,,,,,,,,
123,glfw,glfw/glfw,,image,https://github.com/glfw/glfw,https://github.com/glfw/glfw,Zlib,2013-04-18 15:24:53.000000,2021-03-11 00:27:09.000000,2021-03-08 20:55:26.000000,2692,428.0,998.0,7376,4220.0,"A multi-platform library for OpenGL, OpenGL ES, Vulkan, window and input.",168.0,29,False,2021-02-23 19:56:32.000000,3.3.3,38.0,glfw,conda-forge/glfw,,,,214.0,,https://pypi.org/project/glfw,2021-02-28 20:43:49.000000,214.0,16345.0,48433.0,https://anaconda.org/conda-forge/glfw,2021-03-10 07:13:09.292000,26085.0,,,,,2.0,2235309.0,,,,,,,,,,,,,,,,,,,,,
124,MoviePy,Zulko/moviepy,,image,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000000,2021-03-09 12:41:21.000000,2021-02-22 19:41:09.000000,1021,337.0,708.0,7348,1012.0,Video editing with Python.,137.0,29,True,2020-05-07 16:29:35.000000,1.0.3,84.0,moviepy,conda-forge/moviepy,,,,7518.0,6388.0,https://pypi.org/project/moviepy,2020-10-05 00:26:29.000000,1130.0,105693.0,107419.0,https://anaconda.org/conda-forge/moviepy,2020-02-23 19:57:49.975000,75967.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
125,Datasets,huggingface/datasets,,data-loading,https://github.com/huggingface/datasets,https://github.com/huggingface/datasets,Apache-2.0,2020-03-26 09:23:22.000000,2021-03-11 14:53:13.000000,2021-03-11 14:38:40.000000,752,245.0,371.0,6944,1420.0,"The largest hub of ready-to-use NLP datasets for ML models with fast, easy-to-use and efficient data manipulation tools.",234.0,29,True,2021-03-04 09:16:03.000000,1.4.1,16.0,datasets,,,,,447.0,429.0,https://pypi.org/project/datasets,2021-03-03 16:50:29.000000,18.0,27737.0,27737.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
126,pandas-profiling,pandas-profiling/pandas-profiling,,data-viz,https://github.com/pandas-profiling/pandas-profiling,https://github.com/pandas-profiling/pandas-profiling,MIT,2016-01-09 23:47:55.000000,2021-03-11 10:47:11.000000,2021-03-11 10:47:11.000000,1033,72.0,371.0,6915,784.0,Create HTML profiling reports from pandas DataFrame objects.,72.0,29,True,2021-02-20 14:18:35.000000,2.11.0,27.0,pandas-profiling,conda-forge/pandas-profiling,,,"['jupyter', 'pandas']",3458.0,3298.0,https://pypi.org/project/pandas-profiling,2021-02-07 23:45:05.000000,160.0,154203.0,156188.0,https://anaconda.org/conda-forge/pandas-profiling,2021-02-20 16:48:07.057000,109180.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
127,TinyDB,msiemens/tinydb,,data-containers,https://github.com/msiemens/tinydb,https://github.com/msiemens/tinydb,MIT,2013-07-12 23:31:13.000000,2021-03-02 07:16:50.000000,2021-03-02 07:16:50.000000,367,9.0,243.0,4083,609.0,TinyDB is a lightweight document oriented database optimized for your happiness :).,63.0,29,True,2021-02-11 19:31:26.000000,4.4.0,59.0,tinydb,conda-forge/tinydb,,,,1118.0,,https://pypi.org/project/tinydb,2021-02-11 19:31:24.000000,1118.0,129207.0,131075.0,https://anaconda.org/conda-forge/tinydb,2021-02-11 21:20:33.462000,106521.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
128,kaggle,Kaggle/kaggle-api,,ml-experiments,https://github.com/Kaggle/kaggle-api,https://github.com/Kaggle/kaggle-api,Apache-2.0,2018-01-25 03:02:39.000000,2021-02-04 16:58:12.000000,2020-11-30 21:43:14.000000,780,166.0,113.0,3905,137.0,Official Kaggle API.,35.0,29,True,2020-11-30 13:37:18.000000,1.5.10,47.0,kaggle,conda-forge/kaggle,,,,5308.0,4744.0,https://pypi.org/project/kaggle,2020-11-30 13:37:18.000000,564.0,72137.0,74226.0,https://anaconda.org/conda-forge/kaggle,2021-01-21 01:19:19.873000,45977.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
129,Koalas,databricks/koalas,,data-containers,https://github.com/databricks/koalas,https://github.com/databricks/koalas,Apache-2.0,2019-01-03 21:46:54.000000,2021-03-11 03:03:21.000000,2021-03-10 20:05:23.000000,300,106.0,434.0,2685,1495.0,Koalas: pandas API on Apache Spark.,48.0,29,True,2021-03-08 10:28:06.000000,1.7.0,44.0,koalas,conda-forge/koalas,,,"['spark', 'pandas']",82.0,80.0,https://pypi.org/project/koalas,2021-03-08 10:28:06.000000,2.0,494565.0,498211.0,https://anaconda.org/conda-forge/koalas,2021-03-09 01:46:58.770000,79317.0,,,,,2.0,996.0,,,,,,,,,,,,,,,,,,,,,
130,torchtext,pytorch/text,,nlp,https://github.com/pytorch/text,https://github.com/pytorch/text,BSD-3-Clause,2016-12-12 00:56:03.000000,2021-03-11 12:35:50.000000,2021-03-10 00:38:24.000000,617,293.0,317.0,2671,788.0,Data loaders and abstractions for text and NLP.,107.0,29,True,2021-03-04 20:44:43.000000,0.9.0-rc5,13.0,torchtext,,,,['pytorch'],4605.0,3923.0,https://pypi.org/project/torchtext,2021-03-04 20:43:01.000000,682.0,50453.0,50453.0,,,,,,,,2.0,,-1.0,,,,,,,,,,,,,,,,,,,,
131,dbt,fishtown-analytics/dbt,,data-pipelines,https://github.com/fishtown-analytics/dbt,https://github.com/fishtown-analytics/dbt,Apache-2.0,2016-03-10 02:38:00.000000,2021-03-11 14:49:47.000000,2021-03-11 14:42:09.000000,521,320.0,1478.0,2658,2481.0,dbt (data build tool) enables data analysts and engineers to transform their data using the same practices that..,136.0,29,True,2021-01-27 18:24:45.000000,0.19.0,144.0,dbt,conda-forge/dbt,,,,227.0,209.0,https://pypi.org/project/dbt,2021-02-12 16:11:05.000000,18.0,113215.0,116193.0,https://anaconda.org/conda-forge/dbt,2020-05-14 13:55:32.153000,154875.0,,,,,2.0,,,,,,,,,,dbt,,,,,,,,,,,,
132,VisPy,vispy/vispy,,data-viz,https://github.com/vispy/vispy,https://github.com/vispy/vispy,BSD-3-Clause,2013-03-21 18:43:22.000000,2021-03-09 13:05:44.000000,2021-03-04 16:21:37.000000,536,354.0,817.0,2602,6445.0,High-performance interactive 2D/3D data visualization library.,149.0,29,True,2020-12-14 15:55:00.000000,0.6.6,16.0,vispy,conda-forge/vispy,,,['jupyter'],584.0,462.0,https://pypi.org/project/vispy,2020-11-28 02:55:50.000000,122.0,13765.0,16996.0,https://anaconda.org/conda-forge/vispy,2021-01-13 03:28:46.609000,129660.0,,,,,2.0,,,,vispy,https://www.npmjs.com/package/vispy,2020-03-15 14:39:41.516000,,69.0,,,,,,,,,,,,,,
133,hmmlearn,hmmlearn/hmmlearn,,probabilistics,https://github.com/hmmlearn/hmmlearn,https://github.com/hmmlearn/hmmlearn,BSD-3-Clause,2014-03-23 10:33:09.000000,2021-02-05 09:47:49.000000,2021-02-05 09:47:44.000000,631,67.0,278.0,2203,355.0,"Hidden Markov Models in Python, with scikit-learn like API.",32.0,29,True,2021-02-03 14:33:20.000000,0.2.5,7.0,hmmlearn,conda-forge/hmmlearn,,,['sklearn'],1105.0,899.0,https://pypi.org/project/hmmlearn,2021-02-03 14:32:44.000000,206.0,106988.0,109391.0,https://anaconda.org/conda-forge/hmmlearn,2021-02-04 16:23:17.046000,67295.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
134,AzureML SDK,Azure/MachineLearningNotebooks,,ml-experiments,https://github.com/Azure/MachineLearningNotebooks,https://github.com/Azure/MachineLearningNotebooks,MIT,2018-08-17 17:29:14.000000,2021-03-10 02:05:10.000000,2021-03-10 02:05:10.000000,1619,132.0,858.0,2184,1115.0,Python notebooks with ML and deep learning examples with Azure Machine Learning | Microsoft.,54.0,29,True,2021-02-22 18:06:59.000000,1.23.0,70.0,azureml-sdk,,,,,60.0,,https://pypi.org/project/azureml-sdk,2021-03-09 04:02:53.000000,60.0,229440.0,229453.0,,,,,,,,2.0,403.0,,,,,,,,,,,,,,,,,,,,,
135,scikit-optimize,scikit-optimize/scikit-optimize,,hyperopt,https://github.com/scikit-optimize/scikit-optimize,https://github.com/scikit-optimize/scikit-optimize,BSD-3-Clause,2016-03-20 21:10:54.000000,2021-03-05 15:47:19.000000,2020-12-31 12:07:52.000000,394,199.0,360.0,2058,1541.0,Sequential model-based optimization with a `scipy.optimize` interface.,68.0,29,True,2020-09-04 09:08:10.000000,0.8.1,22.0,scikit-optimize,conda-forge/scikit-optimize,,,,1580.0,1420.0,https://pypi.org/project/scikit-optimize,2020-09-04 09:08:10.000000,160.0,411615.0,416896.0,https://anaconda.org/conda-forge/scikit-optimize,2020-09-04 09:50:52.372000,232370.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
136,pandas-datareader,pydata/pandas-datareader,,data-loading,https://github.com/pydata/pandas-datareader,https://github.com/pydata/pandas-datareader,BSD-3-Clause,2015-01-15 00:34:19.000000,2021-03-10 09:04:24.000000,2020-12-31 11:58:23.000000,522,86.0,370.0,1914,764.0,Extract data from a wide range of Internet sources into a pandas DataFrame.,77.0,29,True,2020-07-10 10:04:14.000000,0.9.0,21.0,pandas-datareader,conda-forge/pandas-datareader,,,['pandas'],9590.0,8184.0,https://pypi.org/project/pandas-datareader,2020-07-10 10:04:14.000000,1406.0,96457.0,98611.0,https://anaconda.org/conda-forge/pandas-datareader,2019-11-20 10:38:42.074000,101282.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
137,hdbscan,scikit-learn-contrib/hdbscan,,others,https://github.com/scikit-learn-contrib/hdbscan,https://github.com/scikit-learn-contrib/hdbscan,BSD-3-Clause,2015-04-22 13:32:37.000000,2021-02-14 03:07:15.749000,2021-02-11 20:27:38.000000,339,225.0,145.0,1828,874.0,A high performance implementation of HDBSCAN clustering.,67.0,29,True,2021-02-03 20:21:02.000000,0.8.27,43.0,hdbscan,conda-forge/hdbscan,,,['sklearn'],886.0,762.0,https://pypi.org/project/hdbscan,2021-02-03 20:21:02.000000,124.0,68315.0,78617.0,https://anaconda.org/conda-forge/hdbscan,2021-02-14 03:07:15.749000,576917.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
138,Lifelines,CamDavidsonPilon/lifelines,,medical-data,https://github.com/CamDavidsonPilon/lifelines,https://github.com/CamDavidsonPilon/lifelines,MIT,2013-08-28 00:16:42.000000,2021-03-05 00:11:18.000000,2021-03-03 21:32:20.000000,417,195.0,594.0,1582,2096.0,Survival analysis in Python.,92.0,29,True,2021-03-03 21:33:00.000000,0.25.10,154.0,lifelines,conda-forge/lifelines,,,,643.0,517.0,https://pypi.org/project/lifelines,2021-02-05 04:36:18.000000,126.0,94689.0,96978.0,https://anaconda.org/conda-forge/lifelines,2021-03-03 23:45:28.235000,130493.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
139,Geocoder,DenisCarriere/geocoder,,geospatial-data,https://github.com/DenisCarriere/geocoder,https://github.com/DenisCarriere/geocoder,MIT,2014-01-13 04:19:21.000000,2020-12-30 04:09:42.000000,2018-10-12 15:53:05.000000,260,90.0,216.0,1327,1251.0,Python Geocoder.,74.0,29,False,2018-04-04 12:34:51.000000,1.38.1,108.0,geocoder,conda-forge/geocoder,,,,3987.0,3143.0,https://pypi.org/project/geocoder,2018-04-04 12:34:51.000000,844.0,238378.0,240171.0,https://anaconda.org/conda-forge/geocoder,2019-06-27 16:40:50.469000,87885.0,,,,,2.0,,,,,,,,,,,,,,geocoder,,,,,,,,
140,torchaudio,pytorch/audio,,audio,https://github.com/pytorch/audio,https://github.com/pytorch/audio,BSD-2-Clause,2017-05-05 00:38:05.000000,2021-03-11 12:40:20.000000,2021-03-10 20:33:07.000000,285,153.0,295.0,1253,770.0,"Data manipulation and transformation for audio signal processing, powered by PyTorch.",105.0,29,True,2021-03-04 20:43:39.000000,0.8.0,13.0,torchaudio,,,,['pytorch'],1816.0,1798.0,https://pypi.org/project/torchaudio,2021-03-04 20:42:33.000000,18.0,61631.0,61631.0,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
141,Graphviz,xflr6/graphviz,,data-viz,https://github.com/xflr6/graphviz,https://github.com/xflr6/graphviz,MIT,2014-01-12 17:49:29.000000,2021-02-15 10:32:28.000000,2021-02-15 10:23:23.000000,142,9.0,96.0,936,451.0,Simple Python interface for Graphviz.,15.0,29,True,2020-10-07 09:06:41.000000,0.14.2,47.0,graphviz,,,,,22595.0,18213.0,https://pypi.org/project/graphviz,2020-12-24 16:17:24.000000,4382.0,2057118.0,2057118.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
142,snakemake,snakemake/snakemake,,ml-experiments,https://github.com/snakemake/snakemake,https://github.com/snakemake/snakemake,MIT,2015-10-17 15:43:54.867000,2021-03-11 10:28:15.000000,2021-03-11 10:25:44.000000,196,349.0,214.0,878,4036.0,"This is the development home of the workflow management system Snakemake. For general information, see.",197.0,29,True,2021-03-11 10:28:15.000000,6.0.5,165.0,snakemake,bioconda/snakemake,,,,1043.0,755.0,https://pypi.org/project/snakemake,2021-03-08 16:12:10.000000,288.0,7964.0,12292.0,https://anaconda.org/bioconda/snakemake,2021-03-09 06:08:35.118000,281337.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
143,TensorFlow Transform,tensorflow/transform,,tensorflow-utils,https://github.com/tensorflow/transform,https://github.com/tensorflow/transform,Apache-2.0,2017-02-10 00:36:53.000000,2021-03-09 22:25:06.000000,2021-03-09 22:25:02.000000,168,34.0,120.0,859,606.0,Input pipeline framework.,27.0,29,True,2021-02-23 21:27:53.000000,0.28.0,34.0,tensorflow-transform,,,,['tensorflow'],504.0,420.0,https://pypi.org/project/tensorflow-transform,2021-01-27 23:34:27.000000,84.0,5765869.0,5765869.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
144,Nilearn,nilearn/nilearn,,medical-data,https://github.com/nilearn/nilearn,https://github.com/nilearn/nilearn,BSD-3-Clause,2011-01-09 19:02:23.000000,2021-03-11 14:28:05.000000,2021-03-10 16:51:17.000000,379,378.0,1167.0,707,9319.0,Machine learning for NeuroImaging in Python.,164.0,29,True,2020-11-12 11:44:49.000000,0.7.0,36.0,nilearn,conda-forge/nilearn,,,['sklearn'],1212.0,910.0,https://pypi.org/project/nilearn,2021-03-10 13:17:17.000000,302.0,6135.0,7588.0,https://anaconda.org/conda-forge/nilearn,2021-03-10 17:33:32.831000,84290.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
145,Bottleneck,pydata/bottleneck,,data-containers,https://github.com/pydata/bottleneck,https://github.com/pydata/bottleneck,BSD-2-Clause,2010-11-27 23:21:22.000000,2021-01-24 18:54:13.000000,2021-01-24 18:39:03.000000,65,26.0,177.0,583,1241.0,Fast NumPy array functions written in C.,21.0,29,True,2020-02-21 06:22:16.000000,1.3.2,21.0,Bottleneck,conda-forge/bottleneck,,,,22490.0,19598.0,https://pypi.org/project/Bottleneck,2020-02-21 06:22:16.000000,2892.0,147238.0,172214.0,https://anaconda.org/conda-forge/bottleneck,2021-01-21 02:48:32.623000,1448658.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
146,NIPYPE,nipy/nipype,,medical-data,https://github.com/nipy/nipype,https://github.com/nipy/nipype,Apache-2.0,2010-07-22 17:06:49.000000,2021-03-10 08:33:58.000000,2020-12-08 17:16:40.000000,439,312.0,874.0,557,14049.0,Workflows and interfaces for neuroimaging packages.,212.0,29,True,2020-11-28 17:23:30.000000,1.6.0,54.0,nipype,conda-forge/nipype,,,,720.0,528.0,https://pypi.org/project/nipype,2020-11-28 17:23:30.000000,192.0,7841.0,14423.0,https://anaconda.org/conda-forge/nipype,2020-11-28 17:44:51.813000,368625.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
147,NiBabel,nipy/nibabel,,medical-data,https://github.com/nipy/nibabel,https://github.com/nipy/nibabel,MIT,2010-07-22 16:28:30.000000,2021-03-09 13:05:45.000000,2021-03-09 13:05:45.000000,214,112.0,286.0,394,4958.0,Python package to access a cacophony of neuro-imaging file formats.,89.0,29,True,2020-11-28 22:19:50.000000,3.2.1,32.0,nibabel,conda-forge/nibabel,,,,5094.0,3830.0,https://pypi.org/project/nibabel,2020-11-28 22:18:23.000000,1264.0,37837.0,43185.0,https://anaconda.org/conda-forge/nibabel,2020-11-29 03:40:05.178000,310201.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
148,Prophet,facebook/prophet,,time-series-data,https://github.com/facebook/prophet,https://github.com/facebook/prophet,MIT,2016-11-16 01:50:08.000000,2021-03-11 09:23:49.000000,2021-03-05 17:55:35.000000,3528,98.0,1446.0,12358,638.0,Tool for producing high quality forecasts for time series data that has multiple seasonality with linear or non-linear..,127.0,28,True,2020-09-05 16:12:50.000000,0.7.1,14.0,fbprophet,,,,,150.0,,https://pypi.org/project/fbprophet,2020-09-05 16:12:50.000000,150.0,436086.0,436097.0,,,,,,,,1.0,554.0,,,,,,,,,,,,,,,,,,,,,
149,Rasa,RasaHQ/rasa,,nlp,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000000,2021-03-11 14:28:23.000000,2021-03-11 13:50:48.000000,3345,611.0,4545.0,10951,,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",467.0,28,True,2021-02-26 15:48:19.000000,2.3.4,190.0,rasa,,,,['tensorflow'],64.0,,https://pypi.org/project/rasa,2021-02-26 15:48:07.000000,64.0,68149.0,68149.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
150,EasyOCR,JaidedAI/EasyOCR,,ocr,https://github.com/JaidedAI/EasyOCR,https://github.com/JaidedAI/EasyOCR,Apache-2.0,2020-03-14 11:46:39.000000,2021-03-03 04:30:30.000000,2021-03-03 04:26:54.000000,1144,109.0,169.0,10915,383.0,"Ready-to-use OCR with 80+ supported languages and all popular writing scripts including Latin, Chinese, Arabic,..",75.0,28,True,2021-02-28 03:08:39.000000,1.2.5,19.0,easyocr,,,,,140.0,140.0,https://pypi.org/project/easyocr,2021-03-03 04:30:30.000000,0.0,10915.0,32196.0,,,,,,,,1.0,191531.0,,,,,,,,,,,,,,,,,,,,,
151,Turi Create,apple/turicreate,,ml-frameworks,https://github.com/apple/turicreate,https://github.com/apple/turicreate,BSD-3-Clause,2017-12-01 00:42:04.000000,2021-02-02 21:52:08.000000,2021-02-02 21:52:07.000000,1091,476.0,1258.0,10162,1566.0,Turi Create simplifies the development of custom machine learning models.,81.0,28,True,2020-09-30 22:51:40.000000,6.4.1,31.0,turicreate,,,,,263.0,229.0,https://pypi.org/project/turicreate,2020-09-30 22:51:40.000000,34.0,11736.0,11833.0,,,,,,,,2.0,3786.0,,,,,,,,,,,,,,,,,,,,,
152,Sonnet,deepmind/sonnet,,ml-frameworks,https://github.com/deepmind/sonnet,https://github.com/deepmind/sonnet,Apache-2.0,2017-04-03 11:34:35.000000,2021-02-10 05:16:05.000000,2021-02-10 05:15:36.000000,1260,19.0,137.0,8787,545.0,TensorFlow-based neural network library.,49.0,28,True,2020-03-27 10:36:19.000000,2.0.0,27.0,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],607.0,525.0,https://pypi.org/project/dm-sonnet,2020-03-27 10:36:10.000000,82.0,17206.0,17699.0,https://anaconda.org/conda-forge/sonnet,2020-11-14 18:13:23.843000,7901.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
153,PyTorch Image Models,rwightman/pytorch-image-models,,image,https://github.com/rwightman/pytorch-image-models,https://github.com/rwightman/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000000,2021-03-10 18:29:36.000000,2021-03-10 18:24:23.000000,1130,30.0,244.0,7875,728.0,"PyTorch image models, scripts, pretrained weights -- (SE)ResNet/ResNeXT, DPN, EfficientNet, MixNet, MobileNet-V3/V2,..",30.0,28,True,2021-03-08 00:35:03.000000,0.4.5,18.0,,,,,['pytorch'],364.0,364.0,,,,,12152.0,,,,,,,,2.0,267352.0,1.0,,,,,,,,,,,,,,,,,,,,
154,Albumentations,albumentations-team/albumentations,,image,https://github.com/albumentations-team/albumentations,https://github.com/albumentations-team/albumentations,MIT,2018-06-06 03:10:50.000000,2021-03-05 08:07:04.000000,2021-03-05 00:38:01.000000,969,183.0,243.0,7456,625.0,Fast image augmentation library and easy to use wrapper around other libraries. Documentation:..,75.0,28,True,2020-11-29 14:30:07.000000,0.5.2,44.0,albumentations,conda-forge/albumentations,,,['pytorch'],3073.0,2945.0,https://pypi.org/project/albumentations,2020-11-29 14:30:07.000000,128.0,53198.0,53941.0,https://anaconda.org/conda-forge/albumentations,2020-11-29 15:51:47.610000,15620.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
155,tensorboardX,lanpa/tensorboardX,,ml-experiments,https://github.com/lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,MIT,2017-06-13 13:54:19.000000,2021-03-11 11:49:51.000000,2021-03-09 14:31:10.000000,788,72.0,341.0,6849,462.0,"tensorboard for pytorch (and chainer, mxnet, numpy, ...).",65.0,28,True,2020-07-05 17:54:10.000000,2.0,13.0,tensorboardX,conda-forge/tensorboardx,,,,11942.0,10608.0,https://pypi.org/project/tensorboardX,2020-07-05 16:22:14.000000,1334.0,222019.0,230103.0,https://anaconda.org/conda-forge/tensorboardx,2020-07-06 20:33:55.729000,306989.0,,,,,2.0,301.0,,,,,,,,,,,,,,,,,,,,,
156,Pyro,pyro-ppl/pyro,,probabilistics,https://github.com/pyro-ppl/pyro,https://github.com/pyro-ppl/pyro,Apache-2.0,2017-06-16 05:03:47.000000,2021-03-10 21:21:59.000000,2021-03-10 21:21:59.000000,826,137.0,688.0,6792,2188.0,Deep universal probabilistic programming with Python and PyTorch.,104.0,28,True,2021-03-04 23:01:34.000000,1.6.0,26.0,pyro-ppl,,,,['pytorch'],439.0,403.0,https://pypi.org/project/pyro-ppl,2021-03-04 23:05:10.000000,36.0,9785.0,9785.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
157,Modin,modin-project/modin,,data-containers,https://github.com/modin-project/modin,https://github.com/modin-project/modin,Apache-2.0,2018-06-21 21:35:05.000000,2021-03-11 13:02:16.000000,2021-03-10 16:58:20.000000,400,460.0,1156.0,5794,1312.0,Modin: Speed up your Pandas workflows by changing a single line of code.,72.0,28,True,2021-03-04 23:06:02.000000,0.9.0,37.0,modin,,,,['pandas'],330.0,312.0,https://pypi.org/project/modin,2021-03-04 23:04:25.000000,18.0,43339.0,49443.0,,,,,,,,2.0,195345.0,,,,,,,,,,,,,,,,,,,,,
