,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
249,tensorly,tensorly/tensorly,others,,https://github.com/tensorly/tensorly,https://github.com/tensorly/tensorly,BSD-2-Clause,2016-10-21 23:14:52.000,2022-12-29 14:49:53.000000,2022-12-29 14:49:33,1697,63.0,253,47.0,233.0,47.0,171.0,1334,TensorLy: Tensor Learning in Python.,59.0,31,True,2021-11-08 13:38:03.000,0.7.0,18.0,tensorly,conda-forge/tensorly,,,,350.0,320.0,https://pypi.org/project/tensorly,2021-11-08 13:38:03.000,30.0,14179.0,20617.0,https://anaconda.org/conda-forge/tensorly,2021-12-09 16:07:42.501,354106.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
250,Model Analysis,tensorflow/model-analysis,interpretability,,https://github.com/tensorflow/model-analysis,https://github.com/tensorflow/model-analysis,Apache-2.0,2018-03-23 19:08:49.000,2022-12-22 00:49:50.000000,2022-12-22 00:49:49,1275,60.0,261,74.0,100.0,30.0,50.0,1183,Model analysis tools for TensorFlow.,52.0,31,True,2022-12-09 19:15:41.000,0.43.0,54.0,tensorflow-model-analysis,,,,"['tensorflow', 'jupyter']",21.0,,https://pypi.org/project/tensorflow-model-analysis,2022-05-16 03:38:20.000,21.0,818515.0,818515.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
251,pyopencl,inducer/pyopencl,others,,https://github.com/inducer/pyopencl,https://github.com/inducer/pyopencl,MIT,2011-04-06 02:51:33.000,2022-12-28 07:26:42.000000,2022-12-28 05:50:47,3226,74.0,231,48.0,323.0,68.0,256.0,946,"OpenCL integration for Python, plus shiny features.",93.0,31,True,2022-11-21 19:46:36.000,2022.3,88.0,pyopencl,conda-forge/pyopencl,,,,1068.0,877.0,https://pypi.org/project/pyopencl,2022-06-22 06:09:25.000,191.0,30151.0,40595.0,https://anaconda.org/conda-forge/pyopencl,2022-11-22 02:42:50.481,772905.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
252,patsy,pydata/patsy,probabilistics,,https://github.com/pydata/patsy,https://github.com/pydata/patsy,BSD-2-Clause,2012-07-10 12:30:06.000,2022-10-09 22:58:02.769000,2022-10-09 20:27:52,544,3.0,101,29.0,53.0,68.0,71.0,866,Describing statistical models in Python using symbolic formulas.,17.0,31,True,2022-10-09 20:34:35.000,0.5.3,10.0,patsy,conda-forge/patsy,,,,64932.0,62266.0,https://pypi.org/project/patsy,2021-09-26 05:26:37.000,2666.0,7122799.0,7210439.0,https://anaconda.org/conda-forge/patsy,2022-10-09 22:58:02.769,6660714.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
253,huggingface_hub,huggingface/huggingface_hub,model-serialisation,,https://github.com/huggingface/huggingface_hub,https://github.com/huggingface/huggingface_hub,Apache-2.0,2020-12-22 10:20:28.000,2022-12-26 13:58:40.000000,2022-12-23 09:02:53,856,106.0,144,47.0,809.0,89.0,301.0,640,All the open source things related to the Hugging Face Hub.,77.0,31,True,2022-11-28 10:48:37.000,0.11.1,52.0,huggingface_hub,conda-forge/huggingface_hub,,,,87.0,,https://pypi.org/project/huggingface_hub,2022-06-21 15:21:13.000,87.0,6912909.0,6941100.0,https://anaconda.org/conda-forge/huggingface_hub,2022-11-28 16:48:20.548,620219.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
254,Cython BLIS,explosion/cython-blis,others,,https://github.com/explosion/cython-blis,https://github.com/explosion/cython-blis,BSD-3-Clause,2017-10-15 09:56:16.000,2022-11-15 08:47:23.392000,2022-11-04 11:17:17,559,10.0,37,14.0,54.0,6.0,25.0,196,Fast matrix-multiplication as a self-contained Python library no system dependencies!.,12.0,31,False,2022-10-16 09:56:09.000,0.7.9,44.0,blis,conda-forge/cython-blis,,,,23123.0,22892.0,https://pypi.org/project/blis,2022-06-22 15:07:43.000,231.0,3414779.0,3453261.0,https://anaconda.org/conda-forge/cython-blis,2022-11-15 08:47:23.392,1731709.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
255,CNTK,microsoft/CNTK,ml-frameworks,,https://github.com/microsoft/CNTK,https://github.com/microsoft/CNTK,MIT,2015-11-26 09:52:06.000,2022-09-30 05:08:36.000000,2022-09-23 14:06:50,16117,,4379,1275.0,557.0,843.0,2534.0,17281,"Microsoft Cognitive Toolkit (CNTK), an open source deep-learning toolkit.",272.0,30,True,2019-04-26 14:13:32.000,2.7,32.0,cntk,,,,,18.0,,https://pypi.org/project/cntk,2020-12-09 22:21:57.000,18.0,848.0,1017.0,,,,,,,,3.0,,14064.0,,,,,,,,,,,,,,,,,,
256,tsfresh,blue-yonder/tsfresh,time-series-data,,https://github.com/blue-yonder/tsfresh,https://github.com/blue-yonder/tsfresh,MIT,2016-10-26 11:29:17.000,2022-12-26 04:55:14.000000,2022-12-22 09:01:23,520,13.0,1092,159.0,410.0,68.0,448.0,6970,Automatic extraction of relevant features from time series:.,84.0,30,True,2021-12-21 03:37:03.000,0.19.0,27.0,tsfresh,conda-forge/tsfresh,,,['sklearn'],60.0,,https://pypi.org/project/tsfresh,2021-12-21 03:37:03.000,60.0,281797.0,289089.0,https://anaconda.org/conda-forge/tsfresh,2021-12-21 18:56:28.651,444854.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
257,FinRL,AI4Finance-Foundation/FinRL,reinforcement-learning,,https://github.com/AI4Finance-Foundation/FinRL,https://github.com/AI4Finance-Foundation/FinRL,MIT,2020-07-26 13:18:16.000,2022-12-27 05:47:52.000000,2022-12-27 05:47:52,2591,73.0,1500,168.0,278.0,96.0,398.0,6484,FinRL: Financial Reinforcement Learning.,82.0,30,True,2022-07-25 13:29:00.262,0.3.5,7.0,finrl,,,,,19.0,19.0,https://pypi.org/project/finrl,2022-01-08 13:58:14.000,,484.0,484.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
258,Darts,unit8co/darts,time-series-data,,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000,2022-12-29 08:53:53.000000,2022-12-29 08:53:53,912,57.0,566,42.0,661.0,215.0,582.0,5195,A python library for user-friendly forecasting and anomaly detection on time series.,74.0,30,True,2022-12-23 10:03:02.220,0.23.0,33.0,u8darts,conda-forge/u8darts-all,unit8/darts,,,161.0,158.0,https://pypi.org/project/u8darts,2022-06-22 08:12:22.000,3.0,10026.0,11211.0,https://anaconda.org/conda-forge/u8darts-all,2022-12-23 18:49:16.476,20028.0,https://hub.docker.com/r/unit8/darts,2022-12-23 11:22:04.525155,,364.0,2.0,,,,,,,,,,,,,,,,,,,,
259,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2022-12-29 08:07:29.000000,2022-12-29 08:07:27,5419,77.0,560,112.0,1359.0,100.0,494.0,5128,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",76.0,30,True,2022-12-10 15:43:35.501,1.8.1,93.0,perspective-python,conda-forge/perspective,,,['jupyter'],15.0,6.0,https://pypi.org/project/perspective-python,2022-06-06 20:23:28.000,9.0,1893.0,10555.0,https://anaconda.org/conda-forge/perspective,2022-12-19 16:25:48.727,233484.0,,,,,2.0,,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2022-12-29 07:06:47.631,,880.0,,,,,,,,,,,,
260,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,https://github.com/KevinMusgrave/pytorch-metric-learning,https://github.com/KevinMusgrave/pytorch-metric-learning,MIT,2019-10-23 17:20:35.000,2022-11-06 06:34:52.000000,2022-11-01 23:18:29,1002,4.0,587,68.0,98.0,57.0,349.0,4956,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",29.0,30,True,2022-11-01 23:07:04.000,1.6.3,194.0,pytorch-metric-learning,metric-learning/pytorch-metric-learning,,,['pytorch'],447.0,435.0,https://pypi.org/project/pytorch-metric-learning,2022-06-29 21:11:13.000,12.0,177194.0,177457.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2022-11-01 23:17:24.322,9213.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
261,triton,openai/triton,model-serialisation,,https://github.com/openai/triton,https://github.com/openai/triton,MIT,2014-08-30 17:07:16.000,2022-12-29 13:14:11.000000,2022-12-28 04:24:01,586,33.0,385,106.0,632.0,155.0,203.0,4575,Development repository for the Triton language and compiler.,66.0,30,True,2021-10-15 01:19:15.000,1.1.1,182.0,triton,,,,,214.0,211.0,https://pypi.org/project/triton,2022-07-04 00:16:30.000,3.0,246893.0,246893.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
262,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2022-12-29 04:49:38.000000,2022-12-29 02:25:42,1187,78.0,389,63.0,355.0,53.0,150.0,4324,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",25.0,30,False,2022-11-28 17:41:01.653,2.2.0,19.0,cleanlab,conda-forge/cleanlab,,,,81.0,78.0,https://pypi.org/project/cleanlab,2022-04-20 21:15:28.000,3.0,16593.0,16893.0,https://anaconda.org/conda-forge/cleanlab,2022-11-28 21:19:04.246,9618.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
263,D-Tale,man-group/dtale,data-viz,,https://github.com/man-group/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2022-12-28 22:17:29.050000,2022-12-28 21:25:39,638,13.0,320,70.0,229.0,50.0,441.0,3784,Visualizer for pandas data structures.,29.0,30,True,2022-12-28 21:48:01.024,2.9.1,153.0,dtale,conda-forge/dtale,,,"['pandas', 'jupyter']",594.0,582.0,https://pypi.org/project/dtale,2022-06-17 17:45:42.000,12.0,215190.0,220536.0,https://anaconda.org/conda-forge/dtale,2022-12-28 22:17:29.050,181766.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
264,nlpaug,makcedward/nlpaug,nlp,,https://github.com/makcedward/nlpaug,https://github.com/makcedward/nlpaug,MIT,2019-03-21 03:00:17.000,2022-10-19 17:25:53.000000,2022-07-07 05:16:43,738,,412,39.0,121.0,44.0,153.0,3707,Data augmentation for NLP.,33.0,30,True,2022-07-07 05:24:14.000,1.1.11,37.0,nlpaug,conda-forge/nlpaug,,,,518.0,499.0,https://pypi.org/project/nlpaug,2022-07-07 05:23:07.000,19.0,191244.0,191596.0,https://anaconda.org/conda-forge/nlpaug,2022-07-07 14:36:25.115,6348.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
265,ta,bukosabino/ta,financial-data,,https://github.com/bukosabino/ta,https://github.com/bukosabino/ta,MIT,2018-01-02 18:08:48.000,2022-12-04 10:27:36.000000,2022-08-23 15:59:41,615,,740,146.0,109.0,118.0,98.0,3406,Technical Analysis Library using Pandas and Numpy.,29.0,30,True,2022-08-23 16:03:04.047,0.10.2,54.0,ta,conda-forge/ta,,,,1651.0,1617.0,https://pypi.org/project/ta,2022-04-16 10:24:20.000,34.0,182214.0,182658.0,https://anaconda.org/conda-forge/ta,2022-08-23 20:22:42.529,9772.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
266,bqplot,bqplot/bqplot,data-viz,,https://github.com/bqplot/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2022-12-14 16:15:14.000000,2022-09-29 15:04:10,3545,,468,106.0,969.0,240.0,361.0,3387,Plotting library for IPython/Jupyter notebooks.,59.0,30,True,2022-09-02 15:04:31.743,0.12.36,102.0,bqplot,conda-forge/bqplot,,,['jupyter'],143.0,35.0,https://pypi.org/project/bqplot,2022-02-11 15:27:16.000,97.0,130764.0,148426.0,https://anaconda.org/conda-forge/bqplot,2022-09-02 17:23:26.370,1088894.0,,,,,2.0,,,,bqplot,https://www.npmjs.com/package/bqplot,2022-09-02 10:57:18.327,11.0,3879.0,,,,,,,,,,,,
267,dyNET,clab/dynet,ml-frameworks,,https://github.com/clab/dynet,https://github.com/clab/dynet,Apache-2.0,2015-02-08 23:09:21.000,2022-11-22 09:59:24.000000,2022-08-14 17:11:42,3272,,703,185.0,733.0,264.0,665.0,3335,DyNet: The Dynamic Neural Network Toolkit.,160.0,30,True,2020-10-21 14:31:01.000,2.1.2,24.0,dyNET,,,,,259.0,231.0,https://pypi.org/project/dyNET,2020-10-21 14:31:01.000,28.0,3143.0,3255.0,,,,,,,,3.0,,8338.0,,,,,,,,,,,,,,,,,,
268,GluonTS,awslabs/gluon-ts,time-series-data,,https://github.com/awslabs/gluonts,https://github.com/awslabs/gluonts,Apache-2.0,2019-05-15 17:17:29.000,2022-12-26 12:16:54.000000,2022-12-26 12:16:53,1131,71.0,652,69.0,1380.0,246.0,543.0,3245,Probabilistic time series modeling in Python.,99.0,30,True,2022-12-20 09:11:01.014,0.11.6,68.0,gluonts,anaconda/gluonts,,,['mxnet'],7.0,,https://pypi.org/project/gluonts,2022-06-30 19:47:56.000,7.0,191691.0,191706.0,https://anaconda.org/anaconda/gluonts,2021-10-14 12:53:07.201,216.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
269,gpustat,wookayin/gpustat,gpu-utilities,,https://github.com/wookayin/gpustat,https://github.com/wookayin/gpustat,MIT,2016-04-24 10:46:43.000,2022-12-15 23:33:24.000000,2022-12-15 23:33:21,217,25.0,251,42.0,47.0,23.0,81.0,3185,A simple command-line utility for querying and monitoring GPU status.,17.0,30,True,2022-09-04 23:51:40.000,1.0,13.0,gpustat,conda-forge/gpustat,,,,2594.0,2479.0,https://pypi.org/project/gpustat,2022-07-05 04:37:11.000,115.0,716584.0,720001.0,https://anaconda.org/conda-forge/gpustat,2022-10-11 21:06:30.582,153799.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
270,pandas-ta,twopirllc/pandas-ta,probabilistics,,https://github.com/twopirllc/pandas-ta,https://github.com/twopirllc/pandas-ta,MIT,2019-02-19 16:41:09.000,2022-11-29 15:22:28.000000,2022-09-24 16:20:26,585,,685,88.0,164.0,97.0,369.0,3185,Technical Analysis Indicators - Pandas TA is an easy to use Python 3 Pandas Extension with 130+ Indicators.,45.0,30,True,2021-07-28 20:21:21.000,0.3.14,19.0,pandas-ta,conda-forge/pandas-ta,,,['pandas'],1022.0,1003.0,https://pypi.org/project/pandas-ta,2021-07-28 20:51:17.000,19.0,75209.0,75520.0,https://anaconda.org/conda-forge/pandas-ta,2021-10-05 09:16:48.657,4361.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
271,NMSLIB,nmslib/nmslib,nn-search,,https://github.com/nmslib/nmslib,https://github.com/nmslib/nmslib,Apache-2.0,2013-07-10 11:06:06.000,2022-10-30 11:40:31.702000,2022-05-31 03:18:45,1556,,406,93.0,120.0,63.0,348.0,2921,Non-Metric Space Library (NMSLIB): An efficient similarity search library and a toolkit for evaluation of k-NN methods..,48.0,30,True,2021-02-03 16:40:09.000,2.1.1,32.0,nmslib,conda-forge/nmslib,,,,777.0,725.0,https://pypi.org/project/nmslib,2021-02-03 00:02:08.000,52.0,174267.0,176630.0,https://anaconda.org/conda-forge/nmslib,2022-10-30 11:40:31.702,75640.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
272,Neural Network Libraries,sony/nnabla,ml-frameworks,,https://github.com/sony/nnabla,https://github.com/sony/nnabla,Apache-2.0,2017-06-26 01:07:10.000,2022-12-26 05:36:55.000000,2022-12-26 05:36:52,3263,95.0,324,160.0,1077.0,33.0,55.0,2586,Neural Network Libraries.,69.0,30,True,2022-12-08 02:12:00.756,1.32.0,69.0,nnabla,,,,,51.0,,https://pypi.org/project/nnabla,2022-06-19 12:00:18.000,51.0,3222.0,3230.0,,,,,,,,3.0,,536.0,,,,,,,,,,,,,,,,,,
273,filterpy,rlabbe/filterpy,probabilistics,,https://github.com/rlabbe/filterpy,https://github.com/rlabbe/filterpy,MIT,2014-07-15 02:15:19.000,2022-09-22 16:35:34.000000,2022-08-22 18:21:12,586,,541,75.0,72.0,55.0,158.0,2534,"Python Kalman filtering and optimal estimation library. Implements Kalman filter, particle filter, Extended Kalman..",43.0,30,True,2021-12-15 15:49:27.374,0.0.13,49.0,filterpy,conda-forge/filterpy,,,,2088.0,1956.0,https://pypi.org/project/filterpy,2018-10-10 22:38:24.000,132.0,1179132.0,1181975.0,https://anaconda.org/conda-forge/filterpy,2020-05-05 21:13:59.073,187650.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
274,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2022-12-22 21:09:33.000000,2022-12-22 16:58:06,1591,6.0,313,59.0,147.0,106.0,186.0,2331,A machine learning toolkit dedicated to time-series data.,40.0,30,True,2021-08-16 07:09:52.000,0.5.2,94.0,tslearn,conda-forge/tslearn,,,['sklearn'],673.0,654.0,https://pypi.org/project/tslearn,2021-08-16 07:29:50.000,19.0,134379.0,142515.0,https://anaconda.org/conda-forge/tslearn,2022-11-27 09:58:27.950,463792.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
275,pgmpy,pgmpy/pgmpy,probabilistics,,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000,2022-12-09 15:30:23.000000,2022-12-09 15:30:23,2847,6.0,654,78.0,791.0,225.0,588.0,2243,"Python Library for learning (Structure and Parameter), inference (Probabilistic and Causal), and simulations in..",110.0,30,True,2022-09-30 09:11:37.000,0.1.20,19.0,pgmpy,,,,,479.0,468.0,https://pypi.org/project/pgmpy,2022-06-30 09:26:19.000,11.0,49104.0,49110.0,,,,,,,,2.0,,180.0,,,,,,,,,,,,,,,,,,
276,shapash,MAIF/shapash,interpretability,,https://github.com/MAIF/shapash,https://github.com/MAIF/shapash,Apache-2.0,2020-04-29 07:34:23.000,2022-12-02 08:13:00.000000,2022-12-02 08:13:00,1311,78.0,255,37.0,254.0,20.0,120.0,2066,Shapash makes Machine Learning models transparent and understandable by everyone.,35.0,30,True,2022-10-25 12:04:02.606,2.2.0,25.0,shapash,,,,['jupyter'],94.0,93.0,https://pypi.org/project/shapash,2022-05-09 08:46:05.000,1.0,12671.0,12671.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
277,IB-insync,erdewit/ib_insync,financial-data,,https://github.com/erdewit/ib_insync,https://github.com/erdewit/ib_insync,BSD-2-Clause,2017-07-12 12:09:24.000,2022-12-19 08:32:27.000000,2022-12-19 08:32:24,701,44.0,515,170.0,66.0,5.0,445.0,1999,Python sync/async framework for Interactive Brokers API.,33.0,30,True,2022-12-16 09:33:01.063,0.9.81,106.0,ib_insync,conda-forge/ib-insync,,,,22.0,,https://pypi.org/project/ib_insync,2021-11-28 19:34:09.000,22.0,11031.0,11644.0,https://anaconda.org/conda-forge/ib-insync,2022-11-27 01:45:17.697,25148.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
278,emcee,dfm/emcee,probabilistics,,https://github.com/dfm/emcee,https://github.com/dfm/emcee,MIT,2011-11-07 16:17:08.000,2022-12-27 01:03:33.000000,2022-10-12 15:39:56,899,1.0,423,88.0,177.0,44.0,228.0,1282,The Python ensemble sampling toolkit for affine-invariant MCMC.,65.0,30,True,2022-09-27 23:55:58.897,3.1.3,21.0,emcee,conda-forge/emcee,,,,1935.0,1626.0,https://pypi.org/project/emcee,2022-05-10 15:29:37.000,309.0,98956.0,102250.0,https://anaconda.org/conda-forge/emcee,2022-09-28 01:53:26.212,260253.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
279,pingouin,raphaelvallat/pingouin,probabilistics,,https://github.com/raphaelvallat/pingouin,https://github.com/raphaelvallat/pingouin,GPL-3.0,2018-04-01 01:10:22.000,2022-12-18 19:01:56.000000,2022-12-18 19:01:55,1210,10.0,116,29.0,77.0,36.0,207.0,1226,Statistical package in Python based on Pandas.,38.0,30,False,2022-06-24 18:07:38.000,0.5.2,37.0,pingouin,conda-forge/pingouin,,,,868.0,834.0,https://pypi.org/project/pingouin,2022-06-24 17:59:52.000,34.0,72283.0,73959.0,https://anaconda.org/conda-forge/pingouin,2022-06-24 21:24:35.163,80466.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
280,pyjanitor,pyjanitor-devs/pyjanitor,others,,https://github.com/pyjanitor-devs/pyjanitor,https://github.com/pyjanitor-devs/pyjanitor,MIT,2018-03-04 22:43:33.000,2022-12-29 05:06:51.000000,2022-12-28 19:11:47,1453,26.0,159,21.0,704.0,108.0,411.0,1076,Clean APIs for data cleaning. Python implementation of R package Janitor.,106.0,30,True,2022-11-12 20:44:03.432,0.24.0,56.0,pyjanitor,conda-forge/pyjanitor,,,,277.0,265.0,https://pypi.org/project/pyjanitor,2022-05-03 04:09:18.000,12.0,34806.0,37446.0,https://anaconda.org/conda-forge/pyjanitor,2022-10-17 18:30:36.327,150509.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
281,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2022-12-29 00:28:07.000000,2022-12-27 02:36:10,11067,363.0,252,31.0,1496.0,407.0,520.0,882,Python package for earth-observing satellite data processing.,132.0,30,False,2022-11-11 12:13:00.575,0.38.0,80.0,satpy,conda-forge/satpy,,,,89.0,78.0,https://pypi.org/project/satpy,2022-04-14 07:42:54.000,11.0,1876.0,4217.0,https://anaconda.org/conda-forge/satpy,2022-11-12 00:26:36.097,124099.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
282,hvPlot,holoviz/hvplot,data-viz,,https://github.com/holoviz/hvplot,https://github.com/holoviz/hvplot,BSD-3-Clause,2018-03-19 14:22:41.000,2022-12-29 10:14:49.000000,2022-12-13 15:21:14,545,28.0,78,24.0,382.0,242.0,351.0,691,"A high-level plotting API for pandas, dask, xarray, and networkx built on HoloViews.",39.0,30,True,2022-11-24 15:14:08.000,0.8.2,50.0,hvplot,conda-forge/hvplot,,,,2228.0,2163.0,https://pypi.org/project/hvplot,2022-06-23 11:38:20.000,65.0,114898.0,120383.0,https://anaconda.org/conda-forge/hvplot,2022-11-25 16:06:59.666,285258.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
283,DIPY,dipy/dipy,medical-data,,https://github.com/dipy/dipy,https://github.com/dipy/dipy,BSD-3-Clause,2010-02-06 11:43:08.000,2022-12-28 22:38:01.000000,2022-12-21 19:34:55,12361,42.0,360,52.0,1794.0,151.0,681.0,561,"DIPY is the paragon 3D/4D+ imaging library in Python. Contains generic methods for spatial normalization, signal..",135.0,30,True,2021-05-06 04:40:48.000,1.4.1,24.0,dipy,conda-forge/dipy,,,,742.0,662.0,https://pypi.org/project/dipy,2022-03-11 20:19:02.000,80.0,11007.0,15438.0,https://anaconda.org/conda-forge/dipy,2022-12-21 20:16:06.839,350123.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
284,baselines,openai/baselines,reinforcement-learning,,https://github.com/openai/baselines,https://github.com/openai/baselines,MIT,2017-05-24 01:58:13.000,2022-06-16 12:24:07.000000,2020-01-31 13:06:18,347,,4439,600.0,368.0,488.0,433.0,13415,OpenAI Baselines: high-quality implementations of reinforcement learning algorithms.,115.0,29,False,2018-02-26 17:07:07.000,0.1.5,6.0,baselines,,,,,476.0,437.0,https://pypi.org/project/baselines,2018-02-26 17:07:07.000,39.0,1373.0,1373.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
285,vit-pytorch,lucidrains/vit-pytorch,image,,https://github.com/lucidrains/vit-pytorch,https://github.com/lucidrains/vit-pytorch,MIT,2020-10-03 22:47:24.000,2022-12-05 18:47:40.000000,2022-12-05 18:47:36,262,12.0,2072,133.0,34.0,100.0,112.0,12506,"Implementation of Vision Transformer, a simple way to achieve SOTA in vision classification with only a single..",17.0,29,True,2022-12-05 18:47:50.327,0.40.2,155.0,vit-pytorch,,,,['pytorch'],179.0,176.0,https://pypi.org/project/vit-pytorch,2022-06-30 15:11:57.000,3.0,20181.0,20181.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
286,backtrader,mementum/backtrader,financial-data,,https://github.com/mementum/backtrader,https://github.com/mementum/backtrader,GPL-3.0,2015-01-10 07:14:52.000,2022-12-11 09:15:41.000000,2021-07-17 22:17:12,2385,,3057,571.0,207.0,43.0,,9776,Python Backtesting library for trading strategies.,52.0,29,False,,,155.0,backtrader,,,,,1302.0,1251.0,https://pypi.org/project/backtrader,2020-07-03 13:02:14.000,51.0,12782.0,12782.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
287,OCRmyPDF,ocrmypdf/OCRmyPDF,ocr,,https://github.com/ocrmypdf/OCRmyPDF,https://github.com/ocrmypdf/OCRmyPDF,MPL-2.0,2013-12-20 08:26:28.000,2022-12-22 10:54:53.000000,2022-12-22 10:54:53,3358,14.0,634,127.0,131.0,97.0,822.0,7914,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched.",76.0,29,True,2022-10-04 08:54:12.510,14.0.1,206.0,ocrmypdf,conda-forge/ocrmypdf,,,,13.0,,https://pypi.org/project/ocrmypdf,2022-07-04 02:37:37.000,13.0,20689.0,22287.0,https://anaconda.org/conda-forge/ocrmypdf,2022-10-04 14:36:53.069,35160.0,,,,,2.0,,,,,,,,,ocrmypdf,ocrmypdf,,,,,,,,,,
