,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,gitlab_id,gitlab_url
233,Cufflinks,santosjorge/cufflinks,,data-viz,https://github.com/santosjorge/cufflinks,https://github.com/santosjorge/cufflinks,MIT,2014-11-19 20:59:33.000000,2021-02-25 05:05:09.000000,2021-02-25 05:05:09.000000,535,81.0,121.0,2187,452.0,Productivity Tools for Plotly + Pandas.,38.0,27,True,2020-03-01 17:42:01.000000,0.17.3,27.0,cufflinks,,,,['pandas'],3732.0,3498.0,https://pypi.org/project/cufflinks,2020-03-01 17:42:01.000000,234.0,121475.0,121475.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
234,ta,bukosabino/ta,,financial-data,https://github.com/bukosabino/ta,https://github.com/bukosabino/ta,MIT,2018-01-02 18:08:48.000000,2021-04-11 20:31:36.000000,2020-11-29 21:08:14.000000,545,90.0,87.0,2183,582.0,Technical Analysis Library using Pandas and Numpy.,23.0,27,True,2020-11-29 10:49:09.000000,0.7.0,49.0,ta,,,,,592.0,580.0,https://pypi.org/project/ta,2020-11-29 10:49:09.000000,12.0,60058.0,60058.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
235,spark-nlp,JohnSnowLabs/spark-nlp,,nlp,https://github.com/JohnSnowLabs/spark-nlp,https://github.com/JohnSnowLabs/spark-nlp,Apache-2.0,2017-09-24 19:36:44.000000,2021-06-03 13:46:11.000000,2021-06-03 13:43:50.000000,440,74.0,412.0,2158,8126.0,State of the Art Natural Language Processing.,86.0,27,True,2021-05-06 15:26:13.000000,3.0.3,84.0,spark-nlp,,,,['spark'],0.0,,https://pypi.org/project/spark-nlp,2021-05-06 14:29:27.000000,0.0,685024.0,685024.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
236,Foolbox,bethgelab/foolbox,,adversarial,https://github.com/bethgelab/foolbox,https://github.com/bethgelab/foolbox,MIT,2017-06-14 13:05:48.000000,2021-05-21 14:35:38.000000,2021-05-03 13:39:38.000000,349,59.0,266.0,1907,1649.0,"A Python toolbox to create adversarial examples that fool neural networks in PyTorch, TensorFlow, and JAX.",31.0,27,True,2021-02-23 07:09:34.000000,3.3.1,68.0,foolbox,,,,,217.0,199.0,https://pypi.org/project/foolbox,2021-02-23 07:07:53.000000,18.0,1749.0,1749.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
237,TorchServe,pytorch/serve,,model-serialisation,https://github.com/pytorch/serve,https://github.com/pytorch/serve,Apache-2.0,2019-10-03 03:17:43.000000,2021-06-03 00:03:54.000000,2021-06-02 22:49:54.000000,301,117.0,489.0,1859,1706.0,Model Serving on PyTorch.,74.0,27,True,2021-05-22 00:09:49.000000,0.4.0,8.0,torchserve,pytorch/torchserve,pytorch/torchserve,,['pytorch'],51.0,51.0,https://pypi.org/project/torchserve,2021-05-20 22:22:18.000000,0.0,7509.0,11234.0,https://anaconda.org/pytorch/torchserve,2021-05-21 22:06:07.527000,8940.0,https://hub.docker.com/r/pytorch/torchserve,2021-05-20 22:32:59.391640,3.0,61327.0,1.0,301.0,,,,,,,,,,,,,,,,,,,,,
238,langid,saffsd/langid.py,,nlp,https://github.com/saffsd/langid.py,https://github.com/saffsd/langid.py,BSD-3-Clause,2011-04-29 00:16:56.000000,2020-01-01 10:49:30.000000,2017-07-15 02:49:17.000000,267,25.0,45.0,1795,242.0,Stand-alone language identification system.,9.0,27,False,2016-04-05 22:34:15.000000,1.1.6,8.0,langid,,,,,960.0,710.0,https://pypi.org/project/langid,2016-04-05 22:34:15.000000,250.0,570833.0,570833.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
239,MNE,mne-tools/mne-python,,medical-data,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000000,2021-06-03 14:44:25.000000,2021-06-03 14:14:58.000000,913,332.0,3334.0,1603,,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,259.0,27,True,2021-04-27 19:00:31.000000,0.23.0,52.0,mne,conda-forge/mne,,,,1168.0,970.0,https://pypi.org/project/mne,2021-04-27 19:00:31.000000,198.0,27901.0,30529.0,https://anaconda.org/conda-forge/mne,2021-04-27 21:31:05.562000,136700.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
240,Ax,facebook/Ax,,hyperopt,https://github.com/facebook/Ax,https://github.com/facebook/Ax,MIT,2019-02-09 15:23:44.000000,2021-06-03 06:32:33.000000,2021-06-02 18:42:03.000000,155,42.0,232.0,1509,1150.0,Adaptive Experimentation Platform.,96.0,27,True,2021-02-24 16:59:13.000000,0.1.20,21.0,ax-platform,,,,['pytorch'],172.0,168.0,https://pypi.org/project/ax-platform,2021-02-24 16:59:13.000000,4.0,43902.0,43902.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
241,GPflow,GPflow/GPflow,,probabilistics,https://github.com/GPflow/GPflow,https://github.com/GPflow/GPflow,Apache-2.0,2016-01-14 11:29:24.000000,2021-05-27 21:04:44.000000,2021-05-17 12:39:53.000000,404,103.0,609.0,1449,2229.0,Gaussian processes in TensorFlow.,71.0,27,True,2021-04-29 14:49:29.000000,2.2.1,31.0,gpflow,conda-forge/gpflow,,,['tensorflow'],295.0,261.0,https://pypi.org/project/gpflow,2021-04-29 14:49:29.000000,34.0,4743.0,4986.0,https://anaconda.org/conda-forge/gpflow,2018-11-06 08:51:39.744000,9006.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
242,Model Analysis,tensorflow/model-analysis,,interpretability,https://github.com/tensorflow/model-analysis,https://github.com/tensorflow/model-analysis,Apache-2.0,2018-03-23 19:08:49.000000,2021-06-02 00:34:01.000000,2021-06-02 00:33:56.000000,219,29.0,37.0,1061,962.0,Model analysis tools for TensorFlow.,35.0,27,True,2021-05-24 17:55:57.000000,0.31.0,39.0,tensorflow-model-analysis,,,,"['tensorflow', 'jupyter']",20.0,,https://pypi.org/project/tensorflow-model-analysis,2021-05-24 18:12:04.000000,20.0,5615157.0,5615157.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
243,agate,wireservice/agate,,others,https://github.com/wireservice/agate,https://github.com/wireservice/agate,MIT,2014-04-25 13:59:09.000000,2021-05-31 03:58:22.153000,2021-03-10 22:04:12.000000,132,54.0,588.0,1044,1356.0,A Python data analysis library that is optimized for humans instead of machines.,47.0,27,True,2018-03-11 14:37:30.000000,1.6.1,24.0,agate,conda-forge/agate,,,,809.0,567.0,https://pypi.org/project/agate,2018-03-11 14:37:30.000000,242.0,612446.0,613685.0,https://anaconda.org/conda-forge/agate,2021-05-31 03:58:22.153000,64432.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
244,pmdarima,alkaline-ml/pmdarima,,time-series-data,https://github.com/alkaline-ml/pmdarima,https://github.com/alkaline-ml/pmdarima,MIT,2017-03-30 14:58:30.000000,2021-05-28 13:13:26.000000,2021-05-07 13:18:59.000000,170,20.0,221.0,896,1030.0,"A statistical library designed to fill the void in Python's time series analysis capabilities, including the..",18.0,27,True,2021-04-19 22:17:02.000000,1.8.2,33.0,pmdarima,,,,,1040.0,1028.0,https://pypi.org/project/pmdarima,2021-04-19 22:17:02.000000,12.0,400788.0,400788.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
245,petl,petl-developers/petl,,data-pipelines,https://github.com/petl-developers/petl,https://github.com/petl-developers/petl,MIT,2011-08-19 09:51:03.000000,2021-05-03 15:08:40.000000,2021-04-17 17:45:24.000000,153,68.0,347.0,894,1144.0,Python Extract Transform and Load Tables of Data.,46.0,27,True,2021-03-27 03:06:14.000000,1.7.4,79.0,petl,conda-forge/petl,,http://petl.readthedocs.org,,527.0,413.0,https://pypi.org/project/petl,2021-03-27 03:06:14.000000,114.0,32693.0,33132.0,https://anaconda.org/conda-forge/petl,2021-04-05 21:49:41.242000,25055.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
246,PyVista,pyvista/pyvista,,data-viz,https://github.com/pyvista/pyvista,https://github.com/pyvista/pyvista,MIT,2017-05-31 18:01:42.000000,2021-06-03 11:33:28.000000,2021-06-03 11:33:27.000000,159,143.0,331.0,816,2215.0,3D plotting and mesh analysis through a streamlined interface for the Visualization Toolkit (VTK).,57.0,27,True,2021-05-11 16:34:32.000000,0.30.1,43.0,pyvista,conda-forge/pyvista,,,['jupyter'],363.0,337.0,https://pypi.org/project/pyvista,2021-05-11 16:34:32.000000,26.0,34655.0,38118.0,https://anaconda.org/conda-forge/pyvista,2021-05-11 19:09:43.929000,86552.0,,,,,2.0,77.0,,,,,,,,,,,,,,,,,,,,,
247,TensorFlow Text,tensorflow/text,,nlp,https://github.com/tensorflow/text,https://github.com/tensorflow/text,Apache-2.0,2019-05-29 22:10:03.000000,2021-06-02 19:41:46.000000,2021-06-01 21:52:42.000000,92,52.0,99.0,742,432.0,Making text a first-class citizen in TensorFlow.,42.0,27,True,2021-05-24 19:16:25.000000,2.5.0,34.0,tensorflow-text,,,,['tensorflow'],710.0,706.0,https://pypi.org/project/tensorflow-text,2021-05-21 21:08:47.000000,4.0,585657.0,585657.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
248,zarr,zarr-developers/zarr-python,,data-containers,https://github.com/zarr-developers/zarr-python,https://github.com/zarr-developers/zarr-python,MIT,2015-12-15 14:49:40.000000,2021-06-01 19:38:40.000000,2021-06-01 19:14:20.000000,120,199.0,242.0,713,1417.0,"An implementation of chunked, compressed, N-dimensional arrays for Python.",43.0,27,True,2021-05-20 14:34:13.000000,2.8.3,37.0,zarr,conda-forge/zarr,,,,771.0,699.0,https://pypi.org/project/zarr,2021-05-20 14:34:13.000000,72.0,52853.0,65265.0,https://anaconda.org/conda-forge/zarr,2021-05-21 03:10:15.230000,757171.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
249,geojson,jazzband/geojson,,geospatial-data,https://github.com/jazzband/geojson,https://github.com/jazzband/geojson,BSD-3-Clause,2011-07-01 20:39:48.000000,2021-03-21 16:52:10.000000,2021-03-21 16:52:09.000000,85,23.0,52.0,627,448.0,Python bindings and utilities for GeoJSON.,44.0,27,True,2019-08-09 20:32:15.000000,2.5.0,28.0,geojson,conda-forge/geojson,,,,8588.0,6754.0,https://pypi.org/project/geojson,2019-08-09 20:32:15.000000,1834.0,620766.0,627218.0,https://anaconda.org/conda-forge/geojson,2019-08-11 12:10:34.426000,406503.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
250,data-validation,tensorflow/data-validation,,data-viz,https://github.com/tensorflow/data-validation,https://github.com/tensorflow/data-validation,Apache-2.0,2018-07-02 15:47:02.000000,2021-06-02 16:52:56.000000,2021-06-02 16:52:52.000000,99,37.0,87.0,552,628.0,Library for exploring and validating machine learning data.,20.0,27,True,2021-05-24 18:48:39.000000,1.0.0,29.0,tensorflow-data-validation,,,,"['tensorflow', 'jupyter']",301.0,283.0,https://pypi.org/project/tensorflow-data-validation,2021-05-24 18:48:39.000000,18.0,5879804.0,5879810.0,,,,,,,,2.0,226.0,,,,,,,,,,,,,,,,,,,,,
251,CNTK,microsoft/CNTK,,ml-frameworks,https://github.com/microsoft/CNTK,https://github.com/microsoft/CNTK,MIT,2015-11-26 09:52:06.000000,2020-12-09 22:21:57.000000,2020-03-31 15:55:14.000000,4409,836.0,2523.0,17017,16116.0,"Microsoft Cognitive Toolkit (CNTK), an open source deep-learning toolkit.",266.0,26,False,2019-04-26 14:13:32.000000,2.7,32.0,cntk,,,,,34.0,,https://pypi.org/project/cntk,2020-12-09 22:21:57.000000,34.0,1843.0,2055.0,,,,,,,,3.0,13843.0,,,,,,,,,,,,,,,,,,,,,
252,MMDetection,open-mmlab/mmdetection,,image,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000000,2021-06-03 12:37:37.000000,2021-06-03 05:47:31.000000,5272,301.0,3528.0,15156,1578.0,OpenMMLab Detection Toolbox and Benchmark.,222.0,26,True,2021-06-01 12:11:59.000000,2.13.0,13.0,,,,,['pytorch'],58.0,58.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
253,baselines,openai/baselines,,reinforcement-learning,https://github.com/openai/baselines,https://github.com/openai/baselines,MIT,2017-05-24 01:58:13.000000,2021-02-21 12:16:56.000000,2020-01-31 13:06:18.000000,3915,454.0,428.0,11554,347.0,OpenAI Baselines: high-quality implementations of reinforcement learning algorithms.,114.0,26,False,2018-02-26 17:07:07.000000,0.1.5,6.0,baselines,,,,,391.0,317.0,https://pypi.org/project/baselines,2018-02-26 17:07:07.000000,74.0,1846.0,1846.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
254,Turi Create,apple/turicreate,,ml-frameworks,https://github.com/apple/turicreate,https://github.com/apple/turicreate,BSD-3-Clause,2017-12-01 00:42:04.000000,2021-04-28 21:08:43.000000,2021-03-31 19:36:36.000000,1103,481.0,1264.0,10288,,Turi Create simplifies the development of custom machine learning models.,82.0,26,True,2020-09-30 22:51:40.000000,6.4.1,31.0,turicreate,,,,,280.0,246.0,https://pypi.org/project/turicreate,2020-09-30 22:51:40.000000,34.0,28914.0,29016.0,,,,,,,,3.0,4319.0,,,,,,,,,,,,,,,,,,,,,
255,Ludwig,ludwig-ai/ludwig,,ml-frameworks,https://github.com/ludwig-ai/ludwig,https://github.com/ludwig-ai/ludwig,Apache-2.0,2018-12-27 23:58:12.000000,2021-06-03 13:49:15.000000,2021-06-03 13:14:29.000000,887,116.0,435.0,7698,2133.0,Ludwig is a toolbox that allows to train and evaluate deep learning models without the need to write code.,91.0,26,True,2021-02-01 00:23:30.000000,0.3.3,17.0,ludwig,,,,['tensorflow'],98.0,86.0,https://pypi.org/project/ludwig,2021-02-01 00:16:18.000000,12.0,2493.0,2493.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
256,PySyft,OpenMined/PySyft,,privacy-ml,https://github.com/OpenMined/PySyft,https://github.com/OpenMined/PySyft,Apache-2.0,2017-07-18 20:41:16.000000,2021-06-03 14:49:52.000000,2021-06-03 12:26:28.000000,1651,189.0,2730.0,7227,8149.0,A library for answering questions using data you cannot see.,375.0,26,True,2020-11-12 19:57:58.000000,0.3.0,52.0,syft,,,,['pytorch'],6.0,,https://pypi.org/project/syft,2021-06-01 10:41:39.000000,6.0,2657.0,2657.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
257,Facets Overview,pair-code/facets,,data-viz,https://github.com/PAIR-code/facets,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000000,2021-05-06 12:01:08.000000,2021-05-06 12:01:05.000000,834,76.0,76.0,6590,264.0,Visualizations for machine learning datasets.,28.0,26,True,2019-07-24 15:57:06.000000,1.0.0,4.0,facets-overview,,,,['jupyter'],59.0,53.0,https://pypi.org/project/facets-overview,2019-07-24 15:57:06.000000,6.0,91069.0,91069.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
258,backtrader,mementum/backtrader,,financial-data,https://github.com/mementum/backtrader,https://github.com/mementum/backtrader,GPL-3.0,2015-01-10 07:14:52.000000,2021-05-27 03:20:44.000000,2021-02-11 20:51:09.000000,2065,29.0,,6585,2383.0,Python Backtesting library for trading strategies.,51.0,26,False,,,155.0,backtrader,,,,,668.0,598.0,https://pypi.org/project/backtrader,2020-07-03 13:02:14.000000,70.0,46060.0,46060.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
259,featuretools,alteryx/featuretools,,hyperopt,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000000,2021-06-02 22:16:48.000000,2021-06-02 22:16:44.000000,729,120.0,435.0,5588,,An open source python library for automated feature engineering.,50.0,26,True,2021-05-26 21:11:05.000000,0.24.1,74.0,featuretools,conda-forge/featuretools,,,,830.0,760.0,https://pypi.org/project/featuretools,2021-05-26 21:11:49.000000,70.0,179904.0,181711.0,https://anaconda.org/conda-forge/featuretools,2021-05-26 22:39:09.927000,54215.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
260,scikit-surprise,NicolasHug/Surprise,,recommender-systems,https://github.com/NicolasHug/Surprise,https://github.com/NicolasHug/Surprise,BSD-3-Clause,2016-10-23 14:59:38.000000,2020-10-13 01:22:58.850000,2020-08-05 17:45:59.000000,861,51.0,289.0,4866,622.0,A Python scikit for building and analyzing recommender systems.,38.0,26,True,2020-07-19 14:50:48.000000,1.1.1,9.0,scikit-surprise,conda-forge/scikit-surprise,,,,1153.0,1105.0,https://pypi.org/project/scikit-surprise,2020-07-19 14:50:48.000000,48.0,47800.0,52114.0,https://anaconda.org/conda-forge/scikit-surprise,2020-10-13 01:22:58.850000,176880.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
261,PyTorch3D,facebookresearch/pytorch3d,,image,https://github.com/facebookresearch/pytorch3d,https://github.com/facebookresearch/pytorch3d,MIT,2019-10-25 02:23:45.000000,2021-06-02 18:11:36.000000,2021-06-02 18:11:32.000000,588,85.0,518.0,4852,441.0,PyTorch3D is FAIR's library of reusable components for deep learning with 3D data.,61.0,26,True,2021-02-09 23:13:45.000000,0.4.0,7.0,pytorch3d,pytorch3d/pytorch3d,,,['pytorch'],76.0,76.0,https://pypi.org/project/pytorch3d,2021-02-09 23:13:45.000000,0.0,8676.0,9225.0,https://anaconda.org/pytorch3d/pytorch3d,2021-02-09 22:34:07.773000,10446.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
262,PDFMiner,euske/pdfminer,,data-loading,https://github.com/euske/pdfminer,https://github.com/euske/pdfminer,MIT,2010-12-12 12:50:22.000000,2021-02-16 14:43:27.000000,2020-01-18 07:00:32.000000,1043,226.0,40.0,4597,540.0,Python PDF Parser (Not actively maintained). Check out pdfminer.six.,28.0,26,False,,,24.0,pdfminer,conda-forge/pdfminer,,,,3770.0,2304.0,https://pypi.org/project/pdfminer,2019-11-25 12:02:21.000000,1466.0,151156.0,151442.0,https://anaconda.org/conda-forge/pdfminer,2021-02-15 15:07:18.804000,16603.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
263,Jina,jina-ai/jina,,ml-frameworks,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000000,2021-06-03 13:40:49.833373,2021-06-03 13:19:51.000000,464,57.0,745.0,3632,5455.0,An easier way to build neural search on the cloud.,99.0,26,True,2021-05-29 01:19:02.000000,2.0.0rc4,704.0,jina,,jinaai/jina,,,64.0,64.0,https://pypi.org/project/jina,2021-06-03 13:21:27.000000,,8047.0,40124.0,,,,https://hub.docker.com/r/jinaai/jina,2021-06-03 13:40:49.833373,3.0,513235.0,3.0,,,,,,,,,,,,,,,,,,,,,,
264,AutoGluon,awslabs/autogluon,,hyperopt,https://github.com/awslabs/autogluon,https://github.com/awslabs/autogluon,Apache-2.0,2019-07-29 18:51:24.000000,2021-06-03 09:25:16.000000,2021-06-02 21:44:14.000000,434,114.0,362.0,3342,609.0,"AutoGluon: AutoML for Text, Image, and Tabular Data.",57.0,26,True,2021-04-28 22:25:13.000000,0.2.0,435.0,autogluon,,,,['mxnet'],53.0,53.0,https://pypi.org/project/autogluon,2021-06-03 09:25:16.000000,0.0,22395.0,22395.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
265,Hub,activeloopai/Hub,,data-pipelines,https://github.com/activeloopai/Hub,https://github.com/activeloopai/Hub,MPL-2.0,2019-08-09 06:17:59.000000,2021-06-03 13:39:18.000000,2021-06-01 12:27:34.000000,256,50.0,241.0,3273,2182.0,Fastest unstructured dataset management for TensorFlow/PyTorch. Stream data real-time & version-control it...,77.0,26,True,2021-05-29 14:38:13.000000,1.3.7,90.0,hub,,,,"['tensorflow', 'pytorch']",178.0,126.0,https://pypi.org/project/hub,2021-05-29 14:38:13.000000,52.0,2016.0,2016.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
266,yellowbrick,DistrictDataLabs/yellowbrick,,interpretability,https://github.com/DistrictDataLabs/yellowbrick,https://github.com/DistrictDataLabs/yellowbrick,Apache-2.0,2016-05-18 14:12:17.000000,2021-05-27 03:15:18.000000,2021-05-17 16:54:05.000000,478,95.0,532.0,3246,848.0,Visual analysis and diagnostic tools to facilitate machine learning model selection.,98.0,26,True,2021-02-13 20:31:18.000000,1.3.post1,22.0,yellowbrick,,,,['sklearn'],62.0,,https://pypi.org/project/yellowbrick,2021-02-13 20:42:26.000000,62.0,157980.0,157980.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
267,Stable Baselines,hill-a/stable-baselines,,reinforcement-learning,https://github.com/hill-a/stable-baselines,https://github.com/hill-a/stable-baselines,MIT,2018-07-02 14:28:59.000000,2021-06-02 12:43:18.000000,2021-06-02 12:43:17.000000,612,128.0,757.0,3145,837.0,"A fork of OpenAI Baselines, implementations of reinforcement learning algorithms.",111.0,26,True,2021-04-06 12:37:09.000000,2.10.2,31.0,stable-baselines,,,,,50.0,,https://pypi.org/project/stable-baselines,2021-04-06 12:37:09.000000,50.0,11073.0,11073.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
268,pytorch-summary,sksq96/pytorch-summary,,pytorch-utils,https://github.com/sksq96/pytorch-summary,https://github.com/sksq96/pytorch-summary,MIT,2018-04-23 13:58:04.000000,2021-05-10 18:34:53.000000,2021-05-10 18:34:53.000000,365,118.0,37.0,3123,57.0,Model summary in PyTorch similar to `model.summary()` in Keras.,11.0,26,True,2018-09-26 05:07:28.000000,1.5.1,12.0,torchsummary,,,,['pytorch'],2764.0,2646.0,https://pypi.org/project/torchsummary,2018-09-26 05:07:28.000000,118.0,65873.0,65873.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
269,textract,deanmalmgren/textract,,data-loading,https://github.com/deanmalmgren/textract,https://github.com/deanmalmgren/textract,MIT,2014-07-03 20:36:59.000000,2021-05-17 14:04:12.000000,2019-11-14 08:37:39.000000,439,89.0,121.0,3018,556.0,extract text from any document. no muss. no fuss.,30.0,26,False,2019-08-26 15:05:53.000000,1.6.3,15.0,textract,conda-forge/textract,,,,192.0,,https://pypi.org/project/textract,2019-08-26 15:05:53.000000,192.0,43127.0,43327.0,https://anaconda.org/conda-forge/textract,2021-05-16 12:45:14.907000,11417.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
270,vaderSentiment,cjhutto/vaderSentiment,,nlp,https://github.com/cjhutto/vaderSentiment,https://github.com/cjhutto/vaderSentiment,MIT,2014-11-17 16:31:45.000000,2021-05-19 10:09:45.000000,2021-03-15 18:43:06.000000,780,33.0,74.0,3015,127.0,VADER Sentiment Analysis. VADER (Valence Aware Dictionary and sEntiment Reasoner) is a lexicon and rule-based..,10.0,26,True,2020-05-22 15:07:00.000000,3.3.2,15.0,vadersentiment,,,,,2977.0,2691.0,https://pypi.org/project/vadersentiment,2020-05-22 15:07:00.000000,286.0,132574.0,132574.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
271,nevergrad,facebookresearch/nevergrad,,hyperopt,https://github.com/facebookresearch/nevergrad,https://github.com/facebookresearch/nevergrad,MIT,2018-11-21 00:33:17.000000,2021-06-02 18:13:16.992000,2021-06-02 09:31:22.000000,284,84.0,131.0,2966,831.0,A Python toolbox for performing gradient-free optimization.,42.0,26,True,2021-01-28 12:05:40.000000,0.4.3,30.0,nevergrad,conda-forge/nevergrad,,,,189.0,175.0,https://pypi.org/project/nevergrad,2021-04-19 09:16:19.000000,14.0,26193.0,26847.0,https://anaconda.org/conda-forge/nevergrad,2021-06-02 18:13:16.992000,9161.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
272,TensorForce,tensorforce/tensorforce,,reinforcement-learning,https://github.com/tensorforce/tensorforce,https://github.com/tensorforce/tensorforce,Apache-2.0,2017-03-19 16:24:22.000000,2021-05-29 14:30:25.000000,2021-05-29 14:30:15.000000,495,10.0,576.0,2958,2051.0,Tensorforce: a TensorFlow library for applied reinforcement learning.,76.0,26,True,2021-03-22 21:45:44.000000,0.6.3,12.0,tensorforce,,,,['tensorflow'],46.0,,https://pypi.org/project/tensorforce,2019-09-07 13:56:18.000000,46.0,1709.0,1709.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
