,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id,new_addition
157,Ignite,pytorch/ignite,ml-frameworks,,https://github.com/pytorch/ignite,https://github.com/pytorch/ignite,BSD-3-Clause,2017-11-23 17:31:21.000,2022-08-25 13:47:39.000000,2022-08-25 13:36:13,1431.0,47.0,540,59.0,1559.0,136.0,975.0,4029,High-level library to help with training and evaluating neural networks in PyTorch flexibly and transparently.,178.0,33,True,2022-05-04 20:27:48.000,0.4.9,1005.0,pytorch-ignite,pytorch/ignite,['pytorch'],,152997.0,83.0,,https://pypi.org/project/pytorch-ignite,2022-07-07 00:20:43.000,83.0,151018.0,https://anaconda.org/pytorch/ignite,2022-05-04 20:29:56.200,98995.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
158,ClearML,allegroai/clearml,ml-experiments,,https://github.com/allegroai/clearml,https://github.com/allegroai/clearml,Apache-2.0,2019-06-10 08:18:32.000,2022-08-23 20:19:20.000000,2022-08-23 20:19:15,1772.0,99.0,467,78.0,145.0,267.0,333.0,3526,"ClearML - Auto-Magical CI/CD to streamline your ML workflow. Experiment Manager, MLOps and Data-Management.",52.0,33,True,2022-08-10 18:23:01.238,1.6.4,87.0,clearml,,,503.0,95451.0,301.0,293.0,https://pypi.org/project/clearml,2022-07-04 09:06:41.000,8.0,94646.0,,,,2.0,,,,,,,,,,allegroai/trains,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671,,30125.0,,,,,,,,,,,,
159,Dedupe,dedupeio/dedupe,nlp,,https://github.com/dedupeio/dedupe,https://github.com/dedupeio/dedupe,MIT,2012-04-20 14:57:36.000,2022-08-17 18:48:43.000000,2022-08-17 17:20:53,3146.0,88.0,477,121.0,325.0,54.0,705.0,3485,"A python library for accurate and scalable fuzzy matching, record deduplication and entity-resolution.",64.0,33,True,2022-07-06 23:39:37.000,2.0.17,167.0,dedupe,conda-forge/dedupe,,,328328.0,282.0,234.0,https://pypi.org/project/dedupe,2022-07-06 23:39:37.000,48.0,327053.0,https://anaconda.org/conda-forge/dedupe,2022-07-07 14:57:18.986,10203.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
160,MONAI,Project-MONAI/MONAI,medical-data,,https://github.com/Project-MONAI/MONAI,https://github.com/Project-MONAI/MONAI,Apache-2.0,2019-10-11 16:41:38.000,2022-08-25 14:10:31.000000,2022-08-25 12:10:09,2117.0,185.0,645,83.0,2291.0,235.0,1665.0,3286,AI Toolkit for Healthcare Imaging.,114.0,33,True,2022-07-25 18:28:21.000,0.9.1,50.0,monai,conda-forge/monai,['pytorch'],,48464.0,476.0,456.0,https://pypi.org/project/monai,2022-07-05 15:10:17.000,20.0,48026.0,https://anaconda.org/conda-forge/monai,2022-07-25 17:28:03.805,3504.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
161,ART,Trusted-AI/adversarial-robustness-toolbox,adversarial,,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000,2022-08-25 13:30:41.000000,2022-08-25 13:20:32,10467.0,363.0,850,92.0,991.0,89.0,621.0,3171,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",108.0,33,True,2022-07-01 15:43:19.000,1.11.0,43.0,adversarial-robustness-toolbox,conda-forge/adversarial-robustness-toolbox,,,5942.0,254.0,247.0,https://pypi.org/project/adversarial-robustness-toolbox,2022-07-01 09:42:44.000,7.0,5391.0,https://anaconda.org/conda-forge/adversarial-robustness-toolbox,2022-06-04 13:54:18.450,13795.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
162,VisPy,vispy/vispy,data-viz,,https://github.com/vispy/vispy,https://github.com/vispy/vispy,BSD-3-Clause,2013-03-21 18:43:22.000,2022-08-24 14:25:50.000000,2022-08-24 14:25:50,6963.0,25.0,590,123.0,1052.0,291.0,1048.0,2919,High-performance interactive 2D/3D data visualization library.,175.0,33,True,2022-07-04 15:33:11.000,0.11.0,31.0,vispy,conda-forge/vispy,['jupyter'],,52857.0,924.0,820.0,https://pypi.org/project/vispy,2022-07-04 15:27:24.000,104.0,48211.0,https://anaconda.org/conda-forge/vispy,2022-07-05 16:41:32.117,268903.0,2.0,,,,vispy,https://www.npmjs.com/package/vispy,2020-03-15 14:39:41.516,,10.0,,,,,,,,,,,,,,,,,,
163,PyQtGraph,pyqtgraph/pyqtgraph,data-viz,,https://github.com/pyqtgraph/pyqtgraph,https://github.com/pyqtgraph/pyqtgraph,MIT,2013-09-12 07:18:21.000,2022-08-25 13:10:24.000000,2022-08-24 17:07:22,3322.0,96.0,946,147.0,1267.0,367.0,718.0,2904,Fast data visualization and GUI tools for scientific / engineering applications.,232.0,33,True,2022-03-04 18:36:49.000,pyqtgraph-0.12.4,17.0,pyqtgraph,conda-forge/pyqtgraph,,,107539.0,789.0,,https://pypi.org/project/pyqtgraph,2022-03-04 18:37:22.000,789.0,103368.0,https://anaconda.org/conda-forge/pyqtgraph,2022-03-05 00:25:53.937,279510.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
164,GPyTorch,cornellius-gp/gpytorch,probabilistics,,https://github.com/cornellius-gp/gpytorch,https://github.com/cornellius-gp/gpytorch,MIT,2017-06-09 14:48:20.000,2022-08-24 21:55:15.000000,2022-08-24 21:55:14,3672.0,48.0,436,51.0,780.0,302.0,857.0,2839,A highly efficient and modular implementation of Gaussian Processes in PyTorch.,99.0,33,True,2022-08-08 21:30:03.001,1.8.1,34.0,gpytorch,conda-forge/gpytorch,['pytorch'],,270382.0,724.0,683.0,https://pypi.org/project/gpytorch,2022-06-27 20:59:21.000,41.0,268790.0,https://anaconda.org/conda-forge/gpytorch,2022-08-09 12:25:00.472,46177.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
165,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2022-08-25 14:37:17.000000,2022-08-20 19:30:59,460.0,136.0,207,59.0,329.0,37.0,291.0,2800,"A simple way to train and use PyTorch models with multi-GPU, TPU, mixed-precision.",58.0,33,True,2022-08-04 13:14:50.000,0.12.0,18.0,accelerate,conda-forge/accelerate,['pytorch'],,159626.0,895.0,872.0,https://pypi.org/project/accelerate,2022-06-15 18:00:25.000,23.0,159034.0,https://anaconda.org/conda-forge/accelerate,2022-08-05 18:33:13.409,5921.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
166,Keras Tuner,keras-team/keras-tuner,hyperopt,,https://github.com/keras-team/keras-tuner,https://github.com/keras-team/keras-tuner,Apache-2.0,2019-06-06 22:38:21.000,2022-08-22 04:04:46.000000,2022-08-22 04:04:46,907.0,16.0,341,64.0,303.0,176.0,227.0,2593,Hyperparameter tuning for humans.,50.0,33,True,2022-07-16 04:43:09.328,1.1.3,16.0,keras-tuner,conda-forge/keras-tuner,['tensorflow'],,605573.0,1644.0,1598.0,https://pypi.org/project/keras-tuner,2022-03-25 05:50:34.000,46.0,605277.0,https://anaconda.org/conda-forge/keras-tuner,2022-01-12 03:27:55.158,8611.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
167,BoTorch,pytorch/botorch,hyperopt,,https://github.com/pytorch/botorch,https://github.com/pytorch/botorch,MIT,2018-07-30 23:59:57.000,2022-08-24 10:58:43.000000,2022-08-23 22:34:58,1260.0,72.0,266,51.0,966.0,53.0,246.0,2344,Bayesian optimization in PyTorch.,80.0,33,True,2022-08-12 21:30:28.005,0.6.6,26.0,botorch,conda-forge/botorch,['pytorch'],,212184.0,318.0,300.0,https://pypi.org/project/botorch,2022-04-21 23:56:42.000,18.0,210653.0,https://anaconda.org/conda-forge/botorch,2022-08-13 01:50:50.827,36747.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
168,TF-Agents,tensorflow/agents,reinforcement-learning,,https://github.com/tensorflow/agents,https://github.com/tensorflow/agents,Apache-2.0,2018-11-17 00:29:12.000,2022-08-24 08:05:41.000000,2022-08-24 08:04:57,2108.0,36.0,645,82.0,184.0,138.0,435.0,2341,"TF-Agents: A reliable, scalable and easy to use TensorFlow library for Contextual Bandits and Reinforcement Learning.",124.0,33,True,2022-06-04 21:08:11.000,0.13.0,35.0,tf-agents,,['tensorflow'],,147624.0,897.0,883.0,https://pypi.org/project/tf-agents,2022-06-04 21:08:11.000,14.0,147624.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
169,Lifelines,CamDavidsonPilon/lifelines,medical-data,,https://github.com/CamDavidsonPilon/lifelines,https://github.com/CamDavidsonPilon/lifelines,MIT,2013-08-28 00:16:42.000,2022-07-17 13:16:06.000000,2022-07-17 13:16:06,2199.0,22.0,479,69.0,455.0,225.0,647.0,1940,Survival analysis in Python.,101.0,33,True,2022-06-26 02:12:53.000,0.27.1,162.0,lifelines,conda-forge/lifelines,,,382335.0,1127.0,1020.0,https://pypi.org/project/lifelines,2022-06-26 02:12:53.000,107.0,379514.0,https://anaconda.org/conda-forge/lifelines,2022-05-18 22:54:56.806,208798.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
170,Ax,facebook/Ax,hyperopt,,https://github.com/facebook/Ax,https://github.com/facebook/Ax,MIT,2019-02-09 15:23:44.000,2022-08-25 14:06:18.000000,2022-08-24 17:34:42,2001.0,123.0,214,71.0,662.0,64.0,392.0,1869,Adaptive Experimentation Platform.,120.0,33,True,2022-08-17 21:00:19.084,0.2.6,28.0,ax-platform,conda-forge/ax-platform,['pytorch'],,165275.0,323.0,308.0,https://pypi.org/project/ax-platform,2022-04-26 21:57:06.000,15.0,165076.0,https://anaconda.org/conda-forge/ax-platform,2022-08-18 02:49:57.399,2796.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
171,FiftyOne,voxel51/fiftyone,data-viz,,https://github.com/voxel51/fiftyone,https://github.com/voxel51/fiftyone,Apache-2.0,2020-04-22 13:43:28.000,2022-08-25 15:11:51.000000,2022-08-24 20:18:26,13712.0,319.0,219,26.0,1132.0,323.0,610.0,1837,"Visualize, create, and debug image and video datasets and model predictions.",46.0,33,True,2022-06-24 21:35:59.000,0.16.5,77.0,fiftyone,,"['tensorflow', 'pytorch', 'jupyter']",,21790.0,165.0,163.0,https://pypi.org/project/fiftyone,2022-06-24 21:35:59.000,2.0,21790.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
172,Geocoder,DenisCarriere/geocoder,geospatial-data,,https://github.com/DenisCarriere/geocoder,https://github.com/DenisCarriere/geocoder,MIT,2014-01-13 04:19:21.000,2022-08-17 17:00:40.000000,2018-10-12 15:53:05,1251.0,,267,51.0,153.0,99.0,217.0,1465,Python Geocoder.,73.0,33,False,2018-04-04 12:34:51.000,1.38.1,110.0,geocoder,conda-forge/geocoder,,,599748.0,5835.0,5343.0,https://pypi.org/project/geocoder,2018-04-04 12:34:51.000,492.0,598136.0,https://anaconda.org/conda-forge/geocoder,2019-06-27 16:40:50.469,106429.0,2.0,,,,,,,,,,,,,,,,,,,,,,,geocoder,,,
173,snakemake,snakemake/snakemake,ml-experiments,,https://github.com/snakemake/snakemake,https://github.com/snakemake/snakemake,MIT,2015-10-17 15:43:54.867,2022-08-25 14:24:22.000000,2022-08-25 14:23:07,4533.0,58.0,360,20.0,772.0,670.0,429.0,1455,"This is the development home of the workflow management system Snakemake. For general information, see.",259.0,33,True,2022-08-25 14:25:21.149,7.13.0,239.0,snakemake,bioconda/snakemake,,,55212.0,1404.0,1190.0,https://pypi.org/project/snakemake,2022-06-30 13:21:17.000,214.0,49008.0,https://anaconda.org/bioconda/snakemake,2022-08-11 09:11:50.024,508787.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
174,metrics,Lightning-AI/metrics,distributed-ml,,https://github.com/Lightning-AI/metrics,https://github.com/Lightning-AI/metrics,Apache-2.0,2020-12-22 20:02:42.000,2022-08-25 08:12:14.000000,2022-08-25 08:04:07,879.0,75.0,209,27.0,640.0,68.0,346.0,1021,"Machine learning metrics for distributed, scalable PyTorch applications.",149.0,33,True,2022-07-23 21:26:28.000,0.9.3,22.0,metrics,conda-forge/torchmetrics,['pytorch'],897.0,28827.0,4257.0,4243.0,https://pypi.org/project/metrics,2018-04-28 10:58:56.000,14.0,2240.0,https://anaconda.org/conda-forge/torchmetrics,2022-07-24 05:28:33.945,451108.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
175,TensorFlow Transform,tensorflow/transform,tensorflow-utils,,https://github.com/tensorflow/transform,https://github.com/tensorflow/transform,Apache-2.0,2017-02-10 00:36:53.000,2022-08-24 13:41:31.000000,2022-08-24 13:41:31,814.0,26.0,202,57.0,91.0,37.0,155.0,930,Input pipeline framework.,27.0,33,True,2022-06-29 07:22:35.000,1.9.0,50.0,tensorflow-transform,,['tensorflow'],,3313184.0,1062.0,1006.0,https://pypi.org/project/tensorflow-transform,2022-06-29 07:42:53.000,56.0,3313184.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
176,Hail,hail-is/hail,medical-data,,https://github.com/hail-is/hail,https://github.com/hail-is/hail,MIT,2015-10-27 20:55:42.000,2022-08-25 13:55:05.000000,2022-08-25 13:54:38,10019.0,187.0,213,58.0,10119.0,55.0,2004.0,817,Scalable genomic data analysis.,81.0,33,True,2022-08-22 22:08:37.000,0.2.98,118.0,hail,,['spark'],,249095.0,87.0,75.0,https://pypi.org/project/hail,2022-07-07 14:47:40.000,12.0,249095.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
177,tensorflow-upstream,ROCmSoftwarePlatform/tensorflow-upstream,ml-frameworks,,https://github.com/ROCmSoftwarePlatform/tensorflow-upstream,https://github.com/ROCmSoftwarePlatform/tensorflow-upstream,Apache-2.0,2018-04-09 21:24:50.000,2022-08-25 15:12:44.000000,2022-08-23 17:03:25,137577.0,3926.0,71,48.0,1468.0,65.0,272.0,606,TensorFlow ROCm port.,4119.0,33,True,2022-07-11 17:58:00.757,2.9.2,83.0,tensorflow-rocm,,['tensorflow'],20.0,1764.0,5.0,,https://pypi.org/project/tensorflow-rocm,2022-06-05 02:31:51.000,5.0,1764.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
178,Face Recognition,ageitgey/face_recognition,image,,https://github.com/ageitgey/face_recognition,https://github.com/ageitgey/face_recognition,MIT,2017-03-03 21:52:39.000,2022-07-28 23:17:04.000000,2022-06-10 09:12:18,238.0,9.0,12204,1580.0,196.0,680.0,567.0,45613,The worlds simplest facial recognition api for Python and the command line.,54.0,32,True,2020-02-20 14:26:01.000,1.3.0,21.0,face_recognition,conda-forge/face_recognition,['pytorch'],466.0,39005.0,45.0,,https://pypi.org/project/face_recognition,2020-02-20 14:26:01.000,45.0,38618.0,https://anaconda.org/conda-forge/face_recognition,2021-04-30 19:06:15.265,8751.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
179,InsightFace,deepinsight/insightface,image,,https://github.com/deepinsight/insightface,https://github.com/deepinsight/insightface,MIT,2017-09-01 00:36:51.000,2022-08-19 11:49:29.000000,2022-08-19 11:49:09,2086.0,41.0,3912,460.0,120.0,1094.0,873.0,12471,State-of-the-art 2D and 3D Face Analysis Project.,46.0,32,True,2022-01-29 17:29:00.000,0.6.2,24.0,insightface,,['mxnet'],,21051.0,187.0,182.0,https://pypi.org/project/insightface,2022-01-29 17:29:00.000,5.0,21051.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
180,Turi Create,apple/turicreate,ml-frameworks,,https://github.com/apple/turicreate,https://github.com/apple/turicreate,BSD-3-Clause,2017-12-01 00:42:04.000,2021-11-29 19:55:31.000000,2021-11-29 19:55:31,1571.0,,1111,359.0,1679.0,485.0,1288.0,10784,Turi Create simplifies the development of custom machine learning models.,85.0,32,True,2020-09-30 22:51:40.000,6.4.1,31.0,turicreate,,,6770.0,20602.0,336.0,317.0,https://pypi.org/project/turicreate,2020-09-30 22:51:40.000,19.0,20482.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
181,TFlearn,tflearn/tflearn,ml-frameworks,,https://github.com/tflearn/tflearn,https://github.com/tflearn/tflearn,MIT,2016-03-31 12:05:53.000,2021-01-25 09:41:59.000000,2020-11-30 04:34:51,613.0,,2421,464.0,255.0,567.0,362.0,9578,Deep learning library featuring a higher-level API for TensorFlow.,128.0,32,False,2020-11-11 19:26:11.000,0.5.0,8.0,tflearn,,['tensorflow'],,16042.0,4541.0,4052.0,https://pypi.org/project/tflearn,2020-11-11 19:13:47.000,489.0,16042.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
182,Qlib,microsoft/qlib,financial-data,,https://github.com/microsoft/qlib,https://github.com/microsoft/qlib,MIT,2020-08-14 06:46:00.000,2022-08-24 15:21:30.000000,2022-08-24 06:09:45,1835.0,61.0,1664,241.0,666.0,201.0,437.0,9466,"Qlib is an AI-oriented quantitative investment platform, which aims to realize the potential, empower the research,..",105.0,32,True,2022-06-15 06:55:10.000,0.8.6,27.0,pyqlib,,['pytorch'],333.0,2347.0,27.0,27.0,https://pypi.org/project/pyqlib,2022-06-15 06:55:10.000,,2333.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
183,wordcloud,amueller/word_cloud,data-viz,,https://github.com/amueller/word_cloud,https://github.com/amueller/word_cloud,MIT,2012-11-04 22:57:59.000,2022-07-31 21:25:16.000000,2022-06-27 19:03:14,552.0,2.0,2208,220.0,212.0,118.0,372.0,8945,A little word cloud generator in Python.,65.0,32,True,2020-11-11 21:41:02.000,1.8.1,17.0,wordcloud,conda-forge/wordcloud,,,702852.0,741.0,,https://pypi.org/project/wordcloud,2022-06-27 18:29:11.000,741.0,698501.0,https://anaconda.org/conda-forge/wordcloud,2022-07-11 19:04:24.490,313313.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
184,fuzzywuzzy,seatgeek/fuzzywuzzy,nlp,,https://github.com/seatgeek/fuzzywuzzy,https://github.com/seatgeek/fuzzywuzzy,GPL-2.0,2011-07-08 19:32:34.000,2021-11-02 23:56:01.000000,2021-09-09 20:54:41,384.0,,886,272.0,145.0,106.0,103.0,8738,Fuzzy String Matching in Python.,70.0,32,False,2020-02-13 22:14:12.000,0.18.0,27.0,fuzzywuzzy,conda-forge/fuzzywuzzy,,,7276432.0,16054.0,14079.0,https://pypi.org/project/fuzzywuzzy,2020-02-13 21:06:25.000,1975.0,7271170.0,https://anaconda.org/conda-forge/fuzzywuzzy,2020-11-18 12:59:01.409,384150.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
185,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/microsoft/DeepSpeed,https://github.com/microsoft/DeepSpeed,MIT,2020-01-23 18:35:18.000,2022-08-25 11:22:53.000000,2022-08-25 03:31:39,1093.0,129.0,879,141.0,1195.0,530.0,508.0,7687,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",125.0,32,True,2022-08-23 23:13:00.429,0.7.1,51.0,deepspeed,,['pytorch'],,213938.0,356.0,344.0,https://pypi.org/project/deepspeed,2022-05-25 20:34:59.000,12.0,213485.0,,,,2.0,,,,,,,,,,deepspeed/deepspeed,https://hub.docker.com/r/deepspeed/deepspeed,2022-06-06 22:20:20.884439,3.0,14067.0,,,,,,,,,,,,
186,Pydub,jiaaro/pydub,audio,,https://github.com/jiaaro/pydub,https://github.com/jiaaro/pydub,MIT,2011-05-02 18:42:38.000,2022-07-30 07:39:20.000000,2022-05-14 13:22:02,743.0,,838,125.0,191.0,230.0,261.0,6323,Manipulate audio with a simple and easy high level interface.,92.0,32,True,2021-03-10 02:10:41.000,0.25.1,68.0,pydub,conda-forge/pydub,,,1621865.0,14722.0,13821.0,https://pypi.org/project/pydub,2021-03-10 02:09:53.000,901.0,1621237.0,https://anaconda.org/conda-forge/pydub,2021-03-13 05:16:50.142,27661.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
187,stanza,stanfordnlp/stanza,nlp,,https://github.com/stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,Apache-2.0,2017-09-26 08:00:56.000,2022-08-25 05:08:08.000000,2022-04-23 04:36:46,2654.0,,788,142.0,377.0,86.0,631.0,6247,Official Stanford NLP Python Library for Many Human Languages.,48.0,32,True,2022-04-23 06:01:01.000,1.4.0,15.0,stanza,stanfordnlp/stanza,,,334719.0,1252.0,1185.0,https://pypi.org/project/stanza,2022-04-23 05:55:13.000,67.0,334527.0,https://anaconda.org/stanfordnlp/stanza,2022-04-23 06:42:39.551,5587.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
188,tensorpack,tensorpack/tensorpack,ml-frameworks,,https://github.com/tensorpack/tensorpack,https://github.com/tensorpack/tensorpack,Apache-2.0,2015-12-25 23:08:44.000,2022-05-04 12:19:58.000000,2022-05-04 12:19:51,2939.0,,1808,201.0,205.0,13.0,1339.0,6226,"A Neural Net Training Interface on TensorFlow, with focus on speed + flexibility.",58.0,32,True,2020-04-24 19:01:06.000,0.10.1,37.0,tensorpack,conda-forge/tensorpack,['tensorflow'],141.0,18869.0,1126.0,1080.0,https://pypi.org/project/tensorpack,2021-01-22 08:44:03.000,46.0,18572.0,https://anaconda.org/conda-forge/tensorpack,2022-02-06 19:35:57.930,2950.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
189,Metaflow,Netflix/metaflow,ml-experiments,,https://github.com/Netflix/metaflow,https://github.com/Netflix/metaflow,Apache-2.0,2019-09-17 17:48:25.000,2022-08-25 03:46:17.000000,2022-08-24 23:05:26,547.0,38.0,530,237.0,697.0,234.0,232.0,5913,Build and manage real-life data science projects with ease!.,54.0,32,True,2022-08-25 03:46:17.000,2.7.7,56.0,metaflow,conda-forge/metaflow,,,62749.0,320.0,311.0,https://pypi.org/project/metaflow,2022-06-17 07:22:02.000,9.0,60779.0,https://anaconda.org/conda-forge/metaflow,2022-08-09 21:02:46.136,63067.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PaddleSeg,PaddlePaddle/PaddleSeg,image,,https://github.com/PaddlePaddle/PaddleSeg,https://github.com/PaddlePaddle/PaddleSeg,Apache-2.0,2019-08-26 02:32:22.000,2022-08-25 07:06:56.000000,2022-08-24 01:55:48,2462.0,106.0,1152,67.0,1205.0,590.0,708.0,5307,"Easy-to-use image segmentation library with awesome pre-trained model zoo, supporting wide-range of practical tasks in..",84.0,32,True,2022-07-20 13:05:20.313,2.6.0,16.0,paddleseg,,['paddle'],,1725.0,639.0,637.0,https://pypi.org/project/paddleseg,2022-04-20 08:05:01.000,2.0,1725.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
191,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2022-08-24 17:58:22.000000,2022-08-22 07:43:24,2061.0,117.0,600,145.0,54.0,99.0,204.0,4915,Fit interpretable models. Explain blackbox machine learning.,31.0,32,True,2021-09-23 20:41:03.000,0.2.7,37.0,interpret,,['jupyter'],,90809.0,280.0,264.0,https://pypi.org/project/interpret,2021-09-23 19:52:27.000,16.0,90809.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,https://github.com/KevinMusgrave/pytorch-metric-learning,https://github.com/KevinMusgrave/pytorch-metric-learning,MIT,2019-10-23 17:20:35.000,2022-08-13 12:42:43.000000,2022-08-13 12:41:33,963.0,49.0,570,68.0,89.0,54.0,325.0,4686,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",27.0,32,True,2022-08-03 17:49:14.000,1.5.2,190.0,pytorch-metric-learning,metric-learning/pytorch-metric-learning,['pytorch'],,89977.0,335.0,323.0,https://pypi.org/project/pytorch-metric-learning,2022-06-29 21:11:13.000,12.0,89719.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2022-08-03 17:34:45.209,8020.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
193,VisualDL,PaddlePaddle/VisualDL,ml-experiments,,https://github.com/PaddlePaddle/VisualDL,https://github.com/PaddlePaddle/VisualDL,Apache-2.0,2017-12-20 12:34:31.000,2022-08-25 11:34:57.000000,2022-08-23 08:11:25,876.0,15.0,600,148.0,701.0,101.0,336.0,4414,Deep Learning Visualization Toolkit.,32.0,32,True,2022-08-23 10:17:56.000,2.4.0,37.0,visualdl,,['paddle'],206.0,60600.0,1354.0,1329.0,https://pypi.org/project/visualdl,2022-07-01 06:32:42.000,25.0,60593.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
