,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
248,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2022-09-06 16:27:22.000000,2022-08-30 06:50:53,5337.0,143.0,509,105.0,1315.0,90.0,470.0,4829,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",72.0,30,True,2022-08-26 16:59:28.795,1.6.5,86.0,perspective-python,conda-forge/perspective,['jupyter'],,10347.0,13.0,4.0,https://pypi.org/project/perspective-python,2022-06-06 20:23:28.000,9.0,3766.0,https://anaconda.org/conda-forge/perspective,2022-08-28 14:31:50.061,138517.0,2.0,,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2022-08-26 15:51:30.145,,1451.0,,,,,,,,,,,,,,,,,
249,AutoGluon,awslabs/autogluon,hyperopt,,https://github.com/awslabs/autogluon,https://github.com/awslabs/autogluon,Apache-2.0,2019-07-29 18:51:24.000,2022-09-08 03:41:09.000000,2022-09-07 23:28:39,1095.0,190.0,631,88.0,1212.0,181.0,586.0,4788,"AutoGluon: AutoML for Image, Text, and Tabular Data.",87.0,30,True,2022-07-29 00:09:02.895,0.5.2,905.0,autogluon,,['mxnet'],,33970.0,170.0,165.0,https://pypi.org/project/autogluon,2022-07-07 09:05:12.000,5.0,33970.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
250,deepface,serengil/deepface,image,,https://github.com/serengil/deepface,https://github.com/serengil/deepface,MIT,2020-02-08 20:42:28.000,2022-09-06 08:14:47.000000,2022-08-20 12:40:45,839.0,28.0,969,89.0,44.0,2.0,512.0,4487,"A Lightweight Face Recognition and Facial Attribute Analysis (Age, Gender, Emotion and Race) Library for Python.",27.0,30,True,2022-05-10 19:13:23.000,0.0.75,74.0,deepface,,,,30455.0,772.0,769.0,https://pypi.org/project/deepface,2022-05-10 19:13:23.000,3.0,30455.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
251,torchdiffeq,rtqichen/torchdiffeq,pytorch-utils,,https://github.com/rtqichen/torchdiffeq,https://github.com/rtqichen/torchdiffeq,MIT,2018-11-14 17:51:25.000,2022-09-01 17:46:58.000000,2022-08-10 14:37:11,240.0,12.0,730,125.0,35.0,40.0,137.0,4216,Differentiable ODE solvers with full GPU support and O(1)-memory backpropagation.,21.0,30,True,2022-04-22 15:21:47.000,0.2.3,7.0,torchdiffeq,conda-forge/torchdiffeq,['pytorch'],,191067.0,324.0,304.0,https://pypi.org/project/torchdiffeq,2022-04-22 15:21:47.000,20.0,190820.0,https://anaconda.org/conda-forge/torchdiffeq,2021-06-03 13:23:15.112,6941.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
252,BentoML,bentoml/BentoML,model-serialisation,,https://github.com/bentoml/BentoML,https://github.com/bentoml/BentoML,Apache-2.0,2019-04-02 01:39:27.000,2022-09-08 08:22:02.000000,2022-09-08 07:51:54,1928.0,215.0,446,59.0,2123.0,62.0,620.0,3954,Unified Model Serving Framework.,126.0,30,True,2022-08-30 20:18:21.000,1.0.5,70.0,bentoml,,,1574.0,21494.0,3.0,,https://pypi.org/project/bentoml,2022-07-01 23:25:03.000,3.0,21456.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
253,ArrayFire,arrayfire/arrayfire,gpu-utilities,,https://github.com/arrayfire/arrayfire,https://github.com/arrayfire/arrayfire,BSD-3-Clause,2014-10-28 20:58:33.000,2022-09-07 20:49:55.000000,2022-07-09 02:02:37,5841.0,10.0,492,154.0,1750.0,248.0,1287.0,3898,ArrayFire: a general purpose GPU library.,81.0,30,True,2022-05-19 15:14:26.000,3.8.2,32.0,arrayfire,,,2732.0,30403.0,5.0,,https://pypi.org/project/arrayfire,2022-02-22 21:42:15.000,5.0,30372.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
254,yellowbrick,DistrictDataLabs/yellowbrick,interpretability,,https://github.com/DistrictDataLabs/yellowbrick,https://github.com/DistrictDataLabs/yellowbrick,Apache-2.0,2016-05-18 14:12:17.000,2022-08-22 23:53:21.096000,2022-08-21 12:54:36,895.0,15.0,524,102.0,607.0,85.0,592.0,3726,Visual analysis and diagnostic tools to facilitate machine learning model selection.,109.0,30,True,2022-08-21 12:49:43.000,1.5,24.0,yellowbrick,conda-forge/yellowbrick,['sklearn'],,821031.0,67.0,,https://pypi.org/project/yellowbrick,2022-02-19 22:41:36.000,67.0,819544.0,https://anaconda.org/conda-forge/yellowbrick,2022-08-22 23:53:21.096,37196.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
255,D-Tale,man-group/dtale,data-viz,,https://github.com/man-group/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2022-09-08 02:30:32.000000,2022-09-08 02:30:32,620.0,17.0,297,66.0,218.0,46.0,431.0,3621,Visualizer for pandas data structures.,27.0,30,True,2022-08-07 19:29:08.000,2.7.1,149.0,dtale,conda-forge/dtale,"['pandas', 'jupyter']",,115425.0,488.0,476.0,https://pypi.org/project/dtale,2022-06-17 17:45:42.000,12.0,110590.0,https://anaconda.org/conda-forge/dtale,2022-08-07 22:53:15.855,149897.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
256,Captum,pytorch/captum,interpretability,,https://github.com/pytorch/captum,https://github.com/pytorch/captum,BSD-3-Clause,2019-08-27 15:34:41.000,2022-09-08 09:58:57.000000,2022-09-07 01:25:59,954.0,21.0,355,214.0,636.0,120.0,289.0,3403,Model interpretability and understanding for PyTorch.,89.0,30,True,2022-03-04 00:37:56.000,0.5.0,8.0,captum,conda-forge/captum,['pytorch'],,51713.0,696.0,673.0,https://pypi.org/project/captum,2022-03-03 23:07:53.000,23.0,51385.0,https://anaconda.org/conda-forge/captum,2022-03-04 22:07:02.170,2953.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
257,dyNET,clab/dynet,ml-frameworks,,https://github.com/clab/dynet,https://github.com/clab/dynet,Apache-2.0,2015-02-08 23:09:21.000,2022-08-14 17:11:48.000000,2022-08-14 17:11:42,3272.0,1.0,703,187.0,732.0,259.0,665.0,3316,DyNet: The Dynamic Neural Network Toolkit.,159.0,30,True,2020-10-21 14:31:01.000,2.1.2,24.0,dyNET,,,7031.0,19544.0,248.0,220.0,https://pypi.org/project/dyNET,2020-10-21 14:31:01.000,28.0,19445.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
258,ta,bukosabino/ta,financial-data,,https://github.com/bukosabino/ta,https://github.com/bukosabino/ta,MIT,2018-01-02 18:08:48.000,2022-08-23 20:22:42.529000,2022-08-23 15:59:41,615.0,3.0,740,142.0,106.0,118.0,98.0,3228,Technical Analysis Library using Pandas and Numpy.,29.0,30,True,2022-08-23 16:03:04.047,0.10.2,54.0,ta,conda-forge/ta,,,77619.0,1433.0,1399.0,https://pypi.org/project/ta,2022-04-16 10:24:20.000,34.0,77264.0,https://anaconda.org/conda-forge/ta,2022-08-23 20:22:42.529,6749.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
259,Sumy,miso-belica/sumy,nlp,,https://github.com/miso-belica/sumy,https://github.com/miso-belica/sumy,Apache-2.0,2013-02-20 12:56:48.000,2022-08-30 17:13:08.000000,2022-08-26 19:23:20,423.0,12.0,475,112.0,76.0,16.0,91.0,2914,Module for automatic summarization of text documents and HTML pages.,23.0,30,True,2022-04-21 21:59:46.000,0.10.0,15.0,sumy,conda-forge/sumy,,,18940.0,1478.0,1376.0,https://pypi.org/project/sumy,2022-04-21 21:59:46.000,102.0,18793.0,https://anaconda.org/conda-forge/sumy,2022-04-22 07:57:30.389,2215.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
260,hmmlearn,hmmlearn/hmmlearn,probabilistics,,https://github.com/hmmlearn/hmmlearn,https://github.com/hmmlearn/hmmlearn,BSD-3-Clause,2014-03-23 10:33:09.000,2022-09-07 08:09:04.000000,2022-09-07 08:10:32,424.0,5.0,696,115.0,97.0,54.0,336.0,2599,"Hidden Markov Models in Python, with scikit-learn like API.",41.0,30,True,2022-02-10 14:13:50.000,0.2.7,10.0,hmmlearn,conda-forge/hmmlearn,['sklearn'],,99370.0,1501.0,1374.0,https://pypi.org/project/hmmlearn,2022-02-10 14:13:50.000,127.0,96444.0,https://anaconda.org/conda-forge/hmmlearn,2022-02-12 03:10:38.209,134633.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
261,NeuralProphet,ourownstory/neural_prophet,time-series-data,,https://github.com/ourownstory/neural_prophet,https://github.com/ourownstory/neural_prophet,MIT,2020-05-04 05:12:43.000,2022-09-08 13:31:40.000000,2022-09-07 19:10:41,930.0,46.0,325,49.0,320.0,79.0,226.0,2514,NeuralProphet: A simple forecasting package.,29.0,30,True,2022-03-22 02:55:21.000,0.3.2,12.0,neuralprophet,,['pytorch'],,74299.0,115.0,115.0,https://pypi.org/project/neuralprophet,2022-03-22 02:55:21.000,,74299.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
262,GluonNLP,dmlc/gluon-nlp,nlp,,https://github.com/dmlc/gluon-nlp,https://github.com/dmlc/gluon-nlp,Apache-2.0,2018-04-04 20:57:13.000,2022-08-30 14:53:09.000000,2021-08-24 19:11:38,840.0,,519,100.0,1041.0,260.0,296.0,2440,"Toolkit that enables easy text preprocessing, datasets loading and neural models building to help you speed up your..",82.0,30,False,2020-08-13 19:17:42.000,0.10.0,26.0,gluonnlp,,['mxnet'],,154330.0,954.0,932.0,https://pypi.org/project/gluonnlp,2020-08-13 19:17:42.000,22.0,154330.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
263,Foolbox,bethgelab/foolbox,adversarial,,https://github.com/bethgelab/foolbox,https://github.com/bethgelab/foolbox,MIT,2017-06-14 13:05:48.000,2022-07-29 13:00:12.000000,2022-05-25 09:55:55,1696.0,,399,45.0,344.0,21.0,331.0,2299,"A Python toolbox to create adversarial examples that fool neural networks in PyTorch, TensorFlow, and JAX.",32.0,30,True,2022-04-02 15:26:45.000,3.3.3,70.0,foolbox,conda-forge/foolbox,,,20361.0,336.0,323.0,https://pypi.org/project/foolbox,2022-04-02 15:26:45.000,13.0,20074.0,https://anaconda.org/conda-forge/foolbox,2021-04-30 19:06:43.853,7471.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
264,hdbscan,scikit-learn-contrib/hdbscan,others,,https://github.com/scikit-learn-contrib/hdbscan,https://github.com/scikit-learn-contrib/hdbscan,BSD-3-Clause,2015-04-22 13:32:37.000,2022-08-23 16:40:20.000000,2022-08-23 16:40:20,957.0,8.0,413,55.0,119.0,293.0,159.0,2236,A high performance implementation of HDBSCAN clustering.,80.0,30,True,2022-02-08 17:15:41.000,0.8.28.wheels,44.0,hdbscan,conda-forge/hdbscan,['sklearn'],,470150.0,1686.0,1521.0,https://pypi.org/project/hdbscan,2022-02-08 15:45:27.000,165.0,453689.0,https://anaconda.org/conda-forge/hdbscan,2022-02-11 21:21:32.499,1218155.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
265,pytorch-forecasting,jdb78/pytorch-forecasting,time-series-data,,https://github.com/jdb78/pytorch-forecasting,https://github.com/jdb78/pytorch-forecasting,MIT,2020-07-03 13:05:24.000,2022-09-08 08:26:42.000000,2022-09-07 12:23:19,1514.0,112.0,357,30.0,617.0,255.0,254.0,2234,Time series forecasting with PyTorch.,32.0,30,True,2022-09-07 11:54:32.000,0.10.3,33.0,pytorch-forecasting,conda-forge/pytorch-forecasting,,,79840.0,4.0,,https://pypi.org/project/pytorch-forecasting,2022-05-23 11:53:35.000,4.0,78727.0,https://anaconda.org/conda-forge/pytorch-forecasting,2022-05-23 16:56:34.706,26715.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
266,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2022-09-06 17:16:19.000000,2022-08-26 13:40:12,1585.0,3.0,292,59.0,140.0,89.0,186.0,2233,A machine learning toolkit dedicated to time-series data.,39.0,30,True,2021-08-16 07:09:52.000,0.5.2,94.0,tslearn,conda-forge/tslearn,['sklearn'],,110223.0,592.0,573.0,https://pypi.org/project/tslearn,2021-08-16 07:29:50.000,19.0,104933.0,https://anaconda.org/conda-forge/tslearn,2022-01-15 08:48:51.564,285662.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
267,dtreeviz,parrt/dtreeviz,interpretability,,https://github.com/parrt/dtreeviz,https://github.com/parrt/dtreeviz,MIT,2018-08-13 21:45:15.000,2022-08-23 16:43:29.000000,2022-08-23 16:43:29,402.0,18.0,275,48.0,66.0,26.0,101.0,2215,A python library for decision tree visualization and model interpretation.,21.0,30,True,2022-07-08 19:37:21.000,1.3.7,30.0,dtreeviz,conda-forge/dtreeviz,,,99438.0,483.0,469.0,https://pypi.org/project/dtreeviz,2022-04-29 17:54:38.000,14.0,98494.0,https://anaconda.org/conda-forge/dtreeviz,2022-07-07 22:50:51.782,20788.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
268,TextAttack,QData/TextAttack,adversarial,,https://github.com/QData/TextAttack,https://github.com/QData/TextAttack,MIT,2019-10-15 00:51:44.000,2022-09-08 14:31:13.000000,2022-08-26 17:37:49,2555.0,52.0,261,30.0,472.0,22.0,198.0,2076,"TextAttack is a Python framework for adversarial attacks, data augmentation, and model training in NLP..",53.0,30,True,2022-08-14 16:26:58.000,0.3.7,44.0,textattack,conda-forge/textattack,,,4075.0,101.0,94.0,https://pypi.org/project/textattack,2022-05-25 19:09:47.000,7.0,3917.0,https://anaconda.org/conda-forge/textattack,2021-06-29 21:16:15.345,3801.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
269,shapash,MAIF/shapash,interpretability,,https://github.com/MAIF/shapash,https://github.com/MAIF/shapash,Apache-2.0,2020-04-29 07:34:23.000,2022-09-06 12:30:12.000000,2022-09-06 12:12:03,1187.0,54.0,241,39.0,237.0,17.0,104.0,1967,Shapash makes Machine Learning models transparent and understandable by everyone.,34.0,30,True,2022-09-06 13:50:43.176,2.1.0,23.0,shapash,,['jupyter'],,24784.0,84.0,83.0,https://pypi.org/project/shapash,2022-05-09 08:46:05.000,1.0,24784.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
270,sahi,obss/sahi,image,,https://github.com/obss/sahi,https://github.com/obss/sahi,MIT,2021-01-30 12:54:53.000,2022-09-06 20:31:09.000000,2022-09-06 20:31:06,378.0,50.0,301,32.0,373.0,21.0,177.0,1950,Platform agnostic sliced/tiled inference + interactive ui + error analysis plots.,17.0,30,True,2022-09-04 08:22:01.133,0.10.5,82.0,sahi,conda-forge/sahi,,4809.0,78104.0,127.0,122.0,https://pypi.org/project/sahi,2022-06-25 20:18:21.000,5.0,76485.0,https://anaconda.org/conda-forge/sahi,2022-09-04 14:02:20.562,15030.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
271,jellyfish,jamesturk/jellyfish,nlp,,https://github.com/jamesturk/jellyfish,https://github.com/jamesturk/jellyfish,BSD-2-Clause,2010-07-09 20:41:11.000,2022-07-03 15:25:48.000000,2022-01-07 20:13:06,422.0,,148,42.0,53.0,12.0,99.0,1712,a python library for doing approximate and phonetic matching of strings.,25.0,30,True,2022-01-07 20:20:43.000,0.9.0,32.0,jellyfish,conda-forge/jellyfish,,,2522312.0,4561.0,4163.0,https://pypi.org/project/jellyfish,2022-01-07 20:20:43.000,398.0,2517975.0,https://anaconda.org/conda-forge/jellyfish,2022-04-08 08:13:55.565,312287.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
272,pyLDAvis,bmabey/pyLDAvis,interpretability,,https://github.com/bmabey/pyLDAvis,https://github.com/bmabey/pyLDAvis,BSD-3-Clause,2015-04-09 22:48:03.000,2022-06-22 04:24:13.000000,2021-03-24 13:03:31,240.0,,333,57.0,65.0,94.0,78.0,1639,Python library for interactive topic model visualization. Port of the R LDAvis package.,32.0,30,False,2021-03-24 13:05:21.000,3.3.1,24.0,pyldavis,conda-forge/pyldavis,['jupyter'],,635440.0,3986.0,3842.0,https://pypi.org/project/pyldavis,2021-03-24 12:57:08.000,144.0,634520.0,https://anaconda.org/conda-forge/pyldavis,2021-03-24 15:17:07.309,46942.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
273,PennyLane,PennyLaneAI/PennyLane,others,,https://github.com/PennyLaneAI/pennylane,https://github.com/PennyLaneAI/pennylane,Apache-2.0,2018-04-17 16:45:42.000,2022-09-08 14:53:24.000000,2022-09-08 07:54:05,2731.0,136.0,399,55.0,2267.0,252.0,583.0,1520,PennyLane is a cross-platform Python library for differentiable programming of quantum computers. Train a quantum..,117.0,30,True,2022-08-18 10:13:00.920,0.25.1,39.0,pennylane,conda-forge/pennylane,,62.0,20343.0,34.0,,https://pypi.org/project/pennylane,2022-06-20 21:12:41.000,34.0,19902.0,https://anaconda.org/conda-forge/pennylane,2022-05-01 12:38:58.341,4405.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
274,TF Recommenders,tensorflow/recommenders,recommender-systems,,https://github.com/tensorflow/recommenders,https://github.com/tensorflow/recommenders,Apache-2.0,2020-06-26 21:38:01.000,2022-09-07 17:53:59.000000,2022-09-07 17:53:54,323.0,17.0,206,49.0,257.0,152.0,143.0,1431,TensorFlow Recommenders is a library for building recommender system models using TensorFlow.,38.0,30,True,2022-07-13 17:05:54.766,0.7.0,14.0,tensorflow-recommenders,,['tensorflow'],,606468.0,139.0,138.0,https://pypi.org/project/tensorflow-recommenders,2021-08-23 23:29:59.000,1.0,606468.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
275,SciSpacy,allenai/scispacy,nlp,,https://github.com/allenai/scispacy,https://github.com/allenai/scispacy,Apache-2.0,2018-09-24 21:45:52.000,2022-09-07 00:26:18.000000,2022-09-07 00:21:25,998.0,24.0,163,57.0,184.0,31.0,240.0,1220,A full spaCy pipeline and models for scientific/biomedical documents.,24.0,30,True,2022-09-07 00:28:02.587,0.5.1,12.0,scispacy,,,,23102.0,524.0,505.0,https://pypi.org/project/scispacy,2022-03-10 20:16:24.000,19.0,23102.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
276,Model Analysis,tensorflow/model-analysis,interpretability,,https://github.com/tensorflow/model-analysis,https://github.com/tensorflow/model-analysis,Apache-2.0,2018-03-23 19:08:49.000,2022-09-08 05:23:00.000000,2022-09-08 05:22:59,1199.0,38.0,249,70.0,93.0,28.0,49.0,1169,Model analysis tools for TensorFlow.,48.0,30,True,2022-07-01 08:38:27.000,0.40.0,50.0,tensorflow-model-analysis,,"['tensorflow', 'jupyter']",,982429.0,21.0,,https://pypi.org/project/tensorflow-model-analysis,2022-05-16 03:38:20.000,21.0,982429.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
277,pingouin,raphaelvallat/pingouin,probabilistics,,https://github.com/raphaelvallat/pingouin,https://github.com/raphaelvallat/pingouin,GPL-3.0,2018-04-01 01:10:22.000,2022-08-29 23:17:05.000000,2022-08-27 14:52:13,1199.0,18.0,109,25.0,66.0,33.0,191.0,1167,Statistical package in Python based on Pandas.,33.0,30,False,2022-06-24 18:07:38.000,0.5.2,37.0,pingouin,conda-forge/pingouin,,,174803.0,726.0,693.0,https://pypi.org/project/pingouin,2022-06-24 17:59:52.000,33.0,173292.0,https://anaconda.org/conda-forge/pingouin,2022-06-24 21:24:35.163,67999.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
278,arch,bashtage/arch,financial-data,,https://github.com/bashtage/arch,https://github.com/bashtage/arch,NCSA,2014-08-29 15:41:28.000,2022-09-05 09:48:52.000000,2022-09-05 09:44:45,1010.0,71.0,214,41.0,437.0,17.0,162.0,982,ARCH models in Python.,31.0,30,False,2022-06-22 10:47:05.000,5.3.1,38.0,arch,conda-forge/arch-py,,,317350.0,681.0,633.0,https://pypi.org/project/arch,2022-06-22 10:47:05.000,48.0,312699.0,https://anaconda.org/conda-forge/arch-py,2022-06-28 23:03:37.564,158142.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
279,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2022-09-08 13:20:51.000000,2022-09-06 16:42:39,10539.0,211.0,249,31.0,1409.0,382.0,485.0,849,Python package for earth-observing satellite data processing.,128.0,30,False,2022-08-15 08:10:18.324,0.37.1,79.0,satpy,conda-forge/satpy,,,3117.0,85.0,74.0,https://pypi.org/project/satpy,2022-04-14 07:42:54.000,11.0,996.0,https://anaconda.org/conda-forge/satpy,2022-08-15 14:27:55.969,106056.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
280,pythreejs,jupyter-widgets/pythreejs,data-viz,,https://github.com/jupyter-widgets/pythreejs,https://github.com/jupyter-widgets/pythreejs,BSD-3-Clause,2013-12-23 17:02:11.000,2022-09-06 14:51:41.037000,2022-08-25 13:37:51,1715.0,41.0,181,40.0,170.0,56.0,166.0,829,A Jupyter - Three.js bridge.,30.0,30,True,2022-08-31 09:02:38.000,2.4.1,45.0,pythreejs,conda-forge/pythreejs,['jupyter'],,79389.0,70.0,21.0,https://pypi.org/project/pythreejs,2021-02-26 14:01:21.000,42.0,68534.0,https://anaconda.org/conda-forge/pythreejs,2022-09-06 14:51:41.037,412388.0,2.0,,,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,2022-08-24 13:26:43.242,7.0,5429.0,,,,,,,,,,,,,,,,,
281,scikit-learn-intelex,intel/scikit-learn-intelex,sklearn-utils,,https://github.com/intel/scikit-learn-intelex,https://github.com/intel/scikit-learn-intelex,Apache-2.0,2018-08-07 06:45:41.000,2022-09-08 13:30:51.000000,2022-08-30 10:07:17,1180.0,11.0,119,23.0,880.0,110.0,92.0,762,Intel(R) Extension for Scikit-learn is a seamless way to speed up your Scikit-learn application.,57.0,30,True,2022-08-18 09:37:56.000,2021.6.0,14.0,scikit-learn-intelex,conda-forge/scikit-learn-intelex,['sklearn'],,166399.0,2617.0,2611.0,https://pypi.org/project/scikit-learn-intelex,2022-06-16 20:45:24.000,6.0,162444.0,https://anaconda.org/conda-forge/scikit-learn-intelex,2022-02-07 12:53:31.181,67251.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
282,snowballstemmer,snowballstem/snowball,nlp,,https://github.com/snowballstem/snowball,https://github.com/snowballstem/snowball,BSD-3-Clause,2013-02-23 07:17:42.000,2022-03-28 04:36:11.000000,2021-12-17 04:08:52,919.0,,161,34.0,108.0,33.0,44.0,582,Snowball compiler and stemming algorithms.,28.0,30,True,2021-11-16 18:38:34.000,2.2.0,10.0,snowballstemmer,conda-forge/snowballstemmer,,,7714494.0,6749.0,4.0,https://pypi.org/project/snowballstemmer,2021-11-16 18:38:34.000,6745.0,7645941.0,https://anaconda.org/conda-forge/snowballstemmer,2021-11-17 09:59:16.947,5004426.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
283,DIPY,dipy/dipy,medical-data,,https://github.com/dipy/dipy,https://github.com/dipy/dipy,BSD-3-Clause,2010-02-06 11:43:08.000,2022-09-07 11:32:07.000000,2022-08-25 17:19:47,12295.0,21.0,360,51.0,1771.0,151.0,670.0,538,"DIPY is the paragon 3D/4D+ imaging library in Python. Contains generic methods for spatial normalization, signal..",134.0,30,True,2021-05-06 04:40:48.000,1.4.1,24.0,dipy,conda-forge/dipy,,,20118.0,687.0,607.0,https://pypi.org/project/dipy,2022-03-11 20:19:02.000,80.0,15820.0,https://anaconda.org/conda-forge/dipy,2022-03-15 06:15:21.138,326655.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
284,Cython BLIS,explosion/cython-blis,others,,https://github.com/explosion/cython-blis,https://github.com/explosion/cython-blis,BSD-3-Clause,2017-10-15 09:56:16.000,2022-09-06 11:31:32.000000,2022-09-06 11:31:32,549.0,6.0,34,14.0,47.0,5.0,23.0,190,Fast matrix-multiplication as a self-contained Python library no system dependencies!.,12.0,30,False,2022-08-04 13:38:01.973,0.9.1,43.0,blis,conda-forge/cython-blis,,,3874065.0,20610.0,20379.0,https://pypi.org/project/blis,2022-06-22 15:07:43.000,231.0,3834909.0,https://anaconda.org/conda-forge/cython-blis,2022-08-05 07:27:36.089,1644576.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
285,spleeter,deezer/spleeter,audio,,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000,2022-09-07 11:42:20.000000,2022-09-07 11:37:32,493.0,9.0,2259,367.0,97.0,156.0,542.0,20408,Deezer source separation library including pretrained models.,19.0,29,True,2022-09-07 11:40:35.136,2.3.2,36.0,spleeter,conda-forge/spleeter,['tensorflow'],1821652.0,64593.0,5.0,,https://pypi.org/project/spleeter,2022-06-10 13:19:35.000,5.0,10550.0,https://anaconda.org/conda-forge/spleeter,2020-06-30 14:33:43.220,67881.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
286,backtrader,mementum/backtrader,financial-data,,https://github.com/mementum/backtrader,https://github.com/mementum/backtrader,GPL-3.0,2015-01-10 07:14:52.000,2022-08-29 13:35:19.000000,2021-07-17 22:17:12,2385.0,,2898,562.0,201.0,42.0,,9293,Python Backtesting library for trading strategies.,52.0,29,False,,,155.0,backtrader,,,,13158.0,1191.0,1140.0,https://pypi.org/project/backtrader,2020-07-03 13:02:14.000,51.0,13158.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
