,name,github_id,pypi_id,conda_id,docs_url,category,labels,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_dependent_project_count,show,projectrank_placing,github_release_downloads,helm_id,brew_id,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,apt_id,yum_id,snap_id,cargo_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id
216,InterpretML,interpretml/interpret,interpret,,,interpretability,['jupyter'],https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52+00:00,2020-11-27 10:08:22+00:00,2020-11-27 10:08:07+00:00,396.0,57.0,107.0,3281.0,1403.0,2020-10-20 01:41:37+00:00,0.2.2,32.0,Fit interpretable models. Explain blackbox machine learning.,58.0,56.0,21.0,27,https://pypi.org/project/interpret,2020-10-20 01:35:45+00:00,2.0,14417.0,14417.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
217,Ignite,pytorch/ignite,pytorch-ignite,pytorch/ignite,,ml-frameworks,['pytorch'],https://github.com/pytorch/ignite,https://github.com/pytorch/ignite,BSD-3-Clause,2017-11-23 17:31:21+00:00,2020-11-30 14:11:12+00:00,2020-11-30 14:05:39+00:00,401.0,98.0,571.0,3161.0,798.0,2020-09-20 20:00:28+00:00,0.4.2,392.0,High-level library to help with training and evaluating neural networks in PyTorch flexibly and transparently.,698.0,636.0,113.0,27,https://pypi.org/project/pytorch-ignite,2020-11-30 00:30:47+00:00,62.0,31115.0,31115.0,https://anaconda.org/pytorch/ignite,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
218,memory-profiler,pythonprofilers/memory_profiler,memory_profiler,,,system-monitoring,,https://github.com/pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,BSD-3-Clause,2011-10-14 11:56:14+00:00,2020-11-29 18:14:39+00:00,2020-11-04 22:27:44+00:00,292.0,82.0,97.0,2622.0,615.0,2018-08-16 03:16:49+00:00,0.54.0,52.0,Monitor Memory usage of Python code.,534.0,,82.0,27,https://pypi.org/project/memory_profiler,2018-08-16 03:16:49+00:00,534.0,170053.0,170053.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
219,missingno,ResidentMario/missingno,missingno,,,data-viz,,https://github.com/ResidentMario/missingno,https://github.com/ResidentMario/missingno,MIT,2016-03-27 15:18:50+00:00,2020-11-23 17:34:43+00:00,2020-11-23 17:34:42+00:00,325.0,15.0,86.0,2543.0,169.0,2019-07-09 16:03:51+00:00,0.4.2,21.0,Missing data visualization module for Python.,2400.0,2324.0,14.0,27,https://pypi.org/project/missingno,2018-06-29 16:25:00+00:00,76.0,213389.0,213389.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
220,pomegranate,jmschrei/pomegranate,pomegranate,pomegranate,,probabilistics,,https://github.com/jmschrei/pomegranate,https://github.com/jmschrei/pomegranate,MIT,2014-11-24 18:36:58+00:00,2020-11-29 19:45:41+00:00,2020-11-29 19:45:40+00:00,456.0,30.0,525.0,2490.0,838.0,2020-10-13 16:38:32+00:00,0.13.5,59.0,"Fast, flexible and easy to use probabilistic modelling in Python.",369.0,341.0,59.0,27,https://pypi.org/project/pomegranate,2020-07-12 21:28:17+00:00,28.0,21322.0,21322.0,https://anaconda.org/anaconda/pomegranate,2020-10-13 16:38:32+00:00,,True,2,,,,,,,,,,,,,,,,,,,,,,,
221,Dagster,dagster-io/dagster,dagster,,,data-pipelines,,https://github.com/dagster-io/dagster,https://github.com/dagster-io/dagster,Apache-2.0,2018-04-30 16:30:04+00:00,2020-11-30 17:43:09+00:00,2020-11-30 17:43:04+00:00,237.0,535.0,1648.0,2374.0,5871.0,2020-11-19 23:18:08+00:00,0.9.20,218.0,"A data orchestrator for machine learning, analytics, and ETL.",123.0,119.0,105.0,27,https://pypi.org/project/dagster,2020-11-19 23:18:08+00:00,4.0,32355.0,32355.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
222,GPyTorch,cornellius-gp/gpytorch,gpytorch,,,probabilistics,['pytorch'],https://github.com/cornellius-gp/gpytorch,https://github.com/cornellius-gp/gpytorch,MIT,2017-06-09 14:48:20+00:00,2020-11-30 16:44:28+00:00,2020-11-28 20:31:20+00:00,299.0,176.0,606.0,2188.0,3165.0,2020-10-26 20:57:56+00:00,1.2.1,23.0,A highly efficient and modular implementation of Gaussian Processes in PyTorch.,168.0,160.0,61.0,27,https://pypi.org/project/gpytorch,2020-10-26 20:57:56+00:00,8.0,33376.0,33376.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
223,GluonNLP,dmlc/gluon-nlp,gluonnlp,,,nlp,['mxnet'],https://github.com/dmlc/gluon-nlp,https://github.com/dmlc/gluon-nlp,Apache-2.0,2018-04-04 20:57:13+00:00,2020-11-30 17:04:32+00:00,2020-10-08 21:11:34+00:00,490.0,227.0,277.0,2184.0,775.0,2020-08-13 19:16:27+00:00,0.10.0,25.0,"Toolkit that enables easy text preprocessing, datasets loading and neural models building to help you speed up your..",344.0,333.0,72.0,27,https://pypi.org/project/gluonnlp,2020-08-13 01:28:51+00:00,11.0,43563.0,43563.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
224,AzureML SDK,Azure/MachineLearningNotebooks,azureml-sdk,,,ml-experiments,,https://github.com/Azure/MachineLearningNotebooks,https://github.com/Azure/MachineLearningNotebooks,MIT,2018-08-17 17:29:14+00:00,2020-11-26 06:50:06+00:00,2020-11-11 21:00:22+00:00,1464.0,49.0,828.0,1994.0,1077.0,2020-10-27 03:25:19+00:00,1.17.0,63.0,Python notebooks with ML and deep learning examples with Azure Machine Learning | Microsoft.,30.0,,52.0,27,https://pypi.org/project/azureml-sdk,2020-10-27 03:25:19+00:00,30.0,328096.0,328110.0,,,,True,2,359.0,,,,,,,,,,,,,,,,,,,,,,
225,TRAINS,allegroai/trains,trains,,,ml-experiments,,https://github.com/allegroai/trains,https://github.com/allegroai/trains,Apache-2.0,2019-06-10 08:18:32+00:00,2020-11-29 21:38:22+00:00,2020-11-29 21:31:56+00:00,232.0,79.0,144.0,1989.0,894.0,2020-11-03 15:00:41+00:00,0.16.3,120.0,TRAINS - Auto-Magical Experiment Manager & Version Control for AI - NOW WITH AUTO-MAGICAL DEVOPS!.,50.0,50.0,23.0,27,https://pypi.org/project/trains,2020-11-29 21:38:22+00:00,,161539.0,163291.0,,,,True,2,230.0,,,allegroai/trains,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671+00:00,,29575.0,,,,,,,,,,,,,,,
226,Databases,encode/databases,databases,,,db-clients,,https://github.com/encode/databases,https://github.com/encode/databases,BSD-3-Clause,2019-02-01 10:55:25+00:00,2020-11-23 09:44:24+00:00,2020-11-23 09:44:23+00:00,128.0,89.0,82.0,1790.0,267.0,2020-11-16 20:54:25+00:00,0.4.1,29.0,Async database support for Python.,1193.0,1133.0,27.0,27,https://pypi.org/project/databases,2020-11-16 20:54:58+00:00,60.0,49359.0,49359.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
227,TF-Agents,tensorflow/agents,tf-agents,,,reinforcement-learning,['tensorflow'],https://github.com/tensorflow/agents,https://github.com/tensorflow/agents,Apache-2.0,2018-11-17 00:29:12+00:00,2020-11-30 08:47:22+00:00,2020-11-30 08:46:35+00:00,438.0,100.0,294.0,1696.0,1526.0,2020-11-17 03:53:32+00:00,0.7.0,15.0,TF-Agents is a library for Reinforcement Learning in TensorFlow.,316.0,310.0,82.0,27,https://pypi.org/project/tf-agents,2020-11-17 04:35:35+00:00,6.0,6964.0,6964.0,,,,True,1,,,,,,,,,,,,,,,,,,,,,,,
228,textacy,chartbeat-labs/textacy,textacy,,,nlp,,https://github.com/chartbeat-labs/textacy,https://github.com/chartbeat-labs/textacy,Apache-2.0,2016-02-03 16:52:45+00:00,2020-11-01 23:46:33+00:00,2020-11-01 23:46:27+00:00,211.0,29.0,193.0,1558.0,1325.0,2020-08-29 20:51:05+00:00,0.10.1,29.0,"NLP, before and after spaCy.",77.0,,28.0,27,https://pypi.org/project/textacy,2020-08-29 20:51:28+00:00,77.0,26996.0,26996.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
229,Ibis,ibis-project/ibis,ibis-framework,conda-forge/ibis-framework,,db-clients,,https://github.com/ibis-project/ibis,https://github.com/ibis-project/ibis,Apache-2.0,2015-04-17 20:43:46+00:00,2020-11-30 13:59:27+00:00,2020-11-25 12:59:11+00:00,243.0,511.0,929.0,1480.0,1305.0,2020-11-11 16:01:20+00:00,1.4.0,24.0,"A pandas-like deferred expression system, with first-class SQL support.",170.0,122.0,69.0,27,https://pypi.org/project/ibis-framework,2020-11-11 16:01:20+00:00,48.0,27230.0,27230.0,https://anaconda.org/conda-forge/ibis-framework,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
230,tslearn,tslearn-team/tslearn,tslearn,conda-forge/tslearn,,time-series-data,['sklearn'],https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13+00:00,2020-11-21 23:53:59+00:00,2020-10-22 16:01:27+00:00,206.0,51.0,157.0,1383.0,1524.0,2020-06-18 15:54:49+00:00,0.4.1,90.0,A machine learning toolkit dedicated to time-series data.,165.0,154.0,27.0,27,https://pypi.org/project/tslearn,2020-06-18 16:13:01+00:00,11.0,45604.0,45604.0,https://anaconda.org/conda-forge/tslearn,,,True,1,,,,,,,,,,,,,,,,,,,,,,,
231,jellyfish,jamesturk/jellyfish,jellyfish,,,nlp,,https://github.com/jamesturk/jellyfish,https://github.com/jamesturk/jellyfish,BSD-2-Clause,2010-07-09 20:41:11+00:00,2020-10-01 19:15:46+00:00,2020-09-22 14:57:52+00:00,118.0,9.0,86.0,1368.0,366.0,2020-05-21 20:37:01+00:00,0.8.2,27.0,a python library for doing approximate and phonetic matching of strings.,2494.0,1848.0,19.0,27,https://pypi.org/project/jellyfish,2020-05-21 20:37:01+00:00,646.0,931202.0,931202.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
232,Cartopy,mapbox/rasterio,Cartopy,,,geospatial-data,,https://github.com/mapbox/rasterio,https://github.com/mapbox/rasterio,LGPL-3.0,2013-11-04 16:36:27+00:00,2020-11-30 16:44:34+00:00,2020-11-24 00:12:08+00:00,373.0,137.0,1172.0,1359.0,3226.0,2018-11-17 07:43:32+00:00,0.17.0,18.0,Rasterio reads and writes geospatial raster datasets.,2594.0,2421.0,106.0,27,https://pypi.org/project/Cartopy,2020-04-27 04:57:38+00:00,173.0,14967.0,14977.0,,,,False,3,674.0,,,,,,,,,,,,,,,,,,,,,,
233,GPflow,GPflow/GPflow,gpflow,,,probabilistics,['tensorflow'],https://github.com/GPflow/GPflow,https://github.com/GPflow/GPflow,Apache-2.0,2016-01-14 11:29:24+00:00,2020-11-30 14:42:37+00:00,2020-11-26 17:14:04+00:00,382.0,77.0,599.0,1339.0,2198.0,2020-10-07 16:12:42+00:00,2.1.3,27.0,Gaussian processes in TensorFlow.,219.0,202.0,68.0,27,https://pypi.org/project/gpflow,2020-10-07 16:12:42+00:00,17.0,6098.0,6098.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
234,torchaudio,pytorch/audio,torchaudio,,,audio,['pytorch'],https://github.com/pytorch/audio,https://github.com/pytorch/audio,BSD-2-Clause,2017-05-05 00:38:05+00:00,2020-11-30 17:41:24+00:00,2020-11-20 20:58:58+00:00,251.0,152.0,215.0,1142.0,601.0,2020-10-27 16:17:48+00:00,0.7.0,11.0,"Data manipulation and transformation for audio signal processing, powered by PyTorch.",685.0,676.0,80.0,27,https://pypi.org/project/torchaudio,2020-10-27 16:14:57+00:00,9.0,50486.0,50486.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
235,ipyleaflet,jupyter-widgets/ipyleaflet,ipyleaflet,,,geospatial-data,['jupyter'],https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10+00:00,2020-11-30 13:44:00+00:00,2020-11-30 13:43:59+00:00,264.0,119.0,240.0,1057.0,892.0,2020-07-29 08:54:44+00:00,0.13.3,66.0,A Jupyter - Leaflet.js bridge.,709.0,609.0,63.0,27,https://pypi.org/project/ipyleaflet,2020-07-24 15:15:48+00:00,98.0,18025.0,163455.0,,,,True,3,,,,,,,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,2020-07-24 14:55:26.216000+00:00,2.0,145430.0,,,,,,,,,,
236,PyCUDA,inducer/pycuda,pycuda,,,gpu-utilities,,https://github.com/inducer/pycuda,https://github.com/inducer/pycuda,MIT,2011-04-06 02:53:31+00:00,2020-11-30 00:01:50+00:00,2020-11-30 00:01:49+00:00,212.0,40.0,122.0,1030.0,1440.0,2019-08-12 04:15:37+00:00,2019.1.2,46.0,"CUDA integration for Python, plus shiny features.",959.0,667.0,68.0,27,https://pypi.org/project/pycuda,2020-10-07 21:59:52+00:00,292.0,16098.0,16098.0,,,,True,1,,,,,,,,,,,,,,,,,,,,,,,
237,Model Analysis,tensorflow/model-analysis,tensorflow-model-analysis,,,interpretability,"['tensorflow', 'jupyter']",https://github.com/tensorflow/model-analysis,https://github.com/tensorflow/model-analysis,Apache-2.0,2018-03-23 19:08:49+00:00,2020-11-25 17:50:06+00:00,2020-11-25 17:50:00+00:00,201.0,22.0,31.0,1006.0,846.0,2020-11-04 18:38:50+00:00,0.25.0,32.0,Model analysis tools for TensorFlow.,10.0,,33.0,27,https://pypi.org/project/tensorflow-model-analysis,2020-09-24 22:14:07+00:00,10.0,3862651.0,3862651.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
238,PyStan,stan-dev/pystan,pystan,,,probabilistics,,https://github.com/stan-dev/pystan,https://github.com/stan-dev/pystan,GPL-3.0,2013-05-24 01:21:21+00:00,2020-11-21 11:22:51+00:00,2020-11-21 11:22:43+00:00,192.0,66.0,425.0,881.0,867.0,2020-10-16 20:20:46+00:00,2.19.1.1-codes,54.0,"PyStan, the Python interface to Stan.",2527.0,2185.0,54.0,27,https://pypi.org/project/pystan,2020-11-19 14:21:16+00:00,342.0,893554.0,893555.0,,,,False,2,82.0,,,,,,,,,,,,,,,,,,,,,,
239,igraph,igraph/python-igraph,python-igraph,,,graph,,https://github.com/igraph/python-igraph,https://github.com/igraph/python-igraph,GPL-2.0,2015-01-08 23:55:16+00:00,2020-11-30 08:39:40+00:00,2020-11-05 18:15:58+00:00,174.0,50.0,250.0,733.0,1496.0,2020-10-08 14:50:52+00:00,0.8.3,18.0,Python interface for igraph.,1725.0,1301.0,46.0,27,https://pypi.org/project/python-igraph,2020-04-28 17:45:27+00:00,424.0,48578.0,48600.0,,,,False,1,1064.0,,,,,,,,,,,,,,,,,,,,,,
240,Yappi,sumerc/yappi,yappi,,,system-monitoring,,https://github.com/sumerc/yappi,https://github.com/sumerc/yappi,MIT,2009-10-07 20:46:30+00:00,2020-11-27 15:33:20+00:00,2020-11-27 15:31:52+00:00,34.0,10.0,28.0,519.0,632.0,2020-11-27 15:28:40+00:00,1.3.2,17.0,"Yet Another Python Profiler, but this time thread&coroutine&greenlet aware.",970.0,330.0,21.0,27,https://pypi.org/project/yappi,2020-11-27 15:28:40+00:00,640.0,117193.0,117193.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
241,Streamlit,streamlit/streamlit,streamlit,,,others,,https://github.com/streamlit/streamlit,https://github.com/streamlit/streamlit,Apache-2.0,2019-08-24 00:14:52+00:00,2020-11-30 17:56:30+00:00,2020-11-30 17:55:39+00:00,1011.0,495.0,879.0,12024.0,,2020-10-28 21:08:05+00:00,0.71.0,117.0,Streamlit The fastest way to build data apps in Python.,63.0,29.0,80.0,26,https://pypi.org/project/streamlit,2020-10-28 21:08:05+00:00,34.0,129492.0,129492.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
242,EasyOCR,JaidedAI/EasyOCR,easyocr,,,ocr,,https://github.com/JaidedAI/EasyOCR,https://github.com/JaidedAI/EasyOCR,Apache-2.0,2020-03-14 11:46:39+00:00,2020-11-24 08:39:48+00:00,2020-11-24 08:39:47+00:00,844.0,65.0,147.0,9280.0,351.0,2020-11-17 05:17:50+00:00,1.2,13.0,"Ready-to-use OCR with 40+ languages supported including Chinese, Japanese, Korean and Thai.",70.0,70.0,69.0,26,https://pypi.org/project/easyocr,2020-11-21 11:04:24+00:00,,6716.0,16088.0,,,,True,2,46862.0,,,,,,,,,,,,,,,,,,,,,,
243,Dopamine,google/dopamine,dopamine-rl,,,reinforcement-learning,['tensorflow'],https://github.com/google/dopamine,https://github.com/google/dopamine,Apache-2.0,2018-07-26 09:58:36+00:00,2020-11-24 20:59:46+00:00,2020-11-24 20:59:42+00:00,1225.0,72.0,67.0,9226.0,210.0,2020-10-16 22:05:03+00:00,3.1.8,34.0,Dopamine is a research framework for fast prototyping of reinforcement learning algorithms.,31.0,,13.0,26,https://pypi.org/project/dopamine-rl,2020-10-16 22:05:03+00:00,31.0,27014.0,27014.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
244,NNI,microsoft/nni,nni,,,hyperopt,,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44+00:00,2020-11-30 17:22:21+00:00,2020-11-30 09:31:22+00:00,1056.0,244.0,796.0,8413.0,1788.0,2020-10-22 13:31:52+00:00,1.9,34.0,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",82.0,74.0,108.0,26,https://pypi.org/project/nni,2020-10-22 13:15:53+00:00,8.0,2291.0,2291.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
245,Ludwig,uber/ludwig,ludwig,,,ml-frameworks,['tensorflow'],https://github.com/uber/ludwig,https://github.com/uber/ludwig,Apache-2.0,2018-12-27 23:58:12+00:00,2020-11-30 08:19:19+00:00,2020-11-29 01:34:49+00:00,867.0,96.0,395.0,7300.0,2019.0,2020-11-16 23:55:59+00:00,0.3.1,14.0,Ludwig is a toolbox that allows to train and evaluate deep learning models without the need to write code.,77.0,71.0,82.0,26,https://pypi.org/project/ludwig,2020-10-05 23:55:39+00:00,6.0,1441.0,1441.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
246,PySyft,OpenMined/PySyft,syft,,,privacy-ml,['pytorch'],https://github.com/OpenMined/PySyft,https://github.com/OpenMined/PySyft,MIT,2017-07-18 20:41:16+00:00,2020-11-30 17:40:51+00:00,2020-11-28 15:44:18+00:00,1480.0,338.0,2398.0,6589.0,6515.0,2020-11-12 19:57:33+00:00,0.3.0,48.0,A library for answering questions using data you cannot see.,3.0,,327.0,26,https://pypi.org/project/syft,2020-09-14 15:03:40+00:00,3.0,2261.0,2261.0,,,,True,1,,,,,,,,,,,,,,,,,,,,,,,
247,py-spy,benfred/py-spy,py-spy,,,system-monitoring,,https://github.com/benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15+00:00,2020-11-30 05:32:46+00:00,2020-11-20 05:01:41+00:00,216.0,45.0,126.0,6254.0,338.0,2020-02-24 06:04:00+00:00,0.3.3,26.0,Sampling profiler for Python programs.,473.0,448.0,19.0,26,https://pypi.org/project/py-spy,2020-06-22 23:38:51+00:00,25.0,350272.0,350505.0,,,,True,2,3742.0,,,,,,,,,,,,,,,,py-spy,,,,,,
248,imageai,OlafenwaMoses/ImageAI,imageai,,,image,,https://github.com/OlafenwaMoses/ImageAI,https://github.com/OlafenwaMoses/ImageAI,MIT,2018-03-19 23:12:33+00:00,2020-10-29 21:55:16+00:00,2020-01-14 21:25:23+00:00,1530.0,179.0,382.0,5479.0,277.0,2019-09-13 22:44:02+00:00,2.1.5,9.0,A python library built to empower developers to build applications and systems with self-contained Computer Vision..,616.0,604.0,13.0,26,https://pypi.org/project/imageai,2019-09-13 22:44:02+00:00,12.0,6105.0,22358.0,,,,True,3,503857.0,,,,,,,,,,,,,,,,,,,,,,
249,tsfresh,blue-yonder/tsfresh,tsfresh,,,time-series-data,['sklearn'],https://github.com/blue-yonder/tsfresh,https://github.com/blue-yonder/tsfresh,MIT,2016-10-26 11:29:17+00:00,2020-11-20 11:05:56+00:00,2020-11-04 11:49:55+00:00,813.0,29.0,388.0,5191.0,398.0,2020-09-09 21:08:22+00:00,0.17.0,26.0,Automatic extraction of relevant features from time series:.,33.0,,66.0,26,https://pypi.org/project/tsfresh,2020-09-09 21:08:22+00:00,33.0,170284.0,170284.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
250,Datasets,huggingface/datasets,datasets,,,web-scraping,,https://github.com/huggingface/datasets,https://github.com/huggingface/datasets,Apache-2.0,2020-03-26 09:23:22+00:00,2020-11-30 17:45:23+00:00,2020-11-30 17:27:26+00:00,392.0,119.0,251.0,5161.0,652.0,2020-11-19 18:33:56+00:00,1.1.3,11.0,"Fast, efficient, open-access datasets and evaluation metrics in PyTorch, TensorFlow, NumPy and Pandas.",181.0,172.0,81.0,26,https://pypi.org/project/datasets,2020-11-19 18:07:51+00:00,9.0,22960.0,22960.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
251,backtrader,mementum/backtrader,backtrader,,,financial-data,,https://github.com/mementum/backtrader,https://github.com/mementum/backtrader,GPL-3.0,2015-01-10 07:14:52+00:00,2020-11-27 15:29:29+00:00,2020-07-03 12:52:48+00:00,1617.0,13.0,,5076.0,2381.0,,,155.0,Python Backtesting library for trading strategies.,436.0,366.0,50.0,26,https://pypi.org/project/backtrader,2020-07-03 13:02:14+00:00,70.0,11799.0,11799.0,,,,False,2,,,,,,,,,,,,,,,,,,,,,,,
252,auto-sklearn,automl/auto-sklearn,auto-sklearn,,,hyperopt,['sklearn'],https://github.com/automl/auto-sklearn,https://github.com/automl/auto-sklearn,BSD-3-Clause,2015-07-02 15:38:10+00:00,2020-11-30 17:27:12+00:00,2020-11-11 08:33:40+00:00,954.0,114.0,546.0,5029.0,2364.0,2020-11-11 09:02:45+00:00,0.11.1,23.0,Automated Machine Learning with scikit-learn.,131.0,116.0,63.0,26,https://pypi.org/project/auto-sklearn,2020-11-11 08:45:35+00:00,15.0,6572.0,6572.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
253,keras-rl,keras-rl/keras-rl,keras-rl,,,reinforcement-learning,['keras'],https://github.com/keras-rl/keras-rl,https://github.com/keras-rl/keras-rl,MIT,2016-07-02 15:53:12+00:00,2020-11-20 07:32:13+00:00,2019-11-11 22:14:54+00:00,1284.0,39.0,208.0,4871.0,308.0,2018-06-01 07:52:24+00:00,0.4.2,8.0,Deep Reinforcement Learning for Keras.,472.0,421.0,40.0,26,https://pypi.org/project/keras-rl,2018-06-01 07:52:24+00:00,51.0,1634.0,1634.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
254,DeepPavlov,deepmipt/DeepPavlov,deeppavlov,,,nlp,"['tensorflow', 'keras']",https://github.com/deepmipt/DeepPavlov,https://github.com/deepmipt/DeepPavlov,Apache-2.0,2017-11-17 14:35:29+00:00,2020-11-30 11:59:41+00:00,2020-11-13 11:16:19+00:00,865.0,60.0,442.0,4862.0,2572.0,2020-11-13 11:39:59+00:00,0.13.0,40.0,An open source library for deep learning end-to-end dialog systems and chatbots.,165.0,161.0,60.0,26,https://pypi.org/project/deeppavlov,2020-11-13 11:22:35+00:00,4.0,4409.0,4409.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
255,scikit-surprise,NicolasHug/Surprise,scikit-surprise,,,recommender-systems,,https://github.com/NicolasHug/Surprise,https://github.com/NicolasHug/Surprise,BSD-3-Clause,2016-10-23 14:59:38+00:00,2020-08-14 13:20:04+00:00,2020-08-05 17:45:59+00:00,800.0,35.0,284.0,4528.0,622.0,2020-07-19 14:50:48+00:00,1.1.1,9.0,A Python scikit for building and analyzing recommender systems.,826.0,802.0,38.0,26,https://pypi.org/project/scikit-surprise,2020-07-19 14:50:48+00:00,24.0,46181.0,46181.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
256,PDFMiner,euske/pdfminer,pdfminer,,,data-loading,,https://github.com/euske/pdfminer,https://github.com/euske/pdfminer,MIT,2010-12-12 12:50:22+00:00,2020-06-23 18:16:10+00:00,2020-01-18 07:00:32+00:00,1024.0,222.0,38.0,4426.0,540.0,,,24.0,Python PDF Parser (Not actively maintained). Check out pdfminer.six.,3314.0,1848.0,28.0,26,https://pypi.org/project/pdfminer,2019-11-25 12:02:21+00:00,1466.0,207110.0,207110.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
257,Metaflow,Netflix/metaflow,metaflow,,,ml-experiments,,https://github.com/Netflix/metaflow,https://github.com/Netflix/metaflow,Apache-2.0,2019-09-17 17:48:25+00:00,2020-11-27 03:26:43+00:00,2020-11-15 17:38:32+00:00,310.0,107.0,133.0,3804.0,173.0,2020-11-11 10:43:10+00:00,2.2.5,14.0,Build and manage real-life data science projects with ease.,93.0,92.0,28.0,26,https://pypi.org/project/metaflow,2020-10-29 00:11:07+00:00,1.0,45905.0,45905.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
258,MechanicalSoup,MechanicalSoup/MechanicalSoup,MechanicalSoup,,,web-scraping,,https://github.com/MechanicalSoup/MechanicalSoup,https://github.com/MechanicalSoup/MechanicalSoup,MIT,2014-05-26 09:06:11+00:00,2020-11-11 08:39:09+00:00,2020-11-11 08:39:08+00:00,304.0,21.0,119.0,3611.0,556.0,2019-08-27 16:49:38+00:00,0.12.0,23.0,A Python library for automating interaction with websites.,390.0,,41.0,26,https://pypi.org/project/MechanicalSoup,2019-08-27 16:49:38+00:00,390.0,35045.0,35045.0,,,,True,3,36.0,,,,,,,,,,,,,,,,,,,,,,
259,pyAudioAnalysis,tyiannak/pyAudioAnalysis,pyAudioAnalysis,,,audio,,https://github.com/tyiannak/pyAudioAnalysis,https://github.com/tyiannak/pyAudioAnalysis,Apache-2.0,2014-08-27 12:43:13+00:00,2020-11-19 20:08:47+00:00,2020-11-19 20:08:40+00:00,922.0,158.0,102.0,3555.0,672.0,2020-09-29 21:30:02+00:00,0.3.6,15.0,"Python Audio Analysis Library: Feature Extraction, Classification, Segmentation and Applications.",174.0,163.0,23.0,26,https://pypi.org/project/pyAudioAnalysis,2020-09-29 21:30:02+00:00,11.0,9131.0,9131.0,,,,True,2,,,,,,,,,,,,,,,,,,,,,,,
