,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
256,BentoML,bentoml/BentoML,model-serialisation,,https://github.com/bentoml/BentoML,https://github.com/bentoml/BentoML,Apache-2.0,2019-04-02 01:39:27.000,2022-08-04 09:01:52.000000,2022-08-04 08:46:18,1865.0,235.0,432,59.0,2038.0,63.0,607.0,3845,Unified Model Serving Framework.,117.0,30,True,2022-07-29 21:17:03.000,1.0.2,67.0,bentoml,,,1546.0,21155.0,3.0,,https://pypi.org/project/bentoml,2022-07-01 23:25:03.000,3.0,21117.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
257,D-Tale,man-group/dtale,data-viz,,https://github.com/man-group/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2022-07-24 14:49:07.000000,2022-07-24 14:48:08,614.0,18.0,291,66.0,214.0,43.0,429.0,3564,Visualizer for pandas data structures.,27.0,30,True,2022-06-17 17:53:49.000,2.6.0,148.0,dtale,conda-forge/dtale,"['pandas', 'jupyter']",,85979.0,442.0,430.0,https://pypi.org/project/dtale,2022-06-17 17:45:42.000,12.0,81350.0,https://anaconda.org/conda-forge/dtale,2022-06-17 18:17:38.395,138893.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
258,nevergrad,facebookresearch/nevergrad,hyperopt,,https://github.com/facebookresearch/nevergrad,https://github.com/facebookresearch/nevergrad,MIT,2018-11-21 00:33:17.000,2022-08-04 14:34:45.000000,2022-07-22 08:23:03,1022.0,10.0,321,65.0,1242.0,100.0,156.0,3330,A Python toolbox for performing gradient-free optimization.,50.0,30,True,2022-03-08 18:42:46.000,0.5.0,36.0,nevergrad,conda-forge/nevergrad,,,40476.0,381.0,361.0,https://pypi.org/project/nevergrad,2022-03-08 18:42:46.000,20.0,39404.0,https://anaconda.org/conda-forge/nevergrad,2021-06-14 12:44:22.518,30039.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
259,bqplot,bqplot/bqplot,data-viz,,https://github.com/bqplot/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2022-07-25 11:39:08.000000,2022-07-25 11:39:08,3525.0,12.0,458,106.0,942.0,228.0,359.0,3328,Plotting library for IPython/Jupyter notebooks.,59.0,30,True,2022-02-11 15:29:07.544,0.5.34,100.0,bqplot,conda-forge/bqplot,['jupyter'],,126208.0,136.0,34.0,https://pypi.org/project/bqplot,2022-02-11 15:27:16.000,92.0,102882.0,https://anaconda.org/conda-forge/bqplot,2022-02-11 15:47:15.986,1008584.0,2.0,,,,bqplot,https://www.npmjs.com/package/bqplot,2022-02-11 15:29:07.544,10.0,9879.0,,,,,,,,,,,,,,,,,
260,ta,bukosabino/ta,financial-data,,https://github.com/bukosabino/ta,https://github.com/bukosabino/ta,MIT,2018-01-02 18:08:48.000,2022-06-22 02:08:59.000000,2022-04-24 13:40:45,612.0,,727,137.0,104.0,118.0,96.0,3154,Technical Analysis Library using Pandas and Numpy.,28.0,30,True,2022-04-16 10:24:20.000,0.10.1,53.0,ta,conda-forge/ta,,,85701.0,1369.0,1335.0,https://pypi.org/project/ta,2022-04-16 10:24:20.000,34.0,85408.0,https://anaconda.org/conda-forge/ta,2022-04-21 15:19:41.291,5280.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
261,Sumy,miso-belica/sumy,nlp,,https://github.com/miso-belica/sumy,https://github.com/miso-belica/sumy,Apache-2.0,2013-02-20 12:56:48.000,2022-07-31 08:48:12.000000,2022-07-31 08:48:12,422.0,11.0,475,112.0,76.0,17.0,90.0,2878,Module for automatic summarization of text documents and HTML pages.,23.0,30,True,2022-04-21 21:59:46.000,0.10.0,15.0,sumy,conda-forge/sumy,,,25061.0,1441.0,1339.0,https://pypi.org/project/sumy,2022-04-21 21:59:46.000,102.0,24930.0,https://anaconda.org/conda-forge/sumy,2022-04-22 07:57:30.389,1839.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
262,fastNLP,fastnlp/fastNLP,nlp,,https://github.com/fastnlp/fastNLP,https://github.com/fastnlp/fastNLP,Apache-2.0,2018-03-07 13:30:20.000,2022-07-25 08:23:15.000000,2022-07-08 00:17:23,2422.0,328.0,424,79.0,228.0,49.0,150.0,2651,fastNLP: A Modularized and Extensible NLP Framework. Currently still in incubation.,59.0,30,True,2020-11-06 15:31:29.000,0.6.0,10.0,fastnlp,,,66.0,3779.0,91.0,88.0,https://pypi.org/project/fastnlp,2019-02-04 02:35:37.000,3.0,3778.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
263,ImageHash,JohannesBuchner/imagehash,image,,https://github.com/JohannesBuchner/imagehash,https://github.com/JohannesBuchner/imagehash,BSD-2-Clause,2013-03-02 23:32:48.000,2022-07-23 16:02:12.000000,2021-09-07 19:15:32,209.0,,299,64.0,56.0,15.0,94.0,2459,A Python Perceptual Image Hashing Module.,20.0,30,True,2021-07-15 12:35:01.000,4.2.1,18.0,ImageHash,conda-forge/imagehash,,,1444001.0,5925.0,5610.0,https://pypi.org/project/ImageHash,2021-07-15 12:35:01.000,315.0,1440969.0,https://anaconda.org/conda-forge/imagehash,2021-07-15 15:00:27.543,209241.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
264,GluonNLP,dmlc/gluon-nlp,nlp,,https://github.com/dmlc/gluon-nlp,https://github.com/dmlc/gluon-nlp,Apache-2.0,2018-04-04 20:57:13.000,2022-07-12 14:57:08.000000,2021-08-24 19:11:38,840.0,,519,102.0,1040.0,260.0,296.0,2431,"Toolkit that enables easy text preprocessing, datasets loading and neural models building to help you speed up your..",82.0,30,True,2020-08-13 19:17:42.000,0.10.0,26.0,gluonnlp,,['mxnet'],,117563.0,917.0,895.0,https://pypi.org/project/gluonnlp,2020-08-13 19:17:42.000,22.0,117563.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
265,NeuralProphet,ourownstory/neural_prophet,time-series-data,,https://github.com/ourownstory/neural_prophet,https://github.com/ourownstory/neural_prophet,MIT,2020-05-04 05:12:43.000,2022-08-03 14:55:02.000000,2022-08-02 22:40:16,899.0,21.0,314,49.0,286.0,79.0,202.0,2425,NeuralProphet: A simple forecasting package.,26.0,30,True,2022-03-22 02:55:21.000,0.3.2,12.0,neuralprophet,,['pytorch'],,66331.0,101.0,101.0,https://pypi.org/project/neuralprophet,2022-03-22 02:55:21.000,,66331.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
266,vidgear,abhiTronix/vidgear,image,,https://github.com/abhiTronix/vidgear,https://github.com/abhiTronix/vidgear,Apache-2.0,2019-03-17 02:42:42.000,2022-08-02 03:26:10.000000,2022-07-06 02:29:40,915.0,43.0,187,53.0,96.0,1.0,230.0,2344,A High-performance cross-platform Video Processing Python framework powerpacked with unique trailblazing features.,13.0,30,True,2022-07-05 17:24:39.000,0.2.6,18.0,vidgear,,,627.0,8612.0,230.0,225.0,https://pypi.org/project/vidgear,2022-07-05 17:24:39.000,5.0,8597.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
267,hdbscan,scikit-learn-contrib/hdbscan,others,,https://github.com/scikit-learn-contrib/hdbscan,https://github.com/scikit-learn-contrib/hdbscan,BSD-3-Clause,2015-04-22 13:32:37.000,2022-08-04 14:57:34.000000,2022-05-02 14:25:44,946.0,,413,55.0,118.0,293.0,159.0,2212,A high performance implementation of HDBSCAN clustering.,78.0,30,True,2022-02-08 17:15:41.000,0.8.28.wheels,44.0,hdbscan,conda-forge/hdbscan,['sklearn'],,458448.0,1634.0,1469.0,https://pypi.org/project/hdbscan,2022-02-08 15:45:27.000,165.0,442410.0,https://anaconda.org/conda-forge/hdbscan,2022-02-11 21:21:32.499,1170832.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
268,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2022-08-04 05:03:37.000000,2022-06-17 20:29:08,1584.0,3.0,282,59.0,139.0,87.0,185.0,2198,A machine learning toolkit dedicated to time-series data.,39.0,30,True,2021-08-16 07:09:52.000,0.5.2,94.0,tslearn,conda-forge/tslearn,['sklearn'],,100867.0,564.0,545.0,https://pypi.org/project/tslearn,2021-08-16 07:29:50.000,19.0,95853.0,https://anaconda.org/conda-forge/tslearn,2022-01-15 08:48:51.564,265774.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
269,mpld3,mpld3/mpld3,data-viz,,https://github.com/mpld3/mpld3,https://github.com/mpld3/mpld3,BSD-3-Clause,2013-12-18 01:48:30.000,2022-08-03 16:40:21.000000,2022-08-03 16:40:16,871.0,10.0,347,88.0,164.0,211.0,145.0,2180,D3 Renderings of Matplotlib Graphics.,51.0,30,True,2022-05-27 14:58:47.679,0.5.8,17.0,mpld3,conda-forge/mpld3,,,265368.0,430.0,27.0,https://pypi.org/project/mpld3,2022-05-27 14:58:27.000,399.0,262859.0,https://anaconda.org/conda-forge/mpld3,2022-05-27 18:02:10.178,151868.0,2.0,,,,mpld3,https://www.npmjs.com/package/mpld3,2022-05-27 14:58:47.679,4.0,511.0,,,,,,,,,,,,,,,,,
270,pytorch-forecasting,jdb78/pytorch-forecasting,time-series-data,,https://github.com/jdb78/pytorch-forecasting,https://github.com/jdb78/pytorch-forecasting,MIT,2020-07-03 13:05:24.000,2022-08-03 21:14:53.000000,2022-08-03 19:37:48,1458.0,135.0,342,31.0,589.0,245.0,253.0,2143,Time series forecasting with PyTorch.,30.0,30,True,2022-05-23 11:53:35.000,0.10.2,32.0,pytorch-forecasting,conda-forge/pytorch-forecasting,,,76159.0,4.0,,https://pypi.org/project/pytorch-forecasting,2022-05-23 11:53:35.000,4.0,75109.0,https://anaconda.org/conda-forge/pytorch-forecasting,2022-05-23 16:56:34.706,24171.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
271,Spektral,danielegrattarola/spektral,graph,,https://github.com/danielegrattarola/spektral,https://github.com/danielegrattarola/spektral,MIT,2019-01-17 11:19:10.000,2022-07-22 15:30:57.000000,2022-07-22 15:30:42,1107.0,45.0,301,43.0,53.0,38.0,192.0,2138,Graph Neural Networks with Keras and Tensorflow 2.,24.0,30,True,2022-07-22 15:16:38.000,1.2,33.0,spektral,,['tensorflow'],,14779.0,144.0,141.0,https://pypi.org/project/spektral,2022-04-09 13:00:34.000,3.0,14779.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
272,TextAttack,QData/TextAttack,adversarial,,https://github.com/QData/TextAttack,https://github.com/QData/TextAttack,MIT,2019-10-15 00:51:44.000,2022-07-28 07:20:16.000000,2022-07-23 23:36:36,2544.0,82.0,250,30.0,468.0,41.0,197.0,2037,"TextAttack is a Python framework for adversarial attacks, data augmentation, and model training in NLP..",53.0,30,True,2022-05-25 19:13:02.000,0.3.5,43.0,textattack,conda-forge/textattack,,,6418.0,97.0,90.0,https://pypi.org/project/textattack,2022-05-25 19:09:47.000,7.0,6268.0,https://anaconda.org/conda-forge/textattack,2021-06-29 21:16:15.345,3464.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
273,sahi,obss/sahi,image,,https://github.com/obss/sahi,https://github.com/obss/sahi,MIT,2021-01-30 12:54:53.000,2022-08-04 13:22:42.000000,2022-08-02 07:39:57,362.0,50.0,288,30.0,357.0,14.0,158.0,1873,A lightweight vision library for performing large scale object detection/ instance segmentation.,15.0,30,True,2022-08-02 07:59:00.837,0.10.3,80.0,sahi,conda-forge/sahi,,2787.0,70982.0,106.0,101.0,https://pypi.org/project/sahi,2022-06-25 20:18:21.000,5.0,69718.0,https://anaconda.org/conda-forge/sahi,2022-08-02 15:21:17.872,11102.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
274,Alibi,SeldonIO/alibi,interpretability,,https://github.com/SeldonIO/alibi,https://github.com/SeldonIO/alibi,Apache-2.0,2019-02-26 10:10:56.000,2022-08-02 12:13:31.000000,2022-08-01 09:48:03,458.0,57.0,191,42.0,434.0,127.0,189.0,1719,Algorithms for explaining machine learning models.,18.0,30,True,2022-05-18 11:35:00.000,0.7.0,25.0,alibi,,,,21491.0,207.0,183.0,https://pypi.org/project/alibi,2022-05-18 11:32:55.000,24.0,21491.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
275,jellyfish,jamesturk/jellyfish,nlp,,https://github.com/jamesturk/jellyfish,https://github.com/jamesturk/jellyfish,BSD-2-Clause,2010-07-09 20:41:11.000,2022-07-03 15:25:48.000000,2022-01-07 20:13:06,422.0,,148,42.0,53.0,10.0,99.0,1696,a python library for doing approximate and phonetic matching of strings.,25.0,30,True,2022-01-07 20:20:43.000,0.9.0,32.0,jellyfish,conda-forge/jellyfish,,,2496355.0,4417.0,4019.0,https://pypi.org/project/jellyfish,2022-01-07 20:20:43.000,398.0,2492361.0,https://anaconda.org/conda-forge/jellyfish,2022-04-08 08:13:55.565,283639.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
276,PennyLane,PennyLaneAI/PennyLane,others,,https://github.com/PennyLaneAI/pennylane,https://github.com/PennyLaneAI/pennylane,Apache-2.0,2018-04-17 16:45:42.000,2022-08-04 15:00:06.000000,2022-08-03 21:05:23,2667.0,145.0,389,52.0,2156.0,224.0,565.0,1491,PennyLane is a cross-platform Python library for differentiable programming of quantum computers. Train a quantum..,115.0,30,True,2022-06-20 21:12:41.000,0.24.0,37.0,pennylane,conda-forge/pennylane,,62.0,21053.0,34.0,,https://pypi.org/project/pennylane,2022-06-20 21:12:41.000,34.0,20670.0,https://anaconda.org/conda-forge/pennylane,2022-05-01 12:38:58.341,3444.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
277,ArcGIS API,Esri/arcgis-python-api,geospatial-data,,https://github.com/Esri/arcgis-python-api,https://github.com/Esri/arcgis-python-api,Apache-2.0,2016-03-16 01:09:14.000,2022-08-03 12:21:59.000000,2022-07-20 05:44:00,3551.0,69.0,907,147.0,854.0,54.0,429.0,1379,Documentation and samples for ArcGIS API for Python.,80.0,30,True,2022-06-01 17:24:30.000,2.0.1,33.0,arcgis,,,4640.0,45732.0,26.0,,https://pypi.org/project/arcgis,2022-06-02 11:54:17.000,26.0,45575.0,,,,3.0,,,,,,,,,,esridocker/arcgis-api-python-notebook,https://hub.docker.com/r/esridocker/arcgis-api-python-notebook,2022-06-17 15:56:10.986929,35.0,7160.0,,,,,,,,,,,
278,Model Analysis,tensorflow/model-analysis,interpretability,,https://github.com/tensorflow/model-analysis,https://github.com/tensorflow/model-analysis,Apache-2.0,2018-03-23 19:08:49.000,2022-08-01 20:54:33.000000,2022-08-01 20:54:32,1183.0,39.0,249,71.0,93.0,28.0,49.0,1164,Model analysis tools for TensorFlow.,44.0,30,True,2022-07-01 08:38:27.000,0.40.0,50.0,tensorflow-model-analysis,,"['tensorflow', 'jupyter']",,905293.0,21.0,,https://pypi.org/project/tensorflow-model-analysis,2022-05-16 03:38:20.000,21.0,905293.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
279,ktrain,amaiya/ktrain,ml-frameworks,,https://github.com/amaiya/ktrain,https://github.com/amaiya/ktrain,Apache-2.0,2019-02-06 17:01:39.000,2022-08-02 21:19:45.000000,2022-08-02 20:27:22,2841.0,84.0,244,31.0,36.0,,420.0,1034,ktrain is a Python library that makes deep learning and AI more accessible and easier to apply.,15.0,30,True,2022-08-02 21:19:45.000,0.31.6,176.0,ktrain,,['tensorflow'],,26057.0,317.0,314.0,https://pypi.org/project/ktrain,2022-05-20 16:08:40.000,3.0,26057.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
280,patsy,pydata/patsy,probabilistics,,https://github.com/pydata/patsy,https://github.com/pydata/patsy,BSD-2-Clause,2012-07-10 12:30:06.000,2022-08-02 04:54:53.000000,2021-09-26 16:29:39,539.0,,94,28.0,53.0,73.0,70.0,845,Describing statistical models in Python using symbolic formulas.,16.0,30,True,2021-09-27 02:10:26.000,0.5.2,9.0,patsy,conda-forge/patsy,,,7095526.0,57691.0,55045.0,https://pypi.org/project/patsy,2021-09-26 05:26:37.000,2646.0,7021503.0,https://anaconda.org/conda-forge/patsy,2021-09-26 14:43:31.594,5329718.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
281,snowballstemmer,snowballstem/snowball,nlp,,https://github.com/snowballstem/snowball,https://github.com/snowballstem/snowball,BSD-3-Clause,2013-02-23 07:17:42.000,2022-03-28 04:36:11.000000,2021-12-17 04:08:52,919.0,,161,34.0,108.0,33.0,44.0,582,Snowball compiler and stemming algorithms.,28.0,30,True,2021-11-16 18:38:34.000,2.2.0,10.0,snowballstemmer,conda-forge/snowballstemmer,,,7436187.0,6749.0,4.0,https://pypi.org/project/snowballstemmer,2021-11-16 18:38:34.000,6745.0,7369667.0,https://anaconda.org/conda-forge/snowballstemmer,2021-11-17 09:59:16.947,4789477.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
282,Cython BLIS,explosion/cython-blis,others,,https://github.com/explosion/cython-blis,https://github.com/explosion/cython-blis,BSD-3-Clause,2017-10-15 09:56:16.000,2022-08-04 10:39:06.000000,2022-08-04 10:34:46,548.0,7.0,34,12.0,46.0,5.0,23.0,190,Fast matrix-multiplication as a self-contained Python library no system dependencies!.,12.0,30,False,2022-08-04 13:38:01.973,0.9.1,43.0,blis,conda-forge/cython-blis,,,3831531.0,19956.0,19725.0,https://pypi.org/project/blis,2022-06-22 15:07:43.000,231.0,3792042.0,https://anaconda.org/conda-forge/cython-blis,2022-06-27 08:19:21.216,1619079.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
283,spleeter,deezer/spleeter,audio,,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000,2022-06-28 03:14:20.000000,2022-06-10 09:22:51,484.0,3.0,2213,366.0,93.0,149.0,538.0,20144,Deezer source separation library including pretrained models.,19.0,29,True,2022-06-10 13:19:35.000,2.3.1,35.0,spleeter,conda-forge/spleeter,['tensorflow'],1770875.0,65016.0,5.0,,https://pypi.org/project/spleeter,2022-06-10 13:19:35.000,5.0,10909.0,https://anaconda.org/conda-forge/spleeter,2020-06-30 14:33:43.220,66786.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
284,backtrader,mementum/backtrader,financial-data,,https://github.com/mementum/backtrader,https://github.com/mementum/backtrader,GPL-3.0,2015-01-10 07:14:52.000,2022-06-22 08:30:21.000000,2021-07-17 22:17:12,2385.0,,2768,556.0,200.0,43.0,,9117,Python Backtesting library for trading strategies.,52.0,29,False,,,155.0,backtrader,,,,12421.0,1169.0,1119.0,https://pypi.org/project/backtrader,2020-07-03 13:02:14.000,50.0,12421.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
285,tsfresh,blue-yonder/tsfresh,time-series-data,,https://github.com/blue-yonder/tsfresh,https://github.com/blue-yonder/tsfresh,MIT,2016-10-26 11:29:17.000,2022-07-13 09:31:21.000000,2021-12-21 03:31:43,507.0,,1010,152.0,405.0,53.0,440.0,6535,Automatic extraction of relevant features from time series:.,82.0,29,True,2021-12-21 03:37:03.000,0.19.0,27.0,tsfresh,conda-forge/tsfresh,['sklearn'],,360270.0,60.0,,https://pypi.org/project/tsfresh,2021-12-21 03:37:03.000,60.0,356670.0,https://anaconda.org/conda-forge/tsfresh,2021-12-21 18:56:28.651,205218.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
286,PyTorch3D,facebookresearch/pytorch3d,image,,https://github.com/facebookresearch/pytorch3d,https://github.com/facebookresearch/pytorch3d,,2019-10-25 02:23:45.000,2022-08-03 19:39:58.000000,2022-08-03 19:37:31,856.0,120.0,916,136.0,115.0,83.0,1002.0,6232,PyTorch3D is FAIRs library of reusable components for deep learning with 3D data.,92.0,29,False,2022-04-28 16:15:23.000,0.6.2,11.0,pytorch3d,pytorch3d/pytorch3d,['pytorch'],,15015.0,263.0,258.0,https://pypi.org/project/pytorch3d,2022-04-28 15:53:26.000,5.0,13374.0,https://anaconda.org/pytorch3d/pytorch3d,2022-04-28 15:25:00.343,54172.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
287,Coqui TTS,coqui-ai/TTS,audio,,https://github.com/coqui-ai/TTS,https://github.com/coqui-ai/TTS,MPL-2.0,2020-05-20 15:45:28.000,2022-08-04 13:28:06.000000,2022-08-01 10:20:37,4109.0,64.0,592,105.0,327.0,31.0,360.0,5582,"- a deep learning toolkit for Text-to-Speech, battle-tested in research and production.",99.0,29,True,2022-06-21 12:14:41.000,0.7.1,38.0,tts,conda-forge/tts,"['pytorch', 'tensorflow']",224663.0,18340.0,5.0,,https://pypi.org/project/tts,2022-06-21 12:14:41.000,5.0,4811.0,https://anaconda.org/conda-forge/tts,2021-12-15 19:29:56.367,3143.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
288,CleverHans,cleverhans-lab/cleverhans,adversarial,,https://github.com/cleverhans-lab/cleverhans,https://github.com/cleverhans-lab/cleverhans,MIT,2016-09-15 00:28:04.000,2022-01-23 02:08:30.000000,2021-09-23 22:14:27,3201.0,,1328,190.0,780.0,25.0,422.0,5550,"An adversarial example library for constructing attacks, building defenses, and benchmarking both.",128.0,29,True,2021-07-24 08:53:21.000,4.0.0,8.0,cleverhans,conda-forge/cleverhans,['tensorflow'],,1245.0,355.0,344.0,https://pypi.org/project/cleverhans,2021-07-24 08:53:21.000,11.0,1104.0,https://anaconda.org/conda-forge/cleverhans,2021-07-29 12:49:41.903,3682.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
289,skorch,skorch-dev/skorch,ml-frameworks,,https://github.com/skorch-dev/skorch,https://github.com/skorch-dev/skorch,BSD-3-Clause,2017-07-18 00:13:54.000,2022-08-04 13:49:32.000000,2022-08-03 21:39:12,1003.0,18.0,307,81.0,442.0,52.0,394.0,4599,A scikit-learn compatible neural network library that wraps PyTorch.,50.0,29,True,2021-10-31 15:54:20.000,0.11.0,14.0,skorch,conda-forge/skorch,"['pytorch', 'sklearn']",,36792.0,570.0,537.0,https://pypi.org/project/skorch,2021-10-31 15:48:51.000,33.0,24274.0,https://anaconda.org/conda-forge/skorch,2021-11-30 10:48:50.965,588356.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
290,pyfolio,quantopian/pyfolio,financial-data,,https://github.com/quantopian/pyfolio,https://github.com/quantopian/pyfolio,Apache-2.0,2015-06-01 15:31:39.000,2021-12-26 17:08:51.000000,2020-07-15 13:46:58,1184.0,,1385,307.0,290.0,136.0,265.0,4522,Portfolio and risk analytics in Python.,56.0,29,False,2019-04-15 15:00:21.000,0.9.2,22.0,pyfolio,conda-forge/pyfolio,,,6421.0,467.0,435.0,https://pypi.org/project/pyfolio,2019-04-15 15:00:21.000,32.0,6252.0,https://anaconda.org/conda-forge/pyfolio,2020-05-16 14:11:57.267,9131.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
291,Darts,unit8co/darts,time-series-data,,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000,2022-08-03 09:32:08.000000,2022-07-21 14:45:13,806.0,44.0,467,41.0,554.0,209.0,358.0,4462,A python library for easy manipulation and forecasting of time series.,58.0,29,True,2022-06-22 08:12:22.000,0.20.0,30.0,u8darts,conda-forge/u8darts-all,,,6691.0,87.0,84.0,https://pypi.org/project/u8darts,2022-06-22 08:12:22.000,3.0,5897.0,https://anaconda.org/conda-forge/u8darts-all,2022-06-22 15:37:48.156,10236.0,2.0,,,,,,,,,,unit8/darts,https://hub.docker.com/r/unit8/darts,2022-06-22 08:17:10.905791,,347.0,,,,,,,,,,,
292,triton,openai/triton,model-serialisation,,https://github.com/openai/triton,https://github.com/openai/triton,MIT,2014-08-30 17:07:16.000,2022-08-04 00:49:06.000000,2022-08-02 23:12:48,519.0,60.0,287,89.0,357.0,74.0,153.0,3847,Development repository for the Triton language and compiler.,41.0,29,True,2021-10-15 01:19:15.000,1.1.1,150.0,triton,,,,48629.0,119.0,116.0,https://pypi.org/project/triton,2022-07-04 00:16:30.000,3.0,48629.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
293,yellowbrick,DistrictDataLabs/yellowbrick,interpretability,,https://github.com/DistrictDataLabs/yellowbrick,https://github.com/DistrictDataLabs/yellowbrick,Apache-2.0,2016-05-18 14:12:17.000,2022-08-01 13:59:39.000000,2022-08-01 13:59:39,884.0,11.0,516,103.0,601.0,90.0,584.0,3695,Visual analysis and diagnostic tools to facilitate machine learning model selection.,109.0,29,True,2022-02-19 22:49:03.000,1.4,23.0,yellowbrick,conda-forge/yellowbrick,['sklearn'],,581119.0,62.0,,https://pypi.org/project/yellowbrick,2022-02-19 22:41:36.000,62.0,579716.0,https://anaconda.org/conda-forge/yellowbrick,2022-03-24 21:56:05.074,33683.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
294,SynapseML,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2022-08-04 15:11:04.000000,2022-08-04 04:59:46,1180.0,61.0,689,136.0,1028.0,242.0,345.0,3378,Simple and Distributed Machine Learning.,95.0,29,True,2022-07-18 03:19:00.206,0.10.0,24.0,synapseml,,,,66392.0,1.0,,https://pypi.org/project/synapseml,2022-01-12 22:50:41.000,1.0,66392.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
