,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
152,Dedupe,dedupeio/dedupe,nlp,,https://github.com/dedupeio/dedupe,https://github.com/dedupeio/dedupe,MIT,2012-04-20 14:57:36.000,2022-07-25 02:17:37.000000,2022-07-06 23:23:02,3129,161.0,477,121.0,318.0,53.0,704.0,3460,"A python library for accurate and scalable fuzzy matching, record deduplication and entity-resolution.",64.0,33,True,2022-07-06 23:39:37.000,2.0.17,167.0,dedupe,conda-forge/dedupe,,,,281.0,233.0,https://pypi.org/project/dedupe,2022-07-06 23:39:37.000,48.0,323068.0,324265.0,https://anaconda.org/conda-forge/dedupe,2022-07-07 14:57:18.986,8380.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
153,ClearML,allegroai/clearml,ml-experiments,,https://github.com/allegroai/clearml,https://github.com/allegroai/clearml,Apache-2.0,2019-06-10 08:18:32.000,2022-07-28 15:56:52.000000,2022-07-28 15:53:35,1749,104.0,448,75.0,142.0,253.0,330.0,3460,"ClearML - Auto-Magical CI/CD to streamline your ML workflow. Experiment Manager, MLOps and Data-Management.",52.0,33,True,2022-07-04 09:09:41.000,1.6.2,82.0,clearml,,allegroai/trains,,,283.0,275.0,https://pypi.org/project/clearml,2022-07-04 09:06:41.000,8.0,103402.0,104226.0,,,,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671,,30115.0,2.0,,439.0,,,,,,,,,,,,,,,,,,
154,MONAI,Project-MONAI/MONAI,medical-data,,https://github.com/Project-MONAI/MONAI,https://github.com/Project-MONAI/MONAI,Apache-2.0,2019-10-11 16:41:38.000,2022-07-28 16:06:56.000000,2022-07-28 12:24:36,2059,181.0,625,85.0,2218.0,229.0,1602.0,3222,AI Toolkit for Healthcare Imaging.,109.0,33,True,2022-07-25 18:28:21.000,0.9.1,50.0,monai,conda-forge/monai,,,['pytorch'],434.0,414.0,https://pypi.org/project/monai,2022-07-05 15:10:17.000,20.0,44353.0,44750.0,https://anaconda.org/conda-forge/monai,2022-07-25 17:28:03.805,2780.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
155,ART,Trusted-AI/adversarial-robustness-toolbox,adversarial,,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000,2022-07-28 10:03:11.000000,2022-07-27 16:47:43,10435,461.0,850,93.0,970.0,87.0,616.0,3114,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",105.0,33,True,2022-07-01 15:43:19.000,1.11.0,43.0,adversarial-robustness-toolbox,conda-forge/adversarial-robustness-toolbox,,,,246.0,239.0,https://pypi.org/project/adversarial-robustness-toolbox,2022-07-01 09:42:44.000,7.0,5801.0,6323.0,https://anaconda.org/conda-forge/adversarial-robustness-toolbox,2022-06-04 13:54:18.450,12546.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
156,VisPy,vispy/vispy,data-viz,,https://github.com/vispy/vispy,https://github.com/vispy/vispy,BSD-3-Clause,2013-03-21 18:43:22.000,2022-07-28 09:24:46.000000,2022-07-27 21:34:54,6960,28.0,590,124.0,1051.0,291.0,1047.0,2908,High-performance interactive 2D/3D data visualization library.,175.0,33,True,2022-07-04 15:33:11.000,0.11.0,31.0,vispy,conda-forge/vispy,,,['jupyter'],912.0,808.0,https://pypi.org/project/vispy,2022-07-04 15:27:24.000,104.0,42214.0,46736.0,https://anaconda.org/conda-forge/vispy,2022-07-05 16:41:32.117,257498.0,,,,,2.0,-2.0,,,vispy,https://www.npmjs.com/package/vispy,2020-03-15 14:39:41.516,,5.0,,,,,,,,,,,,
157,PyQtGraph,pyqtgraph/pyqtgraph,data-viz,,https://github.com/pyqtgraph/pyqtgraph,https://github.com/pyqtgraph/pyqtgraph,MIT,2013-09-12 07:18:21.000,2022-07-27 14:51:49.000000,2022-07-25 16:27:54,3305,101.0,916,147.0,1257.0,326.0,716.0,2882,Fast data visualization and GUI tools for scientific / engineering applications.,229.0,33,True,2022-03-04 18:36:49.000,pyqtgraph-0.12.4,17.0,pyqtgraph,conda-forge/pyqtgraph,,,,789.0,,https://pypi.org/project/pyqtgraph,2022-03-04 18:37:22.000,789.0,100813.0,104895.0,https://anaconda.org/conda-forge/pyqtgraph,2022-03-05 00:25:53.937,269441.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
158,Keras Tuner,keras-team/keras-tuner,hyperopt,,https://github.com/keras-team/keras-tuner,https://github.com/keras-team/keras-tuner,Apache-2.0,2019-06-06 22:38:21.000,2022-07-17 23:57:10.000000,2022-07-17 23:57:10,900,10.0,335,64.0,294.0,178.0,220.0,2580,Hyperparameter tuning for humans.,48.0,33,True,2022-07-16 04:43:09.328,1.1.3,16.0,keras-tuner,conda-forge/keras-tuner,,,['tensorflow'],1594.0,1548.0,https://pypi.org/project/keras-tuner,2022-03-25 05:50:34.000,46.0,616805.0,617090.0,https://anaconda.org/conda-forge/keras-tuner,2022-01-12 03:27:55.158,7992.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
159,TF-Agents,tensorflow/agents,reinforcement-learning,,https://github.com/tensorflow/agents,https://github.com/tensorflow/agents,Apache-2.0,2018-11-17 00:29:12.000,2022-07-28 09:12:12.000000,2022-07-27 15:42:57,2098,38.0,625,82.0,184.0,133.0,435.0,2318,"TF-Agents: A reliable, scalable and easy to use TensorFlow library for Contextual Bandits and Reinforcement Learning.",124.0,33,True,2022-04-20 01:05:45.000,0.12.1,34.0,tf-agents,,,,['tensorflow'],866.0,852.0,https://pypi.org/project/tf-agents,2022-06-04 21:08:11.000,14.0,179926.0,179926.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
160,BoTorch,pytorch/botorch,hyperopt,,https://github.com/pytorch/botorch,https://github.com/pytorch/botorch,MIT,2018-07-30 23:59:57.000,2022-07-27 01:42:54.000000,2022-07-27 01:41:10,1230,61.0,263,51.0,933.0,50.0,242.0,2317,Bayesian optimization in PyTorch.,78.0,33,True,2022-07-15 17:08:35.000,0.6.5,25.0,botorch,conda-forge/botorch,,,['pytorch'],309.0,291.0,https://pypi.org/project/botorch,2022-04-21 23:56:42.000,18.0,234980.0,236441.0,https://anaconda.org/conda-forge/botorch,2022-07-15 21:41:33.568,33617.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
161,Lifelines,CamDavidsonPilon/lifelines,medical-data,,https://github.com/CamDavidsonPilon/lifelines,https://github.com/CamDavidsonPilon/lifelines,MIT,2013-08-28 00:16:42.000,2022-07-17 13:16:06.000000,2022-07-17 13:16:06,2199,26.0,479,69.0,455.0,225.0,645.0,1923,Survival analysis in Python.,101.0,33,True,2022-06-26 02:12:53.000,0.27.1,162.0,lifelines,conda-forge/lifelines,,,,1091.0,984.0,https://pypi.org/project/lifelines,2022-06-26 02:12:53.000,107.0,382866.0,385653.0,https://anaconda.org/conda-forge/lifelines,2022-05-18 22:54:56.806,203460.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
162,FiftyOne,voxel51/fiftyone,data-viz,,https://github.com/voxel51/fiftyone,https://github.com/voxel51/fiftyone,Apache-2.0,2020-04-22 13:43:28.000,2022-07-28 16:48:56.000000,2022-07-19 03:29:09,13535,335.0,201,26.0,1106.0,286.0,582.0,1761,"Visualize, create, and debug image and video datasets and model predictions.",43.0,33,True,2022-06-24 21:18:24.000,0.16.5,77.0,fiftyone,,,,"['tensorflow', 'pytorch', 'jupyter']",148.0,147.0,https://pypi.org/project/fiftyone,2022-06-24 21:35:59.000,1.0,34732.0,34732.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
163,Geocoder,DenisCarriere/geocoder,geospatial-data,,https://github.com/DenisCarriere/geocoder,https://github.com/DenisCarriere/geocoder,MIT,2014-01-13 04:19:21.000,2022-05-09 22:53:04.000000,2018-10-12 15:53:05,1251,,267,53.0,152.0,99.0,217.0,1457,Python Geocoder.,73.0,33,False,2018-04-04 12:34:51.000,1.38.1,110.0,geocoder,conda-forge/geocoder,,,,5716.0,5224.0,https://pypi.org/project/geocoder,2018-04-04 12:34:51.000,492.0,513327.0,514922.0,https://anaconda.org/conda-forge/geocoder,2019-06-27 16:40:50.469,103710.0,,,,,2.0,,,,,,,,,,,,,,,,,,geocoder,,
164,snakemake,snakemake/snakemake,ml-experiments,,https://github.com/snakemake/snakemake,https://github.com/snakemake/snakemake,MIT,2015-10-17 15:43:54.867,2022-07-28 14:35:59.000000,2022-07-28 08:37:24,4517,67.0,352,19.0,759.0,645.0,423.0,1435,"This is the development home of the workflow management system Snakemake. For general information, see.",258.0,33,True,2022-07-27 14:05:00.471,7.11.0,236.0,snakemake,bioconda/snakemake,,,,1386.0,1172.0,https://pypi.org/project/snakemake,2022-06-30 13:21:17.000,214.0,47395.0,53422.0,https://anaconda.org/bioconda/snakemake,2022-07-27 15:54:56.112,488221.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
165,Fiona,Toblerity/Fiona,geospatial-data,,https://github.com/Toblerity/Fiona,https://github.com/Toblerity/Fiona,BSD-3-Clause,2011-12-31 19:47:00.000,2022-07-24 01:12:27.000000,2022-03-01 20:04:14,1294,,181,46.0,433.0,73.0,608.0,935,Fiona reads and writes geographic data files.,66.0,33,True,2022-02-07 17:34:18.000,1.8.21,101.0,fiona,conda-forge/fiona,,,,9993.0,9207.0,https://pypi.org/project/fiona,2022-06-10 14:05:11.000,786.0,2858779.0,2900056.0,https://anaconda.org/conda-forge/fiona,2022-05-30 12:36:18.405,3137072.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
166,tensorflow-upstream,ROCmSoftwarePlatform/tensorflow-upstream,ml-frameworks,,https://github.com/ROCmSoftwarePlatform/tensorflow-upstream,https://github.com/ROCmSoftwarePlatform/tensorflow-upstream,Apache-2.0,2018-04-09 21:24:50.000,2022-07-27 20:02:45.000000,2022-07-26 23:08:15,136066,3964.0,72,48.0,1443.0,61.0,271.0,599,TensorFlow ROCm port.,4068.0,33,True,2022-07-11 17:58:00.757,2.9.2,83.0,tensorflow-rocm,,,,['tensorflow'],5.0,,https://pypi.org/project/tensorflow-rocm,2022-06-05 02:31:51.000,5.0,3680.0,3680.0,,,,,,,,2.0,,20.0,,,,,,,,,,,,,,,,,,
167,Face Recognition,ageitgey/face_recognition,image,,https://github.com/ageitgey/face_recognition,https://github.com/ageitgey/face_recognition,MIT,2017-03-03 21:52:39.000,2022-07-03 20:59:24.000000,2022-06-10 09:12:18,238,9.0,12204,1582.0,195.0,680.0,563.0,45311,The worlds simplest facial recognition api for Python and the command line.,54.0,32,True,2020-02-20 14:26:01.000,1.3.0,21.0,face_recognition,conda-forge/face_recognition,,,['pytorch'],45.0,,https://pypi.org/project/face_recognition,2020-02-20 14:26:01.000,45.0,42885.0,43262.0,https://anaconda.org/conda-forge/face_recognition,2021-04-30 19:06:15.265,8149.0,,,,,2.0,,466.0,,,,,,,,,,,,,,,,,,
168,InsightFace,deepinsight/insightface,image,,https://github.com/deepinsight/insightface,https://github.com/deepinsight/insightface,MIT,2017-09-01 00:36:51.000,2022-07-13 09:17:42.000000,2022-07-13 09:17:42,2066,35.0,3846,459.0,119.0,1072.0,869.0,12304,State-of-the-art 2D and 3D Face Analysis Project.,45.0,32,True,2022-01-29 17:29:00.000,0.6.2,24.0,insightface,,,,['mxnet'],182.0,177.0,https://pypi.org/project/insightface,2022-01-29 17:29:00.000,5.0,18991.0,18991.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
169,Turi Create,apple/turicreate,ml-frameworks,,https://github.com/apple/turicreate,https://github.com/apple/turicreate,BSD-3-Clause,2017-12-01 00:42:04.000,2021-11-29 19:55:31.000000,2021-11-29 19:55:31,1571,,1111,360.0,1679.0,484.0,1287.0,10757,Turi Create simplifies the development of custom machine learning models.,85.0,32,True,2020-09-30 22:51:40.000,6.4.1,31.0,turicreate,,,,,336.0,317.0,https://pypi.org/project/turicreate,2020-09-30 22:51:40.000,19.0,19600.0,19716.0,,,,,,,,3.0,,6385.0,,,,,,,,,,,,,,,,,,
170,Annoy,spotify/annoy,nn-search,,https://github.com/spotify/annoy,https://github.com/spotify/annoy,Apache-2.0,2013-04-01 20:29:40.000,2022-06-17 13:09:16.000000,2022-06-17 13:09:16,838,2.0,1020,327.0,250.0,38.0,310.0,10069,Approximate Nearest Neighbors in C++/Python optimized for memory usage and loading/saving to disk.,82.0,32,True,2020-09-18 16:07:59.000,1.17.0,43.0,annoy,conda-forge/python-annoy,,,,2418.0,2183.0,https://pypi.org/project/annoy,2020-09-18 16:07:59.000,235.0,1408460.0,1412052.0,https://anaconda.org/conda-forge/python-annoy,2022-04-23 18:38:16.066,251444.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
171,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2022-01-14 13:42:13.000000,2021-07-29 23:17:25,531,,1581,276.0,105.0,50.0,529.0,9975,Lime: Explaining the predictions of any machine learning classifier.,61.0,32,True,2020-04-03 22:05:03.000,0.2.0.0,38.0,lime,conda-forge/lime,,,,2631.0,2524.0,https://pypi.org/project/lime,2020-06-26 21:38:15.000,107.0,494520.0,496127.0,https://anaconda.org/conda-forge/lime,2020-06-28 01:02:41.538,107671.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
172,TFlearn,tflearn/tflearn,ml-frameworks,,https://github.com/tflearn/tflearn,https://github.com/tflearn/tflearn,MIT,2016-03-31 12:05:53.000,2021-01-25 09:41:59.000000,2020-11-30 04:34:51,613,,2421,465.0,255.0,567.0,362.0,9578,Deep learning library featuring a higher-level API for TensorFlow.,128.0,32,False,2020-11-11 19:26:11.000,0.5.0,8.0,tflearn,,,,['tensorflow'],4501.0,4012.0,https://pypi.org/project/tflearn,2020-11-11 19:13:47.000,489.0,16941.0,16941.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
173,Sonnet,deepmind/sonnet,ml-frameworks,,https://github.com/deepmind/sonnet,https://github.com/deepmind/sonnet,Apache-2.0,2017-04-03 11:34:35.000,2022-05-26 20:32:29.000000,2022-03-07 21:16:14,848,,1281,429.0,69.0,26.0,153.0,9339,TensorFlow-based neural network library.,53.0,32,True,2020-03-27 10:36:19.000,2.0.0,27.0,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],936.0,884.0,https://pypi.org/project/dm-sonnet,2020-03-27 10:36:10.000,52.0,25637.0,26120.0,https://anaconda.org/conda-forge/sonnet,2020-11-14 18:13:23.843,15462.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
174,Qlib,microsoft/qlib,financial-data,,https://github.com/microsoft/qlib,https://github.com/microsoft/qlib,MIT,2020-08-14 06:46:00.000,2022-07-28 07:30:54.000000,2022-07-26 04:20:35,1823,58.0,1618,235.0,652.0,203.0,425.0,9148,"Qlib is an AI-oriented quantitative investment platform, which aims to realize the potential, empower the research,..",99.0,32,True,2022-06-15 06:55:10.000,0.8.6,27.0,pyqlib,,,,['pytorch'],25.0,25.0,https://pypi.org/project/pyqlib,2022-06-15 06:55:10.000,,3642.0,3654.0,,,,,,,,1.0,,285.0,,,,,,,,,,,,,,,,,,
175,wordcloud,amueller/word_cloud,data-viz,,https://github.com/amueller/word_cloud,https://github.com/amueller/word_cloud,MIT,2012-11-04 22:57:59.000,2022-07-24 20:11:54.000000,2022-06-27 19:03:14,552,2.0,2208,221.0,212.0,118.0,372.0,8904,A little word cloud generator in Python.,65.0,32,True,2020-11-11 21:41:02.000,1.8.1,17.0,wordcloud,conda-forge/wordcloud,,,,741.0,,https://pypi.org/project/wordcloud,2022-06-27 18:29:11.000,741.0,762568.0,766872.0,https://anaconda.org/conda-forge/wordcloud,2022-07-11 19:04:24.490,305652.0,,,,,2.0,-1.0,,,,,,,,,,,,,,,,,,,
176,fuzzywuzzy,seatgeek/fuzzywuzzy,nlp,,https://github.com/seatgeek/fuzzywuzzy,https://github.com/seatgeek/fuzzywuzzy,GPL-2.0,2011-07-08 19:32:34.000,2021-11-02 23:56:01.000000,2021-09-09 20:54:41,384,,867,270.0,145.0,103.0,103.0,8723,Fuzzy String Matching in Python.,70.0,32,False,2020-02-13 22:14:12.000,0.18.0,27.0,fuzzywuzzy,conda-forge/fuzzywuzzy,,,,15662.0,13729.0,https://pypi.org/project/fuzzywuzzy,2020-02-13 21:06:25.000,1933.0,6750188.0,6755444.0,https://anaconda.org/conda-forge/fuzzywuzzy,2020-11-18 12:59:01.409,378494.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
177,PaddleDetection,PaddlePaddle/PaddleDetection,image,,https://github.com/PaddlePaddle/PaddleDetection,https://github.com/PaddlePaddle/PaddleDetection,Apache-2.0,2019-10-25 07:21:14.000,2022-07-28 08:20:16.000000,2022-07-27 07:06:17,1631,58.0,2064,170.0,2822.0,768.0,3014.0,8174,"Object Detection toolkit based on PaddlePaddle. It supports object detection, instance segmentation, multiple object..",104.0,32,True,2022-04-24 05:05:40.000,2.4.0,7.0,paddledet,,,,['paddle'],26.0,26.0,https://pypi.org/project/paddledet,2022-04-24 05:05:40.000,,301.0,301.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
178,carla,carla-simulator/carla,others,,https://github.com/carla-simulator/carla,https://github.com/carla-simulator/carla,MIT,2017-10-24 09:06:23.000,2022-07-28 11:23:26.000000,2021-11-19 11:13:47,5439,,2414,237.0,1194.0,606.0,3340.0,8042,Open-source simulator for autonomous driving research.,138.0,32,True,2021-11-17 08:28:27.000,0.9.13,24.0,carla,,,,,217.0,214.0,https://pypi.org/project/carla,2021-11-17 08:28:27.000,3.0,13210.0,13210.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
179,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/microsoft/DeepSpeed,https://github.com/microsoft/DeepSpeed,MIT,2020-01-23 18:35:18.000,2022-07-28 16:14:09.000000,2022-07-28 14:42:35,1044,104.0,838,136.0,1130.0,520.0,470.0,7289,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",117.0,32,True,2022-07-19 20:00:22.000,0.6.7,49.0,deepspeed,,deepspeed/deepspeed,,['pytorch'],330.0,318.0,https://pypi.org/project/deepspeed,2022-05-25 20:34:59.000,12.0,123908.0,124374.0,,,,https://hub.docker.com/r/deepspeed/deepspeed,2022-06-06 22:20:20.884439,3.0,13984.0,2.0,,,,,,,,,,,,,,,,,,,,
180,featuretools,alteryx/featuretools,hyperopt,,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000,2022-07-28 16:04:04.000000,2022-07-28 16:01:13,1082,82.0,822,160.0,1368.0,167.0,671.0,6277,An open source python library for automated feature engineering.,66.0,32,True,2022-07-19 17:50:50.000,1.12.0,100.0,featuretools,conda-forge/featuretools,,,,64.0,,https://pypi.org/project/featuretools,2022-07-05 20:18:31.000,64.0,148078.0,150354.0,https://anaconda.org/conda-forge/featuretools,2022-07-20 14:26:56.750,97898.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
181,tensorpack,tensorpack/tensorpack,ml-frameworks,,https://github.com/tensorpack/tensorpack,https://github.com/tensorpack/tensorpack,Apache-2.0,2015-12-25 23:08:44.000,2022-05-04 12:19:58.000000,2022-05-04 12:19:51,2939,2.0,1808,201.0,205.0,14.0,1333.0,6224,"A Neural Net Training Interface on TensorFlow, with focus on speed + flexibility.",58.0,32,True,2020-04-24 19:01:06.000,0.10.1,37.0,tensorpack,conda-forge/tensorpack,,,['tensorflow'],1109.0,1063.0,https://pypi.org/project/tensorpack,2021-01-22 08:44:03.000,46.0,14889.0,15163.0,https://anaconda.org/conda-forge/tensorpack,2022-02-06 19:35:57.930,2454.0,,,,,3.0,,133.0,,,,,,,,,,,,,,,,,,
182,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2022-07-26 15:45:09.000000,2022-07-22 07:00:14,1584,6.0,481,104.0,393.0,190.0,452.0,5786,Fast State-of-the-Art Tokenizers optimized for Research and Production.,58.0,32,True,2022-04-13 10:17:35.000,0.12.1,71.0,tokenizers,conda-forge/tokenizers,,,,166.0,49.0,https://pypi.org/project/tokenizers,2022-04-13 10:17:35.000,117.0,5421816.0,5433461.0,https://anaconda.org/conda-forge/tokenizers,2022-05-21 19:32:48.700,279488.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
183,einops,arogozhnikov/einops,ml-frameworks,,https://github.com/arogozhnikov/einops,https://github.com/arogozhnikov/einops,MIT,2018-09-22 00:45:08.000,2022-07-26 01:06:47.000000,2022-07-15 09:45:25,447,50.0,233,56.0,63.0,33.0,82.0,5392,"Deep learning operations reinvented (for pytorch, tensorflow, jax and others).",19.0,32,True,2022-03-04 09:32:08.000,0.4.1,7.0,einops,conda-forge/einops,,,,3732.0,3532.0,https://pypi.org/project/einops,2022-03-04 09:32:08.000,200.0,927350.0,927997.0,https://anaconda.org/conda-forge/einops,2022-03-04 10:57:10.315,22027.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
184,PaddleSeg,PaddlePaddle/PaddleSeg,image,,https://github.com/PaddlePaddle/PaddleSeg,https://github.com/PaddlePaddle/PaddleSeg,Apache-2.0,2019-08-26 02:32:22.000,2022-07-27 09:16:02.000000,2022-07-22 10:11:09,2445,110.0,1124,66.0,1150.0,627.0,654.0,5170,"Easy-to-use image segmentation library with awesome pre-trained model zoo, supporting wide-range of practical tasks in..",84.0,32,True,2022-07-20 13:05:20.313,2.6.0,16.0,paddleseg,,,,['paddle'],609.0,607.0,https://pypi.org/project/paddleseg,2022-04-20 08:05:01.000,2.0,1519.0,1519.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
185,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2022-07-27 04:54:01.000000,2022-07-27 04:40:57,2037,121.0,600,145.0,54.0,99.0,204.0,4861,Fit interpretable models. Explain blackbox machine learning.,31.0,32,True,2021-09-23 20:41:03.000,0.2.7,37.0,interpret,,,,['jupyter'],263.0,247.0,https://pypi.org/project/interpret,2021-09-23 19:52:27.000,16.0,106570.0,106570.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
186,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2022-07-28 00:38:25.000000,2022-07-27 20:13:54,5298,157.0,487,103.0,1299.0,82.0,463.0,4760,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",72.0,32,True,2022-07-20 07:09:03.285,1.6.0,82.0,perspective-python,conda-forge/perspective,,,['jupyter'],273.0,264.0,https://pypi.org/project/perspective-python,2022-06-06 20:23:28.000,9.0,3241.0,8615.0,https://anaconda.org/conda-forge/perspective,2022-07-20 15:06:31.237,108378.0,,,,,2.0,,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2022-07-27 05:30:15.406,,1039.0,,,,,,,,,,,,
187,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,https://github.com/KevinMusgrave/pytorch-metric-learning,https://github.com/KevinMusgrave/pytorch-metric-learning,MIT,2019-10-23 17:20:35.000,2022-07-21 23:02:55.000000,2022-07-16 19:37:08,953,50.0,559,68.0,86.0,55.0,315.0,4619,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",26.0,32,True,2022-07-16 19:39:03.000,1.5.1,189.0,pytorch-metric-learning,metric-learning/pytorch-metric-learning,,,['pytorch'],318.0,306.0,https://pypi.org/project/pytorch-metric-learning,2022-06-29 21:11:13.000,12.0,73847.0,74104.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2022-07-16 19:36:09.622,7716.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
188,VisualDL,PaddlePaddle/VisualDL,ml-experiments,,https://github.com/PaddlePaddle/VisualDL,https://github.com/PaddlePaddle/VisualDL,Apache-2.0,2017-12-20 12:34:31.000,2022-07-28 12:08:04.000000,2022-07-27 11:35:26,871,10.0,600,150.0,689.0,101.0,336.0,4397,Deep Learning Visualization Toolkit.,32.0,32,True,2022-01-06 11:05:02.000,2.2.3,36.0,visualdl,,,,['paddle'],1297.0,1272.0,https://pypi.org/project/visualdl,2022-07-01 06:32:42.000,25.0,62008.0,62015.0,,,,,,,,2.0,,189.0,,,,,,,,,,,,,,,,,,
