,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,snap_id,new_addition,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,updated_github_id
163,Kedro,quantumblacklabs/kedro,,data-pipelines,https://github.com/quantumblacklabs/kedro,https://github.com/quantumblacklabs/kedro,Apache-2.0,2019-04-18 10:29:56.000000,2021-01-16 23:37:31.000000,2021-01-14 15:25:20.000000,385,87.0,341.0,3299,1120.0,"A Python framework for creating reproducible, maintainable and modular data science code.",93.0,28,True,2020-12-17 13:31:56.000000,0.17.0,24.0,kedro,,,,,376.0,360.0,https://pypi.org/project/kedro,2020-12-17 13:31:56.000000,16.0,48489.0,48489.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
164,Blaze,blaze/blaze,,data-containers,https://github.com/blaze/blaze,https://github.com/blaze/blaze,BSD-3-Clause,2012-10-26 14:25:22.000000,2020-02-01 19:33:09.000000,2019-08-15 21:14:59.000000,373,262.0,500.0,2919,7496.0,NumPy and Pandas interface to Big Data.,64.0,28,False,2016-07-19 20:40:03.000000,0.11.0,14.0,blaze,conda-forge/blaze,,,,7890.0,7402.0,https://pypi.org/project/blaze,2016-05-06 21:19:21.000000,488.0,9916.0,14492.0,https://anaconda.org/conda-forge/blaze,2018-07-15 22:16:17.685000,187654.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
165,Dedupe,dedupeio/dedupe,,nlp,https://github.com/dedupeio/dedupe,https://github.com/dedupeio/dedupe,MIT,2012-04-20 14:57:36.000000,2021-01-15 22:45:06.000000,2021-01-15 22:44:19.000000,402,53.0,570.0,2869,2793.0,"A python library for accurate and scalable fuzzy matching, record deduplication and entity-resolution.",55.0,28,True,2020-09-02 00:17:19.000000,2.0.6,157.0,dedupe,,,,,253.0,175.0,https://pypi.org/project/dedupe,2020-09-06 01:50:45.000000,78.0,46687.0,46687.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
166,PyCaret,pycaret/pycaret,,ml-experiments,https://github.com/pycaret/pycaret,https://github.com/pycaret/pycaret,MIT,2019-11-23 18:40:48.000000,2021-01-17 13:07:18.000000,2021-01-17 13:01:39.000000,596,162.0,539.0,2845,1589.0,"An open-source, low-code machine learning library in Python.",43.0,28,True,2020-12-22 22:10:30.000000,2.2.3,68.0,pycaret,,,,,595.0,595.0,https://pypi.org/project/pycaret,2020-12-22 22:10:30.000000,0.0,23124.0,23183.0,,,,,,,,2.0,354.0,,,,,,,,,,,,,,,,,,,,
167,phonenumbers,daviddrysdale/python-phonenumbers,,nlp,https://github.com/daviddrysdale/python-phonenumbers,https://github.com/daviddrysdale/python-phonenumbers,Apache-2.0,2011-04-21 03:06:38.000000,2021-01-12 14:52:18.000000,2021-01-12 14:46:13.000000,326,3.0,111.0,2603,,Python port of Google's libphonenumber.,22.0,28,True,2021-01-12 14:52:18.000000,8.12.16,167.0,phonenumbers,conda-forge/phonenumbers,,,,2280.0,,https://pypi.org/project/phonenumbers,2021-01-12 14:52:18.000000,2280.0,666985.0,673695.0,https://anaconda.org/conda-forge/phonenumbers,2019-08-04 21:19:59.322000,369092.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
168,VisPy,vispy/vispy,,data-viz,https://github.com/vispy/vispy,https://github.com/vispy/vispy,BSD-3-Clause,2013-03-21 18:43:22.000000,2021-01-16 14:37:19.000000,2021-01-14 05:57:27.000000,535,354.0,781.0,2559,6395.0,High-performance interactive 2D/3D data visualization library.,144.0,28,True,2020-12-14 15:55:00.000000,0.6.6,16.0,vispy,conda-forge/vispy,,,['jupyter'],565.0,443.0,https://pypi.org/project/vispy,2020-11-28 02:55:50.000000,122.0,12756.0,15912.0,https://anaconda.org/conda-forge/vispy,2021-01-13 03:28:46.609000,118173.0,,,,,2.0,,,,vispy,https://www.npmjs.com/package/vispy,2020-03-15 14:39:41.516000,,126.0,,,,,,,,,,,,,
169,plotnine,has2k1/plotnine,,data-viz,https://github.com/has2k1/plotnine,https://github.com/has2k1/plotnine,GPL-2.0,2017-04-24 19:00:44.000000,2021-01-06 14:26:24.000000,2021-01-06 10:16:20.000000,128,53.0,347.0,2494,1673.0,A grammar of graphics for Python.,81.0,28,False,2020-08-05 20:10:30.000000,0.7.1,10.0,plotnine,conda-forge/plotnine,,,,1577.0,1450.0,https://pypi.org/project/plotnine,2020-08-05 18:55:16.000000,127.0,90304.0,92281.0,https://anaconda.org/conda-forge/plotnine,2020-08-06 19:52:38.810000,87025.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
170,datashader,holoviz/datashader,,data-viz,https://github.com/holoviz/datashader,https://github.com/holoviz/datashader,BSD-3-Clause,2015-12-23 18:02:20.000000,2021-01-17 11:12:40.000000,2021-01-07 14:34:16.000000,311,144.0,316.0,2397,1281.0,Quickly and accurately render even the largest data.,43.0,28,True,2021-01-07 16:14:43.000000,0.12.0,22.0,datashader,conda-forge/datashader,,,,626.0,556.0,https://pypi.org/project/datashader,2021-01-07 16:14:43.000000,70.0,9998.0,13472.0,https://anaconda.org/conda-forge/datashader,2021-01-08 10:17:48.622000,132028.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
171,dbt,fishtown-analytics/dbt,,data-pipelines,https://github.com/fishtown-analytics/dbt,https://github.com/fishtown-analytics/dbt,Apache-2.0,2016-03-10 02:38:00.000000,2021-01-14 17:54:01.000000,2021-01-14 17:41:49.000000,473,261.0,1432.0,2362,2481.0,dbt (data build tool) enables data analysts and engineers to transform their data using the same practices that..,129.0,28,True,2020-10-13 21:51:53.000000,0.18.1,141.0,dbt,conda-forge/dbt,,,,187.0,169.0,https://pypi.org/project/dbt,2021-01-14 17:42:29.000000,18.0,94221.0,97182.0,https://anaconda.org/conda-forge/dbt,2020-05-14 13:55:32.153000,148079.0,,,,,2.0,,,,,,,,,,dbt,,,,,,,,,,,
172,sklearn-pandas,scikit-learn-contrib/sklearn-pandas,,data-containers,https://github.com/scikit-learn-contrib/sklearn-pandas,https://github.com/scikit-learn-contrib/sklearn-pandas,Zlib,2013-04-22 22:55:20.000000,2021-01-06 16:30:51.000000,2021-01-06 16:28:10.000000,387,30.0,117.0,2311,269.0,Pandas integration with sklearn.,35.0,28,False,2021-01-06 16:30:51.000000,2.0.4,24.0,sklearn-pandas,,,,"['sklearn', 'pandas']",1861.0,1639.0,https://pypi.org/project/sklearn-pandas,2020-11-07 02:30:27.000000,222.0,109419.0,109419.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
173,eli5,TeamHG-Memex/eli5,,interpretability,https://github.com/TeamHG-Memex/eli5,https://github.com/TeamHG-Memex/eli5,MIT,2016-09-15 01:04:57.000000,2021-01-12 14:47:25.000000,2020-01-22 07:39:36.000000,284,126.0,110.0,2269,1198.0,A library for debugging/inspecting machine learning classifiers and explaining their predictions.,14.0,28,True,2019-08-29 06:19:32.000000,0.10.1,27.0,eli5,conda-forge/eli5,,,,933.0,837.0,https://pypi.org/project/eli5,2019-08-29 06:19:32.000000,96.0,237981.0,239925.0,https://anaconda.org/conda-forge/eli5,2020-06-15 13:11:13.408000,85559.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
174,NMSLIB,nmslib/nmslib,,nn-search,https://github.com/nmslib/nmslib,https://github.com/nmslib/nmslib,Apache-2.0,2013-07-10 11:06:06.000000,2021-01-10 13:21:54.000000,2021-01-08 16:53:47.000000,334,46.0,310.0,2254,1482.0,Non-Metric Space Library (NMSLIB): An efficient similarity search library and a toolkit for evaluation of k-NN methods..,44.0,28,True,2021-01-08 12:37:37.000000,2.0.16,29.0,nmslib,conda-forge/nmslib,,,,360.0,308.0,https://pypi.org/project/nmslib,2021-01-08 12:37:37.000000,52.0,52911.0,54025.0,https://anaconda.org/conda-forge/nmslib,2021-01-08 16:19:07.762000,10028.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
175,GPyTorch,cornellius-gp/gpytorch,,probabilistics,https://github.com/cornellius-gp/gpytorch,https://github.com/cornellius-gp/gpytorch,MIT,2017-06-09 14:48:20.000000,2021-01-16 23:23:54.000000,2021-01-14 19:32:43.000000,308,198.0,624.0,2249,3212.0,A highly efficient and modular implementation of Gaussian Processes in PyTorch.,63.0,28,True,2020-11-30 21:36:11.000000,1.3.0,24.0,gpytorch,,,,['pytorch'],196.0,188.0,https://pypi.org/project/gpytorch,2020-11-30 21:38:19.000000,8.0,30777.0,30777.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
176,implicit,benfred/implicit,,recommender-systems,https://github.com/benfred/implicit,https://github.com/benfred/implicit,MIT,2016-04-17 03:45:23.000000,2020-11-24 06:44:37.378000,2020-11-15 19:47:23.000000,452,77.0,255.0,2223,300.0,Fast Python Collaborative Filtering for Implicit Feedback Datasets.,28.0,28,True,2020-09-15 22:01:38.000000,0.4.4,34.0,implicit,conda-forge/implicit,,,,369.0,347.0,https://pypi.org/project/implicit,2020-09-15 22:01:38.000000,22.0,93334.0,98315.0,https://anaconda.org/conda-forge/implicit,2020-11-24 06:44:37.378000,179336.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
177,Keras Tuner,keras-team/keras-tuner,,hyperopt,https://github.com/keras-team/keras-tuner,https://github.com/keras-team/keras-tuner,Apache-2.0,2019-06-06 22:38:21.000000,2020-12-23 19:28:06.000000,2020-12-09 20:19:05.000000,258,145.0,134.0,2208,787.0,Hyperparameter tuning for humans.,28.0,28,True,2020-11-20 19:13:23.000000,1.0.2,5.0,keras-tuner,,,,['tensorflow'],363.0,361.0,https://pypi.org/project/keras-tuner,2020-11-20 19:00:59.000000,2.0,195322.0,195322.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
178,AzureML SDK,Azure/MachineLearningNotebooks,,ml-experiments,https://github.com/Azure/MachineLearningNotebooks,https://github.com/Azure/MachineLearningNotebooks,MIT,2018-08-17 17:29:14.000000,2021-01-11 19:52:49.000000,2021-01-11 19:52:48.000000,1545,70.0,847.0,2079,1083.0,Python notebooks with ML and deep learning examples with Azure Machine Learning | Microsoft.,52.0,28,True,2020-12-07 18:38:50.000000,1.20.0,66.0,azureml-sdk,,,,,60.0,,https://pypi.org/project/azureml-sdk,2021-01-11 18:12:53.000000,60.0,270953.0,270967.0,,,,,,,,2.0,388.0,,,,,,,,,,,,,,,,,,,,
179,ImageHash,JohannesBuchner/imagehash,,image,https://github.com/JohannesBuchner/imagehash,https://github.com/JohannesBuchner/imagehash,BSD-2-Clause,2013-03-02 23:32:48.000000,2021-01-03 14:55:33.000000,2021-01-03 14:55:15.000000,246,17.0,70.0,1808,184.0,A Python Perceptual Image Hashing Module.,17.0,28,True,2020-11-19 14:54:24.000000,4.2.0,17.0,ImageHash,conda-forge/imagehash,,,,2396.0,1864.0,https://pypi.org/project/ImageHash,2020-11-19 14:54:24.000000,532.0,327799.0,329745.0,https://anaconda.org/conda-forge/imagehash,2020-11-19 18:20:49.964000,97334.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
180,pyLDAvis,bmabey/pyLDAvis,,interpretability,https://github.com/bmabey/pyLDAvis,https://github.com/bmabey/pyLDAvis,BSD-3-Clause,2015-04-09 22:48:03.000000,2021-01-15 12:17:17.000000,2020-12-02 18:10:12.000000,288,91.0,56.0,1382,218.0,Python library for interactive topic model visualization. Port of the R LDAvis package.,31.0,28,True,2018-06-05 18:55:56.000000,2.1.2,17.0,pyldavis,conda-forge/pyldavis,,,['jupyter'],1793.0,1694.0,https://pypi.org/project/pyldavis,2018-06-05 18:55:56.000000,99.0,59557.0,60228.0,https://anaconda.org/conda-forge/pyldavis,2018-06-22 21:16:15.741000,20813.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
181,PyTables,PyTables/PyTables,,data-containers,https://github.com/PyTables/PyTables,https://github.com/PyTables/PyTables,BSD-3-Clause,2011-06-03 19:44:46.000000,2021-01-14 21:24:14.000000,2021-01-10 15:27:11.000000,180,153.0,440.0,1001,3909.0,A Python package to manage extremely large amounts of data.,96.0,28,True,2019-10-30 19:33:37.000000,3.6.1,25.0,tables,conda-forge/pytables,,,,3754.0,,https://pypi.org/project/tables,2019-10-30 19:33:37.000000,3754.0,349299.0,389643.0,https://anaconda.org/conda-forge/pytables,2021-01-14 18:41:06.536000,2138165.0,,,,,2.0,125.0,,,,,,,,,,,,,,,,,,,,
182,arviz,arviz-devs/arviz,,interpretability,https://github.com/arviz-devs/arviz,https://github.com/arviz-devs/arviz,Apache-2.0,2015-07-29 11:51:10.000000,2021-01-16 16:40:56.000000,2021-01-16 16:08:16.000000,169,110.0,412.0,932,1103.0,Exploratory analysis of Bayesian models with Python.,62.0,28,True,2020-09-23 23:29:43.000000,0.10.0,20.0,arviz,conda-forge/arviz,,,,687.0,669.0,https://pypi.org/project/arviz,2020-09-23 23:29:43.000000,18.0,108096.0,116477.0,https://anaconda.org/conda-forge/arviz,2020-09-24 01:04:48.763000,167572.0,,,,,1.0,98.0,1.0,,,,,,,,,,,,,,,,,,,
183,Bottleneck,pydata/bottleneck,,data-containers,https://github.com/pydata/bottleneck,https://github.com/pydata/bottleneck,BSD-2-Clause,2010-11-27 23:21:22.000000,2021-01-13 21:12:19.308000,2020-11-25 00:09:25.000000,62,23.0,177.0,567,1226.0,Fast NumPy array functions written in C.,20.0,28,True,2020-02-21 06:22:16.000000,1.3.2,21.0,Bottleneck,conda-forge/bottleneck,,,,21064.0,18172.0,https://pypi.org/project/Bottleneck,2020-02-21 06:22:16.000000,2892.0,196533.0,221054.0,https://anaconda.org/conda-forge/bottleneck,2021-01-13 21:12:19.308000,1373192.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
184,inflect,jaraco/inflect,,nlp,https://github.com/jaraco/inflect,https://github.com/jaraco/inflect,MIT,2010-06-20 13:43:13.000000,2021-01-08 13:09:35.481000,2020-11-15 19:27:28.000000,57,13.0,58.0,471,590.0,"Correctly generate plurals, ordinals, indefinite articles; convert numbers to words.",25.0,28,True,2020-11-15 17:41:03.000000,5.0.2,30.0,inflect,conda-forge/inflect,,,,1388.0,,https://pypi.org/project/inflect,2020-11-15 17:40:58.000000,1388.0,859288.0,862044.0,https://anaconda.org/conda-forge/inflect,2021-01-08 13:09:35.481000,124025.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
185,DIPY,dipy/dipy,,medical-data,https://github.com/dipy/dipy,https://github.com/dipy/dipy,BSD-3-Clause,2010-02-06 11:43:08.000000,2020-12-17 18:09:13.000000,2020-12-10 16:48:07.000000,313,156.0,572.0,380,11365.0,"DIPY is the paragon 3D/4D+ imaging library in Python. Contains generic methods for spatial normalization, signal..",118.0,28,True,2020-11-05 17:35:53.000000,1.3.0,21.0,dipy,conda-forge/dipy,,,,416.0,322.0,https://pypi.org/project/dipy,2020-11-05 17:35:53.000000,94.0,6201.0,9294.0,https://anaconda.org/conda-forge/dipy,2020-11-14 18:28:50.683000,173245.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
186,Cython BLIS,explosion/cython-blis,,others,https://github.com/explosion/cython-blis,https://github.com/explosion/cython-blis,BSD-3-Clause,2017-10-15 09:56:16.000000,2020-12-07 11:23:01.451000,2020-12-07 07:21:11.000000,22,6.0,15.0,157,524.0,Fast matrix-multiplication as a self-contained Python library no system dependencies!.,9.0,28,True,2020-12-07 08:56:44.000000,0.7.4,35.0,blis,conda-forge/cython-blis,,,,8212.0,7822.0,https://pypi.org/project/blis,2020-12-07 08:56:44.000000,390.0,753594.0,771167.0,https://anaconda.org/conda-forge/cython-blis,2020-12-07 11:23:01.451000,386626.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
187,CNTK,microsoft/CNTK,,ml-frameworks,https://github.com/microsoft/CNTK,https://github.com/microsoft/CNTK,MIT,2015-11-26 09:52:06.000000,2020-12-09 22:21:57.000000,2020-03-31 15:55:14.000000,4408,830.0,2515.0,16958,16116.0,"Microsoft Cognitive Toolkit (CNTK), an open source deep-learning toolkit.",265.0,27,True,2019-04-26 14:13:32.000000,2.7,32.0,cntk,,,,,17.0,,https://pypi.org/project/cntk,2020-12-09 22:21:57.000000,17.0,1117.0,1343.0,,,,,,,,3.0,13586.0,,,,,,,,,,,,,,,,,,,,
188,EasyOCR,JaidedAI/EasyOCR,,ocr,https://github.com/JaidedAI/EasyOCR,https://github.com/JaidedAI/EasyOCR,Apache-2.0,2020-03-14 11:46:39.000000,2021-01-14 04:20:11.000000,2021-01-14 04:20:10.000000,967,82.0,160.0,9987,368.0,"Ready-to-use OCR with 80+ supported languages and all popular writing scripts including Latin, Chinese, Arabic,..",73.0,27,True,2021-01-05 13:59:10.000000,1.2.2,15.0,easyocr,,,,,102.0,102.0,https://pypi.org/project/easyocr,2021-01-05 13:59:10.000000,0.0,9946.0,24042.0,,,,,,,,2.0,98672.0,,,,,,,,,,,,,,,,,,,,
189,NNI,microsoft/nni,,hyperopt,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000000,2021-01-17 14:16:33.000000,2021-01-14 10:45:29.000000,1141,235.0,862.0,8691,1911.0,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",113.0,27,True,2021-01-14 05:58:03.000000,2.0,37.0,nni,,,,,94.0,78.0,https://pypi.org/project/nni,2021-01-14 05:49:34.000000,16.0,1640.0,1640.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
190,AutoKeras,keras-team/autokeras,,hyperopt,https://github.com/keras-team/autokeras,https://github.com/keras-team/autokeras,Apache-2.0,2017-11-19 23:18:20.000000,2021-01-04 07:29:18.000000,2021-01-04 07:29:16.000000,1241,59.0,660.0,7694,1232.0,AutoML library for deep learning.,126.0,27,True,2020-11-30 02:43:50.000000,1.0.12,46.0,autokeras,,,,['tensorflow'],148.0,141.0,https://pypi.org/project/autokeras,2020-11-30 02:43:50.000000,7.0,4798.0,4798.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
191,pretrainedmodels,Cadene/pretrained-models.pytorch,,pytorch-utils,https://github.com/Cadene/pretrained-models.pytorch,https://github.com/Cadene/pretrained-models.pytorch,BSD-3-Clause,2017-04-09 15:54:23.000000,2020-06-08 16:06:59.000000,2020-04-16 08:02:22.000000,1606,85.0,87.0,7622,154.0,"Pretrained ConvNets for pytorch: NASNet, ResNeXt, ResNet, InceptionV4, InceptionResnetV2, Xception, DPN, etc.",22.0,27,True,2018-10-29 08:18:45.000000,0.7.4,16.0,pretrainedmodels,,,,['pytorch'],928.0,824.0,https://pypi.org/project/pretrainedmodels,2018-10-29 08:18:45.000000,104.0,28257.0,28257.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
192,tensorboardX,lanpa/tensorboardX,,ml-experiments,https://github.com/lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,MIT,2017-06-13 13:54:19.000000,2020-10-14 17:46:25.000000,2020-07-05 17:29:00.000000,773,72.0,341.0,6761,460.0,"tensorboard for pytorch (and chainer, mxnet, numpy, ...).",64.0,27,True,2020-07-05 17:54:10.000000,2.0,12.0,tensorboardX,conda-forge/tensorboardx,,,,11098.0,9764.0,https://pypi.org/project/tensorboardX,2019-12-31 14:04:21.000000,1334.0,287792.0,294915.0,https://anaconda.org/conda-forge/tensorboardx,2020-07-06 20:33:55.729000,256220.0,,,,,2.0,291.0,,,,,,,,,,,,,,,,,,,,
193,Pyro,pyro-ppl/pyro,,probabilistics,https://github.com/pyro-ppl/pyro,https://github.com/pyro-ppl/pyro,Apache-2.0,2017-06-16 05:03:47.000000,2021-01-16 05:08:04.000000,2021-01-16 05:08:01.000000,781,130.0,678.0,6681,2138.0,Deep universal probabilistic programming with Python and PyTorch.,103.0,27,True,2020-11-17 23:30:42.000000,1.5.1,24.0,pyro-ppl,,,,['pytorch'],396.0,360.0,https://pypi.org/project/pyro-ppl,2020-11-17 23:22:46.000000,36.0,6254.0,6254.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
194,PyTorch Image Models,rwightman/pytorch-image-models,,image,https://github.com/rwightman/pytorch-image-models,https://github.com/rwightman/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000000,2021-01-17 01:31:44.000000,2021-01-06 05:25:40.000000,916,21.0,210.0,6614,648.0,"PyTorch image models, scripts, pretrained weights -- (SE)ResNet/ResNeXT, DPN, EfficientNet, MixNet, MobileNet-V3/V2,..",26.0,27,True,2021-01-08 19:51:18.000000,0.3.4,14.0,,,,,['pytorch'],254.0,254.0,,,,,9094.0,,,,,,,,2.0,181893.0,,,,,,,,,,,,,,,,,,,,
195,dgl,dmlc/dgl,,graph,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000000,2021-01-17 13:37:50.000000,2021-01-17 02:32:47.000000,1311,216.0,683.0,6521,1502.0,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",102.0,27,True,2020-11-30 07:39:12.000000,0.5.3,351.0,dgl,,,,,30.0,,https://pypi.org/project/dgl,2021-01-17 08:43:11.000000,30.0,11512.0,11512.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
196,TensorLayer,tensorlayer/tensorlayer,,reinforcement-learning,https://github.com/tensorlayer/tensorlayer,https://github.com/tensorlayer/tensorlayer,Apache-2.0,2016-06-07 15:55:16.000000,2021-01-06 07:16:21.000000,2021-01-06 02:15:37.000000,1444,48.0,433.0,6454,3309.0,Deep Learning and Reinforcement Learning Library for Scientists and Engineers.,128.0,27,True,2021-01-06 07:16:21.000000,2.2.4,82.0,tensorlayer,,,,['tensorflow'],68.0,,https://pypi.org/project/tensorlayer,2020-06-19 00:53:37.000000,68.0,2176.0,2199.0,,,,,,,,2.0,1200.0,,,,,,,,,,,,,,,,,,,,
197,imageai,OlafenwaMoses/ImageAI,,image,https://github.com/OlafenwaMoses/ImageAI,https://github.com/OlafenwaMoses/ImageAI,MIT,2018-03-19 23:12:33.000000,2021-01-05 01:31:44.000000,2021-01-05 01:31:12.000000,1601,184.0,405.0,5768,290.0,A python library built to empower developers to build applications and systems with self-contained Computer Vision..,13.0,27,True,2021-01-05 01:26:01.000000,2.1.6,10.0,imageai,,,,,660.0,648.0,https://pypi.org/project/imageai,2021-01-05 01:26:01.000000,12.0,5305.0,21177.0,,,,,,,,2.0,523796.0,,,,,,,,,,,,,,,,,,,,
198,tsfresh,blue-yonder/tsfresh,,time-series-data,https://github.com/blue-yonder/tsfresh,https://github.com/blue-yonder/tsfresh,MIT,2016-10-26 11:29:17.000000,2021-01-16 14:05:20.000000,2021-01-12 16:57:20.000000,837,33.0,395.0,5295,398.0,Automatic extraction of relevant features from time series:.,71.0,27,True,2020-09-09 21:08:22.000000,0.17.0,26.0,tsfresh,conda-forge/tsfresh,,,['sklearn'],66.0,,https://pypi.org/project/tsfresh,2020-09-09 21:08:22.000000,66.0,165866.0,166550.0,https://anaconda.org/conda-forge/tsfresh,2020-09-10 08:48:19.773000,26019.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
199,faust,robinhood/faust,,data-pipelines,https://github.com/robinhood/faust,https://github.com/robinhood/faust,BSD-3-Clause,2017-03-08 18:36:11.000000,2021-01-12 17:30:09.000000,2020-10-09 12:59:42.000000,424,225.0,220.0,5215,4137.0,Python Stream Processing.,91.0,27,True,2020-02-25 22:57:18.000000,1.10.4,46.0,faust,,,,,620.0,592.0,https://pypi.org/project/faust,2020-02-25 22:57:18.000000,28.0,51383.0,51383.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
200,OpenNMT,OpenNMT/OpenNMT-py,,nlp,https://github.com/OpenNMT/OpenNMT-py,https://github.com/OpenNMT/OpenNMT-py,MIT,2017-02-22 19:01:50.000000,2021-01-13 17:47:09.000000,2021-01-13 17:47:08.000000,1768,90.0,1122.0,4761,2539.0,Open Source Neural Machine Translation in PyTorch.,165.0,27,True,2020-11-10 18:09:08.000000,2.0.0rc2,26.0,OpenNMT-py,,,,['pytorch'],69.0,65.0,https://pypi.org/project/OpenNMT-py,2020-11-10 18:10:02.000000,4.0,3982.0,3982.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
