,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,conda_dependent_project_count,trending,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
203,DIPY,dipy/dipy,medical-data,,https://github.com/dipy/dipy,https://github.com/dipy/dipy,,2010-02-06 11:43:08.000,2024-04-29 19:24:51.000000,2024-04-29 16:06:42,14024.0,304.0,419.0,50.0,2108.0,151.0,779.0,669.0,"DIPY is the paragon 3D/4D+ imaging library in Python. Contains generic methods for spatial normalization, signal..",161.0,33,False,2024-03-08 22:14:36.000,1.9.0,28.0,dipy,conda-forge/dipy,,,,1192.0,1075.0,https://pypi.org/project/dipy,2024-03-08 22:14:36.000,117.0,31399.0,41368.0,https://anaconda.org/conda-forge/dipy,2024-03-10 04:37:57.447,438675.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
204,Face Recognition,ageitgey/face_recognition,image,,https://github.com/ageitgey/face_recognition,https://github.com/ageitgey/face_recognition,MIT,2017-03-03 21:52:39.000,2024-02-24 12:51:59.000000,2022-06-10 09:12:18,238.0,,13280.0,1567.0,227.0,764.0,584.0,51818.0,The worlds simplest facial recognition api for Python and the command line.,54.0,32,False,2020-02-20 14:26:01.000,1.3.0,23.0,face_recognition,conda-forge/face_recognition,,,['pytorch'],89.0,21.0,https://pypi.org/project/face_recognition,2020-02-20 14:26:01.000,68.0,250807.0,251284.0,https://anaconda.org/conda-forge/face_recognition,2023-06-16 19:21:40.721,20415.0,,,,,2.0,1230.0,,,,,,,,,,,,,,,,,,,
205,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/tinygrad/tinygrad,https://github.com/tinygrad/tinygrad,MIT,2020-10-18 16:23:12.000,2024-05-02 15:27:14.000000,2024-05-02 14:58:55,4280.0,759.0,2626.0,266.0,3726.0,101.0,491.0,24080.0,You like pytorch? You like micrograd? You love tinygrad!.,303.0,32,True,2024-01-09 18:16:07.000,0.8.0,5.0,,,,,['pytorch'],63.0,63.0,,,,,,,,,,,,,1.0,,,tinygrad/tinygrad,,,,,,,,,,,,,,,,,
206,qdrant,qdrant/qdrant,nlp,,https://github.com/qdrant/qdrant,https://github.com/qdrant/qdrant,Apache-2.0,2020-05-30 21:37:01.000,2024-05-02 15:44:24.000000,2024-04-22 09:58:32,2630.0,451.0,1186.0,117.0,2873.0,254.0,893.0,17980.0,"Qdrant - High-performance, massive-scale Vector Database for the next generation of AI. Also available in the cloud..",102.0,32,True,2024-04-22 13:27:09.000,1.9.0,68.0,,,,,,114.0,114.0,,,,,831.0,,,,,,,,2.0,30764.0,,,,,,,,,,,,,,,,,,,
207,zipline,quantopian/zipline,financial-data,,https://github.com/quantopian/zipline,https://github.com/quantopian/zipline,Apache-2.0,2012-10-19 15:50:29.000,2024-02-13 08:02:51.000000,2020-10-14 16:36:49,6226.0,,4630.0,1005.0,1869.0,362.0,658.0,17073.0,"Zipline, a Pythonic Algorithmic Trading Library.",161.0,32,False,2020-10-05 15:46:20.429,1.4.1,30.0,zipline,conda-forge/zipline,,,,999.0,989.0,https://pypi.org/project/zipline,2020-10-05 15:46:20.429,10.0,2634.0,2807.0,https://anaconda.org/conda-forge/zipline,2023-06-16 19:21:35.991,7612.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
208,tensor2tensor,tensorflow/tensor2tensor,tensorflow-utils,,https://github.com/tensorflow/tensor2tensor,https://github.com/tensorflow/tensor2tensor,Apache-2.0,2017-06-15 16:57:39.000,2023-06-02 18:55:09.000000,2023-04-01 10:19:28,4379.0,,3420.0,465.0,671.0,590.0,672.0,14910.0,Library of deep learning models and datasets designed to make deep learning more accessible and accelerate ML research.,244.0,32,False,2020-06-17 16:31:34.798,1.15.7,79.0,tensor2tensor,,,,['tensorflow'],1568.0,1478.0,https://pypi.org/project/tensor2tensor,2020-06-17 16:31:34.798,90.0,5560.0,5560.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
209,Turi Create,apple/turicreate,ml-frameworks,,https://github.com/apple/turicreate,https://github.com/apple/turicreate,BSD-3-Clause,2017-12-01 00:42:04.000,2023-11-01 06:14:06.000000,2021-11-29 19:55:31,1571.0,,1159.0,339.0,1683.0,523.0,1294.0,11155.0,Turi Create simplifies the development of custom machine learning models.,86.0,32,False,2020-09-30 22:51:40.000,6.4.1,31.0,turicreate,,,,,392.0,371.0,https://pypi.org/project/turicreate,2020-09-30 22:51:40.000,21.0,21702.0,21828.0,,,,,,,,3.0,9757.0,,,,,,,,,,,,,,,,,,,
210,Sonnet,deepmind/sonnet,ml-frameworks,,https://github.com/google-deepmind/sonnet,https://github.com/google-deepmind/sonnet,Apache-2.0,2017-04-03 11:34:35.000,2024-04-08 20:21:16.000000,2024-04-08 20:21:10,864.0,2.0,1282.0,420.0,87.0,32.0,160.0,9691.0,TensorFlow-based neural network library.,59.0,32,True,2024-01-02 11:15:06.000,2.0.2,29.0,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],1334.0,1281.0,https://pypi.org/project/dm-sonnet,2024-01-02 11:15:06.000,53.0,35262.0,35776.0,https://anaconda.org/conda-forge/sonnet,2023-06-16 16:19:12.602,27760.0,,,,,3.0,,,google-deepmind/sonnet,,,,,,,,,,,,,,,,,
211,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2024-05-02 13:24:58.000000,2024-05-02 13:24:58,1610.0,94.0,666.0,85.0,729.0,119.0,250.0,8671.0,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",47.0,32,False,2024-03-19 22:29:03.000,2.6.3,28.0,cleanlab,conda-forge/cleanlab,,,,316.0,305.0,https://pypi.org/project/cleanlab,2024-03-19 22:29:03.000,11.0,19022.0,19605.0,https://anaconda.org/conda-forge/cleanlab,2024-03-25 10:23:11.703,21585.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
212,PyTorch3D,facebookresearch/pytorch3d,image,,https://github.com/facebookresearch/pytorch3d,https://github.com/facebookresearch/pytorch3d,,2019-10-25 02:23:45.000,2024-04-15 21:09:01.000000,2024-04-14 18:28:32,1151.0,16.0,1254.0,148.0,167.0,265.0,1253.0,8308.0,PyTorch3D is FAIRs library of reusable components for deep learning with 3D data.,142.0,32,False,2024-02-22 18:30:39.000,0.7.6,17.0,pytorch3d,pytorch3d/pytorch3d,,,['pytorch'],804.0,790.0,https://pypi.org/project/pytorch3d,2022-04-28 15:53:26.000,14.0,6974.0,10814.0,https://anaconda.org/pytorch3d/pytorch3d,2023-10-31 20:03:11.190,207408.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
213,PaddleSeg,PaddlePaddle/PaddleSeg,image,,https://github.com/PaddlePaddle/PaddleSeg,https://github.com/PaddlePaddle/PaddleSeg,Apache-2.0,2019-08-26 02:32:22.000,2024-04-18 02:54:26.000000,2024-03-08 03:19:52,2899.0,4.0,1629.0,87.0,1641.0,307.0,1839.0,8266.0,"Easy-to-use image segmentation library with awesome pre-trained model zoo, supporting wide-range of practical tasks in..",119.0,32,True,2023-10-18 03:54:18.000,2.9.0,19.0,paddleseg,,,,['paddle'],1181.0,1177.0,https://pypi.org/project/paddleseg,2022-11-30 11:24:02.578,4.0,2532.0,2532.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
214,tensorboardX,lanpa/tensorboardX,ml-experiments,,https://github.com/lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,MIT,2017-06-13 13:54:19.000,2023-11-12 14:28:03.000000,2023-11-12 14:28:03,528.0,,870.0,86.0,274.0,78.0,376.0,7797.0,"tensorboard for pytorch (and chainer, mxnet, numpy, ...).",82.0,32,True,2023-07-30 14:05:26.000,2.6.2,24.0,tensorboardX,conda-forge/tensorboardx,,,,43933.0,42925.0,https://pypi.org/project/tensorboardX,2023-08-20 13:38:18.000,1008.0,2206925.0,2232089.0,https://anaconda.org/conda-forge/tensorboardx,2023-08-20 16:29:43.490,1157340.0,,,,,2.0,421.0,,,,,,,,,,,,,,,,,,,
215,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,https://github.com/bayesian-optimization/BayesianOptimization,https://github.com/bayesian-optimization/BayesianOptimization,MIT,2014-06-06 08:18:56.000,2024-04-23 12:27:20.000000,2024-03-06 05:23:22,360.0,3.0,1498.0,133.0,135.0,14.0,325.0,7510.0,A Python implementation of global optimization with gaussian processes.,44.0,32,True,2023-04-25 22:00:01.831,1.4.3,14.0,bayesian-optimization,,,,,2705.0,2577.0,https://pypi.org/project/bayesian-optimization,2023-04-25 22:00:01.831,128.0,452895.0,452896.0,,,,,,,,2.0,145.0,,bayesian-optimization/BayesianOptimization,,,,,,,,,,,,,,,,,
216,Hyperopt,hyperopt/hyperopt,hyperopt,,https://github.com/hyperopt/hyperopt,https://github.com/hyperopt/hyperopt,BSD-3-Clause,2011-09-06 22:24:59.000,2024-04-29 22:31:53.000000,2024-03-13 19:58:20,1220.0,2.0,1078.0,124.0,275.0,250.0,435.0,7089.0,Distributed Asynchronous Hyperparameter Optimization in Python.,103.0,32,True,2021-11-17 10:07:00.808,0.2.7,13.0,hyperopt,conda-forge/hyperopt,,,,15066.0,14552.0,https://pypi.org/project/hyperopt,2021-11-17 10:07:00.808,514.0,2140306.0,2151464.0,https://anaconda.org/conda-forge/hyperopt,2023-06-16 16:14:11.076,758793.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
217,DeepPavlov,deepmipt/DeepPavlov,nlp,,https://github.com/deeppavlov/DeepPavlov,https://github.com/deeppavlov/DeepPavlov,Apache-2.0,2017-11-17 14:35:29.000,2024-04-21 11:02:41.000000,2024-03-13 09:36:57,2708.0,3.0,1130.0,209.0,1048.0,21.0,615.0,6547.0,An open source library for deep learning end-to-end dialog systems and chatbots.,77.0,32,True,2024-03-13 10:57:14.000,1.6.0,63.0,deeppavlov,,,,['tensorflow'],395.0,388.0,https://pypi.org/project/deeppavlov,2024-03-13 10:57:14.000,7.0,9633.0,9633.0,,,,,,,,2.0,,,deeppavlov/DeepPavlov,,,,,,,,,,,,,,,,,
218,tensorpack,tensorpack/tensorpack,ml-frameworks,,https://github.com/tensorpack/tensorpack,https://github.com/tensorpack/tensorpack,Apache-2.0,2015-12-25 23:08:44.000,2023-08-06 00:30:36.000000,2023-08-06 00:30:36,2944.0,,1850.0,198.0,206.0,12.0,1343.0,6297.0,"A Neural Net Training Interface on TensorFlow, with focus on speed + flexibility.",58.0,32,True,2020-04-24 19:04:45.487,0.10.1,37.0,tensorpack,conda-forge/tensorpack,,,['tensorflow'],1577.0,1529.0,https://pypi.org/project/tensorpack,2021-01-22 19:59:12.425,48.0,13048.0,13387.0,https://anaconda.org/conda-forge/tensorpack,2023-06-16 19:27:42.012,10477.0,,,,,3.0,167.0,,,,,,,,,,,,,,,,,,,
219,kaggle,Kaggle/kaggle-api,ml-experiments,,https://github.com/Kaggle/kaggle-api,https://github.com/Kaggle/kaggle-api,Apache-2.0,2018-01-25 03:02:39.000,2024-05-02 14:47:49.000000,2024-05-02 14:47:48,167.0,13.0,1044.0,199.0,113.0,153.0,305.0,5924.0,Official Kaggle API.,40.0,32,True,2024-04-12 01:56:25.000,1.6.12,71.0,kaggle,conda-forge/kaggle,,,,418.0,21.0,https://pypi.org/project/kaggle,2024-04-12 01:56:25.000,397.0,213520.0,216912.0,https://anaconda.org/conda-forge/kaggle,2024-04-14 01:28:23.406,149252.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
220,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,https://github.com/KevinMusgrave/pytorch-metric-learning,https://github.com/KevinMusgrave/pytorch-metric-learning,MIT,2019-10-23 17:20:35.000,2024-04-01 08:16:02.000000,2024-04-01 08:13:40,1215.0,6.0,651.0,63.0,133.0,59.0,435.0,5770.0,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",41.0,32,True,2024-04-01 08:16:02.000,2.5.0,210.0,pytorch-metric-learning,metric-learning/pytorch-metric-learning,,,['pytorch'],1490.0,1457.0,https://pypi.org/project/pytorch-metric-learning,2024-04-01 08:03:08.000,33.0,345510.0,345728.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2023-06-16 19:17:36.446,11352.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
221,DEAP,deap/deap,distributed-ml,,https://github.com/DEAP/deap,https://github.com/DEAP/deap,LGPL-3.0,2014-05-21 20:07:39.000,2024-02-02 08:20:24.000000,2023-07-28 00:16:45,2332.0,,1105.0,189.0,234.0,273.0,281.0,5566.0,Distributed Evolutionary Algorithms in Python.,87.0,32,False,2023-07-21 10:51:54.000,1.4.1,27.0,deap,conda-forge/deap,,,,4929.0,4698.0,https://pypi.org/project/deap,2023-07-21 10:51:54.000,231.0,216648.0,225270.0,https://anaconda.org/conda-forge/deap,2023-09-25 01:16:08.711,370748.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
222,aim,aimhubio/aim,ml-experiments,,https://github.com/aimhubio/aim,https://github.com/aimhubio/aim,Apache-2.0,2019-05-31 18:25:07.000,2024-05-01 20:08:11.000000,2024-04-17 17:08:08,2178.0,31.0,282.0,43.0,2140.0,337.0,654.0,4799.0,Aim An easy-to-use & supercharged open-source experiment tracker.,64.0,32,True,2024-04-17 17:16:40.000,3.19.3,985.0,aim,conda-forge/aim,,,,562.0,530.0,https://pypi.org/project/aim,2024-05-01 20:08:11.000,32.0,75571.0,76893.0,https://anaconda.org/conda-forge/aim,2023-06-16 19:26:46.894,44960.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
223,ftfy,rspeer/python-ftfy,nlp,,https://github.com/rspeer/python-ftfy,https://github.com/rspeer/python-ftfy,Apache-2.0,2012-08-24 16:14:59.000,2024-04-12 04:55:14.000000,2024-03-15 22:39:59,618.0,4.0,118.0,75.0,69.0,15.0,124.0,3715.0,"Fixes mojibake and other glitches in Unicode text, after the fact.",18.0,32,True,2024-03-15 22:38:56.000,6.2.0,50.0,ftfy,conda-forge/ftfy,,,,19637.0,18957.0,https://pypi.org/project/ftfy,2024-03-15 22:38:56.000,680.0,4844771.0,4851893.0,https://anaconda.org/conda-forge/ftfy,2023-11-22 19:57:21.457,284904.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
224,NeuralProphet,ourownstory/neural_prophet,time-series-data,,https://github.com/ourownstory/neural_prophet,https://github.com/ourownstory/neural_prophet,MIT,2020-05-04 05:12:43.000,2024-04-18 16:07:28.000000,2024-03-15 01:19:18,1424.0,23.0,457.0,56.0,773.0,42.0,475.0,3644.0,NeuralProphet: A simple forecasting package.,53.0,32,True,2024-02-23 20:22:47.000,0.8.0,34.0,neuralprophet,,,,['pytorch'],431.0,426.0,https://pypi.org/project/neuralprophet,2024-02-23 20:22:47.000,5.0,119206.0,119206.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
225,doctr,mindee/doctr,image,,https://github.com/mindee/doctr,https://github.com/mindee/doctr,Apache-2.0,2021-01-08 16:05:12.000,2024-05-02 11:05:27.000000,2024-04-30 16:35:28,852.0,54.0,357.0,42.0,929.0,33.0,295.0,3068.0,"docTR (Document Text Recognition) - a seamless, high-performing & accessible library for OCR-related tasks powered by..",45.0,32,True,2024-03-04 14:51:09.000,0.8.1,15.0,python-doctr,,,,"['tensorflow', 'pytorch']",290.0,287.0,https://pypi.org/project/python-doctr,2024-03-04 14:51:09.000,3.0,29610.0,102067.0,,,,,,,,2.0,2825828.0,,,,,,,,,,,,,,,,,,,
226,FairScale,facebookresearch/fairscale,distributed-ml,,https://github.com/facebookresearch/fairscale,https://github.com/facebookresearch/fairscale,BSD-3-Clause,2020-07-07 19:02:01.000,2024-05-02 01:40:13.000000,2024-04-12 17:36:51,703.0,4.0,258.0,43.0,821.0,97.0,285.0,2909.0,PyTorch extensions for high performance and large scale training.,74.0,32,True,2022-12-11 18:09:31.906,0.4.13,35.0,fairscale,conda-forge/fairscale,,,['pytorch'],4982.0,4916.0,https://pypi.org/project/fairscale,2022-12-11 18:09:31.906,66.0,498830.0,505078.0,https://anaconda.org/conda-forge/fairscale,2023-11-28 00:29:10.363,187452.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
227,scikit-optimize,scikit-optimize/scikit-optimize,hyperopt,,https://github.com/scikit-optimize/scikit-optimize,https://github.com/scikit-optimize/scikit-optimize,BSD-3-Clause,2016-03-20 21:10:54.000,2024-03-15 06:37:00.287000,2021-10-12 13:32:38,1570.0,,541.0,64.0,546.0,322.0,393.0,2726.0,Sequential model-based optimization with a `scipy.optimize` interface.,76.0,32,False,2024-03-14 18:24:11.000,0.10.1,23.0,scikit-optimize,conda-forge/scikit-optimize,,,,286.0,,https://pypi.org/project/scikit-optimize,2024-03-14 18:24:11.000,286.0,810741.0,826616.0,https://anaconda.org/conda-forge/scikit-optimize,2024-03-15 06:37:00.287,714375.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
228,pgmpy,pgmpy/pgmpy,probabilistics,,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000,2024-04-30 07:43:04.000000,2024-04-30 07:43:04,2947.0,16.0,692.0,76.0,861.0,272.0,629.0,2621.0,"Python Library for learning (Structure and Parameter), inference (Probabilistic and Causal), and simulations in..",126.0,32,True,2024-03-08 20:41:28.000,0.1.25,25.0,pgmpy,,,,,1520.0,929.0,https://pypi.org/project/pgmpy,2024-03-08 20:00:14.000,591.0,52249.0,52256.0,,,,,,,,2.0,336.0,,,,,,,,,,,,,,,,,,,
229,Lifelines,CamDavidsonPilon/lifelines,medical-data,,https://github.com/CamDavidsonPilon/lifelines,https://github.com/CamDavidsonPilon/lifelines,MIT,2013-08-28 00:16:42.000,2024-03-07 12:10:22.000000,2024-03-07 12:10:22,2293.0,2.0,584.0,69.0,481.0,245.0,704.0,2287.0,Survival analysis in Python.,117.0,32,True,2024-01-03 22:01:02.000,0.28.0,170.0,lifelines,conda-forge/lifelines,,,,2576.0,2436.0,https://pypi.org/project/lifelines,2024-01-03 22:01:02.000,140.0,509480.0,516264.0,https://anaconda.org/conda-forge/lifelines,2023-09-13 16:31:11.545,325639.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
230,explainerdashboard,oegedijk/explainerdashboard,interpretability,,https://github.com/oegedijk/explainerdashboard,https://github.com/oegedijk/explainerdashboard,MIT,2019-10-30 08:26:16.000,2024-04-04 16:01:23.000000,2024-03-18 20:30:45,1372.0,19.0,320.0,22.0,47.0,35.0,202.0,2228.0,Quickly build Explainable AI dashboards that show the inner workings of so-called blackbox machine learning models.,21.0,32,True,2024-03-18 21:02:33.000,0.4.7,91.0,explainerdashboard,conda-forge/explainerdashboard,,,,485.0,475.0,https://pypi.org/project/explainerdashboard,2024-03-18 21:02:33.000,10.0,84806.0,85882.0,https://anaconda.org/conda-forge/explainerdashboard,2024-03-18 22:16:35.129,44131.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
231,tesserocr,sirfz/tesserocr,ocr,,https://github.com/sirfz/tesserocr,https://github.com/sirfz/tesserocr,MIT,2015-12-17 23:29:36.000,2024-04-27 15:12:40.000000,2024-04-27 13:25:47,209.0,18.0,253.0,57.0,76.0,50.0,227.0,1934.0,A Python wrapper for the tesseract-ocr API.,30.0,32,True,2024-04-27 15:12:40.000,2.7.0,21.0,tesserocr,conda-forge/tesserocr,,,,1151.0,982.0,https://pypi.org/project/tesserocr,2024-04-27 15:12:40.000,169.0,64739.0,67215.0,https://anaconda.org/conda-forge/tesserocr,2023-06-16 16:18:15.161,136124.0,,,,,2.0,232.0,,,,,,,,,,,,,,,,,,,
232,evaluate,huggingface/evaluate,interpretability,,https://github.com/huggingface/evaluate,https://github.com/huggingface/evaluate,Apache-2.0,2022-03-30 15:08:26.000,2024-05-01 04:42:00.000000,2024-04-30 09:39:08,943.0,5.0,224.0,50.0,322.0,179.0,132.0,1821.0,Evaluate: A library for easily evaluating machine learning models and datasets.,126.0,32,True,2024-04-30 09:45:36.000,0.4.2,15.0,evaluate,,,,,8886.0,8665.0,https://pypi.org/project/evaluate,2024-04-30 09:44:17.000,221.0,2725104.0,2725104.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
233,TF Model Optimization,tensorflow/model-optimization,tensorflow-utils,,https://github.com/tensorflow/model-optimization,https://github.com/tensorflow/model-optimization,Apache-2.0,2018-10-31 20:34:28.000,2024-05-02 10:57:37.000000,2024-04-26 05:54:17,829.0,9.0,327.0,120.0,783.0,215.0,167.0,1470.0,"A toolkit to optimize ML models for deployment for Keras and TensorFlow, including quantization and pruning.",84.0,32,True,2024-02-08 02:06:46.000,0.8.0,31.0,tensorflow-model-optimization,,,,['tensorflow'],3767.0,3737.0,https://pypi.org/project/tensorflow-model-optimization,2024-02-08 01:57:17.000,30.0,819605.0,819605.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
234,TensorFlow Transform,tensorflow/transform,tensorflow-utils,,https://github.com/tensorflow/transform,https://github.com/tensorflow/transform,Apache-2.0,2017-02-10 00:36:53.000,2024-04-30 20:12:22.000000,2024-04-30 20:12:21,936.0,14.0,214.0,58.0,101.0,44.0,174.0,981.0,Input pipeline framework.,28.0,32,True,2024-04-24 22:55:08.000,1.15.0,57.0,tensorflow-transform,,,,['tensorflow'],1827.0,1771.0,https://pypi.org/project/tensorflow-transform,2024-04-24 22:55:08.000,56.0,864250.0,864250.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
235,Hail,hail-is/hail,medical-data,,https://github.com/hail-is/hail,https://github.com/hail-is/hail,MIT,2015-10-27 20:55:42.000,2024-05-02 12:48:23.000000,2024-05-02 12:14:26,11460.0,145.0,236.0,55.0,12141.0,230.0,2183.0,936.0,Cloud-native genomic dataframes and batch computing.,92.0,32,True,2024-04-10 20:37:13.000,0.2.130,150.0,hail,,,,['spark'],149.0,129.0,https://pypi.org/project/hail,2024-04-10 20:37:13.000,20.0,44993.0,44993.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
236,snowballstemmer,snowballstem/snowball,nlp,,https://github.com/snowballstem/snowball,https://github.com/snowballstem/snowball,BSD-3-Clause,2013-02-23 07:17:42.000,2024-05-02 04:23:06.000000,2024-05-02 04:21:55,1073.0,19.0,170.0,35.0,117.0,31.0,61.0,720.0,Snowball compiler and stemming algorithms.,34.0,32,True,2021-11-16 18:38:34.000,2.2.0,10.0,snowballstemmer,conda-forge/snowballstemmer,,,,6848.0,5.0,https://pypi.org/project/snowballstemmer,2021-11-16 18:38:34.000,6843.0,15997608.0,16083136.0,https://anaconda.org/conda-forge/snowballstemmer,2023-06-16 13:16:49.834,7954168.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
237,spleeter,deezer/spleeter,audio,,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000,2024-03-17 08:58:36.000000,2023-07-13 08:50:20,531.0,,2719.0,383.0,120.0,232.0,562.0,24940.0,Deezer source separation library including pretrained models.,19.0,31,True,2023-07-10 10:07:01.047,2.4.0,37.0,spleeter,conda-forge/spleeter,,,['tensorflow'],703.0,697.0,https://pypi.org/project/spleeter,2022-06-10 13:19:35.000,6.0,14192.0,72155.0,https://anaconda.org/conda-forge/spleeter,2023-06-16 16:18:57.741,80869.0,,,,,2.0,3105633.0,,,,,,,,,,,,,,,,,,,
238,PaddleHub,PaddlePaddle/PaddleHub,others,,https://github.com/PaddlePaddle/PaddleHub,https://github.com/PaddlePaddle/PaddleHub,Apache-2.0,2018-12-21 06:00:48.000,2023-10-18 03:42:44.000000,2023-03-28 11:49:55,2665.0,,2074.0,184.0,1005.0,574.0,723.0,12515.0,"Awesome pre-trained models toolkit based on PaddlePaddle. (400+ models including Image, Text, Audio, Video and Cross-..",69.0,31,False,2023-09-20 10:33:08.000,2.4.0,50.0,paddlehub,,,,['paddle'],1605.0,1598.0,https://pypi.org/project/paddlehub,2023-09-20 10:33:08.000,7.0,7652.0,7662.0,,,,,,,,2.0,674.0,,,,,,,,,,,,,,,,,,,
239,TFlearn,tflearn/tflearn,ml-frameworks,,https://github.com/tflearn/tflearn,https://github.com/tflearn/tflearn,MIT,2016-03-31 12:05:53.000,2023-12-02 19:19:10.000000,2020-11-30 04:34:51,613.0,,2414.0,457.0,260.0,576.0,363.0,9606.0,Deep learning library featuring a higher-level API for TensorFlow.,128.0,31,False,2020-11-11 19:26:11.000,0.5.0,8.0,tflearn,,,,['tensorflow'],5369.0,4880.0,https://pypi.org/project/tflearn,2020-11-11 19:13:47.000,489.0,6851.0,6851.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
240,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2024-04-30 16:46:33.000000,2024-04-30 16:46:32,5971.0,73.0,975.0,113.0,1637.0,98.0,649.0,7551.0,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",93.0,31,True,2024-03-25 22:52:24.000,2.10.0,121.0,perspective-python,conda-forge/perspective,,,['jupyter'],143.0,122.0,https://pypi.org/project/perspective-python,2024-03-25 22:45:59.000,17.0,5552.0,21400.0,https://anaconda.org/conda-forge/perspective,2024-03-26 20:17:11.439,570727.0,,,,,2.0,2561.0,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2024-03-25 22:45:31.297,4.0,3449.0,,,,,,,,,,,,
