,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,brew_id,apt_id,yum_id,trending,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
212,dyNET,clab/dynet,ml-frameworks,,https://github.com/clab/dynet,https://github.com/clab/dynet,Apache-2.0,2015-02-08 23:09:21.000,2023-10-24 17:51:23.000000,2022-08-14 17:11:42,3272.0,,670.0,185.0,735.0,262.0,669.0,3398.0,DyNet: The Dynamic Neural Network Toolkit.,160.0,32,False,2020-10-21 13:39:07.000,2.1.2,9.0,dyNET,,,,,251.0,251.0,https://pypi.org/project/dyNET,,,226778.0,226934.0,,,,,,,,3.0,13294.0,,,,,,,,,,,,,,,,,,
213,NeuralProphet,ourownstory/neural_prophet,time-series-data,,https://github.com/ourownstory/neural_prophet,https://github.com/ourownstory/neural_prophet,MIT,2020-05-04 05:12:43.000,2023-11-01 23:39:12.000000,2023-11-01 23:38:33,1383.0,41.0,433.0,52.0,732.0,44.0,450.0,3324.0,NeuralProphet: A simple forecasting package.,48.0,32,True,2023-06-14 22:41:07.000,0.6.2,27.0,neuralprophet,,,,['pytorch'],323.0,320.0,https://pypi.org/project/neuralprophet,2023-09-19 18:17:10.000,3.0,66892.0,66892.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
214,StatsForecast,Nixtla/statsforecast,time-series-data,,https://github.com/Nixtla/statsforecast,https://github.com/Nixtla/statsforecast,Apache-2.0,2021-11-24 02:19:14.000,2023-10-29 01:59:10.000000,2023-10-24 23:48:45,1211.0,31.0,212.0,30.0,370.0,104.0,140.0,3108.0,Lightning fast forecasting with statistical and econometric models.,32.0,32,True,2023-08-23 19:27:53.000,1.6.0,27.0,statsforecast,conda-forge/statsforecast,,,,562.0,541.0,https://pypi.org/project/statsforecast,2023-08-23 19:27:53.000,21.0,492264.0,494917.0,https://anaconda.org/conda-forge/statsforecast,2023-08-25 15:46:41.512,53074.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
215,filterpy,rlabbe/filterpy,probabilistics,,https://github.com/rlabbe/filterpy,https://github.com/rlabbe/filterpy,MIT,2014-07-15 02:15:19.000,2023-10-21 18:45:11.000000,2022-08-22 18:21:12,586.0,,567.0,78.0,74.0,59.0,161.0,2920.0,"Python Kalman filtering and optimal estimation library. Implements Kalman filter, particle filter, Extended Kalman..",43.0,32,False,2021-12-15 15:49:27.374,0.0.13,49.0,filterpy,conda-forge/filterpy,,,,4426.0,4260.0,https://pypi.org/project/filterpy,2018-10-10 22:38:24.000,166.0,1904448.0,1907533.0,https://anaconda.org/conda-forge/filterpy,2023-06-16 13:24:39.196,237588.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
216,STUMPY,TDAmeritrade/stumpy,time-series-data,,https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000,2023-10-17 15:12:42.000000,2023-10-17 15:12:42,1272.0,14.0,268.0,54.0,213.0,51.0,404.0,2818.0,STUMPY is a powerful and scalable Python library for modern time series analysis.,35.0,32,True,2023-08-21 11:33:22.000,1.12.0,28.0,stumpy,conda-forge/stumpy,,,,568.0,553.0,https://pypi.org/project/stumpy,2023-08-21 11:33:22.000,15.0,263326.0,286410.0,https://anaconda.org/conda-forge/stumpy,2023-08-21 11:50:40.587,946463.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
217,Keras Tuner,keras-team/keras-tuner,hyperopt,,https://github.com/keras-team/keras-tuner,https://github.com/keras-team/keras-tuner,Apache-2.0,2019-06-06 22:38:21.000,2023-10-25 22:02:28.000000,2023-10-25 20:17:23,1070.0,36.0,380.0,63.0,476.0,200.0,264.0,2782.0,A Hyperparameter Tuning Library for Keras.,59.0,32,True,2023-10-12 22:06:32.000,1.4.5,33.0,keras-tuner,conda-forge/keras-tuner,,,['tensorflow'],2865.0,2806.0,https://pypi.org/project/keras-tuner,2023-10-12 22:06:32.000,59.0,196180.0,197131.0,https://anaconda.org/conda-forge/keras-tuner,2023-10-24 16:34:14.028,25679.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
218,Haiku,deepmind/dm-haiku,ml-frameworks,,https://github.com/google-deepmind/dm-haiku,https://github.com/google-deepmind/dm-haiku,Apache-2.0,2020-02-18 07:14:02.000,2023-11-01 13:38:45.000000,2023-11-01 00:21:39,957.0,28.0,218.0,40.0,512.0,72.0,169.0,2627.0,JAX-based neural network library.,79.0,32,True,2023-07-14 15:42:12.000,0.0.10,12.0,dm-haiku,conda-forge/dm-haiku,,,,1534.0,1534.0,https://pypi.org/project/dm-haiku,,,225364.0,225772.0,https://anaconda.org/conda-forge/dm-haiku,2023-07-14 16:46:49.056,13465.0,,,,,3.0,,,,,,,,google-deepmind/dm-haiku,,,,,,,,,,,
219,TF-Agents,tensorflow/agents,reinforcement-learning,,https://github.com/tensorflow/agents,https://github.com/tensorflow/agents,Apache-2.0,2018-11-17 00:29:12.000,2023-10-28 03:31:59.000000,2023-10-11 22:02:17,2259.0,23.0,688.0,79.0,197.0,184.0,459.0,2617.0,"TF-Agents: A reliable, scalable and easy to use TensorFlow library for Contextual Bandits and Reinforcement Learning.",145.0,32,True,2023-10-03 11:38:48.000,0.18.0,49.0,tf-agents,,,,['tensorflow'],1324.0,1319.0,https://pypi.org/project/tf-agents,2023-10-03 11:38:48.000,5.0,35528.0,35528.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
220,hdbscan,scikit-learn-contrib/hdbscan,others,,https://github.com/scikit-learn-contrib/hdbscan,https://github.com/scikit-learn-contrib/hdbscan,BSD-3-Clause,2015-04-22 13:32:37.000,2023-10-28 12:54:53.000000,2023-10-04 00:32:47,992.0,4.0,460.0,55.0,132.0,330.0,163.0,2558.0,A high performance implementation of HDBSCAN clustering.,85.0,32,True,2023-07-18 17:54:02.116,0.8.33,50.0,hdbscan,conda-forge/hdbscan,,,['sklearn'],2967.0,2750.0,https://pypi.org/project/hdbscan,2023-07-18 17:54:02.116,217.0,609057.0,656350.0,https://anaconda.org/conda-forge/hdbscan,2023-10-06 14:12:48.829,1749851.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
221,EvaDB,georgia-tech-db/eva,ml-frameworks,,https://github.com/georgia-tech-db/evadb,https://github.com/georgia-tech-db/evadb,Apache-2.0,2018-09-10 02:26:03.000,2023-11-02 06:43:57.000000,2023-10-30 03:42:14,2387.0,353.0,205.0,25.0,1034.0,69.0,210.0,2421.0,Database system for AI-powered apps.,68.0,32,True,2023-10-18 21:51:25.000,0.3.8,35.0,evadb,,,,['pytorch'],88.0,88.0,https://pypi.org/project/evadb,,,6305.0,31757.0,,,,,,,,3.0,407235.0,,,,,,,georgia-tech-db/evadb,,,,,,,,,,,
222,PennyLane,PennyLaneAI/PennyLane,others,,https://github.com/PennyLaneAI/pennylane,https://github.com/PennyLaneAI/pennylane,Apache-2.0,2018-04-17 16:45:42.000,2023-11-02 14:38:28.000000,2023-11-01 20:04:43,3685.0,185.0,496.0,53.0,3743.0,311.0,810.0,1942.0,PennyLane is a cross-platform Python library for differentiable programming of quantum computers. Train a quantum..,147.0,32,True,2023-10-30 20:39:46.000,0.33.0,51.0,pennylane,conda-forge/pennylane,,,,719.0,656.0,https://pypi.org/project/pennylane,2023-10-30 20:39:46.000,63.0,40222.0,41345.0,https://anaconda.org/conda-forge/pennylane,2023-11-02 14:04:25.404,26950.0,,,,,2.0,70.0,,,,,,,,,,,,,,,,,,
223,optimum,huggingface/optimum,gpu-utilities,,https://github.com/huggingface/optimum,https://github.com/huggingface/optimum,Apache-2.0,2021-07-20 12:36:40.000,2023-11-02 14:49:25.000000,2023-11-02 14:49:25,876.0,106.0,271.0,53.0,989.0,227.0,319.0,1693.0,Accelerate training and inference of Transformers and Diffusers with easy to use hardware optimization tools.,85.0,32,True,2023-09-21 18:33:16.000,1.13.2,49.0,optimum,conda-forge/optimum,,,,818.0,787.0,https://pypi.org/project/optimum,2023-09-21 18:28:37.000,31.0,433653.0,434151.0,https://anaconda.org/conda-forge/optimum,2023-10-26 17:55:26.292,9477.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
224,ArcGIS API,Esri/arcgis-python-api,geospatial-data,,https://github.com/Esri/arcgis-python-api,https://github.com/Esri/arcgis-python-api,Apache-2.0,2016-03-16 01:09:14.000,2023-11-01 19:59:34.000000,2023-10-16 17:20:19,4118.0,106.0,1075.0,154.0,1074.0,45.0,597.0,1654.0,Documentation and samples for ArcGIS API for Python.,89.0,32,True,2023-10-03 15:37:18.000,2.2.0,39.0,arcgis,,esridocker/arcgis-api-python-notebook,,,35.0,3.0,https://pypi.org/project/arcgis,2023-10-18 17:19:02.000,32.0,68396.0,68507.0,,,,https://hub.docker.com/r/esridocker/arcgis-api-python-notebook,,,,3.0,9569.0,,,,,,,,,,,,,,,,,,
225,evaluate,huggingface/evaluate,interpretability,,https://github.com/huggingface/evaluate,https://github.com/huggingface/evaluate,Apache-2.0,2022-03-30 15:08:26.000,2023-11-02 14:07:02.000000,2023-11-02 14:07:02,936.0,6.0,181.0,48.0,295.0,127.0,119.0,1579.0,Evaluate: A library for easily evaluating machine learning models and datasets.,123.0,32,True,2023-10-13 15:57:18.000,0.4.1,14.0,evaluate,,,,,4676.0,4549.0,https://pypi.org/project/evaluate,2023-10-13 15:54:47.000,127.0,1224734.0,1224734.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
226,Geocoder,DenisCarriere/geocoder,geospatial-data,,https://github.com/DenisCarriere/geocoder,https://github.com/DenisCarriere/geocoder,MIT,2014-01-13 04:19:21.000,2023-10-13 15:33:46.000000,2018-10-12 15:53:05,1251.0,,282.0,52.0,155.0,104.0,218.0,1557.0,Python Geocoder.,73.0,32,False,2021-12-15 15:58:16.110,1.1.4,110.0,geocoder,conda-forge/geocoder,,,,8563.0,8040.0,https://pypi.org/project/geocoder,2021-12-15 15:58:16.110,523.0,436366.0,438016.0,https://anaconda.org/conda-forge/geocoder,2023-06-16 13:21:27.128,133714.0,,,,,3.0,,,,,,,,,,,,,,,,,,,geocoder
227,igraph,igraph/python-igraph,graph,,https://github.com/igraph/python-igraph,https://github.com/igraph/python-igraph,GPL-2.0,2015-01-08 23:55:16.000,2023-11-02 12:23:26.000000,2023-11-02 12:23:21,2754.0,80.0,263.0,34.0,195.0,36.0,488.0,1169.0,Python interface for igraph.,71.0,32,False,2023-10-12 21:32:31.000,0.11.2,38.0,python-igraph,conda-forge/igraph,,,,410.0,,https://pypi.org/project/python-igraph,2023-10-12 21:32:31.000,410.0,288880.0,307791.0,https://anaconda.org/conda-forge/igraph,2023-10-04 20:43:38.652,473534.0,,,,,1.0,561938.0,,,,,,,,,,,,,,,,,,
228,pyopencl,inducer/pyopencl,others,,https://github.com/inducer/pyopencl,https://github.com/inducer/pyopencl,MIT,2011-04-06 02:51:33.000,2023-10-18 18:59:53.000000,2023-10-18 18:59:52,3272.0,16.0,242.0,49.0,347.0,72.0,262.0,994.0,"OpenCL integration for Python, plus shiny features.",95.0,32,True,2023-10-12 23:06:24.000,2023.1.4,94.0,pyopencl,conda-forge/pyopencl,,,,1881.0,1676.0,https://pypi.org/project/pyopencl,2023-10-12 23:06:24.000,205.0,80201.0,103562.0,https://anaconda.org/conda-forge/pyopencl,2023-10-13 14:22:03.075,957825.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
229,hvPlot,holoviz/hvplot,data-viz,,https://github.com/holoviz/hvplot,https://github.com/holoviz/hvplot,BSD-3-Clause,2018-03-19 14:22:41.000,2023-11-01 16:30:00.000000,2023-10-16 13:28:53,623.0,43.0,88.0,24.0,465.0,288.0,386.0,817.0,"A high-level plotting API for pandas, dask, xarray, and networkx built on HoloViews.",43.0,32,True,2023-10-17 08:55:43.000,0.9.0,60.0,hvplot,conda-forge/hvplot,,,,3926.0,3833.0,https://pypi.org/project/hvplot,2023-10-16 15:05:47.000,93.0,120285.0,132259.0,https://anaconda.org/conda-forge/hvplot,2023-10-16 18:32:23.923,490964.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
230,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/tinygrad/tinygrad,https://github.com/tinygrad/tinygrad,MIT,2020-10-18 16:23:12.000,2023-11-02 10:40:29.000000,2023-11-02 06:01:32,2713.0,503.0,2108.0,256.0,1765.0,67.0,323.0,20024.0,You like pytorch? You like micrograd? You love tinygrad!.,228.0,31,True,2023-08-27 16:40:37.000,0.7.0,4.0,,,,,['pytorch'],29.0,29.0,,,,,,,,,,,,,1.0,,,,,,,,tinygrad/tinygrad,,,,,,,,,,,
231,PaddleDetection,PaddlePaddle/PaddleDetection,image,,https://github.com/PaddlePaddle/PaddleDetection,https://github.com/PaddlePaddle/PaddleDetection,Apache-2.0,2019-10-25 07:21:14.000,2023-11-02 03:18:21.000000,2023-11-02 03:18:21,2154.0,8.0,2679.0,194.0,3586.0,1260.0,3837.0,11353.0,"Object Detection toolkit based on PaddlePaddle. It supports object detection, instance segmentation, multiple object..",146.0,31,True,2023-10-19 03:47:18.000,2.7.0,9.0,paddledet,,,,['paddle'],119.0,118.0,https://pypi.org/project/paddledet,2022-09-19 20:42:09.271,1.0,602.0,602.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
232,Sonnet,deepmind/sonnet,ml-frameworks,,https://github.com/google-deepmind/sonnet,https://github.com/google-deepmind/sonnet,Apache-2.0,2017-04-03 11:34:35.000,2023-07-21 09:09:23.000000,2023-07-21 09:09:17,859.0,,1267.0,421.0,82.0,31.0,158.0,9611.0,TensorFlow-based neural network library.,58.0,31,True,2020-03-27 10:36:19.000,2.0.0,13.0,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],1163.0,1163.0,https://pypi.org/project/dm-sonnet,,,16542.0,17086.0,https://anaconda.org/conda-forge/sonnet,2023-06-16 16:19:12.602,26132.0,,,,,3.0,,,,,,,,google-deepmind/sonnet,,,,,,,,,,,
233,TFlearn,tflearn/tflearn,ml-frameworks,,https://github.com/tflearn/tflearn,https://github.com/tflearn/tflearn,,2016-03-31 12:05:53.000,2023-09-05 19:14:27.000000,2020-11-30 04:34:51,613.0,,2317.0,462.0,258.0,555.0,362.0,9603.0,Deep learning library featuring a higher-level API for TensorFlow.,128.0,31,False,2020-11-11 19:26:11.000,0.5.0,8.0,tflearn,,,,['tensorflow'],4678.0,4678.0,https://pypi.org/project/tflearn,,,8456.0,8456.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
234,AutoKeras,keras-team/autokeras,hyperopt,,https://github.com/keras-team/autokeras,https://github.com/keras-team/autokeras,Apache-2.0,2017-11-19 23:18:20.000,2023-10-02 22:40:56.000000,2023-10-02 22:40:55,1387.0,2.0,1406.0,303.0,889.0,129.0,758.0,8963.0,AutoML library for deep learning.,143.0,31,True,2023-01-28 18:46:30.271,1.1.0,58.0,autokeras,,,,['tensorflow'],597.0,586.0,https://pypi.org/project/autokeras,2022-04-30 05:46:13.000,11.0,12971.0,13197.0,,,,,,,,2.0,16329.0,,,,,,,,,,,,,,,,,,
235,tsfresh,blue-yonder/tsfresh,time-series-data,,https://github.com/blue-yonder/tsfresh,https://github.com/blue-yonder/tsfresh,MIT,2016-10-26 11:29:17.000,2023-10-24 19:57:22.000000,2023-10-24 19:51:03,547.0,3.0,1156.0,165.0,427.0,58.0,469.0,7805.0,Automatic extraction of relevant features from time series:.,91.0,31,True,2023-06-14 21:34:06.791,0.20.1,30.0,tsfresh,conda-forge/tsfresh,,,['sklearn'],96.0,21.0,https://pypi.org/project/tsfresh,2021-12-21 03:37:03.000,75.0,252110.0,283542.0,https://anaconda.org/conda-forge/tsfresh,2023-07-30 07:29:21.371,1320152.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
236,SpeechRecognition,Uberi/speech_recognition,audio,,https://github.com/Uberi/speech_recognition,https://github.com/Uberi/speech_recognition,BSD-3-Clause,2014-04-23 04:53:54.000,2023-10-20 16:31:09.000000,2023-03-13 12:21:37,454.0,,2291.0,282.0,132.0,298.0,307.0,7624.0,"Speech recognition module for Python, supporting several engines and APIs, online and offline.",49.0,31,True,2023-03-14 12:04:32.000,3.10.0,54.0,SpeechRecognition,conda-forge/speechrecognition,,,,833.0,21.0,https://pypi.org/project/SpeechRecognition,2022-12-04 12:47:02.703,812.0,439847.0,441847.0,https://anaconda.org/conda-forge/speechrecognition,2023-06-16 13:24:04.552,174006.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
237,auto-sklearn,automl/auto-sklearn,hyperopt,,https://github.com/automl/auto-sklearn,https://github.com/automl/auto-sklearn,BSD-3-Clause,2015-07-02 15:38:10.000,2023-10-18 14:39:11.000000,2023-04-18 11:08:13,2759.0,,1239.0,215.0,705.0,172.0,826.0,7188.0,Automated Machine Learning with scikit-learn.,88.0,31,True,2023-02-13 12:35:21.000,0.15.0,42.0,auto-sklearn,conda-forge/auto-sklearn,,,['sklearn'],542.0,503.0,https://pypi.org/project/auto-sklearn,2022-09-20 10:32:07.471,39.0,24375.0,25015.0,https://anaconda.org/conda-forge/auto-sklearn,2023-06-16 19:25:30.278,19842.0,,,,,2.0,50.0,,,,,,,,,,,,,,,,,,
238,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,https://github.com/bayesian-optimization/BayesianOptimization,https://github.com/bayesian-optimization/BayesianOptimization,MIT,2014-06-06 08:18:56.000,2023-10-22 10:20:09.000000,2023-07-14 06:46:40,354.0,,1455.0,134.0,126.0,13.0,308.0,7076.0,A Python implementation of global optimization with gaussian processes.,41.0,31,True,2023-04-25 22:00:01.831,1.4.3,14.0,bayesian-optimization,,,,,2244.0,2141.0,https://pypi.org/project/bayesian-optimization,2023-04-25 22:00:01.831,103.0,208267.0,208268.0,,,,,,,,2.0,139.0,,,,,,,bayesian-optimization/BayesianOptimization,,,,,,,,,,,
239,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2023-11-02 03:18:19.000000,2023-11-01 03:49:07,1465.0,105.0,545.0,73.0,579.0,76.0,193.0,6891.0,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",38.0,31,False,2023-09-11 17:53:22.000,2.5.0,24.0,cleanlab,conda-forge/cleanlab,,,,205.0,197.0,https://pypi.org/project/cleanlab,2023-09-11 17:53:22.000,8.0,15643.0,16225.0,https://anaconda.org/conda-forge/cleanlab,2023-09-12 22:14:32.939,18051.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
240,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2023-11-01 14:59:05.000000,2023-11-01 04:05:15,5781.0,81.0,845.0,113.0,1547.0,100.0,574.0,6884.0,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",92.0,31,True,2023-11-01 07:55:13.000,2.6.1,115.0,perspective-python,conda-forge/perspective,,,['jupyter'],116.0,100.0,https://pypi.org/project/perspective-python,2023-11-01 07:50:20.000,13.0,10219.0,23875.0,https://anaconda.org/conda-forge/perspective,2023-11-01 13:56:35.662,471449.0,,,,,2.0,1503.0,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2023-11-01 07:49:51.309,3.0,1783.0,,,,,,,,,,,,
241,tensorpack,tensorpack/tensorpack,ml-frameworks,,https://github.com/tensorpack/tensorpack,https://github.com/tensorpack/tensorpack,Apache-2.0,2015-12-25 23:08:44.000,2023-08-06 00:30:36.000000,2023-08-06 00:30:36,2944.0,1.0,1850.0,200.0,206.0,10.0,1343.0,6286.0,"A Neural Net Training Interface on TensorFlow, with focus on speed + flexibility.",58.0,31,True,2020-04-24 19:04:45.487,0.10.1,37.0,tensorpack,conda-forge/tensorpack,,,['tensorflow'],1432.0,1385.0,https://pypi.org/project/tensorpack,2018-09-04 07:48:02.000,47.0,14052.0,14456.0,https://anaconda.org/conda-forge/tensorpack,2023-06-16 19:27:42.012,10069.0,,,,,3.0,159.0,,,,,,,,,,,,,,,,,,
242,kaggle,Kaggle/kaggle-api,ml-experiments,,https://github.com/Kaggle/kaggle-api,https://github.com/Kaggle/kaggle-api,Apache-2.0,2018-01-25 03:02:39.000,2023-10-28 21:21:00.000000,2023-07-17 16:59:29,152.0,,1011.0,199.0,93.0,133.0,281.0,5606.0,Official Kaggle API.,37.0,31,True,2023-07-17 17:06:58.000,1.5.16,59.0,kaggle,conda-forge/kaggle,,,,395.0,21.0,https://pypi.org/project/kaggle,2023-09-19 19:12:15.000,374.0,195489.0,199156.0,https://anaconda.org/conda-forge/kaggle,2023-07-18 03:35:17.292,139353.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
243,skorch,skorch-dev/skorch,ml-frameworks,,https://github.com/skorch-dev/skorch,https://github.com/skorch-dev/skorch,BSD-3-Clause,2017-07-18 00:13:54.000,2023-10-30 14:27:57.000000,2023-10-29 22:14:08,1076.0,9.0,354.0,82.0,517.0,50.0,447.0,5382.0,A scikit-learn compatible neural network library that wraps PyTorch.,60.0,31,True,2023-09-04 10:10:59.000,0.15.0,15.0,skorch,conda-forge/skorch,,,"['pytorch', 'sklearn']",977.0,977.0,https://pypi.org/project/skorch,,,60704.0,81141.0,https://anaconda.org/conda-forge/skorch,2023-09-06 08:43:59.780,776627.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
244,D-Tale,man-group/dtale,data-viz,,https://github.com/man-group/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2023-10-23 13:17:55.000000,2023-10-23 13:17:06,765.0,32.0,356.0,72.0,274.0,55.0,493.0,4327.0,Visualizer for pandas data structures.,30.0,31,True,2023-10-02 20:11:29.000,3.7.0,175.0,dtale,conda-forge/dtale,,,"['pandas', 'jupyter']",935.0,914.0,https://pypi.org/project/dtale,2023-10-02 19:47:12.000,21.0,114296.0,120343.0,https://anaconda.org/conda-forge/dtale,2023-10-02 20:41:19.114,254010.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
245,GluonTS,awslabs/gluon-ts,time-series-data,,https://github.com/awslabs/gluonts,https://github.com/awslabs/gluonts,Apache-2.0,2019-05-15 17:17:29.000,2023-11-02 10:02:53.000000,2023-11-02 10:02:48,1425.0,53.0,750.0,75.0,1741.0,272.0,618.0,3870.0,Probabilistic time series modeling in Python.,110.0,31,True,2023-10-27 13:39:50.000,0.14.0,99.0,gluonts,anaconda/gluonts,,,['mxnet'],13.0,,https://pypi.org/project/gluonts,2023-10-27 13:39:50.000,13.0,257850.0,257874.0,https://anaconda.org/anaconda/gluonts,2023-06-23 14:26:58.411,601.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
246,ta,bukosabino/ta,financial-data,,https://github.com/bukosabino/ta,https://github.com/bukosabino/ta,MIT,2018-01-02 18:08:48.000,2023-11-02 13:53:35.000000,2023-11-02 13:49:44,662.0,38.0,822.0,148.0,123.0,124.0,102.0,3800.0,Technical Analysis Library using Pandas and Numpy.,34.0,31,True,2023-11-02 13:53:35.000,0.11.0,56.0,ta,conda-forge/ta,,,,2698.0,2654.0,https://pypi.org/project/ta,2023-11-02 13:53:35.000,44.0,87236.0,87857.0,https://anaconda.org/conda-forge/ta,2023-10-30 00:27:58.374,20512.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
247,nevergrad,facebookresearch/nevergrad,hyperopt,,https://github.com/facebookresearch/nevergrad,https://github.com/facebookresearch/nevergrad,MIT,2018-11-21 00:33:17.000,2023-10-27 09:38:04.000000,2023-10-11 16:57:02,1071.0,16.0,342.0,60.0,1323.0,116.0,172.0,3733.0,A Python toolbox for performing gradient-free optimization.,50.0,31,True,2023-10-10 10:46:49.000,1.0.0,45.0,nevergrad,conda-forge/nevergrad,,,,584.0,557.0,https://pypi.org/project/nevergrad,2023-10-10 10:46:49.000,27.0,80617.0,81639.0,https://anaconda.org/conda-forge/nevergrad,2023-09-21 13:51:23.949,42953.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
248,gpustat,wookayin/gpustat,gpu-utilities,,https://github.com/wookayin/gpustat,https://github.com/wookayin/gpustat,MIT,2016-04-24 10:46:43.000,2023-11-01 02:26:40.000000,2023-11-01 02:18:41,243.0,8.0,262.0,47.0,49.0,29.0,92.0,3603.0,A simple command-line utility for querying and monitoring GPU status.,17.0,31,True,2023-08-22 19:40:33.000,1.1.1,15.0,gpustat,conda-forge/gpustat,,,,4329.0,4198.0,https://pypi.org/project/gpustat,2023-08-22 19:39:06.000,131.0,1185006.0,1192460.0,https://anaconda.org/conda-forge/gpustat,2023-08-23 10:35:25.821,268356.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
249,hnswlib,nmslib/hnswlib,nn-search,,https://github.com/nmslib/hnswlib,https://github.com/nmslib/hnswlib,Apache-2.0,2017-07-06 13:08:46.000,2023-10-30 17:26:31.000000,2023-02-05 22:03:50,437.0,,507.0,63.0,209.0,171.0,148.0,3585.0,Header-only C++/python library for fast approximate nearest neighbors.,65.0,31,True,2023-02-07 20:10:08.000,0.7.0,10.0,hnswlib,conda-forge/hnswlib,,,,5324.0,5273.0,https://pypi.org/project/hnswlib,2023-02-05 22:20:00.654,51.0,727112.0,730434.0,https://anaconda.org/conda-forge/hnswlib,2023-09-27 14:20:16.958,116286.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
