,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id,new_addition
161,FiftyOne,voxel51/fiftyone,data-viz,,https://github.com/voxel51/fiftyone,https://github.com/voxel51/fiftyone,Apache-2.0,2020-04-22 13:43:28.000,2022-06-30 14:43:44.000000,2022-06-28 13:35:36,13501.0,514.0,186,28.0,1083.0,286.0,573.0,1679,"Visualize, create, and debug image and video datasets and model predictions.",43.0,33,True,2022-06-24 21:18:24.000,0.16.5,77.0,fiftyone,,"['tensorflow', 'pytorch', 'jupyter']",,28280.0,134.0,133.0,https://pypi.org/project/fiftyone,2022-06-24 21:35:59.000,1.0,28280.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
162,Geocoder,DenisCarriere/geocoder,geospatial-data,,https://github.com/DenisCarriere/geocoder,https://github.com/DenisCarriere/geocoder,MIT,2014-01-13 04:19:21.000,2022-05-09 22:53:04.000000,2018-10-12 15:53:05,1251.0,,267,53.0,152.0,99.0,217.0,1452,Python Geocoder.,73.0,33,False,2018-04-04 12:34:51.000,1.38.1,110.0,geocoder,conda-forge/geocoder,,,453695.0,5592.0,5100.0,https://pypi.org/project/geocoder,2018-04-04 12:34:51.000,492.0,452105.0,https://anaconda.org/conda-forge/geocoder,2019-06-27 16:40:50.469,101784.0,2.0,,,,,,,,,,,,,,,,,,,,,,geocoder,,,
163,snakemake,snakemake/snakemake,ml-experiments,,https://github.com/snakemake/snakemake,https://github.com/snakemake/snakemake,MIT,2015-10-17 15:43:54.867,2022-06-30 13:42:20.000000,2022-06-30 13:19:34,4501.0,74.0,340,19.0,744.0,641.0,413.0,1403,"This is the development home of the workflow management system Snakemake. For general information, see.",256.0,33,True,2022-06-30 13:21:17.000,7.8.5,233.0,snakemake,bioconda/snakemake,,,51661.0,1369.0,1156.0,https://pypi.org/project/snakemake,2022-06-30 13:21:17.000,213.0,45812.0,https://anaconda.org/bioconda/snakemake,2022-06-23 16:43:53.076,467976.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
164,pmdarima,alkaline-ml/pmdarima,time-series-data,,https://github.com/alkaline-ml/pmdarima,https://github.com/alkaline-ml/pmdarima,MIT,2017-03-30 14:58:30.000,2022-06-30 13:13:52.000000,2022-06-15 20:22:21,1061.0,11.0,207,35.0,227.0,28.0,258.0,1204,"A statistical library designed to fill the void in Pythons time series analysis capabilities, including the equivalent..",21.0,33,True,2022-02-22 11:10:16.000,1.8.5,37.0,pmdarima,conda-forge/pmdarima,,,1242183.0,2297.0,2246.0,https://pypi.org/project/pmdarima,2022-02-22 11:10:16.000,51.0,1239894.0,https://anaconda.org/conda-forge/pmdarima,2022-06-14 07:56:32.343,45787.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
165,Wand,emcconville/wand,image,,https://github.com/emcconville/wand,https://github.com/emcconville/wand,MIT,2011-09-30 21:36:38.000,2022-06-26 17:56:04.000000,2022-06-26 17:55:58,1759.0,12.0,196,29.0,192.0,18.0,355.0,1183,The ctypes-based simple ImageMagick binding for Python.,98.0,33,True,2021-12-15 14:01:46.387,0.2.0,50.0,wand,conda-forge/wand,,7599.0,365290.0,12303.0,11612.0,https://pypi.org/project/wand,2021-08-17 02:13:00.000,691.0,364737.0,https://anaconda.org/conda-forge/wand,2022-05-18 03:24:18.727,12834.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
166,Fiona,Toblerity/Fiona,geospatial-data,,https://github.com/Toblerity/Fiona,https://github.com/Toblerity/Fiona,BSD-3-Clause,2011-12-31 19:47:00.000,2022-06-10 14:05:11.000000,2022-03-01 20:04:14,1294.0,,181,47.0,429.0,71.0,607.0,927,Fiona reads and writes geographic data files.,66.0,33,True,2022-02-07 17:34:18.000,1.8.21,101.0,fiona,conda-forge/fiona,,,2726647.0,9761.0,8975.0,https://pypi.org/project/fiona,2022-06-10 14:05:11.000,786.0,2686341.0,https://anaconda.org/conda-forge/fiona,2022-05-30 12:36:18.405,3023020.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
167,pyopencl,inducer/pyopencl,others,,https://github.com/inducer/pyopencl,https://github.com/inducer/pyopencl,MIT,2011-04-06 02:51:33.000,2022-06-30 00:59:11.000000,2022-06-27 05:32:08,3100.0,43.0,230,46.0,265.0,71.0,240.0,899,"OpenCL integration for Python, plus shiny features.",92.0,33,True,2022-06-22 06:21:51.000,2022.1.6,82.0,pyopencl,conda-forge/pyopencl,,,288126.0,954.0,764.0,https://pypi.org/project/pyopencl,2022-06-22 06:09:25.000,190.0,278817.0,https://anaconda.org/conda-forge/pyopencl,2022-06-22 15:05:40.972,633070.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
168,Hail,hail-is/hail,medical-data,,https://github.com/hail-is/hail,https://github.com/hail-is/hail,MIT,2015-10-27 20:55:42.000,2022-06-30 14:57:06.000000,2022-06-30 07:28:44,9922.0,213.0,208,58.0,9977.0,55.0,2002.0,810,Scalable genomic data analysis.,79.0,33,True,2022-06-24 17:03:35.000,0.2.96,116.0,hail,,['spark'],,19856.0,82.0,70.0,https://pypi.org/project/hail,2022-06-24 17:03:35.000,12.0,19856.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
169,tensorflow-upstream,ROCmSoftwarePlatform/tensorflow-upstream,ml-frameworks,,https://github.com/ROCmSoftwarePlatform/tensorflow-upstream,https://github.com/ROCmSoftwarePlatform/tensorflow-upstream,Apache-2.0,2018-04-09 21:24:50.000,2022-06-30 03:23:02.000000,2022-06-29 19:11:16,134896.0,4067.0,69,48.0,1423.0,59.0,271.0,597,TensorFlow ROCm port.,4046.0,33,True,2022-06-05 02:31:51.000,2.9.1,80.0,tensorflow-rocm,,['tensorflow'],20.0,1495.0,5.0,,https://pypi.org/project/tensorflow-rocm,2022-06-05 02:31:51.000,5.0,1495.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
170,Magenta,magenta/magenta,audio,,https://github.com/magenta/magenta,https://github.com/magenta/magenta,Apache-2.0,2016-05-05 20:10:40.000,2022-06-30 00:44:45.000000,2022-06-30 00:44:41,1409.0,8.0,3617,784.0,1114.0,344.0,576.0,17714,Magenta: Music and Art Generation with Machine Intelligence.,152.0,32,True,2020-11-12 19:17:18.000,2.1.3,66.0,magenta,,['tensorflow'],,5053.0,407.0,371.0,https://pypi.org/project/magenta,2020-11-12 19:17:18.000,36.0,5053.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
171,zipline,quantopian/zipline,financial-data,,https://github.com/quantopian/zipline,https://github.com/quantopian/zipline,Apache-2.0,2012-10-19 15:50:29.000,2022-01-20 12:10:43.000000,2020-10-14 16:36:49,6226.0,,4400,1013.0,1864.0,354.0,652.0,15232,"Zipline, a Pythonic Algorithmic Trading Library.",154.0,32,False,2020-10-05 15:46:20.429,1.4.1,30.0,zipline,conda-forge/zipline,,,2401.0,951.0,866.0,https://pypi.org/project/zipline,2020-07-23 02:19:41.000,85.0,2118.0,https://anaconda.org/conda-forge/zipline,2020-10-05 18:38:58.729,5961.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
172,Turi Create,apple/turicreate,ml-frameworks,,https://github.com/apple/turicreate,https://github.com/apple/turicreate,BSD-3-Clause,2017-12-01 00:42:04.000,2021-11-29 19:55:31.000000,2021-11-29 19:55:31,1571.0,,1111,360.0,1679.0,484.0,1287.0,10734,Turi Create simplifies the development of custom machine learning models.,85.0,32,True,2020-09-30 22:51:40.000,6.4.1,31.0,turicreate,,,6105.0,24227.0,333.0,314.0,https://pypi.org/project/turicreate,2020-09-30 22:51:40.000,19.0,24114.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
173,Annoy,spotify/annoy,nn-search,,https://github.com/spotify/annoy,https://github.com/spotify/annoy,Apache-2.0,2013-04-01 20:29:40.000,2022-06-17 13:09:16.000000,2022-06-17 13:09:16,838.0,2.0,1013,328.0,250.0,38.0,309.0,9992,Approximate Nearest Neighbors in C++/Python optimized for memory usage and loading/saving to disk.,82.0,32,True,2020-09-18 16:07:59.000,1.17.0,43.0,annoy,conda-forge/python-annoy,,,1258147.0,2384.0,2149.0,https://pypi.org/project/annoy,2020-09-18 16:07:59.000,235.0,1254597.0,https://anaconda.org/conda-forge/python-annoy,2022-04-23 18:38:16.066,244978.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
174,TFlearn,tflearn/tflearn,ml-frameworks,,https://github.com/tflearn/tflearn,https://github.com/tflearn/tflearn,MIT,2016-03-31 12:05:53.000,2021-01-25 09:41:59.000000,2020-11-30 04:34:51,613.0,,2429,466.0,255.0,563.0,362.0,9578,Deep learning library featuring a higher-level API for TensorFlow.,128.0,32,False,2020-11-11 19:26:11.000,0.5.0,8.0,tflearn,,['tensorflow'],,18273.0,4459.0,3971.0,https://pypi.org/project/tflearn,2020-11-11 19:13:47.000,488.0,18273.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
175,Sonnet,deepmind/sonnet,ml-frameworks,,https://github.com/deepmind/sonnet,https://github.com/deepmind/sonnet,Apache-2.0,2017-04-03 11:34:35.000,2022-05-26 20:32:29.000000,2022-03-07 21:16:14,848.0,,1281,431.0,69.0,25.0,152.0,9316,TensorFlow-based neural network library.,53.0,32,True,2020-03-27 10:36:19.000,2.0.0,27.0,dm-sonnet,conda-forge/sonnet,['tensorflow'],,26148.0,917.0,865.0,https://pypi.org/project/dm-sonnet,2020-03-27 10:36:10.000,52.0,25676.0,https://anaconda.org/conda-forge/sonnet,2020-11-14 18:13:23.843,14654.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
176,Qlib,microsoft/qlib,financial-data,,https://github.com/microsoft/qlib,https://github.com/microsoft/qlib,MIT,2020-08-14 06:46:00.000,2022-06-29 16:46:37.000000,2022-06-28 14:16:46,1795.0,65.0,1555,231.0,615.0,165.0,405.0,8797,"Qlib is an AI-oriented quantitative investment platform, which aims to realize the potential, empower the research,..",95.0,32,True,2022-06-15 06:55:10.000,0.8.6,27.0,pyqlib,,['pytorch'],285.0,3731.0,23.0,23.0,https://pypi.org/project/pyqlib,2022-06-15 06:55:10.000,,3718.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
177,fuzzywuzzy,seatgeek/fuzzywuzzy,nlp,,https://github.com/seatgeek/fuzzywuzzy,https://github.com/seatgeek/fuzzywuzzy,GPL-2.0,2011-07-08 19:32:34.000,2021-11-02 23:56:01.000000,2021-09-09 20:54:41,384.0,,866,270.0,145.0,103.0,103.0,8697,Fuzzy String Matching in Python.,70.0,32,False,2020-02-13 22:14:12.000,0.18.0,27.0,fuzzywuzzy,conda-forge/fuzzywuzzy,,,6748215.0,15256.0,13323.0,https://pypi.org/project/fuzzywuzzy,2020-02-13 21:06:25.000,1933.0,6742954.0,https://anaconda.org/conda-forge/fuzzywuzzy,2020-11-18 12:59:01.409,373575.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
178,pretrainedmodels,Cadene/pretrained-models.pytorch,pytorch-utils,,https://github.com/Cadene/pretrained-models.pytorch,https://github.com/Cadene/pretrained-models.pytorch,BSD-3-Clause,2017-04-09 15:54:23.000,2022-04-22 09:08:45.000000,2020-04-16 08:02:22,154.0,,1760,227.0,46.0,92.0,94.0,8566,"Pretrained ConvNets for pytorch: NASNet, ResNeXt, ResNet, InceptionV4, InceptionResnetV2, Xception, DPN, etc.",22.0,32,False,2018-10-29 08:18:45.000,0.7.4,16.0,pretrainedmodels,conda-forge/pretrainedmodels,['pytorch'],,103040.0,1741.0,1661.0,https://pypi.org/project/pretrainedmodels,2018-10-29 08:18:45.000,80.0,102697.0,https://anaconda.org/conda-forge/pretrainedmodels,2021-04-30 19:04:30.054,8252.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
179,carla,carla-simulator/carla,others,,https://github.com/carla-simulator/carla,https://github.com/carla-simulator/carla,MIT,2017-10-24 09:06:23.000,2022-06-30 13:14:07.000000,2021-11-19 11:13:47,5439.0,,2347,238.0,1176.0,565.0,3334.0,7921,Open-source simulator for autonomous driving research.,138.0,32,True,2021-11-17 08:28:27.000,0.9.13,24.0,carla,,,,29640.0,203.0,200.0,https://pypi.org/project/carla,2021-11-17 08:28:27.000,3.0,29640.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
180,Gradio,gradio-app/gradio,others,,https://github.com/gradio-app/gradio,https://github.com/gradio-app/gradio,Apache-2.0,2018-12-19 08:24:04.000,2022-06-30 14:59:31.000000,2022-06-30 14:59:30,4195.0,370.0,474,76.0,709.0,184.0,645.0,7604,"Wrap UIs around any model, share with anyone.",82.0,32,True,2022-06-22 05:42:11.000,3.0.20,302.0,gradio,,,,158488.0,23.0,1.0,https://pypi.org/project/gradio,2022-06-29 18:43:07.000,22.0,158488.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
181,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/microsoft/DeepSpeed,https://github.com/microsoft/DeepSpeed,MIT,2020-01-23 18:35:18.000,2022-06-30 00:33:35.000000,2022-06-29 17:49:20,993.0,76.0,801,130.0,1081.0,475.0,458.0,6981,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",109.0,32,True,2022-05-25 20:35:57.000,0.6.5,47.0,deepspeed,,['pytorch'],,130507.0,304.0,294.0,https://pypi.org/project/deepspeed,2022-05-25 20:34:59.000,10.0,130029.0,,,,2.0,,,,,,,,,deepspeed/deepspeed,https://hub.docker.com/r/deepspeed/deepspeed,2022-06-06 22:20:20.884439,3.0,13871.0,,,,,,,,,,,,
182,featuretools,alteryx/featuretools,hyperopt,,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000,2022-06-30 14:13:09.000000,2022-06-30 13:56:17,1056.0,74.0,822,158.0,1338.0,173.0,654.0,6241,An open source python library for automated feature engineering.,66.0,32,True,2022-06-23 22:04:14.000,1.10.0,100.0,featuretools,conda-forge/featuretools,,,153641.0,64.0,,https://pypi.org/project/featuretools,2022-06-23 22:04:14.000,64.0,151470.0,https://anaconda.org/conda-forge/featuretools,2022-06-29 18:37:59.206,91196.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
183,tensorpack,tensorpack/tensorpack,ml-frameworks,,https://github.com/tensorpack/tensorpack,https://github.com/tensorpack/tensorpack,Apache-2.0,2015-12-25 23:08:44.000,2022-05-04 12:19:58.000000,2022-05-04 12:19:51,2939.0,2.0,1808,201.0,205.0,13.0,1333.0,6214,"A Neural Net Training Interface on TensorFlow, with focus on speed + flexibility.",58.0,32,True,2020-04-24 19:01:06.000,0.10.1,37.0,tensorpack,conda-forge/tensorpack,['tensorflow'],131.0,16392.0,1091.0,1045.0,https://pypi.org/project/tensorpack,2021-01-22 08:44:03.000,46.0,16171.0,https://anaconda.org/conda-forge/tensorpack,2022-02-06 19:35:57.930,1759.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
184,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,https://github.com/fmfn/BayesianOptimization,https://github.com/fmfn/BayesianOptimization,MIT,2014-06-06 08:18:56.000,2022-06-27 00:10:48.000000,2022-06-27 00:10:48,226.0,22.0,1306,148.0,86.0,31.0,228.0,6057,A Python implementation of global optimization with gaussian processes.,32.0,32,True,2020-05-16 16:03:51.000,1.2.0,8.0,bayesian-optimization,,,89.0,234377.0,1364.0,1274.0,https://pypi.org/project/bayesian-optimization,2020-05-16 15:56:09.000,90.0,234376.0,,,,2.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,
185,GluonCV,dmlc/gluon-cv,image,,https://github.com/dmlc/gluon-cv,https://github.com/dmlc/gluon-cv,Apache-2.0,2018-02-26 01:33:21.000,2022-06-30 09:00:47.000000,2022-05-19 22:22:09,896.0,1.0,1151,154.0,945.0,60.0,761.0,5235,Gluon CV Toolkit.,115.0,32,True,2022-03-07 23:40:19.000,0.10.5,1430.0,gluoncv,,['mxnet'],,608808.0,854.0,795.0,https://pypi.org/project/gluoncv,2022-06-30 09:00:47.000,59.0,608808.0,,,,2.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,
186,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2022-06-30 11:26:10.000000,2022-06-30 11:25:53,1980.0,77.0,600,146.0,47.0,99.0,203.0,4825,Fit interpretable models. Explain blackbox machine learning.,29.0,32,True,2021-09-23 20:41:03.000,0.2.7,37.0,interpret,,['jupyter'],,114361.0,242.0,226.0,https://pypi.org/project/interpret,2021-09-23 19:52:27.000,16.0,114361.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
187,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2022-06-29 19:14:57.000000,2022-06-28 18:44:00,5230.0,109.0,479,101.0,1268.0,86.0,450.0,4656,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",71.0,32,True,2022-06-06 20:23:28.000,1.4.0,78.0,perspective-python,conda-forge/perspective,['jupyter'],,8350.0,270.0,261.0,https://pypi.org/project/perspective-python,2022-06-06 20:23:28.000,9.0,2369.0,https://anaconda.org/conda-forge/perspective,2022-06-25 09:41:34.820,91136.0,2.0,,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2022-06-22 19:57:50.521,,2184.0,,,,,,,,,,,,,,,,,
188,mlpack,mlpack/mlpack,ml-frameworks,,https://github.com/mlpack/mlpack,https://github.com/mlpack/mlpack,BSD-3-Clause,2014-12-17 18:16:59.000,2022-06-30 13:29:41.000000,2022-06-27 22:13:38,28027.0,346.0,1408,179.0,1795.0,103.0,1404.0,4022,mlpack: a scalable C++ machine learning library --.,288.0,32,True,2020-10-28 18:28:47.000,3.4.2,40.0,mlpack,conda-forge/mlpack,,,2398.0,1.0,,https://pypi.org/project/mlpack,2020-10-28 18:28:47.000,1.0,158.0,https://anaconda.org/conda-forge/mlpack,2021-11-09 18:05:21.719,105287.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
189,Ignite,pytorch/ignite,ml-frameworks,,https://github.com/pytorch/ignite,https://github.com/pytorch/ignite,BSD-3-Clause,2017-11-23 17:31:21.000,2022-06-30 00:18:30.000000,2022-06-29 21:28:27,1395.0,28.0,535,60.0,1514.0,136.0,958.0,3991,High-level library to help with training and evaluating neural networks in PyTorch flexibly and transparently.,173.0,32,True,2022-05-04 20:27:48.000,0.4.9,949.0,pytorch-ignite,pytorch/ignite,['pytorch'],,175079.0,83.0,,https://pypi.org/project/pytorch-ignite,2022-06-30 00:18:30.000,83.0,173185.0,https://anaconda.org/pytorch/ignite,2022-05-04 20:29:56.200,90940.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
190,ClearML,allegroai/clearml,ml-experiments,,https://github.com/allegroai/clearml,https://github.com/allegroai/clearml,Apache-2.0,2019-06-10 08:18:32.000,2022-06-30 14:20:04.000000,2022-06-28 18:37:01,1708.0,108.0,436,76.0,139.0,237.0,322.0,3371,"ClearML - Auto-Magical CI/CD to streamline your ML workflow. Experiment Manager, MLOps and Data-Management.",49.0,32,True,2022-06-29 07:40:00.000,1.6,78.0,clearml,,,432.0,82964.0,270.0,262.0,https://pypi.org/project/clearml,2022-06-30 14:20:04.000,8.0,82116.0,,,,2.0,,,,,,,,,allegroai/trains,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671,,30115.0,,,,,,,,,,,,
191,plotnine,has2k1/plotnine,data-viz,,https://github.com/has2k1/plotnine,https://github.com/has2k1/plotnine,MIT,2017-04-24 19:00:44.000,2022-06-06 14:30:06.000000,2022-06-06 13:13:26,1803.0,43.0,168,65.0,104.0,64.0,432.0,3113,A grammar of graphics for Python.,96.0,32,True,2021-03-25 12:57:10.000,0.8.0,11.0,plotnine,conda-forge/plotnine,,,267961.0,203.0,,https://pypi.org/project/plotnine,2021-03-25 10:49:20.000,203.0,265101.0,https://anaconda.org/conda-forge/plotnine,2021-03-25 12:31:04.423,174501.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
192,ART,Trusted-AI/adversarial-robustness-toolbox,adversarial,,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000,2022-06-30 15:07:32.000000,2022-06-30 14:29:41,10071.0,159.0,835,92.0,952.0,93.0,603.0,3067,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",100.0,32,True,2022-06-04 10:53:03.000,1.10.3,42.0,adversarial-robustness-toolbox,conda-forge/adversarial-robustness-toolbox,,,6586.0,243.0,236.0,https://pypi.org/project/adversarial-robustness-toolbox,2022-06-04 10:46:20.000,7.0,6109.0,https://anaconda.org/conda-forge/adversarial-robustness-toolbox,2022-06-04 13:54:18.450,10987.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
193,GPyTorch,cornellius-gp/gpytorch,probabilistics,,https://github.com/cornellius-gp/gpytorch,https://github.com/cornellius-gp/gpytorch,MIT,2017-06-09 14:48:20.000,2022-06-30 15:00:31.000000,2022-06-27 22:04:50,3631.0,39.0,430,51.0,763.0,303.0,844.0,2801,A highly efficient and modular implementation of Gaussian Processes in PyTorch.,94.0,32,True,2022-06-27 20:59:21.000,1.7.0,32.0,gpytorch,conda-forge/gpytorch,['pytorch'],,203596.0,674.0,634.0,https://pypi.org/project/gpytorch,2022-06-27 20:59:21.000,40.0,202185.0,https://anaconda.org/conda-forge/gpytorch,2022-06-28 03:35:01.966,38119.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
194,Core ML Tools,apple/coremltools,model-serialisation,,https://github.com/apple/coremltools,https://github.com/apple/coremltools,BSD-3-Clause,2017-06-30 07:39:02.000,2022-06-23 21:48:36.000000,2022-06-23 21:48:36,948.0,32.0,426,106.0,593.0,272.0,678.0,2773,"Core ML tools contain supporting tools for Core ML model conversion, editing, and validation.",124.0,32,True,2022-02-22 22:38:34.000,5.2.0,37.0,coremltools,conda-forge/coremltools,,4287.0,78784.0,1092.0,943.0,https://pypi.org/project/coremltools,2022-06-07 17:38:09.000,149.0,77056.0,https://anaconda.org/conda-forge/coremltools,2021-10-15 05:58:32.248,33068.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
195,hmmlearn,hmmlearn/hmmlearn,probabilistics,,https://github.com/hmmlearn/hmmlearn,https://github.com/hmmlearn/hmmlearn,BSD-3-Clause,2014-03-23 10:33:09.000,2022-06-26 02:26:09.000000,2022-06-17 12:26:15,420.0,10.0,696,114.0,96.0,54.0,333.0,2536,"Hidden Markov Models in Python, with scikit-learn like API.",41.0,32,True,2022-02-10 14:13:50.000,0.2.7,10.0,hmmlearn,conda-forge/hmmlearn,['sklearn'],,194041.0,1432.0,1305.0,https://pypi.org/project/hmmlearn,2022-02-10 14:13:50.000,127.0,191124.0,https://anaconda.org/conda-forge/hmmlearn,2022-02-12 03:10:38.209,125467.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
196,STUMPY,TDAmeritrade/stumpy,time-series-data,,https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000,2022-06-28 20:42:23.000000,2022-06-28 17:42:14,1107.0,28.0,226,47.0,127.0,35.0,291.0,2307,STUMPY is a powerful and scalable Python library for modern time series analysis.,31.0,32,True,2022-03-31 21:23:48.000,1.11.1,27.0,stumpy,conda-forge/stumpy,,,297319.0,233.0,229.0,https://pypi.org/project/stumpy,2022-03-31 21:23:48.000,4.0,296182.0,https://anaconda.org/conda-forge/stumpy,2022-03-31 21:30:16.208,42091.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
197,filterpy,rlabbe/filterpy,probabilistics,,https://github.com/rlabbe/filterpy,https://github.com/rlabbe/filterpy,MIT,2014-07-15 02:15:19.000,2022-06-29 20:15:19.000000,2022-06-29 20:14:29,575.0,11.0,507,72.0,71.0,55.0,156.0,2286,"Python Kalman filtering and optimal estimation library. Implements Kalman filter, particle filter, Extended Kalman..",42.0,32,True,2021-12-15 15:49:27.374,0.0.13,49.0,filterpy,conda-forge/filterpy,,,721323.0,1624.0,1492.0,https://pypi.org/project/filterpy,2018-10-10 22:38:24.000,132.0,719503.0,https://anaconda.org/conda-forge/filterpy,2020-05-05 21:13:59.073,109206.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
198,Ax,facebook/Ax,hyperopt,,https://github.com/facebook/Ax,https://github.com/facebook/Ax,MIT,2019-02-09 15:23:44.000,2022-06-30 07:39:24.000000,2022-06-28 17:03:33,1932.0,168.0,199,69.0,604.0,50.0,380.0,1833,Adaptive Experimentation Platform.,116.0,32,True,2022-04-26 19:55:48.000,0.2.5.1,27.0,ax-platform,conda-forge/ax-platform,['pytorch'],,171378.0,304.0,289.0,https://pypi.org/project/ax-platform,2022-04-26 21:57:06.000,15.0,171228.0,https://anaconda.org/conda-forge/ax-platform,2022-04-27 22:01:59.917,1807.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
