,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
196,mpld3,mpld3/mpld3,data-viz,,https://github.com/mpld3/mpld3,https://github.com/mpld3/mpld3,BSD-3-Clause,2013-12-18 01:48:30.000,2024-01-11 18:01:50.000000,2023-12-23 13:05:00,887.0,10.0,355.0,84.0,168.0,215.0,146.0,2310.0,D3 Renderings of Matplotlib Graphics.,52.0,33,True,2023-12-23 13:04:29.963,0.5.10,19.0,mpld3,conda-forge/mpld3,,,,6000.0,5576.0,https://pypi.org/project/mpld3,2023-12-23 13:03:02.000,415.0,606385.0,611370.0,https://anaconda.org/conda-forge/mpld3,2023-12-23 15:16:22.285,193173.0,,,,,2.0,,,,,mpld3,https://www.npmjs.com/package/mpld3,2023-12-23 13:04:29.963,9.0,595.0,,,,,,,,,,
197,PennyLane,PennyLaneAI/PennyLane,others,,https://github.com/PennyLaneAI/pennylane,https://github.com/PennyLaneAI/pennylane,Apache-2.0,2018-04-17 16:45:42.000,2024-02-22 14:40:33.000000,2024-02-22 14:06:03,3953.0,213.0,526.0,47.0,4117.0,260.0,905.0,2049.0,PennyLane is a cross-platform Python library for differentiable programming of quantum computers. Train a quantum..,161.0,33,True,2024-01-22 17:04:21.000,0.34.0.post1,54.0,pennylane,conda-forge/pennylane,,,,830.0,760.0,https://pypi.org/project/pennylane,2024-01-08 20:32:42.000,70.0,48965.0,50235.0,https://anaconda.org/conda-forge/pennylane,2024-01-16 20:01:29.795,34269.0,,,,,2.0,70.0,,,,,,,,,,,,,,,,,,
198,Pythran,serge-sans-paille/pythran,others,,https://github.com/serge-sans-paille/pythran,https://github.com/serge-sans-paille/pythran,BSD-3-Clause,2012-05-29 08:02:14.000,2024-02-21 22:30:58.000000,2024-02-19 19:00:58,3685.0,23.0,193.0,50.0,1353.0,125.0,716.0,1951.0,Ahead of Time compiler for numeric kernels.,72.0,33,True,2024-01-07 21:21:39.000,0.15.0,59.0,pythran,conda-forge/pythran,,,,1820.0,1798.0,https://pypi.org/project/pythran,2024-01-07 21:21:39.000,22.0,174616.0,185560.0,https://anaconda.org/conda-forge/pythran,2024-01-08 06:40:29.964,448736.0,,,,,2.0,,,,,,,,,,,,,,,,,pythran,python-pythran,
199,cartopy,SciTools/cartopy,data-viz,,https://github.com/SciTools/cartopy,https://github.com/SciTools/cartopy,BSD-3-Clause,2012-08-03 07:43:59.000,2024-02-17 18:11:55.000000,2024-02-14 03:33:04,2956.0,28.0,356.0,55.0,1123.0,314.0,930.0,1331.0,Cartopy - a cartographic python library with matplotlib support.,125.0,33,True,2023-08-05 00:57:41.000,0.22.0,29.0,cartopy,conda-forge/cartopy,,,,4904.0,4439.0,https://pypi.org/project/cartopy,2023-08-05 00:57:41.000,465.0,209763.0,285265.0,https://anaconda.org/conda-forge/cartopy,2023-10-24 18:58:07.197,3397628.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
200,patsy,pydata/patsy,probabilistics,,https://github.com/pydata/patsy,https://github.com/pydata/patsy,BSD-2-Clause,2012-07-10 12:30:06.000,2024-01-05 15:46:09.327000,2024-01-04 18:54:38,558.0,14.0,107.0,32.0,60.0,71.0,79.0,916.0,Describing statistical models in Python using symbolic formulas.,19.0,33,True,2024-01-04 18:58:03.000,0.5.6,13.0,patsy,conda-forge/patsy,,,,91939.0,89183.0,https://pypi.org/project/patsy,2024-01-04 18:55:57.000,2756.0,13392578.0,13725976.0,https://anaconda.org/conda-forge/patsy,2024-01-05 15:46:09.327,9668555.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
201,NIPYPE,nipy/nipype,medical-data,,https://github.com/nipy/nipype,https://github.com/nipy/nipype,Apache-2.0,2010-07-22 17:06:49.000,2024-02-20 12:51:13.000000,2024-02-06 16:12:55,14789.0,5.0,506.0,50.0,2281.0,396.0,949.0,719.0,Workflows and interfaces for neuroimaging packages.,251.0,33,True,2023-04-06 12:55:55.544,1.8.6,64.0,nipype,conda-forge/nipype,,,,4198.0,4020.0,https://pypi.org/project/nipype,2023-04-06 12:55:55.544,178.0,99494.0,113639.0,https://anaconda.org/conda-forge/nipype,2023-09-22 18:28:24.915,594114.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
202,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/tinygrad/tinygrad,https://github.com/tinygrad/tinygrad,MIT,2020-10-18 16:23:12.000,2024-02-22 14:45:12.000000,2024-02-22 11:26:57,3621.0,746.0,2479.0,261.0,2908.0,96.0,408.0,22398.0,You like pytorch? You like micrograd? You love tinygrad!.,276.0,32,True,2024-01-09 18:16:07.000,0.8.0,5.0,,,,,['pytorch'],44.0,44.0,,,,,,,,,,,,,1.0,,17.0,,tinygrad/tinygrad,,,,,,,,,,,,,,,
203,MindsDB,mindsdb/mindsdb,ml-frameworks,,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,,2018-08-02 17:56:45.000,2024-02-22 13:05:03.000000,2024-02-22 12:53:35,17125.0,849.0,2588.0,377.0,4669.0,370.0,3303.0,19971.0,"The platform for building custom AI, enabling smarter organizations.",821.0,32,False,2024-02-19 15:20:51.000,24.2.3.0,100.0,mindsdb,,,,['pytorch'],,,https://pypi.org/project/mindsdb,,,14489.0,14489.0,,,,,,,,3.0,,-2.0,,,,,,,,,,,,,,,,,
204,tensor2tensor,tensorflow/tensor2tensor,tensorflow-utils,,https://github.com/tensorflow/tensor2tensor,https://github.com/tensorflow/tensor2tensor,Apache-2.0,2017-06-15 16:57:39.000,2023-06-02 18:55:09.000000,2023-04-01 10:19:28,4379.0,,3420.0,468.0,671.0,590.0,672.0,14579.0,Library of deep learning models and datasets designed to make deep learning more accessible and accelerate ML research.,244.0,32,True,2020-06-17 16:31:34.798,1.15.7,79.0,tensor2tensor,,,,['tensorflow'],1545.0,1455.0,https://pypi.org/project/tensor2tensor,2020-06-17 16:31:34.798,90.0,4293.0,4293.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
205,PaddleHub,PaddlePaddle/PaddleHub,others,,https://github.com/PaddlePaddle/PaddleHub,https://github.com/PaddlePaddle/PaddleHub,Apache-2.0,2018-12-21 06:00:48.000,2023-10-18 03:42:44.000000,2023-03-28 11:49:55,2665.0,,2090.0,187.0,1005.0,580.0,712.0,12401.0,"Awesome pre-trained models toolkit based on PaddlePaddle. (400+ models including Image, Text, Audio, Video and Cross-..",69.0,32,True,2023-09-20 10:33:08.000,2.4.0,50.0,paddlehub,,,,['paddle'],1539.0,1533.0,https://pypi.org/project/paddlehub,2023-09-20 10:33:08.000,6.0,3824.0,3835.0,,,,,,,,2.0,664.0,,,,,,,,,,,,,,,,,,
206,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2023-10-25 13:56:47.000000,2021-07-29 23:17:25,531.0,,1760.0,262.0,114.0,96.0,535.0,11153.0,Lime: Explaining the predictions of any machine learning classifier.,62.0,32,False,2020-04-03 22:05:03.000,0.2.0.0,39.0,lime,conda-forge/lime,,,,5244.0,5069.0,https://pypi.org/project/lime,2020-06-26 21:38:15.000,175.0,339800.0,342095.0,https://anaconda.org/conda-forge/lime,2023-06-16 13:18:57.655,197414.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
207,Turi Create,apple/turicreate,ml-frameworks,,https://github.com/apple/turicreate,https://github.com/apple/turicreate,BSD-3-Clause,2017-12-01 00:42:04.000,2023-11-01 06:14:06.000000,2021-11-29 19:55:31,1571.0,,1125.0,336.0,1683.0,502.0,1294.0,11143.0,Turi Create simplifies the development of custom machine learning models.,86.0,32,False,2020-09-30 22:44:07.000,6.4.1,30.0,turicreate,,,,,367.0,367.0,https://pypi.org/project/turicreate,,,34003.0,34133.0,,,,,,,,3.0,9636.0,,,,,,,,,,,,,,,,,,
208,TFlearn,tflearn/tflearn,ml-frameworks,,https://github.com/tflearn/tflearn,https://github.com/tflearn/tflearn,MIT,2016-03-31 12:05:53.000,2023-12-02 19:19:10.000000,2020-11-30 04:34:51,613.0,,2436.0,458.0,260.0,577.0,362.0,9606.0,Deep learning library featuring a higher-level API for TensorFlow.,128.0,32,False,2020-11-11 19:26:11.000,0.5.0,8.0,tflearn,,,,['tensorflow'],5295.0,4806.0,https://pypi.org/project/tflearn,2020-11-11 19:13:47.000,489.0,6580.0,6580.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
209,TPOT,EpistasisLab/tpot,hyperopt,,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000,2024-02-20 22:53:22.000000,2023-12-08 19:12:48,2431.0,7.0,1553.0,289.0,430.0,287.0,637.0,9420.0,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,118.0,32,False,2023-08-15 18:22:07.000,0.12.1,62.0,tpot,conda-forge/tpot,,,['sklearn'],2672.0,2610.0,https://pypi.org/project/tpot,2023-08-15 18:22:07.000,62.0,36800.0,42362.0,https://anaconda.org/conda-forge/tpot,2023-08-15 22:49:07.495,244735.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
210,AutoKeras,keras-team/autokeras,hyperopt,,https://github.com/keras-team/autokeras,https://github.com/keras-team/autokeras,Apache-2.0,2017-11-19 23:18:20.000,2023-12-23 01:58:33.000000,2023-10-02 22:40:55,1387.0,,1406.0,303.0,889.0,129.0,758.0,9042.0,AutoML library for deep learning.,143.0,32,True,2023-01-28 18:46:30.271,1.1.0,58.0,autokeras,,,,['tensorflow'],648.0,635.0,https://pypi.org/project/autokeras,2023-01-28 18:46:30.271,13.0,12738.0,12975.0,,,,,,,,2.0,17783.0,,,,,,,,,,,,,,,,,,
211,PaddleSeg,PaddlePaddle/PaddleSeg,image,,https://github.com/PaddlePaddle/PaddleSeg,https://github.com/PaddlePaddle/PaddleSeg,Apache-2.0,2019-08-26 02:32:22.000,2024-02-21 13:48:22.000000,2023-12-28 06:35:09,2895.0,3.0,1600.0,86.0,1628.0,307.0,1804.0,8049.0,"Easy-to-use image segmentation library with awesome pre-trained model zoo, supporting wide-range of practical tasks in..",118.0,32,True,2023-10-18 03:54:18.000,2.9.0,19.0,paddleseg,,,,['paddle'],1124.0,1120.0,https://pypi.org/project/paddleseg,2022-11-30 11:24:02.578,4.0,1532.0,1532.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
212,tensorboardX,lanpa/tensorboardX,ml-experiments,,https://github.com/lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,MIT,2017-06-13 13:54:19.000,2023-11-12 14:28:03.000000,2023-11-12 14:28:03,528.0,,870.0,86.0,274.0,78.0,376.0,7767.0,"tensorboard for pytorch (and chainer, mxnet, numpy, ...).",82.0,32,True,2023-07-30 14:05:26.000,2.6.2,24.0,tensorboardX,conda-forge/tensorboardx,,,,40955.0,39947.0,https://pypi.org/project/tensorboardX,2023-08-20 13:38:18.000,1008.0,2373877.0,2400368.0,https://anaconda.org/conda-forge/tensorboardx,2023-08-20 16:29:43.490,1138904.0,,,,,2.0,411.0,,,,,,,,,,,,,,,,,,
213,stanza,stanfordnlp/stanza,nlp,,https://github.com/stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,,2017-09-26 08:00:56.000,2024-02-22 01:57:14.000000,2023-12-02 06:10:46,4212.0,49.0,841.0,142.0,473.0,86.0,763.0,6964.0,"Stanford NLP Python library for tokenization, sentence segmentation, NER, and parsing of many human languages.",66.0,32,False,2023-12-03 06:47:22.000,1.7.0,20.0,stanza,stanfordnlp/stanza,,,,2472.0,2472.0,https://pypi.org/project/stanza,,,160152.0,160308.0,https://anaconda.org/stanfordnlp/stanza,2023-06-16 19:18:21.932,7332.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
214,UMAP,lmcinnes/umap,data-viz,,https://github.com/lmcinnes/umap,https://github.com/lmcinnes/umap,BSD-3-Clause,2017-07-02 01:11:17.000,2024-02-12 19:58:33.000000,2024-02-12 19:58:33,1768.0,7.0,761.0,129.0,268.0,442.0,329.0,6788.0,Uniform Manifold Approximation and Projection.,128.0,32,True,2023-11-18 03:11:17.000,0.5.5,39.0,umap-learn,conda-forge/umap-learn,,,,561.0,1.0,https://pypi.org/project/umap-learn,2023-11-18 03:11:17.000,560.0,859861.0,912201.0,https://anaconda.org/conda-forge/umap-learn,2024-02-04 15:29:26.812,2302974.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
215,DeepPavlov,deepmipt/DeepPavlov,nlp,,https://github.com/deeppavlov/DeepPavlov,https://github.com/deeppavlov/DeepPavlov,Apache-2.0,2017-11-17 14:35:29.000,2024-02-21 09:17:40.000000,2023-12-27 14:04:05,2705.0,5.0,1137.0,209.0,1045.0,20.0,614.0,6478.0,An open source library for deep learning end-to-end dialog systems and chatbots.,76.0,32,True,2023-12-27 14:49:16.000,1.5.0,62.0,deeppavlov,,,,['tensorflow'],381.0,374.0,https://pypi.org/project/deeppavlov,2023-12-27 14:44:59.000,7.0,10663.0,10663.0,,,,,,,,2.0,,,,deeppavlov/DeepPavlov,,,,,,,,,,,,,,,
216,DEAP,deap/deap,distributed-ml,,https://github.com/DEAP/deap,https://github.com/DEAP/deap,LGPL-3.0,2014-05-21 20:07:39.000,2024-02-02 08:20:24.000000,2023-07-28 00:16:45,2332.0,,1080.0,191.0,234.0,271.0,280.0,5476.0,Distributed Evolutionary Algorithms in Python.,87.0,32,False,2023-07-21 10:51:54.000,1.4.1,27.0,deap,conda-forge/deap,,,,4812.0,4441.0,https://pypi.org/project/deap,2023-07-21 10:51:54.000,371.0,200843.0,209771.0,https://anaconda.org/conda-forge/deap,2023-09-25 01:16:08.711,357135.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
217,pyfolio,quantopian/pyfolio,financial-data,,https://github.com/quantopian/pyfolio,https://github.com/quantopian/pyfolio,Apache-2.0,2015-06-01 15:31:39.000,2023-12-23 06:14:58.000000,2020-07-15 13:46:58,1184.0,,1594.0,304.0,294.0,152.0,268.0,5350.0,Portfolio and risk analytics in Python.,59.0,32,False,2019-04-15 15:00:21.000,0.9.2,22.0,pyfolio,conda-forge/pyfolio,,,,996.0,962.0,https://pypi.org/project/pyfolio,2019-04-15 15:00:21.000,34.0,10269.0,10447.0,https://anaconda.org/conda-forge/pyfolio,2023-06-16 16:07:59.111,12873.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
218,mlpack,mlpack/mlpack,ml-frameworks,,https://github.com/mlpack/mlpack,https://github.com/mlpack/mlpack,,2014-12-17 18:16:59.000,2024-02-22 08:46:34.000000,2024-02-19 17:08:55,29534.0,378.0,1524.0,185.0,2044.0,21.0,1559.0,4688.0,"mlpack: a fast, header-only C++ machine learning library.",311.0,32,False,2023-11-27 18:45:09.000,4.3.0,46.0,mlpack,conda-forge/mlpack,,,,,,https://pypi.org/project/mlpack,,,4720.0,8543.0,https://anaconda.org/conda-forge/mlpack,2023-11-29 00:35:31.566,168216.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
219,River,online-ml/river,others,,https://github.com/online-ml/river,https://github.com/online-ml/river,BSD-3-Clause,2019-01-24 15:18:26.000,2024-02-14 14:45:29.000000,2024-02-14 14:41:59,3850.0,47.0,550.0,85.0,546.0,102.0,463.0,4641.0,Online machine learning in Python.,110.0,32,True,2023-12-05 09:29:54.000,0.21.0,20.0,river,conda-forge/river,,,,464.0,432.0,https://pypi.org/project/river,2023-12-05 00:13:21.000,32.0,25778.0,27348.0,https://anaconda.org/conda-forge/river,2023-10-06 14:40:00.791,53403.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
220,aim,aimhubio/aim,ml-experiments,,https://github.com/aimhubio/aim,https://github.com/aimhubio/aim,Apache-2.0,2019-05-31 18:25:07.000,2024-02-21 20:08:21.000000,2024-02-07 07:34:42,2152.0,11.0,277.0,45.0,2119.0,332.0,650.0,4622.0,Aim An easy-to-use & supercharged open-source experiment tracker.,61.0,32,True,2024-02-07 09:25:26.000,3.18.1,903.0,aim,conda-forge/aim,,,,464.0,445.0,https://pypi.org/project/aim,2024-02-21 20:08:21.000,19.0,92857.0,94218.0,https://anaconda.org/conda-forge/aim,2023-06-16 19:26:46.894,42206.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
221,imutils,PyImageSearch/imutils,image,,https://github.com/PyImageSearch/imutils,https://github.com/PyImageSearch/imutils,MIT,2015-01-11 20:05:39.000,2024-01-27 06:33:38.000000,2022-01-27 13:24:16,139.0,,1009.0,153.0,115.0,150.0,79.0,4456.0,"A series of convenience functions to make basic image processing operations such as translation, rotation, resizing,..",21.0,32,False,2021-01-15 10:53:17.000,0.5.4,29.0,imutils,conda-forge/imutils,,,,41614.0,40760.0,https://pypi.org/project/imutils,2021-01-15 10:53:17.000,854.0,479660.0,483275.0,https://anaconda.org/conda-forge/imutils,2023-10-27 09:12:56.985,155471.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
222,NeuralProphet,ourownstory/neural_prophet,time-series-data,,https://github.com/ourownstory/neural_prophet,https://github.com/ourownstory/neural_prophet,MIT,2020-05-04 05:12:43.000,2024-02-22 01:46:09.000000,2024-02-20 06:31:14,1417.0,27.0,453.0,53.0,764.0,38.0,473.0,3558.0,NeuralProphet: A simple forecasting package.,52.0,32,True,2024-02-14 23:32:25.000,0.7.0,32.0,neuralprophet,,,,['pytorch'],392.0,387.0,https://pypi.org/project/neuralprophet,2024-02-19 22:06:30.000,5.0,74140.0,74140.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
223,dyNET,clab/dynet,ml-frameworks,,https://github.com/clab/dynet,https://github.com/clab/dynet,Apache-2.0,2015-02-08 23:09:21.000,2023-12-01 17:10:01.000000,2023-11-08 12:40:01,3273.0,,672.0,186.0,737.0,262.0,669.0,3402.0,DyNet: The Dynamic Neural Network Toolkit.,160.0,32,True,2020-10-21 13:39:07.000,2.1.2,9.0,dyNET,,,,,255.0,255.0,https://pypi.org/project/dyNET,,,235510.0,235679.0,,,,,,,,3.0,14883.0,,,,,,,,,,,,,,,,,,
224,filterpy,rlabbe/filterpy,probabilistics,,https://github.com/rlabbe/filterpy,https://github.com/rlabbe/filterpy,MIT,2014-07-15 02:15:19.000,2024-02-07 10:05:31.000000,2022-08-22 18:21:12,586.0,,577.0,77.0,78.0,63.0,161.0,3030.0,"Python Kalman filtering and optimal estimation library. Implements Kalman filter, particle filter, Extended Kalman..",43.0,32,False,2021-12-15 15:49:27.374,0.0.13,49.0,filterpy,conda-forge/filterpy,,,,5336.0,5169.0,https://pypi.org/project/filterpy,2021-12-15 15:49:27.374,167.0,2169113.0,2172121.0,https://anaconda.org/conda-forge/filterpy,2023-06-16 13:24:39.196,240702.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
225,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2024-02-06 17:34:20.000000,2024-01-19 08:29:16,1635.0,7.0,323.0,60.0,185.0,126.0,192.0,2739.0,The machine learning toolkit for time series analysis in Python.,43.0,32,True,2023-12-12 14:39:23.000,0.6.3,100.0,tslearn,conda-forge/tslearn,,,['sklearn'],1198.0,1149.0,https://pypi.org/project/tslearn,2023-12-12 14:39:23.000,49.0,319265.0,348286.0,https://anaconda.org/conda-forge/tslearn,2024-02-04 18:41:01.911,1276935.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
226,category_encoders,scikit-learn-contrib/category_encoders,sklearn-utils,,https://github.com/scikit-learn-contrib/category_encoders,https://github.com/scikit-learn-contrib/category_encoders,BSD-3-Clause,2015-11-29 19:32:37.000,2023-12-13 13:51:09.000000,2023-12-13 13:51:08,953.0,4.0,398.0,39.0,149.0,45.0,239.0,2346.0,A library of sklearn compatible categorical variable encoders.,70.0,32,True,2023-10-29 20:29:52.000,2.6.3,32.0,category_encoders,conda-forge/category_encoders,,,['sklearn'],1643.0,1468.0,https://pypi.org/project/category_encoders,2023-10-29 20:29:52.000,175.0,1428607.0,1437554.0,https://anaconda.org/conda-forge/category_encoders,2023-10-30 01:23:52.252,250538.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
227,explainerdashboard,oegedijk/explainerdashboard,interpretability,,https://github.com/oegedijk/explainerdashboard,https://github.com/oegedijk/explainerdashboard,MIT,2019-10-30 08:26:16.000,2023-12-18 20:05:31.000000,2023-12-18 19:57:13,1353.0,11.0,303.0,22.0,44.0,34.0,200.0,2145.0,Quickly build Explainable AI dashboards that show the inner workings of so-called blackbox machine learning models.,21.0,32,True,2023-12-17 19:42:36.000,0.4.5,90.0,explainerdashboard,conda-forge/explainerdashboard,,,,448.0,438.0,https://pypi.org/project/explainerdashboard,2023-12-17 19:42:36.000,10.0,78713.0,79838.0,https://anaconda.org/conda-forge/explainerdashboard,2023-12-17 21:59:52.942,42775.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
228,pmdarima,alkaline-ml/pmdarima,time-series-data,,https://github.com/alkaline-ml/pmdarima,https://github.com/alkaline-ml/pmdarima,MIT,2017-03-30 14:58:30.000,2024-02-21 20:45:25.000000,2024-02-16 14:33:06,1078.0,1.0,227.0,34.0,251.0,50.0,271.0,1491.0,"A statistical library designed to fill the void in Pythons time series analysis capabilities, including the equivalent..",22.0,32,True,2023-10-23 16:52:00.000,2.0.4,44.0,pmdarima,conda-forge/pmdarima,,,,7357.0,7357.0,https://pypi.org/project/pmdarima,,,2029053.0,2054910.0,https://anaconda.org/conda-forge/pmdarima,2023-10-27 13:29:40.913,1034307.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
229,TF Model Optimization,tensorflow/model-optimization,tensorflow-utils,,https://github.com/tensorflow/model-optimization,https://github.com/tensorflow/model-optimization,Apache-2.0,2018-10-31 20:34:28.000,2024-02-15 02:00:09.000000,2024-02-15 02:00:02,823.0,6.0,327.0,120.0,775.0,215.0,166.0,1453.0,"A toolkit to optimize ML models for deployment for Keras and TensorFlow, including quantization and pruning.",83.0,32,True,2024-02-08 02:06:46.000,0.8.0,31.0,tensorflow-model-optimization,,,,['tensorflow'],3555.0,3525.0,https://pypi.org/project/tensorflow-model-optimization,2024-02-08 01:57:17.000,30.0,833100.0,833100.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
230,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2024-02-21 15:57:59.122000,2024-02-21 11:27:06,13168.0,402.0,279.0,35.0,1750.0,463.0,622.0,986.0,Python package for earth-observing satellite data processing.,150.0,32,False,2024-02-21 11:29:00.000,0.47.0,93.0,satpy,conda-forge/satpy,,,,138.0,120.0,https://pypi.org/project/satpy,2024-02-21 11:29:00.000,18.0,41394.0,45539.0,https://anaconda.org/conda-forge/satpy,2024-02-21 15:57:59.122,182421.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
231,Hail,hail-is/hail,medical-data,,https://github.com/hail-is/hail,https://github.com/hail-is/hail,MIT,2015-10-27 20:55:42.000,2024-02-22 13:16:14.000000,2024-02-22 13:16:13,11360.0,146.0,237.0,57.0,12000.0,222.0,2163.0,918.0,Cloud-native genomic dataframes and batch computing.,92.0,32,True,2024-02-20 18:12:18.000,0.2.128,148.0,hail,,,,['spark'],142.0,124.0,https://pypi.org/project/hail,2024-02-20 18:12:18.000,18.0,56893.0,56893.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
232,DIPY,dipy/dipy,medical-data,,https://github.com/dipy/dipy,https://github.com/dipy/dipy,,2010-02-06 11:43:08.000,2024-02-22 02:57:24.000000,2024-02-20 17:19:59,13726.0,186.0,396.0,49.0,2021.0,151.0,756.0,654.0,"DIPY is the paragon 3D/4D+ imaging library in Python. Contains generic methods for spatial normalization, signal..",152.0,32,False,2023-12-14 14:48:42.000,1.8.0,27.0,dipy,conda-forge/dipy,,,,1114.0,1001.0,https://pypi.org/project/dipy,2023-12-14 14:48:42.000,113.0,24190.0,34611.0,https://anaconda.org/conda-forge/dipy,2024-02-08 16:36:03.303,427292.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
233,spleeter,deezer/spleeter,audio,,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000,2024-01-07 01:32:14.000000,2023-07-13 08:50:20,531.0,,2708.0,385.0,119.0,228.0,561.0,24521.0,Deezer source separation library including pretrained models.,19.0,31,True,2023-07-10 10:07:01.047,2.4.0,37.0,spleeter,conda-forge/spleeter,,,['tensorflow'],661.0,655.0,https://pypi.org/project/spleeter,2022-06-10 13:19:35.000,6.0,13853.0,72454.0,https://anaconda.org/conda-forge/spleeter,2023-06-16 16:18:57.741,79368.0,,,,,2.0,2966364.0,,,,,,,,,,,,,,,,,,
