,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,brew_id,apt_id,yum_id,conda_dependent_project_count,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
122,MONAI,Project-MONAI/MONAI,medical-data,,https://github.com/Project-MONAI/MONAI,https://github.com/Project-MONAI/MONAI,Apache-2.0,2019-10-11 16:41:38.000,2025-02-25 14:59:12.000000,2025-02-25 14:59:12,3204.0,32.0,1140.0,90.0,3567.0,411.0,2807.0,6145.0,AI Toolkit for Healthcare Imaging.,219.0,36,True,2024-10-17 00:54:28.000,1.4.0,103.0,monai,conda-forge/monai,,,['pytorch'],3722.0,3586.0,https://pypi.org/project/monai,2024-12-10 07:27:41.000,136.0,195854.0,196957.0,https://anaconda.org/conda-forge/monai,2024-12-23 06:56:31.847,41949.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
123,Core ML Tools,apple/coremltools,model-serialisation,,https://github.com/apple/coremltools,https://github.com/apple/coremltools,BSD-3-Clause,2017-06-30 07:39:02.000,2025-02-27 08:19:55.000000,2025-02-27 08:19:55,1224.0,23.0,659.0,123.0,981.0,371.0,1128.0,4595.0,"Core ML tools contain supporting tools for Core ML model conversion, editing, and validation.",188.0,36,True,2025-01-22 03:00:48.000,8.2,52.0,coremltools,conda-forge/coremltools,,,,4594.0,4507.0,https://pypi.org/project/coremltools,2025-01-21 20:59:17.000,87.0,557422.0,559292.0,https://anaconda.org/conda-forge/coremltools,2024-12-27 14:14:56.044,89608.0,,,,,2.0,13156.0,,,,,,,,,,,,,,,,,,,
124,optimum,huggingface/optimum,gpu-utilities,,https://github.com/huggingface/optimum,https://github.com/huggingface/optimum,Apache-2.0,2021-07-20 12:36:40.000,2025-02-24 15:53:45.000000,2025-02-24 15:51:46,1184.0,50.0,493.0,56.0,1390.0,410.0,474.0,2779.0,"Accelerate inference and training of Transformers, Diffusers, TIMM and Sentence Transformers with easy to use hardware..",137.0,36,True,2025-01-30 16:26:59.000,1.24.0,75.0,optimum,conda-forge/optimum,,,,4851.0,4653.0,https://pypi.org/project/optimum,2025-01-30 16:08:05.000,198.0,858354.0,859351.0,https://anaconda.org/conda-forge/optimum,2024-05-29 19:43:21.254,33904.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
125,Ax,facebook/Ax,hyperopt,,https://github.com/facebook/Ax,https://github.com/facebook/Ax,MIT,2019-02-09 15:23:44.000,2025-02-27 02:56:36.000000,2025-02-27 02:53:16,3842.0,261.0,319.0,70.0,2640.0,89.0,737.0,2439.0,Adaptive Experimentation Platform.,180.0,36,True,2025-02-03 18:26:32.000,0.5.0,44.0,ax-platform,conda-forge/ax-platform,,,['pytorch'],959.0,902.0,https://pypi.org/project/ax-platform,2025-02-03 18:26:32.000,57.0,126772.0,127566.0,https://anaconda.org/conda-forge/ax-platform,2025-02-07 19:53:46.943,34944.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
126,Rasterio,rasterio/rasterio,geospatial-data,,https://github.com/rasterio/rasterio,https://github.com/rasterio/rasterio,BSD-3-Clause,2013-11-04 16:36:27.000,2025-02-25 00:35:00.000000,2025-02-25 00:35:00,3923.0,6.0,538.0,145.0,1252.0,151.0,1719.0,2316.0,Rasterio reads and writes geospatial raster datasets.,163.0,36,True,2024-12-02 16:44:51.000,1.4.3,166.0,rasterio,conda-forge/rasterio,,,,16879.0,15343.0,https://pypi.org/project/rasterio,2024-12-02 14:48:24.000,1536.0,2279970.0,2368243.0,https://anaconda.org/conda-forge/rasterio,2024-12-02 18:32:30.402,4325005.0,,,,,2.0,1022.0,,,,,,,,,,,,,,,,,,,
127,metrics,Lightning-AI/metrics,distributed-ml,,https://github.com/Lightning-AI/torchmetrics,https://github.com/Lightning-AI/torchmetrics,Apache-2.0,2020-12-22 20:02:42.000,2025-02-27 12:08:45.000000,2025-02-27 10:26:04,2075.0,77.0,416.0,35.0,1815.0,88.0,835.0,2214.0,"Machine learning metrics for distributed, scalable PyTorch applications.",270.0,36,True,2025-02-26 14:13:26.000,0.0.1,54.0,metrics,conda-forge/torchmetrics,,,['pytorch'],37336.0,37332.0,https://pypi.org/project/metrics,2025-02-26 14:13:26.000,4.0,3885.0,42739.0,https://anaconda.org/conda-forge/torchmetrics,2024-12-26 06:40:15.359,1819809.0,,,,,2.0,6357.0,,Lightning-AI/torchmetrics,,,,,,,,,,,,,,,,,
128,Graphviz,xflr6/graphviz,data-viz,,https://github.com/xflr6/graphviz,https://github.com/xflr6/graphviz,MIT,2014-01-12 17:49:29.000,2025-02-20 19:33:23.330000,2024-05-13 18:28:50,1241.0,,212.0,32.0,47.0,12.0,173.0,1686.0,Simple Python interface for Graphviz.,23.0,36,True,2024-03-21 07:50:43.000,0.20.3,58.0,graphviz,anaconda/python-graphviz,,,,85775.0,82876.0,https://pypi.org/project/graphviz,2024-03-21 07:50:43.000,2899.0,14764663.0,14765219.0,https://anaconda.org/anaconda/python-graphviz,2025-02-20 19:33:23.330,52348.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
129,arviz,arviz-devs/arviz,interpretability,,https://github.com/arviz-devs/arviz,https://github.com/arviz-devs/arviz,Apache-2.0,2015-07-29 11:51:10.000,2025-02-24 07:12:13.000000,2025-02-24 07:12:12,1584.0,15.0,422.0,49.0,1540.0,182.0,694.0,1660.0,Exploratory analysis of Bayesian models with Python.,168.0,36,True,2024-09-28 20:50:27.000,0.20.0,39.0,arviz,conda-forge/arviz,,,,9630.0,9317.0,https://pypi.org/project/arviz,2024-09-28 20:50:27.000,313.0,1704422.0,1744922.0,https://anaconda.org/conda-forge/arviz,2024-12-13 11:00:38.877,2308438.0,,,,,1.0,178.0,,,,,,,,,,,,,,,,,,,
130,TensorFlow Text,tensorflow/text,nlp,,https://github.com/tensorflow/text,https://github.com/tensorflow/text,Apache-2.0,2019-05-29 22:10:03.000,2025-02-25 23:26:08.000000,2025-02-20 21:00:43,910.0,16.0,347.0,41.0,1100.0,190.0,173.0,1242.0,Making text a first-class citizen in TensorFlow.,174.0,36,True,2024-12-17 19:04:40.000,2.18.1,74.0,tensorflow-text,,,,['tensorflow'],8398.0,8179.0,https://pypi.org/project/tensorflow-text,2024-12-16 21:46:55.000,219.0,6808336.0,6808336.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
131,Fiona,Toblerity/Fiona,geospatial-data,,https://github.com/Toblerity/Fiona,https://github.com/Toblerity/Fiona,BSD-3-Clause,2011-12-31 19:47:00.000,2025-02-20 23:53:44.000000,2025-02-20 23:53:44,1571.0,3.0,207.0,47.0,632.0,34.0,777.0,1176.0,Fiona reads and writes geographic data files.,78.0,36,True,2024-09-16 20:20:31.000,1.10.1,117.0,fiona,conda-forge/fiona,,,,24992.0,24609.0,https://pypi.org/project/fiona,2024-09-16 20:14:20.000,383.0,4239744.0,4359528.0,https://anaconda.org/conda-forge/fiona,2024-12-06 18:05:16.036,6588173.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
132,pyproj,pyproj4/pyproj,geospatial-data,,https://github.com/pyproj4/pyproj,https://github.com/pyproj4/pyproj,MIT,2014-12-29 21:38:25.000,2025-02-17 22:38:03.000000,2025-02-17 22:34:37,1609.0,17.0,216.0,34.0,724.0,36.0,596.0,1090.0,Python interface to PROJ (cartographic projections and coordinate transformations library).,69.0,36,True,2025-02-16 04:27:19.000,3.7.1,65.0,pyproj,conda-forge/pyproj,,,,41553.0,39605.0,https://pypi.org/project/pyproj,2025-02-16 04:27:19.000,1948.0,8842887.0,9020651.0,https://anaconda.org/conda-forge/pyproj,2025-02-16 14:16:53.510,9777024.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
133,NiBabel,nipy/nibabel,medical-data,,https://github.com/nipy/nibabel,https://github.com/nipy/nibabel,MIT,2010-07-22 16:28:30.000,2025-02-16 15:38:12.000000,2025-02-16 15:38:04,6115.0,68.0,259.0,36.0,867.0,130.0,415.0,681.0,Python package to access a cacophony of neuro-imaging file formats.,106.0,36,True,2024-10-23 14:19:52.000,5.3.2,45.0,nibabel,conda-forge/nibabel,,,,26659.0,25478.0,https://pypi.org/project/nibabel,2024-10-23 14:19:52.000,1181.0,651383.0,666712.0,https://anaconda.org/conda-forge/nibabel,2024-12-12 17:03:50.685,858464.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
134,Face Recognition,ageitgey/face_recognition,image,,https://github.com/ageitgey/face_recognition,https://github.com/ageitgey/face_recognition,MIT,2017-03-03 21:52:39.000,2024-08-21 06:22:36.000000,2022-06-10 09:12:18,238.0,,13504.0,1568.0,234.0,795.0,594.0,54223.0,The worlds simplest facial recognition api for Python and the command line.,54.0,35,False,2020-02-20 14:26:01.000,1.3.0,23.0,face_recognition,conda-forge/face_recognition,,,['pytorch'],4285.0,4169.0,https://pypi.org/project/face_recognition,2020-02-20 14:26:01.000,116.0,157767.0,158389.0,https://anaconda.org/conda-forge/face_recognition,2023-06-16 19:21:40.721,32225.0,,,,,2.0,1403.0,,,,,,,,,,,,,,,,,,,
135,Coqui TTS,coqui-ai/TTS,audio,,https://github.com/coqui-ai/TTS,https://github.com/coqui-ai/TTS,MPL-2.0,2020-05-20 15:45:28.000,2024-08-16 12:07:14.000000,2024-02-10 14:20:58,4668.0,,4499.0,303.0,752.0,88.0,1141.0,38020.0,"- a deep learning toolkit for Text-to-Speech, battle-tested in research and production.",166.0,35,True,2023-12-12 15:27:06.000,0.22.0,98.0,tts,conda-forge/tts,,,"['pytorch', 'tensorflow']",2423.0,2370.0,https://pypi.org/project/tts,2023-12-12 15:27:06.000,53.0,189230.0,285538.0,https://anaconda.org/conda-forge/tts,2023-06-16 19:27:41.222,22768.0,,,,,2.0,4499760.0,,,,,,,,,,,,,,,,,,,
136,EasyOCR,JaidedAI/EasyOCR,ocr,,https://github.com/JaidedAI/EasyOCR,https://github.com/JaidedAI/EasyOCR,Apache-2.0,2020-03-14 11:46:39.000,2024-09-24 11:34:43.000000,2024-09-24 11:18:06,618.0,,3204.0,318.0,266.0,461.0,601.0,25712.0,"Ready-to-use OCR with 80+ supported languages and all popular writing scripts including Latin, Chinese, Arabic,..",129.0,35,True,2024-09-24 11:34:43.000,1.7.2,33.0,easyocr,,,,,11954.0,11701.0,https://pypi.org/project/easyocr,2024-09-24 11:34:43.000,253.0,773654.0,1102215.0,,,,,,,,2.0,18399458.0,,,,,,,,,,,,,,,,,,,
137,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,Apache-2.0,2017-08-09 19:39:59.000,2025-02-01 10:46:59.000000,2025-02-01 10:46:42,1341.0,1.0,2241.0,334.0,1604.0,408.0,1867.0,14401.0,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",174.0,35,True,2023-06-12 09:28:02.604,0.28.1,77.0,horovod,,,,,1362.0,1329.0,https://pypi.org/project/horovod,2023-06-12 09:28:02.604,33.0,91195.0,91195.0,,,,,,,,2.0,,stable/horovod,,,,,,,,,,,,,,,,,,
138,Datasette,simonw/datasette,others,,https://github.com/simonw/datasette,https://github.com/simonw/datasette,Apache-2.0,2017-10-23 00:39:03.000,2025-02-19 16:47:01.000000,2025-02-18 18:23:23,2681.0,18.0,705.0,104.0,503.0,615.0,1276.0,9827.0,An open source multi-tool for exploring and publishing data.,81.0,35,True,2024-11-29 01:18:11.000,0.65.1,155.0,datasette,conda-forge/datasette,,,,1870.0,1431.0,https://pypi.org/project/datasette,2025-02-06 19:19:13.000,439.0,213835.0,215036.0,https://anaconda.org/conda-forge/datasette,2024-11-30 17:36:40.595,55231.0,,,,,2.0,70.0,,,,,,,,,datasette,,,,,,,,,,
139,cuDF,rapidsai/cudf,gpu-utilities,,https://github.com/rapidsai/cudf,https://github.com/rapidsai/cudf,Apache-2.0,2017-05-07 03:43:37.000,2025-02-27 14:21:54.000000,2025-02-27 11:56:24,40348.0,449.0,932.0,157.0,11388.0,1083.0,5744.0,8715.0,cuDF - GPU DataFrame Library.,300.0,35,True,2024-12-11 19:11:01.000,24.12.00,59.0,cudf,,,,,81.0,59.0,https://pypi.org/project/cudf,2020-06-01 20:07:47.000,22.0,3623.0,3623.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
140,BentoML,bentoml/BentoML,model-serialisation,,https://github.com/bentoml/BentoML,https://github.com/bentoml/BentoML,Apache-2.0,2019-04-02 01:39:27.000,2025-02-27 10:17:47.000000,2025-02-27 10:17:47,3483.0,110.0,811.0,75.0,3870.0,167.0,944.0,7410.0,"The easiest way to serve AI apps and models - Build Model Inference APIs, Job queues, LLM apps, Multi-model pipelines,..",228.0,35,True,2025-02-25 04:59:41.000,1.4.1,181.0,bentoml,,,,,2469.0,2435.0,https://pypi.org/project/bentoml,2025-02-25 04:59:41.000,34.0,96478.0,96493.0,,,,,,,,2.0,538.0,,,,,,,,,,,,,,,,,,,
141,H2O-3,h2oai/h2o-3,distributed-ml,,https://github.com/h2oai/h2o-3,https://github.com/h2oai/h2o-3,Apache-2.0,2014-03-03 16:08:07.000,2025-02-27 14:16:47.000000,2025-02-27 13:58:40,32607.0,54.0,2004.0,385.0,6954.0,2850.0,6709.0,7051.0,"H2O is an Open Source, Distributed, Fast & Scalable Machine Learning Platform: Deep Learning, Gradient Boosting (GBM)..",273.0,35,True,,,156.0,h2o,,,,,70.0,21.0,https://pypi.org/project/h2o,2024-11-02 07:09:16.000,49.0,190742.0,190742.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
142,MLxtend,rasbt/mlxtend,sklearn-utils,,https://github.com/rasbt/mlxtend,https://github.com/rasbt/mlxtend,BSD-3-Clause,2014-08-14 01:56:16.000,2025-01-26 21:43:16.496000,2025-01-26 15:57:33,1660.0,3.0,876.0,116.0,541.0,148.0,347.0,4974.0,A library of extension and helper modules for Pythons data analysis and machine learning libraries.,112.0,35,True,2025-01-26 16:02:43.000,0.23.4,55.0,mlxtend,conda-forge/mlxtend,,,['sklearn'],18035.0,17838.0,https://pypi.org/project/mlxtend,2025-01-26 16:02:43.000,197.0,677613.0,683878.0,https://anaconda.org/conda-forge/mlxtend,2025-01-26 21:43:16.496,344598.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
143,plotnine,has2k1/plotnine,data-viz,,https://github.com/has2k1/plotnine,https://github.com/has2k1/plotnine,MIT,2017-04-24 19:00:44.000,2025-02-20 01:04:20.000000,2025-02-20 00:33:28,2457.0,19.0,230.0,63.0,147.0,79.0,622.0,4136.0,A Grammar of Graphics for Python.,112.0,35,True,2025-01-02 11:19:20.000,0.14.5,33.0,plotnine,conda-forge/plotnine,,,,10955.0,10620.0,https://pypi.org/project/plotnine,2025-01-02 11:06:03.000,335.0,2765451.0,2773378.0,https://anaconda.org/conda-forge/plotnine,2025-01-02 11:25:13.146,443957.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
144,spark-nlp,JohnSnowLabs/spark-nlp,nlp,,https://github.com/JohnSnowLabs/spark-nlp,https://github.com/JohnSnowLabs/spark-nlp,Apache-2.0,2017-09-24 19:36:44.000,2025-02-26 22:42:06.000000,2025-02-20 15:08:38,8652.0,34.0,722.0,101.0,13421.0,47.0,869.0,3930.0,State of the Art Natural Language Processing.,114.0,35,True,2025-01-30 16:15:18.000,5.5.3,151.0,spark-nlp,,,,['spark'],599.0,562.0,https://pypi.org/project/spark-nlp,2025-01-30 15:03:13.000,37.0,4253409.0,4253409.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
145,torchaudio,pytorch/audio,audio,,https://github.com/pytorch/audio,https://github.com/pytorch/audio,BSD-2-Clause,2017-05-05 00:38:05.000,2025-02-27 11:34:36.000000,2025-02-18 14:09:25,2328.0,8.0,675.0,73.0,2929.0,277.0,730.0,2613.0,"Data manipulation and transformation for audio signal processing, powered by PyTorch.",230.0,35,True,2025-01-29 17:29:44.000,2.6.0,40.0,torchaudio,,,,['pytorch'],1618.0,,https://pypi.org/project/torchaudio,2025-01-29 16:29:43.000,1618.0,7803205.0,7803205.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
146,ArcGIS API,Esri/arcgis-python-api,geospatial-data,,https://github.com/Esri/arcgis-python-api,https://github.com/Esri/arcgis-python-api,Apache-2.0,2016-03-16 01:09:14.000,2025-02-27 03:25:02.000000,2025-02-25 20:33:05,5062.0,50.0,1102.0,147.0,1408.0,63.0,754.0,1945.0,Documentation and samples for ArcGIS API for Python.,96.0,35,True,2024-09-24 16:57:38.000,2.4.0,50.0,arcgis,,esridocker/arcgis-api-python-notebook,,,945.0,905.0,https://pypi.org/project/arcgis,2024-10-01 15:35:29.000,40.0,83546.0,83684.0,,,,https://hub.docker.com/r/esridocker/arcgis-api-python-notebook,,,,2.0,14035.0,,,,,,,,,,,,,,,,,,,
147,scikit-learn-intelex,intel/scikit-learn-intelex,sklearn-utils,,https://github.com/uxlfoundation/scikit-learn-intelex,https://github.com/uxlfoundation/scikit-learn-intelex,Apache-2.0,2018-08-07 06:45:41.000,2025-02-27 11:32:40.000000,2025-02-25 12:00:16,2034.0,94.0,180.0,26.0,2031.0,53.0,197.0,1251.0,Extension for Scikit-learn is a seamless way to speed up your Scikit-learn application.,84.0,35,True,2025-02-24 16:58:28.000,2025.2.0,34.0,scikit-learn-intelex,conda-forge/scikit-learn-intelex,,,['sklearn'],13133.0,13074.0,https://pypi.org/project/scikit-learn-intelex,2025-02-18 08:57:25.000,59.0,73693.0,83791.0,https://anaconda.org/conda-forge/scikit-learn-intelex,2025-02-13 10:52:29.258,464513.0,,,,,1.0,,,uxlfoundation/scikit-learn-intelex,,,,,,,,,,,,,,,,,
148,agate,wireservice/agate,others,,https://github.com/wireservice/agate,https://github.com/wireservice/agate,MIT,2014-04-25 13:59:09.000,2025-01-29 12:26:42.819000,2025-01-29 06:25:33,1561.0,4.0,154.0,41.0,132.0,4.0,645.0,1178.0,A Python data analysis library that is optimized for humans instead of machines.,53.0,35,True,2025-01-29 06:24:06.000,1.13.0,38.0,agate,conda-forge/agate,,,,4600.0,4546.0,https://pypi.org/project/agate,2025-01-29 06:24:06.000,54.0,14853050.0,14859699.0,https://anaconda.org/conda-forge/agate,2025-01-29 12:26:42.819,299224.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
149,NIPYPE,nipy/nipype,medical-data,,https://github.com/nipy/nipype,https://github.com/nipy/nipype,Apache-2.0,2010-07-22 17:06:49.000,2025-02-22 14:50:41.966000,2025-02-21 20:00:26,15100.0,31.0,530.0,51.0,2336.0,420.0,971.0,762.0,Workflows and interfaces for neuroimaging packages.,263.0,35,True,2024-12-17 18:04:58.000,1.9.2,67.0,nipype,conda-forge/nipype,,,,6039.0,5887.0,https://pypi.org/project/nipype,2024-12-17 18:04:58.000,152.0,288653.0,302823.0,https://anaconda.org/conda-forge/nipype,2025-02-22 14:50:41.966,765229.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
150,detectron2,facebookresearch/detectron2,image,,https://github.com/facebookresearch/detectron2,https://github.com/facebookresearch/detectron2,Apache-2.0,2019-09-05 21:30:20.000,2025-01-14 01:45:38.000000,2025-01-14 01:41:14,1540.0,3.0,7505.0,392.0,697.0,542.0,3083.0,31325.0,"Detectron2 is a platform for object detection, segmentation and other visual recognition tasks.",277.0,34,True,2021-11-15 22:08:26.000,0.6,10.0,detectron2,conda-forge/detectron2,,,['pytorch'],2314.0,2301.0,https://pypi.org/project/detectron2,2020-02-06 00:35:57.000,13.0,,11151.0,https://anaconda.org/conda-forge/detectron2,2024-11-06 15:19:24.704,613310.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
151,fastText,facebookresearch/fastText,nlp,,https://github.com/facebookresearch/fastText,https://github.com/facebookresearch/fastText,MIT,2016-07-16 13:38:42.000,2024-06-12 09:44:40.000000,2024-03-13 15:16:33,391.0,,4719.0,846.0,268.0,555.0,611.0,26091.0,Library for fast text representation and classification.,68.0,34,True,2024-06-12 09:44:40.000,0.9.3,37.0,fasttext,conda-forge/fasttext,,,,7561.0,7314.0,https://pypi.org/project/fasttext,2024-06-12 09:44:40.000,247.0,1365795.0,1368131.0,https://anaconda.org/conda-forge/fasttext,2024-05-19 03:10:51.802,123839.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
152,Recommenders,microsoft/recommenders,recommender-systems,,https://github.com/recommenders-team/recommenders,https://github.com/recommenders-team/recommenders,MIT,2018-09-19 10:06:07.000,2025-02-12 19:06:16.000000,2025-01-19 03:16:46,9035.0,11.0,3156.0,276.0,1311.0,160.0,718.0,19825.0,Best Practices on Recommendation Systems.,137.0,34,True,2024-12-24 07:39:57.000,1.2.1,14.0,recommenders,,,,,157.0,153.0,https://pypi.org/project/recommenders,2024-12-24 07:18:07.000,4.0,18425.0,18434.0,,,,,,,,1.0,684.0,,recommenders-team/recommenders,,,,,,,,,,,,,,,,,
153,Annoy,spotify/annoy,nn-search,,https://github.com/spotify/annoy,https://github.com/spotify/annoy,Apache-2.0,2013-04-01 20:29:40.000,2024-09-05 05:37:11.713000,2024-07-29 00:37:39,894.0,,1182.0,318.0,270.0,64.0,345.0,13529.0,Approximate Nearest Neighbors in C++/Python optimized for memory usage and loading/saving to disk.,88.0,34,True,2023-06-14 16:39:02.504,1.17.3,47.0,annoy,conda-forge/python-annoy,,,,4990.0,4789.0,https://pypi.org/project/annoy,2023-06-14 16:39:02.504,201.0,807061.0,819315.0,https://anaconda.org/conda-forge/python-annoy,2024-09-05 05:37:11.713,649502.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
154,wordcloud,amueller/word_cloud,data-viz,,https://github.com/amueller/word_cloud,https://github.com/amueller/word_cloud,MIT,2012-11-04 22:57:59.000,2024-12-02 14:23:48.392000,2024-11-10 14:19:33,580.0,,2325.0,219.0,261.0,130.0,419.0,10310.0,A little word cloud generator in Python.,72.0,34,True,2024-11-10 14:34:59.000,1.9.4,21.0,wordcloud,conda-forge/wordcloud,,,,567.0,21.0,https://pypi.org/project/wordcloud,2024-11-10 14:34:59.000,546.0,1730192.0,1741713.0,https://anaconda.org/conda-forge/wordcloud,2024-12-02 14:23:48.392,633656.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
155,PyTorch3D,facebookresearch/pytorch3d,image,,https://github.com/facebookresearch/pytorch3d,https://github.com/facebookresearch/pytorch3d,,2019-10-25 02:23:45.000,2025-02-07 15:40:41.000000,2025-02-07 15:37:42,1203.0,10.0,1318.0,151.0,184.0,277.0,1373.0,9068.0,PyTorch3D is FAIRs library of reusable components for deep learning with 3D data.,155.0,34,False,2024-09-13 14:37:23.000,V0.7.8,19.0,pytorch3d,pytorch3d/pytorch3d,,,['pytorch'],1166.0,1152.0,https://pypi.org/project/pytorch3d,2022-04-28 15:53:26.000,14.0,4857.0,9549.0,https://anaconda.org/pytorch3d/pytorch3d,2024-09-13 14:58:15.228,295600.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
156,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2025-02-27 06:43:05.000000,2025-02-27 06:40:45,6259.0,67.0,1201.0,123.0,1792.0,104.0,755.0,8829.0,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",98.0,34,True,2025-02-10 05:23:05.000,3.3.4,146.0,perspective-python,conda-forge/perspective,,,['jupyter'],199.0,165.0,https://pypi.org/project/perspective-python,2025-02-10 05:21:24.000,28.0,15425.0,49939.0,https://anaconda.org/conda-forge/perspective,2025-02-10 14:14:44.273,1876595.0,,,,,2.0,9249.0,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2025-02-10 05:20:17.687,6.0,518.0,,,,,,,,,,,,
157,tensorboardX,lanpa/tensorboardX,ml-experiments,,https://github.com/lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,MIT,2017-06-13 13:54:19.000,2025-01-15 18:30:46.000000,2025-01-01 16:22:53,542.0,13.0,862.0,84.0,292.0,81.0,376.0,7917.0,"tensorboard for pytorch (and chainer, mxnet, numpy, ...).",82.0,34,True,2023-07-30 14:05:26.000,2.6.2,24.0,tensorboardX,conda-forge/tensorboardx,,,,54685.0,54060.0,https://pypi.org/project/tensorboardX,2023-08-20 13:38:18.000,625.0,2536082.0,2559018.0,https://anaconda.org/conda-forge/tensorboardx,2024-12-20 17:16:01.349,1261211.0,,,,,2.0,456.0,,,,,,,,,,,,,,,,,,,
158,stanza,stanfordnlp/stanza,nlp,,https://github.com/stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,Apache-2.0,2017-09-26 08:00:56.000,2025-02-25 17:11:20.000000,2024-12-24 06:19:04,4785.0,45.0,895.0,140.0,504.0,94.0,823.0,7387.0,"Stanford NLP Python library for tokenization, sentence segmentation, NER, and parsing of many human languages.",69.0,34,True,2024-12-29 06:54:23.000,1.10.1,30.0,stanza,stanfordnlp/stanza,,,,3736.0,3540.0,https://pypi.org/project/stanza,2024-12-24 06:07:22.000,196.0,306407.0,306550.0,https://anaconda.org/stanfordnlp/stanza,2023-06-16 19:18:21.932,8447.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
