,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,trending,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,new_addition
134,TorchServe,pytorch/serve,model-serialisation,,https://github.com/pytorch/serve,https://github.com/pytorch/serve,Apache-2.0,2019-10-03 03:17:43.000,2024-12-01 14:27:01.000000,2024-11-25 17:41:34,3882.0,26.0,864.0,57.0,1720.0,423.0,1270.0,4257.0,"Serve, optimize and scale PyTorch models in production.",217.0,34,True,2024-09-30 22:46:39.000,0.12.0,26.0,torchserve,pytorch/torchserve,pytorch/torchserve,,['pytorch'],789.0,767.0,https://pypi.org/project/torchserve,2024-09-30 18:57:42.000,22.0,65072.0,94004.0,https://anaconda.org/pytorch/torchserve,2024-09-30 18:57:10.837,376969.0,https://hub.docker.com/r/pytorch/torchserve,2024-09-30 22:07:15.226668,30.0,1368632.0,2.0,7155.0,,,,,,,,,,,,,,,,,,,,
135,rubrix,recognai/rubrix,nlp,,https://github.com/argilla-io/argilla,https://github.com/argilla-io/argilla,Apache-2.0,2021-04-28 14:37:42.000,2024-12-05 12:45:47.000000,2024-12-04 16:09:35,3580.0,227.0,381.0,32.0,3388.0,101.0,2074.0,4084.0,Argilla is a collaboration tool for AI engineers and domain experts to build high-quality datasets.,105.0,34,True,2024-11-29 12:28:59.000,2.5.0,100.0,rubrix,conda-forge/rubrix,,,,2825.0,2825.0,https://pypi.org/project/rubrix,2022-10-24 18:22:00.951,,2334.0,3415.0,https://anaconda.org/conda-forge/rubrix,2023-06-16 19:28:09.653,38947.0,,,,,2.0,,argilla-io/argilla,,,,,,,,,,,,,,,,,,,
136,datashader,holoviz/datashader,data-viz,,https://github.com/holoviz/datashader,https://github.com/holoviz/datashader,BSD-3-Clause,2015-12-23 18:02:20.000,2024-12-05 08:34:48.000000,2024-12-05 08:34:46,1535.0,16.0,366.0,92.0,781.0,138.0,451.0,3330.0,Quickly and accurately render even the largest data.,58.0,34,True,2024-07-04 16:40:09.000,0.16.3,51.0,datashader,conda-forge/datashader,,,,5348.0,5152.0,https://pypi.org/project/datashader,2024-07-04 12:26:22.000,196.0,158413.0,181016.0,https://anaconda.org/conda-forge/datashader,2024-07-08 10:48:31.985,1243208.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
137,BoTorch,pytorch/botorch,hyperopt,,https://github.com/pytorch/botorch,https://github.com/pytorch/botorch,MIT,2018-07-30 23:59:57.000,2024-12-05 10:58:03.000000,2024-12-04 21:40:56,2064.0,91.0,405.0,52.0,1814.0,79.0,481.0,3117.0,Bayesian optimization in PyTorch.,134.0,34,True,2024-09-17 16:43:01.000,0.12.0,47.0,botorch,conda-forge/botorch,,,['pytorch'],1335.0,1251.0,https://pypi.org/project/botorch,2024-09-17 16:43:01.000,84.0,173623.0,176160.0,https://anaconda.org/conda-forge/botorch,2024-09-20 23:53:13.019,131949.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
138,hdbscan,scikit-learn-contrib/hdbscan,others,,https://github.com/scikit-learn-contrib/hdbscan,https://github.com/scikit-learn-contrib/hdbscan,BSD-3-Clause,2015-04-22 13:32:37.000,2024-11-18 16:14:10.000000,2024-11-18 15:46:29,1050.0,19.0,505.0,56.0,150.0,359.0,171.0,2818.0,A high performance implementation of HDBSCAN clustering.,96.0,34,True,2024-11-18 16:14:10.000,0.8.40,57.0,hdbscan,conda-forge/hdbscan,,,['sklearn'],4733.0,4381.0,https://pypi.org/project/hdbscan,2024-11-18 16:14:10.000,352.0,836601.0,881451.0,https://anaconda.org/conda-forge/hdbscan,2024-10-12 13:49:18.321,2242514.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
139,pgmpy,pgmpy/pgmpy,probabilistics,,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000,2024-12-03 06:48:52.000000,2024-12-03 06:48:19,3043.0,61.0,717.0,76.0,936.0,297.0,650.0,2769.0,"Python Library for learning (Structure and Parameter), inference (Probabilistic and Causal), and simulations in..",133.0,34,True,2024-08-09 17:03:45.000,0.1.26,26.0,pgmpy,,,,,1330.0,1277.0,https://pypi.org/project/pgmpy,2024-08-09 16:48:04.000,53.0,130498.0,130508.0,,,,,,,,1.0,566.0,,,,,,,,,,,,,,,,,,,,
140,snakemake,snakemake/snakemake,ml-experiments,,https://github.com/snakemake/snakemake,https://github.com/snakemake/snakemake,MIT,2015-10-17 15:43:54.867,2024-12-02 08:36:48.398000,2024-11-29 12:38:02,5357.0,82.0,557.0,20.0,1463.0,1147.0,710.0,2303.0,"This is the development home of the workflow management system Snakemake. For general information, see.",343.0,34,True,2024-11-29 12:39:05.000,8.25.5,373.0,snakemake,bioconda/snakemake,,,,2419.0,2171.0,https://pypi.org/project/snakemake,2024-11-29 12:39:05.000,248.0,116705.0,127987.0,https://anaconda.org/bioconda/snakemake,2024-12-02 08:36:48.398,1241063.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
141,huggingface_hub,huggingface/huggingface_hub,model-serialisation,,https://github.com/huggingface/huggingface_hub,https://github.com/huggingface/huggingface_hub,Apache-2.0,2020-12-22 10:20:28.000,2024-12-04 16:45:01.000000,2024-12-04 08:57:18,1626.0,81.0,559.0,59.0,1576.0,152.0,852.0,2150.0,The official Python client for the Huggingface Hub.,210.0,34,True,2024-11-28 10:16:21.000,0.26.3,133.0,huggingface_hub,conda-forge/huggingface_hub,,,,2110.0,,https://pypi.org/project/huggingface_hub,2024-11-28 10:14:43.000,2110.0,,52296.0,https://anaconda.org/conda-forge/huggingface_hub,2024-12-02 20:11:51.644,2405616.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
142,arviz,arviz-devs/arviz,interpretability,,https://github.com/arviz-devs/arviz,https://github.com/arviz-devs/arviz,Apache-2.0,2015-07-29 11:51:10.000,2024-11-19 15:00:21.000000,2024-11-19 15:00:21,1569.0,10.0,407.0,49.0,1520.0,182.0,689.0,1618.0,Exploratory analysis of Bayesian models with Python.,163.0,34,True,2024-09-28 20:50:27.000,0.20.0,39.0,arviz,conda-forge/arviz,,,,8702.0,8389.0,https://pypi.org/project/arviz,2024-09-28 20:50:27.000,313.0,,41041.0,https://anaconda.org/conda-forge/arviz,2024-09-29 12:11:02.561,2257195.0,,,,,1.0,166.0,,,,,,,,,,,,,,,,,,,,
143,scikit-learn-intelex,intel/scikit-learn-intelex,sklearn-utils,,https://github.com/uxlfoundation/scikit-learn-intelex,https://github.com/uxlfoundation/scikit-learn-intelex,Apache-2.0,2018-08-07 06:45:41.000,2024-12-03 23:59:12.000000,2024-12-03 23:58:42,1951.0,137.0,175.0,28.0,1925.0,81.0,195.0,1230.0,Extension for Scikit-learn is a seamless way to speed up your Scikit-learn application.,83.0,34,True,2024-11-04 13:36:49.000,2025.0.0,31.0,scikit-learn-intelex,conda-forge/scikit-learn-intelex,,,['sklearn'],12672.0,12617.0,https://pypi.org/project/scikit-learn-intelex,2024-10-25 10:57:38.000,55.0,,8743.0,https://anaconda.org/conda-forge/scikit-learn-intelex,2024-11-13 16:09:05.160,384715.0,,,,,1.0,,uxlfoundation/scikit-learn-intelex,,,,,,,,,,,,,,,,,,,
144,ColossalAI,hpcaitech/colossalai,distributed-ml,,https://github.com/hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,Apache-2.0,2021-10-28 16:19:44.000,2024-12-02 03:29:19.000000,2024-12-02 03:29:19,3769.0,96.0,4347.0,386.0,4242.0,447.0,1267.0,38869.0,"Making large AI models cheaper, faster and more accessible.",192.0,33,True,2024-11-04 09:28:04.000,0.4.6,46.0,,,,,,441.0,441.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
145,jieba,fxsjy/jieba,chinese-nlp,,https://github.com/fxsjy/jieba,https://github.com/fxsjy/jieba,MIT,2012-09-29 07:52:01.000,2024-08-21 09:23:45.000000,2020-02-15 08:33:35,523.0,,6713.0,1280.0,167.0,674.0,227.0,33456.0,Chinese Words Segmentation Utilities.,49.0,33,False,2020-01-20 14:27:23.000,0.42.1,32.0,jieba,conda-forge/jieba,,,,33656.0,32818.0,https://pypi.org/project/jieba,2020-01-20 14:27:23.000,838.0,,1802.0,https://anaconda.org/conda-forge/jieba,2023-06-16 13:21:35.778,165843.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
146,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/tinygrad/tinygrad,https://github.com/tinygrad/tinygrad,MIT,2020-10-18 16:23:12.000,2024-12-05 15:25:12.000000,2024-12-05 15:23:45,7086.0,1261.0,2965.0,270.0,7156.0,138.0,671.0,27088.0,You like pytorch? You like micrograd? You love tinygrad!.,356.0,33,True,2024-11-19 00:48:26.000,0.10.0,9.0,,,,,['pytorch'],146.0,146.0,,,,,,,,,,,,,1.0,,tinygrad/tinygrad,,,,,,,,,,,,,,,,,,,
147,MindsDB,mindsdb/mindsdb,ml-frameworks,,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,MulanPSL-1.0,2018-08-02 17:56:45.000,2024-12-05 13:53:11.000000,2024-12-05 13:42:40,18896.0,275.0,4887.0,398.0,5665.0,151.0,3987.0,26882.0,Platform for building AI that can learn and answer questions over federated data.,862.0,33,False,2024-12-03 15:36:36.000,24.12.1.0,504.0,mindsdb,,,,['pytorch'],,,https://pypi.org/project/mindsdb,2024-12-03 15:37:20.000,,16071.0,16071.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
148,DeepSpeech,mozilla/DeepSpeech,audio,,https://github.com/mozilla/DeepSpeech,https://github.com/mozilla/DeepSpeech,MPL-2.0,2016-06-02 15:04:53.000,2024-09-03 21:17:43.000000,2021-11-17 17:52:52,3466.0,,3975.0,672.0,1678.0,151.0,1988.0,25458.0,"DeepSpeech is an open source embedded (offline, on-device) speech-to-text engine which can run in real time on devices..",163.0,33,False,2020-12-10 17:22:09.000,0.9.3,100.0,deepspeech,conda-forge/deepspeech,,,['tensorflow'],497.0,473.0,https://pypi.org/project/deepspeech,2020-12-19 10:05:12.000,24.0,29215.0,45440.0,https://anaconda.org/conda-forge/deepspeech,2023-06-16 19:27:01.157,3346.0,,,,,1.0,1210808.0,,,,,,,,,,,,,,,,,,,,
149,EasyOCR,JaidedAI/EasyOCR,ocr,,https://github.com/JaidedAI/EasyOCR,https://github.com/JaidedAI/EasyOCR,Apache-2.0,2020-03-14 11:46:39.000,2024-09-24 11:34:43.000000,2024-09-24 11:18:06,618.0,1.0,3151.0,318.0,262.0,436.0,597.0,24753.0,"Ready-to-use OCR with 80+ supported languages and all popular writing scripts including Latin, Chinese, Arabic,..",129.0,33,True,2024-09-24 11:34:43.000,1.7.2,33.0,easyocr,,,,,9989.0,9776.0,https://pypi.org/project/easyocr,2024-09-24 11:34:43.000,213.0,,303808.0,,,,,,,,1.0,16405662.0,,,,,,,,,,,,,,,,,,,,
150,qdrant,qdrant/qdrant,nlp,,https://github.com/qdrant/qdrant,https://github.com/qdrant/qdrant,Apache-2.0,2020-05-30 21:37:01.000,2024-12-05 15:32:32.000000,2024-11-25 18:28:41,3545.0,317.0,1424.0,127.0,3997.0,348.0,1022.0,20856.0,"Qdrant - High-performance, massive-scale Vector Database and Vector Search Engine for the next generation of AI. Also..",126.0,33,True,2024-11-18 15:58:56.000,1.12.4,88.0,,,,,,115.0,115.0,,,,,5962.0,,,,,,,,2.0,262356.0,,,,,,,,,,,,,,,,,,,,
151,tensor2tensor,tensorflow/tensor2tensor,tensorflow-utils,,https://github.com/tensorflow/tensor2tensor,https://github.com/tensorflow/tensor2tensor,Apache-2.0,2017-06-15 16:57:39.000,2023-06-02 18:55:09.000000,2023-04-01 10:19:28,4379.0,,3508.0,469.0,671.0,590.0,672.0,15626.0,Library of deep learning models and datasets designed to make deep learning more accessible and accelerate ML research.,244.0,33,False,2020-06-17 16:31:34.798,1.15.7,79.0,tensor2tensor,,,,['tensorflow'],1533.0,1519.0,https://pypi.org/project/tensor2tensor,2020-06-17 16:31:34.798,14.0,8892.0,8892.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
152,pyecharts,pyecharts/pyecharts,data-viz,,https://github.com/pyecharts/pyecharts,https://github.com/pyecharts/pyecharts,MIT,2017-06-22 02:50:25.000,2024-11-06 07:08:07.000000,2024-11-03 18:25:41,1700.0,12.0,2852.0,380.0,475.0,3.0,1914.0,14955.0,Python Echarts Plotting Library.,45.0,33,True,2024-11-06 02:54:47.000,2.0.7,75.0,pyecharts,,,https://github.com/pyecharts/pyecharts/blob/master/README.en.md,['jupyter'],4857.0,4642.0,https://pypi.org/project/pyecharts,2024-11-03 18:29:35.000,215.0,,3.0,,,,,,,,2.0,71.0,,,,,,,,,,,-5.0,,,,,,,,,
153,imgaug,aleju/imgaug,image,,https://github.com/aleju/imgaug,https://github.com/aleju/imgaug,MIT,2015-07-10 20:31:33.000,2024-07-30 01:38:33.000000,2020-06-01 14:58:26,2913.0,,2444.0,229.0,345.0,310.0,225.0,14446.0,Image augmentation for machine learning experiments.,36.0,33,False,2020-02-06 06:18:40.000,0.4.0,11.0,imgaug,conda-forge/imgaug,,,,23348.0,23083.0,https://pypi.org/project/imgaug,2020-02-05 20:54:22.000,265.0,,2849.0,https://anaconda.org/conda-forge/imgaug,2023-06-16 16:15:24.882,188099.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
154,OCRmyPDF,ocrmypdf/OCRmyPDF,ocr,,https://github.com/ocrmypdf/OCRmyPDF,https://github.com/ocrmypdf/OCRmyPDF,MPL-2.0,2013-12-20 08:26:28.000,2024-12-05 08:49:13.000000,2024-12-05 08:49:13,3919.0,52.0,1016.0,136.0,184.0,111.0,1092.0,14298.0,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched.",102.0,33,True,2024-11-17 04:46:13.000,16.6.2,247.0,ocrmypdf,conda-forge/ocrmypdf,,,,1118.0,1082.0,https://pypi.org/project/ocrmypdf,2024-11-17 04:45:39.000,36.0,,2193.0,https://anaconda.org/conda-forge/ocrmypdf,2023-06-16 19:24:58.228,84105.0,,,,,1.0,5850.0,,,,,,,,ocrmypdf,ocrmypdf,,,,,,,,,,,
155,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2024-07-25 20:32:21.000000,2021-07-29 23:17:25,531.0,,1811.0,261.0,117.0,120.0,535.0,11648.0,Lime: Explaining the predictions of any machine learning classifier.,62.0,33,False,2020-04-03 22:05:03.000,0.2.0.0,39.0,lime,conda-forge/lime,,,,7036.0,6833.0,https://pypi.org/project/lime,2020-06-26 21:38:15.000,203.0,529285.0,531767.0,https://anaconda.org/conda-forge/lime,2023-06-16 13:18:57.655,238346.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
156,TextBlob,sloria/TextBlob,nlp,,https://github.com/sloria/TextBlob,https://github.com/sloria/TextBlob,MIT,2013-06-30 18:29:18.000,2024-12-02 23:08:40.000000,2024-08-07 18:02:18,598.0,,1151.0,262.0,199.0,111.0,171.0,9177.0,"Simple, Pythonic, text processing--Sentiment analysis, part-of-speech tagging, noun phrase extraction, translation,..",37.0,33,True,2024-02-15 20:31:28.000,0.18.0,61.0,textblob,conda-forge/textblob,,,,46174.0,45784.0,https://pypi.org/project/textblob,2024-02-15 20:39:47.000,390.0,,2711.0,https://anaconda.org/conda-forge/textblob,2023-06-16 13:22:54.304,271131.0,,,,,2.0,125.0,,,,,,,,,,,,,,,,,,,,
157,PyCaret,pycaret/pycaret,ml-experiments,,https://github.com/pycaret/pycaret,https://github.com/pycaret/pycaret,MIT,2019-11-23 18:40:48.000,2024-12-05 01:50:05.000000,2024-08-30 03:34:11,5357.0,,1775.0,137.0,1031.0,388.0,1948.0,8998.0,"An open-source, low-code machine learning library in Python.",141.0,33,True,2024-04-28 18:46:27.000,3.3.2,98.0,pycaret,conda-forge/pycaret,,,,6797.0,6766.0,https://pypi.org/project/pycaret,2024-04-28 18:46:21.000,31.0,,1149.0,https://anaconda.org/conda-forge/pycaret,2024-04-25 15:07:46.052,59106.0,,,,,2.0,715.0,,,,,,,,,,,,,,,,,,,,
158,PyTorch3D,facebookresearch/pytorch3d,image,,https://github.com/facebookresearch/pytorch3d,https://github.com/facebookresearch/pytorch3d,,2019-10-25 02:23:45.000,2024-11-26 10:41:20.000000,2024-11-26 10:38:20,1193.0,22.0,1318.0,149.0,181.0,277.0,1358.0,8862.0,PyTorch3D is FAIRs library of reusable components for deep learning with 3D data.,153.0,33,False,2024-09-13 14:37:23.000,V0.7.8,19.0,pytorch3d,pytorch3d/pytorch3d,,,['pytorch'],1060.0,1046.0,https://pypi.org/project/pytorch3d,2022-04-28 15:53:26.000,14.0,,4439.0,https://anaconda.org/pytorch3d/pytorch3d,2024-09-13 14:58:15.228,270803.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
159,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2024-12-03 02:49:25.000000,2024-12-02 05:18:20,6199.0,134.0,1192.0,123.0,1764.0,112.0,722.0,8612.0,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",98.0,33,True,2024-12-03 02:48:41.000,3.1.8,139.0,perspective-python,conda-forge/perspective,,,['jupyter'],186.0,154.0,https://pypi.org/project/perspective-python,2024-12-03 02:47:52.000,26.0,18945.0,48041.0,https://anaconda.org/conda-forge/perspective,2024-11-22 20:03:18.771,1359614.0,,,,,2.0,6838.0,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2024-12-03 02:46:46.993,6.0,3516.0,,,,,,,,,,,,,,
160,Pyro,pyro-ppl/pyro,probabilistics,,https://github.com/pyro-ppl/pyro,https://github.com/pyro-ppl/pyro,Apache-2.0,2017-06-16 05:03:47.000,2024-12-04 03:39:13.000000,2024-12-04 03:39:13,2498.0,13.0,987.0,200.0,2330.0,261.0,847.0,8593.0,Deep universal probabilistic programming with Python and PyTorch.,158.0,33,True,2024-06-02 00:37:37.000,1.9.1,36.0,pyro-ppl,conda-forge/pyro-ppl,,,['pytorch'],186.0,,https://pypi.org/project/pyro-ppl,2024-06-02 00:37:37.000,186.0,284198.0,288800.0,https://anaconda.org/conda-forge/pyro-ppl,2024-06-03 00:37:06.159,207110.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
161,espnet,espnet/espnet,audio,,https://github.com/espnet/espnet,https://github.com/espnet/espnet,Apache-2.0,2017-12-13 00:45:11.000,2024-12-04 04:58:47.000000,2024-12-04 04:37:35,22328.0,201.0,2190.0,181.0,3398.0,368.0,2089.0,8565.0,End-to-End Speech Processing Toolkit.,468.0,33,True,2024-12-04 04:40:05.000,.202412,54.0,espnet,,,,,403.0,391.0,https://pypi.org/project/espnet,2024-12-04 04:40:26.000,12.0,,1.0,,,,,,,,1.0,83.0,,,,,,,,,,,-5.0,,,,,,,,,
162,Metaflow,Netflix/metaflow,ml-experiments,,https://github.com/Netflix/metaflow,https://github.com/Netflix/metaflow,Apache-2.0,2019-09-17 17:48:25.000,2024-12-05 10:46:25.000000,2024-12-05 04:05:03,1113.0,85.0,774.0,292.0,1489.0,336.0,423.0,8315.0,"Open Source Platform for developing, scaling and deploying serious ML, AI, and data science systems.",99.0,33,True,2024-12-04 14:12:43.000,2.12.34,158.0,metaflow,conda-forge/metaflow,,,,812.0,765.0,https://pypi.org/project/metaflow,2024-12-04 14:12:43.000,47.0,,4391.0,https://anaconda.org/conda-forge/metaflow,2024-12-02 16:57:19.017,232728.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
163,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,https://github.com/bayesian-optimization/BayesianOptimization,https://github.com/bayesian-optimization/BayesianOptimization,MIT,2014-06-06 08:18:56.000,2024-10-21 14:28:23.000000,2024-10-21 14:24:34,386.0,13.0,1540.0,131.0,166.0,10.0,356.0,7962.0,A Python implementation of global optimization with gaussian processes.,47.0,33,True,2024-10-21 14:26:57.000,2.0.0,17.0,bayesian-optimization,,,,,3280.0,3130.0,https://pypi.org/project/bayesian-optimization,2024-10-21 14:26:57.000,150.0,429369.0,429370.0,,,,,,,,1.0,164.0,bayesian-optimization/BayesianOptimization,,,,,,,,,,,,,,,,,,,
164,stanza,stanfordnlp/stanza,nlp,,https://github.com/stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,Apache-2.0,2017-09-26 08:00:56.000,2024-12-05 09:09:07.000000,2024-09-12 23:27:08,4682.0,17.0,896.0,141.0,501.0,100.0,807.0,7310.0,"Stanford NLP Python library for tokenization, sentence segmentation, NER, and parsing of many human languages.",68.0,33,True,2024-09-12 23:17:21.000,1.9.2,28.0,stanza,stanfordnlp/stanza,,,,3468.0,3293.0,https://pypi.org/project/stanza,2024-09-12 23:16:02.000,175.0,267431.0,267575.0,https://anaconda.org/stanfordnlp/stanza,2023-06-16 19:18:21.932,8248.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
165,Hyperopt,hyperopt/hyperopt,hyperopt,,https://github.com/hyperopt/hyperopt,https://github.com/hyperopt/hyperopt,BSD-3-Clause,2011-09-06 22:24:59.000,2024-10-28 23:29:31.000000,2024-09-25 17:28:01,1221.0,1.0,1051.0,121.0,278.0,143.0,539.0,7280.0,Distributed Asynchronous Hyperparameter Optimization in Python.,104.0,33,True,2021-11-17 10:07:00.808,0.2.7,13.0,hyperopt,conda-forge/hyperopt,,,,18567.0,18114.0,https://pypi.org/project/hyperopt,2021-11-17 10:07:00.808,453.0,2638336.0,2649041.0,https://anaconda.org/conda-forge/hyperopt,2023-06-16 16:14:11.076,802890.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
166,kaggle,Kaggle/kaggle-api,ml-experiments,,https://github.com/Kaggle/kaggle-api,https://github.com/Kaggle/kaggle-api,Apache-2.0,2018-01-25 03:02:39.000,2024-11-12 20:53:07.000000,2024-11-12 20:53:05,209.0,15.0,1100.0,201.0,153.0,147.0,341.0,6318.0,Official Kaggle API.,48.0,33,True,2024-07-24 19:08:19.000,1.6.17,74.0,kaggle,conda-forge/kaggle,,,,230.0,21.0,https://pypi.org/project/kaggle,2024-07-24 19:08:19.000,209.0,257960.0,261788.0,https://anaconda.org/conda-forge/kaggle,2024-07-27 21:52:01.276,195262.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
167,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2024-12-05 10:12:09.000000,2024-12-05 09:30:03,3515.0,159.0,734.0,146.0,130.0,106.0,348.0,6309.0,Fit interpretable models. Explain blackbox machine learning.,48.0,33,True,2024-11-28 00:04:29.000,0.6.7,55.0,interpret,,,,['jupyter'],849.0,799.0,https://pypi.org/project/interpret,2024-11-28 00:04:29.000,50.0,131315.0,131315.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
168,MONAI,Project-MONAI/MONAI,medical-data,,https://github.com/Project-MONAI/MONAI,https://github.com/Project-MONAI/MONAI,Apache-2.0,2019-10-11 16:41:38.000,2024-12-04 03:09:23.000000,2024-12-04 03:09:22,3177.0,47.0,1092.0,88.0,3530.0,383.0,2785.0,5934.0,AI Toolkit for Healthcare Imaging.,212.0,33,True,2024-10-17 00:54:28.000,1.4.0,102.0,monai,conda-forge/monai,,,['pytorch'],3324.0,3203.0,https://pypi.org/project/monai,2024-10-16 17:29:29.000,121.0,,960.0,https://anaconda.org/conda-forge/monai,2024-10-17 00:39:44.050,34575.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
169,Ignite,pytorch/ignite,ml-frameworks,,https://github.com/pytorch/ignite,https://github.com/pytorch/ignite,BSD-3-Clause,2017-11-23 17:31:21.000,2024-12-05 13:14:31.000000,2024-12-03 16:28:22,1742.0,23.0,620.0,59.0,1893.0,162.0,1267.0,4549.0,High-level library to help with training and evaluating neural networks in PyTorch flexibly and transparently.,710.0,33,True,2024-08-13 12:47:02.000,0.5.1,1819.0,pytorch-ignite,pytorch/ignite,,,['pytorch'],3495.0,3395.0,https://pypi.org/project/pytorch-ignite,2024-12-05 00:20:03.000,100.0,,2669.0,https://anaconda.org/pytorch/ignite,2024-08-13 12:46:51.642,208205.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
170,plotnine,has2k1/plotnine,data-viz,,https://github.com/has2k1/plotnine,https://github.com/has2k1/plotnine,MIT,2017-04-24 19:00:44.000,2024-11-28 09:50:02.000000,2024-11-28 09:20:31,2436.0,46.0,221.0,65.0,145.0,77.0,612.0,4072.0,A Grammar of Graphics for Python.,112.0,33,True,2024-11-26 15:00:07.000,0.14.3,31.0,plotnine,conda-forge/plotnine,,,,9948.0,9624.0,https://pypi.org/project/plotnine,2024-11-26 12:23:32.000,324.0,,7813.0,https://anaconda.org/conda-forge/plotnine,2024-11-26 15:03:48.310,421937.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
