,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
175,BoTorch,pytorch/botorch,hyperopt,,https://github.com/pytorch/botorch,https://github.com/pytorch/botorch,MIT,2018-07-30 23:59:57.000,2022-11-09 10:55:32.000000,2022-11-08 20:24:14,1325.0,76.0,279,51.0,1034.0,67.0,257.0,2440,Bayesian optimization in PyTorch.,85.0,33,True,2022-09-27 23:46:27.514,0.7.2,29.0,botorch,conda-forge/botorch,['pytorch'],,170321.0,371.0,353.0,https://pypi.org/project/botorch,2022-04-21 23:56:42.000,18.0,168613.0,https://anaconda.org/conda-forge/botorch,2022-10-02 11:13:27.032,46138.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
176,Ax,facebook/Ax,hyperopt,,https://github.com/facebook/Ax,https://github.com/facebook/Ax,MIT,2019-02-09 15:23:44.000,2022-11-10 08:33:41.000000,2022-11-07 21:57:37,2118.0,135.0,223,68.0,787.0,41.0,429.0,1921,Adaptive Experimentation Platform.,134.0,33,True,2022-09-28 17:50:40.330,0.2.8,30.0,ax-platform,conda-forge/ax-platform,['pytorch'],,107017.0,366.0,351.0,https://pypi.org/project/ax-platform,2022-04-26 21:57:06.000,15.0,106758.0,https://anaconda.org/conda-forge/ax-platform,2022-10-14 20:22:53.835,4408.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
177,FairScale,facebookresearch/fairscale,distributed-ml,,https://github.com/facebookresearch/fairscale,https://github.com/facebookresearch/fairscale,BSD-3-Clause,2020-07-07 19:02:01.000,2022-10-21 18:47:02.000000,2022-10-21 18:47:02,686.0,25.0,192,36.0,764.0,66.0,266.0,1921,PyTorch extensions for high performance and large scale training.,64.0,33,True,2022-10-05 16:51:45.000,0.4.12,34.0,fairscale,conda-forge/fairscale,['pytorch'],,947843.0,863.0,843.0,https://pypi.org/project/fairscale,2022-03-09 19:12:00.000,20.0,942235.0,https://anaconda.org/conda-forge/fairscale,2022-06-20 14:14:00.361,67305.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
178,TFX,tensorflow/tfx,tensorflow-utils,,https://github.com/tensorflow/tfx,https://github.com/tensorflow/tfx,Apache-2.0,2019-02-04 17:14:36.000,2022-11-10 12:43:36.000000,2022-11-10 08:20:29,4679.0,228.0,622,88.0,4668.0,221.0,622.0,1857,TFX is an end-to-end platform for deploying production ML pipelines.,154.0,33,True,2022-09-30 16:57:21.000,1.10.0,86.0,tfx,,['tensorflow'],,388265.0,13.0,,https://pypi.org/project/tfx,2022-05-26 01:00:04.000,13.0,388265.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
179,Pythran,serge-sans-paille/pythran,others,,https://github.com/serge-sans-paille/pythran,https://github.com/serge-sans-paille/pythran,BSD-3-Clause,2012-05-29 08:02:14.000,2022-11-02 10:54:45.000000,2022-11-02 10:54:45,3564.0,12.0,179,53.0,1266.0,122.0,657.0,1826,Ahead of Time compiler for numeric kernels.,67.0,33,True,2022-09-28 07:29:05.756,0.12.0,53.0,pythran,conda-forge/pythran,,,612939.0,335.0,318.0,https://pypi.org/project/pythran,2021-12-14 08:16:44.000,17.0,607574.0,https://anaconda.org/conda-forge/pythran,2022-10-26 18:29:29.879,289753.0,1.0,,,,,,,,,,,,,,,,,,,,,,,pythran,python-pythran,
180,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2022-11-09 14:31:50.000000,2022-10-27 16:02:31,1144.0,22.0,347,61.0,553.0,210.0,327.0,1310,A Jupyter - Leaflet.js bridge.,81.0,33,True,2022-10-19 07:57:17.000,0.17.2,76.0,ipyleaflet,conda-forge/ipyleaflet,['jupyter'],,226987.0,3221.0,3104.0,https://pypi.org/project/ipyleaflet,2022-07-07 04:26:05.000,114.0,158685.0,https://anaconda.org/conda-forge/ipyleaflet,2022-10-19 12:34:41.863,914997.0,2.0,,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,2022-10-19 07:43:02.682,3.0,56572.0,,,,,,,,,,,,,,,,,
181,cartopy,SciTools/cartopy,data-viz,,https://github.com/SciTools/cartopy,https://github.com/SciTools/cartopy,LGPL-3.0,2012-08-03 07:43:59.000,2022-11-04 09:23:15.288000,2022-10-24 19:55:23,2696.0,45.0,333,55.0,1003.0,317.0,813.0,1127,Cartopy - a cartographic python library with matplotlib support.,117.0,33,False,2022-09-10 00:49:38.000,0.21.0,27.0,cartopy,conda-forge/cartopy,,,157866.0,3078.0,2743.0,https://pypi.org/project/cartopy,2022-06-29 03:08:54.000,335.0,126931.0,https://anaconda.org/conda-forge/cartopy,2022-11-04 09:23:15.288,2474824.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
182,TensorFlow Text,tensorflow/text,nlp,,https://github.com/tensorflow/text,https://github.com/tensorflow/text,Apache-2.0,2019-05-29 22:10:03.000,2022-11-08 20:40:08.000000,2022-11-08 20:40:04,760.0,43.0,248,40.0,855.0,95.0,149.0,1004,Making text a first-class citizen in TensorFlow.,98.0,33,True,2022-09-08 08:15:31.000,2.10.0,57.0,tensorflow-text,,['tensorflow'],,2641423.0,2498.0,2415.0,https://pypi.org/project/tensorflow-text,2022-05-18 00:00:29.000,83.0,2641423.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
183,TensorFlow Transform,tensorflow/transform,tensorflow-utils,,https://github.com/tensorflow/transform,https://github.com/tensorflow/transform,Apache-2.0,2017-02-10 00:36:53.000,2022-10-27 18:06:45.000000,2022-10-27 18:06:44,827.0,15.0,202,59.0,94.0,37.0,156.0,938,Input pipeline framework.,27.0,33,True,2022-08-29 19:40:51.000,1.10.1,52.0,tensorflow-transform,,['tensorflow'],,4010297.0,1123.0,1067.0,https://pypi.org/project/tensorflow-transform,2022-06-29 07:42:53.000,56.0,4010297.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
184,tensorflow-upstream,ROCmSoftwarePlatform/tensorflow-upstream,ml-frameworks,,https://github.com/ROCmSoftwarePlatform/tensorflow-upstream,https://github.com/ROCmSoftwarePlatform/tensorflow-upstream,Apache-2.0,2018-04-09 21:24:50.000,2022-11-10 05:28:45.000000,2022-11-04 02:43:02,141624.0,4393.0,74,50.0,1581.0,67.0,273.0,617,TensorFlow ROCm port.,4188.0,33,True,2022-10-12 15:05:58.511,2.9.3,87.0,tensorflow-rocm,,['tensorflow'],20.0,1669.0,5.0,,https://pypi.org/project/tensorflow-rocm,2022-06-05 02:31:51.000,5.0,1669.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
185,NiBabel,nipy/nibabel,medical-data,,https://github.com/nipy/nibabel,https://github.com/nipy/nibabel,MIT,2010-07-22 16:28:30.000,2022-11-07 15:01:00.000000,2022-09-30 19:45:21,5233.0,44.0,239,38.0,698.0,146.0,328.0,500,Python package to access a cacophony of neuro-imaging file formats.,94.0,33,True,2022-08-31 13:49:26.182,4.0.2,37.0,nibabel,conda-forge/nibabel,,,226629.0,1005.0,,https://pypi.org/project/nibabel,2022-06-18 17:11:31.000,1005.0,220240.0,https://anaconda.org/conda-forge/nibabel,2022-08-31 19:30:48.313,498413.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
186,Face Recognition,ageitgey/face_recognition,image,,https://github.com/ageitgey/face_recognition,https://github.com/ageitgey/face_recognition,MIT,2017-03-03 21:52:39.000,2022-11-03 21:43:04.000000,2022-06-10 09:12:18,238.0,,12576,1589.0,201.0,684.0,571.0,46381,The worlds simplest facial recognition api for Python and the command line.,54.0,32,True,2020-02-20 14:26:01.000,1.3.0,21.0,face_recognition,conda-forge/face_recognition,['pytorch'],470.0,50066.0,46.0,,https://pypi.org/project/face_recognition,2020-02-20 14:26:01.000,46.0,49634.0,https://anaconda.org/conda-forge/face_recognition,2021-04-30 19:06:15.265,11050.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
187,Turi Create,apple/turicreate,ml-frameworks,,https://github.com/apple/turicreate,https://github.com/apple/turicreate,BSD-3-Clause,2017-12-01 00:42:04.000,2021-11-29 19:55:31.000000,2021-11-29 19:55:31,1571.0,,1112,357.0,1679.0,489.0,1291.0,10843,Turi Create simplifies the development of custom machine learning models.,85.0,32,True,2020-09-30 22:51:40.000,6.4.1,31.0,turicreate,,,7493.0,19802.0,341.0,322.0,https://pypi.org/project/turicreate,2020-09-30 22:51:40.000,19.0,19675.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
188,TFlearn,tflearn/tflearn,ml-frameworks,,https://github.com/tflearn/tflearn,https://github.com/tflearn/tflearn,MIT,2016-03-31 12:05:53.000,2021-01-25 09:41:59.000000,2020-11-30 04:34:51,613.0,,2421,463.0,255.0,567.0,362.0,9584,Deep learning library featuring a higher-level API for TensorFlow.,128.0,32,False,2020-11-11 19:26:11.000,0.5.0,8.0,tflearn,,['tensorflow'],,19970.0,4626.0,4137.0,https://pypi.org/project/tflearn,2020-11-11 19:13:47.000,489.0,19970.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
189,Sonnet,deepmind/sonnet,ml-frameworks,,https://github.com/deepmind/sonnet,https://github.com/deepmind/sonnet,Apache-2.0,2017-04-03 11:34:35.000,2022-11-02 20:50:10.000000,2022-11-02 20:50:05,852.0,4.0,1281,427.0,73.0,27.0,156.0,9421,TensorFlow-based neural network library.,56.0,32,True,2020-03-27 10:36:19.000,2.0.0,27.0,dm-sonnet,conda-forge/sonnet,['tensorflow'],,20833.0,983.0,931.0,https://pypi.org/project/dm-sonnet,2020-03-27 10:36:10.000,52.0,20319.0,https://anaconda.org/conda-forge/sonnet,2020-11-14 18:13:23.843,18524.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
190,wordcloud,amueller/word_cloud,data-viz,,https://github.com/amueller/word_cloud,https://github.com/amueller/word_cloud,MIT,2012-11-04 22:57:59.000,2022-11-10 08:24:08.000000,2022-11-10 01:25:25,554.0,2.0,2249,220.0,217.0,127.0,372.0,9089,A little word cloud generator in Python.,65.0,32,True,2020-11-11 21:41:02.000,1.8.1,17.0,wordcloud,conda-forge/wordcloud,,,887272.0,743.0,,https://pypi.org/project/wordcloud,2022-06-27 18:29:11.000,743.0,882711.0,https://anaconda.org/conda-forge/wordcloud,2022-08-25 22:09:30.453,342136.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
191,TPOT,EpistasisLab/tpot,hyperopt,,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000,2022-11-09 16:01:11.000000,2022-07-29 17:42:53,2390.0,,1469,292.0,412.0,260.0,606.0,8812,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,112.0,32,False,2021-01-06 15:20:08.000,0.11.7,60.0,tpot,conda-forge/tpot,['sklearn'],,49135.0,1769.0,1711.0,https://pypi.org/project/tpot,2021-01-06 15:20:08.000,58.0,46723.0,https://anaconda.org/conda-forge/tpot,2021-03-05 04:04:38.005,178513.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
192,fuzzywuzzy,seatgeek/fuzzywuzzy,nlp,,https://github.com/seatgeek/fuzzywuzzy,https://github.com/seatgeek/fuzzywuzzy,GPL-2.0,2011-07-08 19:32:34.000,2021-11-02 23:56:01.000000,2021-09-09 20:54:41,384.0,,886,271.0,145.0,106.0,103.0,8773,Fuzzy String Matching in Python.,70.0,32,False,2020-02-13 22:14:12.000,0.18.0,27.0,fuzzywuzzy,conda-forge/fuzzywuzzy,,,7305284.0,17059.0,15084.0,https://pypi.org/project/fuzzywuzzy,2020-02-13 21:06:25.000,1975.0,7299996.0,https://anaconda.org/conda-forge/fuzzywuzzy,2020-11-18 12:59:01.409,401933.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
193,carla,carla-simulator/carla,others,,https://github.com/carla-simulator/carla,https://github.com/carla-simulator/carla,MIT,2017-10-24 09:06:23.000,2022-11-10 15:06:34.000000,2022-10-20 14:27:17,5440.0,1.0,2584,237.0,1259.0,741.0,3381.0,8492,Open-source simulator for autonomous driving research.,139.0,32,True,2021-11-17 08:28:27.000,0.9.13,24.0,carla,,,,24898.0,281.0,278.0,https://pypi.org/project/carla,2021-11-17 08:28:27.000,3.0,24898.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
194,SpeechRecognition,Uberi/speech_recognition,audio,,https://github.com/Uberi/speech_recognition,https://github.com/Uberi/speech_recognition,BSD-3-Clause,2014-04-23 04:53:54.000,2022-11-08 17:03:45.000000,2022-11-07 17:04:19,410.0,10.0,2165,285.0,111.0,256.0,288.0,6558,"Speech recognition module for Python, supporting several engines and APIs, online and offline.",48.0,32,True,2017-12-05 14:05:14.000,3.8.1,52.0,SpeechRecognition,conda-forge/speechrecognition,,,438949.0,721.0,,https://pypi.org/project/SpeechRecognition,2017-12-05 13:58:29.000,721.0,436950.0,https://anaconda.org/conda-forge/speechrecognition,2021-12-13 09:59:53.408,149980.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
195,Hyperopt,hyperopt/hyperopt,hyperopt,,https://github.com/hyperopt/hyperopt,https://github.com/hyperopt/hyperopt,BSD-3-Clause,2011-09-06 22:24:59.000,2022-07-12 10:19:09.000000,2021-11-29 10:21:36,1194.0,,999,126.0,257.0,384.0,237.0,6465,Distributed Asynchronous Hyperparameter Optimization in Python.,93.0,32,True,2021-11-17 10:05:44.000,0.2.7,13.0,hyperopt,conda-forge/hyperopt,,,1817730.0,8437.0,8008.0,https://pypi.org/project/hyperopt,2021-11-17 10:05:44.000,429.0,1805711.0,https://anaconda.org/conda-forge/hyperopt,2022-04-30 16:43:00.797,600980.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
196,tensorpack,tensorpack/tensorpack,ml-frameworks,,https://github.com/tensorpack/tensorpack,https://github.com/tensorpack/tensorpack,Apache-2.0,2015-12-25 23:08:44.000,2022-05-04 12:19:58.000000,2022-05-04 12:19:51,2939.0,,1817,201.0,205.0,13.0,1340.0,6238,"A Neural Net Training Interface on TensorFlow, with focus on speed + flexibility.",58.0,32,True,2020-04-24 19:01:06.000,0.10.1,37.0,tensorpack,conda-forge/tensorpack,['tensorflow'],143.0,14769.0,1156.0,1110.0,https://pypi.org/project/tensorpack,2021-01-22 08:44:03.000,46.0,14382.0,https://anaconda.org/conda-forge/tensorpack,2022-02-06 19:35:57.930,5007.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
197,Metaflow,Netflix/metaflow,ml-experiments,,https://github.com/Netflix/metaflow,https://github.com/Netflix/metaflow,Apache-2.0,2019-09-17 17:48:25.000,2022-11-09 07:54:15.000000,2022-11-03 15:28:45,579.0,37.0,561,238.0,744.0,239.0,247.0,6128,Build and manage real-life data science projects with ease!.,57.0,32,True,2022-11-03 15:30:14.000,2.7.14,63.0,metaflow,conda-forge/metaflow,,,65522.0,345.0,336.0,https://pypi.org/project/metaflow,2022-06-17 07:22:02.000,9.0,63194.0,https://anaconda.org/conda-forge/metaflow,2022-11-04 15:35:15.751,81504.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
198,PaddleSeg,PaddlePaddle/PaddleSeg,image,,https://github.com/PaddlePaddle/PaddleSeg,https://github.com/PaddlePaddle/PaddleSeg,Apache-2.0,2019-08-26 02:32:22.000,2022-11-10 11:55:40.000000,2022-11-10 11:55:40,2509.0,58.0,1255,75.0,1305.0,644.0,772.0,5955,"Easy-to-use image segmentation library with awesome pre-trained model zoo, supporting wide-range of practical tasks in..",84.0,32,True,2022-07-20 13:05:20.313,2.6.0,16.0,paddleseg,,['paddle'],,3429.0,715.0,713.0,https://pypi.org/project/paddleseg,2022-04-20 08:05:01.000,2.0,3429.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
199,einops,arogozhnikov/einops,ml-frameworks,,https://github.com/arogozhnikov/einops,https://github.com/arogozhnikov/einops,MIT,2018-09-22 00:45:08.000,2022-11-09 20:32:56.000000,2022-11-09 20:17:54,529.0,81.0,254,61.0,74.0,32.0,96.0,5918,"Deep learning operations reinvented (for pytorch, tensorflow, jax and others).",22.0,32,True,2022-11-09 20:33:53.191,0.6.0,9.0,einops,conda-forge/einops,,,2060293.0,265.0,,https://pypi.org/project/einops,2022-03-04 09:32:08.000,265.0,2059052.0,https://anaconda.org/conda-forge/einops,2022-03-04 10:57:10.315,47164.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
200,DeepPavlov,deepmipt/DeepPavlov,nlp,,https://github.com/deeppavlov/DeepPavlov,https://github.com/deeppavlov/DeepPavlov,Apache-2.0,2017-11-17 14:35:29.000,2022-11-08 16:18:20.000000,2022-11-08 08:14:38,2658.0,11.0,1062,210.0,978.0,54.0,565.0,5907,An open source library for deep learning end-to-end dialog systems and chatbots.,72.0,32,True,2022-11-08 08:42:22.143,1.0.0,54.0,deeppavlov,,['tensorflow'],,8846.0,306.0,300.0,https://pypi.org/project/deeppavlov,2022-05-31 12:04:38.000,6.0,8846.0,,,,2.0,,2.0,,,,,,,,,,,,,,,deeppavlov/DeepPavlov,,,,,,,,
201,GluonCV,dmlc/gluon-cv,image,,https://github.com/dmlc/gluon-cv,https://github.com/dmlc/gluon-cv,Apache-2.0,2018-02-26 01:33:21.000,2022-08-14 03:28:00.000000,2022-08-11 16:47:31,899.0,,1179,154.0,948.0,61.0,770.0,5365,Gluon CV Toolkit.,117.0,32,True,2022-03-07 23:40:19.000,0.10.5,1522.0,gluoncv,,['mxnet'],,610268.0,969.0,910.0,https://pypi.org/project/gluoncv,2022-07-07 09:00:54.000,59.0,610268.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
202,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2022-11-10 03:34:03.000000,2022-11-10 03:27:12,2179.0,129.0,617,147.0,57.0,110.0,212.0,5080,Fit interpretable models. Explain blackbox machine learning.,31.0,32,True,2021-09-23 20:41:03.000,0.2.7,37.0,interpret,,['jupyter'],,106743.0,319.0,303.0,https://pypi.org/project/interpret,2021-09-23 19:52:27.000,16.0,106743.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
203,AutoGluon,awslabs/autogluon,hyperopt,,https://github.com/awslabs/autogluon,https://github.com/awslabs/autogluon,Apache-2.0,2019-07-29 18:51:24.000,2022-11-10 09:08:20.000000,2022-11-10 05:49:07,1256.0,195.0,660,90.0,1390.0,193.0,606.0,5012,"AutoGluon: AutoML for Image, Text, and Tabular Data.",92.0,32,True,2022-07-29 00:09:02.895,0.5.2,961.0,autogluon,,['mxnet'],,31375.0,183.0,178.0,https://pypi.org/project/autogluon,2022-07-07 09:05:12.000,5.0,31375.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
204,DEAP,deap/deap,distributed-ml,,https://github.com/DEAP/deap,https://github.com/DEAP/deap,LGPL-3.0,2014-05-21 20:07:39.000,2022-10-30 23:38:02.000000,2022-08-08 11:09:11,2218.0,,1019,197.0,201.0,251.0,265.0,4881,Distributed Evolutionary Algorithms in Python.,79.0,32,False,2022-08-07 17:23:02.100,1.3.2,21.0,deap,conda-forge/deap,,,195813.0,3340.0,2998.0,https://pypi.org/project/deap,2020-01-21 01:18:06.000,342.0,192925.0,https://anaconda.org/conda-forge/deap,2022-10-29 13:22:14.841,222420.0,2.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,
205,mlpack,mlpack/mlpack,ml-frameworks,,https://github.com/mlpack/mlpack,https://github.com/mlpack/mlpack,BSD-3-Clause,2014-12-17 18:16:59.000,2022-11-10 10:19:38.000000,2022-11-07 15:35:25,28356.0,145.0,1444,177.0,1846.0,43.0,1435.0,4132,"mlpack: a fast, header-only C++ machine learning library.",295.0,32,True,2022-11-01 21:53:31.263,4.0.0,41.0,mlpack,conda-forge/mlpack,,,6144.0,1.0,,https://pypi.org/project/mlpack,2020-10-28 18:28:47.000,1.0,3844.0,https://anaconda.org/conda-forge/mlpack,2022-11-02 22:59:01.800,119613.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
206,River,online-ml/river,others,,https://github.com/online-ml/river,https://github.com/online-ml/river,BSD-3-Clause,2019-01-24 15:18:26.000,2022-11-10 14:53:39.000000,2022-11-10 11:07:36,3478.0,95.0,418,81.0,400.0,2.0,383.0,3801,Online machine learning in Python.,87.0,32,True,2022-10-27 14:26:01.000,0.14.0,12.0,river,conda-forge/river,,,17923.0,193.0,179.0,https://pypi.org/project/river,2022-06-06 21:29:21.000,14.0,16988.0,https://anaconda.org/conda-forge/river,2022-10-31 03:47:59.947,17769.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
207,Dedupe,dedupeio/dedupe,nlp,,https://github.com/dedupeio/dedupe,https://github.com/dedupeio/dedupe,MIT,2012-04-20 14:57:36.000,2022-11-02 09:59:56.306000,2022-10-31 16:27:20,3215.0,52.0,483,121.0,337.0,64.0,714.0,3542,"A python library for accurate and scalable fuzzy matching, record deduplication and entity-resolution.",67.0,32,True,2022-10-10 00:28:00.603,2.0.19,169.0,dedupe,conda-forge/dedupe,,,306112.0,48.0,,https://pypi.org/project/dedupe,2022-07-06 23:39:37.000,48.0,304560.0,https://anaconda.org/conda-forge/dedupe,2022-11-02 09:59:56.306,17081.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
208,GPyTorch,cornellius-gp/gpytorch,probabilistics,,https://github.com/cornellius-gp/gpytorch,https://github.com/cornellius-gp/gpytorch,MIT,2017-06-09 14:48:20.000,2022-11-10 14:46:14.000000,2022-11-08 15:21:59,3706.0,39.0,441,53.0,805.0,309.0,886.0,2910,A highly efficient and modular implementation of Gaussian Processes in PyTorch.,108.0,32,True,2022-08-30 14:19:01.570,1.9.0,35.0,gpytorch,conda-forge/gpytorch,['pytorch'],,190373.0,831.0,790.0,https://pypi.org/project/gpytorch,2022-06-27 20:59:21.000,41.0,188493.0,https://anaconda.org/conda-forge/gpytorch,2022-09-08 15:38:42.972,60161.0,2.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,
209,hdbscan,scikit-learn-contrib/hdbscan,others,,https://github.com/scikit-learn-contrib/hdbscan,https://github.com/scikit-learn-contrib/hdbscan,BSD-3-Clause,2015-04-22 13:32:37.000,2022-11-10 07:50:00.000000,2022-10-31 19:52:04,962.0,7.0,429,56.0,123.0,304.0,160.0,2298,A high performance implementation of HDBSCAN clustering.,80.0,32,True,2022-10-31 20:21:51.000,0.8.29-1,45.0,hdbscan,conda-forge/hdbscan,['sklearn'],,456867.0,1809.0,1644.0,https://pypi.org/project/hdbscan,2022-02-08 15:45:27.000,165.0,439782.0,https://anaconda.org/conda-forge/hdbscan,2022-11-02 08:26:34.498,1298535.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
210,jellyfish,jamesturk/jellyfish,nlp,,https://github.com/jamesturk/jellyfish,https://github.com/jamesturk/jellyfish,BSD-2-Clause,2010-07-09 20:41:11.000,2022-11-07 05:21:35.000000,2022-11-07 05:21:32,443.0,19.0,149,43.0,57.0,12.0,104.0,1741,a python library for doing approximate and phonetic matching of strings.,27.0,32,True,2022-01-07 20:20:43.000,0.9.0,32.0,jellyfish,conda-forge/jellyfish,,,2685876.0,4882.0,4474.0,https://pypi.org/project/jellyfish,2022-01-07 20:20:43.000,408.0,2680767.0,https://anaconda.org/conda-forge/jellyfish,2022-10-28 08:39:19.681,378121.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
211,GPflow,GPflow/GPflow,probabilistics,,https://github.com/GPflow/GPflow,https://github.com/GPflow/GPflow,Apache-2.0,2016-01-14 11:29:24.000,2022-11-10 09:45:39.000000,2022-11-02 10:45:42,2411.0,29.0,430,77.0,1204.0,133.0,667.0,1675,Gaussian processes in TensorFlow.,79.0,32,True,2022-10-13 10:04:00.527,2.6.3,41.0,gpflow,conda-forge/gpflow,['tensorflow'],,69204.0,451.0,422.0,https://pypi.org/project/gpflow,2022-05-10 10:46:33.000,29.0,68888.0,https://anaconda.org/conda-forge/gpflow,2022-05-24 14:05:38.796,17065.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
212,Geocoder,DenisCarriere/geocoder,geospatial-data,,https://github.com/DenisCarriere/geocoder,https://github.com/DenisCarriere/geocoder,MIT,2014-01-13 04:19:21.000,2022-08-17 17:00:40.000000,2018-10-12 15:53:05,1251.0,,267,51.0,153.0,99.0,217.0,1490,Python Geocoder.,73.0,32,False,2018-04-04 12:34:51.000,1.38.1,110.0,geocoder,conda-forge/geocoder,,,1049686.0,6147.0,5655.0,https://pypi.org/project/geocoder,2018-04-04 12:34:51.000,492.0,1048072.0,https://anaconda.org/conda-forge/geocoder,2019-06-27 16:40:50.469,111401.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,geocoder
213,TF Model Optimization,tensorflow/model-optimization,tensorflow-utils,,https://github.com/tensorflow/model-optimization,https://github.com/tensorflow/model-optimization,Apache-2.0,2018-10-31 20:34:28.000,2022-11-04 20:06:39.000000,2022-11-03 19:34:56,782.0,11.0,296,126.0,717.0,183.0,156.0,1329,"A toolkit to optimize ML models for deployment for Keras and TensorFlow, including quantization and pruning.",73.0,32,True,2022-07-21 14:40:44.572,0.7.3,27.0,tensorflow-model-optimization,,['tensorflow'],,158823.0,2252.0,2231.0,https://pypi.org/project/tensorflow-model-optimization,2022-03-18 16:49:50.000,21.0,158823.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
