,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,trending,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
242,implicit,benfred/implicit,recommender-systems,,https://github.com/benfred/implicit,https://github.com/benfred/implicit,MIT,2016-04-17 03:45:23.000,2023-04-21 02:09:58.000000,2022-12-11 00:17:11,408.0,,594,82.0,203.0,82.0,375.0,3133,Fast Python Collaborative Filtering for Implicit Feedback Datasets.,34.0,31,True,2022-12-11 00:50:00.539,0.6.2,44.0,implicit,conda-forge/implicit,,,,963.0,925.0,https://pypi.org/project/implicit,2022-12-11 00:50:00.539,38.0,158970.0,166431.0,https://anaconda.org/conda-forge/implicit,2022-01-29 16:35:56.077,468711.0,,,,,1.0,337.0,,,,,,,,,,,,,,,,,,,
243,pomegranate,jmschrei/pomegranate,probabilistics,,https://github.com/jmschrei/pomegranate,https://github.com/jmschrei/pomegranate,MIT,2014-11-24 18:36:58.000,2023-04-20 08:01:59.000000,2023-04-19 17:29:44,965.0,30.0,558,100.0,324.0,89.0,698.0,3082,"Fast, flexible and easy to use probabilistic modelling in Python.",68.0,31,True,2023-04-16 07:29:15.000,1.0.0,70.0,pomegranate,conda-forge/pomegranate,,,,958.0,905.0,https://pypi.org/project/pomegranate,2022-02-21 06:50:33.000,53.0,45647.0,48307.0,https://anaconda.org/conda-forge/pomegranate,2022-09-19 21:08:05.664,119735.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
244,NMSLIB,nmslib/nmslib,nn-search,,https://github.com/nmslib/nmslib,https://github.com/nmslib/nmslib,Apache-2.0,2013-07-10 11:06:06.000,2023-02-17 10:54:36.000000,2022-05-31 03:18:45,1556.0,,416,92.0,121.0,69.0,348.0,3026,Non-Metric Space Library (NMSLIB): An efficient similarity search library and a toolkit for evaluation of k-NN methods..,48.0,31,True,2021-02-03 16:40:09.000,2.1.1,32.0,nmslib,conda-forge/nmslib,,,,899.0,842.0,https://pypi.org/project/nmslib,2021-02-03 00:02:08.000,57.0,222727.0,225074.0,https://anaconda.org/conda-forge/nmslib,2022-10-30 11:40:31.702,84499.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
245,ImageHash,JohannesBuchner/imagehash,image,,https://github.com/JohannesBuchner/imagehash,https://github.com/JohannesBuchner/imagehash,BSD-2-Clause,2013-03-02 23:32:48.000,2023-02-07 11:44:22.000000,2023-02-07 11:44:22,319.0,5.0,319,63.0,68.0,9.0,115.0,2720,A Python Perceptual Image Hashing Module.,25.0,31,True,2022-09-28 08:48:24.658,4.3.1,20.0,ImageHash,conda-forge/imagehash,,,,9083.0,8721.0,https://pypi.org/project/ImageHash,2022-09-28 08:48:24.658,362.0,1259575.0,1263486.0,https://anaconda.org/conda-forge/imagehash,2022-09-28 13:22:48.042,301157.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
246,STUMPY,TDAmeritrade/stumpy,time-series-data,,https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000,2023-04-23 16:08:08.000000,2023-04-19 23:19:45,1212.0,34.0,255,54.0,182.0,60.0,359.0,2656,STUMPY is a powerful and scalable Python library for modern time series analysis.,33.0,31,True,2022-03-31 21:23:48.000,1.11.1,27.0,stumpy,conda-forge/stumpy,,,,416.0,403.0,https://pypi.org/project/stumpy,2022-03-31 21:23:48.000,13.0,176145.0,185563.0,https://anaconda.org/conda-forge/stumpy,2022-03-31 21:30:16.208,442649.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
247,StatsForecast,Nixtla/statsforecast,time-series-data,,https://github.com/Nixtla/statsforecast,https://github.com/Nixtla/statsforecast,Apache-2.0,2021-11-24 02:19:14.000,2023-04-22 15:57:01.000000,2023-04-22 15:56:59,1129.0,35.0,168,23.0,270.0,58.0,95.0,2502,Lightning fast forecasting with statistical and econometric models.,21.0,31,True,2023-02-28 19:28:00.449,1.5.0,26.0,statsforecast,conda-forge/statsforecast,,,,249.0,232.0,https://pypi.org/project/statsforecast,2022-12-01 04:10:47.608,17.0,389433.0,392023.0,https://anaconda.org/conda-forge/statsforecast,2023-03-09 15:13:56.487,33670.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
248,hdbscan,scikit-learn-contrib/hdbscan,others,,https://github.com/scikit-learn-contrib/hdbscan,https://github.com/scikit-learn-contrib/hdbscan,BSD-3-Clause,2015-04-22 13:32:37.000,2023-03-22 19:43:04.000000,2022-11-10 18:59:22,964.0,,443,55.0,126.0,319.0,162.0,2411,A high performance implementation of HDBSCAN clustering.,81.0,31,True,2022-10-31 20:21:51.000,0.8.29-1,45.0,hdbscan,conda-forge/hdbscan,,,['sklearn'],2328.0,2136.0,https://pypi.org/project/hdbscan,2022-10-31 17:25:01.906,192.0,480127.0,498719.0,https://anaconda.org/conda-forge/hdbscan,2023-02-05 19:19:05.978,1505962.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
249,ipyparallel,ipython/ipyparallel,distributed-ml,,https://github.com/ipython/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2023-04-17 13:30:24.000000,2023-04-17 13:30:24,2805.0,79.0,962,121.0,454.0,53.0,286.0,2405,IPython Parallel: Interactive Parallel Computing in Python.,112.0,31,False,2023-04-14 13:35:06.415,8.6.1,45.0,ipyparallel,conda-forge/ipyparallel,,,['jupyter'],295.0,,https://pypi.org/project/ipyparallel,2022-06-20 10:37:35.000,295.0,177130.0,186855.0,https://anaconda.org/conda-forge/ipyparallel,2023-04-14 13:49:01.099,816979.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
250,pgmpy,pgmpy/pgmpy,probabilistics,,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000,2023-04-20 11:28:35.000000,2023-04-20 10:39:42,2870.0,18.0,668,77.0,807.0,240.0,596.0,2341,"Python Library for learning (Structure and Parameter), inference (Probabilistic and Causal), and simulations in..",115.0,31,True,2023-04-08 06:38:26.000,0.1.22,21.0,pgmpy,,,,,619.0,595.0,https://pypi.org/project/pgmpy,2023-01-02 18:14:12.632,24.0,58575.0,58581.0,,,,,,,,2.0,220.0,,,,,,,,,,,,,,,,,,,
251,FairScale,facebookresearch/fairscale,distributed-ml,,https://github.com/facebookresearch/fairscale,https://github.com/facebookresearch/fairscale,BSD-3-Clause,2020-07-07 19:02:01.000,2023-04-21 08:03:45.000000,2023-04-20 03:41:53,699.0,8.0,218,37.0,779.0,64.0,280.0,2257,PyTorch extensions for high performance and large scale training.,72.0,31,True,2022-12-11 18:09:31.906,0.4.13,35.0,fairscale,conda-forge/fairscale,,,['pytorch'],1925.0,1876.0,https://pypi.org/project/fairscale,2022-12-11 18:09:31.906,49.0,388631.0,395298.0,https://anaconda.org/conda-forge/fairscale,2022-12-12 02:08:24.604,113351.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
252,rubrix,recognai/rubrix,nlp,,https://github.com/argilla-io/argilla,https://github.com/argilla-io/argilla,Apache-2.0,2021-04-28 14:37:42.000,2023-04-27 14:47:39.000000,2023-04-26 11:34:07,1584.0,250.0,173,19.0,1627.0,228.0,821.0,1828,Argilla: Open-source data platform for LLMs and Human Feedback.,46.0,31,True,2023-04-09 12:50:14.000,1.6.0,81.0,rubrix,conda-forge/rubrix,,,,224.0,223.0,https://pypi.org/project/rubrix,2022-10-24 18:22:00.951,1.0,1207.0,2485.0,https://anaconda.org/conda-forge/rubrix,2022-10-06 03:07:26.056,20454.0,,,,,2.0,,,,,,,,,,,,argilla-io/argilla,,,,,,,,
253,tensorly,tensorly/tensorly,others,,https://github.com/tensorly/tensorly,https://github.com/tensorly/tensorly,BSD-2-Clause,2016-10-21 23:14:52.000,2023-04-20 15:36:29.000000,2023-04-02 06:25:53,1766.0,25.0,269,44.0,248.0,58.0,183.0,1392,TensorLy: Tensor Learning in Python.,60.0,31,True,2023-03-08 01:09:02.237,0.8.1,20.0,tensorly,conda-forge/tensorly,,,,435.0,391.0,https://pypi.org/project/tensorly,2023-01-14 21:19:00.648,44.0,14536.0,20613.0,https://anaconda.org/conda-forge/tensorly,2023-03-09 18:03:34.129,358598.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
254,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2023-03-24 10:26:16.000000,2023-02-10 13:49:02,1145.0,1.0,351,63.0,563.0,232.0,333.0,1352,A Jupyter - Leaflet.js bridge.,82.0,31,True,2022-10-19 07:57:17.000,0.17.2,76.0,ipyleaflet,conda-forge/ipyleaflet,,,['jupyter'],4335.0,4185.0,https://pypi.org/project/ipyleaflet,2022-10-19 07:45:44.840,145.0,161467.0,219407.0,https://anaconda.org/conda-forge/ipyleaflet,2022-10-19 12:34:41.863,995214.0,,,,,3.0,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,2022-10-19 07:43:02.682,5.0,45950.0,,,,,,,,,,,,,
255,emcee,dfm/emcee,probabilistics,,https://github.com/dfm/emcee,https://github.com/dfm/emcee,MIT,2011-11-07 16:17:08.000,2023-04-04 06:56:14.000000,2023-04-04 06:56:05,912.0,4.0,429,88.0,191.0,49.0,230.0,1313,The Python ensemble sampling toolkit for affine-invariant MCMC.,67.0,31,True,2023-01-27 12:31:39.836,3.1.4,24.0,emcee,conda-forge/emcee,,,,2163.0,1824.0,https://pypi.org/project/emcee,2023-01-27 12:31:39.836,339.0,108727.0,112117.0,https://anaconda.org/conda-forge/emcee,2023-01-27 19:25:06.868,281388.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
256,spacy-transformers,explosion/spacy-transformers,nlp,,https://github.com/explosion/spacy-transformers,https://github.com/explosion/spacy-transformers,MIT,2019-07-26 19:12:34.000,2023-04-26 12:37:21.000000,2023-04-26 12:37:21,1449.0,20.0,149,31.0,220.0,,,1233,"Use pretrained transformers like BERT, XLNet and GPT-2 in spaCy.",21.0,31,True,2023-04-17 13:53:05.000,1.2.3,36.0,spacy-transformers,conda-forge/spacy-transformers,,,['spacy'],970.0,970.0,https://pypi.org/project/spacy-transformers,,,232380.0,233135.0,https://anaconda.org/conda-forge/spacy-transformers,2023-04-18 10:15:55.250,12846.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
257,ktrain,amaiya/ktrain,ml-frameworks,,https://github.com/amaiya/ktrain,https://github.com/amaiya/ktrain,Apache-2.0,2019-02-06 17:01:39.000,2023-04-25 17:39:22.000000,2023-04-25 17:38:43,2947.0,68.0,257,33.0,37.0,1.0,451.0,1128,ktrain is a Python library that makes deep learning and AI more accessible and easier to apply.,16.0,31,True,2023-04-21 21:00:14.000,0.36.0,100.0,ktrain,,,,['tensorflow'],408.0,408.0,https://pypi.org/project/ktrain,,,23902.0,23902.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
258,optimum,huggingface/optimum,gpu-utilities,,https://github.com/huggingface/optimum,https://github.com/huggingface/optimum,Apache-2.0,2021-07-20 12:36:40.000,2023-04-27 07:55:05.000000,2023-04-26 10:23:08,656.0,192.0,167,44.0,712.0,134.0,198.0,1093,Accelerate training and inference of Transformers and Diffusers with easy to use hardware optimization tools.,60.0,31,True,2023-04-17 13:30:42.000,1.8.2,32.0,optimum,conda-forge/optimum,,,,138.0,126.0,https://pypi.org/project/optimum,2023-01-25 17:39:56.550,12.0,99832.0,100399.0,https://anaconda.org/conda-forge/optimum,2022-07-12 18:30:14.167,6805.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
259,SALib,SALib/SALib,probabilistics,,https://github.com/SALib/SALib,https://github.com/SALib/SALib,MIT,2013-05-30 13:38:10.000,2023-04-24 21:21:44.000000,2023-04-10 01:18:02,1796.0,47.0,207,20.0,271.0,42.0,259.0,710,"Sensitivity Analysis Library in Python. Contains Sobol, Morris, FAST, and other methods.",41.0,31,True,2023-01-08 01:14:38.679,1.4.7,46.0,salib,conda-forge/salib,,,,814.0,737.0,https://pypi.org/project/salib,2023-01-08 01:14:38.679,77.0,132920.0,134424.0,https://anaconda.org/conda-forge/salib,2023-01-08 04:17:22.342,115868.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
260,snowballstemmer,snowballstem/snowball,nlp,,https://github.com/snowballstem/snowball,https://github.com/snowballstem/snowball,BSD-3-Clause,2013-02-23 07:17:42.000,2023-04-24 03:02:04.000000,2023-04-24 02:53:14,938.0,8.0,166,36.0,112.0,30.0,50.0,655,Snowball compiler and stemming algorithms.,32.0,31,True,2021-11-16 18:38:34.000,2.2.0,10.0,snowballstemmer,conda-forge/snowballstemmer,,,,6784.0,4.0,https://pypi.org/project/snowballstemmer,2021-11-16 18:38:34.000,6780.0,8732096.0,8812158.0,https://anaconda.org/conda-forge/snowballstemmer,2021-11-17 09:59:16.947,6405000.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
261,python-soundfile,bastibe/python-soundfile,audio,,https://github.com/bastibe/python-soundfile,https://github.com/bastibe/python-soundfile,BSD-3-Clause,2013-08-27 13:36:52.000,2023-04-07 19:10:09.000000,2023-03-24 08:30:46,549.0,22.0,87,16.0,183.0,85.0,123.0,538,"SoundFile is an audio library based on libsndfile, CFFI, and NumPy.",30.0,31,True,2023-02-15 15:39:02.000,0.12.1,15.0,soundfile,anaconda/pysoundfile,,,,20080.0,19932.0,https://pypi.org/project/soundfile,2022-09-27 21:32:48.345,148.0,1244919.0,1245049.0,https://anaconda.org/anaconda/pysoundfile,,,,,,,2.0,14359.0,,,,,,,,,,,,,,,,,,,
262,datalad,datalad/datalad,others,,https://github.com/datalad/datalad,https://github.com/datalad/datalad,MIT,2013-11-01 19:40:08.000,2023-04-26 14:03:10.000000,2023-04-25 14:30:46,16791.0,135.0,106,27.0,3484.0,479.0,3336.0,414,"Keep code, data, containers under control with git and git-annex.",55.0,31,True,2023-03-25 16:51:00.821,0.18.3,102.0,datalad,conda-forge/datalad,,,,72.0,,https://pypi.org/project/datalad,2023-01-16 11:50:04.895,72.0,9279.0,14655.0,https://anaconda.org/conda-forge/datalad,2023-03-25 18:48:41.360,327986.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
263,Face Recognition,ageitgey/face_recognition,image,,https://github.com/ageitgey/face_recognition,https://github.com/ageitgey/face_recognition,MIT,2017-03-03 21:52:39.000,2023-04-27 04:11:28.000000,2022-06-10 09:12:18,238.0,,12584,1578.0,212.0,693.0,574.0,48045,The worlds simplest facial recognition api for Python and the command line.,54.0,30,True,2018-04-02 17:18:43.000,1.2.2,2.0,face_recognition,conda-forge/face_recognition,,,['pytorch'],,,https://pypi.org/project/face_recognition,,,74168.0,74680.0,https://anaconda.org/conda-forge/face_recognition,2021-04-30 19:06:15.265,15427.0,,,,,2.0,1103.0,,,,,,,,,,,,,,,,,,,
264,baselines,openai/baselines,reinforcement-learning,,https://github.com/openai/baselines,https://github.com/openai/baselines,MIT,2017-05-24 01:58:13.000,2023-04-02 11:36:25.000000,2020-01-31 13:06:18,347.0,,4617,623.0,370.0,492.0,435.0,14263,OpenAI Baselines: high-quality implementations of reinforcement learning algorithms.,115.0,30,False,2018-02-26 17:07:07.000,0.1.5,6.0,baselines,,,,,522.0,483.0,https://pypi.org/project/baselines,2018-02-26 17:07:07.000,39.0,1432.0,1432.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
265,backtrader,mementum/backtrader,financial-data,,https://github.com/mementum/backtrader,https://github.com/mementum/backtrader,GPL-3.0,2015-01-10 07:14:52.000,2023-04-19 14:14:56.000000,2023-04-19 14:13:08,2404.0,18.0,3254,577.0,210.0,41.0,,10547,Python Backtesting library for trading strategies.,56.0,30,False,,,157.0,backtrader,,,,,1530.0,1470.0,https://pypi.org/project/backtrader,2020-07-03 13:02:14.000,60.0,16286.0,16286.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
266,ivy,unifyai/ivy,ml-frameworks,,https://github.com/unifyai/ivy,https://github.com/unifyai/ivy,,2021-01-19 08:37:25.000,2023-04-27 15:00:42.000000,2023-04-27 15:00:21,12427.0,2284.0,3780,61.0,6817.0,1673.0,6218.0,10456,The Unified Machine Learning Framework.,937.0,30,False,2021-12-01 16:06:34.000,1.1.9,9.0,ivy-core,,,,,,,https://pypi.org/project/ivy-core,,,419.0,419.0,,,,,,,,3.0,,,,,,,,,,,-3.0,,,,,,,,,
267,TFlearn,tflearn/tflearn,ml-frameworks,,https://github.com/tflearn/tflearn,https://github.com/tflearn/tflearn,,2016-03-31 12:05:53.000,2021-01-25 09:41:59.000000,2020-11-30 04:34:51,613.0,,2313,463.0,255.0,551.0,362.0,9591,Deep learning library featuring a higher-level API for TensorFlow.,128.0,30,False,2020-11-11 19:26:11.000,0.5.0,8.0,tflearn,,,,['tensorflow'],4399.0,4399.0,https://pypi.org/project/tflearn,,,11465.0,11465.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
268,imageai,OlafenwaMoses/ImageAI,image,,https://github.com/OlafenwaMoses/ImageAI,https://github.com/OlafenwaMoses/ImageAI,MIT,2018-03-19 23:12:33.000,2023-03-03 22:50:09.000000,2023-03-03 22:50:09,374.0,7.0,2030,286.0,92.0,274.0,437.0,7722,A python library built to empower developers to build applications and systems with self-contained Computer Vision..,17.0,30,True,2022-12-20 21:17:57.000,test-resources-v3,12.0,imageai,conda-forge/imageai,,,,1314.0,1314.0,https://pypi.org/project/imageai,,,8259.0,22563.0,https://anaconda.org/conda-forge/imageai,2021-04-30 19:03:25.297,5395.0,,,,,2.0,848514.0,,,,,,,,,,,,,,,,,,,
269,Apex,NVIDIA/apex,gpu-utilities,,https://github.com/NVIDIA/apex,https://github.com/NVIDIA/apex,BSD-3-Clause,2018-04-23 16:28:52.000,2023-04-27 00:30:18.000000,2023-04-27 00:30:18,1112.0,34.0,1190,100.0,563.0,640.0,502.0,7160,A PyTorch Extension: Tools for easy mixed precision and distributed training in Pytorch.,115.0,30,True,,,2.0,,conda-forge/nvidia-apex,,,['pytorch'],1640.0,1640.0,,,,,3403.0,https://anaconda.org/conda-forge/nvidia-apex,2023-02-28 05:36:15.003,142961.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
270,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2023-04-27 03:01:20.000000,2023-04-25 22:31:41,1268.0,60.0,469,67.0,439.0,58.0,159.0,5805,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",30.0,30,False,2023-03-28 06:52:17.781,2.3.1,22.0,cleanlab,conda-forge/cleanlab,,,,124.0,114.0,https://pypi.org/project/cleanlab,2022-11-28 17:41:01.653,10.0,13009.0,13351.0,https://anaconda.org/conda-forge/cleanlab,2023-04-11 20:10:00.898,12332.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
271,AutoGluon,autogluon/autogluon,hyperopt,,https://github.com/autogluon/autogluon,https://github.com/autogluon/autogluon,Apache-2.0,2019-07-29 18:51:24.000,2023-04-27 14:12:30.000000,2023-04-27 08:17:40,1721.0,213.0,728,90.0,1907.0,241.0,765.0,5691,"AutoGluon: AutoML for Image, Text, Time Series, and Tabular Data.",104.0,30,True,2023-02-17 07:01:22.068,0.7.0,1132.0,autogluon,,autogluon/autogluon,https://auto.gluon.ai,"['pytorch', 'sklearn']",6.0,,https://pypi.org/project/autogluon,2022-07-07 09:05:12.000,6.0,41376.0,41442.0,,,,https://hub.docker.com/r/autogluon/autogluon,2023-03-17 03:59:31.590364,11.0,3000.0,2.0,,,,,,,,,,,,,,,,,,,,
272,torchdiffeq,rtqichen/torchdiffeq,pytorch-utils,,https://github.com/rtqichen/torchdiffeq,https://github.com/rtqichen/torchdiffeq,MIT,2018-11-14 17:51:25.000,2023-04-06 18:51:24.000000,2023-04-06 18:51:21,245.0,4.0,816,124.0,36.0,54.0,142.0,4598,Differentiable ODE solvers with full GPU support and O(1)-memory backpropagation.,21.0,30,True,2022-04-22 15:21:47.000,0.2.3,7.0,torchdiffeq,conda-forge/torchdiffeq,,,['pytorch'],1249.0,1213.0,https://pypi.org/project/torchdiffeq,2022-04-22 15:21:47.000,36.0,1853547.0,1853855.0,https://anaconda.org/conda-forge/torchdiffeq,2021-06-03 13:23:15.112,10800.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
273,Ignite,pytorch/ignite,ml-frameworks,,https://github.com/pytorch/ignite,https://github.com/pytorch/ignite,BSD-3-Clause,2017-11-23 17:31:21.000,2023-04-27 01:15:22.000000,2023-04-27 01:02:19,1570.0,61.0,581,58.0,1701.0,109.0,1086.0,4261,High-level library to help with training and evaluating neural networks in PyTorch flexibly and transparently.,194.0,30,True,2023-02-18 01:34:47.000,0.4.11,22.0,pytorch-ignite,pytorch/ignite,,,['pytorch'],,,https://pypi.org/project/pytorch-ignite,,,125902.0,128229.0,https://anaconda.org/pytorch/ignite,2023-02-18 01:37:11.804,134999.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
274,SynapseML,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2023-04-27 13:45:55.000000,2023-04-26 14:00:33,1414.0,89.0,742,141.0,1290.0,296.0,382.0,4208,Simple and Distributed Machine Learning.,109.0,30,True,2023-04-24 23:13:08.000,0.11.1,28.0,synapseml,,,,,3.0,,https://pypi.org/project/synapseml,2022-11-22 14:39:00.749,3.0,82470.0,82470.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
275,ArrayFire,arrayfire/arrayfire,gpu-utilities,,https://github.com/arrayfire/arrayfire,https://github.com/arrayfire/arrayfire,BSD-3-Clause,2014-10-28 20:58:33.000,2023-04-26 06:20:31.000000,2023-04-24 19:42:36,6053.0,80.0,502,151.0,1827.0,273.0,1310.0,4118,ArrayFire: a general purpose GPU library.,88.0,30,True,2023-02-13 16:47:37.000,3.8.3,33.0,arrayfire,,,,,8.0,,https://pypi.org/project/arrayfire,2022-02-22 21:42:15.000,8.0,1153.0,1192.0,,,,,,,,2.0,3742.0,,,,,,,,,,,,,,,,,,,
276,D-Tale,man-group/dtale,data-viz,,https://github.com/man-group/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2023-04-19 16:06:59.000000,2023-04-19 16:04:53,688.0,34.0,337,70.0,245.0,41.0,466.0,3991,Visualizer for pandas data structures.,29.0,30,True,2023-04-19 16:06:59.000,2.14.4,162.0,dtale,conda-forge/dtale,,,"['pandas', 'jupyter']",694.0,678.0,https://pypi.org/project/dtale,2022-06-17 17:45:42.000,16.0,121870.0,127314.0,https://anaconda.org/conda-forge/dtale,2023-04-17 19:59:09.287,206873.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
277,Dedupe,dedupeio/dedupe,nlp,,https://github.com/dedupeio/dedupe,https://github.com/dedupeio/dedupe,MIT,2012-04-20 14:57:36.000,2023-04-24 02:58:09.000000,2023-02-17 16:34:52,3273.0,17.0,493,120.0,360.0,63.0,728.0,3709,"A python library for accurate and scalable fuzzy matching, record deduplication and entity-resolution.",71.0,30,True,,,12.0,dedupe,conda-forge/dedupe,,,,272.0,272.0,https://pypi.org/project/dedupe,,,78769.0,80588.0,https://anaconda.org/conda-forge/dedupe,2022-12-12 17:16:06.331,29113.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
278,ta,bukosabino/ta,financial-data,,https://github.com/bukosabino/ta,https://github.com/bukosabino/ta,MIT,2018-01-02 18:08:48.000,2023-03-23 23:25:10.000000,2022-08-23 15:59:41,615.0,,783,149.0,114.0,130.0,98.0,3581,Technical Analysis Library using Pandas and Numpy.,29.0,30,True,2022-08-23 16:03:04.047,0.10.2,54.0,ta,conda-forge/ta,,,,2036.0,1994.0,https://pypi.org/project/ta,2022-08-23 16:03:04.047,42.0,77087.0,77607.0,https://anaconda.org/conda-forge/ta,2022-08-23 20:22:42.529,13535.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
279,pandas-ta,twopirllc/pandas-ta,probabilistics,,https://github.com/twopirllc/pandas-ta,https://github.com/twopirllc/pandas-ta,MIT,2019-02-19 16:41:09.000,2023-04-26 19:33:56.000000,2022-09-24 16:20:26,585.0,,755,85.0,187.0,109.0,388.0,3569,Technical Analysis Indicators - Pandas TA is an easy to use Python 3 Pandas Extension with 130+ Indicators.,45.0,30,True,2021-07-28 20:21:21.000,0.3.14,19.0,pandas-ta,conda-forge/pandas-ta,,,['pandas'],2948.0,2915.0,https://pypi.org/project/pandas-ta,2021-07-28 20:51:17.000,33.0,75681.0,76394.0,https://anaconda.org/conda-forge/pandas-ta,2021-10-05 09:16:48.657,12850.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
