,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,helm_id,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
216,tensorpack,tensorpack/tensorpack,ml-frameworks,,https://github.com/tensorpack/tensorpack,https://github.com/tensorpack/tensorpack,Apache-2.0,2015-12-25 23:08:44.000,2023-08-06 00:30:36.000000,2023-08-06 00:30:36,2944.0,,1850.0,200.0,206.0,12.0,1343.0,6292.0,"A Neural Net Training Interface on TensorFlow, with focus on speed + flexibility.",58.0,32,True,2020-04-24 19:04:45.487,0.10.1,37.0,tensorpack,conda-forge/tensorpack,,['tensorflow'],161.0,8920.0,1488.0,1441.0,https://pypi.org/project/tensorpack,2021-01-22 19:59:12.425,47.0,8539.0,https://anaconda.org/conda-forge/tensorpack,2023-06-16 19:27:42.012,10245.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
217,DEAP,deap/deap,distributed-ml,,https://github.com/DEAP/deap,https://github.com/DEAP/deap,LGPL-3.0,2014-05-21 20:07:39.000,2024-01-05 03:37:50.000000,2023-07-28 00:16:45,2332.0,,1076.0,192.0,233.0,271.0,279.0,5430.0,Distributed Evolutionary Algorithms in Python.,87.0,32,False,2023-07-21 10:51:54.000,1.4.1,27.0,deap,conda-forge/deap,,,,178854.0,4704.0,4335.0,https://pypi.org/project/deap,2023-07-21 10:51:54.000,369.0,169817.0,https://anaconda.org/conda-forge/deap,2023-09-25 01:16:08.711,352480.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
218,pyfolio,quantopian/pyfolio,financial-data,,https://github.com/quantopian/pyfolio,https://github.com/quantopian/pyfolio,Apache-2.0,2015-06-01 15:31:39.000,2023-12-23 06:14:58.000000,2020-07-15 13:46:58,1184.0,,1594.0,304.0,294.0,152.0,268.0,5311.0,Portfolio and risk analytics in Python.,59.0,32,False,2019-04-15 15:00:21.000,0.9.2,22.0,pyfolio,conda-forge/pyfolio,,,,8501.0,968.0,934.0,https://pypi.org/project/pyfolio,2019-04-15 15:00:21.000,34.0,8321.0,https://anaconda.org/conda-forge/pyfolio,2023-06-16 16:07:59.111,12794.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
219,River,online-ml/river,others,,https://github.com/online-ml/river,https://github.com/online-ml/river,BSD-3-Clause,2019-01-24 15:18:26.000,2024-01-18 05:20:30.000000,2024-01-01 17:26:51,3846.0,87.0,550.0,85.0,539.0,102.0,460.0,4610.0,Online machine learning in Python.,108.0,32,True,2023-12-05 09:29:54.000,0.21.0,20.0,river,conda-forge/river,,,,21645.0,435.0,405.0,https://pypi.org/project/river,2023-12-05 00:13:21.000,30.0,20061.0,https://anaconda.org/conda-forge/river,2023-10-06 14:40:00.791,52296.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
220,imutils,PyImageSearch/imutils,image,,https://github.com/PyImageSearch/imutils,https://github.com/PyImageSearch/imutils,MIT,2015-01-11 20:05:39.000,2023-11-12 21:40:25.000000,2022-01-27 13:24:16,139.0,,1006.0,154.0,113.0,150.0,79.0,4436.0,"A series of convenience functions to make basic image processing operations such as translation, rotation, resizing,..",21.0,32,False,2021-01-15 10:53:17.000,0.5.4,29.0,imutils,conda-forge/imutils,,,,446214.0,40839.0,39989.0,https://pypi.org/project/imutils,2021-01-15 10:53:17.000,850.0,442547.0,https://anaconda.org/conda-forge/imutils,2023-10-27 09:12:56.985,154033.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
221,ftfy,rspeer/python-ftfy,nlp,,https://github.com/rspeer/python-ftfy,https://github.com/rspeer/python-ftfy,Apache-2.0,2012-08-24 16:14:59.000,2023-11-22 19:57:21.457000,2023-11-21 23:43:00,614.0,5.0,152.0,76.0,66.0,17.0,120.0,3648.0,"Fixes mojibake and other glitches in Unicode text, after the fact.",18.0,32,True,2023-11-21 23:50:46.000,6.1.3,49.0,ftfy,conda-forge/ftfy,,,,3915532.0,16958.0,16319.0,https://pypi.org/project/ftfy,2023-11-21 23:50:46.000,639.0,3907765.0,https://anaconda.org/conda-forge/ftfy,2023-11-22 19:57:21.457,279617.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
222,filterpy,rlabbe/filterpy,probabilistics,,https://github.com/rlabbe/filterpy,https://github.com/rlabbe/filterpy,MIT,2014-07-15 02:15:19.000,2023-12-11 16:28:56.000000,2022-08-22 18:21:12,586.0,,572.0,77.0,76.0,61.0,161.0,2996.0,"Python Kalman filtering and optimal estimation library. Implements Kalman filter, particle filter, Extended Kalman..",43.0,32,False,2021-12-15 15:49:27.374,0.0.13,49.0,filterpy,conda-forge/filterpy,,,,1935872.0,5074.0,4907.0,https://pypi.org/project/filterpy,2021-12-15 15:49:27.374,167.0,1932837.0,https://anaconda.org/conda-forge/filterpy,2023-06-16 13:24:39.196,239794.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
223,Keras Tuner,keras-team/keras-tuner,hyperopt,,https://github.com/keras-team/keras-tuner,https://github.com/keras-team/keras-tuner,Apache-2.0,2019-06-06 22:38:21.000,2023-12-27 20:29:35.000000,2023-11-29 20:31:13,1079.0,15.0,382.0,64.0,487.0,201.0,268.0,2799.0,A Hyperparameter Tuning Library for Keras.,60.0,32,True,2023-11-07 19:38:18.000,1.4.6,34.0,keras-tuner,conda-forge/keras-tuner,,['tensorflow'],,138355.0,3163.0,3101.0,https://pypi.org/project/keras-tuner,2023-11-07 19:38:18.000,62.0,137407.0,https://anaconda.org/conda-forge/keras-tuner,2023-11-10 05:23:26.167,27514.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
224,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2024-01-10 20:38:25.000000,2023-12-22 21:54:50,1633.0,8.0,323.0,60.0,184.0,126.0,192.0,2705.0,The machine learning toolkit for time series analysis in Python.,43.0,32,True,2023-12-12 14:39:23.000,0.6.3,100.0,tslearn,conda-forge/tslearn,,['sklearn'],,273691.0,1152.0,1103.0,https://pypi.org/project/tslearn,2023-12-12 14:39:23.000,49.0,244169.0,https://anaconda.org/conda-forge/tslearn,2023-12-12 23:08:37.558,1269448.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
225,Haiku,deepmind/dm-haiku,ml-frameworks,,https://github.com/google-deepmind/dm-haiku,https://github.com/google-deepmind/dm-haiku,Apache-2.0,2020-02-18 07:14:02.000,2024-01-18 13:45:15.000000,2024-01-18 13:45:09,965.0,13.0,221.0,39.0,521.0,71.0,171.0,2678.0,JAX-based neural network library.,79.0,32,True,2023-11-10 14:04:13.000,0.0.11,13.0,dm-haiku,conda-forge/dm-haiku,,,,140905.0,1669.0,1669.0,https://pypi.org/project/dm-haiku,,,140494.0,https://anaconda.org/conda-forge/dm-haiku,2023-11-16 14:41:40.026,14385.0,3.0,,,google-deepmind/dm-haiku,,,,,,,,,,,,,,,,,,,,
226,pgmpy,pgmpy/pgmpy,probabilistics,,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000,2024-01-17 01:33:46.000000,2024-01-17 01:33:46,2930.0,22.0,687.0,78.0,848.0,257.0,622.0,2551.0,"Python Library for learning (Structure and Parameter), inference (Probabilistic and Causal), and simulations in..",122.0,32,True,2023-10-16 21:49:45.000,0.1.24,24.0,pgmpy,,,,306.0,38757.0,862.0,830.0,https://pypi.org/project/pgmpy,2023-10-16 20:46:07.000,32.0,38750.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
227,explainerdashboard,oegedijk/explainerdashboard,interpretability,,https://github.com/oegedijk/explainerdashboard,https://github.com/oegedijk/explainerdashboard,MIT,2019-10-30 08:26:16.000,2023-12-18 20:05:31.000000,2023-12-18 19:57:13,1353.0,11.0,303.0,22.0,44.0,34.0,198.0,2129.0,Quickly build Explainable AI dashboards that show the inner workings of so-called blackbox machine learning models.,21.0,32,True,2023-12-17 19:42:36.000,0.4.5,90.0,explainerdashboard,conda-forge/explainerdashboard,,,,61205.0,439.0,429.0,https://pypi.org/project/explainerdashboard,2023-12-17 19:42:36.000,10.0,60063.0,https://anaconda.org/conda-forge/explainerdashboard,2023-12-17 21:59:52.942,42284.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
228,evaluate,huggingface/evaluate,interpretability,,https://github.com/huggingface/evaluate,https://github.com/huggingface/evaluate,Apache-2.0,2022-03-30 15:08:26.000,2024-01-11 14:49:21.000000,2023-12-27 10:12:23,938.0,3.0,199.0,47.0,304.0,127.0,121.0,1681.0,Evaluate: A library for easily evaluating machine learning models and datasets.,124.0,32,True,2023-10-13 15:57:18.000,0.4.1,14.0,evaluate,,,,,1736672.0,6217.0,6057.0,https://pypi.org/project/evaluate,2023-10-13 15:54:47.000,160.0,1736672.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
229,Geocoder,DenisCarriere/geocoder,geospatial-data,,https://github.com/DenisCarriere/geocoder,https://github.com/DenisCarriere/geocoder,MIT,2014-01-13 04:19:21.000,2023-11-20 21:01:48.000000,2018-10-12 15:53:05,1251.0,,282.0,51.0,157.0,104.0,218.0,1570.0,Python Geocoder.,73.0,32,False,2021-12-15 15:58:16.110,1.1.4,110.0,geocoder,conda-forge/geocoder,,,,371213.0,9306.0,8775.0,https://pypi.org/project/geocoder,2021-12-15 15:58:16.110,531.0,369572.0,https://anaconda.org/conda-forge/geocoder,2023-06-16 13:21:27.128,136264.0,3.0,,,,,,,,,,,,,,,,,,,,,,,geocoder
230,pmdarima,alkaline-ml/pmdarima,time-series-data,,https://github.com/alkaline-ml/pmdarima,https://github.com/alkaline-ml/pmdarima,MIT,2017-03-30 14:58:30.000,2023-10-30 17:18:47.000000,2023-10-23 16:17:56,1077.0,3.0,227.0,34.0,249.0,51.0,271.0,1475.0,"A statistical library designed to fill the void in Pythons time series analysis capabilities, including the equivalent..",22.0,32,True,2023-10-23 16:52:00.000,2.0.4,44.0,pmdarima,conda-forge/pmdarima,,,,1892368.0,7141.0,7052.0,https://pypi.org/project/pmdarima,2023-10-23 14:02:41.000,89.0,1866021.0,https://anaconda.org/conda-forge/pmdarima,2023-10-27 13:29:40.913,1027543.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
231,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2024-01-18 11:42:35.000000,2024-01-10 08:53:30,12984.0,481.0,277.0,35.0,1733.0,459.0,612.0,978.0,Python package for earth-observing satellite data processing.,149.0,32,False,2023-12-18 08:08:56.000,0.46.0,92.0,satpy,conda-forge/satpy,,,,11449.0,136.0,118.0,https://pypi.org/project/satpy,2023-12-18 08:08:56.000,18.0,7276.0,https://anaconda.org/conda-forge/satpy,2023-12-18 13:40:45.405,179462.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
232,Hail,hail-is/hail,medical-data,,https://github.com/hail-is/hail,https://github.com/hail-is/hail,MIT,2015-10-27 20:55:42.000,2024-01-18 14:19:05.000000,2024-01-17 18:43:31,11286.0,149.0,235.0,57.0,11857.0,204.0,2151.0,903.0,Cloud-native genomic dataframes and batch computing.,91.0,32,True,2024-01-12 18:15:13.000,0.2.127,147.0,hail,,,['spark'],,32653.0,137.0,120.0,https://pypi.org/project/hail,2024-01-12 18:15:13.000,17.0,32653.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
233,snowballstemmer,snowballstem/snowball,nlp,,https://github.com/snowballstem/snowball,https://github.com/snowballstem/snowball,BSD-3-Clause,2013-02-23 07:17:42.000,2024-01-16 03:35:20.000000,2024-01-15 04:24:56,1049.0,12.0,170.0,35.0,114.0,31.0,59.0,702.0,Snowball compiler and stemming algorithms.,34.0,32,True,2021-11-16 18:38:34.000,2.2.0,10.0,snowballstemmer,conda-forge/snowballstemmer,,,,8549215.0,6831.0,5.0,https://pypi.org/project/snowballstemmer,2021-11-16 18:38:34.000,6826.0,8463981.0,https://anaconda.org/conda-forge/snowballstemmer,2023-06-16 13:16:49.834,7585901.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
234,spleeter,deezer/spleeter,audio,,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000,2024-01-07 01:32:14.000000,2023-07-13 08:50:20,531.0,,2656.0,384.0,119.0,213.0,561.0,24326.0,Deezer source separation library including pretrained models.,19.0,31,True,2023-07-10 10:07:01.047,2.4.0,37.0,spleeter,conda-forge/spleeter,,['tensorflow'],2893298.0,72864.0,644.0,638.0,https://pypi.org/project/spleeter,2022-06-10 13:19:35.000,6.0,14554.0,https://anaconda.org/conda-forge/spleeter,2023-06-16 16:18:57.741,78961.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
235,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/tinygrad/tinygrad,https://github.com/tinygrad/tinygrad,MIT,2020-10-18 16:23:12.000,2024-01-18 14:44:10.000000,2024-01-18 07:39:57,3419.0,757.0,2407.0,271.0,2636.0,74.0,392.0,21973.0,You like pytorch? You like micrograd? You love tinygrad!.,264.0,31,True,2024-01-09 18:16:07.000,0.8.0,5.0,,,,['pytorch'],,,39.0,39.0,,,,,,,,1.0,,,tinygrad/tinygrad,,,,,,,,,,,,,,,,,,,,
236,Turi Create,apple/turicreate,ml-frameworks,,https://github.com/apple/turicreate,https://github.com/apple/turicreate,BSD-3-Clause,2017-12-01 00:42:04.000,2023-11-01 06:14:06.000000,2021-11-29 19:55:31,1571.0,,1128.0,339.0,1683.0,502.0,1294.0,11134.0,Turi Create simplifies the development of custom machine learning models.,86.0,31,False,2020-09-30 22:44:07.000,6.4.1,30.0,turicreate,,,,9601.0,29161.0,21.0,21.0,https://pypi.org/project/turicreate,,,29030.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
237,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2024-01-17 23:03:12.000000,2024-01-17 23:03:12,1506.0,45.0,605.0,79.0,620.0,87.0,210.0,7724.0,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",44.0,31,False,2023-09-11 17:53:22.000,2.5.0,24.0,cleanlab,conda-forge/cleanlab,,,,10850.0,239.0,231.0,https://pypi.org/project/cleanlab,2023-09-11 17:53:22.000,8.0,10260.0,https://anaconda.org/conda-forge/cleanlab,2023-09-12 22:14:32.939,19470.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
238,auto-sklearn,automl/auto-sklearn,hyperopt,,https://github.com/automl/auto-sklearn,https://github.com/automl/auto-sklearn,BSD-3-Clause,2015-07-02 15:38:10.000,2023-12-25 14:05:19.000000,2023-04-18 11:08:13,2759.0,,1267.0,215.0,711.0,186.0,828.0,7294.0,Automated Machine Learning with scikit-learn.,88.0,31,True,2023-02-13 12:35:21.000,0.15.0,42.0,auto-sklearn,conda-forge/auto-sklearn,,['sklearn'],51.0,14878.0,574.0,535.0,https://pypi.org/project/auto-sklearn,2022-09-20 10:32:07.471,39.0,14252.0,https://anaconda.org/conda-forge/auto-sklearn,2023-06-16 19:25:30.278,20688.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
239,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2024-01-18 03:33:09.000000,2024-01-18 03:33:08,5884.0,109.0,914.0,111.0,1597.0,92.0,622.0,7091.0,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",93.0,31,True,2023-11-29 21:48:30.000,2.7.1,117.0,perspective-python,conda-forge/perspective,,['jupyter'],1969.0,16821.0,130.0,112.0,https://pypi.org/project/perspective-python,2023-11-29 16:47:42.000,15.0,4691.0,https://anaconda.org/conda-forge/perspective,2023-12-04 04:58:10.833,502402.0,2.0,,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2023-11-29 16:47:08.922,3.0,119.0,,,,,,,,,,,,,,,
240,Darts,unit8co/darts,time-series-data,,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000,2024-01-18 09:36:55.000000,2024-01-15 16:06:32,1126.0,38.0,754.0,61.0,889.0,255.0,1023.0,6884.0,A python library for user-friendly forecasting and anomaly detection on time series.,110.0,31,True,2023-12-10 18:17:20.000,0.27.1,39.0,u8darts,conda-forge/u8darts-all,,,,19311.0,499.0,494.0,https://pypi.org/project/u8darts,2023-12-10 18:17:20.000,5.0,18002.0,https://anaconda.org/conda-forge/u8darts-all,2023-12-10 22:13:26.243,39073.0,2.0,,,,,,,,,unit8/darts,https://hub.docker.com/r/unit8/darts,2023-12-10 17:53:59.869630,,502.0,,,,,,,,,,
241,DoWhy,py-why/dowhy,interpretability,,https://github.com/py-why/dowhy,https://github.com/py-why/dowhy,MIT,2018-05-31 13:07:04.000,2024-01-17 17:18:15.000000,2024-01-16 17:05:24,982.0,66.0,885.0,137.0,667.0,125.0,305.0,6466.0,DoWhy is a Python library for causal inference that supports explicit modeling and testing of causal assumptions...,83.0,31,True,2023-12-25 07:11:09.000,0.11.1,15.0,dowhy,conda-forge/dowhy,,,33.0,32471.0,324.0,317.0,https://pypi.org/project/dowhy,2023-12-25 07:11:09.000,7.0,31984.0,https://anaconda.org/conda-forge/dowhy,2023-11-30 17:35:40.350,18517.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
242,skorch,skorch-dev/skorch,ml-frameworks,,https://github.com/skorch-dev/skorch,https://github.com/skorch-dev/skorch,BSD-3-Clause,2017-07-18 00:13:54.000,2024-01-08 14:33:00.000000,2024-01-08 14:32:50,1082.0,7.0,369.0,82.0,524.0,51.0,450.0,5524.0,A scikit-learn compatible neural network library that wraps PyTorch.,61.0,31,True,2023-09-04 10:10:59.000,0.15.0,15.0,skorch,conda-forge/skorch,,"['pytorch', 'sklearn']",,70850.0,1074.0,1074.0,https://pypi.org/project/skorch,,,51400.0,https://anaconda.org/conda-forge/skorch,2023-09-06 08:43:59.780,778027.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
243,mlpack,mlpack/mlpack,ml-frameworks,,https://github.com/mlpack/mlpack,https://github.com/mlpack/mlpack,,2014-12-17 18:16:59.000,2024-01-18 13:30:17.000000,2024-01-18 09:03:28,29358.0,482.0,1511.0,184.0,2031.0,19.0,1556.0,4653.0,"mlpack: a fast, header-only C++ machine learning library.",311.0,31,False,2023-11-27 18:45:09.000,4.3.0,46.0,mlpack,conda-forge/mlpack,,,,6103.0,,,https://pypi.org/project/mlpack,,,2239.0,https://anaconda.org/conda-forge/mlpack,2023-11-29 00:35:31.566,166192.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
244,D-Tale,man-group/dtale,data-viz,,https://github.com/man-group/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2024-01-17 22:23:08.000000,2024-01-05 20:03:54,779.0,15.0,370.0,73.0,281.0,58.0,503.0,4407.0,Visualizer for pandas data structures.,30.0,31,True,2024-01-08 14:23:02.000,3.9.0,179.0,dtale,conda-forge/dtale,,"['pandas', 'jupyter']",,95665.0,1014.0,991.0,https://pypi.org/project/dtale,2024-01-05 20:43:17.000,23.0,89701.0,https://anaconda.org/conda-forge/dtale,2024-01-05 22:01:34.870,262423.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
245,ta,bukosabino/ta,financial-data,,https://github.com/bukosabino/ta,https://github.com/bukosabino/ta,MIT,2018-01-02 18:08:48.000,2024-01-13 11:36:10.000000,2023-11-02 13:49:44,662.0,35.0,822.0,147.0,126.0,124.0,104.0,3905.0,Technical Analysis Library using Pandas and Numpy.,34.0,31,True,2023-11-02 13:53:35.000,0.11.0,56.0,ta,conda-forge/ta,,,,72118.0,2943.0,2893.0,https://pypi.org/project/ta,2023-11-02 13:53:35.000,50.0,71477.0,https://anaconda.org/conda-forge/ta,2023-11-02 22:03:30.766,22462.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
246,gpustat,wookayin/gpustat,gpu-utilities,,https://github.com/wookayin/gpustat,https://github.com/wookayin/gpustat,MIT,2016-04-24 10:46:43.000,2024-01-12 14:48:30.000000,2024-01-12 14:48:30,249.0,9.0,267.0,47.0,50.0,26.0,94.0,3724.0,A simple command-line utility for querying and monitoring GPU status.,17.0,31,True,2023-08-22 19:40:33.000,1.1.1,15.0,gpustat,conda-forge/gpustat,,,,762238.0,4727.0,4593.0,https://pypi.org/project/gpustat,2023-08-22 19:39:06.000,134.0,754990.0,https://anaconda.org/conda-forge/gpustat,2023-08-23 10:35:25.821,275436.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
247,NeuralProphet,ourownstory/neural_prophet,time-series-data,,https://github.com/ourownstory/neural_prophet,https://github.com/ourownstory/neural_prophet,MIT,2020-05-04 05:12:43.000,2024-01-18 00:32:27.000000,2024-01-17 00:53:36,1401.0,23.0,447.0,53.0,753.0,42.0,458.0,3501.0,NeuralProphet: A simple forecasting package.,51.0,31,True,2023-06-14 22:41:07.000,0.6.2,28.0,neuralprophet,,,['pytorch'],,91497.0,365.0,360.0,https://pypi.org/project/neuralprophet,2023-12-11 20:39:24.000,5.0,91497.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
248,dyNET,clab/dynet,ml-frameworks,,https://github.com/clab/dynet,https://github.com/clab/dynet,Apache-2.0,2015-02-08 23:09:21.000,2023-12-01 17:10:01.000000,2023-11-08 12:40:01,3273.0,1.0,671.0,185.0,737.0,262.0,669.0,3402.0,DyNet: The Dynamic Neural Network Toolkit.,160.0,31,True,2020-10-21 13:39:07.000,2.1.2,9.0,dyNET,,,,14417.0,380389.0,252.0,252.0,https://pypi.org/project/dyNET,,,380224.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
249,NMSLIB,nmslib/nmslib,nn-search,,https://github.com/nmslib/nmslib,https://github.com/nmslib/nmslib,Apache-2.0,2013-07-10 11:06:06.000,2023-11-13 09:43:52.000000,2022-05-31 03:18:45,1556.0,,426.0,93.0,122.0,72.0,348.0,3210.0,Non-Metric Space Library (NMSLIB): An efficient similarity search library and a toolkit for evaluation of k-NN methods..,47.0,31,False,2021-02-03 16:40:09.000,2.1.1,32.0,nmslib,conda-forge/nmslib,,,,200559.0,1091.0,1031.0,https://pypi.org/project/nmslib,2021-02-03 00:02:08.000,60.0,197911.0,https://anaconda.org/conda-forge/nmslib,2023-09-26 10:22:21.295,103286.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
250,ImageHash,JohannesBuchner/imagehash,image,,https://github.com/JohannesBuchner/imagehash,https://github.com/JohannesBuchner/imagehash,BSD-2-Clause,2013-03-02 23:32:48.000,2023-12-13 21:21:22.000000,2023-10-24 18:29:08,333.0,5.0,324.0,67.0,75.0,9.0,120.0,2934.0,A Python Perceptual Image Hashing Module.,26.0,31,True,2022-09-28 08:48:24.658,4.3.1,20.0,ImageHash,conda-forge/imagehash,,,,1056288.0,12118.0,11735.0,https://pypi.org/project/ImageHash,2022-09-28 08:48:24.658,383.0,1052201.0,https://anaconda.org/conda-forge/imagehash,2023-06-16 13:23:10.041,351526.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
251,STUMPY,TDAmeritrade/stumpy,time-series-data,,https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000,2024-01-16 16:16:45.000000,2024-01-16 16:16:40,1277.0,5.0,272.0,54.0,215.0,51.0,406.0,2903.0,STUMPY is a powerful and scalable Python library for modern time series analysis.,36.0,31,True,2023-08-21 11:33:22.000,1.12.0,28.0,stumpy,conda-forge/stumpy,,,,200779.0,638.0,622.0,https://pypi.org/project/stumpy,2023-08-21 11:33:22.000,16.0,178535.0,https://anaconda.org/conda-forge/stumpy,2023-08-21 11:50:40.587,956510.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
252,FairScale,facebookresearch/fairscale,distributed-ml,,https://github.com/facebookresearch/fairscale,https://github.com/facebookresearch/fairscale,BSD-3-Clause,2020-07-07 19:02:01.000,2024-01-12 19:27:20.000000,2023-04-20 03:41:53,699.0,,244.0,40.0,803.0,71.0,282.0,2719.0,PyTorch extensions for high performance and large scale training.,72.0,31,True,2022-12-11 18:09:31.906,0.4.13,35.0,fairscale,conda-forge/fairscale,,['pytorch'],,386893.0,4037.0,3971.0,https://pypi.org/project/fairscale,2022-12-11 18:09:31.906,66.0,380361.0,https://anaconda.org/conda-forge/fairscale,2023-11-28 00:29:10.363,169848.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
253,lightly,lightly-ai/lightly,image,,https://github.com/lightly-ai/lightly,https://github.com/lightly-ai/lightly,MIT,2020-10-13 13:02:56.000,2024-01-16 12:32:17.000000,2024-01-16 12:32:15,1139.0,26.0,229.0,27.0,978.0,98.0,401.0,2660.0,A python library for self-supervised learning on images.,35.0,31,True,2024-01-09 15:13:30.000,1.4.25,112.0,lightly,,,['pytorch'],,22936.0,206.0,200.0,https://pypi.org/project/lightly,2024-01-09 15:32:15.000,6.0,22936.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
