,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,updated_github_id,snap_id,apt_id,yum_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,new_addition,bitbucket_id
235,MMDetection,open-mmlab/mmdetection,,image,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000000,2021-10-21 11:08:18.000000,2021-10-20 16:17:40.000000,5924,314.0,4256.0,16868.0,1784.0,OpenMMLab Detection Toolbox and Benchmark.,269.0,26,True,2021-09-28 13:18:16.000000,2.17.0,18.0,,,,,['pytorch'],140.0,140.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
236,zipline,quantopian/zipline,,financial-data,https://github.com/quantopian/zipline,https://github.com/quantopian/zipline,Apache-2.0,2012-10-19 15:50:29.000000,2021-04-18 22:05:29.000000,2020-10-14 16:36:49.000000,4175,345.0,651.0,14522.0,6226.0,"Zipline, a Pythonic Algorithmic Trading Library.",152.0,26,True,2020-10-05 15:46:20.429000,1.4.1,30.0,zipline,,,,,944.0,786.0,https://pypi.org/project/zipline,2020-10-05 15:46:20.429000,158.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
237,Prophet,facebook/prophet,,time-series-data,https://github.com/facebook/prophet,https://github.com/facebook/prophet,MIT,2016-11-16 01:50:08.000000,2021-10-12 21:29:19.000000,2021-10-03 23:20:15.000000,3869,146.0,1562.0,13505.0,,Tool for producing high quality forecasts for time series data that has multiple seasonality with linear or non-linear..,137.0,26,True,2021-04-02 23:45:16.000000,1.0,14.0,fbprophet,,,,,150.0,,https://pypi.org/project/fbprophet,2020-09-05 16:12:50.000000,150.0,1104424.0,1104435.0,,,,,,,,1.0,634.0,,,,,,,,,,,,,,,,,,,,,
238,baselines,openai/baselines,,reinforcement-learning,https://github.com/openai/baselines,https://github.com/openai/baselines,MIT,2017-05-24 01:58:13.000000,2021-10-11 04:07:23.000000,2020-01-31 13:06:18.000000,4106,458.0,430.0,11962.0,347.0,OpenAI Baselines: high-quality implementations of reinforcement learning algorithms.,114.0,26,False,2018-02-26 17:07:07.000000,0.1.5,6.0,baselines,,,,,416.0,342.0,https://pypi.org/project/baselines,2018-02-26 17:07:07.000000,74.0,1063.0,1063.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
239,tensor2tensor,tensorflow/tensor2tensor,,tensorflow-utils,https://github.com/tensorflow/tensor2tensor,https://github.com/tensorflow/tensor2tensor,Apache-2.0,2017-06-15 16:57:39.000000,2021-06-27 15:08:53.000000,,2929,563.0,,11441.0,,Library of deep learning models and datasets designed to make deep learning more accessible and accelerate ML research.,217.0,26,True,2020-06-17 16:15:36.000000,1.15.7,79.0,tensor2tensor,,,,['tensorflow'],164.0,,https://pypi.org/project/tensor2tensor,2020-06-17 16:15:36.000000,164.0,378895.0,378895.0,,,,,,,,3.0,,,-7.0,,,,,,,,,,,,,,,,,,,
240,backtrader,mementum/backtrader,,financial-data,https://github.com/mementum/backtrader,https://github.com/mementum/backtrader,GPL-3.0,2015-01-10 07:14:52.000000,2021-10-15 07:58:33.000000,2021-07-17 22:17:12.000000,2290,37.0,,7480.0,2385.0,Python Backtesting library for trading strategies.,52.0,26,False,,,155.0,backtrader,,,,,853.0,783.0,https://pypi.org/project/backtrader,2020-07-03 13:02:14.000000,70.0,19375.0,19375.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
241,pysc2,deepmind/pysc2,,others,https://github.com/deepmind/pysc2,https://github.com/deepmind/pysc2,Apache-2.0,2017-07-25 18:16:57.000000,2021-08-13 05:11:09.000000,2019-09-27 15:23:22.000000,1112,60.0,203.0,7362.0,513.0,StarCraft II Learning Environment.,34.0,26,False,2019-09-27 15:48:01.000000,3.0.0,7.0,pysc2,,,,,339.0,299.0,https://pypi.org/project/pysc2,2019-09-27 15:48:01.000000,40.0,1032.0,1581.0,,,,,,,,2.0,27481.0,,,,,,,,,,,,,,,,,,,,,
242,PaddleHub,PaddlePaddle/PaddleHub,,others,https://github.com/PaddlePaddle/PaddleHub,https://github.com/PaddlePaddle/PaddleHub,Apache-2.0,2018-12-21 06:00:48.000000,2021-10-21 03:20:16.000000,2021-10-12 02:36:42.000000,1404,337.0,613.0,7056.0,,"Awesome pre-trained models toolkit based on PaddlePaddle.(300+ models including Image, Text, Audio and Video with Easy..",46.0,26,True,2021-09-27 12:05:48.000000,2.1.1,46.0,paddlehub,,,,['paddle'],500.0,500.0,https://pypi.org/project/paddlehub,2021-09-27 12:05:48.000000,0.0,8887.0,8905.0,,,,,,,,2.0,558.0,,,,,,,,,,,,,,,,,,,,,
243,TensorLayer,tensorlayer/tensorlayer,,reinforcement-learning,https://github.com/tensorlayer/tensorlayer,https://github.com/tensorlayer/tensorlayer,Apache-2.0,2016-06-07 15:55:16.000000,2021-09-23 08:55:31.000000,2021-09-23 08:55:31.000000,1487,20.0,434.0,6752.0,3349.0,Deep Learning and Reinforcement Learning Library for Scientists and Engineers.,131.0,26,True,2021-01-06 07:16:21.000000,2.2.4,82.0,tensorlayer,,,,['tensorflow'],68.0,,https://pypi.org/project/tensorlayer,2020-06-19 00:53:37.000000,68.0,2358.0,2379.0,,,,,,,,2.0,1287.0,,,,,,,,,,,,,,,,,,,,,
244,EfficientNet-PyTorch,lukemelas/EfficientNet-PyTorch,,pytorch-utils,https://github.com/lukemelas/EfficientNet-PyTorch,https://github.com/lukemelas/EfficientNet-PyTorch,Apache-2.0,2019-05-30 05:24:11.000000,2021-07-21 18:37:43.000000,2021-04-15 15:16:36.000000,1304,128.0,134.0,6539.0,162.0,A PyTorch implementation of EfficientNet and EfficientNetV2 (coming soon!).,24.0,26,True,2021-04-15 15:17:23.000000,0.7.1,13.0,efficientnet-pytorch,,,,['pytorch'],14.0,,https://pypi.org/project/efficientnet-pytorch,2021-04-15 15:17:23.000000,14.0,544530.0,590944.0,,,,,,,,1.0,881872.0,,,,,,,,,,,,,,,,,,,,,
245,tsfresh,blue-yonder/tsfresh,,time-series-data,https://github.com/blue-yonder/tsfresh,https://github.com/blue-yonder/tsfresh,MIT,2016-10-26 11:29:17.000000,2021-10-19 06:41:23.000000,2021-07-09 20:29:39.000000,919,42.0,430.0,5961.0,398.0,Automatic extraction of relevant features from time series:.,79.0,26,True,2021-03-06 08:49:53.000000,0.18.0,26.0,tsfresh,conda-forge/tsfresh,,,['sklearn'],66.0,,https://pypi.org/project/tsfresh,2020-09-09 21:08:22.000000,66.0,307511.0,308623.0,https://anaconda.org/conda-forge/tsfresh,2021-03-07 06:57:04.012000,52274.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
246,faust,robinhood/faust,,data-pipelines,https://github.com/robinhood/faust,https://github.com/robinhood/faust,BSD-3-Clause,2017-03-08 18:36:11.000000,2021-06-24 17:38:27.000000,2020-10-09 12:59:42.000000,482,249.0,235.0,5816.0,4137.0,Python Stream Processing.,91.0,26,True,2020-02-25 22:57:18.000000,1.10.4,46.0,faust,,,,,28.0,,https://pypi.org/project/faust,2020-02-25 22:57:18.000000,28.0,486176.0,486176.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
247,stanza,stanfordnlp/stanza,,nlp,https://github.com/stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,Apache-2.0,2017-09-26 08:00:56.000000,2021-10-21 12:32:46.000000,2021-10-05 02:15:34.000000,738,65.0,522.0,5752.0,,Official Stanford NLP Python Library for Many Human Languages.,41.0,26,True,2021-10-06 06:28:19.000000,1.3.0,14.0,stanza,stanfordnlp/stanza,,,,693.0,689.0,https://pypi.org/project/stanza,2021-10-05 06:37:56.000000,4.0,66685.0,66909.0,https://anaconda.org/stanfordnlp/stanza,2021-10-05 07:17:34.873000,4267.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
248,DeepSpeed,microsoft/DeepSpeed,,distributed-ml,https://github.com/microsoft/DeepSpeed,https://github.com/microsoft/DeepSpeed,MIT,2020-01-23 18:35:18.000000,2021-10-21 13:05:38.000000,2021-10-20 21:56:38.000000,620,363.0,335.0,5720.0,725.0,"DeepSpeed is a deep learning optimization library that makes distributed training easy, efficient, and effective.",73.0,26,True,2021-10-06 16:23:03.000000,0.5.4,35.0,deepspeed,,deepspeed/deepspeed,,['pytorch'],102.0,102.0,https://pypi.org/project/deepspeed,2021-10-06 16:22:31.000000,0.0,46500.0,47012.0,,,,https://hub.docker.com/r/deepspeed/deepspeed,2021-05-05 21:39:11.981563,3.0,10761.0,2.0,,,,,,,,,,,,,,,,,,,,,,
249,sktime,alan-turing-institute/sktime,,time-series-data,https://github.com/alan-turing-institute/sktime,https://github.com/alan-turing-institute/sktime,BSD-3-Clause,2018-11-06 15:08:24.000000,2021-10-21 13:14:23.000000,2021-10-20 20:26:49.000000,649,279.0,473.0,4579.0,,A unified framework for machine learning with time series.,121.0,26,True,2021-09-17 22:16:21.000000,0.8.0,17.0,sktime,,,,['sklearn'],263.0,263.0,https://pypi.org/project/sktime,2021-09-17 22:03:35.000000,0.0,100271.0,100273.0,,,,,,,,1.0,64.0,,,,,,,,,,,,,,,,,,,,,
250,skorch,skorch-dev/skorch,,ml-frameworks,https://github.com/skorch-dev/skorch,https://github.com/skorch-dev/skorch,BSD-3-Clause,2017-07-18 00:13:54.000000,2021-10-21 11:59:16.000000,2021-10-09 19:22:53.000000,289,49.0,355.0,4187.0,967.0,A scikit-learn compatible neural network library that wraps PyTorch.,44.0,26,True,2021-03-23 15:34:51.000000,0.10.0,13.0,skorch,conda-forge/skorch,,,"['pytorch', 'sklearn']",423.0,397.0,https://pypi.org/project/skorch,2021-03-23 15:32:29.000000,26.0,15122.0,26629.0,https://anaconda.org/conda-forge/skorch,2021-03-24 00:24:03.810000,425785.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
251,AutoGluon,awslabs/autogluon,,hyperopt,https://github.com/awslabs/autogluon,https://github.com/awslabs/autogluon,Apache-2.0,2019-07-29 18:51:24.000000,2021-10-21 09:04:40.000000,2021-10-20 00:13:35.000000,483,120.0,429.0,3705.0,689.0,"AutoGluon: AutoML for Text, Image, and Tabular Data.",62.0,26,True,2021-08-31 20:48:52.000000,0.3.1,577.0,autogluon,,,,['mxnet'],69.0,69.0,https://pypi.org/project/autogluon,2021-10-21 09:04:40.000000,0.0,16046.0,16046.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
252,DeepChem,deepchem/deepchem,,others,https://github.com/deepchem/deepchem,https://github.com/deepchem/deepchem,MIT,2015-09-24 23:20:28.000000,2021-10-21 13:09:41.000000,2021-10-18 18:57:29.000000,1068,420.0,954.0,3225.0,7250.0,"Democratizing Deep-Learning for Drug Discovery, Quantum Chemistry, Materials Science and Biology.",170.0,26,True,2021-03-18 03:10:52.000000,2.5.0,336.0,deepchem,,,,['tensorflow'],61.0,57.0,https://pypi.org/project/deepchem,2021-10-18 19:04:00.000000,4.0,5074.0,5074.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
253,TensorForce,tensorforce/tensorforce,,reinforcement-learning,https://github.com/tensorforce/tensorforce,https://github.com/tensorforce/tensorforce,Apache-2.0,2017-03-19 16:24:22.000000,2021-10-20 20:50:18.000000,2021-10-20 20:50:38.000000,512,10.0,602.0,3037.0,2088.0,Tensorforce: a TensorFlow library for applied reinforcement learning.,81.0,26,True,2021-08-30 20:20:58.000000,0.6.5,14.0,tensorforce,,,,['tensorflow'],46.0,,https://pypi.org/project/tensorforce,2019-09-07 13:56:18.000000,46.0,1212.0,1212.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
254,missingno,ResidentMario/missingno,,data-viz,https://github.com/ResidentMario/missingno,https://github.com/ResidentMario/missingno,MIT,2016-03-27 15:18:50.000000,2021-07-04 16:12:30.000000,2021-07-04 16:09:34.000000,372,10.0,102.0,2938.0,180.0,Missing data visualization module for Python.,17.0,26,True,2021-07-04 16:12:30.000000,0.5.0,24.0,missingno,conda-forge/missingno,,,,5302.0,5150.0,https://pypi.org/project/missingno,2021-07-04 16:12:30.000000,152.0,,2567.0,https://anaconda.org/conda-forge/missingno,2020-02-15 10:07:41.253000,130934.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
255,VisPy,vispy/vispy,,data-viz,https://github.com/vispy/vispy,https://github.com/vispy/vispy,BSD-3-Clause,2013-03-21 18:43:22.000000,2021-10-21 14:01:37.000000,2021-10-21 13:26:22.000000,575,354.0,921.0,2750.0,,High-performance interactive 2D/3D data visualization library.,163.0,26,True,2021-10-21 13:50:20.000000,0.9.2,25.0,vispy,conda-forge/vispy,,,['jupyter'],726.0,604.0,https://pypi.org/project/vispy,2021-10-21 14:01:37.000000,122.0,33359.0,37233.0,https://anaconda.org/conda-forge/vispy,2021-10-20 12:51:51.750000,185282.0,,,,,3.0,,,,vispy,https://www.npmjs.com/package/vispy,2020-03-15 14:39:41.516000,,14.0,,,,,,,,,,,,,,
256,D-Tale,man-group/dtale,,data-viz,https://github.com/man-group/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000000,2021-10-20 15:07:34.000000,2021-10-16 17:04:04.000000,208,34.0,387.0,2668.0,518.0,Visualizer for pandas data structures.,18.0,26,True,2021-10-15 15:52:45.000000,1.59.1,137.0,dtale,conda-forge/dtale,,,"['pandas', 'jupyter']",245.0,245.0,https://pypi.org/project/dtale,2021-10-15 15:45:37.000000,0.0,58010.0,62612.0,https://anaconda.org/conda-forge/dtale,2021-10-15 17:45:22.245000,92056.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
257,NMSLIB,nmslib/nmslib,,nn-search,https://github.com/nmslib/nmslib,https://github.com/nmslib/nmslib,Apache-2.0,2013-07-10 11:06:06.000000,2021-10-10 01:19:21.000000,2021-09-19 04:51:57.000000,367,58.0,331.0,2600.0,1511.0,Non-Metric Space Library (NMSLIB): An efficient similarity search library and a toolkit for evaluation of k-NN methods..,45.0,26,True,2021-02-03 16:40:09.000000,2.1.1,32.0,nmslib,conda-forge/nmslib,,,,535.0,483.0,https://pypi.org/project/nmslib,2021-02-03 00:02:08.000000,52.0,,2356.0,https://anaconda.org/conda-forge/nmslib,2021-01-08 16:19:07.762000,42412.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
258,haystack,deepset-ai/haystack,,nlp,https://github.com/deepset-ai/haystack,https://github.com/deepset-ai/haystack,Apache-2.0,2019-11-14 09:05:28.000000,2021-10-21 14:03:49.000000,2021-10-21 10:10:18.000000,519,131.0,798.0,2563.0,848.0,End-to-end Python framework for building natural language search interfaces to data. Leverages Transformers and the..,74.0,26,True,2021-09-16 08:31:17.000000,0.10.0,34.0,haystack,,,,,256.0,90.0,https://pypi.org/project/haystack,2017-07-03 04:44:52.000000,166.0,1174.0,1174.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
259,implicit,benfred/implicit,,recommender-systems,https://github.com/benfred/implicit,https://github.com/benfred/implicit,MIT,2016-04-17 03:45:23.000000,2021-10-16 17:05:07.000000,2021-10-02 05:11:29.000000,509,89.0,279.0,2508.0,,Fast Python Collaborative Filtering for Implicit Feedback Datasets.,30.0,26,True,2021-08-29 04:23:02.000000,0.4.8,38.0,implicit,conda-forge/implicit,,,,522.0,478.0,https://pypi.org/project/implicit,2021-08-29 04:23:02.000000,44.0,116493.0,123306.0,https://anaconda.org/conda-forge/implicit,2021-08-29 07:42:53.163000,306585.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
260,eli5,TeamHG-Memex/eli5,,interpretability,https://github.com/TeamHG-Memex/eli5,https://github.com/TeamHG-Memex/eli5,MIT,2016-09-15 01:04:57.000000,2021-06-10 22:02:56.000000,2020-01-22 07:39:36.000000,313,153.0,110.0,2462.0,1198.0,A library for debugging/inspecting machine learning classifiers and explaining their predictions.,14.0,26,False,2021-01-23 14:25:24.000000,0.11.0,28.0,eli5,conda-forge/eli5,,,,110.0,,https://pypi.org/project/eli5,2021-01-23 14:25:24.000000,110.0,1175405.0,1177364.0,https://anaconda.org/conda-forge/eli5,2021-01-25 08:24:59.385000,103863.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
261,Core ML Tools,apple/coremltools,,model-serialisation,https://github.com/apple/coremltools,https://github.com/apple/coremltools,BSD-3-Clause,2017-06-30 07:39:02.000000,2021-10-20 18:17:35.000000,2021-10-13 16:26:50.000000,382,392.0,471.0,2399.0,,"Core ML tools contain supporting tools for Core ML model conversion, editing, and validation.",117.0,26,True,2021-10-04 19:17:24.000000,5.0,34.0,coremltools,,,,,915.0,649.0,https://pypi.org/project/coremltools,2021-10-04 19:05:07.000000,266.0,64480.0,64553.0,,,,,,,,1.0,3584.0,,2.0,,,,,,,,,,,,,,,,,,,
262,StellarGraph,stellargraph/stellargraph,,graph,https://github.com/stellargraph/stellargraph,https://github.com/stellargraph/stellargraph,Apache-2.0,2018-04-13 07:35:51.000000,2021-10-16 22:47:27.000000,2021-10-11 22:16:22.000000,317,249.0,725.0,2163.0,2515.0,StellarGraph - Machine Learning on Graphs.,36.0,26,True,2020-06-30 05:15:21.000000,1.2.1,25.0,stellargraph,,,,['tensorflow'],95.0,91.0,https://pypi.org/project/stellargraph,2020-06-30 05:10:43.000000,4.0,11105.0,11105.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
263,ipyparallel,ipython/ipyparallel,,distributed-ml,https://github.com/ipython/ipyparallel,https://github.com/ipython/ipyparallel,BSD-3-Clause,2015-04-09 07:43:55.000000,2021-10-21 14:16:29.000000,2021-10-21 14:16:29.000000,808,63.0,250.0,2080.0,,IPython Parallel: Interactive Parallel Computing in Python.,103.0,26,True,2021-09-10 13:47:52.000000,7.0.1,31.0,ipyparallel,conda-forge/ipyparallel,,,['jupyter'],2196.0,1706.0,https://pypi.org/project/ipyparallel,2021-09-30 12:56:24.000000,490.0,49883.0,57745.0,https://anaconda.org/conda-forge/ipyparallel,2021-09-30 13:21:42.250000,518936.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
264,Foolbox,bethgelab/foolbox,,adversarial,https://github.com/bethgelab/foolbox,https://github.com/bethgelab/foolbox,MIT,2017-06-14 13:05:48.000000,2021-09-08 01:41:05.000000,2021-06-05 09:38:18.000000,371,61.0,269.0,2036.0,1648.0,"A Python toolbox to create adversarial examples that fool neural networks in PyTorch, TensorFlow, and JAX.",32.0,26,True,2021-02-23 07:09:34.000000,3.3.1,68.0,foolbox,,,,,258.0,240.0,https://pypi.org/project/foolbox,2021-02-23 07:07:53.000000,18.0,1975.0,1975.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
265,PyFunctional,EntilZha/PyFunctional,,data-pipelines,https://github.com/EntilZha/PyFunctional,https://github.com/EntilZha/PyFunctional,MIT,2015-02-05 17:17:51.000000,2021-08-20 00:43:24.000000,2021-07-06 23:48:13.000000,104,3.0,118.0,1916.0,519.0,Python library for creating data pipelines with chain functional programming.,24.0,26,True,2021-01-12 19:21:07.000000,1.4.3,14.0,pyfunctional,,,,,346.0,346.0,https://pypi.org/project/pyfunctional,2021-01-12 19:14:48.000000,0.0,74496.0,74496.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
266,pgmpy,pgmpy/pgmpy,,probabilistics,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000000,2021-10-05 14:57:37.000000,2021-10-05 13:33:55.000000,606,212.0,544.0,1904.0,6.0,Python Library for learning (Structure and Parameter) and inference (Probabilistic and Causal) in Bayesian Networks.,98.0,26,True,2021-09-30 16:00:43.000000,0.1.16,15.0,pgmpy,,,,,281.0,269.0,https://pypi.org/project/pgmpy,2021-09-30 15:45:27.000000,12.0,65271.0,65277.0,,,,,,,,2.0,108.0,,,,,,,,,,,,,,,,,,,,,
267,langid,saffsd/langid.py,,nlp,https://github.com/saffsd/langid.py,https://github.com/saffsd/langid.py,BSD-3-Clause,2011-04-29 00:16:56.000000,2020-01-01 10:49:30.000000,2017-07-15 02:49:17.000000,273,26.0,45.0,1869.0,242.0,Stand-alone language identification system.,9.0,26,False,2016-04-05 22:34:15.000000,1.1.6,8.0,langid,,,,,1069.0,819.0,https://pypi.org/project/langid,2016-04-05 22:34:15.000000,250.0,338861.0,338861.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
268,tslearn,tslearn-team/tslearn,,time-series-data,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000000,2021-10-07 15:33:20.000000,2021-09-06 06:59:14.000000,240,68.0,173.0,1846.0,,A machine learning toolkit dedicated to time-series data.,33.0,26,True,2021-08-16 07:09:52.000000,0.5.2,94.0,tslearn,conda-forge/tslearn,,,['sklearn'],336.0,314.0,https://pypi.org/project/tslearn,2021-08-16 07:29:50.000000,22.0,100461.0,106001.0,https://anaconda.org/conda-forge/tslearn,2021-08-16 11:07:26.939000,238259.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
269,swifter,jmcarpenter2/swifter,,data-containers,https://github.com/jmcarpenter2/swifter,https://github.com/jmcarpenter2/swifter,MIT,2018-04-07 21:37:19.000000,2021-09-08 01:54:08.000000,2021-06-25 21:30:09.000000,83,21.0,83.0,1796.0,427.0,A package which efficiently applies any function to a pandas dataframe or series in the fastest available manner.,14.0,26,True,2021-06-25 21:31:10.000000,1.0.9,73.0,swifter,conda-forge/swifter,,,['pandas'],436.0,404.0,https://pypi.org/project/swifter,2021-06-25 21:31:10.000000,32.0,103439.0,107455.0,https://anaconda.org/conda-forge/swifter,2021-06-26 01:03:15.021000,120493.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
270,hnswlib,nmslib/hnswlib,,nn-search,https://github.com/nmslib/hnswlib,https://github.com/nmslib/hnswlib,Apache-2.0,2017-07-06 13:08:46.000000,2021-10-10 17:41:50.000000,2021-06-30 05:17:40.000000,318,116.0,117.0,1733.0,315.0,Header-only C++/python library for fast approximate nearest neighbors.,46.0,26,True,2021-06-30 22:24:23.000000,0.5.2,6.0,hnswlib,,,,,156.0,154.0,https://pypi.org/project/hnswlib,2021-06-30 22:24:23.000000,2.0,55352.0,55352.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
271,TextAttack,QData/TextAttack,,adversarial,https://github.com/QData/TextAttack,https://github.com/QData/TextAttack,MIT,2019-10-15 00:51:44.000000,2021-10-17 23:11:17.000000,2021-10-17 23:11:17.000000,206,43.0,115.0,1696.0,2257.0,"TextAttack is a Python framework for adversarial attacks, data augmentation, and model training in NLP..",45.0,26,True,2021-08-03 02:33:46.000000,0.3.3,41.0,textattack,,,,,33.0,33.0,https://pypi.org/project/textattack,2021-08-03 02:33:46.000000,0.0,44825.0,44825.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
272,Ax,facebook/Ax,,hyperopt,https://github.com/facebook/Ax,https://github.com/facebook/Ax,MIT,2019-02-09 15:23:44.000000,2021-10-21 07:04:21.000000,2021-10-20 16:49:27.000000,172,33.0,270.0,1625.0,,Adaptive Experimentation Platform.,107.0,26,True,2021-09-15 03:59:33.000000,0.2.2,24.0,ax-platform,,,,['pytorch'],210.0,206.0,https://pypi.org/project/ax-platform,2021-09-15 03:59:33.000000,4.0,102758.0,102758.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
273,datasketch,ekzhu/datasketch,,data-containers,https://github.com/ekzhu/datasketch,https://github.com/ekzhu/datasketch,MIT,2015-03-20 01:21:46.000000,2021-09-27 11:09:22.000000,2021-06-02 06:48:06.000000,225,24.0,96.0,1606.0,195.0,"MinHash, LSH, LSH Forest, Weighted MinHash, HyperLogLog, HyperLogLog++, LSH Ensemble.",18.0,26,True,2020-12-23 21:01:43.000000,1.5.3,75.0,datasketch,,,,,406.0,320.0,https://pypi.org/project/datasketch,2020-12-23 21:01:43.000000,86.0,329040.0,329040.0,,,,,,,,3.0,18.0,,,,,,,,,,,,,,,,,,,,,
274,tesserocr,sirfz/tesserocr,,ocr,https://github.com/sirfz/tesserocr,https://github.com/sirfz/tesserocr,MIT,2015-12-17 23:29:36.000000,2021-09-28 07:09:22.000000,2021-09-14 16:34:49.000000,202,72.0,154.0,1531.0,177.0,A Python wrapper for the tesseract-ocr API.,26.0,26,True,2021-06-19 21:10:18.000000,2.5.2,16.0,tesserocr,conda-forge/tesserocr,,,,659.0,559.0,https://pypi.org/project/tesserocr,2021-06-19 21:10:18.000000,100.0,,2463.0,https://anaconda.org/conda-forge/tesserocr,2021-01-13 16:38:14.456000,59130.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
