,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,conda_dependent_project_count,trending,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
247,tensorly,tensorly/tensorly,others,,https://github.com/tensorly/tensorly,https://github.com/tensorly/tensorly,BSD-2-Clause,2016-10-21 23:14:52.000,2023-01-03 14:05:52.000000,2023-01-01 16:19:59,1722.0,87.0,253,46.0,234.0,48.0,171.0,1337,TensorLy: Tensor Learning in Python.,59.0,31,True,2021-11-08 13:38:03.000,0.7.0,18.0,tensorly,conda-forge/tensorly,,,,352.0,322.0,https://pypi.org/project/tensorly,2021-11-08 13:38:03.000,30.0,12507.0,18832.0,https://anaconda.org/conda-forge/tensorly,2021-12-09 16:07:42.501,354209.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
248,emcee,dfm/emcee,probabilistics,,https://github.com/dfm/emcee,https://github.com/dfm/emcee,MIT,2011-11-07 16:17:08.000,2022-12-29 17:55:08.000000,2022-12-29 17:55:08,901.0,3.0,423,88.0,178.0,44.0,228.0,1283,The Python ensemble sampling toolkit for affine-invariant MCMC.,65.0,31,True,2022-09-27 23:55:58.897,3.1.3,21.0,emcee,conda-forge/emcee,,,,1946.0,1637.0,https://pypi.org/project/emcee,2022-05-10 15:29:37.000,309.0,86841.0,90101.0,https://anaconda.org/conda-forge/emcee,2022-09-28 01:53:26.212,260865.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
249,pingouin,raphaelvallat/pingouin,probabilistics,,https://github.com/raphaelvallat/pingouin,https://github.com/raphaelvallat/pingouin,GPL-3.0,2018-04-01 01:10:22.000,2023-01-05 15:08:39.000000,2022-12-30 16:46:44,1213.0,12.0,119,28.0,81.0,32.0,209.0,1231,Statistical package in Python based on Pandas.,39.0,31,False,2023-01-02 16:01:44.953,0.5.3,38.0,pingouin,conda-forge/pingouin,,,,881.0,847.0,https://pypi.org/project/pingouin,2022-06-24 17:59:52.000,34.0,72949.0,74602.0,https://anaconda.org/conda-forge/pingouin,2022-12-30 03:59:42.755,81028.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
250,Model Analysis,tensorflow/model-analysis,interpretability,,https://github.com/tensorflow/model-analysis,https://github.com/tensorflow/model-analysis,Apache-2.0,2018-03-23 19:08:49.000,2023-01-05 01:48:26.000000,2023-01-05 01:48:25,1280.0,61.0,261,74.0,100.0,30.0,50.0,1185,Model analysis tools for TensorFlow.,52.0,31,True,2022-12-09 19:15:41.000,0.43.0,54.0,tensorflow-model-analysis,,,,"['tensorflow', 'jupyter']",21.0,,https://pypi.org/project/tensorflow-model-analysis,2022-05-16 03:38:20.000,21.0,760685.0,760685.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
251,pyopencl,inducer/pyopencl,others,,https://github.com/inducer/pyopencl,https://github.com/inducer/pyopencl,MIT,2011-04-06 02:51:33.000,2023-01-05 08:59:26.768000,2023-01-03 22:36:15,3229.0,64.0,231,48.0,324.0,68.0,257.0,945,"OpenCL integration for Python, plus shiny features.",93.0,31,True,2022-11-21 19:46:36.000,2022.3,89.0,pyopencl,conda-forge/pyopencl,,,,1070.0,879.0,https://pypi.org/project/pyopencl,2022-06-22 06:09:25.000,191.0,28972.0,39316.0,https://anaconda.org/conda-forge/pyopencl,2023-01-05 08:59:26.768,775838.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
252,huggingface_hub,huggingface/huggingface_hub,model-serialisation,,https://github.com/huggingface/huggingface_hub,https://github.com/huggingface/huggingface_hub,Apache-2.0,2020-12-22 10:20:28.000,2023-01-05 11:36:48.000000,2022-12-23 09:02:53,856.0,106.0,146,49.0,811.0,89.0,302.0,648,All the open source things related to the Hugging Face Hub.,77.0,31,True,2022-11-28 10:48:37.000,0.11.1,52.0,huggingface_hub,conda-forge/huggingface_hub,,,,87.0,,https://pypi.org/project/huggingface_hub,2022-06-21 15:21:13.000,87.0,6586869.0,6614567.0,https://anaconda.org/conda-forge/huggingface_hub,2022-11-28 16:48:20.548,637071.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
253,Cython BLIS,explosion/cython-blis,others,,https://github.com/explosion/cython-blis,https://github.com/explosion/cython-blis,BSD-3-Clause,2017-10-15 09:56:16.000,2022-11-15 08:47:23.392000,2022-11-04 11:17:17,559.0,10.0,37,14.0,54.0,6.0,25.0,196,Fast matrix-multiplication as a self-contained Python library no system dependencies!.,12.0,31,False,2022-10-16 09:56:09.000,0.7.9,44.0,blis,conda-forge/cython-blis,,,,23310.0,23079.0,https://pypi.org/project/blis,2022-06-22 15:07:43.000,231.0,3257099.0,3294799.0,https://anaconda.org/conda-forge/cython-blis,2022-11-15 08:47:23.392,1734211.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
254,CNTK,microsoft/CNTK,ml-frameworks,,https://github.com/microsoft/CNTK,https://github.com/microsoft/CNTK,MIT,2015-11-26 09:52:06.000,2022-09-30 05:08:36.000000,2022-09-23 14:06:50,16117.0,,4379,1275.0,557.0,843.0,2534.0,17281,"Microsoft Cognitive Toolkit (CNTK), an open source deep-learning toolkit.",272.0,30,True,2019-04-26 14:13:32.000,2.7,32.0,cntk,,,,,18.0,,https://pypi.org/project/cntk,2020-12-09 22:21:57.000,18.0,789.0,956.0,,,,,,,,3.0,14070.0,,,,,,,,,,,,,,,,,,,
255,Darts,unit8co/darts,time-series-data,,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000,2023-01-05 10:02:53.000000,2023-01-05 09:57:24,915.0,56.0,565,43.0,663.0,213.0,615.0,5221,A python library for user-friendly forecasting and anomaly detection on time series.,74.0,30,True,2022-12-23 10:03:02.220,0.23.0,33.0,u8darts,conda-forge/u8darts-all,unit8/darts,,,162.0,159.0,https://pypi.org/project/u8darts,2022-06-22 08:12:22.000,3.0,9844.0,10979.0,https://anaconda.org/conda-forge/u8darts-all,2022-12-23 18:49:16.476,20307.0,https://hub.docker.com/r/unit8/darts,2022-12-23 11:22:04.525155,,364.0,2.0,,,,,,,,,,,,,,,,,,,,
256,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2023-01-01 03:13:58.141000,2023-01-01 00:45:37,5428.0,73.0,561,112.0,1364.0,103.0,495.0,5142,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",76.0,30,True,2023-01-02 16:46:26.700,1.8.1,93.0,perspective-python,conda-forge/perspective,,,['jupyter'],15.0,6.0,https://pypi.org/project/perspective-python,2022-06-06 20:23:28.000,9.0,2818.0,11491.0,https://anaconda.org/conda-forge/perspective,2023-01-01 03:13:58.141,237454.0,,,,,2.0,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2022-12-29 07:06:47.631,,1014.0,,,,,,,,,,,,,
257,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,https://github.com/KevinMusgrave/pytorch-metric-learning,https://github.com/KevinMusgrave/pytorch-metric-learning,MIT,2019-10-23 17:20:35.000,2022-11-06 06:34:52.000000,2022-11-01 23:18:29,1002.0,4.0,587,68.0,98.0,57.0,350.0,4968,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",29.0,30,True,2022-11-01 23:07:04.000,1.6.3,194.0,pytorch-metric-learning,metric-learning/pytorch-metric-learning,,,['pytorch'],450.0,438.0,https://pypi.org/project/pytorch-metric-learning,2022-06-29 21:11:13.000,12.0,183690.0,183948.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2022-11-01 23:17:24.322,9310.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
258,triton,openai/triton,model-serialisation,,https://github.com/openai/triton,https://github.com/openai/triton,MIT,2014-08-30 17:07:16.000,2023-01-05 06:29:21.000000,2023-01-05 02:06:32,593.0,32.0,388,108.0,639.0,158.0,207.0,4607,Development repository for the Triton language and compiler.,68.0,30,True,2021-10-15 01:19:15.000,1.1.1,182.0,triton,,,,,226.0,223.0,https://pypi.org/project/triton,2022-07-04 00:16:30.000,3.0,233450.0,233450.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
259,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2023-01-05 08:29:42.000000,2023-01-05 01:31:16,1191.0,72.0,389,63.0,362.0,53.0,151.0,4344,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",26.0,30,False,2022-11-28 17:41:01.653,2.2.0,19.0,cleanlab,conda-forge/cleanlab,,,,82.0,79.0,https://pypi.org/project/cleanlab,2022-04-20 21:15:28.000,3.0,15349.0,15643.0,https://anaconda.org/conda-forge/cleanlab,2022-11-28 21:19:04.246,9729.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
260,D-Tale,man-group/dtale,data-viz,,https://github.com/man-group/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2023-01-04 19:58:26.000000,2022-12-28 21:25:39,638.0,13.0,320,70.0,229.0,50.0,442.0,3790,Visualizer for pandas data structures.,29.0,30,True,2022-12-28 21:48:01.024,2.9.1,153.0,dtale,conda-forge/dtale,,,"['pandas', 'jupyter']",598.0,586.0,https://pypi.org/project/dtale,2022-06-17 17:45:42.000,12.0,178507.0,183730.0,https://anaconda.org/conda-forge/dtale,2022-12-28 22:17:29.050,182832.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
261,ta,bukosabino/ta,financial-data,,https://github.com/bukosabino/ta,https://github.com/bukosabino/ta,MIT,2018-01-02 18:08:48.000,2022-12-04 10:27:36.000000,2022-08-23 15:59:41,615.0,,740,146.0,109.0,118.0,98.0,3415,Technical Analysis Library using Pandas and Numpy.,29.0,30,True,2022-08-23 16:03:04.047,0.10.2,54.0,ta,conda-forge/ta,,,,1661.0,1627.0,https://pypi.org/project/ta,2022-04-16 10:24:20.000,34.0,204306.0,204738.0,https://anaconda.org/conda-forge/ta,2022-08-23 20:22:42.529,9945.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
262,bqplot,bqplot/bqplot,data-viz,,https://github.com/bqplot/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2022-12-14 16:15:14.000000,2022-09-29 15:04:10,3545.0,,468,106.0,969.0,240.0,361.0,3391,Plotting library for IPython/Jupyter notebooks.,59.0,30,True,2022-09-02 15:04:31.743,0.12.36,102.0,bqplot,conda-forge/bqplot,,,['jupyter'],144.0,36.0,https://pypi.org/project/bqplot,2022-02-11 15:27:16.000,97.0,116674.0,133805.0,https://anaconda.org/conda-forge/bqplot,2022-09-02 17:23:26.370,1090407.0,,,,,2.0,,,bqplot,https://www.npmjs.com/package/bqplot,2022-09-02 10:57:18.327,11.0,3501.0,,,,,,,,,,,,,
263,dyNET,clab/dynet,ml-frameworks,,https://github.com/clab/dynet,https://github.com/clab/dynet,Apache-2.0,2015-02-08 23:09:21.000,2022-11-22 09:59:24.000000,2022-08-14 17:11:42,3272.0,,703,185.0,733.0,264.0,665.0,3335,DyNet: The Dynamic Neural Network Toolkit.,160.0,30,True,2020-10-21 14:31:01.000,2.1.2,24.0,dyNET,,,,,259.0,231.0,https://pypi.org/project/dyNET,2020-10-21 14:31:01.000,28.0,2976.0,3087.0,,,,,,,,3.0,8381.0,,,,,,,,,,,,,,,,,,,
264,GluonTS,awslabs/gluon-ts,time-series-data,,https://github.com/awslabs/gluonts,https://github.com/awslabs/gluonts,Apache-2.0,2019-05-15 17:17:29.000,2023-01-05 13:50:54.000000,2023-01-05 09:22:41,1140.0,76.0,658,69.0,1391.0,243.0,548.0,3255,Probabilistic time series modeling in Python.,99.0,30,True,2023-01-03 08:54:03.989,0.11.7,69.0,gluonts,anaconda/gluonts,,,['mxnet'],7.0,,https://pypi.org/project/gluonts,2022-06-30 19:47:56.000,7.0,199692.0,199707.0,https://anaconda.org/anaconda/gluonts,2021-10-14 12:53:07.201,225.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
265,pandas-ta,twopirllc/pandas-ta,probabilistics,,https://github.com/twopirllc/pandas-ta,https://github.com/twopirllc/pandas-ta,MIT,2019-02-19 16:41:09.000,2022-11-29 15:22:28.000000,2022-09-24 16:20:26,585.0,,685,88.0,164.0,97.0,369.0,3200,Technical Analysis Indicators - Pandas TA is an easy to use Python 3 Pandas Extension with 130+ Indicators.,45.0,30,True,2021-07-28 20:21:21.000,0.3.14,19.0,pandas-ta,conda-forge/pandas-ta,,,['pandas'],1027.0,1008.0,https://pypi.org/project/pandas-ta,2021-07-28 20:51:17.000,19.0,74059.0,74356.0,https://anaconda.org/conda-forge/pandas-ta,2021-10-05 09:16:48.657,4457.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
266,gpustat,wookayin/gpustat,gpu-utilities,,https://github.com/wookayin/gpustat,https://github.com/wookayin/gpustat,MIT,2016-04-24 10:46:43.000,2022-12-15 23:33:24.000000,2022-12-15 23:33:21,217.0,25.0,251,42.0,47.0,23.0,81.0,3196,A simple command-line utility for querying and monitoring GPU status.,17.0,30,True,2022-09-04 23:51:40.000,1.0,13.0,gpustat,conda-forge/gpustat,,,,2615.0,2500.0,https://pypi.org/project/gpustat,2022-07-05 04:37:11.000,115.0,666348.0,669705.0,https://anaconda.org/conda-forge/gpustat,2022-10-11 21:06:30.582,154441.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
267,Neural Network Libraries,sony/nnabla,ml-frameworks,,https://github.com/sony/nnabla,https://github.com/sony/nnabla,Apache-2.0,2017-06-26 01:07:10.000,2022-12-26 05:36:55.000000,2022-12-26 05:36:52,3263.0,93.0,324,160.0,1077.0,33.0,55.0,2587,Neural Network Libraries.,69.0,30,True,2022-12-08 02:12:00.756,1.32.0,69.0,nnabla,,,,,51.0,,https://pypi.org/project/nnabla,2022-06-19 12:00:18.000,51.0,2920.0,2928.0,,,,,,,,3.0,539.0,,,,,,,,,,,,,,,,,,,
268,filterpy,rlabbe/filterpy,probabilistics,,https://github.com/rlabbe/filterpy,https://github.com/rlabbe/filterpy,MIT,2014-07-15 02:15:19.000,2022-09-22 16:35:34.000000,2022-08-22 18:21:12,586.0,,541,75.0,72.0,55.0,158.0,2543,"Python Kalman filtering and optimal estimation library. Implements Kalman filter, particle filter, Extended Kalman..",43.0,30,True,2021-12-15 15:49:27.374,0.0.13,49.0,filterpy,conda-forge/filterpy,,,,2110.0,1978.0,https://pypi.org/project/filterpy,2018-10-10 22:38:24.000,132.0,1168411.0,1171250.0,https://anaconda.org/conda-forge/filterpy,2020-05-05 21:13:59.073,190272.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
269,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2022-12-22 21:09:33.000000,2022-12-22 16:58:06,1591.0,4.0,313,59.0,147.0,106.0,186.0,2336,A machine learning toolkit dedicated to time-series data.,40.0,30,True,2021-08-16 07:09:52.000,0.5.2,94.0,tslearn,conda-forge/tslearn,,,['sklearn'],679.0,660.0,https://pypi.org/project/tslearn,2021-08-16 07:29:50.000,19.0,130151.0,138270.0,https://anaconda.org/conda-forge/tslearn,2022-11-27 09:58:27.950,470905.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
270,pgmpy,pgmpy/pgmpy,probabilistics,,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000,2023-01-03 10:50:20.000000,2023-01-03 10:50:19,2849.0,8.0,661,78.0,792.0,231.0,590.0,2251,"Python Library for learning (Structure and Parameter), inference (Probabilistic and Causal), and simulations in..",111.0,30,True,2023-01-02 18:14:12.632,0.1.21,20.0,pgmpy,,,,,486.0,475.0,https://pypi.org/project/pgmpy,2022-06-30 09:26:19.000,11.0,45344.0,45349.0,,,,,,,,2.0,181.0,,,,,,,,,,,,,,,,,,,
271,shapash,MAIF/shapash,interpretability,,https://github.com/MAIF/shapash,https://github.com/MAIF/shapash,Apache-2.0,2020-04-29 07:34:23.000,2022-12-02 08:13:00.000000,2022-12-02 08:13:00,1311.0,74.0,255,37.0,254.0,20.0,120.0,2078,Shapash makes Machine Learning models transparent and understandable by everyone.,35.0,30,True,2022-10-25 12:04:02.606,2.2.0,25.0,shapash,,,,['jupyter'],95.0,94.0,https://pypi.org/project/shapash,2022-05-09 08:46:05.000,1.0,12102.0,12102.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
272,TF Recommenders,tensorflow/recommenders,recommender-systems,,https://github.com/tensorflow/recommenders,https://github.com/tensorflow/recommenders,Apache-2.0,2020-06-26 21:38:01.000,2022-12-30 13:07:02.000000,2022-12-19 21:36:51,342.0,9.0,224,48.0,282.0,177.0,159.0,1499,TensorFlow Recommenders is a library for building recommender system models using TensorFlow.,40.0,30,True,2022-09-29 22:06:02.468,0.7.2,15.0,tensorflow-recommenders,,,,['tensorflow'],166.0,165.0,https://pypi.org/project/tensorflow-recommenders,2021-08-23 23:29:59.000,1.0,564778.0,564778.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
273,TF Model Optimization,tensorflow/model-optimization,tensorflow-utils,,https://github.com/tensorflow/model-optimization,https://github.com/tensorflow/model-optimization,Apache-2.0,2018-10-31 20:34:28.000,2022-12-19 04:59:25.000000,2022-12-19 04:59:20,786.0,9.0,299,125.0,723.0,189.0,156.0,1350,"A toolkit to optimize ML models for deployment for Keras and TensorFlow, including quantization and pruning.",74.0,30,True,2022-07-21 14:40:44.572,0.7.3,27.0,tensorflow-model-optimization,,,,['tensorflow'],2411.0,2390.0,https://pypi.org/project/tensorflow-model-optimization,2022-03-18 16:49:50.000,21.0,130503.0,130503.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
274,SciSpacy,allenai/scispacy,nlp,,https://github.com/allenai/scispacy,https://github.com/allenai/scispacy,Apache-2.0,2018-09-24 21:45:52.000,2022-12-10 17:26:57.000000,2022-11-06 04:16:18,1003.0,5.0,174,54.0,188.0,28.0,250.0,1299,A full spaCy pipeline and models for scientific/biomedical documents.,27.0,30,True,2022-09-07 00:28:02.587,0.5.1,12.0,scispacy,,,,,592.0,573.0,https://pypi.org/project/scispacy,2022-03-10 20:16:24.000,19.0,68400.0,68400.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
275,ktrain,amaiya/ktrain,ml-frameworks,,https://github.com/amaiya/ktrain,https://github.com/amaiya/ktrain,Apache-2.0,2019-02-06 17:01:39.000,2022-12-13 00:10:04.000000,2022-12-13 00:08:31,2870.0,13.0,260,35.0,36.0,3.0,434.0,1099,ktrain is a Python library that makes deep learning and AI more accessible and easier to apply.,15.0,30,True,2022-12-13 00:14:11.383,0.32.3,185.0,ktrain,,,,['tensorflow'],370.0,367.0,https://pypi.org/project/ktrain,2022-05-20 16:08:40.000,3.0,22886.0,22886.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
276,pyjanitor,pyjanitor-devs/pyjanitor,others,,https://github.com/pyjanitor-devs/pyjanitor,https://github.com/pyjanitor-devs/pyjanitor,MIT,2018-03-04 22:43:33.000,2023-01-05 08:23:18.000000,2022-12-28 19:11:47,1453.0,26.0,159,21.0,705.0,108.0,412.0,1078,Clean APIs for data cleaning. Python implementation of R package Janitor.,106.0,30,True,2022-11-12 20:44:03.432,0.24.0,56.0,pyjanitor,conda-forge/pyjanitor,,,,281.0,269.0,https://pypi.org/project/pyjanitor,2022-05-03 04:09:18.000,12.0,34826.0,37431.0,https://anaconda.org/conda-forge/pyjanitor,2022-10-17 18:30:36.327,151133.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
277,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2023-01-05 09:34:03.000000,2022-12-30 19:27:52,11068.0,337.0,256,31.0,1499.0,419.0,521.0,882,Python package for earth-observing satellite data processing.,132.0,30,False,2023-01-02 17:37:50.709,0.39.0,81.0,satpy,conda-forge/satpy,,,,89.0,78.0,https://pypi.org/project/satpy,2022-04-14 07:42:54.000,11.0,1571.0,3881.0,https://anaconda.org/conda-forge/satpy,2022-12-31 12:16:51.442,124766.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
278,patsy,pydata/patsy,probabilistics,,https://github.com/pydata/patsy,https://github.com/pydata/patsy,BSD-2-Clause,2012-07-10 12:30:06.000,2022-10-09 22:58:02.769000,2022-10-09 20:27:52,544.0,3.0,101,29.0,53.0,68.0,71.0,866,Describing statistical models in Python using symbolic formulas.,17.0,30,True,2022-10-09 20:34:35.000,0.5.3,10.0,patsy,conda-forge/patsy,,,,65322.0,62656.0,https://pypi.org/project/patsy,2021-09-26 05:26:37.000,2666.0,6860726.0,6947797.0,https://anaconda.org/conda-forge/patsy,2022-10-09 22:58:02.769,6704532.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
279,hvPlot,holoviz/hvplot,data-viz,,https://github.com/holoviz/hvplot,https://github.com/holoviz/hvplot,BSD-3-Clause,2018-03-19 14:22:41.000,2022-12-29 17:07:16.000000,2022-12-29 17:07:15,546.0,29.0,78,23.0,382.0,242.0,352.0,694,"A high-level plotting API for pandas, dask, xarray, and networkx built on HoloViews.",39.0,30,True,2022-11-24 15:14:08.000,0.8.2,50.0,hvplot,conda-forge/hvplot,,,,2252.0,2187.0,https://pypi.org/project/hvplot,2022-06-23 11:38:20.000,65.0,104443.0,109868.0,https://anaconda.org/conda-forge/hvplot,2022-11-25 16:06:59.666,287534.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
280,DIPY,dipy/dipy,medical-data,,https://github.com/dipy/dipy,https://github.com/dipy/dipy,BSD-3-Clause,2010-02-06 11:43:08.000,2023-01-04 16:56:00.000000,2022-12-21 19:34:55,12361.0,42.0,360,52.0,1795.0,151.0,681.0,562,"DIPY is the paragon 3D/4D+ imaging library in Python. Contains generic methods for spatial normalization, signal..",135.0,30,True,2021-05-06 04:40:48.000,1.4.1,24.0,dipy,conda-forge/dipy,,,,744.0,664.0,https://pypi.org/project/dipy,2022-03-11 20:19:02.000,80.0,9666.0,14050.0,https://anaconda.org/conda-forge/dipy,2022-12-21 20:16:06.839,350729.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
281,baselines,openai/baselines,reinforcement-learning,,https://github.com/openai/baselines,https://github.com/openai/baselines,MIT,2017-05-24 01:58:13.000,2022-06-16 12:24:07.000000,2020-01-31 13:06:18,347.0,,4439,602.0,368.0,488.0,433.0,13450,OpenAI Baselines: high-quality implementations of reinforcement learning algorithms.,115.0,29,False,2018-02-26 17:07:07.000,0.1.5,6.0,baselines,,,,,479.0,440.0,https://pypi.org/project/baselines,2018-02-26 17:07:07.000,39.0,1226.0,1226.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
282,vit-pytorch,lucidrains/vit-pytorch,image,,https://github.com/lucidrains/vit-pytorch,https://github.com/lucidrains/vit-pytorch,MIT,2020-10-03 22:47:24.000,2022-12-05 18:47:40.000000,2022-12-05 18:47:36,262.0,12.0,2072,135.0,34.0,100.0,112.0,12561,"Implementation of Vision Transformer, a simple way to achieve SOTA in vision classification with only a single..",17.0,29,True,2022-12-05 18:47:50.327,0.40.2,155.0,vit-pytorch,,,,['pytorch'],180.0,177.0,https://pypi.org/project/vit-pytorch,2022-06-30 15:11:57.000,3.0,18913.0,18913.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
283,backtrader,mementum/backtrader,financial-data,,https://github.com/mementum/backtrader,https://github.com/mementum/backtrader,GPL-3.0,2015-01-10 07:14:52.000,2022-12-11 09:15:41.000000,2021-07-17 22:17:12,2385.0,,3068,574.0,207.0,43.0,,9809,Python Backtesting library for trading strategies.,52.0,29,False,,,155.0,backtrader,,,,,1308.0,1257.0,https://pypi.org/project/backtrader,2020-07-03 13:02:14.000,51.0,12497.0,12497.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
284,OCRmyPDF,ocrmypdf/OCRmyPDF,ocr,,https://github.com/ocrmypdf/OCRmyPDF,https://github.com/ocrmypdf/OCRmyPDF,MPL-2.0,2013-12-20 08:26:28.000,2023-01-04 04:00:38.000000,2023-01-04 01:07:53,3367.0,18.0,645,127.0,132.0,99.0,823.0,7940,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched.",76.0,29,True,2023-01-04 04:26:00.792,14.0.2,207.0,ocrmypdf,conda-forge/ocrmypdf,,,,13.0,,https://pypi.org/project/ocrmypdf,2022-07-04 02:37:37.000,13.0,20463.0,22007.0,https://anaconda.org/conda-forge/ocrmypdf,2022-10-04 14:36:53.069,35514.0,,,,,2.0,,,,,,,,ocrmypdf,ocrmypdf,,,,,,,,,,,
285,Coqui TTS,coqui-ai/TTS,audio,,https://github.com/coqui-ai/TTS,https://github.com/coqui-ai/TTS,MPL-2.0,2020-05-20 15:45:28.000,2023-01-04 10:29:18.000000,2023-01-02 13:20:02,4188.0,49.0,858,120.0,408.0,29.0,457.0,7599,"- a deep learning toolkit for Text-to-Speech, battle-tested in research and production.",115.0,29,True,2022-12-26 14:52:56.700,0.10.1,42.0,tts,conda-forge/tts,,,"['pytorch', 'tensorflow']",5.0,,https://pypi.org/project/tts,2022-06-21 12:14:41.000,5.0,8600.0,29259.0,https://anaconda.org/conda-forge/tts,2021-12-15 19:29:56.367,6187.0,,,,,2.0,445454.0,,,,,,,,,,,,,,,,,,,
