,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,new_addition
233,NeuralForecast,Nixtla/neuralforecast,time-series-data,,https://github.com/Nixtla/neuralforecast,https://github.com/Nixtla/neuralforecast,Apache-2.0,2021-04-26 00:15:19.000,2025-04-24 19:21:26.000000,2025-04-24 18:06:41,1237.0,17.0,396.0,35.0,587.0,106.0,504.0,3483.0,Scalable and user friendly neural forecasting algorithms.,49.0,32,True,2025-02-28 15:49:17.000,3.0.0,31.0,neuralforecast,conda-forge/neuralforecast,,,,380.0,354.0,https://pypi.org/project/neuralforecast,2025-02-28 15:49:17.000,26.0,76134.0,77088.0,https://anaconda.org/conda-forge/neuralforecast,2025-04-22 14:58:13.961,36278.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
234,hdbscan,scikit-learn-contrib/hdbscan,others,,https://github.com/scikit-learn-contrib/hdbscan,https://github.com/scikit-learn-contrib/hdbscan,BSD-3-Clause,2015-04-22 13:32:37.000,2025-04-22 15:49:59.000000,2025-04-22 15:49:58,1071.0,4.0,505.0,56.0,156.0,359.0,175.0,2904.0,A high performance implementation of HDBSCAN clustering.,96.0,32,True,2024-11-18 16:14:10.000,0.8.40,57.0,hdbscan,conda-forge/hdbscan,,,['sklearn'],6558.0,6206.0,https://pypi.org/project/hdbscan,2024-11-18 16:14:10.000,352.0,704460.0,749542.0,https://anaconda.org/conda-forge/hdbscan,2025-04-22 14:56:25.731,2479544.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
235,Keras Tuner,keras-team/keras-tuner,hyperopt,,https://github.com/keras-team/keras-tuner,https://github.com/keras-team/keras-tuner,Apache-2.0,2019-06-06 22:38:21.000,2025-04-22 14:57:22.925000,2024-06-24 17:09:39,1087.0,,397.0,58.0,500.0,223.0,275.0,2880.0,A Hyperparameter Tuning Library for Keras.,61.0,32,True,2024-03-04 19:41:39.000,1.4.7,35.0,keras-tuner,conda-forge/keras-tuner,,,['tensorflow'],5870.0,5755.0,https://pypi.org/project/keras-tuner,2024-03-04 19:41:39.000,115.0,767467.0,768699.0,https://anaconda.org/conda-forge/keras-tuner,2025-04-22 14:57:22.925,55444.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
236,TFX,tensorflow/tfx,tensorflow-utils,,https://github.com/tensorflow/tfx,https://github.com/tensorflow/tfx,Apache-2.0,2019-02-04 17:14:36.000,2025-04-24 17:53:15.000000,2025-03-26 04:24:50,5969.0,4.0,714.0,87.0,6061.0,257.0,890.0,2141.0,TFX is an end-to-end platform for deploying production ML pipelines.,194.0,32,True,2024-12-11 20:13:47.000,1.16.0,100.0,tfx,,,,['tensorflow'],1799.0,1782.0,https://pypi.org/project/tfx,2024-12-11 20:13:47.000,17.0,39531.0,39531.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
237,Opacus,pytorch/opacus,privacy-ml,,https://github.com/pytorch/opacus,https://github.com/pytorch/opacus,Apache-2.0,2019-12-07 01:58:09.000,2025-04-22 14:58:08.566000,2025-04-10 19:23:49,768.0,15.0,359.0,44.0,429.0,68.0,262.0,1791.0,Training PyTorch models with differential privacy.,85.0,32,True,2025-02-18 22:03:17.000,1.5.3,25.0,opacus,conda-forge/opacus,,,['pytorch'],1130.0,1088.0,https://pypi.org/project/opacus,2025-02-18 22:03:17.000,42.0,90722.0,91301.0,https://anaconda.org/conda-forge/opacus,2025-04-22 14:58:08.566,23098.0,,,,,2.0,139.0,,,,,,,,,,,,,,,,,,,,
238,TF Addons,tensorflow/addons,tensorflow-utils,,https://github.com/tensorflow/addons,https://github.com/tensorflow/addons,Apache-2.0,2018-11-26 23:57:17.000,2025-03-26 21:42:40.000000,2024-04-15 22:25:34,1519.0,,612.0,55.0,1887.0,92.0,899.0,1699.0,Useful extra functionality for TensorFlow 2.x maintained by SIG-addons.,207.0,32,False,2023-11-28 01:45:31.000,0.23.0,38.0,tensorflow-addons,,,,['tensorflow'],371.0,,https://pypi.org/project/tensorflow-addons,2023-11-28 01:45:31.000,371.0,1103026.0,1103026.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
239,pmdarima,alkaline-ml/pmdarima,time-series-data,,https://github.com/alkaline-ml/pmdarima,https://github.com/alkaline-ml/pmdarima,MIT,2017-03-30 14:58:30.000,2025-04-22 14:57:38.334000,2024-11-07 23:05:03,1082.0,,239.0,35.0,256.0,65.0,274.0,1641.0,"A statistical library designed to fill the void in Pythons time series analysis capabilities, including the equivalent..",23.0,32,True,2023-10-23 16:52:00.000,2.0.4,44.0,pmdarima,conda-forge/pmdarima,,,,11953.0,11800.0,https://pypi.org/project/pmdarima,2023-10-23 14:02:41.000,153.0,2477613.0,2501572.0,https://anaconda.org/conda-forge/pmdarima,2025-04-22 14:57:38.334,1317748.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
240,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2025-04-22 14:56:22.880000,2024-12-05 15:39:58,1196.0,,360.0,66.0,619.0,299.0,363.0,1513.0,A Jupyter - Leaflet.js bridge.,92.0,32,True,2024-07-22 08:02:59.000,0.19.2,84.0,ipyleaflet,conda-forge/ipyleaflet,,,['jupyter'],16839.0,16555.0,https://pypi.org/project/ipyleaflet,2024-07-22 08:02:59.000,275.0,208536.0,236746.0,https://anaconda.org/conda-forge/ipyleaflet,2025-04-22 14:56:22.880,1428870.0,,,,,3.0,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,2024-07-22 08:02:28.803,9.0,4396.0,,,,,,,,,,,,,,
241,pyjanitor,pyjanitor-devs/pyjanitor,others,,https://github.com/pyjanitor-devs/pyjanitor,https://github.com/pyjanitor-devs/pyjanitor,MIT,2018-03-04 22:43:33.000,2025-04-30 11:48:18.000000,2025-04-30 11:46:06,1657.0,22.0,172.0,16.0,888.0,112.0,467.0,1414.0,Clean APIs for data cleaning. Python implementation of R package Janitor.,110.0,32,True,2025-03-07 00:16:27.000,0.31.0,67.0,pyjanitor,conda-forge/pyjanitor,,,,965.0,923.0,https://pypi.org/project/pyjanitor,2025-03-07 00:16:23.000,42.0,91633.0,95919.0,https://anaconda.org/conda-forge/pyjanitor,2025-04-22 14:56:48.797,257185.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
242,igraph,igraph/python-igraph,graph,,https://github.com/igraph/python-igraph,https://github.com/igraph/python-igraph,GPL-2.0,2015-01-08 23:55:16.000,2025-04-28 19:15:10.000000,2025-04-28 19:15:08,2965.0,28.0,255.0,34.0,246.0,51.0,517.0,1360.0,Python interface for igraph.,79.0,32,False,2024-10-28 12:53:42.000,0.11.8,43.0,python-igraph,conda-forge/igraph,,,,4921.0,4515.0,https://pypi.org/project/python-igraph,2024-10-28 12:53:42.000,406.0,216299.0,235151.0,https://anaconda.org/conda-forge/igraph,2025-04-22 14:56:30.980,754725.0,,,,,1.0,566854.0,,,,,,,,,,,,,,,,,,,,
243,scikit-survival,sebp/scikit-survival,sklearn-utils,,https://github.com/sebp/scikit-survival,https://github.com/sebp/scikit-survival,GPL-3.0,2016-12-26 22:15:53.000,2025-04-29 18:53:04.000000,2025-04-29 18:52:10,1248.0,37.0,218.0,21.0,168.0,30.0,212.0,1186.0,Survival analysis built on top of scikit-learn.,22.0,32,False,2025-03-25 22:02:59.000,0.24.1,32.0,scikit-survival,conda-forge/scikit-survival,,,['sklearn'],894.0,850.0,https://pypi.org/project/scikit-survival,2025-03-25 22:02:59.000,44.0,165995.0,171850.0,https://anaconda.org/conda-forge/scikit-survival,2025-04-22 14:58:04.628,245945.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
244,hvPlot,holoviz/hvplot,data-viz,,https://github.com/holoviz/hvplot,https://github.com/holoviz/hvplot,BSD-3-Clause,2018-03-19 14:22:41.000,2025-04-30 16:50:40.000000,2025-04-30 09:48:19,772.0,32.0,111.0,24.0,634.0,386.0,492.0,1185.0,"A high-level plotting API for pandas, dask, xarray, and networkx built on HoloViews.",51.0,32,True,2025-05-01 14:12:05.000,0.11.3,83.0,hvplot,conda-forge/hvplot,,,,7239.0,6995.0,https://pypi.org/project/hvplot,2025-04-30 12:52:19.000,244.0,197918.0,210753.0,https://anaconda.org/conda-forge/hvplot,2025-04-22 14:56:54.531,757281.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
245,Hail,hail-is/hail,medical-data,,https://github.com/hail-is/hail,https://github.com/hail-is/hail,MIT,2015-10-27 20:55:42.000,2025-04-30 18:40:26.000000,2025-04-30 18:40:26,11680.0,41.0,248.0,53.0,12417.0,250.0,2233.0,1000.0,Cloud-native genomic dataframes and batch computing.,97.0,32,True,2025-03-07 12:38:30.000,0.2.134,156.0,hail,,,,['spark'],207.0,165.0,https://pypi.org/project/hail,2025-03-07 12:38:30.000,42.0,18076.0,18076.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
246,patsy,pydata/patsy,probabilistics,,https://github.com/pydata/patsy,https://github.com/pydata/patsy,BSD-2-Clause,2012-07-10 12:30:06.000,2025-04-28 18:36:30.000000,2025-02-24 17:16:03,588.0,4.0,104.0,34.0,77.0,72.0,84.0,966.0,Describing statistical models in Python using symbolic formulas.,22.0,32,True,2024-11-12 14:10:52.000,1.0.1,15.0,patsy,conda-forge/patsy,,,,123277.0,122744.0,https://pypi.org/project/patsy,2024-11-12 14:10:52.000,533.0,15404541.0,15759602.0,https://anaconda.org/conda-forge/patsy,2025-04-22 14:56:26.344,15622715.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
247,snowballstemmer,snowballstem/snowball,nlp,,https://github.com/snowballstem/snowball,https://github.com/snowballstem/snowball,BSD-3-Clause,2013-02-23 07:17:42.000,2025-05-01 04:18:41.000000,2025-05-01 04:11:38,1261.0,158.0,174.0,35.0,129.0,25.0,87.0,785.0,Snowball compiler and stemming algorithms.,35.0,32,True,2021-11-16 18:38:34.000,2.2.0,10.0,snowballstemmer,conda-forge/snowballstemmer,,,,459.0,10.0,https://pypi.org/project/snowballstemmer,2021-11-16 18:38:34.000,449.0,19653178.0,19745163.0,https://anaconda.org/conda-forge/snowballstemmer,2025-04-22 14:56:26.216,9658500.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
248,python-soundfile,bastibe/python-soundfile,audio,,https://github.com/bastibe/python-soundfile,https://github.com/bastibe/python-soundfile,BSD-3-Clause,2013-08-27 13:36:52.000,2025-04-28 08:19:30.000000,2025-04-28 08:19:30,625.0,21.0,112.0,16.0,205.0,124.0,141.0,762.0,"SoundFile is an audio library based on libsndfile, CFFI, and NumPy.",38.0,32,True,2025-01-25 09:16:44.000,0.13.1,17.0,soundfile,anaconda/pysoundfile,,,,63002.0,61935.0,https://pypi.org/project/soundfile,2025-01-25 09:16:44.000,1067.0,5564042.0,5564198.0,https://anaconda.org/anaconda/pysoundfile,,,,,,,2.0,21194.0,3.0,,,,,,,,,,,,,,,,,,,
249,Qlib,microsoft/qlib,financial-data,,https://github.com/microsoft/qlib,https://github.com/microsoft/qlib,MIT,2020-08-14 06:46:00.000,2025-04-29 09:24:08.000000,2025-04-29 09:24:06,2016.0,6.0,3059.0,318.0,968.0,249.0,718.0,19028.0,"Qlib is an AI-oriented quantitative investment platform that aims to realize the potential, empower research, and..",135.0,31,True,2024-12-23 07:36:40.000,0.9.6,35.0,pyqlib,,,,['pytorch'],22.0,21.0,https://pypi.org/project/pyqlib,2024-12-23 07:38:34.000,1.0,9885.0,9899.0,,,,,,,,2.0,790.0,,,,,,,,,,,,,,,,,,,,
250,NNI,microsoft/nni,hyperopt,,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000,2024-07-03 10:55:10.000000,2023-10-26 05:31:53,3012.0,,1816.0,283.0,3507.0,417.0,1684.0,14178.0,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",192.0,31,False,2023-09-14 12:12:06.000,3.0,55.0,nni,,,,,68.0,21.0,https://pypi.org/project/nni,2023-09-14 12:22:00.000,47.0,27064.0,27064.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
251,PaddleHub,PaddlePaddle/PaddleHub,others,,https://github.com/PaddlePaddle/PaddleHub,https://github.com/PaddlePaddle/PaddleHub,Apache-2.0,2018-12-21 06:00:48.000,2024-08-07 03:17:23.000000,2024-08-07 03:17:23,2667.0,,2074.0,182.0,1006.0,574.0,727.0,12856.0,"Awesome pre-trained models toolkit based on PaddlePaddle. (400+ models including Image, Text, Audio, Video and Cross-..",69.0,31,True,2023-09-20 10:33:08.000,2.4.0,50.0,paddlehub,,,,['paddle'],1918.0,1911.0,https://pypi.org/project/paddlehub,2023-09-20 10:33:08.000,7.0,7068.0,7079.0,,,,,,,,2.0,842.0,,,,,,,,,,,,,,,,,,,,
252,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2025-04-22 14:57:24.018000,2025-04-10 06:03:37,1772.0,22.0,810.0,87.0,823.0,97.0,294.0,10498.0,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",54.0,31,False,2025-02-27 15:49:54.000,2.7.1,33.0,cleanlab,conda-forge/cleanlab,,,,485.0,464.0,https://pypi.org/project/cleanlab,2025-02-27 15:49:54.000,21.0,25834.0,26699.0,https://anaconda.org/conda-forge/cleanlab,2025-04-22 14:57:24.018,42399.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
253,Sonnet,deepmind/sonnet,ml-frameworks,,https://github.com/google-deepmind/sonnet,https://github.com/google-deepmind/sonnet,Apache-2.0,2017-04-03 11:34:35.000,2025-04-22 14:57:17.453000,2025-02-14 11:41:58,869.0,2.0,1299.0,420.0,93.0,32.0,161.0,9843.0,TensorFlow-based neural network library.,61.0,31,True,2024-01-02 11:15:06.000,2.0.2,29.0,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],1446.0,1427.0,https://pypi.org/project/dm-sonnet,2024-01-02 11:15:06.000,19.0,22044.0,22675.0,https://anaconda.org/conda-forge/sonnet,2025-04-22 14:57:17.453,41655.0,,,,,3.0,,,,,,,,google-deepmind/sonnet,,,,,,,,,,,,,
254,TFlearn,tflearn/tflearn,ml-frameworks,,https://github.com/tflearn/tflearn,https://github.com/tflearn/tflearn,MIT,2016-03-31 12:05:53.000,2024-05-06 11:34:20.000000,2020-11-30 04:34:51,613.0,,2410.0,454.0,263.0,579.0,365.0,9621.0,Deep learning library featuring a higher-level API for TensorFlow.,145.0,31,False,2020-11-11 19:26:11.000,0.5.0,8.0,tflearn,,,,['tensorflow'],5206.0,5192.0,https://pypi.org/project/tflearn,2020-11-11 19:13:47.000,14.0,3247.0,3247.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
255,imageai,OlafenwaMoses/ImageAI,image,,https://github.com/OlafenwaMoses/ImageAI,https://github.com/OlafenwaMoses/ImageAI,MIT,2018-03-19 23:12:33.000,2025-04-22 14:57:32.711000,2024-02-20 22:38:05,385.0,,2162.0,287.0,98.0,311.0,446.0,8778.0,A python library built to empower developers to build applications and systems with self-contained Computer Vision..,19.0,31,False,2023-01-02 17:10:24.749,3.0.3,13.0,imageai,conda-forge/imageai,,,,1794.0,1775.0,https://pypi.org/project/imageai,2023-01-02 17:10:24.749,19.0,9925.0,21434.0,https://anaconda.org/conda-forge/imageai,2025-04-22 14:57:32.711,9164.0,,,,,2.0,964900.0,,,,,,,,,,,,,,,,,,,,
256,tsfresh,blue-yonder/tsfresh,time-series-data,,https://github.com/blue-yonder/tsfresh,https://github.com/blue-yonder/tsfresh,MIT,2016-10-26 11:29:17.000,2025-04-22 14:56:43.035000,2025-02-16 16:07:41,570.0,2.0,1221.0,171.0,446.0,70.0,476.0,8728.0,Automatic extraction of relevant features from time series:.,99.0,31,True,2025-02-16 16:10:09.000,0.21.0,33.0,tsfresh,conda-forge/tsfresh,,,['sklearn'],121.0,21.0,https://pypi.org/project/tsfresh,2025-02-16 16:10:09.000,100.0,253314.0,277367.0,https://anaconda.org/conda-forge/tsfresh,2025-04-22 14:56:43.035,1443192.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
257,auto-sklearn,automl/auto-sklearn,hyperopt,,https://github.com/automl/auto-sklearn,https://github.com/automl/auto-sklearn,BSD-3-Clause,2015-07-02 15:38:10.000,2025-04-22 14:57:49.654000,2023-04-18 11:08:13,2759.0,,1282.0,212.0,727.0,201.0,829.0,7817.0,Automated Machine Learning with scikit-learn.,88.0,31,False,2023-02-13 12:35:21.000,0.15.0,42.0,auto-sklearn,conda-forge/auto-sklearn,,,['sklearn'],696.0,662.0,https://pypi.org/project/auto-sklearn,2022-09-20 10:32:07.471,34.0,14356.0,14991.0,https://anaconda.org/conda-forge/auto-sklearn,2025-04-22 14:57:49.654,31136.0,,,,,2.0,68.0,,,,,,,,,,,,,,,,,,,,
258,DeepPavlov,deepmipt/DeepPavlov,nlp,,https://github.com/deeppavlov/DeepPavlov,https://github.com/deeppavlov/DeepPavlov,Apache-2.0,2017-11-17 14:35:29.000,2025-04-01 14:19:35.000000,2024-11-26 06:34:41,2711.0,,1151.0,207.0,1052.0,28.0,615.0,6869.0,An open source library for deep learning end-to-end dialog systems and chatbots.,78.0,31,True,2024-08-12 17:22:54.000,1.7.0,64.0,deeppavlov,,,,['tensorflow'],433.0,429.0,https://pypi.org/project/deeppavlov,2024-08-12 17:22:54.000,4.0,11197.0,11197.0,,,,,,,,2.0,,,,,,,,deeppavlov/DeepPavlov,,,,,,,,,,,,,
259,Tesseract,madmaze/pytesseract,ocr,,https://github.com/madmaze/pytesseract,https://github.com/madmaze/pytesseract,Apache-2.0,2010-10-27 23:02:49.000,2025-04-22 14:57:07.821000,2025-02-17 21:20:41,638.0,4.0,721.0,106.0,201.0,12.0,360.0,6088.0,Python-tesseract is an optical character recognition (OCR) tool for python.,50.0,31,True,2024-08-16 02:36:10.000,0.3.13,28.0,pytesseract,conda-forge/pytesseract,,,,971.0,,https://pypi.org/project/pytesseract,2024-08-16 02:36:10.000,971.0,3081550.0,3092863.0,https://anaconda.org/conda-forge/pytesseract,2025-04-22 14:57:07.821,656154.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
260,ta,bukosabino/ta,financial-data,,https://github.com/bukosabino/ta,https://github.com/bukosabino/ta,MIT,2018-01-02 18:08:48.000,2025-04-22 14:57:46.184000,2023-11-02 13:49:44,662.0,,1044.0,150.0,132.0,139.0,104.0,4599.0,Technical Analysis Library using Pandas and Numpy.,34.0,31,False,2023-11-02 13:53:35.000,0.11.0,56.0,ta,conda-forge/ta,,,,7862.0,7755.0,https://pypi.org/project/ta,2023-11-02 13:53:35.000,107.0,297603.0,298308.0,https://anaconda.org/conda-forge/ta,2025-04-22 14:57:46.184,35968.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
261,imutils,PyImageSearch/imutils,image,,https://github.com/PyImageSearch/imutils,https://github.com/PyImageSearch/imutils,MIT,2015-01-11 20:05:39.000,2025-04-22 14:57:06.837000,2022-01-27 13:24:16,139.0,,1026.0,150.0,118.0,162.0,79.0,4564.0,"A series of convenience functions to make basic image processing operations such as translation, rotation, resizing,..",21.0,31,False,2021-01-15 10:53:17.000,0.5.4,29.0,imutils,conda-forge/imutils,,,,52618.0,52183.0,https://pypi.org/project/imutils,2021-01-15 10:53:17.000,435.0,424954.0,428942.0,https://anaconda.org/conda-forge/imutils,2025-04-22 14:57:06.837,231341.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
262,rubrix,recognai/rubrix,nlp,,https://github.com/argilla-io/argilla,https://github.com/argilla-io/argilla,Apache-2.0,2021-04-28 14:37:42.000,2025-04-28 20:39:56.000000,2025-03-10 08:42:43,3625.0,9.0,425.0,31.0,3443.0,52.0,2155.0,4474.0,Argilla is a collaboration tool for AI engineers and domain experts to build high-quality datasets.,111.0,31,True,2025-03-11 08:58:41.000,2.8.0,100.0,rubrix,conda-forge/rubrix,,,,2987.0,2987.0,https://pypi.org/project/rubrix,2022-10-24 18:22:00.951,,4092.0,5185.0,https://anaconda.org/conda-forge/rubrix,2025-04-22 14:58:07.112,44828.0,,,,,2.0,,,,,,,,argilla-io/argilla,,,,,,,,,,,,,
263,AzureML SDK,Azure/MachineLearningNotebooks,ml-experiments,,https://github.com/Azure/MachineLearningNotebooks,https://github.com/Azure/MachineLearningNotebooks,MIT,2018-08-17 17:29:14.000,2025-04-11 20:16:33.000000,2025-03-14 16:42:02,1307.0,2.0,2506.0,1931.0,541.0,390.0,1078.0,4186.0,Python notebooks with ML and deep learning examples with Azure Machine Learning Python SDK | Microsoft.,65.0,31,True,2024-12-10 14:48:18.000,1.59.0,107.0,azureml-sdk,,,,,31.0,,https://pypi.org/project/azureml-sdk,2025-04-11 20:16:33.000,31.0,263189.0,263197.0,,,,,,,,2.0,662.0,,,,,,,,,,,,,,,,,,,,
264,Porcupine,Picovoice/Porcupine,audio,,https://github.com/Picovoice/porcupine,https://github.com/Picovoice/porcupine,Apache-2.0,2018-03-08 01:55:25.000,2025-04-30 20:46:46.000000,2025-04-29 16:52:49,1340.0,64.0,515.0,65.0,822.0,2.0,572.0,4075.0,On-device wake word detection powered by deep learning.,42.0,31,True,2025-02-05 18:37:30.000,3.0.5,37.0,pvporcupine,,,,,86.0,48.0,https://pypi.org/project/pvporcupine,2025-02-05 18:37:30.000,38.0,21192.0,21192.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
265,ftfy,rspeer/python-ftfy,nlp,,https://github.com/rspeer/python-ftfy,https://github.com/rspeer/python-ftfy,Apache-2.0,2012-08-24 16:14:59.000,2025-04-22 14:56:35.312000,2024-10-30 21:00:25,674.0,,122.0,73.0,75.0,10.0,137.0,3903.0,"Fixes mojibake and other glitches in Unicode text, after the fact.",20.0,31,True,2024-10-26 00:51:07.000,6.3.1,55.0,ftfy,conda-forge/ftfy,,,,30747.0,30176.0,https://pypi.org/project/ftfy,2024-10-26 00:50:33.000,571.0,5938088.0,5944349.0,https://anaconda.org/conda-forge/ftfy,2025-04-22 14:56:35.312,325596.0,,,,,2.0,60.0,,,,,,,,,,,,,,,,,,,,
266,STUMPY,TDAmeritrade/stumpy,time-series-data,,https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000,2025-04-22 14:57:05.227000,2025-04-08 00:46:33,1380.0,7.0,330.0,56.0,253.0,70.0,464.0,3899.0,STUMPY is a powerful and scalable Python library for modern time series analysis.,40.0,31,True,2024-07-09 04:43:23.000,1.13.0,29.0,stumpy,conda-forge/stumpy,,,,1235.0,1205.0,https://pypi.org/project/stumpy,2024-07-09 04:21:56.000,30.0,305797.0,324184.0,https://anaconda.org/conda-forge/stumpy,2025-04-22 14:57:05.227,1084885.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
267,NMSLIB,nmslib/nmslib,nn-search,,https://github.com/nmslib/nmslib,https://github.com/nmslib/nmslib,Apache-2.0,2013-07-10 11:06:06.000,2025-04-22 14:57:24.066000,2024-09-21 03:01:04,1581.0,,455.0,92.0,127.0,95.0,348.0,3478.0,Non-Metric Space Library (NMSLIB): An efficient similarity search library and a toolkit for evaluation of k-NN methods..,49.0,31,True,2021-02-03 16:40:09.000,2.1.1,32.0,nmslib,conda-forge/nmslib,,,,1421.0,1358.0,https://pypi.org/project/nmslib,2021-02-03 00:02:08.000,63.0,380134.0,383728.0,https://anaconda.org/conda-forge/nmslib,2025-04-22 14:57:24.066,197682.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
268,dyNET,clab/dynet,ml-frameworks,,https://github.com/clab/dynet,https://github.com/clab/dynet,Apache-2.0,2015-02-08 23:09:21.000,2023-12-01 17:10:01.000000,2023-11-08 12:40:01,3273.0,,704.0,181.0,737.0,277.0,710.0,3426.0,DyNet: The Dynamic Neural Network Toolkit.,161.0,31,False,2020-10-21 14:31:01.000,2.1.2,24.0,dyNET,,,,,288.0,270.0,https://pypi.org/project/dyNET,2020-10-21 14:31:01.000,18.0,118690.0,118875.0,,,,,,,,3.0,19131.0,,,,,,,,,,,,,,,,,,,,
269,lightly,lightly-ai/lightly,image,,https://github.com/lightly-ai/lightly,https://github.com/lightly-ai/lightly,MIT,2020-10-13 13:02:56.000,2025-05-01 12:00:20.000000,2025-04-29 18:47:03,1363.0,24.0,292.0,28.0,1230.0,77.0,520.0,3371.0,A python library for self-supervised learning on images.,65.0,31,True,2025-04-22 14:11:54.000,1.5.20,133.0,lightly,,,,['pytorch'],455.0,435.0,https://pypi.org/project/lightly,2025-04-22 14:11:54.000,20.0,53508.0,53508.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
270,FairScale,facebookresearch/fairscale,distributed-ml,,https://github.com/facebookresearch/fairscale,https://github.com/facebookresearch/fairscale,BSD-3-Clause,2020-07-07 19:02:01.000,2025-04-26 18:05:24.000000,2025-04-26 18:05:24,706.0,1.0,286.0,49.0,829.0,103.0,286.0,3308.0,PyTorch extensions for high performance and large scale training.,76.0,31,True,2022-12-11 18:09:31.906,0.4.13,35.0,fairscale,conda-forge/fairscale,,,['pytorch'],8332.0,8179.0,https://pypi.org/project/fairscale,2022-12-11 18:09:31.906,153.0,512868.0,523355.0,https://anaconda.org/conda-forge/fairscale,2025-04-22 14:58:04.549,440462.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
271,Haiku,deepmind/dm-haiku,ml-frameworks,,https://github.com/google-deepmind/dm-haiku,https://github.com/google-deepmind/dm-haiku,Apache-2.0,2020-02-18 07:14:02.000,2025-04-29 17:27:01.000000,2025-04-29 17:26:55,1006.0,7.0,244.0,34.0,567.0,73.0,177.0,3021.0,JAX-based neural network library.,87.0,31,True,2025-04-22 10:24:45.000,0.0.14,17.0,dm-haiku,conda-forge/dm-haiku,,,,2631.0,2441.0,https://pypi.org/project/dm-haiku,2025-04-22 10:24:45.000,190.0,198269.0,198914.0,https://anaconda.org/conda-forge/dm-haiku,2025-04-23 05:01:39.129,32909.0,,,,,3.0,,,,,,,,google-deepmind/dm-haiku,,,,,,,,,,,,,
