,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,updated_github_id,apt_id,yum_id,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,bitbucket_id
234,spark-nlp,JohnSnowLabs/spark-nlp,,nlp,https://github.com/JohnSnowLabs/spark-nlp,https://github.com/JohnSnowLabs/spark-nlp,Apache-2.0,2017-09-24 19:36:44.000000,2021-12-02 14:41:14.000000,2021-12-02 10:38:52.000000,512,91.0,514.0,2497.0,13057.0,State of the Art Natural Language Processing.,103.0,27,True,2021-11-25 15:16:53.000000,3.3.4,97.0,spark-nlp,,['spark'],,1058048.0,0.0,,https://pypi.org/project/spark-nlp,2021-11-25 14:32:50.000000,0.0,1058048.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
235,GluonNLP,dmlc/gluon-nlp,,nlp,https://github.com/dmlc/gluon-nlp,https://github.com/dmlc/gluon-nlp,Apache-2.0,2018-04-04 20:57:13.000000,2021-10-12 07:24:36.000000,2021-08-24 19:11:38.000000,519,260.0,295.0,2345.0,840.0,"Toolkit that enables easy text preprocessing, datasets loading and neural models building to help you speed up your..",82.0,27,True,2020-08-13 19:17:42.000000,0.10.0,26.0,gluonnlp,,['mxnet'],,160963.0,684.0,662.0,https://pypi.org/project/gluonnlp,2020-08-13 19:17:42.000000,22.0,160963.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
236,pytorch-optimizer,jettify/pytorch-optimizer,,pytorch-utils,https://github.com/jettify/pytorch-optimizer,https://github.com/jettify/pytorch-optimizer,Apache-2.0,2020-01-03 03:16:39.000000,2021-11-29 10:09:32.000000,2021-11-11 16:56:57.000000,205,16.0,28.0,2217.0,430.0,torch-optimizer -- collection of optimizers for Pytorch.,25.0,27,True,2021-10-31 03:00:19.000000,0.3.0,21.0,torch_optimizer,,['pytorch'],,49737.0,400.0,400.0,https://pypi.org/project/torch_optimizer,2021-10-31 03:00:19.000000,0.0,49737.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
237,dtreeviz,parrt/dtreeviz,,interpretability,https://github.com/parrt/dtreeviz,https://github.com/parrt/dtreeviz,MIT,2018-08-13 21:45:15.000000,2021-11-30 10:32:47.000000,2021-11-15 22:04:42.000000,229,22.0,90.0,1791.0,372.0,A python library for decision tree visualization and model interpretation.,16.0,27,True,2021-11-10 22:55:11.000000,1.3.2,25.0,dtreeviz,,,,136544.0,273.0,269.0,https://pypi.org/project/dtreeviz,2021-11-10 22:51:55.000000,4.0,136544.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
238,MNE,mne-tools/mne-python,,medical-data,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000000,2021-12-02 14:21:11.000000,2021-12-02 14:21:11.000000,973,354.0,3520.0,1748.0,,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,274.0,27,True,2021-12-01 22:27:11.000000,0.24.1,58.0,mne,conda-forge/mne,,,29987.0,1469.0,1271.0,https://pypi.org/project/mne,2021-12-01 22:27:11.000000,198.0,26953.0,https://anaconda.org/conda-forge/mne,2021-12-02 00:46:15.614000,176013.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
239,TFX,tensorflow/tfx,,data-pipelines,https://github.com/tensorflow/tfx,https://github.com/tensorflow/tfx,Apache-2.0,2019-02-04 17:14:36.000000,2021-12-02 05:40:04.000000,2021-12-01 02:34:18.000000,519,249.0,475.0,1649.0,3980.0,TFX is an end-to-end platform for deploying production ML pipelines.,125.0,27,True,2021-11-17 03:34:21.000000,1.4.0,65.0,tfx,,['tensorflow'],,568950.0,4.0,,https://pypi.org/project/tfx,2021-11-17 03:34:21.000000,4.0,568950.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
240,jellyfish,jamesturk/jellyfish,,nlp,https://github.com/jamesturk/jellyfish,https://github.com/jamesturk/jellyfish,BSD-2-Clause,2010-07-09 20:41:11.000000,2021-11-27 00:31:52.397000,2021-11-16 18:49:21.000000,142,9.0,98.0,1558.0,,a python library for doing approximate and phonetic matching of strings.,25.0,27,True,2021-10-26 15:22:58.000000,0.8.9,31.0,jellyfish,conda-forge/jellyfish,,,1179390.0,3628.0,2982.0,https://pypi.org/project/jellyfish,2021-10-26 15:22:58.000000,646.0,1176894.0,https://anaconda.org/conda-forge/jellyfish,2021-11-27 00:31:52.397000,157284.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
241,GPflow,GPflow/GPflow,,probabilistics,https://github.com/GPflow/GPflow,https://github.com/GPflow/GPflow,Apache-2.0,2016-01-14 11:29:24.000000,2021-12-01 15:07:52.000000,2021-11-30 12:17:33.000000,411,119.0,620.0,1538.0,2248.0,Gaussian processes in TensorFlow.,72.0,27,True,2021-10-26 09:45:06.000000,2.3.0,32.0,gpflow,conda-forge/gpflow,['tensorflow'],,5312.0,346.0,312.0,https://pypi.org/project/gpflow,2021-10-26 09:45:06.000000,34.0,5085.0,https://anaconda.org/conda-forge/gpflow,2018-11-06 08:51:39.744000,9774.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
242,torchaudio,pytorch/audio,,audio,https://github.com/pytorch/audio,https://github.com/pytorch/audio,BSD-2-Clause,2017-05-05 00:38:05.000000,2021-12-02 12:45:04.000000,2021-11-30 20:20:55.000000,358,132.0,437.0,1484.0,1168.0,"Data manipulation and transformation for audio signal processing, powered by PyTorch.",143.0,27,True,2021-10-21 15:55:34.000000,0.10.0,17.0,torchaudio,,['pytorch'],,233261.0,18.0,,https://pypi.org/project/torchaudio,2021-10-21 15:06:46.000000,18.0,233261.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
243,petastorm,uber/petastorm,,distributed-ml,https://github.com/uber/petastorm,https://github.com/uber/petastorm,Apache-2.0,2018-06-15 23:15:29.000000,2021-10-27 18:10:41.000000,2021-10-27 18:10:41.000000,215,135.0,132.0,1297.0,664.0,Petastorm library enables single machine or distributed training and evaluation of deep learning models from datasets..,43.0,27,True,2021-09-04 05:47:24.000000,0.11.3,75.0,petastorm,,,309.0,100178.0,47.0,47.0,https://pypi.org/project/petastorm,2021-09-04 05:47:24.000000,0.0,100171.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
244,snakemake,snakemake/snakemake,,ml-experiments,https://github.com/snakemake/snakemake,https://github.com/snakemake/snakemake,MIT,2015-10-17 15:43:54.867000,2021-12-02 08:57:49.000000,2021-11-29 16:01:31.000000,272,529.0,292.0,1173.0,,"This is the development home of the workflow management system Snakemake. For general information, see.",229.0,27,True,2021-11-29 16:02:47.000000,6.12.1,193.0,snakemake,bioconda/snakemake,,,21049.0,1266.0,978.0,https://pypi.org/project/snakemake,2021-11-29 16:03:06.000000,288.0,16241.0,https://anaconda.org/bioconda/snakemake,2021-11-29 17:01:23.028000,355818.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
245,Mesh,tensorflow/mesh,,distributed-ml,https://github.com/tensorflow/mesh,https://github.com/tensorflow/mesh,Apache-2.0,2018-09-20 20:23:34.000000,2021-11-09 23:55:29.000000,2021-10-18 19:57:56.000000,195,88.0,14.0,1158.0,643.0,Mesh TensorFlow: Model Parallelism Made Easier.,44.0,27,True,2021-03-24 19:03:46.000000,0.1.19,25.0,mesh-tensorflow,,['tensorflow'],,260285.0,663.0,607.0,https://pypi.org/project/mesh-tensorflow,2021-03-24 19:03:46.000000,56.0,260285.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
246,arviz,arviz-devs/arviz,,interpretability,https://github.com/arviz-devs/arviz,https://github.com/arviz-devs/arviz,Apache-2.0,2015-07-29 11:51:10.000000,2021-12-02 12:12:32.000000,2021-11-15 18:56:19.000000,252,193.0,551.0,1117.0,,Exploratory analysis of Bayesian models with Python.,104.0,27,True,2021-10-03 11:17:21.000000,0.11.4,25.0,arviz,conda-forge/arviz,,111.0,239332.0,1673.0,1637.0,https://pypi.org/project/arviz,2021-10-03 11:17:21.000000,36.0,221026.0,https://anaconda.org/conda-forge/arviz,2021-10-03 15:30:41.137000,567441.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PyVista,pyvista/pyvista,,data-viz,https://github.com/pyvista/pyvista,https://github.com/pyvista/pyvista,MIT,2017-05-31 18:01:42.000000,2021-12-02 08:04:10.000000,2021-12-02 02:30:33.000000,196,173.0,464.0,1017.0,2250.0,3D plotting and mesh analysis through a streamlined interface for the Visualization Toolkit (VTK).,64.0,27,True,2021-09-11 20:03:16.000000,0.32.1,49.0,pyvista,conda-forge/pyvista,['jupyter'],383.0,28666.0,553.0,527.0,https://pypi.org/project/pyvista,2021-09-11 20:03:16.000000,26.0,24420.0,https://anaconda.org/conda-forge/pyvista,2021-09-12 01:56:26.368000,131417.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
248,petl,petl-developers/petl,,data-pipelines,https://github.com/petl-developers/petl,https://github.com/petl-developers/petl,MIT,2011-08-19 09:51:03.000000,2021-10-15 03:48:10.000000,2021-10-15 01:37:34.000000,163,73.0,351.0,949.0,1154.0,Python Extract Transform and Load Tables of Data.,51.0,27,True,2021-10-15 03:48:10.000000,1.7.5,79.0,petl,conda-forge/petl,,,28851.0,680.0,566.0,https://pypi.org/project/petl,2021-03-27 03:06:14.000000,114.0,28119.0,https://anaconda.org/conda-forge/petl,2021-04-05 21:49:41.242000,46157.0,2.0,http://petl.readthedocs.org,,,,,,,,,,,,,,,,,,,,,,,,,
249,kmodes,nicodv/kmodes,,others,https://github.com/nicodv/kmodes,https://github.com/nicodv/kmodes,MIT,2013-08-01 11:54:40.000000,2021-10-08 04:35:56.000000,2021-10-08 04:32:34.000000,354,19.0,122.0,929.0,470.0,"Python implementations of the k-modes and k-prototypes clustering algorithms, for clustering categorical data.",19.0,27,True,2021-10-08 04:41:31.000000,0.11.1,14.0,kmodes,,,,211505.0,904.0,878.0,https://pypi.org/project/kmodes,2021-10-08 04:35:56.000000,26.0,211505.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
250,igraph,igraph/python-igraph,,graph,https://github.com/igraph/python-igraph,https://github.com/igraph/python-igraph,GPL-2.0,2015-01-08 23:55:16.000000,2021-12-02 13:20:56.000000,2021-11-29 08:16:22.000000,206,27.0,316.0,900.0,1836.0,Python interface for igraph.,56.0,27,False,2021-10-29 01:08:18.000000,0.9.8,25.0,python-igraph,conda-forge/igraph,,286249.0,138839.0,786.0,362.0,https://pypi.org/project/python-igraph,2021-10-29 00:55:02.000000,424.0,129637.0,https://anaconda.org/conda-forge/igraph,2021-11-12 06:30:55.873000,261534.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PyNNDescent,lmcinnes/pynndescent,,nn-search,https://github.com/lmcinnes/pynndescent,https://github.com/lmcinnes/pynndescent,BSD-2-Clause,2018-02-07 23:23:54.000000,2021-11-29 16:05:37.000000,2021-10-22 18:18:33.000000,69,41.0,47.0,521.0,529.0,A Python nearest neighbor descent for approximate nearest neighbors.,17.0,27,True,2021-10-15 14:06:19.000000,0.5.5,24.0,pynndescent,conda-forge/pynndescent,,,1327060.0,999.0,993.0,https://pypi.org/project/pynndescent,2021-10-15 13:34:09.000000,6.0,1313572.0,https://anaconda.org/conda-forge/pynndescent,2021-10-15 15:32:23.572000,404650.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
252,hvPlot,holoviz/hvplot,,data-viz,https://github.com/holoviz/hvplot,https://github.com/holoviz/hvplot,BSD-3-Clause,2018-03-19 14:22:41.000000,2021-11-30 14:15:06.000000,2021-11-30 14:15:06.000000,61,136.0,261.0,481.0,426.0,"A high-level plotting API for pandas, dask, xarray, and networkx built on HoloViews.",33.0,27,True,2021-07-26 16:25:50.000000,0.7.3,36.0,hvplot,conda-forge/hvplot,,,103389.0,948.0,918.0,https://pypi.org/project/hvplot,2021-07-23 11:33:46.000000,30.0,99963.0,https://anaconda.org/conda-forge/hvplot,2021-07-23 14:04:28.244000,137064.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
253,DIPY,dipy/dipy,,medical-data,https://github.com/dipy/dipy,https://github.com/dipy/dipy,BSD-3-Clause,2010-02-06 11:43:08.000000,2021-12-02 14:53:42.000000,2021-11-19 17:32:50.000000,331,123.0,636.0,479.0,11737.0,"DIPY is the paragon 3D/4D+ imaging library in Python. Contains generic methods for spatial normalization, signal..",127.0,27,True,2021-03-14 14:05:15.000000,1.4.0,23.0,dipy,conda-forge/dipy,,,10729.0,561.0,467.0,https://pypi.org/project/dipy,2021-05-06 04:40:48.000000,94.0,6678.0,https://anaconda.org/conda-forge/dipy,2021-05-06 13:36:55.402000,271480.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
254,audioread,beetbox/audioread,,audio,https://github.com/beetbox/audioread,https://github.com/beetbox/audioread,MIT,2011-11-08 19:53:18.000000,2021-12-01 15:32:51.000000,2021-11-30 19:40:12.000000,89,31.0,45.0,379.0,245.0,cross-library (GStreamer + Core Audio + MAD + FFmpeg) audio decoding for Python.,21.0,27,True,2020-10-20 11:23:09.000000,2.1.9,25.0,audioread,conda-forge/audioread,,,393699.0,7321.0,6735.0,https://pypi.org/project/audioread,2020-10-20 11:23:09.000000,586.0,388091.0,https://anaconda.org/conda-forge/audioread,2021-11-07 14:43:40.465000,364577.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
255,detectron2,facebookresearch/detectron2,,image,https://github.com/facebookresearch/detectron2,https://github.com/facebookresearch/detectron2,Apache-2.0,2019-09-05 21:30:20.000000,2021-12-02 13:10:44.000000,2021-12-01 20:05:58.000000,5019,143.0,2634.0,19064.0,,"Detectron2 is a platform for object detection, segmentation and other visual recognition tasks.",195.0,26,True,2021-11-15 22:08:26.000000,0.6,10.0,,conda-forge/detectron2,['pytorch'],,1832.0,422.0,422.0,,,,,https://anaconda.org/conda-forge/detectron2,2021-07-30 18:54:13.472000,34816.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PaddleOCR,PaddlePaddle/PaddleOCR,,ocr,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000000,2021-12-02 12:52:31.000000,2021-11-22 04:16:55.000000,3550,961.0,2545.0,17709.0,,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",72.0,26,True,2021-05-26 11:43:06.000000,2.1.1,19.0,paddleocr,,['paddle'],,33301.0,429.0,429.0,https://pypi.org/project/paddleocr,2021-11-17 08:44:28.000000,0.0,33301.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
257,MMDetection,open-mmlab/mmdetection,,image,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000000,2021-12-02 10:55:57.000000,2021-11-30 14:13:41.000000,6210,366.0,4456.0,17423.0,1838.0,OpenMMLab Detection Toolbox and Benchmark.,283.0,26,True,2021-11-30 14:15:59.000000,2.19.0,21.0,,,['pytorch'],,,186.0,186.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
258,Magenta,magenta/magenta,,audio,https://github.com/magenta/magenta,https://github.com/magenta/magenta,Apache-2.0,2016-05-05 20:10:40.000000,2021-10-18 02:01:53.000000,2021-06-30 21:44:13.000000,3518,321.0,569.0,17230.0,,Magenta: Music and Art Generation with Machine Intelligence.,149.0,26,True,2020-11-12 19:17:18.000000,2.1.3,66.0,magenta,,['tensorflow'],,6055.0,391.0,321.0,https://pypi.org/project/magenta,2020-11-12 19:17:18.000000,70.0,6055.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
259,CNTK,microsoft/CNTK,,ml-frameworks,https://github.com/microsoft/CNTK,https://github.com/microsoft/CNTK,MIT,2015-11-26 09:52:06.000000,2021-08-27 04:46:43.000000,2020-03-31 15:55:14.000000,4402,836.0,2524.0,17122.0,16116.0,"Microsoft Cognitive Toolkit (CNTK), an open source deep-learning toolkit.",270.0,26,False,2019-04-26 14:13:32.000000,2.7,32.0,cntk,,,13893.0,1335.0,34.0,,https://pypi.org/project/cntk,2020-12-09 22:21:57.000000,34.0,1140.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
260,Faiss,facebookresearch/faiss,,nn-search,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000000,2021-12-02 08:00:58.000000,2021-12-02 07:55:01.000000,2391,216.0,1442.0,15286.0,,A library for efficient similarity search and clustering of dense vectors.,90.0,26,True,2021-06-09 09:16:17.000000,1.1.2,57.0,pymilvus,conda-forge/faiss,,,25514.0,514.0,508.0,https://pypi.org/project/pymilvus,2021-11-01 10:54:41.000000,6.0,14119.0,https://anaconda.org/conda-forge/faiss,2021-11-20 08:01:48.432000,216520.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
261,Prophet,facebook/prophet,,time-series-data,https://github.com/facebook/prophet,https://github.com/facebook/prophet,MIT,2016-11-16 01:50:08.000000,2021-11-09 17:34:47.000000,2021-10-03 23:20:15.000000,3879,158.0,1574.0,13754.0,,Tool for producing high quality forecasts for time series data that has multiple seasonality with linear or non-linear..,137.0,26,True,2021-04-02 23:45:16.000000,1.0,14.0,fbprophet,,,638.0,859773.0,150.0,,https://pypi.org/project/fbprophet,2020-09-05 16:12:50.000000,150.0,859762.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
262,baselines,openai/baselines,,reinforcement-learning,https://github.com/openai/baselines,https://github.com/openai/baselines,MIT,2017-05-24 01:58:13.000000,2021-10-26 01:03:48.000000,2020-01-31 13:06:18.000000,4144,472.0,430.0,12093.0,347.0,OpenAI Baselines: high-quality implementations of reinforcement learning algorithms.,114.0,26,False,2018-02-26 17:07:07.000000,0.1.5,6.0,baselines,,,,1087.0,428.0,354.0,https://pypi.org/project/baselines,2018-02-26 17:07:07.000000,74.0,1087.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
263,Turi Create,apple/turicreate,,ml-frameworks,https://github.com/apple/turicreate,https://github.com/apple/turicreate,BSD-3-Clause,2017-12-01 00:42:04.000000,2021-11-29 19:55:31.000000,2021-11-29 19:55:31.000000,1111,484.0,1281.0,10501.0,,Turi Create simplifies the development of custom machine learning models.,82.0,26,True,2020-09-30 22:51:40.000000,6.4.1,31.0,turicreate,,,4920.0,19971.0,313.0,279.0,https://pypi.org/project/turicreate,2020-09-30 22:51:40.000000,34.0,19869.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
264,TensorLayer,tensorlayer/tensorlayer,,reinforcement-learning,https://github.com/tensorlayer/tensorlayer,https://github.com/tensorlayer/tensorlayer,Apache-2.0,2016-06-07 15:55:16.000000,2021-10-29 08:29:08.000000,2021-10-29 08:29:08.000000,1487,20.0,437.0,6782.0,3350.0,Deep Learning and Reinforcement Learning Library for Scientists and Engineers.,132.0,26,True,2021-01-06 07:16:21.000000,2.2.4,82.0,tensorlayer,,['tensorflow'],1287.0,2096.0,68.0,,https://pypi.org/project/tensorlayer,2020-06-19 00:53:37.000000,68.0,2076.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
265,Facets Overview,pair-code/facets,,data-viz,https://github.com/PAIR-code/facets,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000000,2021-11-29 10:48:23.000000,2021-05-06 12:01:05.000000,834,76.0,76.0,6734.0,264.0,Visualizations for machine learning datasets.,28.0,26,True,2019-07-24 15:57:06.000000,1.0.0,4.0,facets-overview,,['jupyter'],,138541.0,97.0,91.0,https://pypi.org/project/facets-overview,2019-07-24 15:57:06.000000,6.0,138541.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
266,EfficientNet-PyTorch,lukemelas/EfficientNet-PyTorch,,pytorch-utils,https://github.com/lukemelas/EfficientNet-PyTorch,https://github.com/lukemelas/EfficientNet-PyTorch,Apache-2.0,2019-05-30 05:24:11.000000,2021-11-02 08:10:31.000000,2021-04-15 15:16:36.000000,1306,130.0,134.0,6663.0,162.0,A PyTorch implementation of EfficientNet and EfficientNetV2 (coming soon!).,24.0,26,True,2021-04-15 15:17:23.000000,0.7.1,13.0,efficientnet-pytorch,,['pytorch'],1005344.0,222158.0,14.0,,https://pypi.org/project/efficientnet-pytorch,2021-04-15 15:17:23.000000,14.0,174285.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
267,tsfresh,blue-yonder/tsfresh,,time-series-data,https://github.com/blue-yonder/tsfresh,https://github.com/blue-yonder/tsfresh,MIT,2016-10-26 11:29:17.000000,2021-11-18 20:18:15.000000,2021-10-31 20:49:30.000000,924,42.0,432.0,6052.0,398.0,Automatic extraction of relevant features from time series:.,79.0,26,True,2021-03-06 08:49:53.000000,0.18.0,26.0,tsfresh,conda-forge/tsfresh,['sklearn'],,208171.0,66.0,,https://pypi.org/project/tsfresh,2020-09-09 21:08:22.000000,66.0,206793.0,https://anaconda.org/conda-forge/tsfresh,2021-03-07 06:57:04.012000,67565.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
268,DeepSpeed,microsoft/DeepSpeed,,distributed-ml,https://github.com/microsoft/DeepSpeed,https://github.com/microsoft/DeepSpeed,MIT,2020-01-23 18:35:18.000000,2021-12-02 06:10:51.000000,2021-12-02 06:10:51.000000,649,372.0,367.0,5955.0,802.0,"DeepSpeed is a deep learning optimization library that makes distributed training easy, efficient, and effective.",84.0,26,True,2021-12-01 01:16:49.000000,0.5.8,39.0,deepspeed,,['pytorch'],,32149.0,122.0,122.0,https://pypi.org/project/deepspeed,2021-12-01 01:15:45.000000,0.0,31624.0,,,,2.0,,deepspeed/deepspeed,https://hub.docker.com/r/deepspeed/deepspeed,2021-05-05 21:39:11.981563,3.0,12075.0,,,,,,,,,,,,,,,,,,,,
269,OCRmyPDF,jbarlow83/OCRmyPDF,,ocr,https://github.com/jbarlow83/OCRmyPDF,https://github.com/jbarlow83/OCRmyPDF,MPL-2.0,2013-12-20 08:26:28.000000,2021-11-16 00:38:14.000000,2021-11-15 08:32:58.000000,498,93.0,682.0,5299.0,3074.0,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched.",57.0,26,True,2021-11-04 21:51:31.000000,12.7.2,186.0,ocrmypdf,,,,15738.0,12.0,,https://pypi.org/project/ocrmypdf,2021-11-13 20:54:23.000000,12.0,15738.0,,,,2.0,,,,,,,,,,,,,,,ocrmypdf,,ocrmypdf,,,,,,,,,
270,librosa,librosa/librosa,,audio,https://github.com/librosa/librosa,https://github.com/librosa/librosa,ISC,2012-10-20 14:21:01.000000,2021-11-29 20:40:54.000000,2021-11-29 15:28:32.000000,773,47.0,883.0,4869.0,,Python library for audio and music analysis.,92.0,26,True,2021-05-26 10:15:06.000000,0.8.1,31.0,librosa,conda-forge/librosa,,,406268.0,1750.0,,https://pypi.org/project/librosa,2021-05-26 10:15:06.000000,1750.0,399884.0,https://anaconda.org/conda-forge/librosa,2021-05-26 10:44:27.607000,415014.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
271,sktime,alan-turing-institute/sktime,,time-series-data,https://github.com/alan-turing-institute/sktime,https://github.com/alan-turing-institute/sktime,BSD-3-Clause,2018-11-06 15:08:24.000000,2021-12-02 13:46:23.000000,2021-12-02 00:30:14.000000,689,251.0,501.0,4700.0,,A unified framework for machine learning with time series.,131.0,26,True,2021-10-28 19:14:26.000000,0.8.1,18.0,sktime,,['sklearn'],64.0,101506.0,297.0,297.0,https://pypi.org/project/sktime,2021-10-28 19:14:26.000000,0.0,101504.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
272,kaggle,Kaggle/kaggle-api,,ml-experiments,https://github.com/Kaggle/kaggle-api,https://github.com/Kaggle/kaggle-api,Apache-2.0,2018-01-25 03:02:39.000000,2021-11-28 20:23:07.000000,2021-03-15 15:49:05.000000,862,190.0,143.0,4433.0,145.0,Official Kaggle API.,36.0,26,True,2021-03-13 00:50:03.000000,1.5.12,48.0,kaggle,conda-forge/kaggle,,,302067.0,564.0,,https://pypi.org/project/kaggle,2021-03-13 00:50:03.000000,564.0,299676.0,https://anaconda.org/conda-forge/kaggle,2021-11-15 19:59:06.419000,74121.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
