,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
244,TF Addons,tensorflow/addons,tensorflow-utils,,https://github.com/tensorflow/addons,https://github.com/tensorflow/addons,Apache-2.0,2018-11-26 23:57:17.000,2025-03-26 21:42:40.000000,2024-04-15 22:25:34,1519.0,,612.0,55.0,1887.0,92.0,899.0,1696.0,Useful extra functionality for TensorFlow 2.x maintained by SIG-addons.,207.0,32,True,2023-11-28 01:45:31.000,0.23.0,38.0,tensorflow-addons,,,,['tensorflow'],371.0,,https://pypi.org/project/tensorflow-addons,2023-11-28 01:45:31.000,371.0,1152571.0,1152571.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
245,lets-plot,JetBrains/lets-plot,data-viz,,https://github.com/JetBrains/lets-plot,https://github.com/JetBrains/lets-plot,MIT,2019-03-20 16:13:03.000,2025-03-27 14:39:19.000000,2025-03-27 14:38:48,4762.0,243.0,53.0,209.0,617.0,163.0,521.0,1644.0,Multiplatform plotting library based on the Grammar of Graphics.,21.0,32,True,2025-03-07 18:17:15.000,4.6.1,86.0,lets-plot,,,,,183.0,168.0,https://pypi.org/project/lets-plot,2025-03-07 18:14:38.000,15.0,35237.0,35287.0,,,,,,,,2.0,3225.0,,,,,,,,,,,,,,,,,,,
246,pmdarima,alkaline-ml/pmdarima,time-series-data,,https://github.com/alkaline-ml/pmdarima,https://github.com/alkaline-ml/pmdarima,MIT,2017-03-30 14:58:30.000,2025-03-25 16:01:27.944000,2024-11-07 23:05:03,1082.0,,239.0,35.0,256.0,65.0,274.0,1633.0,"A statistical library designed to fill the void in Pythons time series analysis capabilities, including the equivalent..",23.0,32,True,2023-10-23 16:52:00.000,2.0.4,44.0,pmdarima,conda-forge/pmdarima,,,,11428.0,11275.0,https://pypi.org/project/pmdarima,2023-10-23 14:02:41.000,153.0,2657308.0,2681765.0,https://anaconda.org/conda-forge/pmdarima,2025-03-25 16:01:27.944,1296241.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
247,tensorly,tensorly/tensorly,others,,https://github.com/tensorly/tensorly,https://github.com/tensorly/tensorly,BSD-2-Clause,2016-10-21 23:14:52.000,2025-03-25 16:00:34.388000,2025-03-02 02:55:04,1994.0,8.0,289.0,43.0,296.0,59.0,216.0,1603.0,TensorLy: Tensor Learning in Python.,70.0,32,True,2024-11-12 14:54:17.000,0.9.0,21.0,tensorly,conda-forge/tensorly,,,,1058.0,959.0,https://pypi.org/project/tensorly,2024-11-12 14:54:17.000,99.0,65380.0,72425.0,https://anaconda.org/conda-forge/tensorly,2025-03-25 16:00:34.388,373437.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
248,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2025-03-25 16:00:05.087000,2024-12-05 15:39:58,1196.0,,360.0,67.0,617.0,298.0,362.0,1510.0,A Jupyter - Leaflet.js bridge.,92.0,32,True,2024-07-22 08:02:59.000,0.19.2,84.0,ipyleaflet,conda-forge/ipyleaflet,,,['jupyter'],15668.0,15384.0,https://pypi.org/project/ipyleaflet,2024-07-22 08:02:59.000,275.0,223357.0,251547.0,https://anaconda.org/conda-forge/ipyleaflet,2025-03-25 16:00:05.087,1401831.0,,,,,3.0,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,2024-07-22 08:02:28.803,9.0,4021.0,,,,,,,,,,,,,
249,pyjanitor,pyjanitor-devs/pyjanitor,others,,https://github.com/pyjanitor-devs/pyjanitor,https://github.com/pyjanitor-devs/pyjanitor,MIT,2018-03-04 22:43:33.000,2025-03-26 10:52:46.000000,2025-03-26 10:50:04,1650.0,21.0,171.0,16.0,880.0,112.0,465.0,1403.0,Clean APIs for data cleaning. Python implementation of R package Janitor.,109.0,32,True,2025-03-07 00:16:27.000,0.31.0,67.0,pyjanitor,conda-forge/pyjanitor,,,,940.0,898.0,https://pypi.org/project/pyjanitor,2025-03-07 00:16:23.000,42.0,96868.0,101137.0,https://anaconda.org/conda-forge/pyjanitor,2025-03-25 16:00:32.413,247605.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
250,arch,bashtage/arch,financial-data,,https://github.com/bashtage/arch,https://github.com/bashtage/arch,,2014-08-29 15:41:28.000,2025-03-25 16:01:01.075000,2025-03-19 18:19:56,1190.0,31.0,255.0,49.0,561.0,33.0,189.0,1384.0,ARCH models in Python.,37.0,32,False,2024-11-04 16:01:44.000,7.2.0,49.0,arch,conda-forge/arch-py,,,,2773.0,2660.0,https://pypi.org/project/arch,2024-11-04 16:01:44.000,113.0,612253.0,621932.0,https://anaconda.org/conda-forge/arch-py,2025-03-25 16:01:01.075,551733.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
251,hvPlot,holoviz/hvplot,data-viz,,https://github.com/holoviz/hvplot,https://github.com/holoviz/hvplot,BSD-3-Clause,2018-03-19 14:22:41.000,2025-03-25 16:00:38.203000,2025-03-19 18:08:18,759.0,23.0,111.0,24.0,621.0,373.0,482.0,1180.0,"A high-level plotting API for pandas, dask, xarray, and networkx built on HoloViews.",51.0,32,True,2024-12-16 22:32:41.000,0.11.2,81.0,hvplot,conda-forge/hvplot,,,,7001.0,6783.0,https://pypi.org/project/hvplot,2024-12-16 15:36:13.000,218.0,216094.0,229025.0,https://anaconda.org/conda-forge/hvplot,2025-03-25 16:00:38.203,737110.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
252,scikit-survival,sebp/scikit-survival,sklearn-utils,,https://github.com/sebp/scikit-survival,https://github.com/sebp/scikit-survival,GPL-3.0,2016-12-26 22:15:53.000,2025-03-25 22:43:28.878000,2025-03-25 21:41:42,1239.0,57.0,218.0,21.0,164.0,30.0,211.0,1171.0,Survival analysis built on top of scikit-learn.,22.0,32,False,2025-03-25 22:02:59.000,0.24.1,32.0,scikit-survival,conda-forge/scikit-survival,,,['sklearn'],829.0,785.0,https://pypi.org/project/scikit-survival,2025-03-25 22:02:59.000,44.0,158425.0,164305.0,https://anaconda.org/conda-forge/scikit-survival,2025-03-25 22:43:28.878,235211.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
253,snowballstemmer,snowballstem/snowball,nlp,,https://github.com/snowballstem/snowball,https://github.com/snowballstem/snowball,BSD-3-Clause,2013-02-23 07:17:42.000,2025-03-25 16:00:08.770000,2025-03-24 19:51:43,1164.0,70.0,174.0,34.0,129.0,25.0,76.0,775.0,Snowball compiler and stemming algorithms.,35.0,32,True,2021-11-16 18:38:34.000,2.2.0,10.0,snowballstemmer,conda-forge/snowballstemmer,,,,459.0,10.0,https://pypi.org/project/snowballstemmer,2021-11-16 18:38:34.000,449.0,19923343.0,20015027.0,https://anaconda.org/conda-forge/snowballstemmer,2025-03-25 16:00:08.770,9443493.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
254,DIPY,dipy/dipy,medical-data,,https://github.com/dipy/dipy,https://github.com/dipy/dipy,,2010-02-06 11:43:08.000,2025-03-25 16:00:05.852000,2025-03-23 01:17:29,14917.0,173.0,445.0,54.0,2320.0,162.0,836.0,749.0,"DIPY is the paragon 3D/4D+ medical imaging library in Python. Contains generic methods for spatial normalization,..",167.0,32,False,2025-03-16 06:33:35.000,1.11.0,30.0,dipy,conda-forge/dipy,,,,1568.0,1432.0,https://pypi.org/project/dipy,2025-03-16 06:33:35.000,136.0,29156.0,40287.0,https://anaconda.org/conda-forge/dipy,2025-03-25 16:00:05.852,601107.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
255,python-soundfile,bastibe/python-soundfile,audio,,https://github.com/bastibe/python-soundfile,https://github.com/bastibe/python-soundfile,BSD-3-Clause,2013-08-27 13:36:52.000,2025-01-25 09:16:44.000000,2025-01-25 09:07:20,604.0,29.0,112.0,16.0,204.0,124.0,140.0,745.0,"SoundFile is an audio library based on libsndfile, CFFI, and NumPy.",37.0,32,True,2025-01-25 09:16:44.000,0.13.1,17.0,soundfile,anaconda/pysoundfile,,,,57942.0,56875.0,https://pypi.org/project/soundfile,2025-01-25 09:16:44.000,1067.0,5405151.0,5405310.0,https://anaconda.org/anaconda/pysoundfile,,,,,,,2.0,21182.0,,,,,,,,,,,,,,,,,,,
256,Cython BLIS,explosion/cython-blis,others,,https://github.com/explosion/cython-blis,https://github.com/explosion/cython-blis,BSD-3-Clause,2017-10-15 09:56:16.000,2025-03-25 16:00:47.170000,2025-01-17 09:31:35,632.0,60.0,39.0,9.0,78.0,14.0,27.0,225.0,Fast matrix-multiplication as a self-contained Python library no system dependencies!.,13.0,32,False,2025-01-13 08:35:34.000,1.2.0,54.0,blis,conda-forge/cython-blis,,,,59015.0,58904.0,https://pypi.org/project/blis,2025-01-13 08:35:34.000,111.0,11973912.0,12019395.0,https://anaconda.org/conda-forge/cython-blis,2025-03-25 16:00:47.170,2454944.0,,,,,2.0,1532.0,,,,,,,,,,,,,,,,,,,
257,vit-pytorch,lucidrains/vit-pytorch,image,,https://github.com/lucidrains/vit-pytorch,https://github.com/lucidrains/vit-pytorch,MIT,2020-10-03 22:47:24.000,2025-03-05 18:50:39.000000,2025-03-05 18:50:34,341.0,5.0,3193.0,157.0,58.0,139.0,142.0,22212.0,"Implementation of Vision Transformer, a simple way to achieve SOTA in vision classification with only a single..",23.0,31,True,2025-03-05 15:57:34.000,1.10.1,217.0,vit-pytorch,,,,['pytorch'],635.0,618.0,https://pypi.org/project/vit-pytorch,2025-03-05 15:57:34.000,17.0,22511.0,22511.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
258,NNI,microsoft/nni,hyperopt,,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000,2024-07-03 10:55:10.000000,2023-10-26 05:31:53,3012.0,,1816.0,283.0,3507.0,417.0,1684.0,14156.0,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",192.0,31,False,2023-09-14 12:12:06.000,3.0,55.0,nni,,,,,68.0,21.0,https://pypi.org/project/nni,2023-09-14 12:22:00.000,47.0,21317.0,21317.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
259,PaddleDetection,PaddlePaddle/PaddleDetection,image,,https://github.com/PaddlePaddle/PaddleDetection,https://github.com/PaddlePaddle/PaddleDetection,Apache-2.0,2019-10-25 07:21:14.000,2025-03-27 07:19:57.000000,2025-03-17 12:27:29,2320.0,13.0,2914.0,199.0,3805.0,1250.0,4533.0,13241.0,"Object Detection toolkit based on PaddlePaddle. It supports object detection, instance segmentation, multiple object..",185.0,31,True,2025-02-14 04:57:35.000,2.8.1,11.0,paddledet,,,,['paddle'],2.0,,https://pypi.org/project/paddledet,2022-09-19 20:42:09.271,2.0,1640.0,1640.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
260,PaddleHub,PaddlePaddle/PaddleHub,others,,https://github.com/PaddlePaddle/PaddleHub,https://github.com/PaddlePaddle/PaddleHub,Apache-2.0,2018-12-21 06:00:48.000,2024-08-07 03:17:23.000000,2024-08-07 03:17:23,2667.0,,2074.0,182.0,1007.0,574.0,727.0,12829.0,"Awesome pre-trained models toolkit based on PaddlePaddle. (400+ models including Image, Text, Audio, Video and Cross-..",70.0,31,True,2023-09-20 10:33:08.000,2.4.0,50.0,paddlehub,,,,['paddle'],1882.0,1875.0,https://pypi.org/project/paddlehub,2023-09-20 10:33:08.000,7.0,6400.0,6411.0,,,,,,,,2.0,841.0,,,,,,,,,,,,,,,,,,,
261,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2025-03-25 16:01:07.526000,2025-03-12 01:13:25,1770.0,22.0,805.0,87.0,821.0,97.0,293.0,10415.0,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",55.0,31,False,2025-02-27 15:49:54.000,2.7.1,33.0,cleanlab,conda-forge/cleanlab,,,,469.0,448.0,https://pypi.org/project/cleanlab,2025-02-27 15:49:54.000,21.0,37645.0,38499.0,https://anaconda.org/conda-forge/cleanlab,2025-03-25 16:01:07.526,40145.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
262,TFlearn,tflearn/tflearn,ml-frameworks,,https://github.com/tflearn/tflearn,https://github.com/tflearn/tflearn,MIT,2016-03-31 12:05:53.000,2024-05-06 11:34:20.000000,2020-11-30 04:34:51,613.0,,2410.0,454.0,263.0,579.0,365.0,9620.0,Deep learning library featuring a higher-level API for TensorFlow.,145.0,31,False,2020-11-11 19:26:11.000,0.5.0,8.0,tflearn,,,,['tensorflow'],5159.0,5145.0,https://pypi.org/project/tflearn,2020-11-11 19:13:47.000,14.0,4053.0,4053.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
263,AutoKeras,keras-team/autokeras,hyperopt,,https://github.com/keras-team/autokeras,https://github.com/keras-team/autokeras,Apache-2.0,2017-11-19 23:18:20.000,2024-12-16 18:00:41.000000,2024-12-16 18:00:41,1394.0,,1399.0,298.0,897.0,148.0,760.0,9208.0,AutoML library for deep learning.,145.0,31,True,2024-03-20 21:40:33.000,2.0.0,59.0,autokeras,,,,['tensorflow'],834.0,821.0,https://pypi.org/project/autokeras,2024-03-20 21:40:33.000,13.0,16509.0,16728.0,,,,,,,,2.0,19346.0,,,,,,,,,,,,,,,,,,,
264,imageai,OlafenwaMoses/ImageAI,image,,https://github.com/OlafenwaMoses/ImageAI,https://github.com/OlafenwaMoses/ImageAI,MIT,2018-03-19 23:12:33.000,2025-03-25 16:01:16.744000,2024-02-20 22:38:05,385.0,,2162.0,288.0,98.0,311.0,446.0,8747.0,A python library built to empower developers to build applications and systems with self-contained Computer Vision..,19.0,31,False,2023-01-02 17:10:24.749,3.0.3,13.0,imageai,conda-forge/imageai,,,,1777.0,1758.0,https://pypi.org/project/imageai,2023-01-02 17:10:24.749,19.0,10888.0,22625.0,https://anaconda.org/conda-forge/imageai,2025-03-25 16:01:16.744,8948.0,,,,,2.0,961055.0,,,,,,,,,,,,,,,,,,,
265,Apex,NVIDIA/apex,gpu-utilities,,https://github.com/NVIDIA/apex,https://github.com/NVIDIA/apex,BSD-3-Clause,2018-04-23 16:28:52.000,2025-03-26 08:49:09.000000,2025-03-26 08:49:08,1205.0,9.0,1401.0,98.0,684.0,735.0,531.0,8595.0,A PyTorch Extension: Tools for easy mixed precision and distributed training in Pytorch.,131.0,31,True,,,4.0,,conda-forge/nvidia-apex,,,['pytorch'],3082.0,3082.0,,,,,8690.0,https://anaconda.org/conda-forge/nvidia-apex,2025-03-25 16:00:58.464,460593.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
266,auto-sklearn,automl/auto-sklearn,hyperopt,,https://github.com/automl/auto-sklearn,https://github.com/automl/auto-sklearn,BSD-3-Clause,2015-07-02 15:38:10.000,2025-03-25 16:01:39.852000,2023-04-18 11:08:13,2759.0,,1282.0,212.0,727.0,201.0,829.0,7786.0,Automated Machine Learning with scikit-learn.,88.0,31,False,2023-02-13 12:35:21.000,0.15.0,42.0,auto-sklearn,conda-forge/auto-sklearn,,,['sklearn'],690.0,656.0,https://pypi.org/project/auto-sklearn,2022-09-20 10:32:07.471,34.0,17967.0,18607.0,https://anaconda.org/conda-forge/auto-sklearn,2025-03-25 16:01:39.852,30114.0,,,,,2.0,68.0,,,,,,,,,,,,,,,,,,,
267,DeepPavlov,deepmipt/DeepPavlov,nlp,,https://github.com/deeppavlov/DeepPavlov,https://github.com/deeppavlov/DeepPavlov,Apache-2.0,2017-11-17 14:35:29.000,2025-03-11 12:07:56.000000,2024-11-26 06:34:41,2711.0,,1151.0,207.0,1052.0,28.0,615.0,6834.0,An open source library for deep learning end-to-end dialog systems and chatbots.,78.0,31,True,2024-08-12 17:22:54.000,1.7.0,64.0,deeppavlov,,,,['tensorflow'],431.0,427.0,https://pypi.org/project/deeppavlov,2024-08-12 17:22:54.000,4.0,11099.0,11099.0,,,,,,,,2.0,,deeppavlov/DeepPavlov,,,,,,,,,,,,,,,,,,
268,Tesseract,madmaze/pytesseract,ocr,,https://github.com/madmaze/pytesseract,https://github.com/madmaze/pytesseract,Apache-2.0,2010-10-27 23:02:49.000,2025-03-25 16:00:51.550000,2025-02-17 21:20:41,638.0,7.0,721.0,108.0,200.0,12.0,358.0,6057.0,Python-tesseract is an optical character recognition (OCR) tool for python.,50.0,31,True,2024-08-16 02:36:10.000,0.3.13,28.0,pytesseract,conda-forge/pytesseract,,,,971.0,,https://pypi.org/project/pytesseract,2024-08-16 02:36:10.000,971.0,2941542.0,2953169.0,https://anaconda.org/conda-forge/pytesseract,2025-03-25 16:00:51.550,651119.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
269,River,online-ml/river,others,,https://github.com/online-ml/river,https://github.com/online-ml/river,BSD-3-Clause,2019-01-24 15:18:26.000,2025-03-25 16:01:40.596000,2025-03-03 22:29:36,3949.0,5.0,553.0,84.0,643.0,122.0,501.0,5253.0,Online machine learning in Python.,125.0,31,True,2024-11-25 23:59:25.000,0.22.0,23.0,river,conda-forge/river,,,,735.0,671.0,https://pypi.org/project/river,2024-11-25 23:28:09.000,64.0,70480.0,72728.0,https://anaconda.org/conda-forge/river,2025-03-25 16:01:40.596,105681.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
270,cuML,rapidsai/cuml,gpu-utilities,,https://github.com/rapidsai/cuml,https://github.com/rapidsai/cuml,Apache-2.0,2018-10-11 15:45:35.000,2025-03-26 23:02:32.000000,2025-03-26 21:47:33,15783.0,178.0,562.0,76.0,3912.0,965.0,1680.0,4566.0,cuML - RAPIDS Machine Learning Library.,181.0,31,True,2025-03-03 21:13:57.000,25.02.01,44.0,cuml,,,,,14.0,,https://pypi.org/project/cuml,2020-06-01 20:09:10.000,14.0,4302.0,4302.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
271,ta,bukosabino/ta,financial-data,,https://github.com/bukosabino/ta,https://github.com/bukosabino/ta,MIT,2018-01-02 18:08:48.000,2025-03-25 16:01:36.083000,2023-11-02 13:49:44,662.0,,1039.0,150.0,132.0,139.0,104.0,4566.0,Technical Analysis Library using Pandas and Numpy.,34.0,31,False,2023-11-02 13:53:35.000,0.11.0,56.0,ta,conda-forge/ta,,,,6502.0,6395.0,https://pypi.org/project/ta,2023-11-02 13:53:35.000,107.0,257577.0,258287.0,https://anaconda.org/conda-forge/ta,2025-03-25 16:01:36.083,34826.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
272,sacred,IDSIA/sacred,ml-experiments,,https://github.com/IDSIA/sacred,https://github.com/IDSIA/sacred,MIT,2014-03-31 18:05:29.000,2025-03-25 16:01:55.597000,2024-11-26 07:14:46,1352.0,,383.0,69.0,376.0,103.0,460.0,4289.0,"Sacred is a tool to help you configure, organize, log and reproduce experiments developed at IDSIA.",106.0,31,True,2024-11-26 07:16:52.000,0.8.7,31.0,sacred,conda-forge/sacred,,,,3527.0,3467.0,https://pypi.org/project/sacred,2024-11-26 07:16:52.000,60.0,28420.0,28626.0,https://anaconda.org/conda-forge/sacred,2025-03-25 16:01:55.597,8249.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
273,AzureML SDK,Azure/MachineLearningNotebooks,ml-experiments,,https://github.com/Azure/MachineLearningNotebooks,https://github.com/Azure/MachineLearningNotebooks,MIT,2018-08-17 17:29:14.000,2025-03-14 16:42:02.000000,2025-03-14 16:42:02,1307.0,2.0,2506.0,1934.0,541.0,390.0,1078.0,4170.0,Python notebooks with ML and deep learning examples with Azure Machine Learning Python SDK | Microsoft.,65.0,31,True,2024-10-16 17:44:34.000,1.58.0,106.0,azureml-sdk,,,,,31.0,,https://pypi.org/project/azureml-sdk,2024-12-10 14:48:18.000,31.0,329903.0,329911.0,,,,,,,,2.0,662.0,,,,,,,,,,,,,,,,,,,
274,Porcupine,Picovoice/Porcupine,audio,,https://github.com/Picovoice/porcupine,https://github.com/Picovoice/porcupine,Apache-2.0,2018-03-08 01:55:25.000,2025-03-24 20:07:12.000000,2025-03-21 19:53:43,1316.0,54.0,514.0,65.0,811.0,,567.0,4010.0,On-device wake word detection powered by deep learning.,42.0,31,True,2025-02-05 18:37:30.000,3.0.5,37.0,pvporcupine,,,,,81.0,43.0,https://pypi.org/project/pvporcupine,2025-02-05 18:37:30.000,38.0,18636.0,18636.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
275,NMSLIB,nmslib/nmslib,nn-search,,https://github.com/nmslib/nmslib,https://github.com/nmslib/nmslib,Apache-2.0,2013-07-10 11:06:06.000,2025-03-25 16:01:07.586000,2024-09-21 03:01:04,1581.0,,455.0,91.0,127.0,95.0,348.0,3461.0,Non-Metric Space Library (NMSLIB): An efficient similarity search library and a toolkit for evaluation of k-NN methods..,49.0,31,True,2021-02-03 16:40:09.000,2.1.1,32.0,nmslib,conda-forge/nmslib,,,,1396.0,1333.0,https://pypi.org/project/nmslib,2021-02-03 00:02:08.000,63.0,430890.0,434491.0,https://anaconda.org/conda-forge/nmslib,2025-03-25 16:01:07.586,190861.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
276,dyNET,clab/dynet,ml-frameworks,,https://github.com/clab/dynet,https://github.com/clab/dynet,Apache-2.0,2015-02-08 23:09:21.000,2023-12-01 17:10:01.000000,2023-11-08 12:40:01,3273.0,,704.0,181.0,737.0,277.0,710.0,3426.0,DyNet: The Dynamic Neural Network Toolkit.,161.0,31,False,2020-10-21 14:31:01.000,2.1.2,24.0,dyNET,,,,,288.0,270.0,https://pypi.org/project/dyNET,2020-10-21 14:31:01.000,18.0,133564.0,133749.0,,,,,,,,3.0,18774.0,,,,,,,,,,,,,,,,,,,
277,FairScale,facebookresearch/fairscale,distributed-ml,,https://github.com/facebookresearch/fairscale,https://github.com/facebookresearch/fairscale,BSD-3-Clause,2020-07-07 19:02:01.000,2025-03-25 16:01:54.862000,2025-01-12 23:14:25,705.0,1.0,283.0,49.0,829.0,103.0,285.0,3283.0,PyTorch extensions for high performance and large scale training.,76.0,31,True,2022-12-11 18:09:31.906,0.4.13,35.0,fairscale,conda-forge/fairscale,,,['pytorch'],8008.0,7855.0,https://pypi.org/project/fairscale,2022-12-11 18:09:31.906,153.0,552271.0,562766.0,https://anaconda.org/conda-forge/fairscale,2025-03-25 16:01:54.862,419816.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
278,hmmlearn,hmmlearn/hmmlearn,probabilistics,,https://github.com/hmmlearn/hmmlearn,https://github.com/hmmlearn/hmmlearn,BSD-3-Clause,2014-03-23 10:33:09.000,2025-03-25 16:00:40.849000,2024-10-31 09:14:19,481.0,,739.0,122.0,132.0,71.0,375.0,3156.0,"Hidden Markov Models in Python, with scikit-learn like API.",49.0,31,True,2024-10-31 09:03:22.000,0.3.3,14.0,hmmlearn,conda-forge/hmmlearn,,,['sklearn'],3330.0,3238.0,https://pypi.org/project/hmmlearn,2024-10-31 09:03:22.000,92.0,139500.0,146079.0,https://anaconda.org/conda-forge/hmmlearn,2025-03-25 16:00:40.849,355276.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
279,Haiku,deepmind/dm-haiku,ml-frameworks,,https://github.com/google-deepmind/dm-haiku,https://github.com/google-deepmind/dm-haiku,Apache-2.0,2020-02-18 07:14:02.000,2025-03-25 16:01:36.482000,2025-03-13 17:27:35,1000.0,3.0,242.0,35.0,562.0,73.0,177.0,2996.0,JAX-based neural network library.,85.0,31,True,2024-10-16 09:11:35.000,0.0.13,16.0,dm-haiku,conda-forge/dm-haiku,,,,2559.0,2384.0,https://pypi.org/project/dm-haiku,2024-10-16 09:11:35.000,175.0,238205.0,238834.0,https://anaconda.org/conda-forge/dm-haiku,2025-03-25 16:01:36.482,30849.0,,,,,3.0,,google-deepmind/dm-haiku,,,,,,,,,,,,,,,,,,
280,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2025-03-25 16:00:31.538000,2024-07-01 04:53:53,1639.0,,342.0,58.0,195.0,139.0,197.0,2956.0,The machine learning toolkit for time series analysis in Python.,43.0,31,True,2023-12-12 14:39:23.000,0.6.3,100.0,tslearn,conda-forge/tslearn,,,['sklearn'],1779.0,1700.0,https://pypi.org/project/tslearn,2023-12-12 14:39:23.000,79.0,392219.0,419600.0,https://anaconda.org/conda-forge/tslearn,2025-03-25 16:00:31.538,1560745.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
281,Keras Tuner,keras-team/keras-tuner,hyperopt,,https://github.com/keras-team/keras-tuner,https://github.com/keras-team/keras-tuner,Apache-2.0,2019-06-06 22:38:21.000,2025-03-25 16:01:06.352000,2024-06-24 17:09:39,1087.0,,397.0,58.0,499.0,223.0,274.0,2875.0,A Hyperparameter Tuning Library for Keras.,61.0,31,True,2024-03-04 19:41:39.000,1.4.7,35.0,keras-tuner,conda-forge/keras-tuner,,,['tensorflow'],5573.0,5458.0,https://pypi.org/project/keras-tuner,2024-03-04 19:41:39.000,115.0,367704.0,368928.0,https://anaconda.org/conda-forge/keras-tuner,2025-03-25 16:01:06.352,52671.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
282,shapash,MAIF/shapash,interpretability,,https://github.com/MAIF/shapash,https://github.com/MAIF/shapash,Apache-2.0,2020-04-29 07:34:23.000,2025-03-20 15:18:23.000000,2025-03-20 15:02:29,1717.0,17.0,342.0,36.0,374.0,44.0,189.0,2860.0,Shapash: User-friendly Explainability and Interpretability to Develop Reliable and Transparent Machine Learning Models.,40.0,31,True,2025-03-20 15:18:23.000,2.7.9,52.0,shapash,,,,['jupyter'],193.0,189.0,https://pypi.org/project/shapash,2025-03-20 15:18:23.000,4.0,10564.0,10564.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
