,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
253,BentoML,bentoml/BentoML,model-serialisation,,https://github.com/bentoml/BentoML,https://github.com/bentoml/BentoML,Apache-2.0,2019-04-02 01:39:27.000,2022-07-21 14:56:24.000000,2022-07-21 12:16:54,1829.0,231.0,426,58.0,1982.0,65.0,584.0,3750,Unified Model Serving Framework.,112.0,30,True,2022-07-13 09:05:22.000,1.0.0,66.0,bentoml,,,1477.0,20554.0,3.0,,https://pypi.org/project/bentoml,2022-07-01 23:25:03.000,3.0,20517.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
254,yellowbrick,DistrictDataLabs/yellowbrick,interpretability,,https://github.com/DistrictDataLabs/yellowbrick,https://github.com/DistrictDataLabs/yellowbrick,Apache-2.0,2016-05-18 14:12:17.000,2022-07-17 13:08:22.000000,2022-06-29 23:36:41,883.0,10.0,516,103.0,599.0,90.0,584.0,3685,Visual analysis and diagnostic tools to facilitate machine learning model selection.,108.0,30,True,2022-02-19 22:49:03.000,1.4,23.0,yellowbrick,conda-forge/yellowbrick,['sklearn'],,574004.0,62.0,,https://pypi.org/project/yellowbrick,2022-02-19 22:41:36.000,62.0,572599.0,https://anaconda.org/conda-forge/yellowbrick,2022-03-24 21:56:05.074,32320.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
255,D-Tale,man-group/dtale,data-viz,,https://github.com/man-group/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2022-07-21 06:16:18.000000,2022-07-11 20:31:49,610.0,18.0,285,66.0,213.0,43.0,429.0,3542,Visualizer for pandas data structures.,26.0,30,True,2022-06-17 17:53:49.000,2.6.0,148.0,dtale,conda-forge/dtale,"['pandas', 'jupyter']",,74747.0,428.0,416.0,https://pypi.org/project/dtale,2022-06-17 17:45:42.000,12.0,70090.0,https://anaconda.org/conda-forge/dtale,2022-06-17 18:17:38.395,135054.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
256,nevergrad,facebookresearch/nevergrad,hyperopt,,https://github.com/facebookresearch/nevergrad,https://github.com/facebookresearch/nevergrad,MIT,2018-11-21 00:33:17.000,2022-07-15 23:46:32.000000,2022-07-04 19:45:42,1021.0,19.0,321,65.0,1241.0,100.0,156.0,3329,A Python toolbox for performing gradient-free optimization.,49.0,30,True,2022-03-08 18:42:46.000,0.5.0,36.0,nevergrad,conda-forge/nevergrad,,,43540.0,377.0,357.0,https://pypi.org/project/nevergrad,2022-03-08 18:42:46.000,20.0,42446.0,https://anaconda.org/conda-forge/nevergrad,2021-06-14 12:44:22.518,29539.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
257,bqplot,bqplot/bqplot,data-viz,,https://github.com/bqplot/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2022-07-20 03:18:35.000000,2022-07-05 20:37:15,3522.0,9.0,458,107.0,940.0,228.0,358.0,3323,Plotting library for IPython/Jupyter notebooks.,58.0,30,True,2022-02-11 15:29:07.544,0.5.34,100.0,bqplot,conda-forge/bqplot,['jupyter'],,125903.0,136.0,34.0,https://pypi.org/project/bqplot,2022-02-11 15:27:16.000,92.0,97728.0,https://anaconda.org/conda-forge/bqplot,2022-02-11 15:47:15.986,1000645.0,2.0,,,,bqplot,https://www.npmjs.com/package/bqplot,2022-02-11 15:29:07.544,10.0,14653.0,,,,,,,,,,,,,,,,
258,ftfy,rspeer/python-ftfy,nlp,,https://github.com/rspeer/python-ftfy,https://github.com/rspeer/python-ftfy,MIT,2012-08-24 16:14:59.000,2022-05-07 09:43:39.000000,2022-02-09 19:43:12,605.0,,112,73.0,63.0,12.0,118.0,3261,"Fixes mojibake and other glitches in Unicode text, after the fact.",18.0,30,True,2022-02-09 19:44:15.000,6.1.1,48.0,ftfy,conda-forge/ftfy,,,1760407.0,6759.0,6268.0,https://pypi.org/project/ftfy,2022-02-09 19:44:15.000,491.0,1757619.0,https://anaconda.org/conda-forge/ftfy,2022-03-13 19:47:23.479,175668.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
259,missingno,ResidentMario/missingno,data-viz,,https://github.com/ResidentMario/missingno,https://github.com/ResidentMario/missingno,MIT,2016-03-27 15:18:50.000,2022-02-27 20:46:03.000000,2022-02-27 20:46:03,186.0,,409,70.0,36.0,7.0,114.0,3241,Missing data visualization module for Python.,17.0,30,True,2022-02-27 20:39:36.000,0.5.1,25.0,missingno,conda-forge/missingno,,,1028767.0,8103.0,7986.0,https://pypi.org/project/missingno,2022-02-27 20:39:36.000,117.0,1025707.0,https://anaconda.org/conda-forge/missingno,2020-02-15 10:07:41.253,183658.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
260,implicit,benfred/implicit,recommender-systems,,https://github.com/benfred/implicit,https://github.com/benfred/implicit,MIT,2016-04-17 03:45:23.000,2022-07-21 05:03:17.000000,2022-07-21 05:03:17,389.0,9.0,552,82.0,183.0,71.0,344.0,2854,Fast Python Collaborative Filtering for Implicit Feedback Datasets.,31.0,30,True,2022-07-11 17:28:00.617,0.6.0,42.0,implicit,conda-forge/implicit,,10.0,175087.0,663.0,631.0,https://pypi.org/project/implicit,2022-01-29 04:12:37.000,32.0,168148.0,https://anaconda.org/conda-forge/implicit,2022-01-29 16:35:56.077,374652.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
261,fastNLP,fastnlp/fastNLP,nlp,,https://github.com/fastnlp/fastNLP,https://github.com/fastnlp/fastNLP,Apache-2.0,2018-03-07 13:30:20.000,2022-07-17 10:41:00.000000,2022-07-08 00:17:23,2422.0,471.0,423,79.0,228.0,47.0,150.0,2640,fastNLP: A Modularized and Extensible NLP Framework. Currently still in incubation.,59.0,30,True,2020-11-06 15:31:29.000,0.6.0,10.0,fastnlp,,,66.0,3100.0,90.0,87.0,https://pypi.org/project/fastnlp,2019-02-04 02:35:37.000,3.0,3099.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
262,ImageHash,JohannesBuchner/imagehash,image,,https://github.com/JohannesBuchner/imagehash,https://github.com/JohannesBuchner/imagehash,BSD-2-Clause,2013-03-02 23:32:48.000,2022-05-24 19:41:19.000000,2021-09-07 19:15:32,209.0,,297,64.0,55.0,15.0,94.0,2446,A Python Perceptual Image Hashing Module.,20.0,30,True,2021-07-15 12:35:01.000,4.2.1,18.0,ImageHash,conda-forge/imagehash,,,1351818.0,5824.0,5509.0,https://pypi.org/project/ImageHash,2021-07-15 12:35:01.000,315.0,1348860.0,https://anaconda.org/conda-forge/imagehash,2021-07-15 15:00:27.543,201200.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
263,GluonNLP,dmlc/gluon-nlp,nlp,,https://github.com/dmlc/gluon-nlp,https://github.com/dmlc/gluon-nlp,Apache-2.0,2018-04-04 20:57:13.000,2022-07-12 14:57:08.000000,2021-08-24 19:11:38,840.0,,519,102.0,1040.0,260.0,296.0,2423,"Toolkit that enables easy text preprocessing, datasets loading and neural models building to help you speed up your..",82.0,30,True,2020-08-13 19:17:42.000,0.10.0,26.0,gluonnlp,,['mxnet'],,90966.0,905.0,883.0,https://pypi.org/project/gluonnlp,2020-08-13 19:17:42.000,22.0,90966.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
264,vidgear,abhiTronix/vidgear,image,,https://github.com/abhiTronix/vidgear,https://github.com/abhiTronix/vidgear,Apache-2.0,2019-03-17 02:42:42.000,2022-07-20 05:58:35.000000,2022-07-06 02:29:40,915.0,43.0,184,53.0,95.0,1.0,230.0,2323,A High-performance cross-platform Video Processing Python framework powerpacked with unique trailblazing features.,13.0,30,True,2022-07-05 17:24:39.000,0.2.6,18.0,vidgear,,,619.0,9714.0,226.0,221.0,https://pypi.org/project/vidgear,2022-07-05 17:24:39.000,5.0,9699.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
265,ipyparallel,ipython/ipyparallel,distributed-ml,,https://github.com/ipython/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2022-07-21 02:34:34.000000,2022-07-19 02:39:07,2686.0,76.0,901,114.0,397.0,54.0,278.0,2228,IPython Parallel: Interactive Parallel Computing in Python.,111.0,30,False,2022-06-20 10:37:35.000,8.4.1,41.0,ipyparallel,conda-forge/ipyparallel,['jupyter'],,59262.0,287.0,,https://pypi.org/project/ipyparallel,2022-06-20 10:37:35.000,287.0,50666.0,https://anaconda.org/conda-forge/ipyparallel,2022-06-21 14:24:53.709,644719.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
266,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2022-07-06 21:16:08.000000,2022-06-17 20:29:08,1584.0,3.0,277,59.0,137.0,87.0,184.0,2182,A machine learning toolkit dedicated to time-series data.,39.0,30,True,2021-08-16 07:09:52.000,0.5.2,94.0,tslearn,conda-forge/tslearn,['sklearn'],,100126.0,555.0,536.0,https://pypi.org/project/tslearn,2021-08-16 07:29:50.000,19.0,95053.0,https://anaconda.org/conda-forge/tslearn,2022-01-15 08:48:51.564,263818.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
267,pytorch-forecasting,jdb78/pytorch-forecasting,time-series-data,,https://github.com/jdb78/pytorch-forecasting,https://github.com/jdb78/pytorch-forecasting,MIT,2020-07-03 13:05:24.000,2022-07-19 19:51:00.000000,2022-07-19 19:50:49,1446.0,141.0,336,31.0,578.0,235.0,253.0,2115,Time series forecasting with PyTorch.,30.0,30,True,2022-05-23 11:53:35.000,0.10.2,32.0,pytorch-forecasting,conda-forge/pytorch-forecasting,,,86646.0,4.0,,https://pypi.org/project/pytorch-forecasting,2022-05-23 11:53:35.000,4.0,85584.0,https://anaconda.org/conda-forge/pytorch-forecasting,2022-05-23 16:56:34.706,23370.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
268,TextAttack,QData/TextAttack,adversarial,,https://github.com/QData/TextAttack,https://github.com/QData/TextAttack,MIT,2019-10-15 00:51:44.000,2022-07-14 19:26:02.000000,2022-07-13 23:37:32,2542.0,80.0,250,31.0,466.0,41.0,197.0,2019,"TextAttack is a Python framework for adversarial attacks, data augmentation, and model training in NLP..",53.0,30,True,2022-05-25 19:13:02.000,0.3.5,43.0,textattack,conda-forge/textattack,,,6105.0,97.0,90.0,https://pypi.org/project/textattack,2022-05-25 19:09:47.000,7.0,5953.0,https://anaconda.org/conda-forge/textattack,2021-06-29 21:16:15.345,3349.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
269,Alibi,SeldonIO/alibi,interpretability,,https://github.com/SeldonIO/alibi,https://github.com/SeldonIO/alibi,Apache-2.0,2019-02-26 10:10:56.000,2022-07-21 14:53:18.000000,2022-07-20 13:23:42,450.0,63.0,190,42.0,422.0,127.0,177.0,1703,Algorithms for explaining machine learning models.,18.0,30,True,2022-05-18 11:35:00.000,0.7.0,25.0,alibi,,,,24422.0,205.0,181.0,https://pypi.org/project/alibi,2022-05-18 11:32:55.000,24.0,24422.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
270,jellyfish,jamesturk/jellyfish,nlp,,https://github.com/jamesturk/jellyfish,https://github.com/jamesturk/jellyfish,BSD-2-Clause,2010-07-09 20:41:11.000,2022-07-03 15:25:48.000000,2022-01-07 20:13:06,422.0,,148,42.0,53.0,10.0,99.0,1687,a python library for doing approximate and phonetic matching of strings.,25.0,30,True,2022-01-07 20:20:43.000,0.9.0,32.0,jellyfish,conda-forge/jellyfish,,,2364128.0,4377.0,3979.0,https://pypi.org/project/jellyfish,2022-01-07 20:20:43.000,398.0,2360232.0,https://anaconda.org/conda-forge/jellyfish,2022-04-08 08:13:55.565,272783.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
271,PennyLane,PennyLaneAI/PennyLane,others,,https://github.com/PennyLaneAI/pennylane,https://github.com/PennyLaneAI/pennylane,Apache-2.0,2018-04-17 16:45:42.000,2022-07-21 15:35:20.000000,2022-07-21 15:07:41,2646.0,150.0,386,52.0,2128.0,224.0,557.0,1482,PennyLane is a cross-platform Python library for differentiable programming of quantum computers. Train a quantum..,114.0,30,True,2022-06-20 21:12:41.000,0.24.0,37.0,pennylane,conda-forge/pennylane,,62.0,18434.0,34.0,,https://pypi.org/project/pennylane,2022-06-20 21:12:41.000,34.0,18031.0,https://anaconda.org/conda-forge/pennylane,2022-05-01 12:38:58.341,3216.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
272,ArcGIS API,Esri/arcgis-python-api,geospatial-data,,https://github.com/Esri/arcgis-python-api,https://github.com/Esri/arcgis-python-api,Apache-2.0,2016-03-16 01:09:14.000,2022-07-20 07:21:45.000000,2022-07-20 05:44:00,3551.0,75.0,907,145.0,849.0,54.0,421.0,1367,Documentation and samples for ArcGIS API for Python.,80.0,30,True,2022-06-01 17:24:30.000,2.0.1,33.0,arcgis,,,4306.0,59771.0,26.0,,https://pypi.org/project/arcgis,2022-06-02 11:54:17.000,26.0,59617.0,,,,3.0,,,,,,,,,,esridocker/arcgis-api-python-notebook,https://hub.docker.com/r/esridocker/arcgis-api-python-notebook,2022-06-17 15:56:10.986929,35.0,7123.0,,,,,,,,,,
273,PyCUDA,inducer/pycuda,gpu-utilities,,https://github.com/inducer/pycuda,https://github.com/inducer/pycuda,MIT,2011-04-06 02:53:31.000,2022-07-19 12:36:25.000000,2022-07-19 12:35:49,1525.0,6.0,260,54.0,119.0,67.0,160.0,1343,"CUDA integration for Python, plus shiny features.",76.0,30,True,2022-06-24 23:18:35.000,2022.1,48.0,pycuda,conda-forge/pycuda,,,38224.0,1600.0,1400.0,https://pypi.org/project/pycuda,2022-06-24 23:18:00.000,200.0,32760.0,https://anaconda.org/conda-forge/pycuda,2022-06-25 19:38:36.759,87432.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
274,Model Analysis,tensorflow/model-analysis,interpretability,,https://github.com/tensorflow/model-analysis,https://github.com/tensorflow/model-analysis,Apache-2.0,2018-03-23 19:08:49.000,2022-07-21 05:39:44.000000,2022-07-21 05:39:42,1174.0,36.0,249,71.0,93.0,28.0,49.0,1163,Model analysis tools for TensorFlow.,44.0,30,True,2022-07-01 08:38:27.000,0.40.0,50.0,tensorflow-model-analysis,,"['tensorflow', 'jupyter']",,811778.0,21.0,,https://pypi.org/project/tensorflow-model-analysis,2022-05-16 03:38:20.000,21.0,811778.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
275,pingouin,raphaelvallat/pingouin,probabilistics,,https://github.com/raphaelvallat/pingouin,https://github.com/raphaelvallat/pingouin,GPL-3.0,2018-04-01 01:10:22.000,2022-07-18 19:20:20.000000,2022-07-18 19:20:20,1198.0,17.0,104,27.0,64.0,32.0,189.0,1128,Statistical package in Python based on Pandas.,33.0,30,False,2022-06-24 18:07:38.000,0.5.2,37.0,pingouin,conda-forge/pingouin,,,61760.0,667.0,634.0,https://pypi.org/project/pingouin,2022-06-24 17:59:52.000,33.0,60303.0,https://anaconda.org/conda-forge/pingouin,2022-06-24 21:24:35.163,62655.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
276,ktrain,amaiya/ktrain,ml-frameworks,,https://github.com/amaiya/ktrain,https://github.com/amaiya/ktrain,Apache-2.0,2019-02-06 17:01:39.000,2022-07-16 17:49:35.000000,2022-07-15 23:29:01,2824.0,97.0,244,32.0,35.0,,420.0,1031,ktrain is a Python library that makes deep learning and AI more accessible and easier to apply.,15.0,30,True,2022-07-16 01:27:29.000,0.31.3,173.0,ktrain,,['tensorflow'],,24973.0,313.0,310.0,https://pypi.org/project/ktrain,2022-05-20 16:08:40.000,3.0,24973.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
277,arch,bashtage/arch,financial-data,,https://github.com/bashtage/arch,https://github.com/bashtage/arch,NCSA,2014-08-29 15:41:28.000,2022-07-20 06:34:15.000000,2022-07-20 06:30:28,979.0,47.0,213,41.0,424.0,17.0,160.0,956,ARCH models in Python.,30.0,30,False,2022-06-22 10:47:05.000,5.3.1,38.0,arch,conda-forge/arch-py,,,234131.0,643.0,595.0,https://pypi.org/project/arch,2022-06-22 10:47:05.000,48.0,229550.0,https://anaconda.org/conda-forge/arch-py,2022-06-28 23:03:37.564,146606.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
278,pyjanitor,pyjanitor-devs/pyjanitor,others,,https://github.com/pyjanitor-devs/pyjanitor,https://github.com/pyjanitor-devs/pyjanitor,MIT,2018-03-04 22:43:33.000,2022-07-21 07:26:45.000000,2022-07-18 03:05:02,1407.0,44.0,153,20.0,650.0,105.0,384.0,946,Clean APIs for data cleaning. Python implementation of R package Janitor.,104.0,30,True,2022-05-03 04:09:24.000,0.23.1,55.0,pyjanitor,conda-forge/pyjanitor,,,28101.0,210.0,199.0,https://pypi.org/project/pyjanitor,2022-05-03 04:09:18.000,11.0,25660.0,https://anaconda.org/conda-forge/pyjanitor,2021-11-22 17:28:45.154,126981.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
279,snowballstemmer,snowballstem/snowball,nlp,,https://github.com/snowballstem/snowball,https://github.com/snowballstem/snowball,BSD-3-Clause,2013-02-23 07:17:42.000,2022-03-28 04:36:11.000000,2021-12-17 04:08:52,919.0,,161,34.0,108.0,33.0,44.0,579,Snowball compiler and stemming algorithms.,28.0,30,True,2021-11-16 18:38:34.000,2.2.0,10.0,snowballstemmer,conda-forge/snowballstemmer,,,8879964.0,6749.0,4.0,https://pypi.org/project/snowballstemmer,2021-11-16 18:38:34.000,6745.0,8813779.0,https://anaconda.org/conda-forge/snowballstemmer,2021-11-17 09:59:16.947,4699165.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
280,Cython BLIS,explosion/cython-blis,others,,https://github.com/explosion/cython-blis,https://github.com/explosion/cython-blis,BSD-3-Clause,2017-10-15 09:56:16.000,2022-07-21 10:04:56.000000,2022-07-21 06:25:20,545.0,6.0,34,12.0,44.0,5.0,23.0,189,Fast matrix-multiplication as a self-contained Python library no system dependencies!.,12.0,30,False,2022-06-22 18:35:26.000,0.7.8,40.0,blis,conda-forge/cython-blis,,,3835833.0,19701.0,19471.0,https://pypi.org/project/blis,2022-06-22 15:07:43.000,230.0,3795588.0,https://anaconda.org/conda-forge/cython-blis,2022-06-27 08:19:21.216,1609811.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
281,spleeter,deezer/spleeter,audio,,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000,2022-06-28 03:14:20.000000,2022-06-10 09:22:51,484.0,3.0,2209,367.0,93.0,149.0,537.0,20053,Deezer source separation library including pretrained models.,19.0,29,True,2022-06-10 13:19:35.000,2.3.1,35.0,spleeter,conda-forge/spleeter,['tensorflow'],1755516.0,67332.0,5.0,,https://pypi.org/project/spleeter,2022-06-10 13:19:35.000,5.0,12060.0,https://anaconda.org/conda-forge/spleeter,2020-06-30 14:33:43.220,66408.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
282,backtrader,mementum/backtrader,financial-data,,https://github.com/mementum/backtrader,https://github.com/mementum/backtrader,GPL-3.0,2015-01-10 07:14:52.000,2022-06-22 08:30:21.000000,2021-07-17 22:17:12,2385.0,,2768,555.0,200.0,43.0,,9043,Python Backtesting library for trading strategies.,52.0,29,False,,,155.0,backtrader,,,,12991.0,1158.0,1108.0,https://pypi.org/project/backtrader,2020-07-03 13:02:14.000,50.0,12991.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
283,MindsDB,mindsdb/mindsdb,ml-frameworks,,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,GPL-3.0,2018-08-02 17:56:45.000,2022-07-21 11:57:31.000000,2022-07-21 11:57:31,6237.0,817.0,905,285.0,1378.0,150.0,942.0,8772,In-Database Machine Learning.,121.0,29,False,2022-07-21 05:59:15.000,22.7.4.1,100.0,mindsdb,,['pytorch'],,4082.0,4.0,,https://pypi.org/project/mindsdb,2019-03-19 05:07:23.000,4.0,4082.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
284,tsfresh,blue-yonder/tsfresh,time-series-data,,https://github.com/blue-yonder/tsfresh,https://github.com/blue-yonder/tsfresh,MIT,2016-10-26 11:29:17.000,2022-07-13 09:31:21.000000,2021-12-21 03:31:43,507.0,,1010,152.0,405.0,53.0,440.0,6506,Automatic extraction of relevant features from time series:.,82.0,29,True,2021-12-21 03:37:03.000,0.19.0,27.0,tsfresh,conda-forge/tsfresh,['sklearn'],,360250.0,60.0,,https://pypi.org/project/tsfresh,2021-12-21 03:37:03.000,60.0,356753.0,https://anaconda.org/conda-forge/tsfresh,2021-12-21 18:56:28.651,195886.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
285,PyTorch3D,facebookresearch/pytorch3d,image,,https://github.com/facebookresearch/pytorch3d,https://github.com/facebookresearch/pytorch3d,,2019-10-25 02:23:45.000,2022-07-19 17:40:28.000000,2022-07-19 17:38:13,830.0,107.0,914,138.0,109.0,79.0,991.0,6180,PyTorch3D is FAIRs library of reusable components for deep learning with 3D data.,91.0,29,False,2022-04-28 16:15:23.000,0.6.2,11.0,pytorch3d,pytorch3d/pytorch3d,['pytorch'],,14562.0,247.0,242.0,https://pypi.org/project/pytorch3d,2022-04-28 15:53:26.000,5.0,12917.0,https://anaconda.org/pytorch3d/pytorch3d,2022-04-28 15:25:00.343,52657.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
286,CleverHans,cleverhans-lab/cleverhans,adversarial,,https://github.com/cleverhans-lab/cleverhans,https://github.com/cleverhans-lab/cleverhans,MIT,2016-09-15 00:28:04.000,2022-01-23 02:08:30.000000,2021-09-23 22:14:27,3201.0,,1329,189.0,780.0,25.0,422.0,5541,"An adversarial example library for constructing attacks, building defenses, and benchmarking both.",128.0,29,True,2021-07-24 08:53:21.000,4.0.0,8.0,cleverhans,conda-forge/cleverhans,['tensorflow'],,1297.0,353.0,342.0,https://pypi.org/project/cleverhans,2021-07-24 08:53:21.000,11.0,1155.0,https://anaconda.org/conda-forge/cleverhans,2021-07-29 12:49:41.903,3555.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
287,Coqui TTS,coqui-ai/TTS,audio,,https://github.com/coqui-ai/TTS,https://github.com/coqui-ai/TTS,MPL-2.0,2020-05-20 15:45:28.000,2022-07-21 12:31:04.000000,2022-07-20 10:27:42,4101.0,60.0,564,105.0,314.0,33.0,354.0,5478,"- a deep learning toolkit for Text-to-Speech, battle-tested in research and production.",97.0,29,True,2022-06-21 12:12:14.000,0.7.1,38.0,tts,conda-forge/tts,"['pytorch', 'tensorflow']",212767.0,19043.0,5.0,,https://pypi.org/project/tts,2022-06-21 12:14:41.000,5.0,5423.0,https://anaconda.org/conda-forge/tts,2021-12-15 19:29:56.367,2911.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
288,keras-rl,keras-rl/keras-rl,reinforcement-learning,,https://github.com/keras-rl/keras-rl,https://github.com/keras-rl/keras-rl,MIT,2016-07-02 15:53:12.000,2022-05-23 13:10:46.000000,2019-11-11 22:14:54,308.0,,1323,211.0,156.0,40.0,227.0,5287,Deep Reinforcement Learning for Keras.,40.0,29,False,2018-06-01 07:52:24.000,0.4.2,8.0,keras-rl,,['tensorflow'],,1853.0,650.0,597.0,https://pypi.org/project/keras-rl,2018-06-01 07:52:24.000,53.0,1853.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
289,pyAudioAnalysis,tyiannak/pyAudioAnalysis,audio,,https://github.com/tyiannak/pyAudioAnalysis,https://github.com/tyiannak/pyAudioAnalysis,Apache-2.0,2014-08-27 12:43:13.000,2022-07-14 21:54:26.000000,2022-04-19 21:26:51,771.0,,1069,210.0,88.0,176.0,118.0,4878,"Python Audio Analysis Library: Feature Extraction, Classification, Segmentation and Applications.",26.0,29,True,2022-02-07 22:36:53.000,0.3.14,23.0,pyAudioAnalysis,,,,29361.0,303.0,284.0,https://pypi.org/project/pyAudioAnalysis,2022-02-07 22:36:53.000,19.0,29361.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
290,pyfolio,quantopian/pyfolio,financial-data,,https://github.com/quantopian/pyfolio,https://github.com/quantopian/pyfolio,Apache-2.0,2015-06-01 15:31:39.000,2021-12-26 17:08:51.000000,2020-07-15 13:46:58,1184.0,,1383,306.0,290.0,135.0,265.0,4499,Portfolio and risk analytics in Python.,56.0,29,False,2019-04-15 15:00:21.000,0.9.2,22.0,pyfolio,conda-forge/pyfolio,,,6385.0,463.0,431.0,https://pypi.org/project/pyfolio,2019-04-15 15:00:21.000,32.0,6216.0,https://anaconda.org/conda-forge/pyfolio,2020-05-16 14:11:57.267,9005.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
291,Darts,unit8co/darts,time-series-data,,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000,2022-07-21 14:55:16.000000,2022-07-21 14:45:13,806.0,50.0,454,41.0,550.0,194.0,346.0,4408,A python library for easy manipulation and forecasting of time series.,58.0,29,True,2022-06-22 08:12:22.000,0.20.0,30.0,u8darts,conda-forge/u8darts-all,,,4789.0,80.0,77.0,https://pypi.org/project/u8darts,2022-06-22 08:12:22.000,3.0,3990.0,https://anaconda.org/conda-forge/u8darts-all,2022-06-22 15:37:48.156,9513.0,2.0,,,,,,,,,,unit8/darts,https://hub.docker.com/r/unit8/darts,2022-06-22 08:17:10.905791,,347.0,,,,,,,,,,
