,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
167,PyQtGraph,pyqtgraph/pyqtgraph,data-viz,,https://github.com/pyqtgraph/pyqtgraph,https://github.com/pyqtgraph/pyqtgraph,MIT,2013-09-12 07:18:21.000,2022-04-21 08:32:30.000000,2022-04-20 23:41:02,3200.0,58.0,915,147.0,1197.0,326.0,693.0,2780,Fast data visualization and GUI tools for scientific / engineering applications.,221.0,33,True,2022-03-04 18:36:49.000,pyqtgraph-0.12.4,17.0,pyqtgraph,conda-forge/pyqtgraph,,,,789.0,,https://pypi.org/project/pyqtgraph,2022-03-04 18:37:22.000,789.0,88283.0,92002.0,https://anaconda.org/conda-forge/pyqtgraph,2022-03-05 00:25:53.937,234324.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
168,GPyTorch,cornellius-gp/gpytorch,probabilistics,,https://github.com/cornellius-gp/gpytorch,https://github.com/cornellius-gp/gpytorch,MIT,2017-06-09 14:48:20.000,2022-04-14 14:49:58.000000,2022-04-13 15:19:22,3614.0,50.0,405,51.0,749.0,265.0,819.0,2738,A highly efficient and modular implementation of Gaussian Processes in PyTorch.,92.0,33,True,2021-12-04 15:50:17.000,1.6.0,31.0,gpytorch,conda-forge/gpytorch,,,['pytorch'],576.0,546.0,https://pypi.org/project/gpytorch,2021-12-04 15:50:17.000,30.0,187604.0,188834.0,https://anaconda.org/conda-forge/gpytorch,2021-12-14 02:46:49.626,30764.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
169,Keras Tuner,keras-team/keras-tuner,hyperopt,,https://github.com/keras-team/keras-tuner,https://github.com/keras-team/keras-tuner,Apache-2.0,2019-06-06 22:38:21.000,2022-04-11 04:56:47.000000,2022-04-11 04:56:47,885.0,16.0,324,65.0,286.0,165.0,214.0,2507,Hyperparameter tuning for humans.,46.0,33,True,2022-03-25 05:32:04.000,1.1.2,14.0,keras-tuner,conda-forge/keras-tuner,,,['tensorflow'],1337.0,1299.0,https://pypi.org/project/keras-tuner,2022-03-25 00:39:10.000,38.0,651746.0,651980.0,https://anaconda.org/conda-forge/keras-tuner,2022-01-12 03:27:55.158,5856.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
170,TF-Agents,tensorflow/agents,reinforcement-learning,,https://github.com/tensorflow/agents,https://github.com/tensorflow/agents,Apache-2.0,2018-11-17 00:29:12.000,2022-04-20 01:05:45.000000,2022-04-19 19:01:54,2053.0,59.0,614,85.0,175.0,126.0,427.0,2240,"TF-Agents: A reliable, scalable and easy to use TensorFlow library for Contextual Bandits and Reinforcement Learning.",121.0,33,True,2022-04-20 01:05:45.000,0.12.1,32.0,tf-agents,,,,['tensorflow'],789.0,775.0,https://pypi.org/project/tf-agents,2022-04-20 01:05:45.000,14.0,217954.0,217954.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
171,category_encoders,scikit-learn-contrib/category_encoders,sklearn-utils,,https://github.com/scikit-learn-contrib/category_encoders,https://github.com/scikit-learn-contrib/category_encoders,BSD-3-Clause,2015-11-29 19:32:37.000,2022-04-13 13:02:53.000000,2022-04-13 13:02:53,756.0,13.0,353,39.0,109.0,72.0,170.0,1876,A library of sklearn compatible categorical variable encoders.,51.0,33,True,2022-03-09 20:50:35.000,2.4.0,19.0,category_encoders,conda-forge/category_encoders,,,['sklearn'],3340.0,3317.0,https://pypi.org/project/category_encoders,2018-10-14 14:15:54.000,23.0,1811252.0,1813436.0,https://anaconda.org/conda-forge/category_encoders,2022-03-09 23:07:56.361,150740.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
172,Lifelines,CamDavidsonPilon/lifelines,medical-data,,https://github.com/CamDavidsonPilon/lifelines,https://github.com/CamDavidsonPilon/lifelines,MIT,2013-08-28 00:16:42.000,2022-04-08 17:00:56.119000,2022-03-16 01:20:24,2173.0,16.0,467,67.0,452.0,217.0,638.0,1851,Survival analysis in Python.,99.0,33,True,2022-03-15 15:20:56.000,0.27.0,161.0,lifelines,conda-forge/lifelines,,,,967.0,863.0,https://pypi.org/project/lifelines,2022-03-15 15:20:56.000,104.0,345771.0,348425.0,https://anaconda.org/conda-forge/lifelines,2022-04-08 17:00:56.119,185810.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
173,Ax,facebook/Ax,hyperopt,,https://github.com/facebook/Ax,https://github.com/facebook/Ax,MIT,2019-02-09 15:23:44.000,2022-04-20 23:20:30.000000,2022-04-20 20:04:42,1819.0,178.0,189,71.0,542.0,44.0,362.0,1783,Adaptive Experimentation Platform.,114.0,33,True,2022-03-10 18:10:26.000,0.2.4,26.0,ax-platform,conda-forge/ax-platform,,,['pytorch'],279.0,264.0,https://pypi.org/project/ax-platform,2022-03-10 18:10:26.000,15.0,135751.0,135849.0,https://anaconda.org/conda-forge/ax-platform,2022-03-16 10:40:13.511,982.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
174,torchaudio,pytorch/audio,audio,,https://github.com/pytorch/audio,https://github.com/pytorch/audio,BSD-2-Clause,2017-05-05 00:38:05.000,2022-04-21 11:47:54.000000,2022-04-19 01:07:12,1398.0,117.0,391,63.0,1750.0,156.0,460.0,1639,"Data manipulation and transformation for audio signal processing, powered by PyTorch.",151.0,33,True,2022-03-10 17:28:47.000,0.11.0,20.0,torchaudio,,,,['pytorch'],122.0,,https://pypi.org/project/torchaudio,2022-03-10 16:47:04.000,122.0,382578.0,382578.0,,,,,,,,1.0,,,-1.0,,,,,,,,,,,,,,,,,
175,snakemake,snakemake/snakemake,ml-experiments,,https://github.com/snakemake/snakemake,https://github.com/snakemake/snakemake,MIT,2015-10-17 15:43:54.867,2022-04-21 13:36:00.000000,2022-04-21 12:41:12,4440.0,169.0,313,19.0,673.0,560.0,385.0,1325,"This is the development home of the workflow management system Snakemake. For general information, see.",250.0,33,True,2022-04-06 20:46:24.000,7.3.8,222.0,snakemake,bioconda/snakemake,,,,1292.0,1084.0,https://pypi.org/project/snakemake,2022-04-06 20:46:24.000,208.0,39771.0,45097.0,https://anaconda.org/bioconda/snakemake,2022-04-07 06:45:09.253,415461.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
176,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2022-04-21 08:09:56.000000,2022-04-20 07:52:09,1056.0,63.0,329,63.0,495.0,190.0,299.0,1243,A Jupyter - Leaflet.js bridge.,77.0,33,True,2022-04-14 10:18:00.304,0.16.0,73.0,ipyleaflet,conda-forge/ipyleaflet,,,['jupyter'],1743.0,1632.0,https://pypi.org/project/ipyleaflet,2022-04-14 10:17:10.000,109.0,98183.0,156007.0,https://anaconda.org/conda-forge/ipyleaflet,2022-04-14 12:16:11.267,807088.0,,,,,2.0,,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,2022-04-14 10:18:00.304,2.0,46457.0,,,,,,,,,,,,
177,PyVista,pyvista/pyvista,data-viz,,https://github.com/pyvista/pyvista,https://github.com/pyvista/pyvista,MIT,2017-05-31 18:01:42.000,2022-04-21 13:49:06.000000,2022-04-19 16:32:44,2656.0,195.0,233,29.0,1304.0,225.0,551.0,1213,3D plotting and mesh analysis through a streamlined interface for the Visualization Toolkit (VTK).,83.0,33,True,2022-04-18 15:57:00.000,0.34.1,58.0,pyvista,conda-forge/pyvista,,,['jupyter'],815.0,715.0,https://pypi.org/project/pyvista,2022-04-18 15:57:00.000,100.0,52997.0,57528.0,https://anaconda.org/conda-forge/pyvista,2022-04-15 21:10:01.700,158212.0,,,,,2.0,584.0,,,,,,,,,,,,,,,,,,,
178,arviz,arviz-devs/arviz,interpretability,,https://github.com/arviz-devs/arviz,https://github.com/arviz-devs/arviz,Apache-2.0,2015-07-29 11:51:10.000,2022-04-21 10:32:15.000000,2022-04-13 17:54:10,1375.0,30.0,271,44.0,1294.0,140.0,577.0,1202,Exploratory analysis of Bayesian models with Python.,118.0,33,True,2022-03-23 19:26:45.000,0.12.0,26.0,arviz,conda-forge/arviz,,,,2272.0,2176.0,https://pypi.org/project/arviz,2022-03-23 19:26:45.000,96.0,368195.0,387682.0,https://anaconda.org/conda-forge/arviz,2022-03-23 23:59:15.657,681989.0,,,,,1.0,113.0,,,,,,,,,,,,,,,,,,,
179,Wand,emcconville/wand,image,,https://github.com/emcconville/wand,https://github.com/emcconville/wand,MIT,2011-09-30 21:36:38.000,2022-03-14 01:34:17.000000,2022-03-14 01:34:08,1747.0,6.0,192,29.0,190.0,16.0,353.0,1166,The ctypes-based simple ImageMagick binding for Python.,97.0,33,True,2021-08-17 02:43:04.000,0.6.7,50.0,wand,conda-forge/wand,,,,11277.0,10598.0,https://pypi.org/project/wand,2021-08-17 02:13:00.000,679.0,492958.0,493450.0,https://anaconda.org/conda-forge/wand,2020-11-30 13:27:29.373,10212.0,,,,,2.0,7117.0,,,,,,,,,,,,,,,,,,,
180,TensorFlow Transform,tensorflow/transform,tensorflow-utils,,https://github.com/tensorflow/transform,https://github.com/tensorflow/transform,Apache-2.0,2017-02-10 00:36:53.000,2022-04-12 23:13:32.000000,2022-04-12 23:13:32,782.0,38.0,180,60.0,82.0,25.0,153.0,915,Input pipeline framework.,27.0,33,True,2022-03-30 18:58:31.000,1.6.1,48.0,tensorflow-transform,,,,['tensorflow'],878.0,822.0,https://pypi.org/project/tensorflow-transform,2022-03-30 19:17:57.000,56.0,3282319.0,3282319.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
181,Hail,hail-is/hail,medical-data,,https://github.com/hail-is/hail,https://github.com/hail-is/hail,MIT,2015-10-27 20:55:42.000,2022-04-21 14:18:05.000000,2022-04-21 00:45:23,9760.0,378.0,207,58.0,9781.0,55.0,1972.0,792,Scalable genomic data analysis.,79.0,33,True,2022-03-28 07:17:16.000,0.2.93,113.0,hail,,,,['spark'],69.0,61.0,https://pypi.org/project/hail,2022-03-28 07:17:45.000,8.0,44014.0,44014.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
182,tensorflow-upstream,ROCmSoftwarePlatform/tensorflow-upstream,ml-frameworks,,https://github.com/ROCmSoftwarePlatform/tensorflow-upstream,https://github.com/ROCmSoftwarePlatform/tensorflow-upstream,Apache-2.0,2018-04-09 21:24:50.000,2022-04-21 13:59:51.000000,2022-04-21 00:14:55,131457.0,3989.0,68,49.0,1334.0,59.0,270.0,590,TensorFlow ROCm port.,4002.0,33,True,2022-04-11 16:51:04.000,2.8.1,77.0,tensorflow-rocm,,,,['tensorflow'],5.0,,https://pypi.org/project/tensorflow-rocm,2022-04-11 16:51:04.000,5.0,1508.0,1508.0,,,,,,,,2.0,18.0,,,,,,,,,,,,,,,,,,,
183,zipline,quantopian/zipline,financial-data,,https://github.com/quantopian/zipline,https://github.com/quantopian/zipline,Apache-2.0,2012-10-19 15:50:29.000,2022-01-20 12:10:43.000000,2020-10-14 16:36:49,6226.0,,4203,1009.0,1864.0,346.0,651.0,15072,"Zipline, a Pythonic Algorithmic Trading Library.",154.0,32,False,2020-10-05 15:46:20.429,1.4.1,30.0,zipline,conda-forge/zipline,,,,933.0,848.0,https://pypi.org/project/zipline,2020-10-05 15:46:20.429,85.0,2421.0,2716.0,https://anaconda.org/conda-forge/zipline,2020-10-05 18:38:58.729,5615.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
184,Turi Create,apple/turicreate,ml-frameworks,,https://github.com/apple/turicreate,https://github.com/apple/turicreate,BSD-3-Clause,2017-12-01 00:42:04.000,2021-11-29 19:55:31.000000,2021-11-29 19:55:31,1571.0,,1111,358.0,1679.0,484.0,1287.0,10667,Turi Create simplifies the development of custom machine learning models.,85.0,32,True,2020-09-30 22:51:40.000,6.4.1,31.0,turicreate,,,,,324.0,305.0,https://pypi.org/project/turicreate,2020-09-30 22:51:40.000,19.0,27666.0,27775.0,,,,,,,,3.0,5669.0,,,,,,,,,,,,,,,,,,,
185,Albumentations,albumentations-team/albumentations,image,,https://github.com/albumentations-team/albumentations,https://github.com/albumentations-team/albumentations,MIT,2018-06-06 03:10:50.000,2022-04-20 22:26:52.000000,2022-02-13 11:37:49,699.0,1.0,1276,123.0,559.0,243.0,348.0,10050,Fast image augmentation library and an easy-to-use wrapper around other libraries. Documentation:..,100.0,32,True,2021-10-04 09:30:33.000,1.1.0,49.0,albumentations,conda-forge/albumentations,,,['pytorch'],7676.0,7497.0,https://pypi.org/project/albumentations,2021-10-04 09:30:33.000,179.0,416837.0,417847.0,https://anaconda.org/conda-forge/albumentations,2021-07-15 13:53:18.638,34357.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
186,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2022-01-14 13:42:13.000000,2021-07-29 23:17:25,531.0,,1539,273.0,105.0,35.0,526.0,9716,Lime: Explaining the predictions of any machine learning classifier.,61.0,32,True,2020-04-03 22:05:03.000,0.2.0.0,38.0,lime,conda-forge/lime,,,,2272.0,2165.0,https://pypi.org/project/lime,2020-06-26 21:38:15.000,107.0,452857.0,454366.0,https://anaconda.org/conda-forge/lime,2020-06-28 01:02:41.538,96583.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
187,Annoy,spotify/annoy,nn-search,,https://github.com/spotify/annoy,https://github.com/spotify/annoy,Apache-2.0,2013-04-01 20:29:40.000,2022-03-25 13:02:03.000000,2022-03-25 13:02:03,836.0,2.0,982,321.0,248.0,38.0,302.0,9638,Approximate Nearest Neighbors in C++/Python optimized for memory usage and loading/saving to disk.,81.0,32,True,2020-09-18 16:07:59.000,1.17.0,43.0,annoy,conda-forge/python-annoy,,,,2272.0,2037.0,https://pypi.org/project/annoy,2020-09-18 16:07:59.000,235.0,1143358.0,1146723.0,https://anaconda.org/conda-forge/python-annoy,2022-01-28 19:54:18.237,225494.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
188,TFlearn,tflearn/tflearn,ml-frameworks,,https://github.com/tflearn/tflearn,https://github.com/tflearn/tflearn,MIT,2016-03-31 12:05:53.000,2021-01-25 09:41:59.000000,2020-11-30 04:34:51,613.0,,2429,466.0,255.0,563.0,362.0,9586,Deep learning library featuring a higher-level API for TensorFlow.,128.0,32,False,2020-11-11 19:26:11.000,0.5.0,8.0,tflearn,,,,['tensorflow'],4339.0,3851.0,https://pypi.org/project/tflearn,2020-11-11 19:13:47.000,488.0,15910.0,15910.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
189,fuzzywuzzy,seatgeek/fuzzywuzzy,nlp,,https://github.com/seatgeek/fuzzywuzzy,https://github.com/seatgeek/fuzzywuzzy,GPL-2.0,2011-07-08 19:32:34.000,2021-11-02 23:56:01.000000,2021-09-09 20:54:41,384.0,,860,268.0,145.0,103.0,103.0,8649,Fuzzy String Matching in Python.,70.0,32,False,2020-02-13 22:14:12.000,0.18.0,27.0,fuzzywuzzy,conda-forge/fuzzywuzzy,,,,14242.0,12309.0,https://pypi.org/project/fuzzywuzzy,2020-02-13 21:06:25.000,1933.0,6211553.0,6216735.0,https://anaconda.org/conda-forge/fuzzywuzzy,2020-11-18 12:59:01.409,357624.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
190,TPOT,EpistasisLab/tpot,hyperopt,,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000,2022-03-03 16:44:31.000000,2021-01-06 15:17:46,2368.0,,1432,297.0,404.0,238.0,602.0,8530,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,108.0,32,False,2021-01-06 15:20:08.000,0.11.7,60.0,tpot,conda-forge/tpot,,,['sklearn'],1449.0,1395.0,https://pypi.org/project/tpot,2021-01-06 15:20:08.000,54.0,32135.0,34333.0,https://anaconda.org/conda-forge/tpot,2021-03-05 04:04:38.005,147330.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
191,Qlib,microsoft/qlib,financial-data,,https://github.com/microsoft/qlib,https://github.com/microsoft/qlib,MIT,2020-08-14 06:46:00.000,2022-04-21 13:18:09.000000,2022-04-21 12:50:16,1751.0,90.0,1468,228.0,541.0,158.0,367.0,8368,"Qlib is an AI-oriented quantitative investment platform, which aims to realize the potential, empower the research,..",90.0,32,True,2022-03-08 14:30:33.000,0.8.4,25.0,pyqlib,,,,['pytorch'],14.0,14.0,https://pypi.org/project/pyqlib,2022-03-08 14:30:33.000,,1671.0,1686.0,,,,,,,,1.0,285.0,,,,,,,,,,,,,,,,,,,
192,Ludwig,ludwig-ai/ludwig,ml-frameworks,,https://github.com/ludwig-ai/ludwig,https://github.com/ludwig-ai/ludwig,Apache-2.0,2018-12-27 23:58:12.000,2022-04-21 13:11:02.000000,2022-04-21 02:57:31,2521.0,168.0,973,184.0,1219.0,185.0,529.0,8198,Data-centric declarative deep learning framework.,116.0,32,True,2022-02-01 07:49:55.000,0.4.1,22.0,ludwig,,,,['tensorflow'],118.0,110.0,https://pypi.org/project/ludwig,2022-03-08 00:38:21.000,8.0,3061.0,3061.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
193,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/microsoft/DeepSpeed,https://github.com/microsoft/DeepSpeed,MIT,2020-01-23 18:35:18.000,2022-04-21 05:28:15.000000,2022-04-20 23:25:56,929.0,78.0,760,127.0,997.0,452.0,422.0,6626,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",102.0,32,True,2022-03-28 22:44:18.000,0.6.1,43.0,deepspeed,,deepspeed/deepspeed,,['pytorch'],235.0,225.0,https://pypi.org/project/deepspeed,2022-03-28 22:42:23.000,10.0,147246.0,147753.0,,,,https://hub.docker.com/r/deepspeed/deepspeed,2022-03-09 21:34:10.973494,3.0,13698.0,2.0,,,,,,,,,,,,,,,,,,,,
194,featuretools,alteryx/featuretools,hyperopt,,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000,2022-04-21 13:13:29.000000,2022-04-20 22:33:09,989.0,92.0,801,156.0,1248.0,152.0,622.0,6071,An open source python library for automated feature engineering.,64.0,32,True,2022-03-31 15:04:51.000,1.8.0,100.0,featuretools,conda-forge/featuretools,,,,63.0,,https://pypi.org/project/featuretools,2022-03-31 15:04:51.000,63.0,245915.0,247968.0,https://anaconda.org/conda-forge/featuretools,2022-03-31 20:48:06.681,82120.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
195,Pydub,jiaaro/pydub,audio,,https://github.com/jiaaro/pydub,https://github.com/jiaaro/pydub,MIT,2011-05-02 18:42:38.000,2022-03-15 14:03:17.000000,2021-06-08 14:06:40,742.0,,801,125.0,183.0,212.0,256.0,6063,Manipulate audio with a simple and easy high level interface.,91.0,32,True,2021-03-10 02:10:41.000,0.25.1,68.0,pydub,conda-forge/pydub,,,,12705.0,11804.0,https://pypi.org/project/pydub,2021-03-10 02:09:53.000,901.0,1615975.0,1616527.0,https://anaconda.org/conda-forge/pydub,2021-03-13 05:16:50.142,22101.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
196,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,https://github.com/fmfn/BayesianOptimization,https://github.com/fmfn/BayesianOptimization,MIT,2014-06-06 08:18:56.000,2022-04-14 10:03:51.000000,2020-12-19 01:11:23,199.0,,1245,149.0,82.0,40.0,210.0,5907,A Python implementation of global optimization with gaussian processes.,27.0,32,False,2020-05-16 16:03:51.000,1.2.0,8.0,bayesian-optimization,,,,,1239.0,1174.0,https://pypi.org/project/bayesian-optimization,2020-05-16 15:56:09.000,65.0,180318.0,180319.0,,,,,,,,2.0,80.0,,,,,,,,,,,,,,,,,,,
197,Autograd,HIPS/autograd,others,,https://github.com/HIPS/autograd,https://github.com/HIPS/autograd,MIT,2014-11-24 15:50:23.000,2022-04-08 08:55:43.000000,2022-04-08 08:53:31,1377.0,1.0,815,218.0,207.0,164.0,225.0,5756,Efficiently computes derivatives of numpy code.,51.0,32,True,2017-08-24 17:00:41.000,1.1.13,25.0,autograd,conda-forge/autograd,,,,3556.0,3281.0,https://pypi.org/project/autograd,2022-04-08 08:55:43.000,275.0,1237809.0,1240858.0,https://anaconda.org/conda-forge/autograd,2019-07-25 18:29:55.493,207336.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
198,polars,pola-rs/polars,data-containers,,https://github.com/pola-rs/polars,https://github.com/pola-rs/polars,MIT,2020-05-13 19:45:33.000,2022-04-21 15:02:27.000000,2022-04-21 14:49:55,3451.0,439.0,302,71.0,1908.0,131.0,1114.0,5323,Fast multi-threaded DataFrame library in Rust | Python | Node.js.,80.0,32,True,2022-04-21 07:30:42.000,0.13.24,166.0,polars,,,,,24.0,3.0,https://pypi.org/project/polars,2022-04-21 07:30:42.000,21.0,39216.0,39216.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
199,bqplot,bqplot/bqplot,data-viz,,https://github.com/bqplot/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2022-04-09 08:55:22.000000,2022-04-08 11:56:25,3513.0,57.0,458,110.0,929.0,228.0,355.0,3276,Plotting library for IPython/Jupyter notebooks.,56.0,32,True,2022-02-11 15:29:07.544,0.5.34,100.0,bqplot,conda-forge/bqplot,,,['jupyter'],132.0,30.0,https://pypi.org/project/bqplot,2022-02-11 15:27:16.000,92.0,78804.0,114457.0,https://anaconda.org/conda-forge/bqplot,2022-02-11 15:47:15.986,944058.0,,,,,2.0,,,,bqplot,https://www.npmjs.com/package/bqplot,2022-02-11 15:29:07.544,10.0,22357.0,,,,,,,,,,,,
200,VisPy,vispy/vispy,data-viz,,https://github.com/vispy/vispy,https://github.com/vispy/vispy,BSD-3-Clause,2013-03-21 18:43:22.000,2022-04-20 14:09:50.000000,2022-04-18 18:24:55,6929.0,20.0,587,124.0,1027.0,280.0,1039.0,2852,High-performance interactive 2D/3D data visualization library.,171.0,32,True,2022-04-18 18:40:13.000,0.10.0,30.0,vispy,conda-forge/vispy,,,['jupyter'],817.0,721.0,https://pypi.org/project/vispy,2022-04-18 19:26:41.000,96.0,50795.0,54788.0,https://anaconda.org/conda-forge/vispy,2022-04-18 23:44:31.256,214559.0,,,,,2.0,,,,vispy,https://www.npmjs.com/package/vispy,2020-03-15 14:39:41.516,,20.0,,,,,,,,,,,,
201,Core ML Tools,apple/coremltools,model-serialisation,,https://github.com/apple/coremltools,https://github.com/apple/coremltools,BSD-3-Clause,2017-06-30 07:39:02.000,2022-04-20 22:55:39.000000,2022-04-19 20:14:07,924.0,13.0,400,99.0,563.0,332.0,658.0,2626,"Core ML tools contain supporting tools for Core ML model conversion, editing, and validation.",120.0,32,True,2022-02-22 22:38:34.000,5.2.0,36.0,coremltools,conda-forge/coremltools,,,,1011.0,867.0,https://pypi.org/project/coremltools,2022-02-22 22:38:34.000,144.0,192951.0,194648.0,https://anaconda.org/conda-forge/coremltools,2021-10-15 05:58:32.248,29185.0,,,,,1.0,4192.0,,,,,,,,,,,,,,,,,,,
202,mrjob,Yelp/mrjob,data-pipelines,,https://github.com/Yelp/mrjob,https://github.com/Yelp/mrjob,Apache-2.0,2010-10-13 18:35:21.000,2022-03-23 19:55:26.000000,2020-11-16 22:20:52,8622.0,,600,111.0,919.0,205.0,1093.0,2576,Run MapReduce jobs on Hadoop or Amazon Web Services.,142.0,32,False,2020-09-17 22:26:01.000,0.7.4,62.0,mrjob,conda-forge/mrjob,,,,1083.0,970.0,https://pypi.org/project/mrjob,2020-09-17 22:26:01.000,113.0,91335.0,98043.0,https://anaconda.org/conda-forge/mrjob,2022-02-06 18:33:13.189,449487.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
203,hmmlearn,hmmlearn/hmmlearn,probabilistics,,https://github.com/hmmlearn/hmmlearn,https://github.com/hmmlearn/hmmlearn,BSD-3-Clause,2014-03-23 10:33:09.000,2022-04-19 02:01:22.000000,2022-03-30 21:33:35,410.0,8.0,686,112.0,86.0,56.0,327.0,2473,"Hidden Markov Models in Python, with scikit-learn like API.",39.0,32,True,2022-02-10 14:13:50.000,0.2.7,10.0,hmmlearn,conda-forge/hmmlearn,,,['sklearn'],1375.0,1249.0,https://pypi.org/project/hmmlearn,2022-02-10 14:13:50.000,126.0,1643364.0,1646149.0,https://anaconda.org/conda-forge/hmmlearn,2022-02-12 03:10:38.209,114217.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
204,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2022-04-20 18:03:00.000000,2022-04-20 18:02:58,270.0,53.0,157,50.0,127.0,69.0,128.0,2364,"A simple way to train and use PyTorch models with multi-GPU, TPU, mixed-precision.",41.0,32,True,2022-03-31 13:28:18.000,0.6.2,11.0,accelerate,conda-forge/accelerate,,,['pytorch'],453.0,441.0,https://pypi.org/project/accelerate,2022-03-31 13:25:56.000,12.0,854300.0,854498.0,https://anaconda.org/conda-forge/accelerate,2022-04-01 20:44:48.262,1193.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
