,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,trending,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
188,TFlearn,tflearn/tflearn,ml-frameworks,,https://github.com/tflearn/tflearn,https://github.com/tflearn/tflearn,MIT,2016-03-31 12:05:53.000,2021-01-25 09:41:59.000000,2020-11-30 04:34:51,613.0,,2429,466.0,255.0,563.0,362.0,9582,Deep learning library featuring a higher-level API for TensorFlow.,128.0,32,False,2020-11-11 19:26:11.000,0.5.0,8.0,tflearn,,,,['tensorflow'],4315.0,3827.0,https://pypi.org/project/tflearn,2020-11-11 19:13:47.000,488.0,14175.0,14175.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
189,fuzzywuzzy,seatgeek/fuzzywuzzy,nlp,,https://github.com/seatgeek/fuzzywuzzy,https://github.com/seatgeek/fuzzywuzzy,GPL-2.0,2011-07-08 19:32:34.000,2021-11-02 23:56:01.000000,2021-09-09 20:54:41,384.0,,862,269.0,145.0,103.0,102.0,8639,Fuzzy String Matching in Python.,70.0,32,False,2020-02-13 22:14:12.000,0.18.0,27.0,fuzzywuzzy,conda-forge/fuzzywuzzy,,,,14034.0,12101.0,https://pypi.org/project/fuzzywuzzy,2020-02-13 21:06:25.000,1933.0,6125423.0,6130562.0,https://anaconda.org/conda-forge/fuzzywuzzy,2020-11-18 12:59:01.409,354631.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
190,TPOT,EpistasisLab/tpot,hyperopt,,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000,2022-03-03 16:44:31.000000,2021-01-06 15:17:46,2368.0,,1429,295.0,404.0,238.0,602.0,8503,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,108.0,32,False,2021-01-06 15:20:08.000,0.11.7,60.0,tpot,conda-forge/tpot,,,['sklearn'],1437.0,1383.0,https://pypi.org/project/tpot,2021-01-06 15:20:08.000,54.0,29475.0,31650.0,https://anaconda.org/conda-forge/tpot,2021-03-05 04:04:38.005,145757.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
191,Qlib,microsoft/qlib,financial-data,,https://github.com/microsoft/qlib,https://github.com/microsoft/qlib,MIT,2020-08-14 06:46:00.000,2022-04-07 06:14:50.000000,2022-04-06 14:17:27,1735.0,126.0,1435,224.0,524.0,155.0,358.0,8275,"Qlib is an AI-oriented quantitative investment platform, which aims to realize the potential, empower the research,..",85.0,32,True,2022-03-08 14:30:33.000,0.8.4,25.0,pyqlib,,,,['pytorch'],13.0,13.0,https://pypi.org/project/pyqlib,2022-03-08 14:30:33.000,,3234.0,3249.0,,,,,,,,1.0,285.0,,,,,,,,,,,,,,,,,,,
192,Ludwig,ludwig-ai/ludwig,ml-frameworks,,https://github.com/ludwig-ai/ludwig,https://github.com/ludwig-ai/ludwig,Apache-2.0,2018-12-27 23:58:12.000,2022-04-06 21:59:53.000000,2022-04-06 20:56:26,2485.0,157.0,973,185.0,1175.0,185.0,524.0,8187,Data-centric declarative deep learning framework.,116.0,32,True,2022-02-01 07:49:55.000,0.4.1,22.0,ludwig,,,,['tensorflow'],114.0,106.0,https://pypi.org/project/ludwig,2022-03-08 00:38:21.000,8.0,4012.0,4012.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
193,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/microsoft/DeepSpeed,https://github.com/microsoft/DeepSpeed,MIT,2020-01-23 18:35:18.000,2022-04-07 04:53:53.000000,2022-04-05 16:18:42,919.0,88.0,760,125.0,988.0,452.0,418.0,6560,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",100.0,32,True,2022-03-28 22:44:18.000,0.6.1,43.0,deepspeed,,deepspeed/deepspeed,,['pytorch'],224.0,214.0,https://pypi.org/project/deepspeed,2022-03-28 22:42:23.000,10.0,98733.0,99239.0,,,,https://hub.docker.com/r/deepspeed/deepspeed,2022-03-09 21:34:10.973494,3.0,13672.0,2.0,,,,,,,,,,,,,,,,,,,,
194,featuretools,alteryx/featuretools,hyperopt,,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000,2022-04-06 16:14:57.000000,2022-04-04 03:42:25,984.0,98.0,801,155.0,1241.0,152.0,615.0,6041,An open source python library for automated feature engineering.,64.0,32,True,2022-03-31 15:04:51.000,1.8.0,100.0,featuretools,conda-forge/featuretools,,,,63.0,,https://pypi.org/project/featuretools,2022-03-31 15:04:51.000,63.0,260806.0,262842.0,https://anaconda.org/conda-forge/featuretools,2022-03-31 20:48:06.681,81445.0,,,,,2.0,,,,,,,,,,,,,-3.0,,,,,,,
195,Pydub,jiaaro/pydub,audio,,https://github.com/jiaaro/pydub,https://github.com/jiaaro/pydub,MIT,2011-05-02 18:42:38.000,2022-03-15 14:03:17.000000,2021-06-08 14:06:40,742.0,,797,126.0,183.0,211.0,256.0,6035,Manipulate audio with a simple and easy high level interface.,91.0,32,True,2021-03-10 02:10:41.000,0.25.1,68.0,pydub,conda-forge/pydub,,,,12473.0,11572.0,https://pypi.org/project/pydub,2021-03-10 02:09:53.000,901.0,1419020.0,1419561.0,https://anaconda.org/conda-forge/pydub,2021-03-13 05:16:50.142,21654.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
196,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,https://github.com/fmfn/BayesianOptimization,https://github.com/fmfn/BayesianOptimization,MIT,2014-06-06 08:18:56.000,2022-02-11 14:54:19.000000,2020-12-19 01:11:23,199.0,,1241,150.0,82.0,40.0,206.0,5878,A Python implementation of global optimization with gaussian processes.,27.0,32,False,2020-05-16 16:03:51.000,1.2.0,8.0,bayesian-optimization,,,,,1219.0,1154.0,https://pypi.org/project/bayesian-optimization,2020-05-16 15:56:09.000,65.0,196529.0,196530.0,,,,,,,,2.0,79.0,,,,,,,,,,,,,,,,,,,
197,Autograd,HIPS/autograd,others,,https://github.com/HIPS/autograd,https://github.com/HIPS/autograd,MIT,2014-11-24 15:50:23.000,2021-04-22 18:19:00.000000,2021-03-03 09:27:58,1376.0,,783,217.0,207.0,163.0,224.0,5738,Efficiently computes derivatives of numpy code.,51.0,32,False,2017-08-24 17:00:41.000,1.1.13,24.0,autograd,conda-forge/autograd,,,,3491.0,3221.0,https://pypi.org/project/autograd,2019-07-25 16:21:07.000,270.0,1284578.0,1287599.0,https://anaconda.org/conda-forge/autograd,2019-07-25 18:29:55.493,205479.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
198,OpenNMT,OpenNMT/OpenNMT-py,nlp,,https://github.com/OpenNMT/OpenNMT-py,https://github.com/OpenNMT/OpenNMT-py,MIT,2017-02-22 19:01:50.000,2022-02-09 16:15:17.000000,2022-02-09 16:15:17,2589.0,3.0,2034,164.0,856.0,120.0,1211.0,5546,Open Source Neural Machine Translation in PyTorch.,174.0,32,True,2021-09-14 08:49:23.000,2.2.0,32.0,OpenNMT-py,,,,['pytorch'],143.0,135.0,https://pypi.org/project/OpenNMT-py,2021-09-14 08:49:23.000,8.0,8833.0,8833.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
199,Metaflow,Netflix/metaflow,ml-experiments,,https://github.com/Netflix/metaflow,https://github.com/Netflix/metaflow,Apache-2.0,2019-09-17 17:48:25.000,2022-04-07 10:08:41.000000,2022-03-25 14:49:14,489.0,55.0,493,234.0,622.0,217.0,208.0,5454,Build and manage real-life data science projects with ease!.,48.0,32,True,2022-03-25 00:33:43.000,2.5.4,44.0,metaflow,conda-forge/metaflow,,,,283.0,276.0,https://pypi.org/project/metaflow,2022-03-25 01:34:51.000,7.0,43365.0,44574.0,https://anaconda.org/conda-forge/metaflow,2022-03-27 02:21:20.171,33872.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
200,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2022-04-07 02:47:00.000000,2022-03-19 19:25:21,5121.0,132.0,448,99.0,1206.0,76.0,436.0,4298,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",68.0,32,True,2022-03-17 05:38:55.940,1.3.6,69.0,perspective-python,conda-forge/perspective,,,['jupyter'],251.0,242.0,https://pypi.org/project/perspective-python,2022-03-14 20:14:01.000,9.0,3965.0,8474.0,https://anaconda.org/conda-forge/perspective,2022-04-03 20:22:15.829,46903.0,,,,,2.0,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2022-03-17 05:38:55.940,,2378.0,,,,,,,,,,,,,
201,geopy,geopy/geopy,geospatial-data,,https://github.com/geopy/geopy,https://github.com/geopy/geopy,MIT,2010-03-04 22:05:28.000,2021-12-15 15:51:51.000000,2021-09-26 10:28:21,1072.0,,555,97.0,250.0,27.0,227.0,3602,Geocoding library for Python.,124.0,32,True,2021-07-11 12:18:10.000,2.2.0,58.0,geopy,conda-forge/geopy,,,,40048.0,36169.0,https://pypi.org/project/geopy,2021-07-11 12:15:26.000,3879.0,3080192.0,3089459.0,https://anaconda.org/conda-forge/geopy,2021-07-12 18:34:05.605,676499.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
202,bqplot,bqplot/bqplot,data-viz,,https://github.com/bqplot/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2022-04-07 13:12:22.000000,2022-04-05 15:05:24,3511.0,66.0,458,111.0,928.0,228.0,355.0,3269,Plotting library for IPython/Jupyter notebooks.,56.0,32,True,2022-02-11 15:29:07.544,0.5.34,100.0,bqplot,conda-forge/bqplot,,,['jupyter'],132.0,30.0,https://pypi.org/project/bqplot,2022-02-11 15:27:16.000,92.0,76999.0,114469.0,https://anaconda.org/conda-forge/bqplot,2022-02-11 15:47:15.986,938746.0,,,,,2.0,,,bqplot,https://www.npmjs.com/package/bqplot,2022-02-11 15:29:07.544,10.0,24249.0,,,,,,,,,,,,,
203,VisPy,vispy/vispy,data-viz,,https://github.com/vispy/vispy,https://github.com/vispy/vispy,BSD-3-Clause,2013-03-21 18:43:22.000,2022-04-07 13:22:52.000000,2022-04-07 13:22:52,6924.0,15.0,581,124.0,1024.0,283.0,1039.0,2838,High-performance interactive 2D/3D data visualization library.,170.0,32,True,2022-02-04 23:31:38.000,0.9.6,29.0,vispy,conda-forge/vispy,,,['jupyter'],813.0,719.0,https://pypi.org/project/vispy,2022-02-04 22:57:54.000,94.0,47341.0,51254.0,https://anaconda.org/conda-forge/vispy,2022-02-05 03:17:42.117,210384.0,,,,,2.0,,,vispy,https://www.npmjs.com/package/vispy,2020-03-15 14:39:41.516,,17.0,,,,,,,,,,,,,
204,GPyTorch,cornellius-gp/gpytorch,probabilistics,,https://github.com/cornellius-gp/gpytorch,https://github.com/cornellius-gp/gpytorch,MIT,2017-06-09 14:48:20.000,2022-04-06 22:18:05.000000,2022-03-08 16:43:08,3587.0,25.0,403,52.0,741.0,262.0,815.0,2728,A highly efficient and modular implementation of Gaussian Processes in PyTorch.,92.0,32,True,2021-12-04 15:50:17.000,1.6.0,31.0,gpytorch,conda-forge/gpytorch,,,['pytorch'],571.0,541.0,https://pypi.org/project/gpytorch,2021-12-04 15:50:17.000,30.0,186672.0,187851.0,https://anaconda.org/conda-forge/gpytorch,2021-12-14 02:46:49.626,29495.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
205,mrjob,Yelp/mrjob,data-pipelines,,https://github.com/Yelp/mrjob,https://github.com/Yelp/mrjob,Apache-2.0,2010-10-13 18:35:21.000,2022-03-23 19:55:26.000000,2020-11-16 22:20:52,8622.0,,600,111.0,919.0,205.0,1093.0,2576,Run MapReduce jobs on Hadoop or Amazon Web Services.,142.0,32,False,2020-09-17 22:26:01.000,0.7.4,62.0,mrjob,conda-forge/mrjob,,,,1082.0,969.0,https://pypi.org/project/mrjob,2020-09-17 22:26:01.000,113.0,95630.0,102288.0,https://anaconda.org/conda-forge/mrjob,2022-02-06 18:33:13.189,446123.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
206,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2022-04-04 21:58:55.000000,2022-04-04 21:58:55,261.0,47.0,154,47.0,117.0,69.0,128.0,2330,"A simple way to train and use PyTorch models with multi-GPU, TPU, mixed-precision.",39.0,32,True,2022-03-31 13:28:18.000,0.6.2,11.0,accelerate,conda-forge/accelerate,,,['pytorch'],418.0,406.0,https://pypi.org/project/accelerate,2022-03-31 13:25:56.000,12.0,649220.0,649395.0,https://anaconda.org/conda-forge/accelerate,2022-04-01 20:44:48.262,1053.0,,,,,1.0,,,,,,,,,,,,,4.0,,,,,,,
207,scikit-optimize,scikit-optimize/scikit-optimize,hyperopt,,https://github.com/scikit-optimize/scikit-optimize,https://github.com/scikit-optimize/scikit-optimize,BSD-3-Clause,2016-03-20 21:10:54.000,2022-02-03 21:29:27.000000,2021-10-12 13:32:38,1570.0,,417,66.0,512.0,232.0,387.0,2325,Sequential model-based optimization with a `scipy.optimize` interface.,76.0,32,True,2021-10-12 15:33:19.000,0.9.0,23.0,scikit-optimize,conda-forge/scikit-optimize,,,,2736.0,2562.0,https://pypi.org/project/scikit-optimize,2021-10-12 14:21:32.000,174.0,1081190.0,1090524.0,https://anaconda.org/conda-forge/scikit-optimize,2021-12-15 05:01:56.230,532061.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
208,BoTorch,pytorch/botorch,hyperopt,,https://github.com/pytorch/botorch,https://github.com/pytorch/botorch,MIT,2018-07-30 23:59:57.000,2022-04-07 11:07:34.000000,2022-04-06 16:19:46,1140.0,75.0,252,49.0,844.0,61.0,188.0,2229,Bayesian optimization in PyTorch.,70.0,32,True,2022-03-28 00:30:01.000,0.6.3.1,23.0,botorch,conda-forge/botorch,,,['pytorch'],244.0,231.0,https://pypi.org/project/botorch,2022-03-28 00:38:07.000,13.0,171597.0,172680.0,https://anaconda.org/conda-forge/botorch,2022-03-28 04:19:26.532,21677.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
209,GPflow,GPflow/GPflow,probabilistics,,https://github.com/GPflow/GPflow,https://github.com/GPflow/GPflow,Apache-2.0,2016-01-14 11:29:24.000,2022-04-07 15:03:21.000000,2022-04-07 14:57:32,2327.0,69.0,415,76.0,1100.0,125.0,634.0,1608,Gaussian processes in TensorFlow.,77.0,32,True,2022-03-01 13:01:40.000,2.4.0,34.0,gpflow,conda-forge/gpflow,,,['tensorflow'],375.0,347.0,https://pypi.org/project/gpflow,2022-03-01 13:01:40.000,28.0,8093.0,8320.0,https://anaconda.org/conda-forge/gpflow,2022-03-01 16:58:07.317,10710.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
210,TF Model Optimization,tensorflow/model-optimization,tensorflow-utils,,https://github.com/tensorflow/model-optimization,https://github.com/tensorflow/model-optimization,Apache-2.0,2018-10-31 20:34:28.000,2022-04-06 08:30:39.000000,2022-04-06 08:30:34,735.0,27.0,276,125.0,674.0,162.0,151.0,1224,"A toolkit to optimize ML models for deployment for Keras and TensorFlow, including quantization and pruning.",66.0,32,True,2022-03-18 17:04:59.000,0.7.2,26.0,tensorflow-model-optimization,,,,['tensorflow'],1685.0,1666.0,https://pypi.org/project/tensorflow-model-optimization,2022-03-18 16:49:50.000,19.0,146200.0,146200.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
211,FiftyOne,voxel51/fiftyone,data-viz,,https://github.com/voxel51/fiftyone,https://github.com/voxel51/fiftyone,Apache-2.0,2020-04-22 13:43:28.000,2022-04-06 18:02:12.000000,2022-04-06 18:02:11,12737.0,500.0,158,23.0,971.0,227.0,489.0,1162,"Visualize, create, and debug image and video datasets and model predictions.",31.0,32,True,2022-03-24 16:30:16.000,0.15.0.1,69.0,fiftyone,,,,"['tensorflow', 'pytorch', 'jupyter']",96.0,95.0,https://pypi.org/project/fiftyone,2022-03-24 17:06:46.000,1.0,25042.0,25042.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
212,petl,petl-developers/petl,data-pipelines,,https://github.com/petl-developers/petl,https://github.com/petl-developers/petl,MIT,2011-08-19 09:51:03.000,2022-03-11 02:29:59.000000,2022-02-18 15:21:50,1231.0,75.0,172,48.0,181.0,73.0,365.0,990,Python Extract Transform and Load Tables of Data.,54.0,32,True,2022-02-08 23:00:59.000,1.7.8,83.0,petl,conda-forge/petl,,http://petl.readthedocs.org,,752.0,678.0,https://pypi.org/project/petl,2022-02-08 23:00:59.000,74.0,77299.0,78371.0,https://anaconda.org/conda-forge/petl,2022-02-11 04:55:07.294,71834.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
213,TensorFlow Text,tensorflow/text,nlp,,https://github.com/tensorflow/text,https://github.com/tensorflow/text,Apache-2.0,2019-05-29 22:10:03.000,2022-04-07 03:18:18.000000,2022-04-05 22:12:05,645.0,61.0,192,41.0,723.0,69.0,126.0,925,Making text a first-class citizen in TensorFlow.,80.0,32,True,2022-02-04 11:02:37.000,2.8.1,46.0,tensorflow-text,,,,['tensorflow'],1716.0,1645.0,https://pypi.org/project/tensorflow-text,2022-02-04 10:33:22.000,71.0,2722342.0,2722342.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
214,zarr,zarr-developers/zarr-python,data-containers,,https://github.com/zarr-developers/zarr-python,https://github.com/zarr-developers/zarr-python,MIT,2015-12-15 14:49:40.000,2022-04-07 14:47:26.000000,2022-04-05 05:03:29,1567.0,39.0,157,42.0,501.0,212.0,289.0,884,"An implementation of chunked, compressed, N-dimensional arrays for Python.",58.0,32,True,2022-04-06 19:57:17.000,2.11.3,53.0,zarr,conda-forge/zarr,,,,1389.0,1173.0,https://pypi.org/project/zarr,2022-04-06 19:57:17.000,216.0,95002.0,113090.0,https://anaconda.org/conda-forge/zarr,2022-04-06 22:58:18.252,1284295.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
215,snowballstemmer,snowballstem/snowball,nlp,,https://github.com/snowballstem/snowball,https://github.com/snowballstem/snowball,BSD-3-Clause,2013-02-23 07:17:42.000,2022-03-28 04:36:11.000000,2021-12-17 04:08:52,919.0,,153,34.0,108.0,25.0,44.0,554,Snowball compiler and stemming algorithms.,28.0,32,True,2021-11-16 18:38:34.000,2.2.0,10.0,snowballstemmer,conda-forge/snowballstemmer,,,,6731.0,4.0,https://pypi.org/project/snowballstemmer,2021-11-16 18:38:34.000,6727.0,6722098.0,6781595.0,https://anaconda.org/conda-forge/snowballstemmer,2021-11-17 09:59:16.947,4045803.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
216,DIPY,dipy/dipy,medical-data,,https://github.com/dipy/dipy,https://github.com/dipy/dipy,BSD-3-Clause,2010-02-06 11:43:08.000,2022-03-30 15:01:26.000000,2022-03-30 15:01:26,12143.0,248.0,333,50.0,1745.0,123.0,658.0,505,"DIPY is the paragon 3D/4D+ imaging library in Python. Contains generic methods for spatial normalization, signal..",129.0,32,True,2021-05-06 04:40:48.000,1.4.1,24.0,dipy,conda-forge/dipy,,,,614.0,534.0,https://pypi.org/project/dipy,2022-03-11 20:19:02.000,80.0,13447.0,17500.0,https://anaconda.org/conda-forge/dipy,2022-03-15 06:15:21.138,287830.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
217,datalad,datalad/datalad,others,,https://github.com/datalad/datalad,https://github.com/datalad/datalad,MIT,2013-11-01 19:40:08.000,2022-04-07 12:35:14.000000,2022-04-07 12:22:41,15456.0,423.0,89,26.0,3082.0,479.0,2994.0,298,"Keep code, data, containers under control with git and git-annex.",46.0,32,False,2022-02-27 23:13:09.000,0.15.6,79.0,datalad,conda-forge/datalad,,,,48.0,,https://pypi.org/project/datalad,2022-02-27 23:13:31.000,48.0,5119.0,9073.0,https://anaconda.org/conda-forge/datalad,2022-02-22 20:37:01.768,193754.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
218,CNTK,microsoft/CNTK,ml-frameworks,,https://github.com/microsoft/CNTK,https://github.com/microsoft/CNTK,MIT,2015-11-26 09:52:06.000,2021-08-27 04:46:43.000000,2020-03-31 15:55:14,16116.0,,4402,1289.0,552.0,836.0,2527.0,17146,"Microsoft Cognitive Toolkit (CNTK), an open source deep-learning toolkit.",271.0,31,False,2019-04-26 14:13:32.000,2.7,32.0,cntk,,,,,18.0,,https://pypi.org/project/cntk,2020-12-09 22:21:57.000,18.0,1481.0,1666.0,,,,,,,,3.0,13946.0,,,,,,,,,,,,,,,,,,,
219,Sonnet,deepmind/sonnet,ml-frameworks,,https://github.com/deepmind/sonnet,https://github.com/deepmind/sonnet,Apache-2.0,2017-04-03 11:34:35.000,2022-04-05 13:52:31.000000,2022-03-07 21:16:14,848.0,2.0,1281,435.0,66.0,24.0,150.0,9246,TensorFlow-based neural network library.,53.0,31,True,2020-03-27 10:36:19.000,2.0.0,27.0,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],855.0,803.0,https://pypi.org/project/dm-sonnet,2020-03-27 10:36:10.000,52.0,22545.0,22995.0,https://anaconda.org/conda-forge/sonnet,2020-11-14 18:13:23.843,13063.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
220,pretrainedmodels,Cadene/pretrained-models.pytorch,pytorch-utils,,https://github.com/Cadene/pretrained-models.pytorch,https://github.com/Cadene/pretrained-models.pytorch,BSD-3-Clause,2017-04-09 15:54:23.000,2021-07-29 10:41:37.000000,2020-04-16 08:02:22,154.0,,1755,226.0,45.0,92.0,94.0,8457,"Pretrained ConvNets for pytorch: NASNet, ResNeXt, ResNet, InceptionV4, InceptionResnetV2, Xception, DPN, etc.",22.0,31,False,2018-10-29 08:18:45.000,0.7.4,16.0,pretrainedmodels,conda-forge/pretrainedmodels,,,['pytorch'],1585.0,1505.0,https://pypi.org/project/pretrainedmodels,2018-10-29 08:18:45.000,80.0,70652.0,70868.0,https://anaconda.org/conda-forge/pretrainedmodels,2021-04-30 19:04:30.054,4773.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
221,carla,carla-simulator/carla,others,,https://github.com/carla-simulator/carla,https://github.com/carla-simulator/carla,MIT,2017-10-24 09:06:23.000,2022-04-07 15:02:31.000000,2021-11-19 11:13:47,5439.0,,2178,237.0,1142.0,591.0,3182.0,7573,Open-source simulator for autonomous driving research.,138.0,31,True,2021-11-17 08:28:27.000,0.9.13,24.0,carla,,,,,155.0,152.0,https://pypi.org/project/carla,2021-11-17 08:28:27.000,3.0,6515.0,6515.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
222,PaddleDetection,PaddlePaddle/PaddleDetection,image,,https://github.com/PaddlePaddle/PaddleDetection,https://github.com/PaddlePaddle/PaddleDetection,Apache-2.0,2019-10-25 07:21:14.000,2022-04-07 12:56:45.000000,2022-04-07 08:18:56,1526.0,153.0,1730,159.0,2426.0,1064.0,2609.0,6727,"Object Detection toolkit based on PaddlePaddle. It supports object detection, instance segmentation, multiple object..",93.0,31,True,2021-12-09 11:11:05.000,2.3.0,6.0,paddledet,,,,['paddle'],13.0,13.0,https://pypi.org/project/paddledet,2021-11-26 08:48:44.000,,371.0,371.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
223,SpeechRecognition,Uberi/speech_recognition,audio,,https://github.com/Uberi/speech_recognition,https://github.com/Uberi/speech_recognition,BSD-3-Clause,2014-04-23 04:53:54.000,2022-03-27 02:53:19.000000,2022-03-27 02:53:19,379.0,5.0,1995,284.0,100.0,234.0,281.0,6181,"Speech recognition module for Python, supporting several engines and APIs, online and offline.",43.0,31,True,2017-12-05 14:05:14.000,3.8.1,52.0,SpeechRecognition,conda-forge/speechrecognition,,,,695.0,,https://pypi.org/project/SpeechRecognition,2017-12-05 13:58:29.000,695.0,236478.0,238446.0,https://anaconda.org/conda-forge/speechrecognition,2021-12-13 09:59:53.408,133884.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
224,faust,robinhood/faust,data-pipelines,,https://github.com/robinhood/faust,https://github.com/robinhood/faust,BSD-3-Clause,2017-03-08 18:36:11.000,2022-03-30 13:12:33.000000,2020-10-09 12:59:42,4137.0,,515,135.0,285.0,249.0,237.0,6085,Python Stream Processing.,93.0,31,False,2020-02-25 22:57:18.000,1.10.4,46.0,faust,,,,,1047.0,1018.0,https://pypi.org/project/faust,2020-02-25 22:57:18.000,29.0,66173.0,66173.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
225,stanza,stanfordnlp/stanza,nlp,,https://github.com/stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,Apache-2.0,2017-09-26 08:00:56.000,2022-04-07 05:35:01.000000,2022-01-26 16:46:45,2267.0,1.0,762,146.0,321.0,82.0,581.0,6079,Official Stanford NLP Python Library for Many Human Languages.,41.0,31,True,2021-10-06 06:28:19.000,1.3.0,14.0,stanza,stanfordnlp/stanza,,,,1015.0,966.0,https://pypi.org/project/stanza,2021-10-05 06:37:56.000,49.0,567517.0,567714.0,https://anaconda.org/stanfordnlp/stanza,2021-10-05 07:17:34.873,4925.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
