,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,trending,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
269,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2023-04-19 06:46:13.000000,2023-04-18 22:01:53,1266.0,59.0,467.0,67.0,432.0,58.0,159.0,5753.0,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",30.0,30,False,2023-03-28 06:52:17.781,2.3.1,22.0,cleanlab,conda-forge/cleanlab,,,,121.0,112.0,https://pypi.org/project/cleanlab,2022-11-28 17:41:01.653,9.0,14010.0,14345.0,https://anaconda.org/conda-forge/cleanlab,2023-04-11 20:10:00.898,12085.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
270,AutoGluon,autogluon/autogluon,hyperopt,,https://github.com/autogluon/autogluon,https://github.com/autogluon/autogluon,Apache-2.0,2019-07-29 18:51:24.000,2023-04-20 09:38:47.000000,2023-04-19 21:06:47,1715.0,228.0,726.0,90.0,1900.0,235.0,764.0,5652.0,"AutoGluon: AutoML for Image, Text, Time Series, and Tabular Data.",104.0,30,True,2023-02-17 07:01:22.068,0.7.0,1125.0,autogluon,,autogluon/autogluon,https://auto.gluon.ai,"['pytorch', 'sklearn']",6.0,,https://pypi.org/project/autogluon,2022-07-07 09:05:12.000,6.0,37484.0,37549.0,,,,https://hub.docker.com/r/autogluon/autogluon,2023-03-17 03:59:31.590364,11.0,2942.0,2.0,,,,,,,,,,,,,,,,,,,
271,torchdiffeq,rtqichen/torchdiffeq,pytorch-utils,,https://github.com/rtqichen/torchdiffeq,https://github.com/rtqichen/torchdiffeq,MIT,2018-11-14 17:51:25.000,2023-04-06 18:51:24.000000,2023-04-06 18:51:21,245.0,4.0,816.0,124.0,36.0,52.0,142.0,4590.0,Differentiable ODE solvers with full GPU support and O(1)-memory backpropagation.,21.0,30,True,2022-04-22 15:21:47.000,0.2.3,7.0,torchdiffeq,conda-forge/torchdiffeq,,,['pytorch'],1200.0,1167.0,https://pypi.org/project/torchdiffeq,2022-04-22 15:21:47.000,33.0,1924696.0,1925000.0,https://anaconda.org/conda-forge/torchdiffeq,2021-06-03 13:23:15.112,10653.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
272,ArrayFire,arrayfire/arrayfire,gpu-utilities,,https://github.com/arrayfire/arrayfire,https://github.com/arrayfire/arrayfire,BSD-3-Clause,2014-10-28 20:58:33.000,2023-04-19 20:19:46.000000,2023-04-19 20:19:46,6052.0,107.0,501.0,151.0,1825.0,271.0,1310.0,4110.0,ArrayFire: a general purpose GPU library.,88.0,30,True,2023-02-13 16:47:37.000,3.8.3,33.0,arrayfire,,,,,8.0,,https://pypi.org/project/arrayfire,2022-02-22 21:42:15.000,8.0,1170.0,1209.0,,,,,,,,2.0,3695.0,,,,,,,,,,,,,,,,,,
273,D-Tale,man-group/dtale,data-viz,,https://github.com/man-group/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2023-04-19 16:06:59.000000,2023-04-19 16:04:53,688.0,36.0,337.0,70.0,245.0,41.0,466.0,3980.0,Visualizer for pandas data structures.,29.0,30,True,2023-04-19 16:06:59.000,2.14.4,162.0,dtale,conda-forge/dtale,,,"['pandas', 'jupyter']",688.0,672.0,https://pypi.org/project/dtale,2022-06-17 17:45:42.000,16.0,117097.0,122482.0,https://anaconda.org/conda-forge/dtale,2023-04-17 19:59:09.287,204651.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
274,SynapseML,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2023-04-20 14:09:56.000000,2023-04-20 00:56:32,1406.0,86.0,726.0,140.0,1279.0,276.0,382.0,3980.0,Simple and Distributed Machine Learning.,108.0,30,True,2023-03-05 13:50:48.885,0.11.0,27.0,synapseml,,,,,3.0,,https://pypi.org/project/synapseml,2022-11-22 14:39:00.749,3.0,92336.0,92336.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
275,Dedupe,dedupeio/dedupe,nlp,,https://github.com/dedupeio/dedupe,https://github.com/dedupeio/dedupe,MIT,2012-04-20 14:57:36.000,2023-03-17 17:09:52.000000,2023-02-17 16:34:52,3273.0,22.0,490.0,120.0,358.0,62.0,728.0,3705.0,"A python library for accurate and scalable fuzzy matching, record deduplication and entity-resolution.",69.0,30,True,,,12.0,dedupe,conda-forge/dedupe,,,,272.0,272.0,https://pypi.org/project/dedupe,,,98664.0,100432.0,https://anaconda.org/conda-forge/dedupe,2022-12-12 17:16:06.331,28291.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
276,ta,bukosabino/ta,financial-data,,https://github.com/bukosabino/ta,https://github.com/bukosabino/ta,MIT,2018-01-02 18:08:48.000,2023-03-23 23:25:10.000000,2022-08-23 15:59:41,615.0,,769.0,149.0,114.0,129.0,98.0,3569.0,Technical Analysis Library using Pandas and Numpy.,29.0,30,True,2022-08-23 16:03:04.047,0.10.2,54.0,ta,conda-forge/ta,,,,1992.0,1952.0,https://pypi.org/project/ta,2022-08-23 16:03:04.047,40.0,84797.0,85308.0,https://anaconda.org/conda-forge/ta,2022-08-23 20:22:42.529,13286.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
277,pandas-ta,twopirllc/pandas-ta,probabilistics,,https://github.com/twopirllc/pandas-ta,https://github.com/twopirllc/pandas-ta,MIT,2019-02-19 16:41:09.000,2023-04-19 04:51:48.000000,2022-09-24 16:20:26,585.0,,755.0,87.0,185.0,109.0,387.0,3554.0,Technical Analysis Indicators - Pandas TA is an easy to use Python 3 Pandas Extension with 130+ Indicators.,45.0,30,True,2021-07-28 20:21:21.000,0.3.14,19.0,pandas-ta,conda-forge/pandas-ta,,,['pandas'],2924.0,2891.0,https://pypi.org/project/pandas-ta,2021-07-28 20:51:17.000,33.0,76923.0,77619.0,https://anaconda.org/conda-forge/pandas-ta,2021-10-05 09:16:48.657,12541.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
278,missingno,ResidentMario/missingno,data-viz,,https://github.com/ResidentMario/missingno,https://github.com/ResidentMario/missingno,MIT,2016-03-27 15:18:50.000,2023-02-26 20:11:11.000000,2023-02-26 20:07:33,189.0,3.0,434.0,71.0,37.0,8.0,118.0,3515.0,Missing data visualization module for Python.,18.0,30,True,2023-02-26 20:11:48.000,0.5.2,6.0,missingno,conda-forge/missingno,,,,10883.0,10883.0,https://pypi.org/project/missingno,,,428359.0,432274.0,https://anaconda.org/conda-forge/missingno,2020-02-15 10:07:41.253,270156.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
279,gpustat,wookayin/gpustat,gpu-utilities,,https://github.com/wookayin/gpustat,https://github.com/wookayin/gpustat,MIT,2016-04-24 10:46:43.000,2023-04-10 12:46:09.000000,2023-04-09 03:48:16,230.0,13.0,254.0,44.0,48.0,22.0,84.0,3346.0,A simple command-line utility for querying and monitoring GPU status.,17.0,30,True,2023-04-05 14:52:44.000,1.1,14.0,gpustat,conda-forge/gpustat,,,,3345.0,3224.0,https://pypi.org/project/gpustat,2022-09-04 23:50:28.926,121.0,1211085.0,1215568.0,https://anaconda.org/conda-forge/gpustat,2022-10-11 21:06:30.582,219714.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
280,cuML,rapidsai/cuml,gpu-utilities,,https://github.com/rapidsai/cuml,https://github.com/rapidsai/cuml,Apache-2.0,2018-10-11 15:45:35.000,2023-04-20 14:23:04.000000,2023-04-18 15:08:09,15132.0,144.0,452.0,70.0,3147.0,727.0,1503.0,3273.0,cuML - RAPIDS Machine Learning Library.,162.0,30,True,2023-04-12 21:34:27.000,23.04.00,32.0,cuml,,,,,6.0,1.0,https://pypi.org/project/cuml,2020-06-01 20:09:10.000,5.0,1833.0,1833.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
281,hnswlib,nmslib/hnswlib,nn-search,,https://github.com/nmslib/hnswlib,https://github.com/nmslib/hnswlib,Apache-2.0,2017-07-06 13:08:46.000,2023-04-07 12:57:37.000000,2023-02-05 22:03:50,437.0,3.0,439.0,63.0,179.0,153.0,135.0,2703.0,Header-only C++/python library for fast approximate nearest neighbors.,65.0,30,True,2023-02-07 20:10:08.000,0.7.0,10.0,hnswlib,conda-forge/hnswlib,,,,611.0,577.0,https://pypi.org/project/hnswlib,2022-02-14 22:34:58.000,34.0,468534.0,471327.0,https://anaconda.org/conda-forge/hnswlib,2023-02-07 21:30:59.590,78213.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
282,filterpy,rlabbe/filterpy,probabilistics,,https://github.com/rlabbe/filterpy,https://github.com/rlabbe/filterpy,MIT,2014-07-15 02:15:19.000,2022-09-22 16:35:34.000000,2022-08-22 18:21:12,586.0,,545.0,75.0,72.0,55.0,159.0,2690.0,"Python Kalman filtering and optimal estimation library. Implements Kalman filter, particle filter, Extended Kalman..",43.0,30,True,2021-12-15 15:49:27.374,0.0.13,49.0,filterpy,conda-forge/filterpy,,,,2993.0,2861.0,https://pypi.org/project/filterpy,2018-10-10 22:38:24.000,132.0,2698564.0,2701658.0,https://anaconda.org/conda-forge/filterpy,2020-05-05 21:13:59.073,216632.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
283,Neural Network Libraries,sony/nnabla,ml-frameworks,,https://github.com/sony/nnabla,https://github.com/sony/nnabla,Apache-2.0,2017-06-26 01:07:10.000,2023-04-18 06:09:53.000000,2023-04-06 02:51:06,3354.0,63.0,329.0,159.0,1112.0,31.0,57.0,2616.0,Neural Network Libraries.,72.0,30,True,2023-04-06 02:36:03.000,1.35.0,74.0,nnabla,,,,,53.0,,https://pypi.org/project/nnabla,2023-02-14 02:41:00.910,53.0,3813.0,3821.0,,,,,,,,3.0,576.0,,,,,,,,,,,,,,,,,,
284,dtreeviz,parrt/dtreeviz,interpretability,,https://github.com/parrt/dtreeviz,https://github.com/parrt/dtreeviz,MIT,2018-08-13 21:45:15.000,2023-04-16 19:21:12.728000,2023-04-16 16:35:55,606.0,25.0,302.0,49.0,111.0,47.0,130.0,2489.0,A python library for decision tree visualization and model interpretation.,23.0,30,True,2023-04-16 16:39:00.735,2.2.1,40.0,dtreeviz,conda-forge/dtreeviz,,,,731.0,711.0,https://pypi.org/project/dtreeviz,2023-01-29 19:23:00.782,20.0,108469.0,109897.0,https://anaconda.org/conda-forge/dtreeviz,2023-04-16 19:21:12.728,41418.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
285,StatsForecast,Nixtla/statsforecast,time-series-data,,https://github.com/Nixtla/statsforecast,https://github.com/Nixtla/statsforecast,Apache-2.0,2021-11-24 02:19:14.000,2023-04-20 09:08:58.000000,2023-04-20 00:00:35,1125.0,34.0,163.0,23.0,266.0,58.0,93.0,2486.0,Lightning fast forecasting with statistical and econometric models.,20.0,30,True,2023-02-28 19:25:43.000,1.5.0,26.0,statsforecast,conda-forge/statsforecast,,,,230.0,218.0,https://pypi.org/project/statsforecast,2022-12-01 04:10:47.608,12.0,389206.0,391728.0,https://anaconda.org/conda-forge/statsforecast,2023-03-09 15:13:56.487,32797.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
286,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2023-04-17 14:27:29.000000,2023-03-24 16:56:01,1602.0,3.0,315.0,60.0,151.0,107.0,186.0,2454.0,A machine learning toolkit dedicated to time-series data.,41.0,30,True,2023-01-20 13:21:39.000,0.5.3.2,96.0,tslearn,conda-forge/tslearn,,,['sklearn'],798.0,770.0,https://pypi.org/project/tslearn,2023-01-20 13:26:34.462,28.0,185730.0,197369.0,https://anaconda.org/conda-forge/tslearn,2023-01-20 17:40:46.662,710027.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
287,mpld3,mpld3/mpld3,data-viz,,https://github.com/mpld3/mpld3,https://github.com/mpld3/mpld3,BSD-3-Clause,2013-12-18 01:48:30.000,2023-01-07 21:09:32.000000,2022-12-10 14:00:49,877.0,,353.0,85.0,165.0,215.0,146.0,2240.0,D3 Renderings of Matplotlib Graphics.,51.0,30,True,2022-12-10 14:03:04.289,0.5.9,18.0,mpld3,conda-forge/mpld3,,,,4916.0,4507.0,https://pypi.org/project/mpld3,2022-12-10 14:03:04.289,402.0,258590.0,261649.0,https://anaconda.org/conda-forge/mpld3,2022-12-10 17:08:02.676,173785.0,,,,,2.0,,,mpld3,https://www.npmjs.com/package/mpld3,2022-12-10 14:00:31.699,7.0,991.0,,,,,,,,,,,,
288,shapash,MAIF/shapash,interpretability,,https://github.com/MAIF/shapash,https://github.com/MAIF/shapash,Apache-2.0,2020-04-29 07:34:23.000,2023-04-20 09:35:32.000000,2023-04-20 09:19:43,1410.0,85.0,264.0,39.0,283.0,20.0,132.0,2163.0,Shapash makes Machine Learning models transparent and understandable by everyone.,35.0,30,True,2023-04-20 09:35:32.000,2.3.2,24.0,shapash,,,,['jupyter'],105.0,105.0,https://pypi.org/project/shapash,,,13737.0,13737.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
289,rubrix,recognai/rubrix,nlp,,https://github.com/argilla-io/argilla,https://github.com/argilla-io/argilla,Apache-2.0,2021-04-28 14:37:42.000,2023-04-20 14:38:15.000000,2023-04-20 14:11:42,1578.0,258.0,170.0,19.0,1600.0,201.0,810.0,1811.0,Argilla: Open-source platform to build better language models through human feedback.,45.0,30,True,2023-04-09 12:50:14.000,1.6.0,81.0,rubrix,conda-forge/rubrix,,,,177.0,177.0,https://pypi.org/project/rubrix,2022-10-24 18:22:00.951,,1040.0,2292.0,https://anaconda.org/conda-forge/rubrix,2022-10-06 03:07:26.056,20035.0,,,,,2.0,,,,,,,,,,,,argilla-io/argilla,,,,,,,
290,tesserocr,sirfz/tesserocr,ocr,,https://github.com/sirfz/tesserocr,https://github.com/sirfz/tesserocr,MIT,2015-12-17 23:29:36.000,2023-04-16 18:18:45.000000,2023-04-16 18:18:45,185.0,3.0,243.0,55.0,65.0,79.0,178.0,1773.0,A Python wrapper for the tesseract-ocr API.,28.0,30,True,2023-03-14 12:58:00.539,2.6.0,17.0,tesserocr,conda-forge/tesserocr,,,,894.0,823.0,https://pypi.org/project/tesserocr,2021-06-19 21:10:18.000,71.0,40232.0,42792.0,https://anaconda.org/conda-forge/tesserocr,2022-11-06 10:26:38.906,107525.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
291,ogb,snap-stanford/ogb,graph,,https://github.com/snap-stanford/ogb,https://github.com/snap-stanford/ogb,MIT,2019-11-22 22:13:57.000,2023-04-14 23:08:14.000000,2023-04-14 21:07:42,659.0,26.0,383.0,41.0,50.0,14.0,251.0,1639.0,"Benchmark datasets, data loaders, and evaluators for graph machine learning.",28.0,30,True,2023-04-07 06:00:55.135,1.3.6,19.0,ogb,conda-forge/ogb,,,,765.0,743.0,https://pypi.org/project/ogb,2022-11-02 22:00:56.960,22.0,27196.0,27909.0,https://anaconda.org/conda-forge/ogb,2023-04-07 09:47:01.451,22107.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
292,ViZDoom,mwydmuch/ViZDoom,reinforcement-learning,,https://github.com/Farama-Foundation/ViZDoom,https://github.com/Farama-Foundation/ViZDoom,MIT,2015-06-26 18:38:23.000,2023-04-15 14:26:37.000000,2023-04-12 10:14:22,1653.0,53.0,354.0,56.0,88.0,50.0,401.0,1523.0,Reinforcement Learning environments based on the 1993 game Doom.,52.0,30,True,2023-01-07 21:18:03.133,1.1.14,25.0,vizdoom,,,,,188.0,174.0,https://pypi.org/project/vizdoom,2023-01-07 21:18:03.133,14.0,1530.0,1666.0,,,,,,,,1.0,11631.0,,,,,,,,,,,Farama-Foundation/ViZDoom,,,,,,,
293,PyCUDA,inducer/pycuda,gpu-utilities,,https://github.com/inducer/pycuda,https://github.com/inducer/pycuda,MIT,2011-04-06 02:53:31.000,2023-01-10 17:12:02.000000,2023-01-10 17:11:50,1579.0,,268.0,55.0,130.0,78.0,172.0,1522.0,"CUDA integration for Python, plus shiny features.",79.0,30,True,2022-12-21 02:24:00.995,2022.2.2,51.0,pycuda,conda-forge/pycuda,,,,2204.0,2003.0,https://pypi.org/project/pycuda,2022-12-21 02:24:00.995,201.0,39664.0,47215.0,https://anaconda.org/conda-forge/pycuda,2022-12-21 11:36:07.684,188784.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
294,Opacus,pytorch/opacus,privacy-ml,,https://github.com/pytorch/opacus,https://github.com/pytorch/opacus,Apache-2.0,2019-12-07 01:58:09.000,2023-04-18 16:20:18.000000,2023-04-18 16:12:18,694.0,12.0,285.0,43.0,343.0,61.0,183.0,1385.0,Training PyTorch models with differential privacy.,69.0,30,True,2023-03-24 16:01:05.890,1.4.0,20.0,opacus,conda-forge/opacus,,,['pytorch'],577.0,559.0,https://pypi.org/project/opacus,2022-11-14 13:50:35.484,18.0,30775.0,31352.0,https://anaconda.org/conda-forge/opacus,2023-03-24 17:56:04.944,8641.0,,,,,2.0,67.0,,,,,,,,,,,,,,,,,,
295,evaluate,huggingface/evaluate,interpretability,,https://github.com/huggingface/evaluate,https://github.com/huggingface/evaluate,Apache-2.0,2022-03-30 15:08:26.000,2023-04-19 21:33:38.000000,2023-04-19 11:18:09,927.0,13.0,134.0,48.0,274.0,76.0,111.0,1284.0,Evaluate: A library for easily evaluating machine learning models and datasets.,118.0,30,True,2022-12-13 13:35:51.000,0.4.0,13.0,evaluate,,,,,1597.0,1551.0,https://pypi.org/project/evaluate,2022-12-13 13:28:07.299,46.0,403249.0,403249.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
296,spacy-transformers,explosion/spacy-transformers,nlp,,https://github.com/explosion/spacy-transformers,https://github.com/explosion/spacy-transformers,MIT,2019-07-26 19:12:34.000,2023-04-18 10:15:55.250000,2023-04-17 11:36:17,1447.0,20.0,148.0,31.0,218.0,,,1229.0,"Use pretrained transformers like BERT, XLNet and GPT-2 in spaCy.",21.0,30,True,2023-04-17 13:53:05.000,1.2.3,36.0,spacy-transformers,conda-forge/spacy-transformers,,,['spacy'],951.0,951.0,https://pypi.org/project/spacy-transformers,,,232255.0,232980.0,https://anaconda.org/conda-forge/spacy-transformers,2023-04-18 10:15:55.250,12337.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
297,pyjanitor,pyjanitor-devs/pyjanitor,others,,https://github.com/pyjanitor-devs/pyjanitor,https://github.com/pyjanitor-devs/pyjanitor,MIT,2018-03-04 22:43:33.000,2023-04-12 13:25:19.000000,2023-04-05 22:17:22,1470.0,16.0,160.0,20.0,722.0,112.0,421.0,1138.0,Clean APIs for data cleaning. Python implementation of R package Janitor.,106.0,30,True,2022-11-12 20:44:03.432,0.24.0,57.0,pyjanitor,conda-forge/pyjanitor,,,,370.0,357.0,https://pypi.org/project/pyjanitor,2022-11-12 20:44:03.432,13.0,33352.0,36008.0,https://anaconda.org/conda-forge/pyjanitor,2023-03-23 14:13:21.875,162062.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
298,agate,wireservice/agate,others,,https://github.com/wireservice/agate,https://github.com/wireservice/agate,MIT,2014-04-25 13:59:09.000,2023-03-01 07:56:28.000000,2023-01-12 06:10:52,1485.0,,141.0,41.0,130.0,9.0,633.0,1126.0,A Python data analysis library that is optimized for humans instead of machines.,51.0,30,True,,,7.0,agate,conda-forge/agate,,,,1660.0,1660.0,https://pypi.org/project/agate,,,2376307.0,2377991.0,https://anaconda.org/conda-forge/agate,2023-01-05 00:05:13.909,124649.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
299,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2023-04-20 07:10:46.000000,2023-04-20 07:10:45,11765.0,425.0,261.0,31.0,1568.0,405.0,550.0,912.0,Python package for earth-observing satellite data processing.,144.0,30,False,2023-03-15 19:45:49.948,0.41.1,84.0,satpy,conda-forge/satpy,,,,106.0,94.0,https://pypi.org/project/satpy,2023-02-09 10:49:31.597,12.0,3547.0,6003.0,https://anaconda.org/conda-forge/satpy,2023-03-16 02:32:50.967,140019.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
300,scikit-multilearn,scikit-multilearn/scikit-multilearn,sklearn-utils,,https://github.com/scikit-multilearn/scikit-multilearn,https://github.com/scikit-multilearn/scikit-multilearn,BSD-2-Clause,2014-04-30 13:05:44.000,2023-04-19 21:43:19.000000,2023-04-19 21:43:19,547.0,48.0,161.0,35.0,80.0,88.0,122.0,830.0,A scikit-learn based module for multi-label et. al. classification.,29.0,30,True,2018-12-10 16:24:47.000,0.2.0,6.0,scikit-multilearn,,,,['sklearn'],1076.0,1055.0,https://pypi.org/project/scikit-multilearn,2018-12-10 16:24:47.000,21.0,78868.0,78868.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
301,hvPlot,holoviz/hvplot,data-viz,,https://github.com/holoviz/hvplot,https://github.com/holoviz/hvplot,BSD-3-Clause,2018-03-19 14:22:41.000,2023-04-06 21:15:07.000000,2023-04-06 17:51:35,563.0,17.0,85.0,24.0,403.0,251.0,358.0,750.0,"A high-level plotting API for pandas, dask, xarray, and networkx built on HoloViews.",40.0,30,True,2023-03-17 11:20:17.000,0.8.3,15.0,hvplot,conda-forge/hvplot,,,,2739.0,2739.0,https://pypi.org/project/hvplot,,,122396.0,128809.0,https://anaconda.org/conda-forge/hvplot,2023-03-17 13:58:22.839,359143.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
302,Neptune.ai,neptune-ai/neptune-client,ml-experiments,,https://github.com/neptune-ai/neptune-client,https://github.com/neptune-ai/neptune-client,Apache-2.0,2019-02-11 11:25:57.000,2023-04-18 12:36:35.000000,2023-04-14 10:45:57,1431.0,172.0,39.0,14.0,1142.0,32.0,172.0,378.0,Experiment tracking tool and model registry.,39.0,30,True,2023-03-22 09:20:01.664,1.1.1,156.0,neptune-client,conda-forge/neptune-client,,,,46.0,,https://pypi.org/project/neptune-client,2022-07-01 13:52:49.000,46.0,574431.0,578888.0,https://anaconda.org/conda-forge/neptune-client,2023-03-22 11:47:40.684,173856.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
303,vit-pytorch,lucidrains/vit-pytorch,image,,https://github.com/lucidrains/vit-pytorch,https://github.com/lucidrains/vit-pytorch,MIT,2020-10-03 22:47:24.000,2023-03-19 17:52:50.000000,2023-03-19 17:52:47,271.0,9.0,2263.0,135.0,35.0,106.0,118.0,13794.0,"Implementation of Vision Transformer, a simple way to achieve SOTA in vision classification with only a single..",17.0,29,True,2023-03-18 16:44:00.361,1.2.0,161.0,vit-pytorch,,,,['pytorch'],241.0,235.0,https://pypi.org/project/vit-pytorch,2022-06-30 15:11:57.000,6.0,23982.0,23982.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
304,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/geohot/tinygrad,https://github.com/geohot/tinygrad,MIT,2020-10-18 16:23:12.000,2023-04-19 22:35:19.000000,2023-04-19 22:34:56,1823.0,558.0,1022.0,181.0,529.0,35.0,168.0,11267.0,You like pytorch? You like micrograd? You love tinygrad!.,102.0,29,True,2023-03-07 02:21:19.000,0.5.0,2.0,,,,,['pytorch'],12.0,12.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
305,Qlib,microsoft/qlib,financial-data,,https://github.com/microsoft/qlib,https://github.com/microsoft/qlib,MIT,2020-08-14 06:46:00.000,2023-04-20 09:13:16.000000,2023-04-10 09:06:48,1913.0,16.0,1915.0,259.0,787.0,205.0,527.0,10751.0,"Qlib is an AI-oriented quantitative investment platform, which aims to realize the potential, empower the research,..",114.0,29,True,2023-01-29 10:56:26.544,0.9.1,29.0,pyqlib,,,,['pytorch'],,,https://pypi.org/project/pyqlib,2023-01-29 10:56:26.544,,2007.0,2017.0,,,,,,,,2.0,335.0,,,,,,,,,,,,,,,,,,
306,wordcloud,amueller/word_cloud,data-viz,,https://github.com/amueller/word_cloud,https://github.com/amueller/word_cloud,MIT,2012-11-04 22:57:59.000,2023-03-27 02:24:53.000000,2023-01-04 06:19:56,556.0,,2236.0,222.0,226.0,113.0,375.0,9394.0,A little word cloud generator in Python.,67.0,29,True,2018-07-26 17:23:44.000,1.5.0,10.0,wordcloud,conda-forge/wordcloud,,,,,,https://pypi.org/project/wordcloud,,,722369.0,727288.0,https://anaconda.org/conda-forge/wordcloud,2022-08-25 22:09:30.453,393579.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
307,pretrainedmodels,Cadene/pretrained-models.pytorch,pytorch-utils,,https://github.com/Cadene/pretrained-models.pytorch,https://github.com/Cadene/pretrained-models.pytorch,BSD-3-Clause,2017-04-09 15:54:23.000,2022-04-22 09:08:45.000000,2020-04-16 08:02:22,154.0,,1840.0,223.0,46.0,96.0,94.0,8744.0,"Pretrained ConvNets for pytorch: NASNet, ResNeXt, ResNet, InceptionV4, InceptionResnetV2, Xception, DPN, etc.",22.0,29,False,2018-10-29 08:18:45.000,0.7.4,16.0,pretrainedmodels,conda-forge/pretrainedmodels,,,['pytorch'],92.0,,https://pypi.org/project/pretrainedmodels,2018-10-29 08:18:45.000,92.0,127957.0,128585.0,https://anaconda.org/conda-forge/pretrainedmodels,2021-04-30 19:04:30.054,21372.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
