,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,helm_id,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,new_addition
149,EasyOCR,JaidedAI/EasyOCR,ocr,,https://github.com/JaidedAI/EasyOCR,https://github.com/JaidedAI/EasyOCR,Apache-2.0,2020-03-14 11:46:39.000,2024-08-14 05:22:49.000000,2024-07-25 01:00:20,617.0,2.0,3090.0,314.0,258.0,416.0,594.0,23600.0,"Ready-to-use OCR with 80+ supported languages and all popular writing scripts including Latin, Chinese, Arabic,..",129.0,34,True,2023-09-04 11:55:27.000,1.7.1,32.0,easyocr,,,,14060947.0,726898.0,8190.0,7985.0,https://pypi.org/project/easyocr,2023-09-04 11:55:27.000,205.0,451194.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
150,ChatterBot,gunthercox/ChatterBot,nlp,,https://github.com/gunthercox/ChatterBot,https://github.com/gunthercox/ChatterBot,BSD-3-Clause,2014-09-28 14:49:00.000,2024-04-24 19:01:00.000000,2021-06-01 10:43:00,1848.0,,4403.0,544.0,716.0,402.0,1282.0,14014.0,"ChatterBot is a machine learning, conversational dialog engine for creating chat bots.",103.0,34,False,2020-08-22 18:42:43.000,1.0.8,86.0,chatterbot,,,,,29222.0,5921.0,5903.0,https://pypi.org/project/chatterbot,2020-08-22 18:40:36.000,18.0,29222.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
151,NNI,microsoft/nni,hyperopt,,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000,2024-07-03 10:55:10.000000,2023-10-26 05:31:53,3012.0,,1807.0,284.0,3507.0,415.0,1684.0,13968.0,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",192.0,34,True,2023-09-14 12:12:06.000,3.0,55.0,nni,,,,,162010.0,760.0,713.0,https://pypi.org/project/nni,2023-09-14 12:22:00.000,47.0,162010.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
152,Pyro,pyro-ppl/pyro,probabilistics,,https://github.com/pyro-ppl/pyro,https://github.com/pyro-ppl/pyro,Apache-2.0,2017-06-16 05:03:47.000,2024-08-27 17:00:49.000000,2024-08-04 23:25:47,2485.0,11.0,983.0,201.0,2318.0,258.0,845.0,8490.0,Deep universal probabilistic programming with Python and PyTorch.,155.0,34,True,2024-06-02 00:37:37.000,1.9.1,36.0,pyro-ppl,conda-forge/pyro-ppl,,['pytorch'],,328251.0,186.0,,https://pypi.org/project/pyro-ppl,2024-06-02 00:37:37.000,186.0,323718.0,https://anaconda.org/conda-forge/pyro-ppl,2024-06-03 00:37:06.159,190387.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
153,Vowpal Wabbit,VowpalWabbit/vowpal_wabbit,ml-frameworks,,https://github.com/VowpalWabbit/vowpal_wabbit,https://github.com/VowpalWabbit/vowpal_wabbit,BSD-3-Clause,2009-07-31 19:36:58.000,2024-09-05 13:46:25.848000,2024-08-01 18:55:53,10421.0,6.0,1926.0,351.0,3428.0,130.0,1138.0,8456.0,Vowpal Wabbit is a machine learning system which pushes the frontier of machine learning with techniques such as..,338.0,34,True,2024-08-08 17:57:21.000,9.10.0,30.0,vowpalwabbit,conda-forge/vowpalwabbit,,,,56411.0,40.0,,https://pypi.org/project/vowpalwabbit,2024-08-08 17:57:21.000,40.0,51889.0,https://anaconda.org/conda-forge/vowpalwabbit,2024-09-05 13:46:25.848,212545.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
154,Metaflow,Netflix/metaflow,ml-experiments,,https://github.com/Netflix/metaflow,https://github.com/Netflix/metaflow,Apache-2.0,2019-09-17 17:48:25.000,2024-09-05 08:14:49.000000,2024-09-05 06:07:38,1027.0,82.0,751.0,284.0,1362.0,317.0,410.0,8008.0,"Build and manage real-life ML, AI, and data science projects with ease!.",93.0,34,True,2024-09-04 23:07:10.000,2.12.19,143.0,metaflow,conda-forge/metaflow,,,,716505.0,763.0,718.0,https://pypi.org/project/metaflow,2024-09-04 23:07:10.000,45.0,712366.0,https://anaconda.org/conda-forge/metaflow,2024-08-23 00:56:47.364,206985.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
155,UMAP,lmcinnes/umap,data-viz,,https://github.com/lmcinnes/umap,https://github.com/lmcinnes/umap,BSD-3-Clause,2017-07-02 01:11:17.000,2024-08-18 00:48:19.000000,2024-08-18 00:48:18,1815.0,22.0,796.0,127.0,285.0,473.0,337.0,7338.0,Uniform Manifold Approximation and Projection.,134.0,34,True,2024-04-03 16:53:16.000,0.5.6,40.0,umap-learn,conda-forge/umap-learn,,,,1424940.0,959.0,1.0,https://pypi.org/project/umap-learn,2024-04-03 16:53:16.000,958.0,1374141.0,https://anaconda.org/conda-forge/umap-learn,2024-08-14 17:32:09.484,2590751.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
156,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,https://github.com/KevinMusgrave/pytorch-metric-learning,https://github.com/KevinMusgrave/pytorch-metric-learning,MIT,2019-10-23 17:20:35.000,2024-07-25 01:34:14.000000,2024-07-24 12:37:14,1228.0,13.0,657.0,63.0,136.0,61.0,444.0,5937.0,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",42.0,34,True,2024-07-25 01:34:14.000,2.6.1,212.0,pytorch-metric-learning,metric-learning/pytorch-metric-learning,,['pytorch'],,839541.0,1846.0,1796.0,https://pypi.org/project/pytorch-metric-learning,2024-07-25 01:34:14.000,50.0,839331.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2023-06-16 19:17:36.446,11778.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
157,ClearML,allegroai/clearml,ml-experiments,,https://github.com/allegroai/clearml,https://github.com/allegroai/clearml,Apache-2.0,2019-06-10 08:18:32.000,2024-09-04 21:13:26.000000,2024-09-04 21:13:26,2420.0,51.0,642.0,96.0,268.0,477.0,561.0,5552.0,"ClearML - Auto-Magical CI/CD to streamline your AI workload. Experiment Management, Data Management, Pipeline,..",100.0,34,True,2024-08-27 19:48:22.000,1.16.4,169.0,clearml,,,,2762.0,314803.0,1299.0,1264.0,https://pypi.org/project/clearml,2024-08-27 19:47:15.000,35.0,314280.0,,,,2.0,allegroai/trains,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671,,30243.0,,,,,,,,,,,,,,,,,,,,
158,ART,Trusted-AI/adversarial-robustness-toolbox,adversarial,,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000,2024-09-05 07:21:42.000000,2024-08-29 20:55:31,12385.0,68.0,1144.0,101.0,1375.0,154.0,757.0,4741.0,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",138.0,34,True,2024-07-03 17:29:44.000,1.18.1,60.0,adversarial-robustness-toolbox,conda-forge/adversarial-robustness-toolbox,,,,27508.0,597.0,577.0,https://pypi.org/project/adversarial-robustness-toolbox,2024-07-03 17:21:24.000,20.0,26566.0,https://anaconda.org/conda-forge/adversarial-robustness-toolbox,2024-07-03 22:45:10.329,47101.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
159,StatsForecast,Nixtla/statsforecast,time-series-data,,https://github.com/Nixtla/statsforecast,https://github.com/Nixtla/statsforecast,Apache-2.0,2021-11-24 02:19:14.000,2024-09-03 22:59:59.000000,2024-09-03 22:57:39,1307.0,16.0,266.0,38.0,461.0,99.0,233.0,3841.0,Lightning fast forecasting with statistical and econometric models.,43.0,34,True,2024-07-17 21:37:08.000,1.7.6,34.0,statsforecast,conda-forge/statsforecast,,,,770487.0,1147.0,1090.0,https://pypi.org/project/statsforecast,2024-07-17 21:37:08.000,57.0,767508.0,https://anaconda.org/conda-forge/statsforecast,2024-07-18 06:07:43.894,89390.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
160,rubrix,recognai/rubrix,nlp,,https://github.com/argilla-io/argilla,https://github.com/argilla-io/argilla,Apache-2.0,2021-04-28 14:37:42.000,2024-09-05 15:17:56.000000,2024-09-05 15:14:52,3353.0,289.0,351.0,29.0,3177.0,140.0,1970.0,3779.0,Argilla is a collaboration tool for AI engineers and domain experts to build high-quality datasets.,95.0,34,True,2024-09-05 15:11:08.000,2.1.0,100.0,rubrix,conda-forge/rubrix,,,,1752.0,2686.0,2686.0,https://pypi.org/project/rubrix,2022-10-24 18:22:00.951,,687.0,https://anaconda.org/conda-forge/rubrix,2023-06-16 19:28:09.653,35166.0,2.0,,,,,,,,argilla-io/argilla,,,,,,,,,,,,,,,,,
161,STUMPY,TDAmeritrade/stumpy,time-series-data,,https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000,2024-08-16 14:16:04.000000,2024-08-16 14:16:04,1353.0,45.0,316.0,60.0,244.0,66.0,444.0,3604.0,STUMPY is a powerful and scalable Python library for modern time series analysis.,41.0,34,True,2024-07-09 04:43:23.000,1.13.0,29.0,stumpy,conda-forge/stumpy,,,,351045.0,895.0,865.0,https://pypi.org/project/stumpy,2024-07-09 04:21:56.000,30.0,331111.0,https://anaconda.org/conda-forge/stumpy,2024-07-09 04:54:55.949,1016641.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
162,BoTorch,pytorch/botorch,hyperopt,,https://github.com/pytorch/botorch,https://github.com/pytorch/botorch,MIT,2018-07-30 23:59:57.000,2024-09-05 12:54:08.000000,2024-09-05 02:02:04,1972.0,86.0,388.0,52.0,1719.0,65.0,457.0,3052.0,Bayesian optimization in PyTorch.,125.0,34,True,2024-07-22 21:09:12.000,0.11.3,46.0,botorch,conda-forge/botorch,,['pytorch'],,184626.0,1214.0,1131.0,https://pypi.org/project/botorch,2024-07-22 21:09:12.000,83.0,182144.0,https://anaconda.org/conda-forge/botorch,2024-07-23 15:58:22.505,121640.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
163,optimum,huggingface/optimum,gpu-utilities,,https://github.com/huggingface/optimum,https://github.com/huggingface/optimum,Apache-2.0,2021-07-20 12:36:40.000,2024-09-05 14:15:02.000000,2024-09-05 14:01:33,1087.0,45.0,423.0,56.0,1268.0,408.0,413.0,2438.0,Accelerate training and inference of Transformers and Diffusers with easy to use hardware optimization tools.,118.0,34,True,2024-08-16 13:25:20.000,1.21.4,69.0,optimum,conda-forge/optimum,,,,891070.0,3439.0,3284.0,https://pypi.org/project/optimum,2024-08-16 13:22:26.000,155.0,890309.0,https://anaconda.org/conda-forge/optimum,2024-05-29 19:43:21.254,22086.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
164,Ax,facebook/Ax,hyperopt,,https://github.com/facebook/Ax,https://github.com/facebook/Ax,MIT,2019-02-09 15:23:44.000,2024-09-05 07:29:00.000000,2024-09-05 02:02:04,3244.0,176.0,301.0,69.0,1986.0,54.0,712.0,2340.0,Adaptive Experimentation Platform.,174.0,34,True,2024-07-23 19:26:30.000,0.4.1,42.0,ax-platform,conda-forge/ax-platform,,['pytorch'],,94257.0,835.0,785.0,https://pypi.org/project/ax-platform,2024-07-23 19:26:30.000,50.0,93593.0,https://anaconda.org/conda-forge/ax-platform,2024-07-24 14:52:58.388,25927.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
165,PennyLane,PennyLaneAI/PennyLane,others,,https://github.com/PennyLaneAI/pennylane,https://github.com/PennyLaneAI/pennylane,Apache-2.0,2018-04-17 16:45:42.000,2024-09-05 15:27:40.000000,2024-09-05 14:24:45,4478.0,245.0,583.0,46.0,4905.0,310.0,1060.0,2257.0,"PennyLane is a cross-platform Python library for quantum computing, quantum machine learning, and quantum chemistry...",184.0,34,True,2024-09-03 23:49:00.000,0.38.0,59.0,pennylane,conda-forge/pennylane,,,88.0,69711.0,107.0,,https://pypi.org/project/pennylane,2024-09-03 23:49:00.000,107.0,65924.0,https://anaconda.org/conda-forge/pennylane,2024-07-09 13:59:12.283,128747.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
166,snakemake,snakemake/snakemake,ml-experiments,,https://github.com/snakemake/snakemake,https://github.com/snakemake/snakemake,MIT,2015-10-17 15:43:54.867,2024-09-05 08:27:29.000000,2024-09-05 08:26:24,5272.0,81.0,541.0,19.0,1364.0,1109.0,682.0,2226.0,"This is the development home of the workflow management system Snakemake. For general information, see.",342.0,34,True,2024-09-05 08:23:46.000,8.19.3,352.0,snakemake,bioconda/snakemake,,,,108825.0,2290.0,2063.0,https://pypi.org/project/snakemake,2024-09-05 08:23:46.000,227.0,98062.0,https://anaconda.org/bioconda/snakemake,2024-08-21 12:22:56.372,1151746.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
167,TFX,tensorflow/tfx,tensorflow-utils,,https://github.com/tensorflow/tfx,https://github.com/tensorflow/tfx,Apache-2.0,2019-02-04 17:14:36.000,2024-09-04 19:31:25.000000,2024-09-04 19:30:08,5816.0,166.0,701.0,87.0,5995.0,245.0,857.0,2104.0,TFX is an end-to-end platform for deploying production ML pipelines.,189.0,34,True,2024-05-13 23:20:24.000,1.15.1,98.0,tfx,,,['tensorflow'],,39139.0,1566.0,1549.0,https://pypi.org/project/tfx,2024-05-13 23:20:24.000,17.0,39139.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
168,Graphviz,xflr6/graphviz,data-viz,,https://github.com/xflr6/graphviz,https://github.com/xflr6/graphviz,MIT,2014-01-12 17:49:29.000,2024-05-13 18:30:44.000000,2024-05-13 18:28:50,1241.0,,208.0,32.0,47.0,13.0,166.0,1619.0,Simple Python interface for Graphviz.,23.0,34,True,2024-03-21 07:50:43.000,0.20.3,58.0,graphviz,anaconda/python-graphviz,,,,13497770.0,74628.0,72074.0,https://pypi.org/project/graphviz,2024-03-21 07:50:43.000,2554.0,13497224.0,https://anaconda.org/anaconda/python-graphviz,2024-04-08 21:04:04.101,48608.0,2.0,,,,,,-3.0,,,,,,,,,,,,,,,,,,,
169,cartopy,SciTools/cartopy,data-viz,,https://github.com/SciTools/cartopy,https://github.com/SciTools/cartopy,BSD-3-Clause,2012-08-03 07:43:59.000,2024-09-03 20:55:53.000000,2024-09-03 20:55:53,3070.0,38.0,359.0,54.0,1185.0,312.0,968.0,1406.0,Cartopy - a cartographic python library with matplotlib support.,127.0,34,True,2024-04-10 17:52:06.000,0.23.0,30.0,cartopy,conda-forge/cartopy,,,,380924.0,6214.0,5537.0,https://pypi.org/project/cartopy,2024-04-10 17:52:06.000,677.0,304340.0,https://anaconda.org/conda-forge/cartopy,2024-05-16 22:28:29.744,3982400.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
170,Wand,emcconville/wand,image,,https://github.com/emcconville/wand,https://github.com/emcconville/wand,MIT,2011-09-30 21:36:38.000,2024-07-08 02:24:05.000000,2024-02-11 16:39:29,1856.0,,200.0,32.0,212.0,26.0,401.0,1389.0,The ctypes-based simple ImageMagick binding for Python.,104.0,34,True,2023-11-04 01:41:17.000,0.6.13,56.0,wand,conda-forge/wand,,,49335.0,753695.0,19785.0,19533.0,https://pypi.org/project/wand,2023-11-03 23:18:50.000,252.0,751850.0,https://anaconda.org/conda-forge/wand,2023-06-16 16:16:46.218,69638.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
171,igraph,igraph/python-igraph,graph,,https://github.com/igraph/python-igraph,https://github.com/igraph/python-igraph,GPL-2.0,2015-01-08 23:55:16.000,2024-09-04 13:45:48.000000,2024-09-04 13:45:43,2902.0,64.0,247.0,35.0,224.0,48.0,510.0,1283.0,Python interface for igraph.,75.0,34,False,2024-07-08 23:38:30.000,0.11.6,42.0,python-igraph,conda-forge/igraph,,,563830.0,204812.0,4484.0,4097.0,https://pypi.org/project/python-igraph,2024-07-08 23:38:30.000,387.0,186692.0,https://anaconda.org/conda-forge/igraph,2024-06-28 12:12:37.634,590874.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
172,NiBabel,nipy/nibabel,medical-data,,https://github.com/nipy/nibabel,https://github.com/nipy/nibabel,MIT,2010-07-22 16:28:30.000,2024-08-13 00:14:45.000000,2024-07-26 13:09:43,5902.0,40.0,257.0,37.0,823.0,134.0,405.0,645.0,Python package to access a cacophony of neuro-imaging file formats.,104.0,34,True,2024-02-27 04:17:30.000,5.2.1,42.0,nibabel,conda-forge/nibabel,,,,621704.0,22281.0,21142.0,https://pypi.org/project/nibabel,2024-02-27 04:13:17.000,1139.0,606753.0,https://anaconda.org/conda-forge/nibabel,2024-02-27 14:41:50.570,762513.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
173,detectron2,facebookresearch/detectron2,image,,https://github.com/facebookresearch/detectron2,https://github.com/facebookresearch/detectron2,Apache-2.0,2019-09-05 21:30:20.000,2024-08-26 11:04:11.128000,2024-08-22 17:00:16,1529.0,6.0,7384.0,386.0,681.0,519.0,3065.0,29902.0,"Detectron2 is a platform for object detection, segmentation and other visual recognition tasks.",272.0,33,True,2021-11-15 22:08:26.000,0.6,10.0,detectron2,conda-forge/detectron2,,['pytorch'],,7917.0,1994.0,1981.0,https://pypi.org/project/detectron2,2020-02-06 00:35:57.000,13.0,,https://anaconda.org/conda-forge/detectron2,2024-08-26 11:04:11.128,395884.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
174,MindsDB,mindsdb/mindsdb,ml-frameworks,,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,libpng-2.0,2018-08-02 17:56:45.000,2024-09-05 14:02:00.000000,2024-09-04 14:43:15,18617.0,231.0,4788.0,393.0,5311.0,170.0,3785.0,26165.0,The platform for building AI from enterprise data.,837.0,33,False,2024-09-03 13:15:40.000,24.9.1.0,482.0,mindsdb,,,['pytorch'],,10617.0,,,https://pypi.org/project/mindsdb,2024-09-03 13:16:52.000,,10617.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
175,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/tinygrad/tinygrad,https://github.com/tinygrad/tinygrad,MIT,2020-10-18 16:23:12.000,2024-09-05 14:18:34.000000,2024-09-05 13:06:25,5802.0,1163.0,2821.0,273.0,5581.0,103.0,603.0,26062.0,You like pytorch? You like micrograd? You love tinygrad!.,333.0,33,True,2024-08-13 23:19:48.000,0.9.2,8.0,,,,['pytorch'],,,93.0,93.0,,,,,,,,1.0,,,,,,,,tinygrad/tinygrad,,,,,,,,,,,,,,,,,
176,qdrant,qdrant/qdrant,nlp,,https://github.com/qdrant/qdrant,https://github.com/qdrant/qdrant,Apache-2.0,2020-05-30 21:37:01.000,2024-09-05 13:56:35.000000,2024-08-29 14:14:49,3228.0,433.0,1323.0,120.0,3547.0,280.0,974.0,19701.0,"Qdrant - High-performance, massive-scale Vector Database for the next generation of AI. Also available in the cloud..",116.0,33,True,2024-08-29 16:32:22.000,1.11.3,81.0,,,,,135866.0,3313.0,114.0,114.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
177,Prophet,facebook/prophet,time-series-data,,https://github.com/facebook/prophet,https://github.com/facebook/prophet,MIT,2016-11-16 01:50:08.000,2024-09-03 22:09:45.000000,2024-05-18 14:08:15,800.0,,4501.0,452.0,459.0,420.0,1729.0,18256.0,Tool for producing high quality forecasts for time series data that has multiple seasonality with linear or non-linear..,179.0,33,True,2023-10-10 12:57:04.000,1.1.5,16.0,fbprophet,conda-forge/prophet,,,2741.0,342047.0,112.0,21.0,https://pypi.org/project/fbprophet,2020-09-05 16:12:50.000,91.0,311641.0,https://anaconda.org/conda-forge/prophet,2023-10-20 01:36:39.935,1245442.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
178,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2024-07-25 20:32:21.000000,2021-07-29 23:17:25,531.0,,1795.0,263.0,117.0,120.0,535.0,11496.0,Lime: Explaining the predictions of any machine learning classifier.,62.0,33,False,2020-04-03 22:05:03.000,0.2.0.0,39.0,lime,conda-forge/lime,,,,399317.0,6384.0,6186.0,https://pypi.org/project/lime,2020-06-26 21:38:15.000,198.0,396885.0,https://anaconda.org/conda-forge/lime,2023-06-16 13:18:57.655,226215.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
179,Ludwig,ludwig-ai/ludwig,ml-frameworks,,https://github.com/ludwig-ai/ludwig,https://github.com/ludwig-ai/ludwig,Apache-2.0,2018-12-27 23:58:12.000,2024-08-21 07:05:41.000000,2024-08-21 07:05:41,3857.0,4.0,1185.0,193.0,2863.0,361.0,766.0,11078.0,"Low-code framework for building custom LLMs, neural networks, and other AI models.",157.0,33,True,2024-07-30 00:29:49.000,0.10.4,56.0,ludwig,,,['tensorflow'],,2837.0,276.0,270.0,https://pypi.org/project/ludwig,2024-07-30 00:29:49.000,6.0,2837.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
180,wordcloud,amueller/word_cloud,data-viz,,https://github.com/amueller/word_cloud,https://github.com/amueller/word_cloud,MIT,2012-11-04 22:57:59.000,2024-09-03 22:35:30.000000,2023-12-09 05:39:53,576.0,,2311.0,217.0,247.0,125.0,417.0,10069.0,A little word cloud generator in Python.,72.0,33,True,2023-12-09 14:04:35.000,1.9.3,20.0,wordcloud,conda-forge/wordcloud,,,,1426760.0,545.0,21.0,https://pypi.org/project/wordcloud,2023-12-09 14:04:35.000,524.0,1416171.0,https://anaconda.org/conda-forge/wordcloud,2024-03-19 22:44:23.623,529489.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
181,PyTorch3D,facebookresearch/pytorch3d,image,,https://github.com/facebookresearch/pytorch3d,https://github.com/facebookresearch/pytorch3d,,2019-10-25 02:23:45.000,2024-08-15 23:22:23.000000,2024-08-15 23:18:22,1171.0,16.0,1258.0,148.0,174.0,265.0,1327.0,8636.0,PyTorch3D is FAIRs library of reusable components for deep learning with 3D data.,148.0,33,False,2024-06-27 11:32:25.000,0.7.7,18.0,pytorch3d,pytorch3d/pytorch3d,,['pytorch'],,13898.0,956.0,942.0,https://pypi.org/project/pytorch3d,2022-04-28 15:53:26.000,14.0,9749.0,https://anaconda.org/pytorch3d/pytorch3d,2024-06-27 11:25:52.604,240650.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
182,SpeechRecognition,Uberi/speech_recognition,audio,,https://github.com/Uberi/speech_recognition,https://github.com/Uberi/speech_recognition,BSD-3-Clause,2014-04-23 04:53:54.000,2024-08-13 19:06:58.000000,2024-08-13 19:06:55,544.0,1.0,2389.0,281.0,159.0,325.0,318.0,8293.0,"Speech recognition module for Python, supporting several engines and APIs, online and offline.",51.0,33,True,2024-05-05 04:42:09.000,3.10.4,59.0,SpeechRecognition,conda-forge/speechrecognition,,,,1056761.0,569.0,21.0,https://pypi.org/project/SpeechRecognition,2024-05-05 04:36:10.000,548.0,1052690.0,https://anaconda.org/conda-forge/speechrecognition,2024-05-06 02:00:59.322,199491.0,2.0,,,,,,-3.0,,,,,,,,,,,,,,,,,,,
183,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2024-09-04 16:24:24.000000,2024-09-03 05:23:45,6065.0,70.0,1132.0,121.0,1696.0,98.0,690.0,8262.0,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",94.0,33,True,2024-09-03 06:53:38.000,3.0.3,130.0,perspective-python,conda-forge/perspective,,['jupyter'],3812.0,33451.0,169.0,139.0,https://pypi.org/project/perspective-python,2024-09-03 06:52:27.000,24.0,8090.0,https://anaconda.org/conda-forge/perspective,2024-08-24 00:07:23.633,1083760.0,2.0,,,,,,,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2024-09-03 06:50:59.267,6.0,3839.0,,,,,,,,,,,,
184,tensorboardX,lanpa/tensorboardX,ml-experiments,,https://github.com/lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,MIT,2017-06-13 13:54:19.000,2024-09-03 22:18:55.000000,2023-11-12 14:28:03,528.0,,865.0,84.0,276.0,81.0,376.0,7848.0,"tensorboard for pytorch (and chainer, mxnet, numpy, ...).",82.0,33,True,2023-07-30 14:05:26.000,2.6.2,24.0,tensorboardX,conda-forge/tensorboardx,,,438.0,2856011.0,48323.0,47698.0,https://pypi.org/project/tensorboardX,2023-08-20 13:38:18.000,625.0,2831822.0,https://anaconda.org/conda-forge/tensorboardx,2023-08-20 16:29:43.490,1209219.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
185,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,https://github.com/bayesian-optimization/BayesianOptimization,https://github.com/bayesian-optimization/BayesianOptimization,MIT,2014-06-06 08:18:56.000,2024-08-20 18:16:26.000000,2024-07-23 07:44:51,373.0,13.0,1525.0,129.0,156.0,13.0,346.0,7777.0,A Python implementation of global optimization with gaussian processes.,47.0,33,True,2024-07-10 12:02:35.000,1.5.1,16.0,bayesian-optimization,,,,155.0,435015.0,3043.0,2899.0,https://pypi.org/project/bayesian-optimization,2024-07-10 12:02:35.000,144.0,435014.0,,,,1.0,,,,,,,,bayesian-optimization/BayesianOptimization,,,,,,,,,,,,,,,,,
