,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,helm_id,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,gitlab_id,gitlab_url
197,sklearn-pandas,scikit-learn-contrib/sklearn-pandas,,data-containers,https://github.com/scikit-learn-contrib/sklearn-pandas,https://github.com/scikit-learn-contrib/sklearn-pandas,Zlib,2013-04-22 22:55:20.000000,2021-02-27 07:31:07.000000,2021-02-27 07:31:07.000000,392,31.0,120.0,2390,284.0,Pandas integration with sklearn.,37.0,28,False,2021-02-27 06:52:07.000000,2.1.0,26.0,sklearn-pandas,,"['sklearn', 'pandas']",,217230.0,2295.0,2073.0,https://pypi.org/project/sklearn-pandas,2021-02-27 06:52:07.000000,222.0,217230.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,Keras Tuner,keras-team/keras-tuner,,hyperopt,https://github.com/keras-team/keras-tuner,https://github.com/keras-team/keras-tuner,Apache-2.0,2019-06-06 22:38:21.000000,2021-04-08 21:21:19.000000,2021-04-06 21:39:45.000000,272,145.0,155.0,2290,810.0,Hyperparameter tuning for humans.,35.0,28,True,2020-11-20 19:13:23.000000,1.0.2,5.0,keras-tuner,,['tensorflow'],,365033.0,523.0,519.0,https://pypi.org/project/keras-tuner,2020-11-20 19:00:59.000000,4.0,365033.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,Cufflinks,santosjorge/cufflinks,,data-viz,https://github.com/santosjorge/cufflinks,https://github.com/santosjorge/cufflinks,MIT,2014-11-19 20:59:33.000000,2021-02-25 05:05:09.000000,2021-02-25 05:05:09.000000,535,81.0,121.0,2145,452.0,Productivity Tools for Plotly + Pandas.,38.0,28,True,2020-03-01 17:42:01.000000,0.17.3,27.0,cufflinks,,['pandas'],,106039.0,3372.0,3138.0,https://pypi.org/project/cufflinks,2020-03-01 17:42:01.000000,234.0,106039.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,ta,bukosabino/ta,,financial-data,https://github.com/bukosabino/ta,https://github.com/bukosabino/ta,MIT,2018-01-02 18:08:48.000000,2021-04-11 20:31:36.000000,2020-11-29 21:08:14.000000,503,75.0,87.0,2055,582.0,Technical Analysis Library using Pandas and Numpy.,23.0,28,True,2020-11-29 10:49:09.000000,0.7.0,49.0,ta,,,,69943.0,525.0,513.0,https://pypi.org/project/ta,2020-11-29 10:49:09.000000,12.0,69943.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,TF-Agents,tensorflow/agents,,reinforcement-learning,https://github.com/tensorflow/agents,https://github.com/tensorflow/agents,Apache-2.0,2018-11-17 00:29:12.000000,2021-04-22 03:27:43.000000,2021-04-22 00:07:05.000000,496,112.0,346.0,1872,1716.0,"TF-Agents: A reliable, scalable and easy to use TensorFlow library for Contextual Bandits and Reinforcement Learning.",91.0,28,True,2021-01-05 18:41:58.000000,0.7.1,19.0,tf-agents,,['tensorflow'],,16740.0,453.0,441.0,https://pypi.org/project/tf-agents,2021-04-16 04:43:41.000000,12.0,16740.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,textacy,chartbeat-labs/textacy,,nlp,https://github.com/chartbeat-labs/textacy,https://github.com/chartbeat-labs/textacy,Apache-2.0,2016-02-03 16:52:45.000000,2021-04-17 12:17:33.000000,2021-04-13 16:20:26.000000,226,29.0,203.0,1649,1608.0,"NLP, before and after spaCy.",30.0,28,True,2021-04-12 15:49:48.000000,0.11.0,30.0,textacy,conda-forge/textacy,,,193374.0,154.0,,https://pypi.org/project/textacy,2021-04-12 15:49:48.000000,154.0,191588.0,https://anaconda.org/conda-forge/textacy,2021-04-13 18:57:20.207000,83945.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,Flax,google/flax,,ml-frameworks,https://github.com/google/flax,https://github.com/google/flax,Apache-2.0,2020-01-10 09:48:37.000000,2021-04-22 10:49:04.000000,2021-04-22 10:48:57.000000,190,146.0,195.0,1640,1909.0,Flax is a neural network library for JAX that is designed for flexibility.,85.0,28,True,2021-03-31 14:19:21.000000,0.3.3,12.0,flax,,['jax'],23.0,104667.0,144.0,138.0,https://pypi.org/project/flax,2021-03-31 14:19:21.000000,6.0,104666.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,Cartopy,mapbox/rasterio,,geospatial-data,https://github.com/mapbox/rasterio,https://github.com/mapbox/rasterio,LGPL-3.0,2013-11-04 16:36:27.000000,2021-04-21 16:59:37.000000,2021-04-20 16:07:54.000000,399,139.0,1237.0,1473,3301.0,Rasterio reads and writes geospatial raster datasets.,107.0,28,False,2020-05-04 03:02:47.000000,0.18.0,21.0,Cartopy,conda-forge/cartopy,,705.0,83834.0,3403.0,3057.0,https://pypi.org/project/Cartopy,2021-04-21 16:59:37.000000,346.0,59149.0,https://anaconda.org/conda-forge/cartopy,2021-03-04 22:18:05.063000,1505215.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,igraph,igraph/python-igraph,,graph,https://github.com/igraph/python-igraph,https://github.com/igraph/python-igraph,GPL-2.0,2015-01-08 23:55:16.000000,2021-04-20 13:56:17.000000,2021-04-20 13:56:11.000000,184,23.0,279.0,805,1689.0,Python interface for igraph.,50.0,28,False,2021-03-26 10:08:11.000000,0.9.1,20.0,python-igraph,conda-forge/igraph,,117395.0,94783.0,2012.0,1588.0,https://pypi.org/project/python-igraph,2021-03-26 10:09:48.000000,424.0,88351.0,https://anaconda.org/conda-forge/igraph,2021-04-15 13:28:46.335000,212960.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,geojson,jazzband/geojson,,geospatial-data,https://github.com/jazzband/geojson,https://github.com/jazzband/geojson,BSD-3-Clause,2011-07-01 20:39:48.000000,2021-03-21 16:52:10.000000,2021-03-21 16:52:09.000000,85,20.0,52.0,616,448.0,Python bindings and utilities for GeoJSON.,44.0,28,True,2019-08-09 20:32:15.000000,2.5.0,28.0,geojson,conda-forge/geojson,,,706004.0,8205.0,6371.0,https://pypi.org/project/geojson,2019-08-09 20:32:15.000000,1834.0,699578.0,https://anaconda.org/conda-forge/geojson,2019-08-11 12:10:34.426000,392031.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,DIPY,dipy/dipy,,medical-data,https://github.com/dipy/dipy,https://github.com/dipy/dipy,BSD-3-Clause,2010-02-06 11:43:08.000000,2021-04-22 12:49:18.000000,2021-04-22 11:22:19.000000,313,156.0,602.0,427,11479.0,"DIPY is the paragon 3D/4D+ imaging library in Python. Contains generic methods for spatial normalization, signal..",119.0,28,True,2020-11-05 17:35:53.000000,1.3.0,22.0,dipy,conda-forge/dipy,,,16958.0,451.0,357.0,https://pypi.org/project/dipy,2021-03-14 14:05:15.000000,94.0,13422.0,https://anaconda.org/conda-forge/dipy,2021-03-14 18:36:59.155000,208680.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,Cython BLIS,explosion/cython-blis,,others,https://github.com/explosion/cython-blis,https://github.com/explosion/cython-blis,BSD-3-Clause,2017-10-15 09:56:16.000000,2021-03-15 19:42:45.000000,2021-03-15 19:42:37.000000,25,6.0,16.0,167,526.0,Fast matrix-multiplication as a self-contained Python library no system dependencies!.,9.0,28,True,2020-12-07 08:56:44.000000,0.7.4,35.0,blis,conda-forge/cython-blis,,,1795887.0,10120.0,9730.0,https://pypi.org/project/blis,2020-12-07 08:56:44.000000,390.0,1771326.0,https://anaconda.org/conda-forge/cython-blis,2021-01-31 09:13:47.685000,614036.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,Streamlit,streamlit/streamlit,,others,https://github.com/streamlit/streamlit,https://github.com/streamlit/streamlit,Apache-2.0,2019-08-24 00:14:52.000000,2021-04-22 12:25:57.000000,2021-04-22 00:25:32.000000,1213,497.0,1192.0,14266,,Streamlit The fastest way to build data apps in Python.,99.0,27,True,2021-04-19 23:34:43.000000,0.80.0,128.0,streamlit,,,,241863.0,108.0,74.0,https://pypi.org/project/streamlit,2021-04-08 23:05:58.000000,34.0,241863.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,NNI,microsoft/nni,,hyperopt,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000000,2021-04-22 14:27:51.000000,2021-04-09 14:09:51.000000,1269,286.0,944.0,9505,2023.0,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",126.0,27,True,2021-03-10 12:14:49.000000,2.1,39.0,nni,,,,3552.0,121.0,105.0,https://pypi.org/project/nni,2021-03-10 11:53:09.000000,16.0,3552.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,pretrainedmodels,Cadene/pretrained-models.pytorch,,pytorch-utils,https://github.com/Cadene/pretrained-models.pytorch,https://github.com/Cadene/pretrained-models.pytorch,BSD-3-Clause,2017-04-09 15:54:23.000000,2020-06-08 16:06:59.000000,2020-04-16 08:02:22.000000,1655,88.0,88.0,7892,154.0,"Pretrained ConvNets for pytorch: NASNet, ResNeXt, ResNet, InceptionV4, InceptionResnetV2, Xception, DPN, etc.",22.0,27,True,2018-10-29 08:18:45.000000,0.7.4,16.0,pretrainedmodels,,['pytorch'],,47768.0,1081.0,977.0,https://pypi.org/project/pretrainedmodels,2018-10-29 08:18:45.000000,104.0,47768.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,dgl,dmlc/dgl,,graph,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000000,2021-04-22 10:26:25.000000,2021-04-22 09:51:42.000000,1475,249.0,780.0,7139,1667.0,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",123.0,27,True,2021-04-08 03:22:48.000000,0.6.1,415.0,dgl,,,,38359.0,30.0,,https://pypi.org/project/dgl,2021-04-21 09:50:17.000000,30.0,38359.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,TensorLayer,tensorlayer/tensorlayer,,reinforcement-learning,https://github.com/tensorlayer/tensorlayer,https://github.com/tensorlayer/tensorlayer,Apache-2.0,2016-06-07 15:55:16.000000,2021-04-19 03:39:43.000000,2021-03-17 01:32:00.000000,1473,20.0,433.0,6558,3346.0,Deep Learning and Reinforcement Learning Library for Scientists and Engineers.,131.0,27,True,2021-01-06 07:16:21.000000,2.2.4,82.0,tensorlayer,,['tensorflow'],1257.0,3553.0,68.0,,https://pypi.org/project/tensorlayer,2020-06-19 00:53:37.000000,68.0,3531.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,imageai,OlafenwaMoses/ImageAI,,image,https://github.com/OlafenwaMoses/ImageAI,https://github.com/OlafenwaMoses/ImageAI,MIT,2018-03-19 23:12:33.000000,2021-04-11 11:19:23.000000,2021-01-05 01:31:12.000000,1706,205.0,411.0,6078,290.0,A python library built to empower developers to build applications and systems with self-contained Computer Vision..,13.0,27,True,2021-01-05 01:26:01.000000,2.1.6,10.0,imageai,,,568904.0,26935.0,822.0,798.0,https://pypi.org/project/imageai,2021-01-05 01:26:01.000000,24.0,11133.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,EfficientNet-PyTorch,lukemelas/EfficientNet-PyTorch,,pytorch-utils,https://github.com/lukemelas/EfficientNet-PyTorch,https://github.com/lukemelas/EfficientNet-PyTorch,Apache-2.0,2019-05-30 05:24:11.000000,2021-04-15 15:17:23.000000,2021-04-15 15:16:36.000000,1143,109.0,129.0,5829,162.0,A PyTorch implementation of EfficientNet and EfficientNetV2 (coming soon!).,24.0,27,True,2021-04-15 15:17:23.000000,0.7.1,13.0,efficientnet-pytorch,,['pytorch'],451429.0,101331.0,14.0,,https://pypi.org/project/efficientnet-pytorch,2021-04-15 15:17:23.000000,14.0,66606.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,tsfresh,blue-yonder/tsfresh,,time-series-data,https://github.com/blue-yonder/tsfresh,https://github.com/blue-yonder/tsfresh,MIT,2016-10-26 11:29:17.000000,2021-04-21 20:40:14.000000,2021-04-21 20:40:13.000000,869,41.0,421.0,5573,398.0,Automatic extraction of relevant features from time series:.,75.0,27,True,2021-03-06 08:49:53.000000,0.18.0,26.0,tsfresh,conda-forge/tsfresh,['sklearn'],,250038.0,66.0,,https://pypi.org/project/tsfresh,2020-09-09 21:08:22.000000,66.0,249246.0,https://anaconda.org/conda-forge/tsfresh,2021-03-07 06:57:04.012000,32496.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,auto-sklearn,automl/auto-sklearn,,hyperopt,https://github.com/automl/auto-sklearn,https://github.com/automl/auto-sklearn,BSD-3-Clause,2015-07-02 15:38:10.000000,2021-04-22 08:16:33.000000,2021-04-17 15:11:05.000000,1006,106.0,608.0,5368,2454.0,Automated Machine Learning with scikit-learn.,66.0,27,True,2021-04-20 16:07:35.000000,0.12.6,31.0,auto-sklearn,,['sklearn'],,20792.0,186.0,156.0,https://pypi.org/project/auto-sklearn,2021-04-20 16:07:35.000000,30.0,20792.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,CleverHans,cleverhans-lab/cleverhans,,adversarial,https://github.com/cleverhans-lab/cleverhans,https://github.com/cleverhans-lab/cleverhans,MIT,2016-09-15 00:28:04.000000,2021-04-20 08:51:08.000000,2021-04-20 08:51:08.000000,1250,23.0,416.0,5077,3194.0,"An adversarial example library for constructing attacks, building defenses, and benchmarking both.",123.0,27,True,2021-02-01 06:35:42.000000,3.1.0,7.0,cleverhans,,['tensorflow'],,849.0,224.0,208.0,https://pypi.org/project/cleverhans,2018-11-27 17:36:15.000000,16.0,849.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,Datasette,simonw/datasette,,others,https://github.com/simonw/datasette,https://github.com/simonw/datasette,Apache-2.0,2017-10-23 00:39:03.000000,2021-04-22 13:53:17.000000,2021-04-19 18:18:17.000000,274,253.0,780.0,5003,1612.0,An open source multi-tool for exploring and publishing data.,49.0,27,True,2021-03-29 00:43:36.000000,0.56,92.0,datasette,,,29.0,19030.0,473.0,403.0,https://pypi.org/project/datasette,2021-03-29 00:49:36.000000,70.0,19030.0,,,,2.0,,,,,,,,,,,,,,,datasette,,,,,,,,,,,,
220,PDFMiner,euske/pdfminer,,data-loading,https://github.com/euske/pdfminer,https://github.com/euske/pdfminer,MIT,2010-12-12 12:50:22.000000,2021-02-16 14:43:27.000000,2020-01-18 07:00:32.000000,1043,226.0,40.0,4564,540.0,Python PDF Parser (Not actively maintained). Check out pdfminer.six.,28.0,27,False,,,24.0,pdfminer,conda-forge/pdfminer,,,193166.0,3663.0,2197.0,https://pypi.org/project/pdfminer,2019-11-25 12:02:21.000000,1466.0,192887.0,https://anaconda.org/conda-forge/pdfminer,2021-02-15 15:07:18.804000,15658.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,Tokenizers,huggingface/tokenizers,,nlp,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000000,2021-04-21 22:12:05.000000,2021-04-21 22:09:58.000000,332,96.0,322.0,4462,1453.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,40.0,27,True,2021-04-05 20:48:25.000000,python-v0.10.2,61.0,tokenizers,conda-forge/tokenizers,,,2233018.0,32.0,32.0,https://pypi.org/project/tokenizers,2021-04-05 21:14:02.000000,0.0,2227962.0,https://anaconda.org/conda-forge/tokenizers,2021-03-10 20:31:28.913000,45508.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,OCRmyPDF,jbarlow83/OCRmyPDF,,ocr,https://github.com/jbarlow83/OCRmyPDF,https://github.com/jbarlow83/OCRmyPDF,MPL-2.0,2013-12-20 08:26:28.000000,2021-04-22 07:34:46.000000,2021-04-22 06:39:38.000000,443,90.0,602.0,4136,2940.0,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched.",53.0,27,True,2021-03-21 19:53:48.000000,11.7.3,168.0,ocrmypdf,,,,20303.0,154.0,142.0,https://pypi.org/project/ocrmypdf,2021-04-16 20:57:45.000000,12.0,20303.0,,,,2.0,,,,,,,,,,,,,,,ocrmypdf,ocrmypdf,,,,,,,,,,,
223,skorch,skorch-dev/skorch,,ml-frameworks,https://github.com/skorch-dev/skorch,https://github.com/skorch-dev/skorch,BSD-3-Clause,2017-07-18 00:13:54.000000,2021-04-21 20:33:46.000000,2021-04-21 20:33:45.000000,283,43.0,330.0,3913,951.0,A scikit-learn compatible neural network library that wraps PyTorch.,39.0,27,True,2021-03-23 15:34:51.000000,0.10.0,13.0,skorch,conda-forge/skorch,"['pytorch', 'sklearn']",,22493.0,326.0,300.0,https://pypi.org/project/skorch,2021-03-23 15:32:29.000000,26.0,14592.0,https://anaconda.org/conda-forge/skorch,2021-03-24 00:24:03.810000,244941.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,pyfolio,quantopian/pyfolio,,financial-data,https://github.com/quantopian/pyfolio,https://github.com/quantopian/pyfolio,Apache-2.0,2015-06-01 15:31:39.000000,2021-04-04 14:32:26.000000,2020-07-15 13:46:58.000000,1152,129.0,264.0,3702,1184.0,Portfolio and risk analytics in Python.,55.0,27,True,2019-04-15 15:00:21.000000,0.9.2,22.0,pyfolio,conda-forge/pyfolio,,,7093.0,283.0,229.0,https://pypi.org/project/pyfolio,2019-04-15 15:00:21.000000,54.0,6932.0,https://anaconda.org/conda-forge/pyfolio,2020-05-16 14:11:57.267000,6134.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,InterpretML,interpretml/interpret,,interpretability,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000000,2021-04-20 23:55:45.000000,2021-04-13 22:40:20.000000,449,64.0,122.0,3679,1488.0,Fit interpretable models. Explain blackbox machine learning.,23.0,27,True,2021-01-20 02:12:33.000000,0.2.4,34.0,interpret,,['jupyter'],,31567.0,73.0,71.0,https://pypi.org/project/interpret,2021-01-20 02:10:35.000000,2.0,31567.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,lightfm,lyst/lightfm,,recommender-systems,https://github.com/lyst/lightfm,https://github.com/lyst/lightfm,Apache-2.0,2015-07-30 08:34:00.000000,2021-03-25 21:33:37.000000,2021-02-07 21:16:06.000000,584,79.0,339.0,3577,428.0,"A Python implementation of LightFM, a hybrid recommendation algorithm.",44.0,27,True,2020-11-27 19:48:30.000000,1.16,14.0,lightfm,conda-forge/lightfm,,,152870.0,495.0,439.0,https://pypi.org/project/lightfm,2020-11-27 19:55:08.000000,56.0,150638.0,https://anaconda.org/conda-forge/lightfm,2021-02-07 22:19:58.097000,87054.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,Perspective,finos/perspective,,data-viz,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000000,2021-04-22 14:18:34.000000,2021-04-22 10:02:21.000000,359,77.0,330.0,3330,4410.0,Streaming pivot visualization via WebAssembly.,62.0,27,True,2021-02-24 14:38:08.000000,0.6.1,40.0,perspective-python,,['jupyter'],,3753.0,191.0,183.0,https://pypi.org/project/perspective-python,2021-02-24 14:38:08.000000,8.0,1793.0,,,,2.0,,,,,,,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2021-04-20 17:05:20.531000,,1960.0,,,,,,,,,,,,,,
228,Alpha Vantage,RomelTorres/alpha_vantage,,financial-data,https://github.com/RomelTorres/alpha_vantage,https://github.com/RomelTorres/alpha_vantage,MIT,2017-04-29 17:23:00.000000,2021-02-17 12:42:04.000000,2020-12-21 19:51:57.000000,586,14.0,224.0,3286,497.0,A python wrapper for Alpha Vantage API for financial data.,36.0,27,True,2020-12-21 02:37:29.000000,2.3.1,28.0,alpha_vantage,,,,32292.0,202.0,,https://pypi.org/project/alpha_vantage,2018-08-26 18:55:11.000000,202.0,32292.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,Jina,jina-ai/jina,,ml-frameworks,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000000,2021-04-22 12:12:23.000000,2021-04-22 03:55:02.000000,426,77.0,678.0,3093,5198.0,An easier way to build neural search on the cloud.,93.0,27,True,2021-04-21 11:25:41.000000,1.1.9,583.0,jina,,,,33125.0,58.0,58.0,https://pypi.org/project/jina,2021-04-21 14:30:07.000000,,15684.0,,,,3.0,,,jinaai/jina,https://hub.docker.com/r/jinaai/jina,2021-04-22 04:08:46.681049,2.0,244174.0,,,,,,,,,,,,,,,,,,,,
230,pomegranate,jmschrei/pomegranate,,probabilistics,https://github.com/jmschrei/pomegranate,https://github.com/jmschrei/pomegranate,MIT,2014-11-24 18:36:58.000000,2021-03-29 16:51:20.000000,2021-03-29 16:50:31.000000,481,44.0,556.0,2656,891.0,"Fast, flexible and easy to use probabilistic modelling in Python.",62.0,27,True,2021-03-19 08:09:51.000000,0.14.3,65.0,pomegranate,conda-forge/pomegranate,,,49382.0,491.0,435.0,https://pypi.org/project/pomegranate,2021-03-29 16:51:20.000000,56.0,46810.0,https://anaconda.org/conda-forge/pomegranate,2020-11-01 16:22:04.857000,54012.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,Catalyst,catalyst-team/catalyst,,ml-experiments,https://github.com/catalyst-team/catalyst,https://github.com/catalyst-team/catalyst,Apache-2.0,2018-08-20 07:56:13.000000,2021-04-22 12:02:59.000000,2021-04-21 15:32:37.000000,306,12.0,286.0,2543,1515.0,Accelerated deep learning R&D.,84.0,27,True,2021-04-19 07:05:54.000000,21.04.1,93.0,catalyst,,['pytorch'],,14583.0,371.0,333.0,https://pypi.org/project/catalyst,2021-04-19 07:02:22.000000,38.0,14583.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,eli5,TeamHG-Memex/eli5,,interpretability,https://github.com/TeamHG-Memex/eli5,https://github.com/TeamHG-Memex/eli5,MIT,2016-09-15 01:04:57.000000,2021-01-25 08:24:59.385000,2020-01-22 07:39:36.000000,296,145.0,110.0,2345,1198.0,A library for debugging/inspecting machine learning classifiers and explaining their predictions.,14.0,27,False,2021-01-23 14:25:24.000000,0.11.0,28.0,eli5,conda-forge/eli5,,,491374.0,110.0,,https://pypi.org/project/eli5,2021-01-23 14:25:24.000000,110.0,489400.0,https://anaconda.org/conda-forge/eli5,2021-01-25 08:24:59.385000,92782.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,pygal,Kozea/pygal,,graph,https://github.com/Kozea/pygal,https://github.com/Kozea/pygal,LGPL-3.0,2011-09-23 10:17:50.000000,2021-04-18 11:29:44.000000,2021-03-18 13:12:51.000000,381,164.0,240.0,2336,1014.0,PYthon svg GrAph plotting Library.,70.0,27,False,2017-07-05 09:22:41.000000,2.4.0,74.0,pygal,conda-forge/pygal,,,106512.0,1152.0,,https://pypi.org/project/pygal,2020-10-14 13:06:35.000000,1152.0,106228.0,https://anaconda.org/conda-forge/pygal,2019-06-04 02:55:56.728000,6248.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,implicit,benfred/implicit,,recommender-systems,https://github.com/benfred/implicit,https://github.com/benfred/implicit,MIT,2016-04-17 03:45:23.000000,2021-03-18 15:42:47.000000,2021-03-13 19:39:55.000000,490,84.0,260.0,2328,304.0,Fast Python Collaborative Filtering for Implicit Feedback Datasets.,29.0,27,True,2020-09-15 22:01:38.000000,0.4.4,34.0,implicit,conda-forge/implicit,,,67442.0,445.0,401.0,https://pypi.org/project/implicit,2020-09-15 22:01:38.000000,44.0,61584.0,https://anaconda.org/conda-forge/implicit,2020-11-24 06:44:37.378000,228489.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,Core ML Tools,apple/coremltools,,model-serialisation,https://github.com/apple/coremltools,https://github.com/apple/coremltools,BSD-3-Clause,2017-06-30 07:39:02.000000,2021-04-21 23:02:01.000000,2021-04-09 19:43:53.000000,358,345.0,351.0,2184,869.0,"Core ML tools contain supporting tools for Core ML model conversion, editing, and validation.",112.0,27,True,2021-02-05 02:07:15.000000,4.1,28.0,coremltools,,,2562.0,60601.0,769.0,503.0,https://pypi.org/project/coremltools,2021-02-05 01:28:44.000000,266.0,60542.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
