,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
284,pyopencl,inducer/pyopencl,others,,https://github.com/inducer/pyopencl,https://github.com/inducer/pyopencl,MIT,2011-04-06 02:51:33.000,2025-01-07 17:23:38.000000,2025-01-07 17:23:38,3394.0,12.0,242.0,50.0,416.0,76.0,282.0,1075.0,"OpenCL integration for Python, plus shiny features.",96.0,31,True,2024-10-18 17:14:33.000,2024.3,103.0,pyopencl,conda-forge/pyopencl,,,,2285.0,2111.0,https://pypi.org/project/pyopencl,2024-10-18 17:25:30.000,174.0,65691.0,91603.0,https://anaconda.org/conda-forge/pyopencl,2024-10-22 02:56:13.460,1425185.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
285,snowballstemmer,snowballstem/snowball,nlp,,https://github.com/snowballstem/snowball,https://github.com/snowballstem/snowball,BSD-3-Clause,2013-02-23 07:17:42.000,2025-01-08 05:20:03.000000,2025-01-08 05:19:49,1098.0,11.0,174.0,35.0,118.0,25.0,66.0,768.0,Snowball compiler and stemming algorithms.,35.0,31,True,2021-11-16 18:38:34.000,2.2.0,10.0,snowballstemmer,conda-forge/snowballstemmer,,,,459.0,10.0,https://pypi.org/project/snowballstemmer,2021-11-16 18:38:34.000,449.0,12548903.0,12638771.0,https://anaconda.org/conda-forge/snowballstemmer,2023-06-16 13:16:49.834,9076713.0,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,
286,python-soundfile,bastibe/python-soundfile,audio,,https://github.com/bastibe/python-soundfile,https://github.com/bastibe/python-soundfile,BSD-3-Clause,2013-08-27 13:36:52.000,2025-01-07 06:53:22.000000,2025-01-07 06:53:22,599.0,33.0,112.0,18.0,201.0,123.0,139.0,728.0,"SoundFile is an audio library based on libsndfile, CFFI, and NumPy.",37.0,31,True,2025-01-02 16:12:48.000,0.13.0,16.0,soundfile,anaconda/pysoundfile,,,,50280.0,49268.0,https://pypi.org/project/soundfile,2025-01-02 16:08:02.000,1012.0,3258555.0,3258716.0,https://anaconda.org/anaconda/pysoundfile,,,,,,,2.0,21126.0,,,,,,,,,,,,,,,,,,,
287,tensorflow-upstream,ROCmSoftwarePlatform/tensorflow-upstream,ml-frameworks,,https://github.com/ROCm/tensorflow-upstream,https://github.com/ROCm/tensorflow-upstream,Apache-2.0,2018-04-09 21:24:50.000,2025-01-08 06:36:19.000000,2025-01-07 12:16:37,177956.0,2584.0,95.0,51.0,2415.0,69.0,314.0,689.0,TensorFlow ROCm port.,4770.0,31,True,2022-12-06 16:42:53.965,2.9.4,100.0,tensorflow-rocm,,,,['tensorflow'],9.0,,https://pypi.org/project/tensorflow-rocm,2024-01-10 14:33:03.000,9.0,5830.0,5830.0,,,,,,,,3.0,26.0,,ROCm/tensorflow-upstream,,,,,,,,,,,,,,,,,
288,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2025-01-02 16:30:44.037000,2024-12-29 13:02:07,1749.0,8.0,751.0,88.0,815.0,111.0,289.0,9870.0,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",53.0,30,False,2024-09-26 16:50:26.000,2.7.0,32.0,cleanlab,conda-forge/cleanlab,,,,440.0,422.0,https://pypi.org/project/cleanlab,2024-09-26 16:50:26.000,18.0,43906.0,44678.0,https://anaconda.org/conda-forge/cleanlab,2025-01-02 16:30:44.037,34769.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
289,imageai,OlafenwaMoses/ImageAI,image,,https://github.com/OlafenwaMoses/ImageAI,https://github.com/OlafenwaMoses/ImageAI,MIT,2018-03-19 23:12:33.000,2024-08-03 09:45:20.000000,2024-02-20 22:38:05,385.0,,2162.0,290.0,98.0,311.0,446.0,8687.0,A python library built to empower developers to build applications and systems with self-contained Computer Vision..,19.0,30,True,2023-01-02 17:10:24.749,3.0.3,13.0,imageai,conda-forge/imageai,,,,1745.0,1726.0,https://pypi.org/project/imageai,2023-01-02 17:10:24.749,19.0,7202.0,19106.0,https://anaconda.org/conda-forge/imageai,2023-06-16 19:21:01.568,8512.0,,,,,2.0,951579.0,,,,,,,,,,,,,,,,,,,
290,featuretools,alteryx/featuretools,hyperopt,,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000,2025-01-06 21:04:11.000000,2024-11-13 18:39:43,1380.0,1.0,878.0,159.0,1733.0,154.0,865.0,7329.0,An open source python library for automated feature engineering.,74.0,30,True,2024-05-14 18:59:58.000,1.31.0,106.0,featuretools,conda-forge/featuretools,,,,1948.0,1874.0,https://pypi.org/project/featuretools,2024-05-14 18:59:58.000,74.0,55366.0,59440.0,https://anaconda.org/conda-forge/featuretools,2024-05-15 15:26:44.535,224093.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
291,GluonCV,dmlc/gluon-cv,image,,https://github.com/dmlc/gluon-cv,https://github.com/dmlc/gluon-cv,Apache-2.0,2018-02-26 01:33:21.000,2024-11-25 15:30:52.000000,2023-01-19 00:37:33,900.0,,1216.0,153.0,954.0,60.0,788.0,5852.0,Gluon CV Toolkit.,119.0,30,False,2022-03-07 23:40:19.000,0.10.5,1535.0,gluoncv,,,,['mxnet'],76.0,21.0,https://pypi.org/project/gluoncv,2023-02-03 18:46:00.371,55.0,84480.0,84480.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
292,pandas-ta,twopirllc/pandas-ta,probabilistics,,https://github.com/twopirllc/pandas-ta,https://github.com/twopirllc/pandas-ta,MIT,2019-02-19 16:41:09.000,2024-07-28 06:06:31.000000,2024-06-24 00:50:16,586.0,,1081.0,111.0,263.0,107.0,502.0,5633.0,Technical Analysis Indicators - Pandas TA is an easy to use Python 3 Pandas Extension with 150+ Indicators.,45.0,30,True,2021-07-28 20:21:21.000,0.3.14,19.0,pandas-ta,conda-forge/pandas-ta,,,['pandas'],4706.0,4564.0,https://pypi.org/project/pandas-ta,2021-07-28 20:51:17.000,142.0,127840.0,128430.0,https://anaconda.org/conda-forge/pandas-ta,2023-06-16 19:27:34.124,23044.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
293,VisualDL,PaddlePaddle/VisualDL,ml-experiments,,https://github.com/PaddlePaddle/VisualDL,https://github.com/PaddlePaddle/VisualDL,Apache-2.0,2017-12-20 12:34:31.000,2024-12-11 11:18:25.000000,2024-12-11 11:18:25,926.0,6.0,634.0,149.0,800.0,141.0,356.0,4801.0,Deep Learning Visualization Toolkit.,36.0,30,True,2024-10-30 02:46:42.000,3.0.0-beta,44.0,visualdl,,,,['paddle'],84.0,2.0,https://pypi.org/project/visualdl,2024-10-30 02:50:36.000,82.0,164678.0,164686.0,,,,,,,,2.0,486.0,,,,,,,,,,,,,,,,,,,
294,GluonTS,awslabs/gluon-ts,time-series-data,,https://github.com/awslabs/gluonts,https://github.com/awslabs/gluonts,Apache-2.0,2019-05-15 17:17:29.000,2024-12-16 22:42:59.295000,2024-11-05 15:19:52,1478.0,5.0,760.0,77.0,1823.0,326.0,637.0,4716.0,Probabilistic time series modeling in Python.,117.0,30,True,2024-11-11 08:51:05.000,0.16.0,112.0,gluonts,anaconda/gluonts,,,['mxnet'],33.0,,https://pypi.org/project/gluonts,2024-11-11 08:51:05.000,33.0,493990.0,494022.0,https://anaconda.org/anaconda/gluonts,2024-12-16 22:42:59.295,1249.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
295,nlpaug,makcedward/nlpaug,nlp,,https://github.com/makcedward/nlpaug,https://github.com/makcedward/nlpaug,MIT,2019-03-21 03:00:17.000,2024-12-23 15:30:17.782000,2022-07-07 05:16:43,738.0,,463.0,42.0,126.0,76.0,154.0,4487.0,Data augmentation for NLP.,33.0,30,False,2022-07-07 05:24:14.000,1.1.11,37.0,nlpaug,conda-forge/nlpaug,,,,1581.0,1516.0,https://pypi.org/project/nlpaug,2022-07-07 05:23:07.000,65.0,124504.0,125197.0,https://anaconda.org/conda-forge/nlpaug,2024-12-23 15:30:17.782,29816.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
296,Dedupe,dedupeio/dedupe,nlp,,https://github.com/dedupeio/dedupe,https://github.com/dedupeio/dedupe,MIT,2012-04-20 14:57:36.000,2024-11-25 02:57:39.000000,2024-11-01 16:12:42,3332.0,1.0,551.0,120.0,386.0,77.0,743.0,4192.0,"A python library for accurate and scalable fuzzy matching, record deduplication and entity-resolution.",72.0,30,True,2024-08-15 14:31:34.000,3.0.3,179.0,dedupe,conda-forge/dedupe,,,,365.0,346.0,https://pypi.org/project/dedupe,2024-08-15 14:31:34.000,19.0,89546.0,91979.0,https://anaconda.org/conda-forge/dedupe,2023-06-16 19:28:08.623,90026.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
297,gpustat,wookayin/gpustat,gpu-utilities,,https://github.com/wookayin/gpustat,https://github.com/wookayin/gpustat,MIT,2016-04-24 10:46:43.000,2024-12-25 13:43:02.087000,2024-01-12 14:48:30,249.0,,283.0,44.0,51.0,28.0,97.0,4106.0,A simple command-line utility for querying and monitoring GPU status.,17.0,30,True,2023-08-22 19:40:33.000,1.1.1,15.0,gpustat,conda-forge/gpustat,,,,6694.0,6544.0,https://pypi.org/project/gpustat,2023-08-22 19:39:06.000,150.0,534760.0,540699.0,https://anaconda.org/conda-forge/gpustat,2024-12-25 13:43:02.087,296954.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
298,Porcupine,Picovoice/Porcupine,audio,,https://github.com/Picovoice/porcupine,https://github.com/Picovoice/porcupine,Apache-2.0,2018-03-08 01:55:25.000,2024-12-14 01:17:03.000000,2024-12-14 01:16:55,1262.0,25.0,498.0,67.0,773.0,5.0,561.0,3847.0,On-device wake word detection powered by deep learning.,41.0,30,True,2024-08-27 00:05:29.000,3.0.3,35.0,pvporcupine,,,,,71.0,36.0,https://pypi.org/project/pvporcupine,2024-08-27 00:05:29.000,35.0,10016.0,10016.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
299,bqplot,bqplot/bqplot,data-viz,,https://github.com/bqplot/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2024-12-24 14:19:50.859000,2024-10-22 15:05:01,3667.0,4.0,466.0,101.0,1067.0,271.0,368.0,3639.0,Plotting library for IPython/Jupyter notebooks.,65.0,30,True,2024-12-24 14:19:50.859,0.5.45,113.0,bqplot,conda-forge/bqplot,,,['jupyter'],188.0,61.0,https://pypi.org/project/bqplot,2024-12-24 14:19:25.000,106.0,140897.0,170128.0,https://anaconda.org/conda-forge/bqplot,2024-12-16 10:22:21.065,1457135.0,,,,,3.0,,,,bqplot,https://www.npmjs.com/package/bqplot,2024-12-24 14:19:50.859,21.0,3211.0,,,,,,,,,,,,
300,NMSLIB,nmslib/nmslib,nn-search,,https://github.com/nmslib/nmslib,https://github.com/nmslib/nmslib,Apache-2.0,2013-07-10 11:06:06.000,2024-09-21 03:01:04.000000,2024-09-21 03:01:04,1581.0,,450.0,93.0,127.0,92.0,348.0,3436.0,Non-Metric Space Library (NMSLIB): An efficient similarity search library and a toolkit for evaluation of k-NN methods..,49.0,30,True,2021-02-03 16:40:09.000,2.1.1,32.0,nmslib,conda-forge/nmslib,,,,1330.0,1267.0,https://pypi.org/project/nmslib,2021-02-03 00:02:08.000,63.0,418702.0,422029.0,https://anaconda.org/conda-forge/nmslib,2024-09-09 06:18:10.925,169722.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
301,Determined,determined-ai/determined,ml-frameworks,,https://github.com/determined-ai/determined,https://github.com/determined-ai/determined,Apache-2.0,2020-04-07 16:12:29.000,2025-01-07 00:10:47.000000,2025-01-07 00:10:17,8383.0,123.0,357.0,85.0,9841.0,97.0,349.0,3075.0,"Determined is an open-source machine learning platform that simplifies distributed training, hyperparameter tuning,..",121.0,30,True,2024-11-22 21:17:18.000,0.38.0,601.0,determined,,,https://docs.determined.ai,"['pytorch', 'tensorflow']",4.0,,https://pypi.org/project/determined,2024-11-22 21:35:10.000,4.0,23175.0,23429.0,,,,,,,,3.0,11697.0,,,,,,,,,,,,,,,,,,,
302,lazypredict,shankarpandala/lazypredict,hyperopt,,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000,2024-11-04 00:31:30.000000,2024-11-03 09:05:19,317.0,65.0,346.0,29.0,340.0,95.0,41.0,3048.0,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,18.0,30,True,2024-11-02 17:52:58.000,0.2.14-alpha.1,15.0,lazypredict,conda-forge/lazypredict,,,['sklearn'],1198.0,1192.0,https://pypi.org/project/lazypredict,2024-11-02 17:53:53.000,6.0,15010.0,15106.0,https://anaconda.org/conda-forge/lazypredict,2023-06-16 19:27:14.287,3952.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
303,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2024-07-26 07:25:11.554000,2024-07-01 04:53:53,1639.0,,342.0,60.0,195.0,139.0,197.0,2932.0,The machine learning toolkit for time series analysis in Python.,43.0,30,True,2023-12-12 14:39:23.000,0.6.3,100.0,tslearn,conda-forge/tslearn,,,['sklearn'],1653.0,1574.0,https://pypi.org/project/tslearn,2023-12-12 14:39:23.000,79.0,333736.0,360722.0,https://anaconda.org/conda-forge/tslearn,2024-07-26 07:25:11.554,1484246.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
304,explainerdashboard,oegedijk/explainerdashboard,interpretability,,https://github.com/oegedijk/explainerdashboard,https://github.com/oegedijk/explainerdashboard,MIT,2019-10-30 08:26:16.000,2024-12-29 21:23:32.000000,2024-12-29 21:20:41,1376.0,3.0,334.0,23.0,50.0,38.0,203.0,2346.0,Quickly build Explainable AI dashboards that show the inner workings of so-called blackbox machine learning models.,21.0,30,True,2024-12-29 21:23:32.000,0.4.8,92.0,explainerdashboard,conda-forge/explainerdashboard,,,,594.0,581.0,https://pypi.org/project/explainerdashboard,2024-12-29 21:23:32.000,13.0,51507.0,52700.0,https://anaconda.org/conda-forge/explainerdashboard,2024-03-18 22:16:35.129,58496.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
305,bt,pmorissette/bt,financial-data,,https://github.com/pmorissette/bt,https://github.com/pmorissette/bt,MIT,2014-06-19 16:06:28.000,2024-12-01 14:51:06.000000,2024-12-01 14:50:58,561.0,4.0,428.0,93.0,119.0,79.0,265.0,2344.0,bt - flexible backtesting for Python.,34.0,30,True,2024-08-06 13:46:05.000,1.1.0,28.0,bt,conda-forge/bt,,,,1649.0,1639.0,https://pypi.org/project/bt,2024-08-06 00:08:14.000,10.0,6931.0,8218.0,https://anaconda.org/conda-forge/bt,2024-09-21 21:55:35.462,57919.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
306,tesserocr,sirfz/tesserocr,ocr,,https://github.com/sirfz/tesserocr,https://github.com/sirfz/tesserocr,MIT,2015-12-17 23:29:36.000,2024-11-25 08:44:55.000000,2024-11-25 08:44:55,211.0,1.0,256.0,56.0,79.0,52.0,232.0,2038.0,A Python wrapper for the tesseract-ocr API.,30.0,30,True,2024-08-26 20:21:57.000,2.7.1,22.0,tesserocr,conda-forge/tesserocr,,,,1190.0,1154.0,https://pypi.org/project/tesserocr,2024-08-26 20:21:57.000,36.0,66249.0,70177.0,https://anaconda.org/conda-forge/tesserocr,2024-09-13 13:36:57.070,211780.0,,,,,2.0,745.0,,,,,,,,,,,,,,,,,,,
307,torchrec,pytorch/torchrec,recommender-systems,,https://github.com/pytorch/torchrec,https://github.com/pytorch/torchrec,BSD-3-Clause,2021-07-12 23:15:48.000,2025-01-09 11:34:50.000000,2025-01-08 21:11:30,2309.0,147.0,448.0,35.0,2481.0,322.0,129.0,2003.0,Pytorch domain library for recommendation systems.,308.0,30,True,2024-10-21 22:05:16.000,1.0.0-rc3,77.0,torchrec-nightly-cpu,,,,,167.0,167.0,https://pypi.org/project/torchrec-nightly-cpu,2022-05-12 18:55:21.000,,2160.0,2160.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
308,audiomentations,iver56/audiomentations,audio,,https://github.com/iver56/audiomentations,https://github.com/iver56/audiomentations,MIT,2019-02-12 16:36:24.000,2024-12-09 11:19:11.000000,2024-12-09 11:19:06,1278.0,19.0,193.0,21.0,181.0,49.0,140.0,1915.0,A Python library for audio data augmentation. Inspired by albumentations. Useful for machine learning.,30.0,30,True,2024-12-06 14:37:11.000,0.38.0,42.0,audiomentations,,,,,670.0,649.0,https://pypi.org/project/audiomentations,2024-12-06 14:37:11.000,21.0,39896.0,39896.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
309,PyCUDA,inducer/pycuda,gpu-utilities,,https://github.com/inducer/pycuda,https://github.com/inducer/pycuda,MIT,2011-04-06 02:53:31.000,2024-11-05 23:42:06.000000,2024-11-05 23:42:06,1611.0,2.0,286.0,56.0,143.0,83.0,194.0,1892.0,"CUDA integration for Python, plus shiny features.",82.0,30,True,2024-07-30 16:38:24.000,2024.1.2,55.0,pycuda,conda-forge/pycuda,,,,3513.0,3356.0,https://pypi.org/project/pycuda,2024-07-30 13:53:42.000,157.0,71448.0,86505.0,https://anaconda.org/conda-forge/pycuda,2024-08-17 22:59:08.823,692663.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
310,GPflow,GPflow/GPflow,probabilistics,,https://github.com/GPflow/GPflow,https://github.com/GPflow/GPflow,Apache-2.0,2016-01-14 11:29:24.000,2024-12-30 11:24:38.000000,2024-10-04 09:56:03,2451.0,,435.0,76.0,1271.0,154.0,682.0,1856.0,Gaussian processes in TensorFlow.,84.0,30,True,2024-06-17 13:05:05.000,2.9.2,50.0,gpflow,conda-forge/gpflow,,,['tensorflow'],748.0,713.0,https://pypi.org/project/gpflow,2024-06-17 13:05:05.000,35.0,66537.0,67640.0,https://anaconda.org/conda-forge/gpflow,2024-06-26 16:24:01.852,38625.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
311,SciSpacy,allenai/scispacy,nlp,,https://github.com/allenai/scispacy,https://github.com/allenai/scispacy,Apache-2.0,2018-09-24 21:45:52.000,2024-11-23 21:58:13.000000,2024-11-23 21:58:13,1066.0,4.0,228.0,52.0,213.0,32.0,292.0,1732.0,A full spaCy pipeline and models for scientific/biomedical documents.,37.0,30,True,2024-10-27 05:43:35.000,0.5.5,16.0,scispacy,,,,,1052.0,1018.0,https://pypi.org/project/scispacy,2024-10-27 05:43:35.000,34.0,19921.0,19921.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
312,pingouin,raphaelvallat/pingouin,probabilistics,,https://github.com/raphaelvallat/pingouin,https://github.com/raphaelvallat/pingouin,GPL-3.0,2018-04-01 01:10:22.000,2025-01-06 13:25:07.564000,2024-12-08 12:55:17,1260.0,4.0,144.0,32.0,123.0,42.0,269.0,1658.0,Statistical package in Python based on Pandas.,48.0,30,False,2024-09-04 10:48:32.000,0.5.5,41.0,pingouin,conda-forge/pingouin,,,,2803.0,2647.0,https://pypi.org/project/pingouin,2024-09-04 10:42:50.000,156.0,108031.0,110707.0,https://anaconda.org/conda-forge/pingouin,2025-01-06 13:25:07.564,147222.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
313,dstack,dstackai/dstack,others,,https://github.com/dstackai/dstack,https://github.com/dstackai/dstack,MPL-2.0,2022-01-04 10:29:46.000,2025-01-09 12:27:00.000000,2025-01-09 11:58:15,2391.0,235.0,163.0,12.0,1056.0,98.0,1006.0,1645.0,"dstack is a lightweight, open-source alternative to Kubernetes & Slurm, simplifying AI container orchestration with..",49.0,30,True,2025-01-09 11:28:53.000,0.18.34,253.0,dstack,,,,,18.0,18.0,https://pypi.org/project/dstack,2025-01-08 18:17:36.000,,8295.0,8295.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
314,Geomstats,geomstats/geomstats,ml-frameworks,,https://github.com/geomstats/geomstats,https://github.com/geomstats/geomstats,MIT,2017-10-25 00:44:57.000,2025-01-08 01:24:21.000000,2025-01-08 01:24:21,10821.0,31.0,251.0,40.0,1513.0,209.0,358.0,1282.0,Computations and statistics on manifolds with geometric structures.,93.0,30,True,2024-09-09 17:46:06.000,2.8.0,33.0,geomstats,conda-forge/geomstats,,https://geomstats.github.io/,,142.0,130.0,https://pypi.org/project/geomstats,2024-09-09 17:41:39.000,12.0,4029.0,4178.0,https://anaconda.org/conda-forge/geomstats,2025-01-01 19:03:18.457,4620.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
315,CellProfiler,CellProfiler/CellProfiler,image,,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,BSD-3-Clause,2011-04-05 12:10:12.000,2025-01-04 18:02:53.000000,2025-01-04 18:02:53,16704.0,51.0,383.0,46.0,1657.0,302.0,2998.0,934.0,An open-source application for biological image analysis.,145.0,30,True,2024-09-27 21:18:50.000,4.2.8,35.0,cellprofiler,,,,,28.0,26.0,https://pypi.org/project/cellprofiler,2024-09-16 19:44:11.000,2.0,1232.0,1294.0,,,,,,,,2.0,8220.0,,,,,,,,,,,,,,,,,,,
316,geojson,jazzband/geojson,geospatial-data,,https://github.com/jazzband/geojson,https://github.com/jazzband/geojson,BSD-3-Clause,2011-07-01 20:39:48.000,2024-12-22 16:30:21.524000,2024-12-21 19:30:30,501.0,2.0,122.0,32.0,133.0,24.0,77.0,931.0,Python bindings and utilities for GeoJSON.,58.0,30,True,2024-12-21 19:35:29.000,3.2.0,32.0,geojson,conda-forge/geojson,,,,19739.0,19016.0,https://pypi.org/project/geojson,2024-12-21 19:35:29.000,723.0,1995054.0,2034074.0,https://anaconda.org/conda-forge/geojson,2024-12-22 16:30:21.524,897463.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
317,tinytag,devsnd/tinytag,audio,,https://github.com/tinytag/tinytag,https://github.com/tinytag/tinytag,MIT,2014-01-27 15:27:01.000,2024-12-16 11:38:25.000000,2024-12-16 11:36:24,637.0,64.0,102.0,24.0,117.0,4.0,113.0,719.0,Python library for reading audio file metadata.,27.0,30,True,2024-11-03 22:13:25.000,2.0.0,42.0,tinytag,,,,,1239.0,1126.0,https://pypi.org/project/tinytag,2024-11-03 15:25:04.000,113.0,62796.0,62796.0,,,,,,,,2.0,,,tinytag/tinytag,,,,,,,,,,,,,,,,,
318,CNTK,microsoft/CNTK,ml-frameworks,,https://github.com/microsoft/CNTK,https://github.com/microsoft/CNTK,MIT,2015-11-26 09:52:06.000,2023-03-11 07:31:35.000000,2022-09-23 14:06:50,16117.0,,4283.0,1249.0,557.0,840.0,2543.0,17540.0,"Microsoft Cognitive Toolkit (CNTK), an open source deep-learning toolkit.",274.0,29,False,2019-04-26 14:13:32.000,2.7,32.0,cntk,,,,,5.0,2.0,https://pypi.org/project/cntk,2020-12-09 22:21:57.000,3.0,827.0,964.0,,,,,,,,3.0,14812.0,,,,,,,,,,,,,,,,,,,
319,baselines,openai/baselines,reinforcement-learning,,https://github.com/openai/baselines,https://github.com/openai/baselines,MIT,2017-05-24 01:58:13.000,2024-08-01 21:31:33.000000,2020-01-31 13:06:18,347.0,,4881.0,642.0,375.0,504.0,436.0,15942.0,OpenAI Baselines: high-quality implementations of reinforcement learning algorithms.,115.0,29,False,2018-02-26 17:07:07.000,0.1.5,6.0,baselines,,,,,603.0,600.0,https://pypi.org/project/baselines,2018-02-26 17:07:07.000,3.0,1508.0,1508.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
320,PaddleDetection,PaddlePaddle/PaddleDetection,image,,https://github.com/PaddlePaddle/PaddleDetection,https://github.com/PaddlePaddle/PaddleDetection,Apache-2.0,2019-10-25 07:21:14.000,2025-01-09 09:18:37.000000,2024-12-03 04:02:11,2300.0,7.0,2911.0,200.0,3781.0,1251.0,4255.0,12984.0,"Object Detection toolkit based on PaddlePaddle. It supports object detection, instance segmentation, multiple object..",181.0,29,True,2024-11-08 02:50:05.000,2.8.0,10.0,paddledet,,,,['paddle'],2.0,,https://pypi.org/project/paddledet,2022-09-19 20:42:09.271,2.0,614.0,614.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
321,pretrainedmodels,Cadene/pretrained-models.pytorch,pytorch-utils,,https://github.com/Cadene/pretrained-models.pytorch,https://github.com/Cadene/pretrained-models.pytorch,BSD-3-Clause,2017-04-09 15:54:23.000,2023-06-16 19:20:12.183000,2020-04-16 08:02:22,154.0,,1834.0,214.0,47.0,101.0,94.0,9055.0,"Pretrained ConvNets for pytorch: NASNet, ResNeXt, ResNet, InceptionV4, InceptionResnetV2, Xception, DPN, etc.",22.0,29,False,2018-10-29 08:18:45.000,0.7.4,16.0,pretrainedmodels,conda-forge/pretrainedmodels,,,['pytorch'],86.0,20.0,https://pypi.org/project/pretrainedmodels,2018-10-29 08:18:45.000,66.0,192464.0,193315.0,https://anaconda.org/conda-forge/pretrainedmodels,2023-06-16 19:20:12.183,46819.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
322,DoWhy,py-why/dowhy,interpretability,,https://github.com/py-why/dowhy,https://github.com/py-why/dowhy,MIT,2018-05-31 13:07:04.000,2025-01-06 05:35:50.000000,2024-12-31 08:15:19,1065.0,21.0,935.0,140.0,762.0,135.0,350.0,7223.0,DoWhy is a Python library for causal inference that supports explicit modeling and testing of causal assumptions...,100.0,29,True,2024-11-24 07:33:52.000,0.12,16.0,dowhy,conda-forge/dowhy,,,,501.0,483.0,https://pypi.org/project/dowhy,2024-11-24 07:36:17.000,18.0,42580.0,43314.0,https://anaconda.org/conda-forge/dowhy,2024-11-25 05:19:58.903,36728.0,,,,,2.0,42.0,,,,,,,,,,,,,,,,,,,
