,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,projectrank_placing,github_release_downloads,trending,helm_id,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
284,gpustat,wookayin/gpustat,gpu-utilities,,https://github.com/wookayin/gpustat,https://github.com/wookayin/gpustat,MIT,2016-04-24 10:46:43.000,2024-01-12 14:48:30.000000,2024-01-12 14:48:30,249.0,3.0,267.0,47.0,50.0,26.0,94.0,3793.0,A simple command-line utility for querying and monitoring GPU status.,17.0,30,True,2023-08-22 19:40:33.000,1.1.1,15.0,gpustat,conda-forge/gpustat,,,,5049.0,4914.0,https://pypi.org/project/gpustat,2023-08-22 19:39:06.000,135.0,1012354.0,1019343.0,https://anaconda.org/conda-forge/gpustat,2023-08-23 10:35:25.821,279584.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
285,missingno,ResidentMario/missingno,data-viz,,https://github.com/ResidentMario/missingno,https://github.com/ResidentMario/missingno,MIT,2016-03-27 15:18:50.000,2024-03-02 01:06:27.711000,2023-02-26 20:07:33,189.0,,455.0,74.0,37.0,10.0,121.0,3784.0,Missing data visualization module for Python.,18.0,30,False,2023-02-26 20:11:59.371,0.5.2,26.0,missingno,conda-forge/missingno,,,,15386.0,15242.0,https://pypi.org/project/missingno,2023-02-26 20:11:59.371,144.0,344597.0,666096.0,https://anaconda.org/conda-forge/missingno,2024-03-02 01:06:27.711,321499.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,
286,bqplot,bqplot/bqplot,data-viz,,https://github.com/bqplot/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2024-03-11 16:24:21.000000,2023-10-04 07:40:23,3656.0,,449.0,100.0,1045.0,225.0,368.0,3540.0,Plotting library for IPython/Jupyter notebooks.,64.0,30,True,2024-02-27 15:38:38.000,0.12.43,64.0,bqplot,conda-forge/bqplot,,,['jupyter'],55.0,55.0,https://pypi.org/project/bqplot,,,120562.0,151282.0,https://anaconda.org/conda-forge/bqplot,2024-02-19 16:46:43.025,1263329.0,,3.0,,,,,bqplot,https://www.npmjs.com/package/bqplot,,,3257.0,,,,,,,,,,,,,,
287,pytorch-forecasting,jdb78/pytorch-forecasting,time-series-data,,https://github.com/jdb78/pytorch-forecasting,https://github.com/jdb78/pytorch-forecasting,MIT,2020-07-03 13:05:24.000,2024-03-11 20:14:24.000000,2024-03-11 20:14:17,1773.0,49.0,558.0,39.0,813.0,464.0,282.0,3522.0,Time series forecasting with PyTorch.,45.0,30,True,2023-04-10 19:57:38.490,1.0.0,34.0,pytorch-forecasting,conda-forge/pytorch-forecasting,,,,10.0,,https://pypi.org/project/pytorch-forecasting,2020-07-26 21:35:43.000,10.0,70904.0,72194.0,https://anaconda.org/conda-forge/pytorch-forecasting,2023-06-16 19:21:40.268,54197.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
288,NMSLIB,nmslib/nmslib,nn-search,,https://github.com/nmslib/nmslib,https://github.com/nmslib/nmslib,Apache-2.0,2013-07-10 11:06:06.000,2023-11-13 09:43:52.000000,2022-05-31 03:18:45,1556.0,,437.0,94.0,122.0,78.0,348.0,3253.0,Non-Metric Space Library (NMSLIB): An efficient similarity search library and a toolkit for evaluation of k-NN methods..,47.0,30,False,2021-02-03 16:40:09.000,2.1.1,32.0,nmslib,conda-forge/nmslib,,,,1120.0,1060.0,https://pypi.org/project/nmslib,2021-02-03 00:02:08.000,60.0,214993.0,217556.0,https://anaconda.org/conda-forge/nmslib,2023-09-26 10:22:21.295,105106.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
289,anomalib,openvinotoolkit/anomalib,others,,https://github.com/openvinotoolkit/anomalib,https://github.com/openvinotoolkit/anomalib,Apache-2.0,2021-11-02 09:11:38.000,2024-03-13 18:19:25.000000,2024-03-11 09:02:23,571.0,64.0,549.0,36.0,776.0,99.0,628.0,2994.0,"An anomaly detection library comprising state-of-the-art algorithms and features such as experiment management, hyper-..",72.0,30,True,2024-02-29 22:14:43.000,1.0.0,29.0,anomalib,,,,,58.0,55.0,https://pypi.org/project/anomalib,2024-02-29 22:14:43.000,3.0,17104.0,17381.0,,,,,2.0,7491.0,,,,,,,,,,,,,,,,,,,,,,
290,ImageHash,JohannesBuchner/imagehash,image,,https://github.com/JohannesBuchner/imagehash,https://github.com/JohannesBuchner/imagehash,BSD-2-Clause,2013-03-02 23:32:48.000,2023-12-13 21:21:22.000000,2023-10-24 18:29:08,333.0,,323.0,67.0,75.0,10.0,121.0,2987.0,A Python Perceptual Image Hashing Module.,26.0,30,True,2021-03-25 13:49:48.000,4.1.0,7.0,ImageHash,conda-forge/imagehash,,,,12269.0,12269.0,https://pypi.org/project/ImageHash,,,1526374.0,1530420.0,https://anaconda.org/conda-forge/imagehash,2023-06-16 13:23:10.041,356084.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
291,Determined,determined-ai/determined,ml-frameworks,,https://github.com/determined-ai/determined,https://github.com/determined-ai/determined,Apache-2.0,2020-04-07 16:12:29.000,2024-03-14 14:19:59.000000,2024-03-13 15:33:29,7427.0,341.0,338.0,82.0,8620.0,148.0,327.0,2773.0,"Determined is an open-source machine learning platform that simplifies distributed training, hyperparameter tuning,..",112.0,30,True,2024-03-05 19:16:58.000,0.29.0,501.0,determined,,,https://docs.determined.ai,"['pytorch', 'tensorflow']",4.0,,https://pypi.org/project/determined,2024-03-13 00:37:07.000,4.0,32772.0,32947.0,,,,,3.0,7890.0,,,,,,,,,,,,,,,,,,,,,,
292,TF-Agents,tensorflow/agents,reinforcement-learning,,https://github.com/tensorflow/agents,https://github.com/tensorflow/agents,Apache-2.0,2018-11-17 00:29:12.000,2024-03-08 14:11:45.000000,2024-02-14 22:04:33,2296.0,14.0,717.0,80.0,205.0,187.0,466.0,2706.0,"TF-Agents: A reliable, scalable and easy to use TensorFlow library for Contextual Bandits and Reinforcement Learning.",151.0,30,True,2023-12-14 04:07:38.000,0.19.0,51.0,tf-agents,,,,['tensorflow'],9.0,,https://pypi.org/project/tf-agents,2023-12-14 04:07:38.000,9.0,88800.0,88800.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
293,TextAttack,QData/TextAttack,adversarial,,https://github.com/QData/TextAttack,https://github.com/QData/TextAttack,MIT,2019-10-15 00:51:44.000,2024-03-11 02:20:29.000000,2024-03-11 01:36:27,2702.0,34.0,366.0,37.0,516.0,50.0,215.0,2697.0,"TextAttack is a Python framework for adversarial attacks, data augmentation, and model training in NLP..",65.0,30,True,2024-03-11 02:20:29.000,0.3.10,47.0,textattack,conda-forge/textattack,,,,240.0,234.0,https://pypi.org/project/textattack,2024-03-11 02:20:29.000,6.0,6992.0,7160.0,https://anaconda.org/conda-forge/textattack,2023-06-16 19:22:50.186,7095.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
294,Neural Network Libraries,sony/nnabla,ml-frameworks,,https://github.com/sony/nnabla,https://github.com/sony/nnabla,Apache-2.0,2017-06-26 01:07:10.000,2024-03-12 03:07:27.000000,2024-03-12 03:07:23,3526.0,25.0,341.0,154.0,1172.0,32.0,60.0,2681.0,Neural Network Libraries.,75.0,30,True,2023-12-07 00:57:13.000,1.38.0,78.0,nnabla,,,,,55.0,,https://pypi.org/project/nnabla,2023-12-06 09:31:24.000,55.0,9270.0,9281.0,,,,,3.0,908.0,,,,,,,,,,,,,,,,,,,,,,
295,Foolbox,bethgelab/foolbox,adversarial,,https://github.com/bethgelab/foolbox,https://github.com/bethgelab/foolbox,MIT,2017-06-14 13:05:48.000,2024-03-04 20:59:17.000000,2024-03-04 15:46:26,1711.0,13.0,421.0,44.0,363.0,22.0,349.0,2632.0,"A Python toolbox to create adversarial examples that fool neural networks in PyTorch, TensorFlow, and JAX.",34.0,30,True,2024-03-04 20:59:17.000,3.3.4,71.0,foolbox,conda-forge/foolbox,,,,578.0,564.0,https://pypi.org/project/foolbox,2024-03-04 20:59:17.000,14.0,2708.0,2996.0,https://anaconda.org/conda-forge/foolbox,2023-06-16 19:20:41.396,12694.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
296,ipyparallel,ipython/ipyparallel,distributed-ml,,https://github.com/ipython/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2024-03-11 09:14:36.000000,2024-03-11 09:14:30,2900.0,41.0,1055.0,122.0,513.0,61.0,299.0,2538.0,IPython Parallel: Interactive Parallel Computing in Python.,113.0,30,False,2024-03-04 11:18:50.000,8.7.0,46.0,ipyparallel,conda-forge/ipyparallel,,,['jupyter'],309.0,,https://pypi.org/project/ipyparallel,2024-03-04 11:18:50.000,309.0,296779.0,320293.0,https://anaconda.org/conda-forge/ipyparallel,2024-03-04 15:06:17.077,964101.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
297,NeuralForecast,Nixtla/neuralforecast,time-series-data,,https://github.com/Nixtla/neuralforecast,https://github.com/Nixtla/neuralforecast,Apache-2.0,2021-04-26 00:15:19.000,2024-03-14 14:09:15.000000,2024-03-14 14:05:32,1118.0,38.0,259.0,32.0,446.0,100.0,324.0,2266.0,Scalable and user friendly neural forecasting algorithms.,42.0,30,True,2023-10-05 19:40:30.000,1.6.4,20.0,neuralforecast,conda-forge/neuralforecast,,,,116.0,111.0,https://pypi.org/project/neuralforecast,2023-10-05 19:40:30.000,5.0,33736.0,34279.0,https://anaconda.org/conda-forge/neuralforecast,2023-10-06 19:47:12.240,13051.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
298,TFX,tensorflow/tfx,tensorflow-utils,,https://github.com/tensorflow/tfx,https://github.com/tensorflow/tfx,Apache-2.0,2019-02-04 17:14:36.000,2024-03-13 23:47:42.000000,2024-03-13 23:47:36,5568.0,129.0,699.0,89.0,5805.0,201.0,852.0,2064.0,TFX is an end-to-end platform for deploying production ML pipelines.,182.0,30,True,2023-09-06 22:01:30.000,1.14.0,95.0,tfx,,,,['tensorflow'],14.0,,https://pypi.org/project/tfx,2023-09-06 22:01:30.000,14.0,57122.0,57122.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
299,pygraphistry,graphistry/pygraphistry,graph,,https://github.com/graphistry/pygraphistry,https://github.com/graphistry/pygraphistry,BSD-3-Clause,2015-06-02 20:28:42.000,2024-03-13 15:49:21.000000,2024-03-11 08:55:22,1482.0,72.0,201.0,50.0,247.0,165.0,157.0,2022.0,"PyGraphistry is a Python library to quickly load, shape, embed, and explore big graphs with the GPU-accelerated..",41.0,30,True,2024-03-11 08:52:03.000,0.33.5,173.0,graphistry,,,,['jupyter'],118.0,112.0,https://pypi.org/project/graphistry,2024-03-11 08:52:03.000,6.0,3758.0,3758.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
300,GPflow,GPflow/GPflow,probabilistics,,https://github.com/GPflow/GPflow,https://github.com/GPflow/GPflow,Apache-2.0,2016-01-14 11:29:24.000,2024-03-11 11:04:15.000000,2024-02-07 13:16:15,2447.0,5.0,437.0,77.0,1262.0,148.0,682.0,1788.0,Gaussian processes in TensorFlow.,84.0,30,True,2024-02-07 15:19:13.000,2.9.1,49.0,gpflow,conda-forge/gpflow,,,['tensorflow'],663.0,626.0,https://pypi.org/project/gpflow,2024-02-07 15:19:13.000,37.0,46912.0,47270.0,https://anaconda.org/conda-forge/gpflow,2023-06-16 16:08:37.785,25070.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,
301,PyCUDA,inducer/pycuda,gpu-utilities,,https://github.com/inducer/pycuda,https://github.com/inducer/pycuda,MIT,2011-04-06 02:53:31.000,2024-02-16 20:09:56.000000,2024-02-16 20:09:51,1590.0,4.0,281.0,54.0,137.0,79.0,182.0,1719.0,"CUDA integration for Python, plus shiny features.",81.0,30,True,2024-01-03 16:54:41.000,2024.1,53.0,pycuda,conda-forge/pycuda,,,,2942.0,2717.0,https://pypi.org/project/pycuda,2024-01-03 16:54:26.000,225.0,37089.0,44966.0,https://anaconda.org/conda-forge/pycuda,2024-01-06 20:33:04.514,283597.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
302,equinox,patrick-kidger/equinox,jax-utils,,https://github.com/patrick-kidger/equinox,https://github.com/patrick-kidger/equinox,Apache-2.0,2021-07-29 02:21:39.000,2024-03-13 23:15:29.000000,2024-03-01 06:55:15,860.0,23.0,115.0,21.0,357.0,106.0,222.0,1710.0,Elegant easy-to-use neural networks + scientific computing in JAX. https://docs.kidger.site/equinox/.,46.0,30,True,2024-01-10 21:26:20.000,0.11.3,47.0,equinox,,,,['jax'],521.0,454.0,https://pypi.org/project/equinox,2024-01-10 21:26:20.000,67.0,77190.0,77190.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
303,torchrec,pytorch/torchrec,recommender-systems,,https://github.com/pytorch/torchrec,https://github.com/pytorch/torchrec,BSD-3-Clause,2021-07-12 23:15:48.000,2024-03-14 15:05:08.000000,2024-03-14 08:48:26,1603.0,169.0,341.0,27.0,1660.0,193.0,101.0,1681.0,Pytorch domain library for recommendation systems.,218.0,30,True,2024-01-30 23:40:14.000,0.6.0,77.0,torchrec-nightly-cpu,,,,,92.0,92.0,https://pypi.org/project/torchrec-nightly-cpu,2022-05-12 18:55:21.000,,1603.0,1603.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
304,ViZDoom,mwydmuch/ViZDoom,reinforcement-learning,,https://github.com/Farama-Foundation/ViZDoom,https://github.com/Farama-Foundation/ViZDoom,MIT,2015-06-26 18:38:23.000,2024-02-13 11:22:02.000000,2024-02-13 11:18:32,1805.0,22.0,373.0,52.0,125.0,41.0,421.0,1649.0,Reinforcement Learning environments based on the 1993 game Doom.,54.0,30,True,2023-12-16 01:55:15.000,1.2.3,29.0,vizdoom,,,,,245.0,227.0,https://pypi.org/project/vizdoom,2023-12-16 01:55:15.000,18.0,1249.0,1371.0,,,,,1.0,11787.0,,,Farama-Foundation/ViZDoom,,,,,,,,,,,,,,,,,,,
305,audiomentations,iver56/audiomentations,audio,,https://github.com/iver56/audiomentations,https://github.com/iver56/audiomentations,MIT,2019-02-12 16:36:24.000,2024-03-13 14:42:19.000000,2024-03-13 14:42:16,1169.0,54.0,174.0,20.0,154.0,49.0,133.0,1642.0,A Python library for audio data augmentation. Inspired by albumentations. Useful for machine learning.,24.0,30,True,2023-11-24 08:35:59.000,0.34.1,37.0,audiomentations,,,,,446.0,438.0,https://pypi.org/project/audiomentations,2023-11-24 08:35:59.000,8.0,30324.0,30324.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
306,avalanche,ContinualAI/avalanche,others,,https://github.com/ContinualAI/avalanche,https://github.com/ContinualAI/avalanche,MIT,2020-03-05 11:32:13.000,2024-03-08 15:22:07.000000,2024-02-29 14:57:01,3864.0,139.0,272.0,27.0,569.0,85.0,711.0,1631.0,Avalanche: an End-to-End Library for Continual Learning based on PyTorch.,77.0,30,True,2024-02-27 17:02:40.000,0.5.0,8.0,avalanche-lib,,,,,75.0,72.0,https://pypi.org/project/avalanche-lib,2024-02-27 16:52:08.000,3.0,1555.0,1555.0,,,,,2.0,14.0,,,,,,,,,,,,,,,,,,,,,,
307,SciSpacy,allenai/scispacy,nlp,,https://github.com/allenai/scispacy,https://github.com/allenai/scispacy,Apache-2.0,2018-09-24 21:45:52.000,2024-03-08 05:58:36.000000,2024-03-08 05:47:56,1058.0,7.0,215.0,54.0,203.0,29.0,278.0,1588.0,A full spaCy pipeline and models for scientific/biomedical documents.,32.0,30,True,2024-03-08 05:58:36.000,0.5.4,15.0,scispacy,,,,,883.0,852.0,https://pypi.org/project/scispacy,2024-03-08 05:58:36.000,31.0,25918.0,25918.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
308,pingouin,raphaelvallat/pingouin,probabilistics,,https://github.com/raphaelvallat/pingouin,https://github.com/raphaelvallat/pingouin,GPL-3.0,2018-04-01 01:10:22.000,2024-03-02 12:05:58.000000,2024-03-02 12:05:58,1247.0,7.0,135.0,31.0,106.0,33.0,253.0,1500.0,Statistical package in Python based on Pandas.,44.0,30,False,2024-01-13 15:48:45.000,0.5.4,40.0,pingouin,conda-forge/pingouin,,,,1908.0,1834.0,https://pypi.org/project/pingouin,2024-01-13 15:46:36.000,74.0,66348.0,68871.0,https://anaconda.org/conda-forge/pingouin,2024-01-15 09:58:06.763,113553.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,
309,emcee,dfm/emcee,probabilistics,,https://github.com/dfm/emcee,https://github.com/dfm/emcee,MIT,2011-11-07 16:17:08.000,2024-03-01 13:31:30.000000,2024-03-01 13:31:22,940.0,9.0,427.0,87.0,220.0,49.0,235.0,1408.0,The Python ensemble sampling toolkit for affine-invariant MCMC.,73.0,30,True,2023-02-02 20:53:47.943,3.1.0,24.0,emcee,conda-forge/emcee,,,,2677.0,2305.0,https://pypi.org/project/emcee,2023-02-02 20:53:47.943,372.0,149620.0,153054.0,https://anaconda.org/conda-forge/emcee,2023-06-16 13:16:26.628,322879.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,
310,pyjanitor,pyjanitor-devs/pyjanitor,others,,https://github.com/pyjanitor-devs/pyjanitor,https://github.com/pyjanitor-devs/pyjanitor,MIT,2018-03-04 22:43:33.000,2024-03-13 03:10:19.000000,2024-03-13 03:07:49,1536.0,19.0,162.0,16.0,786.0,105.0,444.0,1262.0,Clean APIs for data cleaning. Python implementation of R package Janitor.,107.0,30,True,2023-09-18 03:57:15.000,0.26.0,52.0,pyjanitor,conda-forge/pyjanitor,,,,559.0,559.0,https://pypi.org/project/pyjanitor,,,68091.0,72200.0,https://anaconda.org/conda-forge/pyjanitor,2024-02-21 02:58:22.491,189015.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
311,responsible-ai-widgets,microsoft/responsible-ai-toolbox,interpretability,,https://github.com/microsoft/responsible-ai-toolbox,https://github.com/microsoft/responsible-ai-toolbox,MIT,2020-07-06 20:46:53.000,2024-03-13 17:09:00.000000,2024-03-05 21:53:14,1943.0,58.0,301.0,23.0,2248.0,81.0,226.0,1157.0,Responsible AI Toolbox is a suite of tools providing model and data exploration and assessment user interfaces and..,42.0,30,True,2024-02-09 18:33:49.000,0.34.1,54.0,raiwidgets,,,,"['pytorch', 'tensorflow', 'jupyter']",93.0,90.0,https://pypi.org/project/raiwidgets,2024-02-09 18:24:31.000,3.0,4656.0,4656.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
312,pyopencl,inducer/pyopencl,others,,https://github.com/inducer/pyopencl,https://github.com/inducer/pyopencl,MIT,2011-04-06 02:51:33.000,2024-02-16 20:11:24.000000,2024-02-16 20:11:22,3280.0,7.0,240.0,48.0,351.0,70.0,263.0,1021.0,"OpenCL integration for Python, plus shiny features.",95.0,30,True,2024-01-23 22:08:06.000,2024.1,95.0,pyopencl,conda-forge/pyopencl,,,,2041.0,1826.0,https://pypi.org/project/pyopencl,2024-01-23 22:46:25.000,215.0,129452.0,151402.0,https://anaconda.org/conda-forge/pyopencl,2024-01-24 00:59:29.948,987766.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
313,mpi4py,mpi4py/mpi4py,distributed-ml,,https://github.com/mpi4py/mpi4py,https://github.com/mpi4py/mpi4py,BSD-2-Clause,2013-09-05 14:44:25.000,2024-03-14 12:38:32.000000,2024-03-10 16:37:18,3059.0,55.0,110.0,17.0,262.0,11.0,140.0,739.0,Python bindings for MPI.,26.0,30,True,2023-10-04 09:04:51.000,3.1.5,27.0,mpi4py,conda-forge/mpi4py,,,,758.0,,https://pypi.org/project/mpi4py,2023-10-04 09:04:51.000,758.0,398715.0,456318.0,https://anaconda.org/conda-forge/mpi4py,2024-02-28 23:37:18.658,2342030.0,,2.0,21180.0,,,,,,,,,,,,,,,,,,,,,,
314,TensorFlow I/O,tensorflow/io,tensorflow-utils,,https://github.com/tensorflow/io,https://github.com/tensorflow/io,Apache-2.0,2018-11-09 22:44:05.000,2024-03-13 19:37:31.000000,2024-02-06 03:22:42,1674.0,27.0,282.0,42.0,1332.0,271.0,362.0,686.0,"Dataset, streaming, and file system extensions maintained by TensorFlow SIG-IO.",107.0,30,True,2024-02-06 04:35:56.000,0.36.0,43.0,tensorflow-io,,,,['tensorflow'],36.0,,https://pypi.org/project/tensorflow-io,2024-02-06 04:34:40.000,36.0,3268614.0,3268614.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
315,Neptune.ai,neptune-ai/neptune-client,ml-experiments,,https://github.com/neptune-ai/neptune-client,https://github.com/neptune-ai/neptune-client,Apache-2.0,2019-02-11 11:25:57.000,2024-03-14 12:09:35.000000,2024-03-13 14:55:48,1949.0,107.0,57.0,19.0,1461.0,31.0,208.0,504.0,The MLOps stack component for experiment tracking.,54.0,30,True,2024-02-15 11:40:48.000,1.9.1,202.0,neptune-client,conda-forge/neptune-client,,,,50.0,,https://pypi.org/project/neptune-client,2024-03-12 12:26:44.000,50.0,547973.0,552974.0,https://anaconda.org/conda-forge/neptune-client,2024-02-15 14:02:29.071,230073.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
316,datalad,datalad/datalad,others,,https://github.com/datalad/datalad,https://github.com/datalad/datalad,MIT,2013-11-01 19:40:08.000,2024-03-12 19:48:55.000000,2024-02-13 15:18:25,17084.0,23.0,113.0,27.0,3566.0,506.0,3380.0,481.0,"Keep code, data, containers under control with git and git-annex.",55.0,30,True,2024-02-02 23:10:48.000,0.19.6,111.0,datalad,conda-forge/datalad,,,,66.0,,https://pypi.org/project/datalad,2024-02-02 23:10:48.000,66.0,22531.0,31954.0,https://anaconda.org/conda-forge/datalad,2024-02-03 04:09:03.909,424071.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
317,audioread,beetbox/audioread,audio,,https://github.com/beetbox/audioread,https://github.com/beetbox/audioread,MIT,2011-11-08 19:53:18.000,2024-03-04 08:10:52.000000,2023-12-15 12:50:52,282.0,,107.0,24.0,53.0,35.0,56.0,473.0,cross-library (GStreamer + Core Audio + MAD + FFmpeg) audio decoding for Python.,25.0,30,True,2023-09-27 19:27:51.000,3.0.1,27.0,audioread,conda-forge/audioread,,,,19229.0,18860.0,https://pypi.org/project/audioread,2023-09-27 19:27:51.000,369.0,2039443.0,2057587.0,https://anaconda.org/conda-forge/audioread,2023-09-30 21:07:31.348,743938.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
318,backtrader,mementum/backtrader,financial-data,,https://github.com/mementum/backtrader,https://github.com/mementum/backtrader,GPL-3.0,2015-01-10 07:14:52.000,2024-02-24 20:52:11.000000,2023-04-19 14:13:08,2404.0,,3665.0,606.0,222.0,48.0,,12728.0,Python Backtesting library for trading strategies.,56.0,29,False,,,157.0,backtrader,,,,,2027.0,1954.0,https://pypi.org/project/backtrader,2023-04-19 14:15:00.742,73.0,18626.0,18626.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
319,pretrainedmodels,Cadene/pretrained-models.pytorch,pytorch-utils,,https://github.com/Cadene/pretrained-models.pytorch,https://github.com/Cadene/pretrained-models.pytorch,BSD-3-Clause,2017-04-09 15:54:23.000,2023-06-16 19:20:12.183000,2020-04-16 08:02:22,154.0,,1840.0,217.0,46.0,96.0,94.0,8922.0,"Pretrained ConvNets for pytorch: NASNet, ResNeXt, ResNet, InceptionV4, InceptionResnetV2, Xception, DPN, etc.",22.0,29,False,2018-10-29 08:18:45.000,0.7.4,16.0,pretrainedmodels,conda-forge/pretrainedmodels,,,['pytorch'],114.0,20.0,https://pypi.org/project/pretrainedmodels,2018-10-29 08:18:45.000,94.0,117603.0,118293.0,https://anaconda.org/conda-forge/pretrainedmodels,2023-06-16 19:20:12.183,31088.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
320,imageai,OlafenwaMoses/ImageAI,image,,https://github.com/OlafenwaMoses/ImageAI,https://github.com/OlafenwaMoses/ImageAI,MIT,2018-03-19 23:12:33.000,2024-02-20 22:38:08.000000,2024-02-20 22:38:05,385.0,2.0,2124.0,286.0,96.0,289.0,447.0,8323.0,A python library built to empower developers to build applications and systems with self-contained Computer Vision..,19.0,29,True,2022-12-20 21:17:57.000,test-resources-v3,12.0,imageai,conda-forge/imageai,,,,1560.0,1560.0,https://pypi.org/project/imageai,,,7268.0,20270.0,https://anaconda.org/conda-forge/imageai,2023-06-16 19:21:01.568,6862.0,,2.0,912153.0,,,,,,,,,,,,,,,,,,,,,,
321,GluonCV,dmlc/gluon-cv,image,,https://github.com/dmlc/gluon-cv,https://github.com/dmlc/gluon-cv,Apache-2.0,2018-02-26 01:33:21.000,2023-02-03 18:46:00.371000,2023-01-19 00:37:33,900.0,,1236.0,154.0,950.0,63.0,785.0,5739.0,Gluon CV Toolkit.,119.0,29,False,2022-03-07 23:40:19.000,0.10.5,1535.0,gluoncv,,,,['mxnet'],82.0,21.0,https://pypi.org/project/gluoncv,2023-02-03 18:46:00.371,61.0,121129.0,121129.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
322,VisualDL,PaddlePaddle/VisualDL,ml-experiments,,https://github.com/PaddlePaddle/VisualDL,https://github.com/PaddlePaddle/VisualDL,Apache-2.0,2017-12-20 12:34:31.000,2023-09-20 11:21:28.000000,2023-09-20 11:21:28,918.0,,634.0,147.0,789.0,141.0,356.0,4708.0,Deep Learning Visualization Toolkit.,33.0,29,True,2023-06-05 07:21:00.910,2.5.3,43.0,visualdl,,,,['paddle'],2743.0,2697.0,https://pypi.org/project/visualdl,2023-06-05 07:21:00.910,46.0,260171.0,260178.0,,,,,2.0,346.0,,,,,,,,,,,,,,,,,,,,,,
