,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
259,bqplot,bqplot/bqplot,data-viz,,https://github.com/bqplot/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2022-12-14 16:15:14.000000,2022-09-29 15:04:10,3545.0,5.0,468,106.0,969.0,240.0,361.0,3384,Plotting library for IPython/Jupyter notebooks.,59.0,30,True,2022-09-02 15:04:31.743,0.12.36,102.0,bqplot,conda-forge/bqplot,['jupyter'],,156596.0,143.0,35.0,https://pypi.org/project/bqplot,2022-02-11 15:27:16.000,97.0,138522.0,https://anaconda.org/conda-forge/bqplot,2022-09-02 17:23:26.370,1084406.0,2.0,,,,bqplot,https://www.npmjs.com/package/bqplot,2022-09-02 10:57:18.327,11.0,4348.0,,,,,,,,,,,,,,,,,
260,ta,bukosabino/ta,financial-data,,https://github.com/bukosabino/ta,https://github.com/bukosabino/ta,MIT,2018-01-02 18:08:48.000,2022-12-04 10:27:36.000000,2022-08-23 15:59:41,615.0,,740,146.0,109.0,118.0,98.0,3384,Technical Analysis Library using Pandas and Numpy.,29.0,30,True,2022-08-23 16:03:04.047,0.10.2,54.0,ta,conda-forge/ta,,,132134.0,1611.0,1577.0,https://pypi.org/project/ta,2022-04-16 10:24:20.000,34.0,131704.0,https://anaconda.org/conda-forge/ta,2022-08-23 20:22:42.529,9466.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
261,dyNET,clab/dynet,ml-frameworks,,https://github.com/clab/dynet,https://github.com/clab/dynet,Apache-2.0,2015-02-08 23:09:21.000,2022-11-22 09:59:24.000000,2022-08-14 17:11:42,3272.0,,703,185.0,733.0,264.0,665.0,3332,DyNet: The Dynamic Neural Network Toolkit.,160.0,30,True,2020-10-21 14:31:01.000,2.1.2,24.0,dyNET,,,8215.0,5238.0,258.0,230.0,https://pypi.org/project/dyNET,2020-10-21 14:31:01.000,28.0,5127.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
262,GluonTS,awslabs/gluon-ts,time-series-data,,https://github.com/awslabs/gluonts,https://github.com/awslabs/gluonts,Apache-2.0,2019-05-15 17:17:29.000,2022-12-15 14:05:06.000000,2022-12-15 14:05:05,1119.0,69.0,651,70.0,1364.0,244.0,540.0,3220,Probabilistic time series modeling in Python.,98.0,30,True,2022-12-13 13:32:00.671,0.11.5,67.0,gluonts,anaconda/gluonts,['mxnet'],,167611.0,7.0,,https://pypi.org/project/gluonts,2022-06-30 19:47:56.000,7.0,167597.0,https://anaconda.org/anaconda/gluonts,2021-10-14 12:53:07.201,205.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
263,gpustat,wookayin/gpustat,gpu-utilities,,https://github.com/wookayin/gpustat,https://github.com/wookayin/gpustat,MIT,2016-04-24 10:46:43.000,2022-12-12 20:49:45.000000,2022-12-12 20:49:27,216.0,24.0,251,42.0,47.0,23.0,79.0,3160,A simple command-line utility for querying and monitoring GPU status.,17.0,30,True,2022-09-04 23:51:40.000,1.0,13.0,gpustat,conda-forge/gpustat,,,871207.0,2556.0,2441.0,https://pypi.org/project/gpustat,2022-07-05 04:37:11.000,115.0,867821.0,https://anaconda.org/conda-forge/gpustat,2022-10-11 21:06:30.582,152396.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
264,NMSLIB,nmslib/nmslib,nn-search,,https://github.com/nmslib/nmslib,https://github.com/nmslib/nmslib,Apache-2.0,2013-07-10 11:06:06.000,2022-10-30 11:40:31.702000,2022-05-31 03:18:45,1556.0,,406,93.0,120.0,63.0,347.0,2916,Non-Metric Space Library (NMSLIB): An efficient similarity search library and a toolkit for evaluation of k-NN methods..,48.0,30,True,2021-02-03 16:40:09.000,2.1.1,32.0,nmslib,conda-forge/nmslib,,,154313.0,771.0,719.0,https://pypi.org/project/nmslib,2021-02-03 00:02:08.000,52.0,151973.0,https://anaconda.org/conda-forge/nmslib,2022-10-30 11:40:31.702,74901.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
265,Neural Network Libraries,sony/nnabla,ml-frameworks,,https://github.com/sony/nnabla,https://github.com/sony/nnabla,Apache-2.0,2017-06-26 01:07:10.000,2022-12-14 10:31:27.000000,2022-12-14 10:31:14,3235.0,81.0,324,159.0,1069.0,33.0,55.0,2584,Neural Network Libraries.,69.0,30,True,2022-12-08 02:12:00.756,1.32.0,69.0,nnabla,,,536.0,3158.0,51.0,,https://pypi.org/project/nnabla,2022-06-19 12:00:18.000,51.0,3150.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
266,filterpy,rlabbe/filterpy,probabilistics,,https://github.com/rlabbe/filterpy,https://github.com/rlabbe/filterpy,MIT,2014-07-15 02:15:19.000,2022-09-22 16:35:34.000000,2022-08-22 18:21:12,586.0,,538,74.0,72.0,55.0,158.0,2517,"Python Kalman filtering and optimal estimation library. Implements Kalman filter, particle filter, Extended Kalman..",43.0,30,True,2021-12-15 15:49:27.374,0.0.13,49.0,filterpy,conda-forge/filterpy,,,1167678.0,2020.0,1888.0,https://pypi.org/project/filterpy,2018-10-10 22:38:24.000,132.0,1164924.0,https://anaconda.org/conda-forge/filterpy,2020-05-05 21:13:59.073,181779.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
267,pytorch-forecasting,jdb78/pytorch-forecasting,time-series-data,,https://github.com/jdb78/pytorch-forecasting,https://github.com/jdb78/pytorch-forecasting,MIT,2020-07-03 13:05:24.000,2022-12-11 22:37:55.000000,2022-11-17 19:32:15,1563.0,43.0,391,32.0,650.0,291.0,259.0,2476,Time series forecasting with PyTorch.,33.0,30,True,2022-09-07 11:55:46.373,0.10.3,33.0,pytorch-forecasting,conda-forge/pytorch-forecasting,,,125053.0,4.0,,https://pypi.org/project/pytorch-forecasting,2022-05-23 11:53:35.000,4.0,123796.0,https://anaconda.org/conda-forge/pytorch-forecasting,2022-05-23 16:56:34.706,33963.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
268,GluonNLP,dmlc/gluon-nlp,nlp,,https://github.com/dmlc/gluon-nlp,https://github.com/dmlc/gluon-nlp,Apache-2.0,2018-04-04 20:57:13.000,2022-11-15 07:20:59.000000,2021-08-24 19:11:38,840.0,,519,100.0,1043.0,260.0,296.0,2458,"Toolkit that enables easy text preprocessing, datasets loading and neural models building to help you speed up your..",82.0,30,False,2020-08-13 19:17:42.000,0.10.0,26.0,gluonnlp,,['mxnet'],,232576.0,1046.0,1024.0,https://pypi.org/project/gluonnlp,2020-08-13 19:17:42.000,22.0,232576.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
269,dtreeviz,parrt/dtreeviz,interpretability,,https://github.com/parrt/dtreeviz,https://github.com/parrt/dtreeviz,MIT,2018-08-13 21:45:15.000,2022-12-11 17:49:37.000000,2022-12-11 17:49:34,434.0,15.0,288,48.0,69.0,32.0,103.0,2325,A python library for decision tree visualization and model interpretation.,21.0,30,True,2022-11-27 22:39:29.000,1.4.1,32.0,dtreeviz,conda-forge/dtreeviz,,,106249.0,570.0,556.0,https://pypi.org/project/dtreeviz,2022-04-29 17:54:38.000,14.0,105042.0,https://anaconda.org/conda-forge/dtreeviz,2022-11-28 02:24:13.694,30186.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
270,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2022-12-13 15:26:16.000000,2022-10-27 07:41:48,1590.0,5.0,308,60.0,146.0,105.0,186.0,2315,A machine learning toolkit dedicated to time-series data.,40.0,30,True,2021-08-16 07:09:52.000,0.5.2,94.0,tslearn,conda-forge/tslearn,['sklearn'],,144585.0,664.0,645.0,https://pypi.org/project/tslearn,2021-08-16 07:29:50.000,19.0,136857.0,https://anaconda.org/conda-forge/tslearn,2022-11-27 09:58:27.950,440537.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
271,Haiku,deepmind/dm-haiku,ml-frameworks,,https://github.com/deepmind/dm-haiku,https://github.com/deepmind/dm-haiku,Apache-2.0,2020-02-18 07:14:02.000,2022-12-09 13:41:25.000000,2022-12-09 13:40:56,830.0,25.0,190,38.0,376.0,93.0,147.0,2279,JAX-based neural network library.,68.0,30,True,2022-11-16 12:15:37.678,0.0.9,11.0,dm-haiku,conda-forge/dm-haiku,,,126438.0,704.0,662.0,https://pypi.org/project/dm-haiku,2022-07-04 18:49:30.000,42.0,126075.0,https://anaconda.org/conda-forge/dm-haiku,2022-09-21 19:38:58.042,7994.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
272,pgmpy,pgmpy/pgmpy,probabilistics,,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000,2022-12-09 15:30:23.000000,2022-12-09 15:30:23,2847.0,8.0,654,78.0,791.0,225.0,586.0,2233,"Python Library for learning (Structure and Parameter), inference (Probabilistic and Causal), and simulations in..",110.0,30,True,2022-09-30 09:11:37.000,0.1.20,19.0,pgmpy,,,177.0,58477.0,470.0,459.0,https://pypi.org/project/pgmpy,2022-06-30 09:26:19.000,11.0,58472.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
273,shapash,MAIF/shapash,interpretability,,https://github.com/MAIF/shapash,https://github.com/MAIF/shapash,Apache-2.0,2020-04-29 07:34:23.000,2022-12-02 08:13:00.000000,2022-12-02 08:13:00,1311.0,99.0,250,37.0,254.0,19.0,120.0,2051,Shapash makes Machine Learning models transparent and understandable by everyone.,35.0,30,True,2022-10-25 12:04:02.606,2.2.0,25.0,shapash,,['jupyter'],,13043.0,94.0,93.0,https://pypi.org/project/shapash,2022-05-09 08:46:05.000,1.0,13043.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
274,IB-insync,erdewit/ib_insync,financial-data,,https://github.com/erdewit/ib_insync,https://github.com/erdewit/ib_insync,BSD-2-Clause,2017-07-12 12:09:24.000,2022-12-07 08:54:55.000000,2022-12-07 08:54:52,697.0,44.0,513,169.0,65.0,7.0,441.0,1988,Python sync/async framework for Interactive Brokers API.,33.0,30,True,2022-12-06 11:07:54.179,0.9.80,105.0,ib_insync,conda-forge/ib-insync,,,12567.0,22.0,,https://pypi.org/project/ib_insync,2021-11-28 19:34:09.000,22.0,11965.0,https://anaconda.org/conda-forge/ib-insync,2022-11-27 01:45:17.697,24696.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
275,Alibi,SeldonIO/alibi,interpretability,,https://github.com/SeldonIO/alibi,https://github.com/SeldonIO/alibi,Apache-2.0,2019-02-26 10:10:56.000,2022-12-14 13:33:39.000000,2022-12-14 13:33:30,537.0,48.0,206,43.0,515.0,124.0,201.0,1877,Algorithms for explaining machine learning models.,18.0,30,True,2022-09-26 10:27:18.000,0.8.0,26.0,alibi,,,,23423.0,235.0,211.0,https://pypi.org/project/alibi,2022-05-18 11:32:55.000,24.0,23423.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
276,tensorly,tensorly/tensorly,others,,https://github.com/tensorly/tensorly,https://github.com/tensorly/tensorly,BSD-2-Clause,2016-10-21 23:14:52.000,2022-12-12 23:49:19.000000,2022-12-12 23:48:58,1650.0,27.0,252,45.0,232.0,51.0,164.0,1331,TensorLy: Tensor Learning in Python.,57.0,30,True,2021-11-08 13:38:03.000,0.7.0,18.0,tensorly,conda-forge/tensorly,,,22616.0,342.0,312.0,https://pypi.org/project/tensorly,2021-11-08 13:38:03.000,30.0,16184.0,https://anaconda.org/conda-forge/tensorly,2021-12-09 16:07:42.501,353811.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
277,kmodes,nicodv/kmodes,others,,https://github.com/nicodv/kmodes,https://github.com/nicodv/kmodes,MIT,2013-08-01 11:54:40.000,2022-12-10 18:34:10.000000,2022-12-10 18:34:10,522.0,1.0,383,50.0,36.0,17.0,135.0,1106,"Python implementations of the k-modes and k-prototypes clustering algorithms, for clustering categorical data.",21.0,30,True,2022-09-06 19:52:23.000,0.12.2,17.0,kmodes,conda-forge/kmodes,,,460729.0,1644.0,1618.0,https://pypi.org/project/kmodes,2022-04-14 21:22:39.000,26.0,460049.0,https://anaconda.org/conda-forge/kmodes,2022-09-06 23:41:05.253,21775.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
278,pyjanitor,pyjanitor-devs/pyjanitor,others,,https://github.com/pyjanitor-devs/pyjanitor,https://github.com/pyjanitor-devs/pyjanitor,MIT,2018-03-04 22:43:33.000,2022-12-15 12:24:40.000000,2022-11-30 01:14:20,1452.0,29.0,158,21.0,703.0,108.0,409.0,1065,Clean APIs for data cleaning. Python implementation of R package Janitor.,106.0,30,True,2022-11-12 20:44:03.432,0.24.0,56.0,pyjanitor,conda-forge/pyjanitor,,,39075.0,274.0,262.0,https://pypi.org/project/pyjanitor,2022-05-03 04:09:18.000,12.0,36459.0,https://anaconda.org/conda-forge/pyjanitor,2022-10-17 18:30:36.327,149154.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
279,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2022-12-15 11:36:22.000000,2022-12-15 10:09:07,11054.0,382.0,252,31.0,1488.0,407.0,519.0,881,Python package for earth-observing satellite data processing.,132.0,30,False,2022-11-11 12:13:00.575,0.38.0,80.0,satpy,conda-forge/satpy,,,4171.0,88.0,77.0,https://pypi.org/project/satpy,2022-04-14 07:42:54.000,11.0,1861.0,https://anaconda.org/conda-forge/satpy,2022-11-12 00:26:36.097,122467.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
280,hvPlot,holoviz/hvplot,data-viz,,https://github.com/holoviz/hvplot,https://github.com/holoviz/hvplot,BSD-3-Clause,2018-03-19 14:22:41.000,2022-12-13 15:21:14.000000,2022-12-13 15:21:14,545.0,29.0,77,24.0,381.0,242.0,351.0,686,"A high-level plotting API for pandas, dask, xarray, and networkx built on HoloViews.",39.0,30,True,2022-11-24 15:14:08.000,0.8.2,50.0,hvplot,conda-forge/hvplot,,,162484.0,2182.0,2117.0,https://pypi.org/project/hvplot,2022-06-23 11:38:20.000,65.0,157092.0,https://anaconda.org/conda-forge/hvplot,2022-11-25 16:06:59.666,280418.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
281,DIPY,dipy/dipy,medical-data,,https://github.com/dipy/dipy,https://github.com/dipy/dipy,BSD-3-Clause,2010-02-06 11:43:08.000,2022-12-15 14:23:09.000000,2022-12-14 18:59:40,12345.0,41.0,360,52.0,1788.0,151.0,680.0,560,"DIPY is the paragon 3D/4D+ imaging library in Python. Contains generic methods for spatial normalization, signal..",135.0,30,True,2021-05-06 04:40:48.000,1.4.1,24.0,dipy,conda-forge/dipy,,,16444.0,731.0,651.0,https://pypi.org/project/dipy,2022-03-11 20:19:02.000,80.0,12037.0,https://anaconda.org/conda-forge/dipy,2022-03-15 06:15:21.138,348185.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
282,baselines,openai/baselines,reinforcement-learning,,https://github.com/openai/baselines,https://github.com/openai/baselines,MIT,2017-05-24 01:58:13.000,2022-06-16 12:24:07.000000,2020-01-31 13:06:18,347.0,,4439,601.0,368.0,488.0,433.0,13319,OpenAI Baselines: high-quality implementations of reinforcement learning algorithms.,115.0,29,False,2018-02-26 17:07:07.000,0.1.5,6.0,baselines,,,,1416.0,468.0,429.0,https://pypi.org/project/baselines,2018-02-26 17:07:07.000,39.0,1416.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
283,vit-pytorch,lucidrains/vit-pytorch,image,,https://github.com/lucidrains/vit-pytorch,https://github.com/lucidrains/vit-pytorch,MIT,2020-10-03 22:47:24.000,2022-12-05 18:47:40.000000,2022-12-05 18:47:36,262.0,12.0,2042,132.0,34.0,101.0,112.0,12382,"Implementation of Vision Transformer, a simple way to achieve SOTA in vision classification with only a single..",17.0,29,True,2022-12-05 18:47:50.327,0.40.2,155.0,vit-pytorch,,['pytorch'],,23317.0,176.0,173.0,https://pypi.org/project/vit-pytorch,2022-06-30 15:11:57.000,3.0,23317.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
284,Dopamine,google/dopamine,reinforcement-learning,,https://github.com/google/dopamine,https://github.com/google/dopamine,Apache-2.0,2018-07-26 09:58:36.000,2022-11-28 16:23:55.000000,2022-11-28 16:23:54,314.0,15.0,1325,440.0,43.0,88.0,86.0,9955,Dopamine is a research framework for fast prototyping of reinforcement learning algorithms.,15.0,29,True,2022-09-21 20:20:42.649,4.0.6,44.0,dopamine-rl,,['tensorflow'],,25256.0,37.0,,https://pypi.org/project/dopamine-rl,2022-05-20 19:52:03.000,37.0,25256.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
285,backtrader,mementum/backtrader,financial-data,,https://github.com/mementum/backtrader,https://github.com/mementum/backtrader,GPL-3.0,2015-01-10 07:14:52.000,2022-12-11 09:15:41.000000,2021-07-17 22:17:12,2385.0,,3009,569.0,207.0,42.0,,9712,Python Backtesting library for trading strategies.,52.0,29,False,,,155.0,backtrader,,,,12091.0,1282.0,1231.0,https://pypi.org/project/backtrader,2020-07-03 13:02:14.000,51.0,12091.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
286,OCRmyPDF,ocrmypdf/OCRmyPDF,ocr,,https://github.com/ocrmypdf/OCRmyPDF,https://github.com/ocrmypdf/OCRmyPDF,MPL-2.0,2013-12-20 08:26:28.000,2022-12-15 13:37:13.000000,2022-12-15 01:33:00,3357.0,28.0,634,128.0,131.0,99.0,818.0,7871,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched.",76.0,29,True,2022-10-04 08:54:12.510,14.0.1,206.0,ocrmypdf,conda-forge/ocrmypdf,,,23230.0,13.0,,https://pypi.org/project/ocrmypdf,2022-07-04 02:37:37.000,13.0,21672.0,https://anaconda.org/conda-forge/ocrmypdf,2022-10-04 14:36:53.069,34285.0,2.0,,,,,,,,,ocrmypdf,ocrmypdf,,,,,,,,,,,,,,,
287,pysc2,deepmind/pysc2,others,,https://github.com/deepmind/pysc2,https://github.com/deepmind/pysc2,Apache-2.0,2017-07-25 18:16:57.000,2022-12-08 17:55:31.000000,2022-08-07 11:07:38,571.0,,1145,354.0,75.0,53.0,228.0,7642,StarCraft II Learning Environment.,36.0,29,True,2022-07-13 12:08:43.000,4.0,8.0,pysc2,,,29609.0,2643.0,479.0,453.0,https://pypi.org/project/pysc2,2019-09-27 15:48:01.000,26.0,2181.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
288,Coqui TTS,coqui-ai/TTS,audio,,https://github.com/coqui-ai/TTS,https://github.com/coqui-ai/TTS,MPL-2.0,2020-05-20 15:45:28.000,2022-12-15 11:03:28.000000,2022-12-15 10:19:23,4180.0,45.0,830,117.0,396.0,25.0,442.0,7322,"- a deep learning toolkit for Text-to-Speech, battle-tested in research and production.",113.0,29,True,2022-12-15 11:09:06.354,0.10.0,41.0,tts,conda-forge/tts,"['pytorch', 'tensorflow']",398960.0,28373.0,5.0,,https://pypi.org/project/tts,2022-06-21 12:14:41.000,5.0,8945.0,https://anaconda.org/conda-forge/tts,2021-12-15 19:29:56.367,6020.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
289,tsfresh,blue-yonder/tsfresh,time-series-data,,https://github.com/blue-yonder/tsfresh,https://github.com/blue-yonder/tsfresh,MIT,2016-10-26 11:29:17.000,2022-12-12 22:39:17.000000,2022-11-18 01:45:33,512.0,5.0,1092,159.0,408.0,68.0,444.0,6940,Automatic extraction of relevant features from time series:.,82.0,29,True,2021-12-21 03:37:03.000,0.19.0,27.0,tsfresh,conda-forge/tsfresh,['sklearn'],,292314.0,60.0,,https://pypi.org/project/tsfresh,2021-12-21 03:37:03.000,60.0,285480.0,https://anaconda.org/conda-forge/tsfresh,2021-12-21 18:56:28.651,416922.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
290,PyTorch3D,facebookresearch/pytorch3d,image,,https://github.com/facebookresearch/pytorch3d,https://github.com/facebookresearch/pytorch3d,,2019-10-25 02:23:45.000,2022-12-15 11:24:00.000000,2022-12-15 11:22:07,1007.0,77.0,1008,140.0,127.0,132.0,1050.0,6800,PyTorch3D is FAIRs library of reusable components for deep learning with 3D data.,110.0,29,False,2022-10-23 16:13:11.000,0.7.1,13.0,pytorch3d,pytorch3d/pytorch3d,['pytorch'],,15066.0,334.0,329.0,https://pypi.org/project/pytorch3d,2022-04-28 15:53:26.000,5.0,12835.0,https://anaconda.org/pytorch3d/pytorch3d,2022-10-23 16:06:52.082,82551.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
291,FinRL,AI4Finance-Foundation/FinRL,reinforcement-learning,,https://github.com/AI4Finance-Foundation/FinRL,https://github.com/AI4Finance-Foundation/FinRL,MIT,2020-07-26 13:18:16.000,2022-12-15 02:58:25.000000,2022-12-15 02:58:25,2554.0,40.0,1500,165.0,262.0,96.0,395.0,6429,FinRL: Financial Reinforcement Learning.,82.0,29,True,2022-07-25 13:29:00.262,0.3.5,7.0,finrl,,,,505.0,18.0,18.0,https://pypi.org/project/finrl,2022-01-08 13:58:14.000,,505.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
292,keras-rl,keras-rl/keras-rl,reinforcement-learning,,https://github.com/keras-rl/keras-rl,https://github.com/keras-rl/keras-rl,MIT,2016-07-02 15:53:12.000,2022-12-15 12:11:23.000000,2019-11-11 22:14:54,308.0,,1323,212.0,157.0,40.0,227.0,5347,Deep Reinforcement Learning for Keras.,41.0,29,False,2018-06-01 07:52:24.000,0.4.2,8.0,keras-rl,,['tensorflow'],,2642.0,684.0,631.0,https://pypi.org/project/keras-rl,2018-06-01 07:52:24.000,53.0,2642.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
293,kaggle,Kaggle/kaggle-api,ml-experiments,,https://github.com/Kaggle/kaggle-api,https://github.com/Kaggle/kaggle-api,Apache-2.0,2018-01-25 03:02:39.000,2022-11-24 16:58:34.000000,2021-03-15 15:49:05,145.0,,963,188.0,79.0,229.0,151.0,5069,Official Kaggle API.,36.0,29,False,2021-03-13 00:50:03.000,1.5.12,48.0,kaggle,conda-forge/kaggle,,,139468.0,341.0,,https://pypi.org/project/kaggle,2021-03-13 00:50:03.000,341.0,136918.0,https://anaconda.org/conda-forge/kaggle,2021-12-17 19:19:11.878,109670.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
294,pyfolio,quantopian/pyfolio,financial-data,,https://github.com/quantopian/pyfolio,https://github.com/quantopian/pyfolio,Apache-2.0,2015-06-01 15:31:39.000,2022-09-27 11:28:21.000000,2020-07-15 13:46:58,1184.0,,1477,305.0,291.0,148.0,265.0,4734,Portfolio and risk analytics in Python.,56.0,29,False,2019-04-15 15:00:21.000,0.9.2,22.0,pyfolio,conda-forge/pyfolio,,,6234.0,513.0,481.0,https://pypi.org/project/pyfolio,2019-04-15 15:00:21.000,32.0,6056.0,https://anaconda.org/conda-forge/pyfolio,2020-05-16 14:11:57.267,10344.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
295,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2022-12-14 19:27:15.000000,2022-12-14 00:19:06,1177.0,90.0,389,63.0,347.0,53.0,144.0,4294,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",24.0,29,False,2022-11-28 17:41:01.653,2.2.0,19.0,cleanlab,conda-forge/cleanlab,,,15555.0,80.0,77.0,https://pypi.org/project/cleanlab,2022-04-20 21:15:28.000,3.0,15264.0,https://anaconda.org/conda-forge/cleanlab,2022-11-28 21:19:04.246,9338.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
296,lightfm,lyst/lightfm,recommender-systems,,https://github.com/lyst/lightfm,https://github.com/lyst/lightfm,Apache-2.0,2015-07-30 08:34:00.000,2022-11-05 20:34:08.000000,2022-07-19 05:09:29,463.0,,647,95.0,200.0,122.0,351.0,4207,"A Python implementation of LightFM, a hybrid recommendation algorithm.",44.0,29,True,2020-11-27 19:48:30.000,1.16,14.0,lightfm,conda-forge/lightfm,,,413864.0,916.0,871.0,https://pypi.org/project/lightfm,2020-11-27 19:55:08.000,45.0,411510.0,https://anaconda.org/conda-forge/lightfm,2022-03-09 22:21:56.668,138930.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
297,sacred,IDSIA/sacred,ml-experiments,,https://github.com/IDSIA/sacred,https://github.com/IDSIA/sacred,MIT,2014-03-31 18:05:29.000,2022-11-30 10:00:22.000000,2022-11-30 10:00:22,1326.0,2.0,350,70.0,349.0,90.0,453.0,3960,"Sacred is a tool to help you configure, organize, log and reproduce experiments developed at IDSIA.",100.0,29,True,2022-03-28 13:51:55.000,0.8.3,27.0,sacred,conda-forge/sacred,,,49298.0,1825.0,1723.0,https://pypi.org/project/sacred,2020-12-14 15:21:05.000,102.0,49140.0,https://anaconda.org/conda-forge/sacred,2021-11-14 09:49:23.948,2055.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
