,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
118,TextBlob,sloria/TextBlob,nlp,,https://github.com/sloria/TextBlob,https://github.com/sloria/TextBlob,MIT,2013-06-30 18:29:18.000,2021-12-15 14:34:36.304000,2021-10-22 03:17:05,562,,1057,270.0,155.0,101.0,155.0,8197,"Simple, Pythonic, text processing--Sentiment analysis, part-of-speech tagging, noun phrase extraction, translation,..",35.0,34,True,2021-10-22 03:18:24.000,0.17.1,59.0,textblob,conda-forge/textblob,,,,22289.0,20921.0,https://pypi.org/project/textblob,2021-12-15 14:34:36.304,1368.0,927602.0,929956.0,https://anaconda.org/conda-forge/textblob,2019-02-24 23:32:55.233,164795.0,,,,,2.0,99.0,,,,,,,,,,,,,,,,,,
119,Pyro,pyro-ppl/pyro,probabilistics,,https://github.com/pyro-ppl/pyro,https://github.com/pyro-ppl/pyro,Apache-2.0,2017-06-16 05:03:47.000,2022-06-22 12:02:34.000000,2022-06-08 20:54:00,2337,20.0,915,202.0,2147.0,215.0,769.0,7496,Deep universal probabilistic programming with Python and PyTorch.,127.0,34,True,2022-03-24 14:53:37.000,1.8.1,29.0,pyro-ppl,conda-forge/pyro-ppl,,,['pytorch'],807.0,748.0,https://pypi.org/project/pyro-ppl,2022-03-24 14:53:37.000,59.0,446228.0,446999.0,https://anaconda.org/conda-forge/pyro-ppl,2022-03-24 21:05:41.375,11573.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
120,tensorboardX,lanpa/tensorboardX,ml-experiments,,https://github.com/lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,MIT,2017-06-13 13:54:19.000,2022-06-22 05:15:36.000000,2022-06-08 14:21:58,491,7.0,866,85.0,237.0,71.0,368.0,7368,"tensorboard for pytorch (and chainer, mxnet, numpy, ...).",72.0,34,True,2022-06-05 11:53:54.000,2.5.1,18.0,tensorboardX,conda-forge/tensorboardx,,,,20977.0,20089.0,https://pypi.org/project/tensorboardX,2022-06-05 11:53:54.000,888.0,2632679.0,2646182.0,https://anaconda.org/conda-forge/tensorboardx,2022-06-07 21:45:23.917,715421.0,,,,,2.0,349.0,,,,,,,,,,,,,,,,,,
121,Kornia,kornia/kornia,image,,https://github.com/kornia/kornia,https://github.com/kornia/kornia,Apache-2.0,2018-08-22 10:31:37.000,2022-06-20 19:44:50.000000,2022-06-15 16:20:21,2044,42.0,663,114.0,1092.0,164.0,427.0,6699,Open Source Differentiable Computer Vision Library.,168.0,34,True,2022-05-17 09:38:41.000,0.6.5,29.0,kornia,conda-forge/kornia,,,['pytorch'],1485.0,1431.0,https://pypi.org/project/kornia,2022-05-17 09:38:41.000,54.0,438608.0,439383.0,https://anaconda.org/conda-forge/kornia,2022-05-17 15:38:19.750,19215.0,,,,,2.0,333.0,-1.0,,,,,,,,,,,,,,,,,
122,imbalanced-learn,scikit-learn-contrib/imbalanced-learn,sklearn-utils,,https://github.com/scikit-learn-contrib/imbalanced-learn,https://github.com/scikit-learn-contrib/imbalanced-learn,MIT,2014-08-16 05:08:26.000,2022-06-18 04:32:30.000000,2022-05-16 18:51:43,771,4.0,1183,148.0,414.0,49.0,459.0,5931,A Python Package to Tackle the Curse of Imbalanced Datasets in Machine Learning.,63.0,34,True,2022-05-16 18:50:00.000,0.9.1,30.0,imbalanced-learn,conda-forge/imbalanced-learn,,,['sklearn'],11588.0,11327.0,https://pypi.org/project/imbalanced-learn,2022-05-16 18:50:00.000,261.0,2932990.0,2937045.0,https://anaconda.org/conda-forge/imbalanced-learn,2022-05-16 19:16:17.050,227126.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
123,Autograd,HIPS/autograd,others,,https://github.com/HIPS/autograd,https://github.com/HIPS/autograd,MIT,2014-11-24 15:50:23.000,2022-06-15 10:28:52.000000,2022-06-15 10:28:52,1381,5.0,815,218.0,209.0,164.0,225.0,5859,Efficiently computes derivatives of numpy code.,52.0,34,True,2017-08-24 17:00:41.000,1.1.13,25.0,autograd,conda-forge/autograd,,,,3847.0,3572.0,https://pypi.org/project/autograd,2022-04-08 08:55:43.000,275.0,1249907.0,1253007.0,https://anaconda.org/conda-forge/autograd,2019-07-25 18:29:55.493,217033.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
124,UMAP,lmcinnes/umap,data-viz,,https://github.com/lmcinnes/umap,https://github.com/lmcinnes/umap,BSD-3-Clause,2017-07-02 01:11:17.000,2022-06-21 08:56:16.000000,2022-05-06 14:19:59,1581,9.0,639,125.0,215.0,333.0,293.0,5642,Uniform Manifold Approximation and Projection.,100.0,34,True,2022-04-13 21:20:36.000,0.5.3,37.0,umap-learn,conda-forge/umap-learn,,,,5870.0,5552.0,https://pypi.org/project/umap-learn,2022-04-13 21:20:36.000,318.0,978749.0,1001495.0,https://anaconda.org/conda-forge/umap-learn,2022-04-14 03:58:56.571,1137333.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
125,librosa,librosa/librosa,audio,,https://github.com/librosa/librosa,https://github.com/librosa/librosa,ISC,2012-10-20 14:21:01.000,2022-06-23 14:42:30.000000,2022-06-23 14:16:46,3152,12.0,805,134.0,526.0,42.0,941.0,5237,Python library for audio and music analysis.,98.0,34,True,2022-02-15 23:14:52.000,0.9.1,34.0,librosa,conda-forge/librosa,,,,1218.0,,https://pypi.org/project/librosa,2022-02-15 23:14:52.000,1218.0,856281.0,863009.0,https://anaconda.org/conda-forge/librosa,2022-02-15 23:33:02.381,477708.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
126,DeepChem,deepchem/deepchem,others,,https://github.com/deepchem/deepchem,https://github.com/deepchem/deepchem,MIT,2015-09-24 23:20:28.000,2022-06-23 14:34:41.000000,2022-06-22 18:03:16,7649,80.0,1279,152.0,1539.0,451.0,1004.0,3685,"Democratizing Deep-Learning for Drug Discovery, Quantum Chemistry, Materials Science and Biology.",195.0,34,True,2022-01-18 21:35:03.000,2.6.1,422.0,deepchem,conda-forge/deepchem,,,['tensorflow'],111.0,105.0,https://pypi.org/project/deepchem,2022-06-22 18:12:50.000,6.0,10177.0,10565.0,https://anaconda.org/conda-forge/deepchem,2022-01-19 16:40:21.191,10874.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
127,geopy,geopy/geopy,geospatial-data,,https://github.com/geopy/geopy,https://github.com/geopy/geopy,MIT,2010-03-04 22:05:28.000,2022-05-16 15:31:14.000000,2022-05-16 15:30:19,1081,9.0,572,98.0,252.0,27.0,228.0,3665,Geocoding library for Python.,127.0,34,True,2021-07-11 12:18:10.000,2.2.0,58.0,geopy,conda-forge/geopy,,,,43146.0,39267.0,https://pypi.org/project/geopy,2021-07-11 12:15:26.000,3879.0,4378836.0,4388552.0,https://anaconda.org/conda-forge/geopy,2021-07-12 18:34:05.605,728702.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
128,torchtext,pytorch/text,nlp,,https://github.com/pytorch/text,https://github.com/pytorch/text,BSD-3-Clause,2016-12-12 00:56:03.000,2022-06-23 11:34:12.000000,2022-06-22 18:10:42,1112,80.0,718,258.0,1138.0,324.0,401.0,3036,Data loaders and abstractions for text and NLP.,131.0,34,True,2022-03-10 18:31:55.000,0.12.0,20.0,torchtext,,,,['pytorch'],441.0,,https://pypi.org/project/torchtext,2022-03-10 16:48:11.000,441.0,135034.0,135034.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
129,opencv-python,opencv/opencv-python,image,,https://github.com/opencv/opencv-python,https://github.com/opencv/opencv-python,MIT,2016-04-08 13:36:40.000,2022-06-10 06:21:25.000000,2022-06-10 05:42:56,857,19.0,558,79.0,127.0,42.0,510.0,2817,"Automated CI toolchain to produce precompiled opencv-python, opencv-python-headless, opencv-contrib-python and opencv-..",38.0,34,True,2022-06-07 10:10:16.000,66,65.0,opencv-python,,,,,9264.0,,https://pypi.org/project/opencv-python,2022-06-08 08:04:54.000,9264.0,5602327.0,5602327.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
130,torchaudio,pytorch/audio,audio,,https://github.com/pytorch/audio,https://github.com/pytorch/audio,BSD-2-Clause,2017-05-05 00:38:05.000,2022-06-23 14:21:59.000000,2022-06-23 14:19:37,1512,143.0,420,63.0,1890.0,178.0,471.0,1687,"Data manipulation and transformation for audio signal processing, powered by PyTorch.",156.0,34,True,2022-03-10 17:28:47.000,0.11.0,20.0,torchaudio,,,,['pytorch'],139.0,,https://pypi.org/project/torchaudio,2022-03-10 16:47:04.000,139.0,601883.0,601883.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
131,arviz,arviz-devs/arviz,interpretability,,https://github.com/arviz-devs/arviz,https://github.com/arviz-devs/arviz,Apache-2.0,2015-07-29 11:51:10.000,2022-06-23 02:55:14.000000,2022-06-21 17:22:08,1392,22.0,279,43.0,1320.0,151.0,582.0,1229,Exploratory analysis of Bayesian models with Python.,124.0,34,True,2022-05-13 16:49:58.000,0.12.1,27.0,arviz,conda-forge/arviz,,,,2539.0,2438.0,https://pypi.org/project/arviz,2022-05-13 16:49:58.000,101.0,768913.0,789098.0,https://anaconda.org/conda-forge/arviz,2022-05-17 03:45:03.381,746799.0,,,,,1.0,113.0,,,,,,,,,,,,,,,,,,
132,NIPYPE,nipy/nipype,medical-data,,https://github.com/nipy/nipype,https://github.com/nipy/nipype,Apache-2.0,2010-07-22 17:06:49.000,2022-06-15 16:41:33.000000,2022-06-14 00:54:59,14554,178.0,491,50.0,2211.0,383.0,911.0,635,Workflows and interfaces for neuroimaging packages.,236.0,34,True,2022-06-06 17:40:21.000,1.8.2,60.0,nipype,conda-forge/nipype,,,,1121.0,965.0,https://pypi.org/project/nipype,2022-06-06 17:40:21.000,156.0,48388.0,55146.0,https://anaconda.org/conda-forge/nipype,2022-06-06 18:27:05.278,479823.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
133,NiBabel,nipy/nibabel,medical-data,,https://github.com/nipy/nibabel,https://github.com/nipy/nibabel,MIT,2010-07-22 16:28:30.000,2022-06-22 04:58:40.000000,2022-06-18 17:10:46,5181,58.0,236,39.0,683.0,141.0,322.0,479,Python package to access a cacophony of neuro-imaging file formats.,94.0,34,True,2022-06-18 17:11:31.000,4.0.1,36.0,nibabel,conda-forge/nibabel,,,,8404.0,7402.0,https://pypi.org/project/nibabel,2022-06-18 17:11:31.000,1002.0,179365.0,185464.0,https://anaconda.org/conda-forge/nibabel,2022-06-18 21:54:55.369,445263.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
134,Face Recognition,ageitgey/face_recognition,image,,https://github.com/ageitgey/face_recognition,https://github.com/ageitgey/face_recognition,MIT,2017-03-03 21:52:39.000,2022-06-10 09:12:19.000000,2022-06-10 09:12:18,238,11.0,12204,1583.0,193.0,680.0,560.0,44985,The worlds simplest facial recognition api for Python and the command line.,54.0,33,True,2020-02-20 14:26:01.000,1.3.0,21.0,face_recognition,conda-forge/face_recognition,,,['pytorch'],45.0,,https://pypi.org/project/face_recognition,2020-02-20 14:26:01.000,45.0,55059.0,55416.0,https://anaconda.org/conda-forge/face_recognition,2021-04-30 19:06:15.265,7362.0,,,,,2.0,464.0,,,,,,,,,,,,,,,,,,
135,detectron2,facebookresearch/detectron2,image,,https://github.com/facebookresearch/detectron2,https://github.com/facebookresearch/detectron2,Apache-2.0,2019-09-05 21:30:20.000,2022-06-23 08:26:14.000000,2022-06-16 03:34:41,1375,35.0,5701,342.0,492.0,211.0,2833.0,21290,"Detectron2 is a platform for object detection, segmentation and other visual recognition tasks.",208.0,33,True,2021-11-15 22:08:26.000,0.6,10.0,detectron2,conda-forge/detectron2,,,['pytorch'],643.0,640.0,https://pypi.org/project/detectron2,2020-02-06 00:35:57.000,3.0,,2491.0,https://anaconda.org/conda-forge/detectron2,2022-04-25 07:03:51.961,62291.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
136,tensor2tensor,tensorflow/tensor2tensor,tensorflow-utils,,https://github.com/tensorflow/tensor2tensor,https://github.com/tensorflow/tensor2tensor,Apache-2.0,2017-06-15 16:57:39.000,2022-05-26 10:21:13.000000,2022-04-15 18:02:23,4371,1.0,3018,453.0,666.0,565.0,669.0,12402,Library of deep learning models and datasets designed to make deep learning more accessible and accelerate ML research.,239.0,33,True,2020-06-17 16:15:36.000,1.15.7,79.0,tensor2tensor,,,,['tensorflow'],1298.0,1205.0,https://pypi.org/project/tensor2tensor,2020-06-17 16:15:36.000,93.0,12022.0,12022.0,,,,,,,,2.0,,-1.0,,,,,,,,,,,,,,,,,
137,TPOT,EpistasisLab/tpot,hyperopt,,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000,2022-06-23 07:12:23.000000,2022-06-15 22:35:42,2384,16.0,1468,294.0,409.0,249.0,604.0,8619,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,111.0,33,False,2021-01-06 15:20:08.000,0.11.7,60.0,tpot,conda-forge/tpot,,,['sklearn'],1544.0,1486.0,https://pypi.org/project/tpot,2021-01-06 15:20:08.000,58.0,34728.0,36989.0,https://anaconda.org/conda-forge/tpot,2021-03-05 04:04:38.005,156028.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
138,Ludwig,ludwig-ai/ludwig,ml-frameworks,,https://github.com/ludwig-ai/ludwig,https://github.com/ludwig-ai/ludwig,Apache-2.0,2018-12-27 23:58:12.000,2022-06-23 12:25:18.000000,2022-06-23 07:17:59,2673,217.0,987,185.0,1397.0,215.0,576.0,8396,Data-centric declarative deep learning framework.,120.0,33,True,2022-06-08 21:07:15.000,0.5.2,25.0,ludwig,,,,['tensorflow'],134.0,125.0,https://pypi.org/project/ludwig,2022-06-08 21:07:15.000,9.0,2668.0,2668.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
139,auto-sklearn,automl/auto-sklearn,hyperopt,,https://github.com/automl/auto-sklearn,https://github.com/automl/auto-sklearn,BSD-3-Clause,2015-07-02 15:38:10.000,2022-06-23 14:01:55.000000,2022-06-23 12:31:11,2666,34.0,1157,212.0,634.0,112.0,793.0,6340,Automated Machine Learning with scikit-learn.,84.0,33,True,2022-05-04 09:41:35.000,0.14.7,41.0,auto-sklearn,conda-forge/auto-sklearn,,,['sklearn'],330.0,300.0,https://pypi.org/project/auto-sklearn,2022-05-04 09:41:35.000,30.0,33192.0,33574.0,https://anaconda.org/conda-forge/auto-sklearn,2022-02-18 18:13:43.553,5350.0,,,,,1.0,37.0,,,,,,,,,,,,,,,,,,
140,Hyperopt,hyperopt/hyperopt,hyperopt,,https://github.com/hyperopt/hyperopt,https://github.com/hyperopt/hyperopt,BSD-3-Clause,2011-09-06 22:24:59.000,2022-06-11 02:57:51.000000,2021-11-29 10:21:36,1194,,970,128.0,255.0,375.0,235.0,6272,Distributed Asynchronous Hyperparameter Optimization in Python.,93.0,33,True,2021-11-17 10:05:44.000,0.2.7,13.0,hyperopt,conda-forge/hyperopt,,,,7336.0,6916.0,https://pypi.org/project/hyperopt,2021-11-17 10:05:44.000,420.0,2129395.0,2139036.0,https://anaconda.org/conda-forge/hyperopt,2022-04-30 16:43:00.797,433859.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
141,Datasette,simonw/datasette,others,,https://github.com/simonw/datasette,https://github.com/simonw/datasette,Apache-2.0,2017-10-23 00:39:03.000,2022-06-22 13:22:36.000000,2022-06-20 18:05:44,2021,52.0,409,96.0,322.0,365.0,982.0,6227,An open source multi-tool for exploring and publishing data.,65.0,33,True,2022-03-23 20:38:02.000,0.61.1,118.0,datasette,conda-forge/datasette,,,,844.0,688.0,https://pypi.org/project/datasette,2022-05-02 21:44:57.000,156.0,245854.0,246216.0,https://anaconda.org/conda-forge/datasette,2022-03-24 00:50:34.931,5068.0,,,,,1.0,39.0,,,,,,,,,datasette,,,,,,,,,
142,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,https://github.com/fmfn/BayesianOptimization,https://github.com/fmfn/BayesianOptimization,MIT,2014-06-06 08:18:56.000,2022-06-09 04:27:12.000000,2022-06-09 04:27:12,224,20.0,1306,149.0,85.0,31.0,223.0,6039,A Python implementation of global optimization with gaussian processes.,32.0,33,True,2020-05-16 16:03:51.000,1.2.0,8.0,bayesian-optimization,,,,,1351.0,1261.0,https://pypi.org/project/bayesian-optimization,2020-05-16 15:56:09.000,90.0,231310.0,231311.0,,,,,,,,1.0,89.0,,,,,,,,,,,,,,,,,,
143,H2O-3,h2oai/h2o-3,distributed-ml,,https://github.com/h2oai/h2o-3,https://github.com/h2oai/h2o-3,Apache-2.0,2014-03-03 16:08:07.000,2022-06-23 14:30:35.000000,2022-06-21 04:32:47,30948,246.0,1920,396.0,6156.0,60.0,,5858,"H2O is an Open Source, Distributed, Fast & Scalable Machine Learning Platform: Deep Learning, Gradient Boosting (GBM)..",226.0,33,True,,,132.0,h2o,,,,,76.0,,https://pypi.org/project/h2o,2022-05-26 16:44:13.000,76.0,438355.0,438355.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
144,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2022-06-10 13:02:47.000000,2022-06-10 12:58:02,1581,25.0,470,103.0,387.0,190.0,447.0,5724,Fast State-of-the-Art Tokenizers optimized for Research and Production.,56.0,33,True,2022-04-13 10:17:35.000,0.12.1,71.0,tokenizers,conda-forge/tokenizers,,,,166.0,49.0,https://pypi.org/project/tokenizers,2022-04-13 10:17:35.000,117.0,7099750.0,7109571.0,https://anaconda.org/conda-forge/tokenizers,2022-05-21 19:32:48.700,225903.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
145,GluonCV,dmlc/gluon-cv,image,,https://github.com/dmlc/gluon-cv,https://github.com/dmlc/gluon-cv,Apache-2.0,2018-02-26 01:33:21.000,2022-06-23 09:00:50.000000,2022-05-19 22:22:09,896,3.0,1152,154.0,944.0,60.0,759.0,5229,Gluon CV Toolkit.,115.0,33,True,2022-03-07 23:40:19.000,0.10.5,1423.0,gluoncv,,,,['mxnet'],843.0,784.0,https://pypi.org/project/gluoncv,2022-06-23 09:00:50.000,59.0,598902.0,598902.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
146,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,https://github.com/KevinMusgrave/pytorch-metric-learning,https://github.com/KevinMusgrave/pytorch-metric-learning,MIT,2019-10-23 17:20:35.000,2022-06-09 18:03:20.000000,2022-06-09 18:01:39,942,51.0,549,68.0,83.0,51.0,313.0,4513,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",26.0,33,True,2022-06-09 18:03:20.000,1.4.0,187.0,pytorch-metric-learning,metric-learning/pytorch-metric-learning,,,['pytorch'],286.0,276.0,https://pypi.org/project/pytorch-metric-learning,2022-06-09 17:30:12.000,10.0,1726340.0,1726593.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2022-06-09 17:38:03.414,7347.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
147,Tesseract,madmaze/pytesseract,ocr,,https://github.com/madmaze/pytesseract,https://github.com/madmaze/pytesseract,Apache-2.0,2010-10-27 23:02:49.000,2022-06-13 20:56:27.000000,2022-06-13 20:56:22,483,14.0,600,104.0,130.0,17.0,291.0,4273,Python-tesseract is an optical character recognition (OCR) tool for python.,41.0,33,True,2022-03-14 19:28:46.000,0.3.10,26.0,pytesseract,conda-forge/pytesseract,,,,942.0,,https://pypi.org/project/pytesseract,2022-02-19 22:04:23.000,942.0,627144.0,641671.0,https://anaconda.org/conda-forge/pytesseract,2022-03-15 01:11:17.076,508479.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
148,speechbrain,speechbrain/speechbrain,audio,,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000,2022-06-23 14:12:40.000000,2022-06-22 17:33:31,6405,306.0,783,106.0,724.0,161.0,531.0,4192,A PyTorch-based Speech Toolkit.,163.0,33,True,2021-12-20 04:22:27.000,0.5.11,10.0,speechbrain,,,,['pytorch'],203.0,201.0,https://pypi.org/project/speechbrain,2021-12-20 04:23:25.000,2.0,10208.0,10208.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
149,BigDL,intel-analytics/BigDL,distributed-ml,,https://github.com/intel-analytics/BigDL,https://github.com/intel-analytics/BigDL,Apache-2.0,2016-08-29 07:59:50.000,2022-06-23 14:03:04.000000,2022-06-23 14:03:04,17240,381.0,993,241.0,3617.0,465.0,920.0,3958,Building Large-Scale AI Applications for Distributed Big Data.,149.0,33,True,2022-03-09 07:47:13.000,2.0.0,262.0,bigdl,,,,,41.0,36.0,https://pypi.org/project/bigdl,2022-06-22 20:08:06.000,1.0,6830.0,6830.0,,,,,,,,2.0,,,,,,,,,,,,,com.intel.analytics.bigdl:bigdl-SPARK_2.4,https://search.maven.org/artifact/com.intel.analytics.bigdl/bigdl-SPARK_2.4,2021-04-20 01:33:14,4.0,,,
150,Dedupe,dedupeio/dedupe,nlp,,https://github.com/dedupeio/dedupe,https://github.com/dedupeio/dedupe,MIT,2012-04-20 14:57:36.000,2022-06-20 02:18:00.000000,2022-06-13 13:40:18,3124,180.0,477,122.0,316.0,52.0,699.0,3434,"A python library for accurate and scalable fuzzy matching, record deduplication and entity-resolution.",64.0,33,True,2022-06-11 16:16:22.000,2.0.16,166.0,dedupe,conda-forge/dedupe,,,,274.0,226.0,https://pypi.org/project/dedupe,2022-06-11 16:16:22.000,48.0,327125.0,328162.0,https://anaconda.org/conda-forge/dedupe,2022-06-11 21:06:08.306,6222.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
151,ClearML,allegroai/clearml,ml-experiments,,https://github.com/allegroai/clearml,https://github.com/allegroai/clearml,Apache-2.0,2019-06-10 08:18:32.000,2022-06-21 08:14:52.000000,2022-06-21 08:14:33,1693,106.0,434,75.0,139.0,236.0,322.0,3313,"ClearML - Auto-Magical CI/CD to streamline your ML workflow. Experiment Manager, MLOps and Data-Management.",49.0,33,True,2022-06-16 19:41:43.000,1.5.0,76.0,clearml,,allegroai/trains,,,267.0,259.0,https://pypi.org/project/clearml,2022-06-16 19:38:57.000,8.0,79334.0,80182.0,,,,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671,,30115.0,2.0,432.0,,,,,,,,,,,,,,,,,,
152,MONAI,Project-MONAI/MONAI,medical-data,,https://github.com/Project-MONAI/MONAI,https://github.com/Project-MONAI/MONAI,Apache-2.0,2019-10-11 16:41:38.000,2022-06-23 13:49:20.000000,2022-06-23 13:49:20,1991,169.0,600,85.0,2137.0,207.0,1513.0,3109,AI Toolkit for Healthcare Imaging.,101.0,33,True,2022-06-13 18:12:59.000,0.9.0,44.0,monai,conda-forge/monai,,,['pytorch'],368.0,349.0,https://pypi.org/project/monai,2022-06-13 17:32:37.000,19.0,44444.0,44662.0,https://anaconda.org/conda-forge/monai,2022-06-14 12:04:18.135,1310.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
153,PyQtGraph,pyqtgraph/pyqtgraph,data-viz,,https://github.com/pyqtgraph/pyqtgraph,https://github.com/pyqtgraph/pyqtgraph,MIT,2013-09-12 07:18:21.000,2022-06-23 13:55:40.000000,2022-06-22 00:14:28,3285,103.0,915,147.0,1243.0,326.0,703.0,2842,Fast data visualization and GUI tools for scientific / engineering applications.,229.0,33,True,2022-03-04 18:36:49.000,pyqtgraph-0.12.4,17.0,pyqtgraph,conda-forge/pyqtgraph,,,,789.0,,https://pypi.org/project/pyqtgraph,2022-03-04 18:37:22.000,789.0,209287.0,213239.0,https://anaconda.org/conda-forge/pyqtgraph,2022-03-05 00:25:53.937,256929.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
154,datashader,holoviz/datashader,data-viz,,https://github.com/holoviz/datashader,https://github.com/holoviz/datashader,BSD-3-Clause,2015-12-23 18:02:20.000,2022-06-22 11:11:54.220000,2022-06-20 16:45:53,1351,46.0,352,89.0,590.0,128.0,376.0,2785,Quickly and accurately render even the largest data.,48.0,33,True,2022-06-21 19:10:56.000,0.14.1,30.0,datashader,conda-forge/datashader,,,,1262.0,1166.0,https://pypi.org/project/datashader,2022-06-21 10:16:29.000,96.0,48588.0,54451.0,https://anaconda.org/conda-forge/datashader,2022-06-22 11:11:54.220,322500.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
155,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2022-06-23 15:23:52.000000,2022-06-23 14:34:45,361,111.0,176,58.0,215.0,30.0,226.0,2573,"A simple way to train and use PyTorch models with multi-GPU, TPU, mixed-precision.",45.0,33,True,2022-06-15 18:07:08.000,0.10.0,16.0,accelerate,conda-forge/accelerate,,,['pytorch'],642.0,622.0,https://pypi.org/project/accelerate,2022-06-15 18:00:25.000,20.0,1814452.0,1814801.0,https://anaconda.org/conda-forge/accelerate,2022-06-20 20:07:42.341,2798.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
