,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,pypi_latest_release_published_at,pypi_dependent_project_count,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,updated_github_id,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
148,opencv-python,opencv/opencv-python,image,,https://github.com/opencv/opencv-python,https://github.com/opencv/opencv-python,MIT,2016-04-08 13:36:40.000,2023-08-17 14:09:15.000000,2023-08-09 10:34:37,927.0,16.0,737,85.0,185.0,76.0,626.0,3687,"Automated CI toolchain to produce precompiled opencv-python, opencv-python-headless, opencv-contrib-python and opencv-..",47.0,34,True,2023-08-09 11:17:17.000,76,70.0,opencv-python,,,,,11019.0,,https://pypi.org/project/opencv-python,10102515.0,10102515.0,,,,,,,,2.0,,2023-08-09 12:42:24.000,11019.0,6.0,,,,,,,,,,,,,,,,,,
149,tensorflow-hub,tensorflow/hub,tensorflow-utils,,https://github.com/tensorflow/hub,https://github.com/tensorflow/hub,Apache-2.0,2018-03-12 07:55:42.000,2023-08-09 12:05:47.000000,2023-08-09 12:05:45,1163.0,20.0,1715,148.0,209.0,2.0,676.0,3391,A library for transfer learning by reusing parts of TensorFlow models.,106.0,34,True,2023-07-13 14:35:04.000,0.14.0,17.0,tensorflow-hub,conda-forge/tensorflow-hub,,,['tensorflow'],329.0,,https://pypi.org/project/tensorflow-hub,2183345.0,2185784.0,https://anaconda.org/conda-forge/tensorflow-hub,2023-07-13 16:39:43.723,87817.0,,,,,2.0,,2023-07-13 13:55:03.605,329.0,,,,,,,,,,,,,,,,,,,
150,VisPy,vispy/vispy,data-viz,,https://github.com/vispy/vispy,https://github.com/vispy/vispy,BSD-3-Clause,2013-03-21 18:43:22.000,2023-08-25 09:24:26.000000,2023-08-25 09:24:26,7266.0,42.0,606,118.0,1130.0,323.0,1095.0,3104,High-performance interactive 2D/3D data visualization library.,187.0,34,True,2023-05-17 15:53:12.000,0.13.0,35.0,vispy,conda-forge/vispy,,,['jupyter'],1358.0,1227.0,https://pypi.org/project/vispy,78136.0,84190.0,https://anaconda.org/conda-forge/vispy,2023-06-16 13:22:11.969,422993.0,,,,,2.0,,2023-05-12 18:50:01.292,130.0,,vispy,https://www.npmjs.com/package/vispy,2020-03-15 14:39:41.516,1.0,12.0,,,,,,,,,,,,,
151,rubrix,recognai/rubrix,nlp,,https://github.com/argilla-io/argilla,https://github.com/argilla-io/argilla,Apache-2.0,2021-04-28 14:37:42.000,2023-08-31 14:50:56.000000,2023-08-31 14:50:53,2444.0,438.0,227,22.0,2150.0,226.0,1183.0,2446,Argilla: the open-source data curation platform for LLMs.,62.0,34,True,2023-08-31 11:50:24.000,1.15.0,95.0,rubrix,conda-forge/rubrix,,,,1642.0,1642.0,https://pypi.org/project/rubrix,327.0,1621.0,https://anaconda.org/conda-forge/rubrix,2023-06-16 19:28:09.653,25892.0,,,,,2.0,,2022-10-24 18:22:00.951,,,,,,,,,argilla-io/argilla,,,,,,,,,,,
152,Ax,facebook/Ax,hyperopt,,https://github.com/facebook/Ax,https://github.com/facebook/Ax,MIT,2019-02-09 15:23:44.000,2023-08-30 19:15:17.000000,2023-08-30 19:11:25,2521.0,110.0,270,67.0,1231.0,50.0,542.0,2119,Adaptive Experimentation Platform.,151.0,34,True,2023-08-11 14:57:03.000,0.3.4,37.0,ax-platform,conda-forge/ax-platform,,,['pytorch'],556.0,531.0,https://pypi.org/project/ax-platform,152974.0,153454.0,https://anaconda.org/conda-forge/ax-platform,2023-08-12 13:48:33.316,12500.0,,,,,1.0,,2023-08-11 14:57:03.000,25.0,,,,,,,,,,,,,,,,,,,
153,PyVista,pyvista/pyvista,data-viz,,https://github.com/pyvista/pyvista,https://github.com/pyvista/pyvista,MIT,2017-05-31 18:01:42.000,2023-08-31 14:22:08.000000,2023-08-30 16:04:59,3738.0,172.0,355,31.0,2508.0,354.0,919.0,1929,3D plotting and mesh analysis through a streamlined interface for the Visualization Toolkit (VTK).,130.0,34,True,2023-07-21 15:58:15.000,0.41.1,80.0,pyvista,conda-forge/pyvista,,,['jupyter'],2354.0,2156.0,https://pypi.org/project/pyvista,120482.0,130690.0,https://anaconda.org/conda-forge/pyvista,2023-07-21 18:56:11.170,387490.0,,,,,2.0,775.0,2023-07-21 15:58:15.000,198.0,,,,,,,,,,,,,,,,,,,
154,Wand,emcconville/wand,image,,https://github.com/emcconville/wand,https://github.com/emcconville/wand,MIT,2011-09-30 21:36:38.000,2023-08-30 13:46:12.000000,2023-08-30 13:46:08,1826.0,8.0,195,28.0,206.0,22.0,382.0,1310,The ctypes-based simple ImageMagick binding for Python.,103.0,34,True,2023-01-05 13:25:52.000,0.6.11,54.0,wand,conda-forge/wand,,,,17668.0,16957.0,https://pypi.org/project/wand,707828.0,708819.0,https://anaconda.org/conda-forge/wand,2023-06-16 16:16:46.218,28650.0,,,,,2.0,22570.0,2023-01-05 13:11:36.729,711.0,,,,,,,,,,,,,,,,,,,
155,cartopy,SciTools/cartopy,data-viz,,https://github.com/SciTools/cartopy,https://github.com/SciTools/cartopy,LGPL-3.0,2012-08-03 07:43:59.000,2023-08-29 02:28:00.000000,2023-08-25 15:38:48,2871.0,94.0,348,57.0,1075.0,326.0,891.0,1260,Cartopy - a cartographic python library with matplotlib support.,124.0,34,False,2023-08-05 00:57:41.000,0.22.0,29.0,cartopy,conda-forge/cartopy,,,,4070.0,3671.0,https://pypi.org/project/cartopy,94261.0,174791.0,https://anaconda.org/conda-forge/cartopy,2023-08-09 21:12:28.547,3140678.0,,,,,2.0,,2023-08-05 00:57:41.000,399.0,,,,,,,,,,,,,,,,,,,
156,huggingface_hub,huggingface/huggingface_hub,model-serialisation,,https://github.com/huggingface/huggingface_hub,https://github.com/huggingface/huggingface_hub,Apache-2.0,2020-12-22 10:20:28.000,2023-08-31 00:12:30.000000,2023-08-30 12:59:02,1047.0,66.0,265,56.0,984.0,129.0,436.0,1119,All the open source things related to the Hugging Face Hub.,104.0,34,True,2023-07-07 14:38:55.000,0.16.4,76.0,huggingface_hub,conda-forge/huggingface_hub,,,,381.0,,https://pypi.org/project/huggingface_hub,15364959.0,15408375.0,https://anaconda.org/conda-forge/huggingface_hub,2023-07-15 10:26:02.115,1302503.0,,,,,2.0,,2023-07-07 14:35:04.525,381.0,,,,,,,,,,,,,,,,,,,
157,scikit-learn-intelex,intel/scikit-learn-intelex,sklearn-utils,,https://github.com/intel/scikit-learn-intelex,https://github.com/intel/scikit-learn-intelex,Apache-2.0,2018-08-07 06:45:41.000,2023-08-31 11:49:13.000000,2023-08-30 14:32:05,1397.0,70.0,164,32.0,1189.0,51.0,158.0,1021,Intel(R) Extension for Scikit-learn is a seamless way to speed up your Scikit-learn application.,77.0,34,True,2023-07-24 18:30:10.000,2023.2.1,21.0,scikit-learn-intelex,conda-forge/scikit-learn-intelex,,,['sklearn'],7609.0,7592.0,https://pypi.org/project/scikit-learn-intelex,174160.0,181375.0,https://anaconda.org/conda-forge/scikit-learn-intelex,2023-07-25 12:42:29.795,202044.0,,,,,1.0,,2023-07-21 11:46:24.000,17.0,,,,,,,,,,,,,,,,,,,
158,PyFlink,apache/flink,ml-frameworks,,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000,2023-08-31 12:28:43.000000,2023-08-31 10:11:49,33976.0,584.0,11940,944.0,23329.0,,,21858,Apache Flink Python API.,1767.0,33,True,,,,apache-flink,,,,,11.0,11.0,https://pypi.org/project/apache-flink,52318.0,52318.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
159,EasyOCR,JaidedAI/EasyOCR,ocr,,https://github.com/JaidedAI/EasyOCR,https://github.com/JaidedAI/EasyOCR,Apache-2.0,2020-03-14 11:46:39.000,2023-08-29 14:22:33.000000,2023-07-04 12:44:09,600.0,2.0,2735,295.0,228.0,294.0,577.0,19309,"Ready-to-use OCR with 80+ supported languages and all popular writing scripts including Latin, Chinese, Arabic,..",122.0,33,True,2023-05-26 07:25:01.375,1.7.0,31.0,easyocr,,,,,3631.0,3562.0,https://pypi.org/project/easyocr,119776.0,278847.0,,,,,,,,1.0,6044733.0,2022-09-20 02:27:55.579,69.0,,,,,,,,,,,,,,,,,,,
160,MindsDB,mindsdb/mindsdb,ml-frameworks,,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,GPL-3.0,2018-08-02 17:56:45.000,2023-08-31 14:14:32.000000,2023-08-31 12:40:08,13843.0,1649.0,2227,376.0,3706.0,535.0,2622.0,17734,MindsDB connects AI models to databases.,748.0,33,False,2023-08-20 13:31:05.000,23.8.3.0,100.0,mindsdb,,,,['pytorch'],,,https://pypi.org/project/mindsdb,7930.0,7930.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
161,zipline,quantopian/zipline,financial-data,,https://github.com/quantopian/zipline,https://github.com/quantopian/zipline,Apache-2.0,2012-10-19 15:50:29.000,2023-07-17 16:46:23.000000,2020-10-14 16:36:49,6226.0,,4627,1004.0,1868.0,357.0,658.0,16433,"Zipline, a Pythonic Algorithmic Trading Library.",159.0,33,False,2020-10-05 15:46:20.429,1.4.1,30.0,zipline,conda-forge/zipline,,,,1037.0,952.0,https://pypi.org/project/zipline,2788.0,2996.0,https://anaconda.org/conda-forge/zipline,2023-06-16 19:21:35.991,7293.0,,,,,1.0,,2020-10-05 15:46:20.429,85.0,,,,,,,,,,,,,,,,,,,
162,tensor2tensor,tensorflow/tensor2tensor,tensorflow-utils,,https://github.com/tensorflow/tensor2tensor,https://github.com/tensorflow/tensor2tensor,Apache-2.0,2017-06-15 16:57:39.000,2023-06-02 18:55:09.000000,2023-04-01 10:19:28,4379.0,,3293,463.0,671.0,589.0,672.0,14016,Library of deep learning models and datasets designed to make deep learning more accessible and accelerate ML research.,244.0,33,True,2020-06-17 16:31:34.798,1.15.7,79.0,tensor2tensor,,,,['tensorflow'],1494.0,1404.0,https://pypi.org/project/tensor2tensor,3999.0,3999.0,,,,,,,,2.0,,2017-06-21 01:15:55.000,90.0,,,,,,,,,,,,,,,,,,,
163,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2023-08-01 18:30:38.000000,2021-07-29 23:17:25,531.0,,1760,264.0,113.0,96.0,535.0,10806,Lime: Explaining the predictions of any machine learning classifier.,62.0,33,False,2020-04-03 22:05:03.000,0.2.0.0,39.0,lime,conda-forge/lime,,,,4403.0,4238.0,https://pypi.org/project/lime,284872.0,287123.0,https://anaconda.org/conda-forge/lime,2023-06-16 13:18:57.655,180145.0,,,,,1.0,,2020-06-26 21:38:15.000,165.0,,,,,,,,,,,,,,,,,,,
164,carla,carla-simulator/carla,others,,https://github.com/carla-simulator/carla,https://github.com/carla-simulator/carla,MIT,2017-10-24 09:06:23.000,2023-08-28 11:48:35.000000,2023-06-06 09:08:21,5835.0,2.0,2949,236.0,1381.0,813.0,3784.0,9578,Open-source simulator for autonomous driving research.,153.0,33,True,2022-12-24 18:31:33.838,0.9.14,25.0,carla,,,,,531.0,527.0,https://pypi.org/project/carla,13460.0,13460.0,,,,,,,,2.0,,2022-12-24 18:31:33.838,4.0,,,,,,,,,,,,,,,,,,,
165,TPOT,EpistasisLab/tpot,hyperopt,,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000,2023-08-15 22:49:07.495000,2023-08-15 18:20:37,2422.0,4.0,1542,290.0,423.0,281.0,624.0,9201,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,116.0,33,False,2023-08-15 18:22:07.000,0.12.1,62.0,tpot,conda-forge/tpot,,,['sklearn'],2361.0,2300.0,https://pypi.org/project/tpot,35296.0,41373.0,https://anaconda.org/conda-forge/tpot,2023-08-15 22:49:07.495,230957.0,,,,,1.0,,2023-08-15 18:22:07.000,61.0,,,,,,,,,,,,,,,,,,,
166,Pydub,jiaaro/pydub,audio,,https://github.com/jiaaro/pydub,https://github.com/jiaaro/pydub,MIT,2011-05-02 18:42:38.000,2023-08-14 20:55:28.000000,2022-12-08 17:49:19,746.0,,964,133.0,217.0,320.0,266.0,7591,Manipulate audio with a simple and easy high level interface.,95.0,33,True,2021-03-10 02:10:41.000,0.25.1,68.0,pydub,conda-forge/pydub,,,,38209.0,37067.0,https://pypi.org/project/pydub,3243144.0,3244260.0,https://anaconda.org/conda-forge/pydub,2023-06-16 16:12:25.533,62524.0,,,,,2.0,,2021-03-10 02:09:53.000,1142.0,,,,,,,,,,,,,,,,,,,
167,PaddleSeg,PaddlePaddle/PaddleSeg,image,,https://github.com/PaddlePaddle/PaddleSeg,https://github.com/PaddlePaddle/PaddleSeg,Apache-2.0,2019-08-26 02:32:22.000,2023-08-31 11:35:35.000000,2023-08-18 01:59:56,2842.0,12.0,1542,87.0,1593.0,314.0,1565.0,7510,"Easy-to-use image segmentation library with awesome pre-trained model zoo, supporting wide-range of practical tasks in..",115.0,33,True,2023-04-11 13:37:00.617,2.8.0,18.0,paddleseg,,,,['paddle'],1000.0,996.0,https://pypi.org/project/paddleseg,2098.0,2098.0,,,,,,,,2.0,,2022-11-30 11:24:02.578,4.0,,,,,,,,,,,,,,,,,,,
168,SpeechRecognition,Uberi/speech_recognition,audio,,https://github.com/Uberi/speech_recognition,https://github.com/Uberi/speech_recognition,BSD-3-Clause,2014-04-23 04:53:54.000,2023-08-20 22:12:31.000000,2023-03-13 12:21:37,454.0,,2276,283.0,130.0,297.0,307.0,7474,"Speech recognition module for Python, supporting several engines and APIs, online and offline.",49.0,33,True,2023-03-14 12:04:32.000,3.10.0,54.0,SpeechRecognition,conda-forge/speechrecognition,,,,803.0,11.0,https://pypi.org/project/SpeechRecognition,448458.0,450503.0,https://anaconda.org/conda-forge/speechrecognition,2023-06-16 13:24:04.552,171801.0,,,,,2.0,,2022-12-04 12:47:02.703,792.0,,,,,,,,,,,,,,,,,,,
169,PyOD,yzhao062/pyod,others,,https://github.com/yzhao062/pyod,https://github.com/yzhao062/pyod,BSD-2-Clause,2017-10-03 20:29:04.000,2023-07-19 11:57:07.000000,2023-07-16 10:19:01,1688.0,8.0,1275,146.0,200.0,183.0,143.0,7351,A Comprehensive and Scalable Python Library for Outlier Detection (Anomaly Detection).,48.0,33,True,2023-06-25 06:09:29.000,1.1.0,88.0,pyod,conda-forge/pyod,,,,2767.0,2716.0,https://pypi.org/project/pyod,593270.0,595308.0,https://anaconda.org/conda-forge/pyod,2023-06-26 04:46:35.290,79483.0,,,,,2.0,,2023-06-25 06:02:01.357,51.0,,,,,,,,,,,,,,,,,,,
170,Hyperopt,hyperopt/hyperopt,hyperopt,,https://github.com/hyperopt/hyperopt,https://github.com/hyperopt/hyperopt,BSD-3-Clause,2011-09-06 22:24:59.000,2023-08-20 09:11:52.000000,2023-08-08 19:21:45,1213.0,8.0,1022,127.0,267.0,349.0,315.0,6838,Distributed Asynchronous Hyperparameter Optimization in Python.,102.0,33,True,2021-11-17 10:07:00.808,0.2.7,13.0,hyperopt,conda-forge/hyperopt,,,,12131.0,11640.0,https://pypi.org/project/hyperopt,1873830.0,1886064.0,https://anaconda.org/conda-forge/hyperopt,2023-06-16 16:14:11.076,721829.0,,,,,1.0,,2021-11-17 10:07:00.808,491.0,,,,,,,,,,,,,,,,,,,
171,librosa,librosa/librosa,audio,,https://github.com/librosa/librosa,https://github.com/librosa/librosa,ISC,2012-10-20 14:21:01.000,2023-08-30 18:32:58.000000,2023-08-15 17:52:04,3248.0,9.0,897,139.0,618.0,46.0,1076.0,6160,Python library for audio and music analysis.,115.0,33,True,2023-08-16 13:52:19.000,0.10.1,41.0,librosa,conda-forge/librosa,,,,1426.0,,https://pypi.org/project/librosa,2297064.0,2315558.0,https://anaconda.org/conda-forge/librosa,2023-08-16 18:07:49.183,684281.0,,,,,2.0,,2023-08-16 13:52:19.000,1426.0,,,,,,,,,,,,,,,,,,,
172,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2023-08-28 18:16:22.000000,2023-08-28 18:16:10,2745.0,205.0,684,140.0,84.0,64.0,320.0,5667,Fit interpretable models. Explain blackbox machine learning.,39.0,33,True,2023-08-28 03:48:17.000,0.4.4,45.0,interpret,,,,['jupyter'],533.0,505.0,https://pypi.org/project/interpret,57456.0,57456.0,,,,,,,,1.0,,2023-08-26 19:56:29.000,28.0,,,,,,,,,,,,,,,,,,,
173,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,https://github.com/KevinMusgrave/pytorch-metric-learning,https://github.com/KevinMusgrave/pytorch-metric-learning,MIT,2019-10-23 17:20:35.000,2023-08-27 11:07:46.000000,2023-07-25 15:00:08,1165.0,39.0,626,66.0,123.0,50.0,421.0,5413,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",38.0,33,True,2023-07-25 15:01:13.000,2.3.0,207.0,pytorch-metric-learning,metric-learning/pytorch-metric-learning,,,['pytorch'],888.0,869.0,https://pypi.org/project/pytorch-metric-learning,258476.0,258724.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2023-06-16 19:17:36.446,10685.0,,,,,1.0,,2023-07-25 14:56:04.000,19.0,,,,,,,,,,,,,,,,,,,
174,Tesseract,madmaze/pytesseract,ocr,,https://github.com/madmaze/pytesseract,https://github.com/madmaze/pytesseract,Apache-2.0,2010-10-27 23:02:49.000,2023-08-30 16:09:18.000000,2023-08-30 16:09:14,555.0,25.0,651,109.0,164.0,25.0,333.0,5039,Python-tesseract is an optical character recognition (OCR) tool for python.,43.0,33,True,2023-08-25 20:27:28.000,0.3.11,27.0,pytesseract,conda-forge/pytesseract,,,,1088.0,,https://pypi.org/project/pytesseract,1105781.0,1121432.0,https://anaconda.org/conda-forge/pytesseract,2023-08-26 15:26:05.002,579116.0,,,,,1.0,,2022-08-16 19:20:38.334,1088.0,,,,,,,,,,,,,,,,,,,
175,ClearML,allegroai/clearml,ml-experiments,,https://github.com/allegroai/clearml,https://github.com/allegroai/clearml,Apache-2.0,2019-06-10 08:18:32.000,2023-08-30 21:16:09.000000,2023-08-30 21:10:38,2187.0,67.0,603,88.0,229.0,370.0,498.0,4675,"ClearML - Auto-Magical CI/CD to streamline your ML workflow. Experiment Manager, MLOps and Data-Management.",84.0,33,True,2023-08-11 22:51:29.000,1.12.2,136.0,clearml,,allegroai/trains,,,707.0,694.0,https://pypi.org/project/clearml,230601.0,231233.0,,,,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671,,30180.0,2.0,1485.0,2023-08-11 22:51:29.000,13.0,,,,,,,,,,,,,,,,,,,
176,aim,aimhubio/aim,ml-experiments,,https://github.com/aimhubio/aim,https://github.com/aimhubio/aim,Apache-2.0,2019-05-31 18:25:07.000,2023-08-31 14:07:16.000000,2023-08-30 16:54:59,2396.0,108.0,253,46.0,2030.0,297.0,637.0,4163,"Aim An easy-to-use & supercharged open-source AI metadata tracker (experiment tracking, AI agents tracing).",65.0,33,True,2023-06-02 08:59:51.000,3.17.5,731.0,aim,conda-forge/aim,,,,314.0,301.0,https://pypi.org/project/aim,131915.0,133409.0,https://anaconda.org/conda-forge/aim,2023-06-16 19:26:46.894,37369.0,,,,,2.0,,2023-08-30 20:14:09.000,13.0,,,,,,,,,,,,,,,,,,,
177,ART,Trusted-AI/adversarial-robustness-toolbox,adversarial,,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000,2023-08-31 13:09:40.000000,2023-08-20 21:54:19,11656.0,147.0,1043,97.0,1231.0,123.0,723.0,3920,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",132.0,33,True,2023-08-20 22:36:39.000,1.15.1,54.0,adversarial-robustness-toolbox,conda-forge/adversarial-robustness-toolbox,,,,416.0,408.0,https://pypi.org/project/adversarial-robustness-toolbox,36393.0,37234.0,https://anaconda.org/conda-forge/adversarial-robustness-toolbox,2023-08-21 01:02:57.756,31122.0,,,,,1.0,,2023-08-20 22:22:42.000,8.0,,,,,,,,,,,,,,,,,,,
178,Core ML Tools,apple/coremltools,model-serialisation,,https://github.com/apple/coremltools,https://github.com/apple/coremltools,BSD-3-Clause,2017-06-30 07:39:02.000,2023-08-31 12:06:51.000000,2023-08-18 20:34:49,1071.0,31.0,548,117.0,753.0,238.0,981.0,3592,"Core ML tools contain supporting tools for Core ML model conversion, editing, and validation.",155.0,33,True,2023-04-03 16:30:55.879,6.3.0,44.0,coremltools,conda-forge/coremltools,,,,3464.0,3302.0,https://pypi.org/project/coremltools,157096.0,158709.0,https://anaconda.org/conda-forge/coremltools,2023-06-16 19:23:14.592,51267.0,,,,,2.0,7589.0,2023-08-15 16:50:49.000,162.0,,,,,,,,,,,,,,,,,,,
179,datashader,holoviz/datashader,data-viz,,https://github.com/holoviz/datashader,https://github.com/holoviz/datashader,BSD-3-Clause,2015-12-23 18:02:20.000,2023-08-17 12:55:00.403000,2023-08-17 08:45:48,1464.0,37.0,363,94.0,706.0,133.0,432.0,3051,Quickly and accurately render even the largest data.,53.0,33,True,2023-08-17 10:44:40.000,0.15.2,40.0,datashader,conda-forge/datashader,,,,2931.0,2813.0,https://pypi.org/project/datashader,78689.0,95479.0,https://anaconda.org/conda-forge/datashader,2023-08-17 12:55:00.403,654841.0,,,,,2.0,,2023-08-17 10:29:09.000,118.0,,,,,,,,,,,,,,,,,,,
180,BoTorch,pytorch/botorch,hyperopt,,https://github.com/pytorch/botorch,https://github.com/pytorch/botorch,MIT,2018-07-30 23:59:57.000,2023-08-31 13:12:08.000000,2023-08-29 14:10:26,1652.0,106.0,329,52.0,1383.0,71.0,370.0,2717,Bayesian optimization in PyTorch.,101.0,33,True,2023-08-11 00:20:30.000,0.9.2,39.0,botorch,conda-forge/botorch,,,['pytorch'],685.0,654.0,https://pypi.org/project/botorch,205249.0,207520.0,https://anaconda.org/conda-forge/botorch,2023-08-11 23:47:35.517,81789.0,,,,,1.0,,2023-08-11 00:20:30.000,31.0,,,,,,,,,,,,,,,,,,,
181,scikit-optimize,scikit-optimize/scikit-optimize,hyperopt,,https://github.com/scikit-optimize/scikit-optimize,https://github.com/scikit-optimize/scikit-optimize,BSD-3-Clause,2016-03-20 21:10:54.000,2023-07-23 16:37:56.000000,2021-10-12 13:32:38,1570.0,,502,64.0,530.0,303.0,391.0,2647,Sequential model-based optimization with a `scipy.optimize` interface.,76.0,33,False,2021-10-12 15:33:19.000,0.9.0,23.0,scikit-optimize,conda-forge/scikit-optimize,,,,4944.0,4687.0,https://pypi.org/project/scikit-optimize,558650.0,567765.0,https://anaconda.org/conda-forge/scikit-optimize,2023-06-16 13:23:01.487,665404.0,,,,,1.0,,2021-10-12 14:23:01.204,257.0,,,,,,,,,,,,,,,,,,,
182,TF-Agents,tensorflow/agents,reinforcement-learning,,https://github.com/tensorflow/agents,https://github.com/tensorflow/agents,Apache-2.0,2018-11-17 00:29:12.000,2023-08-25 19:56:36.000000,2023-08-25 19:55:59,2232.0,13.0,688,82.0,196.0,184.0,458.0,2572,"TF-Agents: A reliable, scalable and easy to use TensorFlow library for Contextual Bandits and Reinforcement Learning.",140.0,33,True,2023-07-10 22:27:02.271,0.17.0,46.0,tf-agents,,,,['tensorflow'],1265.0,1261.0,https://pypi.org/project/tf-agents,196172.0,196172.0,,,,,,,,1.0,,2019-01-17 17:24:54.000,4.0,,,,,,,,,,,,,,,,,,,
183,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2023-08-25 11:53:13.000000,2023-08-21 13:22:42,1616.0,14.0,317,59.0,166.0,119.0,191.0,2572,A machine learning toolkit dedicated to time-series data.,43.0,33,True,2023-08-21 13:31:48.000,0.6.2,99.0,tslearn,conda-forge/tslearn,,,['sklearn'],984.0,939.0,https://pypi.org/project/tslearn,265739.0,296751.0,https://anaconda.org/conda-forge/tslearn,2023-08-21 16:01:42.662,1178480.0,,,,,1.0,,2023-08-21 13:31:48.000,45.0,,,,,,,,,,,,,,,,,,,
184,hdbscan,scikit-learn-contrib/hdbscan,others,,https://github.com/scikit-learn-contrib/hdbscan,https://github.com/scikit-learn-contrib/hdbscan,BSD-3-Clause,2015-04-22 13:32:37.000,2023-08-24 10:24:17.396000,2023-08-21 14:59:32,990.0,25.0,460,55.0,130.0,330.0,163.0,2517,A high performance implementation of HDBSCAN clustering.,84.0,33,True,2023-07-18 17:54:02.116,0.8.33,50.0,hdbscan,conda-forge/hdbscan,,,['sklearn'],2749.0,2541.0,https://pypi.org/project/hdbscan,516444.0,565755.0,https://anaconda.org/conda-forge/hdbscan,2023-08-24 10:24:17.396,1676582.0,,,,,2.0,,2023-07-18 17:54:02.116,208.0,,,,,,,,,,,,,,,,,,,
