,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,gitlab_id,gitlab_url
266,BoTorch,pytorch/botorch,,hyperopt,https://github.com/pytorch/botorch,https://github.com/pytorch/botorch,MIT,2018-07-30 23:59:57.000000,2021-02-25 14:46:23.000000,2021-02-25 14:46:17.000000,183,50.0,131.0,1844,848.0,Bayesian optimization in PyTorch.,51.0,26,True,2021-02-23 21:33:59.000000,0.4.0,16.0,botorch,,,,['pytorch'],88.0,88.0,https://pypi.org/project/botorch,2020-12-08 06:47:25.000000,0.0,27711.0,27711.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
267,Foolbox,bethgelab/foolbox,,adversarial,https://github.com/bethgelab/foolbox,https://github.com/bethgelab/foolbox,MIT,2017-06-14 13:05:48.000000,2021-02-23 22:41:42.000000,2021-02-23 07:07:05.000000,322,47.0,264.0,1796,1641.0,"A Python toolbox to create adversarial examples that fool neural networks in PyTorch, TensorFlow, and JAX.",31.0,26,True,2021-02-23 07:09:34.000000,3.3.1,68.0,foolbox,,,,,189.0,171.0,https://pypi.org/project/foolbox,2021-02-23 07:07:53.000000,18.0,1199.0,1199.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
268,PyFunctional,EntilZha/PyFunctional,,data-pipelines,https://github.com/EntilZha/PyFunctional,https://github.com/EntilZha/PyFunctional,MIT,2015-02-05 17:17:51.000000,2021-01-12 19:21:06.000000,2021-01-12 19:14:24.000000,99,2.0,115.0,1789,516.0,Python library for creating data pipelines with chain functional programming.,23.0,26,True,2021-01-12 19:21:07.000000,1.4.3,14.0,pyfunctional,,,,,263.0,263.0,https://pypi.org/project/pyfunctional,2021-01-12 19:14:48.000000,0.0,29409.0,29409.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
269,langid,saffsd/langid.py,,nlp,https://github.com/saffsd/langid.py,https://github.com/saffsd/langid.py,BSD-3-Clause,2011-04-29 00:16:56.000000,2020-01-01 10:49:30.000000,2017-07-15 02:49:17.000000,265,25.0,45.0,1731,242.0,Stand-alone language identification system.,9.0,26,False,2016-04-05 22:34:15.000000,1.1.6,8.0,langid,,,,,873.0,623.0,https://pypi.org/project/langid,2016-04-05 22:34:15.000000,250.0,330552.0,330552.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
270,textacy,chartbeat-labs/textacy,,nlp,https://github.com/chartbeat-labs/textacy,https://github.com/chartbeat-labs/textacy,Apache-2.0,2016-02-03 16:52:45.000000,2021-02-09 13:36:10.000000,2021-01-09 19:21:48.000000,214,33.0,194.0,1612,1332.0,"NLP, before and after spaCy.",29.0,26,True,2020-08-29 20:51:28.000000,0.10.1,29.0,textacy,conda-forge/textacy,,,,154.0,,https://pypi.org/project/textacy,2020-08-29 20:51:28.000000,154.0,47743.0,49460.0,https://anaconda.org/conda-forge/textacy,2020-11-19 15:32:56.211000,77282.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
271,tesserocr,sirfz/tesserocr,,ocr,https://github.com/sirfz/tesserocr,https://github.com/sirfz/tesserocr,MIT,2015-12-17 23:29:36.000000,2021-01-18 20:15:27.000000,2021-01-18 20:15:13.000000,196,61.0,146.0,1405,155.0,A Python wrapper for the tesseract-ocr API.,23.0,26,True,2020-03-17 17:45:44.000000,2.5.1,15.0,tesserocr,conda-forge/tesserocr,,,,566.0,466.0,https://pypi.org/project/tesserocr,2020-03-17 17:45:44.000000,100.0,35628.0,37862.0,https://anaconda.org/conda-forge/tesserocr,2021-01-13 16:38:14.456000,35755.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
272,hnswlib,nmslib/hnswlib,,nn-search,https://github.com/nmslib/hnswlib,https://github.com/nmslib/hnswlib,Apache-2.0,2017-07-06 13:08:46.000000,2021-02-25 06:40:20.000000,2021-02-04 04:34:33.000000,251,82.0,108.0,1361,275.0,Header-only C++/python library for fast approximate nearest neighbors.,41.0,26,True,2021-02-04 04:55:19.000000,0.5.1,5.0,hnswlib,,,,,100.0,98.0,https://pypi.org/project/hnswlib,2021-02-04 04:55:19.000000,2.0,10201.0,10201.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
273,TFX,tensorflow/tfx,,data-pipelines,https://github.com/tensorflow/tfx,https://github.com/tensorflow/tfx,Apache-2.0,2019-02-04 17:14:36.000000,2021-02-25 08:40:38.000000,2021-02-25 01:58:50.000000,396,231.0,324.0,1334,3165.0,TFX is an end-to-end platform for deploying production ML pipelines.,104.0,26,True,2021-02-09 22:50:27.000000,0.27.0,41.0,tfx,,,,['tensorflow'],4.0,,https://pypi.org/project/tfx,2021-02-09 22:50:27.000000,4.0,67912.0,67912.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
274,agate,wireservice/agate,,others,https://github.com/wireservice/agate,https://github.com/wireservice/agate,MIT,2014-04-25 13:59:09.000000,2021-02-22 23:09:37.000000,2020-04-01 15:40:18.000000,132,54.0,588.0,1031,1355.0,A Python data analysis library that is optimized for humans instead of machines.,47.0,26,True,2018-03-11 14:37:30.000000,1.6.1,24.0,agate,conda-forge/agate,,,,746.0,504.0,https://pypi.org/project/agate,2018-03-11 14:37:30.000000,242.0,163676.0,164936.0,https://anaconda.org/conda-forge/agate,2018-08-19 06:02:58.597000,60494.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
275,TF Model Optimization,tensorflow/model-optimization,,tensorflow-utils,https://github.com/tensorflow/model-optimization,https://github.com/tensorflow/model-optimization,Apache-2.0,2018-10-31 20:34:28.000000,2021-02-19 10:29:32.000000,2021-02-19 01:39:25.000000,217,72.0,91.0,976,482.0,"A toolkit to optimize ML models for deployment for Keras and TensorFlow, including quantization and pruning.",43.0,26,True,2020-09-14 04:46:03.000000,0.5.0,20.0,tensorflow-model-optimization,,,,['tensorflow'],610.0,604.0,https://pypi.org/project/tensorflow-model-optimization,2020-09-14 04:36:08.000000,6.0,48213.0,48213.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
276,pmdarima,alkaline-ml/pmdarima,,time-series-data,https://github.com/alkaline-ml/pmdarima,https://github.com/alkaline-ml/pmdarima,MIT,2017-03-30 14:58:30.000000,2021-02-24 12:56:43.000000,2021-02-24 12:47:29.000000,154,18.0,209.0,819,1026.0,"A statistical library designed to fill the void in Python's time series analysis capabilities, including the..",17.0,26,True,2020-12-02 23:17:04.000000,1.8.0,28.0,pmdarima,,,,,776.0,764.0,https://pypi.org/project/pmdarima,2020-12-02 23:17:04.000000,12.0,167081.0,167081.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
277,pyclustering,annoviko/pyclustering,,others,https://github.com/annoviko/pyclustering,https://github.com/annoviko/pyclustering,BSD-3-Clause,2014-02-25 18:59:03.000000,2021-02-12 23:22:26.000000,2021-02-12 19:04:59.000000,186,53.0,584.0,798,2079.0,"pyclustring is a Python, C++ data mining library.",26.0,26,True,2020-11-25 22:33:07.000000,0.10.1.2,46.0,pyclustering,conda-forge/pyclustering,,,,217.0,181.0,https://pypi.org/project/pyclustering,2020-11-25 22:41:20.000000,36.0,18667.0,19721.0,https://anaconda.org/conda-forge/pyclustering,2021-01-25 21:14:55.053000,14696.0,,,,,2.0,291.0,,,,,,,,,,,,,,,,,,,,,
278,PyVista,pyvista/pyvista,,data-viz,https://github.com/pyvista/pyvista,https://github.com/pyvista/pyvista,MIT,2017-05-31 18:01:42.000000,2021-02-24 16:30:08.000000,2021-02-24 16:30:06.000000,142,131.0,288.0,705,2125.0,3D plotting and mesh analysis through a streamlined interface for the Visualization Toolkit (VTK).,55.0,26,True,2021-02-04 05:34:23.000000,0.28.1,37.0,pyvista,conda-forge/pyvista,,,['jupyter'],286.0,260.0,https://pypi.org/project/pyvista,2021-02-04 05:34:23.000000,26.0,9797.0,12797.0,https://anaconda.org/conda-forge/pyvista,2021-02-04 15:46:30.334000,62986.0,,,,,3.0,63.0,,,,,,,,,,,,,,,,,,,,,
279,pythreejs,jupyter-widgets/pythreejs,,data-viz,https://github.com/jupyter-widgets/pythreejs,https://github.com/jupyter-widgets/pythreejs,BSD-3-Clause,2013-12-23 17:02:11.000000,2021-02-25 00:29:45.000000,2021-02-24 10:07:17.000000,156,60.0,139.0,703,1653.0,A Jupyter - Three.js bridge.,27.0,26,True,2020-10-09 09:40:47.000000,2.2.1,42.0,pythreejs,conda-forge/pythreejs,,,['jupyter'],49.0,15.0,https://pypi.org/project/pythreejs,2020-10-09 09:40:47.000000,26.0,5434.0,16846.0,https://anaconda.org/conda-forge/pythreejs,2020-10-12 12:24:08.446000,270887.0,,,,,3.0,,,2.0,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,2020-03-19 11:22:13.041000,8.0,6660.0,,,,,,,,,,,,,,
280,TensorFlow Text,tensorflow/text,,nlp,https://github.com/tensorflow/text,https://github.com/tensorflow/text,Apache-2.0,2019-05-29 22:10:03.000000,2021-02-25 06:40:17.000000,2021-02-24 22:47:23.000000,87,42.0,85.0,696,358.0,Making text a first-class citizen in TensorFlow.,34.0,26,True,2021-01-13 04:36:01.000000,2.4.3,32.0,tensorflow-text,,,,['tensorflow'],495.0,491.0,https://pypi.org/project/tensorflow-text,2021-01-13 04:24:47.000000,4.0,124411.0,124411.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
281,zarr,zarr-developers/zarr-python,,data-containers,https://github.com/zarr-developers/zarr-python,https://github.com/zarr-developers/zarr-python,MIT,2015-12-15 14:49:40.000000,2021-02-21 13:59:47.000000,2021-02-19 07:47:02.000000,107,179.0,229.0,645,1384.0,"An implementation of chunked, compressed, N-dimensional arrays for Python.",35.0,26,True,2020-12-02 18:33:13.000000,2.6.1,31.0,zarr,conda-forge/zarr,,,,645.0,573.0,https://pypi.org/project/zarr,2020-12-02 18:33:13.000000,72.0,32159.0,42442.0,https://anaconda.org/conda-forge/zarr,2020-12-03 02:31:13.848000,586146.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
282,geojson,jazzband/geojson,,geospatial-data,https://github.com/jazzband/geojson,https://github.com/jazzband/geojson,BSD-3-Clause,2011-07-01 20:39:48.000000,2020-11-25 21:55:02.000000,2020-11-25 19:10:27.000000,81,20.0,50.0,599,445.0,Python bindings and utilities for GeoJSON.,44.0,26,True,2019-08-09 20:32:15.000000,2.5.0,28.0,geojson,conda-forge/geojson,,,,7709.0,5875.0,https://pypi.org/project/geojson,2019-08-09 20:32:15.000000,1834.0,314085.0,320403.0,https://anaconda.org/conda-forge/geojson,2019-08-11 12:10:34.426000,372812.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
283,SMAC3,automl/SMAC3,,hyperopt,https://github.com/automl/SMAC3,https://github.com/automl/SMAC3,BSD-3-Clause,2016-08-17 10:58:05.000000,2021-02-24 20:31:08.000000,2020-10-29 10:14:55.000000,153,76.0,251.0,561,1888.0,Sequential Model-based Algorithm Configuration.,30.0,26,True,2020-10-29 10:57:56.000000,0.13.1,29.0,smac,,,,,58.0,,https://pypi.org/project/smac,2020-10-29 10:57:56.000000,58.0,8177.0,8177.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
284,inflect,jaraco/inflect,,nlp,https://github.com/jaraco/inflect,https://github.com/jaraco/inflect,MIT,2010-06-20 13:43:13.000000,2021-02-24 02:34:17.000000,2021-02-24 02:34:15.000000,58,11.0,62.0,484,,"Correctly generate plurals, ordinals, indefinite articles; convert numbers to words.",28.0,26,True,2021-02-24 01:10:37.000000,5.2.0,32.0,inflect,conda-forge/inflect,,,,1388.0,,https://pypi.org/project/inflect,2021-02-24 01:10:22.000000,1388.0,725661.0,728492.0,https://anaconda.org/conda-forge/inflect,2021-01-08 13:09:35.481000,130250.0,,,,,2.0,,,-2.0,,,,,,,,,,,,,,,,,,,
285,TensorFlow I/O,tensorflow/io,,tensorflow-utils,https://github.com/tensorflow/io,https://github.com/tensorflow/io,Apache-2.0,2018-11-09 22:44:05.000000,2021-02-18 20:11:35.000000,2021-02-13 21:39:38.000000,150,112.0,276.0,420,1368.0,"Dataset, streaming, and file system extensions maintained by TensorFlow SIG-IO.",72.0,26,True,2020-12-15 00:45:37.000000,0.17.0,21.0,tensorflow-io,,,,['tensorflow'],117.0,117.0,https://pypi.org/project/tensorflow-io,2020-12-15 00:42:35.000000,0.0,29844.0,29844.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
286,spleeter,deezer/spleeter,,audio,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000000,2021-02-17 00:41:46.000000,2021-02-12 20:10:09.000000,1602,92.0,438.0,15651,440.0,Deezer source separation library including pretrained models.,17.0,25,True,2021-01-08 18:22:28.000000,2.1.2,30.0,spleeter,conda-forge/spleeter,,,['tensorflow'],0.0,,https://pypi.org/project/spleeter,2021-01-08 18:22:28.000000,0.0,3855.0,65818.0,https://anaconda.org/conda-forge/spleeter,2020-06-30 14:33:43.220000,43881.0,,,,,3.0,944608.0,,,,,,,,,,,,,,,,,,,,,
287,MMDetection,open-mmlab/mmdetection,,image,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000000,2021-02-25 13:40:55.000000,2021-02-25 12:32:13.000000,4738,339.0,3077.0,13715,1450.0,OpenMMLab Detection Toolbox and Benchmark.,192.0,25,True,2021-02-01 05:52:50.000000,2.9.0,9.0,,,,,['pytorch'],27.0,27.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
288,Ludwig,ludwig-ai/ludwig,,ml-frameworks,https://github.com/ludwig-ai/ludwig,https://github.com/ludwig-ai/ludwig,Apache-2.0,2018-12-27 23:58:12.000000,2021-02-24 16:51:02.000000,2021-02-21 23:29:27.000000,887,116.0,412.0,7569,2060.0,Ludwig is a toolbox that allows to train and evaluate deep learning models without the need to write code.,86.0,25,True,2021-02-01 00:23:30.000000,0.3.3,17.0,ludwig,,,,['tensorflow'],92.0,80.0,https://pypi.org/project/ludwig,2021-02-01 00:16:18.000000,12.0,804.0,804.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
289,ParlAI,facebookresearch/ParlAI,,nlp,https://github.com/facebookresearch/ParlAI,https://github.com/facebookresearch/ParlAI,MIT,2017-04-24 17:10:44.000000,2021-02-25 00:48:49.000000,2021-02-24 14:43:51.000000,1439,90.0,849.0,7001,3631.0,A framework for training and evaluating AI models on a variety of openly available dialogue datasets.,142.0,25,True,2021-01-19 19:10:47.000000,1.0.0,13.0,parlai,,,,['pytorch'],10.0,10.0,https://pypi.org/project/parlai,2021-01-19 19:10:47.000000,,846.0,846.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
290,Facets Overview,pair-code/facets,,data-viz,https://github.com/PAIR-code/facets,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000000,2021-02-04 17:22:42.000000,2021-02-04 17:22:41.000000,834,76.0,75.0,6509,262.0,Visualizations for machine learning datasets.,28.0,25,True,2019-07-24 15:57:06.000000,1.0.0,4.0,facets-overview,,,,['jupyter'],45.0,39.0,https://pypi.org/project/facets-overview,2019-07-24 15:57:06.000000,6.0,27512.0,27512.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
291,PyText,facebookresearch/pytext,,nlp,https://github.com/facebookresearch/pytext,https://github.com/facebookresearch/pytext,BSD-3-Clause,2018-07-31 23:40:46.000000,2021-02-25 04:53:16.000000,2021-02-25 04:53:10.000000,787,131.0,74.0,6138,1424.0,A natural language modeling framework based on PyTorch.,159.0,25,True,2020-06-08 23:30:58.000000,0.3.3,13.0,pytext-nlp,,,,['pytorch'],66.0,65.0,https://pypi.org/project/pytext-nlp,2020-06-08 22:49:33.000000,1.0,267.0,275.0,,,,,,,,2.0,222.0,,,,,,,,,,,,,,,,,,,,,
292,Trax,google/trax,,others,https://github.com/google/trax,https://github.com/google/trax,Apache-2.0,2019-10-05 15:09:14.000000,2021-02-25 14:47:23.000000,2021-02-25 14:47:15.000000,539,62.0,103.0,5813,1358.0,Trax Deep Learning with Clear Code and Speed.,57.0,25,True,2020-12-18 17:22:13.000000,1.3.7,20.0,trax,,,,,22.0,22.0,https://pypi.org/project/trax,2020-12-18 17:22:13.000000,,2000.0,2000.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
293,featuretools,alteryx/featuretools,,hyperopt,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000000,2021-02-25 09:53:15.000000,2021-02-19 19:27:40.000000,696,111.0,406.0,5422,,An open source python library for automated feature engineering.,49.0,25,True,2021-01-29 21:44:27.000000,0.23.1,65.0,featuretools,conda-forge/featuretools,,,,746.0,676.0,https://pypi.org/project/featuretools,2021-01-29 21:44:27.000000,70.0,46616.0,48373.0,https://anaconda.org/conda-forge/featuretools,2021-02-01 15:41:42.671000,45700.0,,,,,2.0,,,-2.0,,,,,,,,,,,,,,,,,,,
294,Milvus,milvus-io/milvus,,nn-search,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000000,2021-02-25 13:03:24.000000,2021-02-25 02:04:01.000000,801,218.0,1965.0,5142,5575.0,"An open source embedding vector similarity search engine powered by Faiss, NMSLIB and Annoy.",134.0,25,True,2021-02-23 02:50:59.000000,0.10.6,44.0,pymilvus,,milvusdb/milvus,,,6.0,,https://pypi.org/project/pymilvus,2021-01-21 05:32:04.000000,6.0,4420.0,19362.0,,,,https://hub.docker.com/r/milvusdb/milvus,2021-02-22 02:11:41.310152,9.0,254016.0,2.0,,,,,,,,,,,,,,,,,,,,,,
295,PyTorch3D,facebookresearch/pytorch3d,,image,https://github.com/facebookresearch/pytorch3d,https://github.com/facebookresearch/pytorch3d,MIT,2019-10-25 02:23:45.000000,2021-02-25 05:52:18.000000,2021-02-25 05:52:12.000000,505,61.0,433.0,4453,394.0,PyTorch3D is FAIR's library of reusable components for deep learning with 3D data.,54.0,25,True,2021-02-09 23:13:45.000000,0.4.0,7.0,pytorch3d,pytorch3d/pytorch3d,,,['pytorch'],50.0,50.0,https://pypi.org/project/pytorch3d,2021-02-09 23:13:45.000000,0.0,3998.0,4472.0,https://anaconda.org/pytorch3d/pytorch3d,2021-02-09 22:34:07.773000,7121.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
296,Metaflow,Netflix/metaflow,,ml-experiments,https://github.com/Netflix/metaflow,https://github.com/Netflix/metaflow,Apache-2.0,2019-09-17 17:48:25.000000,2021-02-17 05:22:08.000000,2021-02-17 05:22:08.000000,340,126.0,143.0,4096,189.0,Build and manage real-life data science projects with ease.,29.0,25,True,2021-02-09 01:25:56.000000,2.2.7,17.0,metaflow,conda-forge/metaflow,,,,108.0,106.0,https://pypi.org/project/metaflow,2021-02-09 01:25:56.000000,2.0,3857.0,4692.0,https://anaconda.org/conda-forge/metaflow,2021-02-09 03:50:36.131000,11701.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
297,BigDL,intel-analytics/BigDL,,distributed-ml,https://github.com/intel-analytics/BigDL,https://github.com/intel-analytics/BigDL,Apache-2.0,2016-08-29 07:59:50.000000,2021-01-21 17:42:35.000000,2021-01-21 17:42:34.000000,904,182.0,727.0,3702,2659.0,BigDL: Distributed Deep Learning Framework for Apache Spark.,70.0,25,True,2021-01-05 05:55:32.000000,0.12.1,37.0,bigdl,,,,,29.0,23.0,https://pypi.org/project/bigdl,2020-12-29 06:08:45.000000,6.0,1814.0,1814.0,,,,,,,,2.0,,,,,,,,,,,,,,,com.intel.analytics.bigdl:bigdl-SPARK_2.4,https://search.maven.org/artifact/com.intel.analytics.bigdl/bigdl-SPARK_2.4,2020-12-05 03:54:47.000000,0.0,,,,
298,yellowbrick,DistrictDataLabs/yellowbrick,,interpretability,https://github.com/DistrictDataLabs/yellowbrick,https://github.com/DistrictDataLabs/yellowbrick,Apache-2.0,2016-05-18 14:12:17.000000,2021-02-21 22:47:49.000000,2021-02-13 20:53:07.000000,477,90.0,518.0,3109,848.0,Visual analysis and diagnostic tools to facilitate machine learning model selection.,97.0,25,True,2021-02-13 20:31:18.000000,1.3.post1,22.0,yellowbrick,,,,['sklearn'],62.0,,https://pypi.org/project/yellowbrick,2021-02-13 20:42:26.000000,62.0,45708.0,45708.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
299,TensorForce,tensorforce/tensorforce,,reinforcement-learning,https://github.com/tensorforce/tensorforce,https://github.com/tensorforce/tensorforce,Apache-2.0,2017-03-19 16:24:22.000000,2021-02-08 19:49:13.000000,2021-02-08 19:48:19.000000,489,7.0,544.0,2880,2017.0,Tensorforce: a TensorFlow library for applied reinforcement learning.,76.0,25,True,2020-10-03 16:00:39.000000,0.6.2,12.0,tensorforce,,,,['tensorflow'],46.0,,https://pypi.org/project/tensorforce,2019-09-07 13:56:18.000000,46.0,610.0,610.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
300,Chartify,spotify/chartify,,data-viz,https://github.com/spotify/chartify,https://github.com/spotify/chartify,Apache-2.0,2018-09-17 14:12:05.000000,2021-02-05 18:49:02.000000,2021-02-05 18:49:02.000000,252,40.0,30.0,2842,195.0,Python library that makes it easy for data scientists to create charts.,21.0,25,True,2020-11-02 22:14:08.000000,3.0.3,16.0,chartify,conda-forge/chartify,,,,57.0,52.0,https://pypi.org/project/chartify,2020-11-02 22:14:08.000000,5.0,2421.0,2874.0,https://anaconda.org/conda-forge/chartify,2020-11-07 19:52:50.628000,12245.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
301,vaderSentiment,cjhutto/vaderSentiment,,nlp,https://github.com/cjhutto/vaderSentiment,https://github.com/cjhutto/vaderSentiment,MIT,2014-11-17 16:31:45.000000,2020-07-17 19:47:37.000000,2020-05-22 15:33:43.000000,736,30.0,74.0,2842,122.0,VADER Sentiment Analysis. VADER (Valence Aware Dictionary and sEntiment Reasoner) is a lexicon and rule-based..,10.0,25,True,2020-05-22 15:07:00.000000,3.3.2,15.0,vadersentiment,,,,,2611.0,2325.0,https://pypi.org/project/vadersentiment,2020-05-22 15:07:00.000000,286.0,65707.0,65707.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
302,Hub,activeloopai/Hub,,data-pipelines,https://github.com/activeloopai/Hub,https://github.com/activeloopai/Hub,MPL-2.0,2019-08-09 06:17:59.000000,2021-02-25 13:51:23.000000,2021-02-23 14:33:28.000000,192,119.0,126.0,2483,1696.0,Fastest unstructured dataset management for TensorFlow/PyTorch. Stream data real-time & version-control it...,62.0,25,True,2021-02-17 10:17:11.000000,1.2.2,83.0,hub,,,,"['tensorflow', 'pytorch']",171.0,119.0,https://pypi.org/project/hub,2021-02-18 11:09:41.000000,52.0,630.0,630.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
303,Neural Network Libraries,sony/nnabla,,ml-frameworks,https://github.com/sony/nnabla,https://github.com/sony/nnabla,Apache-2.0,2017-06-26 01:07:10.000000,2021-02-25 10:08:42.000000,2021-02-25 10:08:42.000000,301,36.0,23.0,2415,2450.0,Neural Network Libraries.,58.0,25,True,2021-01-30 03:35:55.000000,1.16.0,52.0,nnabla,,,,,34.0,,https://pypi.org/project/nnabla,2021-01-29 14:09:09.000000,34.0,1368.0,1380.0,,,,,,,,3.0,521.0,,,,,,,,,,,,,,,,,,,,,
304,spark-nlp,JohnSnowLabs/spark-nlp,,nlp,https://github.com/JohnSnowLabs/spark-nlp,https://github.com/JohnSnowLabs/spark-nlp,Apache-2.0,2017-09-24 19:36:44.000000,2021-02-25 14:43:09.000000,2021-02-25 14:43:08.000000,420,72.0,355.0,1964,6921.0,State of the Art Natural Language Processing.,80.0,25,True,2021-02-19 18:42:10.000000,2.7.4,75.0,spark-nlp,,,,['spark'],0.0,,https://pypi.org/project/spark-nlp,2021-02-19 17:47:34.000000,0.0,293974.0,293974.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
305,StellarGraph,stellargraph/stellargraph,,graph,https://github.com/stellargraph/stellargraph,https://github.com/stellargraph/stellargraph,Apache-2.0,2018-04-13 07:35:51.000000,2021-02-24 03:30:24.000000,2021-02-18 01:03:15.000000,257,219.0,704.0,1769,2515.0,StellarGraph - Machine Learning on Graphs.,32.0,25,True,2020-06-30 05:15:21.000000,1.2.1,25.0,stellargraph,,,,['tensorflow'],51.0,47.0,https://pypi.org/project/stellargraph,2020-06-30 05:10:43.000000,4.0,2928.0,2928.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
