,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,updated_github_id,snap_id,dnf_id,yay_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,bitbucket_id
122,Geocoder,DenisCarriere/geocoder,,geospatial-data,https://github.com/DenisCarriere/geocoder,https://github.com/DenisCarriere/geocoder,MIT,2014-01-13 04:19:21.000000,2021-08-26 23:24:43.000000,2018-10-12 15:53:05.000000,267,99.0,217.0,1411.0,1251.0,Python Geocoder.,74.0,30,False,2018-04-04 12:34:51.000000,1.38.1,110.0,geocoder,conda-forge/geocoder,,,,5110.0,4266.0,https://pypi.org/project/geocoder,2018-04-04 12:34:51.000000,844.0,2096204.0,2097840.0,https://anaconda.org/conda-forge/geocoder,2019-06-27 16:40:50.469000,94943.0,,,,,2.0,,,,,,,,,,,,geocoder,,,,,,,,,
123,PyTables,PyTables/PyTables,,data-containers,https://github.com/PyTables/PyTables,https://github.com/PyTables/PyTables,BSD-3-Clause,2011-06-03 19:44:46.000000,2021-12-29 14:56:45.000000,2021-12-29 14:55:36.000000,218,178.0,494.0,1089.0,4044.0,A Python package to manage extremely large amounts of data.,103.0,30,True,2021-12-28 21:59:09.000000,3.7.0,35.0,tables,conda-forge/pytables,,,,3754.0,,https://pypi.org/project/tables,2021-12-28 21:42:08.000000,3754.0,696653.0,753189.0,https://anaconda.org/conda-forge/pytables,2021-11-29 19:12:08.113000,3618220.0,,,,,2.0,,163.0,,,,,,,,,,,,,,,,,,,
124,Fiona,Toblerity/Fiona,,geospatial-data,https://github.com/Toblerity/Fiona,https://github.com/Toblerity/Fiona,BSD-3-Clause,2011-12-31 19:47:00.000000,2021-12-28 21:19:32.000000,2021-12-28 21:19:32.000000,175,80.0,572.0,875.0,1275.0,Fiona reads and writes geographic data files.,65.0,30,True,2021-05-31 23:04:33.000000,1.8.20,98.0,fiona,conda-forge/fiona,,,,8607.0,7419.0,https://pypi.org/project/fiona,2021-05-31 23:04:33.000000,1188.0,2164308.0,2199578.0,https://anaconda.org/conda-forge/fiona,2021-12-01 17:00:06.524000,2433657.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
125,Bottleneck,pydata/bottleneck,,data-containers,https://github.com/pydata/bottleneck,https://github.com/pydata/bottleneck,BSD-2-Clause,2010-11-27 23:21:22.000000,2021-11-04 11:55:30.352000,2021-01-24 18:39:03.000000,74,37.0,179.0,689.0,1241.0,Fast NumPy array functions written in C.,21.0,30,True,2020-02-21 06:22:16.000000,1.3.2,21.0,Bottleneck,conda-forge/bottleneck,,,,32123.0,29231.0,https://pypi.org/project/Bottleneck,2020-02-21 06:22:16.000000,2892.0,505840.0,532835.0,https://anaconda.org/conda-forge/bottleneck,2021-11-04 11:55:30.352000,1808700.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
126,NIPYPE,nipy/nipype,,medical-data,https://github.com/nipy/nipype,https://github.com/nipy/nipype,Apache-2.0,2010-07-22 17:06:49.000000,2021-12-23 08:27:38.000000,2021-12-15 21:43:27.000000,475,359.0,896.0,605.0,14314.0,Workflows and interfaces for neuroimaging packages.,227.0,30,True,2021-10-20 17:40:54.000000,1.7.0,56.0,nipype,conda-forge/nipype,,,,1008.0,816.0,https://pypi.org/project/nipype,2021-10-20 15:33:29.000000,192.0,29040.0,36060.0,https://anaconda.org/conda-forge/nipype,2021-10-20 17:02:23.801000,456320.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
127,snowballstemmer,snowballstem/snowball,,nlp,https://github.com/snowballstem/snowball,https://github.com/snowballstem/snowball,BSD-3-Clause,2013-02-23 07:17:42.000000,2021-12-23 22:15:11.000000,2021-12-17 04:08:52.000000,148,25.0,44.0,537.0,919.0,Snowball compiler and stemming algorithms.,28.0,30,True,2021-11-16 18:38:34.000000,2.2.0,10.0,snowballstemmer,conda-forge/snowballstemmer,,,,13186.0,4.0,https://pypi.org/project/snowballstemmer,2021-11-16 18:38:34.000000,13182.0,5348803.0,5404804.0,https://anaconda.org/conda-forge/snowballstemmer,2021-11-17 09:59:16.947000,3584082.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
128,Face Recognition,ageitgey/face_recognition,,image,https://github.com/ageitgey/face_recognition,https://github.com/ageitgey/face_recognition,MIT,2017-03-03 21:52:39.000000,2021-12-04 17:06:24.000000,2021-06-14 10:10:40.000000,11744,658.0,552.0,42671.0,219.0,The world's simplest facial recognition api for Python and the command line.,47.0,29,True,2018-08-21 18:34:21.000000,1.2.3,21.0,face_recognition,,,,['pytorch'],406.0,,https://pypi.org/project/face_recognition,2018-08-21 18:34:21.000000,406.0,49491.0,49499.0,,,,,,,,2.0,,452.0,,,,,,,,,,,,,,,,,,,
129,Streamlit,streamlit/streamlit,,others,https://github.com/streamlit/streamlit,https://github.com/streamlit/streamlit,Apache-2.0,2019-08-24 00:14:52.000000,2021-12-30 13:52:24.000000,2021-12-29 18:31:23.000000,1523,553.0,1655.0,17070.0,,Streamlit The fastest way to build data apps in Python.,133.0,29,True,2021-12-28 16:53:17.000000,1.3.1,146.0,streamlit,,,,,227.0,193.0,https://pypi.org/project/streamlit,2021-12-28 16:53:17.000000,34.0,628262.0,628262.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
130,PyTorch Geometric,rusty1s/pytorch_geometric,,graph,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000000,2021-12-30 13:48:36.000000,2021-12-29 14:58:48.000000,2326,860.0,1472.0,13444.0,5248.0,Graph Neural Network Library for PyTorch.,230.0,29,True,2021-12-22 06:52:13.000000,2.0.3,32.0,torch-geometric,,,,['pytorch'],24.0,,https://pypi.org/project/torch-geometric,2021-12-22 06:52:13.000000,24.0,46611.0,46611.0,,,,,,,,1.0,,,,,,,,,,,pyg-team/pytorch_geometric,,,,,,,,,,
131,InsightFace,deepinsight/insightface,,image,https://github.com/deepinsight/insightface,https://github.com/deepinsight/insightface,MIT,2017-09-01 00:36:51.000000,2021-12-27 02:47:46.000000,2021-12-27 02:47:45.000000,3517,964.0,816.0,10961.0,1918.0,State-of-the-art 2D and 3D Face Analysis Project.,32.0,29,True,2021-08-31 06:20:24.000000,0.4.2,21.0,insightface,,,,['mxnet'],126.0,124.0,https://pypi.org/project/insightface,2021-09-21 02:50:54.000000,2.0,26850.0,26850.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
132,Dopamine,google/dopamine,,reinforcement-learning,https://github.com/google/dopamine,https://github.com/google/dopamine,Apache-2.0,2018-07-26 09:58:36.000000,2021-12-14 17:59:05.000000,2021-12-14 17:59:04.000000,1301,80.0,82.0,9696.0,282.0,Dopamine is a research framework for fast prototyping of reinforcement learning algorithms.,14.0,29,True,2021-12-13 23:17:39.000000,4.0.2,42.0,dopamine-rl,,,,['tensorflow'],62.0,,https://pypi.org/project/dopamine-rl,2021-12-13 23:17:39.000000,62.0,1853131.0,1853131.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
133,TFlearn,tflearn/tflearn,,ml-frameworks,https://github.com/tflearn/tflearn,https://github.com/tflearn/tflearn,MIT,2016-03-31 12:05:53.000000,2021-01-25 09:41:59.000000,2020-11-30 04:34:51.000000,2429,563.0,362.0,9575.0,613.0,Deep learning library featuring a higher-level API for TensorFlow.,128.0,29,False,2020-11-11 19:26:11.000000,0.5.0,8.0,tflearn,,,,['tensorflow'],4636.0,3674.0,https://pypi.org/project/tflearn,2020-11-11 19:13:47.000000,962.0,12139.0,12139.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
134,AutoKeras,keras-team/autokeras,,hyperopt,https://github.com/keras-team/autokeras,https://github.com/keras-team/autokeras,Apache-2.0,2017-11-19 23:18:20.000000,2021-12-23 15:56:45.000000,2021-12-22 21:24:41.000000,1327,63.0,727.0,8287.0,1275.0,AutoML library for deep learning.,130.0,29,True,2021-11-02 00:16:03.000000,1.0.16.post1,53.0,autokeras,,,,['tensorflow'],276.0,262.0,https://pypi.org/project/autokeras,2021-11-02 00:27:01.000000,14.0,39840.0,39879.0,,,,,,,,1.0,,1944.0,,,,,,,,,,,,,,,,,,,
135,Vowpal Wabbit,VowpalWabbit/vowpal_wabbit,,ml-frameworks,https://github.com/VowpalWabbit/vowpal_wabbit,https://github.com/VowpalWabbit/vowpal_wabbit,BSD-3-Clause,2009-07-31 19:36:58.000000,2021-12-30 13:34:46.000000,2021-12-30 13:32:31.000000,1758,180.0,977.0,7826.0,9556.0,Vowpal Wabbit is a machine learning system which pushes the frontier of machine learning with techniques such as..,310.0,29,True,2021-07-14 18:02:58.000000,8.11.0,18.0,vowpalwabbit,,,,,16.0,,https://pypi.org/project/vowpalwabbit,2021-07-14 18:02:58.000000,16.0,52025.0,52025.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
136,Pyro,pyro-ppl/pyro,,probabilistics,https://github.com/pyro-ppl/pyro,https://github.com/pyro-ppl/pyro,Apache-2.0,2017-06-16 05:03:47.000000,2021-12-28 23:33:02.000000,2021-12-28 23:32:56.000000,881,184.0,739.0,7243.0,2298.0,Deep universal probabilistic programming with Python and PyTorch.,116.0,29,True,2021-12-14 16:17:56.000000,1.8.0,28.0,pyro-ppl,,,,['pytorch'],632.0,596.0,https://pypi.org/project/pyro-ppl,2021-12-14 16:19:58.000000,36.0,70878.0,70878.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
137,Modin,modin-project/modin,,data-containers,https://github.com/modin-project/modin,https://github.com/modin-project/modin,Apache-2.0,2018-06-21 21:35:05.000000,2021-12-30 08:27:45.000000,2021-12-24 11:54:42.000000,469,676.0,1583.0,6660.0,1652.0,Modin: Speed up your Pandas workflows by changing a single line of code.,87.0,29,True,2021-12-19 03:40:24.000000,0.12.1,47.0,modin,,,,['pandas'],542.0,524.0,https://pypi.org/project/modin,2021-12-19 03:40:24.000000,18.0,176153.0,180928.0,,,,,,,,2.0,,195810.0,,,,,,,,,,,,,,,,,,,
138,PyMC3,pymc-devs/pymc3,,probabilistics,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,Apache-2.0,2009-05-05 09:43:50.000000,2021-12-30 12:44:21.000000,2021-12-27 14:15:43.000000,1491,193.0,2276.0,6234.0,,Probabilistic Programming in Python: Bayesian Modeling and Probabilistic Machine Learning with Aesara.,351.0,29,True,2021-08-24 01:17:21.000000,3.11.4,35.0,pymc3,conda-forge/pymc3,,,,856.0,570.0,https://pypi.org/project/pymc3,2021-08-24 01:17:21.000000,286.0,257564.0,263489.0,https://anaconda.org/conda-forge/pymc3,2021-10-12 16:32:39.553000,366459.0,,,,,1.0,,1308.0,,,,,,,,,pymc-devs/pymc,,,,,,,,,,
139,yfinance,ranaroussi/yfinance,,financial-data,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000000,2021-12-30 13:41:18.000000,2021-11-21 10:41:35.000000,1421,384.0,322.0,6209.0,,Download market data from Yahoo! Finance's API.,49.0,29,True,2021-11-20 20:56:26.000000,0.1.67,32.0,yfinance,ranaroussi/yfinance,,,,8655.0,8629.0,https://pypi.org/project/yfinance,2021-11-20 20:56:26.000000,26.0,289213.0,293638.0,https://anaconda.org/ranaroussi/yfinance,2021-07-10 20:29:09.532000,22127.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
140,tensorpack,tensorpack/tensorpack,,ml-frameworks,https://github.com/tensorpack/tensorpack,https://github.com/tensorpack/tensorpack,Apache-2.0,2015-12-25 23:08:44.000000,2021-11-27 04:08:51.000000,2021-11-27 04:08:51.000000,1808,13.0,1330.0,6142.0,2937.0,"A Neural Net Training Interface on TensorFlow, with focus on speed + flexibility.",58.0,29,True,2020-04-24 19:01:06.000000,0.10.1,37.0,tensorpack,,,,['tensorflow'],995.0,919.0,https://pypi.org/project/tensorpack,2021-01-22 08:44:03.000000,76.0,24839.0,24841.0,,,,,,,,2.0,,128.0,,,,,,,,,,,,,,,,,,,
141,SpeechRecognition,Uberi/speech_recognition,,audio,https://github.com/Uberi/speech_recognition,https://github.com/Uberi/speech_recognition,BSD-3-Clause,2014-04-23 04:53:54.000000,2021-12-14 05:54:09.000000,2021-12-14 05:54:08.000000,1995,234.0,279.0,6009.0,361.0,"Speech recognition module for Python, supporting several engines and APIs, online and offline.",41.0,29,True,2017-12-05 14:05:14.000000,3.8.1,52.0,SpeechRecognition,conda-forge/speechrecognition,,,,1088.0,,https://pypi.org/project/SpeechRecognition,2017-12-05 13:58:29.000000,1088.0,250049.0,252106.0,https://anaconda.org/conda-forge/speechrecognition,2021-12-13 09:59:53.408000,131658.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
142,faust,robinhood/faust,,data-pipelines,https://github.com/robinhood/faust,https://github.com/robinhood/faust,BSD-3-Clause,2017-03-08 18:36:11.000000,2021-12-28 13:12:14.000000,2020-10-09 12:59:42.000000,494,249.0,236.0,5918.0,4137.0,Python Stream Processing.,93.0,29,False,2020-02-25 22:57:18.000000,1.10.4,46.0,faust,,,,,934.0,906.0,https://pypi.org/project/faust,2020-02-25 22:57:18.000000,28.0,292920.0,292920.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
143,Datasette,simonw/datasette,,others,https://github.com/simonw/datasette,https://github.com/simonw/datasette,Apache-2.0,2017-10-23 00:39:03.000000,2021-12-28 18:26:51.000000,2021-12-23 19:18:20.000000,383,334.0,895.0,5673.0,1867.0,An open source multi-tool for exploring and publishing data.,60.0,29,True,2021-11-30 06:57:58.000000,0.59.4,111.0,datasette,,,,,639.0,569.0,https://pypi.org/project/datasette,2021-12-19 22:18:10.000000,70.0,136493.0,136493.0,,,,,,,,1.0,,34.0,,,,,,,,datasette,,,,,,,,,,,
144,Bayesian Optimization,fmfn/BayesianOptimization,,hyperopt,https://github.com/fmfn/BayesianOptimization,https://github.com/fmfn/BayesianOptimization,MIT,2014-06-06 08:18:56.000000,2021-11-25 04:39:23.000000,2020-12-19 01:11:23.000000,1197,45.0,172.0,5652.0,199.0,A Python implementation of global optimization with gaussian processes.,27.0,29,True,2020-05-16 16:03:51.000000,1.2.0,8.0,bayesian-optimization,,,,,1090.0,998.0,https://pypi.org/project/bayesian-optimization,2020-05-16 15:56:09.000000,92.0,138092.0,138093.0,,,,,,,,1.0,,71.0,,,,,,,,,,,,,,,,,,,
145,Autograd,HIPS/autograd,,others,https://github.com/HIPS/autograd,https://github.com/HIPS/autograd,MIT,2014-11-24 15:50:23.000000,2021-04-22 18:19:00.000000,2021-03-03 09:27:58.000000,782,163.0,219.0,5590.0,1376.0,Efficiently computes derivatives of numpy code.,51.0,29,True,2017-08-24 17:00:41.000000,1.1.13,24.0,autograd,conda-forge/autograd,,,,3147.0,2803.0,https://pypi.org/project/autograd,2019-07-25 16:21:07.000000,344.0,1143586.0,1146652.0,https://anaconda.org/conda-forge/autograd,2019-07-25 18:29:55.493000,196249.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
146,folium,python-visualization/folium,,geospatial-data,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000000,2021-12-29 19:31:42.000000,2021-12-29 19:31:42.000000,2028,204.0,713.0,5559.0,,Python Data. Leaflet.js Maps.,126.0,29,True,2021-11-19 21:01:43.000000,0.12.1.post1,26.0,folium,conda-forge/folium,,,,14469.0,13501.0,https://pypi.org/project/folium,2021-11-19 21:08:10.000000,968.0,689996.0,697100.0,https://anaconda.org/conda-forge/folium,2021-12-03 19:47:05.533000,490211.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
147,Tokenizers,huggingface/tokenizers,,nlp,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000000,2021-12-30 10:10:19.000000,2021-12-28 12:59:31.000000,422,156.0,393.0,5114.0,1504.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,48.0,29,True,2021-12-28 13:17:49.000000,0.11.1,64.0,tokenizers,conda-forge/tokenizers,,,,40.0,40.0,https://pypi.org/project/tokenizers,2021-12-28 13:17:49.000000,0.0,3645911.0,3652195.0,https://anaconda.org/conda-forge/tokenizers,2021-12-29 01:55:02.771000,106830.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
148,TinyDB,msiemens/tinydb,,data-containers,https://github.com/msiemens/tinydb,https://github.com/msiemens/tinydb,MIT,2013-07-12 23:31:13.000000,2021-12-20 07:47:12.000000,2021-12-20 07:47:12.000000,418,9.0,266.0,4731.0,639.0,TinyDB is a lightweight document oriented database optimized for your happiness :).,71.0,29,True,2021-09-23 18:07:35.000000,4.5.2,63.0,tinydb,conda-forge/tinydb,,,,1118.0,,https://pypi.org/project/tinydb,2021-09-23 18:07:32.000000,1118.0,288122.0,290432.0,https://anaconda.org/conda-forge/tinydb,2021-09-23 23:38:10.536000,152496.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
149,Gradio,gradio-app/gradio,,others,https://github.com/gradio-app/gradio,https://github.com/gradio-app/gradio,Apache-2.0,2018-12-19 08:24:04.000000,2021-12-30 11:12:25.000000,2021-12-30 11:12:09.000000,289,38.0,212.0,4626.0,2883.0,"Wrap UIs around any model, share with anyone.",40.0,29,True,2021-12-30 11:12:05.000000,2.6.4,178.0,gradio,,,,,466.0,464.0,https://pypi.org/project/gradio,2021-12-30 11:12:05.000000,2.0,74758.0,74758.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
150,einops,arogozhnikov/einops,,ml-frameworks,https://github.com/arogozhnikov/einops,https://github.com/arogozhnikov/einops,MIT,2018-09-22 00:45:08.000000,2021-12-26 17:23:12.000000,2021-12-14 06:14:18.000000,162,30.0,59.0,4072.0,382.0,"Deep learning operations reinvented (for pytorch, tensorflow, jax and others).",13.0,29,True,2021-08-31 22:49:08.000000,0.3.2,5.0,einops,conda-forge/einops,,,,1693.0,1683.0,https://pypi.org/project/einops,2021-08-31 21:29:29.000000,10.0,477296.0,477645.0,https://anaconda.org/conda-forge/einops,2021-08-31 23:13:47.214000,9434.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
151,Tesseract,madmaze/pytesseract,,ocr,https://github.com/madmaze/pytesseract,https://github.com/madmaze/pytesseract,Apache-2.0,2010-10-27 23:02:49.000000,2021-12-27 19:04:44.000000,2021-12-08 07:47:40.000000,555,10.0,274.0,3942.0,436.0,Python-tesseract is an optical character recognition (OCR) tool for python.,38.0,29,True,2021-06-28 23:00:22.000000,0.3.8,25.0,pytesseract,conda-forge/pytesseract,,,,1428.0,,https://pypi.org/project/pytesseract,2021-06-28 23:00:22.000000,1428.0,661701.0,678259.0,https://anaconda.org/conda-forge/pytesseract,2021-06-05 17:42:22.118000,480197.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
152,Ignite,pytorch/ignite,,ml-frameworks,https://github.com/pytorch/ignite,https://github.com/pytorch/ignite,BSD-3-Clause,2017-11-23 17:31:21.000000,2021-12-30 00:12:57.000000,2021-12-29 13:42:34.000000,509,136.0,849.0,3806.0,1309.0,High-level library to help with training and evaluating neural networks in PyTorch flexibly and transparently.,160.0,29,True,2021-10-13 09:11:37.000000,0.4.7,766.0,pytorch-ignite,pytorch/ignite,,,['pytorch'],62.0,,https://pypi.org/project/pytorch-ignite,2021-12-30 00:12:57.000000,62.0,65207.0,67021.0,https://anaconda.org/pytorch/ignite,2021-10-19 15:47:07.847000,76225.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
153,wandb client,wandb/client,,ml-experiments,https://github.com/wandb/client,https://github.com/wandb/client,MIT,2017-03-24 05:46:23.000000,2021-12-30 04:48:48.000000,2021-12-17 01:49:29.000000,282,370.0,1226.0,3599.0,4347.0,A tool for visualizing and tracking your machine learning experiments. This repo contains the CLI and Python API.,98.0,29,True,2021-12-17 00:59:09.000000,0.12.9,216.0,wandb,,,,,78.0,,https://pypi.org/project/wandb,2021-12-17 00:58:05.000000,78.0,526533.0,526533.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
154,Koalas,databricks/koalas,,data-containers,https://github.com/databricks/koalas,https://github.com/databricks/koalas,Apache-2.0,2019-01-03 21:46:54.000000,2021-10-26 06:53:37.000000,2021-10-21 22:12:35.000000,322,94.0,483.0,3047.0,1547.0,Koalas: pandas API on Apache Spark.,51.0,29,True,2021-10-19 22:26:46.000000,1.8.2,47.0,koalas,conda-forge/koalas,,,"['spark', 'pandas']",167.0,165.0,https://pypi.org/project/koalas,2021-10-19 22:26:05.000000,2.0,2078697.0,2082274.0,https://anaconda.org/conda-forge/koalas,2021-10-20 00:43:43.868000,109960.0,,,,,2.0,,998.0,,,,,,,,,,,,,,,,,,,
155,missingno,ResidentMario/missingno,,data-viz,https://github.com/ResidentMario/missingno,https://github.com/ResidentMario/missingno,MIT,2016-03-27 15:18:50.000000,2021-07-04 16:12:30.000000,2021-07-04 16:09:34.000000,385,11.0,102.0,3025.0,180.0,Missing data visualization module for Python.,17.0,29,True,2021-07-04 16:12:30.000000,0.5.0,24.0,missingno,conda-forge/missingno,,,,5983.0,5831.0,https://pypi.org/project/missingno,2021-07-04 16:12:30.000000,152.0,680277.0,682909.0,https://anaconda.org/conda-forge/missingno,2020-02-15 10:07:41.253000,139500.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
156,datashader,holoviz/datashader,,data-viz,https://github.com/holoviz/datashader,https://github.com/holoviz/datashader,BSD-3-Clause,2015-12-23 18:02:20.000000,2021-12-25 17:43:23.000000,2021-12-25 17:20:24.000000,328,127.0,354.0,2675.0,1300.0,Quickly and accurately render even the largest data.,45.0,29,True,2021-06-09 23:30:20.000000,0.13.0,24.0,datashader,conda-forge/datashader,,,,988.0,918.0,https://pypi.org/project/datashader,2021-06-09 22:59:52.000000,70.0,57486.0,62610.0,https://anaconda.org/conda-forge/datashader,2021-06-10 09:04:19.929000,251076.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
157,GPyTorch,cornellius-gp/gpytorch,,probabilistics,https://github.com/cornellius-gp/gpytorch,https://github.com/cornellius-gp/gpytorch,MIT,2017-06-09 14:48:20.000000,2021-12-27 15:32:43.000000,2021-12-21 00:57:25.000000,392,249.0,787.0,2639.0,3538.0,A highly efficient and modular implementation of Gaussian Processes in PyTorch.,90.0,29,True,2021-12-04 15:50:17.000000,1.6.0,31.0,gpytorch,,,,['pytorch'],463.0,455.0,https://pypi.org/project/gpytorch,2021-12-04 15:50:17.000000,8.0,128843.0,128843.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
158,Cufflinks,santosjorge/cufflinks,,data-viz,https://github.com/santosjorge/cufflinks,https://github.com/santosjorge/cufflinks,MIT,2014-11-19 20:59:33.000000,2021-12-15 15:49:58.297000,2021-02-25 05:05:09.000000,585,92.0,123.0,2430.0,452.0,Productivity Tools for Plotly + Pandas.,38.0,29,True,2020-03-01 17:42:01.000000,0.17.3,28.0,cufflinks,,,,['pandas'],5155.0,4921.0,https://pypi.org/project/cufflinks,2021-12-15 15:49:58.297000,234.0,248169.0,248169.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
159,TF-Agents,tensorflow/agents,,reinforcement-learning,https://github.com/tensorflow/agents,https://github.com/tensorflow/agents,Apache-2.0,2018-11-17 00:29:12.000000,2021-12-29 18:14:25.000000,2021-12-29 18:13:55.000000,586,105.0,415.0,2142.0,1988.0,"TF-Agents: A reliable, scalable and easy to use TensorFlow library for Contextual Bandits and Reinforcement Learning.",115.0,29,True,2021-11-15 17:59:06.000000,0.11.0,29.0,tf-agents,,,,['tensorflow'],668.0,656.0,https://pypi.org/project/tf-agents,2021-11-15 17:59:06.000000,12.0,86088.0,86088.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
160,HoloViews,holoviz/holoviews,,data-viz,https://github.com/holoviz/holoviews,https://github.com/holoviz/holoviews,BSD-3-Clause,2014-05-07 16:59:22.000000,2021-12-21 14:14:34.000000,2021-12-18 20:04:58.000000,339,812.0,1911.0,2069.0,10270.0,"With Holoviews, your data visualizes itself.",116.0,29,True,2021-12-16 15:54:33.000000,1.14.7,75.0,holoviews,conda-forge/holoviews,,,['jupyter'],170.0,,https://pypi.org/project/holoviews,2021-12-16 11:46:55.000000,170.0,234320.0,245916.0,https://anaconda.org/conda-forge/holoviews,2021-09-17 16:26:42.464000,621105.0,,,,,2.0,,,,@pyviz/jupyterlab_pyviz,https://www.npmjs.com/package/@pyviz/jupyterlab_pyviz,2020-05-24 13:49:54.205000,,2326.0,,,,,,,,,,,,,
