,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id,new_addition
264,Haiku,deepmind/dm-haiku,ml-frameworks,,https://github.com/deepmind/dm-haiku,https://github.com/deepmind/dm-haiku,Apache-2.0,2020-02-18 07:14:02.000,2022-08-17 14:47:13.000000,2022-08-17 14:47:08,782.0,37.0,166,37.0,317.0,74.0,134.0,2102,JAX-based neural network library.,62.0,30,True,2022-07-04 18:49:30.000,0.0.7,9.0,dm-haiku,conda-forge/dm-haiku,,,,578.0,536.0,https://pypi.org/project/dm-haiku,2022-07-04 18:49:30.000,42.0,117103.0,117365.0,https://anaconda.org/conda-forge/dm-haiku,2022-07-04 19:09:56.818,4723.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
265,TextAttack,QData/TextAttack,adversarial,,https://github.com/QData/TextAttack,https://github.com/QData/TextAttack,MIT,2019-10-15 00:51:44.000,2022-08-14 16:27:46.000000,2022-08-14 16:27:46,2552.0,90.0,261,30.0,469.0,21.0,197.0,2058,"TextAttack is a Python framework for adversarial attacks, data augmentation, and model training in NLP..",53.0,30,True,2022-08-14 16:26:58.000,0.3.7,44.0,textattack,conda-forge/textattack,,,,99.0,92.0,https://pypi.org/project/textattack,2022-05-25 19:09:47.000,7.0,7813.0,7969.0,https://anaconda.org/conda-forge/textattack,2021-06-29 21:16:15.345,3604.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
266,sahi,obss/sahi,image,,https://github.com/obss/sahi,https://github.com/obss/sahi,MIT,2021-01-30 12:54:53.000,2022-08-13 15:04:59.000000,2022-08-12 20:22:05,371.0,53.0,293,31.0,366.0,16.0,163.0,1904,A lightweight vision library for performing large scale object detection/ instance segmentation.,17.0,30,True,2022-08-12 20:30:05.000,0.10.4,81.0,sahi,conda-forge/sahi,,,,112.0,107.0,https://pypi.org/project/sahi,2022-06-25 20:18:21.000,5.0,72648.0,74063.0,https://anaconda.org/conda-forge/sahi,2022-08-13 07:47:13.311,12199.0,,,,,2.0,,3545.0,,,,,,,,,,,,,,,,,,,
267,jellyfish,jamesturk/jellyfish,nlp,,https://github.com/jamesturk/jellyfish,https://github.com/jamesturk/jellyfish,BSD-2-Clause,2010-07-09 20:41:11.000,2022-07-03 15:25:48.000000,2022-01-07 20:13:06,422.0,,148,42.0,53.0,11.0,99.0,1703,a python library for doing approximate and phonetic matching of strings.,25.0,30,True,2022-01-07 20:20:43.000,0.9.0,32.0,jellyfish,conda-forge/jellyfish,,,,4480.0,4082.0,https://pypi.org/project/jellyfish,2022-01-07 20:20:43.000,398.0,2623540.0,2627682.0,https://anaconda.org/conda-forge/jellyfish,2022-04-08 08:13:55.565,294126.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
268,PennyLane,PennyLaneAI/PennyLane,others,,https://github.com/PennyLaneAI/pennylane,https://github.com/PennyLaneAI/pennylane,Apache-2.0,2018-04-17 16:45:42.000,2022-08-18 15:58:44.000000,2022-08-18 14:28:15,2698.0,157.0,399,53.0,2220.0,252.0,573.0,1507,PennyLane is a cross-platform Python library for differentiable programming of quantum computers. Train a quantum..,117.0,30,True,2022-08-18 10:13:00.920,0.25.1,39.0,pennylane,conda-forge/pennylane,,,,34.0,,https://pypi.org/project/pennylane,2022-06-20 21:12:41.000,34.0,22009.0,22424.0,https://anaconda.org/conda-forge/pennylane,2022-05-01 12:38:58.341,3730.0,,,,,2.0,,62.0,,,,,,,,,,,,,,,,,,,
269,ogb,snap-stanford/ogb,graph,,https://github.com/snap-stanford/ogb,https://github.com/snap-stanford/ogb,MIT,2019-11-22 22:13:57.000,2022-08-16 12:14:07.000000,2022-08-16 12:14:07,610.0,25.0,310,40.0,37.0,2.0,224.0,1426,"Benchmark datasets, data loaders, and evaluators for graph machine learning.",23.0,30,True,2022-02-23 05:45:04.000,1.3.3,16.0,ogb,conda-forge/ogb,,,,385.0,372.0,https://pypi.org/project/ogb,2022-02-23 05:45:04.000,13.0,61956.0,62418.0,https://anaconda.org/conda-forge/ogb,2022-02-23 11:52:44.440,10626.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
270,TF Recommenders,tensorflow/recommenders,recommender-systems,,https://github.com/tensorflow/recommenders,https://github.com/tensorflow/recommenders,Apache-2.0,2020-06-26 21:38:01.000,2022-08-16 02:17:01.000000,2022-08-16 02:16:56,318.0,14.0,206,48.0,251.0,152.0,141.0,1408,TensorFlow Recommenders is a library for building recommender system models using TensorFlow.,37.0,30,True,2022-07-13 17:05:54.766,0.7.0,14.0,tensorflow-recommenders,,,,['tensorflow'],137.0,136.0,https://pypi.org/project/tensorflow-recommenders,2021-08-23 23:29:59.000,1.0,516274.0,516274.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
271,ArcGIS API,Esri/arcgis-python-api,geospatial-data,,https://github.com/Esri/arcgis-python-api,https://github.com/Esri/arcgis-python-api,Apache-2.0,2016-03-16 01:09:14.000,2022-08-17 18:23:02.000000,2022-08-17 17:30:57,3566.0,53.0,912,146.0,865.0,54.0,429.0,1386,Documentation and samples for ArcGIS API for Python.,81.0,30,True,2022-06-01 17:24:30.000,2.0.1,33.0,arcgis,,esridocker/arcgis-api-python-notebook,,,26.0,,https://pypi.org/project/arcgis,2022-06-02 11:54:17.000,26.0,45865.0,46028.0,,,,https://hub.docker.com/r/esridocker/arcgis-api-python-notebook,2022-06-17 15:56:10.986929,35.0,7202.0,3.0,,4983.0,,,,,,,,,,,,,,,,,,,
272,Model Analysis,tensorflow/model-analysis,interpretability,,https://github.com/tensorflow/model-analysis,https://github.com/tensorflow/model-analysis,Apache-2.0,2018-03-23 19:08:49.000,2022-08-17 16:27:00.000000,2022-08-17 16:26:55,1190.0,37.0,249,71.0,93.0,28.0,49.0,1166,Model analysis tools for TensorFlow.,47.0,30,True,2022-07-01 08:38:27.000,0.40.0,50.0,tensorflow-model-analysis,,,,"['tensorflow', 'jupyter']",21.0,,https://pypi.org/project/tensorflow-model-analysis,2022-05-16 03:38:20.000,21.0,1069313.0,1069313.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
273,arch,bashtage/arch,financial-data,,https://github.com/bashtage/arch,https://github.com/bashtage/arch,NCSA,2014-08-29 15:41:28.000,2022-08-17 08:33:52.000000,2022-08-17 08:29:56,994.0,56.0,213,41.0,429.0,17.0,162.0,970,ARCH models in Python.,31.0,30,False,2022-06-22 10:47:05.000,5.3.1,38.0,arch,conda-forge/arch-py,,,,671.0,623.0,https://pypi.org/project/arch,2022-06-22 10:47:05.000,48.0,313358.0,318011.0,https://anaconda.org/conda-forge/arch-py,2022-06-28 23:03:37.564,153573.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
274,adapter-transformers,Adapter-Hub/adapter-transformers,others,,https://github.com/adapter-hub/adapter-transformers,https://github.com/adapter-hub/adapter-transformers,Apache-2.0,2020-04-21 16:21:43.000,2022-08-18 15:05:33.000000,2022-08-12 11:48:29,10392.0,31.0,163,14.0,192.0,55.0,161.0,962,Huggingface Transformers + Adapters =.,1317.0,30,True,2022-05-18 08:48:09.000,adapters3.0.1,15.0,adapter-transformers,,,,['huggingface'],89.0,84.0,https://pypi.org/project/adapter-transformers,2022-05-18 08:45:47.000,5.0,38684.0,38684.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
275,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2022-08-18 08:53:18.000000,2022-08-15 21:07:14,10508.0,209.0,249,31.0,1398.0,382.0,480.0,847,Python package for earth-observing satellite data processing.,128.0,30,False,2022-08-15 08:10:18.324,0.37.1,79.0,satpy,conda-forge/satpy,,,,83.0,72.0,https://pypi.org/project/satpy,2022-04-14 07:42:54.000,11.0,1560.0,3649.0,https://anaconda.org/conda-forge/satpy,2022-08-15 14:27:55.969,102405.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
276,snowballstemmer,snowballstem/snowball,nlp,,https://github.com/snowballstem/snowball,https://github.com/snowballstem/snowball,BSD-3-Clause,2013-02-23 07:17:42.000,2022-03-28 04:36:11.000000,2021-12-17 04:08:52,919.0,,161,34.0,108.0,33.0,44.0,581,Snowball compiler and stemming algorithms.,28.0,30,True,2021-11-16 18:38:34.000,2.2.0,10.0,snowballstemmer,conda-forge/snowballstemmer,,,,6749.0,4.0,https://pypi.org/project/snowballstemmer,2021-11-16 18:38:34.000,6745.0,7522351.0,7590034.0,https://anaconda.org/conda-forge/snowballstemmer,2021-11-17 09:59:16.947,4873230.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
277,DIPY,dipy/dipy,medical-data,,https://github.com/dipy/dipy,https://github.com/dipy/dipy,BSD-3-Clause,2010-02-06 11:43:08.000,2022-08-15 04:13:27.000000,2022-07-06 22:26:40,12286.0,32.0,360,51.0,1770.0,151.0,664.0,535,"DIPY is the paragon 3D/4D+ imaging library in Python. Contains generic methods for spatial normalization, signal..",134.0,30,True,2021-05-06 04:40:48.000,1.4.1,24.0,dipy,conda-forge/dipy,,,,680.0,600.0,https://pypi.org/project/dipy,2022-03-11 20:19:02.000,80.0,11386.0,15678.0,https://anaconda.org/conda-forge/dipy,2022-03-15 06:15:21.138,321944.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
278,Cython BLIS,explosion/cython-blis,others,,https://github.com/explosion/cython-blis,https://github.com/explosion/cython-blis,BSD-3-Clause,2017-10-15 09:56:16.000,2022-08-05 07:27:36.089000,2022-08-04 10:34:46,548.0,6.0,34,13.0,46.0,5.0,23.0,190,Fast matrix-multiplication as a self-contained Python library no system dependencies!.,12.0,30,False,2022-08-04 13:38:01.973,0.9.1,43.0,blis,conda-forge/cython-blis,,,,20220.0,19989.0,https://pypi.org/project/blis,2022-06-22 15:07:43.000,231.0,3775745.0,3815512.0,https://anaconda.org/conda-forge/cython-blis,2022-08-05 07:27:36.089,1630474.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
279,spleeter,deezer/spleeter,audio,,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000,2022-06-28 03:14:20.000000,2022-06-10 09:22:51,484.0,3.0,2230,367.0,93.0,151.0,538.0,20287,Deezer source separation library including pretrained models.,19.0,29,True,2022-06-10 13:19:35.000,2.3.1,35.0,spleeter,conda-forge/spleeter,,,['tensorflow'],5.0,,https://pypi.org/project/spleeter,2022-06-10 13:19:35.000,5.0,10659.0,65398.0,https://anaconda.org/conda-forge/spleeter,2020-06-30 14:33:43.220,67257.0,,,,,2.0,,1791857.0,,,,,,,,,,,,,,,,,,,
280,baselines,openai/baselines,reinforcement-learning,,https://github.com/openai/baselines,https://github.com/openai/baselines,MIT,2017-05-24 01:58:13.000,2022-06-16 12:24:07.000000,2020-01-31 13:06:18,347.0,,4352,597.0,368.0,480.0,432.0,12857,OpenAI Baselines: high-quality implementations of reinforcement learning algorithms.,114.0,29,False,2018-02-26 17:07:07.000,0.1.5,6.0,baselines,,,,,447.0,408.0,https://pypi.org/project/baselines,2018-02-26 17:07:07.000,39.0,989.0,989.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
281,backtrader,mementum/backtrader,financial-data,,https://github.com/mementum/backtrader,https://github.com/mementum/backtrader,GPL-3.0,2015-01-10 07:14:52.000,2022-08-14 22:48:30.000000,2021-07-17 22:17:12,2385.0,,2898,561.0,200.0,42.0,,9187,Python Backtesting library for trading strategies.,52.0,29,False,,,155.0,backtrader,,,,,1179.0,1128.0,https://pypi.org/project/backtrader,2020-07-03 13:02:14.000,51.0,12566.0,12566.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
282,tsfresh,blue-yonder/tsfresh,time-series-data,,https://github.com/blue-yonder/tsfresh,https://github.com/blue-yonder/tsfresh,MIT,2016-10-26 11:29:17.000,2022-08-09 13:09:18.000000,2021-12-21 03:31:43,507.0,,1010,152.0,406.0,53.0,440.0,6573,Automatic extraction of relevant features from time series:.,82.0,29,True,2021-12-21 03:37:03.000,0.19.0,27.0,tsfresh,conda-forge/tsfresh,,,['sklearn'],60.0,,https://pypi.org/project/tsfresh,2021-12-21 03:37:03.000,60.0,403599.0,407373.0,https://anaconda.org/conda-forge/tsfresh,2021-12-21 18:56:28.651,215162.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
283,PyTorch3D,facebookresearch/pytorch3d,image,,https://github.com/facebookresearch/pytorch3d,https://github.com/facebookresearch/pytorch3d,,2019-10-25 02:23:45.000,2022-08-18 15:14:04.000000,2022-08-18 15:12:33,890.0,123.0,943,136.0,118.0,90.0,1013.0,6416,PyTorch3D is FAIRs library of reusable components for deep learning with 3D data.,95.0,29,False,2022-08-10 11:16:16.000,0.7.0,12.0,pytorch3d,pytorch3d/pytorch3d,,,['pytorch'],270.0,265.0,https://pypi.org/project/pytorch3d,2022-04-28 15:53:26.000,5.0,13363.0,15140.0,https://anaconda.org/pytorch3d/pytorch3d,2022-08-14 22:28:03.284,58650.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
284,Coqui TTS,coqui-ai/TTS,audio,,https://github.com/coqui-ai/TTS,https://github.com/coqui-ai/TTS,MPL-2.0,2020-05-20 15:45:28.000,2022-08-18 09:26:07.000000,2022-08-18 09:26:04,4119.0,49.0,595,105.0,334.0,31.0,370.0,5816,"- a deep learning toolkit for Text-to-Speech, battle-tested in research and production.",102.0,29,True,2022-06-21 12:14:41.000,0.7.1,38.0,tts,conda-forge/tts,,,"['pytorch', 'tensorflow']",5.0,,https://pypi.org/project/tts,2022-06-21 12:14:41.000,5.0,5036.0,19258.0,https://anaconda.org/conda-forge/tts,2021-12-15 19:29:56.367,3415.0,,,,,2.0,,235982.0,,,,,,,,,,,,,,,,,,,
285,CleverHans,cleverhans-lab/cleverhans,adversarial,,https://github.com/cleverhans-lab/cleverhans,https://github.com/cleverhans-lab/cleverhans,MIT,2016-09-15 00:28:04.000,2022-01-23 02:08:30.000000,2021-09-23 22:14:27,3201.0,,1329,190.0,780.0,25.0,422.0,5562,"An adversarial example library for constructing attacks, building defenses, and benchmarking both.",128.0,29,True,2021-07-24 08:53:21.000,4.0.0,8.0,cleverhans,conda-forge/cleverhans,,,['tensorflow'],359.0,348.0,https://pypi.org/project/cleverhans,2021-07-24 08:53:21.000,11.0,1193.0,1340.0,https://anaconda.org/conda-forge/cleverhans,2021-07-29 12:49:41.903,3843.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
286,scikit-surprise,NicolasHug/Surprise,recommender-systems,,https://github.com/NicolasHug/Surprise,https://github.com/NicolasHug/Surprise,BSD-3-Clause,2016-10-23 14:59:38.000,2022-08-15 09:06:17.000000,2022-08-15 09:06:15,637.0,15.0,918,149.0,76.0,53.0,295.0,5481,A Python scikit for building and analyzing recommender systems.,43.0,29,True,2020-07-19 14:50:48.000,1.1.1,9.0,scikit-surprise,conda-forge/scikit-surprise,,,,26.0,,https://pypi.org/project/scikit-surprise,2020-07-19 14:50:48.000,26.0,132452.0,136882.0,https://anaconda.org/conda-forge/scikit-surprise,2021-11-18 20:15:44.176,243665.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,
287,kaggle,Kaggle/kaggle-api,ml-experiments,,https://github.com/Kaggle/kaggle-api,https://github.com/Kaggle/kaggle-api,Apache-2.0,2018-01-25 03:02:39.000,2022-07-22 15:58:54.000000,2021-03-15 15:49:05,145.0,,937,185.0,78.0,220.0,149.0,4910,Official Kaggle API.,36.0,29,False,2021-03-13 00:50:03.000,1.5.12,48.0,kaggle,conda-forge/kaggle,,,,337.0,,https://pypi.org/project/kaggle,2021-03-13 00:50:03.000,337.0,117580.0,119993.0,https://anaconda.org/conda-forge/kaggle,2021-12-17 19:19:11.878,94123.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
288,skorch,skorch-dev/skorch,ml-frameworks,,https://github.com/skorch-dev/skorch,https://github.com/skorch-dev/skorch,BSD-3-Clause,2017-07-18 00:13:54.000,2022-08-16 10:07:20.000000,2022-08-09 09:37:15,1004.0,19.0,308,81.0,443.0,52.0,397.0,4633,A scikit-learn compatible neural network library that wraps PyTorch.,50.0,29,True,2021-10-31 15:54:20.000,0.11.0,14.0,skorch,conda-forge/skorch,,,"['pytorch', 'sklearn']",579.0,546.0,https://pypi.org/project/skorch,2021-10-31 15:48:51.000,33.0,29671.0,42416.0,https://anaconda.org/conda-forge/skorch,2021-11-30 10:48:50.965,599056.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
289,pyfolio,quantopian/pyfolio,financial-data,,https://github.com/quantopian/pyfolio,https://github.com/quantopian/pyfolio,Apache-2.0,2015-06-01 15:31:39.000,2021-12-26 17:08:51.000000,2020-07-15 13:46:58,1184.0,,1387,307.0,290.0,137.0,265.0,4539,Portfolio and risk analytics in Python.,56.0,29,False,2019-04-15 15:00:21.000,0.9.2,22.0,pyfolio,conda-forge/pyfolio,,,,477.0,445.0,https://pypi.org/project/pyfolio,2019-04-15 15:00:21.000,32.0,6535.0,6706.0,https://anaconda.org/conda-forge/pyfolio,2020-05-16 14:11:57.267,9247.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
290,Darts,unit8co/darts,time-series-data,,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000,2022-08-17 19:50:33.000000,2022-08-13 09:03:30,827.0,61.0,476,42.0,568.0,219.0,397.0,4511,A python library for easy manipulation and forecasting of time series.,60.0,29,True,2022-08-12 21:16:22.881,0.21.0,31.0,u8darts,conda-forge/u8darts-all,unit8/darts,,,92.0,89.0,https://pypi.org/project/u8darts,2022-06-22 08:12:22.000,3.0,6952.0,7817.0,https://anaconda.org/conda-forge/u8darts-all,2022-08-13 11:20:21.822,11154.0,https://hub.docker.com/r/unit8/darts,2022-08-12 23:50:36.695341,,354.0,2.0,,,,,,,,,,,,,,,,,,,,,
291,torchdiffeq,rtqichen/torchdiffeq,pytorch-utils,,https://github.com/rtqichen/torchdiffeq,https://github.com/rtqichen/torchdiffeq,MIT,2018-11-14 17:51:25.000,2022-08-10 14:37:11.000000,2022-08-10 14:37:11,240.0,12.0,730,125.0,34.0,40.0,137.0,4187,Differentiable ODE solvers with full GPU support and O(1)-memory backpropagation.,21.0,29,True,2022-04-22 15:21:47.000,0.2.3,7.0,torchdiffeq,conda-forge/torchdiffeq,,,['pytorch'],311.0,291.0,https://pypi.org/project/torchdiffeq,2022-04-22 15:21:47.000,20.0,8081.0,8323.0,https://anaconda.org/conda-forge/torchdiffeq,2021-06-03 13:23:15.112,6539.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
292,triton,openai/triton,model-serialisation,,https://github.com/openai/triton,https://github.com/openai/triton,MIT,2014-08-30 17:07:16.000,2022-08-18 00:48:53.000000,2022-08-16 02:16:49,522.0,56.0,293,89.0,361.0,79.0,156.0,3920,Development repository for the Triton language and compiler.,42.0,29,True,2021-10-15 01:19:15.000,1.1.1,153.0,triton,,,,,126.0,123.0,https://pypi.org/project/triton,2022-07-04 00:16:30.000,3.0,47239.0,47239.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
293,yellowbrick,DistrictDataLabs/yellowbrick,interpretability,,https://github.com/DistrictDataLabs/yellowbrick,https://github.com/DistrictDataLabs/yellowbrick,Apache-2.0,2016-05-18 14:12:17.000,2022-08-17 21:46:10.000000,2022-08-17 21:46:10,891.0,17.0,516,103.0,606.0,90.0,587.0,3705,Visual analysis and diagnostic tools to facilitate machine learning model selection.,109.0,29,True,2022-02-19 22:49:03.000,1.4,23.0,yellowbrick,conda-forge/yellowbrick,,,['sklearn'],62.0,,https://pypi.org/project/yellowbrick,2022-02-19 22:41:36.000,62.0,555884.0,557337.0,https://anaconda.org/conda-forge/yellowbrick,2022-03-24 21:56:05.074,34891.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
294,SynapseML,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2022-08-18 16:30:40.000000,2022-08-18 06:35:06,1194.0,70.0,695,138.0,1047.0,243.0,347.0,3486,Simple and Distributed Machine Learning.,96.0,29,True,2022-07-18 03:19:00.206,0.10.0,24.0,synapseml,,,,,1.0,,https://pypi.org/project/synapseml,2022-01-12 22:50:41.000,1.0,64129.0,64129.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
295,bqplot,bqplot/bqplot,data-viz,,https://github.com/bqplot/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2022-08-18 11:55:31.000000,2022-07-25 11:39:08,3525.0,6.0,458,106.0,944.0,228.0,359.0,3334,Plotting library for IPython/Jupyter notebooks.,59.0,29,True,2022-02-11 15:29:07.544,0.5.34,100.0,bqplot,conda-forge/bqplot,,,['jupyter'],136.0,34.0,https://pypi.org/project/bqplot,2022-02-11 15:27:16.000,92.0,87619.0,109979.0,https://anaconda.org/conda-forge/bqplot,2022-02-11 15:47:15.986,1017422.0,,,,,3.0,,,,bqplot,https://www.npmjs.com/package/bqplot,2022-02-11 15:29:07.544,10.0,8795.0,,,,,,,,,,,,,
296,missingno,ResidentMario/missingno,data-viz,,https://github.com/ResidentMario/missingno,https://github.com/ResidentMario/missingno,MIT,2016-03-27 15:18:50.000,2022-02-27 20:46:03.000000,2022-02-27 20:46:03,186.0,,409,69.0,36.0,8.0,114.0,3278,Missing data visualization module for Python.,17.0,29,True,2022-02-27 20:39:36.000,0.5.1,25.0,missingno,conda-forge/missingno,,,,8380.0,8263.0,https://pypi.org/project/missingno,2022-02-27 20:39:36.000,117.0,1054331.0,1057724.0,https://anaconda.org/conda-forge/missingno,2020-02-15 10:07:41.253,206987.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
297,Catalyst,catalyst-team/catalyst,ml-experiments,,https://github.com/catalyst-team/catalyst,https://github.com/catalyst-team/catalyst,Apache-2.0,2018-08-20 07:56:13.000,2022-08-17 10:02:52.000000,2022-04-29 04:19:24,1698.0,,361,45.0,1077.0,4.0,334.0,2969,Accelerated deep learning R&D.,103.0,29,True,2022-04-29 04:45:11.000,22.04,108.0,catalyst,,,,['pytorch'],630.0,601.0,https://pypi.org/project/catalyst,2022-04-29 04:46:04.000,29.0,37219.0,37219.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
298,TextDistance,life4/textdistance,nlp,,https://github.com/life4/textdistance,https://github.com/life4/textdistance,MIT,2017-05-05 08:46:10.000,2022-06-29 17:49:53.292000,2022-06-29 12:31:38,330.0,9.0,230,58.0,43.0,11.0,,2928,"Compute distance between sequences. 30+ algorithms, pure python implementation, common interface, optional external..",12.0,29,True,2022-06-29 12:49:51.000,4.3.0,23.0,textdistance,conda-forge/textdistance,,,,2652.0,2611.0,https://pypi.org/project/textdistance,2022-06-29 12:31:21.000,41.0,645115.0,648470.0,https://anaconda.org/conda-forge/textdistance,2022-06-29 17:49:53.292,170361.0,,,,,2.0,,830.0,,,,,,,,,,,,,,,,,,,
299,cuML,rapidsai/cuml,gpu-utilities,,https://github.com/rapidsai/cuml,https://github.com/rapidsai/cuml,Apache-2.0,2018-10-11 15:45:35.000,2022-08-18 15:56:41.000000,2022-08-11 18:47:43,14845.0,58.0,415,69.0,2812.0,708.0,1378.0,2883,cuML - RAPIDS Machine Learning Library.,157.0,29,True,2022-08-17 22:20:06.000,22.08.00,24.0,cuml,,,,,3.0,,https://pypi.org/project/cuml,2020-06-01 20:09:10.000,3.0,965.0,965.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
300,GluonTS,awslabs/gluon-ts,time-series-data,,https://github.com/awslabs/gluon-ts,https://github.com/awslabs/gluon-ts,Apache-2.0,2019-05-15 17:17:29.000,2022-08-18 08:52:12.000000,2022-08-17 10:43:14,1009.0,128.0,593,67.0,1213.0,321.0,499.0,2876,Probabilistic time series modeling in Python.,91.0,29,True,2022-08-14 16:56:10.000,0.10.4,55.0,gluonts,anaconda/gluonts,,,['mxnet'],7.0,,https://pypi.org/project/gluonts,2022-06-30 19:47:56.000,7.0,132793.0,132804.0,https://anaconda.org/anaconda/gluonts,2021-10-14 12:53:07.201,113.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
301,NMSLIB,nmslib/nmslib,nn-search,,https://github.com/nmslib/nmslib,https://github.com/nmslib/nmslib,Apache-2.0,2013-07-10 11:06:06.000,2022-06-06 16:07:07.000000,2022-05-31 03:18:45,1556.0,1.0,402,94.0,120.0,62.0,341.0,2840,Non-Metric Space Library (NMSLIB): An efficient similarity search library and a toolkit for evaluation of k-NN methods..,48.0,29,True,2021-02-03 16:40:09.000,2.1.1,32.0,nmslib,conda-forge/nmslib,,,,706.0,654.0,https://pypi.org/project/nmslib,2021-02-03 00:02:08.000,52.0,124906.0,127072.0,https://anaconda.org/conda-forge/nmslib,2022-04-15 23:08:32.465,60675.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
302,pandas-ta,twopirllc/pandas-ta,probabilistics,,https://github.com/twopirllc/pandas-ta,https://github.com/twopirllc/pandas-ta,MIT,2019-02-19 16:41:09.000,2022-08-15 08:58:20.000000,2022-06-23 16:44:37,584.0,3.0,609,86.0,147.0,72.0,350.0,2783,Technical Analysis Indicators - Pandas TA is an easy to use Python 3 Pandas Extension with 130+ Indicators.,45.0,29,True,2021-07-28 20:21:21.000,0.3.14,19.0,pandas-ta,conda-forge/pandas-ta,,,['pandas'],809.0,790.0,https://pypi.org/project/pandas-ta,2021-07-28 20:51:17.000,19.0,67059.0,67247.0,https://anaconda.org/conda-forge/pandas-ta,2021-10-05 09:16:48.657,1884.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
