,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,pypi_latest_release_published_at,pypi_dependent_project_count,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
420,PyTextRank,DerwenAI/pytextrank,nlp,,https://github.com/DerwenAI/pytextrank,https://github.com/DerwenAI/pytextrank,MIT,2016-10-02 18:39:12.000,2023-12-06 14:39:14.000000,2023-08-22 16:20:29,468.0,,312.0,63.0,151.0,8.0,91.0,2078.0,Python implementation of TextRank algorithms (textgraphs) for phrase extraction.,19.0,27,True,2023-08-07 19:46:52.000,3.2.5,21.0,pytextrank,,,,,563.0,563.0,https://pypi.org/project/pytextrank,39685.0,39685.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
421,efficientnet,qubvel/efficientnet,tensorflow-utils,,https://github.com/qubvel/efficientnet,https://github.com/qubvel/efficientnet,Apache-2.0,2019-05-30 20:21:09.000,2024-01-24 14:27:34.000000,2021-07-16 09:03:20,66.0,,463.0,39.0,43.0,64.0,58.0,2048.0,Implementation of EfficientNet model. Keras and TensorFlow Keras.,10.0,27,False,2020-09-15 16:26:00.000,1.1.1,9.0,efficientnet,anaconda/efficientnet,,,['tensorflow'],1943.0,1929.0,https://pypi.org/project/efficientnet,55663.0,60204.0,https://anaconda.org/anaconda/efficientnet,2023-06-16 19:23:39.686,472.0,,,,,3.0,2.0,253637.0,2020-09-15 16:26:00.000,14.0,,,,,,,,,,,,,,,,,,
422,alibi-detect,SeldonIO/alibi-detect,others,,https://github.com/SeldonIO/alibi-detect,https://github.com/SeldonIO/alibi-detect,Intel,2019-10-07 13:29:13.000,2024-01-22 16:31:59.000000,2024-01-22 16:31:53,715.0,4.0,247.0,34.0,525.0,138.0,234.0,2010.0,"Algorithms for outlier, adversarial and drift detection.",20.0,27,False,2024-01-22 16:25:25.000,0.11.5,37.0,alibi-detect,,,,,418.0,412.0,https://pypi.org/project/alibi-detect,31330.0,31330.0,,,,,,,,3.0,,,2024-01-22 16:14:47.000,6.0,,,,,,,,,,,,,,,,,,
423,Labml,labmlai/labml,ml-experiments,,https://github.com/labmlai/labml,https://github.com/labmlai/labml,MIT,2018-11-16 09:34:48.000,2024-01-25 14:14:21.000000,2024-01-23 16:28:25,1737.0,239.0,120.0,29.0,128.0,18.0,20.0,1771.0,Monitor deep learning model training and hardware usage from your mobile phone.,9.0,27,True,2023-09-10 04:20:57.000,0.4.168,144.0,labml,,,,,132.0,126.0,https://pypi.org/project/labml,2608.0,2608.0,,,,,,,,3.0,,,2023-09-10 04:20:57.000,6.0,,,,,,,,,,,,,,,,,,
424,lightning-flash,Lightning-AI/lightning-flash,pytorch-utils,,https://github.com/Lightning-Universe/lightning-flash,https://github.com/Lightning-Universe/lightning-flash,Apache-2.0,2021-01-28 18:47:16.000,2023-10-08 14:28:44.000000,2023-10-08 14:28:43,1157.0,,207.0,36.0,1081.0,25.0,496.0,1725.0,Your PyTorch AI Factory - Flash enables you to easily configure and run complex AI recipes for over 15 tasks across 7..,87.0,27,True,2023-06-30 13:37:19.283,0.8.2,40.0,lightning-flash,conda-forge/lightning-flash,,,['pytorch'],264.0,261.0,https://pypi.org/project/lightning-flash,1548.0,2134.0,https://anaconda.org/conda-forge/lightning-flash,2023-07-04 02:12:18.993,16996.0,,,,,2.0,,,2022-05-11 18:17:54.000,3.0,Lightning-Universe/lightning-flash,,,,,,,,,,,,,,,,,
425,cuGraph,rapidsai/cugraph,gpu-utilities,,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000,2024-01-25 14:26:53.000000,2024-01-25 05:58:17,6248.0,99.0,262.0,47.0,2518.0,307.0,1351.0,1494.0,cuGraph - RAPIDS Graph Analytics Library.,109.0,27,True,2023-12-06 19:21:19.000,23.12.00,33.0,cugraph,conda-forge/libcugraph,,,,4.0,2.0,https://pypi.org/project/cugraph,146.0,685.0,https://anaconda.org/conda-forge/libcugraph,2023-06-16 19:25:39.870,17808.0,,,,,2.0,,,2020-06-01 20:09:06.000,2.0,,,,,,,,,,,,,,,,,,
426,chainercv,chainer/chainercv,image,,https://github.com/chainer/chainercv,https://github.com/chainer/chainercv,MIT,2017-02-13 04:15:10.000,2021-07-01 16:54:50.000000,2020-01-07 11:48:31,4930.0,,318.0,74.0,742.0,54.0,168.0,1476.0,ChainerCV: a Library for Deep Learning in Computer Vision.,39.0,27,False,2019-06-12 11:55:40.000,0.13.1,25.0,chainercv,,,,,415.0,384.0,https://pypi.org/project/chainercv,2407.0,2407.0,,,,,,,,3.0,,,2019-06-12 11:55:40.000,31.0,,,,,,,,,,,,,,,,,,
427,TabPy,tableau/TabPy,others,,https://github.com/tableau/TabPy,https://github.com/tableau/TabPy,MIT,2016-09-27 21:26:03.000,2024-01-04 20:19:39.000000,2024-01-04 20:19:39,950.0,4.0,567.0,107.0,283.0,13.0,300.0,1474.0,Execute Python code on the fly and display results in Tableau visualizations:.,50.0,27,True,2023-06-28 20:49:21.000,2.9.0,31.0,tabpy,anaconda/tabpy-client,,,,148.0,146.0,https://pypi.org/project/tabpy,14712.0,14767.0,https://anaconda.org/anaconda/tabpy-client,2023-06-16 13:20:17.078,4460.0,,,,,3.0,,,2023-01-30 23:34:02.112,2.0,,,,,,,,,,,,,,,,,,
428,metric-learn,scikit-learn-contrib/metric-learn,others,,https://github.com/scikit-learn-contrib/metric-learn,https://github.com/scikit-learn-contrib/metric-learn,MIT,2013-11-02 08:29:47.000,2023-10-09 07:21:10.000000,2023-09-29 00:13:39,295.0,,257.0,48.0,184.0,54.0,120.0,1357.0,Metric learning algorithms in Python.,22.0,27,True,2023-10-09 04:53:59.000,0.7.0,11.0,metric-learn,conda-forge/metric-learn,,,['sklearn'],357.0,344.0,https://pypi.org/project/metric-learn,14206.0,14469.0,https://anaconda.org/conda-forge/metric-learn,2023-10-09 05:53:11.819,11063.0,,,,,3.0,,,2023-10-09 04:53:59.000,13.0,,,,,,,,,,,,,,,,,,
429,minisom,JustGlowing/minisom,others,,https://github.com/JustGlowing/minisom,https://github.com/JustGlowing/minisom,CC-BY-3.0,2013-07-03 10:10:06.000,2024-01-19 09:16:46.000000,2024-01-19 09:16:46,562.0,42.0,396.0,31.0,48.0,13.0,121.0,1338.0,MiniSom is a minimalistic implementation of the Self Organizing Maps.,28.0,27,False,2023-03-02 15:10:38.000,2.3.1,24.0,minisom,,,,,539.0,518.0,https://pypi.org/project/minisom,21391.0,21391.0,,,,,,,,3.0,,,2023-03-02 15:10:03.003,21.0,,,,,,,,,,,,,,,,,,
430,openTSNE,pavlin-policar/openTSNE,data-viz,,https://github.com/pavlin-policar/openTSNE,https://github.com/pavlin-policar/openTSNE,BSD-3-Clause,2018-06-08 18:42:09.000,2023-11-29 23:41:32.898000,2023-11-29 13:48:39,684.0,4.0,149.0,24.0,124.0,2.0,128.0,1323.0,"Extensible, parallel implementations of t-SNE.",11.0,27,True,2023-11-29 14:50:50.000,1.0.1,21.0,opentsne,conda-forge/opentsne,,,,718.0,718.0,https://pypi.org/project/opentsne,27525.0,33211.0,https://anaconda.org/conda-forge/opentsne,2023-11-29 23:41:32.898,233154.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
431,underthesea,undertheseanlp/underthesea,nlp,,https://github.com/undertheseanlp/underthesea,https://github.com/undertheseanlp/underthesea,GPL-3.0,2017-03-01 10:24:26.000,2023-10-05 01:24:33.000000,2023-10-05 01:24:32,851.0,,262.0,75.0,481.0,39.0,198.0,1292.0,Underthesea - Vietnamese NLP Toolkit.,18.0,27,False,2023-09-22 23:57:31.000,6.8.0,125.0,underthesea,,,,,929.0,902.0,https://pypi.org/project/underthesea,8552.0,8623.0,,,,,,,,2.0,,5713.0,2023-09-22 23:50:49.000,27.0,,,,,,,,,,,,,,,,,,
432,PySAL,pysal/pysal,geospatial-data,,https://github.com/pysal/pysal,https://github.com/pysal/pysal,BSD-3-Clause,2013-02-19 17:27:42.000,2024-01-21 22:19:27.000000,2023-12-11 14:44:44,4204.0,4.0,285.0,83.0,640.0,16.0,608.0,1237.0,PySAL: Python Spatial Analysis Library Meta-Package.,78.0,27,True,2023-08-01 02:38:24.000,23.07,35.0,pysal,conda-forge/pysal,,,,39.0,,https://pypi.org/project/pysal,20712.0,33325.0,https://anaconda.org/conda-forge/pysal,2023-10-04 23:43:19.864,529784.0,,,,,3.0,,,2024-01-21 22:19:27.000,39.0,,,,,,,,,,,,,,,,,,
433,Madmom,CPJKU/madmom,audio,,https://github.com/CPJKU/madmom,https://github.com/CPJKU/madmom,BSD-3-Clause,2015-09-08 08:19:06.000,2023-11-28 23:16:10.000000,2023-09-10 06:51:22,1752.0,,190.0,42.0,257.0,65.0,212.0,1207.0,Python audio and music signal processing library.,20.0,27,True,2018-11-14 14:57:41.000,0.16.1,11.0,madmom,,,,,426.0,393.0,https://pypi.org/project/madmom,2317.0,2317.0,,,,,,,,3.0,,,2018-11-14 14:56:22.000,33.0,,,,,,,,,,,,,,,,,,
434,scikit-survival,sebp/scikit-survival,sklearn-utils,,https://github.com/sebp/scikit-survival,https://github.com/sebp/scikit-survival,GPL-3.0,2016-12-26 22:15:53.000,2024-01-25 12:05:36.000000,2024-01-24 20:34:05,1046.0,33.0,206.0,24.0,127.0,23.0,186.0,1027.0,Survival analysis built on top of scikit-learn.,18.0,27,False,2023-12-30 23:36:40.000,0.22.2,28.0,scikit-survival,conda-forge/scikit-survival,,,['sklearn'],430.0,416.0,https://pypi.org/project/scikit-survival,40854.0,43603.0,https://anaconda.org/conda-forge/scikit-survival,2023-12-31 00:55:10.043,71474.0,,,,,2.0,,,2023-12-30 23:36:40.000,14.0,,,,,,,,,,,,,,,,,,
435,bambi,bambinos/bambi,probabilistics,,https://github.com/bambinos/bambi,https://github.com/bambinos/bambi,MIT,2016-05-16 03:21:00.000,2024-01-23 22:33:31.000000,2024-01-23 22:31:42,797.0,12.0,111.0,30.0,400.0,65.0,308.0,976.0,BAyesian Model-Building Interface (Bambi) in Python.,36.0,27,True,2023-10-25 02:04:11.000,0.13.0,23.0,bambi,conda-forge/bambi,,,,103.0,103.0,https://pypi.org/project/bambi,15484.0,16255.0,https://anaconda.org/conda-forge/bambi,2023-10-27 17:16:55.433,28550.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
436,CuPy,cupy/cupy,gpu-utilities,,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000,2024-01-24 05:54:38.796000,,,,738.0,,,548.0,,7470.0,NumPy & SciPy for GPU.,303.0,26,True,2023-12-07 05:15:09.000,12.3.0,138.0,cupy,conda-forge/cupy,cupy/cupy,,,209.0,,https://pypi.org/project/cupy,18739.0,93801.0,https://anaconda.org/conda-forge/cupy,2024-01-24 05:54:38.796,3272588.0,https://hub.docker.com/r/cupy/cupy,2024-01-18 05:56:19.967362,11.0,58968.0,3.0,,,2023-12-07 05:15:09.000,209.0,,,,,,,,,,,,,,,,,,
437,AugLy,facebookresearch/AugLy,others,,https://github.com/facebookresearch/AugLy,https://github.com/facebookresearch/AugLy,MIT,2021-06-09 17:57:28.000,2023-12-05 20:52:12.000000,2023-11-08 00:58:38,213.0,3.0,293.0,67.0,179.0,22.0,54.0,4866.0,"A data augmentations library for audio, image, text, and video.",34.0,26,True,2023-12-05 20:52:12.000,1.0.1,18.0,augly,,,,,101.0,97.0,https://pypi.org/project/augly,1385.0,1385.0,,,,,,,,3.0,,,2023-12-05 20:52:12.000,4.0,,,,,,,,,,,,,,,,,,
438,TensorTrade,tensortrade-org/tensortrade,financial-data,,https://github.com/tensortrade-org/tensortrade,https://github.com/tensortrade-org/tensortrade,Apache-2.0,2019-07-30 21:28:32.000,2024-01-16 11:28:25.000000,2022-08-23 22:54:23,1046.0,,982.0,239.0,215.0,51.0,200.0,4322.0,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",61.0,26,False,2021-05-10 18:04:30.000,1.0.3,27.0,tensortrade,conda-forge/tensortrade,,,,52.0,51.0,https://pypi.org/project/tensortrade,490.0,588.0,https://anaconda.org/conda-forge/tensortrade,2023-06-16 19:25:40.006,3255.0,,,,,3.0,,,2021-05-10 18:00:35.000,1.0,,,,,,,,,,,,,,,,,,
439,facenet-pytorch,timesler/facenet-pytorch,image,,https://github.com/timesler/facenet-pytorch,https://github.com/timesler/facenet-pytorch,MIT,2019-05-25 01:29:24.000,2023-11-02 03:20:32.000000,2023-11-02 03:20:28,249.0,1.0,809.0,51.0,50.0,62.0,106.0,3960.0,Pretrained Pytorch face detection (MTCNN) and facial recognition (InceptionResnet) models.,16.0,26,True,2023-04-07 19:27:35.000,2.5.3,32.0,facenet-pytorch,,,,['pytorch'],1522.0,1503.0,https://pypi.org/project/facenet-pytorch,40826.0,56066.0,,,,,,,,3.0,,762038.0,2021-03-10 01:00:20.000,19.0,,,,,,,,,,,,,,,,,,
440,MMOCR,open-mmlab/mmocr,ocr,,https://github.com/open-mmlab/mmocr,https://github.com/open-mmlab/mmocr,Apache-2.0,2021-04-07 13:40:21.000,2023-10-28 04:01:29.000000,2023-09-01 03:04:11,1137.0,,713.0,62.0,1011.0,162.0,737.0,3903.0,"OpenMMLab Text Detection, Recognition and Understanding Toolbox.",90.0,26,True,2023-07-04 07:12:41.567,1.0.1,20.0,mmocr,,,,['pytorch'],113.0,111.0,https://pypi.org/project/mmocr,4248.0,4248.0,,,,,,,,3.0,,,2022-05-05 14:21:18.000,2.0,,,,,,,,,,,,,,,,,,
441,Chartify,spotify/chartify,data-viz,,https://github.com/spotify/chartify,https://github.com/spotify/chartify,Apache-2.0,2018-09-17 14:12:05.000,2024-01-10 12:41:25.000000,2023-10-12 08:57:51,209.0,,305.0,85.0,93.0,43.0,32.0,3439.0,Python library that makes it easy for data scientists to create charts.,25.0,26,True,2023-10-12 09:01:22.000,4.0.5,25.0,chartify,conda-forge/chartify,,,,73.0,73.0,https://pypi.org/project/chartify,4060.0,4534.0,https://anaconda.org/conda-forge/chartify,2023-06-16 16:11:58.064,29396.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
442,LIT,PAIR-code/lit,interpretability,,https://github.com/PAIR-code/lit,https://github.com/PAIR-code/lit,Apache-2.0,2020-07-28 13:07:26.000,2024-01-22 21:44:21.000000,2023-11-08 16:40:21,1347.0,5.0,335.0,71.0,1251.0,40.0,81.0,3274.0,The Learning Interpretability Tool: Interactively analyze ML models to understand their behavior in an extensible and..,34.0,26,True,2023-11-08 16:41:56.000,1.0.2,9.0,lit-nlp,conda-forge/lit-nlp,,,,27.0,27.0,https://pypi.org/project/lit-nlp,2298.0,3965.0,https://anaconda.org/conda-forge/lit-nlp,2023-06-16 19:21:41.530,66691.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
443,TensorForce,tensorforce/tensorforce,reinforcement-learning,,https://github.com/tensorforce/tensorforce,https://github.com/tensorforce/tensorforce,Apache-2.0,2017-03-19 16:24:22.000,2023-08-14 20:14:15.000000,2023-08-14 20:14:08,2108.0,,538.0,145.0,237.0,35.0,631.0,3270.0,Tensorforce: a TensorFlow library for applied reinforcement learning.,84.0,26,True,2021-08-30 20:20:58.000,0.6.5,24.0,tensorforce,,,,['tensorflow'],435.0,433.0,https://pypi.org/project/tensorforce,561.0,561.0,,,,,,,,3.0,,,2021-08-30 20:13:45.000,2.0,,,,,,,,,,,,,,,,,,
444,Hummingbird,microsoft/hummingbird,model-serialisation,,https://github.com/microsoft/hummingbird,https://github.com/microsoft/hummingbird,MIT,2020-03-12 20:27:03.000,2024-01-25 00:07:51.000000,2024-01-22 19:12:37,457.0,9.0,272.0,48.0,451.0,61.0,253.0,3267.0,Hummingbird compiles trained ML models into tensor computation for faster inference.,39.0,26,True,2024-01-08 18:51:52.000,0.4.10,23.0,hummingbird-ml,conda-forge/hummingbird-ml,,,,4.0,,https://pypi.org/project/hummingbird-ml,8737.0,9853.0,https://anaconda.org/conda-forge/hummingbird-ml,2024-01-08 20:24:23.326,37674.0,,,,,2.0,,359.0,2024-01-08 18:51:52.000,4.0,,,,,,,,,,,,,,,,,,
445,RecBole,RUCAIBox/RecBole,recommender-systems,,https://github.com/RUCAIBox/RecBole,https://github.com/RUCAIBox/RecBole,MIT,2020-06-11 15:18:11.000,2024-01-21 12:42:30.000000,2023-11-25 05:36:27,4323.0,29.0,557.0,41.0,995.0,200.0,674.0,3043.0,"A unified, comprehensive and efficient recommendation library.",70.0,26,True,2023-11-04 11:23:19.000,1.2.0,10.0,recbole,aibox/recbole,,,['pytorch'],2.0,,https://pypi.org/project/recbole,1701.0,1817.0,https://anaconda.org/aibox/recbole,2023-11-01 15:53:42.380,4414.0,,,,,3.0,,,2023-10-31 12:52:34.000,2.0,,,,,,,,,,,,,,,,,,
446,SHOGUN,shogun-toolbox/shogun,ml-frameworks,,https://github.com/shogun-toolbox/shogun,https://github.com/shogun-toolbox/shogun,BSD-3-Clause,2011-04-01 10:44:32.000,2023-12-19 18:37:18.000000,2023-12-19 18:37:18,17589.0,1.0,1050.0,217.0,3649.0,429.0,1111.0,2985.0,Unified and efficient Machine Learning.,248.0,26,True,2019-07-05 10:23:31.000,shogun_6.1.4,10.0,,conda-forge/shogun,shogun/shogun,,,,,,,1659.0,https://anaconda.org/conda-forge/shogun,2023-06-16 13:22:38.816,128755.0,https://hub.docker.com/r/shogun/shogun,2019-01-31 13:45:10.435327,1.0,1504.0,3.0,,,,,,,,,,,,shogun,,,,,,,,,,
447,Alphalens,quantopian/alphalens,financial-data,,https://github.com/quantopian/alphalens,https://github.com/quantopian/alphalens,Apache-2.0,2016-06-03 21:49:15.000,2023-06-16 16:09:06.563000,2020-04-27 18:40:41,522.0,,1007.0,167.0,214.0,42.0,146.0,2960.0,Performance analysis of predictive (alpha) stock factors.,25.0,26,False,2020-04-30 15:42:52.000,0.4.0,10.0,alphalens,conda-forge/alphalens,,,,689.0,671.0,https://pypi.org/project/alphalens,2096.0,2381.0,https://anaconda.org/conda-forge/alphalens,2023-06-16 16:09:06.563,20253.0,,,,,3.0,,,2020-04-27 21:03:10.000,18.0,,,,,,,,,,,,,,,,,,
448,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2023-11-01 10:12:46.000000,2022-10-05 16:26:03,376.0,,216.0,48.0,481.0,45.0,70.0,2677.0,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",14.0,26,False,2022-04-26 01:24:34.000,0.10.0,13.0,m2cgen,,,,,202.0,199.0,https://pypi.org/project/m2cgen,15660.0,15661.0,,,,,,,,2.0,,62.0,2022-04-26 01:24:34.000,3.0,,,,,,,,,,,,,,,,,,
449,knockknock,huggingface/knockknock,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000,2023-06-23 10:52:46.000000,2020-03-16 04:26:47,75.0,,218.0,65.0,42.0,17.0,23.0,2659.0,Knock Knock: Get notified when your training ends with only two additional lines of code.,20.0,26,False,2020-03-04 04:15:47.000,0.1.8,10.0,knockknock,conda-forge/knockknock,,,,876.0,871.0,https://pypi.org/project/knockknock,72820.0,73099.0,https://anaconda.org/conda-forge/knockknock,2023-06-16 16:18:44.705,14247.0,,,,,3.0,,,2020-03-16 14:30:23.000,5.0,,,,,,,,,,,,,,,,,,
450,Essentia,MTG/essentia,audio,,https://github.com/MTG/essentia,https://github.com/MTG/essentia,AGPL-3.0,2013-06-03 14:53:47.000,2024-01-09 13:24:17.000000,2024-01-09 13:23:57,3440.0,5.0,515.0,110.0,339.0,396.0,665.0,2616.0,"C++ library for audio and music analysis, description and synthesis, including Python bindings.",79.0,26,False,2015-03-31 16:33:30.000,2.0,20.0,essentia,,,,,582.0,562.0,https://pypi.org/project/essentia,4703.0,4703.0,,,,,,,,3.0,,,2023-10-27 09:13:56.000,20.0,,,,,,,,,,,,,,,,,,
451,GluonNLP,dmlc/gluon-nlp,nlp,,https://github.com/dmlc/gluon-nlp,https://github.com/dmlc/gluon-nlp,Apache-2.0,2018-04-04 20:57:13.000,2023-10-06 04:01:21.000000,2022-12-25 20:52:27,843.0,,519.0,99.0,1045.0,260.0,297.0,2550.0,"Toolkit that enables easy text preprocessing, datasets loading and neural models building to help you speed up your..",86.0,26,False,2020-08-13 19:17:42.000,0.10.0,26.0,gluonnlp,,,,['mxnet'],22.0,,https://pypi.org/project/gluonnlp,73447.0,73447.0,,,,,,,,3.0,,,2020-08-13 19:17:42.000,22.0,,,,,,,,,,,,,,,,,,
452,lazypredict,shankarpandala/lazypredict,hyperopt,,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000,2023-11-17 18:46:16.000000,2022-09-28 17:12:28,249.0,,276.0,30.0,316.0,74.0,37.0,2451.0,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,17.0,26,False,2022-09-28 08:51:19.531,0.2.12,12.0,lazypredict,conda-forge/lazypredict,,,['sklearn'],792.0,791.0,https://pypi.org/project/lazypredict,16345.0,16439.0,https://anaconda.org/conda-forge/lazypredict,2023-06-16 19:27:14.287,2733.0,,,,,2.0,,,2022-09-28 08:51:19.531,1.0,,,,,,,,,,,,,,,,,,
453,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2024-01-04 04:06:44.000000,2023-07-23 14:42:27,191.0,,451.0,38.0,238.0,52.0,277.0,2405.0,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,21.0,26,True,2023-07-23 13:34:05.000,4.1.0,19.0,pytorch-tabnet,conda-forge/pytorch-tabnet,,,['pytorch'],11.0,,https://pypi.org/project/pytorch-tabnet,32366.0,32609.0,https://anaconda.org/conda-forge/pytorch-tabnet,2023-12-20 04:10:30.919,6094.0,,,,,2.0,,,2023-07-23 13:26:57.000,11.0,,,,,,,,,,,,,,,,,,
454,adapter-transformers,Adapter-Hub/adapter-transformers,others,,https://github.com/adapter-hub/adapters,https://github.com/adapter-hub/adapters,Apache-2.0,2020-04-21 16:21:43.000,2024-01-21 17:46:16.000000,2024-01-09 20:57:18,83.0,29.0,310.0,28.0,278.0,41.0,309.0,2275.0,A Unified Library for Parameter-Efficient and Modular Transfer Learning.,6.0,26,True,2024-01-09 21:16:07.000,0.1.1,19.0,adapter-transformers,,,,['huggingface'],23.0,16.0,https://pypi.org/project/adapter-transformers,16903.0,16903.0,,,,,,,,3.0,,,2023-12-16 14:14:02.000,7.0,adapter-hub/adapters,,,,,,,,,,,,,,,,,
455,Alibi,SeldonIO/alibi,interpretability,,https://github.com/SeldonIO/alibi,https://github.com/SeldonIO/alibi,,2019-02-26 10:10:56.000,2024-01-23 00:42:06.000000,2024-01-22 16:33:06,651.0,5.0,241.0,47.0,637.0,136.0,224.0,2258.0,Algorithms for explaining machine learning models.,19.0,26,False,2024-01-22 16:23:03.000,0.9.5,32.0,alibi,,,,,553.0,553.0,https://pypi.org/project/alibi,21349.0,21349.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
456,Neural Tangents,google/neural-tangents,ml-frameworks,,https://github.com/google/neural-tangents,https://github.com/google/neural-tangents,Apache-2.0,2019-04-08 16:48:48.000,2023-12-11 14:10:11.000000,2023-12-11 01:57:13,644.0,9.0,227.0,66.0,31.0,56.0,92.0,2175.0,Fast and Easy Infinite Neural Networks in Python.,29.0,26,True,2023-12-11 14:10:12.000,0.6.5,17.0,neural-tangents,,,,,91.0,91.0,https://pypi.org/project/neural-tangents,1564.0,1572.0,,,,,,,,3.0,,355.0,,,,,,,,,,,,,,,,,,,,
457,modAL,modAL-python/modAL,others,,https://github.com/modAL-python/modAL,https://github.com/modAL-python/modAL,MIT,2017-11-14 14:01:15.000,2024-01-25 13:22:24.000000,2023-06-01 12:18:23,739.0,,358.0,43.0,43.0,96.0,56.0,2092.0,A modular active learning framework for Python.,20.0,26,True,2024-01-25 13:22:24.000,0.56.4751,524.0,modAL,,,,['sklearn'],11.0,,https://pypi.org/project/modAL,178766.0,178766.0,,,,,,,,3.0,,29.0,2024-01-25 13:22:24.000,11.0,,,,,,,,,,,,,,,,,,
458,mtcnn,ipazc/mtcnn,image,,https://github.com/ipazc/mtcnn,https://github.com/ipazc/mtcnn,MIT,2018-01-05 04:08:32.000,2023-09-09 21:39:29.000000,2021-07-09 11:06:18,56.0,,489.0,41.0,24.0,66.0,38.0,2084.0,"MTCNN face detection implementation for TensorFlow, as a PIP package.",15.0,26,False,2021-07-09 11:16:39.000,0.1.1,11.0,mtcnn,conda-forge/mtcnn,,,['tensorflow'],4624.0,4573.0,https://pypi.org/project/mtcnn,42012.0,42246.0,https://anaconda.org/conda-forge/mtcnn,2023-06-16 19:18:00.316,11020.0,,,,,3.0,,,2021-07-09 11:16:39.000,51.0,,,,,,,,,,,,,,,,,,
459,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2024-01-09 01:46:07.000000,2023-09-26 17:27:56,255.0,,198.0,29.0,65.0,35.0,83.0,1965.0,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,15.0,26,True,2021-05-24 16:45:59.000,0.0.11,10.0,checklist,conda-forge/checklist,,,['jupyter'],309.0,302.0,https://pypi.org/project/checklist,9247.0,9434.0,https://anaconda.org/conda-forge/checklist,2023-06-16 19:24:18.549,6758.0,,,,,2.0,,,2021-05-24 16:45:59.000,7.0,,,,,,,,,,,,,,,,,,
460,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2023-12-14 21:45:46.000000,2023-12-14 21:45:38,856.0,9.0,432.0,62.0,319.0,113.0,92.0,1843.0,Library for training machine learning models with privacy for training data.,58.0,26,True,2023-10-11 15:51:39.000,0.8.12,30.0,tensorflow-privacy,,,,['tensorflow'],14.0,,https://pypi.org/project/tensorflow-privacy,14457.0,14459.0,,,,,,,,3.0,,133.0,2023-10-11 15:51:39.000,14.0,,,,,,,,,,,,,,,,,,
