,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,new_addition,brew_id,apt_id,yum_id,trending,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,updated_github_id,gitlab_id,gitlab_url
189,Cython BLIS,explosion/cython-blis,,others,https://github.com/explosion/cython-blis,https://github.com/explosion/cython-blis,BSD-3-Clause,2017-10-15 09:56:16.000000,2020-12-07 11:23:01.451000,2020-12-07 07:21:11.000000,22,6.0,15.0,157,524.0,Fast matrix-multiplication as a self-contained Python library no system dependencies!.,9.0,28,True,2020-12-07 08:56:44.000000,0.7.4,35.0,blis,conda-forge/cython-blis,,,,8296.0,7906.0,https://pypi.org/project/blis,2020-12-07 08:56:44.000000,390.0,734584.0,752271.0,https://anaconda.org/conda-forge/cython-blis,2020-12-07 11:23:01.451000,389127.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
190,CNTK,microsoft/CNTK,,ml-frameworks,https://github.com/microsoft/CNTK,https://github.com/microsoft/CNTK,MIT,2015-11-26 09:52:06.000000,2020-12-09 22:21:57.000000,2020-03-31 15:55:14.000000,4408,830.0,2516.0,16953,16116.0,"Microsoft Cognitive Toolkit (CNTK), an open source deep-learning toolkit.",265.0,27,True,2019-04-26 14:13:32.000000,2.7,32.0,cntk,,,,,17.0,,https://pypi.org/project/cntk,2020-12-09 22:21:57.000000,17.0,1091.0,1317.0,,,,,,,,3.0,13591.0,,,,,,,,,,,,,,,,,,,,,,
191,EasyOCR,JaidedAI/EasyOCR,,ocr,https://github.com/JaidedAI/EasyOCR,https://github.com/JaidedAI/EasyOCR,Apache-2.0,2020-03-14 11:46:39.000000,2021-01-14 04:20:11.000000,2021-01-14 04:20:10.000000,977,79.0,160.0,10064,368.0,"Ready-to-use OCR with 80+ supported languages and all popular writing scripts including Latin, Chinese, Arabic,..",73.0,27,True,2021-01-05 13:59:10.000000,1.2.2,15.0,easyocr,,,,,103.0,103.0,https://pypi.org/project/easyocr,2021-01-05 13:59:10.000000,0.0,9910.0,25367.0,,,,,,,,2.0,108201.0,,,,,,,,,,,,,,,,,,,,,,
192,NNI,microsoft/nni,,hyperopt,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000000,2021-01-21 14:47:00.000000,2021-01-20 09:03:57.000000,1141,240.0,864.0,8740,1920.0,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",115.0,27,True,2021-01-14 05:58:03.000000,2.0,37.0,nni,,,,,95.0,79.0,https://pypi.org/project/nni,2021-01-14 05:49:34.000000,16.0,1714.0,1714.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
193,AutoKeras,keras-team/autokeras,,hyperopt,https://github.com/keras-team/autokeras,https://github.com/keras-team/autokeras,Apache-2.0,2017-11-19 23:18:20.000000,2021-01-04 07:29:18.000000,2021-01-04 07:29:16.000000,1241,59.0,661.0,7704,1232.0,AutoML library for deep learning.,126.0,27,True,2020-11-30 02:43:50.000000,1.0.12,46.0,autokeras,,,,['tensorflow'],148.0,141.0,https://pypi.org/project/autokeras,2020-11-30 02:43:50.000000,7.0,4607.0,4607.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
194,pretrainedmodels,Cadene/pretrained-models.pytorch,,pytorch-utils,https://github.com/Cadene/pretrained-models.pytorch,https://github.com/Cadene/pretrained-models.pytorch,BSD-3-Clause,2017-04-09 15:54:23.000000,2020-06-08 16:06:59.000000,2020-04-16 08:02:22.000000,1606,85.0,87.0,7640,154.0,"Pretrained ConvNets for pytorch: NASNet, ResNeXt, ResNet, InceptionV4, InceptionResnetV2, Xception, DPN, etc.",22.0,27,True,2018-10-29 08:18:45.000000,0.7.4,16.0,pretrainedmodels,,,,['pytorch'],940.0,836.0,https://pypi.org/project/pretrainedmodels,2018-10-29 08:18:45.000000,104.0,29845.0,29845.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
195,tensorboardX,lanpa/tensorboardX,,ml-experiments,https://github.com/lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,MIT,2017-06-13 13:54:19.000000,2020-10-14 17:46:25.000000,2020-07-05 17:29:00.000000,774,72.0,341.0,6765,460.0,"tensorboard for pytorch (and chainer, mxnet, numpy, ...).",64.0,27,True,2020-07-05 17:54:10.000000,2.0,12.0,tensorboardX,conda-forge/tensorboardx,,,,11162.0,9828.0,https://pypi.org/project/tensorboardX,2019-12-31 14:04:21.000000,1334.0,276761.0,283974.0,https://anaconda.org/conda-forge/tensorboardx,2020-07-06 20:33:55.729000,259457.0,,,,,2.0,291.0,,,,,,,,,,,,,,,,,,,,,,
196,PyTorch Image Models,rwightman/pytorch-image-models,,image,https://github.com/rwightman/pytorch-image-models,https://github.com/rwightman/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000000,2021-01-20 09:57:21.000000,2021-01-06 05:25:40.000000,935,22.0,211.0,6700,648.0,"PyTorch image models, scripts, pretrained weights -- (SE)ResNet/ResNeXT, DPN, EfficientNet, MixNet, MobileNet-V3/V2,..",26.0,27,True,2021-01-08 19:51:18.000000,0.3.4,14.0,,,,,['pytorch'],262.0,262.0,,,,,9515.0,,,,,,,,2.0,190304.0,,,,,,,,,,,,,,,,,,,,,,
197,Pyro,pyro-ppl/pyro,,probabilistics,https://github.com/pyro-ppl/pyro,https://github.com/pyro-ppl/pyro,Apache-2.0,2017-06-16 05:03:47.000000,2021-01-20 18:23:55.000000,2021-01-20 01:13:54.000000,781,130.0,679.0,6687,2138.0,Deep universal probabilistic programming with Python and PyTorch.,103.0,27,True,2020-11-17 23:30:42.000000,1.5.1,24.0,pyro-ppl,,,,['pytorch'],400.0,364.0,https://pypi.org/project/pyro-ppl,2020-11-17 23:22:46.000000,36.0,6064.0,6064.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
198,dgl,dmlc/dgl,,graph,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000000,2021-01-21 14:58:26.000000,2021-01-21 07:12:05.000000,1315,215.0,687.0,6542,1512.0,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",103.0,27,True,2020-11-30 07:39:12.000000,0.5.3,354.0,dgl,,,,,30.0,,https://pypi.org/project/dgl,2021-01-20 09:22:41.000000,30.0,11793.0,11793.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
199,TensorLayer,tensorlayer/tensorlayer,,reinforcement-learning,https://github.com/tensorlayer/tensorlayer,https://github.com/tensorlayer/tensorlayer,Apache-2.0,2016-06-07 15:55:16.000000,2021-01-06 07:16:21.000000,2021-01-06 02:15:37.000000,1444,48.0,433.0,6462,3309.0,Deep Learning and Reinforcement Learning Library for Scientists and Engineers.,128.0,27,True,2021-01-06 07:16:21.000000,2.2.4,82.0,tensorlayer,,,,['tensorflow'],68.0,,https://pypi.org/project/tensorlayer,2020-06-19 00:53:37.000000,68.0,2165.0,2188.0,,,,,,,,2.0,1200.0,,,,,,,,,,,,,,,,,,,,,,
200,imageai,OlafenwaMoses/ImageAI,,image,https://github.com/OlafenwaMoses/ImageAI,https://github.com/OlafenwaMoses/ImageAI,MIT,2018-03-19 23:12:33.000000,2021-01-05 01:31:44.000000,2021-01-05 01:31:12.000000,1601,184.0,405.0,5781,290.0,A python library built to empower developers to build applications and systems with self-contained Computer Vision..,13.0,27,True,2021-01-05 01:26:01.000000,2.1.6,10.0,imageai,,,,,671.0,659.0,https://pypi.org/project/imageai,2021-01-05 01:26:01.000000,12.0,5235.0,21171.0,,,,,,,,2.0,525890.0,,,,,,,,,,,,,,,,,,,,,,
201,featuretools,alteryx/featuretools,,hyperopt,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000000,2021-01-20 21:22:18.000000,2021-01-20 16:40:44.000000,686,111.0,390.0,5348,569.0,An open source python library for automated feature engineering.,49.0,27,True,2020-12-31 21:26:39.000000,0.23.0,63.0,featuretools,conda-forge/featuretools,,,,728.0,658.0,https://pypi.org/project/featuretools,2020-12-31 21:27:46.000000,70.0,56152.0,57888.0,https://anaconda.org/conda-forge/featuretools,2021-01-05 23:32:34.667000,43420.0,,,,,2.0,,,,,,,,,,,,,-1.0,,,,,,,,,,
202,tsfresh,blue-yonder/tsfresh,,time-series-data,https://github.com/blue-yonder/tsfresh,https://github.com/blue-yonder/tsfresh,MIT,2016-10-26 11:29:17.000000,2021-01-20 18:40:38.000000,2021-01-12 16:57:20.000000,837,33.0,397.0,5310,398.0,Automatic extraction of relevant features from time series:.,71.0,27,True,2020-09-09 21:08:22.000000,0.17.0,26.0,tsfresh,conda-forge/tsfresh,,,['sklearn'],66.0,,https://pypi.org/project/tsfresh,2020-09-09 21:08:22.000000,66.0,155969.0,156662.0,https://anaconda.org/conda-forge/tsfresh,2020-09-10 08:48:19.773000,26354.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
203,faust,robinhood/faust,,data-pipelines,https://github.com/robinhood/faust,https://github.com/robinhood/faust,BSD-3-Clause,2017-03-08 18:36:11.000000,2021-01-21 01:53:26.000000,2020-10-09 12:59:42.000000,424,225.0,220.0,5228,4137.0,Python Stream Processing.,91.0,27,True,2020-02-25 22:57:18.000000,1.10.4,46.0,faust,,,,,622.0,594.0,https://pypi.org/project/faust,2020-02-25 22:57:18.000000,28.0,50140.0,50140.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
204,PDFMiner,euske/pdfminer,,data-loading,https://github.com/euske/pdfminer,https://github.com/euske/pdfminer,MIT,2010-12-12 12:50:22.000000,2021-01-18 18:11:24.661000,2020-01-18 07:00:32.000000,1024,222.0,39.0,4484,540.0,Python PDF Parser (Not actively maintained). Check out pdfminer.six.,28.0,27,True,,,24.0,pdfminer,conda-forge/pdfminer,,,,3464.0,1998.0,https://pypi.org/project/pdfminer,2019-11-25 12:02:21.000000,1466.0,164764.0,165017.0,https://anaconda.org/conda-forge/pdfminer,2021-01-18 18:11:24.661000,13452.0,,,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,
205,csvkit,wireservice/csvkit,,data-loading,https://github.com/wireservice/csvkit,https://github.com/wireservice/csvkit,MIT,2011-04-01 03:00:30.000000,2020-10-30 01:59:33.000000,2020-10-30 01:59:29.000000,535,56.0,743.0,4453,1693.0,"A suite of utilities for converting to and working with CSV, the king of tabular file formats.",91.0,27,True,2020-03-03 03:00:28.000000,1.0.5,33.0,csvkit,conda-forge/csvkit,,,,1508.0,806.0,https://pypi.org/project/csvkit,2020-03-03 03:00:28.000000,702.0,23816.0,24793.0,https://anaconda.org/conda-forge/csvkit,2019-05-28 12:30:50.171000,44973.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
206,snorkel,snorkel-team/snorkel,,data-loading,https://github.com/snorkel-team/snorkel,https://github.com/snorkel-team/snorkel,Apache-2.0,2016-02-26 05:52:45.000000,2020-10-02 14:30:46.000000,2020-09-05 21:24:32.000000,712,29.0,912.0,4412,2646.0,A system for quickly generating training data with weak supervision.,62.0,27,True,2020-08-09 03:07:36.000000,0.9.6,17.0,snorkel,conda-forge/snorkel,,,,70.0,66.0,https://pypi.org/project/snorkel,2020-04-07 01:35:21.000000,4.0,61065.0,61916.0,https://anaconda.org/conda-forge/snorkel,2020-04-10 13:08:54.445000,15142.0,,,,,3.0,487.0,,,,,,,,,,,,,,,,,,,,,,
207,skorch,skorch-dev/skorch,,ml-frameworks,https://github.com/skorch-dev/skorch,https://github.com/skorch-dev/skorch,BSD-3-Clause,2017-07-18 00:13:54.000000,2021-01-19 17:04:50.000000,2020-12-25 23:01:18.000000,271,48.0,317.0,3738,935.0,A scikit-learn compatible neural network library that wraps PyTorch.,39.0,27,True,2020-08-30 10:46:40.000000,0.9.0,12.0,skorch,conda-forge/skorch,,,"['pytorch', 'sklearn']",268.0,255.0,https://pypi.org/project/skorch,2020-08-30 10:43:37.000000,13.0,5729.0,11619.0,https://anaconda.org/conda-forge/skorch,2020-09-19 04:12:07.576000,164938.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
208,OCRmyPDF,jbarlow83/OCRmyPDF,,ocr,https://github.com/jbarlow83/OCRmyPDF,https://github.com/jbarlow83/OCRmyPDF,MPL-2.0,2013-12-20 08:26:28.000000,2021-01-10 01:28:23.000000,2021-01-10 00:48:40.000000,421,85.0,562.0,3707,2823.0,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched.",49.0,27,True,2021-01-10 01:28:23.000000,11.5.0,158.0,ocrmypdf,,,,,118.0,106.0,https://pypi.org/project/ocrmypdf,2021-01-10 01:28:23.000000,12.0,12071.0,12071.0,,,,,,,,2.0,,,,,,,,,,ocrmypdf,ocrmypdf,,,,,,,,,,,,
209,lightfm,lyst/lightfm,,recommender-systems,https://github.com/lyst/lightfm,https://github.com/lyst/lightfm,Apache-2.0,2015-07-30 08:34:00.000000,2021-01-18 12:21:32.000000,2020-11-27 19:54:37.000000,561,127.0,274.0,3460,404.0,"A Python implementation of LightFM, a hybrid recommendation algorithm.",42.0,27,True,2020-11-27 19:48:30.000000,1.16,14.0,lightfm,conda-forge/lightfm,,,,408.0,380.0,https://pypi.org/project/lightfm,2020-11-27 19:55:08.000000,28.0,85883.0,87887.0,https://anaconda.org/conda-forge/lightfm,2020-12-07 16:07:27.944000,72157.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
210,InterpretML,interpretml/interpret,,interpretability,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000000,2021-01-20 02:11:36.000000,2021-01-20 01:15:51.000000,428,44.0,119.0,3396,1488.0,Fit interpretable models. Explain blackbox machine learning.,23.0,27,True,2021-01-20 02:12:33.000000,0.2.4,34.0,interpret,,,,['jupyter'],62.0,60.0,https://pypi.org/project/interpret,2021-01-20 02:10:35.000000,2.0,9551.0,9551.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
211,Ignite,pytorch/ignite,,ml-frameworks,https://github.com/pytorch/ignite,https://github.com/pytorch/ignite,BSD-3-Clause,2017-11-23 17:31:21.000000,2021-01-20 23:36:17.000000,2021-01-20 13:05:05.000000,405,98.0,600.0,3214,855.0,High-level library to help with training and evaluating neural networks in PyTorch flexibly and transparently.,118.0,27,True,2020-09-20 20:00:28.000000,0.4.2,442.0,pytorch-ignite,pytorch/ignite,,,['pytorch'],765.0,703.0,https://pypi.org/project/pytorch-ignite,2021-01-19 01:08:31.000000,62.0,35077.0,36751.0,https://anaconda.org/pytorch/ignite,2020-09-20 20:00:11.134000,51899.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
212,Alpha Vantage,RomelTorres/alpha_vantage,,financial-data,https://github.com/RomelTorres/alpha_vantage,https://github.com/RomelTorres/alpha_vantage,MIT,2017-04-29 17:23:00.000000,2021-01-14 16:42:33.000000,2020-12-21 19:51:57.000000,547,16.0,206.0,3020,497.0,A python wrapper for Alpha Vantage API for financial data.,36.0,27,True,2020-12-21 02:37:29.000000,2.3.1,28.0,alpha_vantage,,,,,202.0,,https://pypi.org/project/alpha_vantage,2018-08-26 18:55:11.000000,202.0,18145.0,18145.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
213,Dagster,dagster-io/dagster,,data-pipelines,https://github.com/dagster-io/dagster,https://github.com/dagster-io/dagster,Apache-2.0,2018-04-30 16:30:04.000000,2021-01-21 03:18:41.000000,2021-01-21 03:18:37.000000,273,600.0,1822.0,2791,6413.0,"A data orchestrator for machine learning, analytics, and ETL.",110.0,27,True,2021-01-15 01:23:34.000000,0.10.0,226.0,dagster,conda-forge/dagster,,,,137.0,133.0,https://pypi.org/project/dagster,2021-01-15 01:23:34.000000,4.0,22160.0,31135.0,https://anaconda.org/conda-forge/dagster,2020-12-04 14:42:14.711000,125656.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
214,missingno,ResidentMario/missingno,,data-viz,https://github.com/ResidentMario/missingno,https://github.com/ResidentMario/missingno,MIT,2016-03-27 15:18:50.000000,2020-12-28 16:13:39.000000,2020-12-28 16:13:38.000000,331,15.0,87.0,2610,170.0,Missing data visualization module for Python.,15.0,27,True,2019-07-09 16:03:51.000000,0.4.2,21.0,missingno,conda-forge/missingno,,,,2766.0,2690.0,https://pypi.org/project/missingno,2018-06-29 16:25:00.000000,76.0,151228.0,152873.0,https://anaconda.org/conda-forge/missingno,2020-02-15 10:07:41.253000,69107.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
215,GluonNLP,dmlc/gluon-nlp,,nlp,https://github.com/dmlc/gluon-nlp,https://github.com/dmlc/gluon-nlp,Apache-2.0,2018-04-04 20:57:13.000000,2021-01-21 14:02:06.000000,2021-01-19 16:39:57.000000,490,227.0,285.0,2208,810.0,"Toolkit that enables easy text preprocessing, datasets loading and neural models building to help you speed up your..",78.0,27,True,2020-08-13 19:16:27.000000,0.10.0,25.0,gluonnlp,,,,['mxnet'],389.0,378.0,https://pypi.org/project/gluonnlp,2020-08-13 01:28:51.000000,11.0,30538.0,30538.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
216,Jina,jina-ai/jina,,nlp,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000000,2021-01-21 14:20:57.000000,2021-01-21 13:50:45.000000,318,45.0,561.0,1906,4560.0,An easier way to build neural search in the cloud.,82.0,27,True,2021-01-20 00:53:33.000000,0.9.18,174.0,jina,,jinaai/jina,,,45.0,45.0,https://pypi.org/project/jina,2021-01-20 17:37:37.000000,,1941.0,9138.0,,,,https://hub.docker.com/r/jinaai/jina,2021-01-21 11:51:49.819903,,79168.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
217,hdbscan,scikit-learn-contrib/hdbscan,,others,https://github.com/scikit-learn-contrib/hdbscan,https://github.com/scikit-learn-contrib/hdbscan,BSD-3-Clause,2015-04-22 13:32:37.000000,2021-01-18 18:00:07.000000,2021-01-18 18:00:05.000000,337,224.0,143.0,1795,869.0,A high performance implementation of HDBSCAN clustering.,65.0,27,True,2020-03-19 19:19:04.000000,0.8.26,42.0,hdbscan,conda-forge/hdbscan,,,['sklearn'],833.0,709.0,https://pypi.org/project/hdbscan,2020-03-19 19:19:04.000000,124.0,99060.0,108534.0,https://anaconda.org/conda-forge/hdbscan,2020-11-02 02:54:21.050000,511631.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
218,TF-Agents,tensorflow/agents,,reinforcement-learning,https://github.com/tensorflow/agents,https://github.com/tensorflow/agents,Apache-2.0,2018-11-17 00:29:12.000000,2021-01-19 19:05:43.000000,2021-01-19 19:04:55.000000,454,99.0,308.0,1766,1594.0,TF-Agents is a library for Reinforcement Learning in TensorFlow.,84.0,27,True,2021-01-05 18:41:58.000000,0.7.1,18.0,tf-agents,,,,['tensorflow'],367.0,355.0,https://pypi.org/project/tf-agents,2021-01-05 18:41:58.000000,12.0,7308.0,7308.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
219,ta,bukosabino/ta,,financial-data,https://github.com/bukosabino/ta,https://github.com/bukosabino/ta,MIT,2018-01-02 18:08:48.000000,2021-01-19 16:18:45.000000,2020-11-29 21:08:14.000000,449,60.0,82.0,1740,582.0,Technical Analysis Library using Pandas and Numpy.,23.0,27,True,2020-11-17 08:01:47.000000,0.7.0,49.0,ta,,,,,412.0,406.0,https://pypi.org/project/ta,2020-11-29 10:49:09.000000,6.0,26696.0,26696.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
220,filterpy,rlabbe/filterpy,,probabilistics,https://github.com/rlabbe/filterpy,https://github.com/rlabbe/filterpy,MIT,2014-07-15 02:15:19.000000,2021-01-05 02:45:44.000000,2021-01-04 03:55:54.000000,401,21.0,146.0,1643,528.0,"Python Kalman filtering and optimal estimation library. Implements Kalman filter, particle filter, Extended Kalman..",33.0,27,True,2018-10-10 22:38:24.000000,1.4.5,48.0,filterpy,conda-forge/filterpy,,,,898.0,686.0,https://pypi.org/project/filterpy,2018-10-10 22:38:24.000000,212.0,14788.0,16086.0,https://anaconda.org/conda-forge/filterpy,2020-05-05 21:13:59.073000,55815.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
221,textacy,chartbeat-labs/textacy,,nlp,https://github.com/chartbeat-labs/textacy,https://github.com/chartbeat-labs/textacy,Apache-2.0,2016-02-03 16:52:45.000000,2021-01-10 22:37:28.000000,2021-01-09 19:21:48.000000,211,30.0,194.0,1592,1332.0,"NLP, before and after spaCy.",29.0,27,True,2020-08-29 20:51:05.000000,0.10.1,29.0,textacy,conda-forge/textacy,,,,77.0,,https://pypi.org/project/textacy,2020-08-29 20:51:28.000000,77.0,18220.0,19896.0,https://anaconda.org/conda-forge/textacy,2020-11-19 15:32:56.211000,73773.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
222,Cartopy,mapbox/rasterio,,geospatial-data,https://github.com/mapbox/rasterio,https://github.com/mapbox/rasterio,LGPL-3.0,2013-11-04 16:36:27.000000,2021-01-20 19:03:59.000000,2021-01-20 19:03:10.000000,390,135.0,1192.0,1418,3252.0,Rasterio reads and writes geospatial raster datasets.,110.0,27,False,2018-11-17 07:43:32.000000,0.17.0,18.0,Cartopy,conda-forge/cartopy,,,,2798.0,2625.0,https://pypi.org/project/Cartopy,2020-04-27 04:57:38.000000,173.0,9949.0,32590.0,https://anaconda.org/conda-forge/cartopy,2020-12-21 22:49:27.196000,1312625.0,,,,,3.0,702.0,,,,,,,,,,,,,,,,,,,,,,
223,datasketch,ekzhu/datasketch,,data-containers,https://github.com/ekzhu/datasketch,https://github.com/ekzhu/datasketch,MIT,2015-03-20 01:21:46.000000,2020-12-23 21:01:58.000000,2020-12-23 21:00:36.000000,199,19.0,91.0,1414,193.0,"MinHash, LSH, LSH Forest, Weighted MinHash, HyperLogLog, HyperLogLog++, LSH Ensemble.",16.0,27,True,2020-12-15 20:59:57.000000,1.5.2,74.0,datasketch,,,,,333.0,247.0,https://pypi.org/project/datasketch,2020-12-15 20:59:57.000000,86.0,176774.0,176774.0,,,,,,,,3.0,16.0,,,,,,,,,,,,,,,,,,,,,,
224,Flax,google/flax,,ml-frameworks,https://github.com/google/flax,https://github.com/google/flax,Apache-2.0,2020-01-10 09:48:37.000000,2021-01-21 09:32:41.000000,2021-01-21 09:24:21.000000,161,164.0,127.0,1394,1473.0,Flax is a neural network ecosystem for JAX that is designed for flexibility.,70.0,27,True,2020-12-08 15:14:03.000000,0.3.0,9.0,flax,,,,['jax'],95.0,89.0,https://pypi.org/project/flax,2020-12-08 15:14:03.000000,6.0,47953.0,47955.0,,,,,,,,3.0,20.0,,,,,,,,,,,,,,,,,,,,,,
225,pyLDAvis,bmabey/pyLDAvis,,interpretability,https://github.com/bmabey/pyLDAvis,https://github.com/bmabey/pyLDAvis,BSD-3-Clause,2015-04-09 22:48:03.000000,2021-01-15 12:17:17.000000,2020-12-02 18:10:12.000000,289,91.0,56.0,1385,218.0,Python library for interactive topic model visualization. Port of the R LDAvis package.,31.0,27,True,2018-06-05 18:55:56.000000,2.1.2,17.0,pyldavis,conda-forge/pyldavis,,,['jupyter'],1806.0,1707.0,https://pypi.org/project/pyldavis,2018-06-05 18:55:56.000000,99.0,57569.0,58242.0,https://anaconda.org/conda-forge/pyldavis,2018-06-22 21:16:15.741000,20875.0,,,,,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,,
226,GPflow,GPflow/GPflow,,probabilistics,https://github.com/GPflow/GPflow,https://github.com/GPflow/GPflow,Apache-2.0,2016-01-14 11:29:24.000000,2021-01-18 15:34:44.000000,2021-01-13 16:31:51.000000,389,86.0,600.0,1368,2203.0,Gaussian processes in TensorFlow.,68.0,27,True,2020-12-01 12:59:03.000000,2.1.4,28.0,gpflow,conda-forge/gpflow,,,['tensorflow'],228.0,211.0,https://pypi.org/project/gpflow,2020-12-01 13:12:15.000000,17.0,1879.0,2128.0,https://anaconda.org/conda-forge/gpflow,2018-11-06 08:51:39.744000,7991.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
227,PyCUDA,inducer/pycuda,,gpu-utilities,https://github.com/inducer/pycuda,https://github.com/inducer/pycuda,MIT,2011-04-06 02:53:31.000000,2021-01-04 20:15:46.000000,2021-01-04 20:12:30.000000,214,40.0,122.0,1076,1449.0,"CUDA integration for Python, plus shiny features.",68.0,27,True,2019-08-12 04:15:37.000000,2019.1.2,46.0,pycuda,,,,,1006.0,714.0,https://pypi.org/project/pycuda,2020-10-07 21:59:52.000000,292.0,11656.0,11656.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
