,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,gitlab_id,gitlab_url
118,scikit-optimize,scikit-optimize/scikit-optimize,,hyperopt,https://github.com/scikit-optimize/scikit-optimize,https://github.com/scikit-optimize/scikit-optimize,BSD-3-Clause,2016-03-20 21:10:54.000000,2021-04-21 14:29:28.000000,2021-04-14 18:47:24.000000,396,205.0,364.0,2094,1549.0,Sequential model-based optimization with a `scipy.optimize` interface.,70.0,30,True,2020-09-04 09:08:10.000000,0.8.1,22.0,scikit-optimize,conda-forge/scikit-optimize,,,,1724.0,1564.0,https://pypi.org/project/scikit-optimize,2020-09-04 09:08:10.000000,160.0,1448514.0,1454695.0,https://anaconda.org/conda-forge/scikit-optimize,2020-09-04 09:50:52.372000,278177.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
119,smart-open,RaRe-Technologies/smart_open,,data-loading,https://github.com/RaRe-Technologies/smart_open,https://github.com/RaRe-Technologies/smart_open,MIT,2015-01-02 13:05:52.000000,2021-04-28 21:14:53.000000,2021-04-28 04:12:04.000000,279,56.0,248.0,2014,916.0,"Utils for streaming large files (S3, HDFS, gzip, bz2...).",79.0,30,True,2021-03-30 09:56:17.000000,5.0.0,48.0,smart-open,,,,,640.0,,https://pypi.org/project/smart-open,2021-03-30 09:55:04.000000,640.0,11177422.0,11177422.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
120,Geocoder,DenisCarriere/geocoder,,geospatial-data,https://github.com/DenisCarriere/geocoder,https://github.com/DenisCarriere/geocoder,MIT,2014-01-13 04:19:21.000000,2020-12-30 04:09:42.000000,2018-10-12 15:53:05.000000,260,90.0,217.0,1349,1251.0,Python Geocoder.,74.0,30,False,2018-04-04 12:34:51.000000,1.38.1,108.0,geocoder,conda-forge/geocoder,,,,4151.0,3307.0,https://pypi.org/project/geocoder,2018-04-04 12:34:51.000000,844.0,1190762.0,1192541.0,https://anaconda.org/conda-forge/geocoder,2019-06-27 16:40:50.469000,88976.0,,,,,2.0,,,,,,,,,,,,,,geocoder,,,,,,,,
121,Wand,emcconville/wand,,image,https://github.com/emcconville/wand,https://github.com/emcconville/wand,MIT,2011-09-30 21:36:38.000000,2021-03-29 02:59:40.000000,2021-03-29 02:59:33.000000,183,14.0,328.0,1081,1698.0,The ctypes-based simple ImageMagick binding for Python.,95.0,30,True,2021-02-28 13:13:25.000000,0.6.6,48.0,wand,,,,,5320.0,4150.0,https://pypi.org/project/wand,2021-02-28 12:46:37.000000,1170.0,279867.0,280046.0,,,,,,,,2.0,,5215.0,,,,,,,,,,,,,,,,,,,,
122,Fiona,Toblerity/Fiona,,geospatial-data,https://github.com/Toblerity/Fiona,https://github.com/Toblerity/Fiona,BSD-3-Clause,2011-12-31 19:47:00.000000,2021-04-25 14:27:18.000000,2021-04-25 14:27:18.000000,168,79.0,556.0,799,1094.0,Fiona reads and writes geographic data files.,65.0,30,True,2021-04-07 21:57:31.000000,1.8.19,97.0,fiona,conda-forge/fiona,,,,6800.0,5612.0,https://pypi.org/project/fiona,2021-04-07 21:57:31.000000,1188.0,1315635.0,1346778.0,https://anaconda.org/conda-forge/fiona,2021-04-08 06:39:37.208000,1899743.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
123,Nilearn,nilearn/nilearn,,medical-data,https://github.com/nilearn/nilearn,https://github.com/nilearn/nilearn,BSD-3-Clause,2011-01-09 19:02:23.000000,2021-04-29 12:21:32.000000,2021-04-29 12:21:32.000000,393,378.0,1186.0,725,9336.0,Machine learning for NeuroImaging in Python.,166.0,30,True,2020-11-12 11:44:49.000000,0.7.0,36.0,nilearn,conda-forge/nilearn,,,['sklearn'],1285.0,983.0,https://pypi.org/project/nilearn,2021-03-10 13:17:17.000000,302.0,24571.0,26165.0,https://anaconda.org/conda-forge/nilearn,2021-03-10 17:33:32.831000,94074.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
124,NiBabel,nipy/nibabel,,medical-data,https://github.com/nipy/nibabel,https://github.com/nipy/nibabel,MIT,2010-07-22 16:28:30.000000,2021-04-27 14:21:26.000000,2021-04-27 14:21:26.000000,214,112.0,294.0,402,4968.0,Python package to access a cacophony of neuro-imaging file formats.,90.0,30,True,2020-11-28 22:19:50.000000,3.2.1,32.0,nibabel,conda-forge/nibabel,,,,5470.0,4206.0,https://pypi.org/project/nibabel,2020-11-28 22:18:23.000000,1264.0,108112.0,113719.0,https://anaconda.org/conda-forge/nibabel,2020-11-29 03:40:05.178000,330849.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
125,Keras,keras-team/keras,,ml-frameworks,https://github.com/keras-team/keras,https://github.com/keras-team/keras,MIT,2015-03-28 00:35:42.000000,2021-04-28 23:52:34.000000,2021-04-28 21:54:43.000000,18738,3262.0,7251.0,51092,5480.0,Deep Learning for humans.,906.0,29,True,2020-06-17 22:22:46.000000,2.4.0,50.0,keras,conda-forge/keras,,https://keras.io,['tensorflow'],,,https://pypi.org/project/keras,2021-04-12 23:09:14.000000,,3183141.0,3211956.0,https://anaconda.org/conda-forge/keras,2021-04-19 19:56:38.549000,1613670.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
126,Face Recognition,ageitgey/face_recognition,,image,https://github.com/ageitgey/face_recognition,https://github.com/ageitgey/face_recognition,MIT,2017-03-03 21:52:39.000000,2021-03-20 02:37:00.000000,2020-09-26 15:32:59.000000,11016,591.0,535.0,39644,211.0,The world's simplest facial recognition api for Python and the command line.,45.0,29,True,2018-08-21 18:34:21.000000,1.2.3,21.0,face_recognition,,,,['pytorch'],406.0,,https://pypi.org/project/face_recognition,2018-08-21 18:34:21.000000,406.0,51364.0,51373.0,,,,,,,,2.0,,441.0,,,,,,,,,,,,,,,,,,,,
127,detectron2,facebookresearch/detectron2,,image,https://github.com/facebookresearch/detectron2,https://github.com/facebookresearch/detectron2,Apache-2.0,2019-09-05 21:30:20.000000,2021-04-29 01:40:40.000000,2021-04-29 01:40:36.000000,4185,104.0,2321.0,16177,1122.0,"Detectron2 is FAIR's next-generation platform for object detection, segmentation and other visual recognition tasks.",156.0,29,True,2021-03-13 01:36:49.000000,0.4,8.0,,conda-forge/detectron2,,,['pytorch'],220.0,220.0,,,,,1565.0,https://anaconda.org/conda-forge/detectron2,2021-04-28 18:23:17.435000,17223.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
128,Faiss,facebookresearch/faiss,,nn-search,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000000,2021-04-29 11:27:06.000000,2021-04-27 11:50:36.000000,2177,124.0,1345.0,13363,526.0,A library for efficient similarity search and clustering of dense vectors.,84.0,29,True,2021-04-29 11:27:06.000000,1.1.0,47.0,pymilvus,conda-forge/faiss,,,,366.0,360.0,https://pypi.org/project/pymilvus,2021-04-29 11:27:06.000000,6.0,15741.0,23112.0,https://anaconda.org/conda-forge/faiss,2021-04-19 13:07:02.042000,81081.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
129,Prophet,facebook/prophet,,time-series-data,https://github.com/facebook/prophet,https://github.com/facebook/prophet,MIT,2016-11-16 01:50:08.000000,2021-04-21 01:10:06.000000,2021-04-21 01:10:06.000000,3606,65.0,1516.0,12625,658.0,Tool for producing high quality forecasts for time series data that has multiple seasonality with linear or non-linear..,131.0,29,True,2021-04-02 23:45:16.000000,1.0,14.0,fbprophet,,,,,150.0,,https://pypi.org/project/fbprophet,2020-09-05 16:12:50.000000,150.0,736618.0,736630.0,,,,,,,,1.0,,594.0,,,,,,,,,,,,,,,,,,,,
130,EasyOCR,JaidedAI/EasyOCR,,ocr,https://github.com/JaidedAI/EasyOCR,https://github.com/JaidedAI/EasyOCR,Apache-2.0,2020-03-14 11:46:39.000000,2021-04-24 01:07:20.000000,2021-04-21 20:51:16.000000,1236,118.0,184.0,11337,401.0,"Ready-to-use OCR with 80+ supported languages and all popular writing scripts including Latin, Chinese, Arabic,..",77.0,29,True,2021-04-24 01:07:20.000000,1.3.1,22.0,easyocr,,,,,200.0,200.0,https://pypi.org/project/easyocr,2021-04-24 01:07:20.000000,0.0,17358.0,43595.0,,,,,,,,1.0,1.0,262371.0,,,,,,,,,,,,,,,,,,,,
131,horovod,horovod/horovod,,distributed-ml,https://github.com/horovod/horovod,https://github.com/horovod/horovod,Apache-2.0,2017-08-09 19:39:59.000000,2021-04-29 08:12:55.000000,2021-04-29 02:33:00.000000,1790,229.0,1543.0,11156,922.0,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",118.0,29,True,2021-02-15 20:51:41.000000,0.21.3,64.0,horovod,,,,,395.0,355.0,https://pypi.org/project/horovod,2021-02-15 20:51:41.000000,40.0,51881.0,51881.0,,,,,,,,2.0,,,stable/horovod,,,,,,,,,,,,,,,,,,,
132,PyTorch Geometric,rusty1s/pytorch_geometric,,graph,https://github.com/rusty1s/pytorch_geometric,https://github.com/rusty1s/pytorch_geometric,MIT,2017-10-06 16:03:03.000000,2021-04-29 13:39:21.000000,2021-04-29 13:39:19.000000,1834,756.0,1208.0,10873,4381.0,Geometric Deep Learning Extension Library for PyTorch.,158.0,29,True,2021-04-09 08:44:51.000000,1.7.0,26.0,torch-geometric,,,,['pytorch'],24.0,,https://pypi.org/project/torch-geometric,2020-12-02 14:54:13.000000,24.0,37385.0,37385.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
133,Sonnet,deepmind/sonnet,,ml-frameworks,https://github.com/deepmind/sonnet,https://github.com/deepmind/sonnet,Apache-2.0,2017-04-03 11:34:35.000000,2021-03-15 18:24:14.000000,2021-03-15 18:23:31.000000,1271,19.0,137.0,8847,545.0,TensorFlow-based neural network library.,51.0,29,True,2020-03-27 10:36:19.000000,2.0.0,27.0,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],647.0,565.0,https://pypi.org/project/dm-sonnet,2020-03-27 10:36:10.000000,82.0,82767.0,83290.0,https://anaconda.org/conda-forge/sonnet,2020-11-14 18:13:23.843000,8901.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
134,Lime,marcotcr/lime,,interpretability,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000000,2021-02-04 08:58:12.000000,2021-01-12 16:12:17.000000,1402,63.0,445.0,8682,508.0,Lime: Explaining the predictions of any machine learning classifier.,57.0,29,True,2020-04-03 22:05:03.000000,0.2.0.0,38.0,lime,conda-forge/lime,,,,1355.0,1227.0,https://pypi.org/project/lime,2020-06-26 21:38:15.000000,128.0,370727.0,372088.0,https://anaconda.org/conda-forge/lime,2020-06-28 01:02:41.538000,70806.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
135,TPOT,EpistasisLab/tpot,,hyperopt,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000000,2021-03-17 21:46:35.000000,2021-01-06 15:17:46.000000,1396,214.0,596.0,7970,2368.0,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,108.0,29,False,2021-01-06 15:20:08.000000,0.11.7,60.0,tpot,conda-forge/tpot,,,['sklearn'],1019.0,939.0,https://pypi.org/project/tpot,2021-01-06 15:20:08.000000,80.0,36366.0,38478.0,https://anaconda.org/conda-forge/tpot,2021-03-05 04:04:38.005000,116205.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
136,Albumentations,albumentations-team/albumentations,,image,https://github.com/albumentations-team/albumentations,https://github.com/albumentations-team/albumentations,MIT,2018-06-06 03:10:50.000000,2021-04-28 21:33:23.000000,2021-04-28 21:33:16.000000,990,183.0,255.0,7813,629.0,Fast image augmentation library and an easy-to-use wrapper around other libraries. Documentation:..,76.0,29,True,2020-11-29 14:30:07.000000,0.5.2,44.0,albumentations,conda-forge/albumentations,,,['pytorch'],3589.0,3461.0,https://pypi.org/project/albumentations,2020-11-29 14:30:07.000000,128.0,147916.0,148717.0,https://anaconda.org/conda-forge/albumentations,2020-11-29 15:51:47.610000,17630.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
137,Modin,modin-project/modin,,data-containers,https://github.com/modin-project/modin,https://github.com/modin-project/modin,Apache-2.0,2018-06-21 21:35:05.000000,2021-04-29 14:18:55.000000,2021-04-28 00:43:02.000000,421,495.0,1208.0,6008,1353.0,Modin: Speed up your Pandas workflows by changing a single line of code.,75.0,29,True,2021-03-16 02:04:13.000000,0.9.1,37.0,modin,,,,['pandas'],367.0,349.0,https://pypi.org/project/modin,2021-03-04 23:04:25.000000,18.0,144483.0,150404.0,,,,,,,,2.0,,195406.0,,,,,,,,,,,,,,,,,,,,
138,faust,robinhood/faust,,data-pipelines,https://github.com/robinhood/faust,https://github.com/robinhood/faust,BSD-3-Clause,2017-03-08 18:36:11.000000,2021-04-21 18:29:47.000000,2020-10-09 12:59:42.000000,459,236.0,225.0,5494,4137.0,Python Stream Processing.,91.0,29,True,2020-02-25 22:57:18.000000,1.10.4,46.0,faust,,,,,745.0,717.0,https://pypi.org/project/faust,2020-02-25 22:57:18.000000,28.0,831237.0,831237.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
139,yfinance,ranaroussi/yfinance,,financial-data,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000000,2021-04-27 07:22:55.000000,2021-03-25 00:42:57.000000,1167,296.0,226.0,4867,,Yahoo! Finance market data downloader (+faster Pandas Datareader).,36.0,29,True,2021-03-25 00:43:03.000000,0.1.59,24.0,yfinance,ranaroussi/yfinance,,,,4139.0,4113.0,https://pypi.org/project/yfinance,2021-03-25 00:43:03.000000,26.0,201258.0,203489.0,https://anaconda.org/ranaroussi/yfinance,2019-12-27 21:30:44.606000,44620.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
140,TinyDB,msiemens/tinydb,,data-containers,https://github.com/msiemens/tinydb,https://github.com/msiemens/tinydb,MIT,2013-07-12 23:31:13.000000,2021-04-19 18:15:07.000000,2021-04-19 18:15:07.000000,370,8.0,247.0,4207,614.0,TinyDB is a lightweight document oriented database optimized for your happiness :).,64.0,29,True,2021-02-11 19:31:26.000000,4.4.0,59.0,tinydb,conda-forge/tinydb,,,,1118.0,,https://pypi.org/project/tinydb,2021-02-11 19:31:24.000000,1118.0,275625.0,277608.0,https://anaconda.org/conda-forge/tinydb,2021-02-11 21:20:33.462000,115049.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
141,kaggle,Kaggle/kaggle-api,,ml-experiments,https://github.com/Kaggle/kaggle-api,https://github.com/Kaggle/kaggle-api,Apache-2.0,2018-01-25 03:02:39.000000,2021-03-19 16:43:36.000000,2021-03-15 15:49:05.000000,792,172.0,116.0,4000,145.0,Official Kaggle API.,36.0,29,True,2021-03-13 00:50:03.000000,1.5.12,48.0,kaggle,conda-forge/kaggle,,,,5782.0,5218.0,https://pypi.org/project/kaggle,2021-03-13 00:50:03.000000,564.0,170600.0,172940.0,https://anaconda.org/conda-forge/kaggle,2021-03-16 16:09:03.613000,53841.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
142,Kedro,quantumblacklabs/kedro,,data-pipelines,https://github.com/quantumblacklabs/kedro,https://github.com/quantumblacklabs/kedro,Apache-2.0,2019-04-18 10:29:56.000000,2021-04-29 12:05:08.000000,2021-04-26 16:25:24.000000,437,54.0,419.0,3775,1216.0,"A Python framework for creating reproducible, maintainable and modular data science code.",105.0,29,True,2021-04-21 15:12:01.000000,0.17.3,27.0,kedro,,,,,471.0,455.0,https://pypi.org/project/kedro,2021-04-21 15:12:51.000000,16.0,130973.0,130973.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
143,sacred,IDSIA/sacred,,ml-experiments,https://github.com/IDSIA/sacred,https://github.com/IDSIA/sacred,MIT,2014-03-31 18:05:29.000000,2021-04-27 12:19:28.000000,2021-04-27 12:19:28.000000,314,92.0,405.0,3422,1305.0,"Sacred is a tool to help you configure, organize, log and reproduce experiments developed at IDSIA.",92.0,29,True,2020-12-14 15:21:05.000000,0.8.2,27.0,sacred,,,,,1044.0,890.0,https://pypi.org/project/sacred,2020-12-14 15:21:05.000000,154.0,23774.0,23774.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
144,PyCaret,pycaret/pycaret,,ml-experiments,https://github.com/pycaret/pycaret,https://github.com/pycaret/pycaret,MIT,2019-11-23 18:40:48.000000,2021-04-29 13:49:30.000000,2021-04-28 15:20:17.000000,719,211.0,616.0,3328,1727.0,"An open-source, low-code machine learning library in Python.",49.0,29,True,2021-04-28 12:36:06.000000,2.3.1,70.0,pycaret,,,,,863.0,863.0,https://pypi.org/project/pycaret,2021-04-28 12:36:06.000000,0.0,59026.0,59068.0,,,,,,,,2.0,,383.0,,,,,,,,,,,,,,,,,,,,
145,Dedupe,dedupeio/dedupe,,nlp,https://github.com/dedupeio/dedupe,https://github.com/dedupeio/dedupe,MIT,2012-04-20 14:57:36.000000,2021-04-17 00:35:34.000000,2021-04-17 00:27:42.000000,423,60.0,582.0,3000,2813.0,"A python library for accurate and scalable fuzzy matching, record deduplication and entity-resolution.",56.0,29,True,2021-02-28 20:52:16.000000,2.0.7,159.0,dedupe,,,,,262.0,184.0,https://pypi.org/project/dedupe,2021-04-17 00:35:34.000000,78.0,87390.0,87390.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
146,ftfy,LuminosoInsight/python-ftfy,,nlp,https://github.com/LuminosoInsight/python-ftfy,https://github.com/LuminosoInsight/python-ftfy,MIT,2012-08-24 16:14:59.000000,2021-04-19 06:46:27.267000,2021-04-16 14:41:17.000000,102,13.0,101.0,2945,582.0,"Fixes mojibake and other glitches in Unicode text, after the fact.",17.0,29,True,2021-04-16 14:45:14.000000,6.0.1,44.0,ftfy,conda-forge/ftfy,,,,3909.0,3149.0,https://pypi.org/project/ftfy,2021-04-16 14:45:14.000000,760.0,828181.0,830304.0,https://anaconda.org/conda-forge/ftfy,2021-04-19 06:46:27.267000,101921.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
147,dbt,fishtown-analytics/dbt,,data-pipelines,https://github.com/fishtown-analytics/dbt,https://github.com/fishtown-analytics/dbt,Apache-2.0,2016-03-10 02:38:00.000000,2021-04-29 07:13:33.000000,2021-04-28 21:32:14.000000,563,345.0,1542.0,2882,2481.0,dbt (data build tool) enables data analysts and engineers to transform their data using the same practices that..,144.0,29,True,2021-03-31 18:19:23.000000,0.19.1,151.0,dbt,conda-forge/dbt,,,,278.0,260.0,https://pypi.org/project/dbt,2021-04-28 21:34:41.000000,18.0,325431.0,328496.0,https://anaconda.org/conda-forge/dbt,2020-05-14 13:55:32.153000,162482.0,,,,,2.0,,,,,,,,,,dbt,,,,,,,,,,,,
148,Koalas,databricks/koalas,,data-containers,https://github.com/databricks/koalas,https://github.com/databricks/koalas,Apache-2.0,2019-01-03 21:46:54.000000,2021-04-15 22:31:04.000000,2021-04-15 19:35:24.000000,304,109.0,439.0,2779,1534.0,Koalas: pandas API on Apache Spark.,50.0,29,True,2021-03-08 10:28:06.000000,1.7.0,44.0,koalas,conda-forge/koalas,,,"['spark', 'pandas']",91.0,89.0,https://pypi.org/project/koalas,2021-03-08 10:28:06.000000,2.0,2943403.0,2947170.0,https://anaconda.org/conda-forge/koalas,2021-03-09 01:46:58.770000,85764.0,,,,,2.0,,996.0,,,,,,,,,,,,,,,,,,,,
149,mrjob,Yelp/mrjob,,data-pipelines,https://github.com/Yelp/mrjob,https://github.com/Yelp/mrjob,Apache-2.0,2010-10-13 18:35:21.000000,2021-03-31 18:37:58.000000,2020-11-16 22:20:52.000000,590,202.0,1089.0,2541,8622.0,Run MapReduce jobs on Hadoop or Amazon Web Services.,142.0,29,True,2020-09-17 22:26:01.000000,0.7.4,60.0,mrjob,conda-forge/mrjob,,,,831.0,719.0,https://pypi.org/project/mrjob,2020-09-17 22:26:01.000000,112.0,98629.0,104940.0,https://anaconda.org/conda-forge/mrjob,2020-12-24 22:44:29.424000,347121.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
150,NMSLIB,nmslib/nmslib,,nn-search,https://github.com/nmslib/nmslib,https://github.com/nmslib/nmslib,Apache-2.0,2013-07-10 11:06:06.000000,2021-03-16 02:11:45.000000,2021-03-16 02:11:39.000000,339,42.0,322.0,2370,1503.0,Non-Metric Space Library (NMSLIB): An efficient similarity search library and a toolkit for evaluation of k-NN methods..,44.0,29,True,2021-02-03 16:40:09.000000,2.1.1,32.0,nmslib,conda-forge/nmslib,,,,417.0,365.0,https://pypi.org/project/nmslib,2021-02-03 00:02:08.000000,52.0,70594.0,72657.0,https://anaconda.org/conda-forge/nmslib,2021-01-08 16:19:07.762000,24760.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
151,GPyTorch,cornellius-gp/gpytorch,,probabilistics,https://github.com/cornellius-gp/gpytorch,https://github.com/cornellius-gp/gpytorch,MIT,2017-06-09 14:48:20.000000,2021-04-27 19:52:09.000000,2021-04-26 15:23:48.000000,338,207.0,690.0,2367,3402.0,A highly efficient and modular implementation of Gaussian Processes in PyTorch.,78.0,29,True,2021-04-15 13:43:21.000000,1.4.1,27.0,gpytorch,,,,['pytorch'],273.0,265.0,https://pypi.org/project/gpytorch,2021-04-15 13:43:21.000000,8.0,67407.0,67407.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
152,hmmlearn,hmmlearn/hmmlearn,,probabilistics,https://github.com/hmmlearn/hmmlearn,https://github.com/hmmlearn/hmmlearn,BSD-3-Clause,2014-03-23 10:33:09.000000,2021-04-16 09:52:06.000000,2021-04-16 09:48:57.000000,647,66.0,292.0,2245,358.0,"Hidden Markov Models in Python, with scikit-learn like API.",32.0,29,True,2021-02-03 14:33:20.000000,0.2.5,7.0,hmmlearn,conda-forge/hmmlearn,,,['sklearn'],1160.0,954.0,https://pypi.org/project/hmmlearn,2021-02-03 14:32:44.000000,206.0,152760.0,155391.0,https://anaconda.org/conda-forge/hmmlearn,2021-02-04 16:23:17.046000,76316.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
153,pandas-datareader,pydata/pandas-datareader,,data-loading,https://github.com/pydata/pandas-datareader,https://github.com/pydata/pandas-datareader,BSD-3-Clause,2015-01-15 00:34:19.000000,2021-04-28 09:07:50.000000,2020-12-31 11:58:23.000000,521,86.0,370.0,1979,764.0,Extract data from a wide range of Internet sources into a pandas DataFrame.,77.0,29,True,2020-07-10 10:04:14.000000,0.9.0,21.0,pandas-datareader,conda-forge/pandas-datareader,,,['pandas'],10446.0,9040.0,https://pypi.org/project/pandas-datareader,2020-07-10 10:04:14.000000,1406.0,234254.0,236656.0,https://anaconda.org/conda-forge/pandas-datareader,2021-03-16 22:58:42.079000,115329.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
154,ImageHash,JohannesBuchner/imagehash,,image,https://github.com/JohannesBuchner/imagehash,https://github.com/JohannesBuchner/imagehash,BSD-2-Clause,2013-03-02 23:32:48.000000,2021-03-25 13:32:22.000000,2021-01-03 14:55:15.000000,258,22.0,75.0,1932,184.0,A Python Perceptual Image Hashing Module.,17.0,29,True,2021-03-25 13:49:48.000000,4.1.0,17.0,ImageHash,conda-forge/imagehash,,,,2970.0,2438.0,https://pypi.org/project/ImageHash,2020-11-19 14:54:24.000000,532.0,772706.0,774877.0,https://anaconda.org/conda-forge/imagehash,2020-11-19 18:20:49.964000,115094.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
155,HoloViews,holoviz/holoviews,,data-viz,https://github.com/holoviz/holoviews,https://github.com/holoviz/holoviews,BSD-3-Clause,2014-05-07 16:59:22.000000,2021-04-23 04:01:01.000000,2021-04-21 11:07:45.000000,307,708.0,1849.0,1869,10167.0,"With Holoviews, your data visualizes itself.",104.0,29,True,2021-04-26 15:45:22.000000,1.14.3,70.0,holoviews,conda-forge/holoviews,,,['jupyter'],170.0,,https://pypi.org/project/holoviews,2021-04-08 13:54:50.000000,170.0,91853.0,105895.0,https://anaconda.org/conda-forge/holoviews,2021-04-08 15:16:37.674000,475513.0,,,,,2.0,,,,@pyviz/jupyterlab_pyviz,https://www.npmjs.com/package/@pyviz/jupyterlab_pyviz,2020-05-24 13:49:54.205000,,5983.0,,,,,,,,,,,,,,
