,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
238,PennyLane,PennyLaneAI/PennyLane,others,,https://github.com/PennyLaneAI/pennylane,https://github.com/PennyLaneAI/pennylane,Apache-2.0,2018-04-17 16:45:42.000,2023-05-25 14:07:08.000000,2023-05-24 18:34:08,3339.0,181.0,455.0,51.0,3219.0,286.0,735.0,1767.0,PennyLane is a cross-platform Python library for differentiable programming of quantum computers. Train a quantum..,134.0,31,True,2023-05-01 18:46:01.348,0.30.0,46.0,pennylane,conda-forge/pennylane,,,,56.0,,https://pypi.org/project/pennylane,2023-03-06 18:06:02.679,56.0,28001.0,28722.0,https://anaconda.org/conda-forge/pennylane,2023-05-19 18:43:19.146,12964.0,,,,,2.0,66.0,,,,,,,,,,,,,,,,,,
239,GPflow,GPflow/GPflow,probabilistics,,https://github.com/GPflow/GPflow,https://github.com/GPflow/GPflow,Apache-2.0,2016-01-14 11:29:24.000,2023-05-22 11:06:57.000000,2023-05-03 20:35:27,2433.0,10.0,437.0,76.0,1241.0,142.0,675.0,1731.0,Gaussian processes in TensorFlow.,83.0,31,True,2023-05-04 08:51:41.689,2.8.0,46.0,gpflow,conda-forge/gpflow,,,['tensorflow'],551.0,516.0,https://pypi.org/project/gpflow,2023-01-27 12:45:00.704,35.0,55469.0,55827.0,https://anaconda.org/conda-forge/gpflow,2022-05-24 14:05:38.796,21510.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
240,ogb,snap-stanford/ogb,graph,,https://github.com/snap-stanford/ogb,https://github.com/snap-stanford/ogb,MIT,2019-11-22 22:13:57.000,2023-05-25 05:21:37.000000,2023-05-25 05:21:36,667.0,32.0,383.0,41.0,54.0,14.0,252.0,1666.0,"Benchmark datasets, data loaders, and evaluators for graph machine learning.",30.0,31,True,2023-04-07 06:00:55.135,1.3.6,19.0,ogb,conda-forge/ogb,,,,874.0,852.0,https://pypi.org/project/ogb,2022-11-02 22:00:56.960,22.0,28415.0,29155.0,https://anaconda.org/conda-forge/ogb,2023-04-07 09:47:01.451,23700.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
241,ViZDoom,mwydmuch/ViZDoom,reinforcement-learning,,https://github.com/Farama-Foundation/ViZDoom,https://github.com/Farama-Foundation/ViZDoom,MIT,2015-06-26 18:38:23.000,2023-05-12 10:16:57.000000,2023-05-12 01:01:45,1659.0,45.0,356.0,56.0,90.0,50.0,403.0,1539.0,Reinforcement Learning environments based on the 1993 game Doom.,52.0,31,True,2023-05-12 10:16:57.000,1.2.0,26.0,vizdoom,,,,,199.0,184.0,https://pypi.org/project/vizdoom,2023-01-07 21:18:03.133,15.0,1205.0,1340.0,,,,,,,,1.0,11650.0,,,,,,,,,,,Farama-Foundation/ViZDoom,,,,,,,
242,tensorly,tensorly/tensorly,others,,https://github.com/tensorly/tensorly,https://github.com/tensorly/tensorly,BSD-2-Clause,2016-10-21 23:14:52.000,2023-05-17 13:59:52.000000,2023-05-17 13:59:52,1767.0,20.0,269.0,45.0,248.0,58.0,183.0,1398.0,TensorLy: Tensor Learning in Python.,60.0,31,True,2023-03-08 01:09:02.237,0.8.1,20.0,tensorly,conda-forge/tensorly,,,,458.0,414.0,https://pypi.org/project/tensorly,2023-01-14 21:19:00.648,44.0,17364.0,23352.0,https://anaconda.org/conda-forge/tensorly,2023-03-09 18:03:34.129,359307.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
243,evaluate,huggingface/evaluate,interpretability,,https://github.com/huggingface/evaluate,https://github.com/huggingface/evaluate,Apache-2.0,2022-03-30 15:08:26.000,2023-05-23 12:01:05.000000,2023-05-23 12:01:03,928.0,10.0,144.0,47.0,277.0,76.0,114.0,1356.0,Evaluate: A library for easily evaluating machine learning models and datasets.,118.0,31,True,2022-12-13 13:35:51.000,0.4.0,13.0,evaluate,,,,,2151.0,2089.0,https://pypi.org/project/evaluate,2022-12-13 13:28:07.299,62.0,511080.0,511080.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
244,emcee,dfm/emcee,probabilistics,,https://github.com/dfm/emcee,https://github.com/dfm/emcee,MIT,2011-11-07 16:17:08.000,2023-05-23 10:59:55.000000,2023-05-23 10:59:54,913.0,3.0,429.0,88.0,192.0,49.0,232.0,1320.0,The Python ensemble sampling toolkit for affine-invariant MCMC.,68.0,31,True,2023-01-27 12:31:39.836,3.1.4,24.0,emcee,conda-forge/emcee,,,,2227.0,1885.0,https://pypi.org/project/emcee,2023-01-27 12:31:39.836,342.0,125512.0,128928.0,https://anaconda.org/conda-forge/emcee,2023-01-27 19:25:06.868,286947.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
245,spacy-transformers,explosion/spacy-transformers,nlp,,https://github.com/explosion/spacy-transformers,https://github.com/explosion/spacy-transformers,MIT,2019-07-26 19:12:34.000,2023-05-23 09:01:00.345000,2023-05-22 14:27:48,1451.0,15.0,150.0,33.0,222.0,,,1249.0,"Use pretrained transformers like BERT, XLNet and GPT-2 in spaCy.",21.0,31,True,2023-05-22 17:47:09.000,1.2.4,37.0,spacy-transformers,conda-forge/spacy-transformers,,,['spacy'],1031.0,1031.0,https://pypi.org/project/spacy-transformers,,,262685.0,263511.0,https://anaconda.org/conda-forge/spacy-transformers,2023-05-23 09:01:00.345,14884.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
246,optimum,huggingface/optimum,gpu-utilities,,https://github.com/huggingface/optimum,https://github.com/huggingface/optimum,Apache-2.0,2021-07-20 12:36:40.000,2023-05-25 07:20:39.000000,2023-05-24 14:48:08,678.0,157.0,183.0,44.0,741.0,161.0,207.0,1177.0,Accelerate training and inference of Transformers and Diffusers with easy to use hardware optimization tools.,63.0,31,True,2023-05-18 08:17:43.000,1.8.6,36.0,optimum,conda-forge/optimum,,,,171.0,158.0,https://pypi.org/project/optimum,2023-01-25 17:39:56.550,13.0,107963.0,108521.0,https://anaconda.org/conda-forge/optimum,2022-07-12 18:30:14.167,7260.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
247,ktrain,amaiya/ktrain,ml-frameworks,,https://github.com/amaiya/ktrain,https://github.com/amaiya/ktrain,Apache-2.0,2019-02-06 17:01:39.000,2023-05-22 19:12:18.000000,2023-05-12 12:25:24,2964.0,79.0,266.0,33.0,37.0,1.0,458.0,1135.0,ktrain is a Python library that makes deep learning and AI more accessible and easier to apply.,16.0,31,True,2023-05-11 01:08:23.000,0.37.0,197.0,ktrain,,,,['tensorflow'],427.0,424.0,https://pypi.org/project/ktrain,2023-02-03 18:42:29.454,3.0,21848.0,21848.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
248,arch,bashtage/arch,financial-data,,https://github.com/bashtage/arch,https://github.com/bashtage/arch,,2014-08-29 15:41:28.000,2023-05-23 12:03:05.045000,2023-05-23 09:42:21,1064.0,50.0,230.0,43.0,471.0,24.0,166.0,1103.0,ARCH models in Python.,34.0,31,False,2023-05-23 09:44:54.000,6.0.1,42.0,arch,conda-forge/arch-py,,,,977.0,977.0,https://pypi.org/project/arch,,,218536.0,224034.0,https://anaconda.org/conda-forge/arch-py,2023-05-23 12:03:05.045,230933.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
249,pyopencl,inducer/pyopencl,others,,https://github.com/inducer/pyopencl,https://github.com/inducer/pyopencl,MIT,2011-04-06 02:51:33.000,2023-05-25 03:37:51.000000,2023-05-17 22:29:33,3248.0,12.0,239.0,50.0,337.0,70.0,259.0,972.0,"OpenCL integration for Python, plus shiny features.",94.0,31,True,2023-05-09 13:32:37.000,2023.1,90.0,pyopencl,conda-forge/pyopencl,,,,1735.0,1522.0,https://pypi.org/project/pyopencl,2023-01-04 00:34:00.812,213.0,50043.0,61011.0,https://anaconda.org/conda-forge/pyopencl,2023-05-09 18:30:52.786,866544.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
250,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2023-05-25 12:27:50.000000,2023-05-25 09:21:14,11847.0,327.0,255.0,32.0,1591.0,344.0,560.0,923.0,Python package for earth-observing satellite data processing.,144.0,31,False,2023-05-10 14:31:06.000,0.42.2,56.0,satpy,conda-forge/satpy,,,,96.0,96.0,https://pypi.org/project/satpy,,,5791.0,8326.0,https://anaconda.org/conda-forge/satpy,2023-05-10 21:25:20.809,147073.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
251,SALib,SALib/SALib,probabilistics,,https://github.com/SALib/SALib,https://github.com/SALib/SALib,MIT,2013-05-30 13:38:10.000,2023-05-20 22:36:41.000000,2023-05-02 11:40:38,1798.0,49.0,209.0,20.0,272.0,42.0,259.0,719.0,"Sensitivity Analysis Library in Python. Contains Sobol, Morris, FAST, and other methods.",41.0,31,True,2023-01-08 01:14:38.679,1.4.7,46.0,salib,conda-forge/salib,,,,840.0,763.0,https://pypi.org/project/salib,2023-01-08 01:14:38.679,77.0,133558.0,135089.0,https://anaconda.org/conda-forge/salib,2023-01-08 04:17:22.342,119477.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
252,snowballstemmer,snowballstem/snowball,nlp,,https://github.com/snowballstem/snowball,https://github.com/snowballstem/snowball,BSD-3-Clause,2013-02-23 07:17:42.000,2023-04-24 03:02:04.000000,2023-04-24 02:53:14,938.0,8.0,166.0,37.0,112.0,30.0,51.0,657.0,Snowball compiler and stemming algorithms.,32.0,31,True,2021-11-16 18:38:34.000,2.2.0,10.0,snowballstemmer,conda-forge/snowballstemmer,,,,6789.0,4.0,https://pypi.org/project/snowballstemmer,2021-11-16 18:38:34.000,6785.0,8611456.0,8692433.0,https://anaconda.org/conda-forge/snowballstemmer,2021-11-17 09:59:16.947,6559188.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
253,tensorflow-upstream,ROCmSoftwarePlatform/tensorflow-upstream,ml-frameworks,,https://github.com/ROCmSoftwarePlatform/tensorflow-upstream,https://github.com/ROCmSoftwarePlatform/tensorflow-upstream,Apache-2.0,2018-04-09 21:24:50.000,2023-05-25 08:49:06.000000,2023-05-19 15:26:47,151996.0,4115.0,76.0,51.0,1769.0,65.0,275.0,647.0,TensorFlow ROCm port.,4375.0,31,True,2019-10-11 17:16:09.000,2.0.0-rocm,2.0,tensorflow-rocm,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-rocm,,,3304.0,3304.0,,,,,,,,3.0,21.0,,,,,,,,,,,,,,,,,,
254,NiBabel,nipy/nibabel,medical-data,,https://github.com/nipy/nibabel,https://github.com/nipy/nibabel,,2010-07-22 16:28:30.000,2023-05-14 18:35:53.000000,2023-04-23 14:38:16,5534.0,31.0,240.0,38.0,751.0,98.0,375.0,554.0,Python package to access a cacophony of neuro-imaging file formats.,96.0,31,False,2023-04-03 14:58:34.000,5.1.0,38.0,nibabel,conda-forge/nibabel,,,,11120.0,11120.0,https://pypi.org/project/nibabel,,,245344.0,252247.0,https://anaconda.org/conda-forge/nibabel,2023-04-07 23:15:42.995,579925.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
255,datalad,datalad/datalad,others,,https://github.com/datalad/datalad,https://github.com/datalad/datalad,MIT,2013-11-01 19:40:08.000,2023-05-24 23:59:24.000000,2023-05-24 23:52:05,16814.0,133.0,105.0,27.0,3495.0,489.0,3341.0,418.0,"Keep code, data, containers under control with git and git-annex.",55.0,31,True,2023-05-16 13:30:40.410,0.18.4,103.0,datalad,conda-forge/datalad,,,,73.0,,https://pypi.org/project/datalad,2023-01-16 11:50:04.895,73.0,8328.0,13841.0,https://anaconda.org/conda-forge/datalad,2023-05-16 15:19:48.874,341862.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
256,Face Recognition,ageitgey/face_recognition,image,,https://github.com/ageitgey/face_recognition,https://github.com/ageitgey/face_recognition,MIT,2017-03-03 21:52:39.000,2023-05-23 09:52:12.000000,2022-06-10 09:12:18,238.0,,12636.0,1575.0,217.0,697.0,578.0,48344.0,The worlds simplest facial recognition api for Python and the command line.,54.0,30,True,2018-04-02 17:18:43.000,1.2.2,2.0,face_recognition,conda-forge/face_recognition,,,['pytorch'],,,https://pypi.org/project/face_recognition,,,63483.0,64004.0,https://anaconda.org/conda-forge/face_recognition,2021-04-30 19:06:15.265,16221.0,,,,,2.0,1104.0,,,,,,,,,,,,,,,,,,
257,spleeter,deezer/spleeter,audio,,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000,2023-05-17 10:28:53.000000,2023-04-06 12:47:08,530.0,1.0,2458.0,373.0,112.0,188.0,554.0,22595.0,Deezer source separation library including pretrained models.,19.0,30,True,2022-09-07 11:40:35.136,2.3.2,36.0,spleeter,conda-forge/spleeter,,,['tensorflow'],518.0,512.0,https://pypi.org/project/spleeter,2022-09-07 11:40:35.136,6.0,17712.0,74576.0,https://anaconda.org/conda-forge/spleeter,2020-06-30 14:33:43.220,75791.0,,,,,2.0,2367587.0,,,,,,,,,,,,,,,,,,
258,baselines,openai/baselines,reinforcement-learning,,https://github.com/openai/baselines,https://github.com/openai/baselines,MIT,2017-05-24 01:58:13.000,2023-04-02 11:36:25.000000,2020-01-31 13:06:18,347.0,,4680.0,631.0,370.0,493.0,435.0,14414.0,OpenAI Baselines: high-quality implementations of reinforcement learning algorithms.,115.0,30,False,2018-02-26 17:07:07.000,0.1.5,6.0,baselines,,,,,530.0,491.0,https://pypi.org/project/baselines,2018-02-26 17:07:07.000,39.0,1676.0,1676.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
259,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/geohot/tinygrad,https://github.com/geohot/tinygrad,MIT,2020-10-18 16:23:12.000,2023-05-25 12:43:33.000000,2023-05-25 07:41:21,1860.0,313.0,1106.0,191.0,565.0,49.0,170.0,12134.0,You like pytorch? You like micrograd? You love tinygrad!.,107.0,30,True,2023-03-07 02:21:19.000,0.5.0,2.0,,,,,['pytorch'],16.0,16.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
260,backtrader,mementum/backtrader,financial-data,,https://github.com/mementum/backtrader,https://github.com/mementum/backtrader,GPL-3.0,2015-01-10 07:14:52.000,2023-04-19 14:14:56.000000,2023-04-19 14:13:08,2404.0,14.0,3254.0,580.0,210.0,41.0,,10740.0,Python Backtesting library for trading strategies.,56.0,30,False,,,157.0,backtrader,,,,,1595.0,1535.0,https://pypi.org/project/backtrader,2020-07-03 13:02:14.000,60.0,14011.0,14011.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
261,TFlearn,tflearn/tflearn,ml-frameworks,,https://github.com/tflearn/tflearn,https://github.com/tflearn/tflearn,,2016-03-31 12:05:53.000,2021-01-25 09:41:59.000000,2020-11-30 04:34:51,613.0,,2315.0,463.0,255.0,551.0,362.0,9589.0,Deep learning library featuring a higher-level API for TensorFlow.,128.0,30,False,2020-11-11 19:26:11.000,0.5.0,8.0,tflearn,,,,['tensorflow'],4461.0,4461.0,https://pypi.org/project/tflearn,,,10832.0,10832.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
262,OCRmyPDF,ocrmypdf/OCRmyPDF,ocr,,https://github.com/ocrmypdf/OCRmyPDF,https://github.com/ocrmypdf/OCRmyPDF,MPL-2.0,2013-12-20 08:26:28.000,2023-05-23 21:18:11.000000,2023-05-23 20:21:46,3414.0,42.0,699.0,130.0,141.0,105.0,858.0,8913.0,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched.",81.0,30,True,2016-02-17 09:22:48.000,4.0,46.0,ocrmypdf,conda-forge/ocrmypdf,,,,534.0,534.0,https://pypi.org/project/ocrmypdf,,,38560.0,40274.0,https://anaconda.org/conda-forge/ocrmypdf,2023-05-16 14:56:21.254,46300.0,,,,,2.0,,,,,,,,,ocrmypdf,ocrmypdf,,,,,,,,,
263,imageai,OlafenwaMoses/ImageAI,image,,https://github.com/OlafenwaMoses/ImageAI,https://github.com/OlafenwaMoses/ImageAI,MIT,2018-03-19 23:12:33.000,2023-03-03 22:50:09.000000,2023-03-03 22:50:09,374.0,1.0,2059.0,287.0,92.0,295.0,437.0,7769.0,A python library built to empower developers to build applications and systems with self-contained Computer Vision..,17.0,30,True,2023-01-02 17:10:24.749,3.0.3,13.0,imageai,conda-forge/imageai,,,,1367.0,1349.0,https://pypi.org/project/imageai,2023-01-02 17:10:24.749,18.0,10902.0,25122.0,https://anaconda.org/conda-forge/imageai,2021-04-30 19:03:25.297,5622.0,,,,,2.0,857402.0,,,,,,,,,,,,,,,,,,
264,PyTorch3D,facebookresearch/pytorch3d,image,,https://github.com/facebookresearch/pytorch3d,https://github.com/facebookresearch/pytorch3d,,2019-10-25 02:23:45.000,2023-05-24 14:05:50.000000,2023-05-24 03:34:54,1074.0,35.0,1132.0,139.0,140.0,176.0,1134.0,7315.0,PyTorch3D is FAIRs library of reusable components for deep learning with 3D data.,122.0,30,False,2023-05-10 15:14:23.000,0.7.4,16.0,pytorch3d,pytorch3d/pytorch3d,,,['pytorch'],472.0,463.0,https://pypi.org/project/pytorch3d,2022-12-19 23:31:53.499,9.0,19126.0,21954.0,https://anaconda.org/pytorch3d/pytorch3d,2023-05-10 15:02:03.519,118776.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
265,Apex,NVIDIA/apex,gpu-utilities,,https://github.com/NVIDIA/apex,https://github.com/NVIDIA/apex,BSD-3-Clause,2018-04-23 16:28:52.000,2023-05-23 17:05:01.000000,2023-05-13 01:04:54,1114.0,27.0,1201.0,101.0,569.0,650.0,505.0,7236.0,A PyTorch Extension: Tools for easy mixed precision and distributed training in Pytorch.,115.0,30,True,,,2.0,,conda-forge/nvidia-apex,,,['pytorch'],1732.0,1732.0,,,,,3499.0,https://anaconda.org/conda-forge/nvidia-apex,2023-05-19 10:45:26.365,150470.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
266,DeepPavlov,deepmipt/DeepPavlov,nlp,,https://github.com/deeppavlov/DeepPavlov,https://github.com/deeppavlov/DeepPavlov,Apache-2.0,2017-11-17 14:35:29.000,2023-05-24 20:52:33.000000,2023-03-14 17:12:35,2673.0,2.0,1093.0,210.0,1018.0,55.0,572.0,6225.0,An open source library for deep learning end-to-end dialog systems and chatbots.,73.0,30,True,2023-03-14 17:15:26.000,1.1.1,58.0,deeppavlov,,,,['tensorflow'],344.0,344.0,https://pypi.org/project/deeppavlov,,,8747.0,8747.0,,,,,,,,2.0,,,,,,,,,,,,deeppavlov/DeepPavlov,,,,,,,
267,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2023-05-25 05:10:18.000000,2023-05-25 04:49:30,1312.0,77.0,476.0,69.0,478.0,50.0,166.0,5935.0,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",31.0,30,False,2023-05-13 01:49:25.000,2.4.0,9.0,cleanlab,conda-forge/cleanlab,,,,121.0,121.0,https://pypi.org/project/cleanlab,,,11759.0,12115.0,https://anaconda.org/conda-forge/cleanlab,2023-05-16 17:42:44.464,13185.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
268,DoWhy,py-why/dowhy,interpretability,,https://github.com/py-why/dowhy,https://github.com/py-why/dowhy,MIT,2018-05-31 13:07:04.000,2023-05-23 06:22:09.000000,2023-05-22 22:32:11,861.0,39.0,822.0,139.0,543.0,120.0,255.0,5897.0,DoWhy is a Python library for causal inference that supports explicit modeling and testing of causal assumptions...,75.0,30,True,2022-12-17 06:19:01.299,0.9.1,11.0,dowhy,conda-forge/dowhy,,,,254.0,241.0,https://pypi.org/project/dowhy,2022-12-17 06:19:01.299,13.0,35796.0,36188.0,https://anaconda.org/conda-forge/dowhy,2022-07-19 11:17:50.796,14128.0,,,,,2.0,32.0,,,,,,,,,,,,,,,,,,
269,GluonCV,dmlc/gluon-cv,image,,https://github.com/dmlc/gluon-cv,https://github.com/dmlc/gluon-cv,Apache-2.0,2018-02-26 01:33:21.000,2023-01-19 00:37:33.000000,2023-01-19 00:37:33,900.0,,1187.0,154.0,950.0,59.0,777.0,5549.0,Gluon CV Toolkit.,118.0,30,True,2022-03-07 23:40:19.000,0.10.5,1535.0,gluoncv,,,,['mxnet'],61.0,,https://pypi.org/project/gluoncv,2022-10-03 09:02:28.503,61.0,546138.0,546138.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
270,cuDF,rapidsai/cudf,gpu-utilities,,https://github.com/rapidsai/cudf,https://github.com/rapidsai/cudf,Apache-2.0,2017-05-07 03:43:37.000,2023-05-25 12:43:00.000000,2023-05-25 11:41:53,36611.0,339.0,678.0,138.0,8011.0,775.0,4628.0,5535.0,cuDF - GPU DataFrame Library.,255.0,30,True,2023-04-12 14:26:01.000,23.04.00,35.0,cudf,,,,,,,https://pypi.org/project/cudf,,,2108.0,2108.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
271,mlpack,mlpack/mlpack,ml-frameworks,,https://github.com/mlpack/mlpack,https://github.com/mlpack/mlpack,,2014-12-17 18:16:59.000,2023-05-24 02:51:36.000000,2023-05-18 00:22:04,28659.0,47.0,1475.0,183.0,1958.0,28.0,1498.0,4408.0,"mlpack: a fast, header-only C++ machine learning library.",302.0,30,False,2023-04-27 13:26:18.000,4.1.0,43.0,mlpack,conda-forge/mlpack,,,,,,https://pypi.org/project/mlpack,,,1920.0,4413.0,https://anaconda.org/conda-forge/mlpack,2023-04-28 18:01:51.042,144643.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
272,SynapseML,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2023-05-24 21:51:42.000000,2023-05-19 00:23:08,1425.0,75.0,742.0,141.0,1304.0,296.0,389.0,4280.0,Simple and Distributed Machine Learning.,110.0,30,True,2023-04-24 23:13:08.000,0.11.1,29.0,synapseml,,,,,3.0,,https://pypi.org/project/synapseml,2022-11-22 14:39:00.749,3.0,237707.0,237707.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
273,D-Tale,man-group/dtale,data-viz,,https://github.com/man-group/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2023-05-16 16:49:18.339000,2023-05-16 15:38:43,699.0,32.0,333.0,73.0,249.0,44.0,468.0,4045.0,Visualizer for pandas data structures.,29.0,30,True,2023-05-16 15:59:14.000,2.16.0,127.0,dtale,conda-forge/dtale,,,"['pandas', 'jupyter']",722.0,722.0,https://pypi.org/project/dtale,,,212504.0,218038.0,https://anaconda.org/conda-forge/dtale,2023-05-16 16:49:18.339,215829.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
274,sacred,IDSIA/sacred,ml-experiments,,https://github.com/IDSIA/sacred,https://github.com/IDSIA/sacred,MIT,2014-03-31 18:05:29.000,2023-05-16 16:51:14.686000,2023-05-02 05:51:57,1341.0,1.0,370.0,71.0,363.0,95.0,458.0,4039.0,"Sacred is a tool to help you configure, organize, log and reproduce experiments developed at IDSIA.",104.0,30,True,2023-01-25 17:37:52.489,0.8.4,28.0,sacred,conda-forge/sacred,,,,2476.0,2367.0,https://pypi.org/project/sacred,2023-01-25 17:37:52.489,109.0,39843.0,40020.0,https://anaconda.org/conda-forge/sacred,2023-05-16 16:51:14.686,3198.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
275,pandas-ta,twopirllc/pandas-ta,probabilistics,,https://github.com/twopirllc/pandas-ta,https://github.com/twopirllc/pandas-ta,MIT,2019-02-19 16:41:09.000,2023-05-11 21:14:20.000000,2022-09-24 16:20:26,585.0,,757.0,83.0,190.0,109.0,402.0,3644.0,Technical Analysis Indicators - Pandas TA is an easy to use Python 3 Pandas Extension with 130+ Indicators.,45.0,30,True,2021-07-28 20:21:21.000,0.3.14,19.0,pandas-ta,conda-forge/pandas-ta,,,['pandas'],3054.0,3021.0,https://pypi.org/project/pandas-ta,2021-07-28 20:51:17.000,33.0,69253.0,69994.0,https://anaconda.org/conda-forge/pandas-ta,2021-10-05 09:16:48.657,14091.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
276,bqplot,bqplot/bqplot,data-viz,,https://github.com/bqplot/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2023-04-12 07:25:28.072000,2023-04-11 14:07:26,3641.0,7.0,472.0,104.0,1019.0,246.0,364.0,3439.0,Plotting library for IPython/Jupyter notebooks.,62.0,30,True,2023-04-11 15:00:49.000,0.12.39,107.0,bqplot,conda-forge/bqplot,,,['jupyter'],160.0,43.0,https://pypi.org/project/bqplot,2022-09-02 15:04:31.743,103.0,141867.0,159804.0,https://anaconda.org/conda-forge/bqplot,2023-04-12 07:25:28.072,1160127.0,,,,,2.0,,,,bqplot,https://www.npmjs.com/package/bqplot,2023-04-11 14:56:02.108,14.0,4126.0,,,,,,,,,,,
277,gpustat,wookayin/gpustat,gpu-utilities,,https://github.com/wookayin/gpustat,https://github.com/wookayin/gpustat,MIT,2016-04-24 10:46:43.000,2023-05-17 10:21:04.000000,2023-05-17 10:20:52,233.0,16.0,254.0,44.0,48.0,22.0,84.0,3388.0,A simple command-line utility for querying and monitoring GPU status.,17.0,30,True,2023-04-05 14:52:44.000,1.1,14.0,gpustat,conda-forge/gpustat,,,,3572.0,3449.0,https://pypi.org/project/gpustat,2022-09-04 23:50:28.926,123.0,1209840.0,1214489.0,https://anaconda.org/conda-forge/gpustat,2023-05-16 08:09:42.483,232482.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
278,implicit,benfred/implicit,recommender-systems,,https://github.com/benfred/implicit,https://github.com/benfred/implicit,MIT,2016-04-17 03:45:23.000,2023-05-24 00:04:29.000000,2023-05-24 00:04:25,410.0,2.0,570.0,82.0,205.0,77.0,376.0,3162.0,Fast Python Collaborative Filtering for Implicit Feedback Datasets.,34.0,30,True,2022-12-11 00:47:48.000,0.6.2,14.0,implicit,conda-forge/implicit,,,,995.0,995.0,https://pypi.org/project/implicit,,,154231.0,161762.0,https://anaconda.org/conda-forge/implicit,2022-01-29 16:35:56.077,480586.0,,,,,2.0,361.0,,,,,,,,,,,,,,,,,,
