,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
143,spark-nlp,JohnSnowLabs/spark-nlp,nlp,,https://github.com/JohnSnowLabs/spark-nlp,https://github.com/JohnSnowLabs/spark-nlp,Apache-2.0,2017-09-24 19:36:44.000,2025-04-03 14:59:39.000000,2025-02-20 15:08:38,8652.0,13.0,722.0,99.0,13433.0,47.0,875.0,3950.0,State of the Art Natural Language Processing.,114.0,35,True,2025-01-30 16:15:18.000,5.5.3,151.0,spark-nlp,,,,['spark'],618.0,581.0,https://pypi.org/project/spark-nlp,2025-01-30 15:03:13.000,37.0,4284559.0,4284559.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
144,optimum,huggingface/optimum,gpu-utilities,,https://github.com/huggingface/optimum,https://github.com/huggingface/optimum,Apache-2.0,2021-07-20 12:36:40.000,2025-03-25 16:02:04.531000,2025-03-07 15:22:02,1190.0,38.0,509.0,54.0,1403.0,398.0,486.0,2830.0,"Accelerate inference and training of Transformers, Diffusers, TIMM and Sentence Transformers with easy to use hardware..",139.0,35,True,2025-01-30 16:26:59.000,1.24.0,75.0,optimum,conda-forge/optimum,,,,5250.0,5052.0,https://pypi.org/project/optimum,2025-01-30 16:08:05.000,198.0,917500.0,918501.0,https://anaconda.org/conda-forge/optimum,2025-03-25 16:02:04.531,36048.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
145,torchaudio,pytorch/audio,audio,,https://github.com/pytorch/audio,https://github.com/pytorch/audio,BSD-2-Clause,2017-05-05 00:38:05.000,2025-04-03 11:35:24.000000,2025-04-02 15:52:46,2330.0,6.0,675.0,73.0,2933.0,277.0,730.0,2642.0,"Data manipulation and transformation for audio signal processing, powered by PyTorch.",232.0,35,True,2025-01-29 17:29:44.000,2.6.0,40.0,torchaudio,,,,['pytorch'],1618.0,,https://pypi.org/project/torchaudio,2025-01-29 16:29:43.000,1618.0,8848982.0,8848982.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
146,ArcGIS API,Esri/arcgis-python-api,geospatial-data,,https://github.com/Esri/arcgis-python-api,https://github.com/Esri/arcgis-python-api,Apache-2.0,2016-03-16 01:09:14.000,2025-04-02 20:27:30.000000,2025-04-02 20:03:44,5109.0,67.0,1106.0,150.0,1417.0,64.0,763.0,1969.0,Documentation and samples for ArcGIS API for Python.,96.0,35,True,2024-09-24 16:57:38.000,2.4.0,50.0,arcgis,,esridocker/arcgis-api-python-notebook,,,970.0,930.0,https://pypi.org/project/arcgis,2024-10-01 15:35:29.000,40.0,89121.0,89261.0,,,,https://hub.docker.com/r/esridocker/arcgis-api-python-notebook,,,,2.0,14464.0,,,,,,,,,,,,,,,,,,,
147,scikit-learn-intelex,intel/scikit-learn-intelex,sklearn-utils,,https://github.com/uxlfoundation/scikit-learn-intelex,https://github.com/uxlfoundation/scikit-learn-intelex,Apache-2.0,2018-08-07 06:45:41.000,2025-04-03 07:05:46.000000,2025-04-03 07:05:46,2096.0,117.0,182.0,25.0,2102.0,50.0,201.0,1264.0,Extension for Scikit-learn is a seamless way to speed up your Scikit-learn application.,85.0,35,True,2025-04-02 12:54:04.000,2025.4.0,35.0,scikit-learn-intelex,conda-forge/scikit-learn-intelex,,,['sklearn'],13385.0,13320.0,https://pypi.org/project/scikit-learn-intelex,2025-03-21 15:24:14.000,65.0,90586.0,100843.0,https://anaconda.org/conda-forge/scikit-learn-intelex,2025-03-25 16:01:40.061,492350.0,,,,,1.0,,,uxlfoundation/scikit-learn-intelex,,,,,,,,,,,,,,,,,
148,agate,wireservice/agate,others,,https://github.com/wireservice/agate,https://github.com/wireservice/agate,MIT,2014-04-25 13:59:09.000,2025-03-25 16:00:15.322000,2025-02-27 19:54:56,1562.0,5.0,154.0,40.0,132.0,4.0,645.0,1179.0,A Python data analysis library that is optimized for humans instead of machines.,53.0,35,True,2025-01-29 06:24:06.000,1.13.0,38.0,agate,conda-forge/agate,,,,4770.0,4716.0,https://pypi.org/project/agate,2025-01-29 06:24:06.000,54.0,16052195.0,16058758.0,https://anaconda.org/conda-forge/agate,2025-03-25 16:00:15.322,308474.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
149,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/tinygrad/tinygrad,https://github.com/tinygrad/tinygrad,MIT,2020-10-18 16:23:12.000,2025-04-03 12:51:39.000000,2025-04-03 12:50:09,8340.0,924.0,3225.0,275.0,8745.0,127.0,760.0,28517.0,You like pytorch? You like micrograd? You love tinygrad!.,385.0,34,True,2025-02-21 03:09:38.000,0.10.2,11.0,,,,,['pytorch'],189.0,189.0,,,,,,,,,,,,,1.0,,,tinygrad/tinygrad,,,,,,,,,,,,,,,,,
150,spleeter,deezer/spleeter,audio,,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000,2025-04-03 08:14:05.000000,2025-04-02 16:22:19,540.0,7.0,2918.0,389.0,126.0,259.0,561.0,26631.0,Deezer source separation library including pretrained models.,22.0,34,True,2025-04-03 08:14:05.000,2.4.2,38.0,spleeter,conda-forge/spleeter,,,['tensorflow'],965.0,947.0,https://pypi.org/project/spleeter,2025-04-03 08:14:05.000,18.0,25943.0,86613.0,https://anaconda.org/conda-forge/spleeter,2025-03-25 16:01:00.264,106292.0,,,,,2.0,3896311.0,,,,,,,,,,,,,,,,,,,
151,EasyOCR,JaidedAI/EasyOCR,ocr,,https://github.com/JaidedAI/EasyOCR,https://github.com/JaidedAI/EasyOCR,Apache-2.0,2020-03-14 11:46:39.000,2024-09-24 11:34:43.000000,2024-09-24 11:18:06,618.0,,3237.0,318.0,268.0,461.0,603.0,26203.0,"Ready-to-use OCR with 80+ supported languages and all popular writing scripts including Latin, Chinese, Arabic,..",129.0,34,True,2024-09-24 11:34:43.000,1.7.2,33.0,easyocr,,,,,13187.0,12934.0,https://pypi.org/project/easyocr,2024-09-24 11:34:43.000,253.0,808432.0,1143299.0,,,,,,,,2.0,19422298.0,,,,,,,,,,,,,,,,,,,
152,qdrant,qdrant/qdrant,nlp,,https://github.com/qdrant/qdrant,https://github.com/qdrant/qdrant,Apache-2.0,2020-05-30 21:37:01.000,2025-04-03 14:19:19.000000,2025-03-31 19:30:28,4120.0,467.0,1556.0,130.0,4566.0,348.0,1105.0,22835.0,"Qdrant - High-performance, massive-scale Vector Database and Vector Search Engine for the next generation of AI. Also..",132.0,34,True,2025-03-31 23:28:22.000,1.13.6,97.0,,,,,,117.0,117.0,,,,,7742.0,,,,,,,,2.0,371658.0,,,,,,,,,,,,,,,,,,,
153,wordcloud,amueller/word_cloud,data-viz,,https://github.com/amueller/word_cloud,https://github.com/amueller/word_cloud,MIT,2012-11-04 22:57:59.000,2025-03-25 16:00:08.792000,2024-11-10 14:19:33,580.0,,2331.0,217.0,262.0,137.0,420.0,10357.0,A little word cloud generator in Python.,73.0,34,True,2024-11-10 14:34:59.000,1.9.4,21.0,wordcloud,conda-forge/wordcloud,,,,567.0,21.0,https://pypi.org/project/wordcloud,2024-11-10 14:34:59.000,546.0,1877994.0,1889374.0,https://anaconda.org/conda-forge/wordcloud,2025-03-25 16:00:08.792,648683.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
154,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2025-03-31 04:42:29.000000,2025-03-25 17:29:14,6290.0,65.0,1210.0,123.0,1804.0,107.0,768.0,9020.0,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",98.0,34,True,2025-03-20 17:27:14.000,3.4.3,150.0,perspective-python,conda-forge/perspective,,,['jupyter'],206.0,170.0,https://pypi.org/project/perspective-python,2025-03-20 17:25:19.000,30.0,16895.0,51999.0,https://anaconda.org/conda-forge/perspective,2025-03-25 16:01:11.387,1943878.0,,,,,2.0,10583.0,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2025-03-20 17:26:07.372,6.0,1086.0,,,,,,,,,,,,
155,Vowpal Wabbit,VowpalWabbit/vowpal_wabbit,ml-frameworks,,https://github.com/VowpalWabbit/vowpal_wabbit,https://github.com/VowpalWabbit/vowpal_wabbit,BSD-3-Clause,2009-07-31 19:36:58.000,2025-03-25 16:00:51.667000,2024-08-01 18:55:53,10421.0,,1925.0,347.0,3432.0,134.0,1142.0,8545.0,Vowpal Wabbit is a machine learning system which pushes the frontier of machine learning with techniques such as..,338.0,34,True,2024-08-08 17:57:21.000,9.10.0,30.0,vowpalwabbit,conda-forge/vowpalwabbit,,,,41.0,1.0,https://pypi.org/project/vowpalwabbit,2024-08-08 17:57:21.000,40.0,139972.0,146225.0,https://anaconda.org/conda-forge/vowpalwabbit,2025-03-25 16:00:51.667,337706.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
156,Hyperopt,hyperopt/hyperopt,hyperopt,,https://github.com/hyperopt/hyperopt,https://github.com/hyperopt/hyperopt,BSD-3-Clause,2011-09-06 22:24:59.000,2025-03-25 16:00:38.776000,2024-12-27 12:36:14,1223.0,,1051.0,119.0,279.0,143.0,596.0,7379.0,Distributed Asynchronous Hyperparameter Optimization in Python.,105.0,34,True,2021-11-17 10:07:00.808,0.2.7,13.0,hyperopt,conda-forge/hyperopt,,,,20587.0,20134.0,https://pypi.org/project/hyperopt,2021-11-17 10:07:00.808,453.0,2399546.0,2414775.0,https://anaconda.org/conda-forge/hyperopt,2025-03-25 16:00:38.776,822412.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
157,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2025-04-02 07:57:53.000000,2025-04-02 07:36:17,3681.0,82.0,743.0,145.0,134.0,106.0,361.0,6446.0,Fit interpretable models. Explain blackbox machine learning.,48.0,34,True,2025-03-27 02:51:02.000,0.6.10,58.0,interpret,,,,['jupyter'],908.0,855.0,https://pypi.org/project/interpret,2025-03-26 16:45:55.000,53.0,183888.0,183888.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
158,DEAP,deap/deap,distributed-ml,,https://github.com/DEAP/deap,https://github.com/DEAP/deap,LGPL-3.0,2014-05-21 20:07:39.000,2025-03-25 16:00:06.401000,2025-01-09 14:42:49,2349.0,4.0,1126.0,189.0,242.0,279.0,288.0,6031.0,Distributed Evolutionary Algorithms in Python.,90.0,34,False,2025-01-09 14:08:44.000,1.4.2,28.0,deap,conda-forge/deap,,,,6402.0,6142.0,https://pypi.org/project/deap,2025-01-09 14:08:44.000,260.0,226307.0,235924.0,https://anaconda.org/conda-forge/deap,2025-03-25 16:00:06.401,519363.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
159,Chainer,chainer/chainer,ml-frameworks,,https://github.com/chainer/chainer,https://github.com/chainer/chainer,MIT,2015-06-05 05:50:37.000,2025-03-25 16:01:04.705000,2022-10-17 02:18:00,30611.0,,1368.0,280.0,6588.0,12.0,2032.0,5909.0,A flexible framework of neural networks for deep learning.,328.0,34,False,2022-06-29 08:19:03.000,7.8.1.post1,111.0,chainer,conda-forge/chainer,,,,3452.0,3394.0,https://pypi.org/project/chainer,2022-01-05 05:33:36.000,58.0,10280.0,10639.0,https://anaconda.org/conda-forge/chainer,2025-03-25 16:01:04.705,22306.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
160,DeepChem,deepchem/deepchem,others,,https://github.com/deepchem/deepchem,https://github.com/deepchem/deepchem,MIT,2015-09-24 23:20:28.000,2025-03-25 16:01:04.929000,2025-03-19 16:50:03,10593.0,26.0,1826.0,141.0,2627.0,754.0,1246.0,5888.0,"Democratizing Deep-Learning for Drug Discovery, Quantum Chemistry, Materials Science and Biology.",256.0,34,True,2024-04-03 16:21:23.000,2.8.0,981.0,deepchem,conda-forge/deepchem,,,['tensorflow'],567.0,550.0,https://pypi.org/project/deepchem,2025-03-19 19:58:23.000,17.0,49111.0,51083.0,https://anaconda.org/conda-forge/deepchem,2025-03-25 16:01:04.929,114417.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
161,mlpack,mlpack/mlpack,ml-frameworks,,https://github.com/mlpack/mlpack,https://github.com/mlpack/mlpack,BSD-3-Clause,2014-12-17 18:16:59.000,2025-04-03 13:55:59.000000,2025-04-03 13:55:59,30616.0,44.0,1634.0,185.0,2273.0,28.0,1629.0,5312.0,"mlpack: a fast, header-only C++ machine learning library.",329.0,34,True,2024-12-11 15:13:47.000,4.5.1,49.0,mlpack,conda-forge/mlpack,,,,6.0,,https://pypi.org/project/mlpack,2024-12-11 15:13:47.000,6.0,6001.0,11911.0,https://anaconda.org/conda-forge/mlpack,2025-03-25 16:00:36.607,342809.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
162,ART,Trusted-AI/adversarial-robustness-toolbox,adversarial,,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000,2025-04-03 07:05:30.000000,2025-02-28 08:53:01,12558.0,43.0,1181.0,99.0,1452.0,22.0,883.0,5166.0,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",141.0,34,True,2025-01-22 10:09:43.000,1.19.1,63.0,adversarial-robustness-toolbox,conda-forge/adversarial-robustness-toolbox,,,,711.0,691.0,https://pypi.org/project/adversarial-robustness-toolbox,2025-01-22 09:57:58.000,20.0,26148.0,27346.0,https://anaconda.org/conda-forge/adversarial-robustness-toolbox,2025-03-25 16:01:16.714,68315.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
163,Captum,pytorch/captum,interpretability,,https://github.com/pytorch/captum,https://github.com/pytorch/captum,BSD-3-Clause,2019-08-27 15:34:41.000,2025-04-03 02:15:45.000000,2025-04-03 02:09:38,1277.0,38.0,512.0,294.0,975.0,254.0,346.0,5161.0,Model interpretability and understanding for PyTorch.,127.0,34,True,2025-03-27 04:51:30.000,0.8.0,11.0,captum,conda-forge/captum,,,['pytorch'],3193.0,3022.0,https://pypi.org/project/captum,2025-03-27 04:48:08.000,171.0,281056.0,283974.0,https://anaconda.org/conda-forge/captum,2025-03-25 16:01:58.152,116724.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
164,StatsForecast,Nixtla/statsforecast,time-series-data,,https://github.com/Nixtla/statsforecast,https://github.com/Nixtla/statsforecast,Apache-2.0,2021-11-24 02:19:14.000,2025-03-31 22:23:40.000000,2025-03-18 15:44:57,1366.0,13.0,300.0,38.0,520.0,107.0,255.0,4220.0,Lightning fast forecasting with statistical and econometric models.,51.0,34,True,2025-02-18 19:42:02.000,2.0.1,39.0,statsforecast,conda-forge/statsforecast,,,,1632.0,1564.0,https://pypi.org/project/statsforecast,2025-02-18 19:42:02.000,68.0,937976.0,942476.0,https://anaconda.org/conda-forge/statsforecast,2025-03-25 16:02:02.978,166526.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
165,VisPy,vispy/vispy,data-viz,,https://github.com/vispy/vispy,https://github.com/vispy/vispy,BSD-3-Clause,2013-03-21 18:43:22.000,2025-03-31 13:30:34.000000,2025-03-31 13:30:26,7413.0,11.0,622.0,115.0,1203.0,377.0,1118.0,3403.0,High-performance interactive 2D/3D data visualization library.,202.0,34,True,2024-06-17 12:39:47.000,0.14.3,39.0,vispy,conda-forge/vispy,,,['jupyter'],2105.0,1929.0,https://pypi.org/project/vispy,2024-06-17 12:32:22.000,173.0,147275.0,161350.0,https://anaconda.org/conda-forge/vispy,2025-03-25 16:00:26.208,773181.0,,,,,2.0,,,,vispy,https://www.npmjs.com/package/vispy,2020-03-15 14:39:41.516,3.0,18.0,,,,,,,,,,,,
166,datashader,holoviz/datashader,data-viz,,https://github.com/holoviz/datashader,https://github.com/holoviz/datashader,BSD-3-Clause,2015-12-23 18:02:20.000,2025-03-25 16:00:26.417000,2025-03-14 07:22:30,1557.0,19.0,372.0,92.0,803.0,141.0,461.0,3389.0,Quickly and accurately render even the largest data.,62.0,34,True,2025-01-30 19:45:38.000,0.17.0,54.0,datashader,conda-forge/datashader,,,,6017.0,5787.0,https://pypi.org/project/datashader,2025-01-29 19:18:56.000,230.0,187368.0,211076.0,https://anaconda.org/conda-forge/datashader,2025-03-25 16:00:26.417,1398792.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
167,BoTorch,pytorch/botorch,hyperopt,,https://github.com/pytorch/botorch,https://github.com/pytorch/botorch,MIT,2018-07-30 23:59:57.000,2025-04-03 03:49:44.000000,2025-04-03 03:47:18,2165.0,93.0,413.0,49.0,1924.0,76.0,502.0,3213.0,Bayesian optimization in PyTorch.,141.0,34,True,2025-02-03 16:52:59.000,0.13.0,48.0,botorch,conda-forge/botorch,,,['pytorch'],1521.0,1421.0,https://pypi.org/project/botorch,2025-02-03 16:52:59.000,100.0,186128.0,188754.0,https://anaconda.org/conda-forge/botorch,2025-03-25 16:01:17.297,147090.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
168,pgmpy,pgmpy/pgmpy,probabilistics,,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000,2025-04-02 07:34:13.000000,2025-04-02 07:34:01,3123.0,72.0,725.0,75.0,1023.0,296.0,694.0,2859.0,"Python Library for learning (Structure and Parameter), inference (Probabilistic and Causal), and simulations in..",138.0,34,True,2025-03-31 18:26:31.000,1.0.0,27.0,pgmpy,,,,,1551.0,1479.0,https://pypi.org/project/pgmpy,2025-03-31 17:39:00.000,72.0,119215.0,119225.0,,,,,,,,1.0,603.0,,,,,,,,,,,,,,,,,,,
169,Thinc,explosion/thinc,ml-frameworks,,https://github.com/explosion/thinc,https://github.com/explosion/thinc,MIT,2014-10-16 16:34:59.000,2025-04-03 12:22:58.000000,2025-03-07 10:28:57,5346.0,1.0,279.0,76.0,801.0,19.0,133.0,2839.0,"A refreshing functional take on deep learning, compatible with your favorite libraries.",67.0,34,True,2025-01-13 12:46:58.000,8.3.4,243.0,thinc,conda-forge/thinc,,,,64210.0,64058.0,https://pypi.org/project/thinc,2025-01-13 12:46:58.000,152.0,12918663.0,12977332.0,https://anaconda.org/conda-forge/thinc,2025-03-25 16:00:15.993,3460976.0,,,,,2.0,965.0,,,,,,,,,,,,,,,,,,,
170,snakemake,snakemake/snakemake,ml-experiments,,https://github.com/snakemake/snakemake,https://github.com/snakemake/snakemake,MIT,2015-10-17 15:43:54.867,2025-04-03 14:07:14.000000,2025-04-03 08:38:54,5520.0,150.0,588.0,18.0,1636.0,1186.0,779.0,2442.0,"This is the development home of the workflow management system Snakemake. For general information, see.",370.0,34,True,2025-04-03 08:40:03.000,9.1.6,391.0,snakemake,bioconda/snakemake,,,,2605.0,2328.0,https://pypi.org/project/snakemake,2025-04-03 08:40:03.000,277.0,66286.0,78367.0,https://anaconda.org/bioconda/snakemake,2025-04-03 09:28:39.081,1377235.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
171,cartopy,SciTools/cartopy,data-viz,,https://github.com/SciTools/cartopy,https://github.com/SciTools/cartopy,BSD-3-Clause,2012-08-03 07:43:59.000,2025-03-26 10:35:40.000000,2025-03-26 10:35:38,3143.0,15.0,375.0,55.0,1235.0,317.0,998.0,1485.0,Cartopy - a cartographic python library with matplotlib support.,131.0,34,True,2024-10-08 23:24:50.000,0.24.1,32.0,cartopy,conda-forge/cartopy,,,,7761.0,7043.0,https://pypi.org/project/cartopy,2024-10-08 23:24:50.000,718.0,528877.0,607671.0,https://anaconda.org/conda-forge/cartopy,2025-03-25 16:00:03.012,4648890.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
172,Wand,emcconville/wand,image,,https://github.com/emcconville/wand,https://github.com/emcconville/wand,MIT,2011-09-30 21:36:38.000,2025-04-01 21:33:18.000000,2025-04-01 02:03:08,1881.0,6.0,200.0,32.0,216.0,26.0,405.0,1440.0,The ctypes-based simple ImageMagick binding for Python.,109.0,34,True,2023-11-04 01:41:17.000,0.6.13,56.0,wand,conda-forge/wand,,,,20881.0,20624.0,https://pypi.org/project/wand,2023-11-03 23:18:50.000,257.0,1116805.0,1119232.0,https://anaconda.org/conda-forge/wand,2025-03-25 16:00:54.685,119516.0,,,,,2.0,51632.0,,,,,,,,,,,,,,,,,,,
173,Fiona,Toblerity/Fiona,geospatial-data,,https://github.com/Toblerity/Fiona,https://github.com/Toblerity/Fiona,BSD-3-Clause,2011-12-31 19:47:00.000,2025-03-25 16:00:02.840000,2025-02-20 23:53:44,1571.0,2.0,207.0,46.0,632.0,34.0,778.0,1181.0,Fiona reads and writes geographic data files.,78.0,34,True,2024-09-16 20:20:31.000,1.10.1,117.0,fiona,conda-forge/fiona,,,,25498.0,25115.0,https://pypi.org/project/fiona,2024-09-16 20:14:20.000,383.0,4300797.0,4418139.0,https://anaconda.org/conda-forge/fiona,2025-03-25 16:00:02.840,6688549.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
174,NiBabel,nipy/nibabel,medical-data,,https://github.com/nipy/nibabel,https://github.com/nipy/nibabel,MIT,2010-07-22 16:28:30.000,2025-03-25 16:00:05.169000,2025-03-18 15:42:20,6120.0,36.0,259.0,34.0,868.0,130.0,416.0,689.0,Python package to access a cacophony of neuro-imaging file formats.,106.0,34,True,2024-10-23 14:19:52.000,5.3.2,45.0,nibabel,conda-forge/nibabel,,,,28010.0,26829.0,https://pypi.org/project/nibabel,2024-10-23 14:19:52.000,1181.0,796411.0,811541.0,https://anaconda.org/conda-forge/nibabel,2025-03-25 16:00:05.169,877562.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
175,detectron2,facebookresearch/detectron2,image,,https://github.com/facebookresearch/detectron2,https://github.com/facebookresearch/detectron2,Apache-2.0,2019-09-05 21:30:20.000,2025-03-25 16:01:09.670000,2025-01-14 01:41:14,1540.0,1.0,7505.0,391.0,702.0,542.0,3085.0,31651.0,"Detectron2 is a platform for object detection, segmentation and other visual recognition tasks.",277.0,33,True,2021-11-15 22:08:26.000,0.6,10.0,detectron2,conda-forge/detectron2,,,['pytorch'],2390.0,2377.0,https://pypi.org/project/detectron2,2020-02-06 00:35:57.000,13.0,,11258.0,https://anaconda.org/conda-forge/detectron2,2025-03-25 16:01:09.670,641713.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
176,MindsDB,mindsdb/mindsdb,ml-frameworks,,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,ICU,2018-08-02 17:56:45.000,2025-04-03 14:00:58.000000,2025-04-03 13:35:41,19177.0,216.0,4942.0,396.0,6027.0,153.0,4049.0,27592.0,AIs query engine - Platform for building AI that can learn and answer questions over large scale federated data.,870.0,33,False,2025-04-01 14:09:31.000,25.4.1.0,531.0,mindsdb,,,,['pytorch'],,,https://pypi.org/project/mindsdb,2025-04-01 14:10:56.000,,23972.0,23972.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
177,Recommenders,microsoft/recommenders,recommender-systems,,https://github.com/recommenders-team/recommenders,https://github.com/recommenders-team/recommenders,MIT,2018-09-19 10:06:07.000,2025-04-02 05:05:08.000000,2025-01-19 03:16:46,9035.0,4.0,3156.0,277.0,1315.0,160.0,721.0,20002.0,Best Practices on Recommendation Systems.,137.0,33,True,2024-12-24 07:39:57.000,1.2.1,14.0,recommenders,,,,,164.0,160.0,https://pypi.org/project/recommenders,2024-12-24 07:18:07.000,4.0,19059.0,19068.0,,,,,,,,1.0,720.0,,recommenders-team/recommenders,,,,,,,,,,,,,,,,,
178,Prophet,facebook/prophet,time-series-data,,https://github.com/facebook/prophet,https://github.com/facebook/prophet,MIT,2016-11-16 01:50:08.000,2025-03-25 16:01:40.397000,2024-10-20 08:37:57,818.0,,4535.0,452.0,470.0,437.0,1737.0,19040.0,Tool for producing high quality forecasts for time series data that has multiple seasonality with linear or non-linear..,183.0,33,True,2024-10-02 23:56:39.000,1.1.6-patched-pypi,18.0,fbprophet,conda-forge/prophet,,,,112.0,21.0,https://pypi.org/project/fbprophet,2020-09-05 16:12:50.000,91.0,155179.0,184327.0,https://anaconda.org/conda-forge/prophet,2025-03-25 16:01:40.397,1397673.0,,,,,1.0,2979.0,,,,,,,,,,,,,,,,,,,
179,zipline,quantopian/zipline,financial-data,,https://github.com/quantopian/zipline,https://github.com/quantopian/zipline,Apache-2.0,2012-10-19 15:50:29.000,2025-03-25 16:01:19.472000,2020-10-14 16:36:49,6226.0,,4706.0,1018.0,1869.0,363.0,658.0,18321.0,"Zipline, a Pythonic Algorithmic Trading Library.",161.0,33,False,2020-10-05 15:46:20.429,1.4.1,30.0,zipline,conda-forge/zipline,,,,1038.0,1028.0,https://pypi.org/project/zipline,2020-10-05 15:46:20.429,10.0,3306.0,3486.0,https://anaconda.org/conda-forge/zipline,2025-03-25 16:01:19.472,9926.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
