,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
227,filterpy,rlabbe/filterpy,probabilistics,,https://github.com/rlabbe/filterpy,https://github.com/rlabbe/filterpy,MIT,2014-07-15 02:15:19.000,2024-02-07 10:05:31.000000,2022-08-22 18:21:12,586.0,,602.0,78.0,78.0,72.0,161.0,3143.0,"Python Kalman filtering and optimal estimation library. Implements Kalman filter, particle filter, Extended Kalman..",43.0,32,False,2021-12-15 15:49:27.374,0.0.13,49.0,filterpy,conda-forge/filterpy,,,,5858.0,5686.0,https://pypi.org/project/filterpy,2021-12-15 15:49:27.374,172.0,1918177.0,1921143.0,https://anaconda.org/conda-forge/filterpy,2023-06-16 13:24:39.196,243223.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
228,doctr,mindee/doctr,image,,https://github.com/mindee/doctr,https://github.com/mindee/doctr,Apache-2.0,2021-01-08 16:05:12.000,2024-04-25 15:54:15.000000,2024-04-25 15:41:27,844.0,48.0,354.0,42.0,921.0,33.0,294.0,3033.0,"docTR (Document Text Recognition) - a seamless, high-performing & accessible library for OCR-related tasks powered by..",45.0,32,True,2024-03-04 14:51:09.000,0.8.1,15.0,python-doctr,,,,"['tensorflow', 'pytorch']",286.0,283.0,https://pypi.org/project/python-doctr,2024-03-04 14:51:09.000,3.0,28423.0,101854.0,,,,,,,,2.0,2790405.0,,,,,,,,,,,,,,,,,,,
229,FairScale,facebookresearch/fairscale,distributed-ml,,https://github.com/facebookresearch/fairscale,https://github.com/facebookresearch/fairscale,BSD-3-Clause,2020-07-07 19:02:01.000,2024-04-25 06:17:27.000000,2024-04-12 17:36:51,703.0,4.0,254.0,43.0,819.0,72.0,285.0,2904.0,PyTorch extensions for high performance and large scale training.,74.0,32,True,2022-12-11 18:09:31.906,0.4.13,35.0,fairscale,conda-forge/fairscale,,,['pytorch'],4931.0,4865.0,https://pypi.org/project/fairscale,2022-12-11 18:09:31.906,66.0,477971.0,484307.0,https://anaconda.org/conda-forge/fairscale,2023-11-28 00:29:10.363,183758.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
230,Haiku,deepmind/dm-haiku,ml-frameworks,,https://github.com/google-deepmind/dm-haiku,https://github.com/google-deepmind/dm-haiku,Apache-2.0,2020-02-18 07:14:02.000,2024-04-09 21:52:32.000000,2024-04-09 21:52:28,976.0,10.0,226.0,39.0,533.0,70.0,174.0,2806.0,JAX-based neural network library.,81.0,32,True,2024-02-28 18:11:54.000,0.0.12,15.0,dm-haiku,conda-forge/dm-haiku,,,,1912.0,1822.0,https://pypi.org/project/dm-haiku,2024-02-28 18:11:54.000,90.0,259246.0,259665.0,https://anaconda.org/conda-forge/dm-haiku,2024-02-28 22:18:23.853,15955.0,,,,,3.0,,,,google-deepmind/dm-haiku,,,,,,,,,,,,,,,,
231,scikit-optimize,scikit-optimize/scikit-optimize,hyperopt,,https://github.com/scikit-optimize/scikit-optimize,https://github.com/scikit-optimize/scikit-optimize,BSD-3-Clause,2016-03-20 21:10:54.000,2024-03-15 06:37:00.287000,2021-10-12 13:32:38,1570.0,,541.0,64.0,546.0,322.0,393.0,2724.0,Sequential model-based optimization with a `scipy.optimize` interface.,76.0,32,False,2024-03-14 18:24:11.000,0.10.1,23.0,scikit-optimize,conda-forge/scikit-optimize,,,,286.0,,https://pypi.org/project/scikit-optimize,2024-03-14 18:24:11.000,286.0,812124.0,828328.0,https://anaconda.org/conda-forge/scikit-optimize,2024-03-15 06:37:00.287,712985.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
232,pgmpy,pgmpy/pgmpy,probabilistics,,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000,2024-04-22 11:46:31.000000,2024-04-22 11:46:31,2943.0,13.0,692.0,76.0,860.0,272.0,629.0,2617.0,"Python Library for learning (Structure and Parameter), inference (Probabilistic and Causal), and simulations in..",126.0,32,True,2024-03-08 20:41:28.000,0.1.25,25.0,pgmpy,,,,,954.0,920.0,https://pypi.org/project/pgmpy,2024-03-08 20:00:14.000,34.0,51557.0,51564.0,,,,,,,,2.0,336.0,,,,,,,,,,,,,,,,,,,
233,Lifelines,CamDavidsonPilon/lifelines,medical-data,,https://github.com/CamDavidsonPilon/lifelines,https://github.com/CamDavidsonPilon/lifelines,MIT,2013-08-28 00:16:42.000,2024-03-07 12:10:22.000000,2024-03-07 12:10:22,2293.0,2.0,584.0,69.0,481.0,247.0,702.0,2286.0,Survival analysis in Python.,117.0,32,True,2024-01-03 22:01:02.000,0.28.0,170.0,lifelines,conda-forge/lifelines,,,,2541.0,2401.0,https://pypi.org/project/lifelines,2024-01-03 22:01:02.000,140.0,499404.0,506289.0,https://anaconda.org/conda-forge/lifelines,2023-09-13 16:31:11.545,323600.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
234,explainerdashboard,oegedijk/explainerdashboard,interpretability,,https://github.com/oegedijk/explainerdashboard,https://github.com/oegedijk/explainerdashboard,MIT,2019-10-30 08:26:16.000,2024-04-04 16:01:23.000000,2024-03-18 20:30:45,1372.0,19.0,320.0,22.0,47.0,35.0,202.0,2228.0,Quickly build Explainable AI dashboards that show the inner workings of so-called blackbox machine learning models.,21.0,32,True,2024-03-18 21:02:33.000,0.4.7,91.0,explainerdashboard,conda-forge/explainerdashboard,,,,481.0,471.0,https://pypi.org/project/explainerdashboard,2024-03-18 21:02:33.000,10.0,90907.0,92003.0,https://anaconda.org/conda-forge/explainerdashboard,2024-03-18 22:16:35.129,43852.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
235,jellyfish,jamesturk/jellyfish,nlp,,https://github.com/jamesturk/jellyfish,https://github.com/jamesturk/jellyfish,MIT,2010-07-09 20:41:11.000,2024-03-28 16:57:11.000000,2024-03-28 16:57:04,547.0,4.0,161.0,42.0,77.0,7.0,127.0,1990.0,a python library for doing approximate and phonetic matching of strings.,31.0,32,True,2023-11-17 20:44:09.000,1.0.3,42.0,jellyfish,conda-forge/jellyfish,,,,9177.0,8710.0,https://pypi.org/project/jellyfish,2023-11-17 20:44:09.000,467.0,2966997.0,2985014.0,https://anaconda.org/conda-forge/jellyfish,2023-11-17 23:08:09.681,828783.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
236,tesserocr,sirfz/tesserocr,ocr,,https://github.com/sirfz/tesserocr,https://github.com/sirfz/tesserocr,MIT,2015-12-17 23:29:36.000,2024-04-21 15:50:45.000000,2024-04-21 15:50:45,208.0,17.0,255.0,57.0,76.0,49.0,225.0,1929.0,A Python wrapper for the tesseract-ocr API.,30.0,32,True,2024-03-28 18:27:41.000,2.6.3,20.0,tesserocr,conda-forge/tesserocr,,,,1039.0,967.0,https://pypi.org/project/tesserocr,2024-03-28 18:27:41.000,72.0,62132.0,64632.0,https://anaconda.org/conda-forge/tesserocr,2023-06-16 16:18:15.161,134924.0,,,,,2.0,230.0,,,,,,,,,,,,,,,,,,,
237,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2024-04-25 12:48:11.000000,2024-04-22 16:19:48,13363.0,234.0,279.0,34.0,1778.0,463.0,629.0,1008.0,Python package for earth-observing satellite data processing.,153.0,32,False,2024-04-22 16:20:44.000,0.48.0,93.0,satpy,conda-forge/satpy,,,,141.0,123.0,https://pypi.org/project/satpy,2024-02-21 11:29:00.000,18.0,9115.0,13203.0,https://anaconda.org/conda-forge/satpy,2024-04-23 06:53:48.899,188072.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
238,TensorFlow Transform,tensorflow/transform,tensorflow-utils,,https://github.com/tensorflow/transform,https://github.com/tensorflow/transform,Apache-2.0,2017-02-10 00:36:53.000,2024-04-24 23:03:58.000000,2024-04-24 23:03:57,935.0,13.0,214.0,58.0,101.0,44.0,174.0,981.0,Input pipeline framework.,28.0,32,True,2024-04-24 22:55:08.000,1.15.0,57.0,tensorflow-transform,,,,['tensorflow'],1803.0,1747.0,https://pypi.org/project/tensorflow-transform,2024-04-24 22:55:08.000,56.0,847901.0,847901.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
239,Hail,hail-is/hail,medical-data,,https://github.com/hail-is/hail,https://github.com/hail-is/hail,MIT,2015-10-27 20:55:42.000,2024-04-25 03:53:13.000000,2024-04-22 18:43:38,11451.0,148.0,236.0,55.0,12130.0,230.0,2183.0,934.0,Cloud-native genomic dataframes and batch computing.,92.0,32,True,2024-04-10 20:37:13.000,0.2.130,150.0,hail,,,,['spark'],148.0,128.0,https://pypi.org/project/hail,2024-04-10 20:37:13.000,20.0,33455.0,33455.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
240,snowballstemmer,snowballstem/snowball,nlp,,https://github.com/snowballstem/snowball,https://github.com/snowballstem/snowball,BSD-3-Clause,2013-02-23 07:17:42.000,2024-04-18 02:03:38.000000,2024-04-18 02:02:56,1072.0,19.0,170.0,35.0,116.0,31.0,61.0,718.0,Snowball compiler and stemming algorithms.,34.0,32,True,2021-11-16 18:38:34.000,2.2.0,10.0,snowballstemmer,conda-forge/snowballstemmer,,,,6848.0,5.0,https://pypi.org/project/snowballstemmer,2021-11-16 18:38:34.000,6843.0,15890781.0,15976824.0,https://anaconda.org/conda-forge/snowballstemmer,2023-06-16 13:16:49.834,7915958.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
241,spleeter,deezer/spleeter,audio,,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000,2024-03-17 08:58:36.000000,2023-07-13 08:50:20,531.0,,2714.0,384.0,120.0,232.0,561.0,24901.0,Deezer source separation library including pretrained models.,19.0,31,True,2023-07-10 10:07:01.047,2.4.0,37.0,spleeter,conda-forge/spleeter,,,['tensorflow'],694.0,688.0,https://pypi.org/project/spleeter,2022-06-10 13:19:35.000,6.0,14333.0,73120.0,https://anaconda.org/conda-forge/spleeter,2023-06-16 16:18:57.741,80437.0,,,,,2.0,3092609.0,,,,,,,,,,,,,,,,,,,
242,TFlearn,tflearn/tflearn,ml-frameworks,,https://github.com/tflearn/tflearn,https://github.com/tflearn/tflearn,MIT,2016-03-31 12:05:53.000,2023-12-02 19:19:10.000000,2020-11-30 04:34:51,613.0,,2414.0,457.0,260.0,576.0,363.0,9606.0,Deep learning library featuring a higher-level API for TensorFlow.,128.0,31,False,2020-11-11 19:26:11.000,0.5.0,8.0,tflearn,,,,['tensorflow'],5361.0,4872.0,https://pypi.org/project/tflearn,2020-11-11 19:13:47.000,489.0,6960.0,6960.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
243,tsfresh,blue-yonder/tsfresh,time-series-data,,https://github.com/blue-yonder/tsfresh,https://github.com/blue-yonder/tsfresh,MIT,2016-10-26 11:29:17.000,2024-04-22 20:07:04.000000,2024-03-11 18:51:26,551.0,4.0,1203.0,168.0,431.0,63.0,470.0,8080.0,Automatic extraction of relevant features from time series:.,92.0,31,True,2024-01-28 09:46:21.000,0.20.2,31.0,tsfresh,conda-forge/tsfresh,,,['sklearn'],101.0,21.0,https://pypi.org/project/tsfresh,2024-01-28 09:46:21.000,80.0,238592.0,267208.0,https://anaconda.org/conda-forge/tsfresh,2024-01-28 10:39:22.145,1344979.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
244,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2024-04-21 07:15:46.000000,2024-03-26 15:14:29,5965.0,67.0,973.0,113.0,1635.0,98.0,646.0,7530.0,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",93.0,31,True,2024-03-25 22:52:24.000,2.10.0,121.0,perspective-python,conda-forge/perspective,,,['jupyter'],141.0,120.0,https://pypi.org/project/perspective-python,2024-03-25 22:45:59.000,17.0,5147.0,21040.0,https://anaconda.org/conda-forge/perspective,2024-03-26 20:17:11.439,557802.0,,,,,2.0,2545.0,,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2024-03-25 22:45:31.297,4.0,3485.0,,,,,,,,,,,
245,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,https://github.com/bayesian-optimization/BayesianOptimization,https://github.com/bayesian-optimization/BayesianOptimization,MIT,2014-06-06 08:18:56.000,2024-04-23 12:27:20.000000,2024-03-06 05:23:22,360.0,3.0,1498.0,133.0,135.0,14.0,325.0,7490.0,A Python implementation of global optimization with gaussian processes.,44.0,31,True,2023-04-25 22:00:01.831,1.4.3,14.0,bayesian-optimization,,,,,2682.0,2554.0,https://pypi.org/project/bayesian-optimization,2023-04-25 22:00:01.831,128.0,428355.0,428356.0,,,,,,,,2.0,145.0,,,bayesian-optimization/BayesianOptimization,,,,,,,,,,,,,,,,
246,pyfolio,quantopian/pyfolio,financial-data,,https://github.com/quantopian/pyfolio,https://github.com/quantopian/pyfolio,Apache-2.0,2015-06-01 15:31:39.000,2023-12-23 06:14:58.000000,2020-07-15 13:46:58,1184.0,,1594.0,302.0,294.0,152.0,268.0,5429.0,Portfolio and risk analytics in Python.,60.0,31,False,2019-04-15 15:00:21.000,0.9.2,22.0,pyfolio,conda-forge/pyfolio,,,,1028.0,994.0,https://pypi.org/project/pyfolio,2019-04-15 15:00:21.000,34.0,9075.0,9251.0,https://anaconda.org/conda-forge/pyfolio,2023-06-16 16:07:59.111,13024.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
247,River,online-ml/river,others,,https://github.com/online-ml/river,https://github.com/online-ml/river,BSD-3-Clause,2019-01-24 15:18:26.000,2024-04-25 07:59:42.000000,2024-04-25 07:56:29,3869.0,21.0,524.0,86.0,555.0,109.0,475.0,4772.0,Online machine learning in Python.,113.0,31,True,2024-04-23 13:20:18.000,0.21.1,21.0,river,conda-forge/river,,,,503.0,467.0,https://pypi.org/project/river,2024-04-23 10:26:48.000,36.0,35040.0,36576.0,https://anaconda.org/conda-forge/river,2023-10-06 14:40:00.791,55305.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
248,causalml,uber/causalml,others,,https://github.com/uber/causalml,https://github.com/uber/causalml,Apache-2.0,2019-07-09 02:08:58.000,2024-04-25 00:35:54.000000,2024-04-25 00:35:53,612.0,25.0,743.0,82.0,339.0,52.0,328.0,4759.0,Uplift modeling and causal inference with machine learning algorithms.,62.0,31,True,2024-04-19 00:19:00.000,0.15.1,24.0,causalml,,,,,192.0,191.0,https://pypi.org/project/causalml,2024-04-19 00:19:00.000,1.0,94623.0,94623.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
249,pandas-ta,twopirllc/pandas-ta,probabilistics,,https://github.com/twopirllc/pandas-ta,https://github.com/twopirllc/pandas-ta,MIT,2019-02-19 16:41:09.000,2024-04-23 09:23:59.000000,2022-09-24 16:20:26,585.0,,906.0,98.0,223.0,108.0,454.0,4746.0,Technical Analysis Indicators - Pandas TA is an easy to use Python 3 Pandas Extension with 150+ Indicators.,45.0,31,False,2021-07-28 20:21:21.000,0.3.14,19.0,pandas-ta,conda-forge/pandas-ta,,,['pandas'],3867.0,3805.0,https://pypi.org/project/pandas-ta,2021-07-28 20:51:17.000,62.0,101333.0,102013.0,https://anaconda.org/conda-forge/pandas-ta,2023-06-16 19:27:34.124,20408.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
250,imutils,PyImageSearch/imutils,image,,https://github.com/PyImageSearch/imutils,https://github.com/PyImageSearch/imutils,MIT,2015-01-11 20:05:39.000,2024-01-27 06:33:38.000000,2022-01-27 13:24:16,139.0,,1010.0,153.0,115.0,150.0,79.0,4480.0,"A series of convenience functions to make basic image processing operations such as translation, rotation, resizing,..",21.0,31,False,2021-01-15 10:53:17.000,0.5.4,29.0,imutils,conda-forge/imutils,,,,43226.0,42363.0,https://pypi.org/project/imutils,2021-01-15 10:53:17.000,863.0,462978.0,466538.0,https://anaconda.org/conda-forge/imutils,2023-10-27 09:12:56.985,160231.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
251,sacred,IDSIA/sacred,ml-experiments,,https://github.com/IDSIA/sacred,https://github.com/IDSIA/sacred,MIT,2014-03-31 18:05:29.000,2024-02-17 21:29:54.000000,2023-11-13 07:19:19,1344.0,,375.0,69.0,367.0,98.0,460.0,4157.0,"Sacred is a tool to help you configure, organize, log and reproduce experiments developed at IDSIA.",105.0,31,True,2023-11-13 07:24:08.000,0.8.5,29.0,sacred,conda-forge/sacred,,,,3072.0,2960.0,https://pypi.org/project/sacred,2023-11-13 07:24:08.000,112.0,24921.0,25095.0,https://anaconda.org/conda-forge/sacred,2023-11-28 14:54:27.704,5060.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
252,ta,bukosabino/ta,financial-data,,https://github.com/bukosabino/ta,https://github.com/bukosabino/ta,MIT,2018-01-02 18:08:48.000,2024-03-20 17:31:08.000000,2023-11-02 13:49:44,662.0,,822.0,150.0,127.0,124.0,104.0,4039.0,Technical Analysis Library using Pandas and Numpy.,34.0,31,True,2023-11-02 13:53:35.000,0.11.0,56.0,ta,conda-forge/ta,,,,3317.0,3267.0,https://pypi.org/project/ta,2023-11-02 13:53:35.000,50.0,94287.0,94936.0,https://anaconda.org/conda-forge/ta,2023-11-02 22:03:30.766,24687.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
253,GPyTorch,cornellius-gp/gpytorch,probabilistics,,https://github.com/cornellius-gp/gpytorch,https://github.com/cornellius-gp/gpytorch,MIT,2017-06-09 14:48:20.000,2024-04-25 13:36:28.000000,2024-04-22 03:28:24,3849.0,17.0,539.0,59.0,892.0,352.0,972.0,3407.0,A highly efficient implementation of Gaussian Processes in PyTorch.,130.0,31,True,2023-06-02 22:04:02.000,1.11,38.0,gpytorch,conda-forge/gpytorch,,,['pytorch'],2130.0,2032.0,https://pypi.org/project/gpytorch,2023-06-02 22:13:00.914,98.0,187481.0,190742.0,https://anaconda.org/conda-forge/gpytorch,2023-08-11 22:34:06.614,153303.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
254,dyNET,clab/dynet,ml-frameworks,,https://github.com/clab/dynet,https://github.com/clab/dynet,Apache-2.0,2015-02-08 23:09:21.000,2023-12-01 17:10:01.000000,2023-11-08 12:40:01,3273.0,,704.0,184.0,737.0,274.0,669.0,3405.0,DyNet: The Dynamic Neural Network Toolkit.,160.0,31,True,2020-10-21 14:31:01.000,2.1.2,24.0,dyNET,,,,,285.0,256.0,https://pypi.org/project/dyNET,2020-10-21 14:31:01.000,29.0,336629.0,336801.0,,,,,,,,3.0,15564.0,,,,,,,,,,,,,,,,,,,
255,NMSLIB,nmslib/nmslib,nn-search,,https://github.com/nmslib/nmslib,https://github.com/nmslib/nmslib,Apache-2.0,2013-07-10 11:06:06.000,2024-03-19 06:24:29.000000,2022-05-31 03:18:45,1556.0,,437.0,94.0,124.0,85.0,348.0,3281.0,Non-Metric Space Library (NMSLIB): An efficient similarity search library and a toolkit for evaluation of k-NN methods..,47.0,31,False,2021-02-03 16:40:09.000,2.1.1,32.0,nmslib,conda-forge/nmslib,,,,1162.0,1101.0,https://pypi.org/project/nmslib,2021-02-03 00:02:08.000,61.0,254357.0,256934.0,https://anaconda.org/conda-forge/nmslib,2023-09-26 10:22:21.295,108252.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
256,STUMPY,TDAmeritrade/stumpy,time-series-data,,https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000,2024-04-01 11:18:46.000000,2024-04-01 11:18:31,1289.0,11.0,281.0,55.0,220.0,51.0,416.0,2986.0,STUMPY is a powerful and scalable Python library for modern time series analysis.,37.0,31,True,2023-08-21 11:33:22.000,1.12.0,28.0,stumpy,conda-forge/stumpy,,,,735.0,719.0,https://pypi.org/project/stumpy,2023-08-21 11:33:22.000,16.0,227565.0,248713.0,https://anaconda.org/conda-forge/stumpy,2023-08-21 11:50:40.587,972837.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
257,hmmlearn,hmmlearn/hmmlearn,probabilistics,,https://github.com/hmmlearn/hmmlearn,https://github.com/hmmlearn/hmmlearn,BSD-3-Clause,2014-03-23 10:33:09.000,2024-04-05 20:34:01.000000,2024-04-05 20:34:01,476.0,7.0,732.0,119.0,125.0,64.0,370.0,2944.0,"Hidden Markov Models in Python, with scikit-learn like API.",48.0,31,True,2024-03-02 03:05:38.000,0.3.2,13.0,hmmlearn,conda-forge/hmmlearn,,,['sklearn'],2612.0,2462.0,https://pypi.org/project/hmmlearn,2024-03-02 03:05:38.000,150.0,183378.0,188378.0,https://anaconda.org/conda-forge/hmmlearn,2024-03-02 05:37:57.119,215038.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
258,Determined,determined-ai/determined,ml-frameworks,,https://github.com/determined-ai/determined,https://github.com/determined-ai/determined,Apache-2.0,2020-04-07 16:12:29.000,2024-04-25 14:00:55.000000,2024-04-24 22:34:19,7630.0,403.0,338.0,80.0,8864.0,148.0,337.0,2858.0,"Determined is an open-source machine learning platform that simplifies distributed training, hyperparameter tuning,..",114.0,31,True,2024-04-17 22:58:59.000,0.31.0,524.0,determined,,,https://docs.determined.ai,"['pytorch', 'tensorflow']",4.0,,https://pypi.org/project/determined,2024-04-24 16:36:11.000,4.0,66597.0,66771.0,,,,,,,,3.0,7870.0,,,,,,,,,,,,,,,,,,,
259,Keras Tuner,keras-team/keras-tuner,hyperopt,,https://github.com/keras-team/keras-tuner,https://github.com/keras-team/keras-tuner,Apache-2.0,2019-06-06 22:38:21.000,2024-04-01 18:35:40.000000,2024-03-04 19:25:47,1086.0,7.0,386.0,62.0,494.0,207.0,271.0,2825.0,A Hyperparameter Tuning Library for Keras.,61.0,31,True,2024-03-04 19:41:39.000,1.4.7,35.0,keras-tuner,conda-forge/keras-tuner,,,['tensorflow'],3609.0,3543.0,https://pypi.org/project/keras-tuner,2024-03-04 19:41:39.000,66.0,297265.0,298203.0,https://anaconda.org/conda-forge/keras-tuner,2024-03-05 15:33:09.039,30025.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
260,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2024-04-23 19:51:43.000000,2024-03-20 01:04:29,1637.0,2.0,324.0,60.0,189.0,126.0,195.0,2779.0,The machine learning toolkit for time series analysis in Python.,43.0,31,True,2023-12-12 14:39:23.000,0.6.3,100.0,tslearn,conda-forge/tslearn,,,['sklearn'],1283.0,1234.0,https://pypi.org/project/tslearn,2023-12-12 14:39:23.000,49.0,345091.0,373262.0,https://anaconda.org/conda-forge/tslearn,2024-02-04 18:41:01.911,1295866.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
261,lightly,lightly-ai/lightly,image,,https://github.com/lightly-ai/lightly,https://github.com/lightly-ai/lightly,MIT,2020-10-13 13:02:56.000,2024-04-25 13:52:06.000000,2024-04-17 09:24:54,1169.0,26.0,236.0,26.0,1012.0,100.0,418.0,2746.0,A python library for self-supervised learning on images.,38.0,31,True,2024-04-17 09:28:05.000,1.5.3,117.0,lightly,,,,['pytorch'],249.0,242.0,https://pypi.org/project/lightly,2024-04-17 09:29:01.000,7.0,28129.0,28129.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
262,hdbscan,scikit-learn-contrib/hdbscan,others,,https://github.com/scikit-learn-contrib/hdbscan,https://github.com/scikit-learn-contrib/hdbscan,BSD-3-Clause,2015-04-22 13:32:37.000,2024-04-18 14:14:17.442000,2023-11-20 19:03:21,997.0,,482.0,56.0,136.0,345.0,167.0,2672.0,A high performance implementation of HDBSCAN clustering.,87.0,31,True,2023-07-18 17:54:02.116,0.8.33,51.0,hdbscan,conda-forge/hdbscan,,,['sklearn'],3624.0,3378.0,https://pypi.org/project/hdbscan,2023-11-20 19:06:35.000,246.0,463543.0,508267.0,https://anaconda.org/conda-forge/hdbscan,2024-04-18 14:14:17.442,1878448.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
263,NeuralForecast,Nixtla/neuralforecast,time-series-data,,https://github.com/Nixtla/neuralforecast,https://github.com/Nixtla/neuralforecast,Apache-2.0,2021-04-26 00:15:19.000,2024-04-23 20:16:09.000000,2024-04-17 21:14:10,1140.0,45.0,278.0,36.0,468.0,104.0,347.0,2417.0,Scalable and user friendly neural forecasting algorithms.,44.0,31,True,2024-04-11 00:17:25.000,1.7.1,22.0,neuralforecast,conda-forge/neuralforecast,,,,137.0,130.0,https://pypi.org/project/neuralforecast,2024-04-11 00:17:25.000,7.0,28252.0,28813.0,https://anaconda.org/conda-forge/neuralforecast,2024-04-11 03:35:39.383,14041.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
264,category_encoders,scikit-learn-contrib/category_encoders,sklearn-utils,,https://github.com/scikit-learn-contrib/category_encoders,https://github.com/scikit-learn-contrib/category_encoders,BSD-3-Clause,2015-11-29 19:32:37.000,2024-04-09 11:39:30.000000,2024-04-09 11:39:30,957.0,4.0,397.0,39.0,150.0,45.0,242.0,2366.0,A library of sklearn compatible categorical variable encoders.,70.0,31,True,2023-10-29 20:29:52.000,2.6.3,32.0,category_encoders,conda-forge/category_encoders,,,['sklearn'],1859.0,1675.0,https://pypi.org/project/category_encoders,2023-10-29 20:29:52.000,184.0,1644237.0,1652725.0,https://anaconda.org/conda-forge/category_encoders,2023-10-30 01:23:52.252,254665.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
