,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,helm_id,trending,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
157,UMAP,lmcinnes/umap,data-viz,,https://github.com/lmcinnes/umap,https://github.com/lmcinnes/umap,BSD-3-Clause,2017-07-02 01:11:17.000,2024-08-18 00:48:19.000000,2024-08-18 00:48:18,1815.0,16.0,796.0,127.0,285.0,473.0,337.0,7355.0,Uniform Manifold Approximation and Projection.,134.0,34,True,2024-04-03 16:53:16.000,0.5.6,40.0,umap-learn,conda-forge/umap-learn,,,,1433555.0,959.0,1.0,https://pypi.org/project/umap-learn,2024-04-03 16:53:16.000,958.0,1382562.0,https://anaconda.org/conda-forge/umap-learn,2024-08-14 17:32:09.484,2600688.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
158,stanza,stanfordnlp/stanza,nlp,,https://github.com/stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,Apache-2.0,2017-09-26 08:00:56.000,2024-09-12 07:23:29.000000,2024-09-12 04:57:23,4678.0,128.0,885.0,141.0,497.0,98.0,802.0,7208.0,"Stanford NLP Python library for tokenization, sentence segmentation, NER, and parsing of many human languages.",68.0,34,True,2024-09-12 07:23:29.000,1.9.0,26.0,stanza,stanfordnlp/stanza,,,,407728.0,3235.0,3060.0,https://pypi.org/project/stanza,2024-09-12 07:11:24.000,175.0,407582.0,https://anaconda.org/stanfordnlp/stanza,2023-06-16 19:18:21.932,7899.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,
159,Hyperopt,hyperopt/hyperopt,hyperopt,,https://github.com/hyperopt/hyperopt,https://github.com/hyperopt/hyperopt,BSD-3-Clause,2011-09-06 22:24:59.000,2024-08-05 23:12:38.000000,2024-03-13 19:58:20,1220.0,,1045.0,121.0,276.0,174.0,499.0,7194.0,Distributed Asynchronous Hyperparameter Optimization in Python.,103.0,34,True,2021-11-17 10:07:00.808,0.2.7,13.0,hyperopt,conda-forge/hyperopt,,,,2098453.0,17201.0,16758.0,https://pypi.org/project/hyperopt,2021-11-17 10:07:00.808,443.0,2087535.0,https://anaconda.org/conda-forge/hyperopt,2023-06-16 16:14:11.076,786112.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
160,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,https://github.com/KevinMusgrave/pytorch-metric-learning,https://github.com/KevinMusgrave/pytorch-metric-learning,MIT,2019-10-23 17:20:35.000,2024-09-11 20:27:12.000000,2024-09-11 20:27:12,1230.0,15.0,657.0,63.0,137.0,61.0,444.0,5944.0,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",42.0,34,True,2024-07-25 01:34:14.000,2.6.1,212.0,pytorch-metric-learning,metric-learning/pytorch-metric-learning,,['pytorch'],,950895.0,1862.0,1812.0,https://pypi.org/project/pytorch-metric-learning,2024-07-25 01:34:14.000,50.0,950685.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2023-06-16 19:17:36.446,11800.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
161,ClearML,allegroai/clearml,ml-experiments,,https://github.com/allegroai/clearml,https://github.com/allegroai/clearml,Apache-2.0,2019-06-10 08:18:32.000,2024-09-12 06:38:53.000000,2024-09-12 06:38:34,2422.0,51.0,643.0,96.0,268.0,484.0,561.0,5566.0,"ClearML - Auto-Magical CI/CD to streamline your AI workload. Experiment Management, Data Management, Pipeline,..",100.0,34,True,2024-08-27 19:48:22.000,1.16.4,170.0,clearml,,,,2768.0,330106.0,1312.0,1272.0,https://pypi.org/project/clearml,2024-09-11 11:45:08.000,40.0,329583.0,,,,2.0,allegroai/trains,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671,,30244.0,,,,,,,,,,,,,,,,,,,
162,ART,Trusted-AI/adversarial-robustness-toolbox,adversarial,,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000,2024-09-05 07:21:42.000000,2024-08-29 20:55:31,12385.0,63.0,1144.0,100.0,1376.0,154.0,757.0,4752.0,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",138.0,34,True,2024-07-03 17:29:44.000,1.18.1,60.0,adversarial-robustness-toolbox,conda-forge/adversarial-robustness-toolbox,,,,28610.0,603.0,583.0,https://pypi.org/project/adversarial-robustness-toolbox,2024-07-03 17:21:24.000,20.0,27659.0,https://anaconda.org/conda-forge/adversarial-robustness-toolbox,2024-07-03 22:45:10.329,47566.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
163,StatsForecast,Nixtla/statsforecast,time-series-data,,https://github.com/Nixtla/statsforecast,https://github.com/Nixtla/statsforecast,Apache-2.0,2021-11-24 02:19:14.000,2024-09-11 03:59:05.000000,2024-09-11 03:56:41,1310.0,16.0,266.0,39.0,464.0,99.0,235.0,3848.0,Lightning fast forecasting with statistical and econometric models.,44.0,34,True,2024-07-17 21:37:08.000,1.7.6,34.0,statsforecast,conda-forge/statsforecast,,,,806765.0,1157.0,1100.0,https://pypi.org/project/statsforecast,2024-07-17 21:37:08.000,57.0,803747.0,https://anaconda.org/conda-forge/statsforecast,2024-07-18 06:07:43.894,90549.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
164,rubrix,recognai/rubrix,nlp,,https://github.com/argilla-io/argilla,https://github.com/argilla-io/argilla,Apache-2.0,2021-04-28 14:37:42.000,2024-09-12 15:09:19.000000,2024-09-11 11:59:18,3356.0,270.0,351.0,29.0,3194.0,135.0,1978.0,3792.0,Argilla is a collaboration tool for AI engineers and domain experts to build high-quality datasets.,95.0,34,True,2024-09-05 15:11:08.000,2.1.0,100.0,rubrix,conda-forge/rubrix,,,,2001.0,2690.0,2690.0,https://pypi.org/project/rubrix,2022-10-24 18:22:00.951,,928.0,https://anaconda.org/conda-forge/rubrix,2023-06-16 19:28:09.653,35412.0,2.0,,,,,,,,argilla-io/argilla,,,,,,,,,,,,,,,,
165,BoTorch,pytorch/botorch,hyperopt,,https://github.com/pytorch/botorch,https://github.com/pytorch/botorch,MIT,2018-07-30 23:59:57.000,2024-09-12 14:15:00.000000,2024-09-12 14:11:56,1985.0,87.0,388.0,51.0,1735.0,65.0,458.0,3057.0,Bayesian optimization in PyTorch.,125.0,34,True,2024-07-22 21:09:12.000,0.11.3,46.0,botorch,conda-forge/botorch,,['pytorch'],,207026.0,1218.0,1135.0,https://pypi.org/project/botorch,2024-07-22 21:09:12.000,83.0,204529.0,https://anaconda.org/conda-forge/botorch,2024-07-23 15:58:22.505,122396.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
166,optimum,huggingface/optimum,gpu-utilities,,https://github.com/huggingface/optimum,https://github.com/huggingface/optimum,Apache-2.0,2021-07-20 12:36:40.000,2024-09-12 14:49:35.000000,2024-09-11 07:41:00,1091.0,45.0,434.0,55.0,1272.0,417.0,413.0,2454.0,Accelerate training and inference of Transformers and Diffusers with easy to use hardware optimization tools.,120.0,34,True,2024-09-10 21:37:01.000,1.22.0,70.0,optimum,conda-forge/optimum,,,,888272.0,3493.0,3335.0,https://pypi.org/project/optimum,2024-09-10 16:18:53.000,158.0,887494.0,https://anaconda.org/conda-forge/optimum,2024-05-29 19:43:21.254,22567.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
167,Ax,facebook/Ax,hyperopt,,https://github.com/facebook/Ax,https://github.com/facebook/Ax,MIT,2019-02-09 15:23:44.000,2024-09-12 07:29:48.000000,2024-09-11 22:43:00,3256.0,177.0,301.0,69.0,2002.0,54.0,714.0,2343.0,Adaptive Experimentation Platform.,174.0,34,True,2024-07-23 19:26:30.000,0.4.1,42.0,ax-platform,conda-forge/ax-platform,,['pytorch'],,98140.0,843.0,793.0,https://pypi.org/project/ax-platform,2024-07-23 19:26:30.000,50.0,97467.0,https://anaconda.org/conda-forge/ax-platform,2024-07-24 14:52:58.388,26256.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
168,snakemake,snakemake/snakemake,ml-experiments,,https://github.com/snakemake/snakemake,https://github.com/snakemake/snakemake,MIT,2015-10-17 15:43:54.867,2024-09-09 17:00:51.616000,2024-09-09 16:03:43,5285.0,90.0,542.0,19.0,1375.0,1110.0,682.0,2232.0,"This is the development home of the workflow management system Snakemake. For general information, see.",342.0,34,True,2024-09-09 16:05:08.000,8.20.3,356.0,snakemake,bioconda/snakemake,,,,109456.0,2293.0,2066.0,https://pypi.org/project/snakemake,2024-09-09 16:05:08.000,227.0,98633.0,https://anaconda.org/bioconda/snakemake,2024-09-09 17:00:51.616,1158073.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
169,TFX,tensorflow/tfx,tensorflow-utils,,https://github.com/tensorflow/tfx,https://github.com/tensorflow/tfx,Apache-2.0,2019-02-04 17:14:36.000,2024-09-10 22:49:32.000000,2024-09-10 22:48:11,5818.0,161.0,701.0,87.0,5997.0,245.0,857.0,2105.0,TFX is an end-to-end platform for deploying production ML pipelines.,189.0,34,True,2024-05-13 23:20:24.000,1.15.1,98.0,tfx,,,['tensorflow'],,31274.0,1572.0,1555.0,https://pypi.org/project/tfx,2024-05-13 23:20:24.000,17.0,31274.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
170,jellyfish,jamesturk/jellyfish,nlp,,https://github.com/jamesturk/jellyfish,https://github.com/jamesturk/jellyfish,MIT,2010-07-09 20:41:11.000,2024-09-07 01:20:44.000000,2024-09-07 01:20:42,565.0,12.0,157.0,42.0,80.0,7.0,130.0,2040.0,a python library for doing approximate and phonetic matching of strings.,32.0,34,True,2024-07-28 08:19:05.000,1.1.0,44.0,jellyfish,conda-forge/jellyfish,,,,5430850.0,10620.0,10354.0,https://pypi.org/project/jellyfish,2024-07-28 08:19:05.000,266.0,5411340.0,https://anaconda.org/conda-forge/jellyfish,2024-09-06 22:00:00.405,995020.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
171,Graphviz,xflr6/graphviz,data-viz,,https://github.com/xflr6/graphviz,https://github.com/xflr6/graphviz,MIT,2014-01-12 17:49:29.000,2024-05-13 18:30:44.000000,2024-05-13 18:28:50,1241.0,,208.0,32.0,47.0,13.0,166.0,1620.0,Simple Python interface for Graphviz.,23.0,34,True,2024-03-21 07:50:43.000,0.20.3,58.0,graphviz,anaconda/python-graphviz,,,,13902158.0,75022.0,72450.0,https://pypi.org/project/graphviz,2024-03-21 07:50:43.000,2572.0,13901610.0,https://anaconda.org/anaconda/python-graphviz,2024-04-08 21:04:04.101,48776.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
172,cartopy,SciTools/cartopy,data-viz,,https://github.com/SciTools/cartopy,https://github.com/SciTools/cartopy,BSD-3-Clause,2012-08-03 07:43:59.000,2024-09-03 20:55:53.000000,2024-09-03 20:55:53,3070.0,35.0,359.0,55.0,1185.0,312.0,969.0,1408.0,Cartopy - a cartographic python library with matplotlib support.,127.0,34,True,2024-04-10 17:52:06.000,0.23.0,30.0,cartopy,conda-forge/cartopy,,,,381758.0,6274.0,5584.0,https://pypi.org/project/cartopy,2024-04-10 17:52:06.000,690.0,304658.0,https://anaconda.org/conda-forge/cartopy,2024-05-16 22:28:29.744,4009223.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
173,Wand,emcconville/wand,image,,https://github.com/emcconville/wand,https://github.com/emcconville/wand,MIT,2011-09-30 21:36:38.000,2024-07-08 02:24:05.000000,2024-02-11 16:39:29,1856.0,,200.0,32.0,212.0,26.0,401.0,1393.0,The ctypes-based simple ImageMagick binding for Python.,104.0,34,True,2023-11-04 01:41:17.000,0.6.13,56.0,wand,conda-forge/wand,,,49524.0,801791.0,19824.0,19570.0,https://pypi.org/project/wand,2023-11-03 23:18:50.000,254.0,799926.0,https://anaconda.org/conda-forge/wand,2023-06-16 16:16:46.218,70690.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
174,igraph,igraph/python-igraph,graph,,https://github.com/igraph/python-igraph,https://github.com/igraph/python-igraph,GPL-2.0,2015-01-08 23:55:16.000,2024-09-04 13:45:48.000000,2024-09-04 13:45:43,2902.0,63.0,247.0,35.0,224.0,48.0,510.0,1282.0,Python interface for igraph.,75.0,34,False,2024-07-08 23:38:30.000,0.11.6,42.0,python-igraph,conda-forge/igraph,,,563841.0,262637.0,4488.0,4100.0,https://pypi.org/project/python-igraph,2024-07-08 23:38:30.000,388.0,244430.0,https://anaconda.org/conda-forge/igraph,2024-06-28 12:12:37.634,595133.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
175,TensorFlow Text,tensorflow/text,nlp,,https://github.com/tensorflow/text,https://github.com/tensorflow/text,Apache-2.0,2019-05-29 22:10:03.000,2024-09-05 06:54:28.000000,2024-09-05 06:54:23,889.0,8.0,335.0,42.0,1050.0,185.0,169.0,1222.0,Making text a first-class citizen in TensorFlow.,116.0,34,True,2024-07-15 22:42:38.000,2.17.0,71.0,tensorflow-text,,,['tensorflow'],,6312095.0,7520.0,7308.0,https://pypi.org/project/tensorflow-text,2024-07-15 22:26:08.000,212.0,6312095.0,,,,2.0,,,,,,,-1.0,,,,,,,,,,,,,,,,,
176,MindsDB,mindsdb/mindsdb,ml-frameworks,,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,libpng-2.0,2018-08-02 17:56:45.000,2024-09-12 12:52:50.000000,2024-09-12 12:52:49,18632.0,218.0,4797.0,397.0,5329.0,163.0,3785.0,26219.0,The platform for building AI from enterprise data.,837.0,33,False,2024-09-10 16:53:56.000,24.9.2.1,484.0,mindsdb,,,['pytorch'],,13628.0,,,https://pypi.org/project/mindsdb,2024-09-10 16:55:20.000,,13628.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
177,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/tinygrad/tinygrad,https://github.com/tinygrad/tinygrad,MIT,2020-10-18 16:23:12.000,2024-09-12 12:09:31.000000,2024-09-12 12:08:02,5903.0,1182.0,2829.0,273.0,5698.0,100.0,613.0,26111.0,You like pytorch? You like micrograd? You love tinygrad!.,333.0,33,True,2024-08-13 23:19:48.000,0.9.2,8.0,,,,['pytorch'],,,96.0,96.0,,,,,,,,1.0,,,,,,,,tinygrad/tinygrad,,,,,,,,,,,,,,,,
178,qdrant,qdrant/qdrant,nlp,,https://github.com/qdrant/qdrant,https://github.com/qdrant/qdrant,Apache-2.0,2020-05-30 21:37:01.000,2024-09-12 14:44:30.000000,2024-08-29 14:14:49,3228.0,358.0,1323.0,120.0,3580.0,280.0,976.0,19774.0,"Qdrant - High-performance, massive-scale Vector Database for the next generation of AI. Also available in the cloud..",116.0,33,True,2024-08-29 16:32:22.000,1.11.3,81.0,,,,,140688.0,3431.0,114.0,114.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
179,Prophet,facebook/prophet,time-series-data,,https://github.com/facebook/prophet,https://github.com/facebook/prophet,MIT,2016-11-16 01:50:08.000,2024-09-03 22:09:45.000000,2024-05-18 14:08:15,800.0,,4501.0,451.0,459.0,420.0,1730.0,18265.0,Tool for producing high quality forecasts for time series data that has multiple seasonality with linear or non-linear..,179.0,33,True,2023-10-10 12:57:04.000,1.1.5,16.0,fbprophet,conda-forge/prophet,,,2747.0,356421.0,112.0,21.0,https://pypi.org/project/fbprophet,2020-09-05 16:12:50.000,91.0,325866.0,https://anaconda.org/conda-forge/prophet,2023-10-20 01:36:39.935,1251536.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
180,NNI,microsoft/nni,hyperopt,,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000,2024-07-03 10:55:10.000000,2023-10-26 05:31:53,3012.0,,1807.0,284.0,3507.0,417.0,1684.0,13981.0,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",192.0,33,True,2023-09-14 12:12:06.000,3.0,55.0,nni,,,,,14702.0,766.0,719.0,https://pypi.org/project/nni,2023-09-14 12:22:00.000,47.0,14702.0,,,,1.0,,,,,,,-1.0,,,,,,,,,,,,,,,,,
181,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2024-07-25 20:32:21.000000,2021-07-29 23:17:25,531.0,,1795.0,263.0,117.0,120.0,535.0,11508.0,Lime: Explaining the predictions of any machine learning classifier.,62.0,33,False,2020-04-03 22:05:03.000,0.2.0.0,39.0,lime,conda-forge/lime,,,,393954.0,6432.0,6234.0,https://pypi.org/project/lime,2020-06-26 21:38:15.000,198.0,391514.0,https://anaconda.org/conda-forge/lime,2023-06-16 13:18:57.655,226964.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
182,Ludwig,ludwig-ai/ludwig,ml-frameworks,,https://github.com/ludwig-ai/ludwig,https://github.com/ludwig-ai/ludwig,Apache-2.0,2018-12-27 23:58:12.000,2024-09-11 16:58:54.000000,2024-08-21 07:05:41,3857.0,4.0,1185.0,193.0,2865.0,361.0,766.0,11084.0,"Low-code framework for building custom LLMs, neural networks, and other AI models.",157.0,33,True,2024-07-30 00:29:49.000,0.10.4,56.0,ludwig,,,['tensorflow'],,3522.0,276.0,270.0,https://pypi.org/project/ludwig,2024-07-30 00:29:49.000,6.0,3522.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
183,wordcloud,amueller/word_cloud,data-viz,,https://github.com/amueller/word_cloud,https://github.com/amueller/word_cloud,MIT,2012-11-04 22:57:59.000,2024-09-03 22:35:30.000000,2023-12-09 05:39:53,576.0,,2311.0,217.0,247.0,125.0,417.0,10072.0,A little word cloud generator in Python.,72.0,33,True,2023-12-09 14:04:35.000,1.9.3,20.0,wordcloud,conda-forge/wordcloud,,,,1488401.0,547.0,21.0,https://pypi.org/project/wordcloud,2023-12-09 14:04:35.000,526.0,1477750.0,https://anaconda.org/conda-forge/wordcloud,2024-03-19 22:44:23.623,532565.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
184,SpeechRecognition,Uberi/speech_recognition,audio,,https://github.com/Uberi/speech_recognition,https://github.com/Uberi/speech_recognition,BSD-3-Clause,2014-04-23 04:53:54.000,2024-08-13 19:06:58.000000,2024-08-13 19:06:55,544.0,1.0,2389.0,282.0,159.0,325.0,318.0,8312.0,"Speech recognition module for Python, supporting several engines and APIs, online and offline.",51.0,33,True,2024-05-05 04:42:09.000,3.10.4,59.0,SpeechRecognition,conda-forge/speechrecognition,,,,1064271.0,574.0,21.0,https://pypi.org/project/SpeechRecognition,2024-05-05 04:36:10.000,553.0,1060179.0,https://anaconda.org/conda-forge/speechrecognition,2024-05-06 02:00:59.322,200555.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
185,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2024-09-12 00:59:58.000000,2024-09-03 05:23:45,6065.0,70.0,1132.0,122.0,1699.0,98.0,691.0,8273.0,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",94.0,33,True,2024-09-03 06:53:38.000,3.0.3,130.0,perspective-python,conda-forge/perspective,,['jupyter'],3885.0,37407.0,172.0,142.0,https://pypi.org/project/perspective-python,2024-09-03 06:52:27.000,24.0,10787.0,https://anaconda.org/conda-forge/perspective,2024-08-24 00:07:23.633,1155069.0,2.0,,,,,,,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2024-09-03 06:50:59.267,6.0,3695.0,,,,,,,,,,,
186,tensorboardX,lanpa/tensorboardX,ml-experiments,,https://github.com/lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,MIT,2017-06-13 13:54:19.000,2024-09-03 22:18:55.000000,2023-11-12 14:28:03,528.0,,865.0,84.0,276.0,81.0,376.0,7851.0,"tensorboard for pytorch (and chainer, mxnet, numpy, ...).",82.0,33,True,2023-07-30 14:05:26.000,2.6.2,24.0,tensorboardX,conda-forge/tensorboardx,,,439.0,3097468.0,48558.0,47933.0,https://pypi.org/project/tensorboardX,2023-08-20 13:38:18.000,625.0,3073247.0,https://anaconda.org/conda-forge/tensorboardx,2023-08-20 16:29:43.490,1210844.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
187,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,https://github.com/bayesian-optimization/BayesianOptimization,https://github.com/bayesian-optimization/BayesianOptimization,MIT,2014-06-06 08:18:56.000,2024-09-08 09:09:00.000000,2024-09-08 09:09:00,378.0,18.0,1525.0,129.0,157.0,12.0,349.0,7795.0,A Python implementation of global optimization with gaussian processes.,47.0,33,True,2024-07-10 12:02:35.000,1.5.1,16.0,bayesian-optimization,,,,155.0,426492.0,3058.0,2914.0,https://pypi.org/project/bayesian-optimization,2024-07-10 12:02:35.000,144.0,426491.0,,,,1.0,,,,,,,,bayesian-optimization/BayesianOptimization,,,,,,,,,,,,,,,,
188,AutoGluon,autogluon/autogluon,hyperopt,,https://github.com/autogluon/autogluon,https://github.com/autogluon/autogluon,Apache-2.0,2019-07-29 18:51:24.000,2024-09-12 09:04:34.000000,2024-09-11 21:56:38,2302.0,60.0,899.0,100.0,2580.0,347.0,1079.0,7648.0,Fast and Accurate ML in 3 Lines of Code.,125.0,33,True,2024-06-14 20:30:21.000,1.1.1,1603.0,autogluon,conda-forge/autogluon,https://auto.gluon.ai,"['pytorch', 'sklearn']",,102549.0,840.0,813.0,https://pypi.org/project/autogluon,2024-09-12 09:04:34.000,27.0,101485.0,https://anaconda.org/conda-forge/autogluon,2024-06-18 07:07:41.213,18088.0,1.0,autogluon/autogluon,https://hub.docker.com/r/autogluon/autogluon,2024-03-07 07:21:23.461952,17.0,9925.0,,,,,,,,,,,,,,,,,,,
189,featuretools,alteryx/featuretools,hyperopt,,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000,2024-09-02 17:04:17.000000,2024-06-21 13:43:40,1379.0,7.0,869.0,155.0,1730.0,149.0,865.0,7188.0,An open source python library for automated feature engineering.,72.0,33,True,2024-05-14 18:59:58.000,1.31.0,106.0,featuretools,conda-forge/featuretools,,,,75042.0,1830.0,1756.0,https://pypi.org/project/featuretools,2024-05-14 18:59:58.000,74.0,71040.0,https://anaconda.org/conda-forge/featuretools,2024-05-15 15:26:44.535,204114.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
190,librosa,librosa/librosa,audio,,https://github.com/librosa/librosa,https://github.com/librosa/librosa,ISC,2012-10-20 14:21:01.000,2024-09-09 18:22:59.000000,2024-09-09 18:22:58,3283.0,9.0,957.0,136.0,664.0,53.0,1156.0,7005.0,Python library for audio and music analysis.,123.0,33,True,2024-05-14 15:48:50.000,0.10.2.post1,43.0,librosa,conda-forge/librosa,,,,2923264.0,1337.0,,https://pypi.org/project/librosa,2024-05-14 15:49:38.000,1337.0,2907135.0,https://anaconda.org/conda-forge/librosa,2024-05-15 16:59:32.016,806489.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
191,BigDL,intel-analytics/BigDL,distributed-ml,,https://github.com/intel-analytics/ipex-llm,https://github.com/intel-analytics/ipex-llm,Apache-2.0,2016-08-29 07:59:50.000,2024-09-12 07:10:53.000000,2024-09-12 07:10:50,3456.0,478.0,1237.0,246.0,9530.0,954.0,1579.0,6472.0,"Accelerate local LLM inference and finetuning (LLaMA, Mistral, ChatGLM, Qwen, Baichuan, Mixtral, Gemma, Phi, MiniCPM,..",108.0,33,True,2024-08-22 09:06:57.000,2.1.0,869.0,bigdl,,,,626.0,12884.0,7.0,,https://pypi.org/project/bigdl,2024-03-24 14:04:20.000,2.0,12877.0,,,,2.0,,,,,,,,intel-analytics/ipex-llm,,,,,,,,,,com.intel.analytics.bigdl:bigdl-SPARK_2.4,https://search.maven.org/artifact/com.intel.analytics.bigdl/bigdl-SPARK_2.4,2021-04-20 01:33:14,5.0,,,
192,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2024-09-12 07:09:20.000000,2024-09-12 07:08:00,3374.0,183.0,726.0,144.0,123.0,103.0,341.0,6209.0,Fit interpretable models. Explain blackbox machine learning.,46.0,33,True,2024-08-07 19:03:09.000,0.6.3,51.0,interpret,,,['jupyter'],,88335.0,783.0,734.0,https://pypi.org/project/interpret,2024-08-07 19:03:09.000,49.0,88335.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
193,Chainer,chainer/chainer,ml-frameworks,,https://github.com/chainer/chainer,https://github.com/chainer/chainer,MIT,2015-06-05 05:50:37.000,2023-08-28 17:18:20.000000,2022-10-17 02:18:00,30611.0,,1368.0,286.0,6588.0,12.0,2032.0,5885.0,A flexible framework of neural networks for deep learning.,326.0,33,False,2022-06-29 08:19:03.000,7.8.1.post1,111.0,chainer,conda-forge/chainer,,,,54548.0,3363.0,3305.0,https://pypi.org/project/chainer,2022-01-05 05:33:36.000,58.0,54200.0,https://anaconda.org/conda-forge/chainer,2023-06-16 19:17:58.452,19164.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
