,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,pypi_latest_release_published_at,pypi_dependent_project_count,trending,npm_id,npm_url,npm_monthly_downloads,helm_id,npm_latest_release_published_at,npm_dependent_project_count,updated_github_id,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
241,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2023-11-15 22:13:15.000000,2023-11-14 16:20:36,5797.0,76.0,856.0,112.0,1560.0,101.0,580.0,6931.0,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",93.0,31,True,2023-11-01 07:55:13.000,2.6.1,115.0,perspective-python,conda-forge/perspective,,,['jupyter'],117.0,101.0,https://pypi.org/project/perspective-python,7848.0,20832.0,https://anaconda.org/conda-forge/perspective,2023-11-06 15:43:21.069,480330.0,,,,,2.0,1572.0,2023-11-01 07:50:20.000,13.0,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,876.0,,2023-11-01 07:49:51.309,3.0,,,,,,,,,,,,
242,Darts,unit8co/darts,time-series-data,,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000,2023-11-16 13:16:28.000000,2023-11-16 13:16:24,1105.0,38.0,726.0,62.0,865.0,237.0,980.0,6641.0,A python library for user-friendly forecasting and anomaly detection on time series.,105.0,31,True,2023-09-16 18:00:33.000,0.26.0,37.0,u8darts,conda-forge/u8darts-all,unit8/darts,,,418.0,413.0,https://pypi.org/project/u8darts,12709.0,14062.0,https://anaconda.org/conda-forge/u8darts-all,2023-09-16 21:13:02.960,37711.0,https://hub.docker.com/r/unit8/darts,2023-09-16 17:47:31.409750,,442.0,2.0,,2023-09-16 18:00:33.000,5.0,,,,,,,,,,,,,,,,,,,
243,tensorpack,tensorpack/tensorpack,ml-frameworks,,https://github.com/tensorpack/tensorpack,https://github.com/tensorpack/tensorpack,Apache-2.0,2015-12-25 23:08:44.000,2023-08-06 00:30:36.000000,2023-08-06 00:30:36,2944.0,,1809.0,200.0,206.0,10.0,1343.0,6285.0,"A Neural Net Training Interface on TensorFlow, with focus on speed + flexibility.",58.0,31,True,2019-01-18 19:18:13.000,doc-v0.9.0.1,3.0,tensorpack,conda-forge/tensorpack,,,['tensorflow'],1395.0,1395.0,https://pypi.org/project/tensorpack,13960.0,14366.0,https://anaconda.org/conda-forge/tensorpack,2023-06-16 19:27:42.012,10119.0,,,,,3.0,159.0,,,,,,,,,,,,,,,,,,,,,
244,kaggle,Kaggle/kaggle-api,ml-experiments,,https://github.com/Kaggle/kaggle-api,https://github.com/Kaggle/kaggle-api,Apache-2.0,2018-01-25 03:02:39.000,2023-10-28 21:21:00.000000,2023-07-17 16:59:29,152.0,,1011.0,199.0,93.0,135.0,281.0,5643.0,Official Kaggle API.,37.0,31,True,2023-07-17 17:06:58.000,1.5.16,59.0,kaggle,conda-forge/kaggle,,,,395.0,21.0,https://pypi.org/project/kaggle,196249.0,199937.0,https://anaconda.org/conda-forge/kaggle,2023-07-18 03:35:17.292,140170.0,,,,,2.0,,2023-09-19 19:12:15.000,374.0,,,,,,,,,,,,,,,,,,,
245,skorch,skorch-dev/skorch,ml-frameworks,,https://github.com/skorch-dev/skorch,https://github.com/skorch-dev/skorch,BSD-3-Clause,2017-07-18 00:13:54.000,2023-10-30 14:27:57.000000,2023-10-29 22:14:08,1076.0,7.0,355.0,83.0,517.0,50.0,447.0,5397.0,A scikit-learn compatible neural network library that wraps PyTorch.,60.0,31,True,2023-09-04 10:10:59.000,0.15.0,15.0,skorch,conda-forge/skorch,,,"['pytorch', 'sklearn']",1005.0,1005.0,https://pypi.org/project/skorch,54173.0,74620.0,https://anaconda.org/conda-forge/skorch,2023-09-06 08:43:59.780,777000.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
246,mlpack,mlpack/mlpack,ml-frameworks,,https://github.com/mlpack/mlpack,https://github.com/mlpack/mlpack,BSD-3-Clause,2014-12-17 18:16:59.000,2023-11-16 14:04:48.000000,2023-11-05 13:32:01,28821.0,39.0,1520.0,182.0,2006.0,28.0,1535.0,4595.0,"mlpack: a fast, header-only C++ machine learning library.",308.0,31,True,2023-10-16 11:06:45.000,4.2.1,45.0,mlpack,conda-forge/mlpack,,,,1.0,,https://pypi.org/project/mlpack,1003.0,4986.0,https://anaconda.org/conda-forge/mlpack,2023-06-17 04:40:48.549,163329.0,,,,,3.0,,2023-09-07 13:37:40.000,1.0,,,,,,,,,,,,,,,,,,,
247,imutils,PyImageSearch/imutils,image,,https://github.com/PyImageSearch/imutils,https://github.com/PyImageSearch/imutils,MIT,2015-01-11 20:05:39.000,2023-11-12 21:40:25.000000,2022-01-27 13:24:16,139.0,,1009.0,154.0,113.0,150.0,79.0,4413.0,"A series of convenience functions to make basic image processing operations such as translation, rotation, resizing,..",21.0,31,False,2021-01-15 10:53:17.000,0.5.4,29.0,imutils,conda-forge/imutils,,,,39333.0,38491.0,https://pypi.org/project/imutils,420749.0,424532.0,https://anaconda.org/conda-forge/imutils,2023-10-27 09:12:56.985,151352.0,,,,,2.0,,2021-01-15 10:53:17.000,842.0,,,,,,,,,,,,,,,,,,,
248,D-Tale,man-group/dtale,data-viz,,https://github.com/man-group/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2023-11-11 16:19:02.000000,2023-10-23 13:17:06,765.0,32.0,355.0,71.0,275.0,56.0,493.0,4339.0,Visualizer for pandas data structures.,30.0,31,True,2023-10-02 20:11:29.000,3.7.0,175.0,dtale,conda-forge/dtale,,,"['pandas', 'jupyter']",952.0,931.0,https://pypi.org/project/dtale,119956.0,126068.0,https://anaconda.org/conda-forge/dtale,2023-10-02 20:41:19.114,256745.0,,,,,2.0,,2023-10-02 19:47:12.000,21.0,,,,,,,,,,,,,,,,,,,
249,GluonTS,awslabs/gluon-ts,time-series-data,,https://github.com/awslabs/gluonts,https://github.com/awslabs/gluonts,Apache-2.0,2019-05-15 17:17:29.000,2023-11-14 18:02:47.000000,2023-11-13 10:13:04,1428.0,43.0,754.0,75.0,1746.0,275.0,619.0,3893.0,Probabilistic time series modeling in Python.,110.0,31,True,2023-11-14 11:09:26.000,0.14.1,101.0,gluonts,anaconda/gluonts,,,['mxnet'],13.0,,https://pypi.org/project/gluonts,305937.0,305961.0,https://anaconda.org/anaconda/gluonts,2023-06-23 14:26:58.411,624.0,,,,,2.0,,2023-11-14 11:09:26.000,13.0,,,,,,,,,,,,,,,,,,,
250,ta,bukosabino/ta,financial-data,,https://github.com/bukosabino/ta,https://github.com/bukosabino/ta,MIT,2018-01-02 18:08:48.000,2023-11-05 18:03:02.000000,2023-11-02 13:49:44,662.0,38.0,822.0,147.0,125.0,124.0,104.0,3813.0,Technical Analysis Library using Pandas and Numpy.,34.0,31,True,2023-11-02 13:53:35.000,0.11.0,56.0,ta,conda-forge/ta,,,,2755.0,2711.0,https://pypi.org/project/ta,77980.0,78618.0,https://anaconda.org/conda-forge/ta,2023-11-02 22:03:30.766,21082.0,,,,,2.0,,2023-11-02 13:53:35.000,44.0,,,,,,,,,,,,,,,,,,,
251,nevergrad,facebookresearch/nevergrad,hyperopt,,https://github.com/facebookresearch/nevergrad,https://github.com/facebookresearch/nevergrad,MIT,2018-11-21 00:33:17.000,2023-11-16 14:04:48.000000,2023-11-10 21:18:11,1072.0,17.0,342.0,60.0,1326.0,116.0,172.0,3738.0,A Python toolbox for performing gradient-free optimization.,50.0,31,True,2023-10-10 10:46:49.000,1.0.0,45.0,nevergrad,conda-forge/nevergrad,,,,591.0,564.0,https://pypi.org/project/nevergrad,78443.0,79482.0,https://anaconda.org/conda-forge/nevergrad,2023-09-21 13:51:23.949,43673.0,,,,,2.0,,2023-10-10 10:46:49.000,27.0,,,,,,,,,,,,,,,,,,,
252,hnswlib,nmslib/hnswlib,nn-search,,https://github.com/nmslib/hnswlib,https://github.com/nmslib/hnswlib,Apache-2.0,2017-07-06 13:08:46.000,2023-11-06 15:04:43.000000,2023-02-05 22:03:50,437.0,,512.0,63.0,209.0,171.0,148.0,3624.0,Header-only C++/python library for fast approximate nearest neighbors.,65.0,31,True,2023-02-07 20:10:08.000,0.7.0,10.0,hnswlib,conda-forge/hnswlib,,,,5471.0,5420.0,https://pypi.org/project/hnswlib,708208.0,711582.0,https://anaconda.org/conda-forge/hnswlib,2023-09-27 14:20:16.958,118118.0,,,,,2.0,,2023-02-05 22:20:00.654,51.0,,,,,,,,,,,,,,,,,,,
253,gpustat,wookayin/gpustat,gpu-utilities,,https://github.com/wookayin/gpustat,https://github.com/wookayin/gpustat,MIT,2016-04-24 10:46:43.000,2023-11-01 02:26:40.000000,2023-11-01 02:18:41,243.0,8.0,262.0,46.0,49.0,29.0,92.0,3615.0,A simple command-line utility for querying and monitoring GPU status.,17.0,31,True,2023-08-22 19:40:33.000,1.1.1,15.0,gpustat,conda-forge/gpustat,,,,4396.0,4265.0,https://pypi.org/project/gpustat,1091520.0,1099063.0,https://anaconda.org/conda-forge/gpustat,2023-08-23 10:35:25.821,271558.0,,,,,2.0,,2023-08-22 19:39:06.000,131.0,,,,,,,,,,,,,,,,,,,
254,dyNET,clab/dynet,ml-frameworks,,https://github.com/clab/dynet,https://github.com/clab/dynet,Apache-2.0,2015-02-08 23:09:21.000,2023-11-08 12:40:01.000000,2023-11-08 12:40:01,3273.0,1.0,703.0,185.0,736.0,262.0,669.0,3399.0,DyNet: The Dynamic Neural Network Toolkit.,160.0,31,True,2020-10-21 14:31:01.000,2.1.2,24.0,dyNET,,,,,280.0,251.0,https://pypi.org/project/dyNET,219887.0,220047.0,,,,,,,,3.0,13601.0,2020-10-21 14:31:01.000,29.0,,,,,,,,,,,,,,,,,,,
255,implicit,benfred/implicit,recommender-systems,,https://github.com/benfred/implicit,https://github.com/benfred/implicit,MIT,2016-04-17 03:45:23.000,2023-10-12 06:56:41.568000,2023-10-11 17:58:18,434.0,9.0,602.0,79.0,226.0,76.0,403.0,3314.0,Fast Python Collaborative Filtering for Implicit Feedback Datasets.,34.0,31,True,2023-09-29 21:07:11.000,0.7.2,47.0,implicit,conda-forge/implicit,,,,1196.0,1157.0,https://pypi.org/project/implicit,222416.0,236824.0,https://anaconda.org/conda-forge/implicit,2023-10-12 06:56:41.568,546475.0,,,,,1.0,622.0,2023-09-29 21:07:11.000,39.0,,,,,,,,,,,,,,,,,,,
256,GPyTorch,cornellius-gp/gpytorch,probabilistics,,https://github.com/cornellius-gp/gpytorch,https://github.com/cornellius-gp/gpytorch,MIT,2017-06-09 14:48:20.000,2023-11-15 18:20:05.000000,2023-11-13 18:59:50,3823.0,5.0,504.0,57.0,871.0,320.0,963.0,3281.0,A highly efficient implementation of Gaussian Processes in PyTorch.,125.0,31,True,2023-06-02 22:04:02.000,1.11,38.0,gpytorch,conda-forge/gpytorch,,,['pytorch'],1728.0,1661.0,https://pypi.org/project/gpytorch,192504.0,195770.0,https://anaconda.org/conda-forge/gpytorch,2023-08-11 22:34:06.614,137188.0,,,,,2.0,,2023-06-02 22:13:00.914,67.0,,,,,,,,,,,,,,,,,,,
257,NMSLIB,nmslib/nmslib,nn-search,,https://github.com/nmslib/nmslib,https://github.com/nmslib/nmslib,Apache-2.0,2013-07-10 11:06:06.000,2023-11-13 09:43:52.000000,2022-05-31 03:18:45,1556.0,,425.0,92.0,122.0,71.0,348.0,3168.0,Non-Metric Space Library (NMSLIB): An efficient similarity search library and a toolkit for evaluation of k-NN methods..,47.0,31,False,2021-02-03 16:40:09.000,2.1.1,32.0,nmslib,conda-forge/nmslib,,,,1035.0,978.0,https://pypi.org/project/nmslib,238478.0,241218.0,https://anaconda.org/conda-forge/nmslib,2023-09-26 10:22:21.295,101387.0,,,,,2.0,,2021-02-03 00:02:08.000,57.0,,,,,,,,,,,,,,,,,,,
258,ImageHash,JohannesBuchner/imagehash,image,,https://github.com/JohannesBuchner/imagehash,https://github.com/JohannesBuchner/imagehash,BSD-2-Clause,2013-03-02 23:32:48.000,2023-10-24 18:29:08.000000,2023-10-24 18:29:08,333.0,5.0,322.0,66.0,75.0,9.0,119.0,2885.0,A Python Perceptual Image Hashing Module.,26.0,31,True,2022-09-28 08:48:24.658,4.3.1,20.0,ImageHash,conda-forge/imagehash,,,,11506.0,11126.0,https://pypi.org/project/ImageHash,1447585.0,1451712.0,https://anaconda.org/conda-forge/imagehash,2023-06-16 13:23:10.041,346711.0,,,,,2.0,,2022-09-28 08:48:24.658,380.0,,,,,,,,,,,,,,,,,,,
259,STUMPY,TDAmeritrade/stumpy,time-series-data,,https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000,2023-11-06 06:50:55.000000,2023-10-17 15:12:42,1272.0,6.0,269.0,54.0,213.0,51.0,404.0,2824.0,STUMPY is a powerful and scalable Python library for modern time series analysis.,35.0,31,True,2023-08-21 11:33:22.000,1.12.0,28.0,stumpy,conda-forge/stumpy,,,,581.0,566.0,https://pypi.org/project/stumpy,241238.0,264427.0,https://anaconda.org/conda-forge/stumpy,2023-08-21 11:50:40.587,950763.0,,,,,2.0,,2023-08-21 11:33:22.000,15.0,,,,,,,,,,,,,,,,,,,
260,FairScale,facebookresearch/fairscale,distributed-ml,,https://github.com/facebookresearch/fairscale,https://github.com/facebookresearch/fairscale,BSD-3-Clause,2020-07-07 19:02:01.000,2023-11-09 05:53:43.000000,2023-04-20 03:41:53,699.0,,241.0,41.0,794.0,69.0,282.0,2633.0,PyTorch extensions for high performance and large scale training.,72.0,31,True,2022-12-11 18:09:31.906,0.4.13,35.0,fairscale,conda-forge/fairscale,,,['pytorch'],3475.0,3417.0,https://pypi.org/project/fairscale,442718.0,449579.0,https://anaconda.org/conda-forge/fairscale,2023-06-16 19:27:50.549,164682.0,,,,,2.0,,2022-12-11 18:09:31.906,58.0,,,,,,,,,,,,,,,,,,,
261,TextAttack,QData/TextAttack,adversarial,,https://github.com/QData/TextAttack,https://github.com/QData/TextAttack,MIT,2019-10-15 00:51:44.000,2023-11-11 12:54:41.000000,2023-11-11 12:54:41,2661.0,43.0,340.0,37.0,503.0,43.0,212.0,2552.0,"TextAttack is a Python framework for adversarial attacks, data augmentation, and model training in NLP..",61.0,31,True,2023-09-11 23:15:50.000,0.3.9,46.0,textattack,conda-forge/textattack,,,,215.0,210.0,https://pypi.org/project/textattack,3939.0,4119.0,https://anaconda.org/conda-forge/textattack,2023-06-16 19:22:50.186,6863.0,,,,,2.0,,2023-09-11 23:15:50.000,5.0,,,,,,,,,,,,,,,,,,,
262,pgmpy,pgmpy/pgmpy,probabilistics,,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000,2023-11-03 18:31:10.000000,2023-11-03 18:30:51,2922.0,35.0,683.0,79.0,846.0,256.0,619.0,2513.0,"Python Library for learning (Structure and Parameter), inference (Probabilistic and Causal), and simulations in..",120.0,31,True,2023-10-16 21:49:45.000,0.1.24,23.0,pgmpy,,,,,798.0,767.0,https://pypi.org/project/pgmpy,57542.0,57549.0,,,,,,,,2.0,298.0,2023-10-16 20:46:07.000,31.0,,,,,,,,,,,,,,,,,,,
263,doctr,mindee/doctr,image,,https://github.com/mindee/doctr,https://github.com/mindee/doctr,Apache-2.0,2021-01-08 16:05:12.000,2023-11-16 14:13:13.000000,2023-11-15 08:54:12,777.0,40.0,284.0,35.0,849.0,40.0,241.0,2318.0,"docTR (Document Text Recognition) - a seamless, high-performing & accessible library for OCR-related tasks powered by..",41.0,31,True,2023-09-09 13:24:13.000,0.7.0,13.0,python-doctr,,,,"['tensorflow', 'pytorch']",211.0,208.0,https://pypi.org/project/python-doctr,14287.0,75584.0,,,,,,,,2.0,2022833.0,2023-09-09 13:24:13.000,3.0,,,,,,,,,,,,,,,,,,,
264,tesserocr,sirfz/tesserocr,ocr,,https://github.com/sirfz/tesserocr,https://github.com/sirfz/tesserocr,MIT,2015-12-17 23:29:36.000,2023-10-09 11:45:47.000000,2023-10-09 11:43:56,191.0,4.0,250.0,57.0,69.0,47.0,219.0,1868.0,A Python wrapper for the tesseract-ocr API.,29.0,31,True,2023-10-09 13:37:06.000,2.6.2,16.0,tesserocr,conda-forge/tesserocr,,,,903.0,903.0,https://pypi.org/project/tesserocr,58371.0,60968.0,https://anaconda.org/conda-forge/tesserocr,2023-06-16 16:18:15.161,127297.0,,,,,2.0,62.0,,,,,,,,,,,,,,,,,,,,,
265,ViZDoom,mwydmuch/ViZDoom,reinforcement-learning,,https://github.com/Farama-Foundation/ViZDoom,https://github.com/Farama-Foundation/ViZDoom,MIT,2015-06-26 18:38:23.000,2023-11-05 17:35:13.000000,2023-11-05 02:37:05,1765.0,68.0,364.0,53.0,113.0,40.0,417.0,1598.0,Reinforcement Learning environments based on the 1993 game Doom.,53.0,31,True,2023-09-27 21:19:28.000,1.2.2,28.0,vizdoom,,,,,226.0,210.0,https://pypi.org/project/vizdoom,1474.0,1601.0,,,,,,,,1.0,11764.0,2023-09-27 21:19:28.000,16.0,,,,,,,,Farama-Foundation/ViZDoom,,,,,,,,,,,
266,TF Model Optimization,tensorflow/model-optimization,tensorflow-utils,,https://github.com/tensorflow/model-optimization,https://github.com/tensorflow/model-optimization,Apache-2.0,2018-10-31 20:34:28.000,2023-11-16 11:38:13.000000,2023-11-10 08:30:12,816.0,5.0,320.0,121.0,767.0,205.0,164.0,1441.0,"A toolkit to optimize ML models for deployment for Keras and TensorFlow, including quantization and pruning.",83.0,31,True,2023-05-26 02:36:01.000,0.7.5,30.0,tensorflow-model-optimization,,,,['tensorflow'],3331.0,3301.0,https://pypi.org/project/tensorflow-model-optimization,468944.0,468944.0,,,,,,,,2.0,,2023-05-26 02:35:42.850,30.0,,,,,,,,,,,,,,,,,,,
267,emcee,dfm/emcee,probabilistics,,https://github.com/dfm/emcee,https://github.com/dfm/emcee,MIT,2011-11-07 16:17:08.000,2023-11-13 20:21:20.000000,2023-11-02 20:43:40,927.0,10.0,427.0,87.0,208.0,49.0,235.0,1377.0,The Python ensemble sampling toolkit for affine-invariant MCMC.,72.0,31,True,2023-02-02 20:53:47.943,3.1.0,24.0,emcee,conda-forge/emcee,,,,2482.0,2125.0,https://pypi.org/project/emcee,92202.0,95709.0,https://anaconda.org/conda-forge/emcee,2023-06-16 13:16:26.628,315638.0,,,,,2.0,,2022-05-10 15:29:37.000,357.0,,,,,,,,,,,,,,,,,,,
268,arch,bashtage/arch,financial-data,,https://github.com/bashtage/arch,https://github.com/bashtage/arch,,2014-08-29 15:41:28.000,2023-11-04 04:13:26.000000,2023-10-16 10:24:24,1106.0,27.0,268.0,43.0,497.0,31.0,178.0,1182.0,ARCH models in Python.,35.0,31,False,2023-09-26 15:06:52.000,6.2.0,45.0,arch,conda-forge/arch-py,,,,1327.0,1258.0,https://pypi.org/project/arch,276994.0,283581.0,https://anaconda.org/conda-forge/arch-py,2023-10-06 06:11:20.798,270101.0,,,,,2.0,,2023-09-26 15:06:52.000,69.0,,,,,,,,,,,,,,,,,,,
269,TensorFlow Transform,tensorflow/transform,tensorflow-utils,,https://github.com/tensorflow/transform,https://github.com/tensorflow/transform,Apache-2.0,2017-02-10 00:36:53.000,2023-10-24 13:55:57.000000,2023-10-24 13:55:55,917.0,5.0,214.0,59.0,98.0,45.0,173.0,971.0,Input pipeline framework.,27.0,31,True,2023-08-11 23:14:04.000,1.14.0,56.0,tensorflow-transform,,,,['tensorflow'],1589.0,1533.0,https://pypi.org/project/tensorflow-transform,756418.0,756418.0,,,,,,,,2.0,,2023-08-11 23:14:04.000,56.0,,,,,,,,,,,,,,,,,,,
270,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2023-11-16 14:10:28.000000,2023-11-16 14:10:28,12524.0,297.0,270.0,34.0,1686.0,437.0,592.0,968.0,Python package for earth-observing satellite data processing.,145.0,31,False,2023-10-17 11:11:12.000,0.44.0,90.0,satpy,conda-forge/satpy,,,,129.0,112.0,https://pypi.org/project/satpy,5237.0,9505.0,https://anaconda.org/conda-forge/satpy,2023-10-17 14:26:15.835,174994.0,,,,,3.0,,2023-10-17 11:11:12.000,17.0,,,,,,,,,,,,,,,,,,,
271,tensorflow-upstream,ROCmSoftwarePlatform/tensorflow-upstream,ml-frameworks,,https://github.com/ROCmSoftwarePlatform/tensorflow-upstream,https://github.com/ROCmSoftwarePlatform/tensorflow-upstream,Apache-2.0,2018-04-09 21:24:50.000,2023-11-16 13:18:33.000000,2023-11-13 16:08:32,159901.0,2996.0,83.0,51.0,1945.0,106.0,279.0,666.0,TensorFlow ROCm port.,4509.0,31,True,2022-12-06 16:42:53.965,2.9.4,97.0,tensorflow-rocm,,,,['tensorflow'],5.0,,https://pypi.org/project/tensorflow-rocm,4158.0,4158.0,,,,,,,,3.0,21.0,2023-10-04 19:01:50.000,5.0,,,,,,,,,,,,,,,,,,,
272,Neptune.ai,neptune-ai/neptune-client,ml-experiments,,https://github.com/neptune-ai/neptune-client,https://github.com/neptune-ai/neptune-client,Apache-2.0,2019-02-11 11:25:57.000,2023-11-16 12:12:30.000000,2023-11-13 13:31:49,1817.0,220.0,49.0,15.0,1345.0,37.0,197.0,419.0,The MLOps stack component for experiment tracking.,52.0,31,True,2023-11-13 14:33:11.000,1.8.3,193.0,neptune-client,conda-forge/neptune-client,,,,49.0,,https://pypi.org/project/neptune-client,538921.0,544203.0,https://anaconda.org/conda-forge/neptune-client,2023-11-13 15:45:01.993,221863.0,,,,,2.0,,2023-11-13 14:33:11.000,49.0,,,,,,,,,,,,,,,,,,,
273,vit-pytorch,lucidrains/vit-pytorch,image,,https://github.com/lucidrains/vit-pytorch,https://github.com/lucidrains/vit-pytorch,MIT,2020-10-03 22:47:24.000,2023-11-15 00:56:24.000000,2023-11-15 00:55:36,301.0,15.0,2553.0,136.0,43.0,112.0,129.0,15876.0,"Implementation of Vision Transformer, a simple way to achieve SOTA in vision classification with only a single..",20.0,30,True,2023-11-15 00:56:24.000,1.6.4,184.0,vit-pytorch,,,,['pytorch'],353.0,347.0,https://pypi.org/project/vit-pytorch,22496.0,22496.0,,,,,,,,2.0,,2023-11-15 00:56:24.000,6.0,,,,,,,,,,,,,,,,,,,
274,Qlib,microsoft/qlib,financial-data,,https://github.com/microsoft/qlib,https://github.com/microsoft/qlib,MIT,2020-08-14 06:46:00.000,2023-11-16 10:11:29.000000,2023-11-16 10:11:29,1956.0,7.0,2167.0,270.0,882.0,226.0,650.0,12832.0,"Qlib is an AI-oriented quantitative investment platform that aims to realize the potential, empower research, and..",122.0,30,True,2023-07-18 11:35:09.110,0.9.3,32.0,pyqlib,,,,['pytorch'],22.0,21.0,https://pypi.org/project/pyqlib,1731.0,1741.0,,,,,,,,2.0,392.0,2022-06-15 06:55:10.000,1.0,,,,,,,,,,,,,,,,,,,
275,pandas-ai,gventuri/pandas-ai,others,,https://github.com/gventuri/pandas-ai,https://github.com/gventuri/pandas-ai,MIT,2023-04-22 12:58:01.000,2023-11-15 23:20:59.000000,2023-11-15 10:40:48,612.0,227.0,743.0,82.0,284.0,131.0,248.0,9070.0,"PandasAI is the Python library that integrates Gen AI into pandas, making data analysis conversational.",53.0,30,True,2023-11-15 10:41:16.000,1.4.10,90.0,pandas-ai,,,,,2369.0,2369.0,https://pypi.org/project/pandas-ai,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
276,FinRL,AI4Finance-Foundation/FinRL,reinforcement-learning,,https://github.com/AI4Finance-Foundation/FinRL,https://github.com/AI4Finance-Foundation/FinRL,MIT,2020-07-26 13:18:16.000,2023-11-15 01:33:33.000000,2023-11-15 01:33:29,2864.0,31.0,2011.0,190.0,395.0,174.0,471.0,8333.0,FinRL: Financial Reinforcement Learning.,107.0,30,True,2023-02-07 13:58:00.815,0.3.6,8.0,finrl,,,,,26.0,26.0,https://pypi.org/project/finrl,1204.0,1204.0,,,,,,,,2.0,,2022-01-08 13:58:14.000,,,,,,,,,,,,,,,,,,,,
277,PyTorch3D,facebookresearch/pytorch3d,image,,https://github.com/facebookresearch/pytorch3d,https://github.com/facebookresearch/pytorch3d,,2019-10-25 02:23:45.000,2023-11-14 19:16:11.000000,2023-11-14 19:07:28,1115.0,15.0,1173.0,145.0,154.0,230.0,1191.0,7826.0,PyTorch3D is FAIRs library of reusable components for deep learning with 3D data.,127.0,30,False,2023-10-31 20:06:30.000,0.7.5,17.0,pytorch3d,pytorch3d/pytorch3d,,,['pytorch'],629.0,629.0,https://pypi.org/project/pytorch3d,3571.0,7028.0,https://anaconda.org/pytorch3d/pytorch3d,2023-10-31 20:03:11.190,165945.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
278,Apex,NVIDIA/apex,gpu-utilities,,https://github.com/NVIDIA/apex,https://github.com/NVIDIA/apex,BSD-3-Clause,2018-04-23 16:28:52.000,2023-11-16 09:58:00.000000,2023-11-16 09:58:00,1152.0,26.0,1251.0,104.0,612.0,673.0,515.0,7684.0,A PyTorch Extension: Tools for easy mixed precision and distributed training in Pytorch.,123.0,30,True,,,2.0,,conda-forge/nvidia-apex,,,['pytorch'],2087.0,2087.0,,,3606.0,https://anaconda.org/conda-forge/nvidia-apex,2023-06-16 16:18:35.589,176699.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
