,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,pypi_latest_release_published_at,pypi_dependent_project_count,updated_github_id,npm_id,npm_url,npm_monthly_downloads,trending,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,npm_latest_release_published_at,npm_dependent_project_count,dnf_id,yay_id,snap_id
222,Turi Create,apple/turicreate,ml-frameworks,,https://github.com/apple/turicreate,https://github.com/apple/turicreate,BSD-3-Clause,2017-12-01 00:42:04.000,2023-11-01 06:14:06.000000,2021-11-29 19:55:31,1571.0,,1125.0,339.0,1683.0,502.0,1294.0,11136.0,Turi Create simplifies the development of custom machine learning models.,86.0,31,False,2020-09-30 22:44:07.000,6.4.1,30.0,turicreate,,,,,21.0,21.0,https://pypi.org/project/turicreate,17513.0,17644.0,,,,,,,,3.0,9566.0,,,,,,,,,,,,,,,,,,,,,
223,ParlAI,facebookresearch/ParlAI,nlp,,https://github.com/facebookresearch/ParlAI,https://github.com/facebookresearch/ParlAI,MIT,2017-04-24 17:10:44.000,2023-11-03 14:30:00.000000,2023-11-03 14:30:00,4358.0,5.0,2060.0,287.0,3401.0,54.0,1494.0,10377.0,A framework for training and evaluating AI models on a variety of openly available dialogue datasets.,217.0,31,True,2023-06-06 20:46:16.091,1.7.2,25.0,parlai,,,,['pytorch'],26.0,21.0,https://pypi.org/project/parlai,1790.0,1790.0,,,,,,,,2.0,,2022-09-20 02:56:01.305,5.0,,,,,,,,,,,,,,,,,,,
224,Vowpal Wabbit,VowpalWabbit/vowpal_wabbit,ml-frameworks,,https://github.com/VowpalWabbit/vowpal_wabbit,https://github.com/VowpalWabbit/vowpal_wabbit,BSD-3-Clause,2009-07-31 19:36:58.000,2024-01-03 15:57:52.000000,2023-11-17 16:27:58,10398.0,6.0,1864.0,350.0,3414.0,129.0,1131.0,8347.0,Vowpal Wabbit is a machine learning system which pushes the frontier of machine learning with techniques such as..,332.0,31,True,2023-07-19 14:18:35.000,9.9.0,29.0,vowpalwabbit,conda-forge/vowpalwabbit,,,,,,https://pypi.org/project/vowpalwabbit,39153.0,42665.0,https://anaconda.org/conda-forge/vowpalwabbit,2023-10-08 10:19:04.401,136985.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
225,auto-sklearn,automl/auto-sklearn,hyperopt,,https://github.com/automl/auto-sklearn,https://github.com/automl/auto-sklearn,BSD-3-Clause,2015-07-02 15:38:10.000,2023-12-25 14:05:19.000000,2023-04-18 11:08:13,2759.0,,1239.0,215.0,711.0,178.0,827.0,7276.0,Automated Machine Learning with scikit-learn.,88.0,31,True,2023-02-13 12:35:21.000,0.15.0,42.0,auto-sklearn,conda-forge/auto-sklearn,,,['sklearn'],571.0,532.0,https://pypi.org/project/auto-sklearn,15488.0,16111.0,https://anaconda.org/conda-forge/auto-sklearn,2023-06-16 19:25:30.278,20562.0,,,,,2.0,51.0,2022-09-20 10:32:07.471,39.0,,,,,,,,,,,,,,,,,,,
226,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2024-01-03 22:56:19.000000,2024-01-03 07:04:51,5876.0,132.0,896.0,111.0,1588.0,83.0,617.0,7055.0,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",93.0,31,True,2023-11-29 21:48:30.000,2.7.1,48.0,perspective-python,conda-forge/perspective,,,['jupyter'],107.0,107.0,https://pypi.org/project/perspective-python,3820.0,15850.0,https://anaconda.org/conda-forge/perspective,2023-12-04 04:58:10.833,496701.0,,,,,2.0,1924.0,,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,159.0,,,,,,,,,,,,,,,
227,Darts,unit8co/darts,time-series-data,,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000,2024-01-03 10:18:09.000000,2023-12-29 15:02:53,1122.0,35.0,752.0,59.0,884.0,246.0,1012.0,6823.0,A python library for user-friendly forecasting and anomaly detection on time series.,109.0,31,True,2023-12-10 18:17:20.000,0.27.1,39.0,u8darts,conda-forge/u8darts-all,unit8/darts,,,485.0,480.0,https://pypi.org/project/u8darts,16741.0,18040.0,https://anaconda.org/conda-forge/u8darts-all,2023-12-10 22:13:26.243,38771.0,https://hub.docker.com/r/unit8/darts,2023-12-10 17:53:59.869630,,455.0,2.0,,2023-12-10 18:17:20.000,5.0,,,,,,,,,,,,,,,,,,,
228,DoWhy,py-why/dowhy,interpretability,,https://github.com/py-why/dowhy,https://github.com/py-why/dowhy,MIT,2018-05-31 13:07:04.000,2024-01-01 05:45:52.000000,2023-12-22 16:16:00,978.0,63.0,885.0,137.0,660.0,125.0,305.0,6440.0,DoWhy is a Python library for causal inference that supports explicit modeling and testing of causal assumptions...,82.0,31,True,2023-12-25 07:11:09.000,0.11.1,15.0,dowhy,conda-forge/dowhy,,,,322.0,315.0,https://pypi.org/project/dowhy,30766.0,31249.0,https://anaconda.org/conda-forge/dowhy,2023-11-30 17:35:40.350,18356.0,,,,,2.0,33.0,2023-12-25 07:11:09.000,7.0,,,,,,,,,,,,,,,,,,,
229,tensorpack,tensorpack/tensorpack,ml-frameworks,,https://github.com/tensorpack/tensorpack,https://github.com/tensorpack/tensorpack,Apache-2.0,2015-12-25 23:08:44.000,2023-08-06 00:30:36.000000,2023-08-06 00:30:36,2944.0,,1803.0,200.0,206.0,11.0,1343.0,6289.0,"A Neural Net Training Interface on TensorFlow, with focus on speed + flexibility.",58.0,31,True,2019-01-18 19:18:13.000,doc-v0.9.0.1,3.0,tensorpack,conda-forge/tensorpack,,,['tensorflow'],1434.0,1434.0,https://pypi.org/project/tensorpack,10226.0,10606.0,https://anaconda.org/conda-forge/tensorpack,2023-06-16 19:27:42.012,10225.0,,,,,3.0,160.0,,,,,,,,,,,,,,,,,,,,,
230,skorch,skorch-dev/skorch,ml-frameworks,,https://github.com/skorch-dev/skorch,https://github.com/skorch-dev/skorch,BSD-3-Clause,2017-07-18 00:13:54.000,2024-01-02 16:17:58.000000,2023-12-13 13:40:56,1081.0,6.0,366.0,81.0,523.0,51.0,450.0,5503.0,A scikit-learn compatible neural network library that wraps PyTorch.,61.0,31,True,2023-09-04 10:10:59.000,0.15.0,15.0,skorch,conda-forge/skorch,,,"['pytorch', 'sklearn']",1066.0,1066.0,https://pypi.org/project/skorch,51755.0,71199.0,https://anaconda.org/conda-forge/skorch,2023-09-06 08:43:59.780,777799.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
231,MLxtend,rasbt/mlxtend,sklearn-utils,,https://github.com/rasbt/mlxtend,https://github.com/rasbt/mlxtend,,2014-08-14 01:56:16.000,2023-11-26 16:14:35.000000,2023-11-26 16:14:35,1635.0,1.0,818.0,117.0,519.0,121.0,337.0,4667.0,A library of extension and helper modules for Pythons data analysis and machine learning libraries.,102.0,31,False,2023-09-23 14:54:16.000,0.23.0,28.0,mlxtend,conda-forge/mlxtend,,,['sklearn'],11831.0,11831.0,https://pypi.org/project/mlxtend,603865.0,610900.0,https://anaconda.org/conda-forge/mlxtend,2023-09-25 18:40:43.024,295491.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
232,mlpack,mlpack/mlpack,ml-frameworks,,https://github.com/mlpack/mlpack,https://github.com/mlpack/mlpack,,2014-12-17 18:16:59.000,2024-01-03 17:46:36.000000,2023-12-31 13:20:46,29242.0,391.0,1508.0,185.0,2025.0,22.0,1546.0,4637.0,"mlpack: a fast, header-only C++ machine learning library.",311.0,31,False,2023-11-27 18:45:09.000,4.3.0,46.0,mlpack,conda-forge/mlpack,,,,,,https://pypi.org/project/mlpack,3853.0,7695.0,https://anaconda.org/conda-forge/mlpack,2023-11-29 00:35:31.566,165239.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
233,aim,aimhubio/aim,ml-experiments,,https://github.com/aimhubio/aim,https://github.com/aimhubio/aim,Apache-2.0,2019-05-31 18:25:07.000,2024-01-03 23:39:51.000000,2024-01-03 23:39:50,2143.0,3.0,259.0,45.0,2106.0,307.0,645.0,4434.0,Aim An easy-to-use & supercharged open-source experiment tracker.,58.0,31,True,2023-10-04 15:24:14.000,4.0.3,857.0,aim,conda-forge/aim,,,,417.0,401.0,https://pypi.org/project/aim,69711.0,71080.0,https://anaconda.org/conda-forge/aim,2023-06-16 19:26:46.894,41082.0,,,,,2.0,,2024-01-03 20:08:25.000,16.0,,,,,,,,,,,,,,,,,,,
234,imutils,PyImageSearch/imutils,image,,https://github.com/PyImageSearch/imutils,https://github.com/PyImageSearch/imutils,MIT,2015-01-11 20:05:39.000,2023-11-12 21:40:25.000000,2022-01-27 13:24:16,139.0,,1006.0,154.0,113.0,150.0,79.0,4429.0,"A series of convenience functions to make basic image processing operations such as translation, rotation, resizing,..",21.0,31,False,2021-01-15 10:53:17.000,0.5.4,29.0,imutils,conda-forge/imutils,,,,40523.0,39674.0,https://pypi.org/project/imutils,432046.0,435698.0,https://anaconda.org/conda-forge/imutils,2023-10-27 09:12:56.985,153402.0,,,,,2.0,,2021-01-15 10:53:17.000,849.0,,,,,,,,,,,,,,,,,,,
235,D-Tale,man-group/dtale,data-viz,,https://github.com/man-group/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2024-01-03 19:52:56.000000,2023-11-29 14:09:54,774.0,15.0,368.0,73.0,278.0,58.0,498.0,4389.0,Visualizer for pandas data structures.,30.0,31,True,2023-11-29 14:48:32.000,3.8.1,178.0,dtale,conda-forge/dtale,,,"['pandas', 'jupyter']",999.0,976.0,https://pypi.org/project/dtale,79393.0,85324.0,https://anaconda.org/conda-forge/dtale,2023-11-29 15:12:38.018,261004.0,,,,,2.0,,2023-11-29 14:48:32.000,23.0,,,,,,,,,,,,,,,,,,,
236,ta,bukosabino/ta,financial-data,,https://github.com/bukosabino/ta,https://github.com/bukosabino/ta,MIT,2018-01-02 18:08:48.000,2023-11-05 18:03:02.000000,2023-11-02 13:49:44,662.0,35.0,822.0,147.0,125.0,124.0,104.0,3885.0,Technical Analysis Library using Pandas and Numpy.,34.0,31,True,2023-11-02 13:53:35.000,0.11.0,56.0,ta,conda-forge/ta,,,,2906.0,2860.0,https://pypi.org/project/ta,69016.0,69648.0,https://anaconda.org/conda-forge/ta,2023-11-02 22:03:30.766,22126.0,,,,,2.0,,2023-11-02 13:53:35.000,46.0,,,,,,,,,,,,,,,,,,,
237,gpustat,wookayin/gpustat,gpu-utilities,,https://github.com/wookayin/gpustat,https://github.com/wookayin/gpustat,MIT,2016-04-24 10:46:43.000,2023-11-24 07:56:25.000000,2023-11-24 07:54:37,246.0,8.0,267.0,47.0,50.0,26.0,93.0,3697.0,A simple command-line utility for querying and monitoring GPU status.,17.0,31,True,2023-08-22 19:40:33.000,1.1.1,15.0,gpustat,conda-forge/gpustat,,,,4656.0,4522.0,https://pypi.org/project/gpustat,795952.0,803178.0,https://anaconda.org/conda-forge/gpustat,2023-08-23 10:35:25.821,274619.0,,,,,2.0,,2023-08-22 19:39:06.000,134.0,,,,,,,,,,,,,,,,,,,
238,NeuralProphet,ourownstory/neural_prophet,time-series-data,,https://github.com/ourownstory/neural_prophet,https://github.com/ourownstory/neural_prophet,MIT,2020-05-04 05:12:43.000,2024-01-04 11:29:52.000000,2023-12-23 04:52:01,1393.0,24.0,447.0,53.0,743.0,42.0,456.0,3469.0,NeuralProphet: A simple forecasting package.,50.0,31,True,2023-06-14 22:41:07.000,0.6.2,28.0,neuralprophet,,,,['pytorch'],358.0,353.0,https://pypi.org/project/neuralprophet,83762.0,83762.0,,,,,,,,2.0,,2023-12-11 20:39:24.000,5.0,,,,,,,,,,,,,,,,,,,
239,dyNET,clab/dynet,ml-frameworks,,https://github.com/clab/dynet,https://github.com/clab/dynet,Apache-2.0,2015-02-08 23:09:21.000,2023-12-01 17:10:01.000000,2023-11-08 12:40:01,3273.0,1.0,672.0,185.0,737.0,262.0,669.0,3398.0,DyNet: The Dynamic Neural Network Toolkit.,160.0,31,True,2020-10-21 13:39:07.000,2.1.2,9.0,dyNET,,,,,252.0,252.0,https://pypi.org/project/dyNET,421456.0,421618.0,,,,,,,,3.0,14176.0,,,,,,,,,,,,,,,,,,,,,
240,NMSLIB,nmslib/nmslib,nn-search,,https://github.com/nmslib/nmslib,https://github.com/nmslib/nmslib,Apache-2.0,2013-07-10 11:06:06.000,2023-11-13 09:43:52.000000,2022-05-31 03:18:45,1556.0,,425.0,93.0,122.0,72.0,348.0,3199.0,Non-Metric Space Library (NMSLIB): An efficient similarity search library and a toolkit for evaluation of k-NN methods..,47.0,31,False,2021-02-03 16:40:09.000,2.1.1,32.0,nmslib,conda-forge/nmslib,,,,1074.0,1015.0,https://pypi.org/project/nmslib,182200.0,184834.0,https://anaconda.org/conda-forge/nmslib,2023-09-26 10:22:21.295,102741.0,,,,,2.0,,2021-02-03 00:02:08.000,59.0,,,,,,,,,,,,,,,,,,,
241,ImageHash,JohannesBuchner/imagehash,image,,https://github.com/JohannesBuchner/imagehash,https://github.com/JohannesBuchner/imagehash,BSD-2-Clause,2013-03-02 23:32:48.000,2023-12-13 21:21:22.000000,2023-10-24 18:29:08,333.0,5.0,323.0,66.0,75.0,8.0,120.0,2919.0,A Python Perceptual Image Hashing Module.,26.0,31,True,2021-03-25 13:49:48.000,4.1.0,7.0,ImageHash,conda-forge/imagehash,,,,11608.0,11608.0,https://pypi.org/project/ImageHash,1177811.0,1181886.0,https://anaconda.org/conda-forge/imagehash,2023-06-16 13:23:10.041,350470.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
242,STUMPY,TDAmeritrade/stumpy,time-series-data,,https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000,2024-01-02 04:01:29.000000,2023-12-22 15:40:35,1274.0,3.0,269.0,54.0,214.0,49.0,404.0,2874.0,STUMPY is a powerful and scalable Python library for modern time series analysis.,35.0,31,True,2023-08-21 11:19:41.000,1.12.0,26.0,stumpy,conda-forge/stumpy,,,,612.0,612.0,https://pypi.org/project/stumpy,171571.0,193789.0,https://anaconda.org/conda-forge/stumpy,2023-08-21 11:50:40.587,955396.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
243,FairScale,facebookresearch/fairscale,distributed-ml,,https://github.com/facebookresearch/fairscale,https://github.com/facebookresearch/fairscale,BSD-3-Clause,2020-07-07 19:02:01.000,2023-12-28 11:42:52.000000,2023-04-20 03:41:53,699.0,,244.0,41.0,802.0,71.0,282.0,2700.0,PyTorch extensions for high performance and large scale training.,72.0,31,True,2022-12-11 18:09:19.000,0.4.13,35.0,fairscale,conda-forge/fairscale,,,['pytorch'],3851.0,3851.0,https://pypi.org/project/fairscale,379575.0,386069.0,https://anaconda.org/conda-forge/fairscale,2023-11-28 00:29:10.363,168857.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
244,lightly,lightly-ai/lightly,image,,https://github.com/lightly-ai/lightly,https://github.com/lightly-ai/lightly,MIT,2020-10-13 13:02:56.000,2024-01-03 09:00:29.000000,2024-01-02 09:33:22,1134.0,22.0,228.0,25.0,972.0,97.0,397.0,2636.0,A python library for self-supervised learning on images.,35.0,31,True,2023-12-13 14:31:54.000,1.4.24,111.0,lightly,,,,['pytorch'],201.0,195.0,https://pypi.org/project/lightly,26914.0,26914.0,,,,,,,,2.0,,2023-12-13 14:31:54.000,6.0,,,,,,,,,,,,,,,,,,,
245,hdbscan,scikit-learn-contrib/hdbscan,others,,https://github.com/scikit-learn-contrib/hdbscan,https://github.com/scikit-learn-contrib/hdbscan,BSD-3-Clause,2015-04-22 13:32:37.000,2023-11-20 19:04:39.000000,2023-11-20 19:03:21,997.0,5.0,442.0,57.0,135.0,322.0,164.0,2595.0,A high performance implementation of HDBSCAN clustering.,86.0,31,True,2023-07-18 17:50:51.000,0.8.33,47.0,hdbscan,conda-forge/hdbscan,,,['sklearn'],2966.0,2966.0,https://pypi.org/project/hdbscan,398104.0,443841.0,https://anaconda.org/conda-forge/hdbscan,2023-10-06 14:12:48.829,1783746.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
246,pgmpy,pgmpy/pgmpy,probabilistics,,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000,2023-12-15 04:36:57.000000,2023-12-15 04:36:57,2928.0,27.0,687.0,78.0,847.0,257.0,622.0,2546.0,"Python Library for learning (Structure and Parameter), inference (Probabilistic and Causal), and simulations in..",121.0,31,True,2023-10-16 21:49:45.000,0.1.24,24.0,pgmpy,,,,,849.0,817.0,https://pypi.org/project/pgmpy,46946.0,46953.0,,,,,,,,2.0,306.0,2023-10-16 20:46:07.000,32.0,,,,,,,,,,,,,,,,,,,
247,doctr,mindee/doctr,image,,https://github.com/mindee/doctr,https://github.com/mindee/doctr,Apache-2.0,2021-01-08 16:05:12.000,2024-01-04 14:01:58.000000,2024-01-04 13:01:10,787.0,27.0,305.0,40.0,861.0,40.0,248.0,2518.0,"docTR (Document Text Recognition) - a seamless, high-performing & accessible library for OCR-related tasks powered by..",42.0,31,True,2023-09-09 13:24:13.000,0.7.0,13.0,python-doctr,,,,"['tensorflow', 'pytorch']",228.0,225.0,https://pypi.org/project/python-doctr,14084.0,76997.0,,,,,,,,2.0,2201955.0,2023-09-09 13:24:13.000,3.0,,,,,,,,,,,,,,,,,,,
248,EvaDB,georgia-tech-db/eva,ml-frameworks,,https://github.com/georgia-tech-db/evadb,https://github.com/georgia-tech-db/evadb,Apache-2.0,2018-09-10 02:26:03.000,2023-12-29 17:33:04.000000,2023-12-03 09:09:14,2415.0,125.0,244.0,27.0,1121.0,75.0,224.0,2464.0,Database system for AI-powered apps.,73.0,31,True,2023-11-19 16:35:30.000,0.3.9,45.0,evadb,,,,['pytorch'],141.0,141.0,https://pypi.org/project/evadb,17732.0,40442.0,,,,,,,,3.0,408784.0,2023-11-19 16:35:24.000,,georgia-tech-db/evadb,,,,,,,,,,,,,,,,,,
249,explainerdashboard,oegedijk/explainerdashboard,interpretability,,https://github.com/oegedijk/explainerdashboard,https://github.com/oegedijk/explainerdashboard,MIT,2019-10-30 08:26:16.000,2023-12-18 20:05:31.000000,2023-12-18 19:57:13,1353.0,11.0,297.0,22.0,44.0,29.0,198.0,2120.0,Quickly build Explainable AI dashboards that show the inner workings of so-called blackbox machine learning models.,21.0,31,True,2023-12-17 19:42:14.000,0.4.5,78.0,explainerdashboard,conda-forge/explainerdashboard,,,,427.0,427.0,https://pypi.org/project/explainerdashboard,55959.0,57095.0,https://anaconda.org/conda-forge/explainerdashboard,2023-12-17 21:59:52.942,42057.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
250,jellyfish,jamesturk/jellyfish,nlp,,https://github.com/jamesturk/jellyfish,https://github.com/jamesturk/jellyfish,MIT,2010-07-09 20:41:11.000,2023-12-18 04:15:22.000000,2023-11-17 20:35:45,543.0,15.0,155.0,44.0,76.0,4.0,127.0,1940.0,a python library for doing approximate and phonetic matching of strings.,31.0,31,True,,,14.0,jellyfish,conda-forge/jellyfish,,,,7740.0,7740.0,https://pypi.org/project/jellyfish,2351826.0,2369644.0,https://anaconda.org/conda-forge/jellyfish,2023-11-17 23:08:09.681,766215.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
251,huggingface_hub,huggingface/huggingface_hub,model-serialisation,,https://github.com/huggingface/huggingface_hub,https://github.com/huggingface/huggingface_hub,Apache-2.0,2020-12-22 10:20:28.000,2024-01-04 12:10:04.000000,2024-01-03 17:33:48,1240.0,125.0,334.0,58.0,1158.0,114.0,564.0,1422.0,The official Python client for the Huggingface Hub.,126.0,31,True,2023-12-20 11:46:46.000,0.20.1,61.0,huggingface_hub,conda-forge/huggingface_hub,,,,,,https://pypi.org/project/huggingface_hub,20405090.0,20448580.0,https://anaconda.org/conda-forge/huggingface_hub,2023-12-21 22:56:04.214,1522168.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
252,emcee,dfm/emcee,probabilistics,,https://github.com/dfm/emcee,https://github.com/dfm/emcee,MIT,2011-11-07 16:17:08.000,2024-01-02 10:44:19.000000,2024-01-02 10:44:11,937.0,15.0,427.0,87.0,217.0,49.0,235.0,1390.0,The Python ensemble sampling toolkit for affine-invariant MCMC.,73.0,31,True,2023-02-02 20:53:47.943,3.1.0,24.0,emcee,conda-forge/emcee,,,,2566.0,2201.0,https://pypi.org/project/emcee,106865.0,110324.0,https://anaconda.org/conda-forge/emcee,2023-06-16 13:16:26.628,318261.0,,,,,2.0,,2023-02-02 20:53:47.943,365.0,,,,,,,,,,,,,,,,,,,
253,lets-plot,JetBrains/lets-plot,data-viz,,https://github.com/JetBrains/lets-plot,https://github.com/JetBrains/lets-plot,MIT,2019-03-20 16:13:03.000,2024-01-04 01:55:12.000000,2024-01-04 01:55:10,3734.0,213.0,46.0,161.0,492.0,119.0,368.0,1323.0,Multiplatform plotting library based on Grammar of Graphics.,20.0,31,True,2023-12-28 14:30:03.000,4.2.0,68.0,lets-plot,,,,,54.0,52.0,https://pypi.org/project/lets-plot,22900.0,22911.0,,,,,,,,2.0,580.0,2023-12-28 13:56:03.000,2.0,,,,,,,,,,,,,,,,,,,
254,arch,bashtage/arch,financial-data,,https://github.com/bashtage/arch,https://github.com/bashtage/arch,,2014-08-29 15:41:28.000,2024-01-04 12:54:19.000000,2024-01-02 17:53:36,1112.0,21.0,268.0,44.0,505.0,31.0,181.0,1201.0,ARCH models in Python.,35.0,31,False,2023-09-26 15:06:52.000,6.2.0,45.0,arch,conda-forge/arch-py,,,,1408.0,1339.0,https://pypi.org/project/arch,244037.0,250424.0,https://anaconda.org/conda-forge/arch-py,2023-10-06 06:11:20.798,274668.0,,,,,2.0,,2023-09-26 15:06:52.000,69.0,,,,,,,,,,,,,,,,,,,
255,Geomstats,geomstats/geomstats,ml-frameworks,,https://github.com/geomstats/geomstats,https://github.com/geomstats/geomstats,MIT,2017-10-25 00:44:57.000,2024-01-02 19:30:09.000000,2023-12-23 10:07:35,10327.0,119.0,222.0,36.0,1413.0,206.0,337.0,1105.0,Computations and statistics on manifolds with geometric structures.,87.0,31,True,2023-08-30 05:36:10.000,2.7.0,32.0,geomstats,conda-forge/geomstats,,https://geomstats.github.io/,,92.0,89.0,https://pypi.org/project/geomstats,2963.0,3071.0,https://anaconda.org/conda-forge/geomstats,2023-08-30 16:59:06.279,2066.0,,,,,3.0,,2023-08-30 05:33:32.000,3.0,,,,,,,,,,,,,,,,,,,
256,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2024-01-03 16:05:44.000000,2024-01-01 20:48:47,12957.0,516.0,270.0,35.0,1727.0,374.0,608.0,978.0,Python package for earth-observing satellite data processing.,148.0,31,False,2023-12-18 08:08:22.000,0.46.0,61.0,satpy,conda-forge/satpy,,,,118.0,118.0,https://pypi.org/project/satpy,7482.0,11631.0,https://anaconda.org/conda-forge/satpy,2023-12-18 13:40:45.405,178438.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
257,TensorFlow Transform,tensorflow/transform,tensorflow-utils,,https://github.com/tensorflow/transform,https://github.com/tensorflow/transform,Apache-2.0,2017-02-10 00:36:53.000,2023-12-13 19:43:52.000000,2023-12-13 19:43:51,921.0,6.0,194.0,59.0,98.0,32.0,173.0,978.0,Input pipeline framework.,28.0,31,True,2023-08-11 22:59:18.000,1.14.0,45.0,tensorflow-transform,,,,['tensorflow'],1585.0,1585.0,https://pypi.org/project/tensorflow-transform,624823.0,624823.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
258,hvPlot,holoviz/hvplot,data-viz,,https://github.com/holoviz/hvplot,https://github.com/holoviz/hvplot,BSD-3-Clause,2018-03-19 14:22:41.000,2024-01-03 14:58:45.000000,2023-12-22 10:07:46,641.0,38.0,93.0,23.0,491.0,315.0,396.0,862.0,"A high-level plotting API for pandas, dask, xarray, and networkx built on HoloViews.",45.0,31,True,2023-12-22 11:53:13.000,0.9.1,63.0,hvplot,conda-forge/hvplot,,,,4281.0,4179.0,https://pypi.org/project/hvplot,122006.0,133909.0,https://anaconda.org/conda-forge/hvplot,2023-12-22 17:00:16.835,511852.0,,,,,2.0,,2023-12-22 11:53:13.000,102.0,,,,,,,,,,,,,,,,,,,
259,tensorflow-upstream,ROCmSoftwarePlatform/tensorflow-upstream,ml-frameworks,,https://github.com/ROCmSoftwarePlatform/tensorflow-upstream,https://github.com/ROCmSoftwarePlatform/tensorflow-upstream,Apache-2.0,2018-04-09 21:24:50.000,2023-12-22 21:23:25.000000,2023-12-22 09:58:36,161873.0,2861.0,83.0,52.0,1982.0,105.0,281.0,667.0,TensorFlow ROCm port.,4541.0,31,True,2022-12-06 16:42:53.965,2.9.4,97.0,tensorflow-rocm,,,,['tensorflow'],5.0,,https://pypi.org/project/tensorflow-rocm,3543.0,3543.0,,,,,,,,3.0,21.0,2023-10-04 19:01:50.000,5.0,,,,,,,,,,,,,,,,,,,
