,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
292,Face Alignment,1adrianb/face-alignment,image,,https://github.com/1adrianb/face-alignment,https://github.com/1adrianb/face-alignment,BSD-3-Clause,2017-09-15 20:32:44.000,2023-06-06 12:53:09.000000,2023-06-06 12:49:09,216.0,10.0,1287.0,171.0,43.0,68.0,233.0,6313.0,2D and 3D Face alignment library build using pytorch.,25.0,29,True,2023-06-06 15:19:17.771,1.4.0,13.0,face-alignment,,,,['pytorch'],8.0,,https://pypi.org/project/face-alignment,2021-09-14 15:35:24.000,8.0,56737.0,56737.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
293,DoWhy,py-why/dowhy,interpretability,,https://github.com/py-why/dowhy,https://github.com/py-why/dowhy,MIT,2018-05-31 13:07:04.000,2023-06-06 16:27:06.000000,2023-06-06 15:08:03,864.0,32.0,824.0,140.0,546.0,117.0,256.0,5924.0,DoWhy is a Python library for causal inference that supports explicit modeling and testing of causal assumptions...,76.0,29,True,2022-12-17 06:13:06.000,0.9.1,11.0,dowhy,conda-forge/dowhy,,,,245.0,245.0,https://pypi.org/project/dowhy,,,34202.0,34593.0,https://anaconda.org/conda-forge/dowhy,2022-07-19 11:17:50.796,14476.0,,,,,2.0,33.0,,,,,,,,,,,,,,,,,,
294,CleverHans,cleverhans-lab/cleverhans,adversarial,,https://github.com/cleverhans-lab/cleverhans,https://github.com/cleverhans-lab/cleverhans,MIT,2016-09-15 00:28:04.000,2023-02-02 01:56:21.000000,2023-01-31 19:40:04,3203.0,,1390.0,191.0,783.0,38.0,422.0,5831.0,"An adversarial example library for constructing attacks, building defenses, and benchmarking both.",131.0,29,True,2021-07-24 08:53:21.000,4.0.0,8.0,cleverhans,conda-forge/cleverhans,,,['tensorflow'],483.0,471.0,https://pypi.org/project/cleverhans,2021-07-24 08:53:21.000,12.0,1138.0,1311.0,https://anaconda.org/conda-forge/cleverhans,2021-07-29 12:49:41.903,6231.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
295,AutoGluon,autogluon/autogluon,hyperopt,,https://github.com/autogluon/autogluon,https://github.com/autogluon/autogluon,Apache-2.0,2019-07-29 18:51:24.000,2023-06-08 13:30:08.000000,2023-06-08 11:54:50,1783.0,131.0,742.0,91.0,1980.0,231.0,807.0,5826.0,"AutoGluon: AutoML for Image, Text, Time Series, and Tabular Data.",104.0,29,True,2023-02-17 07:01:22.068,0.7.0,1172.0,autogluon,,autogluon/autogluon,https://auto.gluon.ai,"['pytorch', 'sklearn']",9.0,2.0,https://pypi.org/project/autogluon,2022-07-07 09:05:12.000,7.0,59185.0,59254.0,,,,https://hub.docker.com/r/autogluon/autogluon,2023-03-17 03:59:31.590364,11.0,3281.0,2.0,,,,,,,,,,,,,,,,,,,
296,torchdiffeq,rtqichen/torchdiffeq,pytorch-utils,,https://github.com/rtqichen/torchdiffeq,https://github.com/rtqichen/torchdiffeq,MIT,2018-11-14 17:51:25.000,2023-05-31 08:12:22.000000,2023-05-20 00:55:24,246.0,2.0,816.0,123.0,37.0,54.0,142.0,4663.0,Differentiable ODE solvers with full GPU support and O(1)-memory backpropagation.,21.0,29,True,2022-04-22 15:21:47.000,0.2.3,7.0,torchdiffeq,conda-forge/torchdiffeq,,,['pytorch'],1567.0,1531.0,https://pypi.org/project/torchdiffeq,2022-04-22 15:21:47.000,36.0,1520648.0,1520961.0,https://anaconda.org/conda-forge/torchdiffeq,2021-06-03 13:23:15.112,11605.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
297,imutils,PyImageSearch/imutils,image,,https://github.com/PyImageSearch/imutils,https://github.com/PyImageSearch/imutils,MIT,2015-01-11 20:05:39.000,2023-01-18 13:25:06.000000,2022-01-27 13:24:16,139.0,,1002.0,153.0,112.0,91.0,79.0,4343.0,"A series of convenience functions to make basic image processing operations such as translation, rotation, resizing,..",21.0,29,False,,,3.0,imutils,conda-forge/imutils,,,,34697.0,34697.0,https://pypi.org/project/imutils,,,374862.0,377706.0,https://anaconda.org/conda-forge/imutils,2022-11-06 01:39:14.437,136526.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
298,SynapseML,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2023-06-08 14:27:55.000000,2023-06-08 14:25:45,1441.0,73.0,729.0,143.0,1319.0,272.0,389.0,4295.0,Simple and Distributed Machine Learning.,111.0,29,True,2023-04-24 23:13:08.000,0.11.1,29.0,synapseml,,,,,,,https://pypi.org/project/synapseml,,,220305.0,220305.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
299,Dedupe,dedupeio/dedupe,nlp,,https://github.com/dedupeio/dedupe,https://github.com/dedupeio/dedupe,MIT,2012-04-20 14:57:36.000,2023-05-29 02:57:35.000000,2023-02-17 16:34:52,3273.0,,500.0,120.0,361.0,63.0,728.0,3737.0,"A python library for accurate and scalable fuzzy matching, record deduplication and entity-resolution.",71.0,29,True,,,12.0,dedupe,conda-forge/dedupe,,,,284.0,284.0,https://pypi.org/project/dedupe,,,72358.0,74214.0,https://anaconda.org/conda-forge/dedupe,2022-12-12 17:16:06.331,33416.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
300,ta,bukosabino/ta,financial-data,,https://github.com/bukosabino/ta,https://github.com/bukosabino/ta,MIT,2018-01-02 18:08:48.000,2023-06-04 23:57:44.000000,2022-08-23 15:59:41,615.0,,783.0,147.0,116.0,130.0,99.0,3634.0,Technical Analysis Library using Pandas and Numpy.,29.0,29,True,2022-08-23 16:03:04.047,0.10.2,54.0,ta,conda-forge/ta,,,,2229.0,2187.0,https://pypi.org/project/ta,2022-08-23 16:03:04.047,42.0,74191.0,74724.0,https://anaconda.org/conda-forge/ta,2022-08-23 20:22:42.529,14943.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
301,GluonTS,awslabs/gluon-ts,time-series-data,,https://github.com/awslabs/gluonts,https://github.com/awslabs/gluonts,Apache-2.0,2019-05-15 17:17:29.000,2023-06-07 18:34:44.000000,2023-06-07 11:56:33,1345.0,101.0,664.0,70.0,1646.0,263.0,603.0,3598.0,Probabilistic time series modeling in Python.,106.0,29,True,2023-06-07 13:22:03.000,0.13.2,91.0,gluonts,anaconda/gluonts,,,['mxnet'],,,https://pypi.org/project/gluonts,,,134252.0,134269.0,https://anaconda.org/anaconda/gluonts,2021-10-14 12:53:07.201,342.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
302,missingno,ResidentMario/missingno,data-viz,,https://github.com/ResidentMario/missingno,https://github.com/ResidentMario/missingno,MIT,2016-03-27 15:18:50.000,2023-02-26 20:11:11.000000,2023-02-26 20:07:33,189.0,,439.0,72.0,37.0,10.0,118.0,3556.0,Missing data visualization module for Python.,18.0,29,True,2023-02-26 20:11:48.000,0.5.2,6.0,missingno,conda-forge/missingno,,,,11681.0,11681.0,https://pypi.org/project/missingno,,,418816.0,422760.0,https://anaconda.org/conda-forge/missingno,2020-02-15 10:07:41.253,280027.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
303,facenet-pytorch,timesler/facenet-pytorch,image,,https://github.com/timesler/facenet-pytorch,https://github.com/timesler/facenet-pytorch,MIT,2019-05-25 01:29:24.000,2023-04-07 19:27:35.000000,2023-04-06 17:07:15,247.0,12.0,761.0,46.0,46.0,58.0,104.0,3519.0,Pretrained Pytorch face detection (MTCNN) and facial recognition (InceptionResnet) models.,15.0,29,True,2023-04-07 19:27:35.000,2.5.3,7.0,facenet-pytorch,,,,['pytorch'],1155.0,1155.0,https://pypi.org/project/facenet-pytorch,,,30778.0,45345.0,,,,,,,,2.0,626419.0,,,,,,,,,,,,,,,,,,
304,ftfy,rspeer/python-ftfy,nlp,,https://github.com/rspeer/python-ftfy,https://github.com/rspeer/python-ftfy,MIT,2012-08-24 16:14:59.000,2022-12-08 13:38:21.000000,2022-10-25 17:55:33,609.0,,112.0,76.0,65.0,12.0,119.0,3501.0,"Fixes mojibake and other glitches in Unicode text, after the fact.",18.0,29,True,2021-08-23 21:02:05.000,6.0.3,11.0,ftfy,conda-forge/ftfy,,,,11425.0,11425.0,https://pypi.org/project/ftfy,,,3818776.0,3822208.0,https://anaconda.org/conda-forge/ftfy,2022-03-13 19:47:23.479,253990.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
305,gpustat,wookayin/gpustat,gpu-utilities,,https://github.com/wookayin/gpustat,https://github.com/wookayin/gpustat,MIT,2016-04-24 10:46:43.000,2023-06-01 01:39:17.000000,2023-06-01 01:39:02,234.0,9.0,254.0,44.0,48.0,22.0,86.0,3411.0,A simple command-line utility for querying and monitoring GPU status.,17.0,29,True,2023-04-05 14:52:44.000,1.1,14.0,gpustat,conda-forge/gpustat,,,,3653.0,3532.0,https://pypi.org/project/gpustat,2022-09-04 23:50:28.926,121.0,1153172.0,1157803.0,https://anaconda.org/conda-forge/gpustat,2023-05-16 08:09:42.483,236216.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
306,dyNET,clab/dynet,ml-frameworks,,https://github.com/clab/dynet,https://github.com/clab/dynet,Apache-2.0,2015-02-08 23:09:21.000,2022-11-22 09:59:24.000000,2022-08-14 17:11:42,3272.0,,675.0,185.0,733.0,262.0,669.0,3365.0,DyNet: The Dynamic Neural Network Toolkit.,160.0,29,True,2020-10-21 13:39:07.000,2.1.2,9.0,dyNET,,,,,248.0,248.0,https://pypi.org/project/dyNET,,,3610.0,3748.0,,,,,,,,3.0,11045.0,,,,,,,,,,,,,,,,,,
307,Catalyst,catalyst-team/catalyst,ml-experiments,,https://github.com/catalyst-team/catalyst,https://github.com/catalyst-team/catalyst,Apache-2.0,2018-08-20 07:56:13.000,2023-04-03 19:20:24.000000,2022-04-29 04:19:24,1698.0,,400.0,46.0,1083.0,6.0,349.0,3132.0,Accelerated deep learning R&D.,104.0,29,False,2022-04-29 04:45:11.000,22.04,108.0,catalyst,,,,['pytorch'],947.0,917.0,https://pypi.org/project/catalyst,2022-04-29 04:46:04.000,30.0,55072.0,55072.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
308,pytorch-forecasting,jdb78/pytorch-forecasting,time-series-data,,https://github.com/jdb78/pytorch-forecasting,https://github.com/jdb78/pytorch-forecasting,MIT,2020-07-03 13:05:24.000,2023-05-28 17:33:16.000000,2023-04-10 19:56:01,1585.0,22.0,485.0,38.0,683.0,395.0,272.0,2902.0,Time series forecasting with PyTorch.,35.0,29,True,2023-04-10 19:57:38.490,1.0.0,34.0,pytorch-forecasting,conda-forge/pytorch-forecasting,,,,8.0,,https://pypi.org/project/pytorch-forecasting,2020-07-26 21:35:43.000,8.0,62893.0,64233.0,https://anaconda.org/conda-forge/pytorch-forecasting,2022-05-23 16:56:34.706,44235.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
309,Deep Checks,deepchecks/deepchecks,interpretability,,https://github.com/deepchecks/deepchecks,https://github.com/deepchecks/deepchecks,,2021-10-11 14:48:38.000,2023-06-08 14:05:32.000000,2023-06-08 11:09:31,1415.0,125.0,202.0,13.0,1597.0,236.0,705.0,2714.0,Deepchecks: Tests for Continuous Validation of ML Models & Data. Deepchecks is a holistic open-source solution for all..,44.0,29,False,2023-06-08 14:06:14.000,0.17.2,55.0,deepchecks,,,,,168.0,168.0,https://pypi.org/project/deepchecks,,,72320.0,72350.0,,,,,,,,2.0,611.0,,,,,,,,,,,,,,,,,,
310,sahi,obss/sahi,image,,https://github.com/obss/sahi,https://github.com/obss/sahi,MIT,2021-01-30 12:54:53.000,2023-06-08 14:16:44.000000,2023-06-08 13:53:30,467.0,13.0,390.0,35.0,477.0,,,2706.0,Framework agnostic sliced/tiled inference + interactive ui + error analysis plots.,30.0,29,True,2023-05-15 21:06:44.000,0.11.14,87.0,sahi,conda-forge/sahi,,,,469.0,469.0,https://pypi.org/project/sahi,,,90891.0,93396.0,https://anaconda.org/conda-forge/sahi,2023-05-16 08:12:37.727,39068.0,,,,,2.0,15458.0,,,,,,,,,,,,,,,,,,
311,TF Ranking,tensorflow/ranking,recommender-systems,,https://github.com/tensorflow/ranking,https://github.com/tensorflow/ranking,Apache-2.0,2018-12-03 20:48:57.000,2023-06-07 20:30:52.000000,2023-06-03 05:02:19,540.0,13.0,456.0,96.0,42.0,76.0,237.0,2634.0,Learning to Rank in TensorFlow.,32.0,29,True,2023-06-03 06:14:49.000,0.5.3,21.0,tensorflow_ranking,,,,['tensorflow'],14.0,,https://pypi.org/project/tensorflow_ranking,2021-11-16 01:31:58.000,14.0,154219.0,154219.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
312,dtreeviz,parrt/dtreeviz,interpretability,,https://github.com/parrt/dtreeviz,https://github.com/parrt/dtreeviz,MIT,2018-08-13 21:45:15.000,2023-06-06 23:19:32.000000,2023-06-01 16:39:44,607.0,8.0,312.0,49.0,117.0,55.0,130.0,2539.0,A python library for decision tree visualization and model interpretation.,24.0,29,True,2023-04-16 16:39:00.735,2.2.1,40.0,dtreeviz,conda-forge/dtreeviz,,,,826.0,802.0,https://pypi.org/project/dtreeviz,2022-07-07 17:18:00.886,24.0,95605.0,97139.0,https://anaconda.org/conda-forge/dtreeviz,2023-04-16 19:21:12.728,47578.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
313,GluonNLP,dmlc/gluon-nlp,nlp,,https://github.com/dmlc/gluon-nlp,https://github.com/dmlc/gluon-nlp,Apache-2.0,2018-04-04 20:57:13.000,2022-12-25 20:52:27.000000,2022-12-25 20:52:27,843.0,,519.0,100.0,1043.0,260.0,297.0,2499.0,"Toolkit that enables easy text preprocessing, datasets loading and neural models building to help you speed up your..",84.0,29,True,2020-08-13 19:17:42.000,0.10.0,26.0,gluonnlp,,,,['mxnet'],1313.0,1291.0,https://pypi.org/project/gluonnlp,2020-08-13 19:17:42.000,22.0,96826.0,96826.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
314,lightly,lightly-ai/lightly,image,,https://github.com/lightly-ai/lightly,https://github.com/lightly-ai/lightly,MIT,2020-10-13 13:02:56.000,2023-06-08 14:28:06.000000,2023-06-08 11:32:26,1034.0,100.0,198.0,24.0,861.0,78.0,338.0,2342.0,A python library for self-supervised learning on images.,28.0,29,True,2023-06-07 08:24:56.000,1.4.7,95.0,lightly,,,,['pytorch'],127.0,123.0,https://pypi.org/project/lightly,2022-07-05 07:27:07.000,4.0,7467.0,7467.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
315,Alibi,SeldonIO/alibi,interpretability,,https://github.com/SeldonIO/alibi,https://github.com/SeldonIO/alibi,Apache-2.0,2019-02-26 10:10:56.000,2023-06-05 00:59:15.000000,2023-05-22 10:26:25,604.0,39.0,217.0,46.0,586.0,126.0,216.0,2063.0,Algorithms for explaining machine learning models.,18.0,29,True,2023-04-28 14:12:49.000,0.9.2,29.0,alibi,,,,,479.0,479.0,https://pypi.org/project/alibi,,,14000.0,14000.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
316,pygraphistry,graphistry/pygraphistry,graph,,https://github.com/graphistry/pygraphistry,https://github.com/graphistry/pygraphistry,BSD-3-Clause,2015-06-02 20:28:42.000,2023-05-15 16:37:01.000000,2023-05-04 00:22:15,1284.0,156.0,192.0,49.0,208.0,142.0,143.0,1854.0,"PyGraphistry is a Python library to quickly load, shape, embed, and explore big graphs with the GPU-accelerated..",37.0,29,True,2023-05-04 00:26:01.341,0.29.1,156.0,graphistry,,,,['jupyter'],98.0,93.0,https://pypi.org/project/graphistry,2022-07-02 06:32:13.000,5.0,2371.0,2371.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
317,alibi-detect,SeldonIO/alibi-detect,others,,https://github.com/SeldonIO/alibi-detect,https://github.com/SeldonIO/alibi-detect,Apache-2.0,2019-10-07 13:29:13.000,2023-06-02 10:32:03.000000,2023-06-02 10:31:55,674.0,34.0,180.0,35.0,477.0,119.0,219.0,1836.0,"Algorithms for outlier, adversarial and drift detection.",18.0,29,True,2023-04-28 14:54:16.000,0.11.2,34.0,alibi-detect,,,,,361.0,354.0,https://pypi.org/project/alibi-detect,2022-06-01 16:23:29.000,7.0,18641.0,18641.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
318,bt,pmorissette/bt,financial-data,,https://github.com/pmorissette/bt,https://github.com/pmorissette/bt,MIT,2014-06-19 16:06:28.000,2023-05-23 20:45:11.000000,2023-05-23 20:45:11,496.0,5.0,353.0,82.0,93.0,72.0,249.0,1679.0,bt - flexible backtesting for Python.,28.0,29,True,2021-04-21 02:49:56.000,0.2.9,2.0,bt,conda-forge/bt,,,,1525.0,1525.0,https://pypi.org/project/bt,,,7954.0,8536.0,https://anaconda.org/conda-forge/bt,2022-11-12 20:42:40.483,15140.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
319,TF Recommenders,tensorflow/recommenders,recommender-systems,,https://github.com/tensorflow/recommenders,https://github.com/tensorflow/recommenders,Apache-2.0,2020-06-26 21:38:01.000,2023-05-30 17:56:20.000000,2023-04-27 01:10:43,355.0,2.0,237.0,47.0,298.0,227.0,175.0,1589.0,TensorFlow Recommenders is a library for building recommender system models using TensorFlow.,42.0,29,True,2023-02-03 02:17:00.422,0.7.3,16.0,tensorflow-recommenders,,,,['tensorflow'],222.0,221.0,https://pypi.org/project/tensorflow-recommenders,2021-08-23 23:29:59.000,1.0,332026.0,332026.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
320,Elephas,maxpumperla/elephas,distributed-ml,,https://github.com/maxpumperla/elephas,https://github.com/maxpumperla/elephas,MIT,2015-08-13 12:09:19.000,2023-05-01 20:46:16.000000,2022-08-31 01:52:51,509.0,,308.0,104.0,49.0,7.0,151.0,1565.0,Distributed Deep learning with Keras & Spark.,27.0,29,True,2023-03-15 02:28:00.464,4.1.0,38.0,elephas,conda-forge/elephas,,,"['keras', 'spark']",74.0,71.0,https://pypi.org/project/elephas,2023-03-04 14:29:00.451,3.0,70128.0,70387.0,https://anaconda.org/conda-forge/elephas,2021-06-02 18:33:53.270,11956.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
321,PyCUDA,inducer/pycuda,gpu-utilities,,https://github.com/inducer/pycuda,https://github.com/inducer/pycuda,MIT,2011-04-06 02:53:31.000,2023-05-27 17:43:06.000000,2023-05-27 17:43:06,1581.0,2.0,269.0,55.0,132.0,78.0,173.0,1553.0,"CUDA integration for Python, plus shiny features.",80.0,29,True,2022-12-21 02:24:00.995,2022.2.2,51.0,pycuda,conda-forge/pycuda,,,,2364.0,2151.0,https://pypi.org/project/pycuda,2022-12-21 02:24:00.995,213.0,40093.0,48110.0,https://anaconda.org/conda-forge/pycuda,2022-12-21 11:36:07.684,216468.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
322,ffn,pmorissette/ffn,financial-data,,https://github.com/pmorissette/ffn,https://github.com/pmorissette/ffn,MIT,2014-06-19 15:54:09.000,2023-05-28 23:36:49.000000,2023-05-28 23:36:46,406.0,9.0,255.0,59.0,84.0,20.0,95.0,1536.0,ffn - a financial function library for Python.,30.0,29,True,2023-05-23 20:32:54.000,0.3.7,4.0,ffn,conda-forge/ffn,,,,329.0,329.0,https://pypi.org/project/ffn,,,177052.0,177191.0,https://anaconda.org/conda-forge/ffn,2021-04-22 14:02:56.125,3628.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
323,Opacus,pytorch/opacus,privacy-ml,,https://github.com/pytorch/opacus,https://github.com/pytorch/opacus,Apache-2.0,2019-12-07 01:58:09.000,2023-05-10 15:52:56.000000,2023-04-18 16:12:18,694.0,6.0,294.0,43.0,344.0,65.0,184.0,1418.0,Training PyTorch models with differential privacy.,69.0,29,True,2023-03-24 16:01:05.890,1.4.0,20.0,opacus,conda-forge/opacus,,,['pytorch'],615.0,597.0,https://pypi.org/project/opacus,2022-05-06 09:43:18.000,18.0,31405.0,31984.0,https://anaconda.org/conda-forge/opacus,2023-03-24 17:56:04.944,9816.0,,,,,2.0,79.0,,,,,,,,,,,,,,,,,,
324,TabPy,tableau/TabPy,others,,https://github.com/tableau/TabPy,https://github.com/tableau/TabPy,MIT,2016-09-27 21:26:03.000,2023-05-23 12:39:55.000000,2023-05-23 12:39:46,931.0,27.0,552.0,108.0,272.0,11.0,299.0,1410.0,Execute Python code on the fly and display results in Tableau visualizations:.,49.0,29,True,2023-05-23 12:45:02.140,2.8.0,30.0,tabpy,anaconda/tabpy-client,,,,128.0,126.0,https://pypi.org/project/tabpy,2023-01-30 23:34:02.112,2.0,11873.0,11924.0,https://anaconda.org/anaconda/tabpy-client,2022-05-02 20:36:07.551,3842.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
325,avalanche,ContinualAI/avalanche,others,,https://github.com/ContinualAI/avalanche,https://github.com/ContinualAI/avalanche,MIT,2020-03-05 11:32:13.000,2023-06-08 09:40:00.000000,2023-06-08 09:35:51,3460.0,215.0,228.0,30.0,503.0,101.0,588.0,1366.0,Avalanche: an End-to-End Library for Continual Learning based on PyTorch.,69.0,29,True,2022-12-15 02:59:18.000,0.3.1,6.0,avalanche-lib,,,,,30.0,29.0,https://pypi.org/project/avalanche-lib,2022-06-14 08:38:26.000,1.0,2309.0,2309.0,,,,,,,,2.0,4.0,,,,,,,,,,,,,,,,,,
326,pingouin,raphaelvallat/pingouin,probabilistics,,https://github.com/raphaelvallat/pingouin,https://github.com/raphaelvallat/pingouin,GPL-3.0,2018-04-01 01:10:22.000,2023-06-04 12:40:33.000000,2023-06-04 12:33:17,1222.0,2.0,127.0,31.0,91.0,35.0,225.0,1357.0,Statistical package in Python based on Pandas.,42.0,29,False,2023-01-02 16:01:44.953,0.5.3,39.0,pingouin,conda-forge/pingouin,,,,1329.0,1275.0,https://pypi.org/project/pingouin,2023-01-02 16:01:44.953,54.0,63641.0,65418.0,https://anaconda.org/conda-forge/pingouin,2022-12-30 03:59:42.755,95979.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
327,pyjanitor,pyjanitor-devs/pyjanitor,others,,https://github.com/pyjanitor-devs/pyjanitor,https://github.com/pyjanitor-devs/pyjanitor,MIT,2018-03-04 22:43:33.000,2023-06-08 12:55:34.000000,2023-06-01 04:34:11,1478.0,9.0,160.0,19.0,732.0,111.0,424.0,1150.0,Clean APIs for data cleaning. Python implementation of R package Janitor.,106.0,29,True,2023-02-03 18:42:11.134,0.20.14,57.0,pyjanitor,conda-forge/pyjanitor,,,,412.0,394.0,https://pypi.org/project/pyjanitor,2022-05-03 04:09:18.000,18.0,27808.0,30497.0,https://anaconda.org/conda-forge/pyjanitor,2023-03-23 14:13:21.875,169456.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
328,scikit-survival,sebp/scikit-survival,sklearn-utils,,https://github.com/sebp/scikit-survival,https://github.com/sebp/scikit-survival,GPL-3.0,2016-12-26 22:15:53.000,2023-06-08 14:36:27.000000,2023-06-02 21:08:22,908.0,81.0,187.0,24.0,96.0,26.0,169.0,944.0,Survival analysis built on top of scikit-learn.,17.0,29,False,2023-03-05 13:15:49.628,0.20.0,24.0,scikit-survival,conda-forge/scikit-survival,,,['sklearn'],287.0,280.0,https://pypi.org/project/scikit-survival,2022-10-24 18:41:20.000,7.0,99613.0,101838.0,https://anaconda.org/conda-forge/scikit-survival,2023-05-26 10:26:14.967,42280.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
329,huggingface_hub,huggingface/huggingface_hub,model-serialisation,,https://github.com/huggingface/huggingface_hub,https://github.com/huggingface/huggingface_hub,Apache-2.0,2020-12-22 10:20:28.000,2023-06-07 10:20:49.000000,2023-06-07 07:39:57,984.0,61.0,222.0,53.0,922.0,88.0,385.0,932.0,All the open source things related to the Hugging Face Hub.,97.0,29,True,2023-06-01 10:22:22.000,0.15.1,47.0,huggingface_hub,conda-forge/huggingface_hub,,,,,,https://pypi.org/project/huggingface_hub,,,11788399.0,11829142.0,https://anaconda.org/conda-forge/huggingface_hub,2023-06-02 16:44:38.270,1140831.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
330,dask-ml,dask/dask-ml,distributed-ml,,https://github.com/dask/dask-ml,https://github.com/dask/dask-ml,BSD-3-Clause,2017-06-15 15:56:06.000,2023-05-26 15:11:23.485000,2023-03-24 22:04:13,811.0,1.0,241.0,43.0,501.0,266.0,250.0,850.0,Scalable Machine Learning with Dask.,77.0,29,True,2023-03-24 22:06:04.422,2023.3.24,35.0,dask-ml,conda-forge/dask-ml,,,,882.0,820.0,https://pypi.org/project/dask-ml,2020-05-06 15:02:41.000,62.0,163694.0,174313.0,https://anaconda.org/conda-forge/dask-ml,2023-05-26 15:11:23.485,722150.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
331,responsible-ai-widgets,microsoft/responsible-ai-toolbox,interpretability,,https://github.com/microsoft/responsible-ai-toolbox,https://github.com/microsoft/responsible-ai-toolbox,MIT,2020-07-06 20:46:53.000,2023-06-08 09:41:23.000000,2023-06-07 18:46:35,1601.0,84.0,227.0,22.0,1817.0,72.0,221.0,850.0,Responsible AI Toolbox is a suite of tools providing model and data exploration and assessment user interfaces and..,37.0,29,True,2023-04-27 13:14:59.000,0.27.0,45.0,raiwidgets,,,,"['pytorch', 'tensorflow', 'jupyter']",62.0,59.0,https://pypi.org/project/raiwidgets,2023-01-18 23:21:09.936,3.0,4764.0,4764.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
