,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,npm_latest_release_published_at,npm_dependent_project_count,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
277,imageai,OlafenwaMoses/ImageAI,image,,https://github.com/OlafenwaMoses/ImageAI,https://github.com/OlafenwaMoses/ImageAI,MIT,2018-03-19 23:12:33.000,2024-03-27 23:33:39.000000,2024-02-20 22:38:05,385.0,2.0,2150.0,286.0,97.0,311.0,447.0,8340.0,A python library built to empower developers to build applications and systems with self-contained Computer Vision..,19.0,30,True,2023-01-02 17:10:24.749,3.0.3,13.0,imageai,conda-forge/imageai,,,,1583.0,1564.0,https://pypi.org/project/imageai,2023-01-02 17:10:24.749,19.0,7654.0,20533.0,https://anaconda.org/conda-forge/imageai,,,,,,,2.0,914422.0,,,,,,,,,,,,,,,,,,
278,Apex,NVIDIA/apex,gpu-utilities,,https://github.com/NVIDIA/apex,https://github.com/NVIDIA/apex,BSD-3-Clause,2018-04-23 16:28:52.000,2024-03-22 08:35:13.000000,2024-03-12 04:38:33,1169.0,11.0,1318.0,100.0,632.0,691.0,520.0,7965.0,A PyTorch Extension: Tools for easy mixed precision and distributed training in Pytorch.,125.0,30,True,,,3.0,,conda-forge/nvidia-apex,,,['pytorch'],2339.0,2339.0,,,,,4534.0,https://anaconda.org/conda-forge/nvidia-apex,2024-01-12 02:06:46.952,185918.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
279,auto-sklearn,automl/auto-sklearn,hyperopt,,https://github.com/automl/auto-sklearn,https://github.com/automl/auto-sklearn,BSD-3-Clause,2015-07-02 15:38:10.000,2023-12-25 14:05:19.000000,2023-04-18 11:08:13,2759.0,,1267.0,215.0,711.0,186.0,828.0,7375.0,Automated Machine Learning with scikit-learn.,88.0,30,True,2023-02-13 12:35:21.000,0.15.0,42.0,auto-sklearn,conda-forge/auto-sklearn,,,['sklearn'],591.0,552.0,https://pypi.org/project/auto-sklearn,2022-09-20 10:32:07.471,39.0,17295.0,17898.0,https://anaconda.org/conda-forge/auto-sklearn,2023-06-16 19:25:30.278,21112.0,,,,,2.0,51.0,,,,,,,,,,,,,,,,,,
280,DoWhy,py-why/dowhy,interpretability,,https://github.com/py-why/dowhy,https://github.com/py-why/dowhy,MIT,2018-05-31 13:07:04.000,2024-03-26 16:33:18.000000,2024-03-26 16:33:17,990.0,12.0,892.0,137.0,675.0,128.0,310.0,6660.0,DoWhy is a Python library for causal inference that supports explicit modeling and testing of causal assumptions...,84.0,30,True,2023-12-25 07:11:09.000,0.11.1,15.0,dowhy,conda-forge/dowhy,,,,352.0,345.0,https://pypi.org/project/dowhy,2023-12-25 07:11:09.000,7.0,56468.0,56948.0,https://anaconda.org/conda-forge/dowhy,2024-01-26 10:57:10.385,19224.0,,,,,2.0,33.0,,,,,,,,,,,,,,,,,,
281,CleverHans,cleverhans-lab/cleverhans,adversarial,,https://github.com/cleverhans-lab/cleverhans,https://github.com/cleverhans-lab/cleverhans,MIT,2016-09-15 00:28:04.000,2024-03-20 06:15:53.000000,2023-01-31 19:40:04,3203.0,,1394.0,191.0,784.0,40.0,423.0,6055.0,"An adversarial example library for constructing attacks, building defenses, and benchmarking both.",132.0,30,False,2021-07-24 08:53:21.000,4.0.0,8.0,cleverhans,conda-forge/cleverhans,,,['tensorflow'],624.0,612.0,https://pypi.org/project/cleverhans,2021-07-24 08:53:21.000,12.0,2219.0,2386.0,https://anaconda.org/conda-forge/cleverhans,2023-06-16 19:20:32.486,7526.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
282,skorch,skorch-dev/skorch,ml-frameworks,,https://github.com/skorch-dev/skorch,https://github.com/skorch-dev/skorch,BSD-3-Clause,2017-07-18 00:13:54.000,2024-02-19 12:55:24.000000,2024-02-19 12:55:23,1086.0,5.0,371.0,81.0,527.0,54.0,453.0,5597.0,A scikit-learn compatible neural network library that wraps PyTorch.,62.0,30,True,2023-09-04 10:10:59.000,0.15.0,19.0,skorch,conda-forge/skorch,,,"['pytorch', 'sklearn']",1211.0,1157.0,https://pypi.org/project/skorch,2023-09-04 09:59:43.000,54.0,114644.0,133190.0,https://anaconda.org/conda-forge/skorch,2023-09-06 08:43:59.780,778963.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
283,causalml,uber/causalml,others,,https://github.com/uber/causalml,https://github.com/uber/causalml,Apache-2.0,2019-07-09 02:08:58.000,2024-03-23 22:27:54.000000,2024-03-23 22:27:49,596.0,11.0,731.0,83.0,328.0,55.0,320.0,4708.0,Uplift modeling and causal inference with machine learning algorithms.,60.0,30,True,2024-02-22 19:20:29.000,0.15.0,23.0,causalml,,,,,186.0,185.0,https://pypi.org/project/causalml,2024-02-22 19:17:30.000,1.0,99531.0,99531.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
284,pandas-ta,twopirllc/pandas-ta,probabilistics,,https://github.com/twopirllc/pandas-ta,https://github.com/twopirllc/pandas-ta,MIT,2019-02-19 16:41:09.000,2024-03-27 20:24:13.000000,2022-09-24 16:20:26,585.0,,906.0,98.0,221.0,108.0,452.0,4644.0,Technical Analysis Indicators - Pandas TA is an easy to use Python 3 Pandas Extension with 150+ Indicators.,45.0,30,False,2021-07-28 20:21:21.000,0.3.14,19.0,pandas-ta,conda-forge/pandas-ta,,,['pandas'],3803.0,3741.0,https://pypi.org/project/pandas-ta,2021-07-28 20:51:17.000,62.0,103090.0,103785.0,https://anaconda.org/conda-forge/pandas-ta,2023-06-16 19:27:34.124,20180.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
285,GluonTS,awslabs/gluon-ts,time-series-data,,https://github.com/awslabs/gluonts,https://github.com/awslabs/gluonts,Apache-2.0,2019-05-15 17:17:29.000,2024-03-24 06:41:33.000000,2024-03-24 06:41:32,1452.0,14.0,762.0,76.0,1783.0,307.0,629.0,4206.0,Probabilistic time series modeling in Python.,112.0,30,True,2024-02-02 12:38:04.000,0.14.4,108.0,gluonts,anaconda/gluonts,,,['mxnet'],16.0,,https://pypi.org/project/gluonts,2024-02-02 12:38:04.000,16.0,295075.0,295100.0,https://anaconda.org/anaconda/gluonts,2023-12-22 09:31:03.436,742.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
286,cuML,rapidsai/cuml,gpu-utilities,,https://github.com/rapidsai/cuml,https://github.com/rapidsai/cuml,Apache-2.0,2018-10-11 15:45:35.000,2024-03-27 19:56:05.000000,2024-03-21 16:37:15,15387.0,52.0,494.0,71.0,3447.0,839.0,1546.0,3864.0,cuML - RAPIDS Machine Learning Library.,169.0,30,True,2024-02-13 16:00:26.000,24.02.00,37.0,cuml,,,,,7.0,,https://pypi.org/project/cuml,2020-06-01 20:09:10.000,7.0,2518.0,2518.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
287,gpustat,wookayin/gpustat,gpu-utilities,,https://github.com/wookayin/gpustat,https://github.com/wookayin/gpustat,MIT,2016-04-24 10:46:43.000,2024-01-12 14:48:30.000000,2024-01-12 14:48:30,249.0,3.0,267.0,47.0,50.0,26.0,94.0,3811.0,A simple command-line utility for querying and monitoring GPU status.,17.0,30,True,2023-08-22 19:40:33.000,1.1.1,15.0,gpustat,conda-forge/gpustat,,,,5155.0,5019.0,https://pypi.org/project/gpustat,2023-08-22 19:39:06.000,136.0,985498.0,992511.0,https://anaconda.org/conda-forge/gpustat,2023-08-23 10:35:25.821,280535.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
288,missingno,ResidentMario/missingno,data-viz,,https://github.com/ResidentMario/missingno,https://github.com/ResidentMario/missingno,MIT,2016-03-27 15:18:50.000,2024-03-02 01:06:27.711000,2023-02-26 20:07:33,189.0,,455.0,74.0,37.0,11.0,121.0,3796.0,Missing data visualization module for Python.,18.0,30,False,2023-02-26 20:11:59.371,0.5.2,26.0,missingno,conda-forge/missingno,,,,15553.0,15409.0,https://pypi.org/project/missingno,2023-02-26 20:11:59.371,144.0,367621.0,690827.0,https://anaconda.org/conda-forge/missingno,2024-03-02 01:06:27.711,323206.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
289,pytorch-forecasting,jdb78/pytorch-forecasting,time-series-data,,https://github.com/jdb78/pytorch-forecasting,https://github.com/jdb78/pytorch-forecasting,MIT,2020-07-03 13:05:24.000,2024-03-21 19:29:13.000000,2024-03-15 19:57:42,1777.0,53.0,571.0,39.0,818.0,472.0,283.0,3545.0,Time series forecasting with PyTorch.,45.0,30,True,2023-04-10 19:57:38.490,1.0.0,34.0,pytorch-forecasting,conda-forge/pytorch-forecasting,,,,10.0,,https://pypi.org/project/pytorch-forecasting,2020-07-26 21:35:43.000,10.0,73799.0,75093.0,https://anaconda.org/conda-forge/pytorch-forecasting,2023-06-16 19:21:40.268,54359.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
290,bqplot,bqplot/bqplot,data-viz,,https://github.com/bqplot/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2024-03-25 09:04:27.051000,2024-03-25 08:55:18,3659.0,3.0,459.0,101.0,1047.0,255.0,368.0,3544.0,Plotting library for IPython/Jupyter notebooks.,64.0,30,True,2024-02-27 15:38:38.000,0.12.43,112.0,bqplot,conda-forge/bqplot,,,['jupyter'],180.0,55.0,https://pypi.org/project/bqplot,2024-03-25 09:03:21.000,108.0,125401.0,156613.0,https://anaconda.org/conda-forge/bqplot,2024-02-19 16:46:43.025,1267738.0,,,,,3.0,,,,,bqplot,https://www.npmjs.com/package/bqplot,3653.0,2024-03-25 09:04:27.051,17.0,,,,,,,,,,
291,implicit,benfred/implicit,recommender-systems,,https://github.com/benfred/implicit,https://github.com/benfred/implicit,MIT,2016-04-17 03:45:23.000,2024-03-20 16:59:01.000000,2023-11-21 21:15:59,435.0,,602.0,78.0,228.0,78.0,406.0,3404.0,Fast Python Collaborative Filtering for Implicit Feedback Datasets.,34.0,30,True,2023-09-29 21:07:11.000,0.7.2,47.0,implicit,conda-forge/implicit,,,,1327.0,1287.0,https://pypi.org/project/implicit,2023-09-29 21:07:11.000,40.0,152413.0,166070.0,https://anaconda.org/conda-forge/implicit,2023-11-21 19:59:55.425,572489.0,,,,,1.0,709.0,,,,,,,,,,,,,,,,,,
292,Porcupine,Picovoice/Porcupine,audio,,https://github.com/Picovoice/porcupine,https://github.com/Picovoice/porcupine,Apache-2.0,2018-03-08 01:55:25.000,2024-03-28 14:53:40.000000,2024-03-22 18:47:37,1189.0,47.0,471.0,62.0,719.0,7.0,524.0,3384.0,On-device wake word detection powered by deep learning.,37.0,30,True,2024-01-30 21:38:49.000,3.0.2,34.0,pvporcupine,,,,,43.0,28.0,https://pypi.org/project/pvporcupine,2024-01-30 21:38:49.000,15.0,6419.0,6419.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
293,anomalib,openvinotoolkit/anomalib,others,,https://github.com/openvinotoolkit/anomalib,https://github.com/openvinotoolkit/anomalib,Apache-2.0,2021-11-02 09:11:38.000,2024-03-28 17:16:48.000000,2024-03-28 17:15:11,599.0,92.0,559.0,36.0,812.0,122.0,673.0,3046.0,"An anomaly detection library comprising state-of-the-art algorithms and features such as experiment management, hyper-..",76.0,30,True,2024-03-27 16:32:44.000,1.0.1,30.0,anomalib,,,,,61.0,58.0,https://pypi.org/project/anomalib,2024-03-27 16:33:12.000,3.0,11335.0,11634.0,,,,,,,,2.0,8098.0,,,,,,,,,,,,,,,,,,
294,ImageHash,JohannesBuchner/imagehash,image,,https://github.com/JohannesBuchner/imagehash,https://github.com/JohannesBuchner/imagehash,BSD-2-Clause,2013-03-02 23:32:48.000,2023-12-13 21:21:22.000000,2023-10-24 18:29:08,333.0,,324.0,67.0,75.0,15.0,121.0,2991.0,A Python Perceptual Image Hashing Module.,26.0,30,True,2022-09-28 08:48:24.658,4.3.1,20.0,ImageHash,conda-forge/imagehash,,,,12799.0,12409.0,https://pypi.org/project/ImageHash,2022-09-28 08:48:24.658,390.0,1637857.0,1641919.0,https://anaconda.org/conda-forge/imagehash,2023-06-16 13:23:10.041,357509.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
295,Determined,determined-ai/determined,ml-frameworks,,https://github.com/determined-ai/determined,https://github.com/determined-ai/determined,Apache-2.0,2020-04-07 16:12:29.000,2024-03-28 14:21:32.000000,2024-03-28 00:13:54,7479.0,378.0,338.0,83.0,8689.0,148.0,328.0,2789.0,"Determined is an open-source machine learning platform that simplifies distributed training, hyperparameter tuning,..",113.0,30,True,2024-03-18 18:35:28.000,0.29.1,507.0,determined,,,https://docs.determined.ai,"['pytorch', 'tensorflow']",4.0,,https://pypi.org/project/determined,2024-03-27 22:50:19.000,4.0,32559.0,32732.0,,,,,,,,3.0,7813.0,,,,,,,,,,,,,,,,,,
296,TextAttack,QData/TextAttack,adversarial,,https://github.com/QData/TextAttack,https://github.com/QData/TextAttack,MIT,2019-10-15 00:51:44.000,2024-03-20 06:12:36.000000,2024-03-11 01:36:27,2702.0,30.0,366.0,37.0,517.0,50.0,216.0,2717.0,"TextAttack is a Python framework for adversarial attacks, data augmentation, and model training in NLP..",65.0,30,True,2024-03-11 02:20:29.000,0.3.10,47.0,textattack,conda-forge/textattack,,,,242.0,236.0,https://pypi.org/project/textattack,2024-03-11 02:20:29.000,6.0,6971.0,7140.0,https://anaconda.org/conda-forge/textattack,2023-06-16 19:22:50.186,7115.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
297,hdbscan,scikit-learn-contrib/hdbscan,others,,https://github.com/scikit-learn-contrib/hdbscan,https://github.com/scikit-learn-contrib/hdbscan,BSD-3-Clause,2015-04-22 13:32:37.000,2024-02-06 22:15:06.000000,2023-11-20 19:03:21,997.0,,482.0,57.0,136.0,345.0,167.0,2656.0,A high performance implementation of HDBSCAN clustering.,87.0,30,True,2023-07-18 17:54:02.116,0.8.33,51.0,hdbscan,conda-forge/hdbscan,,,['sklearn'],3496.0,3255.0,https://pypi.org/project/hdbscan,2023-11-20 19:06:35.000,241.0,392214.0,436824.0,https://anaconda.org/conda-forge/hdbscan,2023-10-06 14:12:48.829,1829013.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
298,Foolbox,bethgelab/foolbox,adversarial,,https://github.com/bethgelab/foolbox,https://github.com/bethgelab/foolbox,MIT,2017-06-14 13:05:48.000,2024-03-20 16:58:17.000000,2024-03-04 15:46:26,1711.0,13.0,421.0,44.0,364.0,22.0,349.0,2637.0,"A Python toolbox to create adversarial examples that fool neural networks in PyTorch, TensorFlow, and JAX.",34.0,30,True,2024-03-04 20:59:17.000,3.3.4,71.0,foolbox,conda-forge/foolbox,,,,583.0,569.0,https://pypi.org/project/foolbox,2024-03-04 20:59:17.000,14.0,3424.0,3713.0,https://anaconda.org/conda-forge/foolbox,2023-06-16 19:20:41.396,12733.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
299,NeuralForecast,Nixtla/neuralforecast,time-series-data,,https://github.com/Nixtla/neuralforecast,https://github.com/Nixtla/neuralforecast,Apache-2.0,2021-04-26 00:15:19.000,2024-03-28 17:06:22.041000,2024-03-27 18:28:46,1123.0,42.0,266.0,34.0,451.0,104.0,332.0,2324.0,Scalable and user friendly neural forecasting algorithms.,42.0,30,True,2024-03-27 18:35:28.000,1.7.0,21.0,neuralforecast,conda-forge/neuralforecast,,,,123.0,116.0,https://pypi.org/project/neuralforecast,2024-03-27 18:35:28.000,7.0,31025.0,31574.0,https://anaconda.org/conda-forge/neuralforecast,2024-03-28 17:06:22.041,13182.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
300,TFX,tensorflow/tfx,tensorflow-utils,,https://github.com/tensorflow/tfx,https://github.com/tensorflow/tfx,Apache-2.0,2019-02-04 17:14:36.000,2024-03-28 17:08:37.000000,2024-03-28 17:08:32,5578.0,131.0,699.0,88.0,5822.0,201.0,853.0,2071.0,TFX is an end-to-end platform for deploying production ML pipelines.,182.0,30,True,2023-09-06 22:01:30.000,1.14.0,95.0,tfx,,,,['tensorflow'],14.0,,https://pypi.org/project/tfx,2023-09-06 22:01:30.000,14.0,57979.0,57979.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
301,jellyfish,jamesturk/jellyfish,nlp,,https://github.com/jamesturk/jellyfish,https://github.com/jamesturk/jellyfish,MIT,2010-07-09 20:41:11.000,2024-03-04 04:39:24.000000,2023-11-17 20:35:45,543.0,,154.0,43.0,77.0,6.0,127.0,1980.0,a python library for doing approximate and phonetic matching of strings.,31.0,30,True,,,14.0,jellyfish,conda-forge/jellyfish,,,,8447.0,8447.0,https://pypi.org/project/jellyfish,,,3053800.0,3071697.0,https://anaconda.org/conda-forge/jellyfish,2023-11-17 23:08:09.681,805389.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
302,GPflow,GPflow/GPflow,probabilistics,,https://github.com/GPflow/GPflow,https://github.com/GPflow/GPflow,Apache-2.0,2016-01-14 11:29:24.000,2024-03-27 18:17:10.000000,2024-02-07 13:16:15,2447.0,4.0,437.0,77.0,1264.0,148.0,682.0,1791.0,Gaussian processes in TensorFlow.,84.0,30,True,2024-02-07 15:19:13.000,2.9.1,49.0,gpflow,conda-forge/gpflow,,,['tensorflow'],668.0,631.0,https://pypi.org/project/gpflow,2024-02-07 15:19:13.000,37.0,40377.0,40736.0,https://anaconda.org/conda-forge/gpflow,2023-06-16 16:08:37.785,25136.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
303,ffn,pmorissette/ffn,financial-data,,https://github.com/pmorissette/ffn,https://github.com/pmorissette/ffn,MIT,2014-06-19 15:54:09.000,2024-03-18 00:35:46.000000,2024-03-18 00:35:45,446.0,11.0,282.0,61.0,103.0,22.0,99.0,1756.0,ffn - a financial function library for Python.,32.0,30,True,2023-12-31 16:05:45.000,1.0.1,33.0,ffn,conda-forge/ffn,,,,460.0,429.0,https://pypi.org/project/ffn,2023-12-31 15:47:45.000,31.0,152590.0,152787.0,https://anaconda.org/conda-forge/ffn,2023-12-31 19:11:58.314,6901.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
304,PyCUDA,inducer/pycuda,gpu-utilities,,https://github.com/inducer/pycuda,https://github.com/inducer/pycuda,MIT,2011-04-06 02:53:31.000,2024-02-16 20:09:56.000000,2024-02-16 20:09:51,1590.0,4.0,281.0,55.0,137.0,79.0,182.0,1725.0,"CUDA integration for Python, plus shiny features.",81.0,30,True,2024-01-03 16:54:41.000,2024.1,53.0,pycuda,conda-forge/pycuda,,,,2973.0,2748.0,https://pypi.org/project/pycuda,2024-01-03 16:54:26.000,225.0,42162.0,50075.0,https://anaconda.org/conda-forge/pycuda,2024-01-06 20:33:04.514,284900.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
305,torchrec,pytorch/torchrec,recommender-systems,,https://github.com/pytorch/torchrec,https://github.com/pytorch/torchrec,BSD-3-Clause,2021-07-12 23:15:48.000,2024-03-28 16:16:01.000000,2024-03-28 05:27:51,1641.0,199.0,342.0,28.0,1698.0,193.0,101.0,1701.0,Pytorch domain library for recommendation systems.,222.0,30,True,2024-01-30 23:40:14.000,0.6.0,77.0,torchrec-nightly-cpu,,,,,98.0,98.0,https://pypi.org/project/torchrec-nightly-cpu,2022-05-12 18:55:21.000,,339.0,339.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
306,audiomentations,iver56/audiomentations,audio,,https://github.com/iver56/audiomentations,https://github.com/iver56/audiomentations,MIT,2019-02-12 16:36:24.000,2024-03-15 11:44:36.000000,2024-03-15 11:44:10,1176.0,61.0,174.0,20.0,155.0,47.0,134.0,1660.0,A Python library for audio data augmentation. Inspired by albumentations. Useful for machine learning.,24.0,30,True,2024-03-15 11:44:36.000,0.35.0,38.0,audiomentations,,,,,457.0,448.0,https://pypi.org/project/audiomentations,2024-03-15 11:44:36.000,9.0,37291.0,37291.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
307,ViZDoom,mwydmuch/ViZDoom,reinforcement-learning,,https://github.com/Farama-Foundation/ViZDoom,https://github.com/Farama-Foundation/ViZDoom,MIT,2015-06-26 18:38:23.000,2024-02-13 11:22:02.000000,2024-02-13 11:18:32,1805.0,17.0,374.0,52.0,125.0,41.0,421.0,1656.0,Reinforcement Learning environments based on the 1993 game Doom.,54.0,30,True,2023-12-16 01:55:15.000,1.2.3,29.0,vizdoom,,,,,249.0,230.0,https://pypi.org/project/vizdoom,2023-12-16 01:55:15.000,19.0,1154.0,1276.0,,,,,,,,1.0,11787.0,,,Farama-Foundation/ViZDoom,,,,,,,,,,,,,,,
308,avalanche,ContinualAI/avalanche,others,,https://github.com/ContinualAI/avalanche,https://github.com/ContinualAI/avalanche,MIT,2020-03-05 11:32:13.000,2024-03-27 14:10:14.000000,2024-03-27 14:10:14,3874.0,145.0,277.0,27.0,571.0,85.0,711.0,1644.0,Avalanche: an End-to-End Library for Continual Learning based on PyTorch.,77.0,30,True,2024-02-27 17:02:40.000,0.5.0,8.0,avalanche-lib,,,,,77.0,74.0,https://pypi.org/project/avalanche-lib,2024-02-27 16:52:08.000,3.0,1723.0,1723.0,,,,,,,,2.0,17.0,,,,,,,,,,,,,,,,,,
309,SciSpacy,allenai/scispacy,nlp,,https://github.com/allenai/scispacy,https://github.com/allenai/scispacy,Apache-2.0,2018-09-24 21:45:52.000,2024-03-19 16:38:30.000000,2024-03-08 05:47:56,1058.0,7.0,216.0,54.0,204.0,29.0,279.0,1593.0,A full spaCy pipeline and models for scientific/biomedical documents.,32.0,30,True,2024-03-08 05:58:36.000,0.5.4,15.0,scispacy,,,,,892.0,861.0,https://pypi.org/project/scispacy,2024-03-08 05:58:36.000,31.0,27400.0,27400.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
310,pingouin,raphaelvallat/pingouin,probabilistics,,https://github.com/raphaelvallat/pingouin,https://github.com/raphaelvallat/pingouin,GPL-3.0,2018-04-01 01:10:22.000,2024-03-02 12:05:58.000000,2024-03-02 12:05:58,1247.0,7.0,135.0,30.0,106.0,33.0,253.0,1504.0,Statistical package in Python based on Pandas.,44.0,30,False,2024-01-13 15:48:45.000,0.5.4,40.0,pingouin,conda-forge/pingouin,,,,1939.0,1865.0,https://pypi.org/project/pingouin,2024-01-13 15:46:36.000,74.0,66125.0,68657.0,https://anaconda.org/conda-forge/pingouin,2024-01-15 09:58:06.763,113957.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
311,emcee,dfm/emcee,probabilistics,,https://github.com/dfm/emcee,https://github.com/dfm/emcee,MIT,2011-11-07 16:17:08.000,2024-03-26 16:54:10.000000,2024-03-19 16:36:32,941.0,8.0,427.0,87.0,222.0,49.0,235.0,1413.0,The Python ensemble sampling toolkit for affine-invariant MCMC.,73.0,30,True,2023-02-02 20:53:47.943,3.1.0,24.0,emcee,conda-forge/emcee,,,,2693.0,2319.0,https://pypi.org/project/emcee,2023-02-02 20:53:47.943,374.0,147952.0,151399.0,https://anaconda.org/conda-forge/emcee,2023-06-16 13:16:26.628,324021.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
312,responsible-ai-widgets,microsoft/responsible-ai-toolbox,interpretability,,https://github.com/microsoft/responsible-ai-toolbox,https://github.com/microsoft/responsible-ai-toolbox,MIT,2020-07-06 20:46:53.000,2024-03-27 06:38:12.000000,2024-03-05 21:53:14,1943.0,46.0,301.0,23.0,2250.0,81.0,226.0,1175.0,Responsible AI Toolbox is a suite of tools providing model and data exploration and assessment user interfaces and..,42.0,30,True,2024-02-09 18:33:49.000,0.34.1,54.0,raiwidgets,,,,"['pytorch', 'tensorflow', 'jupyter']",95.0,92.0,https://pypi.org/project/raiwidgets,2024-02-09 18:24:31.000,3.0,4839.0,4839.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
313,geojson,jazzband/geojson,geospatial-data,,https://github.com/jazzband/geojson,https://github.com/jazzband/geojson,BSD-3-Clause,2011-07-01 20:39:48.000,2024-03-25 14:44:01.000000,2024-03-25 14:43:57,494.0,1.0,122.0,33.0,127.0,27.0,74.0,871.0,Python bindings and utilities for GeoJSON.,56.0,30,True,2023-11-05 21:06:50.000,3.1.0,31.0,geojson,conda-forge/geojson,,,,18091.0,16807.0,https://pypi.org/project/geojson,2023-11-05 21:06:50.000,1284.0,2045250.0,2105844.0,https://anaconda.org/conda-forge/geojson,2023-11-06 11:21:40.354,787731.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
314,TensorFlow I/O,tensorflow/io,tensorflow-utils,,https://github.com/tensorflow/io,https://github.com/tensorflow/io,Apache-2.0,2018-11-09 22:44:05.000,2024-03-26 19:56:27.000000,2024-02-06 03:22:42,1674.0,17.0,282.0,42.0,1337.0,271.0,363.0,687.0,"Dataset, streaming, and file system extensions maintained by TensorFlow SIG-IO.",107.0,30,True,2024-02-06 04:35:56.000,0.36.0,43.0,tensorflow-io,,,,['tensorflow'],36.0,,https://pypi.org/project/tensorflow-io,2024-02-06 04:34:40.000,36.0,3116428.0,3116428.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
315,Neptune.ai,neptune-ai/neptune-client,ml-experiments,,https://github.com/neptune-ai/neptune-client,https://github.com/neptune-ai/neptune-client,Apache-2.0,2019-02-11 11:25:57.000,2024-03-28 11:40:59.000000,2024-03-28 11:40:58,1983.0,134.0,57.0,19.0,1481.0,30.0,209.0,506.0,The MLOps stack component for experiment tracking.,54.0,30,True,2024-03-25 18:37:39.000,1.10.1,204.0,neptune-client,conda-forge/neptune-client,,,,51.0,,https://pypi.org/project/neptune-client,2024-03-25 18:04:30.000,51.0,538171.0,543186.0,https://anaconda.org/conda-forge/neptune-client,2024-03-25 19:29:33.867,230704.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
