,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,trending,helm_id,npm_latest_release_published_at,npm_dependent_project_count,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
202,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2023-12-14 14:22:27.000000,2023-12-12 15:07:30,1159.0,10.0,340.0,64.0,581.0,227.0,346.0,1428.0,A Jupyter - Leaflet.js bridge.,87.0,33,True,2023-06-02 07:09:46.000,0.17.3,68.0,ipyleaflet,conda-forge/ipyleaflet,,,['jupyter'],6441.0,6441.0,https://pypi.org/project/ipyleaflet,,,131121.0,210496.0,https://anaconda.org/conda-forge/ipyleaflet,2023-11-27 12:51:40.733,1090630.0,,,,,2.0,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,54012.0,,,,,,,,,,,,,,
203,Hail,hail-is/hail,medical-data,,https://github.com/hail-is/hail,https://github.com/hail-is/hail,MIT,2015-10-27 20:55:42.000,2023-12-13 23:15:45.000000,2023-12-13 12:04:55,11241.0,224.0,232.0,58.0,11796.0,185.0,2142.0,897.0,Cloud-native genomic dataframes and batch computing.,91.0,33,True,2023-10-30 17:22:27.000,0.2.126,146.0,hail,,,,['spark'],135.0,118.0,https://pypi.org/project/hail,2023-10-30 17:22:27.000,17.0,33501.0,33501.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
204,NIPYPE,nipy/nipype,medical-data,,https://github.com/nipy/nipype,https://github.com/nipy/nipype,Apache-2.0,2010-07-22 17:06:49.000,2023-12-11 04:30:00.000000,2023-12-06 02:03:46,14787.0,6.0,506.0,50.0,2275.0,394.0,949.0,707.0,Workflows and interfaces for neuroimaging packages.,251.0,33,True,2023-04-06 12:55:55.544,1.8.6,64.0,nipype,conda-forge/nipype,,,,3998.0,3820.0,https://pypi.org/project/nipype,2023-04-06 12:55:55.544,178.0,95680.0,110398.0,https://anaconda.org/conda-forge/nipype,2023-09-22 18:28:24.915,588731.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
205,snowballstemmer,snowballstem/snowball,nlp,,https://github.com/snowballstem/snowball,https://github.com/snowballstem/snowball,BSD-3-Clause,2013-02-23 07:17:42.000,2023-12-12 21:25:37.000000,2023-11-09 02:15:57,1048.0,65.0,170.0,36.0,113.0,31.0,58.0,696.0,Snowball compiler and stemming algorithms.,34.0,33,True,2021-11-16 18:38:34.000,2.2.0,10.0,snowballstemmer,conda-forge/snowballstemmer,,,,6825.0,5.0,https://pypi.org/project/snowballstemmer,2021-11-16 18:38:34.000,6820.0,10683822.0,10769366.0,https://anaconda.org/conda-forge/snowballstemmer,2023-06-16 13:16:49.834,7527880.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
206,Face Recognition,ageitgey/face_recognition,image,,https://github.com/ageitgey/face_recognition,https://github.com/ageitgey/face_recognition,MIT,2017-03-03 21:52:39.000,2023-11-06 06:38:09.000000,2022-06-10 09:12:18,238.0,,12889.0,1567.0,224.0,718.0,584.0,50492.0,The worlds simplest facial recognition api for Python and the command line.,54.0,32,False,2018-04-02 17:18:43.000,1.2.2,2.0,face_recognition,conda-forge/face_recognition,,,['pytorch'],21.0,21.0,https://pypi.org/project/face_recognition,,,73638.0,74146.0,https://anaconda.org/conda-forge/face_recognition,2023-06-16 19:21:40.721,19246.0,,,,,2.0,1218.0,,,,,,,,,,,,,,,,,,
207,spleeter,deezer/spleeter,audio,,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000,2023-11-17 01:43:12.000000,2023-07-13 08:50:20,531.0,,2635.0,381.0,118.0,213.0,558.0,24051.0,Deezer source separation library including pretrained models.,19.0,32,True,2023-07-10 10:07:01.047,2.4.0,37.0,spleeter,conda-forge/spleeter,,,['tensorflow'],629.0,623.0,https://pypi.org/project/spleeter,2022-06-10 13:19:35.000,6.0,17590.0,75681.0,https://anaconda.org/conda-forge/spleeter,2023-06-16 16:18:57.741,78805.0,,,,,2.0,2824175.0,,,,,,,,,,,,,,,,,,
208,InsightFace,deepinsight/insightface,image,,https://github.com/deepinsight/insightface,https://github.com/deepinsight/insightface,,2017-09-01 00:36:51.000,2023-11-14 17:36:10.000000,2023-09-10 02:01:49,2281.0,,4847.0,496.0,150.0,988.0,1347.0,19321.0,State-of-the-art 2D and 3D Face Analysis Project.,57.0,32,False,2023-04-02 07:43:27.000,0.7,1.0,insightface,,,,['mxnet'],1317.0,1317.0,https://pypi.org/project/insightface,,,489368.0,646429.0,,,,,,,,2.0,1256494.0,,,,,,,,,,,,,,,,,,
209,zipline,quantopian/zipline,financial-data,,https://github.com/quantopian/zipline,https://github.com/quantopian/zipline,Apache-2.0,2012-10-19 15:50:29.000,2023-07-17 16:46:23.000000,2020-10-14 16:36:49,6226.0,,4117.0,1000.0,1868.0,323.0,658.0,16698.0,"Zipline, a Pythonic Algorithmic Trading Library.",160.0,32,False,2020-10-05 15:43:07.000,1.4.1,13.0,zipline,conda-forge/zipline,,,,970.0,970.0,https://pypi.org/project/zipline,,,2659.0,2848.0,https://anaconda.org/conda-forge/zipline,2023-06-16 19:21:35.991,7396.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
210,tensor2tensor,tensorflow/tensor2tensor,tensorflow-utils,,https://github.com/tensorflow/tensor2tensor,https://github.com/tensorflow/tensor2tensor,Apache-2.0,2017-06-15 16:57:39.000,2023-06-02 18:55:09.000000,2023-04-01 10:19:28,4379.0,,3293.0,465.0,671.0,589.0,672.0,14390.0,Library of deep learning models and datasets designed to make deep learning more accessible and accelerate ML research.,244.0,32,True,2020-06-17 16:31:34.798,1.15.7,79.0,tensor2tensor,,,,['tensorflow'],1536.0,1446.0,https://pypi.org/project/tensor2tensor,2020-06-17 16:31:34.798,90.0,4682.0,4682.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
211,PaddleHub,PaddlePaddle/PaddleHub,others,,https://github.com/PaddlePaddle/PaddleHub,https://github.com/PaddlePaddle/PaddleHub,Apache-2.0,2018-12-21 06:00:48.000,2023-10-18 03:42:44.000000,2023-03-28 11:49:55,2665.0,,2090.0,187.0,1005.0,580.0,712.0,12298.0,"Awesome pre-trained models toolkit based on PaddlePaddle. (400+ models including Image, Text, Audio, Video and Cross-..",69.0,32,True,2022-11-28 08:29:05.000,2.3.1,29.0,paddlehub,,,,['paddle'],1474.0,1474.0,https://pypi.org/project/paddlehub,,,6003.0,6014.0,,,,,,,,2.0,664.0,,,,,,,,,,,,,,,,,,
212,TFlearn,tflearn/tflearn,ml-frameworks,,https://github.com/tflearn/tflearn,https://github.com/tflearn/tflearn,MIT,2016-03-31 12:05:53.000,2023-12-02 19:19:10.000000,2020-11-30 04:34:51,613.0,,2415.0,460.0,260.0,570.0,362.0,9606.0,Deep learning library featuring a higher-level API for TensorFlow.,128.0,32,False,2020-11-11 19:26:11.000,0.5.0,8.0,tflearn,,,,['tensorflow'],5218.0,4729.0,https://pypi.org/project/tflearn,2020-11-11 19:13:47.000,489.0,7598.0,7598.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
213,featuretools,alteryx/featuretools,hyperopt,,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000,2023-12-13 16:41:39.000000,2023-12-07 16:30:16,1315.0,8.0,848.0,158.0,1656.0,171.0,804.0,6896.0,An open source python library for automated feature engineering.,71.0,32,True,2023-10-26 18:22:23.000,1.28.0,103.0,featuretools,conda-forge/featuretools,,,,1565.0,1487.0,https://pypi.org/project/featuretools,2023-10-26 18:22:23.000,78.0,53957.0,58081.0,https://anaconda.org/conda-forge/featuretools,2023-10-27 14:28:34.721,173226.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
214,DeepPavlov,deepmipt/DeepPavlov,nlp,,https://github.com/deeppavlov/DeepPavlov,https://github.com/deeppavlov/DeepPavlov,Apache-2.0,2017-11-17 14:35:29.000,2023-12-05 06:40:26.000000,2023-10-17 11:40:34,2699.0,6.0,1130.0,210.0,1045.0,18.0,613.0,6421.0,An open source library for deep learning end-to-end dialog systems and chatbots.,76.0,32,True,2023-10-17 11:56:08.000,1.4.0,61.0,deeppavlov,,,,['tensorflow'],375.0,369.0,https://pypi.org/project/deeppavlov,2023-10-17 11:56:08.000,6.0,8976.0,8976.0,,,,,,,,2.0,,deeppavlov/DeepPavlov,,,,,,,,,,,,,,,,,
215,pyfolio,quantopian/pyfolio,financial-data,,https://github.com/quantopian/pyfolio,https://github.com/quantopian/pyfolio,Apache-2.0,2015-06-01 15:31:39.000,2023-10-09 03:38:19.000000,2020-07-15 13:46:58,1184.0,,1531.0,305.0,293.0,146.0,266.0,5257.0,Portfolio and risk analytics in Python.,59.0,32,False,2019-04-15 11:38:22.000,0.9.2,8.0,pyfolio,conda-forge/pyfolio,,,,917.0,917.0,https://pypi.org/project/pyfolio,,,9764.0,9945.0,https://anaconda.org/conda-forge/pyfolio,2023-06-16 16:07:59.111,12716.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
216,River,online-ml/river,others,,https://github.com/online-ml/river,https://github.com/online-ml/river,BSD-3-Clause,2019-01-24 15:18:26.000,2023-12-14 11:05:10.000000,2023-12-14 10:58:43,3845.0,106.0,495.0,84.0,536.0,95.0,458.0,4560.0,Online machine learning in Python.,107.0,32,True,2023-12-05 09:29:54.000,0.21.0,14.0,river,conda-forge/river,,,,386.0,386.0,https://pypi.org/project/river,,,21876.0,23486.0,https://anaconda.org/conda-forge/river,2023-10-06 14:40:00.791,51541.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
217,filterpy,rlabbe/filterpy,probabilistics,,https://github.com/rlabbe/filterpy,https://github.com/rlabbe/filterpy,MIT,2014-07-15 02:15:19.000,2023-12-11 16:28:56.000000,2022-08-22 18:21:12,586.0,,570.0,78.0,76.0,60.0,161.0,2971.0,"Python Kalman filtering and optimal estimation library. Implements Kalman filter, particle filter, Extended Kalman..",43.0,32,False,2021-12-15 15:49:27.374,0.0.13,49.0,filterpy,conda-forge/filterpy,,,,4802.0,4636.0,https://pypi.org/project/filterpy,2021-12-15 15:49:27.374,166.0,1856347.0,1859411.0,https://anaconda.org/conda-forge/filterpy,2023-06-16 13:24:39.196,239059.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
218,Keras Tuner,keras-team/keras-tuner,hyperopt,,https://github.com/keras-team/keras-tuner,https://github.com/keras-team/keras-tuner,Apache-2.0,2019-06-06 22:38:21.000,2023-11-29 20:31:14.000000,2023-11-29 20:31:13,1079.0,42.0,382.0,63.0,486.0,201.0,268.0,2786.0,A Hyperparameter Tuning Library for Keras.,60.0,32,True,2023-11-07 19:38:18.000,1.4.6,34.0,keras-tuner,conda-forge/keras-tuner,,,['tensorflow'],3044.0,2982.0,https://pypi.org/project/keras-tuner,2023-11-07 19:38:18.000,62.0,161180.0,162139.0,https://anaconda.org/conda-forge/keras-tuner,2023-11-10 05:23:26.167,26861.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
219,Haiku,deepmind/dm-haiku,ml-frameworks,,https://github.com/google-deepmind/dm-haiku,https://github.com/google-deepmind/dm-haiku,Apache-2.0,2020-02-18 07:14:02.000,2023-11-30 11:52:42.000000,2023-11-30 11:52:37,963.0,15.0,222.0,40.0,518.0,71.0,171.0,2660.0,JAX-based neural network library.,79.0,32,True,2023-11-10 14:04:13.000,0.0.11,13.0,dm-haiku,conda-forge/dm-haiku,,,,1620.0,1620.0,https://pypi.org/project/dm-haiku,,,227116.0,227528.0,https://anaconda.org/conda-forge/dm-haiku,2023-11-16 14:41:40.026,14036.0,,,,,3.0,,google-deepmind/dm-haiku,,,,,,,,,,,,,,,,,
220,TF-Agents,tensorflow/agents,reinforcement-learning,,https://github.com/tensorflow/agents,https://github.com/tensorflow/agents,Apache-2.0,2018-11-17 00:29:12.000,2023-12-14 04:08:41.000000,2023-12-14 00:14:07,2266.0,28.0,717.0,80.0,202.0,185.0,460.0,2643.0,"TF-Agents: A reliable, scalable and easy to use TensorFlow library for Contextual Bandits and Reinforcement Learning.",145.0,32,True,2023-12-14 04:07:38.000,0.19.0,51.0,tf-agents,,,,['tensorflow'],1370.0,1365.0,https://pypi.org/project/tf-agents,2023-12-14 04:07:38.000,5.0,29948.0,29948.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
221,hdbscan,scikit-learn-contrib/hdbscan,others,,https://github.com/scikit-learn-contrib/hdbscan,https://github.com/scikit-learn-contrib/hdbscan,BSD-3-Clause,2015-04-22 13:32:37.000,2023-11-20 19:06:35.000000,2023-11-20 19:03:21,997.0,7.0,478.0,57.0,135.0,341.0,164.0,2580.0,A high performance implementation of HDBSCAN clustering.,86.0,32,True,2023-07-18 17:54:02.116,0.8.33,51.0,hdbscan,conda-forge/hdbscan,,,['sklearn'],3121.0,2899.0,https://pypi.org/project/hdbscan,2023-11-20 19:06:35.000,222.0,481015.0,527781.0,https://anaconda.org/conda-forge/hdbscan,2023-10-06 14:12:48.829,1777108.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
222,pgmpy,pgmpy/pgmpy,probabilistics,,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000,2023-12-14 07:19:30.000000,2023-11-03 18:30:51,2922.0,23.0,687.0,79.0,847.0,257.0,621.0,2537.0,"Python Library for learning (Structure and Parameter), inference (Probabilistic and Causal), and simulations in..",120.0,32,True,2023-10-16 21:49:45.000,0.1.24,24.0,pgmpy,,,,,830.0,798.0,https://pypi.org/project/pgmpy,2023-10-16 20:46:07.000,32.0,60848.0,60855.0,,,,,,,,2.0,303.0,,,,,,,,,,,,,,,,,,
223,EvaDB,georgia-tech-db/eva,ml-frameworks,,https://github.com/georgia-tech-db/evadb,https://github.com/georgia-tech-db/evadb,Apache-2.0,2018-09-10 02:26:03.000,2023-12-05 17:43:52.000000,2023-12-03 09:09:14,2415.0,201.0,242.0,27.0,1119.0,75.0,224.0,2453.0,Database system for AI-powered apps.,73.0,32,True,2023-11-19 16:35:30.000,0.3.9,36.0,evadb,,,,['pytorch'],140.0,140.0,https://pypi.org/project/evadb,,,18220.0,42235.0,,,,,,,,3.0,408266.0,georgia-tech-db/evadb,,,,,,,,,,,,,,,,,
224,TFX,tensorflow/tfx,tensorflow-utils,,https://github.com/tensorflow/tfx,https://github.com/tensorflow/tfx,Apache-2.0,2019-02-04 17:14:36.000,2023-12-14 11:09:27.000000,2023-12-14 05:35:35,5437.0,137.0,670.0,89.0,5628.0,93.0,846.0,2033.0,TFX is an end-to-end platform for deploying production ML pipelines.,178.0,32,True,2023-09-06 22:01:30.000,1.14.0,95.0,tfx,,,,['tensorflow'],14.0,,https://pypi.org/project/tfx,2023-09-06 22:01:30.000,14.0,152893.0,152893.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
225,Pythran,serge-sans-paille/pythran,others,,https://github.com/serge-sans-paille/pythran,https://github.com/serge-sans-paille/pythran,BSD-3-Clause,2012-05-29 08:02:14.000,2023-12-13 10:47:28.000000,2023-12-12 09:04:56,3667.0,8.0,189.0,50.0,1339.0,126.0,708.0,1936.0,Ahead of Time compiler for numeric kernels.,72.0,32,True,2023-09-06 20:25:23.000,0.14.0,58.0,pythran,conda-forge/pythran,,,,1581.0,1559.0,https://pypi.org/project/pythran,2023-09-06 20:25:23.000,22.0,150330.0,161348.0,https://anaconda.org/conda-forge/pythran,2023-09-21 12:37:53.939,429721.0,,,,,2.0,,,,,,,,,,,,,,,,,pythran,python-pythran,
226,ArcGIS API,Esri/arcgis-python-api,geospatial-data,,https://github.com/Esri/arcgis-python-api,https://github.com/Esri/arcgis-python-api,Apache-2.0,2016-03-16 01:09:14.000,2023-12-14 04:58:22.000000,2023-12-13 15:05:30,4135.0,81.0,1075.0,155.0,1082.0,45.0,605.0,1685.0,Documentation and samples for ArcGIS API for Python.,89.0,32,True,2023-10-03 15:37:18.000,2.2.0,40.0,arcgis,,esridocker/arcgis-api-python-notebook,,,36.0,3.0,https://pypi.org/project/arcgis,2023-12-12 19:09:17.000,33.0,109288.0,109402.0,,,,https://hub.docker.com/r/esridocker/arcgis-api-python-notebook,,,,3.0,9978.0,,,,,,,,,,,,,,,,,,
227,evaluate,huggingface/evaluate,interpretability,,https://github.com/huggingface/evaluate,https://github.com/huggingface/evaluate,Apache-2.0,2022-03-30 15:08:26.000,2023-12-11 14:34:58.000000,2023-12-11 14:34:58,937.0,6.0,188.0,49.0,298.0,127.0,121.0,1626.0,Evaluate: A library for easily evaluating machine learning models and datasets.,124.0,32,True,2023-10-13 15:57:18.000,0.4.1,14.0,evaluate,,,,,5563.0,5418.0,https://pypi.org/project/evaluate,2023-10-13 15:54:47.000,145.0,1978115.0,1978115.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
228,ViZDoom,mwydmuch/ViZDoom,reinforcement-learning,,https://github.com/Farama-Foundation/ViZDoom,https://github.com/Farama-Foundation/ViZDoom,MIT,2015-06-26 18:38:23.000,2023-12-12 13:16:43.000000,2023-12-12 02:21:08,1775.0,55.0,365.0,51.0,114.0,40.0,419.0,1613.0,Reinforcement Learning environments based on the 1993 game Doom.,53.0,32,True,2023-09-27 21:19:28.000,1.2.2,28.0,vizdoom,,,,,229.0,213.0,https://pypi.org/project/vizdoom,2023-09-27 21:19:28.000,16.0,14650.0,14776.0,,,,,,,,1.0,11777.0,Farama-Foundation/ViZDoom,,,,,,,,,,,,,,,,,
229,Geocoder,DenisCarriere/geocoder,geospatial-data,,https://github.com/DenisCarriere/geocoder,https://github.com/DenisCarriere/geocoder,MIT,2014-01-13 04:19:21.000,2023-11-20 21:01:48.000000,2018-10-12 15:53:05,1251.0,,277.0,51.0,157.0,84.0,218.0,1565.0,Python Geocoder.,73.0,32,False,2016-09-05 17:57:51.000,1.17.3,18.0,geocoder,conda-forge/geocoder,,,,8497.0,8497.0,https://pypi.org/project/geocoder,,,424434.0,426084.0,https://anaconda.org/conda-forge/geocoder,2023-06-16 13:21:27.128,135331.0,,,,,3.0,,,,,,,,,,,,,,,,,,,geocoder
230,patsy,pydata/patsy,probabilistics,,https://github.com/pydata/patsy,https://github.com/pydata/patsy,BSD-2-Clause,2012-07-10 12:30:06.000,2023-12-01 15:23:33.553000,2023-11-30 20:24:10,549.0,5.0,105.0,32.0,55.0,71.0,76.0,906.0,Describing statistical models in Python using symbolic formulas.,17.0,32,True,2023-11-30 20:39:52.000,0.5.4,11.0,patsy,conda-forge/patsy,,,,87688.0,84946.0,https://pypi.org/project/patsy,2023-11-30 20:39:52.000,2742.0,11256537.0,11606282.0,https://anaconda.org/conda-forge/patsy,2023-12-01 15:23:33.553,9443126.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
231,hvPlot,holoviz/hvplot,data-viz,,https://github.com/holoviz/hvplot,https://github.com/holoviz/hvplot,BSD-3-Clause,2018-03-19 14:22:41.000,2023-12-13 21:02:16.000000,2023-12-10 21:31:37,627.0,43.0,88.0,23.0,475.0,300.0,388.0,831.0,"A high-level plotting API for pandas, dask, xarray, and networkx built on HoloViews.",44.0,32,True,2023-10-17 08:55:43.000,0.9.0,17.0,hvplot,conda-forge/hvplot,,,,4081.0,4081.0,https://pypi.org/project/hvplot,,,128300.0,140373.0,https://anaconda.org/conda-forge/hvplot,2023-10-16 18:32:23.923,507080.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
232,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/tinygrad/tinygrad,https://github.com/tinygrad/tinygrad,MIT,2020-10-18 16:23:12.000,2023-12-14 14:23:08.000000,2023-12-14 08:12:14,3079.0,598.0,2296.0,266.0,2262.0,75.0,363.0,21395.0,You like pytorch? You like micrograd? You love tinygrad!.,258.0,31,True,2023-08-27 16:40:37.000,0.7.0,4.0,,,,,['pytorch'],35.0,35.0,,,,,,,,,,,,,1.0,,tinygrad/tinygrad,,,,,,,,,,,,,,,,,
233,ParlAI,facebookresearch/ParlAI,nlp,,https://github.com/facebookresearch/ParlAI,https://github.com/facebookresearch/ParlAI,MIT,2017-04-24 17:10:44.000,2023-11-03 14:30:00.000000,2023-11-03 14:30:00,4358.0,6.0,2007.0,287.0,3401.0,50.0,1494.0,10375.0,A framework for training and evaluating AI models on a variety of openly available dialogue datasets.,217.0,31,True,2023-06-06 20:16:41.000,1.7.2,23.0,parlai,,,,['pytorch'],21.0,21.0,https://pypi.org/project/parlai,,,2369.0,2369.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
234,Sonnet,deepmind/sonnet,ml-frameworks,,https://github.com/google-deepmind/sonnet,https://github.com/google-deepmind/sonnet,Apache-2.0,2017-04-03 11:34:35.000,2023-07-21 09:09:23.000000,2023-07-21 09:09:17,859.0,,1358.0,419.0,82.0,34.0,158.0,9648.0,TensorFlow-based neural network library.,58.0,31,True,2020-03-27 10:36:19.000,2.0.0,13.0,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],1189.0,1189.0,https://pypi.org/project/dm-sonnet,,,18068.0,18609.0,https://anaconda.org/conda-forge/sonnet,2023-06-16 16:19:12.602,26534.0,,,,,3.0,,google-deepmind/sonnet,,,,,,,,,,,,,,,,,
235,AutoKeras,keras-team/autokeras,hyperopt,,https://github.com/keras-team/autokeras,https://github.com/keras-team/autokeras,Apache-2.0,2017-11-19 23:18:20.000,2023-10-02 22:40:56.000000,2023-10-02 22:40:55,1387.0,2.0,1406.0,303.0,889.0,129.0,758.0,9001.0,AutoML library for deep learning.,143.0,31,True,2023-01-28 18:46:30.271,1.1.0,58.0,autokeras,,,,['tensorflow'],622.0,610.0,https://pypi.org/project/autokeras,2023-01-28 18:46:30.271,12.0,14632.0,14874.0,,,,,,,,2.0,17668.0,,,,,,,,,,,,,,,,,,
236,auto-sklearn,automl/auto-sklearn,hyperopt,,https://github.com/automl/auto-sklearn,https://github.com/automl/auto-sklearn,BSD-3-Clause,2015-07-02 15:38:10.000,2023-12-13 14:44:30.000000,2023-04-18 11:08:13,2759.0,,1239.0,215.0,709.0,176.0,827.0,7244.0,Automated Machine Learning with scikit-learn.,88.0,31,True,2023-02-13 12:35:21.000,0.15.0,42.0,auto-sklearn,conda-forge/auto-sklearn,,,['sklearn'],563.0,524.0,https://pypi.org/project/auto-sklearn,2022-09-20 10:32:07.471,39.0,18672.0,19310.0,https://anaconda.org/conda-forge/auto-sklearn,2023-06-16 19:25:30.278,20422.0,,,,,2.0,51.0,,,,,,,,,,,,,,,,,,
237,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2023-12-13 14:38:58.000000,2023-12-12 03:40:48,5852.0,118.0,887.0,112.0,1583.0,92.0,614.0,7014.0,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",93.0,31,True,2023-11-29 21:48:30.000,2.7.1,117.0,perspective-python,conda-forge/perspective,,,['jupyter'],120.0,103.0,https://pypi.org/project/perspective-python,2023-11-29 16:47:42.000,14.0,5998.0,18641.0,https://anaconda.org/conda-forge/perspective,2023-12-04 04:58:10.833,490485.0,,,,,2.0,1825.0,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,600.0,,,2023-11-29 16:47:08.922,3.0,,,,,,,,,,
238,Darts,unit8co/darts,time-series-data,,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000,2023-12-11 13:29:28.000000,2023-12-10 17:43:39,1120.0,38.0,752.0,60.0,879.0,243.0,1010.0,6769.0,A python library for user-friendly forecasting and anomaly detection on time series.,108.0,31,True,2023-12-10 18:17:20.000,0.27.1,39.0,u8darts,conda-forge/u8darts-all,unit8/darts,,,462.0,457.0,https://pypi.org/project/u8darts,2023-12-10 18:17:20.000,5.0,15861.0,17190.0,https://anaconda.org/conda-forge/u8darts-all,2023-12-10 22:13:26.243,38347.0,https://hub.docker.com/r/unit8/darts,2023-12-10 17:53:59.869630,,453.0,2.0,,,,,,,,,,,,,,,,,,,
239,tensorpack,tensorpack/tensorpack,ml-frameworks,,https://github.com/tensorpack/tensorpack,https://github.com/tensorpack/tensorpack,Apache-2.0,2015-12-25 23:08:44.000,2023-08-06 00:30:36.000000,2023-08-06 00:30:36,2944.0,,1806.0,200.0,206.0,11.0,1343.0,6292.0,"A Neural Net Training Interface on TensorFlow, with focus on speed + flexibility.",58.0,31,True,2019-01-18 19:18:13.000,doc-v0.9.0.1,3.0,tensorpack,conda-forge/tensorpack,,,['tensorflow'],1418.0,1418.0,https://pypi.org/project/tensorpack,,,13344.0,13737.0,https://anaconda.org/conda-forge/tensorpack,2023-06-16 19:27:42.012,10181.0,,,,,3.0,160.0,,,,,,,,,,,,,,,,,,
240,kaggle,Kaggle/kaggle-api,ml-experiments,,https://github.com/Kaggle/kaggle-api,https://github.com/Kaggle/kaggle-api,Apache-2.0,2018-01-25 03:02:39.000,2023-12-12 19:47:22.000000,2023-07-17 16:59:29,152.0,,1016.0,198.0,94.0,145.0,282.0,5698.0,Official Kaggle API.,37.0,31,True,2023-07-17 17:06:58.000,1.5.16,59.0,kaggle,conda-forge/kaggle,,,,399.0,21.0,https://pypi.org/project/kaggle,2023-09-19 19:12:15.000,378.0,191154.0,194769.0,https://anaconda.org/conda-forge/kaggle,2023-07-18 03:35:17.292,141018.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
