,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id,new_addition
295,Porcupine,Picovoice/Porcupine,audio,,https://github.com/Picovoice/porcupine,https://github.com/Picovoice/porcupine,Apache-2.0,2018-03-08 01:55:25.000,2024-11-05 17:52:39.000000,2024-11-05 17:52:31,1250.0,30.0,498.0,65.0,767.0,5.0,553.0,3765.0,On-device wake word detection powered by deep learning.,39.0,30,True,2024-08-27 00:05:29.000,3.0.3,35.0,pvporcupine,,,,,70.0,35.0,https://pypi.org/project/pvporcupine,2024-08-27 00:05:29.000,35.0,11899.0,11899.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
296,TextDistance,life4/textdistance,nlp,,https://github.com/life4/textdistance,https://github.com/life4/textdistance,MIT,2017-05-05 08:46:10.000,2024-09-09 06:24:01.000000,2024-09-09 06:24:01,415.0,6.0,248.0,64.0,56.0,9.0,,3386.0,"Compute distance between sequences. 30+ algorithms, pure python implementation, common interface, optional external..",17.0,30,True,2024-07-16 09:36:19.000,4.6.3,29.0,textdistance,conda-forge/textdistance,,,,7405.0,7306.0,https://pypi.org/project/textdistance,2024-07-16 09:34:51.000,99.0,794020.0,807774.0,https://anaconda.org/conda-forge/textdistance,2024-07-17 15:04:16.210,659650.0,,,,,2.0,1039.0,,,,,,,,,,,,,,,,,,,,
297,FairScale,facebookresearch/fairscale,distributed-ml,,https://github.com/facebookresearch/fairscale,https://github.com/facebookresearch/fairscale,BSD-3-Clause,2020-07-07 19:02:01.000,2024-08-30 20:15:08.000000,2024-05-03 16:54:19,704.0,,277.0,48.0,828.0,102.0,285.0,3187.0,PyTorch extensions for high performance and large scale training.,75.0,30,True,2022-12-11 18:09:31.906,0.4.13,35.0,fairscale,conda-forge/fairscale,,,['pytorch'],6809.0,6656.0,https://pypi.org/project/fairscale,2022-12-11 18:09:31.906,153.0,396261.0,405286.0,https://anaconda.org/conda-forge/fairscale,2023-11-28 00:29:10.363,324935.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
298,mljar-supervised,mljar/mljar-supervised,hyperopt,,https://github.com/mljar/mljar-supervised,https://github.com/mljar/mljar-supervised,MIT,2018-11-05 12:58:04.000,2024-10-30 11:33:52.133000,2024-10-14 11:19:45,1218.0,33.0,406.0,50.0,95.0,140.0,522.0,3046.0,"Python package for AutoML on Tabular Data with Feature Engineering, Hyper-Parameters Tuning, Explanations and..",29.0,30,True,2024-10-09 07:20:59.000,1.1.12,95.0,mljar-supervised,conda-forge/mljar-supervised,,,,138.0,134.0,https://pypi.org/project/mljar-supervised,2024-10-09 07:10:53.000,4.0,9087.0,9674.0,https://anaconda.org/conda-forge/mljar-supervised,2024-10-30 11:33:52.133,24085.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
299,lazypredict,shankarpandala/lazypredict,hyperopt,,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000,2024-11-04 00:31:30.000000,2024-11-03 09:05:19,317.0,65.0,344.0,29.0,338.0,95.0,39.0,3006.0,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,18.0,30,True,2024-11-02 17:52:58.000,0.2.14-alpha.1,15.0,lazypredict,conda-forge/lazypredict,,,['sklearn'],1143.0,1137.0,https://pypi.org/project/lazypredict,2024-11-02 17:53:53.000,6.0,16364.0,16458.0,https://anaconda.org/conda-forge/lazypredict,2023-06-16 19:27:14.287,3692.0,,,,,2.0,,,,,,,,,4.0,,,,,,,,,,,,
300,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2024-07-26 07:25:11.554000,2024-07-01 04:53:53,1639.0,,336.0,60.0,194.0,135.0,196.0,2905.0,The machine learning toolkit for time series analysis in Python.,43.0,30,True,2023-12-12 14:39:23.000,0.6.3,100.0,tslearn,conda-forge/tslearn,,,['sklearn'],1557.0,1478.0,https://pypi.org/project/tslearn,2023-12-12 14:39:23.000,79.0,396033.0,423197.0,https://anaconda.org/conda-forge/tslearn,2024-07-26 07:25:11.554,1439728.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
301,ipyparallel,ipython/ipyparallel,distributed-ml,,https://github.com/ipython/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2024-11-07 07:55:26.494000,2024-11-06 12:25:03,2988.0,72.0,997.0,123.0,538.0,65.0,304.0,2589.0,IPython Parallel: Interactive Parallel Computing in Python.,114.0,30,False,2024-04-05 11:35:24.000,8.8.0,48.0,ipyparallel,conda-forge/ipyparallel,,,['jupyter'],112.0,,https://pypi.org/project/ipyparallel,2024-11-06 12:07:08.000,112.0,534699.0,557909.0,https://anaconda.org/conda-forge/ipyparallel,2024-11-07 07:55:26.494,1137291.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
302,mpld3,mpld3/mpld3,data-viz,,https://github.com/mpld3/mpld3,https://github.com/mpld3/mpld3,BSD-3-Clause,2013-12-18 01:48:30.000,2024-10-30 12:23:11.000000,2024-10-30 12:23:10,890.0,3.0,360.0,82.0,169.0,217.0,148.0,2358.0,An interactive data visualization tool which brings matplotlib graphics to the browser using D3.,53.0,30,True,2023-12-23 13:04:29.963,0.5.10,19.0,mpld3,conda-forge/mpld3,,,,6801.0,6646.0,https://pypi.org/project/mpld3,2023-12-23 13:03:02.000,146.0,343470.0,348284.0,https://anaconda.org/conda-forge/mpld3,2023-12-23 15:16:22.285,212809.0,,,,,3.0,,,,mpld3,https://www.npmjs.com/package/mpld3,2023-12-23 13:04:29.963,9.0,799.0,,,,,,,,,,,,,
303,bt,pmorissette/bt,financial-data,,https://github.com/pmorissette/bt,https://github.com/pmorissette/bt,MIT,2014-06-19 16:06:28.000,2024-11-01 14:54:51.000000,2024-11-01 14:54:44,559.0,8.0,428.0,91.0,118.0,76.0,265.0,2270.0,bt - flexible backtesting for Python.,34.0,30,True,2024-08-06 13:46:05.000,1.1.0,28.0,bt,conda-forge/bt,,,,1638.0,1628.0,https://pypi.org/project/bt,2024-08-06 00:08:14.000,10.0,12869.0,14022.0,https://anaconda.org/conda-forge/bt,2024-09-21 21:55:35.462,49598.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
304,USearch,unum-cloud/usearch,nn-search,,https://github.com/unum-cloud/usearch,https://github.com/unum-cloud/usearch,Apache-2.0,2023-02-22 09:20:20.000,2024-11-04 19:20:32.000000,2024-11-04 18:23:14,1944.0,150.0,136.0,29.0,365.0,61.0,111.0,2239.0,"Fast Open-Source Search & Clustering engine for Vectors & Strings in C++, C, Python, JavaScript, Rust, Java,..",56.0,30,True,2024-11-04 19:20:32.000,2.16.2,128.0,usearch,,unum/usearch,,,166.0,131.0,https://pypi.org/project/usearch,2024-11-04 19:20:32.000,21.0,207547.0,219396.0,,,,https://hub.docker.com/r/unum/usearch,2024-11-04 18:27:13.017510,1.0,138.0,3.0,31347.0,,,usearch,https://www.npmjs.com/package/usearch,2024-11-04 18:27:45.096,14.0,10000.0,,,,,,,,,,,,,
305,tesserocr,sirfz/tesserocr,ocr,,https://github.com/sirfz/tesserocr,https://github.com/sirfz/tesserocr,MIT,2015-12-17 23:29:36.000,2024-09-13 13:36:57.070000,2024-08-26 17:26:56,210.0,1.0,254.0,56.0,78.0,50.0,232.0,2012.0,A Python wrapper for the tesseract-ocr API.,30.0,30,True,2024-08-26 20:21:57.000,2.7.1,22.0,tesserocr,conda-forge/tesserocr,,,,1152.0,1116.0,https://pypi.org/project/tesserocr,2024-08-26 20:21:57.000,36.0,95221.0,98913.0,https://anaconda.org/conda-forge/tesserocr,2024-09-13 13:36:57.070,191692.0,,,,,2.0,613.0,,,,,,,,,,,,,,,,,,,,
306,fairlearn,fairlearn/fairlearn,interpretability,,https://github.com/fairlearn/fairlearn,https://github.com/fairlearn/fairlearn,MIT,2018-05-15 01:51:35.000,2024-11-05 12:08:24.000000,2024-11-05 12:08:23,892.0,19.0,417.0,39.0,921.0,159.0,325.0,1940.0,A Python package to assess and improve fairness of machine learning models.,85.0,30,True,2024-10-31 16:18:10.000,0.11.0,21.0,fairlearn,conda-forge/fairlearn,,,['sklearn'],62.0,3.0,https://pypi.org/project/fairlearn,2024-10-31 16:12:13.000,59.0,232080.0,232859.0,https://anaconda.org/conda-forge/fairlearn,2024-11-04 09:16:48.714,37408.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
307,GPflow,GPflow/GPflow,probabilistics,,https://github.com/GPflow/GPflow,https://github.com/GPflow/GPflow,Apache-2.0,2016-01-14 11:29:24.000,2024-11-04 11:41:20.000000,2024-10-04 09:56:03,2451.0,1.0,435.0,76.0,1271.0,154.0,682.0,1846.0,Gaussian processes in TensorFlow.,84.0,30,True,2024-06-17 13:05:05.000,2.9.2,50.0,gpflow,conda-forge/gpflow,,,['tensorflow'],733.0,698.0,https://pypi.org/project/gpflow,2024-06-17 13:05:05.000,35.0,65767.0,66848.0,https://anaconda.org/conda-forge/gpflow,2024-06-26 16:24:01.852,35690.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
308,ViZDoom,mwydmuch/ViZDoom,reinforcement-learning,,https://github.com/Farama-Foundation/ViZDoom,https://github.com/Farama-Foundation/ViZDoom,MIT,2015-06-26 18:38:23.000,2024-09-08 19:48:30.000000,2024-09-08 00:19:34,1851.0,42.0,382.0,50.0,136.0,29.0,435.0,1740.0,Reinforcement Learning environments based on the 1993 game Doom.,55.0,30,True,2024-08-20 10:48:59.000,1.2.4,30.0,vizdoom,,,,,292.0,277.0,https://pypi.org/project/vizdoom,2024-08-20 10:48:59.000,15.0,5905.0,6021.0,,,,,,,,1.0,12098.0,,Farama-Foundation/ViZDoom,,,,,,,,,,,,,,,,,,
309,SciSpacy,allenai/scispacy,nlp,,https://github.com/allenai/scispacy,https://github.com/allenai/scispacy,Apache-2.0,2018-09-24 21:45:52.000,2024-10-28 05:50:16.000000,2024-10-28 05:50:16,1065.0,6.0,228.0,52.0,211.0,32.0,292.0,1706.0,A full spaCy pipeline and models for scientific/biomedical documents.,36.0,30,True,2024-10-27 05:43:35.000,0.5.5,16.0,scispacy,,,,,1022.0,988.0,https://pypi.org/project/scispacy,2024-10-27 05:43:35.000,34.0,22478.0,22478.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
310,pingouin,raphaelvallat/pingouin,probabilistics,,https://github.com/raphaelvallat/pingouin,https://github.com/raphaelvallat/pingouin,GPL-3.0,2018-04-01 01:10:22.000,2024-10-17 05:15:24.000000,2024-10-17 05:15:24,1257.0,5.0,138.0,32.0,122.0,35.0,268.0,1625.0,Statistical package in Python based on Pandas.,48.0,30,False,2024-09-04 10:48:32.000,0.5.5,41.0,pingouin,conda-forge/pingouin,,,,2654.0,2498.0,https://pypi.org/project/pingouin,2024-09-04 10:42:50.000,156.0,158991.0,161619.0,https://anaconda.org/conda-forge/pingouin,2024-09-04 22:25:36.166,139329.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
311,dstack,dstackai/dstack,others,,https://github.com/dstackai/dstack,https://github.com/dstackai/dstack,MPL-2.0,2022-01-04 10:29:46.000,2024-11-07 14:01:52.000000,2024-11-07 14:01:50,2249.0,256.0,151.0,11.0,941.0,105.0,913.0,1481.0,"dstack is an open-source alternative to Kubernetes, designed to simplify development, training, and deployment of AI..",46.0,30,True,2024-10-31 15:00:04.000,0.18.22,240.0,dstack,,,,,16.0,16.0,https://pypi.org/project/dstack,2024-11-05 22:38:04.000,,17218.0,17218.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
312,PySAL,pysal/pysal,geospatial-data,,https://github.com/pysal/pysal,https://github.com/pysal/pysal,BSD-3-Clause,2013-02-19 17:27:42.000,2024-10-07 15:49:46.000000,2024-10-07 15:49:42,4366.0,8.0,303.0,79.0,671.0,17.0,634.0,1327.0,PySAL: Python Spatial Analysis Library Meta-Package.,79.0,30,True,2024-07-30 17:42:50.000,24.07,41.0,pysal,conda-forge/pysal,,,,1733.0,1684.0,https://pypi.org/project/pysal,2024-07-30 17:42:53.000,49.0,38363.0,49597.0,https://anaconda.org/conda-forge/pysal,2024-07-30 21:31:48.610,584187.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
313,Geomstats,geomstats/geomstats,ml-frameworks,,https://github.com/geomstats/geomstats,https://github.com/geomstats/geomstats,MIT,2017-10-25 00:44:57.000,2024-10-08 19:34:40.000000,2024-10-08 19:34:40,10790.0,27.0,245.0,38.0,1505.0,208.0,354.0,1263.0,Computations and statistics on manifolds with geometric structures.,93.0,30,True,2024-09-09 17:46:06.000,2.8.0,33.0,geomstats,conda-forge/geomstats,,https://geomstats.github.io/,,138.0,126.0,https://pypi.org/project/geomstats,2024-09-09 17:41:39.000,12.0,4659.0,4798.0,https://anaconda.org/conda-forge/geomstats,2024-09-10 11:38:37.614,4034.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
314,Model Analysis,tensorflow/model-analysis,interpretability,,https://github.com/tensorflow/model-analysis,https://github.com/tensorflow/model-analysis,Apache-2.0,2018-03-23 19:08:49.000,2024-11-05 23:01:11.000000,2024-11-05 21:51:36,1525.0,57.0,274.0,71.0,109.0,33.0,55.0,1254.0,Model analysis tools for TensorFlow.,58.0,30,True,2024-11-05 22:32:06.000,0.47.0,58.0,tensorflow-model-analysis,,,,"['tensorflow', 'jupyter']",19.0,,https://pypi.org/project/tensorflow-model-analysis,2024-11-05 23:01:11.000,19.0,80861.0,80861.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
315,patsy,pydata/patsy,probabilistics,,https://github.com/pydata/patsy,https://github.com/pydata/patsy,BSD-2-Clause,2012-07-10 12:30:06.000,2024-06-14 11:34:14.000000,2024-01-04 18:54:38,558.0,,103.0,33.0,62.0,73.0,82.0,948.0,Describing statistical models in Python using symbolic formulas.,19.0,30,True,2024-01-04 18:58:03.000,0.5.6,13.0,patsy,conda-forge/patsy,,,,108843.0,108316.0,https://pypi.org/project/patsy,2024-01-04 18:55:57.000,527.0,14627162.0,14960071.0,https://anaconda.org/conda-forge/patsy,2024-01-05 15:46:09.327,12650558.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
316,geojson,jazzband/geojson,geospatial-data,,https://github.com/jazzband/geojson,https://github.com/jazzband/geojson,BSD-3-Clause,2011-07-01 20:39:48.000,2024-10-25 20:18:31.000000,2024-10-25 20:18:28,500.0,5.0,122.0,32.0,132.0,24.0,76.0,921.0,Python bindings and utilities for GeoJSON.,58.0,30,True,2023-11-05 21:06:50.000,3.1.0,31.0,geojson,conda-forge/geojson,,,,19313.0,18612.0,https://pypi.org/project/geojson,2023-11-05 21:06:50.000,701.0,2817592.0,2859055.0,https://anaconda.org/conda-forge/geojson,2023-11-06 11:21:40.354,870729.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
317,CellProfiler,CellProfiler/CellProfiler,image,,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,BSD-3-Clause,2011-04-05 12:10:12.000,2024-11-04 13:01:53.000000,2024-11-04 13:01:50,16654.0,52.0,376.0,45.0,1650.0,311.0,2982.0,918.0,An open-source application for biological image analysis.,144.0,30,True,2024-09-27 21:18:50.000,4.2.8,35.0,cellprofiler,,,,,26.0,24.0,https://pypi.org/project/cellprofiler,2024-09-16 19:44:11.000,2.0,3235.0,3296.0,,,,,,,,2.0,8005.0,,,,,,,,,,,,,,,,,,,,
318,mpi4py,mpi4py/mpi4py,distributed-ml,,https://github.com/mpi4py/mpi4py,https://github.com/mpi4py/mpi4py,BSD-3-Clause,2013-09-05 14:44:25.000,2024-11-05 14:51:31.000000,2024-11-05 14:02:24,3209.0,39.0,119.0,16.0,319.0,8.0,180.0,812.0,Python bindings for MPI.,27.0,30,True,2024-10-11 10:59:53.000,4.0.1,30.0,mpi4py,conda-forge/mpi4py,,,,750.0,,https://pypi.org/project/mpi4py,2024-10-11 10:59:53.000,750.0,418406.0,481338.0,https://anaconda.org/conda-forge/mpi4py,2024-10-12 13:31:50.789,3057432.0,,,,,2.0,27913.0,,,,,,,,,,,,,,,,,,,,
319,snowballstemmer,snowballstem/snowball,nlp,,https://github.com/snowballstem/snowball,https://github.com/snowballstem/snowball,BSD-3-Clause,2013-02-23 07:17:42.000,2024-10-17 00:00:24.000000,2024-10-16 23:59:42,1092.0,10.0,174.0,35.0,118.0,27.0,65.0,759.0,Snowball compiler and stemming algorithms.,34.0,30,True,2021-11-16 18:38:34.000,2.2.0,10.0,snowballstemmer,conda-forge/snowballstemmer,,,,459.0,10.0,https://pypi.org/project/snowballstemmer,2021-11-16 18:38:34.000,449.0,20012741.0,20101942.0,https://anaconda.org/conda-forge/snowballstemmer,2023-06-16 13:16:49.834,8830926.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
320,TensorFlow I/O,tensorflow/io,tensorflow-utils,,https://github.com/tensorflow/io,https://github.com/tensorflow/io,Apache-2.0,2018-11-09 22:44:05.000,2024-11-06 19:37:11.000000,2024-07-01 21:47:36,1690.0,,283.0,42.0,1433.0,290.0,371.0,705.0,"Dataset, streaming, and file system extensions maintained by TensorFlow SIG-IO.",109.0,30,True,2024-07-01 23:45:56.000,0.37.1,45.0,tensorflow-io,,,,['tensorflow'],61.0,,https://pypi.org/project/tensorflow-io,2024-07-01 23:43:17.000,61.0,1314669.0,1314669.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
321,audioread,beetbox/audioread,audio,,https://github.com/beetbox/audioread,https://github.com/beetbox/audioread,MIT,2011-11-08 19:53:18.000,2024-09-03 10:05:52.331000,2023-12-15 12:50:52,282.0,,107.0,25.0,54.0,37.0,57.0,488.0,cross-library (GStreamer + Core Audio + MAD + FFmpeg) audio decoding for Python.,25.0,30,True,2023-09-27 19:27:51.000,3.0.1,27.0,audioread,conda-forge/audioread,,,,25438.0,25303.0,https://pypi.org/project/audioread,2023-09-27 19:27:51.000,135.0,2060864.0,2079073.0,https://anaconda.org/conda-forge/audioread,2024-09-03 10:05:52.331,892256.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
322,Cython BLIS,explosion/cython-blis,others,,https://github.com/explosion/cython-blis,https://github.com/explosion/cython-blis,BSD-3-Clause,2017-10-15 09:56:16.000,2024-10-23 06:29:06.515000,2024-09-12 22:24:23,593.0,5.0,37.0,10.0,75.0,10.0,26.0,219.0,Fast matrix-multiplication as a self-contained Python library no system dependencies!.,14.0,30,False,2024-09-13 08:21:34.000,1.0.1,49.0,blis,conda-forge/cython-blis,,,,51200.0,51099.0,https://pypi.org/project/blis,2024-09-13 08:21:34.000,101.0,11140187.0,11186561.0,https://anaconda.org/conda-forge/cython-blis,2024-10-23 06:29:06.515,2318591.0,,,,,2.0,204.0,,,,,,,,,,,,,,,,,,,,
323,baselines,openai/baselines,reinforcement-learning,,https://github.com/openai/baselines,https://github.com/openai/baselines,MIT,2017-05-24 01:58:13.000,2024-08-01 21:31:33.000000,2020-01-31 13:06:18,347.0,,4867.0,646.0,375.0,504.0,436.0,15788.0,OpenAI Baselines: high-quality implementations of reinforcement learning algorithms.,115.0,29,False,2018-02-26 17:07:07.000,0.1.5,6.0,baselines,,,,,589.0,586.0,https://pypi.org/project/baselines,2018-02-26 17:07:07.000,3.0,2239.0,2239.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
324,Qlib,microsoft/qlib,financial-data,,https://github.com/microsoft/qlib,https://github.com/microsoft/qlib,MIT,2020-08-14 06:46:00.000,2024-09-12 15:44:41.000000,2024-09-12 15:44:27,1995.0,3.0,2589.0,300.0,941.0,238.0,691.0,15475.0,"Qlib is an AI-oriented quantitative investment platform that aims to realize the potential, empower research, and..",134.0,29,True,2024-05-24 08:18:55.000,0.9.5,34.0,pyqlib,,,,['pytorch'],22.0,21.0,https://pypi.org/project/pyqlib,2024-05-24 08:18:55.000,1.0,6233.0,6247.0,,,,,,,,2.0,729.0,,,,,,,,,,,,,,,,,,,,
325,PaddleDetection,PaddlePaddle/PaddleDetection,image,,https://github.com/PaddlePaddle/PaddleDetection,https://github.com/PaddlePaddle/PaddleDetection,Apache-2.0,2019-10-25 07:21:14.000,2024-10-18 10:13:38.000000,2024-10-18 10:13:38,2296.0,22.0,2863.0,198.0,3754.0,1237.0,4208.0,12782.0,"Object Detection toolkit based on PaddlePaddle. It supports object detection, instance segmentation, multiple object..",181.0,29,True,2023-10-19 03:47:18.000,2.7.0,9.0,paddledet,,,,['paddle'],2.0,,https://pypi.org/project/paddledet,2022-09-19 20:42:09.271,2.0,617.0,617.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
326,pretrainedmodels,Cadene/pretrained-models.pytorch,pytorch-utils,,https://github.com/Cadene/pretrained-models.pytorch,https://github.com/Cadene/pretrained-models.pytorch,BSD-3-Clause,2017-04-09 15:54:23.000,2023-06-16 19:20:12.183000,2020-04-16 08:02:22,154.0,,1834.0,214.0,46.0,101.0,94.0,9030.0,"Pretrained ConvNets for pytorch: NASNet, ResNeXt, ResNet, InceptionV4, InceptionResnetV2, Xception, DPN, etc.",22.0,29,False,2018-10-29 08:18:45.000,0.7.4,16.0,pretrainedmodels,conda-forge/pretrainedmodels,,,['pytorch'],86.0,20.0,https://pypi.org/project/pretrainedmodels,2018-10-29 08:18:45.000,66.0,159638.0,160468.0,https://anaconda.org/conda-forge/pretrainedmodels,2023-06-16 19:20:12.183,44032.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
327,DoWhy,py-why/dowhy,interpretability,,https://github.com/py-why/dowhy,https://github.com/py-why/dowhy,MIT,2018-05-31 13:07:04.000,2024-11-06 15:53:08.000000,2024-11-05 16:27:38,1056.0,18.0,928.0,138.0,751.0,135.0,347.0,7099.0,DoWhy is a Python library for causal inference that supports explicit modeling and testing of causal assumptions...,97.0,29,True,2023-12-25 07:11:09.000,0.11.1,15.0,dowhy,conda-forge/dowhy,,,,455.0,448.0,https://pypi.org/project/dowhy,2023-12-25 07:11:09.000,7.0,49919.0,50637.0,https://anaconda.org/conda-forge/dowhy,2024-01-26 10:57:10.385,34486.0,,,,,2.0,40.0,,,,,,,,,,,,,,,,,,,,
328,CleverHans,cleverhans-lab/cleverhans,adversarial,,https://github.com/cleverhans-lab/cleverhans,https://github.com/cleverhans-lab/cleverhans,MIT,2016-09-15 00:28:04.000,2024-04-10 13:26:10.000000,2023-01-31 19:40:04,3203.0,,1389.0,190.0,786.0,45.0,423.0,6199.0,"An adversarial example library for constructing attacks, building defenses, and benchmarking both.",132.0,29,False,2021-07-24 08:53:21.000,4.0.0,8.0,cleverhans,conda-forge/cleverhans,,,['tensorflow'],772.0,765.0,https://pypi.org/project/cleverhans,2021-07-24 08:53:21.000,7.0,2331.0,2505.0,https://anaconda.org/conda-forge/cleverhans,2023-06-16 19:20:32.486,9243.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
329,GluonCV,dmlc/gluon-cv,image,,https://github.com/dmlc/gluon-cv,https://github.com/dmlc/gluon-cv,Apache-2.0,2018-02-26 01:33:21.000,2024-04-19 02:47:07.000000,2023-01-19 00:37:33,900.0,,1214.0,152.0,953.0,58.0,788.0,5826.0,Gluon CV Toolkit.,119.0,29,False,2022-03-07 23:40:19.000,0.10.5,1535.0,gluoncv,,,,['mxnet'],76.0,21.0,https://pypi.org/project/gluoncv,2023-02-03 18:46:00.371,55.0,153282.0,153282.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
330,SynapseML,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2024-10-25 09:11:15.000000,2024-10-16 04:12:35,1641.0,13.0,830.0,145.0,1574.0,376.0,403.0,5062.0,Simple and Distributed Machine Learning.,120.0,29,True,2024-10-16 04:33:49.000,1.0.8,58.0,synapseml,,,,,5.0,,https://pypi.org/project/synapseml,2024-10-16 04:33:49.000,5.0,262158.0,262158.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
331,VisualDL,PaddlePaddle/VisualDL,ml-experiments,,https://github.com/PaddlePaddle/VisualDL,https://github.com/PaddlePaddle/VisualDL,Apache-2.0,2017-12-20 12:34:31.000,2024-10-30 02:50:36.000000,2024-10-29 09:57:43,922.0,4.0,634.0,148.0,795.0,141.0,356.0,4779.0,Deep Learning Visualization Toolkit.,36.0,29,True,2024-10-30 02:46:42.000,3.0.0-beta,44.0,visualdl,,,,['paddle'],84.0,2.0,https://pypi.org/project/visualdl,2024-10-30 02:50:36.000,82.0,163429.0,163437.0,,,,,,,,2.0,463.0,,,,,,,,,,,,,,,,,,,,
332,nlpaug,makcedward/nlpaug,nlp,,https://github.com/makcedward/nlpaug,https://github.com/makcedward/nlpaug,MIT,2019-03-21 03:00:17.000,2024-06-24 09:15:15.000000,2022-07-07 05:16:43,738.0,,457.0,42.0,126.0,75.0,154.0,4445.0,Data augmentation for NLP.,33.0,29,False,2022-07-07 05:24:14.000,1.1.11,37.0,nlpaug,conda-forge/nlpaug,,,,1494.0,1429.0,https://pypi.org/project/nlpaug,2022-07-07 05:23:07.000,65.0,150806.0,151467.0,https://anaconda.org/conda-forge/nlpaug,2023-06-16 19:26:38.185,27125.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
333,gpustat,wookayin/gpustat,gpu-utilities,,https://github.com/wookayin/gpustat,https://github.com/wookayin/gpustat,MIT,2016-04-24 10:46:43.000,2024-08-08 18:40:13.000000,2024-01-12 14:48:30,249.0,,280.0,44.0,51.0,28.0,97.0,4061.0,A simple command-line utility for querying and monitoring GPU status.,17.0,29,True,2023-08-22 19:40:33.000,1.1.1,15.0,gpustat,conda-forge/gpustat,,,,6358.0,6208.0,https://pypi.org/project/gpustat,2023-08-22 19:39:06.000,150.0,2101797.0,2107932.0,https://anaconda.org/conda-forge/gpustat,2023-08-23 10:35:25.821,294503.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
