,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,trending,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
130,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2022-02-19 10:01:10.000000,2022-01-30 12:13:53,397,9.0,1507,197.0,218.0,427.0,337.0,6900,Download market data from Yahoo! Finances API.,53.0,34,True,2022-01-30 12:14:45.000,0.1.70,35.0,yfinance,ranaroussi/yfinance,,,,10841.0,10722.0,https://pypi.org/project/yfinance,2022-01-30 12:14:45.000,119.0,315872.0,320070.0,https://anaconda.org/ranaroussi/yfinance,2021-07-10 20:29:09.532,37789.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
131,Kedro,kedro-org/kedro,data-pipelines,,https://github.com/kedro-org/kedro,https://github.com/kedro-org/kedro,Apache-2.0,2019-04-18 10:29:56.000,2022-04-14 02:43:31.000000,2022-04-13 15:15:18,1876,165.0,637,103.0,624.0,81.0,620.0,6811,"A Python framework for creating reproducible, maintainable and modular data science code.",148.0,34,True,2022-03-31 16:07:31.000,0.18.0,32.0,kedro,,,,,866.0,830.0,https://pypi.org/project/kedro,2022-03-31 16:07:31.000,36.0,344714.0,344714.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
132,Hyperopt,hyperopt/hyperopt,hyperopt,,https://github.com/hyperopt/hyperopt,https://github.com/hyperopt/hyperopt,BSD-3-Clause,2011-09-06 22:24:59.000,2022-03-01 20:30:54.000000,2021-11-29 10:21:36,1194,,924,127.0,253.0,363.0,234.0,6158,Distributed Asynchronous Hyperparameter Optimization in Python.,93.0,34,True,2021-11-17 10:05:44.000,0.2.7,13.0,hyperopt,conda-forge/hyperopt,,,,6616.0,6216.0,https://pypi.org/project/hyperopt,2021-11-17 10:05:44.000,400.0,2272355.0,2281230.0,https://anaconda.org/conda-forge/hyperopt,2020-10-14 07:57:14.292,381639.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
133,sentencepiece,google/sentencepiece,nlp,,https://github.com/google/sentencepiece,https://github.com/google/sentencepiece,Apache-2.0,2017-03-07 10:03:48.000,2022-04-12 05:44:27.000000,2022-04-12 05:44:27,712,11.0,786,109.0,230.0,58.0,481.0,5802,Unsupervised text tokenizer for Neural Network-based text generation.,64.0,34,True,2021-06-18 09:34:31.000,0.1.96,31.0,sentencepiece,conda-forge/sentencepiece,,,,14443.0,14092.0,https://pypi.org/project/sentencepiece,2021-06-18 09:34:31.000,351.0,5516357.0,5524988.0,https://anaconda.org/conda-forge/sentencepiece,2022-04-08 22:58:03.701,171386.0,,,,,2.0,20714.0,,,,,,,,,,,,,,,,,,,
134,Gradio,gradio-app/gradio,others,,https://github.com/gradio-app/gradio,https://github.com/gradio-app/gradio,Apache-2.0,2018-12-19 08:24:04.000,2022-04-14 15:03:26.000000,2022-04-13 23:04:18,3597,630.0,374,69.0,361.0,128.0,391.0,5755,"Wrap UIs around any model, share with anyone.",66.0,34,True,2022-03-29 21:09:50.000,2.9.0,221.0,gradio,,,,,693.0,676.0,https://pypi.org/project/gradio,2022-03-31 19:40:58.000,17.0,113702.0,113702.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
135,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2022-04-14 11:01:21.000000,2022-04-12 15:57:33,1562,51.0,461,100.0,379.0,188.0,432.0,5508,Fast State-of-the-Art Tokenizers optimized for Research and Production.,55.0,34,True,2022-04-13 10:17:35.000,0.12.1,71.0,tokenizers,conda-forge/tokenizers,,,,147.0,44.0,https://pypi.org/project/tokenizers,2022-04-13 10:17:35.000,103.0,6153891.0,6160094.0,https://anaconda.org/conda-forge/tokenizers,2022-04-13 14:08:42.133,130268.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
136,PyOD,yzhao062/pyod,others,,https://github.com/yzhao062/pyod,https://github.com/yzhao062/pyod,BSD-2-Clause,2017-10-03 20:29:04.000,2022-04-14 14:26:10.000000,2022-04-04 02:14:09,1456,42.0,1069,149.0,155.0,125.0,122.0,5471,A Comprehensive and Scalable Python Library for Outlier Detection (Anomaly Detection).,37.0,34,True,2022-04-04 02:49:41.000,0.9.9,77.0,pyod,conda-forge/pyod,,,,1261.0,1229.0,https://pypi.org/project/pyod,2022-04-04 02:44:51.000,32.0,513463.0,514203.0,https://anaconda.org/conda-forge/pyod,2022-04-04 05:55:39.076,18508.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
137,librosa,librosa/librosa,audio,,https://github.com/librosa/librosa,https://github.com/librosa/librosa,ISC,2012-10-20 14:21:01.000,2022-04-08 19:33:42.000000,2022-04-08 19:33:42,3141,12.0,787,135.0,511.0,35.0,922.0,5110,Python library for audio and music analysis.,94.0,34,True,2022-02-15 23:14:52.000,0.9.1,34.0,librosa,conda-forge/librosa,,,,1172.0,,https://pypi.org/project/librosa,2022-02-15 23:14:52.000,1172.0,837914.0,844370.0,https://anaconda.org/conda-forge/librosa,2022-02-15 23:33:02.381,445513.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
138,MLxtend,rasbt/mlxtend,sklearn-utils,,https://github.com/rasbt/mlxtend,https://github.com/rasbt/mlxtend,BSD-3-Clause,2014-08-14 01:56:16.000,2022-03-19 17:00:53.000000,2022-03-19 17:00:27,1276,23.0,741,119.0,458.0,99.0,301.0,3868,A library of extension and helper modules for Pythons data analysis and machine learning libraries.,87.0,34,True,2021-09-03 00:02:55.000,0.19.0,47.0,mlxtend,conda-forge/mlxtend,,,['sklearn'],5770.0,5625.0,https://pypi.org/project/mlxtend,2021-09-03 00:02:55.000,145.0,1466458.0,1469943.0,https://anaconda.org/conda-forge/mlxtend,2021-09-03 13:27:33.719,198692.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
139,DeepChem,deepchem/deepchem,others,,https://github.com/deepchem/deepchem,https://github.com/deepchem/deepchem,MIT,2015-09-24 23:20:28.000,2022-04-11 18:19:30.000000,2022-04-08 02:16:00,7560,166.0,1265,151.0,1493.0,451.0,1000.0,3551,"Democratizing Deep-Learning for Drug Discovery, Quantum Chemistry, Materials Science and Biology.",189.0,34,True,2022-01-18 21:35:03.000,2.6.1,401.0,deepchem,conda-forge/deepchem,,,['tensorflow'],87.0,83.0,https://pypi.org/project/deepchem,2022-04-08 03:15:31.000,4.0,14244.0,14591.0,https://anaconda.org/conda-forge/deepchem,2022-01-19 16:40:21.191,9041.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
140,ART,Trusted-AI/adversarial-robustness-toolbox,adversarial,,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000,2022-04-13 20:04:41.000000,2022-04-13 20:04:37,9912,457.0,794,88.0,875.0,72.0,584.0,2920,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",97.0,34,True,2022-03-16 17:12:08.000,1.10.0,39.0,adversarial-robustness-toolbox,conda-forge/adversarial-robustness-toolbox,,,,210.0,204.0,https://pypi.org/project/adversarial-robustness-toolbox,2022-03-16 15:30:43.000,6.0,8043.0,8456.0,https://anaconda.org/conda-forge/adversarial-robustness-toolbox,2022-01-10 15:59:27.185,8691.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
141,opencv-python,opencv/opencv-python,image,,https://github.com/opencv/opencv-python,https://github.com/opencv/opencv-python,MIT,2016-04-08 13:36:40.000,2022-04-12 08:06:05.000000,2022-04-12 08:06:05,847,27.0,521,79.0,120.0,40.0,499.0,2678,"Automated CI toolchain to produce precompiled opencv-python, opencv-python-headless, opencv-contrib-python and opencv-..",38.0,34,True,2022-03-04 06:31:59.000,64,63.0,opencv-python,,,,,8937.0,,https://pypi.org/project/opencv-python,2022-03-09 05:54:04.000,8937.0,5244645.0,5244645.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
142,ipyparallel,ipython/ipyparallel,distributed-ml,,https://github.com/ipython/ipyparallel,https://github.com/ipython/ipyparallel,BSD-3-Clause,2015-04-09 07:43:55.000,2022-04-12 01:37:21.000000,2022-04-12 01:37:20,2603,66.0,880,113.0,372.0,49.0,271.0,2176,IPython Parallel: Interactive Parallel Computing in Python.,109.0,34,True,2022-02-07 14:22:40.000,8.2.0,38.0,ipyparallel,conda-forge/ipyparallel,,,['jupyter'],2176.0,1890.0,https://pypi.org/project/ipyparallel,2022-04-01 18:12:45.000,286.0,55805.0,63876.0,https://anaconda.org/conda-forge/ipyparallel,2022-04-01 20:58:50.658,581123.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
143,numexpr,pydata/numexpr,data-containers,,https://github.com/pydata/numexpr,https://github.com/pydata/numexpr,MIT,2013-11-30 22:33:48.000,2022-04-14 04:24:34.000000,2022-04-14 04:24:32,725,21.0,172,58.0,81.0,61.0,260.0,1745,"Fast numerical array expression evaluator for Python, NumPy, PyTables, pandas, bcolz and more.",61.0,34,True,2021-12-10 22:03:53.000,2.8.1,43.0,numexpr,conda-forge/numexpr,,,,2973.0,,https://pypi.org/project/numexpr,2021-12-15 14:40:01.971,2973.0,3559580.0,3616684.0,https://anaconda.org/conda-forge/numexpr,2022-04-11 00:42:28.436,3883112.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
144,torchaudio,pytorch/audio,audio,,https://github.com/pytorch/audio,https://github.com/pytorch/audio,BSD-2-Clause,2017-05-05 00:38:05.000,2022-04-14 14:45:33.000000,2022-04-14 06:45:40,1394,120.0,390,63.0,1747.0,156.0,460.0,1635,"Data manipulation and transformation for audio signal processing, powered by PyTorch.",151.0,34,True,2022-03-10 17:28:47.000,0.11.0,20.0,torchaudio,,,,['pytorch'],122.0,,https://pypi.org/project/torchaudio,2022-03-10 16:47:04.000,122.0,485808.0,485808.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
145,TensorFlow Transform,tensorflow/transform,tensorflow-utils,,https://github.com/tensorflow/transform,https://github.com/tensorflow/transform,Apache-2.0,2017-02-10 00:36:53.000,2022-04-12 23:13:32.000000,2022-04-12 23:13:32,782,43.0,180,60.0,82.0,25.0,153.0,915,Input pipeline framework.,27.0,34,True,2022-03-30 18:58:31.000,1.6.1,48.0,tensorflow-transform,,,,['tensorflow'],868.0,812.0,https://pypi.org/project/tensorflow-transform,2022-03-30 19:17:57.000,56.0,3357971.0,3357971.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
146,Fiona,Toblerity/Fiona,geospatial-data,,https://github.com/Toblerity/Fiona,https://github.com/Toblerity/Fiona,BSD-3-Clause,2011-12-31 19:47:00.000,2022-04-04 10:37:05.000000,2022-03-01 20:04:14,1294,19.0,178,46.0,415.0,77.0,596.0,903,Fiona reads and writes geographic data files.,66.0,34,True,2022-02-07 17:34:18.000,1.8.21,99.0,fiona,conda-forge/fiona,,,,9089.0,8316.0,https://pypi.org/project/fiona,2022-02-07 17:17:02.000,773.0,2671736.0,2708729.0,https://anaconda.org/conda-forge/fiona,2022-03-26 18:46:30.295,2700539.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
147,Bottleneck,pydata/bottleneck,data-containers,,https://github.com/pydata/bottleneck,https://github.com/pydata/bottleneck,BSD-2-Clause,2010-11-27 23:21:22.000,2022-04-10 23:01:44.769000,2022-03-02 22:51:26,1253,12.0,84,27.0,186.0,41.0,185.0,728,Fast NumPy array functions written in C.,25.0,34,True,2022-02-22 12:05:02.000,1.3.4,30.0,Bottleneck,conda-forge/bottleneck,,,,33593.0,32027.0,https://pypi.org/project/Bottleneck,2022-02-22 12:05:02.000,1566.0,479130.0,507797.0,https://anaconda.org/conda-forge/bottleneck,2022-04-10 23:01:44.769,2035359.0,,,,,2.0,,,,,,,,,,,,,4.0,,,,,,,
148,NiBabel,nipy/nibabel,medical-data,,https://github.com/nipy/nibabel,https://github.com/nipy/nibabel,MIT,2010-07-22 16:28:30.000,2022-04-01 19:46:05.000000,2022-03-19 22:51:40,5123,52.0,234,41.0,672.0,140.0,316.0,471,Python package to access a cacophony of neuro-imaging file formats.,93.0,34,True,2022-02-07 16:58:12.000,3.2.2,33.0,nibabel,conda-forge/nibabel,,,,7787.0,6818.0,https://pypi.org/project/nibabel,2022-02-07 16:58:12.000,969.0,209164.0,215118.0,https://anaconda.org/conda-forge/nibabel,2022-02-07 20:18:47.734,422765.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
149,Face Recognition,ageitgey/face_recognition,image,,https://github.com/ageitgey/face_recognition,https://github.com/ageitgey/face_recognition,MIT,2017-03-03 21:52:39.000,2022-04-03 13:40:00.000000,2021-06-14 10:10:40,219,,12060,1590.0,192.0,679.0,559.0,43863,The worlds simplest facial recognition api for Python and the command line.,47.0,33,True,2018-08-21 18:34:21.000,1.2.3,21.0,face_recognition,conda-forge/face_recognition,,,['pytorch'],207.0,,https://pypi.org/project/face_recognition,2018-08-21 18:34:21.000,207.0,49827.0,50127.0,https://anaconda.org/conda-forge/face_recognition,2021-04-30 19:06:15.265,5578.0,,,,,2.0,457.0,,,,,,,,,,,,,,,,,,,
150,fastText,facebookresearch/fastText,nlp,,https://github.com/facebookresearch/fastText,https://github.com/facebookresearch/fastText,MIT,2016-07-16 13:38:42.000,2022-04-14 00:16:22.000000,2022-03-04 15:19:01,381,2.0,4392,857.0,241.0,470.0,601.0,23527,Library for fast text representation and classification.,59.0,33,True,2020-04-28 09:54:50.000,0.9.2,35.0,fasttext,conda-forge/fasttext,,,,2991.0,2815.0,https://pypi.org/project/fasttext,2020-04-28 09:54:50.000,176.0,540378.0,540888.0,https://anaconda.org/conda-forge/fasttext,2021-11-08 12:46:40.327,27581.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
151,Prophet,facebook/prophet,time-series-data,,https://github.com/facebook/prophet,https://github.com/facebook/prophet,MIT,2016-11-16 01:50:08.000,2022-04-11 23:43:11.000000,2022-04-04 14:06:59,707,10.0,4101,418.0,347.0,206.0,1587.0,14291,Tool for producing high quality forecasts for time series data that has multiple seasonality with linear or non-linear..,143.0,33,True,2021-04-02 23:45:16.000,1.0,14.0,fbprophet,conda-forge/prophet,,,,126.0,,https://pypi.org/project/fbprophet,2020-09-05 16:12:50.000,126.0,1281280.0,1284438.0,https://anaconda.org/conda-forge/prophet,2021-08-23 03:00:23.164,37777.0,,,,,1.0,645.0,,,,,,,,,,,,,,,,,,,
152,Albumentations,albumentations-team/albumentations,image,,https://github.com/albumentations-team/albumentations,https://github.com/albumentations-team/albumentations,MIT,2018-06-06 03:10:50.000,2022-04-10 22:50:54.000000,2022-02-13 11:37:49,699,1.0,1268,124.0,556.0,239.0,347.0,10009,Fast image augmentation library and an easy-to-use wrapper around other libraries. Documentation:..,100.0,33,True,2021-10-04 09:30:33.000,1.1.0,49.0,albumentations,conda-forge/albumentations,,,['pytorch'],7602.0,7423.0,https://pypi.org/project/albumentations,2021-10-04 09:30:33.000,179.0,505628.0,506624.0,https://anaconda.org/conda-forge/albumentations,2021-07-15 13:53:18.638,33869.0,,,,,2.0,,,,,,,,,,,,,-2.0,,,,,,,
153,wordcloud,amueller/word_cloud,data-viz,,https://github.com/amueller/word_cloud,https://github.com/amueller/word_cloud,MIT,2012-11-04 22:57:59.000,2022-03-01 04:24:50.000000,2021-11-13 00:48:18,549,,2147,216.0,208.0,110.0,366.0,8696,A little word cloud generator in Python.,64.0,33,True,2020-11-11 21:41:02.000,1.8.1,16.0,wordcloud,conda-forge/wordcloud,,,,710.0,,https://pypi.org/project/wordcloud,2020-11-11 21:41:02.000,710.0,669601.0,673530.0,https://anaconda.org/conda-forge/wordcloud,2021-11-15 20:34:05.364,267183.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
154,PaddleHub,PaddlePaddle/PaddleHub,others,,https://github.com/PaddlePaddle/PaddleHub,https://github.com/PaddlePaddle/PaddleHub,Apache-2.0,2018-12-21 06:00:48.000,2022-04-13 18:50:35.000000,2022-04-06 09:32:10,2488,171.0,1589,145.0,787.0,405.0,633.0,7803,"Awesome pre-trained models toolkit based on PaddlePaddle.(300+ models including Image, Text, Audio and Video with Easy..",61.0,33,True,2021-12-28 02:55:41.000,2.2.0,47.0,paddlehub,,,,['paddle'],753.0,749.0,https://pypi.org/project/paddlehub,2021-12-28 02:55:41.000,4.0,15955.0,15970.0,,,,,,,,2.0,565.0,,,,,,,,,,,,,,,,,,,
155,Pyro,pyro-ppl/pyro,probabilistics,,https://github.com/pyro-ppl/pyro,https://github.com/pyro-ppl/pyro,Apache-2.0,2017-06-16 05:03:47.000,2022-04-14 14:19:57.000000,2022-04-13 21:31:56,2324,27.0,905,201.0,2133.0,202.0,754.0,7394,Deep universal probabilistic programming with Python and PyTorch.,124.0,33,True,2022-03-24 14:53:37.000,1.8.1,29.0,pyro-ppl,conda-forge/pyro-ppl,,,['pytorch'],737.0,681.0,https://pypi.org/project/pyro-ppl,2022-03-24 14:53:37.000,56.0,106202.0,106623.0,https://anaconda.org/conda-forge/pyro-ppl,2022-03-24 21:05:41.375,5480.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
156,tensorpack,tensorpack/tensorpack,ml-frameworks,,https://github.com/tensorpack/tensorpack,https://github.com/tensorpack/tensorpack,Apache-2.0,2015-12-25 23:08:44.000,2022-02-09 23:36:34.000000,2021-11-27 04:08:51,2937,,1808,201.0,205.0,13.0,1333.0,6187,"A Neural Net Training Interface on TensorFlow, with focus on speed + flexibility.",58.0,33,True,2020-04-24 19:01:06.000,0.10.1,37.0,tensorpack,conda-forge/tensorpack,,,['tensorflow'],1037.0,991.0,https://pypi.org/project/tensorpack,2021-01-22 08:44:03.000,46.0,20768.0,20857.0,https://anaconda.org/conda-forge/tensorpack,2022-02-06 19:35:57.930,527.0,,,,,2.0,131.0,,,,,,,,,,,,,,,,,,,
157,auto-sklearn,automl/auto-sklearn,hyperopt,,https://github.com/automl/auto-sklearn,https://github.com/automl/auto-sklearn,BSD-3-Clause,2015-07-02 15:38:10.000,2022-04-10 18:54:18.000000,2022-02-18 11:05:58,2617,34.0,1123,212.0,588.0,106.0,748.0,6172,Automated Machine Learning with scikit-learn.,79.0,33,True,2022-02-18 11:09:52.000,0.14.6,40.0,auto-sklearn,conda-forge/auto-sklearn,,,['sklearn'],302.0,272.0,https://pypi.org/project/auto-sklearn,2022-02-18 11:09:52.000,30.0,41585.0,41906.0,https://anaconda.org/conda-forge/auto-sklearn,2022-02-18 18:13:43.553,3858.0,,,,,1.0,29.0,,,,,,,,,,,,,,,,,,,
158,Datasette,simonw/datasette,others,,https://github.com/simonw/datasette,https://github.com/simonw/datasette,Apache-2.0,2017-10-23 00:39:03.000,2022-04-12 18:44:34.000000,2022-04-12 18:44:12,1979,97.0,409,96.0,315.0,357.0,964.0,5942,An open source multi-tool for exploring and publishing data.,63.0,33,True,2022-03-23 20:38:02.000,0.61.1,117.0,datasette,conda-forge/datasette,,,,789.0,640.0,https://pypi.org/project/datasette,2022-03-23 20:38:02.000,149.0,261478.0,261762.0,https://anaconda.org/conda-forge/datasette,2022-03-24 00:50:34.931,3418.0,,,,,2.0,36.0,,,,,,,,datasette,,,,,,,,,,,
159,GluonCV,dmlc/gluon-cv,image,,https://github.com/dmlc/gluon-cv,https://github.com/dmlc/gluon-cv,Apache-2.0,2018-02-26 01:33:21.000,2022-04-14 09:01:05.000000,2022-03-30 18:36:41,895,6.0,1141,154.0,942.0,60.0,755.0,5150,Gluon CV Toolkit.,115.0,33,True,2022-03-07 23:40:19.000,0.10.5,1355.0,gluoncv,,,,['mxnet'],774.0,715.0,https://pypi.org/project/gluoncv,2022-04-14 09:01:05.000,59.0,572863.0,572863.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
160,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,https://github.com/KevinMusgrave/pytorch-metric-learning,https://github.com/KevinMusgrave/pytorch-metric-learning,MIT,2019-10-23 17:20:35.000,2022-04-02 16:10:39.000000,2022-03-30 08:37:06,901,62.0,535,68.0,74.0,45.0,301.0,4327,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",24.0,33,True,2022-03-30 08:31:55.000,1.3.0,184.0,pytorch-metric-learning,metric-learning/pytorch-metric-learning,,,['pytorch'],252.0,243.0,https://pypi.org/project/pytorch-metric-learning,2022-04-02 16:10:39.000,9.0,762001.0,762240.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2022-03-30 08:10:45.133,6468.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
161,Tesseract,madmaze/pytesseract,ocr,,https://github.com/madmaze/pytesseract,https://github.com/madmaze/pytesseract,Apache-2.0,2010-10-27 23:02:49.000,2022-04-11 20:05:23.000000,2022-04-11 20:05:20,473,33.0,584,104.0,125.0,14.0,283.0,4150,Python-tesseract is an optical character recognition (OCR) tool for python.,41.0,33,True,2022-03-14 19:28:46.000,0.3.10,26.0,pytesseract,conda-forge/pytesseract,,,,929.0,,https://pypi.org/project/pytesseract,2022-02-19 22:04:23.000,929.0,608648.0,623736.0,https://anaconda.org/conda-forge/pytesseract,2022-03-15 01:11:17.076,497932.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
162,Ignite,pytorch/ignite,ml-frameworks,,https://github.com/pytorch/ignite,https://github.com/pytorch/ignite,BSD-3-Clause,2017-11-23 17:31:21.000,2022-04-14 11:33:39.000000,2022-04-14 11:22:24,1371,53.0,537,61.0,1485.0,136.0,917.0,3932,High-level library to help with training and evaluating neural networks in PyTorch flexibly and transparently.,171.0,33,True,2022-01-17 15:29:55.000,0.4.8,871.0,pytorch-ignite,pytorch/ignite,,,['pytorch'],79.0,,https://pypi.org/project/pytorch-ignite,2022-04-14 00:19:31.000,79.0,141927.0,143769.0,https://anaconda.org/pytorch/ignite,2022-01-17 15:33:33.872,84739.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
163,BigDL,intel-analytics/BigDL,distributed-ml,,https://github.com/intel-analytics/BigDL,https://github.com/intel-analytics/BigDL,Apache-2.0,2016-08-29 07:59:50.000,2022-04-14 13:08:02.000000,2022-04-14 11:08:30,16925,363.0,984,242.0,3236.0,412.0,840.0,3889,Building Large-Scale AI Applications for Distributed Big Data.,139.0,33,True,2022-03-09 07:47:13.000,2.0.0,196.0,bigdl,,,,,41.0,36.0,https://pypi.org/project/bigdl,2022-04-14 13:08:02.000,1.0,22226.0,22226.0,,,,,,,,2.0,,,,,,,,,,,,,,com.intel.analytics.bigdl:bigdl-SPARK_2.4,https://search.maven.org/artifact/com.intel.analytics.bigdl/bigdl-SPARK_2.4,2021-04-20 01:33:14,4.0,,,
164,Dedupe,dedupeio/dedupe,nlp,,https://github.com/dedupeio/dedupe,https://github.com/dedupeio/dedupe,MIT,2012-04-20 14:57:36.000,2022-04-04 14:07:49.000000,2022-04-04 14:07:39,2941,83.0,460,125.0,279.0,37.0,671.0,3342,"A python library for accurate and scalable fuzzy matching, record deduplication and entity-resolution.",63.0,33,True,2022-02-03 17:07:56.000,2.0.12,163.0,dedupe,conda-forge/dedupe,,,,269.0,222.0,https://pypi.org/project/dedupe,2022-02-03 17:07:56.000,47.0,323554.0,324113.0,https://anaconda.org/conda-forge/dedupe,2022-02-04 12:31:59.260,2238.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
165,ClearML,allegroai/clearml,ml-experiments,,https://github.com/allegroai/clearml,https://github.com/allegroai/clearml,Apache-2.0,2019-06-10 08:18:32.000,2022-04-14 07:53:53.000000,2022-04-14 07:53:53,1623,129.0,429,74.0,126.0,200.0,312.0,3118,"ClearML - Auto-Magical CI/CD to streamline your ML workflow. Experiment Manager, MLOps and Data-Management.",47.0,33,True,2022-03-29 08:17:53.000,1.3.2,69.0,clearml,,allegroai/trains,,,227.0,221.0,https://pypi.org/project/clearml,2022-04-13 11:41:27.000,6.0,123323.0,124220.0,,,,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671,,30105.0,2.0,423.0,,,,,,,,,,,,,,,,,,,
