,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,brew_id,apt_id,yum_id,helm_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
180,datashader,holoviz/datashader,data-viz,,https://github.com/holoviz/datashader,https://github.com/holoviz/datashader,BSD-3-Clause,2015-12-23 18:02:20.000,2023-08-17 12:55:00.403000,2023-08-17 08:45:48,1464.0,39.0,363,94.0,706.0,133.0,432.0,3047,Quickly and accurately render even the largest data.,53.0,33,True,2023-08-17 10:44:40.000,0.15.2,40.0,datashader,conda-forge/datashader,,,,2904.0,2786.0,https://pypi.org/project/datashader,2023-08-17 10:29:09.000,118.0,74814.0,91479.0,https://anaconda.org/conda-forge/datashader,2023-08-17 12:55:00.403,649954.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
181,BoTorch,pytorch/botorch,hyperopt,,https://github.com/pytorch/botorch,https://github.com/pytorch/botorch,MIT,2018-07-30 23:59:57.000,2023-08-24 12:34:46.000000,2023-08-23 23:35:08,1647.0,104.0,329,52.0,1379.0,71.0,369.0,2716,Bayesian optimization in PyTorch.,100.0,33,True,2023-08-11 00:20:30.000,0.9.2,39.0,botorch,conda-forge/botorch,,,['pytorch'],675.0,644.0,https://pypi.org/project/botorch,2023-08-11 00:20:30.000,31.0,197374.0,199624.0,https://anaconda.org/conda-forge/botorch,2023-08-11 23:47:35.517,81004.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
182,scikit-optimize,scikit-optimize/scikit-optimize,hyperopt,,https://github.com/scikit-optimize/scikit-optimize,https://github.com/scikit-optimize/scikit-optimize,BSD-3-Clause,2016-03-20 21:10:54.000,2023-07-23 16:37:56.000000,2021-10-12 13:32:38,1570.0,,502,64.0,530.0,303.0,391.0,2647,Sequential model-based optimization with a `scipy.optimize` interface.,76.0,33,False,2021-10-12 15:33:19.000,0.9.0,23.0,scikit-optimize,conda-forge/scikit-optimize,,,,4917.0,4661.0,https://pypi.org/project/scikit-optimize,2021-10-12 14:23:01.204,256.0,567447.0,576539.0,https://anaconda.org/conda-forge/scikit-optimize,2023-06-16 13:23:01.487,663764.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
183,TF-Agents,tensorflow/agents,reinforcement-learning,,https://github.com/tensorflow/agents,https://github.com/tensorflow/agents,Apache-2.0,2018-11-17 00:29:12.000,2023-08-23 21:35:14.000000,2023-08-23 21:34:09,2231.0,14.0,688,82.0,196.0,184.0,458.0,2570,"TF-Agents: A reliable, scalable and easy to use TensorFlow library for Contextual Bandits and Reinforcement Learning.",139.0,33,True,2023-07-10 22:27:02.271,0.17.0,46.0,tf-agents,,,,['tensorflow'],1257.0,1253.0,https://pypi.org/project/tf-agents,2019-01-17 17:24:54.000,4.0,264886.0,264886.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
184,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2023-08-21 16:01:42.662000,2023-08-21 13:21:15,1615.0,13.0,317,59.0,166.0,119.0,191.0,2568,A machine learning toolkit dedicated to time-series data.,43.0,33,True,2023-08-21 13:31:48.000,0.6.2,99.0,tslearn,conda-forge/tslearn,,,['sklearn'],978.0,933.0,https://pypi.org/project/tslearn,2023-08-21 13:31:48.000,45.0,271437.0,301803.0,https://anaconda.org/conda-forge/tslearn,2023-08-21 16:01:42.662,1153916.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
185,hdbscan,scikit-learn-contrib/hdbscan,others,,https://github.com/scikit-learn-contrib/hdbscan,https://github.com/scikit-learn-contrib/hdbscan,BSD-3-Clause,2015-04-22 13:32:37.000,2023-08-24 10:24:17.396000,2023-08-21 14:59:32,990.0,25.0,460,55.0,130.0,330.0,163.0,2512,A high performance implementation of HDBSCAN clustering.,84.0,33,True,2023-07-18 17:54:02.116,0.8.33,50.0,hdbscan,conda-forge/hdbscan,,,['sklearn'],2733.0,2528.0,https://pypi.org/project/hdbscan,2023-07-18 17:54:02.116,205.0,525493.0,574571.0,https://anaconda.org/conda-forge/hdbscan,2023-08-24 10:24:17.396,1668680.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
186,Lifelines,CamDavidsonPilon/lifelines,medical-data,,https://github.com/CamDavidsonPilon/lifelines,https://github.com/CamDavidsonPilon/lifelines,MIT,2013-08-28 00:16:42.000,2023-07-21 00:20:21.000000,2023-07-21 00:20:21,2255.0,14.0,535,70.0,474.0,254.0,670.0,2158,Survival analysis in Python.,111.0,33,True,2023-05-01 16:16:01.635,0.27.7,168.0,lifelines,conda-forge/lifelines,,,,1897.0,1777.0,https://pypi.org/project/lifelines,2023-05-01 16:16:01.635,120.0,342286.0,345575.0,https://anaconda.org/conda-forge/lifelines,2023-06-16 13:24:15.529,282909.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
187,Pythran,serge-sans-paille/pythran,others,,https://github.com/serge-sans-paille/pythran,https://github.com/serge-sans-paille/pythran,BSD-3-Clause,2012-05-29 08:02:14.000,2023-08-19 21:34:33.000000,2023-08-19 21:34:33,3652.0,16.0,189,52.0,1327.0,125.0,699.0,1919,Ahead of Time compiler for numeric kernels.,72.0,33,True,2023-05-02 20:06:11.980,0.12.2,57.0,pythran,conda-forge/pythran,,,,1127.0,1105.0,https://pypi.org/project/pythran,2023-05-02 20:06:11.980,22.0,151141.0,162641.0,https://anaconda.org/conda-forge/pythran,2023-06-25 19:04:18.173,402525.0,,,,,2.0,,,,,,,,,,,,,,,,,,pythran,python-pythran,
188,PennyLane,PennyLaneAI/PennyLane,others,,https://github.com/PennyLaneAI/pennylane,https://github.com/PennyLaneAI/pennylane,Apache-2.0,2018-04-17 16:45:42.000,2023-08-24 14:35:17.000000,2023-08-23 19:30:28,3546.0,201.0,479,53.0,3518.0,309.0,778.0,1866,PennyLane is a cross-platform Python library for differentiable programming of quantum computers. Train a quantum..,143.0,33,True,2023-08-02 16:06:18.000,0.31.1,48.0,pennylane,conda-forge/pennylane,,,,659.0,603.0,https://pypi.org/project/pennylane,2023-08-02 16:06:18.000,56.0,38454.0,39472.0,https://anaconda.org/conda-forge/pennylane,2023-06-30 17:57:03.243,21372.0,,,,,2.0,70.0,,,,,,,,,,,,,,,,,,,
189,igraph,igraph/python-igraph,graph,,https://github.com/igraph/python-igraph,https://github.com/igraph/python-igraph,GPL-2.0,2015-01-08 23:55:16.000,2023-08-20 16:39:00.000000,2023-08-20 16:38:57,2649.0,73.0,244,34.0,184.0,43.0,466.0,1145,Python interface for igraph.,71.0,33,False,2023-07-19 15:43:15.000,0.10.6,36.0,python-igraph,conda-forge/igraph,,,,2538.0,2131.0,https://pypi.org/project/python-igraph,2023-07-19 15:43:15.000,407.0,255289.0,274769.0,https://anaconda.org/conda-forge/igraph,2023-07-15 16:20:54.682,448515.0,,,,,1.0,561794.0,,,,,,,,,,,,,,,,,,,
190,Fiona,Toblerity/Fiona,geospatial-data,,https://github.com/Toblerity/Fiona,https://github.com/Toblerity/Fiona,BSD-3-Clause,2011-12-31 19:47:00.000,2023-08-17 22:07:35.000000,2023-08-17 22:07:05,1445.0,6.0,202,48.0,505.0,38.0,719.0,1067,Fiona reads and writes geographic data files.,69.0,33,True,2023-05-23 23:23:16.000,1.9.4.post1,111.0,fiona,conda-forge/fiona,,,,15112.0,14243.0,https://pypi.org/project/fiona,2023-05-23 23:16:02.878,869.0,5727334.0,5781645.0,https://anaconda.org/conda-forge/fiona,2023-06-16 13:17:11.785,4833743.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
191,Hail,hail-is/hail,medical-data,,https://github.com/hail-is/hail,https://github.com/hail-is/hail,MIT,2015-10-27 20:55:42.000,2023-08-24 13:50:54.000000,2023-08-24 02:29:54,10935.0,213.0,230,58.0,11353.0,97.0,2061.0,885,Cloud-native genomic dataframes and batch computing.,90.0,33,True,2023-07-27 23:40:28.000,0.2.120,140.0,hail,,,,['spark'],124.0,109.0,https://pypi.org/project/hail,2023-07-27 23:40:28.000,15.0,18483.0,18483.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
192,DIPY,dipy/dipy,medical-data,,https://github.com/dipy/dipy,https://github.com/dipy/dipy,BSD-3-Clause,2010-02-06 11:43:08.000,2023-08-24 08:28:13.000000,2023-08-22 18:51:06,13033.0,93.0,375,53.0,1882.0,151.0,708.0,612,"DIPY is the paragon 3D/4D+ imaging library in Python. Contains generic methods for spatial normalization, signal..",145.0,33,True,2023-04-23 23:30:00.533,1.7.0,26.0,dipy,conda-forge/dipy,,,,960.0,860.0,https://pypi.org/project/dipy,2022-03-11 20:19:02.000,100.0,15039.0,19665.0,https://anaconda.org/conda-forge/dipy,2023-06-16 13:16:19.782,402523.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
193,NiBabel,nipy/nibabel,medical-data,,https://github.com/nipy/nibabel,https://github.com/nipy/nibabel,MIT,2010-07-22 16:28:30.000,2023-08-23 14:27:11.000000,2023-08-06 23:46:30,5554.0,20.0,248,36.0,758.0,122.0,383.0,574,Python package to access a cacophony of neuro-imaging file formats.,97.0,33,True,2023-04-03 15:53:03.644,5.1.0,40.0,nibabel,conda-forge/nibabel,,,,14733.0,13610.0,https://pypi.org/project/nibabel,2023-04-03 15:53:03.644,1123.0,260444.0,267585.0,https://anaconda.org/conda-forge/nibabel,2023-06-16 13:17:25.616,621297.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
194,ColossalAI,hpcaitech/colossalai,distributed-ml,,https://github.com/hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,Apache-2.0,2021-10-28 16:19:44.000,2023-08-24 12:27:49.000000,2023-08-24 01:29:25,2674.0,293.0,3648,334.0,3017.0,313.0,1032.0,31752,"Making large AI models cheaper, faster and more accessible.",143.0,32,True,2023-08-01 07:02:44.000,0.3.1,31.0,,,,,,255.0,255.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
195,PaddleHub,PaddlePaddle/PaddleHub,others,,https://github.com/PaddlePaddle/PaddleHub,https://github.com/PaddlePaddle/PaddleHub,Apache-2.0,2018-12-21 06:00:48.000,2023-07-06 21:38:18.000000,2023-03-28 11:49:55,2665.0,,2072,185.0,1000.0,572.0,696.0,12089,"Awesome pre-trained models toolkit based on PaddlePaddle. (400+ models including Image, Text, Audio, Video and Cross-..",68.0,32,True,2022-11-28 08:40:34.942,2.3.1,49.0,paddlehub,,,,['paddle'],1363.0,1357.0,https://pypi.org/project/paddlehub,2021-12-28 02:55:41.000,6.0,4311.0,4323.0,,,,,,,,2.0,664.0,,,,,,,,,,,,,,,,,,,
196,Turi Create,apple/turicreate,ml-frameworks,,https://github.com/apple/turicreate,https://github.com/apple/turicreate,BSD-3-Clause,2017-12-01 00:42:04.000,2023-05-27 00:04:03.000000,2021-11-29 19:55:31,1571.0,,1126,347.0,1682.0,498.0,1294.0,11059,Turi Create simplifies the development of custom machine learning models.,86.0,32,False,2020-09-30 22:51:40.000,6.4.1,31.0,turicreate,,,,,378.0,357.0,https://pypi.org/project/turicreate,2020-09-30 22:51:40.000,21.0,30254.0,30388.0,,,,,,,,3.0,9145.0,,,,,,,,,,,,,,,,,,,
197,glfw,glfw/glfw,image,,https://github.com/glfw/glfw,https://github.com/glfw/glfw,Zlib,2013-04-18 15:24:53.000,2023-08-24 11:56:38.000000,2023-06-01 18:12:56,4638.0,3.0,4047,387.0,640.0,499.0,1235.0,11027,"A multi-platform library for OpenGL, OpenGL ES, Vulkan, window and input.",188.0,32,False,2022-07-22 13:50:50.000,3.3.8,19.0,glfw,conda-forge/glfw,,,,11.0,11.0,https://pypi.org/project/glfw,,,178727.0,214603.0,https://anaconda.org/conda-forge/glfw,2023-06-16 16:13:39.833,143205.0,,,,,2.0,3355747.0,-3.0,,,,,,,,,,,,,,,,,,
198,deepface,serengil/deepface,image,,https://github.com/serengil/deepface,https://github.com/serengil/deepface,MIT,2020-02-08 20:42:28.000,2023-08-07 09:03:21.000000,2023-08-07 09:03:21,1077.0,55.0,1452,106.0,82.0,11.0,741.0,7192,"A Lightweight Face Recognition and Facial Attribute Analysis (Age, Gender, Emotion and Race) Library for Python.",43.0,32,True,2023-02-23 10:07:02.320,0.0.79,78.0,deepface,,,,,1789.0,1775.0,https://pypi.org/project/deepface,2023-01-24 23:15:00.809,14.0,27031.0,27031.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
199,Metaflow,Netflix/metaflow,ml-experiments,,https://github.com/Netflix/metaflow,https://github.com/Netflix/metaflow,Apache-2.0,2019-09-17 17:48:25.000,2023-08-24 11:41:42.000000,2023-08-09 00:08:33,743.0,40.0,652,269.0,959.0,277.0,308.0,6927,Build and manage real-life data science projects with ease!.,72.0,32,True,2023-07-17 15:00:39.868,2.9.11,91.0,metaflow,conda-forge/metaflow,,,,532.0,512.0,https://pypi.org/project/metaflow,2023-07-17 15:00:39.868,20.0,168434.0,172345.0,https://anaconda.org/conda-forge/metaflow,2023-07-19 20:43:51.522,144726.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
200,DeepPavlov,deepmipt/DeepPavlov,nlp,,https://github.com/deeppavlov/DeepPavlov,https://github.com/deeppavlov/DeepPavlov,Apache-2.0,2017-11-17 14:35:29.000,2023-08-24 05:53:59.000000,2023-08-17 07:21:00,2693.0,13.0,1123,210.0,1030.0,18.0,611.0,6327,An open source library for deep learning end-to-end dialog systems and chatbots.,76.0,32,True,2023-08-17 08:55:26.000,1.3.0,60.0,deeppavlov,,,,['tensorflow'],361.0,355.0,https://pypi.org/project/deeppavlov,2023-08-17 08:55:26.000,6.0,7624.0,7624.0,,,,,,,,2.0,,,,,,,,deeppavlov/DeepPavlov,,,,,,,,,,,,
201,skorch,skorch-dev/skorch,ml-frameworks,,https://github.com/skorch-dev/skorch,https://github.com/skorch-dev/skorch,BSD-3-Clause,2017-07-18 00:13:54.000,2023-08-23 09:48:02.000000,2023-08-18 12:54:59,1069.0,20.0,347,83.0,508.0,47.0,442.0,5275,A scikit-learn compatible neural network library that wraps PyTorch.,59.0,32,True,2023-06-26 15:29:37.000,0.14.0,14.0,skorch,conda-forge/skorch,,,"['pytorch', 'sklearn']",934.0,934.0,https://pypi.org/project/skorch,,,69405.0,91521.0,https://anaconda.org/conda-forge/skorch,2023-08-08 10:23:25.251,774067.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
202,pyfolio,quantopian/pyfolio,financial-data,,https://github.com/quantopian/pyfolio,https://github.com/quantopian/pyfolio,Apache-2.0,2015-06-01 15:31:39.000,2023-06-16 16:07:59.111000,2020-07-15 13:46:58,1184.0,,1594,307.0,292.0,152.0,265.0,5112,Portfolio and risk analytics in Python.,59.0,32,False,2019-04-15 15:00:21.000,0.9.2,22.0,pyfolio,conda-forge/pyfolio,,,,886.0,852.0,https://pypi.org/project/pyfolio,2019-04-15 15:00:21.000,34.0,10459.0,10644.0,https://anaconda.org/conda-forge/pyfolio,2023-06-16 16:07:59.111,12258.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
203,Tesseract,madmaze/pytesseract,ocr,,https://github.com/madmaze/pytesseract,https://github.com/madmaze/pytesseract,Apache-2.0,2010-10-27 23:02:49.000,2023-08-03 07:24:09.000000,2023-08-03 07:24:06,540.0,10.0,650,109.0,158.0,31.0,311.0,5025,Python-tesseract is an optical character recognition (OCR) tool for python.,43.0,32,True,2022-08-16 19:20:38.334,0.3.10,27.0,pytesseract,conda-forge/pytesseract,,,,1085.0,,https://pypi.org/project/pytesseract,2022-08-16 19:20:38.334,1085.0,1070958.0,1082754.0,https://anaconda.org/conda-forge/pytesseract,2023-06-16 16:15:55.452,578047.0,,,,,2.0,,5.0,,,,,,,,,,,,,,,,,,
204,River,online-ml/river,others,,https://github.com/online-ml/river,https://github.com/online-ml/river,BSD-3-Clause,2019-01-24 15:18:26.000,2023-08-09 21:36:17.000000,2023-08-09 21:35:56,3729.0,97.0,473,82.0,501.0,13.0,432.0,4369,Online machine learning in Python.,103.0,32,True,2023-06-27 09:20:33.000,0.18.0,11.0,river,conda-forge/river,,,,346.0,346.0,https://pypi.org/project/river,,,14724.0,16437.0,https://anaconda.org/conda-forge/river,2023-06-16 19:25:37.799,47988.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
205,TorchServe,pytorch/serve,model-serialisation,,https://github.com/pytorch/serve,https://github.com/pytorch/serve,Apache-2.0,2019-10-03 03:17:43.000,2023-08-24 08:07:53.000000,2023-08-22 21:23:57,3465.0,60.0,759,57.0,1176.0,311.0,1074.0,3629,"Serve, optimize and scale PyTorch models in production.",166.0,32,True,2023-06-14 23:54:09.000,0.8.1,20.0,torchserve,pytorch/torchserve,pytorch/torchserve,,['pytorch'],11.0,,https://pypi.org/project/torchserve,2023-06-14 18:13:00.919,11.0,35602.0,64055.0,https://anaconda.org/pytorch/torchserve,2023-06-14 18:34:05.576,105204.0,https://hub.docker.com/r/pytorch/torchserve,2023-06-14 18:58:43.090933,17.0,1182335.0,2.0,4871.0,,,,,,,,,,,,,,,,,,,
206,implicit,benfred/implicit,recommender-systems,,https://github.com/benfred/implicit,https://github.com/benfred/implicit,MIT,2016-04-17 03:45:23.000,2023-08-23 21:46:04.000000,2023-08-23 21:36:21,427.0,16.0,599,81.0,221.0,80.0,384.0,3243,Fast Python Collaborative Filtering for Implicit Feedback Datasets.,34.0,32,True,2023-06-13 05:29:00.998,0.7.0,45.0,implicit,conda-forge/implicit,,,,1119.0,1081.0,https://pypi.org/project/implicit,2022-12-11 00:50:00.539,38.0,133021.0,147891.0,https://anaconda.org/conda-forge/implicit,2023-07-25 23:46:06.092,519489.0,,,,,1.0,542.0,,,,,,,,,,,,,,,,,,,
207,GPyTorch,cornellius-gp/gpytorch,probabilistics,,https://github.com/cornellius-gp/gpytorch,https://github.com/cornellius-gp/gpytorch,MIT,2017-06-09 14:48:20.000,2023-08-16 07:36:25.000000,2023-08-11 20:45:38,3818.0,23.0,504,56.0,864.0,320.0,950.0,3196,A highly efficient implementation of Gaussian Processes in PyTorch.,124.0,32,True,2023-06-02 22:04:02.000,1.11,38.0,gpytorch,conda-forge/gpytorch,,,['pytorch'],1560.0,1493.0,https://pypi.org/project/gpytorch,2023-06-02 22:13:00.914,67.0,226114.0,229112.0,https://anaconda.org/conda-forge/gpytorch,2023-08-11 22:34:06.614,116954.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
208,NeuralProphet,ourownstory/neural_prophet,time-series-data,,https://github.com/ourownstory/neural_prophet,https://github.com/ourownstory/neural_prophet,MIT,2020-05-04 05:12:43.000,2023-08-21 17:20:22.000000,2023-08-21 17:20:21,1350.0,18.0,426,52.0,690.0,49.0,433.0,3101,NeuralProphet: A simple forecasting package.,40.0,32,True,2023-06-14 22:41:07.000,0.6.2,26.0,neuralprophet,,,,['pytorch'],289.0,286.0,https://pypi.org/project/neuralprophet,2023-08-09 16:12:13.000,3.0,151864.0,151864.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
209,filterpy,rlabbe/filterpy,probabilistics,,https://github.com/rlabbe/filterpy,https://github.com/rlabbe/filterpy,MIT,2014-07-15 02:15:19.000,2023-06-16 13:24:39.196000,2022-08-22 18:21:12,586.0,,557,77.0,72.0,58.0,160.0,2840,"Python Kalman filtering and optimal estimation library. Implements Kalman filter, particle filter, Extended Kalman..",43.0,32,True,2021-12-15 15:49:27.374,0.0.13,49.0,filterpy,conda-forge/filterpy,,,,3968.0,3807.0,https://pypi.org/project/filterpy,2018-10-10 22:38:24.000,161.0,2077567.0,2080742.0,https://anaconda.org/conda-forge/filterpy,2023-06-16 13:24:39.196,235004.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
210,STUMPY,TDAmeritrade/stumpy,time-series-data,,https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000,2023-08-21 11:50:40.587000,2023-08-21 11:35:28,1269.0,42.0,264,54.0,209.0,51.0,396.0,2752,STUMPY is a powerful and scalable Python library for modern time series analysis.,33.0,32,True,2023-08-21 11:33:22.000,1.12.0,28.0,stumpy,conda-forge/stumpy,,,,529.0,514.0,https://pypi.org/project/stumpy,2023-08-21 11:33:22.000,15.0,173663.0,195917.0,https://anaconda.org/conda-forge/stumpy,2023-08-21 11:50:40.587,845665.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
211,Haiku,deepmind/dm-haiku,ml-frameworks,,https://github.com/deepmind/dm-haiku,https://github.com/deepmind/dm-haiku,Apache-2.0,2020-02-18 07:14:02.000,2023-08-23 22:10:23.000000,2023-08-23 22:10:18,926.0,33.0,216,41.0,487.0,66.0,167.0,2587,JAX-based neural network library.,76.0,32,True,2023-07-14 15:42:12.000,0.0.10,12.0,dm-haiku,conda-forge/dm-haiku,,,,1425.0,1425.0,https://pypi.org/project/dm-haiku,,,180172.0,180587.0,https://anaconda.org/conda-forge/dm-haiku,2023-07-14 16:46:49.056,12461.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
212,category_encoders,scikit-learn-contrib/category_encoders,sklearn-utils,,https://github.com/scikit-learn-contrib/category_encoders,https://github.com/scikit-learn-contrib/category_encoders,BSD-3-Clause,2015-11-29 19:32:37.000,2023-08-15 19:21:54.750000,2023-08-15 16:10:39,917.0,4.0,376,38.0,140.0,41.0,232.0,2268,A library of sklearn compatible categorical variable encoders.,61.0,32,True,2023-08-15 16:12:45.000,2.6.2,19.0,category_encoders,conda-forge/category_encoders,,,['sklearn'],986.0,986.0,https://pypi.org/project/category_encoders,,,1200559.0,1211229.0,https://anaconda.org/conda-forge/category_encoders,2023-08-15 19:21:54.750,234745.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
213,adapter-transformers,Adapter-Hub/adapter-transformers,others,,https://github.com/adapter-hub/adapter-transformers,https://github.com/adapter-hub/adapter-transformers,Apache-2.0,2020-04-21 16:21:43.000,2023-08-20 17:46:00.000000,2023-05-22 12:29:35,12581.0,,285,24.0,246.0,65.0,272.0,1816,Huggingface Transformers + Adapters =.,1714.0,32,True,2023-04-06 21:17:41.000,adapters3.2.1,18.0,adapter-transformers,,,,['huggingface'],226.0,219.0,https://pypi.org/project/adapter-transformers,2022-05-18 08:45:47.000,7.0,15704.0,15704.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
214,Geocoder,DenisCarriere/geocoder,geospatial-data,,https://github.com/DenisCarriere/geocoder,https://github.com/DenisCarriere/geocoder,MIT,2014-01-13 04:19:21.000,2023-06-16 13:21:27.128000,2018-10-12 15:53:05,1251.0,,282,52.0,153.0,104.0,218.0,1545,Python Geocoder.,73.0,32,False,2021-12-15 15:58:16.110,1.1.4,110.0,geocoder,conda-forge/geocoder,,,,8038.0,7516.0,https://pypi.org/project/geocoder,2021-12-15 15:58:16.110,522.0,428991.0,430646.0,https://anaconda.org/conda-forge/geocoder,2023-06-16 13:21:27.128,129127.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,geocoder
215,optimum,huggingface/optimum,gpu-utilities,,https://github.com/huggingface/optimum,https://github.com/huggingface/optimum,Apache-2.0,2021-07-20 12:36:40.000,2023-08-24 14:20:45.000000,2023-08-23 16:04:14,791.0,112.0,250,50.0,886.0,215.0,268.0,1499,Accelerate training and inference of Transformers and Diffusers with easy to use hardware optimization tools.,77.0,32,True,2023-08-23 12:27:48.000,1.12.0,46.0,optimum,conda-forge/optimum,,,,434.0,415.0,https://pypi.org/project/optimum,2023-08-23 12:27:23.000,19.0,188274.0,188817.0,https://anaconda.org/conda-forge/optimum,2023-06-18 08:41:09.996,8697.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
216,pmdarima,alkaline-ml/pmdarima,time-series-data,,https://github.com/alkaline-ml/pmdarima,https://github.com/alkaline-ml/pmdarima,MIT,2017-03-30 14:58:30.000,2023-08-07 13:28:03.000000,2023-07-03 18:08:53,1073.0,1.0,227,35.0,244.0,46.0,268.0,1408,"A statistical library designed to fill the void in Pythons time series analysis capabilities, including the equivalent..",22.0,32,True,2023-03-15 20:50:50.683,2.0.3,43.0,pmdarima,conda-forge/pmdarima,,,,6061.0,5980.0,https://pypi.org/project/pmdarima,2023-03-15 20:50:50.683,81.0,1513054.0,1539646.0,https://anaconda.org/conda-forge/pmdarima,2023-06-16 19:23:20.782,904158.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
217,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2023-08-12 00:27:16.000000,2023-06-02 07:03:26,1146.0,1.0,348,63.0,567.0,249.0,340.0,1393,A Jupyter - Leaflet.js bridge.,83.0,32,True,2023-06-02 07:27:55.785,0.17.3,77.0,ipyleaflet,conda-forge/ipyleaflet,,,['jupyter'],5203.0,5041.0,https://pypi.org/project/ipyleaflet,2023-06-02 07:10:00.534,157.0,159840.0,217024.0,https://anaconda.org/conda-forge/ipyleaflet,2023-06-05 07:39:09.482,1056951.0,,,,,2.0,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,2023-06-02 07:27:55.785,5.0,45036.0,,,,,,,,,,,,,
