,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
256,bqplot,bqplot/bqplot,data-viz,,https://github.com/bqplot/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2022-07-11 15:14:11.000000,2022-07-05 20:37:15,3522.0,9.0,458,108.0,937.0,228.0,358.0,3319,Plotting library for IPython/Jupyter notebooks.,58.0,30,True,2022-02-11 15:29:07.544,0.5.34,100.0,bqplot,conda-forge/bqplot,['jupyter'],,129726.0,136.0,34.0,https://pypi.org/project/bqplot,2022-02-11 15:27:16.000,92.0,97716.0,https://anaconda.org/conda-forge/bqplot,2022-02-11 15:47:15.986,996213.0,2.0,,,bqplot,https://www.npmjs.com/package/bqplot,2022-02-11 15:29:07.544,10.0,18548.0,,,,,,,,,,,,,,,,,
257,ftfy,rspeer/python-ftfy,nlp,,https://github.com/rspeer/python-ftfy,https://github.com/rspeer/python-ftfy,MIT,2012-08-24 16:14:59.000,2022-05-07 09:43:39.000000,2022-02-09 19:43:12,605.0,,112,73.0,63.0,12.0,118.0,3260,"Fixes mojibake and other glitches in Unicode text, after the fact.",18.0,30,True,2022-02-09 19:44:15.000,6.1.1,48.0,ftfy,conda-forge/ftfy,,,1807191.0,6689.0,6198.0,https://pypi.org/project/ftfy,2022-02-09 19:44:15.000,491.0,1804432.0,https://anaconda.org/conda-forge/ftfy,2022-03-13 19:47:23.479,173871.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
258,missingno,ResidentMario/missingno,data-viz,,https://github.com/ResidentMario/missingno,https://github.com/ResidentMario/missingno,MIT,2016-03-27 15:18:50.000,2022-02-27 20:46:03.000000,2022-02-27 20:46:03,186.0,,409,70.0,36.0,7.0,113.0,3235,Missing data visualization module for Python.,17.0,30,True,2022-02-27 20:39:36.000,0.5.1,25.0,missingno,conda-forge/missingno,,,1018887.0,8021.0,7904.0,https://pypi.org/project/missingno,2022-02-27 20:39:36.000,117.0,1015900.0,https://anaconda.org/conda-forge/missingno,2020-02-15 10:07:41.253,179269.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
259,ta,bukosabino/ta,financial-data,,https://github.com/bukosabino/ta,https://github.com/bukosabino/ta,MIT,2018-01-02 18:08:48.000,2022-06-22 02:08:59.000000,2022-04-24 13:40:45,612.0,8.0,722,135.0,104.0,118.0,96.0,3115,Technical Analysis Library using Pandas and Numpy.,28.0,30,True,2022-04-16 10:24:20.000,0.10.1,53.0,ta,conda-forge/ta,,,87668.0,1323.0,1289.0,https://pypi.org/project/ta,2022-04-16 10:24:20.000,34.0,87392.0,https://anaconda.org/conda-forge/ta,2022-04-21 15:19:41.291,4699.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
260,implicit,benfred/implicit,recommender-systems,,https://github.com/benfred/implicit,https://github.com/benfred/implicit,MIT,2016-04-17 03:45:23.000,2022-07-12 08:47:29.000000,2022-06-22 23:16:59,388.0,8.0,552,82.0,182.0,71.0,343.0,2840,Fast Python Collaborative Filtering for Implicit Feedback Datasets.,31.0,30,True,2022-07-11 17:28:00.617,0.6.0,42.0,implicit,conda-forge/implicit,,4.0,194892.0,659.0,627.0,https://pypi.org/project/implicit,2022-01-29 04:12:37.000,32.0,188001.0,https://anaconda.org/conda-forge/implicit,2022-01-29 16:35:56.077,372166.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
261,fastNLP,fastnlp/fastNLP,nlp,,https://github.com/fastnlp/fastNLP,https://github.com/fastnlp/fastNLP,Apache-2.0,2018-03-07 13:30:20.000,2022-07-10 12:11:54.000000,2022-07-08 00:17:23,2422.0,495.0,423,79.0,228.0,47.0,150.0,2634,fastNLP: A Modularized and Extensible NLP Framework. Currently still in incubation.,59.0,30,True,2020-11-06 15:31:29.000,0.6.0,10.0,fastnlp,,,66.0,2583.0,89.0,86.0,https://pypi.org/project/fastnlp,2019-02-04 02:35:37.000,3.0,2582.0,,,,2.0,,,,,,,,3.0,,,,,,,,,,,,,,,,
262,Neural Network Libraries,sony/nnabla,ml-frameworks,,https://github.com/sony/nnabla,https://github.com/sony/nnabla,Apache-2.0,2017-06-26 01:07:10.000,2022-07-05 07:01:49.000000,2022-07-05 07:01:46,3095.0,49.0,315,162.0,1011.0,33.0,47.0,2546,Neural Network Libraries.,67.0,30,True,2022-06-20 00:38:12.000,1.29.0,66.0,nnabla,,,535.0,4162.0,51.0,,https://pypi.org/project/nnabla,2022-06-19 12:00:18.000,51.0,4154.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
263,ImageHash,JohannesBuchner/imagehash,image,,https://github.com/JohannesBuchner/imagehash,https://github.com/JohannesBuchner/imagehash,BSD-2-Clause,2013-03-02 23:32:48.000,2022-05-24 19:41:19.000000,2021-09-07 19:15:32,209.0,,297,64.0,55.0,14.0,94.0,2440,A Python Perceptual Image Hashing Module.,20.0,30,True,2021-07-15 12:35:01.000,4.2.1,18.0,ImageHash,conda-forge/imagehash,,,1333196.0,5769.0,5454.0,https://pypi.org/project/ImageHash,2021-07-15 12:35:01.000,315.0,1330299.0,https://anaconda.org/conda-forge/imagehash,2021-07-15 15:00:27.543,197063.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
264,GluonNLP,dmlc/gluon-nlp,nlp,,https://github.com/dmlc/gluon-nlp,https://github.com/dmlc/gluon-nlp,Apache-2.0,2018-04-04 20:57:13.000,2022-07-12 14:57:08.000000,2021-08-24 19:11:38,840.0,,519,102.0,1040.0,260.0,296.0,2421,"Toolkit that enables easy text preprocessing, datasets loading and neural models building to help you speed up your..",82.0,30,True,2020-08-13 19:17:42.000,0.10.0,26.0,gluonnlp,,['mxnet'],,83904.0,901.0,879.0,https://pypi.org/project/gluonnlp,2020-08-13 19:17:42.000,22.0,83904.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
265,NeuralProphet,ourownstory/neural_prophet,time-series-data,,https://github.com/ourownstory/neural_prophet,https://github.com/ourownstory/neural_prophet,MIT,2020-05-04 05:12:43.000,2022-07-14 00:06:47.000000,2022-07-07 20:17:20,895.0,22.0,309,47.0,278.0,79.0,202.0,2385,NeuralProphet: A simple forecasting package.,25.0,30,True,2022-03-22 02:55:21.000,0.3.2,12.0,neuralprophet,,['pytorch'],,65443.0,95.0,95.0,https://pypi.org/project/neuralprophet,2022-03-22 02:55:21.000,,65443.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
266,vidgear,abhiTronix/vidgear,image,,https://github.com/abhiTronix/vidgear,https://github.com/abhiTronix/vidgear,Apache-2.0,2019-03-17 02:42:42.000,2022-07-12 02:34:37.000000,2022-07-06 02:29:40,915.0,43.0,184,53.0,95.0,2.0,226.0,2304,A High-performance cross-platform Video Processing Python framework powerpacked with unique trailblazing features.,13.0,30,True,2022-07-05 17:24:39.000,0.2.6,18.0,vidgear,,,609.0,9959.0,224.0,219.0,https://pypi.org/project/vidgear,2022-07-05 17:24:39.000,5.0,9944.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
267,ipyparallel,ipython/ipyparallel,distributed-ml,,https://github.com/ipython/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2022-07-12 03:50:43.000000,2022-07-12 03:50:39,2684.0,77.0,901,114.0,395.0,54.0,278.0,2225,IPython Parallel: Interactive Parallel Computing in Python.,111.0,30,False,2022-06-20 10:37:35.000,8.4.1,41.0,ipyparallel,conda-forge/ipyparallel,['jupyter'],,57960.0,287.0,,https://pypi.org/project/ipyparallel,2022-06-20 10:37:35.000,287.0,49424.0,https://anaconda.org/conda-forge/ipyparallel,2022-06-21 14:24:53.709,640209.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
268,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2022-07-06 21:16:08.000000,2022-06-17 20:29:08,1584.0,3.0,277,59.0,137.0,87.0,184.0,2179,A machine learning toolkit dedicated to time-series data.,39.0,30,True,2021-08-16 07:09:52.000,0.5.2,94.0,tslearn,conda-forge/tslearn,['sklearn'],,96477.0,551.0,532.0,https://pypi.org/project/tslearn,2021-08-16 07:29:50.000,19.0,91425.0,https://anaconda.org/conda-forge/tslearn,2022-01-15 08:48:51.564,262743.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
269,pytorch-forecasting,jdb78/pytorch-forecasting,time-series-data,,https://github.com/jdb78/pytorch-forecasting,https://github.com/jdb78/pytorch-forecasting,MIT,2020-07-03 13:05:24.000,2022-07-13 19:47:54.000000,2022-07-13 19:47:46,1440.0,149.0,332,31.0,575.0,231.0,253.0,2100,Time series forecasting with PyTorch.,30.0,30,True,2022-05-23 11:53:35.000,0.10.2,32.0,pytorch-forecasting,conda-forge/pytorch-forecasting,,,85523.0,4.0,,https://pypi.org/project/pytorch-forecasting,2022-05-23 11:53:35.000,4.0,84489.0,https://anaconda.org/conda-forge/pytorch-forecasting,2022-05-23 16:56:34.706,22761.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
270,Alibi,SeldonIO/alibi,interpretability,,https://github.com/SeldonIO/alibi,https://github.com/SeldonIO/alibi,Apache-2.0,2019-02-26 10:10:56.000,2022-07-12 14:13:48.000000,2022-07-12 14:13:48,448.0,63.0,190,42.0,418.0,127.0,177.0,1697,Algorithms for explaining machine learning models.,18.0,30,True,2022-05-18 11:35:00.000,0.7.0,25.0,alibi,,,,25236.0,205.0,181.0,https://pypi.org/project/alibi,2022-05-18 11:32:55.000,24.0,25236.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
271,jellyfish,jamesturk/jellyfish,nlp,,https://github.com/jamesturk/jellyfish,https://github.com/jamesturk/jellyfish,BSD-2-Clause,2010-07-09 20:41:11.000,2022-07-03 15:25:48.000000,2022-01-07 20:13:06,422.0,,148,42.0,53.0,10.0,99.0,1685,a python library for doing approximate and phonetic matching of strings.,25.0,30,True,2022-01-07 20:20:43.000,0.9.0,32.0,jellyfish,conda-forge/jellyfish,,,2278861.0,4339.0,3941.0,https://pypi.org/project/jellyfish,2022-01-07 20:20:43.000,398.0,2275050.0,https://anaconda.org/conda-forge/jellyfish,2022-04-08 08:13:55.565,266813.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
272,pyLDAvis,bmabey/pyLDAvis,interpretability,,https://github.com/bmabey/pyLDAvis,https://github.com/bmabey/pyLDAvis,BSD-3-Clause,2015-04-09 22:48:03.000,2022-06-22 04:24:13.000000,2021-03-24 13:03:31,240.0,,322,57.0,65.0,86.0,78.0,1625,Python library for interactive topic model visualization. Port of the R LDAvis package.,32.0,30,False,2021-03-24 13:05:21.000,3.3.1,24.0,pyldavis,conda-forge/pyldavis,['jupyter'],,708685.0,3815.0,3685.0,https://pypi.org/project/pyldavis,2021-03-24 12:57:08.000,130.0,707809.0,https://anaconda.org/conda-forge/pyldavis,2021-03-24 15:17:07.309,42955.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
273,PennyLane,PennyLaneAI/PennyLane,others,,https://github.com/PennyLaneAI/pennylane,https://github.com/PennyLaneAI/pennylane,Apache-2.0,2018-04-17 16:45:42.000,2022-07-14 14:48:43.000000,2022-07-14 14:48:41,2639.0,152.0,384,53.0,2102.0,224.0,553.0,1475,PennyLane is a cross-platform Python library for differentiable programming of quantum computers. Train a quantum..,112.0,30,True,2022-06-20 21:12:41.000,0.24.0,37.0,pennylane,conda-forge/pennylane,,62.0,15769.0,34.0,,https://pypi.org/project/pennylane,2022-06-20 21:12:41.000,34.0,15403.0,https://anaconda.org/conda-forge/pennylane,2022-05-01 12:38:58.341,2921.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
274,PyCUDA,inducer/pycuda,gpu-utilities,,https://github.com/inducer/pycuda,https://github.com/inducer/pycuda,MIT,2011-04-06 02:53:31.000,2022-06-25 19:38:36.759000,2022-06-24 23:29:41,1524.0,5.0,260,54.0,119.0,67.0,159.0,1341,"CUDA integration for Python, plus shiny features.",76.0,30,True,2022-06-24 23:18:35.000,2022.1,48.0,pycuda,conda-forge/pycuda,,,37152.0,1591.0,1391.0,https://pypi.org/project/pycuda,2022-06-24 23:18:00.000,200.0,31823.0,https://anaconda.org/conda-forge/pycuda,2022-06-25 19:38:36.759,85275.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
275,Model Analysis,tensorflow/model-analysis,interpretability,,https://github.com/tensorflow/model-analysis,https://github.com/tensorflow/model-analysis,Apache-2.0,2018-03-23 19:08:49.000,2022-07-01 08:38:26.000000,2022-07-01 05:49:05,1168.0,34.0,249,71.0,93.0,28.0,49.0,1162,Model analysis tools for TensorFlow.,44.0,30,True,2022-07-01 08:38:27.000,0.40.0,50.0,tensorflow-model-analysis,,"['tensorflow', 'jupyter']",,784670.0,21.0,,https://pypi.org/project/tensorflow-model-analysis,2022-05-16 03:38:20.000,21.0,784670.0,,,,2.0,,,,,,,,-1.0,,,,,,,,,,,,,,,,
276,pingouin,raphaelvallat/pingouin,probabilistics,,https://github.com/raphaelvallat/pingouin,https://github.com/raphaelvallat/pingouin,GPL-3.0,2018-04-01 01:10:22.000,2022-07-12 01:35:16.000000,2022-06-24 17:41:06,1197.0,16.0,103,27.0,62.0,32.0,189.0,1120,Statistical package in Python based on Pandas.,32.0,30,False,2022-06-24 18:07:38.000,0.5.2,37.0,pingouin,conda-forge/pingouin,,,65171.0,659.0,626.0,https://pypi.org/project/pingouin,2022-06-24 17:59:52.000,33.0,63733.0,https://anaconda.org/conda-forge/pingouin,2022-06-24 21:24:35.163,61847.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
277,ktrain,amaiya/ktrain,ml-frameworks,,https://github.com/amaiya/ktrain,https://github.com/amaiya/ktrain,Apache-2.0,2019-02-06 17:01:39.000,2022-07-09 17:00:01.000000,2022-05-22 19:18:50,2819.0,94.0,244,32.0,35.0,,419.0,1026,ktrain is a Python library that makes deep learning and AI more accessible and easier to apply.,15.0,30,True,2022-05-20 16:09:28.000,0.31.2,172.0,ktrain,,['tensorflow'],,24764.0,312.0,309.0,https://pypi.org/project/ktrain,2022-05-20 16:08:40.000,3.0,24764.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
278,arch,bashtage/arch,financial-data,,https://github.com/bashtage/arch,https://github.com/bashtage/arch,NCSA,2014-08-29 15:41:28.000,2022-07-13 11:05:01.000000,2022-07-13 11:01:03,975.0,43.0,213,41.0,422.0,17.0,160.0,953,ARCH models in Python.,30.0,30,False,2022-06-22 10:47:05.000,5.3.1,38.0,arch,conda-forge/arch-py,,,212297.0,641.0,593.0,https://pypi.org/project/arch,2022-06-22 10:47:05.000,48.0,207769.0,https://anaconda.org/conda-forge/arch-py,2022-06-28 23:03:37.564,144903.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
279,pyjanitor,pyjanitor-devs/pyjanitor,others,,https://github.com/pyjanitor-devs/pyjanitor,https://github.com/pyjanitor-devs/pyjanitor,MIT,2018-03-04 22:43:33.000,2022-07-14 02:28:55.000000,2022-07-08 22:47:10,1406.0,44.0,153,20.0,648.0,105.0,383.0,943,Clean APIs for data cleaning. Python implementation of R package Janitor.,104.0,30,True,2022-05-03 04:09:24.000,0.23.1,55.0,pyjanitor,conda-forge/pyjanitor,,,28828.0,207.0,196.0,https://pypi.org/project/pyjanitor,2022-05-03 04:09:18.000,11.0,26411.0,https://anaconda.org/conda-forge/pyjanitor,2021-11-22 17:28:45.154,125725.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
280,adapter-transformers,Adapter-Hub/adapter-transformers,others,,https://github.com/adapter-hub/adapter-transformers,https://github.com/adapter-hub/adapter-transformers,Apache-2.0,2020-04-21 16:21:43.000,2022-07-11 12:08:23.000000,2022-07-11 12:08:23,10388.0,249.0,148,14.0,187.0,64.0,140.0,905,Huggingface Transformers + Adapters =.,1317.0,30,True,2022-05-18 08:48:09.000,adapters3.0.1,15.0,adapter-transformers,,['huggingface'],,48518.0,83.0,78.0,https://pypi.org/project/adapter-transformers,2022-05-18 08:45:47.000,5.0,48518.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
281,snowballstemmer,snowballstem/snowball,nlp,,https://github.com/snowballstem/snowball,https://github.com/snowballstem/snowball,BSD-3-Clause,2013-02-23 07:17:42.000,2022-03-28 04:36:11.000000,2021-12-17 04:08:52,919.0,,161,34.0,108.0,33.0,44.0,578,Snowball compiler and stemming algorithms.,28.0,30,True,2021-11-16 18:38:34.000,2.2.0,10.0,snowballstemmer,conda-forge/snowballstemmer,,,8797652.0,6749.0,4.0,https://pypi.org/project/snowballstemmer,2021-11-16 18:38:34.000,6745.0,8732093.0,https://anaconda.org/conda-forge/snowballstemmer,2021-11-17 09:59:16.947,4654700.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
282,Cython BLIS,explosion/cython-blis,others,,https://github.com/explosion/cython-blis,https://github.com/explosion/cython-blis,BSD-3-Clause,2017-10-15 09:56:16.000,2022-07-04 07:57:24.000000,2022-06-22 07:37:23,544.0,7.0,34,12.0,43.0,5.0,23.0,189,Fast matrix-multiplication as a self-contained Python library no system dependencies!.,11.0,30,False,2022-06-22 18:35:26.000,0.7.8,40.0,blis,conda-forge/cython-blis,,,3855529.0,19578.0,19348.0,https://pypi.org/project/blis,2022-06-22 15:07:43.000,230.0,3815425.0,https://anaconda.org/conda-forge/cython-blis,2022-06-27 08:19:21.216,1604164.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
283,spleeter,deezer/spleeter,audio,,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000,2022-06-28 03:14:20.000000,2022-06-10 09:22:51,484.0,3.0,2198,367.0,93.0,149.0,537.0,19995,Deezer source separation library including pretrained models.,19.0,29,True,2022-06-10 13:19:35.000,2.3.1,35.0,spleeter,conda-forge/spleeter,['tensorflow'],1747943.0,67287.0,5.0,,https://pypi.org/project/spleeter,2022-06-10 13:19:35.000,5.0,12252.0,https://anaconda.org/conda-forge/spleeter,2020-06-30 14:33:43.220,66184.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
284,backtrader,mementum/backtrader,financial-data,,https://github.com/mementum/backtrader,https://github.com/mementum/backtrader,GPL-3.0,2015-01-10 07:14:52.000,2022-06-22 08:30:21.000000,2021-07-17 22:17:12,2385.0,,2768,554.0,200.0,43.0,,9017,Python Backtesting library for trading strategies.,52.0,29,False,,,155.0,backtrader,,,,13199.0,1145.0,1095.0,https://pypi.org/project/backtrader,2020-07-03 13:02:14.000,50.0,13199.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
285,MindsDB,mindsdb/mindsdb,ml-frameworks,,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,GPL-3.0,2018-08-02 17:56:45.000,2022-07-14 10:43:44.000000,2022-07-13 14:37:49,6156.0,829.0,877,281.0,1356.0,144.0,926.0,8475,In-Database Machine Learning.,117.0,29,False,2022-07-13 15:19:31.000,22.7.3.3,100.0,mindsdb,,['pytorch'],,4168.0,4.0,,https://pypi.org/project/mindsdb,2019-03-19 05:07:23.000,4.0,4168.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
286,tsfresh,blue-yonder/tsfresh,time-series-data,,https://github.com/blue-yonder/tsfresh,https://github.com/blue-yonder/tsfresh,MIT,2016-10-26 11:29:17.000,2022-07-13 09:31:21.000000,2021-12-21 03:31:43,507.0,,1010,152.0,405.0,53.0,440.0,6497,Automatic extraction of relevant features from time series:.,82.0,29,True,2021-12-21 03:37:03.000,0.19.0,27.0,tsfresh,conda-forge/tsfresh,['sklearn'],,387769.0,60.0,,https://pypi.org/project/tsfresh,2021-12-21 03:37:03.000,60.0,384339.0,https://anaconda.org/conda-forge/tsfresh,2021-12-21 18:56:28.651,192120.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
287,PyTorch3D,facebookresearch/pytorch3d,image,,https://github.com/facebookresearch/pytorch3d,https://github.com/facebookresearch/pytorch3d,,2019-10-25 02:23:45.000,2022-07-14 11:22:46.000000,2022-07-14 11:21:44,825.0,102.0,914,138.0,108.0,79.0,988.0,6159,PyTorch3D is FAIRs library of reusable components for deep learning with 3D data.,89.0,29,False,2022-04-28 16:15:23.000,0.6.2,11.0,pytorch3d,pytorch3d/pytorch3d,['pytorch'],,14277.0,238.0,233.0,https://pypi.org/project/pytorch3d,2022-04-28 15:53:26.000,5.0,12654.0,https://anaconda.org/pytorch3d/pytorch3d,2022-04-28 15:25:00.343,51950.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
288,CleverHans,cleverhans-lab/cleverhans,adversarial,,https://github.com/cleverhans-lab/cleverhans,https://github.com/cleverhans-lab/cleverhans,MIT,2016-09-15 00:28:04.000,2022-01-23 02:08:30.000000,2021-09-23 22:14:27,3201.0,,1330,189.0,780.0,25.0,422.0,5537,"An adversarial example library for constructing attacks, building defenses, and benchmarking both.",128.0,29,True,2021-07-24 08:53:21.000,4.0.0,8.0,cleverhans,conda-forge/cleverhans,['tensorflow'],,1327.0,350.0,339.0,https://pypi.org/project/cleverhans,2021-07-24 08:53:21.000,11.0,1188.0,https://anaconda.org/conda-forge/cleverhans,2021-07-29 12:49:41.903,3482.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
289,Coqui TTS,coqui-ai/TTS,audio,,https://github.com/coqui-ai/TTS,https://github.com/coqui-ai/TTS,MPL-2.0,2020-05-20 15:45:28.000,2022-07-13 08:47:12.000000,2022-07-13 08:47:12,4098.0,62.0,558,103.0,307.0,33.0,350.0,5412,"- a deep learning toolkit for Text-to-Speech, battle-tested in research and production.",95.0,29,True,2022-06-21 12:12:14.000,0.7.1,38.0,tts,conda-forge/tts,"['pytorch', 'tensorflow']",206424.0,18672.0,5.0,,https://pypi.org/project/tts,2022-06-21 12:14:41.000,5.0,5464.0,https://anaconda.org/conda-forge/tts,2021-12-15 19:29:56.367,2771.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
290,keras-rl,keras-rl/keras-rl,reinforcement-learning,,https://github.com/keras-rl/keras-rl,https://github.com/keras-rl/keras-rl,MIT,2016-07-02 15:53:12.000,2022-05-23 13:10:46.000000,2019-11-11 22:14:54,308.0,,1323,211.0,156.0,40.0,227.0,5286,Deep Reinforcement Learning for Keras.,40.0,29,False,2018-06-01 07:52:24.000,0.4.2,8.0,keras-rl,,['tensorflow'],,2115.0,648.0,595.0,https://pypi.org/project/keras-rl,2018-06-01 07:52:24.000,53.0,2115.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
291,pyAudioAnalysis,tyiannak/pyAudioAnalysis,audio,,https://github.com/tyiannak/pyAudioAnalysis,https://github.com/tyiannak/pyAudioAnalysis,Apache-2.0,2014-08-27 12:43:13.000,2022-07-02 13:10:59.000000,2022-04-19 21:26:51,771.0,3.0,1069,210.0,87.0,176.0,118.0,4866,"Python Audio Analysis Library: Feature Extraction, Classification, Segmentation and Applications.",26.0,29,True,2022-02-07 22:36:53.000,0.3.14,23.0,pyAudioAnalysis,,,,30509.0,300.0,281.0,https://pypi.org/project/pyAudioAnalysis,2022-02-07 22:36:53.000,19.0,30509.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
292,pyfolio,quantopian/pyfolio,financial-data,,https://github.com/quantopian/pyfolio,https://github.com/quantopian/pyfolio,Apache-2.0,2015-06-01 15:31:39.000,2021-12-26 17:08:51.000000,2020-07-15 13:46:58,1184.0,,1382,306.0,290.0,135.0,265.0,4489,Portfolio and risk analytics in Python.,56.0,29,False,2019-04-15 15:00:21.000,0.9.2,22.0,pyfolio,conda-forge/pyfolio,,,6557.0,460.0,428.0,https://pypi.org/project/pyfolio,2019-04-15 15:00:21.000,32.0,6389.0,https://anaconda.org/conda-forge/pyfolio,2020-05-16 14:11:57.267,8938.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
293,Darts,unit8co/darts,time-series-data,,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000,2022-07-14 14:19:10.000000,2022-07-12 07:34:33,800.0,44.0,446,41.0,547.0,189.0,340.0,4381,A python library for easy manipulation and forecasting of time series.,56.0,29,True,2022-06-22 08:12:22.000,0.20.0,30.0,u8darts,conda-forge/u8darts-all,,,4843.0,79.0,76.0,https://pypi.org/project/u8darts,2022-06-22 08:12:22.000,3.0,4103.0,https://anaconda.org/conda-forge/u8darts-all,2022-06-22 15:37:48.156,8796.0,2.0,,,,,,,,,unit8/darts,https://hub.docker.com/r/unit8/darts,2022-06-22 08:17:10.905791,,345.0,,,,,,,,,,,
294,ArrayFire,arrayfire/arrayfire,gpu-utilities,,https://github.com/arrayfire/arrayfire,https://github.com/arrayfire/arrayfire,BSD-3-Clause,2014-10-28 20:58:33.000,2022-07-09 02:02:37.000000,2022-07-09 02:02:37,5841.0,27.0,492,153.0,1744.0,244.0,1286.0,3856,ArrayFire: a general purpose GPU library.,81.0,29,True,2022-05-19 15:14:26.000,3.8.2,32.0,arrayfire,,,2492.0,6611.0,5.0,,https://pypi.org/project/arrayfire,2022-02-22 21:42:15.000,5.0,6582.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
